,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
MMP7,0.04483188573091245,,-0.01971301574149353,-0.012670465259152821,-0.0038659915176507916,0.031648316364045116,0.014006237058923272,0.05075345206476971,0.015571203373635862,-0.07451693294587108,,,0.03043755605189695,-0.03125559861390113,,0.028640659503548844,0.15814213903922372,0.03314889566445515,
PTPN6,0.019195288100857133,-0.015174225062188554,0.06670289167064206,0.05542288264000584,0.02993103053127069,-0.020943412940226436,-0.004580491012283571,0.07331659730668369,-0.014917186427579544,0.059049037353410834,0.02587213851519533,0.11151390718543897,0.07650969868081393,-0.005334284666596972,0.06291117514776391,-0.008501073451932892,0.1328166611085919,0.060332921435039405,-0.04401844645826191
PTGS2,-0.0017435179406181463,0.009274319166558243,-0.018395357287635944,-0.04422680705634075,0.008942905110720508,-0.022367545005912065,-0.014298409701364461,0.00539331045259751,-0.028208183583543687,0.08405576247481543,-0.006905582089151842,0.10320841629123702,-0.031251977962520876,-0.023236096231881616,0.011674583212933064,0.013576241035897604,0.03305590887213862,0.02139719218058826,-0.049241472626712704
XCL1,-0.016895123867840416,-0.012405930042332229,,,0.022915419273196517,,-0.020217860489728057,-0.025996212973621483,,,,,,,,,,0.05258964559539816,
CD58,0.07219881651227326,-0.03984133006876134,-0.023545699457783828,0.08231943853011003,-0.025298579840753975,-0.021085357685217514,0.03732617396110422,-0.0342428697701758,0.0014911345913546604,-0.017755970249274385,-0.04573819434987332,0.02525492403610731,0.06608239455335449,0.042179845211005894,0.024796351165825736,0.05950046377165312,0.04929111082456749,0.05300404721224534,-0.08163588432021894
TNFSF14,-0.005283111385763894,-0.03491855045004542,,-0.026400776436611595,0.05842181710100635,-0.014698457136907511,0.01668606090075047,,,0.0677543303251869,,-0.0032725303007304063,0.003976215239158475,-0.03226494094817493,-0.006721884556614457,-0.033830348968757765,-0.05059178525510693,-0.008002717285128157,-0.03560994664435251
CNTN4,0.004775418128445538,-0.029217738195020007,-0.016522363808096484,-0.04499020519847012,-0.0283249068667363,0.023554438009955058,-0.035735133820404844,,-0.024840452406418776,0.009298651096039844,,0.06741472098641822,0.01551218374762112,-0.028926694058436096,0.029155629336562634,-0.007706603402055207,0.014981071206403126,0.024315425967487345,-0.04971103006389969
INSL3,-0.02585329164288954,,,,-0.021914549053686866,,,,,,,,-0.017601206814199955,0.010407563634797386,,0.06800440416305516,0.004874605810442973,,
BTLA,,-0.012933595061305493,,,,0.011273351771374314,,,,,,-0.03744672594884491,,,,,0.021100984626557844,,
MFNG,0.06346866489591203,0.015831493632574533,0.0808909485888606,0.07785690079382203,-0.006835545269116306,-0.028523543039106897,8.929238111601465e-05,0.03749273298949425,0.03282507564727579,0.04639937251367789,0.14961514012331392,0.04726768030671705,0.06095066145050893,0.0020581747213167124,0.04509032635082502,-0.003148512804571367,0.03827117080783812,0.003268359801829007,-0.051866576070863785
ICAM1,-0.027792352247242632,-0.012840453428687849,0.031586316274541636,0.023324286139174914,0.050361558054338194,0.01618442424949455,0.06420792850893017,0.01525260953003868,0.08148292142001075,0.05228156238220867,0.03127911005098346,0.10310690206165483,0.08574017454890842,-0.011503624857788108,0.004528160902414008,-0.01951071899654749,-0.02077555716823804,0.06990872184874239,-0.008859374775970564
PROS1,0.05621476265071771,-0.052934073351347706,0.0504572378183663,0.05282011451876646,-0.0053046141480909735,-0.008944018599975156,0.10727364823605773,-0.002172192411995684,-0.01649601275163444,-0.031161605899595067,0.024445780610029093,0.11151920257652607,0.01824565414163159,0.039599063610503485,0.01707670886647608,0.02020163299359454,0.0033139759110362805,0.0622395246614974,0.027653311207930218
CLCF1,-0.0343698903409052,0.02574091288454514,0.06101075892802371,-0.004087125525386275,-0.002674669801678892,-0.04014362305601109,0.02081950255713726,-0.015389155133896657,-0.040746363339336046,-0.049966109337001956,0.023946260081539137,0.11526958225342158,0.038638608195966546,0.10293120114019386,0.054945577418796486,0.01928816747385705,0.028142390825385586,0.1369706295620026,
PSAP,0.03227610616494933,-0.07924858907965147,-0.027748303656206855,-0.05432957652462347,-0.00023394960502511712,0.045006547143561344,0.09945432525181726,-0.03546666920431495,0.04607516486318303,-0.021107896194924196,-0.027524712698956358,0.09953023926583776,0.0704012012022357,-0.002441247293030089,0.06010653789935931,0.03718506668751432,0.030353593722097123,-0.004819273191683314,0.06531933560108083
EFEMP1,0.017839022044273404,-0.04777698170074625,0.014821328538727219,0.05872808662476958,0.06602041160190529,0.01013845472970665,0.08220366388998472,0.062277495251155536,0.01948271866047319,0.04506232566464231,0.03354681835468886,0.12930171018442566,0.023581899115716565,0.10931526268942166,0.02117566971142695,-0.032671713873415005,0.03518287125786857,0.2154824150608413,0.04018023654309611
C1QTNF1,-0.04537495850883009,0.003581747438900205,-0.012847104644406557,0.09591921837876749,0.03128642370799409,0.040363448409384904,0.004842438622080666,-0.03581346695439352,0.0028214705515595745,-0.04106213661162522,-0.06416948871839027,0.005425896681648612,-0.037669640999591414,-0.05950286902313372,0.007536428775417226,-0.008721433086782934,-0.06016895738722743,0.10673697290061175,-0.07332655910654698
ALB,-0.03996986351960599,0.020959427863985004,0.0009142396069166474,-0.02125311133369148,-0.02392493972466127,0.05192748351724104,-0.0020239411887197248,-0.013196857058582008,0.00276670885269193,-0.020014969492823123,-0.02614993908978055,0.08503971798025949,0.08554630624948949,0.02771938842596854,0.03499427117160627,0.0026279672951026282,-0.04483346005975061,0.03502638293672898,-0.05799547172328531
CCL13,,,,,,,,-0.025151869446269674,,,,,-0.008988500549586427,,,-0.027793947396491686,,,
EFNA3,-0.03158858079828966,-0.06020052613043634,-0.06192210653597803,-0.03626493123043901,-0.0304200497638721,-0.007425042236624308,-0.06258611094584215,-0.007865741114775119,-0.002171722302400468,-0.04743989811440666,0.02098249494225905,0.059306716602299185,0.09386729294594469,0.08836357665510351,0.02488281418723165,-0.023580453514311824,0.018280876460250017,0.024410610893570394,-0.057155385039803455
DRAXIN,0.016718913421335666,-0.004606899761308297,0.09525480217956325,0.11098492765487765,0.019115455100749815,-0.013404738115221542,-0.022430643956291012,0.0037535658585791786,0.04237392403965225,-0.011795156374355445,-0.03150646369810447,0.01394232504871512,-0.052109305561142266,-0.06407451105286827,0.07637618958688484,-0.02364772406972605,0.055929496303985776,0.036818546301550785,-0.046284992382301375
RAET1L,-0.02013996527405749,,,,,-0.016055190647046393,,,,,,,,0.00906729716425797,,0.0060272694880121845,,,
NPTX2,0.04350944849848009,0.02242479960791935,-0.0022515338939407357,-0.0578668559270884,-0.02678882537057475,-0.008334799125728834,0.10746113938002542,0.0997506183077179,0.016503709920524533,-0.03823338407278518,,0.03928608529055515,0.05722605733162092,0.0487205951385894,0.042741739206521315,0.02792487198430932,0.09859973660476515,0.013851048689833001,-0.13003380546243887
FGF11,-0.03330540533325671,0.002488054531793808,0.054678279194113624,0.045972093394924765,-0.009311448000394193,0.08487971081744487,-0.03384462086316884,-0.046200275574862795,-0.0196301987848932,0.05640255647420388,0.027996507807200567,0.03247394645924609,0.04280053366017776,0.01430966228946777,0.025285282314652574,-0.0998323604761353,-0.027192158588647795,0.04454427332666875,0.09667839935644015
CD59,0.08588270629643019,0.024048761166527065,-0.03419256191396496,0.029930439610489124,0.06116204518841211,0.030788236806588345,0.011888828058591039,0.0038071471854079337,0.036786405717005116,0.01741887324372141,0.11113331335173825,0.04361243518948418,0.1315752698552695,0.05106546684440763,0.07722845772126855,0.0743141205144243,0.07945109155039892,-0.03871338626690245,0.004096961955407869
COL9A2,0.003122478599621348,-0.006249518189417909,0.044327582395317304,0.031369095050947454,0.024541410442699158,-0.007299486955407643,0.035903206085814,0.0978684908495433,0.054836464527120876,0.04080867693676637,0.026499936207712054,0.023429475900503434,0.0346066612294431,0.07815802254341374,0.03328353067235226,0.01496456479883868,0.04699962229992759,0.013910752975518624,0.019382401351704884
DLL3,0.0310572886247473,-0.029298279987015594,0.03067498431291927,0.021040772332065884,0.00590745614907561,0.03589345145983197,-0.0035015455165288865,-0.016910711768822577,0.027201453018286404,-0.04567988079152964,0.05837856140905856,-0.04404706169753683,-0.03241828540053168,0.066394949464403,0.0330335616693743,-0.002897857554247844,-0.02487265723178185,-0.020051856869000566,0.09911467557715564
FGF5,,,,-0.016923732911607547,,,0.057351312955367335,0.040907053636671936,,,,,,,,,0.0729383311551242,0.021386564396670547,
LIN7C,-0.013693802496923592,-0.0001383764521728348,-0.005829187296039053,0.00486577052680788,0.04391679704166482,0.009859792611298145,-0.0014426419787211923,0.01721594565104339,0.021350869445261916,0.01641772532017666,-0.04563578547958354,-0.019671504947066057,-0.027316119979876704,-0.014119492051628888,0.04953376617744113,-0.10115828965857217,0.012587352729385916,0.050424469959997734,0.016098427211766433
GDF7,0.005870245817412565,,-0.026935488594101886,-0.030273792563587264,-0.001164663009562912,0.06182166796491109,-0.0035322125643800057,,,,,0.19938740047138698,,0.05846393977198265,0.033605171424646266,0.09695650576411259,0.05600022036056864,-0.05672230674779693,
PSPN,0.03752641111811314,0.04331452351993053,0.03655422258699785,0.04719605709923602,0.0697004724303833,0.0222188751109267,-0.016939858712237785,0.03138211959518772,0.03204812997552766,0.016587127103914964,0.00849888122335317,0.005987578204369022,0.026569251169228966,0.03723428811584725,-0.04220376445060392,0.04518246997394328,-0.0026946588078433477,0.07599505313817438,-0.05799552602204148
ANGPT1,-0.00021773867716583318,0.0025143724570069305,-0.0324574024676059,0.06984832262139609,-0.05926288858806864,0.006256033553947856,-0.0012648980009561182,-0.0315682509156273,0.03965170453566222,0.02627541006094655,-0.02346471761501131,0.0789705467034388,0.06727585911521311,0.012210028499938397,0.006270275167058224,0.03947788623410873,0.04121419710326931,-0.0497897841117188,-0.07134610879645832
PNOC,0.02469582810131466,0.02839192902276555,0.001481688386810409,-0.05698050122793341,-0.027140758450162193,-0.022578223630325918,-0.06737964399024964,-0.013196857058582008,0.0005013796676689683,,,,,-0.02249651939577208,,-0.03260485854960813,0.007901855169073062,-0.006241107409761712,-0.05609943201538209
L1CAM,-0.014453921503921668,0.0012632683918751906,-0.013528358202755523,-0.010601946637067535,0.014430717612607565,-0.010528994466436048,0.007035386947806774,0.13376283977036665,-0.010117485547526787,0.11103573332477053,0.0890534240339487,0.02330040372871982,-0.011789656188291243,-0.009028762340533495,0.026580539645160443,-0.015564845580113007,0.018572487904047426,-0.06934529669013201,-0.09190011535194528
APOA1,0.04096253415367721,0.0167145318668528,0.04148464162380716,-0.00466673197198105,-0.028536555075940644,-0.023788040749106863,-0.005801041834057008,0.08126531578503726,0.03434607693569224,-0.018792020575681478,0.023092216011095817,0.02247290517983183,0.06012054586024858,0.0857804383900475,0.11934222036128585,-0.010896943418250515,-0.024492193477701412,-0.0008797049851806025,-0.029747222775137194
PSEN1,0.034866911788188196,-0.03938113127759201,-0.007572238751490336,0.020467785797225583,0.02918948713048404,-0.002289829629339831,0.07872769185065817,0.0026384578579843635,0.020474120770597834,0.08206429687669377,0.019678540106934414,-0.08107889212636267,-0.0647009110363532,-0.011392295629696654,-0.03625852265252481,0.012741012598783203,0.017744452660610418,0.052578364418582345,0.023265907716296587
CALM2,0.06455073023535679,0.033547909797285405,-0.010094332284953928,-0.08993451198160057,-0.03883234336747448,-0.02367138408436169,-0.04277714084348231,0.037056552992099534,0.012950953321303884,0.0769645835256923,0.07918711484427272,-0.049202156630261326,0.06658110873974918,0.10838340270833985,-0.01625528062189017,0.03324682861773967,-0.11197206379317562,-0.03235363329750241,-0.1441338549982452
CLEC2B,0.039625526178939344,-0.027575849170762855,0.05967206804296519,0.108071839089339,-0.0034448265218988837,0.0019106820528234413,-0.03245738924583869,-0.012498324511600814,0.009181282942907284,-0.03882197009157583,0.1018991557804207,0.04141737326559556,-0.02121939224962969,-0.06342471283140685,0.10262609052756352,0.0536501787698524,0.07202892444759429,0.023304012178794534,0.18374977161020392
NTNG1,-0.00505410588499364,0.05403418139675987,0.04150553595691668,0.018823808718029196,0.01904484337747504,-0.03936343709026221,-0.01884011855255801,-0.02162583837976292,-0.005151925817986682,-0.008950849606771085,-0.03182345497600191,0.011433674662602368,0.03856222617633087,0.022595980894413715,0.045676002844005276,0.024055616102760035,0.03792296168562338,0.004110965205325991,-0.05494123197795916
LRIG1,0.08536519821189892,0.03240158849172143,0.03646875483959745,0.021489999359323747,-0.002098128651230417,-0.004165552374369746,0.06074632882144299,-0.012174606860270129,0.01740625993829535,-0.03168631007110707,0.08152988210456229,0.04254255283982423,0.022156438954317466,0.05004175079618243,0.07256076445575385,0.050064053760683826,-0.09235565261775186,0.09039845178178717,0.03534193822381759
CPAMD8,0.011428403699925236,0.14483988600543654,0.0017547327121838561,0.03426169162124573,-0.024308294659531784,0.04726786078812964,-0.05011045418637571,,0.07689978103480516,0.13319018027428214,0.005716940803796795,-0.0022865481321805957,,0.02714571542632153,0.008478919572049352,,0.051456906248046295,-0.026729665328180982,0.046086945010855876
GHRL,0.02972875525222042,-0.026676071548184178,-0.02004614232095095,0.026418889914685356,0.038933713352045665,-0.013404738115221542,-0.029252043904087786,,-0.003909801773902166,-0.003767619767012955,0.07746445521236445,-0.004176145255652506,,,0.05172118649662065,-0.01645603000341421,0.07556308863549721,0.026905324970213734,
NPY,0.024623294535820656,0.013140067451487691,-0.0025867920302872632,-0.017367817467458812,-0.043732868985493105,0.016035195350607538,0.016227510652810036,,0.034841425635949066,0.07275035157751858,,-0.019047597471720544,0.025023695522861492,-0.01069260187833788,-0.03570446500264123,0.006204208602328187,0.04190093534790205,-0.12060639975251643,0.037677218283473375
MMP2,0.0662045315912761,0.07893197015233958,0.02511042422367942,0.04694914790754271,0.008342948136876777,-0.04341816697961815,0.07621010340436643,-0.08812514623530485,-0.023123401738724993,-0.0036050282135458456,-0.008544125189743826,0.061437529684988994,0.09417618690487575,0.0040738513424166825,0.10608438241791616,-0.018588478882188474,0.16156023522248553,0.05163432303508806,-0.06832068655556921
PPY,0.018477368724833357,,,,-0.01776540871121581,,,-0.012206504300718657,,,,,0.027600588634612705,0.03798602971319881,,-0.02052286516117731,-0.032835639356720465,0.02799170189855906,
ALKAL2,0.05447884914835287,,0.03520555614692413,0.07110367244332388,-0.029919779383242525,0.05244142530779036,0.13577511916951293,-0.03112074455500723,0.04800825743005765,0.0192618185154781,,0.001698408748790949,0.07596061896272525,0.03679284315354766,0.09737627884538576,-0.04630733509557286,0.05131678944105099,0.016439618029944342,-0.0541598007391309
CSF1,0.0002417434289711568,-0.056702423252798104,-0.007150057208505089,0.016304965644033904,-0.012564383885204875,-0.0069945438655442446,0.09438790124461151,0.051381030105657824,0.07708737283458998,-0.07576974156150255,0.06206989738841554,-0.022665820974693295,0.034253144352053774,-0.008106489947671896,0.0431257986946142,0.033439828736684295,-0.02367740846258396,0.05747358985058227,0.13971869677830553
SEMA4C,0.08567753774997904,-0.033356325022809274,0.06812019849875431,0.027576231437457882,-0.025537381000301455,0.024240903443324878,0.030612668527997017,0.008336011534766824,0.012846104626816204,0.03467537825710283,0.049914333900748994,0.11960597891151313,0.08301961295218839,-0.001889571829772958,0.08665932630123581,-0.0012716274953884956,0.1457587151927488,0.03120545206615472,0.004561082508527137
BMP8A,,,,,,,,,,,,,,,,,0.11011826788412782,,
ICAM2,0.098139111192565,0.023722072713949056,0.05938099570080387,0.09356605713139295,-0.005589326114574004,0.008670423533863844,0.014812192376831828,0.034383826550743665,0.05277621705695292,0.057748890640732395,0.0660308785461144,0.09265849333367755,0.10054831010291533,0.09616155139786288,0.033024095893339905,0.04550506836508718,0.1857759327323196,-0.06353711764096145,0.11863697862977543
SYTL3,-0.012731397019302905,-0.01337093133074624,0.017083235567780342,0.02537919253250239,0.018492771715293697,0.05642447120549318,0.020401432948181638,-0.012621138932338731,-0.002509186070210865,-0.053667361978953526,-0.00215808633402637,0.0406725760079693,0.07276445845440543,0.014606123979804823,0.05354021771169809,0.03713083065740941,0.13901008669664072,0.08744554123252396,
IL1A,0.08090268809915636,-0.03539731279997016,0.056110477747043495,0.051627804061230534,0.03908075542840223,-0.030288623606781456,0.016191331862346604,,-0.00825597014136823,0.020586104953651655,0.007368168838797678,0.02195955984999549,-0.03786107008564546,0.026594770076577477,0.02300411315075775,-0.02643680389417093,-0.03936759022026748,0.053797611819186054,0.017721149171738258
HLA-G,-0.008840382122829735,,-0.014548245137006276,,,,,,,,-0.008193288129143867,,0.10727052941449979,0.048331659077988975,,0.02921066804928675,,,
PGF,0.07289781978505656,0.028751646115122948,0.026788467870760196,0.13560062821078347,-0.011007122803833603,-0.024238120921911233,0.035783889589296125,0.10881546786319055,-0.0411436785219222,0.02743196794278994,0.06529509723655581,0.15296173132518992,0.13058731810457144,0.055743378184831535,-0.05750748484624158,0.04772249363838906,0.16216516851901852,0.009275046973723299,-0.05136039426422198
LGALS8,-0.02983689103000053,0.03255579887113323,0.054839535605147705,0.04455593784258365,0.0333523601541756,0.013045198990159865,-0.05730279724529169,-0.03282966821020607,-0.014815949708820456,0.031453116441816226,0.07079313634231241,0.12032160073621337,-0.025505380144860746,-0.006482869842203026,-0.026660805209071034,0.04953642083644674,0.02708860640896846,0.021206406106198818,-0.10115634247059693
DKK3,0.05079193989883957,0.019223368622231153,-0.02701496228658148,-0.041341243484752925,-0.07956907054196793,-0.04431456889863298,-0.09100597479154102,-0.008137186157738521,0.04032973296728611,0.057990404537726456,-0.025657180775512205,0.02260745668420387,0.06768163047116636,0.0992778373271169,0.0714589321493758,0.05153233500526958,0.07055128047933187,-0.10517339649664957,-0.12346601567603353
COL16A1,0.042186584677941834,0.017728248392582274,0.0024259308331544176,0.02696735651337251,0.023445992586048972,-0.06083172029313856,0.01781679220134394,0.10263603033119584,0.03377033282201353,-0.018816279447908202,0.080571821571497,0.018462919201982675,0.1191458129894068,0.030911363198028813,0.06679003879331179,0.03647603844548005,0.141088496086648,0.013488209467185012,0.06373359094809829
TPH1,0.03568024791719281,-0.015461992752490342,-0.015415894483953446,-0.01819948246356323,0.07218593628623159,,,,0.05182922898927148,,-0.03445160857360347,,-0.026662312045624314,0.03643563454855465,0.013506610089246624,0.003953381248241006,0.09229879220595116,0.10359458518945336,-0.0284481356028023
TNC,0.03664785623239353,-0.0191738134880103,0.031814922453282754,0.0694942691684797,0.06441140021387742,-0.022658641568911286,0.06396088934811545,-0.03943969414386322,-0.021182561683510907,-0.04156143994679164,0.028394158948710134,0.13298195208915417,-0.02346965857124605,-0.04912658780351239,0.03673711990143891,-0.006375654319973473,0.042772570731925044,0.08561066597239665,0.047485280869331896
TNFSF9,0.038452566809084904,0.0750321354825621,0.05741555605633493,-0.030786106350341076,-0.002767493288353446,-0.02238996086676455,-0.010429882459038923,0.02471243019018609,-0.033189296319433716,,-0.034956202425439245,-0.003708274547693883,0.04813617125890909,-0.014214459478242878,0.04719121115166219,0.09582169420087046,-0.008773876001749064,0.012285388434750995,-0.016694475446986535
C4A,,,,,0.00532306018484545,,0.05474865616283451,0.09053647728972207,-0.017195742581238842,,,,0.028176114343935146,,0.0610384756518012,0.05310840247745326,0.02577548998374945,,
CNTN2,0.006392300582839175,0.08958329590229493,-0.014593901804889257,-0.03821745524516979,0.05354575731063541,0.026025109513926267,0.11418428110840514,-0.015327102634968904,0.024062413043482247,0.06657601336741141,-0.008483005493056717,-0.095400245242041,0.02787257023002639,0.07563332056685752,-0.008677151895971307,-0.01151482891110814,-0.0274966062466141,-0.1109632330073364,0.02378548854841041
F7,-0.022199187357627808,,0.06802714854033615,-0.015309785058055985,,,,0.1018106227141704,,,,,0.021436089438696713,,,0.014059939738289071,,0.013918173944395708,
LUM,0.06883603460929688,-0.020651483713756438,-0.037290014846508755,0.13889214085973117,-0.04191897863680365,0.01816008124106583,0.011584138206119443,-0.0832399288324194,0.058509936529073166,0.035535121774565276,0.03699213532814588,0.10184743552026936,0.1303299096513364,0.020094032041290753,0.04704499359494199,0.07469804126352345,0.13232839687784423,0.10713079861954045,
BTC,-0.020139956885114673,0.04033058367912438,,,,0.03046617959845735,-0.03846769586575816,,,,-0.009887615813074705,,0.054943843050616344,-0.01344459937704833,-0.04684481543651843,0.07366900240661596,0.048378340382766324,0.10464556963295353,
APOC1,0.023874984464563993,-0.02996057415383936,0.01713120961752086,0.10905316376414978,0.09480831842205502,-0.0368984126247188,0.12579568159334453,0.03603186187207448,-0.0014192459194268478,-0.04957017091282853,-0.0016868809458565795,0.05142506893536221,0.017733122609375183,0.010691481753065698,0.05932745411673624,0.032525017831218445,-0.00463920056515638,-0.002831293506655227,-0.004103927696357303
PKM,-0.011854882924204871,-0.059125558440350404,0.02715225053326853,0.02652872029494971,-0.04821386256629838,-0.03629357815772166,-0.09877936342649336,-0.04019946184315712,-0.05653748874082358,0.0588779154718566,-0.031648678874062044,0.06095901414083826,-0.01415674302064783,-0.018031594634359577,0.06260274404275246,-0.0675128984602593,-0.08669591715287822,0.10204354200836173,0.003736769112422312
TNF,-0.044966938930503166,0.06958265950735858,-0.03289240148190768,-0.02246900926918514,0.0279609943678161,-0.019597430872595432,0.038061564513292866,0.06304068660983075,-0.04084765787312849,0.06440466533075351,0.01025495724581836,0.05522981523398983,0.07461509169025281,-0.02467801138416951,,,0.09179294813307179,-0.038692496940580544,-0.08006777903024676
GNAS,-0.03177248274520538,0.05693497281545517,0.01421573347020977,-0.012063383322219977,-0.06630057802951773,-0.033585356302704955,-0.1239214075199112,-0.09039835494013011,-0.07327491666354857,-0.10738320660706788,0.013399791845747872,-0.014797191187285631,-0.11656865472414421,-0.0650454653203737,0.049781890535510194,-0.07765890356477541,-0.1296467115653493,-0.13197146424768738,-0.1999706310281826
BMP8B,0.004575075177059669,0.06233982014120909,0.042358145487888424,0.06746525414919846,-0.01614727045759751,-0.013012492663154327,0.05509952568158979,0.018732677263164882,0.06427079699310215,0.08099112640763309,-0.06989054517120295,0.052225770123788165,0.0739817533765847,0.023145575097764666,-5.1355862591721506e-05,0.05149348643558255,0.15031350199918858,-0.011872768414657675,-0.057963199564900314
LIPH,-0.022754963534776528,,,,-0.016980117854119202,,,,,,,,0.05721003658611579,-0.012326688729002947,,-0.007395222523082534,0.002383005207489965,0.10444346873596616,
CCL28,0.03316608263755966,,-0.028792103224585894,,0.016341114513254592,0.059124208567858966,-0.03920719626262615,,0.11421898586649873,,,,,,-0.037738360548991365,,0.009944469436725143,-0.024450819483234403,
PTPN11,-0.0669986124573981,-0.003688875512981807,0.013191473739351,0.009236832760419004,0.05424637069087394,0.002215020350339478,0.03514300496727482,0.012760902397541143,0.027156682542415746,-0.0029235989456585024,-0.014161273889853741,-0.0761624428978389,-0.060564481058533494,-0.04477730723807122,0.05126129442310314,0.01749629844635992,-0.008205594594310627,-0.0705359913562531,0.07257738410945186
ADAM12,0.07518921230156453,0.027399834652658057,-0.019253405070567668,0.06801185601461969,0.014111834674440956,-0.014874474801875101,0.0006604290532188893,0.04654869580301979,-0.016820932495445865,-0.03631596052127503,0.13737643472905076,0.14561027959813638,0.07248096652706823,0.02370938220218558,-0.032607634416372364,0.04153908320100567,0.11154911760675433,0.06698517719230972,
EPO,0.060072606965505954,-0.016591502993932125,,,-0.017765409486679404,,,-0.011999093355087443,-0.0020303421617196542,,0.030526577424370305,-0.038147531590048224,-0.02873153984244454,-0.028575240688110477,,0.0860338613597649,0.01902436216689294,,
EDN3,-0.03963806792359251,0.06839392350042249,-0.019203416759370692,-0.02712677876257583,-0.027535508517248005,-0.011165092912972399,-0.046971910628244164,,-0.019763855309795773,,,-0.005922152807105967,0.0313375895479391,0.022708000828768646,0.046832089203497664,0.010776791870155365,-0.023624795701457837,0.005254464099320627,-0.04672358341284295
CCL22,,,,,0.027066632832388183,,,,,,,,0.025515294908963666,-0.026131620077764237,-0.023743844463115185,-0.02308775759845146,0.08459440530322193,,
CCL2,0.0826959407108864,-0.03256458421438625,-0.011767263595464065,0.0379518271406342,0.08482935666273361,-0.005608622438985396,0.11900873292605822,-0.06458494760876707,0.049128887552560736,0.032095029414614167,0.08523591119338783,0.10126500306719467,0.03725384260486661,-0.013410944330134345,0.05276125556858989,-0.033816263262643774,0.011582514400470383,0.1413187910970745,0.08348087900529948
DSCAM,-0.0030430307768954555,-0.0023534363969784544,0.05485396299677002,0.020471713379877902,0.06282186255153903,0.03926749989335703,-0.007632776895224351,0.026910555616372813,-0.02397484708175028,-0.04622754932853405,0.0182734489512836,-0.029118615736500812,-0.05098650628354471,0.010237826441835959,-0.0014209081660735718,0.06667784175494823,-0.08702020470314978,0.05351737399750214,0.05377443905067524
GPHA2,-0.025361563099005533,,,,,,,,,,,,,,,,,,
ANG,-0.03071446933602195,-0.04032832221028236,0.1095756228125375,0.0776236670160977,0.023786929721116516,-0.006577637237911071,0.0861667058892209,0.030044622881908335,-0.019946176281523897,0.015945237537312966,-0.05997061540149925,0.12248056131706014,0.0246190798544219,0.02568118775034251,0.01633484291554887,0.02873691164028781,0.07332484193654559,0.06416317693676038,
FBLN2,0.06349493996837406,0.014732020553768535,0.03690939624159284,0.03148080837755771,-0.011886928976746784,-0.0099629540124764,-0.013202772968958327,0.11571576824542619,0.04061143352233903,0.15941545603408755,,-0.024586431554312147,0.0765811332396003,0.08713507398205815,-0.037578795012634586,0.027735885795743213,0.07871609445020325,0.08396584573078632,0.011438672377017716
VTN,-0.04301481112200661,0.0715491864422779,-0.01541588944294205,0.0034624604794873458,-0.029186572694176054,-0.020523438388440757,,,0.025542017190883778,-0.026497859012634992,-0.052093446278710834,,0.02137199492433395,-0.020093533193736014,,-0.01143450259023688,0.07327174748231456,0.05866541704333831,
VEGFA,-0.09487367249217239,-0.0822238626009482,-0.010925424190068523,-0.002162074485350681,-0.05358254860076935,-0.019569863057446252,0.02334912703201397,-0.08770164312594322,-0.04498061623942993,-0.08134712927252226,-0.13622865834922201,0.046812877273188204,-0.07180088168162341,-0.05787328919284943,-0.053669909102415626,-0.02583433744628163,-0.17907732426173648,0.04661903117183885,-0.010385504650758413
F10,,-0.015607287879021442,0.04082410340017226,-0.024894036994792212,-0.019479387530181635,0.01358082630244825,0.0637538336601263,-0.018235561846073937,,0.07743710304746046,-0.03236427600148717,,,0.015961039500195083,-0.04052958919234949,0.031370362361462144,-0.004089436238908808,0.02114140160846832,
SERPINA1,-0.0015101416042807374,-0.07505010283265848,-0.030177467144988757,0.060205248357397836,0.02973823345766708,0.03819266828652372,0.07306132569273775,-0.021149860368654728,-0.009335851778732966,-0.07776388839132624,0.004450221658493676,0.07216979340479729,-7.799358986899169e-05,-0.056899377318402646,0.028768987879747073,0.04541905113687066,0.0591638413528965,-0.021795210607616886,0.0333135241734962
VWF,0.0971962099633,0.03284289218150166,0.013106814614772533,0.0585681627058134,0.036595286916121225,-0.03474202680807379,0.03221467203480552,0.09658969332168024,0.022474551017139154,0.053715260214951974,0.07772240835030869,0.0899830534718214,0.10380029715186817,0.03443289861689877,0.022997530553052366,0.0905157623528602,0.12119806740395275,-0.10564801418552301,-0.016557356545637066
GDNF,0.00482487579214621,,0.06678824956799398,,,,,-0.03012932055022843,-0.01956200301224353,,0.07321943879277992,0.010060312649631978,-0.014145890012406383,0.047616066156186146,,0.02650246910020888,,,-0.04025478764333246
VASP,0.0734045126588542,0.008879844969267608,0.02076648832491317,0.07426195053450918,0.01806509427174358,0.039973212957868716,0.06491235286426028,0.0517118819951605,0.0160882527336859,-0.049959098716127415,0.02322481796148542,0.1535392422031256,0.047062071573394045,0.003984089902044931,0.030645172135736434,0.006865773783183393,0.16213888277808078,0.0532378749678214,-0.027278293750075094
