,UKF243,UKF255,ZH8811Abulk
TGFB3,-0.06688622591568813,0.021390337545331168,-0.02965270243888152
APLN,0.003341811699262744,0.1227010459539584,0.010071584822184584
SHANK2,-0.038756192086874,-0.0335183942359575,-0.05659503141582267
LTF,-0.034001502848757685,0.007072665667640716,0.028802571588492115
PYY,,,-0.025014845073096825
PENK,-0.03965335255352784,,
CTF1,-0.02089859942260357,0.07690863542785216,-0.05336712985927486
COL3A1,-0.024549090966896923,-0.009547422440841249,0.00604464191313264
S100A10,-0.03560557527755425,0.0595244228055532,0.11505638335984053
FGF13,-0.062254093296617775,0.0920360823307618,-0.008664219129581886
SEMA4A,0.09482332070981464,-0.033012143175576526,0.019792991501014878
EFNA4,-0.01611843575458553,-0.0073407039520214405,0.013001617940643544
HSPA8,0.034869601491396514,0.060298784706833024,-0.0032480654746881513
NPB,-0.027690465394812024,-0.019344673115618893,-0.03491832654251042
ULBP1,0.0879596395459974,,-0.0037685456118707714
SEMA3E,0.01446153730283026,-0.08179106863894599,-0.04331670347470655
FGF3,,,-0.07294466639009933
ADAM9,-0.035002575265198656,0.07147650053530619,0.09576356659979532
ASIP,-0.032521721487560044,-0.021190651311271163,-0.046381167488720065
IBSP,-0.01789888598094174,-0.031202974005571597,0.06023328137987099
FAT4,-0.035828192844194716,-0.030504982937707505,-0.01521112710877204
MDK,-0.01149396863007098,0.01209312106765672,0.051802398828758624
BMP5,,,-0.06343685939731447
CAMP,,,0.023972980747594172
HSPA1A,0.08369647030336022,-0.04169142888867999,0.030893866111215848
SOST,0.0869973610619085,,
SEMA3F,0.0641099277935825,-0.04122614114352056,-0.019828505922190695
ARF6,-0.0030842814898971527,0.04422045333861711,0.029510958371040428
IL6,-0.011759783093895557,-0.027759942569089827,0.00016467339236101477
CALM1,-0.09643812974906955,0.03424713917790468,-0.0189463442883787
VIP,-0.030215488951227908,,
NMB,0.014008282279789373,-0.02326275880587211,-0.05062231148563717
CCL26,-0.0315196675540795,-0.03494401527101488,0.12699401547069028
FBLN1,-0.05710800304316188,-0.07791405142830218,-0.025712624882445072
SAA1,-0.03448219411918309,-0.027111805356869523,0.12773726863227944
MICB,-0.01138919619062962,0.021735970341442284,-0.037387842862038535
F13A1,-0.09876175835539451,-0.06275125417356821,0.11381433704859567
CXCL11,0.03224504562144764,,
COL5A2,-0.038134845738730244,-0.004923815787498664,-0.0046316916135607025
EFNA5,-0.014222149823866116,-0.025836873926188,0.010500635552344017
AREG,-0.02006389962691169,0.027474158866974668,-0.06809761499577692
EDIL3,-0.04947555855939309,0.031497449531923495,-0.044120926891023204
CD86,0.03003598177800619,-0.05437942555637904,0.024495827807563222
WNT9B,-0.027451035573271793,,
HRAS,0.06735528248647579,-0.001758412458424231,-0.011749035048431448
C1QTNF5,,,-0.02643309407098135
RLN1,,,0.072543613737766
COL4A1,-0.06155937043930777,-0.007712832711853903,-0.03164249378610899
CCL3,-0.03853952506898031,-0.022503046557839072,0.09176235340179069
BGN,0.06998225090428371,0.012989321878567054,0.04344335462274782
RETN,,0.0713532773567689,0.1232029324765992
S100A9,-0.08652612800216157,-0.034690061181452625,0.09130316703790733
HCRT,-0.020301665381459055,0.15337211411078058,-0.027218988357348244
FADD,-0.029830282169814093,-0.013446998991526394,-0.013943695108181256
ACTR2,-0.07424821556131313,0.009673596127959575,0.05030194425507069
BMP2,0.06682811255139069,0.049016272198976946,-0.032410539814269626
PDYN,-0.052025374409455455,0.00561590419125483,-0.0360372759086566
CD55,0.0879534032472336,-0.04300768009728931,-0.03917158226319558
OSTN,,-0.019344674687257223,
PDX1,,,-0.028861642434812516
CD6,,,-0.022473571977511538
IL16,0.1562156848548373,-0.03885511421858693,0.035589546405333676
LAMA5,-0.04641378015001699,0.04105096669748557,0.038232620662440736
RGMB,0.0623128767656286,0.076434233148513,-0.02847412655814075
IL12A,-0.04840070042417088,,-0.04149507283303516
S100A8,-0.07976094803529736,-0.0421088410329184,0.07216727139364151
TAC3,-0.041231035454804346,0.06636120222924435,0.005608449966563155
TAC4,,-0.03123982565498226,
MFAP5,,,-0.0028200807929591714
CXCL16,0.009662502420198879,-0.05631494365643039,-0.08800624100585064
AGRN,0.010740675874876928,-0.0947547909305438,-0.09045574365646164
COL4A6,0.03183169460388443,-0.03255376296353662,-0.03642109637906706
FST,0.046755725473802606,0.026361511185238776,-0.07058521375053094
MEGF10,-0.054798895103286956,0.020119150107869868,-0.005700830339153175
C1QB,-0.033134266736402414,-0.08034279237720592,-0.018149451436137224
HLA-B,-0.015977034714109387,-0.03702218937172672,0.06827049856512375
PDGFA,-0.07046856457476036,-0.0006614793547781576,-0.01093751213843952
LAMA3,-0.05927264199627428,-0.026571810049612662,
DKK1,,,0.003625037622170002
INHBA,-0.051905928338057176,-0.04005282695025933,-0.0008737252596248866
IL7,-0.02219344627803483,,-0.03603727881414893
FABP5,-0.07872444465270173,-0.015344730819081387,-0.011043027241282024
CCL4,0.006374221996796323,-0.05463515874963346,0.04235896689087576
FBN1,0.11248413354081739,-0.020062390890896325,0.026307221797096707
TCTN1,-0.009634978640529519,0.0006907603937730826,-0.06146457950447246
NCR3LG1,,,-0.030470844199545283
BMP7,0.041869867589443034,-0.07405723342771779,0.014088407613188737
NLGN2,0.009156024759889293,-0.0025841762458964548,-0.00803292808278697
CCL25,,,0.048784919901180654
NPNT,-0.06573077088058976,-0.03763056949430874,-0.00015400236907225616
KITLG,-0.014451895527146352,0.008949198924293397,0.01865660687689547
MADCAM1,-0.030655418842213476,-0.02602228392259646,-0.02308233855318676
F12,-0.050835260692872114,-0.020898914670961898,0.031899762647213684
S100B,-0.05978627769566403,-0.03655310779631161,-0.10559116283349353
CD99,-0.04186750432811396,0.06516829648411755,0.025105554431292677
PDGFB,-0.05438271878189682,0.030295458376222262,0.057438350177937726
CLEC2D,0.028832070562909897,0.020573578957677332,-0.055116954113511064
F8,-0.08721316087812704,-0.03687845259224647,0.017897492480924614
C3,-0.058983465056673255,-0.007838915749249562,0.01847394002480004
DLK2,-0.03114333120089309,-0.0074110335032691755,-0.03524819113180992
TSLP,0.0660833371321917,-0.027817951565966167,-0.030470839431380813
OSM,-0.05001100051931084,-0.03310638822599557,-0.059353623186689256
SLPI,0.04811761979197059,0.03319130992476129,0.14506562656615057
AFDN,0.0580339082819532,0.03901637262705964,0.020246355005228367
KISS1,,,-0.026292045937116894
ULBP2,0.027793312490053367,-0.03662425360922938,-0.01812451125717697
ANGPTL1,-0.018857030434191936,,-0.031249194602254175
LTBP1,-0.07518629950188543,-0.007682809242162666,0.12290410489241448
NTN4,0.06566789694996539,-0.052495049396590575,-0.030944769877045787
APP,-0.02483661847876119,0.0828375831563243,-0.05369994863341502
RIMS2,-0.047935376491399895,0.03829039160878023,0.01713359840543297
WNT7A,-0.030372748712810354,-0.02728978638301685,0.00562677788547429
GPI,0.03028244170400048,0.060836757780689726,0.038394262854349194
IL1B,-0.057138771685794405,-0.007324900753145264,0.0862295817508643
SFTPA2,,,-0.01868750054335775
HAS2,-0.08104996406147527,0.004788560694576579,-0.014820091738926119
IL11,,0.06687006705986,-0.010663143524726875
SEMA4B,0.020809525426890314,0.053832441344206054,0.027722173924331635
FGF12,-0.045970238263286875,-0.03482172987504016,-0.09580322173671074
CP,-0.05767688020663048,0.030478477467587722,0.10247299192220176
NLGN3,-0.001945106615661769,-0.04508158180657611,-0.10302508023764853
GZMB,,-0.025083496056869974,0.004829972678111415
PROC,-0.029545280173303625,,-0.02647005625036899
TNFSF11,,,0.006745283127056078
AGT,-0.022982677534725035,0.05641858785859532,0.09790471525978552
PTHLH,-0.03335341994993053,0.003113634911926243,0.07944275533845076
COL1A1,0.027631817885381216,-0.05555036232494385,0.02679958483048746
LAMB2,0.06901455078425815,0.07305259038252226,0.06395705704634447
DSC2,0.003863875014188178,-0.037905158482631277,0.07156291449609765
WNT5B,0.024717686707976777,-0.03114685377457232,0.023518208048821557
LEFTY1,,-0.024113161079018234,-0.00945280122518527
FGL1,,,-0.02593278855987625
CXCL5,-0.023879742289680383,,0.07483410127660504
S100A1,-0.026796292993842164,-0.028508175779506404,-0.08900905507222148
NPTX1,-0.050908901596974546,-0.02119066310468983,0.05019309905903107
TGS1,0.04782115032594249,-0.010742074614160005,0.045242651853695956
SST,-0.0013952479453564414,0.1013046688684244,-0.03804995099075461
IL34,-0.05068725661513295,0.058330603291486094,-0.03755967306526134
DHH,,-0.018857437952801162,-0.05246781279969029
TF,-0.024481957682273823,-0.02065837403047095,-0.15035669551641867
IL33,-0.04947354761520948,0.006795929759542761,0.02356969848864089
RBP4,0.0077235792375919075,-0.02096801220016146,-0.061799769532724216
CCL20,-0.004875679821356731,0.019536366709595077,0.10452467386531505
NAMPT,0.03614852165993853,0.0027973850962624285,0.10234718467343416
