,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916inf
ALOX5AP,0.05444167559389032,-0.14509841139523136,-0.03437630196595188,0.000701998328116445,-0.01602167810159378
IL1RN,,-0.07060986680348362,0.0540010858068289,,
FGF23,,,,,0.018687359228156026
NPW,,-0.07608136901969105,-0.0244675771947788,0.1343423237832387,-0.031059500300034168
CXCL9,-0.013414374987086383,-0.05435409686558253,-0.036611397087779655,-0.02623172358146369,
ANGPTL4,0.00392917433872511,-0.05738872302515793,0.023227529711360415,0.010746117264268678,-0.18371868633586197
COL4A3,-0.019298534584606827,,,-0.02408031693920814,
NRG3,0.020326217149716504,-0.029134397464825348,-0.04397620946538684,-0.005616429467558912,-0.08964209613268855
IL23A,,0.038462991387005784,,,
COLQ,-0.029843954720369555,-0.016364549010631012,0.02637759915057718,-0.003894407347335,-0.04448375966564727
TNFSF12,-0.0148297680783816,0.05118361277663619,-0.05789182167107027,0.00481257543011359,-0.11703945250725376
DKK2,-0.009230517375320517,,-0.02443465111012781,,
FYN,0.019479501236734052,0.06687127132192668,-0.055550712534505865,-0.07966590338716643,0.10728939900524752
ACE,-0.013997163800683115,0.06229526043481093,0.016390471356719477,-0.005597846996933293,-0.04119693340515347
IL18,0.04408705124032551,-0.03287497973382311,-0.044487116749337925,0.05618684060259822,-0.05418923210935302
PPBP,,,,-0.0062085500018881435,
CCL27,-0.00950876094533376,0.047027129564115006,0.055233642750162744,0.04938167322034397,
SERPING1,0.032784991146140474,0.0073202950312194785,-0.04024396653944374,0.0006159167875088833,0.0660558852525084
AZGP1,0.04385518382572417,,-0.016402978905749255,-0.024534115152603272,-0.05061077964284527
INHA,-0.014650105997444738,0.07012019031374137,0.04262222704325863,-0.02236260169314565,-0.02803012659831482
SEMA3G,-0.017893517196113855,0.05768086286696113,-0.0439761927806395,-0.020631216719346368,
COL6A1,-0.04833606189439624,0.03653055775332184,-0.08666691525645796,-0.008546294797359836,-0.13195680251305447
FGF17,-0.018570457919245394,,,,-0.030328041428761263
TNFSF8,,,,0.005151095596353402,
FGF20,-0.019082609897471625,-0.035269972396711174,0.005483112718657619,0.09779007888319248,
ICAM3,-0.026748687584081398,-0.07136006306777141,-0.03252151683586426,-0.0741337556640601,-0.0475844637701698
LAMA4,0.013249845575499646,0.06545027487311621,-0.028691704797979806,-0.015536219869826052,-0.04967289837289552
DLL4,-0.013314959192418818,0.10030839262662661,-0.04763211468105446,0.0013230625204807202,-0.04448364870778512
SEMA3A,0.01414569364337281,,,0.007253343013750996,0.17639362733515296
RLN2,-0.032024688769410045,,,-0.03334005673539965,
C5,-0.02828864629288254,0.03272123702384241,-0.017529459290241193,0.08402918725778809,0.19066451413329497
COMP,,,,-0.023978382758452477,
C1QA,0.051737643695127684,-0.0018159714102266998,-0.07384191260283988,0.010105978538101214,0.03759591195387655
UTS2B,-0.0232002889008565,-0.03348720497899729,,,
COL9A3,-0.009637037461077807,-0.12723543959297276,-0.040806723127735055,0.03058630879427669,0.04679641055382825
HGF,0.018611514370936146,-0.04576981860924889,-0.04130424091354589,-0.001954945810661056,-0.04956558232793153
P4HB,-0.011069039659040278,0.03515267037803963,0.01850311120120915,-0.04636365159657729,0.077464472625868
ADCYAP1,-0.01819707206856199,-0.03821799500675234,-0.027039515077975147,-0.001644959692381359,-0.057835294375088636
GREM1,-0.010796926668202731,0.11102314572402125,0.05902914823486795,0.050968257008703076,0.06348949499505425
EGF,-0.01654954043550797,-0.03526994260476723,-0.034361532184209065,-0.04378708060681879,-0.04062785755331555
VEGFB,0.02135335480046067,0.024013979926587062,-0.028803816243989887,0.02628714278347266,0.10293209816219924
FARP2,0.0017669345903887801,0.013340146199623383,-0.029421964363942437,0.017661906680444515,0.0275291029085615
BMP3,-0.0027804646437772996,,,,
IHH,0.010335910584132982,,,,
LAMA2,0.015592928592504699,-0.0003704750330705375,-0.019692304303077085,-0.007578064695405113,-0.06892148545190308
NRG1,-0.028370444801699708,-0.04694982556076767,-0.04105480104555708,,
SPINK1,,,0.13414970282943942,,
EFEMP2,0.03062575116395803,0.014219438958749374,0.00610410477571687,0.012808299441806028,-0.05365553826073852
SELPLG,-0.017860801325331528,0.010643180519031854,0.03996923802305566,-0.006824858524333016,0.05732046114533473
HLA-E,0.03088041096508859,0.08200963522319206,-0.019657311049390787,-0.013004744038001713,0.0004590952811643715
PTN,-0.0600644378265522,-0.09520313516367351,0.01585723572165312,3.986356396988389e-05,-0.062253772807590375
CD274,-0.012807163460334852,-0.06900700991338056,-0.013656268226799969,-0.00421266776355748,
FGF10,-0.012062938628485415,,,,
CD14,0.008999961214893317,-0.08011722946179872,-0.10723909762681133,-0.0035911782423343076,0.00011912317723987447
SFTPD,0.002255310992616461,-0.045244591340391015,0.009055393215953063,0.03230615378719062,0.024105933837690236
SLIT1,-0.003977571538847716,-0.05685008597534401,0.025008241983318344,-0.021973279969631505,-0.06876589740456815
CNTF,0.015290103131975595,,,-0.0206312248605551,-0.0394692539956622
BST1,0.00916280663384673,-0.037202625128418224,-0.04515430689675397,-0.053401987634861654,-0.04062786640845266
AGTRAP,-0.06970281341162599,-0.00032318682373908594,-0.027527527069944456,-0.028469749745576693,0.08520295855435595
LAMC1,0.007308001822875049,0.04738143663672072,-0.0993007254054285,-0.02801436668429129,-8.048346615280388e-05
COL6A3,0.04420631293804467,0.08615785320589298,-0.02707506382466521,0.01050844756762762,0.009958506284894184
FN1,0.002645967987892142,0.06423864434975203,-0.02804704594506637,-0.033770691789748015,-0.01580356437552516
MIF,0.016924025659741077,-0.04970389169191361,0.041089104914347335,-0.03693227917657508,-0.0519938834175283
JAG1,0.050740602722225546,-0.12985327254787576,-0.015269509862091577,-0.08034675081600257,-0.025139511985295914
NID2,0.0023637791460392864,0.026488781175696835,0.0033263347244755896,0.023697421394098472,-0.017651268989173605
EFNB1,-0.03102780257282081,0.017439668376699607,-0.021481501976110613,-0.02286290662404279,-0.0033984600767022212
COL4A2,-0.004649700035015076,0.08664850791354352,-0.06258880528326051,-0.02738736430438008,-0.03619894260244238
SPP1,0.025009170294157664,-0.15594084963386792,-0.03299660143952284,-0.005129288469700173,0.08972949263658232
PODXL2,-0.01925301003529673,0.08419881916782465,-0.04367463718405676,-0.04024426678453412,0.15774932390385576
IFNE,0.03476509497570268,,,,
FGF9,-0.0204563687201722,,,,-0.06249635643929312
ITIH2,-0.029961141224995717,0.10511692641908192,0.1392262447361191,-0.017534143054573317,
ADAM10,-0.03300623868125211,-0.03632663519912949,0.012733046383939841,-0.02482340603432689,0.030211066787966496
CFH,0.022912295900217833,0.09660459129296413,-0.05992710633401734,0.05326452726089122,-0.06372785561913434
COL4A5,0.0017640275803193495,0.036504071884959896,-0.04083076446657278,0.035378659074273115,0.0559605975764879
LTBP3,0.0019479627366970757,0.022367184413190005,0.07961534403128737,0.013545210535343669,-0.055002214975245656
GNB3,-0.01596724109235127,-0.022926766423544534,0.02766931957527899,-0.03525046414241944,
COL6A2,-0.06209847640450723,-0.020921675166469634,0.028558129335564113,-0.0653988820046321,-0.07812704285917807
GDF9,0.0008819574311927706,-0.07786346595360225,0.0069846420492528875,0.036881046031205914,-0.041759458362901104
NCAM1,-0.036307010048880164,-0.0636938090478438,0.014934720449402977,0.04941540239979016,-0.012193096625376824
APOC2,0.007712919300211494,-0.017424768076024232,-0.01884958224749454,-0.07204413047870485,-0.05787124590115455
BST2,-0.013175900734294869,-0.03266385578251307,0.07544032775964256,-0.029083434360421413,0.08375031967309991
COL5A1,-0.019934363798275206,-0.008701599536713001,-0.03444885612777972,-0.03728401264132568,-0.03247768683686919
CALM3,0.0185064465922898,-0.016406022112954947,0.06352900440433328,-0.0016638210948350688,-0.1111604614970422
THBS2,0.03381591507947098,-0.005004631047415572,-0.03445835008695245,0.03679163500344268,0.08526052786673113
SERPINE2,0.010755768206914994,-0.025812290922799182,0.013678047732902956,0.023705116595067344,0.02722161239448361
EFNB2,0.03960283185295857,0.07607632622008657,0.026872796525310938,0.04500442859521264,0.0365532411194472
PROK1,,,,-0.020631204721793164,
LACRT,-0.015277540401004132,,,,
MMP9,,0.10664241110631352,-0.06389179937976,-0.060465050258296626,
NPPA,0.006079450843215398,0.0014060030314890708,0.01011052996732245,-0.04555463269352371,
APOB,-0.01127285102885126,,0.07671202162594298,-0.022639251895172036,
C4B,,,,0.023230991469474063,
NTNG2,-0.029776058747810977,-0.06573872950831647,0.005986950719197915,-0.0031525496483631055,-0.09423449217740705
LAMA1,0.008669494315268714,0.033171609218495324,0.041485494972376365,-0.03832909936827633,-0.03451529601366652
UCN,-0.01596724417129737,0.02540988845729568,-0.08601058295373125,0.04619075289366053,-0.04707871451565272
ARTN,,-0.04434169187518462,-0.03136128964717398,0.04611459385360257,
PDGFD,-0.01679358599457837,0.016251069469409445,-0.008239573443144197,-0.01446405668260281,-0.040627743912903296
EDN1,-0.0014504340051451738,-0.0328760555656208,-0.03907652872791462,-0.02333561048639183,-0.07005879285597727
ARPC5,-0.005069486187086749,0.02289125512387801,0.057448711068138994,-0.03232729034589177,-0.008497510714881027
GSTO1,0.015273753984919982,0.02127464365336727,-0.018157309348891145,-0.020605523556971636,-0.06773773566492
PROK2,0.044100664894489015,,,,
SYK,-0.019767236415797376,0.027112302675021554,0.010847014305730717,0.02477290076556817,0.01940831154536353
ST6GAL1,0.016228872970806038,-0.027285367664443044,-0.05197869385480942,-0.005560772339554211,0.08314272878205024
WNT3,-0.03294738045465922,0.053242861637735714,0.04901306442985828,0.008043489379767541,-0.056959946785004836
HSP90B1,0.06539190488342074,0.05470930253348827,-0.014190986632058242,0.015291954282665065,-0.01765030357523861
ZP3,-0.011272852032090854,0.0030801337697380165,-0.01959248696880505,-0.003302945845727718,-0.04858285226553585
ANGPT4,,,,0.007998594566463445,
NRG2,-0.02910513467929031,-0.029626400188918222,0.016388912057098227,-0.03414234562351529,-0.042384593689626084
MELTF,0.020323599958273465,-0.05627287348834555,0.007175245203486374,0.04406616753358668,-0.023477468793933184
NLGN1,-0.0010395387872243892,-0.0030851698209722446,-0.00828476907565184,-0.02891790575333477,-0.008374506213665936
SLIT3,-0.0023002404099150067,-0.03821796450658843,-0.04876919554593436,-0.028991558687078988,-0.05955880939677545
CCL8,0.045328585139882735,0.03931172782469646,-0.025952201042857215,,-0.04858276155138232
S100A4,-0.035156577154410534,-0.011447071172350897,-0.04310312425216729,-0.033872558164486234,-0.06249639273562929
TNFSF13B,-0.025154776650356616,-0.01884287884103925,-0.018054144158458248,0.03762839349751155,-0.07272282795147073
HSPG2,-0.03108830370195344,0.06519778749352047,-0.02504771882758859,-0.003738247224691741,0.11913574148087872
FAM3C,-0.054013639799828234,-0.003961508232229228,-0.06480901274664179,0.008432914205813635,-0.06733051418580492
FLT3LG,0.007104989257941216,0.031943465566343386,-0.05977702034406674,-0.04941025981980424,
A2M,0.06321356651459054,0.02148907740652866,-0.11295951476392982,-0.0017179994313438953,0.14000339306516413
VCL,0.02412283519176781,-0.012264356440597153,-0.047928658093013596,-0.06206918908543382,-0.11160890852919299
FGF2,-0.016719594303225865,0.0530331638904456,0.033671106802640884,0.09812774414559494,-0.03869479721720346
AGRP,,-0.032094306188551414,-0.04373843420058771,,
CNTN3,0.022468536081020056,0.0011940753566603963,,0.07575920643100761,-0.04105300550150792
RNASE2,-0.028104811323808338,0.004566671555306711,-0.052201718094907625,0.023237740526158214,-0.0017102859408316682
ADM2,,0.13224624992831419,,,
GAL,-0.018496302032722994,-0.0537290543027054,-0.02649095696322306,,
CXCL6,-0.013214849140324114,,,,
PDGFC,-0.027724062294193736,-0.05287860426010459,-0.020928164803684673,0.011715860608424498,-0.03883644075289267
COL8A2,-0.02451520103963352,-0.07074575965425807,-0.08359233334942266,0.015160636233497648,-0.037674627119375956
SPON2,0.08267472570603603,-0.05829451662421788,0.02359893520704709,-0.033045329721070965,
SEMA3D,-0.0006755440911354681,-0.03526993976744317,-0.03318916199633918,0.038806351802559674,-0.05998448178275955
BMP6,-0.02055355962538909,,,-0.027179171604670142,
TIMP2,0.05000304384987231,-0.1252795119946166,-0.12788721351186536,0.03211623613364482,-0.02892570841753349
EFNA1,0.005299652698763812,0.01957121783394209,0.07862875033210062,0.021649431277979886,0.025046085069799533
S100A12,,,,-0.022082782099308803,0.08881567249332672
TFPI,-0.02534024432530547,-0.008115797598679452,-0.080141152209627,0.005280309475726283,-0.048582886762600856
GPC3,-0.028354159439086864,-0.030149696341160777,-0.02482197661958289,-0.04746633054058777,
NMU,-0.013414377270643879,-0.055339764407353546,-0.019445503876273553,,
LAMB3,-0.01889453750478896,-0.013248032065571147,-0.06928442732275773,-0.06750348924689721,-0.06290862404155402
LGALS9,0.025099815615889014,0.06421188789376325,-0.03636547756783112,0.024916082854807987,-0.06337705376825832
VIM,0.03662331490093975,-0.020623515295597916,-0.00960322460836697,-0.03474318325080465,-0.05040980269585337
PLAU,0.08172409736136092,-0.011674462923295005,0.0017664416806670868,-0.03872232919514235,-0.04656915812513048
TGFB3,-0.03524572453601121,0.030003424171278846,-0.003964318591473066,0.043545433882605865,0.011485821074181864
APLN,-0.005744620186574254,-0.047427627390399595,0.03857613693731419,-0.0007064875206986026,0.08565120731650157
SHANK2,0.013176649488988366,,,-0.021513057754083017,-0.038377156614258
LTF,0.016960137217250322,0.18549207118448244,-0.08140803780596294,-0.008863811042626088,0.10497631244728671
PENK,0.053571227811274665,,,-0.004796639446336733,-0.030328033805691143
CTF1,-0.004317688290860305,-0.05178856504881544,0.005740144292986904,-0.03124518059544558,0.1135945080780616
COL3A1,0.048571736172645874,-0.01607864343377075,-0.05513115161430195,-0.038159984893635465,-0.007329512131784725
S100A10,-0.03231186610516202,0.003691512591353664,0.025885577631978133,-0.0013313629974232508,-0.0959117695248992
FGF13,-0.012034616202531791,,,-0.020023253901870233,0.008251983125645944
SEMA4A,-0.004830699642753583,-0.0031082055574127372,-0.04698516557344973,-0.016942341544653718,0.02679817109561009
EFNA4,0.0009585311763692589,-0.002577843199009396,0.002633743367969275,-0.013209528400095285,-0.01983237041116679
HSPA8,-0.0406466963613841,0.0320728696643142,-0.06173310530080607,0.03484817627767509,-0.06647750778600357
NPB,0.022523222135338902,0.047601213928927785,0.11955990526144218,0.042836493800357,0.02344871931658174
ULBP1,,0.028965785585297665,,,
SEMA3E,-0.03416284616221842,-0.0361328561199598,-0.0026785239675571116,0.012271997772728315,0.017951717056029104
ADAM9,-0.002028079398411826,-0.04936452357298992,-0.021307741866672288,0.0031558219473451494,0.196537845128021
ASIP,-0.010043005486426719,-0.07084075711981158,-0.02488241089143731,-0.032633388607618344,
IBSP,,0.022353292398692104,-0.047210728959667124,-0.025990043172693884,
FAT4,-0.019723105419040907,-0.03412784767992123,-0.024485300207538658,0.11583143510132385,0.10761055942216557
MDK,0.005450425734531066,-0.021100292609420125,-0.04229313244882634,-0.05110599139499781,-0.0746888134540505
HSPA1A,0.09274363196834451,0.001439385981850285,0.04348432890786639,-0.0022924463856999764,0.058853036237893536
SOST,,-0.03780867961624682,,,
SEMA3F,-0.015189346181889291,0.03631657323715663,-0.008031294137657349,-0.024922694970166102,
ARF6,0.00024574381203313695,-0.053355989754764466,0.09518501305939589,0.034110194409149135,0.006195175229009197
IL6,,-0.0362697048829863,,,
CALM1,-0.10434704623227332,0.05429008832766021,0.03883248821427863,0.002428180182184864,-0.04411831399919736
VIP,-0.014707287321954329,,,,-0.03516046994954798
NMB,0.06307504392763481,0.1090400469350824,0.06973126078743337,-0.011218531760391323,0.04695702275410195
CCL26,,0.06461709240453782,-0.057894053327815685,-0.024238088463397554,
FBLN1,0.06486213403035347,0.02014617553606957,-0.009318992943538702,0.04806964576870978,-0.11205791398328835
SAA1,-0.011617663555930286,-0.005511631218992492,-0.018424263452858934,0.007745997098017878,
MICB,-0.018496303071743613,-0.013813723498979528,-0.04444889683942001,-0.039526565871761864,-0.038280721346828375
MMP13,,-0.028086241286884823,-0.025203824908400025,,
F13A1,-0.0037472563898460856,,-0.03796145843603559,0.022592270943154347,-0.0317756248760985
CXCL11,-0.014831828005096788,-0.0760813165648425,,,
COL5A2,-0.003940981815237189,0.08669557639074875,-0.026319893732977072,-0.05587221352130646,0.049089789981785974
EFNA5,-0.020596266200517285,-0.037395662324303525,-0.02482199836259135,0.014079931325145787,-0.05629526112938152
AREG,,,,-0.027642056246188998,
EDIL3,0.05521848281375893,-0.012863094974548156,0.06869082250914842,0.09534044611477618,0.07974356217663507
CD86,-0.002292332771121932,-0.015725903458995803,-0.016973098416587826,0.06441612828612593,-0.034834040728397006
WNT9B,-0.015011553664984608,,,,
HRAS,-0.03160120342035423,-0.07720947984427308,0.0670561100441925,0.019755592390505314,-0.145467010043065
C1QTNF5,,-0.037611143902596046,0.007521121114715236,-0.07074218611587864,
RLN1,-0.01630225473757394,,,-0.01939748104735882,
COL4A1,-0.022755742353308215,0.05283504305549456,-0.05023096598221072,-0.05063720011001103,0.025826532853585386
CCL3,-0.005525404223541618,-0.019996162181937845,-0.07097254074442791,0.07112365294175221,-0.04765939470467182
BGN,-0.01379490299917829,0.05626302161180391,0.02278497323658876,-0.05016606365158015,-0.11291626012035999
RETN,-0.013238376969949187,-0.007184089388058598,,,
S100A9,-0.02181254638354349,-0.030747036141148768,-0.09530217345190094,-0.021047272728788136,0.011779746937836186
HCRT,-0.018347215166618528,0.11392498945429705,-0.06080261899426743,-0.019374851237981962,0.052362554505492945
FADD,0.029712017042472928,0.031867735278922754,-0.009807914797695647,0.0336063041623737,0.06465259460640162
ACTR2,-0.010360384160365022,-0.06106316955674649,-0.02020992082424495,0.05552681485070628,0.04481790735081213
BMP2,0.0225998181469748,-0.054159231100118534,-0.03196130270515136,-0.007455361826957218,0.040975034214389146
PDYN,-0.026023369807881835,,,,-0.05335736074561388
CD55,0.012381005572087836,0.03770932296074994,-0.08691157017997152,-0.008786270214155437,0.09793831395361337
OSTN,-0.017114185819435457,,,0.030969500513661565,
CD6,-0.014186526229080808,0.08384141220913587,0.005922705194344518,-0.025746360268174402,
IL16,0.008481259200507648,0.0021048193065745856,0.027805636808748292,0.011383808124870356,0.11311619154056136
LAMA5,-0.033135441613522415,0.0575952998034174,-0.02762157193877898,-0.015550052464088849,-0.06928680415338252
RGMB,-0.01664143428428705,0.08486656093662315,0.039423853635844434,-0.02067538903263103,0.033548123154088456
INSL5,-0.0016037919643274526,-0.033953490146969495,-0.028088931891744506,,
IL12A,-0.013314960495369925,0.08181075214599172,,-0.006501076498323056,0.05144433990923379
S100A8,-0.017893516103399246,-0.10329064937231369,-0.03371910830862985,-0.041852031515196494,0.13987422740523464
TAC3,-0.03244694072145932,,,,0.0034511385402928945
TAC4,,0.019412381470190265,-0.031047656888700495,,
MFAP5,0.07758823782161016,0.11717254258765551,-0.013569818458614267,0.04605988786694556,
CXCL16,-0.025612339790426798,-0.0691230256424524,-0.06086680799610341,0.0055205381042059435,0.11343568355285076
AGRN,0.02522802500104988,-0.02026223621796118,-0.012677360040444403,-0.060915069960271406,-0.060400611504974666
COL4A6,-0.02972481821001141,0.08195929107931389,-0.006572832569508377,-0.01946315793789671,
FST,-0.023869919871524512,0.1418533855665459,-0.03407167361327132,-0.035914733714971094,
MEGF10,-0.004165446199789157,0.01213081992464055,-0.020725374392023942,0.01603062951704951,0.043382704141132614
C1QB,0.0786549820588064,-0.044036626578384794,-0.08597507840389279,0.014493521227112052,0.1293851075539075
HLA-B,0.007709435365407323,-0.050758150826497185,-0.07631140820738645,-0.04431458415226075,0.04646402814474873
PDGFA,0.04250860179139038,-0.08394826425532892,0.013267625970382089,-0.06050223428722196,0.06587284718248042
LAMA3,0.006663178629482563,0.0017822709385991926,-0.01904670371534107,-0.022639233547097983,
DKK1,-0.013901598485972734,0.13315900790062982,-0.03136125090719999,-0.020329361581607166,-0.03247779793385762
INHBA,-0.015328521356009907,-0.04673140686867777,0.0005936425402019329,0.04511179386912435,0.005516112042146949
IL7,-0.026135928957931355,0.061085257948456206,-0.030089838518405236,-0.021222883410970523,
FABP5,-0.06693369927295437,-0.0617446861118176,0.022011584031635695,-0.0055671077314269615,-0.059307869991979296
CCL4,-0.009565869638055325,0.02101365021737411,-0.03273352568570799,0.0035719193167586725,-0.007951559278319963
FBN1,-0.005951723001562573,0.12473336243882568,0.001798941036531655,0.02397626539229174,-0.04647341105200613
TCTN1,0.04372422191226168,0.09376118186069009,0.04136816556623913,0.050058204118601984,0.04187844416655211
NCR3LG1,,,,0.026094628244378425,
BMP7,0.02470044113590124,-0.05009762284067864,0.030605019491953947,-0.07477552922412306,0.11963101900359768
NLGN2,-0.028325433244072704,0.01421209325678685,0.002647137639871409,-0.02089503016910225,0.025019569410051203
NPNT,0.046617244175747,0.0061151303324644725,0.03874102927338308,0.007387104220637438,0.08626357085119048
KITLG,-0.011024952660998526,0.004074481865149892,-0.001405943117221305,0.012069631488201768,-0.009933492935012375
MADCAM1,0.006762619889951987,0.0010885762370689512,-0.010241014117797664,0.008816533873636592,
F12,0.037562561353406285,0.009945157088076551,0.021597065364528004,-0.04299237937101534,-0.06040795808577914
S100B,0.014620482344960072,0.011473144089387608,-0.03397448993323196,-0.005990640309284558,0.1052450962106735
CD99,0.030806984746852208,0.011092803546408118,-0.010499396014863539,-0.021698186419554046,-0.008313490853063142
PDGFB,0.007218281992905589,0.019481032889067735,-0.0780347378338487,0.009812735328471059,0.018621108438877564
CLEC2D,0.00257169160484114,0.10708246598227011,-0.08540126525234554,0.018344813427332324,-0.00802530294125133
F8,0.0009751932510342677,0.018096895339884223,-0.0030703031208229024,0.006475586656889327,0.09090821411119485
C3,0.025734917326461656,0.0313343432430276,-0.13246660905646493,0.03432391218054816,0.0552510357935382
DLK2,-0.019653920600135665,-0.032094263859061035,0.11445347856535355,-0.022639242590071763,-0.05101243434036112
TSLP,0.0043041656115916874,,,-0.03779162813523391,0.08750866942967618
OSM,,-0.03790611323437242,0.00263850209451827,0.02826193140583301,0.021264866620953914
PRND,,0.15081234476748015,-0.03493528499537053,,
SLPI,-0.01766287951242089,0.003874961735961924,0.06350016232054505,-0.019379906172864916,
AFDN,0.007463272854076204,0.07879762847898804,-0.07278970860189551,0.0008040249815504813,0.09899938429574817
ULBP2,0.011191937351239734,0.0226569978111103,0.047181669955887504,-0.031743449410302646,
ICAM4,,-0.032094306188551414,,,
TDGF1,-0.014186527400302894,,,,
ANGPTL1,-0.035299673764027054,0.11609557566374379,-0.01853906438576548,0.012486806226959718,-0.035665755879269435
LTBP1,0.039590976270235674,0.008716073638089484,-0.03197616459360197,0.07450042585188786,-0.07420253523910139
NTN4,0.004900737703239851,-0.008924668664124131,-0.03377968474153139,0.035032588582638066,-0.057896827291280456
APP,-0.05947157064423901,0.014236740689810472,-0.006621560568588126,0.028144646012004382,0.10591233930652416
RIMS2,-0.030289371956806005,,-0.024434663561952986,-0.012645450053858375,-0.06982068276935516
WNT7A,0.04957553876737312,0.10503123996307766,0.025162705571750602,-0.07275360900544124,-0.03887872707614899
GAST,,,,-0.02449530251138457,
GPI,0.05988723464533942,-0.026236204145868147,0.027176454916430448,-0.0207920430677456,-0.11210506386472303
IL1B,0.004835349311183688,-0.048375063734936725,-0.057976569244770224,0.10158571856243705,0.010614913645986638
HAS2,-0.009543522705566847,0.16301847798734295,-0.05447835544146079,-0.027675455883519492,
IL11,,-0.031135406580140332,,-0.006244874805165182,
SEMA4B,-0.019262891662360348,0.03820213242495337,-0.0685902711802305,-0.04237697656593026,0.021843849509550633
FGF12,0.02286963933049593,0.03192641809204531,-0.06451989530358429,-0.019054167007251335,-0.03387769391023152
CP,0.005823442341419646,0.020443431596063693,-0.03477951014163334,0.0061081752151572865,-0.06603621435947206
NLGN3,-0.013938025035586003,0.004850737076463348,-0.08559013286965851,-0.03698927398947554,-0.054175270294090604
GZMB,-0.012062938275537996,,,,
PROC,-0.009508760502783705,0.022039515341531257,-0.03623221146023061,0.00018423091076783638,
AGT,-0.023723058653275734,0.07225426920459421,-0.0026465052144927226,0.00017474503989877663,-0.05584322566322
PTHLH,0.002107326499892971,0.013772388652667661,0.025290460928262943,-0.037643302971090656,-0.04858279860358083
COL1A1,0.034837838932673906,-0.025180395433068513,-0.09023969954622055,-0.022724687932813722,-0.04119665769008508
LAMB2,-0.010546547825547394,0.07034727838016981,0.03173417133153094,-0.06988877456218928,0.0652998166602142
DSC2,-0.036657661275471806,0.03308165062752064,0.007010989344610663,-0.04303537324382441,-0.07496302641410647
WNT5B,-0.021421551481864684,-0.0299660317738113,0.059475405208924706,0.028973240359725462,-0.03767454845263512
LEFTY1,-0.01703453537472604,-0.023844153089275563,0.0007788007808038251,-0.03449676437443575,
FGL1,,,,-0.03314401526427034,-0.0423157046493652
CXCL5,0.0014004829558081537,,,-0.0089279767919999,-0.03767459093261397
S100A1,-0.02020474902865089,-0.008240308051294895,0.05445064165189597,-0.04413225157982774,0.019367018260532377
NPTX1,0.03365196152114117,-0.09454895158900656,0.07252302880690263,0.07682308459879471,-0.054877107122246756
TGS1,-0.008050161512114679,-0.03683017524203216,0.0446085745574497,-0.006478442574843841,-0.07377549462403284
SST,0.0028087615472752294,,,-0.02976975024299258,-0.05268352292420435
IL34,-0.02743196229066583,-0.044442030963285785,-0.01176512006329935,-0.017568451661340405,0.03579339574310381
DHH,,,,-0.03580719854657356,
TF,0.036772678528336405,0.048338120269304966,0.043849727095349574,-0.019186120389004278,0.07549539627844153
IL33,-0.03471313827791259,-0.10333753225733869,-0.052867728670212784,0.020306486703263477,0.06987726797445493
RBP4,0.019404250640235394,,0.057001776751153505,0.048337013972040745,-0.08077163466099797
CCL19,-0.006758894458342858,,-0.021546059525821993,,
CCL20,,0.03660628399068069,,0.022110636981472517,
NAMPT,0.032561851036005104,0.06594834559080245,-0.027059724775851016,0.011447851192503232,-0.008173118732559482
