,ZH881T1,ZH881inf,ZH916T1,ZH916inf
PTN,-0.0764486189250777,-0.00811873193350513,0.07148315356797105,0.033038542706751904
CD274,-0.0017279507810840826,-0.007424920052176591,0.014587524015042914,
CD14,0.0007281982922599514,0.05137691245123611,0.02337383651084829,0.054152057625048544
SFTPD,-0.04300998581227984,-0.011978449128281048,0.029289748440881686,-0.047704901015367916
SLIT1,0.012355643588762037,-6.323050171997e-05,-0.0145728819302952,0.02987071431285984
CNTF,-0.016300103933687013,,,0.00511480958847232
BST1,-0.050333530606757534,-0.060940212369776,0.09476579630252037,-0.02413470242508635
AGTRAP,-0.049429028445514715,0.045521928946856,0.011781611436778435,-0.008744391818676847
LAMC1,0.00270963077876952,0.0780812565471537,0.03844055513465066,0.032218596275918006
COL6A3,-0.022274677140093124,-0.011680306706497393,-0.0029737279854548555,0.050483221441464304
FN1,-0.0011816889689425572,0.039675034998658515,-0.003041762779280392,0.058387543225925626
MIF,0.03143251224265475,-0.12848531533514201,0.016307255755893833,0.15197590284351714
JAG1,0.05297674760498815,0.1130372051605409,0.0036315329152202744,-0.036693051041595315
NID2,0.007367917109340627,-0.00014543573134826696,0.03506441766686691,-0.057678197246312124
EFNB1,0.005682691402920803,0.015903959743400194,0.022431021341057216,0.048894830592249916
COL4A2,-0.022419457401631145,-0.03864828623829881,-0.0007549410970970625,0.06356816903315922
SPP1,0.013490902836159788,0.02396379900836552,-0.020647719117882782,-0.05093305852890136
PODXL2,0.010560558091419965,-0.05529213657491925,0.005561886096179746,0.16826866462208637
FGF9,-0.0041982643362743965,,0.0018962228542840948,0.04954355827933841
ITIH2,0.01220053001097267,0.0024256714800538846,0.021834215562520874,
ADAM10,-0.02705821030124138,0.029224315951596157,-0.012275443585319198,-0.06422827592647702
CFH,0.014906307900293242,0.09967418227849195,0.03445571052227825,-0.01350617579579068
COL4A5,0.017511204122354993,-0.039997641114685234,0.0366826481153397,-0.007185990360694415
LTBP3,-0.017736764475894586,0.0954988159944934,-0.04052536012348576,0.013226580686205015
GNB3,-0.06364172268231119,,0.01153078907463983,
COL6A2,-0.03755094082759584,-0.0285161747356043,-0.0056297616482465776,-0.044498750143479635
GDF9,-0.003995967304288995,,-0.008735773500152904,-0.02373873395098073
NCAM1,0.0020797424596678943,0.007762364738693542,0.015299241041566202,-0.06441234596036295
APOC2,-0.0026028750811121345,-0.018935319179220825,-0.006817493443493263,0.09977001806214959
BST2,-0.012536668781265024,0.005756825062056635,0.019144207315930344,0.07569712100999972
COL5A1,-0.048946841506934374,-0.04290127980453704,0.022787430603484666,-0.03925464323225933
CALM3,0.056459071108720525,0.1129617215128557,0.03998377431757243,0.04144557559295412
THBS2,0.022416676969705215,-0.04085283750149556,-0.024911539101402848,-0.03768493675564032
SERPINE2,-0.008110490313223478,-0.05115148568374878,0.10068401991666388,0.08335906298706079
EFNB2,0.022643685057596157,-0.018790578519990827,0.024633826305695564,0.007162547747983444
PROK1,-0.015285251553051776,,,
MMP9,-0.0011205479325048495,,0.031812657158481646,
NPPA,-0.014033495722928769,-0.0741007990882905,-0.021666596496714777,
APOB,,,-0.01642346700712381,
C4B,-0.018869644144806446,-0.05103145899067123,-0.018186167980694955,
NTNG2,-0.03903873958928944,0.09118064713424143,0.04071703224587341,-0.023099211730095295
LAMA1,-0.006877441595223658,,0.031764175273975785,-0.06831216013083846
UCN,0.027301707359295425,-0.1007049314279469,0.05802127578032299,-0.036588048058132004
ARTN,-0.02949173070204394,,0.010814850267568224,
PDGFD,-0.05539882040998271,-0.04366194197423637,0.0324055551736457,0.023980023357281957
EDN1,-0.016236988716026867,-0.03770001803653801,0.008890635677700471,-0.052749230997222465
ARPC5,0.0007891333588762063,-0.07957481072201214,0.03317295034059968,0.031483692798977794
GSTO1,0.007668869495849313,0.07936682997153813,0.06598864794566396,0.04227543557251321
PROK2,,,0.039983482065414036,
SYK,0.016633804582608987,-0.12041217549671046,0.016252423671323304,-0.04069883562368077
CD40LG,,,-0.017760868767735215,
ST6GAL1,0.023437540144066047,0.020208250965843326,0.0745008604781386,-0.04199170244155987
WNT3,0.011673462885711647,-0.06381772072647653,-0.0177548980650662,0.06504664143104635
HSP90B1,-0.011792661528602102,-0.004011949409252934,-0.007283263049903442,0.02741921913728276
ZP3,0.0015506603398763718,-0.05681416774040566,0.10273203547852572,-0.013559832291260511
NRG2,-0.029956715218032524,-0.005231590823278604,0.021053756851604277,0.1189188354463186
MELTF,-0.02989132579134442,-0.04569062734561939,0.011838293280408627,0.03258378378998948
NLGN1,-0.01683595337901268,-0.09038597812784611,0.024832215208963955,-0.033533625884841836
SLIT3,-0.043954196130215006,0.007434659866716196,0.023947190851750507,0.01643552123809627
CCL8,0.012891223589133836,-0.04309002472017769,0.02446161872244624,-0.05872028329839271
S100A4,-0.027209356876446114,-0.036891632797010736,0.02229511318822042,0.021400086635993385
TNFSF13B,-0.012892035053821048,0.04947449218424908,-0.013312971492708483,-0.0024167308619098874
HSPG2,-0.03846654139018674,0.035316358864133875,0.016972984471000447,-0.0426959545187164
FAM3C,0.02885670221888323,-0.06037068083782982,0.027206143832495543,0.1121400400938509
FLT3LG,-0.021437214568064345,0.016391937683253106,-0.016171156466041333,
A2M,0.004998735965197889,-0.022111968219300945,0.008322232865473726,0.0492680419366857
VCL,-0.005606196135489918,0.06905489181081009,0.006522691012253667,0.024856854590130123
FGF2,0.000282710158310802,0.07149549755254392,0.021333461219590885,-0.04733144708163307
AGRP,0.07721875622093485,,,
CNTN3,0.022858271473149536,-0.026732595185663358,,-0.02755641763248074
RNASE2,-0.0008227588206614788,-0.01961882196058331,0.04099413628126835,0.015604382731731597
ADM2,-0.020039765219882967,,-0.016880319172918174,
GAL,-0.02020185480958462,,-0.01665336931829564,
CXCL6,-0.03501526488350441,,0.0782717906715989,
PDGFC,-1.4548828134859895e-05,0.027782333825715134,0.041291163407862826,-0.07835567769255768
COL8A2,-0.01555491231234159,0.0857452669099284,0.04601536703456424,0.11315965301244095
SPON2,-0.06383202416708077,0.04682820514724133,-0.006229170449404551,
SEMA3D,,0.10807958156052722,,-0.0008625086437384191
BMP6,-0.02914118718194169,,-0.022521554947831708,
TIMP2,0.0019401242996947281,-0.08795145268253889,-0.005711042551308131,-0.09466734587014788
EFNA1,-0.03664283085808844,0.06358745964937595,0.038156828923206244,-0.051397635281706634
S100A12,,,0.05085739937176416,0.03384792227284295
TFPI,0.020345206026148425,-0.08197767847360456,0.04397648559461268,0.28511421047212754
GPC3,0.07723523486390955,,0.0500125845291766,
NMU,-0.030636517500881286,,0.019843721994850773,
SCGB3A2,0.03234754205781762,,-0.010777829263223267,
LAMB3,0.017950832843115775,0.11648448736698234,0.042055427550793736,0.009137564618159948
LGALS9,0.022508139515570822,-0.044118661721496866,0.01951170155630576,0.01315819996049456
VIM,-0.044354571123897325,-0.05152978775632151,0.09441758147608523,0.011621400655385106
PLAU,0.014616531765294028,0.0140590918354068,0.10347612133285239,0.006676667843015771
TGFB3,0.027070281191681797,-0.0046235018524914545,-0.005811699052043815,-0.03958391667891769
APLN,-0.0018895090391265615,-0.059600649269220526,0.00011487054959024826,-0.0057069284349652635
SHANK2,0.023982039119153618,-0.04823541774450783,-0.026253178763747644,-0.037950817554517846
LTF,0.018676785206310664,-0.07988342921611481,0.0027917964420653635,0.09038244905428602
PYY,,,-0.02787356313151606,
PENK,0.013328036582657441,-0.018788167148655645,-0.01999596013600358,-0.0366564328598308
CTF1,0.019147731701390024,-0.025167727167328312,0.05220406723311351,0.039756746582562646
COL3A1,0.0010235485296875824,0.029336547002411315,-0.028131940248142372,0.0026796199428589275
S100A10,-0.05357493115441001,-0.018410411003059818,0.013705132435891625,-0.04772291786616099
FGF13,0.12405019359922859,0.03275914813514687,-0.027584980609755092,0.11000492190428447
SEMA4A,0.007962546802480456,0.08495980427094581,0.0895893000332028,-0.021692843827348138
EFNA4,-0.02132700516338801,-0.10650996488696142,-0.010255318135673715,-0.03665963050376028
HSPA8,-0.026241431157427293,0.0007200736827657391,-0.013561095438337152,0.1701205088504962
NPB,-0.006690416852833676,0.0011081503584428449,0.04485458477939021,-0.03598535330585984
ULBP1,-0.027702681475868778,,0.025016904857596042,
SEMA3E,0.0005553283704611248,-0.014554894260454494,0.03194406687641844,0.02463762740049272
FGF3,0.0033080473204158195,,,
ADAM9,0.014092585240545085,0.11856485152031856,0.062070655099708834,-0.009432715874590348
ASIP,-0.03839781779583052,0.08281276831594078,0.03154399280538927,
IBSP,-0.012724991676155376,,0.001972766285526294,
MMP12,-0.014861014559654028,,,
FAT4,0.05036595380622482,-0.049672735508543696,-0.009729308714291925,-0.048731035495667936
MDK,-0.05585035824174668,0.003534985404774125,0.0535043661234747,-0.015528720544000852
BMP5,-0.029143276858988897,,0.006749917334787233,
CAMP,-0.0217624397582312,,-0.021845057850576267,
HSPA1A,0.1128422473252225,0.011580504972602565,0.025170791239992784,0.05469322782167034
SEMA3F,0.0028610044042913707,,0.0561466959802573,
ARF6,-0.0239939534959299,0.04174383452790056,0.06032245546810657,-0.06567586133043576
IL6,0.00950517624292526,-0.00013898810908161805,0.04016187427651016,
CALM1,0.052174207725094485,-0.002089648781607933,0.03154633388614093,0.048104507236185604
VIP,,-0.0353773655975359,0.04712338336943275,-0.042497229272536824
NMB,-0.020355909242988576,-0.0556368895389105,0.05385064540521755,0.09941371626163888
CCL26,-0.026454411185164964,,-0.0011330705802357764,
FBLN1,-0.0028734952087873687,-0.008913868344460826,-0.010598352124803376,-0.03513846008741148
SAA1,-0.0013236450734190714,,0.029919202937150217,
MICB,0.020714996789340454,,0.07768385183671689,0.06073966055715563
MMP13,,,-0.019995951688444577,
F13A1,-0.009042143404328197,,0.011801760363687085,0.08148741429785508
CXCL11,,,-0.019250720802342886,
COL5A2,-0.011192290324020861,0.020268999938539183,0.017322608552972643,0.06010926983857978
EFNA5,0.03466051080011501,-0.04913799050407822,-0.003436953445651278,0.002277901063417251
AREG,0.03961692583185876,0.00022904311922874754,0.0308100734484601,
EDIL3,0.017247060720570702,0.10908006894251873,0.030029334255760806,0.037727886901425436
CD86,-0.029440321908969332,0.0410762004202372,0.011488989445497522,-0.05566741752939795
HRAS,0.05122614374475339,0.03374054276774417,0.03933793087943188,0.030489708578775514
C1QTNF5,-0.017444524979917858,-0.02762740613832852,-0.006961717823593558,
RLN1,,,0.036372975854445835,
COL4A1,-0.020279859532826603,-0.057694950144656774,0.0024984443888062813,-0.026783860246111794
CCL3,-0.00010539718072507636,-0.03629771554703205,0.043244087454170126,0.0033006151218488537
BGN,-0.07005780904326106,0.023413488467079777,0.01222342910672728,-0.06276179080526265
RETN,0.021279274154680772,,-0.027293816350694475,
S100A9,0.03313853112860806,-0.01986901937152423,-0.019370122243824704,-0.06183562395331512
HCRT,0.04014606112484261,-0.04696811312791851,0.05977541395854618,0.13859806665749624
FADD,-0.039494521294293386,-0.02827128503529665,0.027492006598156243,0.11568482795750831
ACTR2,-0.03835675093798124,-0.0881596260104881,-0.04582421628249562,-0.013925083984633876
BMP2,0.07186730581897223,-0.00673525507192832,0.04783313699697679,-0.0721280362283629
PDYN,-0.005473925088341699,-0.06397384822483233,,-0.04605755634517852
CD55,-0.0002713660627801592,-0.033438424337314074,0.006223838062820021,0.02208096344021311
PDX1,0.025357191617662724,,,
CD6,-0.020838751610720484,,0.09248008987012298,
IL16,-0.028357848320621215,,0.04496203480385332,0.020062156685183977
LAMA5,-0.0030917063372031144,0.027729770261790302,-0.016292776656297244,-0.035412659621366846
RGMB,-0.004367880161810323,-0.053199890256614896,0.018888760722296765,0.10637958700277651
INSL5,,,-0.027439732173121338,
IL12A,0.026200015234020085,0.05888092206164518,0.023351641439764412,-0.028204145178826613
S100A8,0.0016393677433271074,-0.09228976391271672,0.040221020389813775,0.0027822287645139334
TAC3,0.01110951367323429,0.010325314768273966,0.01876145425650213,-0.056286444279817986
MFAP5,0.03352219876063058,0.07669382002043118,0.0365068155394266,
CXCL16,-0.04676995956757958,-0.010574339923771483,-0.006828729717333129,0.04394024478337305
AGRN,0.0067483829181038905,-0.0743937262429913,0.03181144125061373,0.06026410181563092
COL4A6,0.016705051509339514,-0.0290466612232792,0.022676760010161428,
FST,-0.0236564652103267,-0.06547724244154582,0.10781885228007664,
MEGF10,0.08634587141685829,0.013315346490149824,0.01785511219653819,0.01744256951427058
C1QB,0.02173786151592741,0.017347890739627798,0.05247570641991094,0.03362740020452739
HLA-B,-0.0335307842623718,-0.01184910305224121,0.02663555597945266,-0.052962358971377355
PDGFA,-0.03764288474127545,0.007215266474492018,0.04058721532697544,-0.006766690674533963
LAMA3,-0.017258720315698355,,0.025859917637792156,
DKK1,0.04060708976726816,,0.022141837199265046,0.11379060076889477
INHBA,-0.055719060620910234,0.08460180359855023,-0.0011437250680161554,-0.009111924400738672
LEP,,,0.08640805643574305,
IL7,0.02146012604621269,,0.08470304509136199,
FABP5,-0.048409399177267096,0.010635752711798374,0.08902445049117315,-0.0882753673509781
CCL4,0.02101461713195975,0.007796185761858303,0.021839179080892505,-0.022097361824948442
FBN1,-0.03644837079218731,0.08009225263876038,0.016230502799408273,-0.003313756769400249
TCTN1,0.0068053403297848505,-0.08151901957486972,-0.002241940722561397,-0.004369932075099492
NCR3LG1,-0.01281901836703043,,,
BMP7,-0.05865736687645845,0.10235652401935084,0.06210818828025241,-0.07895481371670217
NLGN2,-0.018559328831458128,0.074085659554497,0.05487347058685514,0.0287907326754515
CCL25,0.05288639092583042,,0.010478020949915278,
NPNT,0.006843639125862393,-0.06929772011723899,0.030772764947133706,0.08010393640473015
KITLG,-0.0014595551423904338,-0.04017702917438415,-0.01979801232402842,-0.01899185740284929
MADCAM1,0.029730332201794846,,-0.042362704835405024,
F12,-0.027014960096739312,0.007886384590101943,0.006430667004549011,0.056730840454433704
S100B,0.013444967075935012,0.03417388316117171,0.05085100265430362,0.0381489986958494
IL27,0.08581445428702346,,0.016311790720774634,
CD99,-0.03654295035019683,-0.08535533639501813,0.007896469597004475,-0.0754214106323999
PDGFB,0.020743828716703907,0.007466749147025156,0.006001065731071867,0.1306083636258585
CLEC2D,0.024502058386557037,-0.04972381540269859,0.042901906410008586,-0.0020390297786495723
F8,-0.005157969914590057,-0.09544400093308342,0.06315535112526502,-0.03310726182213358
C3,0.02301416669103258,-0.03161770372583836,-0.007349303863286655,0.02970717230186244
DLK2,0.0453464377739756,0.030523273746257212,-0.017760857954994474,0.0007056171714681335
TSLP,0.01384403157432678,,-0.016100419350521734,0.00411156710487389
OSM,0.009229763804761665,0.0197709325466238,0.04197081519629576,0.03682778263972201
PRND,,,-0.020753580387415052,
SLPI,-0.0022578275844306593,,0.05803627699186909,
AFDN,-0.06298772364040166,-0.059220504234585816,-0.04209280041451263,0.023047311542616786
KISS1,0.018341601358558342,,,
ULBP2,-0.0021611127765446105,,0.03636018232350953,
ICAM4,,,-0.019010179145472147,
ANGPTL1,-0.03621919698201367,,-0.028159637678376755,0.017906809951874512
LTBP1,-0.05037038828626813,0.03159469317875647,-0.03005827728525867,-0.0239465175844416
NTN4,0.0017209887285321982,0.039684912544525955,-0.029649371926797192,0.002613327899333221
APP,-0.04171026970405838,0.008865180631553112,-0.0011276169931145987,-0.03673531931483813
RIMS2,-0.029100986980203396,9.459568638094596e-05,0.024004532377937458,0.09198479119528313
WNT7A,-0.011279857102348332,0.0055173515857997206,0.021547719900216266,-0.04699135650775708
GAST,,,-0.021845052863854294,
GPI,-0.008206931314839374,0.09280081464539562,0.010205109159643852,-0.022871237917667056
IL1B,-0.0061317351592084105,0.04455072046420835,0.005160927760372917,-0.0666079058253529
SFTPA2,-0.015901500625690707,,,
HAS2,-0.05265613074134036,0.08550901985508011,-0.011109716035264386,
IL11,0.07579243327582408,-0.04783794383149317,-0.02008883913488222,
SEMA4B,-0.03356461471872688,0.036278610880209415,0.015212727583745651,-0.006199762007232704
FGF12,0.05562750524905369,-0.008954821788667267,0.0049414551654441965,0.05882144309279727
CP,0.01663908237949936,-0.04006449269533623,0.0047554472754126895,0.0005673636543299974
NLGN3,-0.03889522518601267,0.0457753633232657,0.052455625388406715,0.0756252797949869
GZMB,0.0969561926308221,,0.037416656093008475,
PROC,0.023631482188339627,-0.07054961374623644,-0.03142206706038092,
TNFSF11,,,0.02091793907108502,
AGT,-0.008252075843098684,0.059618056742358004,0.06823685430036586,0.013276253003195715
PTHLH,-0.016099608522592762,-0.043319936357319316,0.01688342928249141,0.02447150318133296
COL1A1,-0.03784861458916628,-0.05217624028482188,-0.03537466046749983,0.001461337708132921
LAMB2,0.028378265694469294,0.021304697240583308,0.02438722699076137,0.0220650134294587
DSC2,0.043391748631947225,-0.0018314025351266609,0.05646011330347778,-0.022961022848421823
WNT5B,0.0013904530801503196,,-0.03487844436901794,-0.04553590795652932
LEFTY1,0.06905506010713035,0.013431966148961128,0.05575749141631473,
FGL1,-0.02235915750139686,,,-0.028296494375696462
CXCL5,-0.025711003715278857,,-0.02351832429386746,0.034696926793235335
S100A1,0.008282741207740566,0.08145574340144711,0.014418718588840064,-0.0023102689155184947
C4BPA,,,-0.015954305670512613,
NPTX1,0.0249430484617652,-0.006545365419941939,,0.05050319681770642
TGS1,-0.011219385524302714,-0.0023473571454406977,0.058107847520424236,0.07877764083510183
SST,0.06142747943085233,0.06537771293251708,,0.09688634195280316
IL34,0.02358483152141569,-0.05474714460258778,-0.0027306482795312896,0.00830900425455709
DHH,0.010039844483348733,,0.049725747666221225,
XCL2,,,0.05780374801914482,
TF,0.04143470826079807,0.009352075851483583,0.026421477860644204,0.05549641674185679
IL33,0.008363722620639617,0.05226881071298631,0.04464540385120732,0.002234523956936494
RBP4,0.014553131609836708,0.04627976887083756,0.12841238613476527,-0.07273910906350471
CCL19,,,0.04308403120860687,
CCL20,-0.0028335856293193458,,0.04146830624636525,
NAMPT,-0.027177356117283776,0.008773913930599495,-0.018788953268402207,0.011083713574634162
