,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
SCGB3A2,,,-0.055281709643586474,,,,,,,,,,-0.07655244039076715,,,-0.026488066286206046,0.015004727587187995,,-0.01321725494041552,,-0.016980154339846825,
LAMB3,0.13986087660051302,0.06251441474688228,0.07142361703631654,0.0446503960864752,0.021336245681269735,0.1003971659501936,0.11536018521620486,0.3098228880764433,0.741668789486518,0.1837714157369252,0.03970374538466275,0.2929268749482141,0.06531633091880497,0.0326754587075655,-0.016633006105199064,-0.001307063179687507,-0.06437569117351508,-0.014714277861087354,-0.055667173453442076,-0.07927423487294717,0.027000258223036314,0.2005912981490109
LGALS9,-0.11079075194590728,0.103299947822565,-0.17809415986467497,-0.015414774471399805,0.0831722790431445,0.041885521980157034,0.0642999388264416,-0.26799460572370665,-0.5588761401611769,0.04303729624488281,-0.15264888139371996,-0.5059667777192297,-0.24497795835637132,0.08138274466361502,-0.0035874347428397632,0.09082269702783194,0.1236676653074655,0.02449592471228593,-0.04370219595552444,-0.11811888544089763,-0.07799537918708548,-0.19178370652496265
VIM,0.17253848173025277,-0.3913748686276671,-0.3374429910031696,0.14643860147375595,-0.15486647046395227,-0.08951901536559942,-0.3686613114706014,-0.6562942625107766,-0.7099487693735969,-0.6740393957366791,-0.3491371876629702,-0.7375259324575686,-0.583131688090878,0.02891489662239593,-0.05063089245548043,-0.11304458745690449,-0.2640843114373187,0.06170057144555404,-0.3206742960279041,-0.11232871506615041,-0.4894592999745411,0.05637400508765103
PLAU,-0.0022377553215001847,-0.2884468777458878,-0.19316138803128532,0.02425671099709721,0.021958136883006747,-0.09250862427281616,-0.2218542191535053,-0.3233508220032214,-0.48707762468759275,-0.4128376745419859,-0.013203202082987937,-0.33500776622192036,-0.39245136246602486,-0.08101019812884813,-0.07155418133177704,-0.008946595515199907,-0.026166635637443383,0.0008450357815310484,-0.23529841666857138,-0.07675826388235785,-0.14776176931987853,0.043440290465292915
TGFB3,0.03971634425270855,0.10079617278612449,-0.07687900225990286,-0.0156634636410215,0.03804967878197183,0.0133344595604622,0.0461940202846345,-0.15098439369492272,-0.2715389349583253,0.045386480758342236,-0.030325975104545065,-0.1656782765325916,-0.2940972884690911,-0.0883565468328465,-0.0648150857248932,-0.014350439804783214,0.011714276946009607,-0.008430026448241005,0.0074239927560937275,-0.10223685916816895,-0.09702456010017634,-0.046599113967677255
APLN,0.0962200058885803,-0.3366887906200667,-0.006364987403837183,-0.011761683148062356,-0.09785373846321403,-0.0746336285086079,-0.38547852172363717,-0.2821857449918578,-0.5508774797379196,-0.13541049996713186,-0.04306207065997588,-0.20398673177800675,-0.5517490471514159,0.024915069935503537,-0.018713739825630276,0.010852638794614363,-0.07743394265641053,-0.026719041032046094,0.06257201010993801,0.05875731930659655,0.15407215136244787,-0.17615972388914736
SHANK2,0.05472250623207485,0.4970646749813081,0.16329782977449409,0.04709167354967324,0.1225282528515762,0.08743019040438839,0.29863229741327296,0.22568187772917367,0.44963698864206264,0.27581467941901416,-0.06394518565691187,0.531943264454965,0.30803807392736815,-0.049867174515007925,,0.16175708482752216,0.09751405426689885,-0.04487906497593608,0.03402868743504717,0.18617834067539535,0.2864215650097794,0.20193086882092967
LTF,,-0.06407829681247378,-0.2165177960673453,,-0.028447892234566653,0.07850512329126905,-0.45377626738103227,-0.09888267165646865,-0.5126653418668455,-0.18763519774755083,-0.09408324508309471,-0.7025899560388277,-0.14008266131898692,-0.009085462502268195,-0.04730284877734899,-0.014798874801149052,-0.03881093386731146,-0.041208038309608085,-0.017206321938591815,-0.0721653210581565,0.09929541080375241,-0.17254033689939272
PYY,,,,,,,,,,-0.09952398389883313,,,0.006351622289012305,,,0.02313106946176883,0.019874186831810657,,,,-0.03444943904151795,
PENK,0.013885163281520934,0.42056704992319927,0.14185751026551088,0.01027990445788513,,0.2220279908318117,0.3581657451123232,0.21754571922180374,0.4280531115252596,0.23745581097339113,0.10399953006243152,0.040666802180037515,0.18254592817968102,,,,,0.022783652257600897,0.06124018283472857,0.05125273399380817,0.30483220781870074,0.084666431449999
CTF1,0.08111787240374221,-0.0816041306182651,0.07214557070639441,-0.004417608736896374,-0.006154003040050304,-0.005645705981129198,-0.025517211189053857,-0.00027865226534615683,-0.13017810444472783,0.048270755187163394,0.007303821963642694,-0.09040939825190838,-0.004270842360100245,-0.009207731701135778,-0.01914436547324333,0.06435149181574597,0.03315921872690602,0.006112265769459128,-0.05998676732516562,-0.06547181965000297,-0.10568981609329263,0.021575054199242803
COL3A1,0.023607255322066315,0.1392282717368904,-0.2025020390599915,-0.06977008485262248,0.08365292029270473,-0.17023467841533915,-0.006236023725402536,-0.3494178833335064,-0.5198893777462623,-0.2408752092446739,-0.0011458675774454739,-0.4129286110218213,0.009741555894009615,-0.06591082942060353,0.0035384801345741423,-0.07366199741212297,-0.07956075639889715,0.01158819910516084,-0.22523875671642515,0.006399779240768026,-0.060910466302875985,0.12868880335380137
S100A10,-0.2143651036203936,-0.41075435275172384,-0.2217829345318981,0.027468995694957192,-0.10896663476083997,-0.14288308975526193,-0.5272949972034088,-0.40062473030382395,-0.6754135872913524,-0.46500158390746515,-0.3798801140076237,-0.7077081971900134,-0.5522066832192691,-0.020191941176243525,-0.06879325123212338,-0.114968942332224,-0.1705314913502048,0.00031140039724051954,-0.2855120367023744,-0.11964540223916022,-0.521302559643155,-0.020861816886945345
FGF13,0.05998765636740326,0.5442599053781847,0.18770678279142586,0.045029157240191124,0.08381250689288,0.15251057641618493,0.17986567992909983,0.3085072982837835,0.5814994878956182,0.3998452453988907,0.0685113873220735,0.5790160138857343,0.5456284354493658,,,0.08003268204169976,0.12975639658768212,0.006198307054731755,0.06925389613345795,0.15692758624685302,0.33033574921570946,0.14128316397288568
SEMA4A,0.08224953880053927,0.1074748360957401,0.17244946766623526,0.006483038718731395,0.015618126246857838,0.07853497946420494,0.1669873113591275,0.4972370495121732,0.4315645668166975,0.20712059666034588,0.11770333000878733,0.2786030142000195,0.3927527834667102,0.11456161835159327,0.016402488146043736,0.08894233743830839,0.07515660525108867,0.032790377896024944,-0.0030083884805510684,0.04128955317838994,0.2014257942226241,0.10278894843756586
EFNA4,0.008467978653134312,-0.15637326568728638,-0.02256120806287617,-0.0247038265025468,0.025176928092933936,0.016389982524684047,-0.025476578711596153,-0.07807264099539223,-0.22253057863690778,-0.01027459979628385,0.021229367970362116,-0.02778980943531085,-0.08667129832574477,0.025034633680476343,-0.06322318353244596,0.09962880201779796,0.027838335489188827,0.01864350085917769,-0.03567949801572948,-0.06178371814950016,-0.09661993972002395,-0.0006213578623180529
HSPA8,0.17894623860509443,0.07640061310220539,0.09070552599689372,-0.06410414354928748,0.029943327047917776,0.04560885274364228,0.38348015170745453,0.5173923800429375,0.2120022124533649,0.34385894374010917,0.1873324225306127,0.19514175993562136,0.5378556383537825,0.06618747797339625,0.001132867007733167,0.13808946594446675,0.14955863736001299,0.01544333519716472,-0.008161293219753247,0.1557705933489459,0.27884760466854536,0.13193151965695957
NPB,-0.0019357675719436941,-0.08523918551309247,-0.016924829521203954,0.010999047866723649,0.06499560606792074,0.02146067158973559,,-0.08324842046666546,,-0.07277098960318548,-0.04482561566728857,-0.059635639217063816,0.0495854823444487,0.03908030825791079,0.07767535373108195,0.18990339383159782,0.0785369310460134,0.013757043029101941,0.07581018565984389,0.02985762722348765,-0.0638010010463221,-0.08721458316019177
ULBP1,,-0.10865401426153375,0.05817794733876122,-0.023947470926132627,,-0.02622200795304799,0.09907883907510019,0.04979350808095179,0.07388258531714459,0.03401543826602944,,,0.04487951606664292,0.020170258925398324,,0.022126692818875755,0.017393410197503678,,0.0030325122990522745,,-0.10277314935286175,
SEMA3E,-0.05091897368696924,-0.16614330382503303,0.013806647357863274,-0.02018343833903313,0.03870178761360335,-0.0551995359826859,-0.06195300272913246,-0.3345456683180766,-0.025167875988543087,-0.09229420122300691,-0.01872060450703992,0.1983145417031941,0.24141501344665914,0.10890586342141916,-0.01662216726782726,0.08870118961596532,0.20199297667159427,0.0202783201056545,0.00480148030389776,0.19609011637956492,-0.09905473621980335,-0.011630952099539451
FGF3,,,,,,,,,,,,,,,,0.03984830265967196,0.13065271352726518,,-0.05319872414910532,,,
ADAM9,-0.04804328122377732,-0.24937952843879624,-0.09109572997642057,-0.05963501033847077,0.03105803914943261,-0.031070498748720424,-0.08425520304281564,-0.23834972191529416,-0.5146668163418483,-0.36141400487814634,-0.09970518572503839,-0.39201420763880634,-0.4025995153882641,-0.007172561130966863,-0.007739050333561436,-0.03486662838225656,-0.1070885950997299,-0.0333028811063098,-0.16147005572748008,-0.0333160346381701,-0.3616846125198394,0.003420380910950407
ASIP,0.008728909522255768,0.04244603505320434,,,0.006078513336947523,0.0408391907529554,-0.02431495043662743,,,0.014631773436630075,-0.0436861346423122,-0.17116901357898712,-0.09574716062760834,0.07969368221886419,-0.012263893217597958,0.0052964576342511985,0.07363129468645625,0.011787757949524207,0.023104270622556995,0.052595907578889496,-0.2089748652050057,
IBSP,,-0.11875119872407433,-0.10355420656741211,,0.03901880162279705,-0.20506104211722323,-0.2702426855845292,-0.13563400696166092,-0.19260906685244972,,,-0.6670108127448047,0.04225882370072911,-0.07017495161438125,-0.002360185467393079,-0.1522599450944784,-0.012352883342971986,-0.02468093389976375,-0.20531545346778798,,-0.22357723144888952,
MMP12,,,-0.06312695117837655,,,,,,,,,,,,,,,,0.026429040442695968,,,
FAT4,0.04455402189303453,0.024114049421690653,0.03455941867805717,0.03713497819721786,-0.008127884349563557,-0.025636831849456757,0.08365311523557713,-0.04249558147090735,-0.13943284742568562,0.05395230383118542,0.061994024484008765,-0.07897514914169025,-0.031387745471083674,-0.06394393381144996,-0.03569992423332594,0.15722226796078229,0.15495179286271574,-0.03176010530910831,0.021803293003910804,-0.05459059911445975,-0.13001170176125326,-0.09521817684519977
MDK,-0.050215574606582845,-0.029581508670006848,0.03278292726399547,0.04613140569334645,0.11231414918573321,-0.016834844976393145,0.2439964144526467,-0.5834477266904277,-0.6795064773138305,-0.561551384700398,-0.009461852064148539,-0.38618187045936236,-0.48749949432058626,0.06533329779716772,-0.03904485506507672,0.041364073739387004,0.07441120928528513,0.023027930519149836,-0.09899560483244596,-0.1484380379588355,-0.4443400382336167,0.23617589326695046
BMP5,,,,,,0.014596821827677799,,,,,,,,,,0.05731687037897672,0.11391356666971916,,-0.08858797396244197,,-0.21548262003062876,
CAMP,,,,0.02527993350016604,,-0.0821609837050581,-0.0839807265563646,,,,,,,,,-0.018639702092703617,-0.009599465813586446,,-0.032189875234894416,,-0.12014903158015641,
HSPA1A,0.008934813080506646,-0.13407087331061215,-0.0939805643603719,0.02482489536092784,0.07534563207740393,-0.08611320827349567,-0.13050356125011756,0.06940834096755674,-0.5283631342577678,-0.33017189480538517,-0.1117068230479913,-0.150940591112543,0.31370771116238216,0.022744415865898232,-0.08117755409581826,-0.09582150075012398,-0.18529963952168424,0.06235929272077772,-0.07361720542883415,0.07340010404047534,-0.12090316323016133,-0.021910501531087444
SOST,,-0.08861174476044828,0.0074932618265661395,,,,,,,,,,-0.08501804920009702,,,,,,,,,
SEMA3F,0.07920403893362336,0.12561075082754974,-0.13028357336963203,0.008044366585980244,0.05802051685482847,-0.11785511997266923,0.024685485092767995,-0.1911560847025098,-0.21030980682155392,-0.10539072655486767,0.050799894256324196,0.07886926068438103,0.027770454743704195,-0.11255219859475264,-0.036527525412027355,0.040071601807986794,0.08036340335813782,0.026876542693947986,-0.11131159387042464,,0.03230715365868311,
ARF6,0.040843813153852104,-0.2176371774621039,-0.0598008506434139,-0.06628369655877638,-0.06793918799731466,-0.01514592221040984,-0.09212700702120462,-0.2973503351785881,-0.06558488420472691,-0.12518556763533178,-0.010531116479393704,-0.19304891654373066,-0.16869444031987185,0.005592679617546787,0.02335909341849402,-0.08213661894236987,-0.13472313391903284,0.019771483007264487,-0.09544884287360911,-0.037720738595742,-0.2997968086966143,-0.13119550907826352
IL6,0.049974717474171246,-0.0818887584502232,-0.1291181194386408,-0.022911557727001954,-0.134859139071009,-0.05859968720117052,-0.09101981357946184,-0.06935383232393177,-0.2237745811696999,-0.22751441865443095,,-0.24779374018579967,-0.09168914105235217,-0.044800236450353234,,0.005182658584954357,0.047317930356263596,,-0.08854890885975546,0.022539852948044156,-0.43540327425840436,
CALM1,0.06750290789930215,0.48761983047304425,0.24893606558420991,0.05064931986256072,0.15895126455555889,0.1252670043168334,0.5280961719852416,0.6363488081119658,0.7064002995079803,0.11640190002511072,0.0851691648893048,0.800198067790404,0.6390378206441678,-0.14153006296906212,-0.005880214667149802,0.15407713019911987,0.12529521436851238,-0.03146451346723949,0.20243132386656307,0.2510311487561028,0.74510769387933,0.3546607810027067
VIP,,0.3741220407308866,0.09895949908349325,0.010986495979475232,,0.04052528918845749,0.3188020105159838,0.12764047763589936,0.2901190042210215,0.1750522025278481,0.10873953878533596,0.3551439812544387,0.2807954606186748,,,,,,,-0.014690066952137893,0.14413979028078394,0.21648357396855883
NMB,-0.03412675440764819,-0.29043349185843337,-0.03676918077289408,-0.08301472911478992,-0.0640234463715954,0.01921316044364909,-0.03149092363621821,-0.2601597710371931,-0.5190365222309797,-0.06552605294358267,-0.1820489546504701,-0.3859164927581447,-0.5513355122912942,-0.018886920852809855,0.008241259233887428,0.0017635086430582553,0.13734938769577154,-0.06477058591257187,0.1793883120313732,-0.018648058261428034,-0.37276896888835875,-0.18456929309449235
CCL26,0.0002569618614737715,0.05671965376552667,-0.1040372705981322,-0.016240747340172845,0.08930757521635445,-0.05699038400617436,0.016213500349228135,-0.05647341535998231,-0.13240453113678102,-0.0818592917520509,,,-0.09587728974205083,-0.029933176959750486,-0.03315470640301332,-0.10032838974725533,-0.09080834994083316,-0.009300907857599322,-0.09410290722178194,,-0.053610989691165255,
FBLN1,-0.011757120067671194,0.262628191668915,-0.1317402068348714,0.04054547304141702,0.05028420337069349,-0.003372303472587277,0.07166231008193209,-0.08065207092976891,-0.12958921080034147,-0.038673114274819675,0.015676743130333296,-0.03620922161204477,0.23287887432613752,-0.07835529882190934,0.06310583327353855,0.014027708480990865,-0.004286907383727283,0.07314475469186722,-0.017355883612372242,-0.0051516403287982975,-0.07315176018078018,0.08954558173760933
SAA1,-0.048424806493838055,-0.12618708666953504,-0.01016917916719993,,-0.01777513580749847,-0.04519314737620987,-0.38333669443790963,,-0.2536322375934527,-0.18002232061964002,-0.015783872542979496,-0.3296292684484277,,0.04488403795913064,0.011880897499526253,-0.1564645995841277,-0.16344116276430115,-0.008307001905363395,-0.18865958574511404,,0.03381558238122357,
MICB,0.03424905203270178,-0.09317806744754646,-0.08170005986658499,-0.004012745305196557,0.044323999769832485,-0.04115174097241571,-0.04137414122103265,-0.006095325852756428,-0.2859814286604337,-0.11832900705236059,-0.01474081764986645,-0.05302262842300693,-0.05437016417990506,0.1441736794102915,-0.037521694091617236,0.03821261164562178,0.022855048403403265,-0.005683958721829524,-0.0357113754286963,,-0.11779459264847567,0.010919155748506893
MMP13,,,-0.11179728677805334,,,,,-0.051332009567846115,,,,,0.09164329511162515,,-0.02127589828760323,,,,,,,
F13A1,0.024924940707257235,-0.11447312250404096,-0.13916887630507188,0.02502263672844383,0.1348621857234932,-0.13460719234896223,-0.25313148906176,-0.281131860910794,-0.14520892980306394,0.017870504673468658,0.004257105901272145,-0.47938466733893387,0.056737564895156994,0.06317470899007069,-0.03204529992846402,-0.12938859792097013,-0.14929852471920127,0.07782390428880921,-0.2144782734226674,,-0.37771456431739886,0.1564325376758571
CXCL11,0.023264422640690566,-0.014956568651142445,0.02330573860088956,-0.0441739201585673,,0.10041610352255367,0.1315975629165842,0.04905772071457289,-0.3236830898850403,-0.0462006103170811,-0.0662571182194544,0.012108441826360245,0.045075440477067935,-0.037021168948130394,,,,,,,0.11881684237292249,
COL5A2,0.1449968081261471,-0.09793978159855737,-0.14192791777579894,-0.08485571060494179,0.05977697106646779,0.025526901462035425,-0.1886018888814291,-0.4172766555281546,-0.5316130339313524,-0.38405835488161183,-0.052916381844607965,-0.13920581679283017,-0.47877395674183687,-0.09974077584843391,0.0010376958948902827,0.056018641539627434,-0.021177139063269654,0.07032040727715909,-0.09134250660076487,0.008505064540712832,-0.08854018757997657,0.17478210023937996
EFNA5,0.009485550435586406,0.07136818329879614,0.04570149283011862,0.044528469838272605,0.019212760793482712,0.03213000602782536,0.22259190324316552,0.17517519143779942,0.35594476887669907,0.14475637169116023,0.03406557038952898,0.4295563261200364,0.2783261287228212,-0.09574199206968022,-0.020953578053207984,0.07284371010047047,-0.04233323115356663,0.005623629039699073,0.05329359924562322,0.17228208267100387,0.1589655099644456,0.1480228883046408
AREG,,-0.047434605934710536,-0.10319466090424302,-0.011134869341885541,-0.09403289080058247,-0.02589024008105678,-0.16299929335149474,,0.13704027402881358,-0.14688498802987224,,-0.21997182581314548,,,,0.13502803399515353,0.10916848702329185,0.01837713053216245,-0.06268042598399502,-0.09186674211777754,-0.1848330550679288,
EDIL3,-0.20953635981891572,0.5206941060623989,0.12026784905241765,0.008686778308604898,0.10447056480038494,0.13516233857394083,0.32737498568148815,0.29712623157449547,0.3415085030335518,0.2627844907802335,0.05810421584016905,-0.5330218034951723,0.11425947951435765,-0.03276614137082148,0.044378735981191735,0.112714935295108,0.03662428602189207,0.001698501284748489,0.17245429870748868,-0.07961143519407524,0.5210828205737971,-0.2514666600664142
CD86,-0.09333398317237848,-0.12255279679013666,-0.0808251646639304,0.02726878373961545,0.08906741637275105,0.010126641876785449,-0.08880120558894632,-0.10982640456650103,-0.33721694613463415,-0.03700326320981732,-0.08019859448718827,-0.2426071925362096,-0.14526528679455558,0.01951920776804963,0.0022778028414835814,0.10621110652535234,0.08065335178579362,0.06095247673253619,-0.0801818723417682,-0.1059091255084707,-0.1084525659281175,-0.0037112289018421314
AHSG,,,,,,,0.0486224289465099,,,,,,,-0.0352938618557966,,,0.02394742960313857,,,,,
WNT9B,,-0.06723309822355743,,,,0.009712197249316578,,,,0.05031156087727477,-0.04221518769539442,,,,,,,,,,,
HRAS,0.041710576123976655,0.0703798801620352,-0.01814538024124478,0.018823018745682832,0.027122327117116755,0.03495162318822874,0.04724700866516734,0.0007142712837811917,0.23438471794353735,0.03439003035469477,0.08829521138290984,0.19199169391270174,0.2129624675670096,0.06521894391218964,0.057615576995009535,-0.044804559943205965,0.0018479364500527703,0.04553972116504591,0.02788511700342833,0.015958485460528738,0.034014891532940836,0.03595658563901451
C1QTNF5,0.0838676779132447,,,,,,,,,,,,,-0.04852627226833552,-0.017114460846827134,0.006856213304646452,0.08324923910230303,0.0038014697098817814,0.026276486967442877,0.01414105495653065,-0.07567589207755147,
RLN1,-0.0010495102052532166,,-0.016070457514818868,,,,,,-0.04293645559602966,,-0.005824893518740035,,,-0.03645324921266514,,0.0058821664823021196,0.020221524789597937,-0.028037468346403204,,,,
COL4A1,0.09238435081911528,0.030291411000806154,-0.17586804024029387,-0.03861588926240271,0.07164420210810298,-0.22228746649493292,-0.08110211595684737,-0.5089952159268125,-0.5654469771831735,-0.5024931686455371,-0.011422343784883332,-0.3209850210783687,-0.18578486819238985,-0.09778457389213782,0.037216330807712646,0.014281835728422614,-0.013059915916458735,0.02124648048196717,-0.1429822195807659,-0.05141676178173213,0.22407315293846664,0.06109523750554053
CCL3,-0.0798205513855123,0.15840817874115196,-0.14803028051447037,-0.009329289291513502,0.07875405820501431,0.04722148259804419,-0.4202249952788966,-0.28897074775547293,-0.22509454156071157,-0.35041502161468346,-0.1159119692076183,-0.6008592691779115,-0.32149948898274405,0.0032504138898388824,0.07029535317469537,-0.03719400508332406,-0.06421942315779065,-0.02414985456784206,-0.031663988386687304,0.09679694494418671,0.03439913914056461,-0.0634111742616585
BGN,0.10535849796370765,-0.09666959256700924,-0.19170199050316575,0.003550820642525454,-0.009624677842466154,-0.12085790095820848,-0.11189086218885824,-0.31952598819713945,-0.3170552752024381,0.07093469017737687,0.011573882015530933,-0.3309091867679256,-0.024369092097939783,-0.071593319040644,0.0749767226806471,-0.06847899705062369,-0.11008668220516112,0.009769934524631553,-0.11177963859716357,-0.07303144371614999,0.2161048348474684,-0.030991322884763427
RETN,,,0.0020319925323821464,0.026246579546686088,0.02382897389672282,-0.06471953623588662,-0.0865208973033856,,,,-0.02289400147579489,-0.10664538994389186,,0.04552951333911388,,0.0058255754897424405,0.020412225144464825,,-0.027180279250572714,,-0.08203942682105995,
S100A9,-0.13098843424804102,-0.15158520508065382,-0.12834318694847854,0.047049757029096355,0.07061633910406648,-0.11862180103359064,-0.3344594229532944,-0.142949560794218,-0.4898062424224783,-0.3527634816936404,0.0303189178728515,-0.7311295446365057,-0.21722327622701357,0.04219030927310259,-0.015639074020196885,-0.15537536235524677,-0.11248380378087107,-0.08822461520887961,-0.15404360849372462,0.1338761877496263,-0.36042274586752443,-0.094175445524621
HCRT,0.07152457069086574,0.063235701905244,,0.038596635926053884,0.04231047861849975,-0.009702034994708198,0.05171395610735057,-0.07297560673267003,-0.07931264051525361,-0.08815804180666235,0.03752872387631587,0.1289126064731904,-0.022038612972483874,0.06180869144297931,0.01109131562158628,-0.00787152922070889,0.07588088103645968,-0.05401026227534623,0.013884419748474213,0.020067029574312157,-0.11533884470373777,-0.02293513758409863
FADD,0.021169064746767153,-0.10668350160454962,-0.040049581903717255,-0.025191465186409377,0.012330310617411652,-0.017733990353049064,-0.03852222311187057,-0.2507010112947884,-0.45093886840584585,-0.031130096838076212,-0.07186421539143897,-0.03033364954813386,-0.16234615832160423,-0.11077417247289867,-0.06792383595485564,0.06859704730049045,0.09654169331067942,-0.06599498919349457,-0.03428475774371734,-0.1927700130184261,0.0403225046219551,0.0059311251388023505
ACTR2,-0.061188353886979886,0.10215812908635619,0.015070098788492551,-0.016739835823681076,0.0736904964761838,0.011059993186906016,-0.08253679437996748,-0.001437204218595667,-0.05600831346823037,-0.005715721759745586,-0.012684640761324695,-0.02331882301344137,0.06086670809041001,-0.09013584419541329,0.03481344976139814,-0.13725368966658474,-0.08059076934189038,-0.019351021297610554,-0.0472031084709001,-0.030260923036527033,0.16127895840818202,0.01905889496637589
BMP2,-0.008940641635277321,-0.11410740149453433,-0.05824255736653348,0.0004344059393382847,-0.03547105480335271,-0.04799076507601709,-0.10554273076634645,-0.40135520557198817,-0.12629247078665973,0.037285577940295564,-0.055640088169561765,-0.08359758055960317,-0.1143461750224024,0.06378859528886958,-0.035383721240432306,0.07967407744575816,0.06653775770334824,0.04143654021008598,-0.08548718880346262,0.06537599358356334,-0.20633987913159774,0.032282616531886306
PDYN,,0.5818427512859229,0.30126730992984163,0.2722632477144187,0.1089152288610913,0.27805033224052816,0.4229208901564844,0.5155337709521653,0.688550433706786,0.4773997195795212,0.1267142267968785,0.2776248690035015,0.31171772886528754,,,0.05026695598230198,0.1021780152029798,,0.08073778905889988,0.1067328977302125,0.24938814723676012,0.15913479149662899
CD55,-0.041702078545029886,0.20189481507403326,-0.05141770301390628,-0.01739743038722617,-0.009205168079614011,-0.013660751044360214,0.021165553188274972,0.09756041697527011,-0.0375401746827667,0.05184277104334144,-0.004239526131493252,-0.24336300154312282,0.09097670946103081,-0.11871353169287423,0.07292064395027491,-0.03688679118105793,-0.03509305910731105,-0.011714934609652372,-0.0028176989306091783,0.0967103307117518,0.1706956544602886,-0.022165999075317456
OSTN,,,,,0.05966404746442485,0.10090231074208605,0.015770475420393185,,0.15732194240853778,0.0860681815073665,0.020948078325404906,,,,,,,0.010925103096320036,,,0.06480843291474274,
PDX1,,,,,,,,-0.1560352946959754,,-0.07259758096287741,,,,,,0.14908077252893423,-0.002751419361423759,,0.08454702851131382,,,
CD6,-0.04477495181812809,,-0.04570991241377679,-0.009805532140761509,,-0.014012660780150007,0.005388489488811177,0.02133246529663311,-0.014948711358967073,0.008266930908786147,-0.01089194981274804,0.019085623113702595,0.09078515790189504,-0.03758163430108343,-0.0381143217793694,-0.03219020816366362,,-0.03260077285957876,-0.004981939076981314,,0.033123518590449715,
IL16,-0.05828131410525334,-0.03078516625536077,-0.059017368191010715,0.01437696090960133,-0.0366616795923494,0.014929706229067582,-0.007629714098574911,-0.10820961978017822,-0.25037359036935525,0.06188320472299821,-0.0015386605780413794,-0.15599039899758327,-0.11938777018233251,0.045645026641159034,0.01851214502348587,0.09581222936360116,0.06820378252683854,0.02029584771693025,-0.021809111606860103,,0.027406260577831097,-0.011724743743471181
LAMA5,0.058135584775477256,-0.049418742603315684,-0.08353273104782453,-0.005913919581418171,-0.08052168097829371,-0.02283115204957114,-0.2355588414842546,-0.1794048357931993,-0.37688017058369894,-0.30031457839039144,0.029407690033281267,-0.03390227197941467,-0.47767582903155514,-0.007566016434238065,-0.016581976802430738,-0.06988244434095771,-0.15958128741939698,0.03246544736931208,-0.16516411005208617,0.002437853006190102,-0.22936416309797913,0.004432649877702911
RGMB,0.05784451454035971,0.07154184866911674,0.05438246522672537,-0.05059347346912677,-0.022562273715545263,0.07098001256583736,-0.15854206216166808,-0.22780836370473848,-0.16893974851626284,0.06684499552774287,0.03665764760101737,0.3607589680776062,0.14843730625050233,-0.019051398092562025,0.08337336042735777,0.10147106091366206,0.056978666043151695,-0.015096715386233249,0.02210672362163927,0.09774692610507156,0.02250416651885038,0.042144701261454816
INSL5,0.004233140176535926,,,,,-0.0004893473137831724,0.03224728398576776,,-0.1566735078426179,0.01195341995915221,-0.01923628855600617,,,,-0.023711371591737834,,,,,,,
IL12A,0.07283449192636868,-0.01464696630978287,0.10267542342717724,0.015900597819090766,,-0.027923479588206998,-0.07610272943858548,0.018448615668402064,-0.32148675880724426,-0.0007965561736083775,0.002089507528737061,0.11197282749792593,-0.027202323993836174,-0.0038342210237814825,,0.029792243541296577,0.04494755086935908,0.03346291744849225,0.0031693437493753394,-0.1306447766724126,-0.20760344639512376,0.038199276548078705
S100A8,-0.13515654434347157,-0.09761572242793799,-0.07492290797126556,0.03212840527513696,0.22624512580627149,-0.1494340120945991,-0.4215561102812191,-0.23588831208338543,-0.5131579314796414,-0.55212395456676,-0.01053797731214619,-0.7375725238965085,-0.3847361692592286,0.04545363600518565,-0.010824389111907345,-0.015143051257119155,-0.011946744936146355,0.03411951986824793,-0.15564907207824127,-0.03233491346417991,-0.21490366259523075,-0.07766448006363015
TAC3,,0.4442050230612676,0.10678890005963106,-0.008079223942962281,0.08982234492625253,0.06913551624029383,0.2798462258905533,0.29903909992537087,0.46451748425227246,0.3208702877807141,0.13129956292945721,0.36830398595432323,0.4121809056157495,,,0.006874566452661058,0.1337968914736584,,0.018710042834452104,-0.027445107237941434,0.11193432060156311,0.12960880671201885
TAC4,,,-0.01842493449871364,,-0.028454786345786156,-0.056417638788781414,,-0.16152762256847214,-0.07441479013450186,,,,,,-0.026208989803457945,,,,,,,
MFAP5,0.11556238407404147,,-0.06586455464122137,-0.04982208251975371,,,,,,,0.0017990203470065304,-0.09289161965390061,,,-0.05403097366678278,0.004999923066134598,0.05564439390429202,-0.05766497045445879,-0.09794942920094811,-0.03528807523966065,-0.20720621846845738,
CXCL16,-0.06335732442134243,0.0944996363315037,-0.08075739566507174,-0.012051606843936937,0.055192018209666495,0.17131606136503535,-0.1626469852091642,-0.327517027063794,-0.5822944591633867,-0.20193871734335664,-0.17863543626298437,-0.45493624579801833,-0.12467272712791608,-0.017628374816222397,-0.09897029389039647,0.0312475027973359,0.06724615260954588,0.04395353413988292,-0.09166537680896676,-0.08421085867116801,-0.17153730804861844,-0.07514050826225793
