,UKF248,UKF259,UKF269,UKF313,ZH1019inf,ZH8812bulk,ZH916T1
CCL8,0.07981352264370928,-0.003583433765627462,0.051612112208612504,-0.018863712504462685,-0.0065795963352010415,,0.01780368738791646
S100A4,0.0551369577337036,-0.001532437470405353,0.13630148938897743,0.02074178032588419,0.09263849648594163,0.012664669275738791,0.050959542974390364
TNFSF13B,0.018919306437807586,0.011059411770835697,0.07127604203733386,-0.04233982231736197,0.109596844281991,-0.04823137232912079,0.0117312659389233
HSPG2,0.15468164539579216,-0.04274719491257847,0.1296286403765993,0.012126902621539322,0.05103585354383553,0.17132491449965565,0.20714940010150593
FAM3C,-0.046242413644885176,0.02002868434716763,0.01635002592237128,-0.00690871571495111,0.10651577347209656,0.03588071292626435,-0.04800214139496271
FLT3LG,-0.022287314232109858,-0.02141770857271264,0.07078021917847115,0.02566066452097914,0.1419595585106517,0.03300184267427521,0.022419787976303753
A2M,0.15470723707151646,0.04672620589020955,0.13558327339872853,0.08807900042824576,-0.015928734001325412,0.075030610526239,0.14585551681747447
VCL,0.12151939471602338,-0.016143852039437426,0.09681293803964879,0.04633616653129366,0.04168576091092302,0.011980278412788545,0.11650946259448608
FGF2,-0.05908676188229142,0.018532211556556148,0.016621206283713358,-0.02212023545839069,0.03524097481285657,-0.09324188215264057,-0.013505819129009685
AGRP,,-0.0235992726267029,,0.009095870851517055,-0.037338982914111994,,
CNTN3,0.001814096164478351,-0.027946684138712954,0.027366801531275756,,,0.0015880878648182606,
RNASE2,0.011370504879730282,0.04110423986581676,0.12919955539705544,0.031188626540116622,0.03716935612675516,-0.058327961762362386,0.033885599590338066
ADM2,-0.018819313271522475,-0.01786707381409423,,-0.021958849813621374,,,-0.00010683206175142432
GAL,0.027152954932489475,-0.02794668443077771,0.00572656433960186,-0.01796901183921577,0.10504393418806664,,0.077302483243084
CXCL6,0.03418477330081259,,,,,,-0.01964968789161866
PDGFC,-0.04532484415963111,-0.03166820826295271,0.09347672220968575,-0.03440829566382463,0.06068412016365696,-0.0022911595971191172,-0.026363954134134376
COL8A2,0.031045871238504295,-0.04218582483028443,0.06022616576384447,0.0003439902630572009,-0.08175725830809999,0.08504075964542045,-0.008512126438365094
SPON2,0.16016093266432546,-0.024006980147299673,0.10941167629866011,0.06708740974648576,0.038603790220574946,0.13815880462231148,0.1635222820598633
LCN2,,-0.01752562276395511,,,,,
SEMA3D,-0.013405258227989764,0.014731014728312852,0.01392259578650329,-0.01903799433536635,0.06723499763195974,-0.04532502666246921,
BMP6,-0.01617310249830429,-0.012483074098501589,-0.017783783112600298,,,-0.026893762077051794,0.035897404079346135
TIMP2,-0.0367268697632945,0.00660669735362574,0.04659502471572842,-0.04402099183079771,0.02390750954419092,0.05243976929631956,0.08438515020495697
EFNA1,0.06015497344251564,-0.022659267108348983,0.019956470259285507,0.03610164997846739,0.015385135980080965,-0.0003303886797236878,0.11820806217702678
S100A12,0.10328887745705138,-0.0143955171397177,,-0.018687940857724974,,0.049608565215005264,-0.031810487697917715
TFPI,0.04416787428653808,0.024073034626728836,0.09652988093633348,0.07896603286659817,0.03646097778987646,0.03455617512674653,0.12280142643524933
GPC3,0.09964630044154471,0.014175143530289014,0.04185078878270731,-0.017969012092784706,-0.02935779331079474,0.00607363745525752,0.10644528402914684
NMU,0.0053606516610683564,,0.040267032482230354,-0.014624954437172525,0.123299048733234,,0.04908233487272185
SCGB3A2,-0.022085570177976785,,,,,,0.028814086678689284
LAMB3,0.056669916845710454,-0.03383669209770339,-0.0683325515807716,0.06773645379318029,0.015033501738374035,0.043100935380776896,0.09933813546466869
LGALS9,0.08029400339009947,0.06439605063612455,0.12406400256614522,0.024677427019913756,-0.03990365959666684,0.01471038457769497,0.08253623675719736
VIM,0.03614526673323786,-0.05045700254586814,0.1052956660688767,-0.07141966318995453,0.13053925019500587,0.0364504399134546,0.0746525267261363
PLAU,0.08577507700465334,-0.026673552420612756,0.08590397460865465,0.02726440119759023,0.006777625933637831,0.02289402722386708,0.09299362991826095
TGFB3,0.12165674980059828,-0.034993533026897665,0.07035311057155492,0.023418805754648237,-0.02585671868231126,-0.011881354499483193,0.15759356597824561
APLN,0.1294544531196115,0.01684275605076682,0.10671039311103821,-0.020912718016384804,0.08342118386645804,0.09888587214057688,0.10169968119969036
SHANK2,-0.02677111135259927,0.016923140736868746,-0.0617752525832213,,,0.14402381030820743,-0.026592752404606214
LTF,0.006978032939398677,0.028185842355462284,0.08793108283171874,,0.011001018568839872,0.03285892049123623,-0.1288748338256621
PYY,,,,-0.014773344592989096,,,-0.01347107485838635
PENK,0.07786012739906291,-0.036261727975600525,-0.03069142443000844,,,-0.024987467651893053,-0.034578335533017535
CTF1,-0.015143844537065609,-0.029756662114236578,0.0020027026474104086,-0.03160324158246544,0.03462175106844743,0.05150401666579066,0.04405897520336179
COL3A1,0.13893067352373378,-0.011828547150651321,0.1528142046323429,-0.06420021813420629,0.08038601819321421,0.10226306570932905,0.1498572698194056
S100A10,-0.05583349512560893,-0.007200609448663783,0.0809229091050992,-0.04994872758746873,0.10680148314775473,-0.05605493959688006,-0.10197815008401712
FGF13,-0.058136374151843695,0.006704341138905409,-0.08728728594956676,-0.018510628853687615,,-0.01981298894160437,-0.0015926792828758857
SEMA4A,-0.0008170364534582025,0.0341871719803865,0.04333800622067947,0.02255203344523596,0.12066198689940032,0.04668050672261056,0.039603725901329795
EFNA4,0.06218441668452173,-0.04399559956856582,0.047974298245368446,0.012697831136636804,0.058352150549028925,0.08096521468283392,0.09884787630756436
HSPA8,0.024963099682535638,-0.008281468749181491,0.02579530543736828,0.07060488807020739,0.04211291921456507,0.024265176801210122,-0.09210334749683416
NPB,-0.012289248326052198,-0.012483075297905514,,,0.07155771394470392,0.0211008032002747,0.02296052256021289
ULBP1,-0.012393721134274236,-0.007624624819864034,-0.021074222507739826,-0.025916794406487913,,,0.009197040084291145
SEMA3E,0.0027955079764331106,0.008497322407811382,0.022053193956897782,-0.0043758156170428655,0.13339319814563166,0.020073187546267753,-0.0487559437469507
ADAM9,0.03332731461093857,0.028045579484820074,0.09974506053392436,-0.005880768597040861,0.05727867865687078,0.05104899269642055,-0.0267764055199135
ASIP,,-0.011499083164579238,,0.07233156098012428,0.08972450356374644,0.07981821681796959,0.08257934866193394
IBSP,0.07426542889737393,0.006654008780855294,0.035099578551042426,0.02918331056085413,0.054076644447215105,0.1294375115542076,0.1174642652689459
MMP12,-0.01248185828479984,,,-0.016641953830592554,,,
FAT4,0.02641598066715593,0.037736303130119574,0.023599397480118273,-0.02277315800857457,0.15310888095186787,0.034588723494026134,0.06760424496192707
MDK,0.08707856146616497,0.01728878881980419,0.1357081247333896,0.061199800428432045,0.039655777866831124,0.046753310712781736,0.02295956047828009
BMP5,,0.01204787656499256,,,,,-0.029675558629490863
CAMP,,0.031658219553326296,,,,,-0.00441752902492488
HSPA1A,-0.057525006916953364,0.06303297770318907,0.004483193106896852,-0.05068945127251814,-0.04842052203933356,0.024488221907138456,-0.03918181653075607
SOST,-0.019334154230746477,,,,,,
SEMA3F,0.12543220680339817,0.027933630616920394,0.035379956865236546,0.06966738679117836,0.06019444329875891,0.08756659699797344,0.2290554340571631
ARF6,0.05756792639623302,-0.0091724151819023,0.0758333285472677,-0.01788383276964617,-0.0028055766335018275,-0.010430049346010259,0.05436489622500766
IL6,0.016708303837526035,-0.02339028926392386,0.03379050439275635,-0.042006110027265925,,,0.010066148167645833
CALM1,-0.0031863642141059276,0.0084404360858671,-0.10486111414472604,0.06432795609389089,-0.04665891205427966,-0.06170743307975362,0.008884079734156189
VIP,-0.011239593132130965,-0.019492638555216903,-0.027707173773034836,,,,0.013978312148017362
NMB,-0.05363193083851948,0.014368019932580033,0.1305007475994342,-0.0700775706775725,0.13732769404200568,-0.021094196487644715,-0.11515510490217407
CCL26,0.10843042133159063,0.016876353902940497,-0.02669323193775923,-0.03397541192999109,0.14373757882104354,-0.02398356336309901,0.06904563782828543
FBLN1,0.12078480295055492,0.028864430616156633,0.044396954970200006,0.04396564507895604,0.0612016642730474,0.05535316833517586,0.0839182709715295
SAA1,-0.03532337591234159,0.002760301502253741,0.029656509036934595,0.004816275499689253,0.037557704779306623,0.051707256147710934,-0.008413345206725185
MICB,0.021297258411778056,-0.032840448627015795,0.01908729913826494,-0.0009496451288841604,0.0020417931445617294,0.05354903637701247,0.0843145914709046
MMP13,-0.014768626290893434,,,0.007182495397607292,-0.029809418228140358,,0.030976852623835628
F13A1,0.01244361268755692,-0.009944746979508387,0.008968543365393426,-0.009103076400125719,-0.04489830393532075,0.08894723988311051,-0.0417714512184392
CXCL11,-0.007790284463153804,-0.0009729754901069501,0.0008560249617595345,,,,0.12157578070348776
COL5A2,0.12792691597760858,-0.018020078413643406,0.1203924538747614,-0.07704144285688663,0.08651083038558371,0.0751661901325608,0.1870249671388714
EFNA5,0.013171389985070142,0.06990302812602785,-0.050424616339157076,-0.03514111772678325,0.06424433344184347,-0.05898643094922994,0.03754138597904568
AREG,0.04475953618162078,0.014695065163970256,0.01068550154499821,-0.031670407108084775,,0.09856355662685823,0.0994764029562393
EDIL3,0.0340435848923609,0.03432913947249973,-0.10713289065133642,-0.07083629657391258,-0.11035831144621772,-0.08856171103574391,0.14056046811567283
CD86,0.0078909730377742,0.025457064164328885,0.07191577481232779,0.04822578819754865,0.07970944672683453,0.0054653982916372705,-0.00861190842525029
WNT9B,,-0.01132711836656332,,,,,
HRAS,0.031776926322230614,-0.04223934580130565,-0.03189007673886255,-0.019427395089944944,0.029813884866963795,-0.020350228891228457,0.06338162242793093
C1QTNF5,,,,,-0.03687333772091059,0.07906566115623817,0.11448665471275626
RLN1,-0.012858812392880675,,0.008858081810519459,,,0.08499738452106938,0.0027099917157475547
COL4A1,0.16285715714337298,-0.008864514021382105,0.1494653956625199,0.09875041780611574,0.08652536774584381,0.11388569147403776,0.19888147810135906
CCL3,0.07878705008496159,-0.04067234874628409,0.11887088962634908,0.026834989346648044,-0.04132460440996843,0.06540238620013697,0.03168899273039581
BGN,0.1406690647462855,-0.015280152876354525,0.09794962245808621,-0.003419990226507242,0.03484756689366811,0.09320560918373222,0.1973512910509751
RETN,0.05942962919844144,-0.01397623341310577,,-0.01455174792505516,,,0.027366495725374102
S100A9,0.014918221819328328,-0.06207311981047927,0.1331505652806983,-0.03464747561521677,0.022084132905330282,0.026539919610753613,-0.05026356429662243
HCRT,,0.011513257821671685,0.032660784827290255,,0.029061130071167153,-0.04745694636123297,0.03824820257237575
FADD,-0.03883087169898141,0.006925839663542184,0.0789264980322298,0.03421584804654231,0.09106167472568445,0.08525426282012015,0.04714900691833851
ACTR2,0.0537725928627215,0.025440563111928924,0.015153735016894971,0.019896042650275475,-0.04912326146410065,0.011355578364359131,0.06184732453989595
BMP2,-0.018042547076141956,0.0317751538565427,0.14358435592360577,0.06094999344885992,0.07683988552562761,0.04639907802289561,0.08875186361277956
PDYN,-0.015067783116780864,-0.03746247189118046,-0.08091818165735856,,,,
CD55,0.05903010558099285,0.005228325863680144,-0.010539150561939454,0.07042702347050238,-0.01999795563652866,0.014327132319586936,0.11678889069545617
OSTN,,-0.023422200575088564,-0.01799274201964641,,,-0.019812986325595645,
CD6,-0.025380059818808982,-0.010885305664301766,-0.023302340791268465,0.05199248092140236,0.09510348238665739,0.013351445636540367,0.10282207057700588
IL16,-0.0043006043678651944,0.03933838769725329,0.13726892843081448,0.006672053982813919,0.08262228230900116,0.015479877281365635,0.07056507912083743
LAMA5,0.015147186114381785,-0.035284200991683674,0.031694385272992176,0.018054009604729096,0.12064965777796498,0.0910320195364259,-0.01290066927049213
RGMB,-0.005552918806326979,0.014753257166848343,0.046552257141895946,0.076066830269872,0.13644166831251234,0.017199891026047038,0.01745626833847461
INSL5,,0.06949138550885325,0.01828986383135968,,0.010484745362495223,,0.11739473941418958
IL12A,0.05762651723227537,0.004454721767136758,0.08116092213910281,,,0.052619453862872215,-0.05976096659528725
S100A8,-0.019548679743215194,-0.01086776696179544,0.13036189269274068,-0.04182537042882977,0.002645813522782323,0.01164764355642111,-0.030392118149845836
TAC3,-0.018218425508800627,0.09650416308174721,-0.038704635213090616,,,,0.013659451100294897
TAC4,0.02843848938687998,0.05745909204774519,0.04246259643383527,,-0.03672111644017246,,
MFAP5,-0.0135827540614579,,,-0.004482669675337244,0.043395947895261605,-0.008011300607550302,-0.032481758926850936
CXCL16,-0.017424826748544554,0.01648915015689668,0.03914720081252303,0.03245607873164531,-0.002464101216371595,0.005242633206927117,0.04851832765971513
AGRN,0.1441636073463525,0.020754795773805543,0.1485280470604966,0.012005265969349817,0.10478956509003128,0.1300860731263168,0.20744963753633927
COL4A6,0.12210851601020457,-0.015461289451956121,0.15038439473461698,,0.05806720222845506,0.07194669755174664,0.049105739504855764
FST,-0.02885224714209481,0.03147935063138594,-0.010770403036875506,0.040306607515312516,0.22249894165116382,0.02963225402349021,-0.01044082228963972
MEGF10,-0.0338171780796941,0.01933107389264039,0.020571055219818113,0.04101986889641501,-0.04080147994689435,-0.02731105210612907,-0.05861321441524033
C1QB,0.06754050079346745,0.015313704112351157,0.13065026247601763,0.05251547485747742,-0.0442429312575549,0.022385166842243613,0.05097360512419098
HLA-B,0.04806858723216444,0.002029844526642978,0.1413314361738374,0.004466503553396499,-0.015259013147328542,0.039926196228318674,0.16907875056334531
PDGFA,0.044686523048578716,-0.022327503917223452,-0.002582287938701376,-0.04808290687590489,0.05545804703572202,0.04188036881511263,0.09662175114941263
LAMA3,-0.022974346499159002,-0.02167872169148704,-0.013990194361284644,-0.026310026459607515,-0.044265257065382965,0.13135968746272964,0.02271962883422356
DKK1,-0.009201279925337646,,-0.03317031203492857,,0.10287753710758182,-0.02011588217280899,0.0516583743337623
INHBA,0.04023150255080638,-0.02514525677909322,-0.04464452884835132,-0.03690353715146009,0.034474738285906054,-0.01153267833727219,0.12939043484331778
LEP,,,,,,,0.0029369306024521467
IL7,-0.012125064574408578,-0.01874988532679073,-0.02071222666469987,-0.023867911280064387,-0.03558827217980739,0.2657234311587358,0.037657757065783545
FABP5,0.003635247615338219,-0.06476741290541309,0.0061694887066616345,0.05487125496763933,0.03276804479477519,0.030495120125852936,-0.04040259393751127
CCL4,0.04627537799240736,0.031509734289040664,0.1510489721469977,0.011642222963961306,0.058570126209549746,0.0247078642237756,0.025897185894572933
FBN1,0.08342995535268091,0.016823262184643615,0.045040944998484864,0.005905642632292942,0.08155036412464431,0.03914232100783573,0.1284249428057442
TCTN1,-0.008969960580955935,0.00802084449724133,0.092606951245853,0.023856321246446238,0.07419289615091869,0.04129127573009967,-0.02031397866010485
NCR3LG1,,,,,,0.0035788804903846244,
BMP7,-0.054687068809949994,0.049834880490846854,0.06843268525762213,-0.005555517884114413,0.04889021566991622,-0.02062224888297101,-0.04330056334479984
NLGN2,-0.0029043664928556107,-0.0020818071712292462,-0.006916858950302131,-0.02059966160436152,0.03680057677264734,0.03317882091152108,0.0384170520317786
CCL25,-0.029167165504482617,-0.019283044858591763,-0.0040794359649644115,,,,-0.022988364345986202
NPNT,0.011157147086849015,-0.04400526280750048,0.090937611572444,0.009415366226469601,0.004428773182095108,0.11313496730545333,-0.06955617735829278
KITLG,0.08083337302280652,0.06316016504333664,0.007036071666976834,0.04321748753608777,0.10042297831876774,0.10729458393430488,0.041719443709929416
MADCAM1,0.01501842305036912,-0.03236269861094018,-0.02797653857137869,,0.224267492764317,0.1580536939414552,0.014793218676880028
F12,0.04455251335996807,0.018542459614168845,0.013667597918037103,0.05871373102554229,0.16227394766694087,-0.042540914739717973,-0.038649432385686175
S100B,0.0019471510406780805,0.025988777933591462,0.06111829528364314,0.011178393049907157,-0.032172871210249754,-0.054787114789551325,-0.0379483936676325
IL27,-0.019206610748650793,-0.024468288130535507,,,,,-0.032168758752425565
CD99,0.05737407024183679,0.01657358241423716,0.1269312652725681,0.07136829009849793,0.15601375033977138,0.043140705979541415,0.02286515827686405
PDGFB,0.1481169826484492,0.022294796724782764,0.0380287707217816,0.0741865872707649,0.1393209716746881,0.15087567953919026,0.2014409857621443
CLEC2D,0.051079309920757675,0.021468442743965963,0.035449888682158356,0.010335058073560176,-0.013288892946142014,0.07842838629118923,0.08453631775981289
F8,0.0046429292225218435,0.01698455433225287,0.12576770177328675,-0.003408724251768181,0.059310487864751224,-0.00741456469809722,0.020533109128263553
C3,0.06356846558927447,0.018306313436641276,0.09862785822841791,0.03555372919379133,-0.04771871166688386,0.0013139394959563757,0.015220975649292022
DLK2,0.0186023593863645,-0.017410453733301103,-0.04440437788783637,-0.02065686340315303,-0.014319088377243671,0.06611041788327875,-0.003049298585240004
TSLP,-0.020582051457480023,-0.040457534414548676,0.0714021603672677,0.13707476147542164,,0.018772250116628267,-0.046750077101403366
OSM,0.028003840834258255,0.035993501834845634,0.06922470585952083,0.07332656241176175,0.09585947520506718,-0.007309536085156166,0.04310029865062646
PRND,0.24624599491852328,,-0.018806926481225235,0.03137364091534948,0.010103183866174268,,-0.035888462532758146
SLPI,-0.042674606397821904,-0.040800957484414056,0.16624057124383096,-0.03303443410968662,0.008217357315025306,-0.03904317562619996,0.029466657371876006
AFDN,0.019714542232831322,-0.0621036016129376,0.04757483022549201,-0.013978153412141906,0.05181619223920306,-0.016288537090234406,0.03943459297102031
KISS1,,-0.01820267904422343,,,,,
ULBP2,0.0469393412890932,-0.047099090534935203,0.006256634611908766,0.00667832618552032,0.013675934768279571,-0.03141011022568913,0.047980946854518994
ICAM4,-0.012671677488297901,-0.011327117214545589,,,,,0.019065733505115423
ANGPTL1,-0.040206981044413184,0.05192903479588405,0.06269384055657795,-0.006990935157223059,0.042956515687911104,-0.022778250022648924,0.04860535934127411
LTBP1,-0.011892883686226506,-0.03934379686939137,0.04729345938843401,-0.04302327712520189,-0.008968562834135769,-0.02005111586358381,0.03323449449696463
NTN4,-0.00994008092341002,-0.020388871295528025,0.050526310865002824,0.028997967159021643,-0.03995237840822483,0.06804807137637353,0.06719174453183334
APP,0.016831033412079668,-2.989031393761999e-05,-0.11407909004907259,0.004787350525040056,0.029814968321860515,0.006362653680556181,0.09961768092215843
RIMS2,0.04119889014642727,0.05722151114081472,-0.07208919882189523,0.01157304393031818,-0.02889970502609706,-0.011815291404160702,-0.008305235520639677
WNT7A,0.023962812547488662,0.041466491301818446,-0.03512371805765402,,0.011319656787976357,0.02092670261981721,0.020336296290478572
GAST,,,,,,-0.02423807639646348,0.053853089357623514
GPI,-0.07269569958891893,-0.0377294933002357,-0.0627182079091893,-0.04495502515948715,0.06553587385545447,0.00921282126276621,-0.07284236634127633
IL1B,0.024927718951899182,-0.011152497188452999,0.13039809687520873,-0.019247857997552194,-0.02048983108989591,0.058877890865261906,-0.026514432393413837
HAS2,0.00983647945961763,0.014768107342601068,0.09936101356045324,-0.05679876586858398,-0.0008873065714035528,0.07717208438156285,-0.046137044410989744
IL11,-0.019206615686975632,0.05876937681104042,0.0257867479858033,-0.014098626976603145,,-0.02547600078606275,0.0553793443929235
SEMA4B,0.06891807389821163,0.1021921756318406,0.09096695922009866,0.018815459819992858,0.07403545240951077,0.023527353009937677,-0.03946071772701511
FGF12,-0.013052191541104603,0.03961787901187908,-0.06276487494621422,0.008942886765421452,0.06193666597427185,0.002174345071788772,0.014178302526869828
CP,-0.0539305234759884,-0.019623944064578902,-0.004410878775340623,0.058182690993977416,0.04180744373231939,-0.009513731947074491,-0.06618875928495603
NLGN3,0.03990629813465521,0.035111457404115316,0.05436281822174867,0.03558375257719722,0.025837216827235266,0.08834016121304172,-0.04787231482748659
GZMB,0.08102335998233198,-0.014395517685412241,,0.016579860682736675,,,0.09402884609566259
PROC,0.12894273901926334,-0.02709163233711335,0.07346150018847418,,-0.023705262316961965,0.058318107308044466,0.028655260963589547
TNFSF11,-0.013043375227359912,,,0.009601488074815558,,,0.10062008850038545
AGT,-0.061911823946855696,0.05550621975541311,0.07168870931661418,0.017100770629975007,0.06321433517209216,0.0009583618993410099,-0.06138167748356931
PTHLH,0.08485925849818483,-0.03913185119572295,0.04225199812081247,-0.003271642134650949,0.10290576852955112,-0.003605643372522274,0.016747058931383983
COL1A1,0.12221646323654194,0.016313044431088497,0.1640165837118946,-0.016926600862401074,0.06465914054341075,0.07463655415043634,0.13740572152685818
LAMB2,0.11770121138750368,0.001173176466473776,0.10244935571760115,0.02129055389175206,0.06249779548929832,0.06493035659931813,0.1390950987792246
DSC2,0.12765613278249416,-0.017093216882494728,0.09434086154286732,0.0027957061171002278,-0.08194509612104267,-0.004062605700998223,0.07079908430899072
WNT5B,-0.014089910975566076,-0.03932692951475982,0.041381022980810936,-0.020845670632353954,0.005049105222362035,-0.01708761536516525,0.03218231194217382
LEFTY1,0.04609653666715032,0.03580296174341854,-0.005418833762194914,,0.02733313154175762,0.04076970376546015,0.01235935102523711
FGL1,0.0042005789135813815,-0.01232430691880694,-0.023789766048183315,,,-0.01611865512966956,
CXCL5,0.012994041307835805,-0.011327115980241267,0.002115662465941578,-0.02617950838879902,,0.008841587030266138,0.060905637824747665
S100A1,-0.0419939458806452,-0.027039266316530156,-0.11898694539483294,-0.01683750858271407,-0.01721433660976986,-0.046752478264790884,0.03319514919701629
C4BPA,,0.034605554843045915,,,,,-0.012252143991267514
NPTX1,-0.043988138768360246,-0.02421034610165708,-0.07788318564689654,0.013150745116365827,-0.031742196761228976,-0.020115877157797248,
TGS1,0.011808711788456902,-0.03826392618489471,0.03862664634492944,-0.003242158895806686,0.04809561855338122,-0.004190351017115183,0.03725753815255993
SST,-0.043005310095981256,0.03832411482197353,-0.07201206993556317,,,0.009822139860375728,
IL34,0.019023801707825215,-0.0370008843573403,-0.030904119530734436,0.015986397371499553,0.05802454106043685,-0.05098393930660361,0.11469310769858364
DHH,,,,,,-0.007395356018227657,-0.020502442155011076
XCL2,-0.014604785676208104,,,0.06384431853495288,,,-0.028798099494188496
TF,-0.07686554433973639,-0.009269999348309358,-0.11400381816885533,0.02784210820226118,-0.08428300485081373,-0.09823823338611526,-0.04871036435991223
IL33,-0.0501539675391179,0.021550537530045277,0.10772780667956261,-0.028935655156492074,0.08549715988040038,0.015297799192500391,-0.021830322839061077
RBP4,-0.040374555711268814,0.028822955443694294,-0.06867165876777977,-0.02149701787878288,-0.027669925454930345,0.0661240860592876,0.034872712635164796
CCL19,,,,-0.021651933095215972,-0.02548325509750607,,0.04737601102101841
CCL20,0.038252713641328324,0.0027291729649332806,0.07228707672628827,-0.021341081887001078,,-0.02240151027389272,0.0035907837908248893
NAMPT,0.00864440071559581,-0.023068433892187788,0.06267203794695744,-0.03718131064475696,0.020094402409545624,0.11403743233279369,-0.12508587343102373
