,UKF248,UKF251,UKF259,UKF260,UKF269,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SEMA4D,0.020645584870257517,-0.045927305212635265,-0.04777484076377844,-0.012110112194762164,-0.04244626774895881,-0.012996924133374672,-0.027271220544278316,-0.008136202719491389,-0.08287819143370342,-0.003913530859439964,0.0545040907797415,0.015645223323086033,0.03230083133120068,0.0040030382701951505
TRH,-0.035491795641891914,,0.020880640163296733,0.11280301213609459,0.04956294828100291,-0.016749887545998664,-0.07003305758012396,,,-0.006715188489503749,0.07620520922776436,-0.025489004306562844,-0.018186162153050977,0.14470724621441813
SEMA6D,0.020002683295565257,0.03731155746283081,0.039572032483977115,-0.03566181416930502,0.04310145443775987,0.02123816621751672,-0.06159441722680396,-0.010236081121369232,0.02422063017450893,0.02747028370438199,0.025219385861843586,0.023846186241656457,-0.04240489441491145,0.07125418867874851
CEL,,,,0.006268359228160424,,,0.001703486065982675,0.08947959978349283,0.03709944467085656,0.03922013292305962,0.017052135434463996,0.01590594579726056,0.05118280943792417,-0.028062068532120694
PDCD1LG2,-0.012122644791394565,0.0024286279918140233,0.057687887219858736,-0.01138192650134055,0.09916692834473939,0.010495832191428056,-0.07769095580026127,-0.06055589080178308,0.128347279692186,0.03580318477729342,0.06608553835653484,-0.0026613620196040137,0.0589048881894961,-0.013682798534260885
SPINT1,-0.03136027347534695,0.029330673616162213,0.04652366463496351,0.03576760278889464,0.043433176096234434,0.07357655031869245,-0.06248868357474003,0.13934226791233037,0.09146602689752213,0.009959470330718976,0.09036403027223679,0.0010552791321203924,-0.0013503003986922268,0.04571664255300496
CTHRC1,-0.01505507385208216,-0.025263334068102865,-0.02981321449510887,0.02805468045415682,0.06826375980004398,0.016578433993865042,0.05451544529660275,0.14450669982629136,0.05971665532837527,-0.026139432688019475,0.031025753823917826,-0.029242001189953366,0.05007893102078704,0.06320778224617443
PODXL,0.014329681664466028,0.015139174178411917,0.026720220696031506,-0.051509528945404254,0.0611119576108293,0.060523615022578046,0.00929097958216352,0.04991259374392042,0.13842406999797752,0.042416404745314606,0.04929284209563212,0.0887089086973563,0.05230887320142953,0.08628487448118573
JAM3,-0.025405997038960557,0.002848274198065631,-0.007891016315328254,0.015746099820316745,0.01715863200968537,0.0662345812571796,-0.06578975004013939,-0.039656264631661074,-0.0013856442406041472,0.07661732063041278,-0.01519376443156778,-0.0072348630840653105,0.041843958585269715,0.03938777127654741
TGFB2,-0.02072468127692466,-0.010506466669351667,-0.017566339757355044,-0.01983980908874366,0.05279456594776616,0.02433093402444374,-0.0015534163670145604,-0.04059416272647573,0.04992165077077676,0.03395077548065125,0.044228321427125246,-0.026771870460672732,-0.01848448080159076,0.0434208544066454
COL18A1,0.0022677560018983128,0.018873192935902238,0.01764676128493919,-0.03527274146196044,0.06608118716921685,0.0902629795094642,0.10085334955268904,0.1677185210350922,0.11616463692973658,-0.0029020594810987613,-0.05364549990644679,0.005045166410079299,0.05647062285053997,0.0528220227515198
NODAL,4.036310033957121e-05,0.06422571382967146,0.08038084337413164,-0.026416832915876712,0.05999511827717189,-0.01634279342131219,0.09550848102151116,0.13601002992438077,0.09292248289881755,-0.011971408118185374,-0.03150798097599174,0.06177602106393513,-0.008204912334428351,0.007530768022556536
INHBB,-0.018826376590484122,-0.01313141020731564,-0.001876798552628912,0.019453705185191645,0.017816228568045926,0.03356314650503895,-0.026652971241147853,0.11499639995911506,0.08895016077211977,0.06914352790055335,-0.05312829627026861,-0.026851114109087446,-0.01853702394731952,0.08985845129485029
LCN1,0.0333376739242353,,,,-0.01902017597370867,,,,,0.006484060953220319,0.011552830307654603,,0.0917377169219326,-0.01842364099575625
ARF4,-0.025193145567629152,-0.01167276659391664,-0.04201433123253679,0.029667185642497346,-0.03028297648023867,-0.008231550610375078,0.0027200894499300457,0.03821195014054636,0.09792420014708554,0.08166765242605603,0.09524795576861433,0.004393097239034041,0.04997511714398736,0.0382578540247834
CXCL14,0.023767690997554432,-0.026673505060360217,0.016104307376696922,-0.03953755249145595,-0.04148591362791474,-0.02954796555067566,0.09432015168429271,0.0703721178617367,0.07589229320067879,-0.05333466686698632,-0.054003006996385966,-0.03317580619264142,-0.07409188528816879,0.02313011318328513
LIF,-0.038618881406791844,0.1225478449695198,0.0029621110356784102,-0.07483964028780657,-0.027778003385601886,0.036233249024913566,0.013150480472421802,-0.013211179575848341,0.02376233740964264,0.020597323443506385,-0.03219080359289024,0.04660064113933594,0.010244559500662486,0.023694649791145116
IL17B,,,,,0.11453837753625662,,0.10345678681788406,0.06545288905938258,,-0.03315051317479571,-0.004979496664804719,-0.022843574186478303,-0.004621925785806811,-0.020830458991389866
MMP1,-0.023561396879991578,,,-0.022548031555961433,,,-0.025932759978945574,,,-0.04398033747936049,-0.03144642035105812,-0.01654174097134642,0.07342443344276922,0.11520958277668186
MATN1,0.17929725181550862,,,,-0.019941361422141916,-0.016953947019824746,,0.009040353838767308,,0.0742745786018443,0.10470671616776499,-0.0235427555722877,-0.022118259330332162,0.08551884375933816
ADAM28,0.01956855937940393,0.02738982602580926,-0.007614937557160628,-0.010253787143574571,0.0631607668459404,0.05108809003217265,-0.07965243328764103,-0.032054235139015355,0.04706546961795858,0.017085267348574375,0.044023931402053774,0.008209737337682524,0.008009950950889244,0.03228541196161447
TCN2,-0.06119093513838407,0.026012524939611655,-0.06884714040349159,0.016800724644981734,0.05884571626426383,0.02962954174271226,0.0007033652597109774,-0.03482983776471791,0.12815616414558406,0.0759411737925572,0.03261270047084001,-0.04301903530469079,0.006577053744208061,-0.021253705076869252
THPO,-0.015964281179659808,,0.00557875681417438,,-0.0175754278742047,-0.016953948967367346,0.0589307977014923,0.01436328782824318,0.028111619453780004,,,-0.02042225000978726,0.04886679520306467,-0.01053146051967805
CUBN,-0.04285671665244945,-0.00507961914165175,-0.012315128068605442,0.0344067039021192,-0.0002611253289650006,0.022506478504225883,-0.030470443104823376,-0.06963071084497438,0.08001290100470894,-0.017889690534443004,0.07105683626732706,-0.01599571742522968,0.1367308734199865,0.0004726546271645511
TIMP3,0.037529721355945275,0.013858553720876361,0.016445441289427376,-0.04921715099653708,0.0035978664107834267,0.007675385021421964,0.0285415399748857,0.10000410622583869,-0.04098505970862401,0.007126076124688604,-0.013451253847247555,-0.015253161824835753,0.07733953743120545,0.00705609766085983
PIGF,0.034234938386829034,0.015534163888502046,-0.02782400049612897,-0.017121664831146494,0.08688345157943747,0.03742645585715574,0.04532658962837076,0.0425529856483221,0.03970289226934591,0.034985174189825344,0.0661565729358221,0.003546204720049417,0.01710531169803132,0.00070115818746961
CRH,-0.028551681249533185,-0.02035689047116746,-0.01541679860401674,-0.02291290999700917,-0.014970058250705631,-0.02318863543702259,,,,-0.0009176954553414216,0.04112708547814068,0.03206584815081429,-0.027271257508687686,-0.005583624080152813
BDNF,-0.04951177417267055,-0.018210437117996123,-0.03416019121270818,-0.042128997624540365,-0.03448698485344041,0.08793741405953971,-0.016941382222677284,,,0.03121468832019594,0.04294004035058943,0.061142558356239954,0.002442056125456672,0.012111339039934036
CCL5,0.062459023161273226,0.028665457656103083,-0.029626594480938313,-0.053588966406293626,0.15790127890279565,-0.008137013442888733,-0.03701343514763423,-0.06895887100964962,0.03858078338694017,-0.041199513614626024,0.021641648990101577,-0.004225411951893185,0.029945702028662362,-0.016092991549134992
GAD1,0.08401142588247758,0.01776360824606317,0.024646461038060268,-0.015792068050622533,-0.035669681574077426,-0.045701718072486415,0.005423018120258457,-0.003424443404116398,0.13327684380890426,0.06262186360010732,0.05179516317818424,0.06113546768721979,-0.025716974039505073,0.034331903885981695
COL14A1,0.009046718998392626,0.02646717635795074,0.011851207739773915,0.02995636566641348,0.09427162374675174,-0.0036341627866319924,-0.0005875541529681037,-0.02886002866842816,0.013859863807761297,0.01923758325527961,-0.004987152586149091,-0.03179981323499496,0.04132182749348711,0.022731368693674182
HLA-A,-0.012087240201451554,-0.04223328225308162,-0.00774307647544554,-0.030942434918784942,0.09121994060602746,0.05145058510778947,-0.06644342238333444,0.08174093007773077,0.027426529171480037,0.0177009788785139,-0.0613848333143509,-0.05277980619586147,0.04424669540923434,0.0775871882818156
CD5L,-0.016247903639032918,-0.05009589431038448,,,,,,,0.024778585377241414,,,,,
FGF18,-0.025834107996268663,,-0.012248531200525402,0.019532917252236433,,,,,,-0.039191847194812224,0.0247532306582809,0.06296593253149196,-0.018186163612112498,-0.026060241039816256
ADM,-0.08557502634978026,-0.02337272586987755,-0.07988088271620064,-0.015034180972468069,0.07632923142276471,0.00020783253320137663,-0.01799048442436752,0.033260564355251925,0.06440656911370471,0.0018543237158175198,-0.0739526238078083,-0.025251943415548813,0.026603245940026325,-0.05345726544219544
CCL15,0.03646073701330697,,,,,,,,,,,,0.03633316983719034,
GNAI2,0.006391198862842802,-0.07385265229813907,0.07303021553328541,0.010645715326210873,0.061885291297530114,0.03388974180058516,0.002480504929999286,0.05339210719114313,0.11637684034706926,0.024984344628237537,-0.05548137744612939,-0.014570332272636325,0.06422622118056984,0.06805533040764428
HDC,,,,,-0.0087912372523147,,,-0.03716894773156911,,,,,0.04418163300434091,-0.01898299785169219
COL11A1,0.024169144018036753,0.012414385849525922,-0.033483063654977885,-0.008496980000744064,-0.02333151216089621,0.011150734143626967,0.05824996408082635,,0.14022856349192184,0.030754410923812932,0.009178158528478501,0.025326458666468106,-0.014774135226946723,0.04589552794731908
NUCB2,0.0007321186215759218,0.045002747639074,-0.0561746974384295,0.027855057497239367,-0.000716486709823137,-0.01878850603355052,-0.033181315097462374,0.09510930990481074,-0.014357700421869235,0.005367608071463961,-0.019724394630543388,-0.09928821726148666,0.02247818421886287,-0.007028125604055316
FGF16,,,,,,,,,,,,,,-0.01870527660854606
CXCL1,0.03805913800395069,0.11304079696179321,-0.024281375590356407,0.0369461593473576,0.04527146244529142,-0.023000074480816115,-0.034169210862652705,0.0382565607077535,,0.026566181109910547,-0.01996709923342493,-0.047185682825007916,0.033171123942302816,-0.03053266670559258
VCAN,0.042254656892576035,0.06075885658384488,0.04877569366467692,-0.004177222703128444,0.006376342599331144,0.0337722242945068,-0.0003171785128957454,-0.07428727941537447,-0.09614969666501333,0.015076654867011053,0.015218432535533196,0.01633026368892031,0.027607868989931384,0.07440521826626348
MMP7,-0.001296763445361653,,-0.02435091320660009,,-0.013883159877774174,0.04097949005803998,0.06804487199396911,,,0.014418325557712025,0.013809452883383554,-0.0006290261303669438,0.09084465449483496,0.1028980013371413
PTPN6,-0.0043271030828712035,-0.015314378722287891,0.042245280958033,0.02724293280850224,0.03939968675342168,0.010956087182228656,-0.09289485721998389,0.005758211256190791,0.06473058643719341,0.0039280695431393176,0.11325775655144749,0.015827951181513415,0.09632965291407057,0.00508546737275208
PTGS2,0.012690596929107541,-0.019489336537434846,-0.03847325659642298,-0.03143422652044103,-0.00505849609544043,0.0412651847961223,0.14152944903030332,0.05122601692918535,0.03249453238354244,-0.022317139796734307,-0.06693900681203667,0.0029922515073327566,-0.04404175479773796,-0.005001217142178154
XCL1,0.0016358063250191352,,-0.013326840300290405,-0.023975722797115764,,,,,,,,,,0.056511414604422466
CD58,0.008334889202072957,0.008362066009709531,0.0313888822019873,0.04280848219375154,0.0332252802777711,0.07450232849850484,-0.009036284265242738,-0.012966219499312297,0.11062750207979731,0.04598832909141145,0.027051697750171994,0.04103711864811013,0.01868859712096307,0.03906508675280736
TNFSF14,0.01199486623339513,0.034291027071027706,-0.035367525559001724,0.013276752462255811,-0.015858729971942116,,0.06529077979053924,,-0.05737746217225286,-0.03135141637651299,-0.05063810788997858,0.08400909618766421,0.021817357595094268,0.015414239387121631
CNTN4,0.02714257904578349,0.07563871401746032,0.000379122791618074,-0.04937508431683517,0.011439070282301981,0.01361469067962681,,,0.005625952550374618,0.02122016594275702,0.011674387850123724,0.07455365856145275,0.0043603623615663546,0.03985705754336184
NTF4,,,-0.01685786936635407,,,,,,,,,,,
INSL3,0.019940763235230103,,-0.012248528798047498,,,,,,,-0.03486668511216577,-0.029393086821094174,-0.02388540352544076,0.1315078671579284,
BTLA,,,0.0392993703866005,-0.024995489165414535,,,,,0.06490747114416243,,,,-0.02088285235933965,
MFNG,-0.01040701293025973,-0.010520615945828574,-0.043620471322640235,0.033143158736824996,0.05214220404959982,-0.022058606081078184,-0.007535750644043949,0.03790967710763827,0.02337749864102023,0.02661320129025876,0.05558222522782634,0.005353766520921035,0.0195275757630977,0.01965689651324491
ICAM1,-0.03006701607882977,0.019295878912070442,0.023491339990260512,-0.058173802594617366,0.09319385667081195,0.051954851660307624,-0.05104346147258416,0.002235573653072475,0.0045383918782318155,-0.030176993636846557,-0.0030222837081300903,-0.030714465933212743,0.0008050950854908793,0.06454748224065499
PROS1,0.0034188965859677715,0.0061634230809085805,-0.0239019033986023,-0.029367546595522,0.09388754070472713,-0.011901560072031208,-0.03386414460388301,-0.06884427223541016,0.02139146116403534,0.07192570909648734,0.003594286524136618,-0.018270037606019546,-0.02231230823454244,0.058043833697140446
CLCF1,-0.0015387009242783505,0.020597413414384664,0.02423224872908053,-0.04076618084068454,0.02311689802173521,0.05102985631964923,-0.08402103280473774,0.006093665824069511,0.10167464116530361,0.053030246297575676,0.05148335530260398,-0.021519462406216588,-0.0019920762694259184,0.07994656397485428
PSAP,0.0033825287011468148,-0.025350387422284293,-0.03944264762095105,-0.01566540791579663,-0.017659137462407177,-0.016154270009075933,-0.07281960026590642,0.07922063997450812,0.05255181311915018,0.09911316188551601,-0.05179667956200278,0.016677977478501003,0.013619647663260064,0.04672738229960739
EFEMP1,0.0034449149343618746,0.03750574338860151,-0.03184955494385261,0.03457153683418407,0.03395574803444158,0.046986201909072906,0.025421105010428987,0.017999674586770962,0.06256728200316204,0.07888336439408897,0.09769449632078178,-0.05589807619028072,0.03888878928551313,0.09650508167992067
C1QTNF1,-0.02233858310242786,0.04235824151140326,-0.02019392147549334,0.0583234094683633,0.07325086126662095,-0.03975633145620496,0.022038831792706135,0.03616721875483181,0.11276346796365724,0.06278788598201401,-0.06498403967129572,0.01281077768082146,-0.05673692014471039,0.04416939910021303
ALB,-0.027277499903617025,-0.03004533136347823,-0.021745514185892996,0.060960419951818695,-0.023287253980877224,0.046097749560180715,0.1327836973519763,0.017701126465536444,0.06179673234033021,0.059982101878743255,-0.02534010881120423,-0.03998357293378379,-0.02442060644142887,-0.02687651703164359
CCL13,,,,,,,,,,-0.023273128062788133,,-0.02679244334739121,,
EFNA3,-0.00020318588107696054,0.04785535163812627,-0.005338066493492913,-0.041132651327091006,-0.01819594569206924,-0.03107444769341057,-0.08464923808780414,-0.012388172208031364,0.06521705257912937,0.06507255886977206,0.015857825354202874,0.059164722597668105,0.09291755198746722,0.01791973588329356
DRAXIN,0.05470492620297179,0.036764331197826815,0.02086605634645004,0.06543208495895711,0.09537395298400524,0.051772773601039254,0.08930394323532757,-0.04169699562719754,0.06959020007120423,-0.01175825632421272,-0.0013102387042165878,-0.02896337897030094,0.03614991156040374,0.04453870089606232
RAET1L,-0.021833970873891998,,,,,,,,,,0.023985360927242332,0.05162353101397991,,
NPTX2,-0.022023471359158244,-0.04342289940145358,-0.04374378302955416,0.03061766409541797,-0.02511366837139362,0.0025184547352123787,-0.021599720869690583,,0.05090573653798887,0.05041492055573356,0.03300599060853786,-0.011809138441601417,0.033525244433401775,-0.058615986348381735
FGF11,0.05535765616244533,0.04461398536642636,-0.021210525388857013,0.07886439643455755,0.050511674282554916,0.039618586227682204,-0.051441878729927774,-0.011979152107325832,0.011717012548285466,0.062361351598145716,-0.0021837114507801936,-0.016517486403418647,0.04390808897090127,0.03576160094762592
CD59,0.02465199141201169,0.01114268824459349,-0.03701509051327216,-0.034272894483114366,-0.012257206366123229,0.02440188207945063,-0.01836826211243796,-0.03048454037550577,0.11645367039759355,0.005013425217154407,0.0525218085783842,0.0077183303259605335,0.07436685212871805,0.10618452113508477
COL9A2,0.06432308826637824,0.009582718971786837,-0.025519007312594242,0.004757054835930079,-0.004405651338743329,0.035604291997360114,-0.013202232760999024,-0.06306183078137936,-0.004854531414189967,0.07037652725791355,0.05899375529069947,0.04977960183341746,0.02532242370211647,0.02360561724364344
DLL3,0.0651951316407034,-0.013282599525115629,0.06967367309020397,-0.037483368892357316,0.05501323642047853,0.02688511097783676,-0.05459095258509825,0.05106766501240552,-0.03742599992165697,0.03966427197901986,0.056276981329958065,0.05536269698859701,-0.04274006178107581,0.10739525301461235
FGF5,,,,,-0.01854350925044925,,,,,,,,0.06053517415346082,-0.03208695074032165
LIN7C,0.011178648973881655,-0.0010855111297629286,0.05341425881008449,-0.043271427042790814,0.07262123950554228,0.015752180588104833,-0.12608245738041388,-0.02869731744639749,0.0784151169387426,-0.039214264132240786,-0.004779206876938389,0.020307105327464582,0.030955211924273397,0.016478852182412095
GDF7,0.041700806552912195,-0.019132094029559673,-0.021854951343300885,,-0.03317130773577883,,,,0.06154159678879324,,0.05811388282776445,0.01947291886706683,0.03932363848602467,-0.029018042797320145
PSPN,-0.01360937207623745,-0.024815232503802596,0.0031475774904892975,-0.014660985271741353,0.03658649259224013,0.029140223917035187,-0.06307723055981529,0.07409288112685206,0.047958664031175664,0.08765272291164503,0.02860333962856294,0.007119911903428009,0.0055143379435687945,-0.02269130509860896
ANGPT1,0.019546881493466377,0.04067516411156501,0.04446915608216914,-0.006134533916240715,0.08204513477845586,0.03843276193573788,0.0015871896737259727,0.027922589250401864,0.05855627854629886,0.004966432479947769,0.10752493393521931,0.048165754334062554,0.033988869660507036,0.0002526618647732045
PNOC,0.015808705433199,0.03265046743716401,-0.0033346109150563697,-0.02234708137400098,-0.006787935554377265,-0.033546186612474785,,,,,-0.0271249769621282,0.04061505067325006,-0.0222897174479311,0.05903365981281729
L1CAM,0.037036654434219066,0.08091410226057792,-0.03556661278208985,-0.06494636756614407,-0.03861831302492096,-0.06636307721466796,-0.009713554952743102,0.05675023877861396,-0.016193003315114002,0.11007143788756714,-0.05752448126769726,0.024041392262401123,-0.027127650389413272,0.017072057889680685
APOA1,-0.02235099367028252,0.12288511433055539,-0.01907505986966022,-0.013722127645060906,0.07168908963579627,0.016464500082295018,0.09216721617367471,-0.03853639577711673,0.1380010102723836,0.09099077687355861,0.08031613938451507,0.021605422560488224,-0.04572520746704469,0.0274597974932271
PSEN1,0.029687942729651366,0.03641900074810219,-0.017527371837121185,0.04128910416798667,0.030626878114870297,0.085274654721144,-0.1117476477895802,0.0421228840161579,0.007352514346534807,0.053867033066994294,-0.006030279968072255,0.016688525114211105,0.05529398605074259,0.0735978762889036
CALM2,0.05495170456541646,-0.009936178377686632,0.00498661228761775,0.025636237289574364,-0.04935208509689939,-0.02877996930263867,-0.003927711180405812,0.07380550175187688,-0.035009420432889425,0.09777561977113963,0.040851650877936185,0.017717381216667674,-0.09182945511335223,-0.03623101347082801
CLEC2B,0.026181126170545573,-0.05254423683064475,0.03295197772053787,-0.01651865897167963,0.06866475948954642,0.00022767970150702204,-0.07804755750607999,0.0002798565610690907,-0.018489232110423203,-0.03032327489278691,-0.0031314012148418576,0.02474071989378836,0.06756543069615639,-0.004439209994110704
NTNG1,-0.02452173539040563,-0.036237210208973164,-0.022738709422645536,-0.013650552829874167,0.04199783255713621,-0.025318616429247716,0.11479341712591691,-0.05382847375380148,0.034600972561716965,0.0019465373372945934,0.027472952595244585,0.01752131319194679,-0.012636357301379015,0.10905065159498496
LRIG1,0.05868009740565729,0.041071242104432436,-0.018838092922355918,-0.026865064987387922,-0.014648527914112199,0.02810171336686757,-0.06051883426465557,-0.01952455551780411,0.08860944440914033,0.0642176315298533,0.08118348587263265,0.0032186861248145945,-0.021556062800591157,0.0542844841329459
CPAMD8,-0.04386670512932746,,0.005624321436765425,-0.005445887430580343,-0.016775099639060365,-0.020170887016123323,,-0.06939282559659103,0.07935730098381417,,0.07102417797159179,,0.05012724340700655,-0.020575967235102518
GHRL,-0.0030492313559765277,-0.024266995071961193,-0.038644089079545564,0.026893134013867694,-0.035674615251921164,0.00995936885904462,-0.0516650304569768,0.06063426772120585,0.020538696317001046,,,-0.02100373007768703,-0.031064693117161927,-0.018137929211588143
NPY,0.016884734037731983,0.010073076589671014,-0.016142579272388845,0.01146121804489614,-0.0549885880789732,-0.015529734666447574,-0.02763775796231892,,0.01483827182421779,0.017035575837174723,-0.02527158442870554,0.03398140639023505,0.095314380502615,-0.02870497517721307
MMP2,0.040729270874724874,0.009418088065371404,0.03881765628450805,-0.0070730348795028045,0.055927116128186044,0.07229865485668378,0.0072165691646456425,0.05970129811803247,0.05017087601336427,0.02306548967081981,-0.016956785415879545,0.07943515732630874,0.033121565188763434,0.07028192351345011
LHB,,,0.032281589189103316,,,,,,,,,,,
PPY,0.038478514475825516,,0.030448186429383104,,,,,,,0.07261149116239493,-0.011535722462580755,0.020986156609376156,0.062166770659982544,0.023730953394057872
ALKAL2,0.035745747269886,-0.015356640065813174,-0.012434483609366647,,0.022202729191281006,0.05479881456693667,0.05061407843755378,,0.05641729425114683,0.051200729224585344,0.004866315764242397,0.0033080791060328646,-0.03196953541379046,-0.01752494710253791
CSF1,0.0028929848559609275,-0.0028810927991062348,-0.009419216424474136,-0.04051418619070797,0.0061672353686561395,0.023757853583155724,-0.017033121660471082,-0.006495865192444376,0.04301421796743156,0.06564316841495449,0.011133834205444003,0.00020466303874879898,-0.04744623980051516,0.09139082248899244
SEMA4C,0.0086114303814985,-0.011961291339860597,-0.021920765262740286,-0.005480324408702073,0.005596872254476612,0.05159058387262904,-0.03128607320220615,0.04451447178758328,0.1008494040882194,0.06762360943428619,0.05087352382585904,0.04579248279187452,0.0783195035774343,0.08815768410530783
BMP8A,,,,,,,,,,,,,0.297838737880703,
ICAM2,0.011660084337930572,0.032199382867982615,0.007283213062526001,-0.01204081453436556,0.015685957266613003,0.015670300949782622,0.02642940312512486,0.14401298054910225,0.106959542161454,0.04669059980483036,0.0923329866710992,0.03837263032301014,0.11415118954052414,0.0009365326334510713
SYTL3,-0.013145338812006042,0.02131560009199092,-0.032929836788019515,0.05311161882337217,0.049527785503529216,-0.0043869210497709775,0.0312427582650002,0.0630915963881188,0.040163832783570594,-0.003058032688792903,0.0021530962678160325,-0.04961637126939922,0.013738626385623495,-0.02129068567474067
IL1A,-0.008345456803530356,0.04512345956525091,0.004402010536015898,-0.04181252350218436,0.03266397689456106,-0.022253203724252005,-0.006940972286374857,-0.011660058998314012,0.037280440766886976,-0.012481938797765206,0.03979222158173422,-0.030971809823216036,-0.03446540561120429,0.0008816251937576339
HLA-G,-0.023236537200892075,,-0.013326839096764796,,,,-0.04068862904026933,-0.010915180931263344,,0.13525183779775052,0.030043506888928696,-0.03521631908044304,,
PGF,0.01482086516162291,0.03631097066551247,0.033844142727841024,0.00772318896529442,0.03762657678252693,0.018306081770710095,0.04862174496008251,0.10634547395854063,0.057032547696495316,-0.018833255620308666,0.0662354995174816,0.06937584312224648,0.07382832182478065,0.05059059202311058
LGALS8,0.055429441734632004,0.039895185410052485,0.007499117364314168,-0.07809696193671763,0.005121522722385196,0.022680302383107857,-0.03834765045649602,0.0029585449853537457,0.06219622306138309,-0.001976996962620379,0.008562875078282071,0.0313837895614065,0.00012841513059376415,0.02744610144995517
DKK3,0.04285664296785407,-0.06368654175000914,-0.013667453267715426,-0.0037350089954521987,-0.030304699256924045,-0.0383642465458543,0.10108166452280537,0.06856104432230863,0.014603551406748811,0.04510630021002854,0.055615626283218166,-0.0044788868102701215,0.044849789617485154,-0.01760290910572452
COL16A1,0.06128062905820551,0.010982854935284794,0.006391924197669362,-0.01612393252721405,0.002338489711125942,0.010415680023355838,0.010074922399279084,0.016989738489456542,-0.0075318246610714575,0.01874630442989807,0.011232199308908994,0.03185699498285634,0.0254566774343018,0.03231083431810114
TPH1,0.003795881160421896,,-0.00039597728999150194,-0.017247468057716563,-0.019941361233903863,0.06250666395490603,0.08439766447252309,-0.05827392120933818,,-0.023688741843191703,-0.018345014328147304,-0.046816817987172195,0.11805511985992434,0.0845697855951917
TNC,-0.023772337702324706,0.03595049267528899,-0.02867996781735344,-0.0009516920358461905,0.05195285146334313,0.04675991983179331,-0.03283992962465323,0.04260088184870578,0.137027413612133,0.03455097219133221,-0.04477080083710105,-0.027772591329569232,0.057211643743388746,0.05927067397047134
TNFSF9,-0.011050242345666745,-0.012990460284816726,0.07488958139048683,0.013450511005089889,-0.005327849812639517,-0.013595073824567348,,-0.04143454600056613,0.07520100787986102,-0.024718424279815004,-0.05079418240599552,0.020138035075237794,-0.03067681126532492,-0.0403146800189607
C4A,,-0.015133280446829291,-0.014959134759383933,,,0.019833258250359892,-0.04778218011858859,,,-0.025910342161085894,,0.018337037307438693,0.007871042948924706,
CNTN2,-0.006448644920692487,0.027884728175531507,0.006784513756326082,0.025512121274507884,-0.0023066740212047444,0.015220235696565953,-0.04034570670138443,-0.023051205804639853,0.008122984703863372,0.03012840280891527,0.08521355310510942,0.00630296718630414,-0.014726191707133008,-0.03365724341043329
F7,-0.024066397513349224,,,,-0.016775089888811306,,,,,-0.03264553515668304,,-0.019417440765167868,,-0.025433058266188663
LUM,0.03751435763643465,0.0070110485433556614,-0.021388872993095845,0.06568622036793394,0.06975956934899255,-0.01658147483054798,0.058229628609504355,-0.023448918142874777,0.16156970118649494,-0.02262859783930392,0.04664385572441425,0.027090626505856193,0.06598328905612436,0.07963633663214703
BTC,-0.021833961779341403,-0.023680896087391837,-0.016019771220610518,-0.07077466497772525,,,,-0.060831358108014454,,-0.023617896989791224,-0.04346763620661946,-0.01879063220269199,0.03785002396721641,0.024375778003187857
APOC1,0.04427461302005947,-0.016952528722541948,0.027803376818777748,0.07535406142523086,0.08420844477833592,0.02198246221842602,-0.04959127065513585,0.0030009763549419042,0.032901824926501115,0.0027294383886894594,0.05060045072602507,0.01040649901844077,-0.04259824695617136,0.008775010694513332
PKM,-0.017299755403587188,-0.006988122374788278,-0.0016790213235558292,0.021736389329065558,0.03051860975706182,-0.018792036227102724,-0.0037714919037319067,-0.012001748905107279,0.10803320588291743,-0.012372530539271006,-0.051357998725080116,-0.049237244883333406,-0.012144437285138478,0.03601888586269619
TNF,0.022313016467586128,-0.03360217594816411,0.01462311556102166,-0.019646127022899584,0.006992021193613587,-0.024604677802855895,-0.006192029303822305,-0.012082807813243383,-0.0036896281418070014,0.053779195222974176,-0.029755291407102657,,0.022107276554734278,-0.01979433835702659
GNAS,0.011533026354953919,-0.012499060251829704,0.06382259636891975,0.051442672835494294,-0.0761727490791328,0.0031448153002214996,0.03444372819959199,0.03810686118918674,-0.07560979854462016,-0.060614879427547806,-0.014662021482016476,0.022787832582316342,-0.04027111472520065,0.016262202388550223
BMP8B,0.018465985721901397,0.016624015238893963,-0.01932048386733668,0.0010994817338538783,-0.030768032237675543,0.00988128014420103,-0.08887175331800654,-0.09338869752612983,0.10970078389731218,0.07708868064580865,-0.01902373621972367,-0.044289253441065976,0.05934911522977812,-0.0024520370898252603
LIPH,0.004431863834192961,,-0.01895126060376603,,,,0.07044790676000842,,,-0.023273136622078493,-0.02060648533795967,0.0057860704663477034,0.025376175919057754,-0.015524688180308584
CCL28,-0.014532686046058375,,,,,0.004151926316036395,-0.03700529537476938,,,,,,0.03924215324214033,0.039448858143077525
PTPN11,0.01606870952429174,-0.03209105178554325,-0.006358724730780672,0.022957620877874303,-0.001054337741426932,-0.01000687615562397,0.05942321090919432,-0.016771483241285436,-0.06602249912817706,-0.03838301055877618,-0.0369409065601098,0.011524523461590353,0.037399017469628495,-0.03523737342835295
