,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
TRH,0.044229182947878885,0.016768564348344103,0.1258744282735399,-0.022833700012267564,-0.023986327379263137,0.07012370046510331,,-0.006167581195114375,0.03313592821919244,,,0.028791519728558024,-0.021123079461245583,0.10706633140726224
SEMA6D,0.020679026280317134,0.013844282997135308,-0.05831406630298119,0.057323485443723066,-0.04200964538053059,0.006724899691415781,-0.02533641075304808,0.03399829220851195,-0.03909601666944219,-0.06997978739162893,-0.026753129211761536,0.009481431744407536,0.02249233328737556,0.06612524248789083
CEL,,,,0.016883576417596722,,,,,-0.06345058887667052,-0.09077462568365037,0.02086199612457915,-0.02091986567633223,0.07797073606209617,0.05525500941963072
PDCD1LG2,0.03303897447977771,-0.049056634914474026,0.007831521371394642,-0.002630311686712711,-0.01231299529224638,-0.006965315617492321,0.012577431006768657,0.022055774266715282,-0.08370487738712126,0.11778115176422094,0.16282182620134683,-0.029777501759167695,0.12771820593314848,0.020562484855383718
SPINT1,0.027135744630146078,-0.03923168236536852,0.006790019660640209,0.00943403079924871,-0.015926111603354946,-0.036053268493117095,-0.04331703090912736,-0.023406691830079596,0.03364511332146298,-0.06967914716146763,-0.02919735466095646,0.026923614960838404,0.006530181620760685,0.04199141805525324
CTHRC1,-0.020048763716300835,0.009218909740580938,0.03561054043009908,0.033653989420217405,-0.028182281200146018,0.034588538997899855,-0.11379270058420582,-0.04268639518620895,-0.026326853617287968,0.015229302956777272,0.12206636637701565,0.058890441893986165,0.04379184615198242,0.06921109204462489
PODXL,0.06374744093696631,0.02537083081073659,-0.04086731559868941,0.03175154754941041,-0.002742569030771373,0.010695024881672774,0.04306860162322488,-0.026306142368759916,-0.08879453477866134,0.06694992668565661,0.05155655700489797,0.05302505945448352,0.08488616427028807,0.08680023488008458
JAM3,0.020492616977956162,0.07022455283552984,-0.05987116190946418,0.05429539927542151,-0.03700717625764068,-0.04437861997179524,-0.019303229252330283,0.023126379487400574,-0.022020903769014624,-0.003538840279402703,-0.03334264843283435,0.037691533565965905,0.03500705852747026,0.07417923176807
TGFB2,-0.02539692730716263,0.09003705626688216,-0.04570687912856039,0.020791098241840618,0.021730543268733193,-0.053037043156394834,0.03235955282635989,0.020891720604101077,-0.05373168046816369,0.06620873425039064,0.12310344748233142,-0.040851175950086256,0.03838065625107898,0.013251718823385805
COL18A1,0.024499254456803947,-0.0038073612834039674,-0.04431303067956343,0.04008492514558583,-0.016831627033130472,-0.05285311351983443,0.06575061037989788,0.012642480629396725,0.02608914759577067,0.031870835719172666,0.014167998802833011,0.013276542663677423,0.05040149688359635,0.039538815208058166
NODAL,,0.007547314441866973,-0.03015509440037316,0.032739411021308694,-0.034457061551645254,,,-0.02449158318126313,0.0704572914642537,-0.06850745842431635,0.09182118454606882,-0.015827787585076292,0.06074798402652214,-0.012112203501471581
INHBB,0.11164570393702393,-0.03377920120656464,0.026651364439756974,-0.0013357297490040197,0.02156196626745547,0.04259753394468177,0.06087419694253527,0.0469395542045184,0.10538245530211267,0.03907126888141201,0.12468727188952415,-0.016662536504010374,-0.007244483159702212,0.034377024381452626
LCN1,,-0.01330419474140164,,,,,,,,,,-0.014947343419937384,-0.021360807656543378,-0.019299881677322307
ARF4,0.03842376365657032,0.01987426023888228,0.0806941305870809,0.05681375707272019,0.008220847749762665,-0.003272137157885561,0.04100588016111635,0.05455272190313036,0.015937206317969948,-0.017764947235382824,0.13354218245586533,0.005302816725254188,-0.009171322018091663,0.00411282586142099
CXCL14,0.0055017524901369436,-0.021803030123705377,0.02959178213088983,0.03925518562116072,-0.035715803016816525,0.0014693728927496234,-0.025473967436743645,0.04099745578196024,-0.018715208969268617,0.09678091907335643,0.24139115562677477,0.010890553766867992,0.01249050526565349,-0.004102183873033263
LIF,0.0389263566891229,-0.05716093561962304,0.057874628661193916,0.016814737264430755,-0.01553383440641027,0.023888085201209337,0.006858849535651959,0.0807862522262649,-0.01294655477440066,0.006493326548058621,0.11614052683738736,0.002640977579028719,0.08330589557620771,0.06161030932812644
IL17B,-0.02801767721780471,,,,,,0.04452849627122575,,0.0007008271449252073,0.09950206575592128,,-0.023933035378878555,0.09256852811918513,-0.021821169545734338
MMP1,,-0.027171439158828574,,-0.022833695031161765,,,-0.12095122598858477,,0.05618637673608523,,,-0.0072144003720261115,0.12982892112745834,0.010001840308791799
MATN1,-0.02207531841845039,0.017485022204810442,,,0.10988408452212384,0.017051365002993604,-0.01880209386618144,-0.014505251991263748,,-0.018848899845855353,,-0.010251758096411078,0.006563111583316644,-0.01988585092535827
ADAM28,-0.009452194407386535,-0.01161159306703511,-0.014227968678974743,-0.013396248703072449,-0.03970805604956594,0.010045848999856766,0.035232877981971965,0.02492175900083918,-0.08431082055486941,0.04470809079182691,-0.036657446405019514,0.007824868061302085,0.03788600849032605,-0.030012389470658162
TCN2,-0.02585452772948332,0.01756194716301989,-0.04750228305298899,0.04971263182477632,-0.022173090510547767,-0.0014694787352076371,0.10498327503632576,-0.04276590041357749,-0.06250719123296859,-0.0029990219489049326,-0.0038039107433162607,-0.017899508198902687,0.05203250763926004,-0.03026529717728639
THPO,,0.11853942451641067,0.034248528158782765,,0.11629412999602745,-0.0175534505672036,,0.03149501814809818,-0.02825034655169179,-0.01192003894031146,-0.033091182991362066,,0.0017113713030273273,-0.013127843810435084
CUBN,-0.06387519625440974,-0.03441845325714045,-0.05363005241784524,0.009405740679923212,-0.012240454090905776,-0.0032434530530554826,0.047856033211112745,0.010062113627399186,0.037213926563479514,-0.12832659105246771,0.014551097973831887,0.05570616672787442,0.022852829229079427,-0.044561261213856514
TIMP3,0.023723745556208774,-0.05046523751475933,0.013196623232168136,0.05167102821805823,0.029322629747454195,-0.018076012560094088,-0.027338700921020476,0.018279629173012485,0.02044069506497187,0.07142684736194616,0.0859167020673963,-0.0005706347412356904,0.014005208192389082,0.027284026396206286
PIGF,0.03106243138090596,0.06619185918601471,-0.034914015717664025,0.03452868775235238,-0.008881873728399587,0.0007497283412633451,0.02588344331764305,0.005074056707216413,0.0011742432316241213,-0.022301385618525085,-0.01660054875097188,0.0003937439387745377,0.02363743151544357,-0.025782127290419152
CRH,,-0.03107713107123199,-0.01727068957622852,-0.023203196157042843,-0.012637439290402168,0.015313286755575632,,-0.019839450952291466,,,,0.051226618049205246,0.03316598823823163,0.10945658966283722
BDNF,-0.02452907130511128,0.0104412303991306,0.031240143885412044,-0.05058663590013271,-0.011270036476087706,0.01790993269880669,-0.001778958092723212,-0.016336641104344927,-0.04296652873966669,,,-0.00037108447951457636,0.07252883942087257,0.04092516554085594
CCL5,-0.00039529518439020676,0.012413519298928111,-0.029184644230841005,0.010526163930165863,-0.018460188502819438,-0.00303339271594194,0.08403850872516695,-0.01967812092424318,-0.04147247162457789,-0.04057361729836013,0.0825308388676648,0.05119599384825119,0.03742494589093165,-0.023258010268649484
GAD1,-0.06220495012302221,0.017288063768137078,-0.0261086286478349,0.04345134052641322,0.021762853230544332,0.002080793303755882,-0.013952778155396162,-0.07162977856536175,-0.06414149400135176,-0.003416229185108217,-0.05122301907638673,0.009465324590729402,0.03186248482007399,-0.05119925583400007
COL14A1,0.001991398390309929,-0.016590932677502862,0.035636738207477446,-0.033959409301824284,-0.019563701704094903,-0.02833792392874842,0.015146897410722658,0.08703492359187037,0.01783277294409835,-0.03289352478348756,0.004073394214535507,0.03707390301078679,0.04347961795283765,0.020413349584668138
HLA-A,0.008868494311121548,0.006827718152209678,0.04800223825555276,-0.016484897274033447,-0.041212947709826885,0.01624948667279604,-0.006713083052589678,0.10819195434650791,0.054204788039073824,0.037954423985992525,0.08816955565529434,0.01534590851077958,0.025063867304491658,0.020288394879378894
CD5L,,-0.03107712747584464,,,,,,,,,0.0019851973944310713,,,
FGF18,,-0.015315200838664214,0.06961051960089458,-0.03165867658788218,0.025586428142773888,0.04354620338968481,-0.019522798727440463,,,,,0.16606991747753466,-0.021123081155933674,-0.027299683524380742
ADM,-0.008546384816155049,-0.01768156557296605,0.14659742036811946,-0.02713374617675205,0.020788713475677203,-0.03531037967520413,-0.05953686035462518,0.10248363157025614,-0.042624872096169504,0.049848051645950985,0.1366736488158467,0.025702817819575154,-0.0019387186851546527,0.014328087359599069
CCL15,,-0.001039774877634927,,,,,,,,,,,-0.01832004664668789,
GNAI2,-0.0019137181773495337,-0.008615836068152295,-0.07602942409708907,0.025080165100176056,-0.07743102280553862,0.008833101884088097,-0.023865642385601373,0.0018709171989042413,-0.021925497449221128,-0.03472696336058791,-0.02310026218065764,-0.034200917587562885,0.04542789621851167,0.01291781320721226
HDC,,,,,,,,,,-0.013733854076659948,,,-0.04228405901918074,0.0049786204824096
COL11A1,,0.00765449778841376,0.01004868248863873,-0.021387469296500893,-0.04815048352309315,0.0340731003326281,-0.012022646636328904,-0.01951493917723121,-0.004872096130554117,,-0.03505527392756421,0.042255629435937254,0.023859010793303433,0.06061474168714086
NUCB2,0.010955526760434897,0.019536117739964654,0.02733941511021651,-0.020127772275511803,0.031528986803237145,0.00400286652111682,0.08202633140107228,0.040066002043837305,-0.032142420157342276,-0.003225389414401196,0.09816927125232751,-0.005188697046504611,0.009084246235494347,-0.0614383965397971
FGF16,,,,,,,,,,,,,,-0.01959491206812375
CXCL1,0.15135036909651928,-0.03708390013886886,0.0955614629924092,0.039946218222863906,,-0.037769546718740575,0.08798457585619769,0.08520828803538141,-0.021822093379711992,0.045048335446087204,,0.026723817278895466,-0.008236484373493997,0.029072503111990295
VCAN,0.0768315989428674,0.022256189833473352,-0.09603250638438256,0.029179574972520824,-0.0734388855410981,0.01853292593627621,0.020772618982484017,0.03787935292742072,0.06263282852778757,0.0009834151228161698,-0.07630324308816933,0.027630209252087132,0.011582507586044925,0.08953400401036539
MMP7,0.04590479580114978,0.03577402339780824,0.0894209837658282,,-0.015533830046139943,-0.016484933788004797,0.0045308912258784145,-0.02241934729917405,-0.03623893410097014,,,0.05942097378273016,0.10951864889335593,0.06419856246865858
PTPN6,-0.02256474414677756,-0.025967339877126922,-0.06383170597377676,0.004770770829760232,-0.014173723239424512,0.05015795284899477,0.009817974564830089,0.023679756799635063,0.015509140685482134,0.012164424853611753,0.12109970165699797,0.015492304348338638,0.023466498670452238,0.01921110329367937
PTGS2,0.0457123751617492,-0.00885110761321309,0.07695188586127355,-0.006910718614183993,-0.026545815452959764,0.0564635932041003,0.031836725368326164,0.017301006409381123,-0.07471242652589505,0.00768689673384044,0.0861804446448078,0.014432279901014113,0.05541714302063409,0.001547102239111592
XCL1,,-0.013904985586938232,0.06135419461657729,0.036633927208338676,,-0.0060124973898754135,-0.02345366727516124,,,,,,,-0.007630172382073126
CD58,0.023782541091455785,-0.016816605784687765,-0.0005515775337572291,-0.012569775144592552,-0.011430882710893441,0.017018056109702303,-0.01660565838904901,0.07044604785492935,-0.022581571758553985,0.14392079882035824,0.08005947669542003,-0.02126861514212356,0.04264624280669121,0.05251521186785702
TNFSF14,-0.01234509544412915,-0.03431389629942503,0.014317880380120608,-0.008802529125028019,,-0.03696562536392534,,,-0.040543229684751984,,0.06795854669586823,-0.025437657081343004,-0.0335284921870716,-0.015785119411441288
CNTN4,0.06250865425403677,-0.004203810317561572,0.01662801445475623,-0.05718163072026315,0.07063593957641995,0.016697871860944437,,-0.02316021818741898,,,-0.04663968914627576,-0.024238194918713804,0.024615789268277174,-0.040191667508210474
NTF4,,,-0.018885051055091095,,,,,,,,,,,
INSL3,,-0.030506970883055207,-0.013721431022745428,,,-0.019008862471685543,,,,,,-0.014765387062677082,0.024436288379854943,
BTLA,,,0.05643702178096209,0.035276296498418,,,,,,,0.04042777033773146,,0.009352906311626436,
MFNG,0.017283051122777643,-0.02585298945698623,-0.038456539920721296,0.004446846297881397,0.011160881532792521,-0.010912928666400878,-0.001206844257373611,-0.04749687396255602,0.017782293127880086,-0.04555255290323454,-0.005729619980332425,-0.017687904890923492,0.006354005675660324,-0.001541441378321507
ICAM1,0.034621372821568325,-0.009522036734362698,0.057272827552630405,0.02552659681072542,-0.016319306612372467,-0.02921447065978848,0.048906167256027124,0.06453928326030063,0.004362816668268224,-0.0057007833479121766,0.08391694378623547,0.053567563524946085,-0.022172965633357272,0.023048343825534622
PROS1,0.09502766389608949,-0.014777960414519602,0.028528519024956064,-0.006986973248418896,-0.02568683893563462,0.010414591253761835,0.036158994632053666,0.004365388059066642,-0.0892548934184162,-0.0793702692310285,0.1259455089152311,-0.02032689491947537,0.04733373607991147,0.10317523992378841
CLCF1,0.13022896042444254,-0.012185381714795843,0.062372409393027316,0.0031233469519434108,-0.01444024624259217,-0.005630687287935248,0.09177112518404992,0.0334453500825346,0.05533954041726353,-0.03322211518236542,0.0880543299294417,0.010733735654150041,0.06888703440813851,0.039724795913047235
PSAP,0.008188823589850762,0.0228233532252463,-0.012731750775045762,-0.03358327307205423,0.06896968053970065,0.03611580413396885,-0.09150834253091662,-0.06558384727826004,-0.014486456912237322,0.06186030159083397,0.1387565257554271,0.0011699567395358978,0.050154414435997094,-0.00018746827470995155
EFEMP1,0.06525172296547661,0.07724913287516103,-0.04650462609920867,-0.011407412226643461,-0.021623657624964876,0.05157528545385127,-0.0041877386861336,0.036120942000343624,-0.08057355874698016,0.024646163157663645,0.13943004390083266,0.002218300400664812,0.09455768116976018,0.0842861423349789
C1QTNF1,-0.03668607425026494,0.010726663061110416,0.0019685352912693138,0.015073842982857756,-0.03203721766027734,0.020482374722490586,-0.023731152878547008,0.07877084773657204,0.022017104729870132,0.047306223643942116,-0.008566454486184245,0.004272466289632685,-0.04690600046884331,0.06024297765516003
ALB,0.09642247416820252,-0.002277989812357104,-0.0005194981170806445,0.006205822691150933,0.03474272209157316,0.04620004920880243,-0.01779849531964477,0.0012094474014755037,-0.01829940836704727,-0.054176679758440344,0.012495314844514632,-0.008130567561159532,-0.028364335807242798,0.027548307717351145
CCL13,,,,,,,-0.03392212468715247,,,,,,,
EFNA3,-0.032796412072097256,0.015614541570829112,0.03162452350745246,-0.038483022697324204,0.04008179111068291,0.04072607193376826,-0.0070633029624737,-0.008213750291967751,0.06367357337240002,0.03854096430457569,0.15857343343033356,0.03356537053512607,-0.01891334262531446,-0.02052929129347411
DRAXIN,0.025150262529016067,0.0031349009255146358,-0.02979749452096286,-0.019344856549507846,0.0075765586994897905,0.010703105016102162,0.042886370423355594,0.12611339568892987,0.04621737456992597,0.09060083986958005,0.006551074615750176,0.034104126790901274,0.07033081973387448,0.0849680699440297
RAET1L,,-0.008239336036347581,,,,,,,,,,-0.014947333624074409,,
NPTX2,0.02386204993995164,0.06729251176137685,-0.04022350077209914,0.050767874864087285,-0.0036917518005840392,0.027987969764590222,0.05645971125770409,0.05614909324539882,0.024939383473407708,,0.08549342333565667,0.04045793463333927,-0.0159234850664139,0.026590964911608166
FGF11,0.02523697886546759,0.009004902804866275,0.12519990776779208,-0.026911465254664032,-0.005769202628638257,-0.02752124337331622,0.007729320474241021,0.08437860768191699,-0.022598460808707168,0.16756064793733894,0.009672873497555164,0.039023619304154315,0.009979290857603337,0.0585655417152663
CD59,0.043408968028110076,0.012686855429225314,-0.032691178058813775,0.03485891334583784,0.024126913783944305,0.02615407459660684,0.04279082912416747,-0.08930342039759802,0.05015444987877559,-0.023878189574585842,-0.06892586661527769,0.008599476610718268,0.03304895825711075,0.012673174423318964
COL9A2,0.06685914108163146,-0.05037097959527112,-0.023861806554384923,0.0053914338110100865,-0.006418508404906636,0.05325468584745414,-0.0004261586277676017,0.04958271901025826,0.01104944362932378,-0.037365198314837006,0.03756085790094546,-0.024413310569855292,0.022775225993568595,0.05810439920009393
DLL3,0.0027850284243639183,-0.03134849264239498,-0.12092006419055529,-0.007463157242775968,-0.04542654775181047,0.045134765399880206,0.11321247204896268,-0.018321438606122842,-0.0503932427457562,-0.10907858884140519,0.014767271986961105,-1.4540669816037298e-05,-0.039706893509422185,0.039738827620417326
FGF5,,,,,,,0.04021305165433858,,,,,,0.03899035119531553,0.024777813726155694
LIN7C,0.04675638786930056,0.0006901543888304174,-0.07653037329324465,-0.002869327920328686,-0.03709807500601957,0.012916946546247563,0.04002462319806088,0.08633147919633158,0.015552472828972697,0.09936244135304569,0.030503542250808844,0.028948873000470908,-0.013826541237918235,-0.06695808298059149
GDF7,0.08039659809505016,0.022306325749215754,-0.024483038927121094,,-0.021225128996869513,-0.02976295883507175,,,,,0.08517750564101456,-0.012813582346968276,0.03345248611597399,-0.0303981603106984
PSPN,-0.028646538937126074,0.043203115482708575,0.03529519129496817,-0.02144786006480044,0.00931415969989312,-5.314830151734817e-05,0.03162121091245632,0.002669028441316804,-0.04480005558357032,-0.03993975501660393,0.01933303065174291,0.037290614611954216,0.029344338331366678,-0.011503107924069838
ANGPT1,0.1153476186127808,0.0008769540682806348,0.03161886605621931,-0.04490896234055572,-0.025576389745872244,0.019415905641592672,0.0403523397639655,-0.02298818484181966,-0.03396267548267421,0.013671265449198342,-0.050536096935274756,0.030225537106715574,0.08462921278418296,-0.01270029657549057
PNOC,0.08818576579410664,-0.005473456349751536,-0.01551861537744464,0.06076895579269227,0.021671607255935397,0.03682293116695922,-0.01779849531964477,-0.028701038736933315,,,,-0.013626019830778439,-0.025889325568472014,-0.019004103594477257
L1CAM,0.02252395514206684,0.022464734015503012,-0.018564810794991213,-0.003358616802377379,0.023728520176179164,-0.014197500441480196,0.07071294808304451,-0.0597494395820693,-0.05402378293063325,0.07705021520927313,0.027020329627762543,0.018575110802945057,-0.01869788911613632,-0.018606773237226055
APOA1,-0.04742218917380923,-0.048023062200423336,0.04571162435957597,0.01905681496644982,-0.034317849284486335,-0.024752845679157396,0.03569352257821923,0.08701481727044491,-0.0909471258071382,-0.08310637873906779,-0.06168875611420112,-0.0007239195559030309,0.07094542653986205,0.10322916773666509
PSEN1,0.018422685470717015,0.06431063996552598,-0.01742755057777868,-0.002177023416782272,-0.03951277138585806,0.008249435804480898,-0.0016860908199992245,0.02799936589053894,-0.06005482022244529,-0.04590280756721361,-0.08560720342496693,0.048520546773641676,-0.005420423415554702,0.11922704624739858
CALM2,0.0403443341706001,0.007603307982681412,-0.07194739663740364,0.017312151303643206,0.06407712773736676,-0.02388570260938065,0.015821453301785377,-0.04309979556303971,0.017243750520805203,-0.06443332206456716,-0.10315515758822157,-0.019437976492076056,-0.029431012027254465,-0.04004726500328656
CLEC2B,0.046045359246294285,-0.0013178482634747166,0.02579911869674841,0.010454556264210295,0.04766377022614788,-0.0039092808302827586,0.0014751608206460469,-0.029371377732194105,-0.03174136514044431,-0.05684409276631491,0.023075889078706443,-0.009596846773131685,0.05670741096470642,0.03672502270652804
NTNG1,-0.04459917560916022,0.045020650187347765,0.026778928815759256,-0.029982748115557737,-0.009235892051543253,0.0329670084043007,0.02719371272205208,-0.012563950701670462,-0.07962993864760802,0.06688036402129512,0.04471329280461108,0.06251722777605277,0.09474031612788177,-0.024649615216549063
LRIG1,0.0258233297209627,0.050792825764499276,-0.05484377887426228,0.024001850084276105,-0.07231978161606296,-0.011947793913596693,-0.06662287999711665,0.013698145844979647,0.002850875721635459,-0.04794591314470087,0.04349238284988362,0.029759267103860083,0.005809096583165176,0.013189226795522568
CPAMD8,,-0.011799951978382238,0.10607852277287286,0.10187138334901301,-0.016421634730894766,-0.02108521735821479,,-0.02679100838008366,,-0.010062561140362589,0.04758571357949613,-0.014395024935266959,0.03630214794142382,0.051146356682576416
GHRL,,0.017761209102713803,-0.002508658463725442,0.001956067414816278,-0.015796333345330805,0.01551896593485281,,0.03706220669865047,0.02903805002232513,-0.03592257705649648,0.1289117500456673,,-0.012180643208988193,-0.01900058124970698
NPY,-0.023209370731679436,0.030287650674565646,-0.030043518758916015,0.028033317507915087,0.06852984771016551,-0.04225494382273193,,-0.05089346186270654,-0.018855804129605608,,-0.04278824511173727,0.06840562877810305,0.02377417801130267,-0.05457684846151729
MMP2,0.02205469224324662,0.033512271710000555,-0.04834169845919546,0.03570057086991753,-0.05162385351169735,0.010256665292406101,-0.14339601600628946,0.04833280191426178,0.04338640517080589,-0.007257497803714951,0.042346489564105215,-0.03074838503023799,0.03788029896827633,0.03983049847595228
LHB,,,0.006652155015183725,,,,,,,,,,,
PPY,,0.029030092297437776,0.02295119461593647,,,0.021432518756401696,-0.016462814494476986,,,,,-0.011832771083095498,-0.013269400243839168,0.05370059250022866
ALKAL2,-0.00881090070029522,0.02986088379356726,0.027112198938901478,,-0.0449582528021764,-0.006756542056559463,-0.04197229869561633,-0.004123696055984489,-0.06408073774836724,,-0.0463699010549838,-0.03374405582701089,0.019901245425001282,0.029665027525887244
CSF1,0.10283813758701459,0.07018191924493686,-0.054628763970034654,-0.04796751761538361,-0.012070204225940693,-0.045930329497472,0.07950738427853479,0.1299545590526966,0.0025208916688331954,0.03305466884711448,0.04632946589525321,0.01762884515070625,0.009599528400953704,0.07503470473602136
SEMA4C,0.009754247512247273,0.06609403472788249,-0.008689711178500054,0.054832037125176605,0.015302482068348219,-0.046607702945407094,0.005055462794943736,0.058470021070907395,0.06690751824225318,0.08432456165939618,0.0053206539862136635,-0.01988629681464084,0.11045744004764346,0.028425417339287155
BMP8A,,,,,,,,,,,,,-0.022514508904793687,
ICAM2,-0.02149041119404102,-0.01031199050898369,-0.0025309217996245,-0.03641225985202564,-0.048990937140846895,-0.012956449379108994,0.02386935744083898,-0.032087105670054274,0.028160073755259196,0.017845893707988923,0.022234020953749985,0.05967328972433541,0.07821522745181561,0.01908858513754375
SYTL3,0.002857498707174544,0.037398024584152964,-0.0035277900463251085,0.02313971912019461,-0.020408932270499437,-0.009593112756032625,0.03111903989428786,0.013464129721546923,0.02196679122487287,-0.06477905104014452,0.07672630737823455,-0.01187276192925068,0.035324311715995815,0.006273266869905556
IL1A,0.08445817759279438,0.04356822750688297,0.02182218628427887,0.059972122819448345,-0.02122512620865809,-0.0009441646237450793,,-0.0278790627222966,-0.013161165294411534,0.007527385086304467,0.009126688895408182,-0.033760849292632414,-0.01726230141211804,-0.004857364912211864
HLA-G,-0.018591909978636304,-0.03656900902687868,0.06273646146054765,,-0.011463997715588268,,,,-0.05615290393584012,-0.053510706278364774,,-0.024831086654049282,,
PGF,0.02187129615675321,-0.013842135952247717,0.01308645136373371,0.04012378208015453,-0.05050944965942543,-0.04098243616393865,0.09228112228836487,0.07577316230041647,0.003893278368793165,0.06696823374635143,0.0684577851708644,-0.0066653712042839585,0.09497008109264503,0.008917173905433054
LGALS8,0.016342115280805255,-0.021891458312317726,0.004326372551543219,0.055034841395889114,0.02579189564103816,0.058732388752854366,-0.02662081448623173,0.025015887157814626,0.04231541008307777,0.044939881834003034,0.09502094947242566,0.02848124851609291,0.02247337947812414,0.014913536472294611
DKK3,0.003696142721800084,0.023586734957916966,-0.013990140824248432,0.02752867664621353,0.026566162374764477,-0.06439575863520398,0.0011571714389430213,-0.07449166250864195,0.0829612570457236,-0.04979419232639863,0.048365456263125516,-0.005622679706220794,0.05348909359345926,-0.06164934270597975
COL16A1,0.019485988639485228,0.052513660363658024,-0.05094931724282899,0.04017267004106975,0.003548151603128431,0.05451910679036674,-0.017933988406915593,0.024504550217286983,-0.0022655807770608923,0.05916917799513881,0.04286757154974629,0.04758735006856419,0.012053357906621699,0.04764043910689369
TPH1,-0.029400304507305148,-0.0006126954577055241,0.014404525996866008,-0.03026045184849335,-0.01214770424085382,0.021352212056525762,,0.05861215703461039,0.022522115084821576,0.047604751088378534,,-0.016060207698860858,0.018659872860820586,0.06068156289485838
TNC,0.06015287099928268,0.0509246167063117,0.07882897301355932,0.027988528558413002,-0.029477141184758724,-0.019378158636697784,-0.11170678100823155,0.06780595965656937,-0.03125648702489196,0.01250940866942311,0.20099456657559214,0.029128158509991585,0.09493454511286221,0.07744692997148296
TNFSF9,-0.041433527561726066,-0.0013215933371505018,-0.024483040573993236,0.057105537938737745,-0.021878991088091784,-0.03605178936440424,0.056522415125604804,0.004915167134097951,,-0.03458163022847243,-0.010959855350078745,-0.0321904472261894,-0.035630866838300065,0.0022297060916240093
C4A,,,-0.0167579910326504,,,-0.0031215441766814633,-0.01952280932191171,-0.015344871933730846,0.00032814804349556945,,,,-0.03031922704695337,
CNTN2,-0.006926490481988122,-0.056075012977143825,-0.00909222678933647,0.025702667908924247,-0.0055365394289333585,-0.00036886973344116264,-0.020671540450974708,0.03587436173862647,-0.035702116800188595,0.02691482373376128,-0.09368757213852469,0.08084803900399475,0.030448365865507344,-0.040167935618161045
F7,,-0.026195115565986284,,,0.2303580312727881,,0.004108503364601192,,,,,,,-0.007789571635034741
LUM,-0.0029041424281051353,0.020086908316261403,-0.0458180575565425,0.07252673869354882,-0.014404212549203774,-0.03636087139682516,-0.027998726546065715,0.05354177344301638,0.02585462243739662,-0.042202544509736636,0.09533138948042702,0.025722125605636335,0.02953244566992653,0.025006639735099482
BTC,,-0.008784747638549157,-0.01471400723560496,0.03802165893524001,,,,,,-0.08455434787036477,,-0.021835626764786353,0.00626450519198252,0.07285273470831263
APOC1,-0.048207322330325035,0.03193503741074708,0.0146041666301928,-0.023709415502806697,-0.07776339679589629,-0.01305732544823585,0.11951263138133722,-0.014203186723186698,0.0008465366491284069,-0.01918026855761862,-0.08927881117572622,-0.03903406812606238,-0.0361237150942297,0.037418656274067444
PKM,-0.05684927951393914,-0.018925039617494182,0.09658345955014838,0.01447308770063435,0.07640927595824984,-0.01073810314677608,0.043950916384634844,0.06403472796036651,-0.017823519422884824,0.12295374380368321,0.1977393981293066,0.0006968166922147697,-0.001410907219875393,0.05864944028732937
TNF,0.020598724103755302,-0.030200375317327336,0.0591124529179069,-0.0013967785114900194,-0.025919168387507432,-0.021869556686718868,0.006073255965303959,-0.016265225522493914,0.04692495758258461,-0.021155334208750556,-0.03969721117669446,-0.014947337700963017,-0.04445834188043751,0.1447208784903314
GNAS,-0.03652550547887364,-0.0067700102817546,-0.0712918334926702,0.06516293787653299,0.038100575968382365,0.03607073896885766,-0.11605648679070833,0.12762716245234768,0.019350417860347194,-0.11562285124719716,-0.08866264469773479,0.03426622308026815,-0.06435487636487539,-0.049951741177132705
BMP8B,-0.00813318349119853,-0.011213885462115016,0.03160333227097236,0.005925503832608542,-0.010248347626520982,-0.007686974975382887,0.01648417963089884,0.021225782354934344,0.05640277747029688,-0.08176857302675358,0.05658020326492989,0.05314676851857544,0.08534630457956865,0.03086769452228112
LIPH,0.02776469640274472,-0.02685093331979385,0.060317356747924045,,,0.0044570082608871705,,,0.025332898145223944,,,-0.016664995598106185,-0.03823871639276307,0.07270111888801123
CCL28,0.0040575602514480915,0.009964627029238707,,,-0.022688138843222454,-0.022679768400383726,,-0.013843713462143258,-0.05106966848748511,,,,0.07711505622175795,-0.015570477155435239
PTPN11,0.007170199224821396,-0.027651521883781355,-0.025748785229122936,-0.015057620257903838,0.05875476083132539,-0.015866549026568987,-0.014041541225087172,0.006539655569052519,-0.009732279930595883,0.08962565240140188,-0.07914193862162575,0.0643134406972691,-0.01776416147341237,-0.03672376810145886
ADAM12,0.036531041338090826,0.023294890344393828,-0.02797290583763977,-0.002155947551033071,-0.03595320472341959,0.01751389763895452,-0.06857101912505664,0.028059761906519397,0.011739534526316384,0.01120314448028238,0.0007639285324989945,0.04968918397800897,0.07038636693727564,0.05975140725680398
EPO,-0.02754338569421061,-0.03607892417995157,0.04464869069994241,0.014431018392585523,,-0.01540986423485873,0.031791879529727014,-0.017456440333924083,,-0.07313767468113472,0.07499622560042811,-0.017307868361122414,0.0040843825656507425,
EDN3,-0.030466468371167104,-0.024729289030536308,0.018183067026126244,0.010578809941551802,-0.015132266729608938,-0.02388452955203448,,-0.01763656481904334,,,0.011094653233275376,0.04922602832147052,-0.008698756219905242,0.06409406410999242
