,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
TNFSF14,0.026556624557453393,0.056498920796218564,-0.0462408586661821,0.04728436336093616,-0.023941702404498447,-0.05994584569685774,,-0.0729060975084231,0.002812063753963042,-0.030587062693271203,-0.02246442999231101,,-0.01365300439006172,-0.01989853458402985,-0.036982065028538944,0.006264350851319693,-0.05688564826304453,-0.0501355545127946
CNTN4,0.371571559808984,0.019988177340990947,0.1069143017053912,0.050216306861621096,-0.018604342662284123,0.40945784672300356,0.1534035743398166,0.31090496112614563,0.052891280973415805,-0.0027646942780549712,0.23389123778736784,0.1949295360637518,0.1257350068180365,0.09192027577728948,-0.038381685494693216,0.08168819662137011,0.10733466942445984,0.13870897476777524
NTF4,,,,,-0.01309478177820705,,,,,,,,,,,,,
INSL3,,-0.03970506489212379,,,-0.009514358441680422,,,,0.01836115517384562,,,,-0.0340871850138706,0.04571232526688972,,-0.018763361174462735,,
BTLA,,,,,-0.015102178302894006,-0.03670456231241864,,,,-0.022817470133940927,,,,,,,,
MFNG,0.14496882688077828,0.004771431634937223,-0.027811466754969507,-0.018055954897547938,0.01981230298301055,-0.02774162945650481,-0.13305212731217095,-0.20842373568207082,0.05888828242260669,-0.026496978334457317,-0.025055785961129038,0.024424687910279744,8.462962421037074e-05,0.07707723937270425,0.016627835245340422,0.040022724586247914,0.012824082914383058,-0.006885604143013207
ICAM1,-0.19780995866812898,-0.026008001889981286,-0.03371877896371473,-0.060766585698942575,-0.02170135854696318,-0.12839421665009407,-0.05599415736092857,-0.2912327314931626,-0.04762794963763419,-0.025770540257864363,-0.02102877113926768,-0.07490363472972364,-0.009655209573001112,-0.034436216777356705,0.02948121528578116,0.04771993104198906,-0.07053417737381057,-0.03735268045100338
PROS1,-0.18670858935396067,-0.08116869506188577,-0.023452745183492916,0.005939420321862614,0.011897255612541874,-0.11050770870078205,-0.09046192409813769,-0.3547681255011309,-0.04093200134151232,-0.08763491196110612,-0.05033008242928008,-0.020579265525817663,0.04145933984072325,0.014543392886947372,0.011532483679897947,0.04020185635177263,-0.07151718752872512,0.08470884420193085
CLCF1,-0.11608158147728345,-0.07010160281022353,-0.03837997644983242,-0.043965261585100696,0.005479116413714071,-0.04850089875383347,-0.026584387464184362,0.028880674651244755,-0.043100441873157314,-0.05573990582267111,-0.04439941498156063,-0.04911778234989474,0.05964992613350133,0.09823410634798167,-0.008922731913535509,0.02591751445297683,-0.13577292262212448,
PSAP,0.34419866742849065,-0.10906900090195772,0.0017625651881136037,-0.0030931191884744887,-0.003149406450599999,0.053172371303814706,0.18665846445535536,0.23222904257602026,0.11285088021542432,-0.027033590580820124,-0.12006774832331804,0.3089246576031165,0.011128525772307654,-0.05758665970386689,0.09085547348479392,0.04423555688813755,0.13552143511115877,-0.10237784761019626
EFEMP1,-0.2969150499777329,-0.1653349842837102,-0.047329950286879356,0.0254760800138557,-0.05549685202288627,-0.2627037062751011,-0.12629837296490204,-0.4004691802898069,-0.009857895564831414,-0.08771857068535932,-0.20628395867341576,-0.22160933034636401,0.08015023229924151,0.12544360279009797,-0.00841125633808622,0.09387092022586828,-0.1544956103910073,-0.14393400876815196
C1QTNF1,-0.32344833269538803,-0.053814675289738205,0.022829872700050838,-0.011261160105009754,-0.0166765237039458,0.00421692065766126,0.029371978772584687,-0.20731424204049206,-0.04735390566652166,-0.01165926258253337,-0.013096107326046031,-0.11127835230598675,0.04945834330766431,-0.12687962224359417,0.06642943857710133,0.02907576131398522,-0.10571773305922456,0.07553565968619104
ALB,-0.009790134000624688,-0.003787649714202359,-0.005155099140636482,,-0.016891385069545076,-0.014274931654555238,0.010400048161705443,0.06557277114460255,-0.02363566707708486,-0.002113611245970835,-0.07960090238313139,-0.046197464005094904,0.04928795790590606,0.05712502361717925,-0.023755709669891545,0.04079837263113265,-0.02731181644224739,-0.032008996015905275
CCL13,,,,,,,,,,,,,-0.048107862844476455,,,-0.053229416250263055,,
EFNA3,0.10558448410211727,0.025903042726481685,-0.022893350768057572,0.00010399844252147624,0.015302630655074777,0.07985864031178697,0.190437235831772,0.49354372082192055,0.07311098432686979,0.07879068501561147,0.1579252970570266,0.0102692417630132,0.1383542497187806,0.08861951417736377,0.06095955948227633,0.07340033818110488,0.10164230424458966,0.1963236138289726
DRAXIN,0.17802990504051822,0.04039522509221984,-0.03422639858862496,-0.05377296442517077,-0.006943713339248547,0.0444938783047099,-0.062193762439098334,-0.2551154513310572,-0.07740785967983153,0.013327057099236863,-0.031202022311865793,-0.14025620012517206,0.022415338750953407,-0.11077782210161823,0.029456882842096625,-0.0011931196746429488,0.08043555009185838,0.058240430480481706
RAET1L,,0.05644325669551476,,,,,,,,0.018231197748258467,,,,0.09221725838866607,,-0.021597566922966136,,
NPTX2,0.36804176710358527,0.1461229095418131,-0.011704573188214686,0.0975620710137633,-0.0211680976663895,0.2807849296049798,0.28960417801548377,0.5167003802973454,0.13059949089619005,0.07273721056965107,0.047277121908446657,-0.11632450176492351,0.0364253235588294,0.14133822645022034,0.015824986643774262,0.06444447119276481,-0.03006402783201468,0.1606574367923228
FGF11,-0.2566300517528935,-0.02724139560692068,-0.023861520664889817,-0.07627725923297966,-0.04007954733030611,-0.09377836413597093,-0.1481060813746482,-0.26459358798602894,0.033567348444314186,-0.0632264247434089,0.0445864283153258,-0.16407233339187863,-0.0021576769367368585,-0.03302580505526313,0.004901403527446687,0.11199027640951638,-0.15422025560678912,-0.07424806676811108
CD59,0.12393802341666753,-0.0026890321830234033,-0.02728344625382059,-0.06913079260570427,0.023228766139589106,0.22461085027783412,0.07675165981494578,0.34219616273668974,0.010513448454321957,-0.01629205958116143,-0.01962502669817205,0.19915503882029942,0.03444510075843957,-0.03444291278704337,0.09023205825191023,-0.026418689841549745,0.251328103499441,0.01251955363261774
COL9A2,-0.10992288445759603,0.011586474081605222,0.014129680549113859,0.10147761496899034,0.006776873527228503,-0.04932118317614855,-0.07280102266877105,-0.2324721969041916,0.042357138270333786,-0.04631548528618247,-0.10158579988939499,-0.13744197700390123,0.13135976984198855,0.14178606181248604,-0.04405035737089968,-0.06387867265680126,0.02153745908884298,-0.09106860089008904
DLL3,0.38747867637178474,0.09582462039506388,0.024421645490007526,0.14805166160521577,0.014923104038281286,0.07549797137120165,-0.13841057551352817,-0.07109927607200309,0.10697364834838993,0.0786272963502883,0.10905628126996911,-0.07293657731422641,0.0798077059826981,0.19159702593272782,-0.004947072347162154,-0.029033909168679102,0.22882617991703721,-0.08834692376909514
FGF5,,,,,,,,0.08084523588271235,,,0.059105507104687864,,,,,,-0.06258617922738437,
LIN7C,0.0034381010092059327,0.04915705595619101,0.026508280826737368,0.01741719607963883,0.012811129463440932,0.05177125627068935,-0.01773605588817411,-0.11983390966635324,-0.04303630407380334,0.01941304747330742,0.058912607466833654,0.03776445397658769,0.0324566603105455,0.04916653052502201,-0.05935055683420123,0.015670336548790978,0.06232717329556637,0.1288483055145233
GDF7,0.04930080231522065,0.06261142732981848,0.022039117938418146,,-0.00016008902664691146,,-0.009809972381771366,-0.07213665603362134,0.02692137706470345,0.036423319228862445,0.16510913684744405,,,-0.012140660685664677,0.039446297941114594,-0.048160912410064385,0.012221095237741886,
PSPN,0.023483451650782486,0.02284990773846621,0.032366414097260945,0.05763352688344598,0.007260787418937497,0.04181737313513615,-0.013089190545872166,-0.06351465554714063,-0.017220858828292412,-0.012416872511967669,-0.04222169494816031,0.048361960652512775,0.008824966031075058,0.06920518700046757,-0.02732805041586016,0.007196879969426131,-0.039226207835532385,0.17060555849838407
ANGPT1,0.029748987775426262,-0.04206305998468082,0.01888990979628805,0.008061966571270082,-0.06130951490486032,0.04964772386191148,-0.06460293567115812,-0.2367427203018251,0.11577970523493049,-0.0405773144384173,-0.1411691036611168,-0.042194455243328495,0.022902882510767747,0.08121346492416852,-0.024119998802690588,0.05673250177164138,0.07687865831503313,-0.08665626897048367
PNOC,0.31631177459534676,0.09054444665873235,0.003412690299756102,0.09687833613065457,0.05946794462262756,0.3603450531441871,0.2010832807186339,0.47095617115337923,0.1155796447775314,0.07429626589006591,0.18806163512179044,0.27394901184399806,,-0.017158534930014405,,-0.01561413293113444,0.18780179855554163,0.21465487996154622
L1CAM,0.5061052273873281,0.1911217818454778,0.01529111711109017,-0.07343176467167971,0.003484779878250318,0.11206562415907195,0.10747234079381135,0.35837004737142386,0.07978981371973079,0.13495401389327702,0.18326092627137222,0.4181682882170372,0.038698462277236854,-0.1069087038874867,0.062316465369324676,0.17366371476170273,0.16165996997759494,0.23946014711745744
APOA1,-0.03829389037165532,0.111049352713939,0.008096248737672044,0.08556713634310342,-0.014817041286247497,0.04125387292433805,0.03479870148838831,-0.03034889520735183,0.038219281159795525,-0.01920295986166155,0.1351763472447886,-0.00949947529244032,0.014003576315948901,0.07697989926433964,0.05327259112723813,0.02381363835055344,-0.05976111083616276,-0.013248600330089191
PSEN1,0.04496298052822558,-0.021831106035789385,-0.025547304686218488,-0.04265765347893529,-1.4039869854511258e-05,0.06673069823260819,-0.07162809974280054,-0.1818468544474552,-0.04034570160490002,-0.018910914749588878,-0.16428483225047658,-0.20657113133250976,0.007646965267938098,0.06307611188358737,0.050798773044733125,-0.0538645425528853,-0.08199239341340506,-0.11796929424116681
CALM2,0.4297358490701364,0.1371565307086021,-0.01593312957237419,0.08871477622375024,0.010338926298235225,0.23605733179774602,0.21793808112540566,0.46241550792615227,0.15189156541311277,0.11581180419753727,0.16117318834222877,0.3429197259316699,0.20903612165404867,0.21200452427033425,0.02643488377909661,0.15128141215699312,0.1778091808877304,0.018155411147143398
CLEC2B,-0.10654750110350497,-0.06865245459034423,-0.03525441899393198,-0.02714102310537545,0.02099542518294585,-0.004744132256780748,-7.006255259815627e-05,-0.23659659544223136,-9.904736588998709e-05,-0.039214738833144754,-0.0472456279192495,-0.006628367101061623,0.005865890364325796,-0.0526303091841703,0.011545004380402422,-0.0036619072420042173,0.044157899156238786,-0.01848971358485998
NTNG1,0.24940827018328315,0.04904938389917445,0.043566252847600934,,0.004529865176765595,0.0491732133790861,0.03693798698757771,-0.017847919233179,0.029467433452641488,0.03794058158153272,0.29363192482620476,0.19822975662217573,0.12176121513550264,0.17604117566588098,0.007040213533623755,0.0752299732787236,-0.008400017839760496,0.07673618900925884
LRIG1,-0.1402017227931877,0.08811873379633654,-0.009384537319946543,0.03774625030971903,-0.008033759538234196,-0.2678388516906717,-0.040816722279052364,-0.34641878286300276,-0.03636117872780637,-0.07488267375349499,-0.055116268771677156,-0.2023168554480122,0.0968996286721419,0.1861662363421226,0.01394208398631798,-0.10864756199357792,-0.08886818860756607,-0.1243833664527828
CPAMD8,,-0.018078180272918836,,,0.0907208657191847,0.0212283193462822,0.07359526358706657,-0.0036219064963502177,0.002920513336736255,0.07203611520115555,0.015933538944527856,0.016456635417638428,,0.009801121069960436,-0.06132023012061276,,-0.061215037186197946,-0.062257634912558986
GHRL,,0.010061208367229122,0.005690833872869378,,0.021892125527835017,0.006822741296662538,-0.006801547297653877,0.043036627978807175,-0.02322674925638779,0.046162865397573506,-0.03429966166098621,0.02766911696177471,,,-0.006847100221942925,-0.006177096782057888,0.022434134329575205,
NPY,0.30343821141391075,0.029756217000199505,0.011774827858384268,-0.02283835731828029,-0.0158090295282083,0.1438981314188562,0.0634460668313043,0.38400088929416265,-0.0561634120482252,-0.026177097560352063,-0.038332693277740984,0.1628325313522197,0.00033736153104805183,0.015931867196646042,-0.029976116539787014,0.06006845998310006,0.2558167635054271,-0.06851044006373089
MMP2,0.1113867134612733,0.016746900858167862,-0.03802373187383974,0.1186015895792944,-0.04050703951727488,0.06094464101578839,-0.12873211508366272,-0.38027879229902034,-0.02115048342046173,-0.0020351522756206653,-0.06565412585686561,-0.28855406087955465,0.09232511163303847,0.056501114429561815,-0.006630619163159294,-0.01072552634825062,0.07237926571415369,0.016214807592441337
LHB,,,,,-0.009801199748977666,,,,,,,,,,,,,
PPY,,0.033255682029932086,,,-0.0170610302118446,,,,-0.023910859997296936,,,,0.07705939133634056,-0.0039287552521913485,,0.015916463572588503,-0.03744674028941357,
ALKAL2,0.10264045736336747,0.0035040341892371507,-0.02073030177786587,,-0.009658803603872265,,0.1883180692585066,0.03469923022997362,0.005810971138886182,-0.0061856836620662135,-0.06348908348547291,-0.07197513042837814,0.045830460597620276,0.03501655783477765,0.06598441187245614,0.08940360161224814,-0.018060487731784477,-0.07625205590667243
CSF1,-0.29763988623543053,-0.0691959007205958,-0.06562138510733789,-0.022492119485166367,0.058314619907483274,-0.22893305877993872,-0.1601000242411021,-0.2317805720292367,-0.06045076269475082,-0.07589463902613701,-0.08835343127430065,-0.1864573827215104,0.08314811676853356,-0.029825248059340538,-0.04544283199227023,0.04758208507221056,-0.15748677418456722,-0.09598781454142338
SEMA4C,0.0721327096429613,0.011133663458063426,-0.08004943269585738,0.03902390392831141,-0.052953349248910854,0.04000744086196889,-0.05215923641826289,-0.03514517813811738,-0.01921644627352004,0.04381545788924292,0.02815792091221171,-0.08393428155143277,0.04489016795617307,0.030518107370049143,0.08700472118478737,0.012269321031486926,0.03040169681695062,0.0522034283867815
ICAM2,0.21502605125672383,0.0633441538219492,-0.043542876888666746,0.0719985401554833,0.01296190959249636,0.12803062663720777,-0.0315831734970491,-0.09912402634955444,0.024900029443158864,-0.008885362003240879,0.0032255292294929355,0.04917874374657143,0.057165055437265695,0.11924140521912929,-0.04862233722594312,-0.03399702439235158,0.09102696054392724,-0.028190616231132476
SYTL3,0.013545346675113475,0.004318636552884079,-0.009866184719828208,0.008462423750329882,-0.013661785898270447,-0.07012614026404178,0.025344968206635243,-0.18277766943757853,-0.02129822490339563,0.0018916465096482852,-0.020485195944851913,-0.04635860963037702,-0.05836199241563837,0.09579430904411017,0.00605923832075782,0.009114153163893721,0.025477735665089842,
IL1A,0.008564073465633863,-0.03920145392641093,-0.040600787822086495,-0.06623310969905508,0.0015228083764560149,-0.08941492250279083,-0.027587884625991144,-0.083576854747513,-0.11832295844878488,-0.028407194465250953,-0.03987094982385369,-0.051171585419041585,-0.04685747774559394,0.03177990444610131,0.05211248485180646,0.040090172601437594,-0.09184863642483547,0.01487831758360268
HLA-G,-0.015914493929237515,-0.04937505574973857,,,-0.010351963582878057,,0.01198190123917582,,,,,,0.07664188387415902,0.06412262539064136,,0.02160875617722258,,
PGF,-0.14181445909833754,-0.01430637160627481,0.008079770147143905,-0.02268387583731304,0.022685642845065416,-0.0650731062349253,0.01339393272428702,-0.26739130231860647,-0.05585813874910914,-0.03309418709828245,-0.0016186732035365161,-0.1301695496350752,0.058493086414983214,0.05981103893145443,-0.05149702920482348,0.0009686350106627433,0.14999541733294633,0.06355367556681085
LGALS8,0.01739404331184773,-0.010483883941053975,-0.014959261060207802,0.009668143559047153,0.008388596209363195,0.0591867377634643,0.05441139518588796,-0.039105821018160646,-0.02591707222049776,0.08389124743221812,0.13005057965666736,0.09368727056057452,0.02592885618022804,0.028902050788012734,-0.06491809208154792,0.0533703280361583,0.0819390999816849,0.11732057658495842
DKK3,0.40140281400003197,0.21431053812806672,0.06645831090642697,0.0347861587921092,-0.015462759044944636,0.30624288155899754,0.25216858507262757,0.49969227845824465,0.08148660504725735,0.052273879894605024,0.056388730523464076,0.3383439827754611,0.12105663081434573,0.06626375516337095,0.034470603955713164,-0.03827093041922005,0.33656283890674615,0.19314635358654272
COL16A1,-0.12082737670753649,0.08674345968534052,-0.05752740917456308,0.056787744735546195,-0.0109674336024827,-0.17301009368552595,-0.09014915513542747,-0.1874090805553433,0.015210251874789719,-0.05979916870137936,-0.004929552505316006,-0.30203209476714377,0.014535523201883706,0.05509526167970679,-0.006256149957764142,-0.006230587028612783,-0.055276649720701426,-0.04303181758244946
TPH1,-0.040420158075338726,0.010838446326446205,,-0.004178738296744802,0.04590312809185738,-0.01654165561026486,0.0010838777601547833,-0.06413906532675866,-0.04984678088711002,,,-0.03204101964895471,0.05232201001064648,0.03669575259700749,0.041960947486200786,-0.01664050638041891,-0.08386558968478121,-0.04005237827358167
TNC,-0.35828828820604425,-0.11623383933338247,-0.04291372145360917,-0.09599101892468262,-0.013523884607177397,-0.16409758110020614,-0.237854504560023,-0.503654769464016,-0.09109079184520542,-0.06115937185100981,-0.21277183335355718,-0.3213745151852801,-0.01058541452234959,-0.08815940056081341,0.010835733364666063,0.09504242889494627,-0.2495614127105025,-0.13384813419257302
TNFSF9,0.29308487269461453,-0.003408299029044933,-0.011309682579844861,0.1626417475622315,-0.016976394326294504,0.16968902671537334,0.05115631787258989,0.29035868424169275,-0.005899232405973136,0.055800794360084977,-0.025606368425424568,0.04637384451822158,0.01512298228828019,-0.07125926823868636,-0.021808069741217833,-0.007700763286198918,0.020429926455514114,0.05187711305093591
C4A,,,-0.007097011861160617,,-0.011619891043638435,,,,-0.028345125189003045,,-0.037010378154476484,-0.028165273442753585,0.03469627275158464,,-0.02908005738267247,0.0208573534617042,,
CNTN2,0.2139314397010195,-0.000356393899548357,-0.004273886434134767,-3.577292746419583e-05,-0.001739111655502344,0.07003842301898924,-0.1885341561590937,-0.2337688971350426,-0.07802728619363,-0.096190353748312,-0.22014225181438352,-0.09079775567563199,0.08809222128793306,0.1826475759572001,0.0008527373312433163,-0.027034082843657242,0.07843246964926331,-0.13873332374523462
F7,,0.06090342879920468,,,,,-0.016539179834470202,0.007751398933066117,,,,,0.008931411358436444,,,0.02189912076648348,-0.004833813684361727,
LUM,0.044623785917960665,-0.012619561364909342,0.005225011542903187,0.011691515748753661,-0.050644290391964344,-0.04129478227056463,0.05568856229805252,-0.29477746334488863,-0.05641968871684335,-0.06179016782694766,-0.01266658332729686,-0.02055734269220887,0.08369678449642855,0.10275203637415599,-0.0031926450256694328,0.06702451172268223,0.14911499785036555,
BTC,,0.015086559099076611,0.012601406137952891,,0.10625628056481995,-0.05296483594803711,,,,-0.09738567569162572,0.10484224465704362,,0.06910148254396359,-0.0029350307658432585,-0.007537870865763416,-0.007418801391941149,-0.05658764732284349,
APOC1,0.23478252369541572,-0.005038738749631701,-0.07298837447752199,0.15751840294768363,0.06823117957242678,0.2771558452726705,-0.16807284312041196,-0.49216808145994023,0.027911927655751335,-0.06663198089920805,-0.24315935899519295,-0.2616476870999269,0.11689854133634879,0.1338127904725565,0.07519527053844532,0.0028833117762828756,-0.027647618612207256,-0.18832077247120377
PKM,-0.27292986356715426,-0.0551282830716902,-0.019600754849519522,-0.07814060684381864,-0.03394719413483687,-0.05212450250498824,0.07222640757506053,0.018127168481337056,-0.020164496868461064,0.050796001439351104,0.21249364645267832,-0.15859644875904638,-0.04848277129536414,-0.19074489565436284,0.04618638536108183,0.027870423496572,-0.12253942258063767,0.04069134509920341
TNF,0.0762445795637945,0.01427299003256928,-0.04293446873357315,,-0.013587422743311851,-0.05709282709144259,-0.06721157365875542,-0.07918583708240536,-0.05525723355684201,-0.025767392991864032,-0.059819356693508505,-0.061982269085665884,0.07171723752036196,0.028912555030154177,,,-0.025315180804207547,-0.02560502270405517
GNAS,0.3141879386494015,0.09392295591072956,0.06762180945503551,0.043839729826656,-0.008920184784661628,0.31417452715676847,0.2570880945567805,0.5077274239472018,0.058692741149944806,0.0827515284043085,0.21839746039199295,-0.22944319596044857,-0.07724062799418518,-0.05002451912011151,0.009709733483312031,0.09794536135771575,0.3554656847460347,0.17125533737262463
BMP8B,0.021625765913127693,0.0010375182205458152,0.018558359681332955,0.02747225457970509,-0.015007680662011242,-0.08464722396470015,-0.1743911927450422,-0.07706707487505388,0.01580288461608057,-0.01591185367429133,-0.06052180580807767,-0.04906419473796076,0.07135689339518995,0.016781816775904162,0.050268936888497456,0.06510483662771858,0.04987680488105437,-0.021665286000197393
LIPH,-0.06900211983199166,0.012323017469811967,,-0.0021233108236112727,-0.014720877035833848,,,,0.0018271053157159723,,,,0.04550498608488174,0.014121983553138553,,-0.0038574241795877647,-0.007230535902020533,
CCL28,0.05511873496434074,0.0499156203641352,,,,,0.11033853403574109,,0.013069566181437906,-0.03202828908223846,0.0028113018119160197,-0.025409920448231024,,,-0.028800329186016268,,-0.04032410971103687,
PTPN11,-0.045008273135173416,0.053181584560841266,-0.004585788964115687,0.019324699067219946,0.0530651862907839,0.13149584092940356,-0.05270237076804437,-0.14810434589950608,0.03834540028196212,0.015224969302899221,-0.07114712055486345,-0.06511345869838382,-0.09187859083114949,-0.04396069227950921,0.0188507318045054,-0.059807071907623785,0.0737147905582449,-0.04353701095266536
ADAM12,-0.08521109936821986,-0.0401140514888847,-0.02653587584153934,0.046640707539937834,-0.02480980178501,0.037154756484897015,-0.030708000301584045,-0.18593343129987516,-0.09089229788533726,0.03547032130564984,-0.0505462509539324,-0.14005693726903398,0.011918695642632465,0.018137419502446208,0.015845250785757537,0.03558240049919995,0.06872693111711575,
EPO,-0.06410037704972542,0.02348718503429971,,,-0.015007681082242104,-0.038401811707631156,,,-0.01170972208162939,,,-0.03204102435428696,-0.02161489068610461,0.015124989354861758,,-0.03204454669852842,,
EDN3,-0.043576574670482746,0.03382283761855978,-0.02221872877083501,-0.02870877229596943,-0.018682476941744644,0.13568495206479914,0.010912536136064336,0.029193072308564768,0.06137473089550161,-0.03508947218529311,-0.02460460461335489,0.16249649666128382,-0.001389539849165581,0.04348150029805287,0.008235296315380612,0.004534158193609972,-0.00010257048444285703,0.12148703761532872
CCL22,,,-0.003562182473488288,,,,,,0.019570099889472656,,,,0.0285103394901566,-0.005364202523605134,0.09835149640719797,-0.04537057759154888,,
CCL2,-0.25093882021302866,-0.06356637500814881,-0.0726427292545688,-0.057572641824366,-0.04237835146582404,-0.2523597298143104,-0.02283820948947308,-0.02580374682415152,-0.1328977404889599,-0.026533431340967133,-0.14021328707238578,-0.1262675646654101,0.01195505179941907,-0.011795545059777923,0.007381943863548745,0.003932631322354662,-0.10615497266124815,-0.1429744160844455
DSCAM,-0.01675076384088685,0.00686068380861524,0.030372354117599115,0.04756407060175857,0.04282070516640514,-0.047390370944078476,-0.08807038803529137,-0.04182419776156742,0.006787671513146457,-0.0091688827125507,0.08405146904093687,-0.09800555497595458,0.07929734830646032,0.1402955469461683,-0.024036773650712745,-0.02744613068041163,0.09939779359792121,0.01126685514443327
GPHA2,,0.0038634789983961284,,,,,,,,,,,,,,,,
ANG,-0.30603017228775153,-0.03416656277321479,-0.04471104618033968,-0.06463372589760367,-0.0398601027823585,-0.07779678297122901,-0.010769254464956943,-0.18115011852452179,-0.04615880685217059,-0.05371961337263067,-0.0464136395297293,-0.14757519539993696,0.025053467608011058,0.00567336508439739,0.03476378917231562,0.021976365274460258,-0.1203888400675441,
FBLN2,0.02818124789798266,-0.02339495233696289,0.13096772139178559,0.04534888121747594,0.0444095840271796,0.16188441700891948,0.1410001065719214,-0.013321387363381822,0.05941548858372057,-0.04391084561823635,-0.06857420009915101,0.058977249982037835,0.03437256299829674,0.10543225471433294,0.07676175499274612,0.0462216268692534,-0.010472064811213594,0.10912990392134675
VTN,-0.027256461921531937,-0.045480866901652886,,0.10018969203038529,-0.004025467887720315,-0.01647090542363922,-0.031111533061864278,-0.07150246856125934,0.026947726751789514,-0.036129787682350464,,-0.026624162161207273,-0.004203209750843607,-0.00819042559070793,,0.0036221919455348126,-0.08432039473948477,
VEGFA,-0.43577456519654,-0.05182949986761269,-0.013664195666482687,-0.17933338896565376,-0.03135649870382051,-0.18551975929140213,-0.06078538938894472,-0.10307852421066689,-0.09321939943821546,-0.010740699330287637,-0.005450738108671183,-0.3177969605069048,-0.16430651991202155,-0.23999167550425704,0.037735994358180855,-0.003171793050856553,-0.20654628092046334,0.05610650854722475
F10,,,-0.04433587669119245,,,0.17641390920615455,0.0457496400022616,-0.07923328425101712,0.016978641365145986,-0.035860571950315716,-0.050505115263431544,,,0.08396794206125305,-0.03093047746465685,0.010428838672866635,-0.03775037720245473,
SERPINA1,-0.009892163285422117,-0.02712998070274131,-0.0010718738467521268,0.02480644099149224,-0.010047935484114718,-0.11589213103811569,-0.10149997345713828,-0.3159379128561604,0.02520011158061821,-0.052234857369453075,-0.14893892793011906,-0.11981371912115829,-0.023972340060383908,-0.07046155393213266,0.0037408350857413134,0.060466578393232655,0.07444705304586194,0.010543419634398685
VWF,0.18007683612803646,-0.000763635496844127,-0.003532705094368853,0.1527533614851059,-0.021516876926305547,0.13784862658426905,-0.0289765107794918,-0.3421889850034326,0.020590270956510715,-0.055925715267132664,0.01229310932917803,0.07899496471385184,0.07359323896424015,0.10967305956282168,-0.05065625816862703,-0.05973672636430511,0.19744058230532138,-0.019413624563560394
GDNF,,0.012255268718102695,,-0.04332728804119826,-0.012206967358299462,,-0.0709501730527578,,,,,-0.03204102185903475,0.0329342581540894,0.03952714112976978,,-0.04861613312155924,,0.048360278469455446
VASP,-0.1073480330082961,-0.028289511544953197,0.04372930398877651,-0.051767619318382134,-0.0022200946420298465,-0.18311330164304923,-0.06468431170038252,-0.1375218320069248,-0.007512066192897181,-0.05891754509050127,-0.13031081512674114,-0.10431086568700883,-0.03995138332076375,0.02198183815778253,-0.06184628670497295,-0.009573395763770167,-0.0005339759429634607,0.059990111734966364
ADAM15,0.03596807319487066,0.00972691848573788,0.009690421526165288,0.08828777596488092,-0.0331569122875651,-0.06353897882507412,-0.07415206404536225,-0.19632931372774,-0.05166612485362043,-0.03851697631838814,-0.07037820410595015,0.0013662119285924369,0.0986132935519436,-0.006979235616202504,0.03186547802609535,0.06444653221170502,-0.09165958622689044,-0.04572466727768316
WNT2,0.3163306443946166,-0.0056916917636572325,,-0.033781205898772294,,0.09133781536825872,0.046669481600762196,0.37692506731319897,,0.14283764379768565,0.0698029910684658,0.27196178573087904,0.0009573464173775892,0.021970356025565813,,0.04068885463011075,0.014313733759261814,
CALCB,-0.005687621683195402,,-0.013919257439246295,-0.020062018012726595,,-0.037311556618206385,-0.026132815011236554,0.0710969460481232,,,-0.03485754613924994,,0.14501747027082826,0.027766285397744134,,-0.0183564690669845,-0.052401342245956335,
OLFM2,0.08070218798583113,0.03542318413200787,-0.01408784808358354,0.13124093783226928,0.004381453549346163,0.13209185705018459,0.1619014374969036,0.35175849334691656,0.06709427780727363,-0.05822058354390956,0.16106297158356123,0.1197730338550112,0.05918613071429085,0.11659918350894083,0.04333755354974428,-0.02866273264571053,-0.008742299935656967,0.004013355492787797
MFAP2,0.061621517054794156,-0.03921312635903462,-0.07098098539788424,,0.012739562733824147,-0.03377963125519991,-0.07154451028911753,-0.19908887098579986,0.019563615753441878,-0.05230676750712591,-0.04052251721799529,-0.03644065670558222,0.06446261805172121,0.0722417835198376,0.012429584193982579,0.016685443905537677,0.12110457662294598,
HLA-C,-0.2785591894367885,-0.08791050171398607,0.07772050674960808,-0.013869140676380962,0.053998877908700206,-0.06435593641913094,-0.20993524013087084,-0.4571511330847788,0.029829996037351852,-0.12962067152164647,-0.2113403678203568,-0.30572564978392835,0.01056603845027515,-0.005940462133256836,0.007561987866314405,0.06531006950490872,0.01661458563052347,-0.04532988921355315
THBS1,-0.10310997680246914,-0.06505323047773626,-0.012731430281198287,-0.10777600602821923,0.007923430766855196,-0.09971006615614325,-0.14509979472457657,-0.039304351297466136,-0.10075692359239515,0.01907749032462832,-0.021240978047480277,-0.03407256657903163,-0.02925960294516991,-0.031117104935667623,0.05365152787634157,0.01738066614078811,0.08498361927265315,-0.015446902277101831
