,UKF243,UKF255,UKF266,UKF275,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MST1,0.0927790845470646,-0.04887017168624701,0.14331330896505445,0.05550369103818202,-0.021693522633279394,0.014182629760240002,0.02966033622433194,0.08790941003109151,0.02713585048162501,-0.07461796338000862,0.09867033155104657,0.03752160647516378
CCL14,,,,,-0.0037121833562674266,,,,,,,
DCN,-0.08449157191689857,-0.04989028654585588,-0.09300938809497314,-0.01386883250936145,0.07858608575129462,-0.10819058660086514,0.008604365884869876,-0.11025075706910682,-0.04918446238232262,-0.06921051217600528,-0.17475373202990818,-0.08817225795995913
IGFL2,,,,0.011217023153066932,,,,,-0.01105816875056174,,-0.04467483659790236,
COL7A1,0.05358120177403415,0.04398407659257144,0.10413123444747369,0.07628614445012365,-0.018135677768590295,0.029974175194768363,0.05403985852939797,0.11758201353871107,0.09072263691132439,0.01618312950540125,-0.01193190239404139,0.05987701013420131
CALR,0.03561949288782004,0.02196828215919981,0.23842255896823208,0.08898991061626338,-0.0399340227320944,0.0015442646735636786,0.042782454135731285,0.14497209073710593,0.00027947826815815583,0.12104989329882125,-0.0897706576370107,-0.031917879760883484
PIGA,0.06115169246180403,-0.0031938555857224334,0.088113039772038,0.006356374099858783,0.054994058076888994,0.009793089712459787,0.01752551137259239,0.11944520613355304,0.06726148619032715,0.05874186514266186,0.06024904172857619,0.035330341198346084
CD200,-0.029594210888365568,-0.034326885936417785,-0.17731733278118894,0.00032246245704105786,-0.04086239125734986,-0.11910220669567928,0.05860878118451756,-0.05983562459558251,-0.07422759269545179,-0.053400233996370776,-0.0768286440410351,-0.04391410214030078
GRP,,,-0.04113040341265981,-0.029151194474424522,,,,,-0.04179555879103436,0.05282038680228601,-0.020062914165128235,0.01972728863746971
CDH1,,,0.12783521411344784,-0.012508803982022436,,-0.051198968809236335,0.046228648226007064,-0.0006098299810244229,0.0030057803236287497,-0.025348227070807507,0.01906988005661014,0.02892077943627332
LPL,0.07332371426945088,0.026721010083869887,0.17582866991016707,0.07849851077307599,-0.04403257166869502,-0.14612336670084614,-0.04349030701765559,-0.0688842342194229,-0.048584503695123876,-0.008961653547185675,0.03527030068048269,0.09191695709431276
SEMA5A,-0.08898102273635346,-0.1692430056538591,0.2704724320029964,0.01306402112199224,-0.02646297314917701,-0.01892631990367251,0.026876420941679028,-0.0994767497143882,-0.12525353171127923,-0.01249697272921229,-0.044994798457139565,0.053978055497121806
SEMA7A,-0.11659550254832733,-0.032134489690685046,0.026303531006030192,0.02921296956108037,-0.013903032005355895,0.051618477469216474,-0.027377229358713225,0.019904069539428013,0.05258776218141246,-0.004455890390686156,-0.030745126065146292,-0.0823147028254789
SEMA4G,0.016670061362589708,-0.022000063021920986,-0.0011311532207527995,0.014400190839680123,0.019946152658034958,0.1156191214265021,-0.03673113531509776,0.038546558210436725,-0.035143341009771484,0.008881023509687542,0.027564893134278123,0.016845678799558093
SEMA3B,0.03083875619107957,-0.0645610662549134,0.15108847210122622,0.009426355280111563,0.05832697472791925,-0.04358215971654557,-0.01776673514085153,0.13505121319770866,0.08648829506206157,-0.04984682415083289,0.04921619929882713,0.09666421370407678
RPH3A,-0.1936458131081358,-0.0011675392278094388,-0.09163823668149523,-0.07223448787072381,,,0.04466488849437854,0.05539037502392321,0.0753656581552065,-0.008121304804811326,-0.04065933275775683,-0.04541586351099474
JAG2,-0.01730118835836218,0.0019380165921539154,-0.010923373994463104,0.020555667919179527,-0.04514553873025345,0.04424643698303811,0.008296249414510367,0.053327743113291894,0.051728667653989244,0.025466537717695952,-0.05002650828464217,0.0041797674391251365
CGN,0.022838955756656423,-0.009379351296343479,0.012916296394025901,-0.015342171395589311,,0.09014704731029946,-0.01809028615723964,0.04534331983734918,0.045222056505370346,-0.019477409623167914,0.061831194438890395,0.04235667059148019
GDF15,0.10870054710095681,0.2057937328008632,0.1469680383439,0.027013896033780373,0.0426064891582028,-0.04306133541323481,0.15888275615708364,0.13917781550876107,0.15923226911786106,0.00887675848193233,0.001642922369982865,0.05357890982848581
SEMA4F,-0.08698025068535925,-0.07924776138215137,-0.06945256175547955,0.016119698935171217,-0.022098271033678358,0.01111495579143302,0.017314114896375223,0.022099494375218104,-0.023775886005100704,0.033062392859000644,0.01525713218290071,0.01374090061321158
NXPH1,-0.13406619714022705,-0.18302773120355878,0.15835310220300122,-0.04164024328353783,,0.0040135731032574255,0.0022548434411766584,-0.07776870871102233,-0.08497490137424649,-0.027598988795833203,-0.036636269672352006,0.0223491349372057
ARF1,-0.1796089428906975,0.082682072052359,-0.10425973985124565,0.09202022621415606,-0.05910524347069277,-0.07570249353857936,0.11359321047202624,0.03907821649091195,0.02171185995365704,0.010964245858044203,-0.03683915625473222,-0.03169566215384409
DSC3,,,,,-0.023631116732880136,,,,,,-0.016908410831729306,
EBI3,-0.021468455283268517,0.051674861042428744,-0.03140480180471507,-0.055778171427966365,0.0004417112635744058,-0.061829603642322366,-0.03256021218589813,0.0023866263122208856,0.01870989405166842,-0.08300916489024456,-0.046643559628896936,-0.05422983640189631
TIMP1,-0.02238507232163209,0.17737910496799295,0.10897499994249642,0.048063617516493316,-0.014925100676560643,-0.0972557813615446,0.03540286581026421,0.16477323697481613,0.1463318910943167,0.035938400524225055,-0.09056784713382962,0.09440238387726857
SEMA3C,0.04269812969903337,0.02107687402813368,-0.040604526638678494,-0.017937128165202494,0.06642709609036106,0.01819522806395128,0.07420904588814546,0.1343068338171678,0.08201302769226101,0.03843098846540501,-0.03581590428656552,-0.0396612395697437
GNRH2,,,,,,,,,,,0.02708855233395823,
GAS6,0.1259363620389567,-0.10796855207783347,0.07888915871922197,0.026049029011400278,0.04281136689444052,0.12935224296613346,0.11474399924659942,-0.0943802335524974,-0.025379898914768925,-0.015186760249446624,-0.09741295855639787,-0.048565637902264244
MEPE,0.021793757786011062,0.03741258496789004,-0.08861924137616276,-0.017053787899117035,,,,-0.01950511831076782,0.006694578533278111,-0.011893471736007135,-0.023364749895567215,0.001733809111368291
SERPINE1,0.13272723592295863,0.19131422416041455,0.03044938296848279,0.06815523356624936,0.1753965107931679,0.07350737108603282,0.06895185075975152,0.17888898258826635,0.11063406141519597,0.06723886539374414,0.13339940305596784,0.11890372510623738
RSPO2,-0.13301198130876912,0.010384275580960466,-0.09714670317721003,0.09191712397980142,,,,-0.026491152744121792,0.016017972916026885,0.03378567410461295,0.03457031984757474,-0.04730873539656891
SHBG,0.01741255963420367,,-0.033950844324933026,-0.03189069576899239,,-0.042427472481582275,0.03546981283093456,-0.01644383667927679,0.02775990164112404,0.011801176512771103,-0.011924513532004492,0.016491339788233212
LGALS3BP,0.034829116334432746,-0.14245426714040782,0.2162056410164807,-0.06332329123724004,0.0035867661848290352,0.0027660696171009753,0.10915094524284209,0.0970875996911614,0.005751478156537352,-0.09057890642675481,0.03320221725357027,0.06053678843085829
LAMB1,-0.014988954935812369,-0.10737643724579278,0.09795799834980022,0.022933576274000698,-0.024011480318769367,-0.04944974882853546,0.06985274685070698,0.08888716001668037,0.05859422089761944,-0.01136621419610286,-0.14206897572317786,0.07254079810730367
SPTBN2,-0.11980414123702085,-0.0915367186677174,-0.022855400924951277,-0.0006342547123309885,-0.06358902684767787,0.03911949025447268,0.04330855380723466,-0.01891720033016441,-0.04503182485459423,-0.002352038862737034,-0.04024029972379947,-0.07413332688653484
COL1A2,-0.08123989270633712,-0.07577857555176488,0.08884593686432145,0.009112405455721674,0.03842115459732706,-0.014146088879307505,0.047585003925487465,-0.06125296122571583,-0.030464224353076975,-0.049102616752436275,-0.18267016988595564,0.008653809690655816
DEFB1,,,,-0.016727841106122267,,,,,,,-0.03621011183277519,-0.03098784204143346
SCT,,,,-0.015374947377568685,,,,,,,,
WNT11,,,,,-0.012081405106522754,,,0.028703384291513222,0.027772465530614316,-0.017835323020799525,-0.022439577904973574,0.04465027491768656
LGALS1,0.12512296164752018,0.26267502567701057,0.05784644026254302,0.042639432493651874,0.12118690968147741,0.1910957926742298,0.07451342903025536,0.22517299518367626,0.20165432824787563,0.17449454639572623,0.130041383670733,0.07516713652924137
BCAN,-0.12787572497222724,-0.25649644672087074,0.2902595450827953,-0.07168371380956144,0.01970967649907441,-0.24211744681945765,0.0050737613894929435,-0.17991325509892897,-0.1690824230826473,-0.11232355113833141,-0.12645777492013496,-0.07088318572424358
ANOS1,0.006886470675058171,-0.10265241032721503,0.1800424536376466,-0.043081098659798055,-0.04395582730702285,-0.10270304240306588,0.04535992569361233,-0.05706241291427773,-0.13550480723086278,-0.07410402760871528,-0.08506168836992245,-0.057039695278908634
EDA,0.07594609599345153,-0.008999099598325485,0.0569943436263875,-0.024091028892537638,-0.01987364916163327,-0.05376680760981509,0.0633112562213923,-0.07649776782766042,0.003349927185635648,0.007654836333969312,-0.004657922733703554,0.03712788302207266
FGF22,-0.010620169908061545,,0.006740151716170489,,,,-0.02137750160501882,-0.001917174739657335,-0.012322825108989015,0.07994137283594224,-0.019299453432595964,-0.025681901235378033
SHANK1,,,-0.026874173356242613,0.01408688401822356,,,-0.03902553546732255,-0.06194520786814993,-0.019713499892207054,0.00031514888103749243,-0.030144287338818646,0.049564957976146275
NPVF,,,,,,,,0.09569746562843104,0.11470210537470242,,,
RAET1G,,,,,,,,,,,-0.02108296259775936,0.051345639852996575
TGFB1,-0.03443114325889184,0.009635922079884028,,0.0485093486205417,-0.0523628908791445,0.04790316156905133,0.07969009424245677,0.021034825086123074,0.03698013480177339,-0.04400211102043644,-0.13158340425579745,-0.0026250074904918034
MSTN,-0.009645576637090213,,0.08294760016960084,-0.019412102108995848,,-0.0024017535810891065,-0.03452008109839337,-0.0031540619324991687,-0.018113572252888482,-0.04495671685552904,0.09424122203271858,-0.034644688999256275
WNT4,-0.039258062409828924,0.005174314476202061,0.004334828569133333,-0.023625425723855613,,,-0.04178663413157117,0.02530974439488948,0.014658729575200875,-0.03056855501209307,-0.07610370916059392,0.007331714653682177
TNFSF4,0.0022087754062360392,-0.006057137023510875,-0.03280725903267994,-0.040423383699555206,-0.02513011614583469,-0.09534819856107006,0.07510069322110881,0.04021669117200086,-0.05883670652500333,0.013079091907017733,-0.034308573383605434,-0.04336627899365774
NTN1,0.05382938525355038,-0.09835605324099388,0.2788954036105539,0.021610217970395244,-0.055647545114321975,0.007318371954823057,-0.05087742980663681,0.041261755719205456,-0.07058382150571936,-0.029016902528583983,-0.11027021009241418,0.005894804081061341
CXCL12,-0.099107286354965,-0.05172752869613039,0.050888562711119356,-0.04255294445109088,-0.06494173127786021,0.0017002613555751848,-0.002215813942896367,0.030831631841846563,0.002170718985875557,-0.03962865541755052,-0.10079872413274994,-0.0564333563994564
GNRH1,0.018479674932063865,0.020196657850972403,0.0682255308339959,0.010446898329722199,0.021528947436826238,0.024223121620268528,0.05885889202484702,0.02785897898685739,0.08358781136189337,0.08892243552191086,-0.013299923057875522,0.07276820631818849
FGF8,,,0.00185653422213484,,,,,0.049370694281866266,-0.011160721063640642,-0.0391685244653349,,
RIMS1,-0.19438459158441176,0.004011384154225336,-0.05567457759770937,0.03583323751705656,,-0.0081814531238583,0.04465806921531209,-0.056654688658902976,-0.032893189305619484,0.027725337285004883,0.08032757175600704,-0.06215012602953678
FGF14,-0.0962653003391659,-0.0017800953073394618,-0.029053395992386356,-0.04543168467907686,,-0.022652142249331583,-0.013857901386593211,-0.06268580852573323,-0.11282143628705266,0.08362170106812701,0.0533351686826891,-0.018065873099428652
IGF1,-0.17748615430563885,0.003930095215205274,-0.045903061394536725,-0.03275154034188769,-0.019401950080749818,-0.05872191016601483,-0.007527122520107925,0.004825922346050187,0.020748811438065458,0.008808336401112855,-0.08062267721031835,-0.045703366182733275
TNFSF10,0.05511069518390369,-0.014440434064490526,-0.02760925350970293,0.00437924692063497,-0.09262291377597093,0.09959081333662882,-0.09374573937008616,-0.0685253527388216,-0.04814067529639543,0.05942771002040409,-0.044362517094706434,-0.001739524727294897
GDF5,-0.06093244252983421,,-0.020146251769282832,,-0.007205651410004491,,-0.02281575454053695,0.04613681141120857,0.012003509276838136,-0.035789575327685105,-0.03913326159192557,-0.029206691079358166
CHAD,,0.004558064938096458,-0.039989865294116196,,,,,-0.08812336227516837,-0.009003578028665053,0.020182647638273706,,
RGMA,0.09174142758075297,-0.07882087256702953,0.20681777999740553,0.060048554016617156,0.053840686377873495,-0.03334452451313867,0.013435415939127433,-0.018885535975965727,-0.05286093403414258,-0.010247516903697195,0.005385876246904434,-0.09898439957558132
WNT16,-0.028529664938789313,-0.0258245995698508,-0.01616895252820489,-0.026447587898914247,-0.07653382417499581,,,,,-0.02709252062756954,0.04823243048516062,-0.011917954523977741
CX3CL1,-0.012898502571174381,-0.0882343003137028,-0.0747439695698198,0.03814156003216529,-0.036123248031014056,-0.15501409835054997,0.046730953783186036,0.017182173787381193,-0.007984415739404864,-0.038095798872721305,-0.035110339116511034,0.04596200717375845
FGF1,-0.07158115459956563,-0.06644882408494789,-0.08913431490259587,-0.019667507010521074,-0.011712030864544412,-0.0472070465646171,-0.08377653881070754,-0.06268458324790775,-0.031363443389343965,-0.14863496771192855,-0.11791894411871803,-0.011574280924889553
ALOX5AP,0.0013153430138964997,-0.008911524205518644,0.03926317345379474,-0.0472015228820281,-0.032691367991935484,-0.03045838191689943,-0.07679029068665752,0.047708462113997124,0.0629619853778166,0.08673733972674166,0.05794372632663741,0.11953751118348586
IL1RN,0.05030996635379068,0.03572776268604724,0.035833533330587634,0.03446499421819956,0.027979755643417557,-0.01702924026388505,-0.029978007730717727,0.13821410185674193,0.07654883760066859,0.1343777164390524,0.05450596488379004,0.056254278631231856
PCSK9,,,,,0.007158135839040388,,,0.018553989851211497,0.005930121886755304,-0.01431084441145336,,
NPW,-0.15003745812420427,0.18854429750470547,-0.008321360673267752,-0.021329631215376576,-0.012037240022736113,0.040362261912377705,-0.0497404678580237,0.17771803240416345,0.1369592966539189,0.1634813680039505,0.02046282699811196,0.008620123688732923
CXCL9,-0.04694578148318543,,,-0.020385655687856743,-0.012676947364092384,0.030389934994072602,-0.05317666034069857,,,,-0.014968589495972968,-0.04872965954301762
ANGPTL4,0.2790520961010311,0.2392280171126394,0.0412080602572675,0.030297439432243712,0.1603251108022185,0.28074032813243843,0.1331252330371134,0.20158002740337516,0.1807516100422911,0.15783712885369972,0.12167547551772509,0.13126875610395214
CCL11,,,,,0.030330373373444575,,,,,,,
UCN2,,0.09596774692808212,,0.12521158091217685,-0.05429720088038363,,,0.019919192762485497,-0.026673355912145886,-0.03216850040436419,,
OBP2A,,,,,-0.04695417923472866,,,,,,-0.018992565088089754,
COL4A3,0.013940488537391486,0.026049886466799423,,-0.021994891938746625,,,,,0.09651099883766359,-0.002684234497119981,0.050427077584750395,-0.013562601967637528
NRG3,-0.15836121894770275,-0.017898674444666314,-0.06599220004291985,-0.02878876848817284,,0.048446947461766,-0.04236209891022888,-0.03759774315387362,0.02245722766248447,-0.039075726166646216,-0.06120902864479757,-0.02175524992054733
IL23A,-0.01863519163815939,0.012878770951675297,,,,-0.05413451947413962,,-0.058619153678025726,-0.01568942320665229,,-0.02741728331459085,-0.018853671347307196
COLQ,0.02584378052149892,0.03304310808461768,0.06066274331277229,0.013676937526036074,-0.05035647225297093,-0.10284347139597125,0.06378920313574211,-0.027769532815531787,0.04921108779217398,-0.012601573902111618,-0.0383265944479103,0.014048605975338755
SCGB1A1,,,,,,,,,0.07491241990892465,0.057036581336739806,,
TNFSF12,-0.029303198290675014,-0.012597459369895724,-0.005725517712016811,-9.381007738164468e-05,0.03058134372678297,-0.014374322908850467,0.024913798148300397,-0.023905696397305196,0.006649216658584547,-0.04605483667894494,-0.030514036683630254,-0.018979570397965412
DKK2,-0.09965783123848462,,0.016046430576651883,-0.024699313120386358,0.01850040230518249,,-0.03549040042125146,0.041485216998003206,,-0.031065053494531796,-0.04247650438371195,0.027447309434991487
FYN,-0.02766243404260798,-0.2143864747824281,0.21214301386819687,0.019621833281248984,-0.025691534134621732,0.1354566243323579,0.024546722130831262,-0.10787764907606556,-0.10930237861381505,-0.02014580708715215,-0.07354047765586719,0.04397564061059688
ACE,0.012330275499759142,-0.02530405309550442,0.04691785315402302,-0.04464538422936296,-0.12161174767285451,-0.09098885322293836,0.11056134270663859,-0.07929254906420852,-0.06312367684946238,-0.11111886822659359,-0.11404340078479348,-0.042665629567678345
IL18,-0.07878962991558638,-0.03463302169630061,0.060715245155277486,-0.021753091474935825,-0.019856689220744534,0.00425935112669203,0.020816123904795918,-0.11931754327262148,-0.06850558053358,-0.02930156179014684,-0.04117071664898789,-0.0806673008628078
PPBP,,,,,0.0498158025252699,,,0.04510588437900546,-0.011977602862628806,,,0.005346808196933074
CCL27,0.09518404394964314,0.03770510378668633,,-0.018225195863538324,,0.08354578475920814,0.0429797795784697,0.059727317801704836,0.0010344715324613228,0.015571979815649246,0.06806470367652315,0.03467934907183584
SERPING1,-0.018471297110879432,-0.05212942208831909,-0.07687233939553181,-0.10328139743393905,-0.05089898855333279,0.09787438122552065,0.08033742818071066,-0.08507389024992713,-0.04955414301073899,-0.11267743439899917,0.046505582868628964,0.06307689693687385
AZGP1,0.10976991611014446,0.041971780231873035,0.22144933587168958,-0.05225599525305442,,,-0.04267062495493824,0.1008169743484034,0.09943250609967327,-0.016039577448556802,0.0691411406872468,0.0578971644921599
INHA,0.10754477244198947,0.06362211213556776,0.08500994580470099,0.07754679919148151,0.02691786335076773,0.028831497432457352,0.023654993052420102,0.03094766993112804,-0.021587080376458366,0.029369192829979258,0.09519750508366676,-0.046249457330647614
SEMA3G,7.791808507113611e-05,,0.020521772111759137,-0.016010496066065756,-0.045540308641259145,-0.10440331642459967,0.07965052034799089,,,-0.040566800495143385,-0.028720755932143127,0.01629511764857913
OXT,,,,,,,,,,-0.03539584725978823,,
COL6A1,0.12182169171750029,-0.02499286457865533,0.1779648011191499,0.12315048600782305,0.06397154347679862,0.13595719758886016,0.14797941737410225,0.172721366582076,0.15379836109170492,-0.016730530235221305,-0.09497075732304557,0.0181374748591268
FGF17,-0.06018505418129559,0.0326210522020739,-0.02475226795302408,0.03161722356274749,-0.024518093170963453,,,0.058330586428790424,-0.0343116355979837,-0.008669549069580168,-0.018094089384003094,0.004271685916665631
TNFSF8,-0.00829863426507077,,,-0.019723432815580134,,,,-0.05264186977406796,0.055049084075435115,-0.027968707874331096,-0.04214000048379728,-0.03233559091533202
FGF20,,,-0.03280726938993953,-0.01853918898007138,,-0.02949627743882854,0.06508460907144352,-0.03854158331234029,-0.022258593304015632,-0.01740959985825941,-0.031150232842487465,-0.023936838035672727
ICAM3,0.11208656789277015,0.12743444344943844,0.04714695354329372,0.015717435761555317,-0.041502880179581286,0.0011653606989834376,0.005510692669628323,0.050078978876557156,0.02161102591061803,-0.04399422463420758,0.046657612934027516,-0.007164602244166602
LAMA4,0.06259378837392948,-0.08722301719215395,0.07056228353532949,0.045356920263593885,-0.12721656144320942,-0.05364557957806404,0.03183110439736448,-0.026526101585067966,-0.07138929876553718,-0.07143831412085863,-0.15710169160420986,0.019581286182660293
INHBE,0.01763343679774629,,,,-0.00872632272874822,,,,,,,
DLL4,-0.04783158326261171,0.02663836129859013,-0.004993476738128444,-0.017397592920664347,-0.04866355551433849,4.8687553729782834e-05,0.04343375608965862,-0.07816981790039428,-0.02474515158689474,-0.059871332436270394,-0.06573003435497977,0.007102096808438967
SEMA3A,-0.08386966070906254,-0.003919852810016451,0.03026325303545476,-0.03613616246152653,-0.049314033244430344,,,0.07403953728378104,0.0519492591776148,-0.003103517511373263,-0.045286147865857364,0.03969963730301101
RLN2,,0.030690557109115935,-0.038540840788239945,0.03458041096389527,,,,-0.011226954315227812,,-0.03074238627185928,-0.020882609162353682,-0.028121207103575758
C5,0.12901523048427097,-0.048781926038273825,0.07137187594960162,0.029230930441456558,-0.046431494093079465,0.0345679500602151,0.049538120774444507,0.0010604156752549183,0.012088050595831118,-0.021000130676343234,-0.007923142994956481,0.012812524049080534
COMP,,,,,-0.021782777346983813,,,,,,-0.025796843194244672,
EDN2,-0.015359856713275846,,,0.04347086617993882,0.02339725915350309,,,,,,,
C1QA,-0.08511125694094958,-0.11545393060113256,0.0962024280879416,-0.027508062663580496,-0.1382877247720961,-0.09454308827802337,-0.04557347443415643,-0.1819347603842622,-0.14221482634728325,-0.038350575588643486,-0.17610760909111367,-0.08419007350941275
UTS2B,-0.01628131098950722,,0.010724723660514593,-0.017366318137130216,,0.005983831121964118,,,,,-0.02225037882115811,
COL9A3,-0.07106243956310973,-0.17638649296100617,0.2554033060834851,0.13832456792191292,-0.011891329379863001,-0.15174313718682617,-0.005080358204203799,0.13519338456867674,0.007975202578084735,0.027759080777865406,-0.05646093477483066,0.1196351112738018
DLK1,,,-0.009802965885536632,-0.0427436253303353,-0.019813783536297893,,,,,,,0.048076086590526826
HGF,-0.08810243359968518,-0.033303731972734237,0.03979024840091526,-0.012578328505875336,-0.04631304052233605,-0.012875184975310339,-0.010944982616815245,0.013921110605740753,0.08663938858674287,0.011380915412567694,0.01872405396373953,0.08085329052218146
GIP,,,,,0.008388903748268875,,,,,,,
P4HB,0.13362892933522605,0.23074324065361498,0.19648929964814746,0.0825635927500834,0.14757932186199346,-0.04375316620137253,0.09436265514172039,0.16539541892230603,0.09120978829291192,0.16239083791299908,-0.005082821895537538,0.09571928288694806
ADCYAP1,,0.03571187621167397,-0.03656383140484427,-0.0005077198959135561,,0.02250548506542328,-0.004247750230814641,0.0719532509058207,0.025643661607792724,-0.058198833508006406,-0.031991631742853556,-0.047687298195909396
GREM1,-0.09708687329425193,,0.060164779518582664,-0.043241657778860534,0.058143006101065715,-0.0514172635816195,-0.041717374346388475,0.05383328687878649,0.05463854862497662,-0.01844941604805793,-0.029244500549632874,-0.05004652546408281
EGF,0.04605528611238734,,0.014197887819311621,0.04029560872835053,-0.025279869037985358,-0.052177157705987735,-0.0201296866944812,0.0042208721302545785,0.025632849510398847,-0.043922280503079635,0.044907687719478166,-0.07036800234935468
VEGFB,0.13209299628784227,0.10064173905885099,0.14744359771163526,0.040222331371055096,0.11486541841513509,0.20426228169050872,0.08765557989444622,0.08410038526570268,0.11203469114745632,0.0231930077597259,0.0701060456125055,-0.011169485932873336
FARP2,0.016997115004852896,0.0015818810211761184,0.16651817562472274,-0.011161603809864515,0.00703412609527702,-0.044028526572953634,0.05022980419766181,-0.023133212102422324,0.005718556847094377,0.02976262532284202,0.03228716737948126,0.039367004728648174
BMP3,,,-0.03601565911299912,,,,,,,,,
IHH,,,,,,,,0.042689407316138864,0.030749489652524047,-0.02182917482672688,,
LAMA2,0.06589218574329668,-0.03947427356870399,0.02860107748691251,0.07730754481525794,0.021407734508580842,0.053962868002243834,-0.029149566912252282,-0.04935933499155195,0.0037616199725567685,-0.1208968033773223,-0.11099069656970614,0.03132760077509413
SERPINC1,,,,-0.003953061444292573,,,,,0.0026207729624830936,0.0348568901956965,,
NRG1,-0.030132224468420017,9.455432523458544e-05,-0.06255996943268499,-0.041602980986587774,0.00969974536564042,-0.024935430990787388,0.040411909162639696,-0.004190663564753995,-0.003573034214625893,-0.05655999434307856,0.009285749766256691,0.01021788478996721
SPINK1,0.04627717627719114,0.21398774299166395,,,0.05444453932008062,,0.1930716212004004,0.06269137148395895,0.10856121889980022,0.1616129895058934,0.1915100709095023,0.05648705274187271
EFEMP2,0.09243729307652239,0.033917979385482765,0.10974336009123781,0.1183060026141285,0.11744905301086882,0.07208287135630764,0.006547972976511234,0.14322868000909747,0.14993090836706513,0.05956105300433671,-0.0923340667027845,0.023467558476946166
SELPLG,0.02906675988653075,-0.007124518063549021,0.05171988984945909,0.004260740745370075,-0.016089794934438385,-0.1338557466051192,0.05753618120636756,0.005884530900758645,0.06142278488788665,0.030310810616785595,-0.06828548821239824,-0.061357505984437406
GDF6,0.02941777544340943,-0.005712835027369641,0.09895665390808217,,,,,0.15233271735239892,0.02048271961608575,-0.0014007228472689942,,
HLA-E,-0.07869709186656468,-0.02814943596751042,0.05437008466534046,-0.022163740708940144,-0.017725988068690655,0.03294846248205518,0.015594537106011554,-0.10548145991886312,0.015897036722092018,-0.06205844472261196,-0.18949911312470813,-0.03568743662266489
PTN,-0.05333583787894896,-0.23720697739753827,0.2849442796216282,0.10691863305922719,-0.12283571683765666,-0.1482583388486564,0.09804978461546232,0.1375178303750494,0.12121575078044818,0.09322227957818613,-0.0009521940978119306,0.0321155658052361
CD274,0.02440005519806894,0.03397137255414559,0.019942699892119362,-0.019736577261594168,0.029171409530456074,-0.10058714246113665,-0.011229355143710358,0.05667106666554204,-0.004622542433090595,0.037322699678832755,0.0762231616797209,0.013980693805068216
CD14,0.09425191234456894,-0.18346945307926774,0.12352416825141209,0.06349399871556069,-0.09949636241482834,0.017134578554837396,-0.0027737625136838315,-0.09743356868999292,-0.1258089698895132,0.06772108120020741,-0.13401915365762992,0.04940535293437267
SFTPD,-0.057482302066640685,,-0.03181366944302941,0.0024459149344807974,,-0.03488687009463843,-0.05398804144390118,-0.0002142469999186916,-0.03005328872098182,-0.02585561116582968,-0.0027279971174787023,0.04745883889465536
SLIT1,-0.06542675648764422,-0.09318360487619405,0.11839639734747144,-0.044794626677563586,-0.004593542303561868,-0.07645384656801803,0.12934727117766426,-0.012089297359115271,-0.04248140111816672,0.055135488048685885,-0.035212419034348144,-0.0784749089426387
LPA,,,0.025054393683735826,,,,,,,,,
CNTF,,,,0.018735925191019884,,,,,,-0.04128215442103133,,
BST1,0.00991596426400524,-0.017782330970732386,0.020827023338037716,0.01677780843390986,0.007850270849972774,-0.16732480472911207,0.012214276592696527,-0.01771303842989898,0.0031179844749865994,0.02955853249797185,-0.007086598245302771,0.00507484732921142
AGTRAP,0.06087292758139692,0.007046547010483921,0.07180000476077768,-0.03121237036332333,0.00963122440548403,-0.12062183607141969,-0.03443359234742012,0.06337604047481962,0.042355358044532256,0.003292544997378241,-0.0017916883091008454,0.051855973309167934
LAMC1,0.08933278523701535,0.06392206661591918,0.13764952259685,0.05527355319122245,-0.02932492634425131,-0.08012241314088765,0.09798109904676805,0.04452328152596992,0.06551190410787608,-0.049121326316985334,-0.08955214244399792,-0.029772152750309
COL6A3,0.01218291095731253,0.06354187765217316,0.013648986407468481,0.04615026671887278,0.010122021152734138,0.026474297339603957,-0.002665150629488035,0.03313678973547943,0.08871845164983551,0.0002701555488810033,-0.13729405094933458,0.0137201972094688
FN1,0.24313803401857775,0.15956977710733927,0.06388507254507071,0.021277820073620973,0.049609565235425236,-0.042025970799340256,0.09112874133171676,0.023248464469746214,0.05771943788081299,0.011704086706986472,-0.11729826242194459,0.11925252340471196
MIF,0.2751683812535053,0.20640605542390222,0.12618044913874282,0.021266200280064058,0.1382094154924016,0.22554701879356406,0.1370636678594701,0.23419830838699587,0.19949728342540063,0.17652572509759398,0.20797688464779945,0.0941556907944136
JAG1,0.06934557613231922,0.057089337539759574,0.11145513720355647,0.06811797122055444,-0.09880740373467457,-0.2002956101285816,0.05715555386172449,-0.09961252651219876,-0.04676030916894996,-0.05853990692220643,0.06296828374322627,0.0890268522929238
NID2,-0.027363705945498924,-0.04459858611586948,0.1811331035397366,0.04939526904333502,-0.1636859096835712,-0.04379619842924034,-0.02031639661276614,-0.09930575960256884,-0.01515941562856481,-0.08954499840297053,-0.09671486953531983,-0.09608134128004539
EFNB1,0.08459410147282542,-0.0323411974861031,0.1120722883816473,-0.004388053264054529,-0.04302187426159265,-0.12805582474366958,0.08489720315921764,0.10188246498577486,0.08889541012029,-0.022333846027557405,0.022613475319957728,0.018619978804618922
