,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PIGF,0.07125531646251554,0.06240494028504763,0.04912957268292344,0.031516407173664315,0.060004008846902365,0.03607702765438107,-0.004908237226176631,0.04500762330451035,0.015779902944724502,0.062350142650673124,0.015679961308518158,-0.004408748042324073,0.031149007480187774,0.0922391060293227,0.053033867127922046,0.0804283332166566,0.05819641263724843,-0.0076263247534220065,0.10868782583443128
CRH,,,0.02067244687443214,-0.017311060416607845,-0.02383188658233587,0.04967161597263423,0.026686776688515355,0.00985595841916226,-0.0030128609566392045,0.01677382374423716,-0.003940784061217841,0.09564754872207096,-0.0020821784331085075,0.028268027102990534,-0.011646597236341571,-0.03862163425628478,0.016058046420356093,0.04583966836480442,-0.06057777674752056
BDNF,,0.011536739716379899,0.04379907281100672,-0.01548576279903666,-0.023883447960884402,0.05183344283395671,-0.03321983010683533,-0.008833102360789933,0.027393132090280645,-0.01787030717851598,0.04075150570624876,-0.0048701265902724175,0.017231545982747346,-0.03622948723510397,0.005566695651050485,-0.03572162727044136,-0.02730365672141239,0.06484804408857028,0.03239822844837463
CCL5,-0.061124647822515234,0.015398255637644288,-0.026763252124302316,0.03433030574071507,-0.03694316804261635,-0.03715807644981691,0.06459685946148049,0.07665743775176063,0.07465613023181408,0.02162586416197862,-0.03068849155959459,-0.011119668547132625,-0.026676642297963515,0.04776676945614605,-0.026514584868381826,0.14838756579955323,0.001681971760929497,-0.05228804603762736,
GAD1,0.052976929819299946,0.028463673726409004,0.011412445810909768,-0.05611217770851476,0.005726712835995281,0.020346308170269636,0.0016645454441741717,-0.003796491106530914,0.03063000190223487,0.020120130412945605,0.05949408693272087,0.028841745503543542,0.030976512839705393,0.06285280579564385,-0.012797478947054153,0.04722507005345372,0.031629753531033346,0.05501628887845379,0.08570226260834674
COL14A1,0.003954180407172997,-0.020249726104352345,-0.05975946325420574,-0.02160201887899075,0.0022959617849905916,-0.04660915800298205,-0.02585956729340564,0.01741061752724107,-0.008388366742805197,-0.02249416828496304,-0.056069079042973334,-0.020029597047403792,0.06174213327488598,0.007682607442751422,0.036547793602722624,,0.01824685112078269,0.08734131722320819,
HLA-A,0.10302090851184455,-0.15398029063107996,-0.0014554833720521513,-0.05129239481584008,0.006361291494583791,-0.06556519425939232,-0.0048997244984068005,0.045802938259165905,0.0538243517827088,0.02368719944776906,-0.015746383168179792,-0.048038408725928766,0.001865189854397859,0.015485344223977028,0.005426998692150851,0.14859591275997316,0.04753058542984364,-0.021342204458136213,0.058191557452663197
CD5L,-0.046627124892568775,,0.08548415350150357,0.05298143574694571,,,,,,,0.033550349471530454,,,,,,,,
FGF18,,,-0.02930353544094947,,0.041191623779922325,0.01111334861857223,-0.023176172285115846,,0.01530770734889828,,,,-0.03701370074469539,,0.00659602850987183,,-0.022372711241770152,0.14138394947800342,
ADM,0.10318292076343547,0.07654845152436252,-0.03471498093833828,0.1633158910950959,0.031146193049515023,-0.08324379645982999,0.0665751698033276,0.03349579355164848,-0.08603725698406604,-0.016622221084547844,0.030893582231089445,-0.05045806019182784,0.012622928856625706,-0.040072774427390705,0.040391328565944774,-0.09687674582137497,-0.014185548209519085,0.027517703386759504,-0.02720713072605538
CCL15,,,0.06044756792944264,,,,,,,0.030002811035575276,,,,,,,-0.019403850723121025,,
GNAI2,-0.009154882180821344,-0.13286620020389664,0.04168209345101722,0.0030354730816414335,-0.04977563783541445,0.020885513912490588,-0.04959446291182135,0.03527654141972025,0.027595049510549766,-0.0034082167961896645,-0.019259379937605098,-0.0421701659358951,-0.02640546111485753,0.07986273669396096,-0.01907956088746796,0.07383112608027378,-0.043537717440095026,0.07650789111853032,-0.0426638858056091
HDC,,,,,,,,-0.06254819853182247,,-0.007069118736946329,,,,,,,0.0740231559448814,-0.025749490628161474,
COL11A1,-0.030713798577254245,,0.006681551274515013,0.02578273972903878,-0.010450085247838338,0.058363319505430465,0.0005555426180427129,-0.014759399252775137,0.011833908579091518,0.05263705907488203,-0.030908818001238608,0.07717576486511013,0.02214004949204371,0.012368567932508949,0.011008447476618353,,-0.03317658595453955,0.0493488041491037,0.04152793635586073
NUCB2,0.05771160543121464,0.10160261365522198,-0.04620923696680399,-0.014279534425075879,0.0162537390486877,-0.00024421985392212767,-0.03010341170571337,0.017090801451182705,0.04507465434500707,-0.01107747388687946,-0.030012151137127532,-0.009138006408072372,0.00682837312730567,0.05193973407013441,0.046044252425107214,0.10023354953387832,0.040469647357730676,0.016351962010383345,0.13680740274837955
FGF16,,,,,,,,,,,,,,,,,,-0.02537277560119353,
CXCL1,,-0.02029922270328379,0.03670776413993543,-0.01857062791563552,0.006170639543615073,0.031953208277581996,,-0.005309784811452579,-0.02711252347757964,-0.015627491912628376,-0.017691023642571423,0.08363155155004046,-0.026098420228005306,0.050339830704642596,0.014974035639007099,0.010211661644518512,0.06261127461746997,-0.015411762951262082,-0.03694786091844043
VCAN,-0.04623244106949886,-0.1056251424593552,0.002736967660393085,-0.02326711034414016,-0.037573130447952255,0.13668060643700256,-0.014279762563036508,0.012470975451320747,0.06165873211006069,0.01396941938317498,-0.03789021116688913,-0.042158581030395784,-0.0018036507191215424,0.010365003452194052,-0.005390006534022182,0.08706215566316085,-0.09082031216453372,0.01873772860356636,-0.0018698707758656454
MMP7,,-0.06369529203209623,0.009678580198139016,,-0.006030293449091283,,0.03238219666006078,-0.023659542228800293,0.06307442702232524,-0.030188928890573674,-0.024816649471071258,0.030173158586555622,0.07131653589431976,,0.00514988318654799,,-0.024401338502410618,0.01520660104577833,
PTPN6,-0.05541371635165316,0.10465349784635149,0.08039683741245901,0.06953049139164867,0.05313024996268709,0.029630984429220773,-0.005708152117814479,0.06822163631782094,0.044561614639814014,0.007340684244852652,0.05254929006493295,-0.02230948232710077,0.04771913582554771,0.024100043679082545,0.033265111408232434,0.06298836388760794,0.06380249564390318,-0.03649344098945047,0.04828110391143942
PTGS2,0.0767115766401129,-0.008318536141364507,-0.08683761505221459,-0.016573311270549302,0.0027078839321701665,-0.04516368206958698,0.002377390468502113,-0.011756038036250681,0.019830624337167094,0.009961962788757004,-0.05291747654718601,-0.025042395136791424,-0.018904066269050276,0.08373595845488152,0.005044930329222448,0.11121423726527171,-0.02472588768972562,0.03416459273704415,0.09261612308087179
XCL1,0.05757945900400867,,0.08028611111699639,,-0.006011034572720672,0.005372015620799162,,,0.03662566693174438,,-0.03255238298780592,,,,,,,-0.02356844978543892,
CD58,-0.0459922228406504,-0.09592533747100646,0.05458053725651091,0.00649614999380203,0.02456578646723022,-0.027173698253934016,-0.012197811707976765,-0.007113863282722589,0.03684637311497769,0.0759989579840212,0.03575530781340624,0.05905224519320165,0.009118097879358272,0.01057201994407522,-0.005934691431045387,0.08580004286056613,0.07282713184870934,0.012707969843740752,-0.009853959295960403
TNFSF14,-0.03895846649415115,-0.062327396711224094,0.015260603692464961,-0.01936855268268059,-0.017723372768371173,-0.010727448206374822,,0.08207134629995626,0.04606757303443088,-0.01526394741967585,-0.04727638772408689,,-0.014315850211151632,0.04313761253080135,-0.025909737266242083,0.010367684024969613,0.038193573939810634,0.08722337216277415,-0.040121437910457546
CNTN4,,-0.00901128681528506,0.09614686097151755,-0.015161641253924744,0.020389442989517934,0.05071938391614871,0.029731402705404274,0.07208825309429673,0.09738484570580412,0.07039974592465476,0.06656749455805473,-0.05848831082422932,-0.029529419507456398,-0.03237260338081342,0.03370168755705973,0.013923083512929754,0.12273753993890901,0.10406188286111093,-0.012819758696341062
NTF4,,,,,0.031031977133134134,,,,,,,,,,,,,,
INSL3,,,0.011262639834652345,,-0.0189342519554928,,,,0.06706207591504157,,,,0.022037872405598003,,-0.011682335023175032,,0.03763318077366445,,
BTLA,,,,,-0.030054412056948702,0.0021364159467149708,,,,0.010231149893102538,,,,,,,0.04006503946034089,,
MFNG,-0.026989124115559714,-0.07096584193417982,0.04105675689269179,-0.010705245974101553,0.0072391400151936075,0.029562768872746094,-0.020008778736711842,0.02642178912419438,0.013008898815351534,-0.027803252451618125,-0.018386744284820452,0.030841983098051255,0.07969709328698239,-0.009453412675290424,0.015044301389317411,-0.053580961117740404,0.04225991818898593,-0.00867934577846967,-0.023560679940787428
ICAM1,-0.07896031570704748,-0.0990231069792246,-0.06642365645391433,-0.011575839806367439,-0.015789026096408598,-0.07661370899038256,-0.004060588101906223,-0.013887773282194465,0.003650984444943889,-0.008419464038142716,0.0070925805365988,-0.017224763873369072,0.01565666121149314,0.026519057590838623,0.0020939584938307475,-0.10950421644455402,0.030752214661573626,0.040808234379776216,-0.007656800464765058
PROS1,-0.05804097921907212,-0.06130242302852806,-0.04812940914786221,0.005436018215945826,0.01008639496357611,-0.05753369656588678,-0.028856711749525244,0.08472620121965539,-0.013285289526562253,0.007682056680793346,-0.010364965137543055,-0.028691808468855426,0.02044176027759814,0.0037094375658087487,-0.01678331603269736,0.08934261147478934,0.021317487233116036,0.04163582945139904,-0.03630250128879621
CLCF1,-0.007513909040736966,0.02067573872582968,0.00884330184192056,-0.01867078126421845,0.04552469555792733,-0.02570100057825042,-0.019087314103010445,-0.023141096153433037,-0.0035462061879381287,-0.03413836010190325,-0.01884356089517067,-0.011301010008260823,0.06636994359408131,0.013220247714237816,-0.03258172670119449,-0.10461131123578722,-0.01010304838201928,0.0491650804582397,
PSAP,-0.16211812203476197,-0.035226385655618045,-0.014163988186488837,-0.008646081126881632,-0.048095926461697025,-0.1011940061191196,-0.019958525780637993,0.01172089217107842,0.0972001993980291,0.020723864828191753,-0.004826760347164703,0.021823339975462465,0.050288784920423955,-0.024044003362991607,0.0191599203410904,0.09106700785028024,-0.01680440481562035,-0.08237558921185413,0.07865016673857249
EFEMP1,-0.07847912888767641,-0.11570266171341312,-0.025820396184637193,0.01843043939098266,0.02545334541442291,-0.043413849522106154,-0.048438200944731315,-0.0008606681041008747,0.07823271738588035,0.04572618213522851,-0.018633718993711086,0.02019968960998902,0.0671630058963789,-0.000538596221266169,0.006633391412931544,0.06098141196562705,-0.07496642132662307,0.11656470935130722,-0.06952032939247685
C1QTNF1,0.14531242434814629,-0.06125927471121172,-0.05646473150981301,0.023981670898364137,-0.008787415456417194,0.020003932779782515,0.062139263311107126,0.13328586239606374,-0.007437904521857356,0.0441303566046635,0.05958607233814677,-0.017883844098391825,0.027850820619680673,0.005261078269772014,-0.0062564397901381085,0.04064147202802915,-0.06264890372466186,0.05662526797071717,-0.005548719477317406
ALB,-0.0358538102106863,0.0017026776189450212,0.08071521255073927,0.026926906667899268,-0.03361506114620675,-0.056031608544583666,-0.019640868650258457,-0.018172099465615738,-0.03484922240780011,-0.017336620411333836,0.07991882155337073,0.06643291522166979,0.00831280206295302,-0.02284947218469533,-0.04337225320416934,0.1291826030379401,-0.030042354611783666,-0.009567041726672741,0.016895041045611972
CCL13,,,,,,,,,,,,,-0.021979688612968416,,-0.0021334442006994583,,,,
EFNA3,0.10977124431648451,0.15628042501668163,-0.010217493266510235,0.0004898099865716143,0.049497648511256175,-0.045567039595800114,0.008583682455723685,-0.015360155229233983,-0.039005928193610546,-0.04159347715316563,-0.06440919376722501,-0.030519744801333657,0.04006004202678116,0.0074124549700084535,-0.04193568595848475,0.019858737783056732,0.019651925221154252,-0.00582439473592519,0.04093707106016594
DRAXIN,0.12102296499733703,-0.028744589722899207,0.038440900619913586,-0.008983869122999916,0.02217718206440723,0.013262139542625374,0.004795677579248956,0.0774557372445544,-0.00981184787053762,-0.013920455450490584,-0.01755678953146893,0.022742190440446057,0.033114111371742035,0.022246389736932933,-0.010294190422969517,0.06288701580615112,0.05264605038783591,0.06551682815652247,-0.05214892531570292
RAET1L,,,-0.024766194343236604,,,,,,,-0.016672878218900487,,,,,-0.01961243033162994,,,,
NPTX2,0.040604751304972576,-0.0753998459520589,0.00470999426748852,-0.02501245279816928,-0.042722513092088917,-0.0191322449735958,-0.0032237825376703246,-0.03875246463566553,0.01648152442052758,0.028331910782821226,-0.08893577771479033,-0.033147632059456394,-0.013173805213693924,0.01289071991148967,0.04879182028679754,0.008119435851756163,0.04675378290521693,0.012889059645949594,0.06651343029776068
FGF11,0.010933223731516353,0.012701500622615722,0.03549248752144195,-0.022725102044078974,-0.021863232891847904,-0.013609397473576769,-0.0032344339604749644,0.05478260884221915,-0.018108567750514802,-0.004358842375182861,0.002858626789057001,0.045370106809577246,0.006881602145077373,-0.06393764977722985,0.012211022558740188,-0.06170399822939528,-0.003975099571275342,0.06272108457031074,-0.04711104222206025
CD59,-0.13660988736820595,-0.10342207103971769,-0.05359720126447985,-0.001280110744828078,-0.061758695794945376,-0.04894799161709635,0.020034337383846322,-0.04338228367058805,0.00866108625995518,-0.03283485655378916,0.006437506187091504,0.0030362786392692668,0.03948819529014057,-0.006319998528010867,-0.006742564723153397,0.0514315764567154,-0.0016530796508381954,0.020741342703542876,0.09222471989749895
COL9A2,0.010514406054115927,-0.062202170652347184,0.040747926845822666,0.015129069064369524,-0.015337605304338723,0.04811263238130399,0.007430297567055649,-0.012831592217212513,0.05644895807200852,0.052942915634813285,0.013381120255066357,-0.036499902921713415,-0.00587771004667058,-0.04157756123085817,-0.027503488948723252,0.14261322823340372,0.042841943584034335,-0.012343930602232857,-0.03369471722504019
DLL3,-0.1640037233819919,-0.026737276304156336,0.02274118889768794,-0.02252255617319053,-0.04617797039734222,0.014206895962110697,0.018947982957363562,0.016296185667298825,0.01937607506548762,-0.004079176120243822,-0.011189975522072768,0.04969462699617741,-0.018666706843147716,0.011667242918247977,0.0027437339313643927,0.12917522836610718,0.053574275963913405,0.05719097193719564,-0.004557595315484379
FGF5,,,,,,,,-0.031601663025110444,,,-0.023867473156659637,,,,,,0.027000558566049507,0.06433433541581379,
LIN7C,0.0015933089515245548,-0.0425931603998779,0.012882152148843482,0.024348062937307215,-0.028795792157146116,0.03196897827554457,-0.023099065282886452,0.019083027938063015,-0.03406544957218359,0.03585305011033493,0.1135222612871416,-0.016987609491654485,0.01575579495400889,-0.04401058193689232,0.01564936534199154,0.040374987675762884,0.05699711166401312,0.04118923479920691,0.09868594689376092
GDF7,-0.02466829578869381,-0.02325252992659578,0.025291420552715962,-0.01626951995006415,0.025127950530128746,,-0.028055664511122527,-0.00019378411429593826,0.026951057246621724,-0.015263946826518828,-0.02020068055185365,,,-0.01884947063432995,0.04878756661729122,,0.09929900127330238,-0.03936152903217952,
PSPN,-0.029155590046689796,0.0865343719973284,0.033754215441383836,0.01698372196110845,0.05039080946921905,-0.0022829967811750836,-0.04718121680482732,-0.019843524514944002,0.06223997664312636,0.050405292602114106,-0.014806913699647633,0.011018708865419237,-0.03498920495362317,0.10267268411404787,0.06729025065010892,0.12073059759937721,0.08227429788482234,0.024625823715797038,-0.06534308853694074
ANGPT1,0.013301871030748633,-0.08731500350440868,0.07133968045674155,-0.011760848782526912,-0.018292071451861097,0.045051882850653306,-0.03380722021627001,0.004614291862833735,-0.06466252851536924,0.04273969486635506,0.052785039168308574,-0.029474107821426974,0.039192909136590945,0.04939056459219333,0.004294907051491192,-0.04720203457121259,0.002135515798741425,0.026813219093758285,0.011044700988237385
PNOC,0.09157336741425996,0.048619841220534275,0.034989886530829184,-0.03404703474191686,0.016667925434297216,0.04157504121374192,0.03132086713185359,0.011477059942301858,0.000678346400257662,0.09036987629755745,0.04679175730975193,0.010532332123587859,,,-0.024971167734730983,-0.03572164658482293,0.03305814449707548,-0.03461828658508732,0.01989196586173267
L1CAM,0.014568586763749374,0.02618974428476244,-0.010909044622264833,-0.05763506662115962,-0.006100065566126903,-0.030040103568237404,0.04117485858740832,-0.005898315511617055,0.034963141526547295,-0.03894723167779143,0.0189327010742125,0.028613109606563287,0.03556245469560109,-0.02858549746309201,0.0007381156418531868,-0.026801503278172694,-0.020561744648058905,-0.03282687617729656,-0.022645524022278565
APOA1,0.09227786714839921,0.04044760137232548,0.03162741583844007,-0.022531100990547098,0.011065095102513722,0.06153882218748557,-0.005010397730080669,-0.044345332973553316,0.008857994744296573,-0.02470323244333848,-0.027611531585046204,0.0036557722527918875,0.02971065101251562,0.03608524884443581,0.0994238345519279,,0.06463251380781115,-0.028772281378939814,-0.03351595450285507
PSEN1,-0.06912526411276466,0.07468489901522013,0.022051404988026265,0.04668252929449033,0.07199961757971658,-0.06441887266348312,-0.013107995607317185,0.048896851089400804,-0.04875389354470093,0.008612388727949798,-0.020946061800766722,0.05118049876481084,-0.014611432246161031,0.006970667981784662,0.018755705276701423,0.07428114762503356,-0.033283672356267224,0.07863508698328257,-0.05474183739039951
CALM2,-0.08986361275306831,-0.056560435910417,0.0359463623150439,0.012751412516536678,-0.0287676041110935,0.021998474397835876,0.03222381920398036,-0.04861393092214515,0.01968614676023137,0.006328465388057808,0.07302430718377438,0.05968951894976378,0.040400130911402356,-0.013785854776065105,0.02154209014078845,-0.0031569364862907394,0.019730683206434056,-0.06144611397380898,0.05081803985341638
CLEC2B,-0.05375869237314504,-0.016238961088114227,-0.015265000037754977,-0.04345861178798755,-0.01646834256821065,0.009888424060892211,-0.009061101303418835,0.022858221386746324,-0.01570903871479411,-0.00699523882331741,-0.051800512374891014,0.0043551675003664705,0.029748614829193845,0.012380269843902647,0.0044650169831147194,-0.03532384635047534,0.06932598543283905,-0.012484494657357854,-0.04225725995168017
NTNG1,0.024700754776303784,0.00563299445547403,0.02467798438033098,-0.04260168846773225,0.028236064904582334,0.009630637511837976,-0.034764817362910067,0.013474063828239822,-0.011807351096826834,-0.013535700233794594,0.0630818980406889,-0.03529383053493834,0.03762904263893585,0.0375356632046533,-0.007185517390628389,-0.02774298822602843,0.03166853824905942,0.058779238879832066,0.050807830066175994
LRIG1,-0.0030043519199197937,-0.12397841082558057,0.07788485480885599,0.02477197522694593,0.009312882157404527,0.12214883512388462,-0.009291017110762663,0.0063218918889982306,-0.018867372629175292,-0.0004828054349327503,-0.016882579320020696,0.007114491068605712,0.009435121827637095,0.01910703206610441,-0.007883572990305463,-0.00433153748361999,0.023917791391182858,0.04528875988232655,0.014527714677108576
CPAMD8,-0.0217059832468204,,0.066765567916372,,-0.00926588711370098,0.02803844330841098,0.0031899671475419797,-0.015015609136623271,-0.0032954162085966714,0.0431885163733904,-0.030893387495522937,-0.034349866032173174,,0.02389914869884403,,0.06003856094169572,0.033067676865746416,-0.027910274216166566,0.08790489364945334
GHRL,0.047894104969687865,,0.007663683036368191,0.08952354804671285,0.040912241278158526,-0.032552011293625116,-0.020879808500001235,-0.005744678583708528,-0.01635971677119661,0.06656370116294313,-0.0266190570099316,0.004753738100766374,,-0.011809517087305066,0.042884495868297234,,0.01748796082489493,-0.0037645714774499103,
NPY,-0.03184352456753476,0.03431253633687575,0.03306016424211386,0.0657141869361887,0.03649916890667646,0.011568126438058773,0.04119850580384343,0.02422380885174628,-0.006054471256932719,0.07135338834260752,0.008949802167466075,0.0010922822216769582,0.07830294977832507,-0.053507477714450136,-0.035717559310079625,0.12190386789966871,0.030460153478004973,0.01564542611603278,-0.015641116213582287
MMP2,0.02104309552066549,-0.06673349852087195,0.07732551416652446,0.00837851029031712,-0.0036275336293135896,-0.029564497593480007,-0.03236216165362753,0.08517518512647428,0.04610428925911016,-0.014084476631369249,-0.05241351041047905,0.022817056088090197,-0.006300578381363442,0.08598929000097504,0.0392559723952749,0.0654974569823124,0.06224898985101638,-0.03655406642855803,0.0151662611610777
LHB,,,,,-0.019505086617325206,,,,,,,,,,,,,,
PPY,,,-0.017311847248538507,,-0.0166950561557405,,,,-0.02587720957576601,,,,0.0038633688244484004,,0.06418468931832742,,0.09115702449275118,0.01720677325411846,
ALKAL2,-0.032504888525346415,-0.030392971427022273,-0.017020486095518494,-0.013058955362161789,0.04251024691724184,,-0.029883896543409644,0.031708538744681984,-0.0009014453063346821,-0.0048794253510621765,0.06380389819473117,0.07939730973672113,0.08590734937390421,0.0034569757838114655,0.0362085812046697,,0.04406997636493306,0.0042474861431108695,-0.06102140798749022
CSF1,0.04981550647462123,-0.047716035366278206,0.011306652664249845,0.037523649164807306,0.005639950752301027,-0.011892785371069078,-0.016037415252223394,-0.004572606838579285,0.051737325324906706,-0.012384219628606087,-0.08521101447360606,0.03582119172552187,0.027354502259452927,0.06285613927340063,0.013076413324456991,-0.07986522283032349,-0.011678149231895503,0.06933014580561643,0.0724130168685817
SEMA4C,-0.02987953466841057,-0.03148556119679696,0.01953913908268017,-0.03234313714726229,-0.02301495663477798,0.017437601850408276,0.005938649850340075,0.0618872050653883,0.023684388734343625,-0.007240063511937807,-0.04655277920118401,0.014925214049601497,0.08068746123626415,0.018472755993914153,-0.004957020922649187,0.021454245047058347,0.08060555274678152,0.040441654528164304,0.015929252634398164
BMP8A,,,,,,,,,,,,,,,,,0.028367924279694146,,
ICAM2,0.050313358329293456,0.03701528551804311,0.004345172235052507,-0.033247742568058875,0.016067735717053618,0.03002468436908095,0.017185177364346865,0.08805586492960914,0.0481352705316218,0.061962755447647726,-0.021139414277771156,0.06554110101579307,-0.022667406156883528,-0.01560535999896806,0.013843643450640847,0.04263494432222061,0.06232908856230127,-0.05561304919449544,-0.0022315927543000214
SYTL3,-0.03480926665937519,-0.0025649018481420957,-0.0749189986606569,0.002914167082617235,0.0803162454442503,-0.002443219345387927,0.05407201176373729,0.05243847661245792,0.02546701111488231,0.050094283025953236,-0.05188266735606059,-0.01567269196605322,-0.007383870985714813,0.02066616237983349,0.05890300501492993,0.12436041772473937,0.001352037635563729,-0.013397045592693979,
IL1A,0.049392403164914465,0.03410176412367474,-0.023346518509189583,-0.02605737335970617,0.01461030361393986,0.016805074736970068,-0.014741893937207557,0.06990582524608115,-0.01569432750642107,-0.0005068021496072429,-0.020634536695422204,0.03153950585048348,0.04227397986959427,0.044603201091155634,-0.01055753838078561,-0.05613143453100588,0.06724687128813343,0.0024059894763454005,0.10390799481104276
HLA-G,,-0.03677567888932168,0.025660168267223865,,0.07534323922018506,,0.008763405009764628,,,,,,-0.0008997574617989277,,0.0003399440218035595,,,,
PGF,0.03645119129636129,0.053187618945367554,0.06596353920390706,0.04840568364534644,-0.0626034152606028,0.03183392896267194,-0.0022967316202143883,0.08734565944704202,0.037009564873070985,-0.025170628444723835,-0.01869248566867168,0.011624177739699912,-0.005120667965605256,0.07930175086925244,0.03863903773984361,-0.025934753652541696,0.044862028860732636,-0.023270889277084327,-0.05786733942931665
LGALS8,-0.030249125618055515,-0.057449192119674045,-0.021873172551675913,-0.017874683821206373,0.017697346043993735,0.014359610663248678,-0.009333558154729225,-0.033256774000464055,0.011448854342875198,0.01137801594336506,0.009569468441080572,0.053354561932761356,0.011327190236029237,0.0598160383093292,0.015773047226056883,-0.022884521883381016,0.04367556864510125,0.03103903476435064,0.06685357993780479
DKK3,-0.010534810241288658,-0.07644060826045386,0.06906262278233803,-0.04597099933679922,-0.048951723461677574,0.05559760315029624,0.01176573866940436,-0.01863527893181754,0.0058845573256538905,-0.014437202089783939,0.04604773646431595,0.06363488215210737,-0.01245595807156939,0.051088797134738184,0.06446956951621458,0.0207077278071803,0.0440466664002473,-0.06461028284097452,0.02197586400503044
COL16A1,0.06546375220174415,-0.1076159835694133,0.07866368486401629,0.020996738837178074,-0.0021090538744965486,0.0774310404986894,-0.012745710747960382,-0.0462825343902751,-0.013870262799468706,-0.009366476786962813,-0.021339766995797836,0.002673850438450253,-0.07530162954211253,-0.007230100545528501,0.006204000059228448,-0.10243114245466979,0.05754584695365798,-0.025911333424045106,0.08471682385788927
TPH1,0.03971671265055079,-0.03096811480654637,-0.02798187485675774,,0.016907972480576787,-0.031737288453515554,-0.016057000869676753,-0.010980300263360474,0.0017196622159620653,,,-0.022381624846100373,-0.05325497844389231,0.052563572735724824,-0.015393530818416696,,0.015617871670024494,-0.004192322250664307,-0.0320522835278419
TNC,0.08760851812400104,-0.08803170014383459,-0.016005371166071508,0.011645043200494358,0.03750582147631778,-0.07714792360966326,-0.017470586516915364,0.06090183679870967,-0.021028758536750885,-0.020830785885378667,-0.06792943785335925,-0.024020582258653844,0.05818976748046844,-0.028238535893629325,-0.005593565366111699,-0.025132512663709246,-0.049190634899070204,0.08194782366564385,-0.01800603303847159
TNFSF9,0.022115931043423603,0.13436783407231953,-0.020961472216884734,0.03830468829197963,0.00018670543945038568,-0.021987949952419292,0.024184558538979526,-0.05087489947755377,0.052664226765039596,0.026756174695176653,0.042075512851385805,-0.03797312728663836,-0.05402039217212139,0.05138255347804049,-0.032551891746471634,0.020479211102070783,-0.026555635108017964,-0.03873416090913608,-0.016347010108981493
C4A,,,,-0.01286901516160233,0.003103791249420404,,,,0.037352941229666106,,-0.02872277213083185,-0.01967429847083877,0.010224224790963837,-0.03514173086938112,-0.021285247109158845,-0.04877733928191399,-0.03211289616262293,,
CNTN2,-0.13477679542209786,-0.010488707989911125,0.021425708298050707,0.03072938977347571,-0.000896201971812763,0.0738996478624394,-0.05802568138022547,-0.06786039022308289,0.04482839057462615,0.027431685497021054,-0.01822553234567271,0.0030048862902198777,0.03598102416273921,-0.03287162645999676,-0.0073194172157330945,-0.05430474068081989,0.04905870349655315,-0.008827128909604477,-0.0051619664034944215
F7,,,-0.014585267211097604,,,,0.09475725753390689,-0.02858794043362149,,,,,0.10456810927538727,,-0.021063104061223827,,,-0.01944646704402507,
LUM,0.07808793458251881,-0.04513856144262115,0.055286906587741866,-0.018973407212532444,-0.034434684304873404,0.016941996341707198,-0.020717498761016303,0.0653208641134461,-0.009607364516327639,0.015182606260670724,-0.03619195208315374,0.05673226965305365,0.001286084222700125,-0.014134482849577853,0.006525288699386377,-0.005674422407885905,0.026448480128681326,-0.02451647512066286,
IZUMO1,0.02372167986532007,,,,,,,,,,,,,,,,,,
BTC,,,0.00383344344907844,0.012892896733125379,-0.018572828589507907,0.03198271251441989,,,,-0.025054352463567655,-0.03500520485504375,,-0.022305296483062665,0.018979765743283934,0.05259311518542393,,-0.0021803420519908023,0.11923006697798036,
APOC1,-0.19024100629805007,0.10930291961913915,0.03733258624249114,0.0024686063336761305,0.06533351722498722,-0.02320568607303018,-0.04953193910110694,0.07924712528114625,0.007919586807335408,0.06621156118234736,0.007662780919659815,-0.06623696120604179,0.041082208952096855,0.004118935635690524,0.0012936257805627558,0.14843307772847145,0.03779369595185035,-0.10264320900289875,0.011471991748175385
PKM,0.006644179152322715,-0.02145859547935896,-0.023850312189601094,-0.06398734650015861,0.027897540355386028,-0.0691531370953,0.0036876482543564543,0.0074254359407855,-0.09873539757495281,-0.01274486117282001,-0.011328990812310197,-0.023153894589410313,0.03138049160253335,-0.02336878083747721,-0.005873784408671684,0.034665291024274,-0.04085605668213931,0.05873886493913538,-0.037590906099148794
TNF,,0.044767948795486526,-0.03624727972666825,0.04413050789264092,-0.03293045468189262,0.021316248641046927,-0.0023750833117352323,0.022056551238851446,0.0035116520950110334,-0.02035139821913073,-0.028910502588491382,-0.046735347952198726,-0.02164949172219315,,,,0.11405864951813956,0.10917085302865781,0.03495753721955177
GNAS,0.12512281260277647,-0.02035693778509284,0.015723758949961402,-0.03470221560501736,-0.017653784681256574,0.06427780881854522,-0.024058506790526398,-0.015653887438060867,-0.07049567639281315,0.03685590268841612,0.02305372221247092,-0.013237695235020991,-0.011974836599594434,-0.00969843285467974,0.036547504034278214,0.057641723896123785,0.06660000109100629,-0.06292064502915994,-0.02275124327333512
BMP8B,-0.0030169137730850525,-0.06783415201917373,0.053045931191692194,0.021446943401030625,0.01118720508258112,-0.06012431351173921,-0.019367717313997924,-0.045015382757486753,0.04249480964288538,-0.013513119231444354,-0.037697791528325385,-0.016617225440659366,0.029540514245197384,-0.02095574776970848,0.008109457239592053,0.049414403351198344,0.021209167309992307,-0.06429574167935694,-0.08481843723388766
