,UKF251,UKF260,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1
PPY,,,0.015903886018778377,,,,-0.028510634251608206,0.06497321360298441
ALKAL2,-0.019680732182414,,-0.014000240351336459,-0.005306859836175201,,0.04378552711108765,0.059694731288241834,0.018509846945176583
CSF1,0.027735924804333126,0.028242960780702323,0.0009889186333146224,0.027233789334986946,0.06128274731616939,-0.015541785299880583,0.017834961948495095,0.030201948686191846
SEMA4C,0.06472418733153247,-0.002029532076581524,0.028045921538873652,-0.025261683934806628,0.03688847772822303,-0.0821317548611985,0.02607711328781071,-0.002983331131536216
ICAM2,0.0574812909434199,-0.04873640635283116,0.009748918280499161,-0.015186513807769513,-0.0472779598544166,0.013537076638689704,-0.031137893478943624,-0.036591035065688476
SYTL3,-0.01604203732200175,-0.014212733636286126,0.00388459055486161,-0.0112591625836491,-0.034863166384898475,0.000501724428910195,0.0013841700193306505,0.04744461558376911
IL1A,-0.004754974656455763,0.04799495230141523,0.004699839069135948,0.04333152552643618,0.047036589485903925,0.06465808532838088,-0.012008425034851793,-0.03230856503392705
HLA-G,,,,,-0.05789634092720932,,-0.0005260041410792662,-0.03673626894135031
PGF,-0.024318170105049188,-0.034937679450891816,0.021713741291452454,0.07321551627212765,-0.05467749416983525,-0.05996014636321536,0.033014866507317185,-0.019599794546165318
LGALS8,0.06198464818904548,0.00892939541375797,0.04933005593749225,0.005097869710375481,-0.06411725374332566,0.052505988242927064,-0.035285536315055974,-0.002073907568180466
DKK3,-0.013010805476740528,-0.034183281512775415,0.00705474799867019,-0.035531088801212314,-0.016607223309079856,-0.058877670083464555,0.07642867619980141,-0.02577492674091273
COL16A1,-0.010809376568441244,0.030342274625595744,0.014328243049379345,-0.0431414295659182,0.03619629930472391,0.05505111594731399,0.006712822341561071,-0.04679701224479341
TPH1,,-0.017209610514738266,0.036532869296255786,-0.012934685564238897,-0.055488079224321286,,0.03568455512329497,0.04287934198453571
TNC,0.016107256586478814,0.01513596832544343,0.00439948223129875,0.07376301553169431,-0.027177376691277344,0.04257689292855237,-0.018951326806632744,0.02359552997224316
TNFSF9,-0.032910670922964305,-0.009128035215638167,0.023022258053535832,0.08696241604970725,-0.056300782746333926,0.029905198324026563,-0.03624718507949375,-0.03130379088876286
C4A,-0.0023403151950389936,,-0.012328565529142708,-0.011370079972617568,,,,-0.020469130633336396
CNTN2,0.03148679343445162,-0.006276474594365952,0.010317920498448816,-0.056567292018356176,-0.006574214843691772,0.0037219556766925287,0.06577126511517349,0.003040824059683612
F7,,,,,,,,-0.02025550496837934
LUM,-0.02859421259832827,0.07240278605095593,0.058626581625096534,-0.01541295923276263,-0.004583714386680552,0.013664526419616312,0.04803966200824852,-0.04946842699471225
BTC,0.046763388876436496,0.005186049147807353,,,0.08818092926713826,,0.06574099918247452,0.058842650183014884
APOC1,-0.016430972250397795,-0.059539089661061965,0.041900816743057956,0.04080161536078607,-0.018595323025604463,0.04085364963402199,0.05265533691073288,-0.042338312248506954
PKM,-0.03668470904684851,0.057710792435984024,0.028565118009889652,0.05627074534180536,-0.033115683855827166,0.0015118101674700295,-0.08450623111033695,-0.0071101201337982495
TNF,-0.03544597194355701,-0.026330521576034164,0.036520214665637034,-0.02700907707343294,0.14990477940643912,0.06293077768897302,-0.002137853697527233,
GNAS,-0.040516272268639304,-0.03153857344604166,0.0009323530330624881,0.03361581028463019,-0.04845793726696399,-0.008659424194055191,-0.02634726011881701,0.06905916676900137
BMP8B,0.01932051115713407,-0.006368556074079282,0.00519368663415177,-0.004152937578656143,0.05963881404955689,0.10676228160915384,-0.029005764832145568,0.03631634913718028
LIPH,,,-0.009940194033274287,,,,0.012312422910081047,-0.020600667543859617
CCL28,,,-0.015306263547237737,-0.01025776753708632,,,,
PTPN11,0.009022996052683514,-0.0001157434356342559,-0.05994976134586934,-0.0005488953078213071,-0.024368204701219462,0.010428221862208193,0.04539726208372398,-0.03000323351944924
ADAM12,-0.023095076726181316,0.03443614303635079,0.10693153896581976,-0.008089056940447124,-0.0534847464768881,-0.029026833811056415,-0.0457013597534156,-0.004073271366195073
EPO,,-0.01846678555283226,-0.010399905283067617,-0.012934687463741278,-0.016083841002125936,0.01027329005259504,-0.024446108595237784,-0.019379091238169676
EDN3,0.0040270463791449935,-0.018918434914646433,-0.01611934026711853,-0.013068154188630039,,-0.03826758687135974,-0.016952709579269594,-0.004948754763758788
CCL22,0.08188582303864964,,0.01880314669306552,,,,-0.022355592002286016,-0.017004308937576186
CCL2,0.04739188602355518,0.07272911975182399,-0.018284833361564345,0.07184847005055668,-0.07615203973978876,-0.007113759413392579,0.031958814849785265,0.009706832061953202
DSCAM,-0.003007197269000912,0.015675687055304723,0.04302193184649904,0.02805474531022626,0.0013944290412758109,0.13886193074403572,0.028004156520815393,0.024223115945259634
ANG,0.012942885901131027,-0.010815202625756035,0.012334926562838385,0.06583856441942072,0.04449814546138376,0.014585809410647866,0.022274457657667203,-0.035189781581162295
FBLN2,-0.04458901764395104,-0.03664867883500579,-0.0003840826863524477,-0.03813174817797725,,0.0472661169703927,-0.039219594095761534,-0.06676647434800706
VTN,,-0.018618448874142,-0.017085876449084533,-0.010747946530401939,-0.04310989867740761,,-0.017190010746627474,0.019641348646244474
VEGFA,-0.01641666683596476,0.019235905417243248,0.020702717246930166,0.07195918298255469,0.007736416508125003,0.027443395781842034,-0.08972208200943624,0.006913846272802896
F10,-0.027987196291056855,-0.017371327867560536,-0.011403271364949723,,-0.03324181286302757,,-0.015306788054802515,-0.033563336607990026
SERPINA1,0.006087260907230954,0.04515015591049993,0.0027386804725827614,0.07462891502246412,0.044511730874805734,0.08350637149721576,-0.01452938546923511,-0.02330986727362703
VWF,-0.03746987316393665,-0.02476308765555644,0.03260547321558866,-0.012584794956826106,-0.022822076054896074,0.045538552790359066,-0.012214141930241914,-0.03414741302924351
GDNF,,,,-0.012934686456429303,0.006492911630362721,-0.04264815671324114,-0.02210208054060683,0.057929011375651
VASP,-0.01773338424757744,0.01290305885882777,-0.056300285253132167,0.04072356782990087,0.05599297270184325,-0.04194135768795677,-0.04408795524424769,0.002261182680087135
ADAM15,-0.07735503703389092,0.05364942925906492,0.04258676700651028,-0.02318952572457557,0.05580873733593461,0.038567141396561894,-0.00571738234835106,-0.006552117146572753
WNT2,,0.034071716300286534,,-0.012104948796588568,,,-0.02510737806270192,0.04173633735679317
CALCB,0.01174407392668319,-0.022489166090825928,,,,,-0.0011513380165828644,0.018204812579019528
OLFM2,-0.004501382553662592,0.030488990061675828,0.040014843471974454,0.026859497812490432,0.032812187209911435,0.16091884773776607,0.059047220400208,-0.0059324439260873075
MFAP2,0.021273633844879816,-0.030093613732224626,-0.006070201086251604,0.01824135670189594,-0.09182051030753172,0.13071158693629814,0.04545354243626383,-0.0596397080455954
HLA-C,-0.010752591082498375,0.0044418837116653835,-0.06289831286298,0.03808551708678362,-0.017423834793768106,0.05703440513754111,-0.03593602666145264,0.04392342327477498
THBS1,0.0414400862951677,0.05002455985334211,0.05504650172941845,0.06242454550339825,0.03754840120810451,0.027539323238797427,-0.0008669337222679931,-0.05156798695746111
HSPA4,0.047744496395353296,0.04586114495873046,0.07121990834515134,-0.035098965078208255,-0.04166015748960242,-0.00368899649431748,0.04233534130940196,-0.08156838403967064
LMAN1,0.02600890723447339,0.003992481529022493,0.00845736824831103,0.039189348150835274,0.06660375678628042,0.04758505056650751,-0.006128434698930873,0.006406440111651004
LYPD3,-0.022601664575179196,0.001499973973684546,0.023360325838985067,,0.020588063101631443,0.09429285946485268,0.04612441459566357,0.13165407214598604
APOE,0.050082191975050636,-0.0056169812472489115,-0.0030342516587230487,-0.052075596134242404,0.030530529931669007,0.06923727174650174,-0.0022373319640039764,-0.002591669147662698
SOSTDC1,,-0.023243768786704488,-0.0251539237586555,-0.019668327207974276,,,-0.036345121099186514,-0.004950583895351604
ANXA1,-0.025499377515001278,0.039681306470522336,-0.00017639101164554596,0.06590547094049558,0.06387958289830478,0.01479873498457119,-0.0087883070508311,-0.016941471465543277
WNT2B,-0.03183528756537861,-0.01224511751216989,-0.013642107068104075,-0.021180488335135497,-0.023082323211749398,-0.059889234238322674,0.039673384935529694,-0.02209557240662844
AMH,-0.008038267268936075,0.08867340579685863,-0.014990936985584987,0.0017780545366398491,0.02662478681219329,0.06186730483321111,-0.07091181691706404,0.056391966358353626
GDF10,-0.025427242344559602,-0.025619815104203494,-0.01400570587906044,-0.024884634066918043,-0.050370737462621336,,0.00930834027628339,0.04313268025362519
EFNB3,-0.0492545800334773,-0.01425739707611621,-0.027685481836284387,0.01973493174993664,-0.013804925949829202,0.05285182576648528,0.05640978444855756,0.06223360243912409
LTB,-0.03709542597840211,-0.026519417518758286,-0.01809503165333898,0.0036818166947992707,-0.034221053260354725,0.04928529032203666,0.059370910848475324,-0.023116221935221153
ANGPT2,-0.026279404651776223,0.016403227771488244,-0.015440300295121907,0.001106267011258909,-0.07712217832390326,-0.0727067368749993,0.007900332971496952,-0.0948550971418034
NRTN,,,,,,-0.009041348324710305,,0.005067505928059827
ADAM17,0.019038210541895213,0.028450305409104842,0.04505415106090996,-0.024575751188948648,0.042674205546986234,0.027389754265241727,-0.012560661903182179,0.031383419015911025
LRPAP1,0.018635364904586834,-0.0031416947535183185,0.0009945079405745997,-0.005935011204305926,0.04510185527222536,0.03418146490667323,0.018518539822932792,-0.000842295502713898
NID1,0.041165609812993526,0.007662716333536095,0.013289209518855323,-0.033539386055057144,-0.07639390739676495,0.05949281390965248,-0.005364036177624391,-0.0107293091613634
MST1,-0.01687506439907755,0.020799730776500783,0.09333213180227279,0.009494363263554993,0.10198808245803735,0.17720171105018695,0.012995794752731509,0.04510848244743454
IL13,,,,-0.015169931638720456,,,,
DCN,0.009986732850068068,-0.028340114043197525,0.045284130182059526,-0.02336927306857707,-0.05786977660012014,-0.04764006526616923,-0.0086925200695991,-0.03306439884113368
IGFL2,,,-0.01232856683365492,,,,0.04145459314051102,
COL7A1,-0.006124969118738262,-0.025121174320529214,0.019088092937229902,0.08431624105307974,0.007323090256979572,0.048180082165232174,-0.021939894519859497,-0.026970445563919695
CALR,-0.014013008757460447,0.05161746066933699,0.02735126307809714,0.017462238250614357,-0.03005466367928079,-0.053099127625174804,-0.08912125344952956,0.004772693054665313
PIGA,0.0223618778015697,0.006773680140956893,-0.03278379051941509,0.05217818778728895,-0.02071985892911922,0.0392966791017499,-0.0013011529912803342,-0.06460329151503032
CD200,-0.024192948382392644,0.007894557597086188,0.05085999232936686,-0.017460946310425326,0.02577740347036591,0.07311031050728495,0.07395489933575822,0.04871318868218176
GRP,0.03693412635424627,,-0.019141591816007514,0.012342609275793566,,,0.17538780778816956,-0.018926671736971816
CDH1,-0.018071743398337697,,-0.030969983651798063,-0.021266596278576397,0.02852910097908755,0.030695622081082913,0.0008788637730802482,-0.03283289837652517
LPL,0.009867070529927417,0.0326431650738737,0.04965015586047541,0.011262381174844877,0.07758017752013521,0.07927032882518846,0.1348283646049077,0.04939542665802124
SEMA5A,0.06234067972112208,0.013045158414211515,-0.011919279440721943,0.002159288404894886,-0.07179423320859026,0.09287735995936565,0.05960426297800634,-0.03521705025468583
SEMA7A,0.02178053810399726,0.038828658671429844,0.015358276013899963,0.04841512735156846,-0.1062988903922347,-0.026182274959670633,0.0470114955118704,-0.0009251630609930654
SEMA4G,-0.03514080364022096,0.033226510509468385,-0.022183993952424805,0.018315980856499044,0.041238030358304395,-0.020435820291597122,0.022075109358986343,-0.03459321812374614
SEMA3B,0.045180665265649796,-0.037335128177615536,0.009217072626209993,-0.03976825992586168,0.06452666165241495,0.038689833909206314,-4.935067166700496e-05,-0.013041565809522952
RPH3A,0.021085204111995593,-0.04917042619693034,0.057098410640669624,-0.02441394475437519,,0.11172402919366747,0.029414329665987466,0.03727301186762894
JAG2,0.0373021285993983,0.02807059758654957,0.0006713980439658261,0.025170494235948422,-0.05217959341482159,0.1512828499352519,0.08169970893500329,0.03192141181489549
CGN,-0.006483706940253648,0.062146372810169374,0.022368945095382526,0.06881142246397008,0.03165605456092813,0.0681433392990558,0.006731857438246075,0.03252729259332514
GDF15,-0.014081927403208867,0.025493673148269454,0.023553807525519135,0.023619330945938787,0.09629253707425056,-0.025294356301178746,-0.03586225532981954,-0.003330807962889907
SEMA4F,0.029575533361126047,0.05133898225409263,-0.04148462122181039,0.03044232578820426,0.01788627114650499,0.04019704806965183,0.0022026821795482067,0.07979503691561125
NXPH1,-0.028414419994741244,0.022896878611173597,0.0009779807187771858,-0.04592463186881413,0.04976301044447956,0.06577690870988265,0.04693930582526169,-0.005902766984215705
ARF1,0.0073412593595887105,0.04762928595288264,-0.017586140044854738,-0.020600019631245813,0.07689601964999848,0.030438061185172283,0.054048150203285836,-0.04237798809797373
EBI3,-0.020185504962051123,-0.05028950229789856,0.04801942682407764,0.03089156456170987,-0.06531267191367365,-0.06051336441011385,0.03953487575411218,0.04837463995049868
TIMP1,0.010531080949552202,0.028333373842512524,0.06059035369225427,0.010234533601570464,-0.07659834826396252,-0.018192167767211248,-0.10842595566556121,-0.03240860948093549
SEMA3C,0.0523897659672121,-0.07148441151179967,0.028658553213932864,-0.020957089476791566,-0.05142781959365518,-0.09312423960375553,-0.011305912679674351,0.011399552900247693
GAS6,0.0073609692727972095,-0.03799384428600049,0.040658907813845936,0.026309460826662107,-0.11673145141638633,-0.020343544094521847,0.00831296875099829,0.01691155818464543
MEPE,,-0.03499580047765058,-0.0031647309185699117,-0.023963204857028977,,,0.06705031587868474,-0.004281698240080487
SERPINE1,0.045075632268713556,0.03814954955993608,0.04420399409541668,0.05783578931826949,-0.10198954246336622,-0.023952742675296207,-0.10058014948718469,-0.038468718144173436
RSPO2,-0.03378366646971245,-0.030590789502404545,-0.024608336799318092,-0.028334840140768605,,,-0.020523910209996107,0.039776359295180586
SHBG,0.03562765634544344,0.012571882564468437,-0.007931229973773005,-0.010423613166588666,0.04675055028304847,-0.030380044072893072,0.05401811810387613,-0.0274640269180253
LGALS3BP,0.04480914804237136,0.018446629061137507,0.013765742528667567,-0.010003886062457659,-0.07383802710655664,-0.04188819000547133,0.03706628016506872,0.012608578667755275
LAMB1,-0.01336921914930154,0.011354744127656602,0.026983518400208243,-0.017178661938952993,-0.06287060806553299,0.025669879395060043,0.01793543453135477,-0.017266565519648027
SPTBN2,-0.014391976111159098,0.038609199036066015,-0.02482110718930534,-0.05245251672470564,0.05894123896144205,-0.024770137855665113,0.07433657813260064,0.03345677651858857
COL1A2,-0.044326848641911346,-0.018635779242489044,0.08283040968693854,0.008850924793042246,-0.07283652424949397,-0.008275886269742577,-0.041781528556286994,-0.05559247639577452
DEFB1,-0.019104118560001736,-0.015144953256936168,-0.01098402697348631,,,,,
CEACAM16,,,,0.05141259453713028,,,,
SCT,,,-0.010095674369440217,,,,,
WNT11,,,,,,,-0.041806810554025506,-0.02015667036556298
LGALS1,-0.03924865199345503,-0.026587635315170034,0.040626317672590784,0.05530170810109032,-0.037572417820392445,0.006600833076181379,-0.09622438730885603,0.0004779164500869725
BCAN,0.034778261623459754,0.004098664470732425,0.001813056362213571,-0.0010820186749826695,0.03899437018698137,0.15644753143218587,0.09353875522992641,-0.008264316675161035
ANOS1,0.012550092086386305,0.039029203628287094,-0.021223181571443983,-0.030091820224811855,0.015826212007343327,-0.026312767788204832,0.05209141523361696,-0.013554860916431422
EDA,-0.02293190409603847,-0.03252013954332158,-0.015818927827920593,0.06526376881413418,0.0036490372417675547,0.04910563929222646,-0.03764934525488219,0.06760883559045293
FGF22,-0.02630607526527669,-0.004931084953391467,,-0.023649753754974554,,0.0015950361484744183,0.05005305529551577,-0.029052470702980893
SHANK1,0.038441990713585734,,-0.014777270754764054,-0.01458088242236396,,-0.0013097702527638238,-0.029358964912865257,0.0854359130351513
NPVF,,,,,,,-0.020855030904942413,
TGFB1,0.01246421846228201,0.06090050571224909,0.02475913068575512,0.02992452210546046,-0.021217058462135042,0.011349013435508223,-0.039645275893854526,-0.03340296855371774
MSTN,0.06561146778226279,0.04162672966551317,-0.015547398472452637,-0.022345309531719263,-0.0724234286205698,0.0766778720988644,0.04630564188965708,0.03302017040538023
WNT4,0.04021683239746332,-0.024218091493589382,0.056860591763674855,-0.01446043596228342,,0.05989219727862071,0.07954459942811411,0.021704517194738447
TNFSF4,0.012911716779872316,-0.00775166264673315,-0.026543266049615707,-0.006097500610681854,0.0078123546140162784,-0.035702184309127874,0.05184735824085952,0.06643596303860634
NTN1,0.03948096496434494,0.008397706613936821,0.024554295831350634,-0.035712904278090624,0.018664100199905755,0.006977092067850903,0.011478539143049098,-0.011255107851452653
CXCL12,-0.013530444323667982,0.004464718104482985,0.000599984583391911,-0.030666578538887008,0.018659639552979113,-0.02807416980940152,-0.011442113734689927,-0.018442565654465257
GNRH1,0.05111682764158003,0.013022235983106402,0.02643713940760569,-0.006277397418507092,0.15123863939466967,-0.0018733040689952176,0.053447029336090364,-0.027300751093625637
FGF8,,,,,,,0.04152476048643783,0.05343300137153032
RIMS1,-0.045124640108227115,0.013314214139257279,-0.042568018734510306,-0.03807517044805123,0.019053670354426684,-0.05675886332942816,0.04182043895338591,0.1232102310962602
FGF14,0.1086406881482061,-0.04257287711418885,-0.01490023358122681,-0.036593162655070885,-0.02119492548569429,0.13595584511429334,0.05283726636011831,0.004900415866935008
IGF1,-0.012253075198412764,0.01592248006881822,-0.004616592346230758,-0.023092997558045572,-0.06729034754933798,0.04826620290166648,0.004419435906538275,-0.011183837433902683
TNFSF10,-0.029696868731646654,-0.045243023693274396,0.005036421831016688,0.018230574558368573,-0.01376153673794462,0.05814713524856347,0.10397097706885931,0.028440495647485284
GDF5,,0.01718785857670345,,-0.01058696903037552,,-0.04264813289619838,0.1342933127236807,-0.030780674213465344
CHAD,,-0.02144709299976759,,,,,0.027037378243072643,0.028111197209345296
RGMA,0.020652290367456062,-0.013461398571241612,-0.030508606200825426,-0.010440021552823834,-0.08457087680101728,0.013635038162815522,0.06924201803047854,0.014041962845194236
WNT16,-0.019394474674556638,-0.01319602882814994,-0.01736631864341436,,,,,-0.017255687955641155
CX3CL1,-0.04188986232196504,-0.03506364330685727,-0.0037735613183941083,-0.000715113609055874,0.11895221046926124,0.11386780465225879,0.03197713328640027,0.05088909631112312
FGF1,0.029474129505008693,-0.043953286334887334,0.0478263845688974,-0.047305789393610936,-0.03555431946379901,-0.1044801335242694,0.020674590652040952,-0.003943918258550254
ALOX5AP,-0.03569099391750125,-0.01870546595683832,-0.027862095354183443,0.036421964611010126,0.012927943959668715,-0.00479987289425898,-0.02895918584599869,-0.011459795377774563
IL1RN,0.06709734700821932,-0.03193128564579301,-0.01729480013863417,0.047622235938683345,-0.0110970863425382,-0.03242675813105805,-0.05203914368138168,0.023953734402420795
PCSK9,,,,,,,-0.02211209470038915,-0.01674934075060751
NPW,,-0.023977706810656026,-0.014005707199027929,0.09335764710794213,-0.03747760304413357,-0.026945575023448656,-0.017755146377250487,-0.012980495744403017
CXCL9,0.011651975393790238,-0.021044595225978225,0.01758974687278865,,-0.029341890586802866,0.05395913715089289,,
ANGPTL4,0.03340121292035526,0.03319601820856229,0.013028243835362269,0.06741280963580322,-0.013704779712371972,-0.04835844070721212,-0.08002631193518091,0.007856360333800128
UCN2,,,-0.01581892880351713,,,,0.04767408228773213,-0.018926671736971816
COL4A3,0.045256984711157175,-0.0023078645849898627,-0.020463462288368053,-0.01433905298923887,,,-0.01749775170110568,0.04385096995292755
NRG3,0.01967082000835874,-0.04945869369776048,-0.02089565868048681,-0.0037385346404168003,-0.01146910227553672,-0.043007052438580134,0.09064454227115298,0.0818238783228443
IL23A,-0.02587012088192747,-0.016399046751568048,,-0.01744591657477681,0.020699760381108795,,-0.02839829611739831,
COLQ,0.05242570020929888,-0.03602833192746394,0.009481863410279432,-0.006206342270538285,0.11385419932535884,0.016802113042213455,0.04682624287090156,-0.039867635604474226
SCGB1A1,-0.019680731395302294,,,,,,0.10537064338896068,-0.019379091121523997
TNFSF12,0.03568622215685336,-0.019604850445765244,-0.002115476461242011,0.004698892743426476,-0.12726683223305452,0.04091974337850352,0.04258916272743109,-0.01000320523604656
DKK2,-0.023095070398165322,-0.01458622499989121,-0.01621834639746877,,,-0.037099771604913144,,-0.005059042114256974
FYN,0.023670996525290772,0.0028135373311415596,0.01125277537299297,0.003777373151006827,0.008036890999383043,0.0675274303410634,0.08155645029234408,0.02017374699911399
ACE,-0.003682772699904347,-0.00455779189003556,-0.030654863111863915,-0.03875095567461948,-0.05960743229873659,0.028803443418574003,0.05372797147050928,-0.007193299769121249
IL18,-0.027848224271543567,0.015740210516192118,0.041596643068605874,-0.03435916149374528,-0.07376951870591016,0.009287535776393692,0.06170516649569042,-0.013135894571140288
PPBP,,-0.01380813117165904,,,,,-0.02617569076287601,
CCL27,,-0.013713246569030066,0.02874875139516773,-0.007398029410259235,0.009106042941602324,0.026396836747589903,0.008685035603256038,0.028819282437543874
SERPING1,0.010518609040610092,-0.005191734694291841,-0.056766538961714005,-0.022787362937057274,0.013977868763915094,-0.02116879919449983,0.028671162063506173,-0.06110265915835268
AZGP1,0.047275482862719605,0.05651361032869441,-0.007692359643166327,0.030960393215007303,,0.07700463063655849,-0.014878919082306305,0.026025517584869262
INHA,-0.030158512250046222,0.005598795084911417,0.050414215595302216,-0.008085524034880975,0.0014417118914678744,-0.04095335688956275,0.005684343545197132,0.06920661671731435
SEMA3G,0.010689329750744941,-0.02385674457410215,-0.0034823612247709915,-0.016180728856314913,-0.06167427359603659,0.02788415852221791,,-0.027788038906508078
OXT,,,,,,,,-0.016227970447121563
COL6A1,-0.029303451072365705,0.01557693911815635,0.05208018084938466,0.03346824428475177,-0.13614677075935616,-0.006432515697106433,-0.06476317303001315,-0.0025451421308795405
FGF17,0.055545109731297115,0.03827390610443336,-0.022981764798585037,0.0073133680560865146,,,0.019839437637219792,0.026539281415205174
TNFSF8,0.06662034136950885,-0.013808127592507467,-0.012951026775163927,,,,-0.007397563206424633,0.07077232409113547
FGF20,-0.030096506374759236,-0.02824699516255145,-0.008585989674268532,-0.013843714953587197,0.0750500509426798,-0.03650315746402095,-0.003910410988947098,-0.023667752187701258
ICAM3,-0.018006138801770752,-0.014462892754054088,0.0031366494337555467,0.045612358218881294,-0.010513568810531214,0.1095573643548727,0.03668258663500604,0.010113241128535361
LAMA4,0.03619682492331925,0.04619276463343653,0.03432530074578478,0.010085215830214525,-0.04087232934974667,0.011309713586213783,0.027513812572815603,-0.07649020242580885
DLL4,-0.02519353176385265,0.03720312381341271,0.039565728082035276,0.07944209894258031,-0.024003322801155122,-0.06130256322498446,0.015675297081729402,-0.03035466088153323
SEMA3A,0.028361683769417303,-0.030667571639598785,-0.010073002095846731,-0.022525119103199664,,,0.022848777382902533,0.035590750246026585
RLN2,-0.02051655823025952,-0.0033292403828065176,-0.013192237973248939,-0.01090665540739942,,,,0.13878329607330003
C5,0.030352387221045173,0.08397363275001324,0.0017928865764467205,0.02391864183870289,0.059695250248689026,0.03682458302084645,0.0011283853416361334,0.03571339870329592
EDN2,,-0.01815999617667597,-0.01601977315257406,0.032682393499930594,,,,
C1QA,-0.013818928859332476,-0.04728775490408538,0.03780793976112682,0.004422605187984764,0.05171308450496002,-0.04302435313981647,0.030184192982846185,-0.0694767174736703
UTS2B,-0.023338099167238734,0.009151751959379896,0.10843950090397612,,0.10221670662870061,,,
COL9A3,-0.023795908086789486,-0.011420886837038347,0.07651299125693037,-0.004890726962361881,0.03224565281688242,-0.030659022127732683,0.05855255482076528,0.043122955729589664
DLK1,,-0.012334958409858742,-0.03518657304579587,,,,,
HGF,-0.039116001969396755,0.03662062776459973,-0.04030890696247299,-0.016612048329743764,0.008782612050213887,-0.051349453873232,0.06034399306073496,0.009082367395329836
P4HB,-0.02470255635198308,0.00763983197070657,0.061702036497131726,0.04397806808555247,-0.022741009419875047,0.0038940474530304125,-0.10459861952732799,0.0026555636264831727
ADCYAP1,0.052895409746068406,-0.02492731181422566,0.029489102914353922,-0.01607126577286228,-0.050752502092751096,-0.04105480488259101,0.016221165321584935,0.04252114129547104
GREM1,0.05155567365410542,-0.03019356048859851,0.014757131033594436,0.028128897754646397,0.09084979647969908,0.014359331057465768,-0.01501981654343683,-0.033645626109540666
EGF,0.027607778769617276,-0.028141570294101026,0.009176293122547285,0.06664387636851636,-0.06097857854852874,-0.023909755705031097,-0.021112034982738902,-0.023829511287039983
VEGFB,-0.039190579740438526,-0.0023299104363263784,-0.03220083715575531,0.039639575244924966,0.06853738421238728,0.0014646231268296912,-0.043126590697184775,-0.060974156649827575
FARP2,0.03278664470905616,0.03795317078315355,0.0008545137238984629,0.015897984346133986,0.011216824759125894,0.006701564842823627,0.051672579043698666,0.04853353948110995
IHH,,,,,,,0.03904393472883054,0.06360187844395969
LAMA2,-0.051398131679433016,-0.00200262401194143,0.04822727872235728,0.01815472183962358,0.09368245498371353,-0.02172278562914272,0.05408923201082772,0.0006955026442826244
SERPINC1,,,-0.01220046992891914,,,,-0.001678521691219327,-0.018463833854017026
NRG1,0.07238388727039097,-0.00187232267036094,-0.022635646903425666,-0.006746232435031064,0.010276896881971299,-0.0014225802235647283,0.03076660613238783,0.07255037187931307
SPINK1,,0.03340317860159377,,-0.01090665540739942,,0.035881168624500685,-0.02130511265946951,-0.022695767359577464
EFEMP2,-0.021502225137029523,0.01281036991866883,0.03312129964187459,0.06604302223747077,0.010770945937192154,-0.02446124705183613,-0.049217305372165183,0.03625384225615927
SELPLG,0.05018777278048566,-0.02228144418280139,0.019198427355396577,-0.01673185192061912,-0.0049602428285180035,0.04532386347798649,0.09211545706896389,-0.011182141960709109
GDF6,,,,,,,-0.011633171549269192,-0.00860770557317053
HLA-E,0.014605627855861891,-0.08229971556170156,-0.009789362827346068,-0.006129618547804765,-0.013938250433119347,-0.001160958637690808,-0.060694517490150354,-0.039841584174819825
PTN,0.021607487270764874,0.010027621005112348,0.07610678333478907,0.011552800578445623,0.12701399557709683,0.14351484018156538,0.06754085665636037,0.031776530680513566
CD274,0.01019166174844076,-0.010734256820472575,-0.039254974491358896,0.019917027202766755,0.027674487891872084,0.047624856303714394,0.0374125976245316,-0.03956310811850285
CD14,-0.053327103225823305,0.055061396018044766,-0.03976009192210331,0.06022389205496925,0.016953510816238325,-0.06854930446026686,0.043482503542144856,-0.01829950472466193
SFTPD,0.07874056859394271,-0.015506882274680871,0.0315969190676739,0.017596983170628036,0.03174534322641808,0.004484830328749032,0.07284170443675095,0.067149788617069
SLIT1,0.0051244441329717574,0.028030533858291212,0.05386387252750545,-0.02287444562100959,-0.002360249901948567,0.04499378657443242,-0.0056690574399841384,0.05790149228017143
CNTF,,-0.013808128852771787,-0.010399904288683726,-0.012663790822106882,,,,0.059727025322643484
BST1,0.07661293509180908,-0.015230328834039502,-0.026196526648557508,0.024740494036066554,0.013804894508418021,0.0787703421245781,0.0425079681442951,0.008823374622670842
AGTRAP,0.060537747429253636,0.010848762014448449,0.012388720578296977,0.027800051805163064,-0.016784255523905476,0.1307064236967899,0.03264427281979307,-0.021997505025339235
LAMC1,0.021410707784374046,0.016438040398836645,0.05908744007478138,-0.017148975895012675,0.024830796820205957,0.0021581212974711803,-0.044162195610712635,-0.06607095547258221
COL6A3,-0.02996701426895701,-0.053342114906541414,-0.021562285953319868,-0.03422501469189924,0.03587520219537376,-0.05287287750529758,-0.025911104015180618,-0.030416152501208698
FN1,-0.036113836464262195,0.01849878929708341,0.016009667173773192,0.057770196439698426,-0.09393357009309167,-0.012246536804307975,-0.07127209528616141,-0.03334560470700837
MIF,0.055951505423286356,-0.029370104108722067,-0.04208380055869107,0.011599503753879952,-0.01780785899553317,0.01261142615353933,-0.091551580938754,0.0057271211531452456
