,UKF248,UKF266,UKF269,UKF275,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk
CLEC2B,0.011151301016353086,0.054228670233541325,0.07527755675080529,-0.014597687580368132,-0.0718807349122592,0.06715397213178814,0.02312416246981016,0.01613309305230454
NTNG1,0.015650626184123554,0.009949564196200023,0.07996263153327822,-0.04817964572732229,0.013585465956702621,0.04091791250287217,0.018496157904281323,0.12151547216689311
LRIG1,0.06157748105657888,-0.013084176407689644,0.007302773495081152,-0.03848478604990186,0.015255044115231702,-0.013083156068892801,0.0616994159260947,0.017170712605469766
CPAMD8,-0.013157741752409765,0.05172784359869126,0.0025813868576234486,0.045904411211921514,-0.022120828050496054,0.07958936873466552,,-0.02418237303172246
GHRL,0.0330452096745406,0.0575323576947888,0.0016717491794945299,0.03581378619972437,-0.018269553067207064,0.005507773114690443,,
NPY,-0.011102052287271947,0.01973918199614263,-0.02096517765866859,0.015458841290064664,0.008246944437709848,0.01038690332169547,-0.031020380650186783,-0.015053263184232814
MMP2,0.04976688568231182,-0.029350521932667732,0.042243004933677504,-0.002212099317925744,-0.014452702455729015,0.03816375331732369,-0.010694780211958655,0.025872070121698867
PPY,0.09072934509733388,,,-0.012773353537270207,,,-0.02066269293145565,-0.0180670234335493
ALKAL2,0.003303210542246463,0.008937421589224163,0.052967707359869935,-0.030811387913092445,0.009447843276331167,0.033454973178916825,0.031687365164840574,-0.006416252970070264
CSF1,0.08385678576492467,0.0019845607847830656,0.028805048503699915,-0.014616767391134492,0.010139142768287793,-0.023089619824552658,-0.03646132303837856,-0.02538169229263561
SEMA4C,0.022657337330215663,0.037490608992901416,-0.03532850116800833,0.03237435749151925,-0.030430761030681295,-0.014155094287807778,0.021681929157740393,0.04455723097031822
ICAM2,-0.003820149847337588,-0.010284632257569516,0.048914829410204655,-0.024652699870772322,-0.0232824115863256,0.010935218475067609,0.08226889844051638,0.017145711639280036
SYTL3,0.030985805072679472,-0.010816462305747045,-0.04416108872138818,-0.02236907567827719,0.06983306760419188,0.010452751175590393,0.04824378267647396,0.021549954048102615
IL1A,-0.03326982201758329,0.08911033334317256,-0.04839269095319263,-0.01431955538120334,-0.04040657581569487,-0.02379597812723833,0.01685953188393525,-0.034739366321135313
HLA-G,-0.020113791203611172,0.01114569047494765,,,,,-0.03095903238311325,-0.0053172665170337485
PGF,0.03927501783336692,-0.031745496170165706,0.03343194164900162,-0.04764118366789854,-0.03996349281080262,-0.016321550526904614,0.03327474762645991,0.016758109012238297
LGALS8,0.05956118271296978,0.004245377547817905,0.00732640024883579,-0.007786635479850946,0.046021869456543914,0.0012395239749732536,-0.011133972535186748,0.006875722791250138
DKK3,-0.006934520566807707,0.055572729961902045,0.018326775689672854,0.056492482887013876,0.10265971695929339,0.010900108851330593,0.03816434921640379,0.009722531771360567
COL16A1,0.0719988324735853,-0.011342582375185886,0.03291327125830233,-0.041351867750003546,-0.06382021805557259,0.03311815373372543,0.023953645104318126,0.021160720409937182
TPH1,-0.014768630973333282,0.0341065657358602,-0.006662869990314149,-0.029542086383792875,,-0.014899819821826813,-0.03400617538669097,-0.010153430151206462
TNC,0.068520165436396,-0.09097686192112209,0.02481206804446329,-0.07129371071099973,-0.04689782914586371,-0.04103985338975974,-0.06013046456825763,-0.05132476848315369
TNFSF9,-0.026261827784291508,0.010137602435686805,0.006691435965948222,0.020886283933897735,0.037975547665439105,0.0009789094401528049,-0.03449493332531191,-0.014828496868832693
C4A,,,,-0.015142169923551439,-0.019713403426941195,-0.013097507636377698,0.0955621338402777,
CNTN2,-0.04831817043483466,0.026419885934596692,-0.042284582039303804,0.08582636518187005,-0.06644426679926049,-0.011800270273242689,0.017340646421249096,0.07846788767144466
F7,-0.014407912575958711,0.015399218138052685,0.003707060261646471,,,,-0.01968739004992426,
LUM,0.04456477002595616,-0.02515437947648218,0.05071394267899412,-0.030139803860021963,-0.017323196367883806,0.0036017358117853104,0.029423034522991463,0.033712804017989456
BTC,-0.013071412633697318,,,,-0.024025248057775568,,-0.014243134565425085,-0.02449940106879983
APOC1,0.022516859238543203,-0.08680716080301544,0.024150106667288024,-0.01814831746036428,-0.11923154635038086,-0.03843223884298894,-0.007217908366402297,0.07485694060379178
PKM,0.004618390286693542,0.008558045477321693,0.04561677358570355,0.018823687928335307,0.09372612612434808,0.0007584604136443672,-0.05318245025031985,-0.05589149928624096
TNF,0.0302676535872255,-0.03218819737185851,0.045343271220239685,0.04007891072380982,0.0315332874238052,-0.031112498247394708,-0.013824367862870661,-0.025110209794097393
GNAS,-0.06955085321184667,0.06877814595298645,0.001970731233945008,0.06921969655408361,0.12799434247186206,-0.014805744143664666,-0.03493156648191704,-0.034383005899655344
BMP8B,0.02775995268516415,-0.024102432366232173,0.032865568751841705,-0.008632505815393737,-0.02276554641279541,-0.04721458586097728,0.04766026091332485,-0.0723458780928658
LIPH,0.008715913497749155,,,-0.012208728320348056,,,-0.014035221544537558,-0.027995723657143007
CCL28,0.013555552405702267,0.0522994827909132,,-0.018799433152143177,-0.024487107809801727,-0.011816204369074955,,
PTPN11,-0.004229335731535593,0.03776477526627839,0.020098047474322714,0.044854762461925775,-0.10368912058759966,0.051254334930803065,-0.046994280848493865,0.012273598208854158
ADAM12,0.06757713266225623,0.02625056454103372,0.033775654425500234,-0.01576938613187282,0.05871075203252624,0.0407054478537442,0.0372182354720938,0.04746065024846438
EPO,-0.019844233330826043,,,0.07321651809730224,,-0.014899822009915816,-0.015242609039082396,0.0414474193364381
EDN3,-0.025726248809139367,-0.01879228457078987,-0.028850097516322656,-0.01979806886724043,-0.029336610347794962,-0.015053565998756947,-0.04877388281750272,-0.03141928511972734
CCL22,,,,-0.025719425094171394,,,-0.01725135044231983,-0.02658927626693733
CCL2,0.06131660603289937,-0.0652606384258161,-0.007100164665888084,-0.030707795724501823,-0.08148594130054895,-0.06393733674400026,-0.04791939460260034,-0.0010733449168632149
DSCAM,0.004261090383682008,-0.07458290573307821,0.06040828081792419,-0.02494028910825128,0.10784179405783968,0.039250130583978256,-0.0027728493626852065,0.0031996269304812182
GPHA2,-0.016460385600312325,,,,,,,
ANG,0.01072772387119185,-0.03067800313386556,0.05089799195523895,-0.005590522381892964,-0.03345375976700137,-0.004193349520102602,0.01662599173080262,-0.010324572501862575
FBLN2,0.030016616127041082,0.07421823192790246,0.06785364243304265,-0.01807132479106994,-0.002716117537734918,0.014839648878610088,0.011248053148257078,0.08773564700133801
VTN,-0.015349729643259225,0.05681052955769949,-0.005505856688124527,0.04492225963139446,,-0.012380855024444552,0.007989190152525841,0.04026988357015754
VEGFA,-0.05986407660352375,-0.04331523461846628,0.05943154935576894,-0.06840543765258497,0.048054109906507485,-0.004909784569775357,-0.025674427356157707,-0.10620501355732484
F10,,0.08867016460524622,-0.004429225315770709,0.06324046879784348,-0.026901311522853712,,,0.06428079064178474
SERPINA1,0.02696892014612619,-0.0006267675229939963,0.04515454274694338,-0.06036784572307735,-0.10786769283115735,-0.034297721707053724,-0.037416249832938515,-0.03461528216684859
VWF,0.050993687098045096,0.0010444502996323308,0.02766809318147849,-0.000867982465454182,-0.009535386055348673,0.011030516493021995,0.08876320362016565,0.008821347616133023
GDNF,-0.023128740201244658,-0.023481703695109775,,,,-0.014899820849565468,-0.038428500352425995,0.007117147210737497
VASP,0.024080866171321193,0.007585537386099487,0.021147567862025478,-0.023314382764312528,-0.0013616433388787988,-0.03300410678838153,0.04053887736315573,0.002821454204334191
ADAM15,0.028765840797631184,0.020460101192417677,0.003498821287812902,-0.05095944342722962,-0.007841874349180865,0.05225729311373026,0.07984930272306157,0.026236214369419485
WNT2,-0.025834106436637413,-0.009681778923350499,0.01511885807808636,,0.011255231904240708,-0.013944023233178752,-0.018906943327447207,0.02642342013951553
CALCB,,0.083954014699834,-0.02894136196902847,,0.09646283044292901,,-0.016547033585334343,-0.0011349028197228826
OLFM2,0.030952221808061946,0.015124017382560173,0.029797015424291074,0.019970528749978855,0.047362339765071024,0.01602418005142045,-0.03701964807005154,0.058953923599751094
MFAP2,0.03497603327351414,0.013591945984422824,0.05283575103826226,0.0023426714213273018,-0.02158412774004286,0.007053728723640572,0.03489417553390591,-3.460617871774222e-05
HLA-C,0.057872199654249126,-0.03802711318944195,0.03896492295214137,0.01829294919413845,-0.07029808832523429,-0.03520924802916512,-0.0366441030206206,-0.024721797449353485
THBS1,0.03946564260951327,-0.004609386359361228,-0.004681229540103416,-0.013071079171016046,0.032012970802625766,0.027983146088003497,-0.02400850898479544,-0.027756251507391274
HSPA4,0.01665668015565637,-0.02958438009313896,-0.048597637839964646,0.020040239429952297,0.08347507325419992,-0.037573814387030224,-0.034192731855563846,0.00702767513977468
LMAN1,0.040918907312530645,-0.04808370133893962,0.007395480743146784,-0.02230171897181938,0.00515775843652871,-0.054453000886934756,0.004343207929960069,-0.0723492292385173
LYPD3,-0.02253011789146283,0.0009384022653648006,0.008180566886333994,0.043534159036894324,-0.022341784739668278,,-0.018213917194686985,0.05385057731047779
APOE,-0.03085031532890797,-0.047857767684819176,-0.0214614153098786,-0.0166932861277094,-0.06900685057194197,-0.021524502463109774,0.029615979766270333,-0.043741071985975995
SOSTDC1,0.029785472682621442,0.019188088314123133,0.04193127547405848,0.0056913957281306314,0.06766705494941155,-0.022656486710876975,0.08843653569758875,-0.017299854765989088
ANXA1,0.07576576094072925,-0.016115619625161986,0.03942346360911178,-0.004455790027512282,-0.06104329182047072,-0.02766480780036153,0.002850802134927789,-0.020440266896158313
WNT2B,0.019948461552369682,-0.01019320621674939,-0.002337389621722082,-0.01807904757246697,0.16501032701040544,-0.02439838667623562,0.01892997037181088,-0.010048710809817788
AMH,-0.0024300641909383238,-0.014279282986166753,-0.038227897960811795,-0.018412143295373672,,-0.01841657140241957,-0.001833949152242113,0.022490397307598223
GDF10,-0.017093131549588414,-0.03165537632868099,0.036622042627720175,0.04859330465230658,0.024577365528055395,-0.028665293956141837,-0.023504192857503048,0.03174198671743727
EFNB3,0.007762328881596703,0.06654293016190267,0.02949126210088349,0.018775719602565112,0.13133161217870315,0.00499407689443499,0.061180021625145964,-0.020081878923255986
LTB,0.020471742019863393,-0.01569403187824232,-0.03817391543867613,0.027761836111166293,0.002144568922742607,-0.027693567475871362,0.041369216520284254,0.022694780078001447
ANGPT2,0.012518721941912378,-0.018728078988523387,0.03813838015718575,-0.05098495595551597,0.010809894719852579,-0.005694285379448533,0.08852692533756146,0.0008565648766809843
ADAM17,0.08657293622924457,-0.026591946850724354,0.1045495984399315,0.0020344191097449588,0.058538518112373185,0.04572535379865667,-0.04385937091546544,-0.0033918171549351408
LRPAP1,-0.020489811015991878,0.05467416986437245,0.007613726884429458,0.03282528201158845,0.09254881750642914,0.0002758025777838472,0.08992045169153262,-0.006656601967718686
NID1,0.041479334322673186,-0.029333807222381346,0.05041602678631665,-0.01238304596757769,-0.041583480278236384,-0.0058126231507409235,0.06398427992559946,0.0166122018417741
MST1,0.02891191714835911,-0.02287922100919189,0.046181437976837866,-0.07012567141063432,0.026575266866030088,0.05565919509387929,-0.008078880871824099,0.07273230777799908
IL13,,,-0.029315565798125588,,,-0.017474661212583162,,
DCN,0.05105080366277955,0.03344733121107971,0.043902652960428126,-0.04053171323013183,-0.028924052331988685,-0.03268148209560152,0.05478967096069504,-0.009593304348142897
IGFL2,,,,0.021814454320496158,,,,-0.0008451871763182487
COL7A1,0.021574179529631272,-0.01087310885283649,0.06931052377937659,-0.01095983254238248,0.007228816214431901,0.03331259470234152,0.0784773263967642,0.03727131071121941
CALR,-0.003141385536734237,-0.01630743846676781,0.021355739930513058,-0.04829838375899176,-0.031697841402994906,0.040711390296787116,-0.017829270732623033,-0.056539742528994456
PIGA,-0.01664358902600274,0.0068726007543177545,0.027305291196145578,-0.0316716262909771,-0.060169180206196396,0.053608480009290214,0.09943995882243037,0.007297715688609965
CD200,0.0272097028076396,0.0646390297298489,0.06836219476495273,0.026152769493692076,0.16310950239957483,0.003494238892799306,0.05387708191816857,0.04384951652193687
GRP,-0.027409227614997776,-0.02041115726655242,,0.025000627381735783,-0.02053436562205155,-0.015053568264430918,,0.004149413693443684
CDH1,-0.04752948022720294,-0.02361904828617778,0.01948172589651594,-0.03633432142987169,-0.03410657027475268,-0.010902231717181257,-0.04380759335592825,-0.012421783859539879
LPL,-0.001423675271794883,-0.03766293374789136,0.058817163703944395,-0.0352349386472295,0.011981021550096463,-0.01554561974874707,0.03420092208414688,0.01439431112791043
SEMA5A,0.01127498856737199,-0.05042920682039568,0.0344381084182791,-0.019025435334780905,-0.01336182211316694,0.01208064020375249,-0.018228548898168728,0.009381564111525702
SEMA7A,-0.020811558838305846,0.008780216475586296,0.0649468632808147,-0.014784226291837203,0.018023347167814882,-0.02038424758246162,0.005434132471865437,0.029576949346954
SEMA4G,-0.01517254149378775,-0.007369803281607252,0.033999288256132555,-0.013196864294359244,0.053638596911455345,-0.001624705661174005,0.02443978379094494,0.050831723321182694
SEMA3B,-0.009532015886562136,-0.029091814499009508,-0.01019043571772104,-0.033896332913885434,-0.04527561906580267,0.009549572561640924,0.04381033838860172,-0.047508095440058865
RPH3A,-0.04095854644694051,0.042402657322956006,0.02472108816210155,0.007535086084051289,0.03742941765020378,0.056594214285289504,-0.02074174890488012,0.0038558749754648686
JAG2,0.01888860502228567,-0.031286755007114586,-0.033854282991077546,-0.014325654912765934,0.08131556287795429,0.016510412735634115,0.026369523694285992,0.03875232693866193
CGN,0.05773571358963877,-0.01020979317643893,0.04878039267820808,-0.0020865320271867696,0.03185192807775337,-0.009293347266962387,0.014697871817255438,-0.040297475828700094
GDF15,-0.028497662843531953,0.020862419188071635,0.060355089096046706,-0.017630488449230184,-0.0151291817364484,0.0648706512991109,0.0583531280067686,0.006920282986592437
SEMA4F,-0.004586107365801643,0.005314555123990128,-0.0013561245473303534,0.008181288976114762,0.0528919406607366,0.02582100482144448,0.09141693141421395,0.05211466920744642
NXPH1,-0.0016516203361212887,-0.08285334534789059,0.058593839690247534,0.027651717312736156,0.10793772361741633,0.00922921879855258,0.0015226850935720823,0.06863232043079064
ARF1,-0.02066396877991293,0.018409749058111134,0.0007562728291477681,0.028422345114952834,0.0854133360965312,0.05481532687015345,-0.024570259032771484,0.043315553176585385
DSC3,-0.012456894215874844,,,,,,,
EBI3,-0.010494553428616363,0.07490181997832909,-0.006018638557536888,0.029001536611663725,0.03264634404508889,-0.015949428803946165,-0.024510734671766433,0.05415904246851532
TIMP1,0.05419576735746389,-0.07196219407925158,0.04944245153515228,-0.04682784548615203,-0.03903836875195088,0.009954293616525223,-0.019020961372632202,-0.08044870333350167
SEMA3C,0.015549692428863891,-0.005820205839651617,-0.04660821381161327,0.024768817571390055,0.011515987503629624,0.00909298906087503,-0.0666119363268204,-0.04595991939785667
GAS6,-0.023678796588533238,-0.04224224022600519,0.03730196230458786,0.022284701759489406,0.015415104381527656,-0.0356405252254769,-0.049326787989206027,-0.0005595023521298777
MEPE,-0.01217277010030393,0.13259740528775438,-0.019696701921795526,0.01987248703629268,0.03876078479915305,-0.02760387432303743,0.006499695040819367,0.0007667602640863769
SERPINE1,0.021009406232621514,-0.0027732321025780255,0.031642203328151285,-0.04982658920592991,0.0005403148453563898,-0.07286331268921642,-0.018508801959807232,-0.060123816548690846
RSPO2,-0.033620367235239285,0.10592781781646064,-0.009223938906070506,-0.030224409844798027,0.011230004349956656,0.00941310517067261,-0.02131444685511391,0.003570116107628943
SHBG,0.004771325437428789,-0.01684826710537808,0.03500378645109804,-0.014920966665166598,-0.018859465090242916,-0.012007246508101067,0.057059547660135296,0.0037847570474960146
LGALS3BP,0.019974969687486403,-0.07652053499551688,0.011555717087709767,0.011188536492030622,-0.07753747095061221,-0.003981458560539846,-0.043083728387981836,-0.032678647419820836
LAMB1,0.04854000476561675,0.026646567198270927,0.09038636595606457,-0.051126411053637744,0.05372029582298746,-0.03888206128804414,-0.007377545215362387,-0.038047555354817617
SPTBN2,-0.009414652690136254,0.013458761197589816,0.039780010677831025,0.048052389953871115,0.07780996748019575,-0.008869262463092468,-0.03837551408889519,0.029237254447859278
COL1A2,0.05973958287312439,-0.06396652437244967,0.03660143022063085,-0.030587363767334726,-0.005780166077803044,-0.006214066795375557,0.01772348874953246,0.017841720398296172
DEFB1,,,,-0.013490783050489062,,,,
CEACAM16,,,,,,-0.021795872082744826,,
SCT,,,,-0.012399692116130316,,,,
WNT11,-0.017854774933630347,,-0.02856256987531305,,,,0.04968133493880211,0.0326326442835559
LGALS1,-0.027155526903280085,-0.058541774010380326,0.01802073092165036,-0.031415256807162936,-0.08285368554461359,-0.05369172392953165,-0.036830754559437504,-0.06468167975912603
BCAN,-0.026468364415190435,-0.06713379986391495,0.019674708071240277,-0.0026311457043832935,0.07555078011927728,0.02690039854513592,0.041312297936830146,0.08928215229183237
ANOS1,0.0003055687419766956,-0.06351576462318931,0.03828553694623249,0.04566630637816731,-0.051729501632365435,-0.041466367124058684,0.05375076212811625,0.025987586245616957
EDA,0.03964712533923458,-0.028875645195238185,-0.034151218243175546,-0.019429096808753103,-0.023076810561039968,-0.02622928882058894,0.08520992804248488,-0.008266346108065141
FGF22,-0.01858760621840933,0.005136045982468572,-0.010201084655845205,,0.01465279525526837,-0.002075225330235667,0.015469716780151384,-0.027441136719264302
SHANK1,-0.01785477378737587,-0.013336435660001918,-0.008595584002191669,-0.018149714518370587,0.16210317846878597,-0.016796119229764078,0.03557636262723411,0.03810784138636765
NPVF,,,,,,,-0.017251351598663464,0.055967997566832205
TGFB1,-0.01755378063468791,,0.072846874556035,0.029443108262953047,0.03183352144543994,-0.039076498705741744,-0.03327094920560963,0.04008131557288049
MSTN,-0.036894692956657114,-0.011289061594507285,0.057878796371853086,-0.03275978101116237,,-0.0014332705337308186,-0.019533540962626984,-0.051012556023865625
WNT4,-0.012030507474790288,0.0009193128593470907,0.023872493195223853,-0.01905359399900854,-0.029140333002005286,-0.01665737364182813,-0.043686192160215215,0.047872821229790925
TNFSF4,-0.027511568347347443,0.00654304678421818,0.12816939881874811,0.055004765776776265,0.002728622958025824,-0.02489102082972172,0.011974790329200036,0.056546519444008736
NTN1,0.09361074878282624,-0.04634369877237453,0.027290104740044587,0.0063820163004245905,0.028272820853497815,0.045035927530040314,0.034336983473076066,0.07356500360403458
CXCL12,0.11014821267252867,-0.06413457330891087,0.017938108055317672,0.029552896598724614,-0.033346806794860503,0.02559465871122232,0.029141627584848596,0.017036629762256315
GNRH1,0.03400081854698741,-0.013566873915186215,0.048319111130329044,-0.02875875427875945,-0.02158412760338593,-0.00862800794094794,-0.010839367503951423,0.04799932400306647
FGF8,,-0.01895985292716395,,,,,-0.008503380655697132,-0.021201685850736018
RIMS1,-0.015998498981146136,0.08370935597876981,0.014146516046661927,0.032022983305663895,0.08184267893308984,0.046138665301538435,0.00024888120270928865,-0.02503439167166645
FGF14,0.025866442704392027,0.02663641848560799,0.04821940368095464,0.06579157108379709,0.0026861708470745983,0.00029612945107964234,-0.009281008219004766,0.019035474375101967
IGF1,0.02709317302056237,-0.027117661728371347,-0.006845969692447408,0.014432473356864728,-0.0165625836999517,-0.012878138170946045,0.014304333223286433,0.03563963794315234
TNFSF10,0.05476229032238445,0.0452965654191614,0.0029942941329637327,0.05101621433150162,-0.030864059217805766,-0.03287603295653462,0.0071941603560545285,0.05860962903893158
GDF5,-0.01844317697192749,-0.015694037973485658,-0.037724143664474366,,-0.008879831142306737,-0.012195420617566264,-0.020448042109368864,0.02184609954080906
CHAD,,-0.026853383570885278,,,,,-0.03478585426069651,0.06988945649928446
RGMA,0.019801094324678997,-0.04935001689864019,0.05261663111144891,-0.05301381226927733,0.07981440739065755,-0.001467931930156166,-0.024575992479825875,-0.04158925548187487
WNT16,0.04476986794538435,0.10617603112417293,0.0045703933115447265,0.04302049709609049,-0.02914033551897769,,,
CX3CL1,-0.014775882491582073,0.040408606577645195,0.003629577885762251,-0.03101144785752996,0.11302772626567067,-0.048866615800624284,0.031498532935637424,0.03708916572537687
FGF1,0.027928511185840197,-0.025359932271077523,-0.04572066928817576,-0.008240357870593818,-0.042765442487948176,0.03187703273687617,-0.0021802779467395205,0.02124780683993458
ALOX5AP,0.08573492621622036,-0.018040330987186496,0.0313010076626099,0.026596688806952148,-0.08958467598326358,0.00943781961159334,-0.05169005522288191,-0.058985907248478055
IL1RN,-0.012892560307101604,-0.018623330979714022,-0.026592277588455858,-0.0003090744472566923,-0.022810427126571317,-0.01309750475327952,0.009318416905931848,-0.03337526517344615
PCSK9,,,,,,,0.18860858676747946,0.036504948148745296
NPW,,-0.01929097615413181,,-0.00111865540283175,,-0.014587768654967147,-0.001523834519980921,-0.012509349604270454
CXCL9,0.08112212029901153,,0.017404759894410263,-0.015211807265117092,-0.01943265427787584,,,
ANGPTL4,-0.016847952111972674,-0.025229727908891685,0.0841916935231724,0.025556394267847993,-0.07271181928404265,-0.028890295808049624,-0.03314553462110117,-0.08161745938565168
UCN2,,,0.05513088064391424,-0.019429098006998633,,,-0.02601906987317738,-0.010495768508254876
COL4A3,-0.024173651883144534,,,-0.025133599076242463,,0.12468177613685232,,0.01757690012845783
NRG3,-0.0060021931105161234,0.07136723502159321,-0.029993871927918938,0.09752079150651831,0.013047745916216354,0.03694239931220922,-0.02583400071344392,0.04340597699430351
IL23A,0.06680754094697275,,0.04377457103303503,,,-0.020096430817728342,-0.015047693442844267,0.014169318358525503
COLQ,0.000425160619276835,-0.01096524019734548,-0.005823469921384091,0.023067506929698337,-0.04249548455877005,-0.04929219838040791,0.007200580999865953,0.056690915333984924
SCGB1A1,,,,,,,,-0.008497678499175055
TNFSF12,0.005004818222329357,0.03677571656939543,0.07210846379409848,-0.004403448362775469,0.009193449409138297,0.026646635711818547,0.0003411412284684606,-0.011346528929948007
DKK2,0.013847532127254309,0.042618203727379365,-0.015244247576785351,-0.01991967000937598,0.011980923938454863,,-0.017762757375881098,
FYN,0.03677021664981933,-0.0572603030951983,0.09111783212153805,-0.019547341674183243,0.005003857645032351,0.00016948187182900414,0.02212785198308637,0.06553307764477097
ACE,0.04736548399799442,0.0017438382905512631,0.07162995467191086,-0.017961907568032565,0.02625278055501793,0.022402816653774554,0.03451128979849212,0.03102153876078518
IL18,0.0377767246212448,-0.04827060296316746,-0.014145805574440264,0.02474862479260116,-0.06718084390562085,-0.04832006966487409,-0.000586890639271642,0.1005045849214336
PPBP,,,,,,,0.00526129329658486,-0.03113282229792258
CCL27,-0.013071417200190697,,-0.022962618798596544,-0.0278672002778903,-0.02379132043424841,-0.013804266349593381,0.0037149338336047674,0.06170623513250095
SERPING1,0.054893469449872986,-0.006547568704501574,0.034665502082300625,0.02826758640926827,-0.037740203347880405,-0.03633950335918399,0.00247431137986377,-0.01435690152375731
AZGP1,0.04419053036307225,-0.01571939532937081,0.0116957487279505,-0.006726455482523072,-0.008804482629515891,-0.006221434246599905,-0.037526059724824735,-0.017800874760831878
INHA,0.029474551181771412,-0.024561590070348666,0.07617056543620083,-0.03537553472158721,0.01649388055491359,0.0414996262665032,0.06200369300107304,0.046289805433295986
SEMA3G,0.07360420309903846,0.012035085012058813,-0.008291755946929982,-0.03081138904155084,0.0715865799698047,0.01734482048559874,,
COL6A1,0.03529151613404836,-0.0034521660753779374,0.020317696355493093,-0.07594341263827348,0.04962247081670375,0.03772303223317153,-0.010183391045237977,-0.0656384672897028
FGF17,0.05536694745457161,0.03370975368875906,0.05830136892091619,0.022999632049437304,0.12138276610403621,-0.017340896576821405,0.00950435996587559,-0.05358184903022791
TNFSF8,,,-0.011613311874198983,-0.015906688223413557,,,-0.019991918918535422,0.014536723319561566
FGF20,0.027635009061075744,-0.016280762634049335,0.003989224080880361,0.02834257707201089,-0.03479282137303172,-0.015946955760831136,-0.021739521563797992,0.02027433831411655
ICAM3,0.03657845022374657,-0.013940686489955115,0.08575630786733576,-0.02107594490758469,-0.026874315206220474,-0.010364365317960308,0.014313291105561577,0.06813738934875288
LAMA4,0.08816604127045902,-0.007141476399175721,0.09231104598652873,-0.05429982323120268,0.05049313989032366,-0.019783308415714605,0.021723031383852467,0.024026934389393063
DLL4,-0.024907701113675924,-0.019397198668636872,0.06191440239326169,0.0153556143070075,0.013304344994057317,0.0508555853268785,0.1193476400033966,0.03956458295027435
SEMA3A,-0.012282707459459103,0.011004011703787103,0.01592702867633241,0.023315282744030778,0.07692833551253331,0.02658220325173123,-0.04462835578983487,0.0035112162917505275
RLN2,,-0.019126074563902556,0.10184273018033083,-0.01620294823356906,-0.004258700030295499,-0.01256367614210085,0.10871965502122391,
C5,-0.040295875282176874,0.007180183211109804,0.025185495735989955,-0.02262874366126738,-0.025925033293122263,0.04078460210434309,0.04386160118417413,0.07711617583406088
EDN2,-0.014768629604975422,,-0.03634506195375117,-0.019675778714045713,,-0.00985286503704987,,
C1QA,0.09063438416478159,-0.06200898006613079,0.021574066794653145,-0.02790719266929289,-0.12311648985666417,0.01825674483219748,-0.0171549571351694,0.04187036620475323
UTS2B,0.027223091510357803,0.01127520239704538,,0.0057374095020991485,,,,
COL9A3,0.01575989799880706,-0.02849428598566774,0.033026933139069216,-0.03590822413314119,0.0016807810710853476,0.03663874746373453,0.08134029936299846,0.07364458508742419
DLK1,,0.02724769663895962,,0.06851921503616475,,,,
HGF,0.03702355261074888,0.03216736232579751,0.008443122396651955,0.033724979081374624,0.04976360386967371,-0.019135875066726104,0.007057913775374052,-0.005490280436241024
P4HB,0.048135701392470955,-0.0627334448834543,0.04876450615564016,-0.04160151553511655,-0.0034668088732418257,0.009539481873387134,-0.026004536976703935,-0.11827818270265154
ADCYAP1,0.010686293481242923,0.021079011734221546,0.0076708943196592185,0.005042924118778141,0.03102679826851372,0.018688981611859893,-0.010651691959596763,0.045909230556070234
GREM1,-0.02077391006323751,-0.04803409616088335,-0.05342808785863463,0.003757148076140965,-0.05132321448514394,-0.017975522082453673,-0.018347190399261935,-0.024001407040996448
EGF,0.023010055171534212,-0.02278411596520195,0.044051125947184,-0.014030230478062573,-0.027938139914551043,-0.008143349346627585,-0.016902564249219664,0.007103148922984181
VEGFB,-0.03002137253286476,0.00938698156119845,0.0020787772541757355,-0.040337217609840444,-0.06199700502859552,-0.008155010827200606,-0.027385411673102083,-0.0362919847773152
FARP2,-0.03236579665071106,0.0006404989929930787,0.047548036805250465,0.06511550172370342,-0.03538925806909918,-0.004358981157219609,-0.04828983317291858,0.04715825338081458
BMP3,,-0.004894300182322475,,,-0.021326136027101778,,,
IHH,,,,,,,0.005365967286563408,0.03520025921782919
LAMA2,0.006661834991059485,0.026597995752634808,0.10423762307125373,-0.03173360776634506,-0.027247027930263283,0.012276712197586373,0.050377998367080463,0.018887321563534853
SERPINC1,,,,0.07652409700422118,,,,0.041452674537612116
NRG1,0.011476515784501035,0.009002520949985323,-0.0218444547328256,0.07542205263477512,0.015344352033387484,-0.01174715882960481,-0.02912864846406302,-0.015586872480659963
SPINK1,-0.04419087253340183,,,,,-0.01256367614210085,-0.03815654797284958,0.019284972431320956
EFEMP2,0.044476501892936275,-0.011318683202081911,0.01440239333810898,-0.0006073526531583217,0.03312362867045846,0.03801629043795399,0.005893660535986872,-0.045064966008572044
SELPLG,0.03526151034540955,-0.027193567955442387,-0.039691171690494756,0.0483720287021743,-0.006581506661966346,-0.0121328742639506,0.03675320624089131,0.0502194004327562
GDF6,0.11509746342659816,-0.028410581019754425,0.09550529549819586,,,,-0.012658355431252686,-0.007017118425994384
HLA-E,0.07112240169081546,-0.06324589546357016,0.019372466391394453,0.008182038436215492,-0.09867057621390647,-0.010792293141133634,0.02647724997573146,-0.03941441636265397
PTN,0.0200858165326648,-0.05088534773752635,0.04788862897784117,-0.057400102147960666,-0.016308689704337256,-0.032266416087295025,-0.06928817290170818,0.004945741802438538
