,UKF248,UKF255,UKF334,ZH1007inf,ZH916T1,ZH916bulk
NMB,-0.030466483986801178,-0.04465417726937715,0.0734624772651045,-0.009295376887453001,-0.02579541349427827,0.0782537322660788
CCL26,0.005818591466144746,-0.0004886110395172592,-0.005873687839888174,0.20335913538869133,0.13542419852890022,-0.00741035159423842
FBLN1,0.00698278649547154,-0.021636577419200543,-0.019468645496970343,0.018784749916223847,-0.03765796664127007,0.06659925512926892
SAA1,-0.048741816759934144,-0.005687451407093776,,-0.04491262284463866,0.010039468159196303,0.013414679963825499
MICB,-0.022191387750272407,0.09861541046287263,-0.03438987892816032,0.013458968155304153,0.14972185317643258,0.044163286538691934
MMP13,-0.01597052931316719,,-0.012983572020375934,0.062176365001940834,0.09142482662969773,
F13A1,0.031988221148335945,-0.012300553324146986,0.0240409755768389,0.006657929093164342,0.030207169472496357,-0.03233510064572601
CXCL11,-0.01387211512772106,,-0.015940839260395523,,0.02861206893708832,0.10281203289427594
COL5A2,-0.011727784551982924,-0.0806335246234569,0.01081501542046796,0.1131366910017628,0.09973138787844461,0.033893160541988224
EFNA5,0.026093080507367764,0.16237222568199045,-0.020117725556532077,-0.02294685978892356,0.06914380959133097,0.037120540078622234
AREG,-0.0010239565111512306,0.01159202778553201,,,0.09775536044695268,0.027806438842790104
EDIL3,-0.043164605064811574,-0.06864782910631359,-0.06372581561866383,-0.07566849861969968,0.0814139363895472,-0.06892727439425363
CD86,0.028539547320261423,-0.037367023774213644,0.013274479070217678,-0.004306419643627282,0.08509014623048508,0.02994596973803834
AHSG,,,,-0.02863852729506856,,
HRAS,-0.017046152874240456,0.005326210398666085,0.03709539993790473,-0.03230476566845344,0.04832952651149828,0.0001713275456971974
C1QTNF5,,,,,0.10439524945415815,0.12770120367410737
RLN1,-0.013905290594267919,,,,0.055942565872869755,
COL4A1,-0.003711420853954351,-0.021974639192403382,-0.04674089693053209,0.09751870217664976,0.09727889543159161,0.0601478310561343
CCL3,0.016248920074615106,0.041675970750308725,0.054771997886053934,-0.027601823525603406,-0.03403878660113875,0.06017941387090712
BGN,-0.016591408196738232,-0.11323450542974525,-0.0035606509162637193,0.06924388329566841,0.09033500493032277,0.023767666419776328
RETN,-0.01874306002207079,-0.016548670741207108,,0.030843134709603485,0.06002659739732939,-0.023027357518292317
S100A9,-0.0007111909658407887,-0.03559997592509606,0.0413486429862333,0.08663219510012052,-0.040714187818794385,-0.029324241307765526
HCRT,,-0.01705137434628519,-0.010587480045961814,0.06577039630526577,0.0019403149084658857,0.05698550559368824
FADD,0.02518382102776927,0.003901194741350078,-0.0034022153365173245,0.022185434294776287,0.0704283148297947,0.04250133044273026
ACTR2,-0.00210640182119135,-0.00737992818169805,0.0033180386479979116,-0.012391828906916721,0.025593251417143754,-0.040706840388428825
BMP2,-0.05606200132238554,0.06754732656140859,-0.02208025235597559,0.14328572818948082,0.05784364209651056,-0.04461443776108686
PDYN,-0.0559697204944572,0.020562715392483884,-0.02898679617977206,,,-0.0020987455650818224
CD55,0.04983765414725061,-0.01610011593963538,0.007841833664281558,0.03828554172128913,0.09688801409914044,0.055613616054899395
OSTN,,-0.018483073917768437,,,,0.04962469531584635
CD6,0.036472145010931316,,-0.01715564656386279,0.045167423555430394,0.035011045422379976,0.03239240350776797
IL16,0.05976956512322151,-0.023055290908025064,0.034612580216811,0.014351109566563235,0.0440375615153428,-0.0014159162366540051
LAMA5,-0.011115384316061563,0.02959378300148208,0.02945455464922041,0.08775064683372182,0.0748542171420003,0.084125205977255
RGMB,0.01917829096600777,-0.012653013852832198,-0.06354644436046203,0.024608248941919486,0.04505160152764515,-0.03510750942466513
INSL5,,,,-0.005597339325200477,-0.038018971287308786,
IL12A,-0.0381700186880248,,-0.02335340509062458,-0.02267354170640789,0.04476797698130591,0.0490773328774246
S100A8,-0.011346591589659614,0.0006377266814948464,0.0477196083326131,0.03728618415863998,-0.036672516757652346,0.006537255222095629
TAC3,-0.016354825485225134,0.2349294133721054,0.02492882425813139,,-0.02695831581108869,0.008757113083942693
TAC4,0.009425181935598539,-0.041450822165004654,,,,
MFAP5,-0.014688148214963816,,,-0.002567224311792476,0.0885091992277629,-0.03325594740473489
CXCL16,-0.013132112009963552,-0.0746861462950699,0.012212349389288193,-0.036347890616033156,0.00014559280326260774,0.04186607148387337
AGRN,-0.021236125557059678,-0.11654294279914026,-0.03460411910119441,0.14221034541818828,0.12018772654862074,0.10221720967181235
COL4A6,-0.018743060355173407,0.001997895803079325,-0.014035396772380988,0.09349758376875639,0.06160375527591718,0.11244114002889129
FST,0.03401786841725301,-0.03159477411724732,,0.1257748716326055,0.045794449014403237,-0.028428862758200866
MEGF10,-0.034563172695452345,-0.048168100342513155,0.024796942784130693,-0.026915382712579698,-0.0396455825182655,0.04798023110084949
C1QB,-0.003739087713867561,-0.0769412974760663,0.010049505669728526,-0.03207078943004816,0.012776733760360941,0.08265043843411037
HLA-B,0.08128804034893526,-0.08822931674168738,0.009600522206197466,0.08273325820320951,0.045970695930019866,0.046630891741635566
PDGFA,0.04461678270535765,-0.09072816579713316,-0.010898141850513573,-0.08629734140560205,0.07673138692796205,0.027146767502878557
LAMA3,-0.024844048931072407,-0.025388316796012632,0.05157795613607369,,0.04003444054850778,-0.027056973301645568
DKK1,-0.026115639460194153,,,-0.05993028990942524,0.07341216542720679,0.010861960355655816
INHBA,-0.01114763864520542,0.019104585369937928,0.07710215845111969,0.08223990752090281,0.05932296407329405,-0.01400569827350323
LEP,,,,,0.05386502758097068,
IL7,-0.005509083572937638,,-0.016645200925408013,-0.029023395259264097,0.031985417139051245,0.02442234805856619
FABP5,-0.05282334124760717,-0.06986645721342423,0.058821677675841295,0.04236684577571307,0.004767757032790017,-0.019952787335142715
CCL4,-0.05839851341510785,0.006763672258841785,0.05822966290422209,0.044579685709639494,-0.061490847502365276,0.059848400803743124
FBN1,-0.002018205051943106,0.01683528193369866,0.009425985290620591,0.01645751358758774,0.09119559722586933,0.006229220483862476
TCTN1,-0.0173768621290459,-0.05798700782506358,-0.0193773325826714,0.0073870537777123305,-0.004993381979878136,-0.006656639456031338
NCR3LG1,,,,,,-0.02106914492728934
BMP7,-0.0004066382555558984,-0.010046708722462735,0.0385199718941384,-0.08093675030893221,-0.03698550204140264,0.03088519039333584
NLGN2,-0.021149511449412864,-0.06494154647870307,-0.0106081694370548,-0.05221396034498016,0.016343724908719548,-0.02788749046435125
CCL25,0.09414811348515956,,0.06714131284725904,0.020874345546364647,-0.021643313134996463,-0.02167316585003144
NPNT,-0.06858065252747375,0.09819156570681395,0.0873087905978023,0.016051307277796904,-0.042341106373867315,0.02485297116062312
KITLG,0.03682949722151732,-0.0008616061795207157,-0.005105767918774399,0.017772725287216382,0.06759993174314262,-0.04999332209879366
MADCAM1,0.03384629143160637,0.05930429409738767,-0.023855776215173426,-0.033670936871169156,0.01257589134124883,-0.03431307849800832
F12,0.0022477600772017278,-0.049844267945302265,-0.027075606747974414,0.028441958586808914,0.06411653457781323,0.08683005615827748
S100B,-0.045171388641611084,-0.09369881688533746,-0.05867643828673797,-0.16371455087104506,-0.05508921583284914,0.0859141594094009
IL27,-0.0207696866266472,,,0.07861236423752277,0.04992569153393623,-0.018011637285836695
CD99,-0.03395217053842186,0.02855509860477165,0.06678630608152328,0.10270563471981414,0.055769178057277935,0.07839297647376857
PDGFB,0.008798684872450889,0.042632511256129546,-0.03666819208004585,0.12536704447567146,0.08891586834194933,0.04277153328883759
CLEC2D,-0.008244883573495685,0.00882640261021044,0.009838989170289318,0.0017167447978114231,0.06860549754125356,0.07337113465766866
F8,-0.04482062105601919,-0.041294659448837354,-0.007335377582670918,0.06510681046582385,0.031001249168693547,-0.02640865509877112
C3,0.0212535440089592,-0.12871950083040806,-0.024246966676177623,-0.09938109414424026,0.018308431600895077,-0.045115170003540685
DLK2,-0.02870385108569237,0.09090985243874125,-0.02231892327954302,0.03480371413267886,-0.024608459891979087,-0.045864412454219
TSLP,0.012587255756698609,0.10944132915845824,-0.019372231401105687,0.0034038845714917916,0.03531250042963888,0.009621248465924334
OSM,0.010188394006584198,0.016615779611830743,-0.022448543972112472,0.0861155171095521,-0.0003347630235983904,-0.022913422288919863
PRND,-0.015250222404304249,,,,-0.028755010139307546,
SLPI,-0.0367774143380182,0.05633702003300314,0.05558003546866148,-0.010746054418369861,0.06628736085143958,0.00042135067199348524
AFDN,-0.013848347820257598,-0.051234647959847335,0.04524253743754661,0.04332672458761859,0.04578529637058605,0.041300503713843376
KISS1,,,0.024761048133860902,,,
ULBP2,0.023252137329748623,-0.051155920349483984,-0.013953594413083383,0.045098927672956,0.08054304886851234,-0.007449784576520367
ICAM4,-0.013702926242953894,,,,-0.02633945005506544,-0.020026153893675926
ANGPTL1,0.031606628188017405,,-0.004725179443301838,-0.02863852887564206,0.003937603645514169,0.02884180326679634
LTBP1,-0.007664502279751812,0.04187169460020107,0.04340992193853219,0.02210869918443429,0.007527776521388639,0.0166599372017778
NTN4,-0.03212269666850678,-0.050833976960591866,-0.006846038203033265,0.00808899032237908,0.05966746961051524,0.05018137519914811
APP,-0.04335482035169782,-0.035791123863594676,-0.03175071780153597,0.010575775510724295,0.028762181134035798,-0.032573646551436644
RIMS2,-0.004048473163642686,-0.006403947183061196,-0.046085941855997084,0.13164650062595118,0.09339280912559383,-0.012616118242526338
WNT7A,-0.031195044988442486,-0.02607431487331602,-0.0340306393414194,0.11197496633958887,-0.029698494221024132,0.007745817302249051
GAST,,,,,0.03798230944996408,0.08207277923468888
GPI,-0.014632805255633926,0.08722318928348283,0.026946910101506093,-0.004474902094279026,-0.027049239821114984,-0.09824170775509762
IL1B,-0.009433948501805185,0.1363402024805812,0.04015029411547604,0.06775264039066346,-0.022469170100789505,0.017582983049115382
SFTPA2,,,-0.013200359419427252,,,-0.0170463069515891
HAS2,-0.02855320550621018,-0.0472587437130722,0.035846190249752566,0.02139744002340697,0.07534548610795178,-0.003507378118613209
IL11,0.062122626498696924,0.11224807614600248,0.0077817836161624705,0.17874795090416398,-0.027071201645948447,0.03436252861377107
SEMA4B,-0.04343007096206589,-0.05585254304563404,0.021403703557179746,-0.0005263052090356565,0.04085750971971858,-0.0022964521244579214
FGF12,0.04206077448189389,-0.031200388816123876,-0.06498906814535416,0.05544664982463745,0.04296649871396971,-0.07270834261834697
CP,0.02477086053999487,-0.07452710408176197,-0.03510880125353092,-0.062219088980960714,0.05423509013265643,-0.03902635661854668
NLGN3,-0.019059942528295105,-0.04605121365366628,-0.011600689931737884,-0.06636572775825729,-0.05697704053620978,0.11857837055182688
GZMB,-0.028514050115167243,0.02039827776955531,,,0.030396043192562245,0.03516295487413377
PROC,-0.028408697229100353,,-0.017750581030054124,0.16129662527184493,0.005587526040940728,-0.02571710956738337
TNFSF11,-0.014104873554802942,,,0.11087502756610797,0.05123686447252024,0.03956489788479168
AGT,-0.05857273283192272,-0.0904754270153823,-0.02269941197842325,0.057025567969720116,-0.07691555051255922,0.08369913746342883
PTHLH,-0.046009606944714045,0.047268108333443054,-0.005674541905843656,0.04835557949448557,0.0723414076771151,-0.014402872442793983
COL1A1,0.028864547501615007,0.0054947086504604,-0.06543421832020188,0.030657535312703012,0.07640287343530794,0.058445190678678885
LAMB2,-0.015401892342832003,-0.07424665219867206,0.002790237003490345,0.07489082717542656,0.10370314939128057,0.06125331203059944
DSC2,0.022562840433699074,-0.03621688435839682,0.0028228792153332043,-0.014865640249640731,0.025214274006503168,0.10872530584574076
WNT5B,0.02101668556752696,-0.029759590684694474,-0.0293018087572486,0.09565846991445533,0.005687922486668591,0.05647712538308489
LEFTY1,-0.02181283813447483,0.021062698071873047,-0.019517929318913604,0.021378210059117962,0.0018884852520565094,-0.027220547658639786
FGL1,0.0759969107003992,,-0.015205861692344856,,,-0.022262498069677804
CXCL5,-0.022631911947536543,,,-0.034992629986273706,0.09737671374156337,0.04296400037260326
S100A1,0.02696654726354955,-0.016739238081410892,-0.0549011151910277,-0.06923244312924672,0.014833915446618518,-0.03331363940189488
C4BPA,,,,0.02830465367117809,-0.02210540122510125,
NPTX1,0.037723062970861136,-0.020246843064696846,0.011392882087247277,-0.021532104983227843,,-0.05162035791933115
TGS1,-0.010027030792838879,0.0005584984477113676,-0.03157481462573066,-0.01047815054679771,0.05842258914805261,0.01797794644359046
SST,-0.04593331255816297,0.1494226429373547,0.007743785975168723,,,-0.05970044317831481
IL34,-0.06990522870751817,0.01980301994660018,-0.053058830341647135,0.14050416172988617,0.033389307775377804,0.012384567653693862
DHH,,-0.018017538429371947,,0.02350123494860554,0.04416609346320287,
XCL2,0.006009088038256195,,,,0.013443256721754795,-0.020238638278885637
RSPO1,,,-0.014035396772380988,,,
TF,0.025092460430454256,-0.10126729474770975,-0.020294894157462814,-0.1590526927527626,-0.022411366785491178,-0.013940263528103401
IL33,-0.007664441001091096,-0.0051143355913896085,0.028522110872644797,-0.04023788041188176,0.020778071065761926,-0.021402081648651188
RBP4,-0.021298372024489986,-0.020034108904376915,-0.039428512957873946,0.018369536729324523,0.011174734372040506,-0.0009970027388904383
CCL19,,,,,0.01763770818854782,-0.02605753230218613
CCL20,0.0040828972959815425,0.06905774255460626,0.060072668784083634,,0.016237832453613942,0.0077211519555947985
NAMPT,0.023546712127941457,0.051021593290349714,0.06254684319637886,-0.0006973887813712863,-0.011525418952385902,-0.053220935217663565
