,UKF260,ZH8812bulk,ZH881T1,ZH916inf
NRG1,-0.024717332383675017,,0.08542885025402024,
SPINK1,-0.021852718619138282,,-0.016336771434458174,
EFEMP2,0.033303804430345765,0.003793242628202564,0.009821869308702066,-0.042334791205693924
SELPLG,0.06381367886878479,-0.0725031409534101,0.0581280802997067,0.03810115287805847
GDF6,,,0.058882605401074026,
HLA-E,0.011940127825656581,0.039259763033726754,-0.004355464078155776,-0.00658068434381637
PTN,0.07737802683660439,-0.0567326489267865,-0.07734892168342007,-0.01827397164650955
CD274,-0.04052136023932854,-0.05466047346685743,-0.03400170824063108,
CD14,-0.005045626179423148,-0.034957656731155806,0.05963463580909824,-0.034520914652895696
SFTPD,-0.01372331601397449,-0.06020040222568549,0.023751198524155234,0.02827188298223295
SLIT1,0.008938050270231052,-0.06326245298862393,-0.027584293916950605,-0.035350336253264225
CNTF,0.017141037279852188,-0.010875903329056993,-0.013623716937310223,-0.037508995224531314
BST1,0.0037347578261638205,-0.03436022927826016,-0.019615763643153736,-0.038610064615486016
AGTRAP,0.08308517818540842,0.028060303031925277,-0.026787847194892623,0.026433689361370624
LAMC1,0.05729519256998008,-0.07110312588411515,-0.04043043461884571,0.011641910981492786
COL6A3,0.042022052423278,-0.06545601511739453,-0.01585393135322367,0.0559841239370901
FN1,0.04075099479808642,-0.11567984417480066,0.005129114900438705,-0.03623030880412659
MIF,-0.026584709059600375,0.046500888530520826,-0.03816924686830283,-0.06992751171496345
JAG1,-0.010750956103195434,0.041106309018818864,0.020343522933246302,-0.03875063560806491
NID2,-0.002295668426305915,-0.05293281682094548,-0.01429764517260586,0.06860450320937074
EFNB1,-0.0032342029200206767,-0.052934906947816274,0.04442002749682009,-0.00266769334388672
COL4A2,0.06108808890022741,-0.051440359700556396,-0.019355029786237654,0.12158941076192527
SPP1,0.025791736718692296,-6.353315988707589e-05,0.06125196369268827,0.10234796099368702
PODXL2,-0.00863254747858132,0.0014019376758551661,-0.01657463213674995,-0.042259858715300996
FGF9,-0.03612977113203066,,-0.008691058714977013,-0.05939244596540094
ITIH2,-0.01862409269275226,-0.05012779315725256,-0.03545430375836936,
ADAM10,0.017168277294692755,-0.07843959011622492,-0.054826760885733586,-0.02243633491663094
CFH,0.0026304572300353446,-0.07424000377762889,-0.05775261617978453,-0.06056278216837948
COL4A5,0.028829074205226325,0.017758346599069195,0.04575327780695177,0.030396295328403558
LTBP3,-0.029758574081715453,-0.05020212102796527,0.01561612067022782,-0.02263339922801016
GNB3,-0.015094738855339785,0.020460032581510496,-0.023879745587569657,
COL6A2,0.032527693778321966,-0.143295057255456,0.025687543669726084,0.030022035753554506
GDF9,0.008935349724764417,-0.004760676676561756,-0.03035494132591258,0.019332028111220135
NCAM1,-0.00420435215064392,0.06190601440028915,-0.008273784439581265,0.07163653916208879
APOC2,0.014987098282337661,-0.00499583007219828,-0.006046200229561571,0.032413487572767755
BST2,0.046322903476583396,-0.05435150921027064,0.007562131186498088,-0.025158445066635306
COL5A1,0.003800509347875885,-0.019362278033152783,0.05064404712838102,-0.030864667485274357
CALM3,-0.007001712875625032,0.006604600563115746,-0.04771321632050397,0.020976093046651635
THBS2,0.015698546732958504,-0.02202089378132508,-0.00899508642276036,0.08067875432463224
SERPINE2,0.020854793717235073,-0.09655823189958007,0.032079962367399295,-0.10652779910080315
EFNB2,0.07544569397161825,-0.036483108223243035,-0.03275530445678058,0.06945620068794282
PROK1,-0.013403016105498138,0.04150524735860983,-0.01277549770980236,
MMP9,0.013011085729570326,-0.03124472882710655,0.16157096661904702,
NPPA,0.019111681123499365,0.07310208040547132,-0.01815342263603859,
APOB,-0.017643057663153983,-0.031352129583024725,,
C4B,,0.0362648941928764,-0.01577135284428012,
NTNG2,0.006035078457188812,-0.0021190334358423676,0.013516648632041243,-0.009159456793418546
LAMA1,0.0064091003343014425,0.003735594770901351,0.025565150064169987,0.03873243914946504
UCN,-0.010543926305830108,-0.03513901352733164,-0.02835214943721803,-0.044740528365161555
ARTN,-0.014495016154603376,-0.03953483819470744,-0.024649351483315696,
PDGFD,-0.002759703188337207,-0.050925478992729534,0.003648591522658077,-0.03860994820373482
EDN1,-0.02519890652880325,0.0052935032216953355,0.012650598640991904,0.07077721249217624
ARPC5,-0.03504131630873657,0.06157594646395187,0.007409965590612938,-0.02037507612364132
GSTO1,-0.016524975411554645,0.061641430631794156,-0.01805790149057194,0.029521552877498556
SYK,0.01746924092292366,0.09073144568146416,0.04948367219932629,0.0904606732637195
ST6GAL1,-0.010517074072542707,-0.0002479468406843562,-0.07004960052162013,0.07042905165231238
WNT3,0.005494953078475707,-0.014747912939373213,-0.0008551786567832406,-0.054131004659553825
HSP90B1,0.01983125932508366,-0.0916192672376612,0.051266786855481195,-0.06724065603281242
ZP3,-0.02206023083396389,-0.024369204566729776,-0.02232269832033585,-0.016951426872009057
ANGPT4,,0.06581942024395673,,
NRG2,0.04719214001776311,-0.006923636156691145,-0.026533804780355504,-0.0617184311764364
MELTF,-0.016055975920718855,0.007913983224834704,0.07419175812215584,-0.035489983267474684
NLGN1,-0.01454077431635631,0.07469239583396754,-0.020145506200069774,-0.026650055255730117
SLIT3,-0.03183142161337058,-0.01390078191116683,-0.043427292738787385,-0.056600793556623695
CCL8,-0.0013684664535638475,,0.029772485879513037,0.06009130249515342
S100A4,0.02390502805716025,0.03568231656712385,0.016796331392425923,0.02726128148387976
TNFSF13B,0.028858174837997415,-0.005493228002807308,0.017239637732184274,-0.06911101503580275
HSPG2,0.02134315833220952,-0.09528032438595109,-0.014773105382112862,0.004315005684402339
FAM3C,-0.0389933956989896,-0.06896737542254101,-0.014622354074601081,0.042005679969625204
FLT3LG,-0.020065961463565516,-0.010068116718264226,0.0019115032976707192,
A2M,-0.016172799056064235,-0.0956852930724223,-0.008484825022230745,0.061898186934889125
VCL,0.007915325477528497,-0.1310137095268146,-0.025354332328849004,-0.001393767048424035
FGF2,0.025309016592362885,-0.037223027306764744,-0.03232758261084558,-0.00301110508786814
AGRP,-0.012219951391550018,,-0.013120998889057598,
CNTN3,-0.03358038880766716,0.0522988293106662,0.04083642589744946,-0.00638535963399154
RNASE2,0.01923298187155968,-0.0015447906846268104,0.006946038302916285,0.05465329391961591
ADM2,,,-0.016749346504570713,
GAL,0.017478213474075792,,-0.016884821879302302,
CXCL6,0.07622135931555409,,-0.029265951873590233,
PDGFC,-0.011040909584343497,-0.05270178272597475,0.007841446513418235,-0.056491516839342476
COL8A2,-0.008751148454094564,0.02295304040920233,0.08066198813058698,-0.03580349932283947
SPON2,-0.00912698296479966,-0.060604527289843786,-0.049225742591948646,
SEMA3D,0.05956719009029491,-0.035997018028202654,,0.025039656539757357
BMP6,-0.014793158454853517,-0.03763926979807161,-0.02435636527221482,
TIMP2,0.04285123939807479,0.017463958254537316,0.06171883286673639,-0.013265011752258823
EFNA1,0.04976511113556433,0.02450397392060269,-0.015288727525930542,0.05545076464632424
S100A12,,0.04118460299627579,,0.06553783768361858
TFPI,0.01658026603642051,-0.06448778800369413,-0.008368528879202152,-0.04616999520114106
GPC3,0.038398688074980133,-0.040167822044222624,-0.05694494868259603,
NMU,0.01542541243497966,,-0.0256061706155359,
SCGB3A2,,,-0.022004113425805636,
LAMB3,0.042525167012040434,0.08099644548854673,0.04287866716994112,-0.017335600520886788
LGALS9,0.04767797520849313,-0.04563770846517392,0.016368096401369603,0.03283405628584521
VIM,0.0009695340956055034,-0.031897576750684865,0.010464425595299625,0.07177461259964818
PLAU,0.016284404306181565,-0.06974642434993715,-0.02873272200648853,0.05978036149796385
TGFB3,-0.030673964467591783,0.023965707893468677,0.00417286235520022,-0.050733963053052625
APLN,0.020123599683471615,-0.04662320597049776,0.02253808294056404,0.05491617186941542
SHANK2,-0.0037172849498779076,-0.02979251158811227,0.01436294871545983,0.10386823874044855
LTF,-0.007613330370778573,-0.053125700538815525,-0.01928954735257076,-0.014816278106952354
PENK,-0.03120709764843494,-0.034971307986795874,-0.01767786210659861,-0.02882177796702508
CTF1,-0.04313085925101948,0.04297582037441417,0.08668583529992807,-0.057407791705660065
COL3A1,-0.01665424693631554,-0.07612957655775687,-0.024111434592674348,-0.03694780292009225
S100A10,0.0325078214668076,-0.007067910888957238,-0.002643678250759294,-0.12096841073374492
FGF13,-0.028533278360988398,-0.027729346089351885,-0.0024120076645236443,0.012680837710145429
SEMA4A,-0.05154300917644357,-0.044531868409565835,0.11778349950911031,0.021492682358607018
EFNA4,0.06338591094045913,-0.0763660470348298,-0.01562956107084422,-0.018190007368313946
HSPA8,0.013373099493260768,0.060746982789336816,0.002060049206350097,-0.02932255727206426
NPB,,0.06459015338965676,0.005874028998507936,0.0004049240299517203
ULBP1,-0.011492285516845098,,0.02739498654926919,
SEMA3E,0.007059224195715302,-0.02488245629978464,0.0344242714524887,0.002463452281363527
FGF3,,,-0.047604476252775765,
ADAM9,-0.0068782684855152815,-0.02844913483927615,-0.032664380017429946,0.04968710639348074
ASIP,-0.01813951555418376,0.04667970923684628,-0.007115944967739531,
IBSP,0.01577912915006827,-0.022125585088515427,-0.008690944894712805,
MMP12,,,0.017647382320318268,
FAT4,-0.025183853994007847,-0.04962077085760158,-0.017250312038992962,-0.07298808125958926
MDK,0.05038872766953741,-0.05151770346381538,-0.04217962102811904,-0.029333610431088702
BMP5,,,-0.03930569626907093,
CAMP,0.02287572898825342,,0.04343280098581013,
HSPA1A,-0.018367515802666226,-0.009307822414491095,0.03716212105607439,-0.035116011011155
SEMA3F,0.009033434682681755,-0.0003019592649717958,-0.03298785661506609,
ARF6,-0.023963586372832815,-0.0022801700469846304,-0.014400672844334137,-4.029690181393514e-06
IL6,0.043383560044587016,,0.013236235314612543,
CALM1,-0.012383024397700955,0.12349190894145119,-0.021305893502306796,0.02179986913920647
VIP,0.02494358643737509,,,-0.03341420893272562
NMB,0.04584276576611596,-0.013662000014533882,-0.03619473691949456,-0.01578502771934011
CCL26,-0.019561170932222368,-0.0335662898168165,-0.022110743047782416,
FBLN1,0.006620079011784476,-0.07177597527102143,-0.00885148020409656,0.051860011610707114
SAA1,0.04784145791761964,0.013581060541705199,0.061251548549057955,
MICB,0.025921958053357244,-0.02521464034673984,-0.010753716023228353,-0.03637949159990727
F13A1,0.02283270998375271,-0.04898857232729707,0.05191678005177373,-0.030197473756789724
CXCL11,-0.016476995626346934,,,
COL5A2,0.05516798379190291,-0.038343397205010364,0.033680040808188566,-0.0471039600626314
EFNA5,0.014821623892431293,-0.04899058914481308,-0.023542566506908568,0.03598563572195009
AREG,0.05192072188006636,-0.03828029889788856,0.0007569133531971919,
EDIL3,-0.013040000963825536,0.07207986260163574,-0.0046861256978793535,0.021602836291456207
CD86,-0.015528102354877497,0.05168483884421976,0.03813300502682065,0.008670747337406685
AHSG,-0.01921450337050519,,,
HRAS,-0.006386478049085792,-0.009776314985878354,-0.025144073249989712,0.0012874917634426238
C1QTNF5,,-0.04109312106492901,-0.014580230371480866,
RLN1,,-0.026862740085097613,,
COL4A1,0.060222530504669594,-0.06649480817505846,-0.02305341845997177,0.08871272565746674
CCL3,0.055963308708017925,0.00022055591861833035,0.08752069668316867,0.010184340617846392
BGN,0.006212682539340614,-0.059465467819175014,-0.0032110754410804203,0.010643831910624254
RETN,0.09831382975798844,,-0.015627059379680612,
S100A9,0.009685082955981587,0.009010072051744424,0.1071065754229354,-0.03664725017920683
HCRT,0.04772730104807154,-0.027973945925241807,-0.04544292845103049,-0.046638851227939176
FADD,-0.04853659395093823,-0.010570299387556685,2.967861284610928e-05,0.067472802095293
ACTR2,-0.02530189431049383,0.026053419334634842,-0.030282232660872484,-0.04197180129779633
BMP2,-0.06400740166455465,-0.013615967906613886,0.01601435753939627,-0.07844483210679225
PDYN,-0.04957525840330587,,0.020063448885142,0.10502141477092755
CD55,0.06212817890284559,0.039709858702462235,0.037406390480981364,0.05023069887000312
OSTN,0.039204449543393166,-0.027729342428106655,,
PDX1,,,-0.04088702547294461,
CD6,0.19535136891309066,-0.03565503079150704,-0.017417143744994278,
IL16,0.026373363795781014,-0.04878098005498342,0.06673687377810822,0.017908801078072082
LAMA5,0.10772002253023132,-0.08978749202602905,-0.005634679368778513,0.03430447434553168
RGMB,0.04897783114172871,0.01382331703569215,0.02702591133857699,0.04078560165639722
INSL5,-0.012219951391550018,,,
IL12A,-0.019675532484934914,0.07458466814380589,0.011290088397875991,-0.05328994777692828
S100A8,0.04039992243272535,-0.02431382321705057,0.028120367185958544,-0.05765977204239884
TAC3,-0.03282791739610853,,-0.02376151030427353,0.2664820996712007
MFAP5,,-0.010390210192446679,0.056457952903620635,
CXCL16,0.05970051421097437,-0.02230040030338165,0.03898822487371713,-0.008362044091220457
AGRN,0.029523365112165082,-0.06369536583592256,-0.016554476253538418,0.06459478489885613
COL4A6,0.08220533391426223,-0.0334262490455769,-0.019058840171714227,
FST,0.012603184284275886,-0.07078101742232143,0.02972272665233049,
MEGF10,-0.034979880804943464,-0.01743549797974457,-0.046817313960796594,-0.008101803868646588
C1QB,0.0851644311726484,-0.04845135424220707,0.029477094446003178,0.0650520437976597
HLA-B,0.035603867631175325,-0.06699689899190321,0.04748418843566388,-0.036312887640901834
PDGFA,0.03586159282600765,0.05177371545365665,0.02918679570785258,0.05816718123068715
LAMA3,0.04222809930282954,-0.015354157216580334,-0.014424933806424803,
DKK1,-0.045876102509178875,-0.028153261494591846,0.03475721116320389,-0.030864773064579423
INHBA,0.02851375929962815,-0.04198299348741388,-0.05728670006678961,-0.026966425444071986
IL7,-0.023762029195148984,-0.02939066157782672,-0.02415942512159932,
FABP5,0.07499791186363322,0.035749398004025865,-0.0930260151077558,0.0010161405119334683
CCL4,0.02867171294712999,0.0345149836254895,0.05830833431167738,-0.05028302978384195
FBN1,0.00016006402492514996,-0.04871258135032381,0.02773759080366893,-0.009204809377116721
TCTN1,0.06295400004621349,-0.016870096593595594,-0.07657992407713923,0.05776664144999779
NCR3LG1,,-0.011484906293528345,-0.029010346430207303,
BMP7,0.008907845174699867,-0.03665863888636738,0.06249155043035551,0.0347228868792232
NLGN2,0.01662321536107575,-0.0004889096911994419,-0.056125262251429754,-0.032750840716412176
CCL25,,,0.04235306830988981,
NPNT,0.08006312924360956,-0.050733692077814314,-0.0433620131101068,0.0469446944840301
KITLG,0.03422400929488645,-0.04166261504995179,-0.033200856950009024,0.1315778548195986
MADCAM1,-0.014343778258043383,-0.038912022988094264,-0.013290561167287393,
F12,-0.03753552012805375,-0.04148104796950238,0.022194714421748227,-0.057407768882893034
S100B,0.02839478510791424,0.11162173789569312,-0.023193175087640117,0.026133708319476288
IL27,-0.013403014633878396,,-0.012420918086512857,
CD99,0.07156801244022996,-0.029149740381677385,0.008506207287406815,0.02956420154878742
PDGFB,-0.026065500978294597,-0.08792013619063978,0.036973230757216105,-0.01987072125727236
CLEC2D,0.05015638183774393,-0.038646794884671015,-0.029231810081911253,-0.026430404619894644
F8,-0.030577271175765728,0.006622830983201494,-0.029704490378462244,-0.005187672600614931
C3,-0.009199976973980164,-0.04137394294364151,0.06866317637651083,0.06745677302560635
DLK2,-0.02216336023534653,0.001018969849001994,-0.03975600788609951,0.033557445167415684
TSLP,-0.03297935892196085,0.06272481447428305,0.07035071554633994,-0.05329011700577019
OSM,0.06998253071742587,-0.017778742820238645,0.0589310943315024,0.06957739464832119
SLPI,-0.00097825586031495,0.01645984694800772,0.11230626199377096,
AFDN,0.02067299279428065,-0.05365953306637313,-0.014818330660085189,0.06016370844198076
KISS1,,,0.053444565173465755,
ULBP2,-0.02307401854594012,0.0028081935541526804,-0.008098866455497853,
ICAM4,-0.011678256043381345,,,
ANGPTL1,-0.012219951391550018,0.05302822629381409,-0.030272204974095586,-0.05537552250978086
LTBP1,0.020638418334932365,-0.043469245033853306,0.06165062630238926,-0.05205558817421244
NTN4,0.017319717858151017,-0.028435978943644153,-0.005181091918944363,0.01325656597251333
APP,-0.012954956447612754,0.025157554861384913,0.0563234627328416,0.04148017416819035
RIMS2,-0.04045492442918532,-0.04135397333317713,0.023024919252922396,-0.013480296070352437
WNT7A,-0.0025123615137210204,-0.07575483122132806,0.08948515646386454,-0.03694779709784738
GAST,,-0.03392249452713128,,
GPI,0.01063833149485444,0.006511179718159841,0.10193172181171391,-0.10745689823452262
IL1B,0.01710122898093812,0.04541566501440088,0.014807631875797176,0.0834854867459415
SFTPA2,,,0.04291146071035682,
HAS2,-0.03319494099332121,-0.01013591739228713,-0.06269311006449792,
IL11,0.1386585772652095,0.007754737640042084,-0.03653304979647913,
SEMA4B,0.0535323324087414,-0.02294367047160205,-0.014862711783019721,0.03323056651506434
FGF12,0.0008966914224172513,-0.023087858958040258,-0.037550494123131536,-0.023990327671926232
CP,0.04652225571136744,0.028304044356180686,-0.01988308254148767,0.007558877418862174
NLGN3,0.0063818358112127495,0.014852481195963704,-0.031892813589583,-0.03995871574196723
GZMB,-0.022883297983929563,,-0.014093738454992804,
PROC,-0.013075328549965614,-0.030487442776377032,-0.02493952362998321,
AGT,0.022669133447260455,-0.014533696299608687,0.0708618258542022,-0.02122940299219196
PTHLH,-0.03760494333370399,-0.06716870739646616,0.00025467282898561,-0.04616991142057958
COL1A1,0.054822515712422255,-0.10704411294989098,-0.021949592799531018,0.08646944869878934
LAMB2,0.02457682213918503,-0.03249683828272606,-0.03691602826148891,-0.057593682951268085
DSC2,-0.018810591477504704,-0.04350680938908753,0.03588739205611398,-0.07123995300474034
WNT5B,0.03796319810326784,-0.044565913557642396,-0.030119029088169966,-0.03580342456311874
LEFTY1,-0.027159647235732512,-0.047773090377294096,-0.03221482469397341,
FGL1,-0.013240124681078517,-0.0005616196906153464,-0.018687907389733114,0.19507096641476354
CXCL5,-0.028528621341876496,-0.028697513441891986,0.018455778643138025,-0.03580346493330978
S100A1,0.023042722315283624,0.028688904957168526,0.03435364194459693,0.15086239818650893
NPTX1,-0.030970659441559637,0.045325861541013146,0.008721586396611254,-0.0856603238263151
TGS1,0.016693007565481716,0.0002578511181273559,-0.029801752161994703,0.03836041736672935
SST,-0.009417289627647898,-0.003212325387547872,0.0693490873379808,-0.06804069132225964
IL34,0.015353395611162864,0.03246086342185699,0.005289744805876732,0.022323574580550433
DHH,,-0.028856306938299034,0.06357930449781989,
XCL2,-0.018016547702690632,,,
TF,-0.025143112364129326,0.06717708907140443,0.027943111291716047,0.09335437985589828
IL33,0.02490478661023083,-0.04819784960036091,-0.02174010465117732,0.002029731203491596
RBP4,-0.027506793930807395,-0.03731509526721219,0.08793066522994691,0.06766627352222852
CCL20,0.010699308379659354,0.12138800441557074,-0.023761510826801856,
NAMPT,-0.002766708992012575,-0.011293514498091165,0.03914360653631487,0.041199805045935886
