,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
FGF18,,-0.016372068623423754,,-0.02119064422998883,0.05085200847628646,-0.008845130519198774,-0.020023966984554574,,0.031892744340097735,,,-0.03443251364076373,,0.004372293693941989,-0.005283033242108376,0.04013097844313819,0.02463934706044959,-0.03412484249962396
ADM,0.03272346822025441,0.03256752416643153,0.021907512357344,0.02459775121458676,0.029029590465484964,-0.0689168535148866,0.03885973663043507,0.0688534731190431,0.08633926777220775,0.002407107055072773,-0.0718971860857503,-0.03656936212430203,0.1446556683672349,0.015824521038275034,0.04326752381642809,-0.05276122648520238,-0.0020942373248158752,0.15471033456087555
CCL15,,-0.050774862099338756,,,,,,,,-0.005463682176590061,,,,,,,-0.03017589920037757,
GNAI2,-0.03162386380925489,0.012661721976976452,-0.026554435608057345,-0.06780131521065555,-0.07236035295927029,0.024975022161433696,0.023364161323663632,0.13773583127896066,0.007500996158486779,0.05857309632768676,-0.08511028510157509,-0.02223473535584107,0.04156571610229797,-0.026972578475924564,-0.06934302182880067,-0.07117997038202079,-0.012245588532028945,0.0714515281361056
HDC,,,,,,,,0.06089934754928209,,-0.008049971183774679,,,,,,,0.15163272361574723,0.015683949178949136
COL11A1,,0.02772221721957937,0.008250171578387491,-0.004612051231876228,0.01896525584685599,-0.0036340188982559502,0.06714530378925411,-0.01639543876598224,0.08986409886719499,-0.026494105429981533,0.020386196415841374,-0.02307570203032927,0.017554618491628347,0.002665703168074307,0.056471794925938325,0.010774253376468307,0.026709331605791548,0.04854687058804662
NUCB2,0.008236031279826304,0.01233957397422355,-0.014077902288667083,0.01377751557997015,0.0619169835947609,0.0027740235735267504,0.0020419311335033016,0.023814429645767566,-0.01621734060811871,-0.0034883065949230167,-0.029143305098693232,0.03122614801527306,0.0074659071266546416,0.07238799564684117,-0.019619601274179967,-0.046062527798063344,-0.02289777187701378,0.027785214759834337
FGF16,,,,,,,,,,,,,,,,,,0.05730604618922529
CXCL1,0.03702146965985367,0.03102460185247783,-0.024707054259594578,-0.02088047870715433,-0.028215554306900013,-0.024732922461226516,,0.025091184831089245,-0.015111512588127946,0.05548559943111973,0.05893590367502757,0.09460988184244482,-0.04190964857125072,0.07753652082821917,-0.012335575089883298,-0.013717634822827571,0.06834277756658434,0.06526696552448408
VCAN,0.0026893201188940047,-0.0009771287357973283,-0.00016915864227190594,-0.058903544318701914,0.012427936660486206,0.019543850531790603,0.047606449482089655,0.13459268370117045,-0.06558670895012955,0.036301896207022386,-0.01933295714109269,0.011311987226314633,0.09580041621129808,-0.032219082020176724,-0.06918451382662978,-0.036697655469235826,-0.09464481023851216,0.07786730469366653
MMP7,-0.018689382146748708,0.024305051136332814,,,0.028991075349435416,,-0.01774014562078633,-0.01977572976971127,-0.027198838989077472,-0.021728912444414557,0.14915329075601957,0.015422611979333587,0.006379064895895502,0.06397978065732537,-0.027454501341660106,-0.04235701412341177,-0.019934930453774143,0.027160512946620977
PTPN6,-0.035003800253765774,0.0056572015242764475,-0.008821237466740175,-0.04705542771812848,-0.03805037139132844,-0.00517067663053532,0.0046943721169931275,0.0694428180749506,-0.03606153584544314,-0.0014885521303726887,-0.06965420160154688,0.08276534022491353,-0.032647865524756126,0.07110775302297635,0.014808828094229096,-0.008666945839291786,0.05246818564659054,0.05639604359484763
PTGS2,0.06759699745106836,0.04303747004960453,-0.02204974988906286,0.047354654525717556,0.015960119212692768,-0.004763970087193008,-0.007720723073468237,-0.11206840582891854,0.054582380720742237,-0.03452253036743552,-0.01641188975964775,0.005537407273190866,-0.006307028727124521,0.044923359744253204,-0.006522882611481248,-0.056131256196411426,0.0309836179061126,0.08036874905583226
XCL1,,0.007052051218564093,,,0.003721164259756173,-0.025270086315735636,,,-0.003193159661791247,,0.04820065943670934,0.004109841410151544,,,,,,-0.04423838236459963
CD58,0.03939049610614793,0.10906912454300964,-0.0014569018284196912,-0.043262716761997166,0.01486132066933205,0.04891822570343274,-0.043506105813095185,0.08468942823734235,0.04181457287475316,-0.017851526944433208,-0.00033978678186178063,0.057703919017728124,0.05689703291751112,-0.031988197402987445,-0.04898993474357901,0.02643698384590987,0.05090182140201571,0.02081532870321153
TNFSF14,-0.009821042477188364,-0.04598472435139081,0.02436731493123107,-0.016436205998389092,-0.004208667456985166,0.01278832849854859,,0.024359493337009826,-0.029058595927475252,-0.015810712097047465,-0.013648378217377116,,,0.01369106103380088,-0.019481915417377618,0.018903433610607707,0.011035497259275185,0.05927180386916779
CNTN4,0.04234848518432843,0.01699066328449079,-0.020171611580771187,-0.02436094200902401,-0.0023495237924953433,-0.014114516008008842,0.008962049689403801,-0.02509377299832443,0.03588018465999732,0.04739759521294123,0.07107460626912034,,-0.0057435505340619,-0.013585455547608807,-0.006150515938256497,0.006736407173324457,0.007118170660414631,0.0552846780485492
NTF4,,,,,-0.010928997067297256,,,,,,,,,,,,,
INSL3,,0.04544604224350637,,,-0.0260311735792239,,,,-0.022500563597516947,,,,,-0.04001035454406132,0.03337668112944877,0.0022343216492988105,0.11606025370992895,
BTLA,,,,,-0.0116057008793272,0.04674258195325406,,,,-0.020190820114448813,,,,,,,-0.01748071573276407,
MFNG,-0.020878799107428972,-0.022048688897663867,0.03390580894058007,-0.007543814275174721,0.0047767269317745935,0.062232211807409184,0.1110795618413972,0.0932289621482432,-0.02440952764182345,0.040345831567097624,0.01282108010168297,0.03025324273553742,0.08271274487489044,0.02735157418441335,0.000354404905971603,0.013866218858922346,0.09278864047027968,-0.051230502858427535
ICAM1,0.041972833360345324,0.04472754454411156,-0.0019808230545962173,-0.02907724082821739,0.011976795977156575,-0.02869535385571916,0.03230726349219132,0.05337935276465635,-0.018338128401483803,-0.009245609917698615,0.01139695128827095,0.017894312344540596,0.022738769191832528,0.025237407641742468,-0.008768682579566091,0.036431524067062133,0.060154642444879544,0.060459540402334956
PROS1,0.004842846362889764,0.016591473018606657,-0.019473099103065883,-0.0036389733881030863,0.05592213174006916,0.010003881609221598,0.028806036762821407,0.15983046164255474,0.05307306224380366,0.0005053452466338092,-0.08792034176277641,0.05191357773401802,0.009895516532378084,-0.0013397370625505543,0.08415389949719002,-0.03229378445549343,0.06831093577014105,0.12459692218406625
CLCF1,0.020169742896285755,0.05751245047562413,0.007782417176445634,-0.033396749513955895,0.10555615884543959,-0.047496095911016424,0.005886276312222946,0.08586764531119127,-0.02428982928535787,-0.043181353033120186,0.010922574690189677,-0.006857847993829279,0.02933438836773144,0.05959006957062725,0.09453054842921288,-0.011923370837258154,0.020147033004069545,0.17031809966796332
PSAP,-0.04123676336309883,0.06325147533640131,-0.009122753931432867,-0.07146981896941557,0.01897234498048629,-0.030384326750340182,-0.04912320102373833,-0.09552946908058661,-0.04833336920026261,0.027185908528136373,-0.03066984254702837,0.0735409500833095,-0.061147166258104554,0.03185752282576517,0.013454786695369928,-0.09976946945182316,0.03318616790790374,0.0160929998986821
EFEMP1,-0.008368318723916548,0.05870615352744694,-0.017092089496471573,-0.024563678958606124,0.034314589643010616,-0.030187877362678646,0.05041902661038904,0.09825258151342463,-0.09341440642359225,0.048594896284559305,-0.05576943092979524,0.026614266532208757,0.06365747639976839,-0.015468269061222725,0.20853254514815178,-0.014563389047778095,-0.023738898126016282,0.14379447503026704
C1QTNF1,0.06305533024669911,0.011793885615472116,0.0659376269989402,0.10887847250818447,-0.01595859337516893,-0.0032262120230677495,0.005087892883329902,0.09482488284203161,0.04479280086081924,0.03378344279642476,0.04755718131010783,-0.08623035572788931,0.11796950282250784,0.06903550736758605,-0.03616076497513105,-0.1246481423309542,-0.025121053065995137,0.14820257233520095
ALB,-0.03766070560485812,0.02417630120981663,0.00487974662816387,,-0.013725392948150662,-0.006635517219593089,-0.016969502149124294,-0.033171298599083375,0.02809284499260785,-0.017957629604126148,-0.054987992066553325,0.01886198932606566,0.08446814770834345,0.004718955094901673,0.024928859828471404,0.004371430290613128,-0.02708512102200393,0.135692086099253
CCL13,,,,,,,,,,,,0.01473528266778003,,-0.02670647072258072,,-0.029063149137582,,
EFNA3,-0.025650749256950843,0.07682139895177739,0.03437355722832639,-0.01466623324409493,0.04111561802243979,0.024016079730820684,-0.0054808304805206,-0.07062057660467543,0.0427560599516493,-0.06477408486172927,0.07790885804489975,-0.018386384475245054,0.04069877530300469,0.02214476180555959,0.09387585163866306,0.027991369598135026,0.1622538769846067,-0.04640874862421036
DRAXIN,0.07154794686396079,0.05881808915092731,-0.000872725292245706,0.04206766143057797,0.004165557932507922,-2.2894352016316694e-07,0.03151475077646594,0.07824834110740658,0.024124297502697387,-0.01441909535824094,-0.03440838481055463,0.14032095877466824,0.11191350312959542,0.08111237874981925,0.011002078021493047,0.018846405378705595,0.06682469656468859,0.013707300407889983
RAET1L,,0.0728418443103074,,,,,,,,-0.017270111728003266,,,,,0.03457325236714367,0.015085153585984678,,
NPTX2,0.05828530051950027,0.0593052114455899,0.04395789216957529,-0.03132200968328518,0.01747382872935698,0.03182399920590527,-0.005449053007535637,-0.12277425450463852,-0.0364306002104042,0.0685158480576713,0.03171515921775998,0.034523941107639566,0.08789129776656103,-0.02566593889712792,0.01915325786373777,0.0036760148180982046,-0.0021708747950672535,0.07714658313599809
FGF11,0.1169471956800345,0.053559025594931496,0.05779908858311548,0.0053286693371684905,0.016148351458299813,-0.010721898053988604,0.044263479328978006,0.12322455931132852,0.02201004908708043,0.012956076041598307,-0.009677986013005431,-0.07658257715213994,0.0972371334415567,-0.03355610072034141,0.08349215870464533,-0.043746601744322905,0.0840040615642512,0.07073133153295685
CD59,-0.024936488665670425,0.015596837145788224,-0.017759829584394208,-0.09781850744840465,-0.0059413184715918586,-0.01565548202861968,-0.003789220604513821,-0.0784463334161204,-0.07832272270363647,-0.021021640456589073,-0.009667689114451403,-0.02494806465064749,-0.0897342791444546,-0.013699876206528235,0.056860394305999123,-0.057457378062237156,-0.039975308513608664,-0.010674829854717764
COL9A2,0.03361317552965039,0.030169732545295865,-0.023091782667521873,-0.07886698887585429,0.040300625703755,0.02827478599653588,0.006422365831472012,0.019639498366263632,-0.047011523524885454,0.07816512487181676,-0.01282025778526992,0.0719006499282632,-0.024302792180047234,-0.009393442209963267,0.024068862497111855,0.033556774963397214,0.1575074199412901,0.048048204100909084
DLL3,0.005321454693905199,-0.019650740575509612,-0.0348031112642874,-0.07861913948018084,-0.034660112825003545,-0.008367184462261396,0.04611406842566868,0.057801258898342284,-0.05073523316770923,0.05672969624193274,0.08615804745316304,0.00877668738637195,0.04488835071922749,0.007427893271506894,-0.00321767497811526,-0.005024544347638345,0.0970931857899184,-0.0407769593450577
FGF5,,,,,,,,-0.026414118338153058,,,-0.024172980144247607,0.014040018121452561,,,,,0.015567596388128878,0.10198830484005889
LIN7C,0.07438615358452422,0.030993042897435416,0.004623717286195921,-0.04939838456803917,0.012606566849121285,0.023579902402259413,0.061699347160530875,-0.023160959262053006,0.018809844173835365,-0.016862801319040888,0.10168656652527439,0.0639744588989893,0.025514925532252843,-0.09564616857917463,-0.03168833169228846,0.09708741596201356,0.01758589341557836,4.98469744358837e-05
GDF7,0.0890525978225929,0.09660387348724381,0.0675175635943147,,0.025192479611795125,,-0.02423979650260219,-0.012614541021490597,-0.007885073312942834,-0.01581071148264317,0.15392078689051467,,,,-0.023530304028521038,-0.021063100328013548,0.11350548249256065,0.11786404955797142
PSPN,0.035450552860857784,0.011097919814471932,0.03192215314105283,0.04799551299935972,0.02989547515618356,-0.02327230625244346,0.0308272163238336,-0.04092949305559236,0.0004104962989672814,-0.0092958905898007,-0.04350317083303002,0.03496633491205814,0.026663959838217028,0.026501793664636925,0.09058753539842893,0.012981177116340958,0.059223197550469266,0.026991673560429672
ANGPT1,0.0001229099387160763,0.0004678608347686089,-0.03387369585039036,0.1281176094440647,0.010571733169105134,0.0347548392514332,-0.0029459545554030996,0.031555568545404186,-0.001362865394861138,-0.031106543873527813,-0.11023612047046485,0.05288724820031262,-0.034814490887134564,-0.046133419546084055,0.07248174851286843,-0.01391464972050986,0.06395228094834132,-0.021658850585988414
PNOC,-0.006574536948769607,0.0431257426467535,-0.006725638483427848,-0.045441180723321824,0.04612522210709369,-0.01114631284511014,-0.024460285115353992,-0.09161916248308632,-0.06881374281213075,-0.02302649836712402,0.04163486843966114,-0.019363041292827447,-0.043583210721431793,,0.008486374955011484,0.005733894993091369,-0.0016393211935885567,0.060603706030956585
L1CAM,-0.03896697021644807,0.0012692405884762853,-0.017450945282336195,-0.07673729123779337,-0.019530963096473414,-0.012695805991866945,-0.019600306746285965,-0.06430175626094359,0.023204878613594083,-0.006509710080129239,0.14033247532801796,-0.0238019509025303,-0.051343854098084715,0.04391759393832104,0.02281162160489902,0.021600278891344454,0.043675779797826546,-0.03045769248775168
APOA1,-0.012270046792734616,0.0033549949312869374,-0.0075597244675712615,-0.037620062482971776,0.017072407937470665,0.08355879543960834,0.022918226920340734,0.02752445235883183,-0.0066149296013869145,0.06394606080998529,0.0734715258201622,0.04171904604327849,-0.005960812346840338,0.013652495956828749,0.03183112837039642,0.020663023858741886,0.08478465934274956,0.031369296822764285
PSEN1,0.06064326093982381,0.07776901749788959,0.047291327217997566,0.017123739346184583,-0.011363065798943191,0.060532602467304686,-0.031220028845247924,0.02760825870196491,0.018878037756109235,-0.07809650773453808,-0.05526101392611851,0.07088572507063925,0.031123412363294564,-0.009019506217303774,-0.015359904945110152,-0.04123396605992548,0.03440907481679449,0.058721622677780645
CALM2,-0.038393643326808925,-0.01421070861768796,0.008996401280590397,-0.08118801934022439,-0.03800923944959805,0.00472528392206178,-0.013766800698242652,-0.1607501021702614,-0.06044301371129626,-0.01386519747267736,0.10838873257406449,0.06297577979913899,-0.09510293668339918,0.00681635327759256,0.09682461586638337,0.08281146228422293,0.08165482486592009,-0.11358808812651974
CLEC2B,-0.008457590628043625,0.048680448084213825,-0.027352932238166053,0.048842314135473144,0.000533721628312941,0.00040634624307042515,0.009013868263863222,0.1534182846889057,-0.029951720425135015,0.0025229154942176023,0.005978855841427139,-0.0034551208829664104,-0.0002738427739056102,0.036164908533925025,-0.021816557093902008,0.015011448301924071,0.06901492603885656,0.0031475367623096727
NTNG1,-0.04664450184779703,-0.010788746215774962,0.011439501978650944,,0.026025131580043905,0.004059335655005412,-0.053110499375923687,-0.0236193197506128,-0.07060257727382854,0.01661141868521309,0.011404153602102876,-0.020542214464443126,-0.06696051407755119,0.011888150408594589,0.04005281591568507,0.03618649502846802,0.02646083005693297,0.13543762639213897
LRIG1,0.0009830633725473768,0.008489366578991082,-0.03171932860251231,-0.07219731712626504,0.004153029097023592,0.087282969555513,0.007348692051189494,0.12733411045285548,-0.021185015373411414,-0.040540287083041165,0.017261128750618335,0.0060187386685021695,0.0022974762223542753,0.03357803557099559,0.03512511174332033,-0.010795021437989064,0.06226812178775992,0.06885124336914972
CPAMD8,,-0.015729013946296794,,,-0.030790233447191985,0.025180081077684043,0.03286157524769846,-0.023895124758530496,0.06457549361403916,-0.019707595809784012,0.03197306038631501,,0.03193073945242739,,0.01983512674329287,,0.04645700862534581,-0.02694340547742866
GHRL,,-0.043301506223431686,-0.027455073745998943,,-0.03624312721340389,0.004672023514946888,0.04560152325044155,-0.04337613562530666,-0.008281442395685774,-0.01441909535824094,-0.026959784654879946,,-0.0394274286964836,,,0.010052265334323135,-0.022077644332662908,-0.023750892275673983
NPY,-0.04728531548421043,0.01903280916582638,0.0313488613095587,-0.019594038800685994,-0.0034433967670440186,-0.011594299717109896,0.025944204099402828,-0.09736977243631442,-0.07678970099147156,-0.03862798420832503,-0.020463719698245647,,0.011340525543090512,0.08084144366427723,0.08840674102416808,-0.004215488501734721,0.10181741927007514,-0.04974744043589255
MMP2,0.05018848192379602,0.028608962893805837,0.016545677066833724,-0.03755260538274738,-0.0004094413099320616,-0.08295616784008196,0.005776457210852852,0.14587293791211098,0.013365872678109953,-0.01612559302025251,-0.06678015685897384,-0.004132996726279386,0.05316457824361954,0.053815056871832426,-0.0359060271846659,-0.001429049496013397,0.062141848760217104,0.05202042183747469
LHB,,,,,0.008761670410649642,,,,,,,,,,,,,
PPY,,0.03538861403247197,,,-0.022411969064988997,,,,-0.002986524243749749,,,0.012814323010960482,,0.0939972488101849,0.08921484568654203,-0.04619456551838384,0.05214514475556325,0.05710261552005789
ALKAL2,0.00685339531376491,0.0539359884757176,-0.01737412004442249,,0.01626737775497877,,0.009060735685511023,-0.012392414114187884,-0.028425623657732383,0.06917718660943738,-0.010154509700321643,-0.017413448653941357,0.08442829137952694,-0.038936479258858674,0.003702199087895582,0.07137453043740526,0.037060587043439425,0.08364306864914299
CSF1,0.029024301343864387,0.05387589780455103,0.004592046141149312,-0.03260072486609716,-0.02385182452619451,-0.018165212372946788,0.030482615952252684,0.050455148833203615,-0.01957940872596088,0.019967479483450238,-0.010483468013523034,0.07003847182931024,0.0568783647716872,0.06532441657309151,0.05039611640723488,-0.08155604934684783,0.06021866009088078,0.09025867675632095
SEMA4C,0.015213975210574967,0.00796790764435501,0.046897958837006926,-0.026360431110348134,0.02215890676285553,0.02582539100055428,0.020121884896014446,0.04461022817461528,0.019025938776641202,-0.03886293536781564,0.014063184648176883,0.017438046435705044,0.015330965937453842,0.04202128343899186,-0.01672631098494654,-0.016909181379517572,0.04681697547988971,0.05266378845619944
BMP8A,,,,,,,,,,,,,,,,,-0.025861739926794965,
ICAM2,0.008982791475459415,-0.0411167645166413,-0.0012304371977844017,-0.04234938546509666,0.08032644731220866,0.05199780715172689,0.010521050790942642,0.05507325272167386,-0.017088640693203098,0.04860056549348091,0.10865158057419376,0.04354154481937263,-0.010519066371655597,-0.020611173522237094,0.0703450379394861,-0.006621830468950545,0.047596457257415764,-0.025538203203145392
SYTL3,0.033373389219760505,0.09263184352544265,0.086768003966198,0.07125923860786389,-0.01891450399372813,0.04592176217435034,-0.023307672954320395,0.10772787969868332,-0.06925092802811164,-0.032483662496955154,-0.011823759391692164,0.026280021509347756,-0.015190129054002053,0.09195791224396165,0.05560129002862628,0.005730289727691786,0.049170415275318805,0.09733187180164074
IL1A,0.02371519035440555,0.007635342621951498,0.042307017272814204,0.04671017584112936,-0.01280656116044554,0.029652970218741973,0.03618117220343303,0.05602613511561147,0.0013197174893812447,0.02393932219052262,-0.04973128617156198,,0.044123937321254976,0.036489798872396194,0.07428904892722846,0.020702969290235976,0.11992559222568941,-0.04269297522311818
HLA-G,-0.05045855909618491,-0.0052862605177915155,,,0.012919974901438624,,-0.013092263032801406,,,,,,,0.03367488046929404,0.08747697757187164,0.07315486817976437,,
PGF,0.07956514065728386,-0.018783447568439176,0.0025593546060588444,0.04633872799417539,0.02593646221405703,0.0009429388660424398,0.03565680841789042,0.1473408285365742,0.0192778181759341,-0.026072256979101503,-0.02676919170551035,0.050344612547405826,0.0864149575259755,0.010446521426474491,0.03237643547727899,-0.0019445766841001326,0.06762093817103225,-0.012217449782839791
LGALS8,0.00782237755115646,0.05126985823017181,-0.02787837013999173,0.02017306553807864,-0.005729449546156605,-0.01004458164342411,0.020449108241423982,0.0586697722440903,0.022231007792182657,-0.024169626299053074,0.08355488636639258,0.011695866823766396,0.08236198797664383,0.05285285522427803,0.00841476955093597,-0.07547216581768076,0.07752962888928627,0.017151249067556457
DKK3,-0.07609361408460294,0.010187978960596946,-0.0657207300548106,-0.021728827617285115,0.03215895802724353,0.06492297146042438,-0.04540977813193291,-0.11831142561660934,-0.029298035734223175,-0.03604920941719668,0.06653374675800387,-0.05556455326848733,-0.0809337002736713,-0.05081616328196534,0.02090653788907794,0.017324928441247955,0.0784454598927895,-0.10068554739831831
COL16A1,0.016803284354441304,0.039473546144945006,0.03839941869278305,-0.024778579693072664,-0.038315200536630525,0.07341449382254372,0.016751157966143487,0.0053365544805314465,0.04710528071807872,0.02361580714705873,-0.03270811440496655,0.06889971120480372,0.07176390130939211,0.02453748851718782,0.06632026801613541,-0.012102221865226442,0.06503474314323278,0.09870545355740674
TPH1,-0.020852172691029375,-0.037902824364188854,,-0.029097663483083222,-0.0027458513567578703,-0.019401792791311562,-0.013873078406992184,0.06905236920718598,0.041728085216330875,,,,0.025112177989354112,0.04501388208774937,0.05655039414273915,0.03576681672466285,-0.024731589327969133,0.08240211387422477
TNC,0.05594248137468081,0.05827773402448462,0.04718113898805263,-0.06808964035902461,0.040756878726279575,-0.05789768472255527,0.04344764042392235,0.17519084554817677,0.05443385243665584,0.04125641264259119,-0.09513175222506337,-0.04276262050982135,0.07157206734653082,0.07890774524958047,0.018129522888663624,-0.07612077793842563,-0.00481290875681452,0.1111293832199898
TNFSF9,-0.008464656155794278,-0.009739463810741441,0.015288353833710713,-0.03240394908379556,0.005865402493374759,0.03924480361206533,0.14225017959568434,-0.0496807265151759,-0.021786240865617652,-0.024084243797240744,-0.0566209724711289,0.01961361443697723,0.1029847621155279,0.10690341194511342,-0.045236507762105825,-0.02135456247053021,-0.019339322393075235,-0.0026290326798719186
C4A,,,0.021264894802670173,,0.01840546797169155,,,,0.03926305909936635,,0.06386921714697834,-0.022139418638208855,0.009587014143947472,0.032384469565789234,,-0.021285245394807105,-0.004425248775329886,
CNTN2,-0.027808828649343087,0.05067723604463013,0.04548590760820015,0.02652980120788084,0.017362200816730736,0.04005235752011977,0.006171908119415097,-0.023053392338842373,-0.04141828613773769,0.008749834315525703,-0.08088565262806198,0.04577286025828094,0.05793792123216252,0.005622376528244406,0.029737856489270225,0.013433789583051473,0.15259433888158125,-0.026787135114824927
F7,,-0.03647147132480768,,,,,-0.012048808184274848,-0.023895110869884658,,,,-0.03139135056568808,,-0.037461531880579,,0.04818431609829393,,-0.033303571762495356
LUM,0.09134630561488179,-0.01828796329256996,0.025696942628852644,-0.028942617553004844,-0.053999812521398245,-0.01928375998560953,0.059704920071251666,0.16828958827839122,0.011798986134917113,0.044422400376449525,-0.08524590925214214,-0.05837896761947018,0.02911505797964087,0.009182736059106786,0.004115328846240434,-0.028236514773534994,-0.03199379005045573,-0.0023562589691093873
BTC,,0.05181568383530342,-0.014847064666243349,,-0.04255950896828128,0.03823915245584292,,,,0.026815938198874612,0.024720342015660982,,,0.03805567479881488,-0.00927037880222556,-0.02038317069538429,0.028180041594766232,0.09996984342626525
APOC1,-0.030817790577267478,0.04751748706318538,0.05521872322407009,-0.039931894585100665,0.0014920928629879747,0.008449427088178304,0.07007105278255121,0.1808579529121581,-0.09918226650014851,0.07183046155556193,-0.06310393474291132,0.06428214549839865,-0.060666193936864066,0.02910565646552709,0.02369415430652354,0.005945910928592698,0.10122311331204964,0.020869822233535378
PKM,0.05120894646739426,0.05591399798239539,0.029927947329167145,0.07244741827639775,-0.011440863760268798,-0.0637842257282254,-0.003967759624442984,0.07510725320023026,0.07174242185444339,-0.0025484714311423693,0.04803674633112817,-0.12022298619057677,0.14375629834806167,0.0660124269050112,0.014498772234879886,-0.057628872765438176,0.02735034934585557,0.10949457840281722
TNF,-0.032269694612607515,0.0008214315328160169,-0.0035504539221810605,,-0.009195074721197148,-0.03931785380824688,-0.016428896830871023,0.05382019662361583,0.006965836922097157,0.059631977499930676,-0.08498557840820566,-0.011179108217259488,-0.04815246780945793,0.007399978819986539,0.03566153364104733,,0.07368752030446407,-0.02591989374870956
GNAS,-0.01543982885205241,0.031901583439591236,0.013647256493852311,0.04633691070964131,-0.07040012788025528,0.0232419365353416,-0.002453672532997134,-0.07123622001131735,0.0535877640240873,-0.04353499755202776,0.08239520510426109,-0.041933482327264765,0.08980616336756068,-0.0017401333341347156,-0.051692972434020705,0.02588765885464091,0.05436574352867746,-0.10148685915859566
BMP8B,0.06196643349867561,0.04785846837690793,-0.0175493910813131,0.03439020256497354,-0.01336576138587797,0.034344009780769666,0.045631712639064057,0.11156273999717818,0.03011049945103418,0.06839056015483706,-0.03332473971012825,-0.06292499372496628,0.05064226511864846,0.03570499401588573,-0.03366003781636357,-0.009916295245987168,0.04428726459047883,0.04028170885513416
LIPH,-0.046892599296785166,0.026627182421134002,,-0.020880476511880918,-0.01778035215997595,,,,0.02370165240060119,,,,,0.0883577518189529,0.131657920237726,0.04711992830124561,0.0001139845691058104,0.1051955512385125
CCL28,-0.0473000543067965,0.0017133347631009676,,,,,-0.02591060194091679,,-0.029744431395983838,0.052220742295255834,0.024941023159569073,,-0.029483763718479886,,,,2.1246151839136356e-05,-0.026218898802755474
PTPN11,0.010375218450768204,0.02597444356277774,-0.0014247116630940262,-0.010464733948676716,-0.05571894906492984,0.008277827754954201,0.004918561852228688,-0.008828171341934152,0.03392940942951598,-0.010261890782612262,-0.04993702568047507,-0.020416683708605443,0.07579277643245835,-0.038911226754016114,-0.07332837451471043,0.07292988250178888,0.001325976139311876,-0.0238407093027258
ADAM12,0.06907785765765329,0.013968087923859495,-0.020388298146466866,0.047872151659426314,0.02400575316058196,-0.009046780160620844,-0.04335034080848009,0.10971913672329196,0.0499580040674821,-0.016000049290664148,-0.008568742539575052,0.11331209660898403,0.10234242626466264,0.04741449801019341,0.012006534306127078,0.018223980878658484,-0.058036233832295316,0.035680825960312405
EPO,0.03032735458748533,0.0377129039384591,,,0.018242016450790752,-0.01125368896622914,,,0.022714850283519522,,,-0.014294727420442434,0.00933559950766921,-0.013627982360321783,0.03559238099543837,-0.0020312150529953263,0.04278852081413874,
EDN3,-0.0070945931486736625,-0.015794933793647808,0.013918474156146518,-0.024630527951195108,-0.028101500059058836,0.04010374690478208,-0.017281547085198766,-0.022078790505894157,-0.00822533087955315,0.03479919954852377,-0.018351562443934304,,-0.0375616203955889,0.0024906826504701163,0.036120466502529404,-0.00585104829441163,-0.008403983652846767,0.059397288829167866
CCL22,,,-0.02164557409022457,,,,,,-0.014526231978346092,,,,,-0.01932109953338257,-0.029065446310483235,-0.017682279476782334,0.05117306312385773,
CCL2,-0.02833855971996375,0.023375687421747983,-0.01870501411646303,-0.09230915323565772,-0.008515528087185234,-0.018188485711629836,0.007814196603383672,0.029967260671118105,-0.07265769905618948,0.04243740009093816,-0.031750987764934194,0.005198203347857145,0.05492557781149343,0.09815967930212054,-0.027941576944611586,-0.062457800717764606,-0.03800451988163457,0.14768912726382108
DSCAM,0.01835532910442182,0.0036326279896950887,0.05492296134922529,-0.029116835762481613,0.010964459540172767,0.014784335947760976,0.03195370996214126,0.03636260023663174,-1.712077150998848e-06,0.02465263862963306,0.004169455148959973,0.036615592421956694,0.09357572848715384,0.03997312303813574,0.04777389102794964,0.05053284335733519,0.08983436128147414,0.08902994583175387
GPHA2,,0.007737623038415243,,,,,,,,,,,,,,,,
ANG,0.08011579242819516,0.03331517882694772,-0.0038555134960853946,0.08582315231480762,0.022543393246451788,-0.018797866496430483,0.02574335841576018,0.04203390876288455,0.04026523875475537,0.018188240529203273,-0.0333461440724264,0.04724764990412885,0.06530016129766908,0.051219470783801395,0.07285487169732828,0.04798244369904039,0.05542918531610782,0.10585763093255683
FBLN2,-0.06352616977564204,0.022666927381259496,-0.03936311606847216,-0.02863198587336628,-0.006906739705808982,0.002997996268495544,-0.011676036964165809,0.0740720201818958,-0.02537731297091424,0.019667687418572347,-0.049838219037936435,0.030057183335534584,0.018257381907212752,0.006151433446588001,0.06380157293783852,0.03699968523600752,0.06672041796729293,0.06473405665673333
VTN,-0.039413787833073345,0.03153204229499506,,-0.02436094609019758,-0.03054477932793226,0.02020765570836747,-0.013873073870483036,0.03131689438543076,0.04859846735721946,0.004098711703184899,,,-0.03089267862773559,-0.03315346530482086,0.052029954863508955,-0.02609379063050125,0.010160291456222166,-0.04201659220043428
