,MGH258,UKF259,UKF266,UKF269,ZH1007nec,ZH8811Bbulk
GDF10,,,-0.030948347777802067,-0.01685241080499177,0.029110604062683114,0.06712996322231621
EFNB3,0.04917609688926869,0.03158686345995967,-0.040760791005274966,-0.05930493891573658,0.054035568454248326,0.05585822475578554
LTB,0.021951744936048574,0.003202165887232895,-0.015343502840106457,-0.01722237298262323,0.04089801478747712,0.00078907440648063
ANGPT2,0.0334701100165952,-0.003173876683193813,0.08411946808974036,0.07954323747178371,-0.08517801969726622,-0.04776619660044784
ADAM17,0.017922295118952547,0.02907475773146217,0.0286626290211165,0.02385141146695793,0.04612418359580763,0.04680844713373818
LRPAP1,0.10409510309028415,-0.0016759097701824275,-0.0352831010412683,0.0206300206149427,0.0964614451183547,0.04184860154762526
NID1,0.07694651277707316,-0.014328482138672051,0.06487385771141199,0.04828694779460959,-0.02172518288856521,0.004710826286542392
MST1,-0.04929567774556609,-0.052947089102599536,0.014800404016807638,0.04888509965510085,-0.012892196799771204,0.03384033727001733
IL13,,,,-0.01878327194581499,-0.036453372996067865,
DCN,-0.00952494385278382,0.030403678868019774,-0.0013549393530652334,0.04416687695050998,0.017121804660784685,0.0008134907445296742
IGFL2,,,,,,-0.01741056258205614
COL7A1,-0.030805805300355607,-0.004639245032564198,0.12191109276356356,0.05522306512404647,0.022083197676382216,0.019621629618412614
CALR,-0.008385919572830471,0.011718471170343962,0.011801043434739592,0.09953582053463159,0.0633871817109216,-0.009623871102961446
PIGA,0.0005675933090873615,0.02603696274293844,0.03197283542959895,0.027445389027096832,-0.014542012970866363,0.074732065960335
CD200,0.030833378592702115,-0.04208037477850927,-0.0356720047680781,-0.06992066564763882,-0.004269647595457445,0.01492284966201654
GRP,,,-0.01995527038041684,,,-0.016413863989648135
CDH1,-0.019797183863519533,0.058168753773429345,-0.007279619000443119,0.04461698198487264,-0.05039602750774453,0.005968553548007434
LPL,0.00064625477356683,0.05455723739581697,0.05721424841941395,0.0732545388844154,0.03784790544386979,-0.007369018764303964
SEMA5A,0.017078901373720385,-0.028565376568903462,0.09164671002733848,0.06535952943138468,-0.025866996843778974,0.007959597930886448
SEMA7A,0.019849063108073405,0.007535433595252633,0.03317601649756454,0.008729019625011523,0.015908758195244285,-0.022118925441059395
SEMA4G,0.003703119261420361,-0.026669504357128566,0.029143788166807263,0.0004821197829644307,-0.029446034228798428,-0.0024141195515119712
SEMA3B,-0.07295981709541374,-0.009592334321076023,0.02863274652092349,-0.020398113000415854,0.01636296117112458,0.01968028323738392
RPH3A,0.13268397953191174,0.0048722435250489575,0.00246028101247982,0.026272335016532346,-0.019247264278177807,0.11922593223014939
JAG2,0.03636358233079535,0.001300131508513492,0.015178688754748796,0.029279258386420908,0.04359320352815896,0.044962127743672066
CGN,0.05567580000303743,-0.03580508622569482,0.020875165009563903,-0.033544032796841566,0.01617973609659556,0.036605676715533685
GDF15,0.005489325446798372,-0.0444716046788718,-0.01156855252550306,0.08276802842560231,0.023544455815477122,-0.016145983759173445
SEMA4F,-0.02125606070831547,0.012202611026641911,-0.011033668374384183,0.002540690359435735,-0.04237303076014667,0.04325514868003848
NXPH1,0.04215465488634168,0.00796760026896055,0.06865867701196356,0.03904272155210593,0.012263803058081384,0.0327622005231619
ARF1,0.031228811666130892,0.0018655914868672262,-0.06798065339331874,-0.012529308501546385,0.036370835510048605,-0.018068037303455207
EBI3,-0.023294242763621225,0.05150482708226433,-0.01584729093980735,0.07216376008917383,-0.08401578579486803,0.008792057054851598
TIMP1,0.052279774848589707,0.025421828348445627,0.04084635588365684,0.10941603667141278,0.12033008165256502,-0.026795500796416374
SEMA3C,-0.03750432054589973,-0.006899903102341185,-0.0036555291876402794,-0.03958568373353013,0.06393605177733479,0.03367154085175108
GAS6,-0.05255633288253575,-0.049592268740191146,0.07373536094760866,0.07034653995839099,-0.07343005156645906,0.03717307581858555
MEPE,,-0.01807311198571239,0.0094947109827423,0.021427704522176492,,0.008483250668657405
SERPINE1,0.004926319458506655,0.038904118861003846,0.04309644065196143,-0.05801734468869464,0.054386890185337766,-0.005298729326102229
RSPO2,0.02631476216390077,-0.01541679627091413,0.06408043820644534,-0.03495427945717413,,-0.023564975366221364
SHBG,0.019007449731289573,-0.024668557683584256,-0.01647195801485738,-0.01859690852872037,0.09971115394511193,0.029396545091109477
LGALS3BP,0.07546204399435863,0.05407851029545129,0.015408616604727915,0.09350724895762932,0.012880553994354421,0.06302751109919459
LAMB1,-0.0042505697675445766,-0.023595243399641534,0.11078107984974724,0.08191064682940559,0.06786316182503747,0.047313623499335794
SPTBN2,0.004533728323539158,-0.0338290797442253,0.01953518306275982,-0.034523068099682745,0.024154505987378883,0.00446369952096079
COL1A2,0.010255960920645634,0.04512689304076493,0.06171575538650725,0.06913757078298202,-0.028754096625316437,0.0037810319223820035
CEACAM16,,,,,0.1613316795130377,
WNT11,,-0.02083677893191462,,-0.01830080719348256,,0.010586050175595205
LGALS1,-0.14418866936454527,0.008490438122945719,0.020867895285454473,-0.011826314234704264,0.01641043692800212,-0.036628101837354626
BCAN,0.13570728304930757,-0.030705951624440238,0.06521579738026834,0.05798501919508675,-0.06871761113690575,0.03152249505077943
ANOS1,0.04300148486289652,0.011241000335883598,0.002306622426858231,0.08295092403064001,0.22080172433137876,0.056084872525998364
EDA,0.005742300437745394,-0.02862132241880222,-0.001903288815445774,-0.003925656911339816,0.04127412619961478,-0.02706199510296493
FGF22,,,0.03725718997994629,-0.01677509781482515,,-0.016583803350769023
SHANK1,-0.024029520372824322,-0.0251231035514736,-0.013038563959451707,-0.015960440143919005,,0.13501690603077407
NPVF,,,,,,-0.014990399976439106
TGFB1,0.012297778059346546,0.005743492618739114,,-0.03634506988137465,0.023759976930505904,-0.02658542785760877
MSTN,0.028492480975021554,-0.014193589333392504,0.017017733668923358,0.08952480457350806,0.02581273366386847,-0.0027247949940057566
WNT4,,,0.014929243710566182,0.02195185983749225,,0.007123164250537527
TNFSF4,-0.03290737562469673,0.012317092346401704,-0.015917123833412077,0.12472476904268522,-0.0805830561131792,2.8190588621145886e-06
NTN1,-0.0076824535046820614,0.038441551452930524,0.12007711567917277,0.07524748426326017,-0.03424269058759195,-0.0063342411109554055
CXCL12,0.07527283421256008,-0.009521444377431949,0.008479263621725927,0.002290790314212798,-0.011237354282040602,0.021607292144524008
GNRH1,-0.03098548868842215,0.07144966736384235,0.01422991467399718,-0.03051777392694141,0.00980806948563421,0.02161475330901043
FGF8,,,-0.01853638118572,,,-0.020691081193770246
RIMS1,-0.025764781874226865,-0.00011361370864932172,-0.016519435389869018,-0.033666348764980696,,-0.01005793088137007
FGF14,0.04161410802334961,-0.01644470197461523,0.06037976641904541,0.04681787902628977,-0.01996000135582283,0.022272037875136017
IGF1,0.005929122007236827,-0.003782139734049556,0.060781151115299435,-0.045804080944325296,0.16276967610796186,0.026395231779222515
TNFSF10,0.026418788949882286,0.01390055666534628,0.023214235067754902,0.025111136606584875,0.005970640689830325,-0.00892990856674051
GDF5,-0.020161093340640226,,-0.015343508799211434,0.022727366808245723,,-0.03200794118990658
CHAD,,,-0.026253608396040278,,,-0.012358596433469456
RGMA,0.0525730814759869,-0.048248726884476574,0.01788084621023634,0.11699591427959517,-0.03938967563376936,0.01782262343841411
WNT16,-0.02533617788949813,-0.023831887736889202,-0.01787281083333269,-0.013781307276546502,,
CX3CL1,0.008938811364785405,-0.036927648829830385,-0.022933981854878847,0.01942094776439851,0.058320857380458654,0.05271292647055894
FGF1,-0.06805897011108794,-0.05773924354831582,-0.07879169703873273,-0.02760271022396676,-0.10236870416279997,-0.01932981376693817
ALOX5AP,-0.08284615594214913,0.019694518818511794,0.05903429598439358,0.10207841760813931,0.17331710243669712,-0.015574514326859192
IL1RN,-0.017942096420363846,0.10850916483025115,0.061525633277838915,0.07194310252157625,0.06784175834898852,-0.037405246809316554
PCSK9,,,,,,-0.015893965604106507
NPW,,-0.01727068936279274,0.0009001955954149655,,-0.032975591959565766,-0.03244429917929783
CXCL9,-0.05454693744277829,-0.042378639244362006,,-0.020606948520213348,,
ANGPTL4,-0.04421323710039327,-0.019269567195951645,0.08323822292872575,-0.0022020218419044942,0.12623845731236735,0.0025781111683832653
UCN2,,-0.011975393537545955,,-0.018055012866745754,0.06796855903149708,-0.027609230461899486
OBP2A,,,,,-0.03758701336782282,
COL4A3,,-0.03153343256137572,,,,-0.012577219275461736
NRG3,-0.03256498024796657,0.04198395226207393,-0.023766951298059405,-0.06914484120937767,,-0.015220601052001733
IL23A,,0.011935311771898134,,0.09975175254768155,0.0584503749637607,-0.00021639757565411304
COLQ,-0.004793595875206225,0.02276307875346604,0.0948628404943792,0.034927359602367494,-0.039223720668022766,0.013489682856841911
SCGB1A1,,,,,,-0.01998804187815343
TNFSF12,0.015418203699500978,0.04329593977685468,0.010810277775597739,0.04567046606607312,0.09340072867253106,-0.045011091863626104
DKK2,,-0.012151942390640975,-0.026012799295024314,-0.006828554325565076,,
FYN,-0.022789350505429663,-0.011482508401631232,0.08924189076089252,0.08812159730757489,-0.019878965111628406,0.014567660333833112
ACE,0.06243924070606059,0.03990648703647558,0.08145357241254249,0.044300652228717985,-0.1002424494661747,0.02489224333240556
IL18,-0.05781988579510955,-0.024299118005090433,0.03580459029829661,0.10723001013123003,0.03048313766315337,0.006178423286305479
PPBP,,,,,,-0.018814840216904362
CCL27,-0.020422587620425845,0.03849862193047455,,-0.027106721312710757,-0.05906092554961258,-0.0077528450327650775
SERPING1,0.004217371509507777,0.005483145841733702,-0.05597280752275598,0.08724620958721274,-0.07137976303817206,0.08763289172965444
AZGP1,0.06514980908644888,-0.0028241687580682164,0.027373159600265557,-0.007114520181451568,0.10400163045938358,-0.030971170213127112
INHA,0.039412298336403834,0.07560950949720145,0.11241200747177099,0.08269117449064317,0.1098459437920798,0.005813179187274154
SEMA3G,0.09205789228325041,-0.009479905873750203,0.085457419732706,-0.010275139299398578,0.1373871231109255,
COL6A1,0.050202758432085035,0.055661689445377624,0.054264184592100646,0.08543555570030535,-0.013574158672682584,0.029207788187840113
FGF17,,-0.009165984997219366,-0.02540233547446342,-0.012415070668141234,,0.006002028331889165
TNFSF8,0.06185169874481272,0.003382180349696765,,-0.017038388046448794,-0.045516359211050905,0.07503133464630872
FGF20,-0.013687657979661299,-0.030125732192555547,-0.01591712885845191,0.014719252964828311,,0.018201758420450704
ICAM3,0.03877441862516445,0.046983059040514245,0.03290412181304664,0.04647720225626119,0.03946796595613195,0.06680107336172335
LAMA4,0.08296974827442302,0.0346023409682353,0.05494176054575447,0.07350787041251672,-0.06082942383201267,0.04589234774216886
DLL4,0.05960985586383914,-0.03352955471687124,0.003871434673677152,0.054733434618570054,-0.07286850969371184,0.010585722406711155
SEMA3A,-0.04499496903484939,0.005805186123275204,-0.012394888419161691,7.73509463799448e-05,-0.008826480350095103,0.0028396153538988995
RLN2,,-0.015416799747336079,-0.018698890232163427,-0.021881601783248474,0.041324330212869735,
C5,-0.0023274435748004353,0.0086062088682101,0.012934582054579985,0.01348553847477636,-0.03639421341833416,0.08142991682664655
EDN2,,,,-0.02328725931015297,,
C1QA,-0.12887541573768344,-0.03139700919979144,0.046192374059601506,0.10937655268022226,0.10238571826208434,0.04548415002957109
UTS2B,0.13372915619446357,0.06064882938570674,-0.013918793771452071,,,
COL9A3,0.035389793035322636,-0.015798793133521193,0.05754501414588598,0.04310152202869995,0.09395667209294707,0.05532270312544181
DLK1,,-0.002587270570014355,-0.04387047592941908,,0.03576033020768453,
HGF,-0.04815171475762361,-0.04335132199182434,-0.02568738608533727,-0.012103728400011308,-0.05638405960447076,-0.0018450698175095383
P4HB,0.05774809299815894,-0.020379815210987116,0.05489861009879781,0.05464121017245419,0.04237678674389133,-0.009712754019794843
ADCYAP1,-0.02068098673796592,-0.010530891121972594,0.03601286403591087,0.05980636946353661,,0.09221218655380033
GREM1,-0.011581993909216673,-0.013324948167882404,-0.03902992730657271,-0.044821816186383034,-0.057700020140147065,0.04934030682875415
EGF,-0.023102485988419585,0.013334333233676483,0.028188145519767695,0.10508398509938766,-0.042609691530608014,-0.015175132089247064
VEGFB,0.015757539946298568,-0.015671860456356948,0.05358533586428797,0.022804462275171945,0.028084578306843605,-0.023530958393664897
FARP2,0.10790717724774675,0.08685818983503682,0.021615543334691994,0.06205655040676352,0.04128349663446651,0.010827408712119284
BMP3,,,0.1834979014440639,,,
IHH,,,,,,0.06958435027294307
LAMA2,-0.02457903723719315,0.0017358942731935166,0.035520025397024736,0.045390414587598946,0.038339894617554666,0.010596172594286479
SERPINC1,,,,,,-0.015175133296462282
NRG1,,-0.015886460650327297,0.008866929503657611,0.022754625421726984,-0.062229440126806146,-0.0327763443309673
SPINK1,,-0.010924141455195506,,,,-0.018575574595400116
EFEMP2,-0.07323471281235903,-0.008477812032214775,0.13064261718780207,0.09622944987479445,0.05079372262165205,0.01984153752061239
SELPLG,0.023282047434812953,-0.02305933658925386,0.051873966387672124,-0.010714394732786668,-0.04659250643970179,0.028801887703998746
GDF6,,-0.017270690857033557,0.04127334585285542,0.0492491457003196,,-0.0250493949015114
HLA-E,-0.0001929929845264002,0.052993003240276476,0.05409858605441423,0.08579322280842376,-0.028759113399430516,-0.029510941218148092
PTN,0.16245762671145364,-0.010300654181521875,0.10381930534431312,0.08313772623481769,0.014201185197537243,0.004364659098662847
CD274,0.1644225263302638,0.01978972369205385,0.03916499956121191,0.10810133256946036,0.003884281664584578,0.04371704062730524
FGF10,,,,,0.06265989789952467,
CD14,-0.02202505759587257,0.026660401004296345,0.04783115586756606,0.0725740673301136,0.16154965383895004,0.03619423785726223
SFTPD,,,-0.03146926811290412,,-0.01922256173334376,-0.01876101150347518
SLIT1,0.07364816891454558,0.03339685421110026,0.057987839694893184,0.02632944811978934,0.026458479529815775,0.07270157070390933
LPA,,,-0.01391879726094914,,,
CNTF,-0.02425251975897306,0.155030726023404,,-0.022893715118493103,,
BST1,0.0010280256174985227,-0.03215398169033783,-0.022413095856230338,0.12886091066850397,0.09643216039779098,0.03225793051267929
AGTRAP,-0.0396497114833226,-0.004784774562770424,0.014367501226970458,0.09814356129438262,0.050737368051535406,-0.010701080468716637
LAMC1,0.07495207668221125,-0.022131152152616823,0.0816114414664176,0.07303533610978538,-0.021605559637239376,-0.013323421032373899
COL6A3,0.13946948714344892,0.019800230704299288,0.08452353187303394,0.06760982651147403,0.02535084548811061,0.009747878725287066
FN1,0.10914167401223308,0.04648679666279074,0.07619006825124655,0.04789612824966383,-0.054713569490781884,0.010664216928975444
MIF,0.03163775346949412,-0.022073140002178582,0.011214260761086657,-0.04476765120081559,0.08234140598954948,-0.050435284331596685
JAG1,0.111307390498533,0.008848392387721856,0.06478619455924942,0.0485235711851814,-0.0006193901244666071,0.04191640825364217
NID2,-0.02283884219003647,-0.02612110861399119,0.13044260935807056,0.0327049068806014,-0.050146377939805246,0.06071146104097149
EFNB1,-0.009132170162289698,0.02091350158227478,0.05078821117282702,0.06389764500325978,0.04502159064356395,-0.015301228137853957
COL4A2,0.09058616519149403,0.006715128437754254,0.08799486619687491,0.07085332305911969,-0.08128291729331595,0.00435732018339104
SPP1,-0.13812464337302752,0.043658242973034445,0.075842371020433,0.08772275717081235,0.16325215377693372,-9.083736748465615e-05
PODXL2,-0.02866688182600428,-0.0015718939887999367,-0.045327695837204515,-0.018183172545565066,-0.014509450374516985,0.05680161079702331
FGF9,-0.022172844079726174,0.02274242541752332,-0.015636550149408623,-0.05314256696433062,,0.05525909926151174
ITIH2,0.06776034879564938,-0.01623546247908395,-0.022136602508522642,0.04708337995487729,,-0.021967063008697888
ADAM10,-0.05815935307055758,0.025163930672762104,0.01938118654581426,0.023110699791866654,0.00581734577789026,0.044223282451614665
CFH,0.05264119224894546,0.0030336900016532655,0.025428261184794087,0.04203017792497118,0.03644944754694595,0.05656019162213052
COL4A5,-0.05967162888473246,0.020248559119766363,0.04157835155628546,0.053297109334752166,0.04342321648373308,0.12366988219232031
LTBP3,0.06809390899759991,0.009103769699246539,0.030949158144127988,0.040493134597508064,-0.0012813805175700011,0.03329370370800211
GNB3,0.06242273383133014,-0.0029440355362517446,0.11032002828176787,0.04629649667306157,0.2168373584906036,0.10281926957089657
COL6A2,0.03733633825997784,0.045662511251892,-0.005767699369756292,0.09571877825350307,0.0051784667140223894,-0.01636648044815744
GDF9,-0.004325176964338817,-0.02210869293072588,-0.002241438923866454,0.015829192497318578,-0.035894151017888676,-0.012616830651389169
NCAM1,0.08929861434142683,-0.014427069377072733,0.03973300738126627,-0.07870777718425415,-0.08072839603333024,-0.015151096900426077
APOC2,-0.06768889365899819,0.04477686735489075,0.00443978919494373,0.08349562259954958,0.032683133520836696,0.0025321926775817207
BST2,0.14531873380086027,-0.043367556852069306,0.015399820543328358,0.10310928237705776,0.15145060607834387,0.050135367922406505
COL5A1,0.0837697182254401,-0.03258827829947662,0.10731195754714914,-0.007989823091411007,-0.029999816971470302,0.0013063643619294287
CALM3,0.01945134803813902,-0.036423240082391825,-0.09544372572036995,-0.05441984922609536,0.06506841795484591,0.0004573214773360708
THBS2,0.04080278440582115,0.010425807793811425,0.05951048837027032,0.016792397437903495,0.08183198632234107,0.011948231139893769
SERPINE2,0.1070850986397419,-0.007866938348023758,0.04941354416110555,-0.02364688407796359,-0.10417096218553809,0.05575470997198994
EFNB2,0.0908012992244036,0.035983468016577036,-0.038059791455010435,0.019424602804378112,-0.030274501539655798,0.03909445231026811
PROK1,,-0.009404307749832995,0.106560603925052,,,-0.016752152534573045
MMP9,-0.044062259350634826,0.04513323141481539,0.08442053189077679,0.01973539900216514,-0.004765890323788819,-0.03776607018873872
NPPA,0.1255893871208329,0.027726972124569302,-0.004087721115737548,0.08504418244975795,0.07876830562463165,-0.024446232617154433
APOB,,,,0.09212672147150308,,
C4B,,-0.020730426385554383,,,0.11032617505988869,
NTNG2,-0.013569841397585214,0.02971799735903939,-0.04897099663417418,-0.00741204442827107,0.03422430313106691,0.0624059165310516
LAMA1,0.09847334899224995,-0.03072289681576144,0.07871158847152013,0.11804877581285712,,-0.060886970662990925
UCN,-0.028766798840367543,0.0011038118421533264,-0.011105045484887322,0.021589199293809664,-0.04169045354241324,0.12344196634312328
ARTN,,-0.02062358393419826,0.026387823852579262,0.09231813132148156,,0.0528669722104354
PDGFD,0.026768326461506745,0.02212548466839525,0.015991966341248068,-0.026362367702946695,-0.025272742533945167,0.028205394212692546
EDN1,0.05174116664276846,-0.004546874236900795,0.0886714345062898,0.043693879595172555,-0.07050717698161427,-0.04392008210278153
ARPC5,0.005683895277505564,-0.02652133448056033,0.008625719922656271,0.009363389298162755,0.004256425396613038,0.0378729530136112
GSTO1,-0.08663961987807262,0.02038891348281443,-0.09487833692589151,-0.0852348375706595,0.024030849029033723,0.003318881238410505
PROK2,,,,,,-0.01708426884953285
SYK,-0.06782010550705238,0.016888663206537202,0.04520922223805871,0.0555079676668786,0.07876416972410447,0.01687005753418842
ST6GAL1,-0.03390622297217194,0.033913711645599455,0.007415024527096532,0.02839984701592577,0.008606369483009446,0.027442674711296546
WNT3,-0.033246856107191615,-0.03749705366528588,-0.00830976963547051,0.03207077864954583,0.10614704144502458,0.08007133798775717
HSP90B1,0.03302843196599459,0.031231443744848028,0.02090956316477002,0.04284634479097027,0.08038848161750371,-0.017655083074255347
ZP3,0.01022005459150016,-0.035527849100867204,0.0520411631519378,0.044389273234944966,0.07835676692903476,-0.024176932263073214
NRG2,0.05785266550194008,-0.017054229142194215,-0.01133674687880169,0.029041795270564122,-0.012166247017742679,-0.010243988491507601
MELTF,-0.019591176788167287,0.019124882074707115,0.08067967276774056,-0.0413909682617512,-0.0219130064845461,-0.014349429076475571
NLGN1,0.07121810154575316,-0.04321963752075972,0.011750528285826138,0.0682667023289672,-0.042515269124902326,0.02095265700159896
SLIT3,-0.02818882751000548,-0.007174450617060363,-0.06430460828785785,-0.06914483739594868,-0.03434141768527116,0.08846654608828836
CCL8,,-0.037615445650700255,0.008661902113579546,0.09176782314218992,0.08692224904756686,-0.028467271357172627
S100A4,-0.1018634611722545,0.04437876614800447,0.04268488579006449,0.08943466577321556,0.08094980699858516,0.029303141754925342
TNFSF13B,0.050151443955490406,0.01434197717344701,0.0642348895964058,0.047484559744515126,-0.03484643788813085,0.03430835103183789
HSPG2,0.052327964166361256,0.017437372644786415,0.07375517577593532,0.047145955412936626,-0.08147314783435526,0.017674137548426193
FAM3C,0.06727642449647168,0.07732632824315935,0.022975088864821684,0.04290545406202146,-0.025716079526020695,0.022746052799728002
FLT3LG,0.05168957234202209,0.059222465609998574,0.07566003988912648,0.12134111021886775,0.12547781834612887,0.04131036188586747
A2M,-0.159765460064088,0.02179716366438735,0.04860832630160007,0.035508900068775134,-0.0026965611772941755,0.05332346811659842
VCL,0.030538717333372777,0.057380281065091736,0.024136613084700435,-0.02602293283745021,-0.02419190298288572,-0.013589769599485775
FGF2,0.03579500936258549,-0.028075435679677883,-0.005866220572596901,0.014461589972005483,0.02407760396149547,0.01833014467773824
AGRP,-0.018520247167280658,-0.024576792327962577,-0.014545596303750541,,0.11816200714398878,-0.01300885875476304
CNTN3,,-0.0291042805935953,0.050333505048330826,-0.005725948726905586,,0.08831702033585034
RNASE2,0.001369812090122293,-0.01976350055558211,-7.883661135278662e-06,0.05788245381398835,0.06751392179928685,0.013966697415572084
ADM2,,-0.018607156651959993,,,,
GAL,,-0.02910428089775785,0.0726595039805921,-0.02710671163037876,-0.011952329723988164,0.08531863489818356
CXCL6,,,,,,0.013291894407045608
PDGFC,0.07357519214033029,0.08258785092481719,0.12543783272714515,0.029904183831555096,0.04500175859044387,-0.03859264688514837
COL8A2,-0.034191049119326834,0.01432851031029797,0.013504987965843743,0.02644861436246475,0.012933761303030708,0.047243892009100716
SPON2,-0.04371905074881597,0.03281981600059902,-0.0194180184270649,0.02159683416469758,-0.05269407239760804,0.08115073303069084
LCN2,,-0.018251562151986353,,,,-0.027391379670948703
SEMA3D,-0.025553643602785673,-0.01771783386309905,-0.005240807836591613,0.036418642339222776,,
BMP6,,0.07391125920576158,0.05856992124155128,-0.0194858760428807,,-0.020552174116523592
TIMP2,-0.002117151717409031,0.008937708247053103,0.04928955690996475,0.02591212568366504,-0.09037475938453773,-0.030920415618260644
EFNA1,0.04172656503423722,0.06066395330794507,0.10943967423789026,0.02165744182166246,0.0032624386245458424,0.0400864177606828
S100A12,,-0.014991802535309634,,,,
TFPI,0.048342672814236716,-0.012058910326123655,0.1087699790701467,0.07973174363094286,0.0014432785851381323,-0.011409979082488756
GPC3,-0.0261824936025198,-0.01884081407518582,0.11697088853231731,0.035456439763262695,,0.0363533266803689
NMU,-0.003801211730195916,,0.08250174398035343,0.10249528089681786,-0.029369335245147378,0.006314553290250499
SCGB3A2,,,,,,0.11536339514877283
LAMB3,0.084773430169621,0.04279954664111804,-0.009090339572014397,-0.03976257043129838,0.044748892767809564,0.01640966994392676
LGALS9,-0.09339799485752334,0.00494764723825917,0.04536089635038025,0.04525643019511743,0.0009915567708952016,0.04036800958913906
VIM,0.1502890029045418,0.03316664902965078,0.03758780025035773,0.09889233042116011,0.03927573261242034,-0.031902861146563065
PLAU,0.060109376455177284,-0.03538018566894319,0.11474979247074056,0.053917583085916314,0.07325316372604893,0.08798113648740277
TGFB3,0.027615989517196418,-0.005471634315137178,0.039102006319481165,0.03219051351004755,0.09330972195431285,0.0652769841659965
APLN,0.03632677042101171,0.015962066551200988,0.02774582187549853,0.08164864496416015,-0.047948829137864954,0.017626944742250832
SHANK2,-0.02193070224242789,0.003808370242331659,0.005726339927544744,-0.06844644185353818,-0.049102360234878774,0.010022256737283136
LTF,,-0.04364957691473094,-0.023752891926969357,0.12283163783844711,0.06161113744879868,0.07499119420540903
PYY,,,,,,0.0028865869127830423
PENK,-0.01908187840521786,-0.008654886909295887,-0.0497233240513542,-0.041281982768393906,,
CTF1,0.005807209817699728,0.05511926210620094,-0.008247358767609073,0.04325672552726412,0.0171310433254673,-0.011305117070552225
COL3A1,0.0650110855455297,-0.024131050405130965,0.05881207767893083,0.07518457101461579,-0.01456941675218112,-0.0022811251192568537
S100A10,-0.14334918637472405,0.0029673556568198703,0.06363832856621683,0.1256580537653247,0.07894180432693458,-0.02435575217170062
FGF13,0.07359307942534336,-0.017010958656053773,-0.012742232550344453,-0.07386230982265371,,-0.00299391421368877
SEMA4A,-0.031164299050827224,0.013040601035974734,-0.05532579502653017,-0.00934934567424177,0.13297945517709034,-0.023603581661308028
EFNA4,0.05986049914555586,0.005567999591816416,0.06890076231429951,0.031383653895535275,-0.01001338196236577,0.025331323561703287
HSPA8,0.10250957189833372,-0.01983506007017754,0.01367403857089575,-0.04439536960705736,0.10759328251866808,0.017692945472424126
NPB,-0.01770096496236897,-0.013000144286811698,0.14084802585476752,,0.020995852076776237,-0.0011403543718063206
ULBP1,,-0.022278342445335934,-0.02055724136737049,0.04460791171182241,0.08265556806572676,-0.015893966815458526
SEMA3E,0.026273702355440978,0.02699840060516263,0.09909519082848452,0.010467136681703515,0.01339891693517616,0.05837730024463259
FGF3,,,,,,0.04466109455265105
ADAM9,-0.02513388828891359,0.03502911753192666,0.06405721490224718,0.08506858358384084,-0.011394838444404984,-0.0019160447640024431
ASIP,-0.036882420229567114,-0.011975393622007524,,,-0.012494739648919074,0.04636930965581354
IBSP,,-0.047571332212062,0.07144454023176336,-0.02579473046517555,-0.004129092335780448,0.05611914719165296
FAT4,0.05284065933391174,0.04637864068248714,-0.03319255129685727,0.04751019891773495,-0.04501014406819616,0.034490254833937986
MDK,-0.008952842341744087,-0.006579876336453386,0.10348376130580511,0.08879190486714345,0.04063202274526938,-0.011052106748149233
BMP5,,-0.01963871577144578,,,,0.05747574556210785
CAMP,,-0.02325984477604189,,,,0.0705168537247587
HSPA1A,-0.012388848556238211,0.0130773901442404,-0.09638011131899164,0.05870015341974755,0.04109456811777269,-0.031521926193977534
SEMA3F,0.0012321303821317263,-0.0073567714048570895,0.1271954861609904,0.02502884363754402,-0.06806740392020669,0.01406915228832742
ARF6,-0.011324166216925608,0.033484843675219256,0.04066193449801897,0.0339241994666543,-0.021157240770797236,0.018450196419943044
IL6,-0.025126650123024653,-0.012076635300064694,0.011986395796774971,0.047931806868919735,0.05383632106738022,-0.03898408209198172
CALM1,0.05864130072324015,-0.031063771222441913,-0.08494798762163476,-0.11328092242776656,-0.015747707491171763,-0.020164438122197086
VIP,,-0.020300054890400817,-0.05937220877257308,-0.019983300141861088,,
NMB,0.01431742134246386,0.05928626850668814,0.002429325944390876,0.0840479273442747,0.03808393437912695,-0.025335508738780967
CCL26,-0.028575277514946765,-0.006696807743411348,-0.014748904762092702,-0.0292480517463411,-0.02414630943205795,-0.03775169781767301
FBLN1,-0.015336472880935703,0.010414619529283936,0.030539875954846262,0.005585340882115129,-0.039654651099469355,0.011123092836453356
SAA1,-0.020936448331529793,-0.025876191114723994,,0.042522900898099285,-0.006606436414527101,0.03214690170277137
MICB,0.0704355065910537,0.040200242251858094,0.051280925232371335,0.004314723722228299,0.12500026675536058,0.052389147788559964
MMP13,,,-0.013918793771452071,,,
F13A1,-0.02876679805940179,-0.056013927267339836,0.05322047261115049,0.023848233886432438,0.12330481430753769,0.02891701713105872
CXCL11,0.11132560793601769,-0.002227776520319091,-0.021857026685368593,-0.0006146756255243614,-0.005167285863149349,
COL5A2,0.03709969883904369,-0.05442567210090163,0.10502076205484645,0.04472583377688802,-0.03257255660806907,0.022292067417457134
EFNA5,0.0005036102071377997,-0.029343388315341123,0.046200360372624365,-0.019359949697670884,-0.03815691029173314,-0.04296914097234173
AREG,,-0.02981702654843976,,-0.031173319661294295,,-0.05695008599469245
EDIL3,-0.13127367340451548,-0.01897333148609024,-0.08260208976820313,-0.09358930678130772,-0.060194658208532655,-0.05071590042538158
