,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH881T1
PTPN6,0.0379166634826379,0.020136336178461882,-0.018034820022340033,0.031049081110169362,-0.012010730725832327,-0.04360103950090595,-0.0272194694635146,-0.004960001297595536,-0.0426969046540483,0.025268110574215984
PTGS2,0.01039767870701977,-0.0044810959208763145,0.009637195148450444,0.004395952184812779,-0.0548859662689471,0.011487052247433443,0.1551296776752421,-0.03161696458961024,0.02281723371002497,-0.021095496421683728
XCL1,,-0.016071453544926395,,-0.014929409346086405,-0.012219948129057094,,,0.16515066058621075,,
CD58,0.021767834395696732,-0.038313394163075505,0.04568393025967393,0.014408546797078313,-0.009325490879445808,-0.028037285489668756,-0.04282509138014019,-0.0008788503396912699,-0.019727753762009824,0.008697998786008531
TNFSF14,0.06236158755412225,-0.016193646261464627,-0.016021562119718395,0.0224256489957993,-0.03439507346772053,,-0.01947770078137738,-0.016218053547533386,-0.011490347141556423,-0.02122515797058135
CNTN4,0.13949417596118954,0.019735260816803997,-0.012541627718206015,-0.005367096345514981,0.11677561324276388,-0.010507617935038937,0.06140437978603595,-0.03467329862981971,0.0035605221766718677,-0.06254350175338154
NTF4,,,,-0.018885049029038474,,,,,,
INSL3,,0.07889028670922171,,-0.013721429550663557,,,,0.023333144821283586,,-0.02122515591988933
BTLA,,,,-0.02178007870051615,-0.012739702725396814,,,,-0.014673566298829831,
MFNG,0.03964889824585507,0.018848659341636192,0.015958016809938438,0.013014268712351921,0.033732881698472425,-0.05150355439194879,-0.05723780151650524,0.0316120949851531,0.10107507228158984,0.006509083784549785
ICAM1,-0.020953824754056338,-0.003800836910849859,-0.006155108996592521,-0.11358429492232096,-0.013486061508002923,-0.0432488007186219,-0.07838988064971408,-0.0006388489608824373,-0.00363358496341894,0.004579754116837249
PROS1,-0.015866273283854336,0.015481785252322898,0.03863119482796616,-0.01048170076058195,-0.03575640702220844,0.06150648280012368,-0.05467088129604512,-0.01704001516568692,0.0007940160187125783,-0.07446698811592671
CLCF1,-0.0300480303267082,0.04143294437455846,-0.03932571254352585,-0.014994610000935701,-0.06984555969026253,-0.02070698937110575,-0.03649632054878144,0.05061565461934653,-0.03138180831749553,0.020577308920838654
PSAP,0.04215697187910858,0.02455464865592253,-0.0130340641690213,-0.03679391561213303,0.024604111189358683,0.03488610321020177,0.017693180632920743,-0.025339718262967485,-0.06251199126414331,-0.06221711285053331
EFEMP1,0.004970388284068276,0.03016661621884163,0.02287690314170213,-0.02294860719027535,-0.14151559458204888,-0.03802783335200229,-0.10101899776713942,0.041124158460121234,-0.014787424686943407,-0.037918570611631716
C1QTNF1,-0.0477973445981799,0.028331881023316578,0.03383824941340921,-0.0008953135227677623,-0.03705383101194802,0.003840398965288883,-0.07811872730030506,0.04319878537386662,0.059539025177124345,-0.011236389959549975
ALB,-0.029133662491414646,-0.022258224644016115,-0.02113474046350989,0.02449141722029802,-0.005142072796583096,-0.021307516405152088,0.13240358350756457,-0.015756590617554418,0.030131527522387486,0.005667914691023892
CCL13,,,,,,,,,,-0.02380842286869785
EFNA3,0.026549860206975855,-0.005474971955434783,0.05342295187219877,-0.009609776231991109,0.04860415479573317,0.011286518884629075,0.14333060722264235,-0.018090544238351165,0.03479536627019695,0.02442116802986354
DRAXIN,0.020659697432003292,0.05322516129700293,0.02073151118347182,-0.0592050959003633,0.0066275512419202345,-0.01440705710345533,-0.02728881487749634,0.002682861317826734,-0.010478997411149675,0.02582813627965521
RAET1L,,-0.011215446637008538,,,,,,,-0.01255095771209948,-0.011046016360985868
NPTX2,0.10974081598085311,0.14378004023412805,-0.04589553030748543,0.06032097476256225,0.0984535345957678,0.054704450315021615,0.13666429302017075,-0.04025448478812389,0.023867430177446997,-0.07236250320512926
FGF11,-0.059265354600471026,-0.030663342604007417,-0.004821175119149081,-0.06849561561273981,-0.017123568390085227,-0.05106314000712571,-0.06815601826883413,0.021077148582714117,0.02420600674895282,-0.07753792795496871
CD59,0.0735499822176046,0.019861755380249098,-0.015947592068177655,0.07061336319121791,0.021310249307265588,0.03915969887979833,0.06768700612985579,0.03680442231241758,0.00867480758023451,0.01992558621494298
COL9A2,-0.004853148622949276,-0.016641884956990413,0.08492503316557339,0.05262576621418412,0.004591031062723439,-0.0026383026236130613,-0.05429997428405179,0.012401093630344612,0.005075584483417338,0.09718311854291677
DLL3,0.08959663487443986,-0.013719255817620523,0.0068193559140740925,0.06355231692886315,0.08036836178485388,-0.017482924607016694,-0.02283797558304824,0.01869133729046763,-0.028683349069795125,0.040450572484262794
FGF5,,,,,,,0.20241128410278014,,,
LIN7C,0.04930237682978992,0.014706048924049002,0.009179239340735055,0.03075910460322083,0.009604068049557095,0.03886483541949305,-0.07269841710984662,0.02044726441226843,0.05057549379312264,0.01918712255981257
GDF7,-0.02058347667015685,0.06364770692085159,0.01027873991628112,0.024584185136132284,,0.09013707977927854,-0.022335095882002803,0.021396147894905185,-0.011490346695041514,0.06789625093466772
PSPN,0.0798581708016953,0.05490996825834243,0.017477121144292597,-0.020810041955041887,0.006460506949090745,0.05603501123209451,-0.026357636536938848,-0.002715417561468411,0.016325257431788063,0.031187344928973838
ANGPT1,0.10011883013064579,-0.03856628975166771,-0.0033749529271056796,-0.061718684673159455,0.02977919956262647,0.0483403664547613,-0.07216179009608,-0.0033452843834876744,0.0054497965091994,0.006986336884127159
PNOC,0.1624037074144343,0.021750669472319753,-0.02816352316286425,0.034251910226572174,0.09697789232604768,0.05982104059029595,0.09134920145069723,-0.028677931712360428,-0.029227996178605633,-0.02045628538928146
L1CAM,0.1197757745624646,0.037653029714067046,-0.04537581082584466,0.06734314668064931,0.03697121299597307,-0.001143374400711705,0.10787235742346267,-0.021608012161930132,-0.01981546333543052,0.028917586025907233
APOA1,-0.04421738530457408,-0.0420291840947884,-0.018637604990923835,-0.02136885943542502,0.049787592940405474,0.009499061271949442,-0.011220844612154173,-0.01879372826604926,0.042499608253456014,-0.0390971446167754
PSEN1,-0.01940150617272681,-0.019348243629090597,-0.031175673893399446,-0.024477595486626477,0.05585145572637641,-0.0029231727839124626,-0.03942259749749182,-0.035207728005617826,0.011849247392148144,0.04037516323639026
CALM2,0.10225357221732265,0.10976221888161265,-0.04692108630060913,0.04826584107459376,0.13290392106230514,0.043413928987176796,0.10144459712794712,-0.03664009949048287,0.00191684846524568,0.021154065200039783
CLEC2B,-0.03350861941225545,0.008465204410246977,-0.011475153209807899,0.029112558247331045,-0.05958568146301184,-0.01083471841489718,0.028137543078638246,0.05392232680058756,0.01420551514022474,0.020127194851934205
NTNG1,0.017889660412469897,-0.0011564591015849589,-0.0352398864991599,-0.025366274184967716,0.16439136126036133,0.055933736093596954,-0.020392428345993883,0.06409027233517475,0.00016330142872799042,-0.0005821860900948301
LRIG1,-0.013753925418876871,0.03559515908766393,-0.021211547506711198,0.009993408563863706,-0.034716975200720195,0.020434272526863043,-0.11385278794480508,0.023939470226275954,0.008310907594606908,0.05880490294727075
CPAMD8,,-0.022532991976629058,,0.0018547000355035477,-0.01551521648120205,-0.04239177718770054,-0.01129510665822916,-0.01600906217399256,-0.021267681634922493,
GHRL,,0.004969170914971075,-0.017070094400709567,-0.028097286377549994,-0.026276160633946673,-0.022651587873856883,0.07743447118607283,0.11503122569357957,-0.010478997411149675,-0.01866443015389458
NPY,0.09534117396084478,0.024282838486651245,-0.010154820480518143,0.02668859979331439,0.044633631843671875,0.08607957850795535,0.12182970871682458,-0.0005051495482698261,0.012071726033493217,-0.03808504481140149
MMP2,0.10145739323225893,-0.0018347264977439338,0.0028398838867940176,0.0033829323191189387,0.028528396062130753,-0.04591154489171388,-0.07546534401069181,0.021412707090031784,0.011653203485860285,0.02181148794902389
LHB,,,,0.027231715787653384,,,,,,
PPY,,0.017051051255020606,,-0.0008785195647130207,,,,0.17444200237959215,,-0.03784241497337456
ALKAL2,-0.026904299028094825,0.15643482369702905,-0.010802297310557136,-0.013929745658270654,,0.10486390029615378,-0.012806772304501484,-0.00855873399850692,0.03693242026977901,0.012232875450843004
CSF1,-0.03793648227343535,0.02076320496270341,-0.03253242789284474,-0.014331028989786014,-0.08071846072572134,-0.06740917727174864,-0.05163359582043959,0.05008847618327763,-0.02865150640570652,0.0010306887579828812
SEMA4C,0.07000578560553962,0.0028391741071927086,0.00850530828493294,0.04397285071459298,0.058662408106608395,0.020846976521078527,-0.0067818596157483415,-0.00463777713417826,-0.0058178090645448054,0.05879956519475221
ICAM2,-0.00842931516188385,-0.026335782068576945,-0.027530374868521668,-0.007389027046013353,0.02915607640823194,-0.05892839606695058,0.0625381617185719,-0.004933045608991852,-0.01136003698330444,0.06418577454030494
SYTL3,-0.05028585349292606,0.025601907226274753,-0.017682697038132224,-0.02453681568171059,-0.002179394030961369,-0.0029993942256731332,-0.05020099988421862,0.0263140579400854,-0.02360732117744865,-0.025608962162713095
IL1A,0.03550534953843707,-0.02854593979199733,-0.021554518440220837,-0.016121287801279763,0.005538670670383525,0.02093324419139061,-0.031066623236398187,0.049953020953414945,0.009067195300311639,-0.0275223105156558
HLA-G,-0.03255436422777049,-0.017257894327887883,,-0.01492940799783535,,0.029129630766955624,,,,0.0408349471977558
PGF,-0.08844603742845873,0.031825814758485095,0.010149080971895912,0.03995159343525824,0.02381367098980122,-0.008477274809272467,-0.06592950315242856,-0.01518880981049398,-0.01894786785154906,0.06429750104547065
LGALS8,0.09555756079739058,-0.014383731010122764,0.005058561177790393,0.02264169043968162,0.047318408566651565,0.015177883607077038,0.09423735398557255,-0.038006374778837525,-0.0026555388989484164,-0.026994131514263407
DKK3,0.07412686180084371,-0.007314737074050892,-0.04376188597234175,0.04170209195750016,0.10718093099578271,0.0919167122774017,0.10646332004785514,-0.0164850341681093,0.0011623495097939115,0.04826914045976522
COL16A1,0.03842608454243207,0.016667885030827063,-0.012236367845035883,0.058289118514079426,-0.014761051341051294,-0.024280958985784987,-0.07867956730875753,-0.04043156261569812,0.01048665336833037,0.0004265448078935158
TPH1,-0.02741342428766019,-0.012671677364314996,,0.10966407245289389,-0.015230196266024438,-0.017419535537888574,-0.013427032142495033,0.0042807880683190394,,-0.01663817126644051
TNC,-0.02763332174209506,0.07401864937578999,-0.022474675475961124,0.013945566080722747,-0.1010578449536875,-0.0630441917851525,-0.10204244085080046,0.03454960141598682,-0.06314322972809869,-0.08414036581326763
TNFSF9,0.08944282022946208,-0.02253298963733512,0.0005445400280119373,-0.024483037947369227,0.08521625169056292,0.0020725351638762003,0.14519056619725795,0.010560719703048964,0.030976091922462503,0.001450175684114602
C4A,,,-0.010645179803010154,-0.016757989234796027,,,,-0.013869786799559206,,-0.0174367932678108
CNTN2,-0.027427011855797157,0.0005349464410253967,-0.02237756602166273,-0.013662460469188143,0.06936295556875278,-0.03579644190596948,-0.040606889189686385,-0.002057408087988113,-0.003344413529935055,0.029346140404508964
F7,,-0.012362176290101907,,,,0.035403199866141946,-0.011295100093135333,,,0.004894740643719744
LUM,-0.04901691462772609,0.015185577038622012,-0.015694699922009378,0.005293248316807159,-0.03226158952440336,-0.01134511803433284,-0.0642645288447601,0.012374314435953456,0.0003867745733333335,0.043224358711303174
BTC,,-0.011215441965414559,-0.016657815708391425,-0.00640169158938626,-0.014859248126953127,,,,0.0043820473997977834,-0.016697817054278603
APOC1,0.01751793683342997,0.023901890291638615,0.050170818432508195,-0.058505077486183776,0.07312066476848036,-0.08322191762674065,-0.0982158428042308,-0.006218274861932033,0.07867338412385146,-0.016552457730097912
PKM,-0.10042247440739596,0.03703053367527487,0.015699467253810804,-0.09053629744720308,-0.03647025905279526,0.023871004398382856,-0.04395547393048695,0.004598433238180626,-0.020769178373816477,-0.08349492507029033
TNF,0.019695088029444703,-0.02884671300118325,-0.023636726088396474,-0.0025407876904889088,0.02979735965075134,-0.017418292919764683,-0.016576960925750422,-0.0316429270867029,0.05891804983676425,
GNAS,0.04969540611214699,0.020488470189943698,-0.009057422317845804,0.039333913030369955,0.12990531410504438,0.05715719685283939,0.11921102486014687,-0.03566427616111103,0.041390630568281316,-0.06377760702374452
BMP8B,0.03336086498497234,0.03111059205313377,-0.029488797374084386,0.046719501941122454,-0.05096773379039185,-0.02809947095885972,-0.023438342555627444,0.010277328009105146,-0.010172364111683707,-0.01575206478414337
LIPH,-0.028161880758541178,-0.012671674244647102,,-0.021230173154533735,,,,-0.011182839695491473,,-0.027401408653956193
CCL28,-0.020583458602224325,0.05681447793842948,,,,0.0031718120309880246,,-0.017219733439078747,-0.01203175877316264,
PTPN11,-0.03967860473190175,0.026556180126292496,-0.04455542460864049,0.03443044690467223,0.05763068458174497,0.022772049938987796,-0.03210302740751306,0.03579400416908107,-0.05238150667941385,0.03392877760246084
ADAM12,-0.0006334030088162936,-0.010554445186784537,-0.012676351819332488,-0.010742778746588891,0.005385873569001,-0.058042368977915794,-0.05150548709351809,0.008213217947708783,-0.01162794689469278,0.020465583193543958
EPO,-0.05679367280019277,-0.01702661016884079,,-0.021643796578725547,-0.0163427735991675,,,-0.011700020466354096,,0.07198039906295739
EDN3,-0.008212515572477633,-0.022073455914236973,-0.011211873863649129,-0.004792807096878855,-0.01674247517393374,-0.021699331234846107,-0.02001332351602185,0.012698127244428321,0.008535652537062717,0.04249900492347963
CCL22,,,-0.013458058663256478,,,,,0.02336903257534564,,0.08857879084863121
CCL2,-0.02159337544601853,0.018338582222503425,0.07173744811357605,-0.011532872422977772,-0.12502358523873253,-0.056521073195615563,-0.010961809746514145,0.08240823875078368,0.009032987795639677,0.010492637829899397
DSCAM,0.03258066737656568,0.014061267050965325,-0.020946683829894844,-0.004978047364437831,-0.02323514990806322,-0.023442796423728922,0.009631073925886814,-0.05486063066741152,-0.0279891792736457,0.008451921117410265
GPHA2,,-0.01412322482672864,,,,,,,,
ANG,-0.06727144306276889,-0.03529295846366904,-0.025041637404312606,-0.013108835496724511,-0.03961866209124568,-0.035423694714591884,-0.032385173353164994,-0.06445409143250601,-0.02570713220968672,0.01673766073683082
FBLN2,-0.0562074808127509,-0.020124931347041408,0.0020322654497108845,0.022897715769349777,0.04183110673910858,-0.02397807458080254,0.011375472955982123,3.8284039566622244e-05,0.025991302105301567,0.068975074204472
VTN,-0.005232395180789473,-0.02395388036548852,,-0.027830762302825007,-0.0164769929150507,-0.017419529841684746,-0.019039853699179574,-0.019221819689584838,0.020075298575846258,-0.021375935506413833
VEGFA,-0.09270401928460016,0.019681015897455002,0.01940289447314262,-0.0961359256086738,-0.08228186068907523,-0.007918411383205455,-0.029526974876307063,0.0028150685516083224,0.0641799475622981,-0.034829725171222375
F10,,,-0.015361522753460657,,-0.015373313219252158,-0.030292166639028343,-0.018366073626254812,-0.012828819563436202,-0.012106534240091185,0.022768429630972836
SERPINA1,-0.004170049057184703,0.01246307847853467,0.017107002195047998,-0.010511612958021867,-0.06298974357341422,-0.027218337171158676,-0.10143446593230988,0.07246474783252518,-0.008932094778427286,0.03541660147470759
VWF,0.007444228448566233,-0.0036053476013749334,-0.020992294530810727,0.03729441845071432,0.01586142807479364,0.021268347073902023,-0.08093737031116184,-0.0024590711337433226,0.004105465495124539,0.024096032169848545
GDNF,,-0.019844759761580393,,-0.017604659700478177,,-0.02711417361307445,,,,0.0415869486775777
VASP,-0.020628424066434663,0.04955523199196897,-0.07014028075174569,-0.04119818271006431,-0.07056646856951844,-0.047152172781652464,0.021869254255813736,0.005936531855026767,0.022030462159572526,0.01575457098692982
ADAM15,-0.0338138115861594,-0.015430941939161669,0.011848547046063878,0.012068486632433125,-0.07705115007103222,-0.0625572285768926,-0.07345034474709379,0.039522289749245584,-0.0008748593388481099,0.013618733585618638
WNT2,0.12010507894303117,-0.02216599916075749,,,0.15246247370742255,0.021990732836878822,0.15332692084417135,,0.007678191125578956,-0.019821826069071808
CALCB,-0.025050667546133457,,-0.0029691360832868425,,-0.01990250814387531,-0.017656556999249253,0.10999176786009252,,,-0.02578658032009517
OLFM2,0.04701391886984011,0.006206728537398054,-0.033953128406188145,0.03399463742695773,0.07568492214299852,0.0303477893586629,0.05032072380345615,-0.006150095111729408,-0.01607960660588007,0.056647033806801174
MFAP2,0.09558969794059911,-0.01584064684634297,0.00640451450041784,-0.025306241166892993,-0.02663230775055573,-0.03503655081631747,-0.05773824162153838,0.0073191288631177295,0.013283785332243888,0.02544733594282172
HLA-C,-0.01407762851176363,0.03484345038964199,-0.03637672860592383,-0.05699367287282422,-0.05198622250996596,-0.011382236220682867,-0.12122468633608163,0.03112972430073426,-0.02659650816612063,-0.03879266725124534
THBS1,0.06064870028826582,-0.06385448427185073,-0.02204939305722725,-0.05242902013453372,-0.09106769218710285,0.026273124621292436,-0.014342646291854711,0.026724988789457085,0.019711796098311647,-0.04794036934917793
HSPA4,0.06646002741743527,0.07088425747521772,0.027173732925755326,-0.026846452759896302,-0.04516209806120416,0.011659361825994708,0.015004698753966738,-0.02211734855718059,0.00012666221159822526,-0.040890198434190526
LMAN1,-0.06579387141798856,0.011028328213542278,-0.03134672402719987,-0.0533663604066514,-0.020548264187393146,0.04029565832011244,-0.09835131228747036,-0.0361575349795774,0.017566174223690032,0.0029527261666958226
LYPD3,,-0.019331134037819466,-0.012405529336593299,0.020928055369178068,-0.016476994332757695,0.04723864731957606,-0.019369050504115224,-0.016380969742336174,-0.015942386630686724,0.0025333792529828635
APOE,0.010550185775495434,-0.05917325313290806,0.0046589575992758165,0.13390755940199642,-0.09253093658282695,-0.02725735836554784,-0.04019110764289384,-0.04837045344546922,-0.022390346905370347,-0.007560020828095131
SOSTDC1,0.07106067904986064,0.007015192138582479,,,0.06866814678271992,0.0014876484429500315,0.0029951787363237683,-0.028298471454787224,0.04594566162421205,0.01570455403849605
ANXA1,-0.013207664696490968,0.004860659813378201,-0.058564461209822095,0.035210241556600054,-0.0906905634973887,-0.04349260745913609,-0.11768138287829244,0.04021724335492306,-0.060704951989620975,-0.0379204004504191
WNT2B,-0.03301039515647799,-0.03229374453427013,-0.017473650779903097,0.014225615278817218,0.0077165435336240505,0.014678981644326915,-0.046616678409539494,0.02426955930747058,0.014584391478276578,-0.0321006449238703
AMH,-0.004339630162089825,0.09216456840148332,0.02299983968722847,-0.022050336862549536,-0.020460333235399353,-0.031709072412448344,-0.009365696059391167,0.015470503604317275,0.07135024148847423,0.0010062599323228984
GDF10,0.07577501784203865,-0.014666129076776007,-0.013956423422039066,,0.009960289722015346,-0.014035794727226965,0.03841189959585468,-0.01575659017756052,0.00314893726864868,-0.035727201164686
EFNB3,0.06596387292444647,-0.020794050859729952,-0.031685408845257106,0.0346982844575732,0.053546024712439425,0.08241571694166734,0.11684243073004665,-0.03642965983767274,-0.01627915196878879,-0.044971115768202445
LTB,0.011946702071203958,0.03059008266426595,-0.02036081872190354,-0.03759975564448438,-0.023469208284838297,-0.018121798595235945,-0.020433108207814268,-0.006850149705865735,-0.027157362057794353,-0.03523363510728716
ANGPT2,-0.0021270937387189237,-0.030208478485946585,-0.0016649427060327854,-0.012213483535985864,0.020238732462913286,0.018268163907660576,-0.0990516599435889,-0.01693835807104947,0.011173571609020532,0.05071276034096431
NRTN,,,,,,,,,,0.010948096796770028
ADAM17,-0.008924725824704898,0.012658750677372255,-0.04905310476407066,0.061624817643241854,-0.05451262744736046,0.016437390595471727,-0.03391142184704661,0.05359670684472125,-0.03324222408515914,-0.015703294074629417
LRPAP1,0.09941455703334491,-0.009749888460071507,0.027687543564260265,-0.04079612561163594,0.060575434611910256,0.0381605316308481,-0.040159208906539325,-0.014901647271292548,0.050292439995883946,0.02735669053792348
NID1,0.04239049916683622,-0.017340787040812683,0.016808130700243427,0.054184254952550547,-0.019508668362162952,-0.07382961411649923,-0.10056880297572982,-0.0054738683976956306,0.023564201888216917,-0.014742122129477344
MST1,-0.05413281012614883,-0.05407470373242775,0.07326971207381795,0.039897107771114076,-0.05187840143472474,-0.03309110147347752,-0.0599527245746515,-0.01846727328120628,-0.027351031096710356,0.039477955792494475
IL13,,,,,,,-0.01264726050092485,,,
DCN,0.03968263788828619,-0.06433139883194439,-0.029496080014831706,0.0353373626067583,0.028658062433097098,-0.011594674504517177,-0.0261763390777438,-0.01756474668712351,0.0006114859538460039,0.0381827395015849
IGFL2,,,,,,,,-0.013869788267151378,,
COL7A1,-0.05200320627732524,0.023674849246057547,-0.02849904202275692,-0.04070252609686509,-0.055358669907752484,0.011506099021780467,0.01675299622021987,-0.007013513831806198,-0.02453312197703328,0.020383117785302638
CALR,-0.03297013124392536,0.029599561176086604,-0.02258050489549355,0.00011669719864242366,-0.10181366986192592,-0.020754206603607418,-0.07401242624599831,0.0279747202297983,-0.018376701143141876,-0.027934123993643593
PIGA,-0.06630851557005098,-0.007992322230284447,0.06151640643750845,0.05675109330804772,-0.024690265268989674,-0.06702584460970273,-0.03267972772860833,0.03206215605662086,-0.019068416536120673,0.027195192074832453
CD200,0.04999391452237898,0.06021784098294938,-0.014360424147827214,0.02694980567112477,0.055876437547714805,0.053407380650501886,0.04965547922063899,0.02972906064380944,-0.010765354332749262,0.009869347766571303
GRP,,-0.023517473608045233,-0.011846408436283635,,,0.00812155483234255,,-0.021534524585576257,0.0008722968386337075,-0.016122837273206795
CDH1,,-0.03265341777758616,-0.02836518480906597,-0.005032167092933502,,-0.02727276453711418,-0.05651116410317708,-0.03012237069177035,,-0.02221930532935177
LPL,-0.04501402352277705,0.01904380222189491,0.02714696233147807,-0.01735479171673531,0.01717541929428673,-0.043370315847612986,-0.10161789639084315,0.015107234100591843,-0.025857878266064328,-0.03673011675832002
SEMA5A,0.027584294089343684,-0.008959918480170411,0.028245843673335182,-0.01172438685944438,0.006927655619490806,-0.046685759352865175,-0.10359005775811692,0.002215954337553777,0.005626122030623131,0.05952275381171649
SEMA7A,0.025767467504223575,0.05175496120521697,0.02736606221415051,0.01230381658345125,0.13117848156796216,-0.03266108912850744,0.03434686538617816,-0.011809104892911784,0.02388532192564568,0.03107473923573347
SEMA4G,-0.025759532278591808,0.04885871786896012,-0.019287971866858364,-0.04793018082618236,0.05179268487659392,0.006273313863792368,-0.007306325481736782,0.006845461985817843,-0.029538845824185863,0.02568922838158829
SEMA3B,-0.03376564821043403,-0.03462557622425709,-0.01069003677424777,0.01720707295384937,-0.04961415568353455,-0.022858716257593382,-0.060618387218513745,-0.014812131868225338,-0.026135088856046408,-0.05181399367884075
RPH3A,0.09000984765612906,-0.025373138527174082,-0.01596161159550947,-0.0067466792648182,0.13291454351886473,-0.007488990559625285,0.08330942780342412,-0.013522899786463555,0.03748659439219036,0.04759995861817327
JAG2,0.044881493481603515,0.019425097675913387,-0.016719876934800634,0.00518321849240773,0.007183832382745991,0.01879307545697725,-0.021461924532302282,0.06635107814560913,0.02658328308425546,-0.009202417021700311
CGN,-0.046907119933982284,-0.02904150988722449,-0.016129177844731342,0.06524532731548524,-0.021971822542353713,-0.028665470363458567,-0.03319244329607088,0.0067001284360376605,-0.012677613192119446,-0.044813065328527434
GDF15,-0.0527955833693769,-0.008943626721292708,0.03385088914517818,-0.017973783196571985,-0.017583350537724834,0.0023059365170751698,-0.055726878422825615,-0.008606533656169446,,0.03513688934051856
SEMA4F,0.053335499163777896,0.019422823188613998,-0.01855173144009328,-0.02884418386157797,0.04083429279570282,0.07241844340254949,0.07322757693692455,0.009431133266568109,-0.006249827182660948,0.007749593664172508
NXPH1,0.10448347683362909,0.0073979511603687945,-0.005241849687049583,0.05776898875053128,0.11384276188528918,-0.007317861345899339,0.030484724832449427,-0.01100536829239485,-0.013521688206765312,0.007998901797736789
ARF1,0.07294332552187528,-0.017033303183373007,0.020210668741026037,0.009628858576446148,0.00646522487290008,0.039261499577849225,0.12139719505012364,0.02247215708891485,0.04089877904565737,0.001886340497377563
DSC3,,-0.01068817717430859,,,,,,,,
EBI3,-0.012043454527710622,0.001233390782889699,-0.019721629602298552,-0.049967969425159416,-0.017684342132863514,0.0023913374310122006,-0.017155249190483227,-0.03577289978966839,9.015110398057038e-05,-0.008672175526071873
TIMP1,-0.05180866268582562,-0.056883945802339214,-0.07452004593095686,-0.0077543556716012626,-0.12582926555913007,-0.004063495061432738,-0.04872945405700506,0.010451851529809984,0.018158398266462546,-0.04093056210781504
SEMA3C,0.021025278405926738,0.015475080405229984,-0.002377897735813431,-0.005333244925450389,0.040386909161069504,0.010513480471912135,0.0786782421772669,0.0014254518058762957,0.022086593809460313,0.09142989664253061
GAS6,0.002680430485218856,-0.014306834098303125,0.06667171590370251,-0.03374222023148995,0.002983095354112802,0.0008677444367626302,-0.08075251678372745,-0.04044041948945973,-0.014054877437681546,0.05133741764677703
MEPE,0.0709601718131832,-0.004163605933635489,,0.05972317021091495,0.040512926556949595,0.02158272729972625,0.05851694351834435,-0.04128953965911628,-0.026897482397463857,-0.02488035821409654
SERPINE1,-0.020765234692690707,-0.05702257339606074,-0.03468584281243196,-0.10229175936397536,-0.06752581477382294,0.028537082453500173,0.12615899747605494,0.022794535894847527,0.048231228749329884,-0.040249554192203656
RSPO2,0.050820044650673156,-0.028846712145762617,0.01719214293523413,-0.017932777440838408,0.100002032880383,0.043540325320822255,0.03931854539993254,0.0339849629990718,0.005118649614651144,-0.03351520649721355
SHBG,0.03856548252611442,-0.013844348817013574,-0.017869074702265383,-0.007771083992036422,0.005828650078713681,-0.01945458665632553,-0.02680513224348272,-0.023558244678138746,-0.020546759431276415,-0.023395451826922146
LGALS3BP,-0.03890729300599707,0.0019934934684100124,-0.05444913532083098,-0.02507815099436057,-0.10461485150052259,-0.044790756733931215,-0.1346073753094895,0.020702033207547738,-0.07759286472227868,0.008653143698336923
LAMB1,0.010511419270160046,-0.019586773771662815,0.060406544382575714,0.015009989581784023,-0.009194217465537023,-0.007219200334964039,-0.08947810568163549,0.11492613611526842,0.011273286066006277,-0.01842651143844371
SPTBN2,0.08237306503393173,0.11568520406556838,-0.025037963592793765,0.006716300258622479,0.10022080731436743,0.03354372576756703,0.07978934220742914,0.03017707083089393,-0.009089634588688328,-0.017553641924086226
COL1A2,0.026567169188938408,-0.005352399641662981,-0.01207338886714249,-0.030320007429642516,-0.03961422400280768,-0.03037546992645363,-0.09504198112494217,0.0012972909834810312,0.026600585008870744,0.008554828873360957
DEFB1,,,-0.010485807470398628,,-0.01340301166870492,,,-0.01235716450245095,,
SCT,,,,,,,,-0.011357756972691944,,
WNT11,,-0.015319629001492866,,-0.02423728721608251,,,-0.012322404564064396,,-0.024742771708281014,0.1106309690572221
LGALS1,-0.028271045820443368,-0.03836105301829221,0.0036464326323018405,-0.050954605128616,-0.05322589234759648,-0.0453417217339806,-0.04702971105524294,0.0008678566386949997,0.03220086983873432,-0.08440878999483588
BCAN,0.01848256060461942,-0.015662697417213066,0.02207458826513213,0.08990718749687265,0.0034817046077116314,-0.00915669663994856,-0.13424867080131667,0.03621961341771318,0.0011315275498923554,0.06782486661826975
ANOS1,0.05732381901112039,-0.03075318523092976,0.04920837936645955,0.03243452423173124,0.049421190785003836,0.019552469816939068,-0.06146737892222949,-0.03344904489622232,-0.018098327847236927,0.02333870925250536
EDA,-0.036100423093540106,-0.011215445808176922,-0.021637652130156233,-0.014894774775795903,0.050944662165716414,-0.022169036028402693,-0.014733447633918593,-0.017796487016452565,-0.027989178251644067,0.03661608019256518
FGF22,0.09246522752861976,-0.015948407770490697,0.07450938815330659,,-0.01944621219179119,-0.028513639162436523,-0.011295105166161374,,0.004200712513012411,-0.0247485804180652
SHANK1,,-0.015319628017991627,-0.011702680879533906,0.04322932834597417,,0.17838375458295697,-0.010746575186254315,0.05207390984792586,0.06090730118139956,-0.030617547635036248
TGFB1,-0.05585239207235825,-0.01506137198013567,-0.02180312460842047,0.005079795433146155,-0.025183844322933985,,-0.02447207110880801,-0.006732599083481027,0.05338038836581202,0.000852711164930925
