,MGH258,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,ZH1019T1,ZH8812bulk,ZH916T1,ZH916inf
COL11A1,-0.02173567054724957,,-0.026459268810774164,0.07076059953744092,0.031147681628153765,0.024839628726796233,0.10778934617560798,,0.019267289800887988,-0.000690172715931039,0.0008404266269119314
NUCB2,0.07605735561283454,-0.054876386702967905,-0.03217257726383497,0.023640541337272426,0.013201206491420309,-0.06482074533092276,0.005852208004352608,0.0019520499793537899,0.02266101833174742,0.007012232206509765,-0.030330277607004574
CXCL1,,-0.03691967898672053,-0.013726978997602243,-0.012392054578481977,-0.04894718016447597,,-0.00462937789504804,-0.02581705676646232,-0.02925537657083466,-0.03532436815501614,-0.034025155491177114
VCAN,0.0039022462379815844,0.02810868803224413,-0.014193288847900595,-0.01904551677867194,0.06288309136643837,0.007437914619110069,0.05215595652200215,0.11263872049474052,-0.017344139992760795,-0.09243766185777186,-0.0817681191224693
MMP7,,-0.03990230128798893,,0.012237685990653419,,0.019072778664418956,-0.016058335292154037,,,-0.08643708912715334,
PTPN6,-0.0327333696417817,0.015700332344200554,-0.007990660673467268,0.04432176956101822,0.022487805500287467,-0.04773374232588999,-0.016768703017443855,-0.04382652297439671,0.029382132164022443,0.013930655704553735,0.014266818220876647
PTGS2,-0.024754586359464925,0.00045125370751643393,0.004536625161465344,-0.014551176907402057,-0.03092642786192767,0.10865493778625733,0.007919090829202056,0.019364009829389007,0.06112940090303069,0.006476231390481066,-0.019714982300624594
XCL1,0.09319988658928907,,,-0.010351962278724217,-0.02397572194883635,,,,,,
CD58,0.017785514131005594,0.07091512405937411,0.03426245685603042,0.0033844904896824122,0.005496806939293692,0.04179601854286564,0.015612636544867414,-0.1380929944143248,-0.0419940387187432,-0.043228613286288596,-0.05325210219703915
TNFSF14,-0.027570291919868144,-0.00623176211608439,-0.027600350080568072,-0.007578207690466752,0.025370828305241327,,-0.03345990153645354,,0.12690755682967164,-0.007535163008006638,-0.036947691408884646
CNTN4,,0.10405035778579659,-0.006459965307326204,-0.01860433863835664,-0.04290607409642977,-0.01110860276710333,0.04856582175048759,,-0.0244242635204984,-0.0238933620736166,0.03974514018357226
NTF4,,,,-0.013094778945940777,,,,,,,
INSL3,,,,-0.009514356383822798,,,,,,-0.01922670387410122,
BTLA,,,,-0.015102175036448562,-0.02499548828105501,,,,,-0.018591261298389568,
MFNG,-0.022942259061316774,0.029950299849808956,0.054605223842153966,0.007396883568063741,-0.03416057627282537,0.030522683628517115,0.020944238272462824,0.04306299540597932,0.012840197625403702,0.020191036453902092,-0.07437088439660876
ICAM1,-0.03018772156822527,-0.045985652942923706,0.007639217092904142,0.04095673096761856,-0.023488284987696454,-0.055842346568159874,0.016075093255828496,0.10211251100020975,0.08260710750543784,0.015365999108082848,-0.056942026866836894
PROS1,-0.07902714930454485,-0.09744271743326467,0.026553045093553083,-0.0084372076659327,-0.058997504685056566,-0.0012197705723746147,0.028262177251039813,-0.02803583494320572,0.06276650086417032,-0.061157868373973974,0.22446673549781218
CLCF1,0.04008369257958806,-0.013817149132155376,0.025300532693110434,0.02038393308180428,-0.06840252082834887,-0.018130045801711816,0.0370108599301611,0.029569955716995108,0.029633137190025378,-0.009830494877889548,
PSAP,-0.013830441705483053,-0.04281392234757055,0.02841393501481426,0.02036518829917498,-0.02458250056853696,-0.06488238656192878,-0.03317806496551033,0.01897580933016567,0.08697018256200759,-0.06553433707864764,-0.05034450363164395
EFEMP1,-0.09626806436590965,-0.07089406408099844,-0.002190247052131038,0.005145991753932261,-0.06039651593965951,0.01855988705288649,0.01850686636265218,-0.02548837101128306,0.08932575490267841,-0.0816120172398106,0.005214441112354554
C1QTNF1,0.006996379523306272,-0.01598765919246837,0.045815497770839715,0.017227019630964003,0.00425255835417528,0.010295029731027682,-0.028083133867544685,-0.036648467117522954,0.0821940309023874,0.01392219747831852,-0.015386155510980784
ALB,-0.025373175663795045,-0.04171166057208847,-0.018061312991520393,0.018135172251534153,-0.013396805076112754,-0.018655838442896956,-0.011782686476441567,-0.012027123560492367,0.09631196462642587,-0.021740798029187238,-0.06017416464409317
EFNA3,0.024032405078670046,-0.08890361415935392,-0.024863623640750385,-0.005967171985155419,-0.03972467036206411,0.017342760065209073,0.020722128608685157,0.05279727388360691,-0.03448441794822838,0.0465628022140879,0.0765633871973441
DRAXIN,0.001220086897972479,0.11061676760214459,0.0015987176553184574,-0.027266834830880556,-0.04566937853325852,0.03387896663908015,-0.03692468100995158,0.05148876004369383,0.04287366616708682,0.043959090869896154,0.13574104681111748
NPTX2,-0.002840051631794964,0.09201602090079877,-0.05225984847351038,0.056262408016701744,0.02444128323496925,0.00020332110703627244,0.025107992393883137,,0.054977608982536764,0.0179789854541559,0.11337810828145702
FGF11,0.030020618865059783,0.013847499634058437,0.0008751574482214479,-0.009896792046788443,0.015319540996168087,0.0017209286875851737,0.019104011327475866,0.019806995397239586,0.0265954860985286,0.06795909494846994,0.007002502291539637
CD59,-0.06299042678625807,0.10829738240614618,-0.011197535648848974,-0.00016200961532159108,-0.016064171553873297,-0.015528578367528679,-0.016951280473743283,-0.07827543831129173,0.020176887377057074,-0.06788430339615353,0.10052457245137714
COL9A2,-0.004980457985021421,0.09415857123543936,0.02078835030055057,0.018299747994773755,0.10594766486433195,0.011141321591725189,0.008903446872790061,-0.0005480897269697335,0.02199485425013396,0.06385560598954224,0.020880508511119965
DLL3,-0.034900893203323194,0.10969836098896044,-0.025711136378042527,0.0074022329832665965,0.03991545888630075,-0.05216188774911324,0.010796011763997203,-0.06376713979973524,-0.03741193804827407,0.09407133461010521,0.08028141585103155
FGF5,,,,,,,-0.021448855423295426,,,-0.049255824009950655,
LIN7C,-0.02979832261208504,0.0742390385429924,-0.0338855771045788,-0.04068051305390534,0.06357082662464167,-0.0480876669751813,-0.015838006699437152,0.047182833570614126,0.025792899920802265,0.10166938516666266,0.09380107843302377
GDF7,0.009858438417068157,-0.004437744096561242,0.03320588176384438,0.01762612428838929,,-0.026648614877872623,-0.03836849725782752,,-0.014890666367298773,-0.011748565381964251,
PSPN,0.02456685840399914,-0.03775314116322651,-0.041771797736911885,-0.006849760958829239,0.06562826691792745,0.02000490010988331,-0.021877377395070032,0.007556836366456303,0.0042423658972071485,0.04707306897339755,0.0008056609326448093
ANGPT1,0.08442784725285928,-0.03303789257012867,0.06125429891119382,0.012474584316824373,0.03650754276866707,-0.007895247554472434,0.04412135833179412,-0.02942783295573668,0.06213028926593467,-0.004293323170702604,0.046260917817014066
PNOC,-0.024653426780178383,-0.04722221030016152,-0.00471549134359131,0.05104926627428965,0.04034548984023471,0.030164783833154046,0.10212339809675705,,,0.0016179897027085385,0.02388814568079631
L1CAM,0.08571678001469693,0.013926174338897979,-0.045352531762153404,0.033612736157463956,0.04624659367137995,0.07811989234973958,0.07313425658266841,0.02798381508393912,-0.031070124756329098,-0.02415078305025615,0.14217027808913854
APOA1,-0.023379053870919583,0.04418736993809161,0.0005729015043211175,0.02348236863388479,-0.01118173577297421,-0.024118575259899078,0.05858361030301908,-0.0715134693220263,0.047996589279880666,-0.004645749536323282,-0.03086472491363371
PSEN1,0.00868136443685945,-0.03582795708777982,-0.016825409019937572,-0.015913437200638557,-0.0070571042077741866,0.020485390483292155,0.0043717330903906915,-0.028713747936522753,-0.003662703178941093,0.04451566969163022,-0.05596276254280922
CALM2,-0.024929873719834197,0.07077374208669568,-0.01180945456884171,-0.027890541788698948,0.08009556323578748,-0.0026930775252341026,-0.007975668792243207,-0.06710735677306656,-0.08019516944127238,0.10361693820264671,-0.06756827697504864
CLEC2B,-0.03337962915735421,-0.11415408663019826,-0.049280047702323006,-0.03846938250397574,-0.07009868915193218,-0.0052961319100261525,-0.012773680256909833,-0.06411512159418485,0.058731864476285256,-0.002643706769175122,0.055342888398034217
NTNG1,0.035221030369533765,-0.03828382931562863,-0.015734311691200004,0.006210996606425211,-0.00393154121471198,0.06735674480976998,-0.039006722902370866,-0.011892823320938375,-0.05554180348213755,0.09784384455080299,0.01219199858837632
LRIG1,0.02021713653113573,0.11463806565441219,-0.0005754418984716627,-0.03368108871863293,0.08931319389727063,0.007469243762829627,-0.04095950890931781,-0.016693971520856908,0.08508054660792409,0.11115254019534176,0.010225444185080139
CPAMD8,-0.015360981793583937,,,-0.011253785898899889,0.032806027320967726,0.01576625937740724,0.020735749457215694,-0.00343567608688855,-0.039021252983028235,-0.020145891845916628,0.03628485908528798
GHRL,0.054973484239657,,-0.029406656969364856,-0.011064094673443792,-0.028249945952760015,-0.019832642895329572,0.11632202757587398,-0.018292793650892317,4.330283651997959e-05,-0.027655792271937697,
NPY,-0.022535159801945263,0.014699443522746315,-0.011337780742787226,0.051899546953342764,0.04936146844436128,0.010473984738736395,-0.03325749772742591,,0.046595126648679645,-0.0067757618351256725,0.1462532104928004
MMP2,0.044645870123738995,0.17877414081098852,0.00984623079166456,-0.00630716767038967,0.0171704480758321,-0.02261596148215669,-0.002168532126253009,-0.054086447053737226,0.002458704629643383,0.015045906587522091,0.045589203611137656
LHB,,,,-0.009801197629079224,,,,,,,
PPY,,,,-0.017061026521719685,,,,,,0.02145671786310066,
ALKAL2,-0.02300319663765809,0.024171221671703547,-0.018609120959485834,0.020345750160623403,,0.013260441237364945,-0.022000201415872517,,0.12621540844513848,0.006036710013180579,0.1253440638903266
CSF1,0.03756903642774496,-0.043410799460649026,-0.0046738995706976936,0.03712353742953643,-0.014532127538081169,0.025331622606009036,-0.03880964441827921,-0.05674204178137868,0.02798795842127873,0.04106728371390883,0.031027194983562878
SEMA4C,-0.003956892678914347,-0.036710050553402214,0.02835207360505805,-0.021347153405374592,-0.02271848326777162,-0.008607684747095438,0.01283120846361833,0.04700327375010767,0.08426329542651338,-0.005909468706995456,0.029711233601024057
BMP8A,,,,,,,,,,-0.017257001685210202,
ICAM2,0.0035643522614516635,0.0636846439133793,0.020850397605912122,-0.0039139752731483304,-0.04346818873487233,-0.03915467283122698,0.035648490550482484,0.009006893128812457,0.017210033395398318,-0.030958771219508026,0.10268991931398253
SYTL3,0.05329254958130516,-0.0417153612015112,0.11577326568897502,-0.015459566348060396,0.014601379902725213,-0.010762922211694679,-0.008003011323647372,-0.034135943996234576,0.07271795344591435,-0.004203128742395693,
IL1A,0.08521809023357,0.07011920578685817,0.046264247970347,0.006748402732144729,0.010120444182383637,-0.026648611377212042,0.04143135623868005,-0.019473213483358624,-0.02449197406033138,0.005005854177784654,0.026339385675462356
HLA-G,,0.003469601698750436,,-0.010351961343855076,,0.08938314179729898,,0.059727094161837614,,,
PGF,-0.006626117013055036,-0.024345815606337456,0.09279254950672901,0.013577350031893205,0.004856523754218996,-0.013777514130245834,0.022259637117930466,0.04958630424852682,0.03811033715824877,-0.021073362892930648,-0.05328982985752596
LGALS8,-0.05763839176461448,0.015693077860846692,0.02447976383259964,-0.03108382563867229,-0.04138027372721826,-0.032189047046352705,0.08133757001571873,0.04278739879665889,0.033746000104324395,-0.018593204925450784,0.0551444839759213
DKK3,-0.02353233094073809,0.09932481986493913,-0.022108148813868977,-0.0030129373593097185,0.04912466543685454,-0.02237135453625234,0.034057670019736745,-0.10924925109155552,0.05169048521811338,0.028069491250435116,0.025738492474693692
COL16A1,-0.026616808719457236,0.1119634014925201,0.039442444034724425,-0.01570715773950398,0.07217809165027043,-0.04964747393372433,0.0004658771955199057,-0.037405451537820746,0.033188393491210715,0.050355475216493785,0.05788523514657052
TPH1,0.09117874136569681,0.031370066720219636,,0.041331800466439896,-0.029881874050850275,-0.015251709047919506,-0.023065719021837777,-0.05580230599747303,0.03171514341062819,0.029859736768183927,-0.029516835447916626
TNC,0.044364794361247954,-0.008171441188391994,-0.01595970705074506,-0.0006642240527051212,-0.05281273148225589,-0.001015437583465319,-0.01019379919230833,0.001907078079871542,0.06913717989639762,-0.055079158209040066,0.03321367271502249
TNFSF9,-0.01536097450301205,-0.00040181929345620474,0.0764689517863152,-0.01697639065447546,0.010796264531090418,-0.04932242296902262,-0.0229019119070102,-0.03942550950246883,-0.045630601249834195,0.035214151435065184,0.10935693242921452
C4A,,,-0.018338454580035492,-0.011619888530375818,,,,,-0.02651349615671939,0.04633680680985438,
CNTN2,-0.032488866664353834,0.038016399351085924,0.0625120081256095,-0.03505177097949274,0.06267913681198448,0.027083374642874917,-0.03994473110907131,0.08570669094038663,-0.039208731736724935,0.021451415716538382,-0.08552296204830474
F7,,,,,,-0.01324615282993944,0.0007326763526200451,,,,
LUM,0.014633025501118007,0.040211602109050996,0.071239079772468,-0.0017861321116161347,-0.0052207777120806004,-0.019974027716598695,0.00207101202506031,-0.11946306852873714,0.04899755288139422,-0.06092579730795484,
IZUMO1,-0.014677897753356223,,,,,,,,,,
BTC,,,-0.017408364636342155,0.015928627933193974,0.00169620262947911,,,0.08792742082406682,0.023271715749302913,0.06592146352714301,
APOC1,-0.0654536755328505,-0.11242330548749847,0.04451195803645627,0.01456210252269793,0.02365212775608457,0.03749972296524233,-0.01573696864242084,-0.01871988281296968,0.062274749636501224,0.009899197209399815,0.020052783593133318
PKM,0.0002370078510383537,-0.03666505403343663,0.012088760416991114,0.002052605951079916,-0.0671100734995318,0.04944632325047173,-0.03758333395690673,0.18662630611104747,0.024591761264391263,-0.03485053687314287,0.03237051567359249
TNF,,0.05607215383767114,-0.03207863087016485,-0.02565270239716332,-0.046290990749707994,-0.02128447078809391,-0.015169497873851827,0.07405958783523456,,0.07933918828078529,-0.02710234404220909
GNAS,0.09268030731483969,0.08566729312529034,-0.017229866391110266,0.01835898541759502,0.061841629071924746,-0.02028911926429462,0.003383238476307897,0.03006595242375322,0.02396801852704937,0.06189549473034722,-0.00872349565068624
BMP8B,0.055120142976297276,0.043732038014141675,-0.05080036047034164,-0.015007677416004664,0.0350083956066292,0.010106234155154823,0.039185361376233754,0.0880485818656168,-0.0002233585934318547,-0.057953935013985616,0.04139047976137707
LIPH,,-0.05184843714507355,,-0.014720873851859937,,,,,,0.06653646641577673,
CCL28,,-0.0057242613574307955,,,,-0.003091317328788584,,,-0.01832714797305138,-0.01340009912371261,
PTPN11,0.02199450364452623,-0.02400715818202007,-0.03678509531423615,0.01433326228513576,0.014938039310633588,-0.08944165228564901,-0.06592536181296198,-0.00758252618646765,-0.004233882856659819,-0.0002875767894873662,0.12782028325502914
ADAM12,0.07778306222740061,0.11835617550618711,-0.021837555248587222,-0.004200963802670316,-0.0039484943756236054,0.02187638482357593,0.048307664057702836,-0.009547640687921041,0.09333648973446489,-0.06280914470988912,
EPO,,0.015702156489311836,,0.06236729120071807,0.017601447843958652,,,0.013656420651937395,,-0.014249891763678735,
EDN3,-0.021572676574856862,0.05420232284129305,0.023569163840774662,0.01354532850254697,-0.03284898800437906,0.019276146757558423,0.0556608221238067,,-0.010799078583012996,-0.025891949584838373,-0.02334132218686446
CCL22,,,-0.0231842018733957,,,,,,-0.02274958132206398,0.05171774213323556,
CCL2,-0.017704965593537896,0.027511731497938834,-0.020355886932660102,-0.008873671574605157,-0.07187918324994362,-0.002752099805451559,-0.007373854979967803,0.03089405914755011,0.029178264420903564,-0.05110980625651622,-0.050045586160635154
DSCAM,-0.021860333195316075,-0.0060867426386958644,-0.015363160256678889,0.08410501848883695,0.009742682499248164,0.027256192521991476,0.016978417068360754,0.0632213145659309,0.018909645976175792,0.022697591776672882,-0.05318195924709901
ANG,2.1136694150760817e-05,-0.07361923057159496,0.027924039257057276,0.026977372754819182,-0.044165499226981604,0.01770549616525999,-0.008359362358236313,0.054179474203405326,0.013340012501895118,0.03143551156365445,
FBLN2,-0.020227038349961163,0.003412816925789007,-0.01893634198437935,0.017378530320678088,0.021075912532283223,0.018513231381332644,0.07236135605692985,,-0.023057116367414147,-0.011435719130409083,0.12386488481218516
VTN,,-0.049058535799083494,,0.01029971170677125,0.012391801466095921,-0.015251704060596895,0.0037822003553014713,-0.0009983841642756614,,0.013763563222278322,
VEGFA,0.05536791965442509,-0.10333587069856943,0.021469730372940976,0.005416486029886047,-0.046884455725310754,0.052972048016160386,0.03188526670821267,0.12610859708854058,0.0002395749380120915,-0.024049182600431835,0.15950806346252325
F10,,,-0.02646330005763373,,-0.01759582352471068,-0.026522366856720107,-0.007178759621577303,0.023651209993919044,-0.019682672156647932,0.04312140546380431,
SERPINA1,0.011941560103071196,-0.04220030554210059,0.0031234838629936017,-0.023876403190200065,-0.04857981028356292,0.019339107192301128,0.014016190515340398,-0.08497724879661965,0.04314174797876359,-0.03059223424933802,-0.029996236490377425
VWF,0.03646014224989485,0.09643386766771031,0.04129114462626125,-0.005977348536416105,-0.030311470633288783,-0.011062036441757265,-0.011875785614006137,-0.14078810548315338,0.04483504098778375,-0.03171097749524711,0.10520655211747178
GDNF,,,,-0.012206964718058292,,0.055735475010040295,,-0.07646648471385678,,,-0.04176702331037919
VASP,-0.02240078484752825,-0.03415551930459982,0.054788953624808616,-0.0156307160422314,-0.009104205532224607,0.004325198931530443,-0.024378349643688377,0.12025205489730051,0.08022052898558772,-0.007572474575238755,0.07431790849696349
ADAM15,0.04469570945001098,0.08641452118735256,-0.018301663733546688,0.04133542622225076,0.08789086260562971,-0.007785299919407981,0.04073604860527374,0.03404522335959762,0.006088308047008679,0.0020214238806704264,-0.04428219681449133
WNT2,,0.05141350871704458,,,-0.02597732323680267,-0.025098101805933193,-0.025067407653669303,,,0.057208772315433296,
CALCB,,0.006846432889525075,-0.004786649674108752,,0.028313246486334036,-0.015459233660669541,-0.021448855190203737,,,,
OLFM2,0.07386935595223962,0.12912749553975852,-0.02140225641746118,-0.029259310270415666,0.06990280381519996,0.0018446552924824152,0.023233678246181506,0.01653065975012878,0.03458513075298521,0.12095521416583803,-0.01477415646142514
MFAP2,0.026318985234502094,-0.049352075451839866,-0.02394301332344109,0.03685286643312593,-0.006898046445944483,-0.03826667500825247,-0.017273058822513114,-0.039682044063936474,0.013951584687379394,-0.025935205743742102,
HLA-C,0.04037570079732253,0.18045909270977167,0.020921217114163705,0.04975522044245433,0.010673317982839355,-0.019586029106710926,0.012296875219191088,-0.0639865643215974,0.03154792967931581,0.018308171583583686,0.09237416776994156
THBS1,0.02227685004120581,0.006235159940208797,-0.0208822390470181,0.009971809935067948,-0.11771429641729841,-0.006298673327685817,-0.023621496461910786,0.05961538491323888,-0.009305635540063377,-0.10552617113135805,-0.010597415613521085
HSPA4,0.024293690925814522,0.06188723564994889,0.018002924269082426,-0.001097601627159085,-0.018466708818055927,-0.017101565986406702,-0.04474340729298588,0.005474243999153925,-0.02626154085438211,0.03965161153154758,0.08687710537539374
LMAN1,0.05771020232678325,-0.07858939135252946,0.049015900995601935,-0.019783741244482993,-0.019501769638733207,-0.001736706352172316,-0.040245446398912775,0.02503778937546116,0.07640811443861102,-0.07763865212365074,0.058544566005313096
LYPD3,,,-0.02137100927276813,-0.011003309727403002,-0.03232811060264568,-0.019168306943046616,0.07262178795466985,-0.060657085636696084,,0.04587663736503831,
APOE,-0.00235981487758889,0.052720526426322335,0.02700654125931141,-0.023305811187995466,0.06354654464339764,0.003179293011382705,0.004155110421392838,0.07363702901790956,0.09656307144978571,-0.023252640837429377,-0.06657664254553151
SOSTDC1,-0.01536098051773311,-0.044663201491274986,,,-0.020411118795811742,-0.021030194062526764,0.03573210331458419,,,0.06299408984132894,0.15660233340193894
ANXA1,-0.0003183959783885799,-0.05395856699569722,-0.08113594574713195,0.01761207081314034,-0.06892793464470623,-0.03868457442321743,-0.019542813697438006,0.02644328330665748,0.010982218845426309,-0.05217732496911447,0.19050601905866613
WNT2B,-0.03424996979559596,0.06379604851497947,0.013134405320143393,-0.020974002098420493,-0.022468957212006632,-0.011082174180833656,0.07108711011305405,0.13785910041047847,0.04652462473503419,0.016058983475592144,0.06868886368467954
AMH,,-0.044396851464545965,-0.005482015679414141,-0.015289570413856464,-0.04014348141675145,-0.014573172873611472,-0.0341031763469907,-0.032647092815495375,-0.018327145635950445,0.10581003822463815,
GDF10,,-0.0019134800623090082,0.0025167538456498883,,0.04102819552043284,-0.008009208442985862,0.059048035889274,-0.050655984934067706,-0.023130916026084337,-0.015649707651327848,-0.05243919471033498
EFNB3,-0.03383205221706733,0.025399357629925273,-0.01303714647419277,-0.013366709680935262,-0.002674405595619232,-0.015404233830202093,0.03918843876759922,0.1422115239176142,0.07093669283892273,0.0071304261461788065,0.005998693736631872
LTB,-0.03168849073564174,0.007030516993062843,0.09118446197339838,-0.026071443491030223,-0.02040668433101775,-0.015866576867010783,-0.023488885091340932,0.006592967989079705,0.05708595302596222,0.003056738356566672,0.09017474831093426
ANGPT2,0.07502175491415908,0.011248192138896157,0.041982341057553586,0.015180116916214409,-0.016933410865219073,0.037233299964876,-0.0044073462172639554,-0.07838443487084854,0.11196579597154617,-0.03710398025355256,0.05681011332037153
NRTN,,,,,,,,,-0.023130924324191515,,-0.017439536242460793
ADAM17,0.04315989332328299,-0.009041772801657804,0.007109978597481095,0.031004221268135602,-0.009052538078565342,0.027569801233905827,0.018354797441816062,0.04334451196529316,0.008431247295237343,-0.005375140904445895,-0.0069111258106183595
LRPAP1,-0.023917956468024283,0.0577054197467241,0.004925905638430308,0.07157561403910914,-0.013840790348836184,-0.00751764578807822,-0.0047408117185978906,0.006641018808475678,0.05121763133928645,0.02294724881809658,0.09832736008453438
NID1,0.026297259079985535,0.1312136498874368,0.03801887150771634,0.039961706328102864,0.01727788146734614,0.026829407613794275,-0.00918029605294402,-0.08490320590485567,0.06404775798777432,-0.06292365949060943,0.12826467423026938
MST1,0.009582296067262361,0.0648802964702926,-0.02973509449987793,0.023080017984483413,-0.019954247542691102,-0.005177261359318114,0.007471556327548484,0.06306730655588835,0.09529905374132099,0.060974064991475944,-0.04847877010658028
IL13,,,,,,,-0.02172618297286003,,,,
DCN,0.02338547408632271,0.1446941225529943,0.0589366053624766,0.03562354319696532,0.00021060340591838844,-0.04431528590820759,0.017677353887070466,-0.07594717978220404,0.07403587331512484,-0.08643217285659235,0.13359711480484449
IGFL2,,,,,,,,,,-0.01393893075764578,-0.03637947877217062
COL7A1,0.0504612507842097,0.029083393853317634,0.01442640157360296,0.0005696058983997756,0.011246646636580444,-0.011174549916576595,0.004772935143508984,-0.007125155134317721,0.07804057879830593,-0.029300888989154103,0.08952576523609829
CALR,0.019382003366539155,0.0023133735776197824,-0.0528517082633321,-0.03536896464535008,-0.039550194984634364,0.002970100768454829,-0.02216905028339736,-0.08647946258755593,0.035364540207448475,-0.03734974603177453,0.13303181771866024
PIGA,-0.03352632447737956,0.07570482217541315,0.02783128098618511,-0.02173336298683484,0.06747393342762674,0.01963255417233658,0.10021700115773148,0.00872368769320984,0.027049016661805026,0.055861322645638985,-0.02792662918355394
CD200,-0.021019712246819654,0.026487991084275558,-0.02732447755735993,-0.01961299931302539,-0.005835384981562793,-0.0028018460934209908,0.04625071019911604,0.0522241383340942,0.10271117694702118,0.02032363629184259,-0.015082413024805978
GRP,,,-0.020407811522723748,,,0.035143546188472416,,,0.1308943445673126,-0.01690841587316993,
CDH1,0.002144052919523643,,0.023496823773876956,0.023326350741533823,,-0.023878723330352392,-0.025025312364413455,0.1794560006584125,0.020290867481769167,0.0786662106087316,-0.052865690490697136
LPL,0.07281200158275082,0.09695682380660015,0.10781252536887068,0.02855914614696155,0.019042721682319866,0.006134901532032481,0.010772996854108065,-0.02102736181830036,0.03512642779323081,0.07874156456588764,0.0677563661929067
SEMA5A,0.040287449256041025,0.12974489516608578,-0.020821932490565742,0.017273608239257696,-0.01021313675014635,0.011236446027486875,0.04164567911468458,-0.07341970948659096,0.025725033781339394,0.1125823765488968,0.0028406262195429938
SEMA7A,0.029860491339479576,-0.0034159094992563784,-0.008363864640084094,-0.012722347558128731,0.05702067081893534,-0.016830916864703484,0.049786210684385865,0.013135874317669377,0.02902892459746781,-0.05441517285898065,-0.0021748388570872524
SEMA4G,0.04232198229945713,0.0007232979662432595,-0.013184484280998289,-0.024067729174360272,-0.018156703190966923,0.012864089257814085,0.038242779891991104,0.11736756319645134,-0.001324900582741327,0.09593912044606481,-0.037508741548201156
SEMA3B,-0.0517679618686766,0.09877733027010056,-0.0060736444167073245,0.05264759013221944,0.06699129362679578,-0.028925809823671694,0.007020162078455735,-0.009310145128846517,-0.057112831914529504,-0.02411305013788937,-0.060109684112001426
RPH3A,0.055118529264105855,0.1248729335434222,-0.007402209445988833,-0.033435069464418696,0.004685407456545118,0.019530975861152322,0.02387437558984555,,-0.057621894666284715,-0.007931487785173441,0.10877112527333738
JAG2,0.002214509716931094,0.024175778202655776,0.01975184676045255,-0.00284065747246972,0.010161705970112952,0.0648318554595155,0.017129303389670933,-0.007207571682650266,0.0705796798106778,-0.023290763762230313,0.11822812256415127
CGN,-0.028227970544989905,0.01054948528420373,-0.027785739723746244,0.00840948312518997,-0.03049586016754478,-0.025098109691518343,-0.03526325553967689,0.02500345933291272,-0.01638723217897622,0.05034914288878457,-0.033414288203846156
GDF15,0.02437028378870977,-0.006325648693853095,-0.03194415787163524,0.005210353132978469,0.00467906371358414,0.033801693457731194,0.054367622173879776,0.044009946272124414,0.02587201662183605,-0.03999291457453031,
SEMA4F,-0.031082751661619088,0.009170820487730508,-0.014814864989897794,-0.02522406489290381,-0.013918963084710113,-0.010217220913921956,-0.014468935349855145,0.12231158053821607,0.09358798366021454,-0.022296912952684576,0.09500107953172031
NXPH1,0.029677664399146354,-0.03761145471496661,-0.03552472011510883,-0.04286971389672417,0.03609507639422116,0.0057178001492300436,0.014503238576167055,-0.05079541832680674,-0.038474771017956357,0.08749434768380311,-0.059261784732007064
ARF1,0.04337308947514124,-0.04412873477829051,0.037764965058587514,-0.0051562898331873165,-0.014408049269890064,0.03718740865671729,0.02385582578728387,-0.05150320974817701,-0.005060327490947519,-0.06226565348395417,-0.00038769768548625895
DSC3,,,,,,,,,,-0.014249896089084063,
EBI3,-0.0033607067561633613,0.026198047439743022,0.032564539462501874,-0.007036505870395704,0.03065971137667521,0.02701174351668145,0.036979495994174764,0.14500802612341218,-0.027639887223033514,0.004263865222768755,0.1798241379273311
TIMP1,0.03583090206007501,0.06889791987811203,0.02515230115944714,0.011567915625630382,-0.08386484005709571,-0.024350148501742826,-0.0012114397626345915,-0.005526703872660795,0.0780735619456343,-0.11312842054305282,0.07305752964785862
SEMA3C,0.022308111793460827,0.03466501520322592,0.05680270372766625,-0.02295362416729495,0.03289020062151679,-0.03292382270897765,0.0007003636428025551,0.011352543713076117,-0.02687473410246402,0.0683604555181914,0.003962996198920895
GNRH2,,,,,,,,,,0.09143426006161502,
GAS6,-0.04836957884973263,-0.012177325494857583,0.047702781780916546,-0.07087363117655883,0.07024308614377357,0.017459967979746197,0.05675919579885002,0.08189911599031706,0.05487325389580225,0.01275867817580262,0.12263056201182562
MEPE,,-0.04458665682270044,,0.05072447845989129,-0.0017934949892987751,-0.008840518016611627,-0.02230763646435311,,,-0.019691102935261398,-0.0334140453236271
SERPINE1,0.04569950750686566,-0.09856110129296133,-0.005058050707626446,-0.0008547303694204007,-0.06386281002486195,-0.045135890830106225,0.02096353860605536,-0.026112774807495364,0.08265300309666497,-0.10480724537873455,0.004271523612507249
RSPO2,0.10045256784511064,0.04393256320991089,0.0006860393592101956,-0.012434479577651833,0.00023210601370466632,-0.028393409175126796,0.06204837191130467,,-0.0015550921211352033,0.021302998691704045,0.09954215479372414
SHBG,-0.018233330475852565,0.10587792793125732,0.012253482420081348,0.03707079081312838,0.060152772470614325,-0.017033502109424167,-0.02839691876937006,-0.026856109563413836,0.12298813209133558,0.05891923707681715,
LGALS3BP,0.026598340100790527,0.0953837069129568,0.036630764684934564,0.011229898854322136,0.03812589098778821,0.021317317674586056,-0.05849936464769747,-0.031221529511338747,0.044231952646325824,-0.03853944072615233,0.024995480595714287
