,MGH258,UKF243,UKF248,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PDCD1LG2,0.008621819837618559,0.03814511549766435,-0.014894758292681092,0.04811859796383013,0.029577324958774655,-0.052678894533094316,0.01994084344603838,-0.002240134764553495,0.05726611087526327,0.030436778378165025,0.10386461749197526,0.020558847421920115,0.053504780144722756,-0.0018037083921701121
SPINT1,0.0646325012119567,-0.05784202356776594,-0.004197912772340343,0.026671459502087203,0.06246433777361033,-0.030413440971888195,0.03148765291388774,-0.04996619436711467,-0.06168452574508231,0.11060287932458872,0.1227525402970936,-0.014235494095737274,0.08904159074812615,0.035723837602294445
CTHRC1,-0.042149531198304974,0.054439519612859734,-0.005745968339934406,-0.17301108636080081,0.14784202458662915,-0.1790696072996203,0.11964275913713274,-0.03364558086798167,0.08800997186014249,-0.05023456304242042,0.17299228825593255,-0.14798188740377105,0.03901187109119473,0.10697961006272286
PODXL,0.05488059184390686,0.26134964543022327,-0.0039043340607466835,-0.01438300190555304,0.0838785548227669,-0.2495582966848846,0.17341823513975746,-0.0008873747814065133,0.08557946891512322,-0.025752356225043443,0.21393409784736797,-0.06706815825890101,0.04109845828775322,0.03406646187605788
JAM3,0.0753564765168644,0.008212219017949565,-0.0502521394398219,-0.06407307278389963,0.23695839534973304,-0.021229462117118392,0.05437173045763509,0.02765085719638978,-0.10460658360864811,-0.04991770932296403,-0.12548511288641898,-0.11209301771723981,-0.031465326703020824,0.02468271000792501
TGFB2,-0.034739155092816484,0.025372697421677155,0.004468097729159816,0.04593506894292162,0.0996255480317668,-0.21577179802602592,0.029979772935613005,-0.0977548477475923,0.11631372529457709,0.04997021865932748,0.14951331766450712,0.18378302699596097,-0.05497222697626094,-0.04590780803390841
COL18A1,0.0456017696532526,0.17324134192493293,-0.007434258479276477,-0.030406294243136702,0.2009283427706576,-0.1256455470934277,0.04640552334836291,0.09793726708887716,0.10570535658913714,0.011783223713961935,0.2781712644203444,-0.24140960783862048,-0.07096338691167067,0.07930992076115075
NODAL,-0.027910196776408845,,-0.018036091154887957,,0.00636039566789101,-0.05265427154126211,0.020264848626719362,-0.00511921842945858,0.16190333172235688,0.01236931478891057,0.07339128444143006,-0.005315577848484293,0.09144000478027173,-0.03683500416274704
INHBB,-0.004371526148301919,-0.12852457275389176,0.009705053987713529,-0.04928490482137274,0.1451076986840995,-0.08712445768676035,-0.14642373872200268,0.006726526467118598,0.16887044145154084,-0.04927897674479154,0.07079087942627749,-0.03755690981768823,0.10194510496104982,0.04249109452007165
LCN1,,,-0.02507192346453593,,,-0.037422256419299506,,,,0.029489184031938023,,,0.02696007792087023,0.0390033133692041
ARF4,-0.041241780293017755,0.007068541613569451,-0.0056306254592388095,0.06515198278803515,0.09004402645999315,-0.20087280211677036,0.1588337838713361,-0.058759591615898304,0.12050610274640067,0.043853920414662774,0.14087400725614632,0.04289292022506335,-0.09578076558629221,0.035012042519928406
CXCL14,0.09949861352476458,0.09763876738178819,-0.04870767691124167,-0.05406614064067382,-0.17999228139200105,-0.3423633773318774,-0.055777003629269434,-0.016660996052425627,0.12652633401166657,-0.07499292764519114,0.44587896927139137,0.07667987378277356,0.039665018051092064,-0.05538543513135291
LIF,0.02219724382139172,-0.15370517972307604,-0.05243681772955123,0.031194226722681996,0.012022615190219644,-0.07130629135356101,0.048482363105432344,0.07169554045341178,0.014723533504436734,-0.03213499247273121,0.12293437224396442,-0.1887937189312395,-0.09970539578840223,0.10003232484019826
IL17B,,0.10321140111636092,,-0.04175653584016363,,-0.08977231457542462,-0.06527215874396614,-0.05567018536026134,,-0.02181326882112821,,-0.01846513790521666,0.047177564133495456,-0.009592119679777212
MMP1,,,0.014864151530523092,-0.12835857380302063,,-0.1401143030854709,0.03841909924360839,,,-0.03446326652911185,,-0.027991611914764247,-0.025970868143745947,0.10712313351495092
MATN1,,-0.01754762101845814,-0.03291870408939038,-0.017378017102945027,0.03971927632828016,,,-0.040173384708497115,,-0.0020913266735898173,-0.060003316987980074,0.015746545252102964,-0.0018628976057390757,0.08518329347780197
ADAM28,0.03883167821570643,0.022440268914810296,0.045220069950400565,0.15119506963698076,0.10373752670015796,-0.04810393854749571,-0.06304188805276328,0.034900865330375216,0.06701469401084187,0.03308673789530579,0.0015935234357678527,0.016561455020282743,0.003581962234357549,0.02814738719732413
TCN2,0.006214307856532817,0.020586891434974424,-0.009848107615447256,0.1834849994581912,-0.03398653202848443,0.004647944450743336,0.1147476914450331,0.0361312046084983,-0.001491217472324874,0.046223218001955634,0.21666099993956875,0.012110355794045886,-0.03613229339840543,0.04578350150653979
THPO,,,0.028473259231052497,,-0.014640419323565928,,0.010904183736559674,0.035000218002695,-0.04944304753640021,,,-0.01205630089467716,0.06843233962546831,0.014949743060568468
CUBN,0.08608757975781826,-0.06843012614530229,-0.04705980371683306,-0.034819541779169835,0.04624489910168502,0.003001798048179702,-0.08062994487510704,0.06696270984372049,0.10953194322318877,-0.005245346566803724,0.11926118480436441,-0.0484156552960011,0.008249038491844196,0.04899891130934133
TIMP3,0.04637951414367653,0.08261418186817297,0.02333167991793597,0.028312069203166975,0.05834935822180178,-0.13553676061344902,0.14634233642289643,-0.12392747741845693,0.048274689805389355,0.021300895442611784,0.2562170716272302,-0.06564702481009423,0.02135339239343943,0.1072072382975322
PIGF,-0.053592172540696516,0.10886490677927785,0.026914973095801976,-0.047826845080523143,0.16303950411406637,0.008037680119582249,0.02865894284029881,0.019728739520950066,-0.0027398420139166766,0.024363345860547215,0.06777098349550335,-0.03625049376510061,0.15331943984015126,0.014710045053502008
CRH,,,0.02781534833034465,,0.0190081454012283,,,,,-0.0003894322389864349,0.07142341779757522,0.06663621751578541,-0.001618053283687394,-0.01337870471232517
BDNF,,0.17776420815990496,-0.014553444551642609,-0.026805558441620855,-0.021399199299402753,-0.009182109026549628,-0.012288005556759784,,,0.028307805416961696,0.3210873030149324,-0.07257677682038044,-0.03393272202167285,0.1508032987911372
CCL5,0.08607307781384084,-0.09163061899253234,-0.0389506487711699,0.04813646771294835,-0.006914968771563418,-0.08839881641782638,0.0038881794811874435,-0.0032078950181099403,0.029505849021116946,-0.01974564156523782,0.06352948832599502,0.03705633050312113,0.0681379658697494,-0.007123087998172856
GAD1,-0.030596266843901702,0.1696006354873166,0.036668815984164854,0.0035543963631394014,-0.26429077676695245,-0.000564301606201122,-0.04379734429410274,0.11902427970811345,0.091352507467154,0.037305709574286965,0.1287117705966321,-0.1121739198996366,0.05509662202738892,-0.1291868701122634
COL14A1,0.03118319425136136,0.012899689508876223,-0.009037667146962242,0.02853839899529859,0.09765600368639492,-0.11041371045261425,-0.002262018715250648,0.03228873252644117,-0.017746572309718628,-0.046466889650697715,0.2172971654738304,-0.18895321211801389,-0.01970237931760542,0.08290265892674972
HLA-A,-0.06288001904031237,0.1597552691436303,-0.029746537251320097,0.065454712296295,0.2536961168533558,-0.14213552051077222,0.16287909614312399,-0.1258736281552708,0.09903066019935036,-0.12403628221947968,0.449526541399104,-0.18363817696896703,-0.08354472323364191,-0.0184958705993548
CD5L,-0.027260680034717676,,0.03998912647679347,,,,,,-0.05643788005179678,,,,,
FGF18,,,-0.026578830360588612,-0.018044135541363318,,,,,,-0.025788508731351998,,0.01378783911125313,-0.007953201423163844,0.03964906171804376
ADM,-0.07078552337677024,-0.4990411798054229,-0.06446597780285768,-0.03081535293564909,0.03150662380497303,-0.12376269268478142,-0.1922515369385093,-0.11612748178680504,0.015570923019782995,-0.10672798133201654,0.14294449350930702,-0.12038830910499677,-0.02191364815922119,0.12467047128212151
CCL15,,,-0.012854621683073364,,,-0.060741831185629785,,,,,,,0.013382730462589218,
GNAI2,-0.02459843720225234,0.1695376348804827,-0.05591919170640603,0.0045262005111669544,0.28629434144155247,-0.2749594394425051,-0.1263060229000787,0.037535826924995686,0.04729615694856349,-0.004338456818495387,0.05362606365116829,-0.12388185157331807,-0.01656050201087995,-0.02314697698876736
HDC,,,,,,,,-0.04078877339546146,,,,,0.1319303145964347,0.06494660689195392
COL11A1,0.09120782683186736,,-0.010178940584911698,0.03585301722323575,0.04539874349840451,-0.14400108015612254,-0.018423565341034544,,-0.003854239879986629,0.01900354942437073,0.026228129174554738,-0.14460115615065736,0.08751033090251373,0.12773954482103853
NUCB2,-0.014975042342248177,0.004195984322193667,-0.012120243347524769,-0.0055518352054345025,0.043270765157320853,-0.16789011395775713,-0.08153812342009782,-0.004106712027337639,-0.017183888625040156,-0.03040427716610418,-0.04276016884514908,-0.03886821618098157,-0.026257332755752486,-0.07152406782793362
FGF16,,,,,,,,,,,,,,-0.03471806711149571
CXCL1,,-0.04698127498001953,0.09416498705040967,0.07543164258651085,0.09833812540414746,0.013410922614654564,-0.020717078674458322,0.03645944919839229,,-0.04036760672586062,-0.0288780024880166,-0.07984669351664203,-0.014088415581894363,0.09986707044851012
VCAN,-0.009307893124773401,0.0671914009905046,0.039572900298502744,0.01731881356838192,0.32770798605030177,0.0326326543900465,0.17867103096060485,-0.02007476012299235,-0.07482375314911105,0.07156686312067474,-0.143642657724161,-0.12137157669335404,-0.11331479161118707,-0.034904925212519124
MMP7,,-0.17623247977091702,-0.019314581113971285,0.06615527950688357,0.06549466011389621,-0.08794548828239357,-0.010487521459246522,,,-0.08853750157020615,,-0.15257790329353862,-0.14342239337407703,-0.12459075766976797
PTPN6,0.000842132372127221,0.062018463454037956,0.04438838490944768,0.041060827113037504,0.16534186161165706,-0.044115825790438754,0.09318647080377257,0.04908207637229016,0.09998028002011812,0.05560465228539881,0.10984526893826294,-0.011217086242393483,0.0703737903911846,0.08459318088367901
PTGS2,-0.04468594246223631,-0.18222310723454663,-0.03948223251802235,0.0898260374403519,-0.04539725210260222,0.05417021009543891,-0.0390895354531162,-0.07780789258759101,-0.04016918876202769,-0.08747195572525705,0.040563198508204994,-0.10628985010216088,-0.06683862575553899,0.10841152543003957
XCL1,-0.02439271375563192,,-0.009966651061635532,0.0502382440898623,,,,,,,,,,-0.038461086528357884
CD58,0.034147137480673405,0.052968425658243716,0.024352283540251762,0.08169389289810232,0.23905174700160847,-0.12161029694066143,0.06310372637650145,-0.00023121442661064968,0.07009632570458399,-0.011592133730134579,0.03765595922792315,0.0011352895989706884,0.0723104030239322,0.0516064430359666
TNFSF14,-0.01713113622936002,0.04477758851630464,0.030244082577386724,,,-0.07017212551148251,0.02804372015949104,,-0.019714947319749033,-0.020629450583104395,0.06901482864426187,-0.02151942854237453,-0.00948053081454683,0.008301188716379622
CNTN4,,0.20931240293787107,0.020120464117338317,,-0.08952681947418593,0.0163679907383083,,,0.009264395822943666,-0.018942055539257353,-0.015631817084331694,-0.04013533302274875,-0.02608024938842035,-0.06312454406418867
INSL3,,,0.019655635917928637,,,,,,,-0.022942521922452493,,-0.02160105265141776,-0.041174857263138076,
BTLA,,,,,,,,,0.03405998321064172,,,,-0.018200258134132705,
MFNG,0.05725343708942803,0.08920435123201424,-0.01675839133795347,0.03480594723370864,0.05969422350962823,-0.014653676071668337,-0.0333258518166026,0.05621789435414886,0.0824808912855453,0.000506552963925744,0.11497407343229561,-0.0042369513564116355,0.02928160620253955,0.048058606647147784
ICAM1,0.051341344368250476,-0.24598239986590234,0.039782590801631906,0.03605096616466317,0.004638178285490911,-0.16647971595610384,-0.06628963357175617,-0.01220682370983479,0.04346301100156356,0.019674412375871878,0.1009589396632894,-0.047701511503556095,0.007478727808650352,0.06377902726871193
PROS1,0.01226413743501269,-0.1038331968336273,-0.0075712549243485885,-0.004127608325054118,0.013025481917542246,-0.2222341221956885,0.045518948831055006,-0.017169913455441818,0.0676266611761903,-0.023752988723000894,0.3721490955503983,-0.10780260338991594,-0.06913427891061713,0.01981217663143006
CLCF1,0.06448723930544775,-0.14067664357723805,-0.002760138820465702,0.04352752589177983,0.05303239017087428,-0.1223193040221641,-0.07248116938931085,0.08486413157786749,0.09359246500690023,-0.0026498446927715243,0.082341446639186,-0.08921206443747934,-0.04723729141089293,0.06307446111240525
PSAP,0.01661111999275805,0.07650733786674373,-0.030836153813486786,-0.2122827465054965,-0.2543315101970157,-0.3087778023094772,0.10643086714603306,-0.11358172553107622,-0.0028818767391322695,-0.06368124014399645,0.14499168444515492,-0.08640387945030718,-0.06455649792465343,-0.11943132087565388
EFEMP1,0.04673347953686616,-0.20962498182481518,-0.04765140281118903,0.06327749628811506,0.13616077187991735,-0.27135648729324163,-0.11058546971258355,-0.12135162121043906,0.11806786192198002,-0.03138338572772803,0.1535577766812316,-0.1278834430822241,-0.1900892326332397,-0.0667945498985985
C1QTNF1,-0.04316560942019009,-0.20165178640058526,-0.04052053854851083,0.055675305318162435,0.11165682495828749,-0.17863800545435402,0.007253150682268502,0.001784951853479945,0.029266461091659406,-0.08983598731945973,0.3022382622617338,-0.17777486541395277,0.006909108908235957,0.054220310567652086
ALB,0.10987450689499008,0.06057346959273529,0.083356445751069,-0.016450431439862332,0.03757195904254365,-0.06716444446561977,-0.037170715102109037,-0.10532080927478282,-0.01693996140508506,0.04320493683086005,-0.08503372422296494,0.04791919244707814,0.03677896002250445,0.0806082839159498
CCL13,,,,0.04468197744089045,,,,,,-0.015313880544332444,,-0.045337650839024,,
EFNA3,0.014236832409823815,-0.04929821019400198,-0.014344303856991205,-0.054737749477221084,-0.009599427537903943,-0.013910203211221273,-0.07115395136744862,-0.12082673087159247,-0.0027371712668945243,0.08481435871015965,0.071856719521259,-0.019183913436804957,0.0738434846003933,-0.007089442327335821
DRAXIN,0.05993222878819618,0.2958044023516456,-0.00623676430774722,-0.0179316844172501,0.16023048399909817,-0.12411426178018425,-0.006560225213513919,0.018509273188505874,0.014634804538277287,-0.08759951202728303,0.14652715978370937,-0.03861126445671803,0.08286755368827194,-0.027676263619004698
RAET1L,,,-0.02246338089315979,,,,,,,,,-0.049104605205784226,,
NPTX2,-0.002700830396449941,0.3307100621662732,-0.013675520275993508,0.06873934367186782,0.10104486888346063,-0.039415640480057815,0.03609736364603763,,0.030740217223356816,0.024879158971336142,0.16707200454361393,-0.1130137863259288,0.008741270110579498,-0.05476114696805809
FGF11,-0.005867313805484166,-0.1117705897501646,-0.004945278143561161,0.0011092536633169091,0.08643459976195912,-0.01525988842370809,-0.08205631609173714,-0.08196630502543312,0.009537726619842143,0.02548505998215409,0.07823357848973694,-0.039112478065194696,0.04092720654427534,0.09374701402918942
CD59,0.016219982429869856,0.22457568681693993,0.061314263002452844,0.14278684481665133,-0.12393874340965752,-0.3103879153786266,0.17516771948589227,0.09074718453409941,0.037369668333677115,-0.01641324342247521,0.14406299802272599,-0.13635910284927744,-0.06017062076499105,-0.06085398846304883
COL9A2,0.06829199583744641,0.17475712982770406,0.01573656758913979,0.056700236723881026,0.20864028782421132,0.03946201508753378,0.1029312436359281,0.046941040157353044,0.08205668647350321,0.11755705240196603,0.019176895060624883,0.15237806453928104,0.151738867966019,0.0714951953187594
DLL3,0.028101230428159374,0.46188569603571467,0.03655858593321165,0.054264504166947766,0.15827177651928814,0.29216551362565996,0.09448436724994577,0.12216279817992691,0.028672226999893156,0.15183569218997747,-0.1018357666934778,0.227307015432588,0.22930511372511772,0.030171785709357548
FGF5,,,,-0.0396880786560381,,,,,,,,,-0.08701372341515991,-0.03371042723585701
LIN7C,0.014224791878754486,0.0504242540531598,-0.02066318586376509,-0.030435125091547596,0.1084437570162114,-0.14791132120782755,0.012369631523348594,0.1475521730757655,0.03558348757361291,0.06235485465666612,0.0870814439473307,-0.015247155032095939,0.04569540533299532,0.008919571380236618
GDF7,0.0498335736557116,0.14118179728824196,-0.00417379378531636,,,,,,0.13135998226251336,,-0.04983493263580134,0.053622580292085366,-0.019697447436583297,-0.04306512725453974
PSPN,-0.030358982469253556,0.013804407835828038,0.003184062646464856,-0.003059248309640544,-0.011051060580765788,-0.05619093865912817,-0.0016581930619622757,-0.04762491402166898,-0.037946150801598466,-0.03864881166832405,0.07911851482561065,0.01579989046691432,0.06062125950647994,0.0015557722408882603
ANGPT1,0.03530155203320753,0.05039469802365129,0.01335698444797181,0.1322353624751774,-0.01602466464458359,-0.006014839851092824,0.03424600088581237,0.07039773280189734,0.002231132487074927,-0.01489171787436599,0.06373460545124805,-0.04875286615596892,0.10700182341750113,-0.03714545269955276
PNOC,0.005888148519147666,0.2536294136735627,0.015638278768799543,-0.016450431439862332,-0.12565773468424188,,,,,,,0.0937659634554827,-0.022028654542994755,-0.07990358403552737
L1CAM,0.023178905381588243,0.2942230565582106,0.024642438225770343,0.04485189647808616,-0.33571375443356216,-0.06901286239689136,-0.0885766425616873,-0.0645053737936546,-0.056535814921602943,-0.055507306526782735,-0.009998873663003043,-0.14340562328602624,0.040580791897461325,-0.172189897051944
APOA1,-0.033192498765799126,0.022766496963387558,0.0351407271471409,0.03572521683981009,0.08635526166669222,0.02573778310272127,-0.09857098489987488,-0.01557485598946933,-0.035195273053992886,-0.03859350069685883,0.14447776337417714,-0.04857401725266577,0.08660246365498588,0.0742716232220334
PSEN1,0.09825989444860295,-0.0019453981717119737,0.0024439776134892346,0.006947518035453562,0.21773481844560322,-0.14919578054998248,0.097704288531664,0.032992572822650265,-0.030721766235057384,-0.015015008466507876,-0.0984738558819949,0.07446086391752528,0.011051304061358283,0.006883883580144055
CALM2,0.09038952785432469,0.32626451981062565,0.06770457247358598,0.06994689189151619,-0.10240488165318327,0.09081295729269055,0.17534016442071507,0.002944109741077361,-0.07105185153962637,0.06637845247315687,-0.18553640570974558,0.054829494978025084,0.14675586382296377,-0.0916367419113393
CLEC2B,0.05215325547645629,-0.28718439864520034,-0.018516289139909808,0.006864072775742674,-0.0403410434587376,-0.17717334533366116,-0.06149729905276173,-0.019770019948082362,0.05977756299130027,-0.05917877314807111,0.10575387142292232,-0.09219682968131342,-0.009075727814596332,0.07429115507881494
NTNG1,0.006671580631884744,0.1646299417162718,0.04936904960643604,0.046150272421618635,-0.10831141223632268,-0.1395383060680369,-0.02251054278128776,-0.08452326061482285,-0.04019574980665368,0.027090657116153865,0.03405729339352179,-0.032629074753858144,0.12322641133982051,-0.06745761122494282
LRIG1,-0.0020019976816643414,0.13510517343391193,0.018612298423803717,-0.1073904039666718,0.29275951115332244,-0.034834902508966835,0.19984794154701327,0.01576346448776152,0.11800983506497169,0.14289753513915399,0.3381989372965531,0.26463630044007225,0.1497114823504589,-0.02415642385605975
CPAMD8,-0.0017923009039867968,,-0.012680572034408281,,-0.038245244208363,-0.015307750480672512,,-0.00880691432390657,0.029892655638827904,,-0.02510913712356911,,0.041284806459565206,0.0430682696081927
GHRL,-0.007332208036937864,,0.01605514868064927,,0.07664766839424787,0.0017967383797370087,0.1264392312663246,0.00655320165211569,0.034585470384277964,,0.03985153345791182,0.03975047946699605,-0.05922613188160225,0.04739054488401925
NPY,-0.03261519252507891,0.13853228259524714,0.0736435602012188,,-0.0764783605818555,0.021038626679738458,-0.0034920397770650782,,-0.009354338599156771,-0.05888444308543743,-0.09113533429428561,0.12362839110217937,-0.043651245530470124,-0.08225213507925976
MMP2,-0.028483540767802462,0.4549900238173175,0.049734203691341475,-0.17577799960087995,0.47017503328281485,-0.1094839866687132,0.2958125242317703,0.0463218436294084,0.13088927818469812,0.031557182819619604,0.22515329053888197,0.0041620225165241624,0.09264252829600331,0.07483911267856642
PPY,,,-0.037877699317147684,-0.015215915518973803,,,,,,-0.03518166397217985,,-0.06143036840638739,-0.004757659850369772,-0.0070908722135628755
ALKAL2,-0.03329258339515762,-0.011005943572145106,-0.03420460157656441,-0.03879330301048392,0.07801408585324228,-0.009593910912093962,0.0697342727866164,,0.022191418326312856,0.019172568207443536,0.039639283300658856,-0.0025627571013173383,0.0006929601359878419,-0.018128431145759745
CSF1,-0.03464884404953949,-0.2666110989786246,-0.01408053307277439,0.052927741038163126,0.22157764349267775,-0.09496848286288825,0.022375572642998116,0.10801799752143065,0.020186755906319402,-0.027828569875877937,0.08244538712904265,-0.0814903605294651,0.03471468788667638,0.11464043449972233
SEMA4C,0.017156349827080978,0.010457298463632709,0.059989039899439545,-0.029646002183129752,0.18454112845430298,-0.0643641211706382,0.11529727763783082,0.10444709184948618,0.03291813374729068,0.027526135526305416,-0.04208544923508944,0.006367196670759208,0.044723385587261376,-0.02611660469778696
BMP8A,,,,,,,,,,,,,0.019907724578768077,
ICAM2,-0.04468450221205453,0.1752261060306443,0.019591798578520732,-0.042479213312223964,0.011890620334269578,-0.0668658533972308,0.1041978245110766,0.060227563582415655,0.050914013225646725,0.0008619221194176694,0.17606136038433234,0.09247894082597104,0.03812182804397909,0.06555153039440438
SYTL3,-0.02551351629083287,-0.058028096940028286,-0.07223741694535367,-0.009692996528331927,0.02791962341768171,-0.0466344086090081,-0.09232723081948464,-0.0685679708702295,0.04424144137804279,-0.023548301873172892,0.10571575274116814,0.006645849522212647,0.01145654060879925,0.11170769885466068
IL1A,-0.0073377268412802114,0.12383700454151064,-0.036889949694820526,,0.014838936100241036,-0.011676524091349035,-0.07264721208331819,0.0825249322182829,0.1037140566957987,-0.038688573762072465,-0.019525903663547325,0.051421497945034346,0.023049753124876744,0.09146430162728618
HLA-G,,0.047611702741470176,-0.014130673626760713,,,,-0.0019507271054755775,-0.055206189052290876,,-0.03377952364643343,,-0.006855441892279308,,
PGF,-0.037111658813205675,-0.11128054691237582,0.008088472260633098,0.05545695904436195,0.02042543017408153,-0.18598936299693034,0.09176412004098991,-0.027780037306658893,0.07647367539570925,0.03691489276936998,0.21191549894169015,-0.07012129312077951,0.04314378984131865,0.023988891230036308
LGALS8,-0.03746044262093256,-0.025699798591803314,-0.019362998732442314,0.03579271931628739,0.037341710355917,-0.06316303477044027,0.005610366908698314,0.04041661400203941,0.10869756466692018,0.013728673113561197,0.04780926247433211,-8.061065362197767e-05,0.002748418808252183,-0.08581829519466318
DKK3,0.0026218212028119975,0.4176211215417205,0.038105860114970184,0.10101856328362852,-0.22895753869291352,-0.06937425435094917,0.06739923343551575,0.04343025393723582,-0.012525204207445084,0.030672251387313682,0.20348590243333012,0.14121887007509826,0.07719912777149604,-0.17294658953803127
COL16A1,-0.04107481495213981,0.1893981901372652,0.042440993057959314,0.06505005601726319,0.4242595106321348,-0.03277293020604943,0.12079869511652808,-0.02188620659318495,0.060053760596267866,-0.009565840800712074,0.19283830345951034,-0.045560690340927974,0.09315213144687048,0.14087241192921313
TPH1,0.03700098753891909,0.07003979435131794,-0.012153843681194211,,0.026422667502385238,,0.0006684273252810786,0.081339026432274,,-0.03710427352458409,0.14816948012760778,-0.010804858329414723,0.016735850942062667,0.06260250512002406
TNC,-0.04190251862972048,-0.24406447457665376,-0.05229671223442819,-0.12042019092398269,0.2652786338648988,-0.19399414434846138,-0.13470370962788314,-0.016718183800708577,0.159868646244713,-0.1100400750871681,0.3577967369210377,-0.25692542719820205,-0.12506399127419218,-0.0969836587202724
TNFSF9,-0.0018110177056597375,0.11048274371330526,0.03657587872915693,-0.03601032485571203,-0.050319096130303435,,,0.14920478872038834,-0.06306674894412352,0.013363440641742544,-0.013545665153655772,0.01564718851961303,0.03031274668921602,0.07886173849105936
C4A,,,,-0.018044145333405835,0.0787748950023715,,-0.08115347219272129,,,0.032758219836190414,0.03156044303881179,-0.03320435164009196,0.02186662924782468,
CNTN2,0.06642662807516814,0.22284375914903987,0.0709397148959413,-0.019105871189558917,0.13617089313329492,-0.05129744568917775,0.034321201370668256,-0.03981843319579497,-0.11278327271542508,0.0798596883076974,-0.35871930352943276,0.15936415715841942,0.023562295758503615,-0.16104920412464147
F7,,,-0.024760161914248756,0.078178728003675,,,,,,-0.021480989764096087,,-0.032857815100477986,,-0.04720521605826989
LUM,-0.0006934588739774383,0.02178141896252911,-0.038245122835057564,0.01969326921050817,0.0965244212910603,-0.13872458643446847,0.03550386688732397,0.06402096018326114,0.144891387262622,0.013677058521085297,0.2744047110588578,-0.16116353996293123,-0.05580622618027829,-0.02106276156466612
IZUMO1,-0.021243357726170305,,,,,,,,,,,,,
BTC,,,-0.02246337153643969,,,,,0.05227058219285035,,-0.015540740902307483,-0.046165491446479856,-0.0067270278203368245,0.012053044475283785,0.08578085708312502
APOC1,0.06559663785726273,0.03237349432927817,0.018145590992239835,0.12692926327056075,0.15872488922676112,-0.3454705348309579,0.17158220428377405,0.021587780984036724,0.032366782929677165,0.1020768131324338,0.12550661575710925,0.18387231464011672,0.12687950043975346,0.12738926900541686
PKM,0.0941160170737302,-0.261324661925582,-0.05936393409687092,0.133992249999688,0.004010284570337342,0.00150793156932028,-0.15177582415771015,-0.24713405925837073,0.05564583018320457,-0.09235469866701836,0.30395545407000885,-0.1790503385800957,-0.09441298050581172,-0.06154258842752916
TNF,,0.30024840046859774,0.01905588331357336,0.05879595299766915,0.08715116462117939,0.03667841363435974,-0.007802145557604545,0.05626187052832641,0.03103954285936707,-0.015083822883804039,,,0.0794453627345489,0.04124202481272211
GNAS,-0.07468726654513236,0.4129429354670109,-0.0157229449483968,-0.17563618815686804,0.1969396432285885,-0.09796637616661315,-0.1507144536813704,0.040938401134593856,0.010618132807023832,-0.002389603705432127,0.38735467846759786,-0.08879461686831357,0.1330999461444162,-0.10827637388469286
BMP8B,-0.023737610177933112,0.07509068211743655,0.044656795453887996,0.017798441865720726,0.0978128187443988,-0.09867849394208232,-0.0702720014889225,0.023788079628617988,0.02010196182302484,0.029986735187485725,0.0034925133938251028,-0.1261791176966445,-0.05456946707098948,0.09256556531448135
LIPH,,-0.023853074434578948,-0.025380054341507186,,,,-0.006317497430645312,,,-0.015313886176405181,,-0.0001622203500507205,0.06468538908071152,0.05467071339679597
CCL28,,-0.0067736476147711834,0.04783193267207799,,-0.013353429422503319,,-0.08373311763761766,,,,-0.04677359237072194,,-0.012842867658805466,-0.00818154673479893
PTPN11,-0.06549233058578853,0.039509825234963,0.008926953626302992,0.020255528979325255,0.032648309454158246,-0.05942242103816953,0.04006454198580422,-0.006979087265746764,-0.03533363258690265,0.0008365559916043443,-0.13610420574227028,0.060633903749275034,0.018024653683932707,-0.11429840889214374
ADAM12,0.03767851011009507,0.12866891499529148,-0.013444372415103845,-0.11791014608689658,0.2030535066400747,-0.014487053355874566,0.05580878591700748,-0.0011263382466441523,0.08217987160079476,-0.01453624638437201,0.29691944425707223,-0.048642711376059425,-0.059937718493393875,0.03708973332391074
EPO,,-0.0855654878196648,-0.004110470593804855,-0.01495736914495178,-0.000240262370550611,,,0.09431558397409251,-0.014071584960914298,-0.016631271484759708,,-0.03143612552306661,0.04056779937240009,
EDN3,-0.031222188169683238,-0.011780156891754073,-0.01212702047477986,,-0.08279508402944119,,,,-0.033479994687916306,0.005250702097210066,0.03380577735839685,-0.004512785927772694,0.12873760833679812,0.13308893742618433
CCL22,,,,,,,,,,-0.01882301723735759,0.018544886360649337,0.042973747329508594,-0.03788729111377264,
CCL2,0.028323823994394964,-0.193165012513065,-0.07084653477538225,0.22669626909709695,0.1956730283299383,-0.26270142156807774,-0.1107846384163695,0.04373399848045656,0.09067970184142721,-0.04657403026591498,-0.033981605667500164,-0.09191042261878972,-0.13592544031748566,0.05975001616263268
DSCAM,-0.012454856792084839,0.0659382088171241,0.01729163772880432,0.08141514459963581,0.11934214420248337,-0.15142560680797418,0.01095446964252413,0.02072255922807052,-0.005178842860669233,0.07405140685300005,-0.10204892603934243,0.09853878259899801,0.1477850187051096,0.007513011191195559
GPHA2,,,0.05554762155787714,,,,,,,,,,,
ANG,-0.0028737286377778135,-0.26146488286240105,-0.006831646628448501,0.06570162852745415,0.07021671293040571,-0.03681625462260515,-0.1210432585217445,-0.09672431420323659,0.038859433849606315,-0.08670361566641129,-0.0076023175327450425,-0.01649049355266169,0.1142213826574455,0.045516425384546755
