,UKF243,UKF248,UKF260,UKF266,UKF269,UKF296,UKF304,UKF313,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
COL18A1,0.11217866808666957,0.05847530373518536,0.032271401014347174,0.02141068893992987,-0.07351399725790363,0.026703530147152287,-0.052284933717914504,-0.041595209815748366,-0.005256307610140023,0.2066661979398078,0.14778358311366646,0.19282953443673326,0.05806466347017598
NODAL,,-0.010162026787496484,-0.03382464448192858,-0.04219224976036015,-0.003936527674242723,,,,0.026249701039629803,-0.027965368230002913,0.01685311980583632,-0.03505203638075393,
INHBB,-0.006793693170672703,-0.07453232281849975,0.0365202331337862,-0.02234458203307708,-0.038742371085515905,0.02631848018455402,0.01665404668140225,-0.06622456501450538,-0.004627897692449633,0.06216524808146748,-0.018541498075658268,0.009499493804188304,0.02185731391326645
LCN1,,0.15868611661687254,,,-0.017531405306953303,,,,,,-0.03343243151885571,0.07126574801810019,
ARF4,-0.0156127860429117,0.004543660239762833,0.022081847359352577,-0.034514896569818224,-0.025666232698068864,0.011259629237354758,-0.07062813565182147,0.03264545316366596,0.018084415253146364,0.0417702492275731,0.02939374166943818,-0.016759312462548002,-0.025570691448682906
CXCL14,-0.029089997277418272,0.053108674881260004,0.16788112838658217,0.11140471810726074,0.053116294617400465,0.014311383278769744,0.10629628397168435,-0.07357926448714171,-0.04941327136665695,-0.06813611902906384,-0.075248958898647,-0.11462364028295363,0.11381468713275421
LIF,0.01186464459056258,-0.02750478177879811,0.018435200551036066,0.04124764227481722,-0.050021422168446406,0.025183280377467757,-0.04178855119830185,-0.052445745883284024,0.008144874911638626,0.011487318877497885,-0.052587915942677504,-0.01282419069631269,
IL17B,0.02370567338337418,,,,-0.028953376312129814,,,-0.01662712340712869,,-0.0022299214767608436,0.04629704429442319,-0.024135520444749568,
MMP1,,-0.01673704646946507,-0.014043890277002608,,,,,-0.17207403606986707,,0.06896942689856313,0.01622887926568974,-0.010764315494720088,
MATN1,-0.0011435354101755632,-0.015939515144829244,,-0.02203868940056921,0.022427933516842545,,,-0.032645500710610335,0.04600062148059096,-0.03585639298050595,0.05308830197376738,-0.021994942139297455,
ADAM28,0.06112233061440384,-0.007614144171131055,0.08919721758404742,0.03430241962935633,-0.02800372489148276,-0.03853850741241902,-0.09776239819088949,0.07492548475168108,-0.02726401245227088,0.021112478230893045,0.11609511983692235,0.011519237599630475,-0.0752757383673592
TCN2,-0.00887734825145319,0.07221322806593994,0.11740805353324432,-0.016796135943996555,-0.06693595728329152,0.017390740254116754,-0.028506583465576073,0.21542323310123002,0.018285900779718242,0.15268584812646854,0.18103791100778516,0.10691135450557307,-0.030042042645525922
THPO,,0.06388336183148165,,-0.03133997727451015,0.01108746137209662,0.01134497856751353,0.002848368944932589,,,0.05333163627981322,0.033414571015229794,-0.03296142058468923,
CUBN,0.017794133038995203,0.017160326540280154,-0.013976129514200838,-0.029154847574335785,-0.013645551068756086,0.0157451668171029,0.014510432668506854,-0.06520509887070532,-0.009131142989981305,0.08195003214826055,0.01870874440481249,-0.027121861288831307,
TIMP3,0.07819052203968936,0.07977646553349625,0.07011045666135544,0.03363084365144627,-0.06303737622766897,0.07537340343672565,0.09751689156207524,0.03349491437240979,-0.09867793988829109,0.1502250545353744,0.27911974094029385,0.17919002168369172,0.06925564755535277
PIGF,0.004730840632973866,-0.05035688806097171,-0.016573716970292644,0.06479339788207678,-0.03510077820101721,0.03283810386798039,4.400736589189096e-05,-0.042084769773740725,-0.030318615420258693,0.023515256223631886,-0.043176625614983755,-0.03106925188114941,-0.028695083998761108
CRH,,-0.014223499365659578,0.03633415890040933,-0.01857218623995434,-0.02695869123771859,-0.007187983789024612,0.03085563757131793,,0.008125246314846804,-0.030278973730965414,0.01072681748026113,0.041493036706192414,-0.0650660354646882
BDNF,0.009634538678088235,-0.033415253057174805,-0.007964638277570404,0.029806285213907012,0.12944389033655945,-0.0021428199151941455,-0.04036081771559236,0.004479642706424831,-0.0006491827295631939,0.00556636189703763,0.06754616462064801,0.039213144358049214,0.0518211150535261
CCL5,0.06610064260259786,0.04121739496377237,0.02907016964202455,0.031735496614462476,-0.03979643876113462,0.04219260638214395,-0.04232426921031126,0.05195436578959085,-0.038103422933284,-0.012483318868577942,0.2484585502157137,0.0914052538262601,
GAD1,-0.05947295059603343,-0.03911933522748821,0.09286311721752591,0.07407285804607625,0.08446161165753004,0.019742747985531526,0.20465055395136708,0.11206982881139345,-0.06232427085484075,-0.013718580505338179,0.015309153691668487,-0.011149252169265657,0.13743664407721182
COL14A1,0.07836114956604429,0.16699306607567768,0.026777514613433386,-0.015543262686067583,-0.031099699450145773,0.031264302522988514,-0.019962674440754728,0.1017579012952304,0.05460837550909197,-0.03089656200779923,0.32075702281868657,-0.022561090224757684,
HLA-A,0.12116639288699291,0.05191683322491516,-0.09091224336504375,0.011934658718413116,-0.07547110099156158,0.024377085099907894,-0.1960426508327204,0.028100426439351334,-0.08647708235388137,0.05216060690205744,0.10128795189819406,0.008287443748070415,-0.018538659650447483
CD5L,,-0.014223497720109042,,,,,0.0021109844496345503,,,,,,
FGF18,,-0.012869694624491373,-0.01947170528942232,-0.025767687042079126,,,,-0.04506284365527079,,0.012300920888182638,0.0438177246899971,-0.0133800658508991,
ADM,-0.1203415389796595,-0.0602968191760828,-0.04432196112191024,-0.04125510264918107,-0.04971707834565379,0.03542879163240293,-0.04069391827849808,-0.09825107781540342,-0.008442392174644809,0.006133184465121592,0.034026528402794326,-0.019051586496607206,0.02054690160430532
CCL15,,0.05189852987811295,,,,-0.018610015979101648,,,,,-0.013839323329227462,,
GNAI2,0.09706781849267898,0.08856579000396557,-0.012390320684139611,0.01530584752680187,-0.08498875128562339,0.003161077676865401,-0.09450676702477492,0.005114555526254656,-0.024469243254825114,0.07343301565269264,0.10212747918356684,0.014345970337899937,-0.0751439878464733
HDC,,,,,-0.00909905418650712,-0.01938364462378383,,,,,0.032902943349082656,0.023714037380398283,
COL11A1,,0.07188689575600646,-0.08166192231340717,-0.02761299250767477,-0.031873570548123176,0.015446009315671347,-0.008694458920137729,-0.040604668466243894,0.048440169144064134,0.10748226862759454,0.17755940734628403,0.04034341157333168,-0.059142559472184934
NUCB2,0.0004463764356133975,-0.015835932901477313,-0.005468180634186601,0.02370602910566244,0.0034801635270865776,-0.046936260961622546,0.057553367954487386,-0.008991931571027952,0.04856854833411319,0.007783539277728787,0.0894112783825698,0.020978142715300286,0.050250969465804006
FGF16,,,,,,,,,,,,0.0016276961934441668,
CXCL1,0.01104856795549534,-0.015257613377803556,0.046249094717636136,,0.08527472928333765,0.019169195679313026,0.009468393186003841,0.06622202874682319,-0.048538805664863106,0.005734822626701382,0.014951503093283792,0.14024635097427254,-0.039685359185157115
VCAN,0.11825903762066549,-0.05323040167524639,-0.08035543145450749,-0.015300896719974373,-0.03419494645197239,-0.07570744742928162,-0.00832280962491241,0.019736226308713786,-0.01458402479276608,0.09151627007684342,0.11681476325906441,-0.013558732826336078,-0.1321844957486082
MMP7,-0.0834724945769333,0.03445688142846991,,-0.022828769183945056,-0.012796480069108076,0.00840942537469713,-0.03171544608344584,0.0010390850335873746,,-0.04166481945113935,0.0467428817385569,-0.11572441869990113,
PTPN6,0.04927599831543172,-0.03218067653087391,0.05210894936614843,-0.028080765703883077,-0.0035558026038867156,0.04083666123911228,-0.03839576281900885,0.017245110455179676,0.033122490160102186,0.10306649765432557,0.1538607021743875,0.026848654129565018,-0.08055950975430944
PTGS2,-0.04697156986007693,0.06625027386058656,0.025967447677683348,0.06989054283015268,0.14647462702854275,0.0645856613448673,0.012895733206879888,0.07114281255608138,0.02388437712855075,-0.006222692595724352,0.026428865528122937,0.051492702602296554,0.016981188530168816
XCL1,,0.027837795108686635,-0.0149331181943242,,,,0.07298286833235225,0.0016075191431492416,,,,0.03940419934890412,
CD58,0.07745366778367024,0.04433356469592599,0.0151212166334927,-0.06707588973601025,-0.05154327624205536,0.004948003456475847,0.044182750098739815,0.07476278280296307,-0.016794646890052885,-0.027947518552934033,0.05724373702653693,-0.02744349678511478,-0.051936232804758536
TNFSF14,-0.0231293282150947,-0.015704914367078743,-0.013273276911680745,,-0.026663346812464808,0.019025105339353587,-0.09033702781043447,,-0.009319170552409996,-0.025075121578607508,0.024745336456210593,0.007107025416939118,0.012486222923280547
CNTN4,-0.012154552649358781,0.026977516348959844,0.13958021175932617,-0.033385693678204605,0.0358861407976003,0.0018170965248961145,0.15523475109761128,,-0.04052330612318123,-0.05516160626505342,0.06312170283839626,0.05523080136168011,0.08051240759405005
INSL3,,-0.013962546285522657,,,,,,,,0.05832237194854717,0.04396009344367135,,
BTLA,,,-0.01556827283959872,,,0.010740490155627466,,,,,0.014947642785493518,,
MFNG,-0.03468226329935776,0.04853822122396909,-0.021389207465550546,-0.034125035635964605,-0.07946929629301906,0.035943674484058184,-0.06994065776891084,0.1082471281673231,-0.07436779147252415,0.033672560622191136,0.07820157508620344,0.07776185456380133,0.0048653933871093845
ICAM1,-0.013646893365046504,0.04659656249977925,-0.020434557471220586,-0.008100747459623355,-0.04151769055021456,0.026401262908363622,-0.07162909842086185,0.024661946981310776,-0.056818756200254415,0.06692409142967404,-0.059600345504839954,-0.003996779676432651,0.05578412275096257
PROS1,-0.0034665834426233057,0.006557374579803513,-0.020374666687591355,-0.0460431662191977,-0.10790834590142155,0.03377133145740758,-0.002426467500741044,0.07498673121184869,-0.09497610627005199,-0.03096002126714833,0.007844060222902008,-0.09004879087199659,0.008725725010261871
CLCF1,0.01395582763683987,0.09704184097352553,0.03311310903590528,-0.0212216206468271,0.012629785695130197,-0.0018395157278485398,-0.07295002679156855,0.05914618443193363,-0.08288447213911741,-0.03715998508474747,0.01483869789378345,-0.019394842585875316,
PSAP,-0.0178042894817318,0.06591933558875093,0.006646157241387742,0.0500546379922213,0.03748457238744732,0.004354187248050136,-0.08588145487817318,-0.10716268477141254,-0.0070643304412793696,0.02626273455683155,0.1767788899321704,-0.07329254386599046,0.005901166956471143
EFEMP1,-0.008020040277610944,0.050759010312940105,-0.09842844266074169,0.006489483420991097,-0.06540759952009022,0.023093090787029043,-0.15133050481215796,-0.03373738361024765,-0.08093063851912542,-0.03679724749143379,-0.03204584068935465,-0.12003965511952279,-0.04563323949555921
C1QTNF1,-0.01528646917738086,0.024691686408898482,0.020076841892004496,-0.03076732723610562,-0.08783923961206114,-0.0043483196367638975,0.07517927565787925,0.06365530970217088,-0.11002307755817627,0.12664923859956434,-0.12856196488327148,0.011358670837419517,0.03564308878999494
ALB,0.10303221926848917,-0.02158646090901202,0.05807320318912806,0.04613081585239288,-0.02146448532279881,-0.01990217296194437,-0.07095692852396651,0.07047686456361292,0.004460205696248966,-0.04776635419414768,0.05218472882503884,-0.03114087531959909,0.10101591710100706
CCL13,,,,,,,,0.0021546219244189526,,0.01502227589634542,,,
EFNA3,-0.08754907147706442,-0.08794894148674676,-0.013577230151802289,0.011020855429302137,0.08003643234013812,0.05443240714648193,0.13060827135025402,-0.08152658097122735,0.0019249187263871033,-0.07034871798964934,-0.01581293189165364,-0.04939177856434311,0.058490653865633506
DRAXIN,0.13070317451975483,-0.07021321739409224,-0.05805517119107097,-0.017618062902402115,-0.05441138232541322,0.0009063800850522102,-0.043417839792165874,0.05756601521747305,0.016436658289755025,-0.042725347569279086,0.07277948940700278,-0.021936050450825424,0.029689658872015114
RAET1L,,-0.010876959159093655,,,,0.04403797492528268,,,,0.0331099654358198,,,
NPTX2,0.0650758752772319,-0.02078559716887165,0.04933955930405831,-0.0003666941136600668,0.08145782791219651,0.009770559980231632,-0.051711097424652866,-0.04674751239092128,0.017565980356416096,0.07462308881492273,0.09693202247014752,-0.06820885957554161,-0.05457522078868633
FGF11,-0.046657230555692084,-0.04667703794824171,-0.0066837674727658475,-0.03668502666733017,-0.022291442321268347,-0.025420320720339902,-0.004342605492909687,-0.039463150288572606,-0.03539835410065996,-0.05264318142986487,-0.0211672380228894,-0.09938885148570302,-0.059434987788861596
CD59,0.11033959385826742,0.057831270617989206,0.06889400738900771,0.07292938359077882,0.0433014781447581,0.0009463745138371312,-0.02050604581520094,0.06996437432548272,0.01160108547157206,0.14463326123739084,0.18154672464499486,0.10884389447136562,-0.04492021543273715
COL9A2,0.13026192631324854,-0.019908151526827515,-0.035011025278980694,-0.03635827360684655,-0.060836279340545446,0.0031450848160705916,-0.08610873205363775,0.061295509340865376,0.05422813125970598,-0.037591310072431106,0.11173448154852056,0.04481055158620988,-0.07202989043042486
DLL3,0.0029028385592035494,-0.05599266095477742,0.0473376952157528,-0.051417720567296966,-0.05429929914080119,0.003623652245905166,0.07708613239869481,0.06009908925431362,0.054943604554136175,-0.052302325893784356,-0.0679771719042612,-0.01610700420279407,0.033644999620422805
FGF5,,,,,0.11678338974708907,,0.022555544730612623,-0.08132673883331626,,,0.08924561170571411,0.05506477414336662,
LIN7C,0.05700754525276287,-0.02607976987203219,0.03788967412479772,0.06556664905375904,-0.018619306872644813,-0.0021356861269864365,0.047419897182851355,0.047348475753009274,0.032617380688643983,-0.07082147345974889,-0.06885885477932599,-0.015779544498501406,-0.0637202813996046
GDF7,-0.02481700265816243,-0.025650564337000286,,-0.03119279465075643,-0.03057488223460542,-0.0259969426149748,0.0742233406941791,,0.07914126108659501,0.04449659606083659,0.05871157403369392,-0.01752482558993804,
PSPN,-0.07568795758893754,0.011926145186574307,0.015100899562637184,-0.022422920616367623,-0.01278210795931734,0.0037442060364935147,0.033519005404551674,-0.022863221881627635,0.05374069624471722,0.0689082625321818,-0.009562272168226837,0.08792015738887914,-0.0034113943536673774
ANGPT1,0.0319188846472542,0.029149180672549922,0.030498576094208012,0.08172361033293826,-0.026677008327027827,0.01971625694414111,0.005757595565153633,0.0927171508387075,0.04114014715148435,-0.036157014977219466,0.10793204919845707,-0.11644116038507864,-0.030270323201954035
PNOC,-0.047262171242993666,-0.03924599105352482,0.14189043411189745,0.04639069150653325,0.06812065494645221,0.03515708035201767,0.05095876212188766,0.020728864193229717,,-0.0350604731589518,0.11109157162058451,-0.07055906247495246,0.06533947956519898
L1CAM,0.003955979580771169,-0.0415217842643879,-0.015414779543617124,-0.05044417553912754,0.08530432277014356,0.0171671731242794,0.09921318792096352,-0.011693361061536383,0.04936069246524159,-0.06915860182556198,0.016859412040637047,-0.015347974855527486,0.03951859773398223
APOA1,-0.006038525532095231,-0.04760821114565823,-0.009289683314979884,0.002112074054307527,-0.02485983447195899,0.02196241358479541,0.01507153222383985,0.045004001930423754,-0.032234583530016785,0.1098773887439534,0.08107803867478935,0.0019800158094717395,-0.0359991799204632
PSEN1,-0.10246867806777896,0.001621558969523767,0.013241979153498075,-0.014338116737658304,-0.028356465481763835,0.05469464386840845,-0.06599695293583216,0.08063088413203999,0.0360797774663263,0.010957913276479181,0.09469068232173329,0.0012520662531097064,-0.0438614473725174
CALM2,0.021081705107284243,-0.019015104192300295,0.05770100252893657,-0.034568181322278076,0.07028508347014595,-0.023321236237173044,0.14311582590758629,0.2053215701888739,-0.04030726713292061,-0.05652255244894568,-0.17165206557763452,-0.041780150698105416,0.031529157445878656
CLEC2B,-0.021465763766247176,0.06083621281054029,0.06258132599797943,0.0021713625984643107,-0.05347764087457787,-0.04081827830508381,-0.06566325272732627,-0.09209638443893055,0.014372498497474432,0.10515994232233423,0.09924889119205893,0.10736737202875067,0.0018510574444310333
NTNG1,-0.037015010178717604,-0.011671427230891634,-0.0379434981543165,0.012505242045033976,-0.00024780526923778124,0.0006571044441344832,0.11169891528860139,0.08033551459908277,-0.014189133436084366,0.001829843476747419,-0.02001870839544703,-0.08629259769508991,0.03912401059329659
LRIG1,0.07850680079135049,-0.05106155234736584,-0.08841292235269974,-0.016833625970767103,-0.03817869120828911,0.020570168979971534,-0.0651443285667079,-0.06254806766962724,-0.04241782105969206,-0.025641095317965035,-0.1366914765265472,-0.08140786930267642,0.03892978384110098
CPAMD8,,0.02543034205585192,0.05832011567466351,-0.04344534098604987,-0.015462058355475334,0.06483682461853515,-0.052876421971926685,,0.05635600355965812,,0.024513891066705026,-0.02384064979454294,-0.0008557093692050123
GHRL,,0.050391857736857594,0.012454009868105239,0.04142122903731507,-0.020516687689119205,-0.02370876193645986,0.01655978375929973,,0.06551960982247933,-0.03198937343632441,0.01628182321163201,-0.02101578085690069,
NPY,0.011957589067443632,-0.02654062045686198,0.03496082065233806,-0.003276403699860299,0.05802215049917683,-0.044412032295125074,-0.03130985369863064,,0.06472853018269069,-0.05726507147426428,-0.04227130485599163,-0.03319992512574531,0.0010043616598786203
MMP2,0.09973540740502954,-0.013873672838791607,0.05533693612705281,0.01893470524250045,-0.08278478139660708,0.07999135335196188,-0.06900664732016142,-0.13805602855781746,-0.06740689302568016,0.19652737485741054,0.16527050376014207,0.10388260058333604,-0.006283431110381907
PPY,,0.019106888528131326,,,,,,-0.0379997379498469,,-0.013906830542735199,0.0002764481123750455,0.015781218999614554,
ALKAL2,0.019881127768215885,-0.020398028341606894,,-0.01433062724905288,0.004760678333987119,-0.016804565904179596,-0.07207804241549519,-0.09688114703115906,-0.0569643729862642,0.006355835540326171,-0.003778107696749671,-0.04435827797984932,-0.06554253571845975
CSF1,0.021043698465620323,0.051296698919733194,-0.06588240818812033,-0.004137315666466619,-0.003992065177808128,0.025952566736766127,-0.06245764741587368,0.038657938392000483,0.0074876633173880545,0.07885269917471313,0.0597530108350415,0.09154851504254288,-0.033442346373254384
SEMA4C,0.06297928929942628,-0.006165503206877627,-0.037541253128588116,-0.011560867112650494,-0.04119671243181248,-0.038014660211677626,-0.028151551863516987,-0.050662215123787775,0.03255284205860287,-0.019044925748514258,0.07487862694086204,0.01940032211941605,0.017947080045220113
BMP8A,,,,,,,,,,,0.06221833202165654,,
ICAM2,0.0430975722010922,0.10567918991597729,0.04192164654943965,-0.04069391260134479,-0.0522467832209649,0.011261447934431436,-0.009369718068062994,0.03659648457859739,-0.02427778041364882,0.18788060300817158,0.1726285985264643,0.1383609581042071,-0.07249091043640506
SYTL3,-0.06062844386299697,-0.03413505969618698,-0.051523861527813235,-0.029993298672002355,-0.03791388376544418,0.013767076875829384,-0.04440311264427175,-0.06806307502092418,-0.007407701827877821,-0.036198832462030706,0.1279058570744456,-0.04706459060591419,
IL1A,-0.008960716444645078,-0.027684409843379918,-0.02455398586629015,0.007244985221054205,0.014510330915844168,-0.012751306571001108,-0.018616163449888423,,-7.485118386862687e-06,-0.03901034159497125,0.04419246453937011,0.04155428076173935,0.0020940194454562395
HLA-G,-0.039250013810675256,-0.01673704292408445,,-0.01684767742386051,,,,,,-0.02267035217922931,,,
PGF,-0.02097553502419745,0.04014528755402105,-0.005454666946989247,0.07851839796717378,-0.08374975451046905,0.027254287864988614,-0.048498017144144305,0.022713549215318568,-0.06421480885772925,0.22033316431905603,0.0588983294924958,0.13423003858216787,0.01325578741845289
LGALS8,0.0017800795691316155,-0.04242130365574709,0.05846018894040195,-0.010516421900377979,-0.04666260195802659,-0.014701788316493805,0.008881854189747799,0.010774778891082788,0.0009137169521057358,-0.01548242453215429,0.04063793218673553,-0.03771643912807217,0.009255309830024826
DKK3,0.09715166206008147,0.006847565645071734,0.08795466027244246,-0.002696327989434815,0.06584853128006077,-0.006770612200866683,0.1106114019993373,0.13753420451133866,0.013842767718353233,0.021741706070712068,0.06912810579816334,-0.028852432397208125,0.050240714985429084
COL16A1,0.087707124656859,-0.017673904437596696,-0.057197102751298454,0.013222821256928748,0.0045198043315597975,0.003814395006956464,-0.06265549318672761,0.054920690787954626,-0.052611874446389956,0.1094029369589139,0.22090527467104293,0.1376904443565629,0.05694001681374582
TPH1,0.038500896761173825,-0.012289240155096356,-0.018611725562279215,-0.017852463649053112,-0.018380486418589526,,,,0.015954381606883342,0.048578482804100626,0.025267411197125823,-0.027894131885050105,-0.034427064324907934
TNC,0.006764797247614462,0.002636164435723207,-0.027217532809385336,-0.0022645464900512354,-0.1048779331228123,0.016070791890193736,-0.1417800453902044,-0.18369842245422002,-0.0829372842499048,-0.02901383717151193,-0.1347425120422718,-0.13131619478020687,0.03343844810854389
TNFSF9,-0.018375453611685178,-0.021852933365027968,-0.03537310391858991,0.0067262334616230495,0.1042844646204543,-0.031825653389725005,-0.028873657808725608,-0.0899310269105781,0.06169464447014038,0.013665981600770828,-0.012940368491484255,0.008452213657338522,0.20751010476782766
C4A,,,,,,,-0.03670743433534,0.07230935573040477,0.0026420359297173353,0.019084247705834573,0.12171418029959982,,
CNTN2,-0.006190512333531338,-0.029977570878592798,-0.0036334681798665296,-0.06999299739100225,-0.03503377034696381,-0.04630017472422025,-0.12564503554933054,0.01007687815599535,-0.02164988952400213,-0.03970373679656012,-0.01206153402072063,-0.021781961352429335,-0.05492390452604483
F7,,-0.011989079969517756,,-0.015504915622459621,0.08412934235524852,,,0.0025083211623810092,,0.02337609499829083,,-0.029468390399358467,
LUM,0.10018350672658763,0.124984427757834,0.0504291068728428,-0.021611346499780856,-0.06610763744069047,0.08984898238132862,-0.04125031688600528,0.052997879989826094,-0.025986691018530943,0.24910212980289098,0.2577569302228167,0.13482590304981584,
BTC,,0.14577003583270678,-0.02099233889671637,,,0.07285180719922259,0.01628968562763279,,-0.022944149667954345,-0.028618752403179407,0.01049577577527956,0.03387926495991789,
APOC1,-0.049573767240331634,-0.10854296740591196,0.12647954330909236,-0.045716788373548346,-0.08078925527764802,0.0713079918162926,-0.1844616544936658,0.14591466593768512,0.0029070283776774617,-0.1544009356092072,0.03910563382312648,0.035994113216188055,-0.030728072530359692
PKM,-0.03354074485238766,0.05865799133278152,-0.02241335688214129,-0.018478602821147185,0.03895620547663417,0.0696822181795053,0.09658555842082968,0.05113430968425368,-0.10335232683279402,-0.06677596196020143,-0.07929071127450162,-0.15818380981013105,-0.024415607865535385
TNF,0.07053462116684175,-0.015066047914802877,-0.003779310042111349,0.005262395034139586,-0.022692476038165377,-0.026234396180089516,-0.034332823256739024,-0.0023655809842443283,,,0.1576811361129449,0.08430384977088201,-0.05684514330961108
GNAS,0.14265671085683962,-0.11188574519024981,0.0606941633448836,0.03830976747740483,0.07265593611457276,-0.03989399092624634,0.16471801981944803,-0.09108504501085009,-0.06468029594025357,-0.13926371074567748,-0.12031249778570759,0.0015124914504995918,0.0023479987585159124
BMP8B,-0.023899597113365745,-0.03041054982635991,-0.023596299208488825,0.010690303271671335,0.03806872560127139,-0.010215825509580783,-0.02552817854816737,0.06932367716252139,-0.00733166270553329,0.009120718534187892,-0.011866994560882197,-0.01626813036610268,0.022046451867914298
LIPH,0.01545998081566172,-0.012289237129581512,,,,,,,,0.020606154115894122,0.0021836531857728245,0.02052000499674421,
CCL28,-0.024816980874090833,0.06437115559642805,,0.022448619451108532,,-0.02722188900689202,0.028913321839427585,,-0.03040732945963754,,0.029499593726525955,-0.034699648920186725,
PTPN11,0.06461959921120113,-0.03934793185176934,0.01078217905088693,-0.006900514633035632,-0.007440114562314118,-0.014883415308259115,-0.07691631167518484,0.06044523613172786,-0.0907653824083877,-0.02547612727897957,0.02506519462000068,0.0037712231126729293,0.06412203589888556
ADAM12,0.1452897129483468,0.10308617364826353,-0.01718573598554172,-7.479652339240398e-05,-0.0894686078684877,0.0905439057842686,0.008713098968164098,-0.09954299861646654,0.0057629553681168575,0.1757412744481733,0.13564565534016332,0.09514435608809449,
EPO,0.0002070107559865131,-0.016512739030220838,-0.01997132616292704,,,,,-0.0373540525523124,,-0.028293822660737548,-0.03755944079575828,,
EDN3,-0.03425028340151483,0.011655901319742324,0.1403730345579476,-0.022238625205377213,-0.027396569634540447,0.01677360947892887,0.03280853791643426,,0.0005204165623357525,-0.005173935327567852,0.06596787047359982,0.12081536868642785,0.006871379115931402
CCL22,,,,,,,,,-0.0377447716003595,-0.024826597678664724,-0.019351802879369936,,
CCL2,0.006368896995482173,0.12127147055292078,-0.07528908172118214,0.009833039475642671,-0.020564842387603026,0.03824856034893828,-0.0834661862813101,0.19533122483172943,-0.002094732929835292,0.044192743658195255,-0.023379257620240974,0.034188415432303984,-0.038035919147609995
DSCAM,-0.03592827762153155,0.0627567119983029,-0.05686818285016351,-0.027985213849705964,-0.04208391327214693,-0.032178807169722136,0.043793592053119286,0.051301939029373154,0.10024932393859423,-0.045079909192882184,0.009028943956778097,-0.0023167745168742268,0.0181183719688324
GPHA2,,-0.013696979229353186,,,,,,,,,,,
ANG,-0.07180282657956243,0.031645992322396774,-0.02776793692046224,-0.03630408060145442,-0.034484032276497746,-0.0006425532321802948,-0.08118395756636503,0.007420075130534397,0.021450702860783762,0.0352506852380618,0.019710698428333295,-0.06292304911158889,
FBLN2,0.07501926214403239,0.16501545280149668,0.10859676992655064,0.019210614907912482,0.020204275101708684,0.003677229758905981,0.009771540125424232,0.027732091287347254,0.03618865752604098,0.2826062299403671,0.31552375756903184,0.2513535393045584,-0.035221056155991
VTN,-0.032127073215856054,-0.007837614296923028,0.05081873938981454,0.025051167314032542,-0.02606397069849207,-0.005268380760187416,,,,0.09065342921228638,0.012135154362715136,-0.00970156268091582,
VEGFA,-0.10014282729601638,-0.06499997788000651,-0.05343209895631858,-0.03961958574630012,-0.03476904670985493,-0.0470664032697967,0.009833821446274874,-0.07615518728131343,-0.06608474892333092,-0.04029529146847466,-0.17520660787846998,-0.0661149449801256,0.0780316511295047
F10,,,-0.018786618479629598,0.029048034597062764,-0.025141622010555684,0.08367513335200022,0.04456568100895791,0.03816175375961376,0.07314410263051534,0.08856547420688402,0.08305028381238348,-0.013280526395034319,
SERPINA1,0.016290327009174634,-0.00768023965416411,-0.0068756362974623925,0.0001579887323311965,-0.06144153162672232,0.0014959956568331738,-0.136639802010124,0.05964840849897584,-0.008400503123842025,0.046413891321011806,0.10531307573240667,0.018391679655725766,-0.05033740244080365
VWF,0.0973306630505394,0.06635745586787443,0.06107525523379981,0.02642688740375878,-0.0901955654230903,0.06425904003897084,-0.04327599106468292,-0.025078946508821053,0.022154239968049,0.22061508800375323,0.08126010917971943,0.13096838812778647,0.0334654020669778
GDNF,,-0.019245835536899156,,-0.027788042783843316,,,,-0.009597071667644749,,0.011798203373105024,,,-0.04871511381034059
VASP,-0.013821699705258686,0.04729469408535484,0.01993825828822076,-0.013966087231571618,-0.017600620901725136,-0.014330005754866183,-0.09046367424750706,0.10261080892583507,0.034798956620789745,0.11382114576110124,0.04407594506775772,0.03534804999650764,0.03455833314314082
ADAM15,0.04877445077605329,0.06877959294950838,-0.019923471461473902,-0.003315471631094076,-0.02471255261684015,-0.01876960084094311,-0.11812467346464577,0.07554526267570048,0.020624934160301044,0.06710020319481187,0.12944675702632646,0.0476976078882302,-0.09190279862887123
WNT2,0.013884487487491094,-0.021497018834407376,0.16579902840775088,-0.029377884717239414,0.052645858420781524,0.027048061929369722,0.003937059337845751,,,0.009905381744600431,-0.0143277480268606,0.01274723105601466,
CALCB,0.08845121907417806,,-0.024321421280772876,0.06663626473467876,-0.01709204864346873,,0.026934381987861702,,,0.025712288281344184,,0.06152792905709467,
OLFM2,0.11962910670717954,-0.09785088915937278,-0.003732290823888525,0.04109123192422171,0.015190125772839588,-0.01841806083347034,0.05647947115527429,-0.08905097144403885,-0.026649466771296322,-0.042324079701276426,-0.11746715117070095,-0.05178460325455116,0.05047140799998439
MFAP2,-0.038721690764338894,0.030726300761405118,-0.021339886845704564,-0.04479199166523216,-0.06897404035532786,0.05050176321690647,0.06436161099101602,0.01110813162450715,-0.01820216930316502,0.21594244667101034,0.21770476622222204,0.1542451062028688,
HLA-C,0.04341132572668017,0.02308120753105951,0.07062747538731153,0.03781271701301587,-0.08335467338152083,0.01182093318587633,-0.12673192646594256,0.11557711284188754,-0.01725278245173325,-0.006859558373745056,0.029510761381380722,0.0070722852781450905,-0.043164459465098684
