,ZH8811Bbulk,ZH8812bulk,ZH881T1
ADM2,,,-0.0010829426911145778
GAL,-0.016725249471130608,,-0.020201850820967506
CXCL6,0.027860735004838547,,-0.023560333756493104
PDGFC,0.09977547522702164,0.03499085334442694,0.028541317147588664
COL8A2,-0.03087616689672153,-0.01530669214081265,0.03561757159247697
SPON2,0.05581497977821066,0.026775925305873218,0.029349290242582485
LCN2,0.068003729331619,,
SEMA3D,,-0.027419134327209656,
BMP6,-0.024487710451855396,-0.023870186959036067,-0.029141181428359204
TIMP2,-0.01419760230205102,-0.00778176216461545,-0.03185421548627329
EFNA1,0.027949286280361724,0.06443327361835705,-0.020357540458760356
S100A12,,0.03417697346684775,
TFPI,0.012051566048680625,0.07735624468771048,-0.016348727794656636
GPC3,-0.042169588313640524,0.03545565000059687,-0.038882683506621996
NMU,0.06181882243979057,,0.022753545903595088
SCGB3A2,-0.013323854046441205,,-0.026326828914948665
LAMB3,0.023741607741284303,0.05664170578095497,0.004477912955815889
LGALS9,0.03524424646555716,-0.06161580402262456,0.0012697256471328813
VIM,0.02044371229785856,0.05216838972814457,-0.004073404883222925
PLAU,0.0767596952550643,0.043558775549974,0.011384520319866073
TGFB3,0.03861737820098759,-0.02551494793391435,-1.3426467026187898e-05
APLN,0.013817616171642197,0.06547650580120165,-0.00292406214023079
SHANK2,-0.011526877222378738,-0.01889390589675901,-0.07281593427705144
LTF,-0.003432749335453526,-0.0693631558201287,-0.04643071574057367
PYY,-0.022237435186033064,,
PENK,,-0.022178210797532977,-0.021150684067855644
CTF1,-0.038411239087308875,0.01482114985375199,-0.0034178341280324586
COL3A1,0.008648963782505337,0.11291337881534637,0.0005930459480172304
S100A10,0.013771923591136674,-0.05703826467315413,0.013058505994721106
FGF13,-0.046976669897492024,-0.01758548130597785,-0.015056265802653051
SEMA4A,0.009220427727704062,0.025519650237928956,0.017445653690540398
EFNA4,-0.02352521532712596,-0.021414982028640665,-0.040256538039594766
HSPA8,-0.013870086330041085,0.04370668215576967,0.006479917821141111
NPB,-0.023408265921654584,0.027999955668943366,-0.04523667083747796
ULBP1,0.1318774952189363,,0.02582033045502667
SEMA3E,0.009889529986847917,0.05197697802098911,-0.04240284931986021
FGF3,0.08361064404643363,,0.08763464069235426
ADAM9,0.03558560383913425,0.03484175436230703,0.012271798226378304
ASIP,-0.02951946635357904,-0.006194673808709131,0.06521967094932767
IBSP,0.05134141440319492,0.069814505839191,0.06455233469692864
MMP12,,,0.08443907014776254
FAT4,0.0023029006306627404,0.023130938750834447,-0.030141622217256102
MDK,0.08436623916144247,0.05241677131279448,-0.014499882473438199
BMP5,0.008881385368127995,,-0.0005364720736321745
CAMP,0.08011074187669834,,-0.02176243546149506
HSPA1A,-0.012965683807728117,-0.01762936901725695,-0.01595138294597715
SEMA3F,0.01966956873298675,-0.010880685238118663,-0.008587657634827136
ARF6,0.01458514434248287,-0.03293205217325087,-0.02055010552755271
IL6,0.0025083739842954272,,-0.038543434161439454
CALM1,-0.06093275984704311,-0.09524724930248785,-0.00140385642157438
NMB,-0.004221514886929254,0.017886566367940265,-0.03695433373598415
CCL26,0.020724163677784437,-0.0212871720877446,-0.0264544059620546
FBLN1,-0.02619055019886432,-0.0772179797818174,-0.05091980857275139
SAA1,0.0342552902187113,-0.04024598400137084,-0.029705622914235355
MICB,0.0337997064790204,-0.03471432208940059,-0.03130711110001277
F13A1,0.05648626541633854,0.02877384427178699,-0.053066452708391366
COL5A2,-0.02770903573552138,0.058174251373334845,0.01597298594160309
EFNA5,-0.015545974682044056,0.07190409775829246,0.02852883869026362
AREG,0.008958139356555745,-0.024276716749356202,-0.0324001376146676
EDIL3,0.04745622094747244,-0.09838783151618212,0.007813763809379837
CD86,0.03839290822321977,0.010301898813222047,0.013687477540022934
AHSG,-0.018726800767608902,,
HRAS,0.0037494507092787244,0.0556384302795884,0.0029256721601926524
C1QTNF5,-0.03905268252416792,-0.015756667807352843,-0.01744452153570288
RLN1,-0.020936424461696898,-0.017035894466160027,
COL4A1,-0.0023154583554415064,0.06233190593976657,0.03841438049569431
CCL3,0.036267366185327464,-0.02645982217834794,-0.007560061699189043
BGN,-0.002425982637916134,0.04796506986193657,0.006557230380475408
RETN,-0.023402386260690584,,-0.018697000454928912
S100A9,0.035432003241436284,0.0061751417763323884,-0.029535308334371978
HCRT,-0.03197543269312165,-0.005335065683618823,-0.05437020704144684
FADD,0.01630833048281866,-0.007567744911976516,0.00937741986205195
ACTR2,-0.0036181125744732543,-0.055608807548552325,-0.05968478246951007
BMP2,0.006441642269455885,0.016397133329117377,-0.0026169517111243102
PDYN,-0.021688538355505445,,-0.017610076666704708
CD55,-0.024253806608081,0.007013976651570275,0.00989658948553297
OSTN,,0.038240107742131386,
PDX1,-0.03171473654430278,,-0.017750064101999256
CD6,,0.02106001098384417,-0.02083874749635563
IL16,-0.008952401342865504,0.0027027450757900373,-0.023234004776563066
LAMA5,0.05578490896604498,0.04417498964186536,-8.450917819000768e-05
RGMB,0.05542667844397763,-0.03961737137863195,0.00957958898489564
IL12A,0.031489968123089296,-0.038038497222996126,-0.017071028671391722
S100A8,0.05032797969051584,0.035023580843247935,0.019586719846629602
TAC3,0.024149981608431976,,-0.028429467001736073
MFAP5,0.032487900214975336,-0.024276720691264984,0.0014672011692418582
CXCL16,0.04664105540382549,-0.016191532952825896,0.026330994014554764
AGRN,0.0037262008971584533,0.06486006983418842,0.051278800618545034
COL4A6,0.06239125580702109,0.014028008151404734,-0.049144454534549895
FST,-0.007844855336571307,0.05164215489180851,-0.02680820007161759
MEGF10,0.02522149951687475,0.07731035529255484,-0.00353454790927996
C1QB,0.035849040541315415,0.04454682126217818,0.06418431858161047
HLA-B,0.03933700767624145,0.10186077281042939,0.04258561382936822
PDGFA,0.033512186021753036,-0.0020958284243809884,0.033944436494499554
LAMA3,-0.016482681453454502,-0.019882973080962252,-0.017258716908168308
DKK1,0.0280580402195548,0.12405220198170487,-0.07040482349774778
INHBA,0.027079234362506192,0.015078489203920933,0.05103681975457958
IL7,-0.03144734662044747,0.008577168379771053,0.05028821137194611
FABP5,0.09705663248568483,0.03113544720783618,0.053307589393936115
CCL4,-0.01578951514580864,-0.0038788962502491033,0.004171030888875092
FBN1,-0.02677932790937425,0.04074065300907718,0.0018095025229041624
TCTN1,0.06779942025582965,0.013304699519494647,0.04422366039343616
NCR3LG1,-0.024817737606107747,-0.018639069327871585,-0.02287107058749107
BMP7,0.08182596499093484,0.013402743003400594,-0.017324883673338475
NLGN2,0.005087902964767233,-0.005339542802168238,0.029611338197613815
CCL25,0.04068223869572065,,0.07677156612962419
NPNT,0.11663813277993663,0.07580694045103989,-0.013626988277365812
KITLG,-0.007128424646578445,-0.0009526298287278637,0.008534391143069704
MADCAM1,0.0017455563725489957,-0.024677345460291236,-0.015901496382239484
F12,0.018765477735861676,-0.0377581829323895,-0.02625467093461345
S100B,0.023373297842923958,-0.1124526212499793,0.03628720790908626
IL27,-0.005868449508490284,,-0.014861011625522605
CD99,0.08603593839334968,-0.037355858949431255,0.015939840680346852
PDGFB,-0.06062544797182141,0.012769591199324672,0.019398545946811722
CLEC2D,0.005452307950152241,0.0457985020984131,-0.03569258321496199
F8,0.027185873414356014,0.0670699313353757,0.04793559297126191
C3,0.0008012109180504627,0.013635678640950884,0.05479471460413178
DLK2,0.0181142412994056,-0.019882981022980424,0.0164557280026764
TSLP,0.03886304773998961,0.09008275455713823,-0.00977243887289502
OSM,0.05628686442905547,-0.016853189448358914,-0.031721186437578194
SLPI,0.07132752683071603,-0.017640032222630362,-0.06243020031755938
AFDN,0.003483113924204869,0.052565772375107796,-0.027682775913217925
KISS1,-0.018513869757124816,,-0.0009858644440928906
ULBP2,0.041310583097529024,0.02519808227525958,-0.048597753709699466
ICAM4,0.009056713830389506,,
ANGPTL1,0.03438612273467505,-0.04116139003087121,-0.03621918983096193
LTBP1,-0.02057817472600409,0.01542388264362025,-0.03129872627196549
NTN4,0.027834026803812282,0.10699162329868003,0.029379495032816068
APP,-0.029189634589903726,-0.01626537062233489,-0.020141594600590854
RIMS2,-0.029415882910657744,-0.02622598898059664,-0.04437957630432164
WNT7A,0.032287585520344414,0.08242283577378329,-0.007303184165996002
GAST,-0.018513870092122613,-0.02151307107772285,
GPI,0.004376541444330349,0.0194674420411781,-0.01561360613149352
IL1B,-0.012248714207044183,-0.057017877898614074,-0.01890993801677638
SFTPA2,-0.015998463392943536,,-0.015901497486127625
HAS2,0.057967092391376526,-0.02535290886000574,0.07080911583186875
IL11,0.014155007344543592,-0.022611819796337397,-0.007944423350570225
SEMA4B,0.02023189793324911,0.041043950898922064,0.04387035473384928
FGF12,0.06658381929488294,0.02489222639664534,-0.05399413072756652
CP,0.012289258570920053,-0.0780440077874305,-0.07535603857412052
NLGN3,0.05191212009124259,0.032647115998050674,0.08861541693912497
GZMB,0.0702108324695275,,0.02391936846814124
PROC,-0.019556950121006226,-0.012672956056046977,-0.017377520270484142
TNFSF11,-0.01955694260687708,,
AGT,0.056411050148816824,-0.015898556033372337,0.010710245788818757
PTHLH,-0.03277214727521326,0.009111259033539203,-0.007498556043182199
COL1A1,-0.013187674866097038,0.050223573410662435,0.0036607341103755005
LAMB2,0.0012800544838598921,0.07881066778014123,0.0006716640905595274
DSC2,0.00741742308902307,0.013516622871470678,0.012900121037804304
WNT5B,0.008606800531769399,-0.04311125203883572,-0.06684360539508287
LEFTY1,-0.006765800945206878,-0.030296884212545516,0.032319906244689375
FGL1,0.005965762816931348,0.00807512521952133,0.0600813753301337
CXCL5,-0.022805605143926395,0.023414100239095802,-0.03651555548266215
S100A1,-0.009611137064237973,-0.048210039172028145,0.00626870098681116
NPTX1,0.02690232353689121,-0.017854316819860168,-0.06593912701898741
TGS1,-0.003271782293751078,0.053923809185673854,0.02906421283815111
SST,5.6690898489815325e-05,0.019801962018594667,0.013281228332068545
IL34,0.06377342144369175,0.0011957254176121334,0.012365345417803918
DHH,0.013331060198172052,0.13022609418022665,0.004032287131518086
TF,0.03236986957042684,-0.053954273544079466,0.011085957464552704
IL33,0.07427066000594904,0.02403663346116577,-0.028058543699397333
RBP4,0.0631130290764106,0.061206060416026914,-0.0006810590694481498
CCL20,-0.04363900079996113,-0.01988298390052559,0.026186521549093185
NAMPT,0.012885846520956843,0.039006424285042925,0.05168439231442537
