,UKF251,UKF255,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
SEMA6A,0.009698813193144019,0.05793166224542628,0.0522693866887736,0.05530746653620383,-0.030676971903085482,-0.0017837716822059375,0.016288857423940376,0.02053240788225151,-0.022386920021604216,0.055923152563562964,-0.02869197294261483,0.045823924603303645,0.0715289935849863,0.021431766893139706,-0.05980561207105533,-0.039265261516395616
IRAK4,0.03453998168633227,0.09121647921125116,-0.01806555984491199,0.022616614056999725,0.032286216654863385,-0.08266695864401746,0.07033165514161124,0.06771028093004335,0.022581908086617045,0.021259569652452747,-0.029975764809002263,0.027637937570564913,0.045073267905788125,0.03414218824998628,-0.026123881170764796,-0.0016179286025930827
GSTP1,0.0338933639976823,-0.021938426533021967,0.011753849969995463,0.062480729192553104,0.020279233443321346,0.06867748482685171,0.027061666793471325,0.04590401310687388,0.0247621031651435,0.023786491298440144,0.04751236136776168,0.01254841316427723,0.10200540649596161,0.07828391562231302,0.04036686912316247,0.02900937159981392
VCAM1,0.029712142202010797,0.026896299165594842,-0.048738069600044086,0.06167553266788111,0.02792493493560041,0.020656260401900543,-0.03362985289407055,0.05515477113552046,0.020540617611707133,0.006423790478196962,-0.09307603465788543,-0.08895930591693317,8.934087674973451e-05,0.035731294495897736,0.03379475157298381,-0.030709764789381113
NXPH3,0.01685866160042199,-0.026494900265087266,-0.05395380897932996,0.024832190556501314,-0.0018724775700756466,0.07503924380617677,-0.031208615474856947,-0.010781606960373254,0.02354737876308184,0.014992296879321059,0.005456446181517071,-0.08030298821500803,0.03714911547607659,0.013153398194126599,0.03871540076284706,-0.025426564264680925
MTMR4,-0.014734069205998228,0.030816943193249204,-0.01120344450442658,-0.011959551657335416,0.04224917041611189,0.02180068821689374,0.04776816443893972,0.03839636251229165,0.05129625080436684,0.04112402403789305,0.029336598812982444,-0.001769558223891111,0.0004451156536634142,-0.01238547526856049,-0.01796436541213261,0.0029840365190270035
LAMC2,,,,,-0.020517821404197216,,0.04170805351871385,,,,-0.01636460671023674,,-0.030156919579551692,0.02717689098761926,-0.026161627651447604,0.024064798662567423
IL10,0.05665611961397788,0.10991437086153533,-0.046041631579462346,-0.020977948142061203,-0.017432452731539688,-0.05091119853031705,-0.007895567737340039,0.08331010198514088,0.08283400344579439,-0.05303625784895571,-0.013518977066671696,0.0675051731159011,-0.007633475663032201,0.016345293248697317,-0.025235402295456462,0.04416522088241173
SEMA4D,0.04727249645892124,0.12032819840771693,0.029818880346607738,0.03285221102452694,-0.030280038573550043,0.04228087274723199,-0.012254973427970207,0.07001826221865064,0.006537461497384475,0.07534908808438384,0.023096893205230364,-0.000831729298917243,0.025838549457136865,0.051318470160839305,0.12346264573855245,-0.03435217824068013
TRH,,-0.019344680011978747,0.03468810555567647,0.039893732603235886,-0.02777294725247591,0.05719799436904646,,0.10315784274949161,0.04262966708641679,-0.061469863837556926,,,-0.027037796334156927,-0.04966133493664915,-0.0016180628100172802,0.00014088778198519637
SEMA6D,-0.007516213254268541,0.14600690198282548,0.020376962108484407,0.08871910062154303,-0.07060165526146234,-0.00408448975102579,0.04633149607097712,0.07676745796660639,-0.021056001764624608,0.08975911823866578,0.09871976702231681,0.01375588359402175,0.08740943416877242,-0.011496170693240597,0.012670142786177141,0.07442608710735395
CEL,,0.02697840145302787,-0.003982245979616125,,,,,,,0.13675327964342004,-0.05479806743810473,0.07738733282502168,-0.0371463470266931,0.045598839218717366,-0.009940873422325809,0.10505410733282276
PDCD1LG2,-0.009544470047876279,0.1096358040084341,-0.03249811778189391,0.0033379985062692748,-0.006055416444869538,0.027025708340896244,0.008375619074222804,-0.02045229366757759,0.020786086480965978,-0.02913176687111408,0.03113435622117798,0.0017836115613390413,0.019430959261608902,0.019495251678068357,-0.00498766815092657,0.015870929916228023
SPINT1,0.0016582198064460038,0.05419648259718712,0.03701216042935829,0.06566967432412096,-0.0029678348203800017,-0.007120583252691521,0.018497886714445445,0.020451052772020258,0.16113039422799091,-0.012775665337158966,-0.0005231684057084422,0.06460094824967295,0.005406461331209106,0.033521396573409676,-0.00038579444253197196,-0.017976690095064366
CTHRC1,0.03222159035028279,-0.02272856699218199,0.038937137132374906,0.041174993596814424,0.0236466879273975,0.06656962180953176,-0.0915274862349121,-0.0065923723397443325,0.0785773148085833,0.026608311932393873,0.14276123594983248,-0.013904267515514719,0.07198207554245246,-0.005896470033573547,-0.024554467154506893,0.02536910219128916
PODXL,0.04589312117094175,0.09123938824364837,-0.09170998633487844,0.07790740907251933,0.05206517631873244,0.029705332886003914,-0.02000764505051601,0.0846931184287938,-0.024469260169079163,0.04134458921836231,0.06715331009294646,0.048747955994330974,0.07997948137158134,0.050739310803142264,0.004109877676093618,-0.01276970486434201
JAM3,0.09658930522809468,0.037169892189876264,0.03560370078930647,0.08260024942643036,-0.01454287092744801,-0.009400682723787877,0.006981371264097827,0.0031721492419841926,-0.055424984491829886,-0.007799091271334979,0.05045892794899303,0.025464031896654325,0.09336657639033619,0.09271468275612188,-0.02309572448875208,0.028811285131741533
TGFB2,0.05144684435497719,-0.0046984157425685,0.013087566928022801,0.04711801130850245,0.060174670104447145,0.0318839069509533,0.07574200658150063,-0.011614127087400462,0.04257834157794838,0.08761646836323192,-0.058387600859674905,-0.026309561034138625,-0.048475002781577396,0.04217963626595143,-0.009942385310281996,-0.03218484279487864
COL18A1,0.05262705234616284,0.12559315038007554,-0.012837055063498519,0.045997822210809475,-0.0261915315476186,0.006523660385046539,0.025200306721148504,0.10052503970475195,0.0026626891058661307,0.02968340348688732,0.014455236044563956,0.056378788136915235,0.036513655020181106,-0.020225584110310935,-0.03809293262478121,0.018002372238517344
NODAL,0.020998591521893525,,0.07019635379777289,0.039213083793119614,,,,0.09583539519911041,0.09090174821971775,-0.0022808202590992857,0.09863457535479185,0.00983990639840482,0.009743645587245893,0.009455220675969508,-0.026305049291594357,0.14378840339438267
INHBB,0.0046232709280801,0.07869491270452814,0.07157704915695494,0.08464770051973067,-0.0025892451151631533,0.03621277920536054,-0.004474362515003776,-0.0319429342642601,0.0592401558980177,-0.016776795964250572,0.02135336069385658,-0.021638776579181437,0.13633068207674356,0.03902209130096005,0.02953822319378475,0.05257303816713179
LCN1,,,,-0.012002822496622928,,,,,0.043433191258944445,,,,-0.02782297113821412,-0.009629540221972661,,
ARF4,-0.019622510292988702,-0.12288546106558222,-0.03727949338477966,0.011558224608086753,-0.003637596416990827,0.001251706296750975,0.0877840139414031,0.012276265423253411,0.006893332001132242,0.0185669335750924,0.0657181579483136,-0.01703310646456793,0.051748961693917614,-0.026970612480737514,-0.07001291447533034,0.011940945089885307
CXCL14,-0.03152512427407792,0.024522652354247276,0.09601253798585996,-0.0034259231527270823,-0.054150813747201924,-0.04310813839560634,0.00037841172174070186,-0.015314252783153449,0.05469368416091944,-0.010818854644825498,-0.009068366485914473,-0.029100317998515948,-0.041197438231209096,0.03108667293550689,-0.0368183420655878,-0.09476271095985776
LIF,0.01779120361753541,-0.06178552739527592,-0.04890117340354254,0.02350550193439214,0.05128119107297462,-0.0333160836030402,-0.01835838538797577,-0.024770982309839984,0.006373962436109727,-0.038493372998266814,-0.05110365144786198,-0.015696659686240427,-0.02242807383815745,-0.05779628597255715,0.02796792059104665,-0.03486200906105964
IL17B,,-0.019344680011978747,,0.025145555418898968,,,0.01863328349079145,,-0.025294699907890777,-0.060631972989486055,0.0967862046329177,,-0.008411020935363223,0.0584268728352834,,0.05764294684004826
MMP1,,-0.04496203916979254,-0.014616315525360952,,,,-0.048825496483547996,,0.08500662280037972,-0.0045156023727752,,,-0.028012573380866546,0.03971776024270112,,-0.014881073021279128
MATN1,,-0.03090307293297186,,-0.02791068027780841,-0.016503058222548765,,0.006079676434704489,-0.02031771170800371,,,-0.04133284706362501,,0.043637614044246605,0.11268550660238835,-0.026463750668378784,-0.013122453867476833
ADAM28,0.025880579124437843,-0.04684396384837405,0.013988596352911003,0.10456580438063764,-0.015540891296176033,0.046253173693719014,0.09269496162802901,0.08313624243651987,-0.08347622957076299,-0.013081614397934592,0.09549041827518204,-0.010807014198613093,0.08145109621535845,0.03412991223515692,-0.03127159236046141,0.01367061389117912
TCN2,0.004099465101812544,-0.0006486291334048804,0.08265722744149018,0.04805434183168928,0.04793739868407505,0.018711445447094282,0.07830865866893759,0.008654288234586418,-0.03587705424567517,0.01994821377206234,-0.0029488235816827967,-0.0070601395504877,0.03097891679506904,0.034400541784537386,-0.0007433201124524023,0.010301959501741466
THPO,,,,-0.0262214526790921,-0.017107280271102806,-0.03307198202824883,,-0.020317714041950437,,0.022169780460531974,0.053058657448420296,-0.0029432520075382616,,,,-0.013886833459232183
CUBN,0.0028243930044078796,-0.012029303747016083,-0.026478535858760054,0.0316838409313271,-0.008301703849956139,-0.02543129614501434,0.006272831095869014,-0.022776039263607783,0.04378981110993682,0.08685922837734544,0.08626105647166918,0.007902461151352933,0.11686928336095144,0.0010229084385013044,0.03172557720871655,0.021449677349539047
TIMP3,0.05656263222141737,-0.04131125304310335,0.05931550640629891,0.04169024816097034,0.005558522201128609,-0.0061462818427479825,-0.026902430071296276,0.05231919279147035,-0.019834065457171753,0.0220168066221835,0.027762340970478423,0.000554137889161666,0.017464865831218913,-0.1423907437276177,-0.018818526136375528,-0.0753706421929989
PIGF,-0.018397649497691175,0.029644730106320582,0.02167726964053284,0.010942816176204781,-0.005109161599343832,0.0604903465688422,-0.018965265262871095,0.03578231231468689,0.05424370716704609,0.008460825763459585,-0.024129063934193014,0.012967285455644717,0.02124026010299995,0.043694926418204716,-0.03626425790664801,0.02665944602758201
CRH,-0.028161147537118833,,0.08239334537409035,-0.020843037248849117,0.052502667869037574,0.06462255067248113,,-0.003475868265964524,,,,,0.12451367758793064,0.05367206850482883,-0.008783129508086933,0.00982421559711736
BDNF,-0.025191804569644746,0.0223386194913018,0.012102440153304413,-0.037028189542889674,-0.019814385519661033,0.048527059820984826,0.06777204483070952,0.006683758239149007,-0.010507934688284827,-0.10930278954519383,,,0.022599813995816852,-0.002020149148086509,0.061814209061211614,-0.010790048803337015
CCL5,0.009687033078390613,,-0.02269373326500666,-0.005943852745575415,-0.03835555219637428,0.021810637532410342,0.00933924961444161,0.05685618097606411,-0.018521101419955024,0.04982356883819821,0.05902825946493428,0.034969949733518545,0.0011824693623216581,0.026146579217156116,0.05604151935311108,-0.00820564137740793
GAD1,-0.017142015126854725,0.022371353312603138,0.039964172455069995,-0.052955173021733845,0.031652679144150174,-0.0018245544724308977,-0.02477646455892807,-0.008961797148869218,-0.04378744035513444,0.13041791926976057,0.06552865574597093,-0.008904118459746242,0.016873949155666784,0.015501033413622477,-0.0477351857275235,0.09060447211238422
COL14A1,-0.035141558408938324,0.08335202944248352,-0.012689943593644169,0.01923340010191396,0.005250950171187182,-0.04034672028122142,0.015986453379331824,-0.0076507303802012495,0.07947236198664717,0.016014132484274263,0.16515055845570498,0.07838973891895777,0.013080493625923994,-0.06450096051582639,-0.03278852552368926,0.026106974500171853
HLA-A,-0.03423648794711582,0.03475575289929004,-0.07087274617984404,0.06440431395015705,0.02086551761752948,0.04606986430832294,0.05568029681000584,-0.028702123507471936,0.12818425033464492,0.023917749417328427,0.03528234442067577,0.06988483182046383,0.047366922551974736,-0.01031716855986089,0.0415964289538157,-0.010367077932420478
CD5L,0.05163528610515748,,,,,0.02749496861600014,,,,,,0.01353665080087233,,,,
FGF18,,0.03540283342793115,0.016924420705988232,,-0.01768367705514715,,0.07366841719262239,,,,,,0.003935862339094679,0.06403095633514043,,0.03674220559645067
ADM,0.06742130415845213,-0.10848799961402622,-0.09409617442649033,0.03682488626894886,-0.07545061566810583,0.021606763585984217,0.01484890393144321,-0.07082661244915942,0.012087004656970412,-0.06832537014413848,-0.027923908364963383,0.03919834423955317,0.01647391361890278,-0.06927722785038341,-0.04193124929560077,0.010801192755766575
CCL15,,,,,,,,,-0.000250353520299388,,,,,,,
GNAI2,0.00043975754389691734,-0.01553482770367502,-0.018099039254395856,0.046939837052908745,-0.013489579906356325,0.02883794496510333,-0.013900088402857641,0.05221460709265421,0.03854946141525535,-0.03920025470706923,4.157532072118338e-05,0.055972928420144424,0.025841946996994887,-0.029023779630126083,0.05355285278781499,0.037198125603849864
HDC,,,,0.080967226137739,,,,,,,-0.047172000133392455,,,,,
COL11A1,0.0323991687797723,0.026715686151894305,0.03133382225103521,0.027484545704137463,0.048809286441651355,0.007674025035187542,-0.0048614888483078005,0.014476770442206655,0.0004947530220928907,-0.045591424216550755,,-0.01868353484186783,0.027486141765967385,-0.01181511508734976,-0.019414849413205818,0.015097178697578125
NUCB2,-0.03998896577606782,0.015989038935749558,0.024213672836561728,0.030820378589258443,-0.026001552676080182,-0.020110552318715075,-0.0019100978791297591,0.003810597191449288,0.019962701683447638,0.008502149872494159,0.03245865408650562,0.018070231946264104,0.09733922145722614,-0.012660059413575816,0.027122149657425293,-0.0627025471516651
CXCL1,-0.030210176615606037,-0.019061512412451572,0.014744778136450601,-0.01720263529309173,-0.008200660422588973,0.03609323679416195,0.09525422779585724,0.05658190314829401,-0.02977975376527924,0.008918545809077518,-0.03748955765638114,,0.04036277521436583,0.0033187443467392313,0.05450833430911724,0.013475893201255399
VCAN,0.0032603548540483954,0.09010200037173133,0.03493595031599368,0.05805169091418894,0.025181863667638464,-0.08282404687946776,0.03189378865785926,0.017698197939475545,-0.015712041052040732,0.09772879262184217,-0.05054977198745997,-0.03902973796842385,0.03012883657296078,0.001117953624307765,-0.02763016521356814,-0.028064033263763336
MMP7,,,,-0.019431393293138165,-0.016298363467622243,0.08278207593920413,0.011940460426271098,0.0015017721303709616,-0.05949398432420011,-0.01570175851490827,,,0.03825489476575565,0.07427087602910709,,0.0007463892855945239
PTPN6,0.016040291280236842,0.08272410132523993,-0.03483932007730182,0.03975085393108267,0.030452636951893385,-0.01105867204864956,0.05540835157040643,0.0531159670945721,0.01930018488038499,0.03021915525363108,0.08712738204604095,0.0649238214674046,0.027917540735023012,0.02700684210009812,-0.0266125609632932,-0.021850081813336558
PTGS2,-0.02696099791903963,-0.11024834780929012,-0.018313858045735733,-0.04933843659693138,-0.016544747023655423,0.028641240081741067,0.08214100571512907,0.019727651837520375,-0.0008892141263810055,-0.037764617860649836,-0.02746326352982039,-0.048928470015611285,-0.026769972165264753,-0.009442636434798786,-0.0327159358242862,-0.014615830839686707
XCL1,,,0.08041342745522935,,-0.026769452168294985,-0.026642472880519737,0.04352709563520806,,,,,,,,,
CD58,0.040608159764731006,-0.003700036432890806,0.006790729557467824,0.07862427161415178,-0.027210089125629194,0.029928075136244948,-0.0016649719248659424,0.053662967168206725,-0.027364317612837117,0.0020966826810816645,-0.006259965814201545,0.03801998511793268,0.06511749838740016,0.08935659869217642,0.0044559471808833,0.018082758828416697
TNFSF14,-0.03150821824607252,0.03966174726184079,-0.04374494385323539,-0.030987915102913974,-0.014103846021714612,0.00583492937091874,,,-0.035440088365557634,-0.05650391495450412,,0.18980018900893575,-0.004597431285933311,0.0003195477077130608,-0.055063982086060864,-0.0024467291575765763
CNTN4,0.029557354341207966,0.07090941765624309,0.08729991715290053,-0.02484580562371177,0.013018049384236724,-0.011120832614655927,,-0.05801587740897361,-0.03306740716034439,,,-0.04918711271424641,-0.0036800060317666926,-0.011636185777993708,-0.03320996011044878,-0.0017012070443574632
INSL3,,,,,-0.0042576596531679715,,,,,,,,0.06491076823236971,0.029337587632390954,,0.040050930926826614
BTLA,,,-0.016202831517496605,,,,,,,,,-0.03554019494782096,,,,
MFNG,0.029565891267426075,0.09085048817213237,0.030997637995996388,0.016591412781623578,-0.011463890650067433,-0.020668111990630372,0.023182840087704947,0.0021063363788127727,0.006904497201143595,0.012854609139998209,-0.0026021186228231998,0.102088030708331,0.07240556712136403,0.10010739800195975,0.06015712875598276,0.025250639443485698
ICAM1,-0.011671327148630109,0.024866520278062784,-0.08484592205382374,0.01611918558144127,0.011075622648782214,-0.006056308761794101,0.09957456772227823,0.006353680639681651,0.03748195957573766,-0.05065611752113656,0.08377064795093975,0.00045200605732594073,0.01024359566519363,0.03547866595249503,-0.019065690335299135,0.030590860018277755
PROS1,-0.003527408461478239,0.030380522483936453,-0.04714341401179936,0.06913243570553776,0.030068109670129246,0.036862549205994126,0.08309177753046462,0.02451523637876349,0.006487911672712168,-0.08154492706192966,0.09894426217403407,0.01714034408671081,0.09829116491020912,0.04081179427737806,0.02863319841960027,-0.025500008866543692
CLCF1,0.055759366706181104,-0.03285480595844401,-0.04165496404620362,-0.022526447889412826,0.03610005195649998,-0.03465261194754334,0.03026856945296013,-0.026768515198016863,0.015100394531941572,0.026372527319631345,0.11935062882088866,-0.004829927378711693,0.00778741567301996,0.04720980587997743,-0.018288477642784212,-0.024653032561603026
PSAP,0.0021205732105871664,0.09982308546021766,-0.0499847926722741,-0.031995754760665025,0.06612979967962498,0.04237580838142159,-0.12244969145788448,-0.018097128059451642,0.03180654382499534,0.01439836810199183,0.08757574646052595,-0.053807603682184776,0.10124182855073545,0.051075854756709616,-0.06183027156060523,-0.006022682741204072
EFEMP1,0.03390015073297076,0.021933976070859954,-0.07226317973417458,0.04546320763221134,0.07154096044045663,0.004114554843672418,0.00189006737049428,0.048122332923855406,0.05889465040061583,-0.030503546883739213,0.04721400138567416,-0.02582442929533512,0.0994460875293298,0.16423018884097196,0.010066721340347345,0.004600253636879165
C1QTNF1,-0.02151144054784536,-0.07760410399846326,0.02303417652626235,-0.017642806448047013,-0.037071312917162445,-0.005046557785603781,0.024227768916949943,-0.052380419026980235,-0.022195499842354697,-0.09041152551587286,0.15129258697729625,-0.06372535873368891,0.08271278262242446,0.009891869416363048,0.010536486205550233,0.03133844569086016
ALB,0.005216533366164197,,0.030555445309032463,0.0678120328882477,-0.020517820878994324,0.14785009393688558,-0.01565567445668696,-0.02837738237486716,0.0005795056008474972,0.001897680957260761,-0.03354334689737572,-0.03547712703828722,0.015726806020350217,0.03948537542060198,0.03497263809908059,-0.0317317994351098
CCL13,,,,,,,0.0882690065259394,,,,,,-0.02382844636940265,,,-0.037854089337277366
EFNA3,-0.06504071313086131,0.04839265127543056,-0.013066364742402612,-0.12051200805356643,0.043846942427999455,0.013504629077920337,0.012567267738084933,-0.01630783697713605,0.07102292553453378,0.026690221218668098,-0.0069214783884787735,-0.03931566134170168,-0.031312597867107855,-0.0046498638464324135,-0.040386493795296276,0.04481601024768085
DRAXIN,0.06925399868575383,-0.08840724370682955,0.03157883885299587,0.04668340790046233,-0.007903952428244104,-0.027805600580077004,0.0031209207105237116,-0.026383397945722097,0.07731985260976464,0.043242403303548796,0.03706563787722238,0.025438233934415924,0.011328629547661988,-0.011139295222425218,-0.07341097737724142,0.03018951830634846
RAET1L,,,,,,,,,,,,,,0.02339167879890461,,0.029826614749842374
NPTX2,-0.029618595237046644,0.04824415365342291,0.046170791194669034,-0.060981774389580724,0.013792902165167407,0.006450745430698799,0.04250026907598952,-0.11886268861828915,0.020513306035276253,-0.0005583529278203529,,0.09416229829153355,0.007761350328237855,0.08663469138341848,-0.025080647904809298,-0.006725706609285303
FGF11,-0.00742711646997823,-0.06981843797474807,0.00980361648508107,0.051664802189801226,-0.026419108605507644,-0.04470918582102066,0.07065211925787104,-0.007627594012296495,0.050766113544970314,-0.0828617534834531,-0.008051017253533597,-0.02478959780838841,0.060097796252505054,-0.011251987710336482,-0.0669565260103274,0.07088165033578597
CD59,0.018931034873564172,0.02749260122800396,0.0520919548229779,-0.045924405671573645,0.031173724419790834,0.020027717302575028,0.030525762457356945,0.013704206906199575,0.02315118814013947,0.01787812584021541,0.11214432188623476,0.09421831578551171,0.031241006862167728,0.026332663645508462,-0.05831332322259121,-0.06766366992253903
COL9A2,0.009209383064501022,0.09941464248282893,-0.0017104978021597848,0.029959363092778746,0.03820915720117608,0.10112386910874213,0.03658482920443257,-0.02871339775875818,-0.010316477251902352,0.04839238904670999,0.04339011763717872,0.060469069547537294,-0.011823727198764743,0.07878600878803961,0.07842489848155573,-0.04944442359940486
DLL3,0.0008988469564564583,0.11400215678887043,-0.025613605731854512,0.04645702956247766,0.018226729043573517,0.007885164725789569,-0.020061488664180338,0.05621303995765072,-0.0011114746630622432,-0.028913688380056354,-0.026372829322666064,0.008427264086867873,0.00919768007518387,0.00459722787479306,-0.016421882264568123,-0.007584350016296637
FGF5,,,,-0.025954193746430772,,0.036778524508143964,0.02189185469334852,,,,,,,,,
LIN7C,0.0013889622843618395,0.03654557813357051,-0.0061248350245109336,-0.02023664013748907,-0.003112842316657947,0.01493002544164003,0.04202095321023001,0.03827068760506848,-0.04747329708526981,-0.014541819762838075,0.03730757957207659,0.024572826277205837,0.003936466662325254,-0.022159321308062103,-0.0026651593617297333,0.040467727960332114
GDF7,-0.02646679871975366,,,-0.046427811271807895,0.007200093149151561,-0.02144189791756656,,,,,,-0.04030115246890309,,0.04594388675582856,0.029973699101063952,0.021207531960172728
PSPN,0.10267562399515504,0.035408035167015316,-0.005349913059034541,-0.024488918427826648,0.051935410692985365,-0.0018895493521321185,-0.018580209628148815,0.009989738242408707,0.0562633716566039,0.046672880955249095,0.02527173684052788,0.11144051540667345,0.045389576538467806,0.056133708643025804,-0.022078179682934337,0.03730002331833091
ANGPT1,0.02863740101565504,0.02404918652482473,0.07024060026883111,0.1142018455071311,-0.004217044326342902,-0.007226850723126892,0.05249822462979251,-0.03219987578207527,-0.028132319313640446,0.07185061199193382,0.045021191091975186,0.007433376354109746,-0.018259010656046966,0.004102990026022804,0.007073818029661097,0.005880702679007538
PNOC,0.009075336292528755,0.049187700622776755,0.1183385770846212,-0.06744404194451,0.07942894811155705,-0.006652314345465872,-0.01565567445668696,-0.013333661905373904,,,,,,0.06010861598227605,,0.009079578394928645
L1CAM,0.03977580966543633,0.10953407497653135,-0.021351722468157693,-0.0390533548185812,0.027878474998679306,0.02525319159968131,0.056582787329761526,-0.018128784466464997,-0.04329193584658447,-0.028576740930308646,0.05996311304173379,0.0004554082869634664,0.033773382766841976,-0.05458689510947548,-0.042246416270376896,0.11801624537871053
APOA1,0.035802945046533474,-0.03415381844453926,0.05844715386192981,-0.05554590013042492,-0.02447270222161432,-0.0520609984953934,-0.006009428892983576,-0.022418492665335413,0.022581063147523766,-0.04802940624709026,-0.06594799876526995,0.019559336738896257,-0.013373682300389138,0.07427336285657518,-0.0365057518290846,0.06678626360223043
PSEN1,0.009053347943404226,0.03401326574133994,0.06288260246207286,0.008626465710660293,0.0331543693298679,0.03083043094038969,-0.04292248572122303,0.0404911520297284,0.06995572954412203,0.11063894203956892,0.028357471548912792,-0.020524601072522228,0.031454843016202556,-0.03892502542252884,0.02960945118125553,0.02956245248345617
CALM2,0.013890581548474447,0.04029246883796988,0.07046421714520712,-0.07349518853225832,0.029136151154380927,-0.01519705547923642,0.06266546896907578,0.04113817743105029,-0.01958836967342547,0.03333285928302017,0.018244208298151175,-0.018080960182968533,0.09005211867846317,0.0029040464960792545,0.08282518971250942,0.1347970150401012
CLEC2B,0.044514115142076066,-0.06343149880441415,-0.08157805857392111,0.05964008424757245,-0.028360130776651123,0.015342238247929697,0.03815658002490192,0.012161825723148386,0.022662022019714595,-0.05774764799827557,-0.05782393374006028,-0.03206329258486063,0.010969530897180708,0.03818431663943462,-0.04668848427937437,0.03419439413176673
NTNG1,0.01561236769766472,,-0.030293469781852916,0.003923605347584798,0.009927468028097594,0.09591755348074561,0.07898777067389917,-0.014188176379799265,-0.054853627433557914,0.05307505004722371,-0.036591596931128505,-0.030919771497784694,0.03153890200778023,0.03326857063924355,0.10616545431495673,-0.020839501113497146
LRIG1,-0.02031227083457643,0.0959371824377544,0.033557170094508586,0.09229028539640173,-0.018163769906424414,0.052965017970699066,-0.04434186819947584,0.07830765247118361,0.005633132253547991,0.13037972621946578,0.12261042129570107,-0.06040664556317846,0.001471389345395144,0.011966462737418812,-0.021290365580180597,-0.050316361712270385
CPAMD8,,,0.05549450838445145,-0.006766432002581902,-0.007703284717774061,0.018998248005401813,,4.123519180427692e-05,-0.003719667152769263,,-0.0272470749835095,0.0003466340082452565,,0.04457290205635953,0.013581410169984084,
GHRL,0.03741156092114377,,0.02308401206130049,0.11303854048793156,0.06741291409701429,-0.02178634678627908,,0.07999282854812237,-0.04012284484989253,0.06104324064907599,-0.02457991102835823,0.07300437973808427,,,0.028135140462883453,-0.03670348030741603
NPY,0.02834666102947108,0.12816437650916424,0.003354894025885304,-0.0656888412702618,0.03223919455589451,-0.03549075837057927,,-0.01085980577155078,-0.012219287006934908,0.014351420983464506,,-0.03587402456277986,0.0485862563291351,0.02769680617102712,-0.02506213965055468,0.02702725891471122
MMP2,-0.01565848518932532,0.08910933596341301,0.0361942472331455,0.09938506993498288,0.07223219469725994,0.008940985199266251,-0.08493165026346806,0.1398316412083837,0.08011251075045707,0.07851927855740308,-0.030985690757305697,0.0765324807230082,0.02997558296910078,0.04117269609872049,-0.02731298077173039,-0.030330934857362737
PPY,,,,,-0.015235460484906703,,-0.014480800749594108,,,,,,0.0758015160583618,0.07250522971207193,,0.02143002428530127
ALKAL2,-0.021243942299552673,,,-0.02662135012518665,0.0031313567340769456,0.04160458675439178,0.008428996040361134,0.0952290526244602,-0.03128140414704875,-0.03861891657386557,,0.029177325450484293,0.02326166969868658,0.1047344126456456,-0.0031682988476850497,0.0864978907186493
CSF1,-0.006352014259077279,-0.03255406913338941,-0.043546513300661005,0.06968353220223701,0.003891813414579579,0.053589364989228526,0.04555127592789869,0.07228748748620074,-0.015135775354616146,0.018616264039477613,0.08611636855837798,-0.05549330755716105,0.012988149758599687,0.010331061912194649,0.028380953789835746,0.04704127101835572
SEMA4C,0.01952360662221672,0.09742993106087966,-0.016855070778053764,0.014373326071090963,-0.014920576704438802,0.022942881408598747,0.04229159126621383,0.04701056988163637,-0.07385342109261155,-0.02498181410716835,0.06613427197637578,-0.0667207564529716,-0.008917830546492886,0.04176403298554033,-0.05603530453302357,-0.011513920838732365
ICAM2,-0.032490390926746694,0.03109838417969246,0.08702452745224178,0.023242495669575484,-0.04575826134586845,0.0389565276855347,0.11890398942374793,0.03143733737449809,0.09189023689661636,-0.021942072849647516,-0.011688093970298746,0.1027780196882621,0.028836676258939747,0.023391321697806382,-0.06475587682454333,-0.010942329295623169
SYTL3,-0.008260713249941785,-0.020654118698571335,-0.053623960478296796,0.031862735692218896,0.014082028940027592,0.0037734128115018725,0.05342728062094844,0.05695626322817848,0.0841154351565848,-0.03571363114056301,-0.03198295632985095,0.039219437775556705,0.04580071141048649,0.023857210220942487,-0.02694219100019378,0.012687404171817636
IL1A,0.006706029020942751,-0.039722897589413324,-0.021345249752776515,0.019224266476191028,-0.017763537678921155,0.032737636690541985,,-0.002329814252399554,-0.009484128062629497,-0.05830464904419982,0.08605564334055037,-0.026150883574273497,-0.0025642986926731988,0.004770989156730454,-0.0511711537216828,-0.025600155406554567
HLA-G,,,,,,,,,,-0.05211758334656422,0.04930912868898318,,0.06045836028317418,0.057331515061473756,,0.005881509764666843
PGF,0.04921195709631261,-0.07958569649930966,-0.006023610373100494,0.040044105587618554,0.070362922020624,0.004184978718043287,0.04278660007318076,0.02114272692841894,0.07853657188857893,0.0537234798166261,0.021304120860688038,0.10711436633546359,0.030910600921597867,0.04101918866621856,0.005153149991965946,0.04264341862136602
LGALS8,-0.020905327891054645,0.00288040671533983,0.06522958427196597,0.028791898178863528,-0.003944926767884676,-0.04802064400311359,0.009715068509509666,-0.03381342236018439,0.03762529442192798,0.012667106316867913,-0.03262821866996081,-0.06029476410905361,0.06424572157726222,-0.04017731046800932,0.06131955800784081,0.027161067998711763
