,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
NUCB2,-0.08823011012084385,0.007043411167081254,-0.06239882988009504,-0.01076787654421942,-0.04591474153772034,0.06520631653069538,-0.057779495891725284,-0.030083625084942337,0.04756469842547997,0.005107091629773382,-0.03815918600489936,0.05927867106765537,-0.019087900904029,-0.04583312977970214,-0.05532138514240193,-0.004436154078129519,-0.016097393582661684
FGF16,,,,,,,,,,,,,,,,0.0713221986328446,
CXCL1,-0.021851120601645797,-0.04194171266713938,-0.02931239128012476,0.00475342049764882,0.02611843182224413,,-0.03193293225086494,0.013037364885305712,-0.021628327271794336,-0.09487250979978702,-0.014299581602607697,0.04305560457612001,0.05340525308196226,-0.012572394390084878,-0.08774079844824434,-0.006246268260336662,-0.07053400101236273
VCAN,-0.02404034018874845,-0.06935351976231943,-0.014425399014876203,0.053198314377444975,-0.0659868147190074,-0.27949115930434637,-0.30333681763011144,-0.01763717512391318,-0.03844074226268372,-0.11864951107497086,-0.24537741143455388,-0.05126212316577259,-0.03521335795645924,-0.03647429953670643,-0.028553769149852543,-0.12156395786142238,-0.1610732754706703
MMP7,-0.06773378336039124,-0.04706873054701866,,-0.014004641786573043,,-0.04341070376083684,-0.015490710556830144,0.0418794593203795,0.016590541898558905,-0.07240654169245705,-0.024522111965223366,0.01280522397395008,,-0.00659872153514088,,-0.10473329320234917,
PTPN6,-0.019480293596399852,0.023224371379456776,-0.02009066445138139,-0.004097675333597057,-0.004615321986605401,-0.09168185822028838,-0.1428757928897918,-0.000609775019663965,-0.04851418016888462,-0.20425394634366892,-0.041811368798150624,0.028793954663877967,-0.04823164572454419,-0.037278198318664385,0.055456367313439364,-0.026492490559739883,-0.11235021312855395
PTGS2,-0.06191624531307054,-0.004211900828480415,-0.026159771601509556,0.009337156516879696,-0.050638506556585576,0.03287172315409841,0.28246499551744,-0.014649028540472783,0.03391904260915504,-0.06034407691660193,0.032477069510915585,0.0554965444700092,0.11874583871062867,-0.008071170203002704,-0.010489312512892925,-0.05428539432902907,0.15079652432836785
XCL1,,-0.038967238455076485,,-0.010586284345825106,-0.006682993421845981,,,-0.04034858329400147,,0.02548949088419259,,,,,,0.07863733772751885,
CD58,-0.032160543841614035,0.0339486350275002,-0.009939917774542544,0.0186654656902111,-0.042628081878583204,-0.01945015468585082,-0.24801634014347862,-0.058836758337482524,-0.04548543412610692,-0.01133379104834279,-0.07559268842180036,0.03538756458780162,0.04661864259400708,-0.00957120752583853,0.054653194073099945,-0.09573173154576077,0.08918324668295573
TNFSF14,0.06661049212357523,-0.011298168700492373,-0.007803172673701823,0.06931997214610026,-0.048049251889695915,,-0.06169261706302744,-0.0221899430469976,-0.011070409490324278,-0.1524263809891738,,0.02687793139611658,-0.03744057779150176,0.05062072747537494,0.024014919626545464,0.06953950568569608,0.03392051791420011
CNTN4,0.2725337438287308,0.06138821268550649,0.14126501813362402,0.02746807897910592,0.3003451386047356,0.1571023338746219,0.1540311728645632,0.14778675550457945,0.05554598084529227,0.34479065700184225,0.12647906300598413,0.044667713805356696,0.03977504782499562,0.03225236954662164,0.05357441605285,0.06521800702211022,0.02869608058680766
NTF4,,,,-0.01909354769651901,,,,,,,,,,,,,
INSL3,,-0.010799745621408242,,-0.021080627589324115,,,,-0.04214331831701485,,,,-0.020691379896786908,,0.10582822371661812,,,
BTLA,,,,-0.033461362480963056,0.02489086460176742,,,,-0.024818508899739154,,,,,,,,
MFNG,-0.0051208096836035145,0.018636766537001147,-0.03867950776761687,-0.0041506477474413375,0.017907649112587208,-0.139632371231296,-0.18161199857724833,0.026209336220197225,-0.03650314325735976,-0.11828111842049098,0.003031750760918021,0.018693444563178716,0.024537186254984387,0.028093917588404974,0.028506749270552703,-0.0008491757376957621,-0.04881736287873785
ICAM1,-0.08406651990587038,-0.05209742897145374,0.048175164861920715,0.01427335405198312,-0.13556926613154033,-0.04658843520317101,-0.21010024172077318,-0.0722214065450327,-0.015329306693204345,-0.11512714497976022,-0.03974231745863911,0.0363324720055358,0.05393903913216098,-0.0009108574870541735,0.10938570497365506,-0.13581840793605537,0.07417115079931587
PROS1,-0.07133476942607463,-0.042319738553351,0.004631102380756802,-0.018167574285977855,-0.1346345752100287,-0.1511697450343939,-0.27200814215373736,-0.12081021236525695,-0.0118304245726153,-0.08216875098250775,-0.008485212994214243,0.06863302815304857,0.15630988131134368,0.01155626115427805,-0.03506576850345363,-0.09149279964623168,0.138337244420958
CLCF1,-0.10116090320738334,-0.022996204140415005,0.006516077135972929,0.0021423928089690995,-0.10435852468231112,-0.048517249016629314,-0.07025343784709093,-0.09843647889090884,-0.053949228063194875,-0.1471157567077465,-0.09113695158244414,0.02235565094757201,-0.06531221281916377,-0.017858255663746315,-0.11585706646152352,-0.14103648249929518,
PSAP,0.17367308665716827,-0.06704807080881765,0.03579264789264736,-0.011843868131354279,-0.014047027416434136,0.23798487395606405,0.17816066045986767,0.1565085669307086,-0.013714970013757677,-0.20151669920785045,0.29541302249886775,0.03725034755072046,0.008905963334561853,-0.048944159497423485,-0.00025850831667162546,0.024779817051372593,-0.14129819700879054
EFEMP1,-0.18549039151114596,-0.057954010857132504,-0.03739483815605793,0.0033687391211342497,-0.23183042803591178,-0.15780402617331227,-0.2638143084297843,0.05423673149922058,-0.08030627724811372,-0.37975429465185273,-0.2028598997825641,0.05672883371987075,-0.02424500215853305,-0.013748361273286679,0.019400083207372142,-0.1735039205484476,-0.14144334719631793
C1QTNF1,-0.1841054036610029,-0.04155834937510394,-0.002831842101564162,-0.014201639286484623,-0.04534842878688259,-0.050486839803783774,-0.1762275710916389,-0.06541431000595245,-0.02545149387957687,-0.00824938468286511,-0.11486177891751782,0.03858712316724613,0.06734602815765862,-0.03686950485345782,0.009170037023299831,-0.13274225593500644,-0.0415084369909326
ALB,0.020408165218548185,0.044153763745755886,-0.04032866920074805,0.010333557869796853,-0.01344631121931054,-0.049851672317810264,0.04762173436973973,-0.03450168946070685,-0.022853595023655044,-0.12101440938864295,-0.06432847956354754,-0.016798195862302225,0.011252371243149463,-0.0307822381763754,0.04378621551969906,-0.05858179462564608,0.04946732782689427
CCL13,,,,,,,,,,,,-0.013811268050993954,,0.015022391570156385,,,
EFNA3,0.06590364670920683,0.051365715791976414,0.011111028745804243,0.013112570686391442,0.04984233499214791,0.19650145492654056,0.31258336318435276,0.08427039863734231,0.011899441974887147,0.2835491445788906,0.036194980401162265,0.0385860997421112,0.04099579129863349,-0.02254521432860775,0.060241555357470264,0.15900957752894956,0.15274900132211713
DRAXIN,0.13171577453695066,0.07178253406523481,-0.019374540728111886,-0.012567518448209473,0.027334405513825114,-0.15609997980860274,-0.22735685319435234,-0.09106770119785407,0.05967757859504743,0.011287778116768598,-0.1358156228035007,0.004129467201885616,0.07794453338856573,0.0080515367453476,-0.03473821714532801,-0.0015507160575341573,-0.02796912199320857
RAET1L,,-0.026508700552944565,,,,,,,0.02742697961014816,,,,,0.021188671285322282,,,
NPTX2,0.2209565691431078,0.14943891646748417,0.07375142209269592,0.09829355140457717,0.18794158914999634,0.2949041594110143,0.39026680998783675,0.2411425337008986,-0.017755892050275165,-0.18725893256834802,-0.0446305099993614,0.05597065553381544,0.04355264536321566,-0.02382936203931106,0.06885677409085698,0.038131963061129856,0.08095497845747324
FGF11,-0.18701906011488226,0.020698986272377623,-0.08017474918855846,0.009176322111736909,-0.03600131174988364,-0.14826259727610988,-0.17050729743362664,-0.05870771780824158,-0.021268102028108603,0.04210971393445029,-0.12420772566906502,0.018962880823839658,-0.002807656814413354,0.05659495696456976,-0.050706701557196455,-0.10201258065213412,-0.0979211258289894
CD59,0.08801796646376936,-0.054403377747158685,0.04470198492495842,0.020967925000267684,0.11440925434732582,0.1404569394619902,0.17693679887326547,0.0709193771106232,-0.013402190950849274,-0.08004496835607361,0.1761735484412695,0.05709488028255595,-0.02394010132274149,-0.10108972620715473,0.005269963453086597,0.07718951730130921,0.010398379745867933
COL9A2,0.01164088687055328,0.09290711136487716,-0.018687857018073108,-0.00874193672148155,0.061783117515485,-0.13946456705210208,-0.15900980497802245,0.029840838347238708,-0.02935171472872876,-0.09524098324159881,-0.081867423860601,-0.023047690763703454,0.025744219505500515,-0.015541046659498441,0.04819047278653139,-0.03101382346665994,-0.0398385905236953
DLL3,0.2877885573343581,0.009067703843696694,-0.04812676745201974,0.02566675564911016,0.05213341895347686,-0.2269467425837281,-0.0870940417398704,0.09867874916510695,0.0684130614606617,0.19519275737076897,-0.007447697674249225,-0.01646622850968125,-0.01635529306895101,0.03548390684349585,-0.0714262617105706,0.056539004720125526,-0.03138827678495495
FGF5,,,,,,,0.016929302632570385,,,0.029746861165710774,,,,,,0.021915926681822986,
LIN7C,0.06183574312988885,-0.0434470052451823,-0.028332142133389342,0.0042074937559149475,0.07720544396322018,0.04151936610205811,-0.10410066682587514,0.006050900603763057,-0.04093510382413178,0.2088558296919348,0.011269406486838556,-0.010668207623575655,0.023307081506826338,-0.003804497205006261,0.058641513239651576,0.08436992337013553,0.0540094903399441
GDF7,0.19068779959765234,-0.00039737179022915955,0.08656888416697327,0.0002689654135589155,,-0.01589371934024284,0.013902298979325557,0.04935114931221908,0.01508023969477082,0.21963923630494697,,,-0.03791621504811799,-0.02304297608815861,,0.14452020818167588,
PSPN,0.012482050625804007,0.044934341633849004,0.10479217873675832,0.02381190447483357,0.057054160885467865,0.04368072281079294,-0.05494058877990253,-0.044121105285294934,0.03256238429125187,0.040035570724022064,0.044467827664049296,0.002397075764504595,0.04953311936573515,0.00927069307650742,-0.02659024467228414,0.033105029426204455,0.1023838572260712
ANGPT1,0.07464117089599508,-0.011991826984028372,0.08053400685464236,0.020182884967862937,0.05123975189963936,0.024445093196047707,-0.18528705394313646,0.17264766232657297,0.05002027173314065,-0.17352335982671196,0.10427069235381922,0.034035148285303275,0.00038870010017847084,-0.02027930856373762,0.02633434852832827,0.1001083025869362,-0.017220625686938773
PNOC,0.3209308194044854,0.06431902368070486,0.06241552406611667,0.1090939830890038,0.23254909075598218,0.24215444886999837,0.3398054285696361,0.2119090001195742,0.07478737397108008,0.24157378657714818,0.13441637677161186,,,-0.027318389301643792,-0.04103505489043303,0.14633480678832628,0.17694915213089835
L1CAM,0.34264143780188333,0.045682411805618904,0.0021715140577807665,-0.012125026768732602,0.07143469733019722,0.16913471875596617,0.2889644047699095,0.1763425989053914,0.07790252148912347,0.26131886422710626,0.3550667467330983,0.004635405437103539,-0.037043997068070156,0.031163422204278778,0.014477064521188318,0.167628999295537,0.3339427934524111
APOA1,-0.058680663232691783,0.05637494860076682,-0.03556371121144837,-0.014319126839539082,-0.0016224290572403614,-0.01375037379922499,-0.03941547552138791,-0.01363759074404136,0.0015518744705992171,0.14024726262949475,-0.032159995592593006,0.003509859509161066,0.08172719950987363,-0.025631058336780126,,-0.09180556722449502,-0.06398244201614442
PSEN1,0.07314902439036078,-0.020772531715757315,-0.02290559357668336,-0.015650360380364294,0.054248979468489666,-0.044039965158170845,-0.1104067076059593,-0.004754464360137266,0.0352250721734328,-0.19068615573280975,-0.1497636647719261,0.04772558025915396,-0.004366640887079474,-0.012181495990175279,0.05237118266311081,-0.001430110009758268,-0.07524200064656336
CALM2,0.25640547162757577,0.012049033401486272,0.027328829498411835,0.025650460731200437,0.21051943999189124,0.35288799224052303,0.3671969005437547,0.2294674557349621,0.1463164934136956,0.4554123206713837,0.3119532476785261,0.052066335978669026,-0.015081664082033295,0.06694550310121834,0.030271402794943045,0.1791201140956252,0.022037235517803375
CLEC2B,-0.11902862449254922,-0.01892825601174812,-0.023672577458031665,-0.029732681787046248,-0.06894649570908308,-0.010275218576667099,-0.1728267719117484,-0.03387559714486081,0.03786006351791251,-0.08786323659030858,-0.043283706808803876,0.0192203367159964,-0.00838849776659767,-0.014908454481994996,-0.007067838084983456,-0.03752722578672746,0.07842808738023731
NTNG1,0.259891287472361,0.02644624999521699,0.0479780995330531,-0.008080999179447405,0.0496062915520998,0.036897880274288204,-0.013653455769335432,0.0005885409812784922,-0.01283583317503304,0.08857940602350141,0.16388157959334526,-0.019849814159575548,0.02417884866902404,-0.021136524324944072,0.00926812139759236,-0.041550165771399236,0.09449410715220068
LRIG1,-0.006557376528557344,-0.00877414565828286,0.10467454036851105,0.039346913062686104,-0.08106250962504413,-0.1567374385485986,-0.24187009250706978,-0.008968789756480394,-0.07026339190760691,-0.09063939100603309,-0.16107443006889183,-0.006744522012821288,0.04406995758732982,0.0030665405317472283,0.05791530229473921,-0.0035580940079691548,-0.08676622555318493
CPAMD8,,0.05552663987577162,,-0.024934620896487347,0.03032438391734779,0.0868706555517514,-0.009626447751928596,0.01601005452253422,-0.01480371383198455,0.0283361114180157,0.023492145986736095,,-0.024473315971366948,,-0.027374490075859643,0.012033852928787366,-0.012977183805787612
GHRL,,0.025962880051298726,-0.011458219433303867,0.06751082107055098,-0.024525602145033396,0.06701274752285265,0.019386372166353496,0.01067082281872737,-0.04261623552321128,-0.035731537820923615,-0.050064317439517475,,-0.014356176952264224,0.09421436259894672,,-0.011536985478916267,
NPY,0.1982526028937281,0.06167479594665288,-0.003080876080610947,0.04584789008617198,0.14627010485057299,0.2693133316752413,0.20972475426024828,0.14278838086695275,-0.006284142128668641,0.024125944942531743,0.07338444845313945,0.02053218788317294,-0.009011174182539551,-0.033909678759726246,0.020101937703153914,0.12138846582319011,-0.0581856592625983
MMP2,0.07487196748839939,0.07520195841761562,-0.043745583951297,-0.014222931925102393,0.05959450330544864,-0.1463841005591023,-0.2902807578684398,0.0058170090551681215,-0.050690306718613666,-0.11345777177587131,-0.25498662135125394,-0.02677373914681492,0.05413142843361284,-0.024895709026620142,-0.011094419361127789,-0.033287425374101134,0.12289945121816917
LHB,,,,-0.02171617173173085,,,,,,,,,,,,,
PPY,,-0.05642350270680832,,0.05599143035730827,,,,-0.039382194885343065,,,,0.0913659297309786,,-0.0024444673732256796,,-0.048073255275841616,
ALKAL2,0.032131333599618034,0.04069081939945793,-0.02061261530974301,0.07544706392669646,,0.016462112909175073,0.02239474544629455,-0.011442757976258926,0.009715397650059066,-0.126025042680428,-0.08297667943629262,0.00714729025742801,-0.028248571635019613,-0.007731854796448386,,-0.01578350474513602,-0.08514520247971151
CSF1,-0.14608794940569234,0.022767185735113975,-0.02314659181362478,0.02783987952898169,-0.15308968888300786,-0.15766932525111188,-0.20802659661992334,-0.04794732625934051,0.012537439490034333,-0.25599185108028055,-0.15434138698828614,0.031207669050241575,0.01416769407097305,0.016535368123339424,0.05349252969495651,-0.07796282353224139,-0.09326267051069566
SEMA4C,0.09820545107159317,0.05834167582412333,-0.003983207942026972,-0.037588421916083976,0.0003477985176912098,-0.046317164505243626,0.031550840646834215,-0.009917650250406291,-0.03050063785231145,-0.05774999662722178,-0.0724574727642236,0.04401985876018108,0.039326877987276486,-0.03595926546593824,0.07738797860495933,0.05980690190639783,0.0013935811248467294
ICAM2,0.15713688449964625,0.0856930751788187,-0.013001678908514917,0.00718665933758247,0.03303211972037315,-0.02960956386082977,-0.09757573242966665,0.004294870062283206,-0.01135011836083557,-0.013426385235563028,0.0342798994602496,-0.01076479749796826,-0.04083247581166249,0.0006466684975793996,0.014089550596704959,0.15797836568541804,0.041992675135860275
SYTL3,-0.06673409596387021,-0.0791491532244004,-0.022207799066297874,-0.011020343957020149,-0.03619466925059428,-0.014359243496025059,-0.16281680060481546,-0.08396455958069736,0.026211745371946253,-0.054311972666317994,-0.06232365643269463,0.015984097837370495,0.044448678991730405,-0.01686831609650072,-0.03932220198722625,-0.08073388461819514,
IL1A,0.018110554209506875,-0.003059939300875651,-0.008648125389165692,-0.0029560923747602003,-0.08445912939608705,-0.0479137096461711,-0.08982166741109306,-0.08879438164565477,-0.051159604646134754,-0.11593436064361567,-0.04517370802627569,0.020496056530767075,-0.020486512186462913,-0.03675472740233507,-0.017295175790349383,-0.014591436581071529,-0.0010698031737053407
HLA-G,-0.029809451995969176,0.003372441813444523,,0.02788682246641742,,-0.006911543194149817,,,,,,0.05955963458251782,,-0.003289462248930738,,,
PGF,-0.06977167634974318,0.06173406690418653,0.022299672513377247,0.014003997320944728,0.007876063959900122,-0.06616593589283366,-0.2158660122394998,-0.07188683361673422,-0.013126733337775956,-0.0359289180513634,-0.1532584169207214,0.024493375364453184,0.014592602851940749,0.0048893171204069386,-0.018997077622638785,0.10227808659763872,0.028238396454879158
LGALS8,-0.038490162066748226,0.02894734179719409,-0.028345698801773116,-0.002421239771735286,-0.03533363096787361,0.04624793920214057,-0.0058618474243039035,0.019657449258520417,0.03456816148518455,0.0917558988909778,0.051701700872519504,-0.020596448255083836,0.022190984571744708,-0.015362606340786147,-0.07253844717985959,0.029480115698864495,-0.04566418419856429
DKK3,0.27114499037152706,0.03127330176044618,0.09256578184173012,0.02495974724503991,0.21452455707459359,0.30288691639771187,0.37212895409369284,0.14549302543059675,0.10382721819246107,0.4190250930995151,0.31636346473142346,-0.029728775326633396,0.05360059756053245,-0.016517090247147034,0.07920769643935266,0.25216440145277835,0.2114010020443601
COL16A1,0.0063594392511095,0.02566170310027704,0.03334734704324641,0.029456193814996666,-0.040997570660932924,-0.01526558139091292,-0.08785274938262547,-0.007404037005413959,0.02385891486829155,-0.02084128236311817,-0.2511999588733655,0.014059553333133875,-0.021434584171358774,-0.005818013658242064,-0.01512077239107704,-0.06323248335022905,-0.024934650956744533
TPH1,-0.036380213520058026,-0.006338508504465049,,-0.04173846972782347,-0.017189398946243956,-0.0006722518766445975,-0.027996735919059407,-0.037084693765278065,,,-0.053282677554986065,-0.005298922777370735,-0.03293422112222771,0.0016576981981867448,,-0.09969974735601779,-0.015880533822530442
TNC,-0.21775088563892145,0.04190409853660467,0.0006464847533171116,0.02489071881236608,-0.1825822046087156,-0.31933497387589993,-0.3459894962883382,-0.22573001370966797,0.04802350939824828,-0.308504990069924,-0.27496233288236416,0.06339710764350315,0.05276603667610289,-0.02809973701740016,-0.04574373033630814,-0.12662573002097413,-0.06892709636130845
TNFSF9,0.29549026527910605,-0.0025808473585804785,0.04267605251974578,-0.029269017243074517,0.07427283167382248,0.059069495211517366,0.19344377043584313,0.0421547990798934,-0.04893900987996467,-0.00539060284866251,0.09434127566961534,-0.03394452622357795,0.023269375161075145,-0.035611680666349,0.06509738434437373,0.05642095589638801,0.06297454295711075
C4A,,,-0.02031280845862751,0.018268155985547704,,,,-0.04668561667664647,,0.019118719577290357,-0.04683749766831189,0.17951163558744357,0.09885294258791084,0.009593562730960247,0.08749929211833198,,
CNTN2,0.19292772396090205,0.03538558626381211,0.008138944865791758,0.0479480868518436,0.12239234737333815,-0.09352980059434282,-0.1165883263687887,0.009500739309830156,0.01651090168380717,-0.36317529123311026,0.050326080428339796,-0.0003105623813878108,-0.062334717093828394,0.021873535208879052,-0.03629828844361653,0.2172105004402541,-0.15506581935356434
F7,,-0.005357054383004353,,,,0.043455040992290445,0.10953425673452322,,,,,-0.019373254660941402,,0.02762803837981319,,0.053377159325376275,
LUM,-0.04502479133515804,0.05114659382279859,-0.01896036670564213,-0.039975433934844005,-0.06473673504661205,-0.005257621859450041,-0.25628290540818865,-0.05260997829683363,-0.05150033225570428,-0.10316068753262335,0.003470268061261578,0.0580639866713922,0.0326107926695497,-0.0057018856251934,-0.05429335688628957,-0.0551484128191446,
BTC,,-0.02547086532860015,0.11480655853246934,-0.011015392247090677,-0.002197923235755052,,,,0.019150007872334132,0.051267095345086104,,-0.014015868655332435,0.009928077645922205,-0.02229913486714572,,0.03416429335631429,
APOC1,0.10402917282098868,-0.06573248009828744,-0.03365094113201731,-0.007428500348710387,0.1933785286813672,-0.27422737146792825,-0.369143705109367,0.004140268587792073,-0.033016176048125886,-0.4292410574984278,-0.21986375888909732,-0.019906476255997122,0.009801237224856733,0.020763360345379372,-0.11579816024740575,-0.12520988738820474,-0.037930220890837855
PKM,-0.10517476752340274,-0.025389679699967166,0.050737728818208115,-0.05139285725871132,-0.14422267650913817,0.1226296193723036,0.026586860394143975,-0.07563706087021646,0.10711923491517267,0.2908211261200607,-0.12522674806550735,0.03159007967236319,0.05839005341343048,-0.013795298612523042,-0.018338389149835193,-0.11036629422176805,0.1615634180045005
TNF,0.05157744887315616,-0.035714406562698954,-0.02194641658508425,-0.029116710436492367,-0.01247357272189923,-0.0991582443578972,-0.06249801067940769,-0.04534733193782578,0.02789745628248071,-0.14300576504010118,-0.06088411682655019,-0.013603783866463187,,,,0.03251038240714542,-0.13572866614300383
GNAS,0.24515027176260157,0.035459138706142326,0.13927976769638728,0.03164434043512693,0.24607216745813007,0.3098196007304032,0.3940329765847307,0.1278999482920888,0.03980885234036816,0.4746999278085698,-0.2359206773162268,-0.052239333831732696,0.10299359359616272,0.02885260823083325,0.04459935284644496,0.2152703009676957,0.15815046163581392
BMP8B,-0.014947690190881205,0.007472785280347412,-0.006324439048956235,-0.015656122059519672,-0.05434270649305729,-0.18798903739358794,-0.00844248835245592,0.005713929153327792,-0.006148259935337966,-0.1810354890489976,-0.055792943804301255,0.05434855965279394,0.033138208992797714,-0.022791633718413393,-0.058269826973616684,0.014598217058203833,0.051235081606577686
LIPH,-0.03737348622963981,-0.008882945031862103,,-0.03261652674563702,,,,-0.03764136932491946,,,,-0.01381127313044237,,0.05476223969453266,,-0.07462713554648574,
CCL28,-0.005317850635816485,0.013241587310260369,,,,0.03893124976026413,,0.023124982773229406,0.026352322278809147,0.07305555424791997,0.04171389036350872,,-0.021850920171844715,,,-0.04071688745298175,
PTPN11,-0.010772244517828855,-0.026310743914334835,0.02934591221258219,-0.028313893381079584,-0.030321737613399014,-0.026039138552436863,-0.05130284566749917,0.0325334177307214,-0.016152863584404396,-0.10610523893889683,-0.00941260341635395,-0.05294890194792423,-0.004402752514198933,0.03904909044933063,0.003776707897463751,0.11442702914177402,0.114826359717798
ADAM12,-0.043628335368517984,0.04619766915190033,-0.024188629147199905,0.056795484292843396,-0.003520046613873111,-0.08359991600380143,-0.1973150543568127,-0.1251829780861297,0.023401496924093306,-0.047961576301891726,-0.11250912830392229,0.011410145879099396,0.027759766185541747,0.018826002667046687,-0.057668191492788234,0.025484382193760834,
EPO,0.014925757705549767,0.007370385763947101,,0.0023748141507164405,-0.040564657580140086,,,-0.005451714429913807,,,0.003683374147706918,-0.014999395342017241,,-0.022045956390076508,,,
EDN3,-0.03769949472019085,-0.02323738727408239,0.03490238032872784,-0.041394103582405514,0.03148390993958741,0.007615163787986808,-0.04670619812317261,0.03345143879103097,-0.010027597658731768,0.08099083047433026,0.06375850584664708,0.024587857592659933,0.017945818513582335,-0.024241090602820245,,-0.007473660067952535,0.0483961235208158
CCL22,,,-0.012473099271204026,,,,,-0.00619573394511588,,,,-0.016976084921195123,-0.027123657545748782,-0.019344367012567882,0.064939199715904,,
CCL2,-0.19350637742186572,0.004799522096561929,-0.013201728286302951,-0.0031107646732277585,-0.2101938991158858,-0.10787521418680922,-0.040371377757805645,-0.10866721373490319,-0.03151860169860637,-0.31721517115662434,-0.1188680952619923,0.03261037451702213,0.010329592287245747,-0.03309139777398831,0.07929524448733342,-0.06539061586486579,-0.11247956088129625
DSCAM,0.055952192971291274,-0.05232547877776011,0.008342375479916562,0.02031796048658532,0.0128765451711996,-0.09154828531387695,-0.029460483864160805,0.010124665221977447,0.01643027422970561,0.12143953136526005,-0.057749819067732515,-0.029562415334743998,-0.002891048199196365,0.03070169970646135,-0.04128507250852669,0.0292051774869595,0.055000206163961736
GPHA2,,-0.03907782805147098,,,,,,,,,,,,,,,
ANG,-0.1495450143852822,-0.02818258777800216,-0.05460116573264615,-0.03693907547674979,-0.08259040640248991,-0.0013239834542588583,-0.1510753120895702,-0.028596405378736266,-0.0005505315908566123,-0.06621797369476229,-0.1021227086567016,0.0006896052168183326,-0.014273398605154891,0.017060775300195206,0.10941257010842624,-0.024379410308640152,
FBLN2,0.013906451345413795,-0.02576426258793111,0.03387337999300021,-0.013969139585150482,0.0815499592215274,0.14087837706265285,0.018871244841609847,0.11747440638858193,-0.0035562453469953396,-0.02489916940554758,0.07695407707618006,-0.019440776876947164,0.044680245718029254,0.008939432626037023,-0.09023850142038885,-0.038987706648722274,-0.04190697852088111
VTN,0.05135718539342543,-0.03991837200391183,,-0.006472768627959402,-0.011681195708104948,-0.033409289936112745,-0.0139759085006646,-0.015321103812073232,0.015930730922981782,,0.07755297766306471,-0.017145335334670588,,-0.0012202936030368359,,0.02149528645275376,
VEGFA,-0.2651444388959733,-0.03836448001226464,-0.006868273962758514,-0.06260794975601032,-0.19354580025492296,-0.11127263353914107,-0.02586697240700091,-0.18762404668541818,0.04070722233610502,0.04709198113459584,-0.27286820796504424,-0.011014232196666114,-0.01503745670734964,0.01856999978489182,0.000692612584963789,-0.18233685396406274,-0.06270308052852851
F10,,,0.06193998685293754,,0.06361463832103825,0.011462963737971208,-0.03897154538573892,0.03844938131533706,0.00997639754724836,0.0832845802446145,,,-0.023467071837686357,0.012611918628682927,0.04256290807916151,-0.04220604080250198,
SERPINA1,-0.023002285028621863,0.014592193358706672,0.036634753940722097,-0.013142404823067283,-0.0949817420586264,-0.0818877329617813,-0.24316377293883462,-0.032947296455044586,0.021015070353114482,-0.3033271230071414,-0.027056238414934847,0.0414195037163092,0.028884884893189692,-0.027377178263131692,0.03435839085259924,-0.0877770905681633,0.044532114234084964
VWF,0.16649580771842976,0.07920058988562612,-0.025530279867630686,-0.012048669966301023,0.08043696830519517,-0.01722635965430533,-0.20503877618945865,-0.0941157701537697,-0.039522543675982375,-0.08801652743947033,0.06733226994996093,0.02332474420665107,0.025567340890196813,-0.024876501405102898,-0.04721103100552382,0.17761157608401645,-0.007260994544365286
GDNF,,0.01597124610604069,,-0.027046545960265178,,-0.11499720688996076,,,,,0.027807338178268345,0.03452752249838836,,0.0440843152220581,,,-0.015386230704501859
VASP,-0.07227938074487984,0.03910343955183627,0.032960067136159114,0.022914627032248416,-0.11166634339660528,-0.05409712288952133,-0.16384592534055584,-0.01335052064036123,0.04046022661795262,-0.1748397879152623,-0.05424317476816415,0.047027544292741155,0.03270290004518273,0.007915144301611447,-0.0636742079297807,-0.10312595890292199,0.06310203407181868
ADAM15,-0.00722348560400725,0.000936594195494659,-0.016921591314974723,0.0005806086306998913,-0.017166995294442655,-0.11689077781398041,-0.1775928408200725,-0.04807218476274758,0.0014410567622828384,-0.10217739116886022,-0.06268670032258987,0.04631915395293559,-0.016925605718276747,0.0016771573816627093,-0.0721860735532584,-0.014259174180539309,-0.06691042624992212
WNT2,0.07894694964927235,0.006740534660290141,,,0.03426644189228557,0.07317981881293537,0.10040613837881467,,0.047400915390794975,-0.06489743683813551,0.0683917180059897,-0.018605260880887084,,0.0015193422311017327,,0.0024959000503567193,
CALCB,-0.033244611274577444,,-0.03715265955013661,,-0.02567675653747467,-0.02150008235068417,-0.011217509400270607,,,0.003412058928581256,,0.17311407747135374,,-0.012417003214258503,,-0.029785440533540902,
OLFM2,0.0850673812297875,0.04080458804058369,0.018719587020705256,0.049613583285767704,0.11762541551348951,-0.027386641557663145,0.1542888727451293,0.0400823335920641,-0.029769230272453377,0.18675111678980347,0.10178368384042696,-0.028221302864524837,0.025195470260950162,0.026677055458929545,-0.05814612983745897,0.03289297752541065,0.12323492011268405
MFAP2,0.09590772710259185,0.07076544891832033,-0.016972297093703622,-0.06323991394081496,-0.04826564360743572,-0.13808835821578863,-0.16222862097645585,0.025194525471053674,0.06540570580593892,-0.08431711900692633,-0.019650883845792503,0.03022134203130681,0.0010361432077804903,-0.006920671951733263,,-0.03672595371421714,
