,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
FGF22,0.03350620684606532,-0.015711496138812918,,,-0.0010542578663323618,-0.02943482936051798,0.033343098815160094,,0.008513238619562224,0.17034772665689132,0.08614931481319539,,,,0.08087566546463404,0.010256898382861703,-0.03071394868320839,-0.009219135440041614,0.07576426009295051,0.08404890357988966,0.010344561058512364,-0.04105434418699089
SHANK1,-0.023065021033366263,-0.012734208969066636,,0.026138232259131915,,0.025546159163923648,0.11081498439706146,0.07900518277283063,0.04635703498780684,-0.028784880494358102,0.10524259569886785,,,,-0.013812404337611701,0.0301569429858437,0.029935908789938,-0.01704830293793895,,0.03433900494788779,0.04544584102859004,
NPVF,,,,,,,,,,,,,,,,0.029515044675564813,0.0013322900145414888,,,,,
RAET1G,,,,,,,,,,,,,,,,,,,,0.027033377161652557,0.06283330851626187,
TGFB1,-0.022676194298268924,-0.02372495223960029,0.08498694451407746,0.017828052601562245,0.0019884285463917816,,0.01376009019684309,-0.018488432347212647,0.0011222875563149548,-0.054807562352186256,0.021456622989046,0.030146351877031494,-0.00997320884115442,-0.09841793257614881,0.0785126563275575,0.014420655102450062,0.06702169047437793,0.02240318024220251,0.06996361928389033,0.10400910451501126,0.063966246763305,0.0344384543729706
MSTN,-0.00427553799036148,0.004222658775996567,,0.016831215666272777,-0.042582902532037004,-0.0055237255231041175,-0.06803897192472892,0.01393208119975029,-0.016945364507506302,,-0.03697012467432928,-0.03508792542990851,0.02111648133533765,-0.02228611297928803,0.040747426840341446,-0.006188412050009537,0.023688522662654064,0.019640601724209655,,0.02931429967744598,0.00730058372773838,-0.02979897322262306
WNT4,-0.01554116065835019,0.0705195108733976,0.01961700164183719,,0.015398317644641736,-0.008228717295091321,-0.017872077174276895,0.11665033852593912,0.031013159561132563,0.05142177626161542,-0.02122144824831634,-0.043003601277982084,,,-0.05554843769544425,0.09677272689571526,0.04870979048052806,0.07012648520001712,,-0.00139261714953281,0.03673351222949011,0.20332079528305802
TNFSF4,-0.03553978953466895,-0.01868537463740975,0.04456407043098702,-0.03821231326908546,0.007271957306779993,0.01773760029671893,-0.028369275259820005,0.05728639654020165,-0.018422429274537966,-0.02930564213307763,0.011122460475302026,0.04210152412977029,0.027018336110281697,0.024372357419821498,0.08957553374451238,0.06880792217425932,0.018591426802560453,0.04635395357546045,,0.17824364824003538,0.22739556985125534,-0.031069301947175613
NTN1,0.05452016885408004,0.0009057773024980731,-0.0017127073208896533,0.07039138390688596,-0.05050261116491123,0.025670663874974367,-0.12421537746251254,0.031793874471282464,0.037985840687934556,-0.06263841025736115,-0.06357582416816969,0.07913157209196402,0.13368762517994404,0.06771544048405931,0.08487429935668984,0.051384964705827846,0.020133863059980734,0.060774973765341335,0.0004580626290184066,0.15217772554386486,0.3601433336228359,-0.05686949728170885
CXCL12,0.04673653443919022,-0.027185593681469566,-0.0071308870965751435,0.04072255079534305,0.021137991453598785,0.03687183613516584,0.02212688289481712,0.02969591822506122,-0.05516016155978007,0.01466154637761301,-0.005753529419330489,0.0325635459272975,0.05964133840536248,-0.015979089057234514,0.07789092518545837,0.05469842224153328,0.06926000464195399,0.03203285928434353,-0.0528089871614478,0.11075697432169279,-0.11590854951231774,0.014364930337369347
GNRH1,0.009939708706829139,0.02650756327037663,0.0021761272407140315,0.02824744958144376,0.03678163554462804,0.034092939388625794,0.006539554548759566,0.038523672806334626,-0.027383749756294023,-0.020126947139664432,0.05636763067069632,0.021571568893756703,-0.010522041862846757,0.12232929460331592,0.15566679722691282,0.03425475815366527,0.04444036816527208,0.027459725635780793,,0.14380136634977114,0.022556564912645526,
FGF8,,,,,,0.03317827078583892,,,,,,,,,,0.020527711012819916,0.14370427744101183,0.025961090157995196,,,,
RIMS1,0.05100020874186894,-0.019874886703012306,0.002790166015538798,0.01871282831593514,0.06748566054751248,-0.020581157645071974,0.04813368803001682,0.023275200904151354,0.03167893547577773,0.027306847300719275,0.04068137670399062,-0.04900912857672933,,0.07234424705413761,-0.012133473375998693,0.04830631046848195,0.01099887994761587,0.054414489392025284,0.0869554786047929,0.02627360998036347,-0.07858163985063886,0.18059461666075619
FGF14,-0.04805025199650734,0.08190326182054042,0.04762210967941112,0.011978276185284506,-0.018410924379735502,0.060778520051229315,-0.0263493995341771,-0.018699528370969457,0.005233717832283355,0.06276858410192172,0.1058063691760692,0.05832741590606314,0.028155182500463657,0.04624354651291661,0.01780310086825296,-0.003922484829012452,-0.009751490576357671,0.03652998639695425,-0.09162348021025624,0.11811574227316048,0.028550920323774587,-0.015439804734100277
IGF1,-0.001062625975472969,0.09069910074176867,0.022555727212163493,-0.002447734795425459,0.01864877175478351,0.0663475700769399,0.0242918931523482,0.0019414447923646423,0.05583970568450034,-0.07644719565756616,0.007947527521205285,-0.032409244799537495,0.06251724176762025,0.024782163311911472,0.013723022405704758,0.02269564945197767,0.04939604577416509,0.030266155749561294,-0.05076351774223294,0.11278359942798774,0.1442796123803695,0.055225270807984735
TNFSF10,0.0051020560571227065,-0.01778501275993874,-0.03487871269548041,0.06291514341379412,0.09250139859605673,0.010878835445772915,-0.08227885191108239,-0.017224926305734713,0.03794238250910412,0.0012343550327999278,-0.016951200518016508,0.07481926555575602,0.009737099583794897,-0.029259591391047543,-0.08075990778222086,0.03335655822589074,0.040742718242538854,0.019596067052186344,0.013129168234714493,0.17297680071722799,0.1096126379532587,0.10809614397994281
GDF5,0.10774166114144584,,,,0.037675043801563154,0.02130129444358919,-0.027780839891928106,,-0.01978065871032516,-0.026241657405707178,-0.01553693235602591,,,,-0.0406831204222662,0.013802314318516917,-0.03015759405450071,0.016644904445756763,,-0.039071035581232316,0.0465399609055497,
CHAD,,,0.007650549572433287,,0.004227539456841422,-0.02283319883215988,,,-0.016622793311081255,,,,,,,-0.015488604225939307,-0.014279721625154698,0.07609909751323245,-0.04373233440752515,,,-0.03502708727760026
RGMA,-0.019482350909807267,0.0229427128938998,-0.02625930881618668,0.005429491988604972,-0.06381425902430353,0.008058399076123258,-0.1260819317334109,0.026132341739557387,-0.06446387776251547,-0.00871368251163468,-0.016411884884185584,-0.04130068308862502,0.24094621133520544,-0.07672346075022152,0.08912928547623726,0.0427207314889938,0.03225826576267554,-0.0011482181144701876,-0.01068926651744282,0.020610152569668628,0.2140953774809131,0.027719781590854833
CLEC3A,,,,,,,,,0.013664574914242793,,,,,,,,,,,,,
WNT16,0.01250466200054787,-0.011583492059943227,0.030022004456934703,-0.026868278774263,0.04226007299083341,0.04973347501561671,-0.016162311138887473,0.02115653847745197,0.00901591017387989,-0.00791131261694805,,,,,,,,0.01793451673833926,,-0.0062963296686066915,0.023568348820634584,
CX3CL1,0.047229025681891655,0.00622449319786155,0.056842692379509424,0.046349237416040044,0.006179310260160686,0.015525752528552903,0.04800693398932891,-0.02641012974755435,0.04717466212713334,0.007525992289405442,0.05312762528101354,0.03923822359502731,0.0411435605075787,0.02019803326064595,0.08821955207715317,0.1182746603343974,0.008565838504019204,0.026588378159197654,0.022760167871870185,0.19343733042191424,-0.08976248785951232,0.05678691823926493
FGF1,0.031195535933441303,0.05227842313770246,-0.028636511747419775,-0.012644562710332962,0.03898134131803273,-0.004788529495311401,0.014580876925159513,0.05341596828387685,0.032084656777421075,-0.0191939426773621,0.02757592057066551,0.030981189219396355,0.11813806186686202,0.0003758785621853044,-0.04598061999992321,0.0017059599001356923,0.029444853789482677,-0.01057647430783308,0.030600607377497424,-0.002308114474266954,-0.21842364531640462,-0.0975854374153004
ALOX5AP,0.12361982776950706,0.0194205332135995,0.01018828881756979,-0.03799200555785703,-0.05584739727142063,0.03907926567792703,-0.13180321738657674,-0.028497521796689483,0.035059041894280496,-0.1155411035660447,0.027710849655018382,0.1433709509982735,-0.12905149942154037,-0.1535532495683281,0.01746451969348634,0.15144831658856206,0.02748870369855217,0.021404251467806324,0.026076119345447065,0.10130880429156029,0.24204444098771466,-0.04803986081820965
IL1RN,0.0632130168221204,-0.02495503043723368,0.01872333125683725,-0.029140510879971732,0.016289827434459923,-0.012444486974782405,-0.016009912510734914,-0.03319300930442533,,-0.03580207845294621,-0.01668618506616473,,-0.08589452277592982,-0.03382832683342413,-0.06336590116971114,-0.012019952729615046,0.05231336538266304,0.03561541330572096,0.0007421173067204918,-0.013587438437203423,0.14029219851906408,
PCSK9,,,,,,,,,,,,,,,,0.028314861242994815,0.05637048064910401,-0.03035493655407809,,,,
FGF23,,,,,,,,,,,,,,,,,,,,,,-0.030650789992433862
NPW,,,0.004879750035987142,-0.02995009089227846,0.0035092884538463908,-0.03140513424181235,,0.038440840096101235,,,-0.018584777181946028,-0.04478907866455464,-0.0176638654743566,0.03754506884984476,0.08785403784468279,0.08563407800009389,0.05528267460162304,-0.007233777311212068,,0.10320321288918481,0.0641893060150575,-0.02310851795007113
CXCL9,0.12927191399949164,-0.018351651501313914,,0.004048749326210136,0.0278919627313798,,-0.01936306679017295,-0.009481651062088554,-0.019780655477714387,-0.018120723367704032,,0.001748279723495135,,-0.01528405089445632,-0.016558863749463654,,,,,0.19974596778690143,-0.023190229167253173,
ANGPTL4,0.07005836115984956,-0.03724184779457201,0.013459678373888945,0.014873557789569872,0.014893661022113609,0.021738308457495446,-0.0013744246194623802,-0.009650830004395494,0.0285742929406486,0.007085465524129632,-0.005144572924865117,0.020065663249281735,-0.087687106185895,0.1427525282858448,0.1031194949641653,0.06172220561067988,-0.02659554121314879,0.051150545237986844,-0.09277383359660712,0.32784528039130967,0.3030990446902215,-0.012481848745167633
UCN2,,,-0.05572696031723046,-0.006502629803555938,,,-0.016965171708625715,0.03318934440240725,,,,,0.05501311861398226,,,0.02206937234728082,-0.0014834972665783688,-0.034300927320665094,,,,
OBP2A,,,,,,,,,,,,0.04786797558199655,-0.02621218146606562,,,,,,,0.07031703806837843,,
COL4A3,-0.0312278271221911,-0.004418795341477198,-0.010327594661929673,-0.0019006837840056278,-0.0583980644972061,,,-0.017233997815565085,-0.008169167358714634,,-0.021043312368636755,,,,,,0.10717175674331086,-0.02376678988230321,,-0.005196725275479358,0.06155512190235182,
NRG3,-0.004902786416863468,0.0483172104002742,0.14849792358704142,0.024029658624108136,0.04875068296396254,-0.009127393436236378,0.13341659373300718,-0.023511882236396886,0.0007925269459641737,0.05993485872352234,0.13017153191615863,-0.08149477592029107,,-0.07526619388748546,-0.014262776221728486,0.012872555736679402,0.017999900632624494,0.018582404353803213,0.015749641868122985,0.09046768043165962,0.042867947032942784,-0.0025513749718578086
IL23A,0.027534417050922202,0.067040730903308,-0.03955826097331604,0.012261595844538302,-0.008330000437996794,,-0.020754181394705147,,,,-0.025602797640522063,-0.00010652250277053768,-0.05754694160411763,0.029510532023349124,,-0.021515308295897654,-0.03780473355895606,,,0.07753431821066639,-0.07167088699111891,
COLQ,0.03711320886178709,-0.028460548032092865,-0.03292951612280827,-0.004770858896213254,-0.012277188182343409,0.02887119534290133,-0.051770613218569,0.017760085955497575,0.06016232232270925,0.048664068974678204,-0.04437995436828206,0.013881438358070649,0.18131098972002294,0.10406793601166485,-0.023672050956083518,0.06024878855925753,-0.0008097786835409289,0.023494895754598167,,0.060942140683128025,0.061504939515672014,0.07926310987371375
SCGB1A1,,-0.011754460983180564,,,,,,,,,,,,,,,0.01971978926913861,0.054468600819731136,,,,
TNFSF12,-0.012613592472997188,0.025963941634562976,0.04854534065687237,0.006511314716002643,-0.013355163532866718,0.007872278448787521,-0.14336939186655573,0.010651742209910732,-0.048130694941185805,-0.0163494210632791,-0.003463914379371548,0.08791272522070419,0.05998282036415485,-0.1339643442619195,0.0568695181576074,0.03867615404426558,0.08238024269759701,-0.0019192319422292,0.02229852796413883,0.07005609130328554,0.12307069616567703,-0.02171713362979095
DKK2,-0.013441750876979677,-0.013793699961976076,,0.0080369446478884,0.025039992302519565,0.03534592801518294,0.020624475919389155,0.025904185849400317,-0.013611195770063188,0.13783464845730542,,,,,-0.04717863349268352,0.03329828554813208,,0.04870230939248351,-0.04465928068033941,-0.01139495395859244,-0.04532425678625672,
FYN,-0.014073824714302607,0.005045814888902397,-0.04486511009267164,0.011797153190659998,0.0321897956890181,-0.003392554945670158,-0.06680876246593843,0.01455427445630899,0.00526551173307832,0.016085722187238072,0.005447313432653344,0.04319417394525459,0.1202124714813155,0.05681052219464416,0.009719912469956269,-0.004925533089137566,-0.010714210497904827,-0.09020423968043312,0.0616220176495617,0.14256115196095284,0.18541753251622428,-0.014830559171967019
ACE,0.012804452443537399,-0.027597442646573298,0.0792744638430891,-0.027037272611215545,-0.0026067691527363653,0.05307758765988504,-0.055693953493180764,0.03615475208193845,-0.02064002796052633,-0.03689134558402186,0.041919643586547824,0.008370704375102341,0.24916292114284272,-0.03187897455884184,0.14571949792638977,0.025982315459218315,0.09022511982197921,-0.039640284219813804,,0.19778178866650306,-0.19585714099406795,-0.030650849688004377
IL18,0.047110295759947254,0.002440403326260361,0.01905032916867618,0.05158831125657964,-0.015844475995604974,-0.01897554062170509,-0.11820123993771274,0.010118859961972768,0.019277052781646552,0.025048481304063404,0.012281055228436642,0.008696381471995885,-0.00872769995854988,-0.011629793612614384,0.11435056292847615,0.03493451375687206,0.08267792726114785,0.03677366056775661,0.06971861783046984,0.12345969947357749,-0.06372257144182364,0.07670792674754871
PPBP,,,,,-0.02174735434301648,,,,,,,,,,,-0.04331623924641107,-0.03484592916847199,,,,-0.03913544010348356,
CCL27,-0.016885820915383022,,-0.02824136190154843,-0.04246256972616516,0.03649922198638093,,-0.0254704986876528,0.001063925831628854,-0.014021489965850889,0.1478672602981777,0.0010316285260126542,-0.019532498106024764,-0.006758811484661758,0.116018141845241,-0.06653409022185781,0.032039435230783356,-0.026953982719869204,0.013263249006910264,,0.07562303276363998,0.14502836363578467,
SERPING1,0.1255914694894692,0.002546141035123805,0.013109769714118044,0.004834350231994114,0.06415298834910434,0.012100009568696255,-0.09419577539295156,0.07469215076886523,-0.06863957029958992,-0.1227684683679929,0.013167127023640642,0.025645772718211484,0.07244293537978311,-0.01999192170061397,0.04591590545238546,0.10994047404445446,0.07990009211897785,0.04376420639042344,0.1661397014779901,0.28251302518402954,0.3639855550792238,-0.06121068209284711
AZGP1,0.07187202913205865,0.03896724882744617,-0.018015852018654726,-0.01520732386894289,-0.10125082488378494,-0.037849536100593814,-0.025402562764650926,0.020431956234317813,0.13569004859471365,-0.05746617834506773,0.04482124242027572,0.0787585686753886,0.13259561481719875,,0.06977582320251667,-0.00817124976573248,0.017510992537477985,0.03520714903917307,0.022636595449689722,0.2731095826590218,0.19484791455334022,0.12387620777109036
INHA,0.02227183011479122,-0.01801239234628029,0.05799573184185969,-0.00420482878119356,-0.03034381728387697,-0.036358599752093684,-0.04067935318115324,-0.010534662188020833,-0.021602847670981504,0.005998100952161278,0.0020088099687692236,,-0.016928781547424623,-0.0431195947496628,-0.04873294433926048,0.09192282344678288,0.02569157704945362,0.040273968182382616,,0.10484710915088497,0.08770956664592641,0.037668457083807005
SEMA3G,-0.032700652498522526,0.04125767310488952,,0.05464812921432775,-0.05303407754086917,-0.02463907210900762,0.03066641824268883,-0.004484587874291604,0.007598763808885791,-0.02508516747979125,-0.02374606830250113,0.027812638541260894,0.14286653053879442,0.10229480900626185,0.02944234402955272,,,-0.02622841119019465,,0.10342793286906361,-0.08755956820221941,
OXT,,,,,,,,,,,,,,,,,,-0.029410053843818444,,,,
COL6A1,0.12277228996028898,-0.017095356046120554,-0.056455219632454465,-0.05360596508169808,-0.05329476492081247,-0.007154283863962239,-0.12218281750724251,-0.05674430377166879,-0.09137442326418345,-0.0184402901354944,0.029840620783797973,0.05282319702463433,0.08616949628609179,0.16755044812903624,0.13856598330823855,0.09328093695582207,0.06451029945865398,0.06699228797149875,-0.0064203289089152715,0.16588319418893674,0.14483045098955225,0.05190160347632768
FGF17,-0.019777505415224734,-0.012890605333378791,0.023024326964818678,0.09807584324945849,-0.04026073605946351,0.011516667217403622,0.14670659184739082,0.03735866921214829,0.06006254368942152,0.0007377562477024653,-0.02209225458930355,,,,,0.07239854331636812,0.03357405875991787,-0.030943737729797326,,0.060528612591837616,0.04607811790400234,-0.022564306668715457
TNFSF8,,0.045570727931966676,,-0.026491624177401644,0.030886370119926437,,-0.01600991264750618,-0.016869699353167872,,,,0.01351674188233943,-0.04233062536605561,,,-0.04700138012577468,-0.032245140445016626,0.10513477647242835,,0.036305402105872284,0.1566724295983956,
FGF20,0.07175802711884878,0.046793253418370095,,-0.02284841837518346,0.04841960254578019,-0.011052926177457826,0.0839282615454736,0.034165533975219535,-0.017565375806690493,0.1256330385841547,-0.02031637782002272,0.010293784908078954,,-0.05770899998572187,0.15115194581787963,-0.006415678676273717,-0.007133911977603146,-0.018674360152948644,,0.1012906872091633,-0.027021402695858735,
ICAM3,0.0014340181515954523,-0.01038128019792183,-0.021732242736066436,0.053002638266138005,-0.049444377733237774,0.021521889674001857,-0.06330698828307534,0.03027866504243449,0.047766883589707154,-0.05287612297341719,-0.01333712015718698,0.024306224731924925,0.11994151637636208,0.05102206297622276,-0.006060283301687499,0.09506896562212566,0.09618440549916363,0.011899488498123712,-0.038306582804516924,0.17158752230905258,0.12217175254798668,-0.03540322363706118
LAMA4,0.011044511214106375,0.004986954744116261,-0.03167521904718724,-0.032169689434179534,-0.02948378506146206,0.019807416994445513,-0.12880513538255528,0.02425326046926109,-0.030689636373041004,0.0598459465055287,0.0764409872964462,0.03374561907575151,0.1868607498047929,-0.05444022342767804,0.13880378221939224,0.0011779153632696271,0.07449924115081319,0.02642810730762967,-0.07624190043752359,0.11365268495462355,0.09515982542861953,-0.06219886573866103
DLL4,0.007854549364868055,0.01833206129605997,0.016215870482711055,-0.039961446832446734,-0.04103443741629872,0.023888563540997904,-0.058352676474270095,0.09155132878872886,-0.0196340582948225,-0.02528108182911404,0.05097945004589618,0.08173795023925762,0.20103686850126065,0.002963483142968079,0.016305956303595652,-0.004660850969179761,0.03544851764485097,-0.008516667582169546,-0.03933990737590175,0.22442331413247818,0.06790679590254234,-0.03309619229924895
SEMA3A,0.010546275373018334,0.08651926822653717,-0.05313422186591387,-0.027132035796147917,-0.021798359840529878,0.028293246616297157,-0.03729038254249988,-0.049569672593080656,-0.010630029880268755,0.026945619861625907,0.04701939473168602,0.1229850089093136,0.032141658953744885,,,0.055410466214432075,0.00808661858140409,0.012923082227319022,0.014526328592656958,0.02341147979553674,0.1799273244987128,-0.02635621870352362
RLN2,,-0.012253664682619556,-0.020711030128103557,0.0068169569856850664,0.016774001356412202,0.02535639004204304,-0.020560779117267433,0.057164923730975356,-0.040606952651033076,0.13153014422247408,-0.0160060888823851,,-0.045784594248349124,,,-0.03250134019759424,,-0.0007777885997103205,,0.03719304331617459,-0.014890047332494247,
C5,-0.003172350985333791,0.03348118674673946,0.012724455156690965,-0.02630035792812289,0.021404926905365267,-0.0278403054177522,-0.0847447095881041,0.0007876194368381221,-0.010301298718472386,0.02397646688379187,-0.057361393199451084,0.014440804066856345,0.06872349998403976,0.08130442321240614,0.15635574196820048,0.11476121729066825,0.04821330107523994,0.07740309598955641,-0.044659260384959924,0.12294416463547904,0.21638646220714913,-0.043674376115982676
COMP,,,,,,,,,,,,,,,,,,,,-0.04521466906009326,,
EDN2,0.051978823590308046,,,,-0.0457035946786042,,-0.02188158799641144,-0.034279802596138206,,,-0.0158026422647656,,,,,,,,,,,
C1QA,0.09685103775647393,0.02715697367803039,-0.05313810146768019,-0.061346739996387505,-0.01392091312367781,-0.035768831477894246,-0.11879337217977023,0.04554016475427383,0.044162103365135305,-0.09415148991580646,-0.053308437457240496,0.12976482828557084,0.02614527896740323,-0.08302325052191119,0.06297901756354869,0.1558148538837156,0.05510252194182311,0.01891994601039524,0.043301407947271726,0.09390178591253077,-0.12009530471769168,-0.08485979100636339
UTS2B,-0.0204159329387463,-0.01393885067444125,,-0.005318528300782719,-0.02604801583598825,-0.030533160922036923,,-0.024401212059644992,-0.03421083145305458,,,,,0.04807968316591811,,,,,,0.026319038684222234,,
COL9A3,-0.0022115322374793877,0.03510158025952801,-0.03972589656122977,0.04875686069514286,-0.026192072328193698,-0.0421366296295668,-0.08385705904346151,-0.008155139565161026,-0.0007822271106902384,0.06859230390882841,0.008527300609496045,-0.05323638014589309,0.11546320483449111,-0.16346343490294624,-0.03210265071025082,0.09660858289797623,0.03297831687957583,0.08308003127149868,-0.04428957467335901,0.015053583944948351,0.07665536037622833,-0.02815088133343533
DLK1,,,,0.0110870008632246,0.06752472487864718,0.05711158478124984,,0.02550685474044906,,,,0.19452502895805207,0.017164829690925646,,,,,,,,-0.008497198434500072,
HGF,-0.03435908231122121,-0.028562986334267067,0.02247095046891423,0.036273780505294125,-0.030580634621822464,-0.013380973668575177,0.019405485171031467,-0.0396216328952208,0.003195512410173278,-0.057687152894720976,0.018776003825948677,0.08423997831130717,-0.018934801214885846,-0.07704188661227204,0.05070883156795949,0.06600792303848797,0.03255160762589418,0.05574485342097302,-0.06299638213270209,0.11900774533259015,0.008590272738086468,-0.036877191772768936
P4HB,0.0695293017194054,-0.009216228719759018,-0.007415782376487274,-0.08362317191654607,-0.027761608203072805,-0.021891253105910235,-0.07890342709386787,-0.04422040896505879,-0.05121691914132415,-0.08103213787652992,0.010138447812954596,-0.036986881822875156,0.11186190996417379,0.03801251965402666,0.10028408260203855,0.08754362729134936,-0.02818677298082993,0.07906681847939082,0.03945020970763999,0.07471792656367636,0.28950205986607896,0.052630541425571865
ADCYAP1,-0.05355001994522159,-0.017315955367348826,0.05696538012624568,0.02645026549627784,0.017311829348426518,0.04606170260498826,0.1667440796617104,0.016849978511584606,-0.02683315574805963,0.06664080995140484,0.03321534143843804,0.08554200788659894,,0.09563031467252898,0.005651795627529768,0.1395214542859644,0.01977868071844063,-0.03852691664907958,,-0.0017268769333432803,0.04845892070234845,0.048185256970438885
GREM1,-0.026835997938692083,0.05674663958336792,,-0.023107555256175596,0.05484320836419365,0.00912927132918665,-0.03966749013482866,0.018765434521327038,-0.015921001675252306,-0.004559054436289948,-0.008716669018537213,0.0018222837747206128,0.09129964141256264,0.020793210371486116,-0.07207899814944609,-0.02756786032448763,0.056547815586402275,-0.022060967149173657,0.008007462152279399,0.20829315685966926,-0.02556668134213085,-0.0662448575420694
EGF,0.04610529039516725,0.0019168535490131906,,-0.021128691017169424,0.036640845863004076,-0.03175258782294405,-0.047904684249816545,0.008598830548209006,-0.02440372793994703,-0.026051989479181345,-0.029132853214583556,-0.03508790432170545,0.04227515007324054,0.01785597317613027,-0.06634554043187926,0.03277086540662912,-0.028105026235036117,0.047769136230667864,,0.02607722003887665,0.14349711118127498,0.010733175762575672
VEGFB,0.015171187800340151,-0.09430279337705653,0.0632575110292844,-0.06924297600197438,-0.010817949966783374,-0.04598341814915199,-0.06954044123371249,-0.045486296631435864,-0.06477153549731905,0.030864006490431816,-0.011655860325511483,-0.040787296611256074,0.057150787787409355,0.07312337221692042,0.007371697428705363,0.007850623086063253,0.013826368464088717,0.04551052474541879,-0.031835587521342544,-0.07507696132544585,0.041932391078558354,-0.048665206105883624
FARP2,-0.1017444849695479,-0.0049600172657513,-0.05224155216678374,0.009136995838758119,-0.014330764626831246,0.012384401811973282,-0.04165483941620241,0.06171492181433779,-0.009820586793150198,0.00042075216910637093,-0.0007064156282729669,-0.0028283157088838033,0.05542504228105038,-0.036803578777293844,0.09783479695904453,0.030746600585509543,0.016974775074315968,0.021559562029673008,-0.01162507961957844,0.14145588861104735,0.17957704340015157,0.01588234103408396
BMP3,,,,,,-0.030445161341021827,,,0.006180184326051037,-0.019886373005107556,,,,,,,,,,,,
IHH,,,,,,,,,0.04804704689275239,,,,,,,0.017844879294912235,0.06609819899293545,-0.033883967399715574,,,,
LAMA2,-0.031113998032210845,0.0004381493589737488,0.027367715687354282,0.017061902978118715,-0.031225155153682682,0.05876562481430247,-0.11352455954111329,0.013022661572210756,-0.02542794448067818,0.0769509742325724,-0.05319881937440239,0.01775559100513289,0.051224417324676474,-0.03062592868351981,0.0669343106047794,0.10032255207811971,0.12935825803727422,0.09246997589161018,-0.06513236835851619,0.0402222991481761,0.03967948429115212,0.07933266961299762
SERPINC1,,,,,,,,-0.02610709257616842,,,,,,,,,-0.02810502847085292,0.05924984359692552,,,,
NRG1,-0.006928605122846965,0.03698857473020578,-0.03233280550272028,-0.020175399745514896,-0.02393769438829124,-0.004749305542083851,-0.011714244588536456,0.02419800577308275,-0.020915253018320572,0.1295135839553085,0.032249459895796695,0.0341214208272085,-0.08206554213860767,0.040949910289071585,0.12045574479992932,0.00284712458171778,0.055042379562014396,-0.01254861183707311,,0.16529206657399495,0.13793862301895635,
SPINK1,0.0600004803343652,,0.06905084431824117,-0.0134586102026942,-0.01432460930365104,,,,,,-0.0160060888823851,,,,-0.05010867661704064,-0.037964886529335225,-0.003069479557977711,-0.030984948459701497,,-0.007012575472158325,0.07694249341186302,
EFEMP2,-0.02257616779013075,0.042873381146854725,-0.016817154305491074,-0.012275730173692878,-0.0043661948713978,0.018611240276761358,-0.10293677837638983,-0.011657941078575684,0.024518155314866733,0.016946250824114568,0.006173183460817109,0.08758273513904444,0.021176251199927686,0.0025180895736185488,0.036865128723263904,0.027953890292109804,-0.010444622606056978,0.08412200069544484,0.039184211042457937,0.17029670171005928,0.3054766145633755,0.05330387415809951
SELPLG,-0.09434276969031655,0.012051969414146433,-0.04985304292961612,0.018061844714862368,0.04568221717752089,0.03712940070286828,-0.024078405562843266,0.029334924393030603,0.042934641309029624,0.05269030630687434,0.03389873175750233,-0.009655881100182003,0.029033026199458987,0.015966822957278182,0.14408263595497323,0.08289355703338026,0.051502693373746675,0.0312640911799081,0.10738401047536111,0.11943819977691511,0.0199435297347078,0.0022762999389061545
GDF6,0.029595628507034497,,0.08486356948108863,-0.029950093483526986,,-0.01856204738277132,0.017679923010626233,,,,,,,,,0.014292240837402291,0.014674863858123478,-0.031233008770992124,,,,
HLA-E,0.03996571657270127,-0.006700586691384737,0.013415788986253105,-0.021535518513954043,0.03313240732064643,0.023053935319715002,-0.11961952735707561,0.023606096069513152,-0.002763953850745302,-0.039659953667043835,-0.04199566087433627,0.004941023651894165,-6.654157353800786e-05,-0.03512579576088509,0.06333309267462565,0.08011886410331814,0.039877964315796904,-0.013809912362555552,-0.028399810493494004,0.03922087107874337,-0.16738693492686132,-4.178824729022075e-05
PTN,-0.04607201527182508,-0.0019881117515728867,-0.00400822420715105,0.024314339931775408,-0.08390394019477752,-0.02387114176361123,-0.10927221788443862,0.0031594936029176626,-0.012039054732484964,-0.019738912094107972,-0.05957954412466807,0.119892863846161,0.16377760453034199,-0.03179956954676021,0.1283481244451265,0.18656443387145116,0.07673653635156955,0.06740067304109457,0.024280912403249942,0.013744095567515529,0.24837033917196558,-0.015105066011729654
CD274,0.09826601396838198,0.0797808116191051,-0.026287506148182274,0.0502405135339916,0.01852910383435346,0.016555003101428246,-0.06693515419082306,0.01938695219832172,-0.01888526959321871,-0.017605566582470568,-0.026341880327955595,0.14178699639108405,0.0948345186379345,0.07719766103729715,-0.06347476396599008,0.08841268937402515,0.018882138034631065,-0.035146143626332,-0.05280905841244682,0.23010358547273385,0.22941042996916938,
FGF10,,,,,,,,,-0.017787845746714843,,,,-0.025223972473857763,,,,,,,,,
