,UKF248,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH916bulk
COLQ,0.01624732404913457,-0.01784335203358003,-0.031779497230062334,0.047357539959666774,0.0302772604931833,0.023729597087599388,0.042048638063412476,0.004195773895242831,0.039729928821403276
SCGB1A1,,,,,,,,-0.014371076843523421,
TNFSF12,0.08790443800162522,0.00046643320993414666,-0.0490207214106915,-0.041215163288227906,-0.016613238723564808,0.09338639097102515,0.08011637167875599,0.01451051440611661,0.07013976822258033
DKK2,-0.017712303949356165,0.020622832656216703,0.07435253342206313,-0.014466301881681071,-0.023900942875994854,,0.007505828590715675,-0.016541740990730514,-0.01422129716773691
FYN,0.00163964927241219,-0.12786268751994645,-0.1006288940709664,-0.0937186408744558,0.029874789972650098,-0.11107534742306573,0.04222195129543082,0.06672383995242173,-0.0218973827113641
ACE,0.010406551330417388,-0.02834424910176545,-0.027891220831126624,0.018077628714818324,-0.036021891996585516,-0.006296716230411597,-0.004315101938345471,0.03095222819328244,0.02482116052333729
IL18,0.01524148456698603,-0.0629670858970269,-0.12001483922267897,0.049650305574843644,-0.09381397164369078,0.0373342519231143,-0.020332356893324896,0.09007732163299803,0.08848358587333952
PPBP,,,,,,,-0.017831886705669164,,-0.02014123325170141
CCL27,0.10997168846007575,,-0.001169217160943641,-0.01490237228995637,-0.025885419289860795,0.002256874067493876,-0.006750786647753216,-0.03383689040655763,-0.03727167409642169
SERPING1,-0.04566357973110289,-0.033913010807536975,-0.12859703940825457,-0.07524990246399056,-0.07240362168656324,0.0877335679494021,-0.035672009855937416,-0.05361436356869908,0.011130799258564413
AZGP1,0.002067950547008614,-0.06488968484416853,0.0383310952129319,0.01075753818363914,-0.009913655696501555,-0.06341240335931811,0.022816530306526403,0.042326652283973955,-0.012092666392997064
INHA,-0.02151113435473178,-0.0005837190266016419,-0.029141200169847222,-0.01009344579213088,0.058117286064557225,-0.052317834159441544,-0.03496011118001117,0.028793197350977278,0.03414809490808267
SEMA3G,0.013303193406839678,0.03184169111623166,0.0064456249152022695,0.08460361128864421,-0.029269159847810294,0.01570796937025561,,-0.020606954162711074,0.006052466946637066
OXT,,,,,,,,-0.012034280082980017,
COL6A1,-0.07991428014274725,-0.07773724672310714,-0.15273312583443863,0.010802231808258697,0.026150491895855266,-0.15406471803994132,-0.006575731266830915,-0.021647373110267293,-0.07583297086163404
FGF17,-0.008013425633073704,-0.033425723042577946,0.01406967269783552,-0.02910409453961193,-0.0233751645514321,0.019386512076707135,0.12398462241855485,0.038322614782705704,-0.03060819170248857
TNFSF8,,,-0.018013142469551435,,,,0.002499108641556984,-0.012796412833528368,-0.02268066687931158
FGF20,-0.022258223093033252,-0.026883178389717977,0.02267118630549069,-0.0299067521616137,-0.037855266251707216,-0.016905258436554507,0.020355972886970476,0.0034962630345012615,-0.016789656049665966
ICAM3,0.007524060169377679,-0.05064651069279692,-0.03717335011182668,0.01503552786130129,-0.05033249512796827,-0.002080153862153914,0.10450307643268168,0.03960236918253844,-0.03952823482917015
LAMA4,-0.0062370960787574885,-0.07021379920263554,-0.11321435280925267,0.015522252683460575,-0.061786541526530514,-0.04775021134347762,0.02032410413014018,-0.031051078444903634,-0.04946880534640564
DLL4,0.018276247413313167,-0.05698201065584052,-0.03941812347911174,0.006293406435846246,-0.029497751042643974,-0.025500887232460898,0.018741387404776894,-0.002624970405011267,-0.05188506042496437
SEMA3A,-0.03473229674894271,-0.027424278454123856,0.018526362724590236,0.02298349350512135,0.10141303343364899,0.08653025531111647,0.04648624479005312,-0.02109420685040275,-0.05018268277437514
RLN2,,-0.031581424405826876,0.04688132337917323,-0.0033710305980641183,-0.027380811944222337,-0.013318666915541713,0.018180656672676786,-0.01403557175231474,-0.01972463506946192
C5,0.02741843083706792,-0.01247957262760504,-0.05870324139344602,-0.0015704913923995656,-0.04363154577314979,-0.031269651298854714,-0.04932856164834374,-0.006092953900851055,0.057865412597638555
EDN2,-0.012671676066263272,,-0.024619507346330366,,,0.008145795843884671,,,
C1QA,0.013330683119472381,-0.062198397180757495,-0.13240593329536407,0.004592499561036486,-0.1504244995986016,-0.09205750533832732,-0.07831842044157859,-0.010638669552274015,0.034909082563481894
UTS2B,0.03609459654050153,-0.023508097424803663,,0.05692718760974684,,,,,
COL9A3,0.022657183605695637,-0.06626399653369391,-0.09860768768881085,0.007380454673740723,-0.0661084102417662,-0.12097122140481464,0.08538312024075023,0.029876426080221327,-0.10357063700027941
DLK1,,0.0009883215173915895,,,,,,,0.026407083124834557
HGF,-0.023613264689507377,0.03644076069804012,0.08201554127953169,-0.03311124272972469,-0.04844237869635788,-0.020285809922869207,0.03231564102861761,0.037277186917405926,-0.01884050853103337
P4HB,-0.07907602959411578,-0.08910773012171727,-0.13137477515527068,0.0016539345480518614,-0.0282786214017322,-0.11325410706332163,-0.03550370320652451,-0.02694456662224579,-0.0724697783280517
ADCYAP1,0.04772539514907913,0.014943902344415021,0.07291417819281143,0.024225175534926004,0.007109977349576695,0.050273294609942856,-0.0274045283452466,0.02132230216038466,-0.02784403574493263
GREM1,-0.0178242847164607,-0.028038057222182538,0.041200407778716745,0.05247838247868187,-0.09386934277547221,-0.027447566736272577,-0.002232340401125857,-0.03126119479564617,0.05691607863857608
EGF,0.03702289596618356,-0.016387754621707624,-0.05389872645465284,-0.02593686119732079,-0.030397239525465438,-0.024241447808740935,0.16550746066062363,-0.017671403457580163,-0.016109299621963016
VEGFB,-0.028840534278250837,-0.05175726337743303,-0.061750842792009555,0.03725108534676913,-0.03832806355988665,-0.13402716259465045,0.0036320832009551843,0.006183748948365184,-0.05268549648590674
FARP2,0.045182265054648375,-0.018545872174294493,-0.025573801153918715,0.05504029115753605,-0.03024681246622597,0.005898805303391754,0.020631310036295866,-0.029480650096876407,-0.0981926851712914
BMP3,,0.017734016337677898,,-0.013105542795921108,-0.023203250715729973,,,,
IHH,,,,-0.0333584862794769,,,0.08110700958798626,-0.013864957751393178,
LAMA2,-0.056050708488495506,-0.014248464021050282,-0.07208808886928939,-0.007277454699567989,0.14267949582365433,-0.030473064424557408,0.04786780029194799,-0.04079277344324279,-0.059932718932580696
SERPINC1,,,,,,,,-0.013692343643888123,
NRG1,0.06690787671250695,0.052677591494912114,0.00236832210118037,0.001040784158105951,0.2082767267510664,0.0383539846319669,-0.012570226225517102,-0.004879866242551971,0.016991000397145392
SPINK1,-0.03791634273501917,,,,,-0.013318666915541713,-0.025463105439290267,-0.016830645704790335,-0.012662946539995265
EFEMP2,0.008910372047217755,-0.08435517012291897,-0.10629491057703587,-0.029197608374808816,-0.009321584635886141,-0.09612043907318711,-0.008382841959571492,0.01099062053617717,-0.0190684243985743
SELPLG,0.02689051996904853,0.03374991974337984,-0.010818663506626646,-0.01516083199687034,-0.009381166642359707,-0.016319030785518007,0.07490022106922227,0.06306292104000062,-0.0313795808245022
GDF6,0.041340047750483805,-0.04691221995413555,-0.02313343561766803,,,,0.04285897091850185,-0.03335158354330225,
HLA-E,-0.028579764258484883,-0.09313181217375671,-0.13638819113169307,-0.022070490141597836,-0.15304381116898627,-0.09927281683203361,-0.09643856373640834,-0.04395572938451591,0.012784239461036186
PTN,-0.003905323705400536,-0.14803484135298453,-0.12885929537726343,-0.03856656152884215,-0.06478783300927332,-0.16925105305987928,0.07216280183959187,-0.05015766970920598,-0.05192623611323554
CD274,0.039319283371007735,0.01097765057883309,-0.03361763292878514,0.023576301876822917,-0.038772567195386916,-0.02191907920761352,0.027070290575759118,0.031705612035899236,-0.08568666863336756
FGF10,,,,-0.01890534459600672,,,,,
CD14,0.021581641435758726,-0.03067914154963431,-0.10496003761526745,0.023738107910586947,-0.10780041078655814,-0.08855399836790415,-0.04958800634358025,0.006641073396267055,-0.020014486805412034
SFTPD,-0.020446238688097813,0.045247311615824896,,0.015959089467013333,,-0.022519205933270982,0.03689070909994665,-0.037034721432299286,0.031235144072094864
SLIT1,0.001446106516648923,0.011371663499334333,-0.052263186933261825,0.00409056868628823,0.1307930197047273,0.037183024571042715,0.05163666057406879,-0.010326294759904165,0.05434123451538875
LPA,,-0.023508103318377375,,,,,,,
CNTF,,,-0.024203448763023765,-0.016921216950951102,-0.03710862695540603,-0.015464393578741673,,0.09095568538622388,
BST1,-0.04309990070040971,-0.037854518834842865,-0.10363000033844362,-0.031783828731594875,-0.04143611620604285,-0.032194211733105736,0.029309077297304774,-0.02378951421352694,0.02432085211883873
AGTRAP,-0.022585385613331562,-0.055636063391432115,-0.11619829902155268,0.0023111141826615577,-0.12162097934928326,-0.07597506682061476,-0.026053595420942762,-0.020399434845858627,0.05911146560304372
LAMC1,-0.035804518356959046,-0.07092341770710338,-0.10519562856355731,-0.04165684802010222,0.019934468509974865,-0.11824616038071123,0.02247895053226958,0.0014679351741965648,-0.0418771751756995
COL6A3,-0.013305777018830546,-0.004764240918774921,-0.03807579917184521,-0.027630678108196364,-0.061962052814972496,-0.04179389132911239,0.013891272050763098,-0.0030893413589557404,-0.07669264799364733
FN1,-0.05800100006973691,-0.11328491901994478,-0.1103373821690013,0.019093631435593346,-0.061265244409097724,-0.1582430141393298,-0.046273533688570824,-0.04531980866537116,-0.08704720391302087
MIF,-0.039940689822059956,-0.05947917316384448,0.04308952684770288,0.037351605578215964,0.027940839407745582,0.04177514947980036,0.04268883960261481,0.03294225711625106,-0.009260365635277962
JAG1,-0.014598865574391053,-0.05325689506930594,-0.1270383159951704,-0.046152658618655085,-0.045496516114596736,-0.1577039718287328,-0.06520959655408098,-0.038807790123213476,-0.10057493113731295
NID2,-0.0031756300601579065,-0.12315592620376947,-0.08423884658316519,0.0006770459514678302,-0.007696508225551255,-0.03443334534917893,0.03373514718548782,-0.04288937258491184,-0.02155949621608098
EFNB1,-0.005560942520979929,-0.05749025408720233,-0.10902071037077633,0.03538687196318253,-0.01781728389786228,-0.0870663574508006,0.02818423252842965,0.0009061683521796682,-0.02663210398710138
COL4A2,-0.0036257670181021142,-0.058939574552730536,-0.10098603615343835,0.004672266278966811,-0.08486600783592106,-0.0976863540253234,-0.011645232636266432,-0.01223519618688528,-0.010168329366941797
SPP1,-0.05905549530067584,-0.09221841248125655,-0.13253990942065896,0.010474044367061926,-0.1697446444461785,-0.1849482170339236,-0.042260811056570945,0.0022516534160810942,-0.07858648344258451
PODXL2,0.026923258915568495,-0.05477999214016062,-0.032407900439459306,0.006465801677406981,0.016952733906762586,0.08080018535968031,0.01375130814042178,0.00982916114130398,0.058627558564026266
IFNE,,,,-0.018905343120945006,,,,,
FGF9,0.03769465668861404,0.02904452456050972,0.12688530861294856,0.07290671554136155,0.10854221401192901,0.1808868505399065,0.018574699156381783,0.06761418611228999,0.003975949895010373
ITIH2,0.04171376303482279,0.04463939615283818,-0.02356679502455534,-0.021305295602421694,-0.0033065141720014786,-0.021674934015972914,0.020705450279122167,-0.03326672684716632,-0.05735561250440163
ADAM10,-0.030421860455492014,0.002943158581585287,-0.06899531243390816,0.018233487736179693,-0.06127120374356925,-0.09402269039453443,0.03270217348265537,-0.010999904424629302,0.020933223325145415
CFH,-0.0406262010333818,-0.02306689613690069,-0.029669834404301928,0.009749889693589163,-0.09166808709467535,-0.020413903925085047,-0.010723889428634748,-0.029637728312708063,0.03864690732033574
COL4A5,-0.04943380345307855,-0.007169276892151725,-0.07332285841267736,-0.07134179975215481,-0.06989425181274601,-0.024925303362593666,0.08636629678299948,0.07163028928967456,0.04773589858186504
LTBP3,-0.008588421474974368,-0.041418466924656804,-0.021388840335018346,-0.03891381158865885,0.003835496888626784,-0.04314461661139144,-0.06982583854152015,0.03420523419672852,-0.02583870441840718
GNB3,-0.017730725429088576,-0.060151048962357234,-0.05396777056865962,0.01076022344985454,-0.03374627092875762,-0.04080567577840547,0.07521141446513513,-0.03820881745693847,0.0787264373963871
COL6A2,-0.04892814164759296,-0.08325074683468188,-0.10758344614707586,-0.04584178267644515,-0.05426675203975049,-0.02410798673366552,0.010309931665626564,-0.03826349662356785,-0.03827382150299063
PLG,,,,,,-0.08393861056253193,,,
GDF9,-0.01977143549212516,-0.03898150853902079,-0.02970818880525368,0.07426515264674827,,-0.04684035062744587,0.1783462973835875,-0.03127259660183141,-0.014052602983914824
NCAM1,0.01822853872404209,0.018977284830440276,0.007044331788525157,0.033109701847309804,-0.02471592841962563,-0.02776861728829381,0.045497311883523815,0.023018296077402765,0.040813627980145296
APOC2,-0.01963043781831187,-0.06770678671615944,-0.07601110191129093,0.04328104003086259,-0.12057181357091801,-0.06915510765222015,0.04277384198480124,0.0005362292458242928,0.04294264976654107
BST2,-0.040055904861674256,-0.048654311550370526,-0.11480032358998844,-0.04193897790612747,-0.08990505389155105,-0.1624966249417401,-0.04647370327554834,-0.003698353855818501,-0.0075956974880551295
COL5A1,-0.0742604524194358,-0.07371465736253767,-0.06297066866534667,-0.031241642564492793,-0.02950665492938087,-0.02612222781885156,-0.04264283132237944,-0.02281527742710343,-0.024447401667202877
CALM3,0.025792021073402286,0.14697588033315132,0.1436145457690836,0.07418498769862814,0.14632320831567858,0.17310269302586442,0.10018046739872395,-0.004568209448578011,0.08162287607528934
THBS2,-0.009684208992189951,-0.045881407657799474,-0.10515968441190378,0.03980026249213176,-0.04510803704767834,-0.15090319881806116,-0.019877997377301868,-0.004582702867326517,-0.03137810725370798
SERPINE2,-0.04120554233605562,-0.01729526572590704,0.0076017000214435825,0.0050634696368873095,0.0664794570276583,0.06371652829148176,-0.008915993865308912,0.0317334717673557,-0.09118591638701429
EFNB2,-0.017934449415409573,0.06132672952582718,-0.004636938193376702,-0.05575142466094873,0.001996534184779421,0.0384759730145569,-0.012777908706381663,0.0055030311508409,-0.09065767879016047
PROK1,-0.020741310346336073,-0.03396014573053674,,,,,-0.01337974752290594,-0.013161711695526039,-0.022494416136131422
LACRT,,,,0.03494445571863693,,,,,
MMP9,0.02059624815143913,0.01210400672137242,-0.007988095214108783,,-0.00015260035098192578,-0.043052029696006626,-0.028154448373158288,-0.04141930988325136,0.014817311540679069
DMP1,-0.015191006071412548,,,,,,,,-0.019084279086367464
NPPA,0.04397051800269965,0.04369958065810005,-0.03208264920172128,-0.006518254825952616,0.20194993287239757,-0.039928152563343824,0.11568247154350353,0.03010360035584757,-0.022815113923055456
APOB,,,-0.018557923239081637,-0.017667099190625687,,,,,-0.022494415782945747
C4B,,,,,,-0.023105653346877298,,-0.016248134037514596,
NTNG2,-0.04630533646817119,-0.03190679542463126,-0.047646688472809125,0.0004112281212856564,0.07947677640622021,0.032713031598740415,0.024510621490952393,0.019398635895953947,0.03177365760543375
LAMA1,0.06855052483761954,-0.0565866245675964,-0.10617973297806432,-0.024015297475160256,0.011532488446066035,-0.011920294066363593,0.031140606447229463,-0.01272666172157557,0.02237909692074897
UCN,-0.01848340623763624,-0.03342296012372269,-0.031089493536201284,0.06624953745934692,0.0444839634698384,0.008532892967316937,0.0037524066774632203,-0.04813252291510512,-0.016469701196238848
ARTN,-0.020147444822469326,-0.009080242987724996,-0.028112484248425922,,0.047892576415485555,-0.015464394654231432,-0.006695314858236463,-0.02539452200411434,-0.03244006600498224
PDGFD,-0.023219035081269365,-0.004453385262058487,-0.0014545816533375346,0.04905659663263218,-0.026139939522878835,-0.03538205420188017,0.05309227040711203,0.011382996608143035,-0.06755858178923388
EDN1,-0.028256567499275305,0.01765849499274891,-0.0291114683333799,-0.026446920011865906,-0.022414653021420868,-0.05916089240750871,-0.01163818817345021,0.02744639896928903,0.026792638787267835
ARPC5,-0.07698665107342813,-0.027186964966334895,-0.15702982552261754,0.008445071180725175,-0.12206863320156816,-0.14382031726229386,-0.021335273139434754,-0.027611084065938145,-0.03530147950109654
GSTO1,0.01846735255864412,0.11506813524118514,0.17455157828293602,0.056615452863140986,0.033953606347512856,0.0948680283568846,0.010579234363642113,0.004954270161509048,0.005371107993167094
PROK2,,,,-0.009476377243180399,,,-0.011625954532098868,,
SYK,0.030804382671670044,-0.0746883081861505,-0.028509082644364254,0.009855719379085031,-0.06295088849298613,-0.04071283642629841,-0.02438131481604366,-0.004863045902411882,-0.04597242663672555
ST6GAL1,0.013418885629092641,0.021442008639550342,-0.15064235261243647,0.007398295671152379,-0.09113094190417377,0.06303845904182231,-0.01216690783684085,0.058260134858569186,0.07642914374175236
WNT3,0.0022298033147428948,0.03033939464509823,0.06443348559319517,-0.035563019733873796,0.09993167168522536,0.129024631819276,0.059267542496445794,-0.017050381950277357,0.13352422329807714
HSP90B1,0.02076329729665718,-0.0779200670978228,-0.07725299308393908,0.043215082646088296,-0.017117594862053137,-0.1391957462683032,-0.07043375525573492,-0.011970116537514675,-0.057471497500982516
ZP3,-0.022350126287543324,0.009613079291087656,-0.07583680642878007,-0.017667100762928326,-0.0031953789873577485,-0.026823537665708126,0.059715300250187724,-0.022997532169179893,-0.006943124503012541
ANGPT4,-0.011883630639537094,,,,,,,,
NRG2,-0.011535154025840669,-0.004174534828962498,-0.01830530898118184,-0.006309278487883057,0.15367252598506223,0.013061278959984322,0.02825478817835074,-0.04522158000762307,-0.0044145327225458665
MELTF,-0.0055641814254174205,-0.05989483911583287,-0.018904534219933978,-0.03445904777272141,-0.020963557569670187,-0.020505748620558584,0.00018078311693424054,0.057479751500146836,-0.021981185898367013
NLGN1,-0.030277836461820747,0.03828606858873999,-0.07638804025315026,-0.006535465133189959,0.07829326900751567,-0.04960276241883109,0.03275598792771125,0.00044812231436830273,-0.024258040700085727
SLIT3,-0.020956804546606745,-0.014507264930894626,0.16797998164368744,-0.007689002957217743,0.06167768268733322,0.1176870294716673,0.019551807124157435,0.058599160845597575,0.00371726689577257
CCL8,0.052896466340895364,-0.04055667506768672,-0.008545131120674412,-0.015942384920663466,-0.04296278622276049,-0.014429362509421687,-0.03319686231805235,-0.02836022512862682,-0.02594138427340854
S100A4,-0.08330666702579904,-0.05255550157763998,-0.13162906409398828,-0.02808673280491228,-0.04882204687461063,-0.09051321449565172,-0.01203957582639912,0.014678145747841192,-0.013411796989617522
TNFSF13B,0.026444324763128055,-0.03471107219083758,-0.08902688704818702,0.02546933809102466,-0.1155799400333054,0.03681483683415828,0.018133480191444066,0.02391701808158068,0.006983847379095816
HSPG2,0.025591114352372085,-0.06917520436766127,-0.079684614489041,-0.013332239730444626,-0.048703250574348926,-0.05559464195440019,0.03635821195673253,-0.018884840002220724,0.009162222217576387
FAM3C,0.026536995973161576,0.032464141753819724,-0.03693876619854025,0.032833310226531257,0.10379136997122905,0.05288677602368966,-0.0016605417167056087,0.01912763851545828,0.021439379202335695
FLT3LG,-0.02144252245641112,-0.048249481869665864,-0.024985383971510934,0.03225096767898191,-0.005457313231551981,-0.06906885014302347,-0.010429589069300716,-0.024249951307336787,-0.04051394688437859
A2M,-0.0069268993100848495,-0.11113564247917519,-0.10729773970039884,-0.02330286476631854,-0.12923760565350645,-0.045474851645325304,-0.037035284584094635,-0.011103221051039457,0.03675430394812328
VCL,0.010412494069198796,-0.06792851199936858,-0.0004620075420585059,-0.012505136793674564,-0.02769604237237327,-0.046703510398755824,-0.020761996141242613,0.0026814236134941037,-0.010967234228692842
FGF2,-0.0181504956976029,7.454856445697307e-05,-0.09488632635390266,0.008995734440648122,-0.04920010965883281,-0.013643480996231395,0.019280704886679496,0.023556559479137273,0.03982060102383266
AGRP,,-0.024566733340913575,,,-0.020833457626962835,,0.048651712806594374,-0.01351765766452986,-0.016789651902093788
CNTN3,0.010564825324456377,0.025451516157530517,-0.006461461722621789,-0.0033471779143379727,0.09500976365746475,0.20157177344010457,0.03719058024520637,0.029117984528966506,-0.006164794431521053
RNASE2,-0.03664227793520202,-0.035375734727735454,-0.07716084260619592,-0.01826572029113272,-0.09947536205481955,-0.005303510255582194,-0.02398170891601501,-0.014756913668300313,0.0025611680613503024
ADM2,-0.016909893868014503,,,,,,,-0.017255693264496462,-0.017970833838081648
GAL,-0.006831161823775231,0.06003255200866208,0.06897889772478548,0.0010097584694515854,0.04849162921259128,0.09732354262136292,-0.03214536241921907,-0.017395264173165826,-0.04440277668224977
IL36B,,,,,,,,,-0.024125002879653985
CXCL6,-0.012671674087119425,,,0.0354698292407367,-0.0256286400190204,,-0.04975809597319296,0.05674656321897408,-0.04647774045530864
PDGFC,-0.04812693049110873,-0.03210964986973624,-0.08332570119686938,-0.005896993728122026,0.0062756835142093875,-0.04481673081167526,0.048953417223827636,-0.039471437566894,-0.06240642727358318
COL8A2,0.04639341470981276,0.003305781753167474,-0.10055957833452686,0.032336737924558795,-0.05738844434262203,-0.04758702799439023,0.01877007922865536,0.026112926830697318,0.03195046053130588
SPON2,-0.05991281983430035,0.046664915250468675,-0.07013739594763461,-0.0026000573823692936,0.04110420392465013,-0.0474480408760357,-0.02464861843670327,-0.06399997494798647,-0.03310014970684607
LCN2,,,,,,,-0.029139948483791877,,
SEMA3D,-0.012045152266615981,0.0340404673339568,-0.021654757367010558,-0.01461962376267352,0.042226627408023104,-0.015630610920130697,,,0.03106915025423849
BMP6,0.008927703917809188,-0.032123888672113673,-0.0009437267473622422,0.013750969247670882,,,0.13736004114488248,-0.025092678574694324,-0.018423631470054953
TIMP2,-0.03288543853676137,-0.07181989905685723,-0.16911400701819626,0.026007286604429834,-0.11447492215990515,0.07422235723767115,-0.0728718801315102,-0.03160954992551379,-0.0625627405400788
EFNA1,-0.031624689989747636,-0.02567815050890249,-0.08822252527069654,-0.02393403367976936,-0.08399917774868493,-0.10982440386196084,0.06836739006251269,0.005774008696138714,0.0012874691788706235
S100A12,-0.017372498688417334,,,,,,-0.014752375911792058,,0.04723507040246749
TFPI,0.04352791947343951,-0.06407958659509183,-0.08651361901818272,-0.025485361761118753,-0.01654299825699585,-0.11435273008305753,0.05087468721698421,0.0037004951997080446,-0.015512369384498282
GPC3,-0.022173399985289534,-0.09949784613143145,-0.02718269203983371,0.003847588790256965,-0.022341782425446717,,0.06657129632210311,-0.018044662978934815,0.031774808394271596
NMU,-0.030004739396701015,-0.0643354150679808,-0.015757702371115834,0.006344825871167217,0.15982032493466283,0.0645506346335537,0.05544951800762542,-0.026380266579324352,-0.03862214010618717
SCGB3A2,0.10252039089314069,,,,,-0.021551947818798316,-0.01669651678078784,0.04377231639675405,-0.018423647961344516
LAMB3,0.011282137489869741,0.12868400845511596,0.16037149712896712,0.03109021052449737,0.05114718834452593,-0.004567010002303119,0.057073341384707,-0.03843300748496511,0.065938621967973
LGALS9,-0.011420729016615472,0.01148017128060963,-0.10376130472162348,0.0005942031124313319,-0.09681789168550607,-0.07163449634328728,0.002237093293814957,0.04839958935316523,0.012934202496280179
VIM,-0.07371483257004383,-0.12757152049444462,-0.1566997601532573,-0.07039335040022787,-0.13400314188435422,-0.1825771178248333,-0.015370092143157179,-0.010179245578764847,-0.026260036466807312
PLAU,0.0005405080480737699,-0.011370269577968503,-0.034055045332954254,-0.04104888315821377,-0.012422740279114015,-0.1182365001767227,-0.04489536466802592,-0.024213765184886615,-0.03461921971870965
TGFB3,-0.04203655028278363,0.012163401085233424,-0.06168508775697539,-0.010558735793922016,0.03511191761132993,-0.09819816979522837,0.08043637715395323,-0.05780083964309294,0.007764307932333712
APLN,-0.04464514055155523,-0.05967546665458806,-0.1369339574255023,0.039533246877774736,-0.04888012480823144,-0.15486772798551332,0.061772889565185056,-0.03204084398367347,-0.06889991496543474
SHANK2,0.07070571592607845,0.05162157722334741,0.15542324818914494,0.008171630329058644,0.16590508616333327,0.17644222604479753,-0.011100626507090504,0.060361713442038445,0.004631608375572568
LTF,-0.0178107071156357,-0.02998282521131394,-0.09208653126338141,-0.016827768805293377,-0.10837037918342406,-0.03836024406918738,0.029784789542158893,0.038713687354251236,0.06710089264905332
PYY,,,,,,0.09289162102180362,-0.019494828401126388,,-0.016789656049665966
PENK,0.023839796567494527,-0.0028645481766589142,0.08257595126177254,0.022577693961166687,-0.042286255967817966,0.1406965374526501,,0.06560880471119204,0.02021848290105964
CTF1,-0.027531210909436724,-0.0014194445398698317,0.012684721007130395,0.0017693496527563114,-0.04090135603151277,0.04980930232011777,-0.0023116479341128687,-0.0205338629638867,-0.06012085169565295
COL3A1,-0.0007671048331930967,-0.09538315619411637,-0.06505982847871034,-0.010268664877496473,-0.05195875846549197,-0.06368424503569833,-0.0240969957400994,-0.010774741890686501,-0.04190952403945713
S100A10,-0.08554749526741219,-0.07403834383720849,-0.15995623211641122,-0.08838018666688185,-0.11886991749165571,-0.13730278709438062,-0.027571764766960927,-0.05355323008797467,0.018307840544087364
FGF13,0.02091346062374221,0.0761338046763164,0.1439151214257473,0.04209585132772166,0.1266340014320176,0.1931291804683295,0.05510154050267443,0.024815699128308596,0.0822615476993762
SEMA4A,0.05340481239807638,0.04162949043227263,0.18203344707014985,-0.013424687287264711,0.08515360385445467,0.10054567925786329,0.03228722915868447,-0.04001657121151261,0.03227657744859944
EFNA4,-0.05024923008909458,-0.029654042710974056,-0.06842551616596443,0.01494164292195261,0.03668958184833693,-0.031996020260636124,0.06465181501733826,0.0258206280134755,0.04938668521824774
HSPA8,0.007838674179959265,0.1051836394330128,0.08502109287245434,0.052234949293263666,0.0804328052390281,0.15214859966454872,0.0346747141264987,0.007445044660579483,0.012471147385431557
NPB,-0.011042373433768016,-0.03854559472224097,,0.022299949086402846,0.003673815531240226,-0.016890517258839253,0.0509155587115816,-0.03498223325405206,0.06289972923096009
ULBP1,-0.02316349749914662,-0.012047564434482029,-0.008313534770121115,,,-0.014429362164993863,0.12728791723551652,-0.02385402068869305,-0.047760743135451755
SEMA3E,0.005497351281140745,-0.06588845393531696,0.004744556932056818,0.027377187875866797,0.030441549822064054,0.07381970697508951,0.04746836097700289,-0.035591066729043344,-0.002377014594294509
FGF3,,,,,,,0.0551084245549919,-0.032421232191093004,
ADAM9,-0.027965554264988427,-0.0618168754811933,-0.13929707456148813,-0.008167699066351682,-0.09774274170860468,-0.0664530797229158,0.027052946579768408,-0.021335258003120763,0.012162385585068023
ASIP,,,,0.03732481967924274,0.024793451953981117,-0.018524767144236894,0.007754482375188054,0.047885142483040884,-0.046001850114624064
IBSP,-0.02466843102210396,-0.05056116769776344,-0.030788828501371348,,-0.11077457932273369,-0.03263372378433717,-0.025041979128447037,-0.04219702691897454,-0.08751476955579014
MMP12,-0.011215441064523374,,,,,,,0.19180512178568493,
FAT4,-0.016722265489524168,-0.02095137427902199,-0.029859162090886772,0.03149432013591212,-0.043337233820108484,-0.027506563060723334,0.038377410384860304,0.028140781236543365,0.019732638614551386
MDK,0.09408546463452118,-0.061086240185027375,-0.10946730527880236,0.0018630240859763855,-0.09596343377992173,-0.17124766940543423,0.07018913496572114,0.03642569482204916,-0.003995549175191857
BMP5,,,,,,,0.05423664143670223,0.05382784856654117,-0.01273504618936068
CAMP,,,,,,,-0.028931327055455387,0.06258785938618282,0.021741069320116085
HSPA1A,0.040797358793082515,0.05297819162087948,-0.12669594340639925,0.022378864915548944,-0.06327749028325919,0.14052852500435825,-0.02492012704941622,0.028498917669045606,-0.022815565022616
SOST,-0.017372498738541766,,,,,-0.017805452881737918,,,
SEMA3F,-0.05479080854324934,-0.03595960773604872,-0.058657590029279214,0.02469290596511611,-0.03979693675244237,0.039562347072405774,0.013562510912078036,0.01459069875851328,0.007761322193417459
ARF6,-0.01075286050963316,-0.11612791488100858,0.04729721445786906,0.042334650960078546,-0.05924435517353834,-0.04428491211312264,-0.05804619416706097,5.835183587978375e-05,-0.038837578808584745
IL6,-0.029178490772650584,-0.03691534519008668,-0.02551363591358028,,-0.03810558103919125,-0.01838297176558683,0.11244425853686049,-0.03318870262537427,-0.01340095949786545
CALM1,0.09504198858158405,0.0888904255682627,0.15236154608639993,0.016174088408370865,0.16919718666765415,0.18002010304293362,0.001749677886510402,0.05338292073849885,0.10411079537709327
