,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916bulk
IL17B,,,,,,0.0178786606366271,,,-0.0003712760055522876,-0.0218132753948845,-0.023242542766840745,-0.02901803955242738
MMP1,0.024593534060847102,,,-0.011839635942037983,,,,,,-0.020772992254543734,-0.016830646501548776,0.0019215647487014498
MATN1,-0.026049716172961753,,,,-0.014741498548278139,0.03128523046392156,-0.013836102776913235,,0.005371250482255238,-0.031541067166750675,-0.023953935525644367,0.04825941581997554
ADAM28,0.014886614537454526,0.018030258744525185,-0.02450582086898918,-0.04594822052430752,0.012275798357932407,0.035284192636073936,0.023523999453124316,0.030335827257162783,0.030946585832439266,0.01573000140703624,-0.010280124619803706,-0.05576370592610137
TCN2,-0.041751870704172245,-0.02609082254265097,-0.02067519263986724,0.07538423805895862,0.015451542825168866,0.09065823021133786,0.005657684640112306,0.032826759208536845,0.06719097304022648,-0.002736527897642481,0.05078017507794283,-0.014046339496418014
THPO,0.05965848846417987,,0.055211182405530704,,0.10173528493208561,0.0036444901790096723,0.07437707638542532,0.1168559223625322,-0.026205150151002724,,-0.020778929574364096,0.02356964086774654
CUBN,-0.0354234654594437,-0.011003241326919773,0.06475476271998068,0.03556802756905756,0.03212082340038736,0.03984842269498196,0.0465357646113238,-0.000992853767991225,-0.05057271373190245,-0.04029349938724217,0.009364983484587211,-0.050564104970018675
TIMP3,-0.007478370966632154,-0.014768571343248035,-0.04519005820445908,-0.001069173023832467,-0.024510436609312784,0.0796714186727207,0.04252210167305629,-0.030880505573695757,-0.021783369687614122,0.012811662055475462,0.010814958555648775,0.0031289759701657815
PIGF,0.021633196031079972,0.011155620093942692,0.001261100477324633,0.03571591204960447,0.03977669227737786,0.034903173172179176,0.011915760353797003,-0.0013920759972311653,0.015675756570199657,0.055380121671612124,-0.03396357412753407,0.027115226299726923
CRH,-0.023245256715473502,0.04529498805032876,-0.019971840553364456,-0.012031228183444148,-0.0124227830211885,-0.03907415067477692,0.028695939765792832,0.039646283118020445,,-0.009700635330775205,-0.013074756227712305,-0.002374777059498386
BDNF,0.04351161245935066,0.0902018071646354,-0.0535633114272939,-0.026229979500585764,0.029884876879742294,-0.08149021923950639,0.023990402726238255,-0.02613698428803616,,0.017102011343317357,-0.016886373432678604,-0.03147616520005008
CCL5,0.002162686767468319,0.021285794227828572,0.06003294514530512,0.013030611463633254,0.0620239836262798,0.13910760274251732,0.020023807085291213,-0.004585281000979287,-0.10574640105094472,-0.04073427158581694,0.015401432366276946,-0.03846454071310272
GAD1,0.02099745878362268,0.032201118358100224,-0.028415368718881413,-0.023419259010073388,-0.05569507230286806,-0.010639937524875595,-0.04176022241760673,-0.011886652790228686,-0.016769767535901012,0.012487203324432388,-0.010628183029570078,0.014342079125332766
COL14A1,-0.03123348673599277,-0.024807002054223225,-0.028511227663636302,-0.04620141948207255,-0.01923139773623335,0.002534722709462907,0.008499940368716668,-0.027684655151277444,0.01119708734655058,0.05599970594720536,0.01687646114489703,0.0027986656624304006
HLA-A,-0.08651450479451535,-0.015969830836184033,0.06549813207559432,-0.014559588217097554,-0.01765109730924896,0.10477486566032322,0.040199204767006724,-0.01950149903882914,0.08448464962621341,0.03904089755669519,0.018293417489409707,-0.06126264967431671
CD5L,-0.023245254026174358,-0.0018064305153827013,,,,,,,,,,
FGF18,-0.021032753452945967,,0.0937377318544272,0.028849038509086645,-0.017235794480296277,,-0.014825929225314852,,,-0.02578851650310656,-0.01603427881903033,0.0064479601206066965
ADM,0.011953506189784352,-0.03881698753066332,0.04618147156506896,0.001795316495319859,0.13437420361582547,0.07377126513697987,-0.032272804289071665,-0.03805876932843038,-0.03485717810075117,0.09016170519972726,-0.02689029670907099,0.04169536484949235
CCL15,0.025907802383817086,,,,,,,0.02517418099978183,,,,
GNAI2,-0.06330097685344108,-0.011138052262572851,-0.03483001290009064,-0.09323552279291955,0.022770083776880154,0.06536061329025454,0.018657435545388595,-0.01781517478291725,0.06428514453925167,-0.015300718635194157,0.012738596705003758,-0.013129533303204837
HDC,,,,,,-0.03733461665374057,,-0.014611666256004734,-0.02178704186866051,,,-0.007598631022664654
COL11A1,0.015297492660843662,0.031041041402567894,-0.027355722696719757,0.045060266181975776,0.10721954168642273,-0.046197817511184666,-0.02831588788276556,0.044023243230017065,,0.06401427456042778,0.018594895717712428,-0.0011287036745120595
NUCB2,0.008938764633442965,0.0371569532850598,0.0020189987386922425,0.033416512195480544,0.06393526857645697,0.09860480417769263,0.048806823650279406,-0.035011832446142165,-0.004761076524374988,0.04303015888933967,-0.03405643196193834,-0.00096616355134203
FGF16,,,,,,,,,,,,0.013181349894231656
CXCL1,0.0022539152807988685,0.038701401794509004,0.014881577645113865,-0.01676434728511057,,-0.008472539023079713,0.014794960175379583,-0.019233506169228188,0.10525532409244853,0.018935469535448904,-0.048009792254488926,-0.0205848089811623
VCAN,-0.016659529801551495,0.012943313294148148,-0.022326153244285635,-0.013384009510667509,0.05370275554585942,0.0815989844917153,0.010520973663308465,-0.04364128805091006,-0.05021945660442441,-0.03813072029751725,0.03414432722549232,0.015403125647727466
MMP7,-0.04119328136298479,,-0.004106185717129075,,-0.015269976434052878,-0.01854732434590629,0.006355071149209148,-0.005709580064714769,,0.02565863349507823,-0.030179405515835433,-0.0095646347450071
PTPN6,-0.016518245565422467,0.0333468659012154,-0.017532881599208315,0.028684235347174458,0.0005722065338988241,0.033358982073870364,0.03283182911958283,-0.013936087190494356,-0.0012785882294628844,-0.011725234728701612,-0.009537773892307769,-0.025448676467094443
PTGS2,-0.056019668032791584,0.04943627420963942,0.05757435364782211,-0.04781484528465989,0.011751904166809985,-0.08013404055517905,-0.003693085465295116,0.03836231333977084,0.04156459699470409,0.04515738363719334,-0.026683505757414048,-0.012176142283861338
XCL1,0.040613369718910365,,-0.0009054670092139839,-0.012589295374212878,,,-0.022443409366157418,,,,,-0.02475277547048963
CD58,-0.02302567679627982,0.06876569534455965,-0.026211250723242666,-0.003513442094938589,0.0034133599588295704,0.13767023077873247,-0.00029938608804832943,-0.019506118659907395,0.005261698246842437,0.012263811516906531,-0.013627926604196237,-0.03295833960616134
TNFSF14,-0.025666311557524683,-0.022242167682478955,-0.014531899769314694,-0.03543466262948022,,-0.01691493645404026,0.018305100838027638,-0.018786074470841515,,-0.020629456800099276,-0.024302570256675395,0.025087045071543638
CNTN4,-0.003444560457669017,-0.017411097908876513,-0.012279599008265654,-0.029649589756543446,-0.021204229700061587,-0.04706436044547208,-0.007098903833612858,-0.020601132578705866,,0.08552819221551673,-0.010942792008345907,-0.015275111871771368
NTF4,,,-0.021838689581541927,,,,,,,,,
INSL3,-0.022818784918165906,,0.0026626749916776014,,,,-0.01575659120613812,,,-0.02294252883652617,0.04085028843010135,
BTLA,,,0.019998381827157737,-0.013124759524004683,,,,-0.012038310188523851,,,,
MFNG,-0.012584941240821908,0.010180670892936899,-0.047180305014512876,-0.06661985635609124,0.05843554335198329,0.04562088991563859,0.0222200064357816,-0.0034124310240160817,0.10686133484252551,0.04720547842119533,0.03918143058264522,-0.09286450505134558
ICAM1,-0.01499243078597183,-0.01664673404458239,0.04245014485186139,-0.01227354511633168,0.01949646436177371,0.037726663760323804,-0.04152488994736104,-0.00946170140203771,-0.05082190762749827,0.07276134206312738,-0.02820310820787472,0.007556173269174579
PROS1,-0.04982251979150531,0.04805273065411943,-0.0708707218686859,-0.0321873283779086,0.08259540223734321,0.11210521789138309,-0.03152383610792522,-0.009226476563239161,-0.0395623645991089,0.0474990945384339,-0.003935258393149172,-0.03152249345467363
CLCF1,-0.007582252863902299,0.02355828852883903,0.039102041797622014,-0.022283142147635323,0.08792175858981993,0.03614337001034474,0.0016375098979041455,0.04099949137816744,-0.03840327894603784,0.0998049189847658,-0.00039274554625921815,0.030756695484770755
PSAP,-0.0867531736044733,-0.05041455688400944,-0.04264346941492295,-0.017944423700361898,-0.04540488388852835,-0.07004806475380285,0.04757785194400626,0.02366314508510152,0.04778362867452232,0.04881578870867962,-0.07674443122112393,-0.041429580553317295
EFEMP1,-0.04859029718475216,0.049491670404804115,-0.08442300936919868,-0.02024746800170825,0.010304819609646704,0.09473417859282186,0.04170792236219346,0.005545495829669624,0.08751304787635901,0.08029311619692958,-0.02021523262597108,0.01088798801185045
C1QTNF1,-0.01758882698308689,0.005686713653071152,0.017687460413497263,0.021138000878139985,-0.03149304178248188,0.08380583301499889,0.028904928200575337,-0.019599133668366162,-0.016478843991668195,0.006352251305538447,0.0034163922378460903,-0.021333862976388646
ALB,-0.016342726243063595,-0.018321467387314935,0.08382767609277471,0.05475927666087176,0.1601731028743775,-0.018920961967274393,0.04748677221389986,-0.007869298552336628,0.04391442527241152,0.016974250984495825,-0.020488904645704024,-0.010361038405786775
CCL13,,,,,,,,,,-0.015313885159400428,-0.027260379888297187,
EFNA3,-0.02197076473956793,0.014536611318481291,0.0266691678538933,0.003929586772654289,-0.034366442072217285,-0.04084115816275699,0.06997524058396289,-0.017917894917364518,0.07863882290628557,0.022051327803253577,0.02258161586058901,0.006578986873287641
DRAXIN,0.027115302601061184,0.057815624482787605,0.026346826261302473,0.013529622125394849,0.11250304089967524,0.10729970940910981,-0.009057122808784063,0.10474563941593507,0.011282250596347637,0.0619331491998891,0.059550852530764996,-0.01544906967265838
RAET1L,-0.017776055064711426,,,,,,,-0.020520113392148175,,,-0.029525354035819084,
NPTX2,0.03802120343500159,-0.002040527048253109,-0.024467802743992066,0.013777735921045177,-0.053994835210823516,-0.11276713182613637,0.013263174702558713,0.033621659451905477,,0.037776072485156784,0.002601043005345158,-0.015620761012195153
FGF11,0.002269273394418664,0.08788851715808382,-0.0020879610460563217,0.0100850347470947,0.10642790430783165,0.13383497643195907,0.01793373482984886,0.030020473954030145,0.1519177513177364,0.05627711300646596,-0.014252293076565713,0.0263804885159438
CD59,-0.043203862389693024,-0.012228541207030461,-0.0715847987555016,-0.026950184928853576,-0.055114886638353074,-0.10096821505585953,-0.03694150551714412,-0.0028698587399398155,0.0029674584089393794,-0.0004302870294831128,-0.0014215259626645447,-0.04663632329677815
COL9A2,-0.017590529450945736,-0.05127280589245866,-0.06028489807997185,0.009617642714710729,0.0416755959732035,0.05364959257646134,0.0330905110418827,-0.02264891089235686,-0.049136815460384786,-0.013883458143682123,0.07928263396816648,0.06520019015399778
DLL3,-0.006929822917651662,0.07055160625097759,-0.04021788152969376,-0.0033284648545020114,0.0748356699634856,0.0662154617061655,0.0012111048204375143,-0.05726813589743632,0.0120416898192235,-0.014185093728570774,-0.0031906399568332974,-0.061985683003368396
FGF5,,,,,,0.08999335773816748,,,,,,-0.044698986521819174
LIN7C,-0.06134976066999311,-0.00698704016702067,0.055396942533193785,0.0362294095359071,-0.01007095547000741,0.010856728039668235,0.03376558593233199,-0.022737707011162917,-0.011661049404998852,0.016312016953671373,0.00475325870327835,0.028571081688322127
GDF7,-0.00769123822664748,-0.018683347009523735,-0.018120315014280863,,-0.020864604455516654,0.10203171993693681,-0.005844535782852085,-0.01878607374081463,,,-0.019756569181433786,0.06178697877854159
PSPN,-0.009721809426254883,-0.024118425549542685,0.02814773935849154,0.041297053228991056,0.08691044203529028,0.0425299182336904,0.007411788876742618,-0.0032078517118186334,0.033970439668486535,0.039799471437295036,0.07951347939559085,0.01886364466320372
ANGPT1,-0.021171551271499757,-0.015774147015225268,-0.055244167835151355,0.01145686981767338,-0.025141955816921677,0.08171410668368534,-0.010802830613010832,-0.04438306818744118,0.005265611560288892,-0.016442209609162074,-0.027996585428146446,0.007427281402371944
PNOC,-0.016520896180688232,-0.03909842249070386,-0.0605749983315795,0.012884205472149409,-0.038338288544990703,-0.09973002855590635,0.009861956176677787,-0.04466474611892201,,,-0.023422219686311176,-0.003956538945953585
L1CAM,0.014470350204610866,0.046887167227566424,-0.03875392850809849,-0.013995771524220647,-0.014918661030140227,-0.09870221422990111,-0.052420595056837105,0.05219236340033892,0.05544612277943406,0.008849552688187984,0.03496424314174126,-0.019975660733162322
APOA1,0.06939520719735406,0.02527767820873577,-0.00011288904867036823,0.10474758180812474,0.013062146301022745,-0.002154949354512021,0.0462129790903461,-0.030403456693833406,-0.05084226731147314,-0.018291660336252635,-0.03166800833226429,0.00362323927119569
PSEN1,-0.01036069923791895,-0.0021445923896850133,0.0527610205497234,-0.057431708227198584,0.0016971264051096877,-0.0005559183202797839,0.011962807677654482,0.061642732893686734,0.04862448768886579,0.08564374191238686,0.05300254777211378,0.026373856151498027
CALM2,0.03899270839324436,0.001312173120194304,-0.07976023778443353,0.007508813202290405,-0.058995468711189235,-0.14034473808495096,-0.04464368572220758,0.024431784715403478,-0.02155425514934951,-0.006721719675001916,-0.03753994084778595,0.010297279468623037
CLEC2B,-0.04126117909082973,-0.020091286568869576,0.0003954442666952131,-0.030177453037955118,-0.001024058908267595,0.052677210754371276,0.002717775666448952,-0.0011906231755567443,0.11866790926686166,0.0769339414379142,-0.004364914389123055,-0.04820140583519342
NTNG1,-0.01661879981106014,0.01745576148269202,-0.04035099565664451,-0.019528785205390975,0.019557110709541834,-0.011218114151165897,-0.015101777523692428,-0.01853881367116998,-0.04422275204749757,0.006183697338458228,0.09591575248470915,0.0042790663840305875
LRIG1,0.02617010436158015,0.016215036841148295,-0.05406158347172296,-0.004575332635923028,-0.025285086155272612,0.07859401397404704,0.003879871000729946,0.07594963916232256,0.022331480091688182,-0.024399117690789056,0.020403446021217235,0.08288336196895633
CPAMD8,0.026624537357482214,,0.12053718055040295,-0.015984163027030783,-0.029060232186890456,-0.022410835622418173,0.06207945054609014,-0.026285905306545843,0.06694676892048736,,,0.13036455975775252
GHRL,0.0038776785788753074,-0.023697807940278464,0.033845443730042446,-0.027070356111777057,-0.015528020920222704,0.07349459876517543,-0.012036168996799096,-0.017132574266067624,-0.024711793732245732,,-0.02137056533310739,0.014877268096935506
NPY,0.08559067043086296,-0.024014747811314047,0.00617437341651047,0.020922472282855296,-0.0678404735390261,-0.04593466924075046,0.012645804167690584,-0.029937784537859197,,-0.027236260035420495,0.0011620542603092247,0.008568709033784629
MMP2,-0.0487170611676196,0.07156449967698642,-0.008055096001667173,0.015271039979783628,-0.00041323709564928,0.15195910712204327,0.02660627023244735,0.03287942147883374,0.11410285168781967,-0.042662131459822276,-0.0006134020144129275,-0.02452532055044709
LHB,,,-0.0163458515361313,,,,,,,,,
PPY,-0.029973941678174885,,0.014705616981424812,,,,-0.012773353537270207,,,-0.04027178079873323,-0.02512787419033639,0.01496108483401024
ALKAL2,-0.03333619899719864,0.06924191043801925,-0.01610837180846296,,0.03909708971191534,-0.010484439086404727,0.004312085774982125,-0.04555352163287793,,-0.046196532736270605,0.04183651089659494,0.06647602867080872
CSF1,-0.04167528603663834,0.006973438108586182,0.007182204248178084,-0.03584966253504428,0.044170586620492176,0.0374581781807703,0.020116451654285213,-0.004705745058427867,-0.047192318003299365,0.06365128815043147,0.04582287394833152,0.027478560581095872
SEMA4C,-0.05949208410760653,0.008938083079977429,-0.05970771262549137,-0.041309035884353126,0.02918567759104922,0.014182619712322951,0.011556691830137059,0.02407800112539663,0.021140901391134916,0.0197385509884842,0.0161009984838355,-0.03363910677936783
ICAM2,0.019044737426146492,0.04219864955599847,0.04666166519222093,0.09776007073741114,-0.044237902284349775,0.020181728789474437,-0.027318442050016475,0.02222559191947899,0.09538651752467399,-0.03125181683744942,-0.01379322188811147,0.004568404649113662
SYTL3,0.02643857905490281,-0.02263693317910925,0.0498204947688717,-0.002798252773282124,-0.020062271435250398,0.04006061158830313,0.05320274291632008,-0.03090096502953869,0.09263263429883728,0.11095269380928087,-0.050482933263879294,-0.041720286413354644
IL1A,-0.012325806178155495,-0.02992337512909778,-0.01531510020815987,-0.002728262850928492,-0.020864601714665067,0.1112012407013005,0.024456480742000786,0.006001878583269303,0.01725922235820595,0.01260700081056254,-0.03151274001634398,-0.03439506053493362
HLA-G,-0.027353104143102745,,0.04973668269016974,,-0.011269273220905936,,,,0.006415257671181593,0.017256823209072045,0.15820625571233796,
PGF,-0.02465342821964607,-0.01991134187939438,0.01017284339315858,0.013230098662113972,0.00228143835666257,0.06695460081622766,-0.017253849859525525,-0.0023286712449922596,0.028344445516468413,-0.014566133168749992,-0.023534500649503087,-0.08052574544645028
LGALS8,-0.0030968482529602184,-0.015195257763007317,0.05199237637348831,0.011876728143366036,-0.0005560897716292588,0.054442013648054656,0.05199858390573095,0.05996226183543939,0.0003396840083049424,0.02881215572811145,-0.012616468973440674,-0.007043199674358239
DKK3,0.011140975518634421,-0.07923192583183114,-0.02202985158488885,-0.0614570188240213,-0.06355873748326614,-0.11151197342892234,-0.028674505759751178,-0.028102530043836393,0.05644186915663232,0.0076169303642540055,-0.060735736174893806,0.017165856573036015
COL16A1,-0.01213208024570588,-0.02328071474772698,-0.06038407597186202,-0.041092094270415595,-0.00449213138747835,0.06430932589298054,0.06160875508268855,0.0618022370533165,-0.043472444683778186,-0.055635423482993544,0.05705134609566985,-0.02865780184414337
TPH1,-0.002491128156853452,,-0.013039391108580415,0.007471974959085854,-0.011941366484293189,0.03087390164142145,0.04039160302650609,,0.034645172149351595,-0.03710428470651438,0.009956330625201501,0.028423291035659173
TNC,-0.05510197596443853,0.026521973398499706,0.010750749300460556,-0.012149782277792004,0.01855684653070104,0.15440018897079322,0.003487900752742206,0.041098951896865854,0.07488164900645838,0.0731050642698919,0.014673320197826871,0.04123435598128018
TNFSF9,-0.03571392897043625,-0.012121211464855517,0.023814309627646652,-0.029821129635410917,0.0345418463662027,-0.030903860702967915,0.0030300363387103842,0.012184799171614488,0.036858545045610536,0.04071254439224211,0.02178839535184104,0.019649323931035828
C4A,,-0.014778326384122385,0.04117762260012771,,,,-0.015142169923551439,,,0.21303887693166934,-0.019964934726490042,
CNTN2,0.022283668039453006,0.009586219381900666,-0.04585544507937809,0.001067994350846579,0.02308799712109173,3.3423200507134586e-05,0.01739757094357105,-0.014968406468914409,0.0485903788538748,0.015057045305046179,0.044550082406900525,0.014941462864451808
F7,-0.001455922627093433,,,,0.1291377661471777,-0.022410822596490833,,,,-0.02148099623771509,0.13275936322235765,0.09663220415004412
LUM,-0.033045547040711026,0.007851851085398988,-0.016071166585577012,-0.03145758127293244,-0.001182968373463437,0.09503439251802458,-0.030139803860021963,0.03447139478059988,-0.024083960279096726,0.0017020941276821566,0.04784858617388217,-0.06367592047819627
BTC,-0.017776047660413186,-0.02312545602241102,0.10244268294580382,-0.051876040293468866,,,,0.007802460012494968,0.0009517864583928217,0.09823481713514383,-0.019118815165341436,-0.011863086624205115
APOC1,-0.06503615028285349,-0.0038184518537393566,-0.009183854560889602,0.010212547449251184,0.0754956902293912,0.12150674165469746,0.003452296534034505,0.00048447290024314246,0.043961120139662385,-0.02550602876723448,-0.038846622967140934,-0.057554904700725586
PKM,-0.02169078045859088,0.0049099602603896765,0.03910353198251836,-0.03421603406398853,0.007935388615901486,0.049981340840481225,0.01036216082579488,-0.006794975572723547,0.07844732046811204,0.08225778163771229,-0.04990894639492007,-0.034310325636519014
TNF,0.012401138898889231,0.13991534722232932,0.03474383708816832,-0.00043842766601615203,-0.025478912109369766,0.09868372688448664,-0.034545778226427494,-0.025047444937966148,0.013841962266201789,-0.01508382742954069,,-0.027574663313744054
GNAS,0.032936934314588745,0.030136000665735515,-0.06528436805972931,0.028494554957121956,-0.02689270402693042,-0.06723956994374555,0.004175887108534182,-0.01128358204091431,-0.06717141971843799,0.03730131425039381,-0.04921670719303292,-0.017476044824723144
BMP8B,0.0073467749234263705,0.043905347912842584,-0.02502890730581146,0.02655917314461151,0.048621131579126835,-0.030367427300935106,0.004914583407648582,0.05205549182690832,0.04323365445031363,0.008713255453744875,0.05376529930875465,-0.035067614699707414
LIPH,-0.003302536890357819,,0.06066045473178429,,,,0.03226820089591087,,,-0.015313890791474861,0.05681827702504932,0.02596988825127602
CCL28,0.021321285128724547,,,,-0.022302763995709903,,0.04063322098573457,0.03837515589641218,,,,-0.016922088618382757
PTPN11,-0.008818386798711029,0.004143934868442694,0.02822544304565515,0.01696860465979656,-0.04483751889272573,0.02396219191587253,-0.012403523025555169,0.03751052773403105,0.0017863590836162137,-0.023693895885672358,0.04672116537634063,0.07980532563590748
ADAM12,-0.025203253620411346,0.09275132700376973,0.044556944148315,-0.01306492844942665,-0.01144495916003232,0.1006642634785207,0.013441686769291849,-0.01901104236587057,0.04236724503938419,-0.01791266674506302,0.07860854234773322,0.011159957890475043
EPO,-0.014132310887560416,,-0.0019688994563905804,0.07074445415231528,,,-0.012773354094829612,,-0.008396419096940768,-0.016631276496843244,-0.0189017451966737,
EDN3,0.0035693787318458606,0.010080900529897924,-0.031157511553502187,-0.017248515544749838,0.03489557467279987,-0.010547601417814195,-0.01979806886724043,0.045848495782206164,,-0.05371011963425362,-0.04536089063001894,0.03879411722236164
CCL22,,-0.018683346557099044,,,,,-0.025719425094171394,,,-0.01882302290995664,0.006310343161270652,
CCL2,-0.07531149577679563,-0.04923313728283609,-0.005201170679545821,-0.07776670633220728,0.03567220016551593,0.05860929868415626,-0.024504966962464615,0.007992728464605189,0.04780469438798864,0.03856760129739582,-0.051694940519213174,0.01243559425638031
DSCAM,0.0412310187386884,0.02875684233651302,-0.0044963136077035325,-0.07596032078748134,0.05606901568042216,0.06580422859019533,0.0008645946873195429,0.029597881805021403,0.03163202311239643,-0.013319624555151498,-0.06788064643828155,-0.011108715282933522
GPHA2,-0.022384772567398264,,,,,,,,,,,
ANG,0.009253671632260436,-0.01919993616555771,0.02353001352705294,0.0029605749867534065,0.03541001109103442,0.034561096765028144,0.04727510526831831,0.08739917764679422,0.033426937096292804,0.014390253020689855,0.00040592566355577767,0.06569962693424673
FBLN2,-0.051889333438020144,0.014400201925997046,0.026314217351322722,-0.022713646267174488,-0.008423590991463562,0.04142660273185904,0.009054263179608694,0.050609537100669705,,0.03144598514066008,0.008003489446558192,-0.030185629947296042
VTN,0.03822280886634657,,0.006707689394528656,-0.016975009099518327,-0.011941362579455581,0.06987179098577938,0.0064908759036342275,-0.026230973657422562,-0.0458006741723073,-0.019010687169717193,-0.024475208861428118,-0.02216319360127349
VEGFA,0.0010252406988128097,-0.024821209587065515,0.046912088498383755,0.038680055310434835,0.058661949791758296,0.07770276987329149,-0.003790749927959314,0.0016946065430027695,0.038955222554908284,0.06809894081397146,-0.020331957295295924,0.021622324748276234
F10,,-0.02132585838931249,,-0.015837970746966714,-0.020765758228922484,0.05937752885007374,-0.014005706688606461,0.0030763823039729643,-0.021136188043401113,,-0.03273660403976387,-0.02205525746014233
SERPINA1,-0.02242052933895978,-0.006869379366091904,0.006647832060956797,-0.00300622719275663,0.04544545820527094,0.01880198688412612,-0.035207507871885944,0.06865469750086511,-0.11514398364629998,0.07148541703145783,-0.04603780634458792,-0.00044231515042127676
VWF,-0.003320878992848062,0.027320749623806484,-0.031023195116486765,0.002762856032640701,-0.02915353993805237,0.01450094168054305,-0.007455347143689286,0.0014199834361817505,0.06771905529266571,0.0006043764339029893,0.0396087939843314,-0.0622503559595663
GDNF,0.04503723732679984,,0.03557114296407988,,-0.01858719386221474,,,,-0.03636647196672735,0.002813753426239459,0.029693374544293234,
VASP,-0.05436437570483376,0.003369710190363932,-0.020599858981906482,0.0240160220454611,-0.021899169201323527,0.05591746918085796,0.001248410116683998,0.004315226663148412,0.036181234407893566,0.036764562090574604,-0.03020292048694792,-0.01622987188270502
ADAM15,-0.024734808821957603,-0.041139821194414325,-0.004878730873427222,-0.012433869465965572,0.03844298905382554,0.02180984891685843,0.02005069785938372,0.016922532672393176,0.08380806446580354,0.014963481084951288,-0.024849389175916684,-0.01022246702010705
WNT2,-0.006159234137614372,,,-0.013640306471579893,-0.019650626089384518,-0.015680085885216556,,-0.022318510912002484,,-0.020629447451067706,-0.022695770807778983,-0.02807666833497281
CALCB,,0.07170601404513594,,0.01617869732950806,-0.012103848436156625,0.00725793678595266,,,,-0.018054539748059678,0.046662644677064144,-0.018895667376747003
OLFM2,-0.03512626419452074,0.007919736719846039,-0.06559527466444193,-0.05849383155519591,0.04237712633175139,0.010262103724732984,0.009822607286042317,0.018999042769419185,0.038514596027125834,-0.05329192992372684,0.0033735994868729384,0.07235143868366481
MFAP2,-0.07028972844738676,-0.008576596000891536,-0.0010897006570074533,0.04217196138645483,0.03337867064067169,0.02168687747857769,0.06217507140847224,0.01567121562189856,0.03397900267121654,-0.0034604265622576206,-0.012738443046251722,-0.03490450834555653
HLA-C,-0.0825979679763622,-0.07019801695425405,0.03225035219992632,-0.01010650099331285,0.01599301872850412,0.12001845927726713,-0.011777217239521166,-0.046422336050231265,0.03217097295985419,0.04452030445107735,0.043292443622356507,-0.010238232937738114
THBS1,-0.029321790676158452,0.011299233421459765,0.018434172016043488,-0.03112044332738905,0.015441566905439122,0.009685761259166734,0.016939702407359463,0.009517470804159402,0.08715552935050021,0.02989641436517504,-0.03879761960887836,-0.0540461557938388
HSPA4,-0.05588674012380398,-0.024529656665134663,0.0021301455240746877,-0.01176923131684552,-0.052699460752788786,0.020903198225655104,-0.015489066000130804,-0.01780350685367183,0.05803717583260034,0.007644338264864374,-0.025730450833737817,-0.03433335774959876
LMAN1,0.03667028637329596,-0.005576313906494255,0.05648031848880634,0.009857099143931482,-0.007269902197155806,0.07965114066988693,-0.022039596990272966,0.004346854790843193,-0.0037341015529898536,0.02523147713428321,0.013007615761076775,-0.03522776232134191
LYPD3,0.060674035205831624,0.05612799234515508,-0.01835066223708987,-0.016975010560075436,-0.015007877305498763,0.004461463726695419,-0.017883723155635814,-0.026064909858455408,-0.005848041670439018,-0.03468895751790002,0.07010455266758472,-0.014807661488051035
APOE,-0.062455423912277395,-0.02381226567491666,-0.05503005577311782,-0.008039684279097325,0.0032752684466764515,0.08814440974928126,-0.006446863016888266,0.0031915520069368537,0.008435689631154835,-0.036677831236117876,-0.02140417866118537,-0.07545745665941503
SOSTDC1,-0.04524422694560556,,,-0.021192054683427084,0.04414078791528588,-0.02143222498174923,-0.02130602902218537,-0.03246590565718326,,-0.03435003377841632,-0.02557299336651434,-0.006883249144514159
ANXA1,-0.07094042311292685,-0.03692120374003029,-0.04463770089883368,-0.06690068949605503,0.021295732986008536,0.10931142854112424,0.04010448286999077,0.009943395245854138,0.029820824895473504,0.027388682879703186,-0.023499688971959164,0.07205858830030659
WNT2B,-0.03611553941222117,0.02967505541677221,0.019361854360089536,0.053099129125660616,0.06329123020913367,0.02344868490809407,-0.033178661499581576,-0.006203928764650283,-0.01343723067466942,0.06323173892104463,-0.04666347121599265,0.0639816955136416
AMH,-0.03741347496198725,0.005173501839193732,0.04375093129471087,0.014459327771352544,-0.0050895252100749185,0.07786418868674026,-0.018412143295373672,-0.0221254823164449,-0.019149142678829684,-0.04435161725621876,-0.013807692079554072,0.0007434907377180004
GDF10,-0.023245255092620452,-0.019375208714425017,,-0.023358368758948124,-0.02505715191036552,-0.02963581955989967,-0.017202064410389174,0.05113334100909444,0.05358580005308707,-0.025645526251180013,0.019189311553853738,-0.02040643240525328
EFNB3,0.011652559238069456,-0.008784939482802774,-0.031536449455606866,0.0031937075844261607,-0.05053198684592169,-0.02497612469423141,-0.01656771570237568,-0.050649484300329284,0.03735865430934933,-0.05075477541918776,-0.0059366269841602155,-0.012954086879165702
LTB,0.06817838392427765,-0.028266204055581515,0.06319038658050753,0.09904574551987813,-0.012422778891525585,-0.0009526725471896732,-0.009924026803149761,0.011164818870774407,0.11187449356356448,-0.028873791313055588,-0.04034212107065218,-0.018277809079714404
ANGPT2,-0.02106573660212549,-0.029286619017192136,-0.0547025869977275,-0.003108190800515242,0.014666150503308358,0.1162531803688453,0.00224931853655245,-0.022424060034270214,0.06528375863941428,-0.07461170033896516,0.0430948735830727,-0.0636393503949759
