,MGH258,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
MMP7,,0.02995830335269003,,0.008761201620165759,,-0.018195914591260014,-0.013766303387305678,-0.016204348825907593,-0.028402388136135513,-0.031319707754926956,,,,,-0.09214201364621627,-0.05497337579093895,
PTPN6,-0.003962329008909206,0.084833668953944,0.0815344420881507,-0.023064088689716197,0.02485197353501359,0.020415523033953057,0.006366666127965726,-0.017405700390533307,-0.042774249931544994,-0.03534366097385517,0.08452195711654903,0.08563317026481476,0.06976677905479173,0.07175219359398877,0.0667903965097813,0.044413797753441724,-0.05584183690075945
PTGS2,0.0528237215548471,-0.01476259180620567,0.06288332825805859,-0.03468295150381673,-0.01327122564472258,-0.0446212424085191,-0.059622208868628734,-0.031665025856064836,0.01062473256512043,0.06379312711409377,-0.0244757328672512,-0.02122169631511189,0.0912051087772857,-0.03315210975695308,0.024599267111243484,-0.007595995457436062,0.09773249399583168
XCL1,-0.020271562363895983,,,-0.00647683313377037,-0.015984170246291708,,,0.006238471200538422,,0.042385216795653116,,,,,,-0.03539045246336165,
CD58,0.005442929048132175,0.013099149862200312,0.04871772607897323,0.0203632950667679,0.0458137160405637,0.028619653781155937,0.07765312415866255,-0.01393325786392725,0.018751262900955096,-0.01482203152003896,0.004665473568388459,0.09927469106618908,-0.022270896230609665,0.07499774036505369,0.06602203269183181,0.006601581358051287,-0.03202106426746531
TNFSF14,0.03829404370733653,0.013701715670610915,-0.010075208123418224,-0.054794176189201696,-0.028054786403677704,,-0.0286841162225109,0.047320541403668,-0.018414459212333156,0.03751472354742743,,0.06064517861434706,-0.018447862428831355,0.15378732003409662,-0.005160611868616307,-0.029096487648478112,0.025050300830811393
CNTN4,,-0.03571350038433108,0.030239772044068816,-0.029330640543679704,-0.0069119636009147825,-0.06761177939079605,-0.0023875435463068797,0.024125502319795943,0.05927043056412507,0.13015639201068668,,-0.038398616937199107,-0.011907437363220311,0.06688942981000669,-0.00023865650033109856,0.0165405436886918,-0.06910383637057219
NTF4,,,,-0.026571132771086643,,,,,,,,,,,,,
INSL3,,,,0.012036110740786757,,,,-0.01868531849967336,,,,,,,-0.006367565920922567,,
BTLA,,,,0.06361728906859487,0.005363124609897371,,,,-0.011268528663398822,,,-0.0061009858170250645,,,-0.0051853368619452665,,
MFNG,-0.06081429899165334,0.05263552470626986,0.02783487368109297,-0.017656937106761333,-0.02400165970953067,-0.018677384097567258,0.023205876386454362,0.0019309213291463477,0.024105838704571357,0.0022248880204210047,0.03989406899100168,0.057783405035166366,0.020107006442930293,0.09872913592134573,0.0019414696002074694,-0.01539798376218309,0.050570199702792244
ICAM1,0.019833907183478647,0.004958084956730096,0.004352963182250495,-0.020321014507146434,-0.04604522776516344,-0.008360553642574277,-6.681398772906565e-05,0.03325100413406328,0.003301330946789674,-0.07743438492205153,-0.03829492447016315,-0.004826009858678699,-0.029088403667924447,-0.029980597937404922,0.024661928018030292,0.004229660843338048,-0.019043838228942338
PROS1,0.010804925144796801,-0.05589086890516983,0.10538483803903824,-0.04892295916682782,-0.0539942945142778,-0.04422368568881777,-0.023752862174473286,-0.017369268757256553,-0.019201626003449334,-0.01051556977700553,-0.021509122081938614,0.018980286107026317,-0.027340885663682046,0.061416051005575845,0.025233129736596267,-0.004098639659508473,0.06557113558478
CLCF1,0.06412324945848427,-0.034238900084584654,-0.039235577235065565,-0.01975926840911709,-0.05799664136976779,-0.01691491966414703,-0.03322744093840686,-0.01906436691213461,-0.010483150285129066,-0.010559036089581437,0.07482706821743063,0.10099537011290512,0.03976847901556387,-0.04125681672560075,0.04050790673472364,-0.02111299067481325,
PSAP,-0.00845370129883164,-0.00046326248353252287,0.030819573209194918,-0.023141716514608723,-0.022525167142621826,-0.006144119934540437,-0.008911679697846167,-0.03187088784771441,0.03664535909573965,0.020840938689287318,0.025766043674097842,-0.026411078623248308,0.036446406133423065,-0.025473435066658317,0.06804970270680125,0.03209036045160016,-0.05181021639899851
EFEMP1,-0.02547063191095892,0.019565256847542296,0.051505480781596155,-0.014497003879698236,-0.03775597443666006,-0.03565052243879642,0.009318906759888062,0.014901555083168712,-0.04199783407508964,-0.07610233705081584,0.03569055147743453,-0.026258094046642474,0.10882290208779585,0.03967863281975878,-0.04663544884190263,-0.03534658686535033,-0.05448958276719867
C1QTNF1,0.028816308453305996,-0.0013768572015469703,0.018273102309913684,-0.02656450418931017,0.062386413073022284,-0.03752754308219511,-0.019699002164099588,0.041271420513947915,-0.002942426188816312,0.07725807512718559,0.08921692879027998,-0.05330928355298747,-0.00824663738738947,0.06708264887819491,-0.0031980729016069373,0.030466709469802383,0.021174124317837235
ALB,-0.030518362894435845,-0.030556043470846207,0.09882705929723636,-0.008272944595455172,-0.002950513184345988,-0.017405472218890525,-0.006851235133615521,-0.0070919465823553966,0.006795895663798732,-0.049727055636019334,0.040096296807109924,0.11880225954635283,-0.032190424349889585,0.1536639512179535,0.007654864321334874,-0.02815477697535346,-0.05290883657710202
EFNA3,-0.06164490948467595,-0.018949527261547604,0.04064527241530248,-0.05453714459002566,-0.015521717966614708,-0.012588971734752508,-0.07823427711653556,-0.053473696210281814,-0.0014820191068062032,0.09109684863779571,-0.07195279135567516,0.03673362873108907,0.020396957951043907,0.0775431746427233,0.12904295109571792,0.07843558816805715,0.07413875233159209
DRAXIN,-0.0012610270669061222,0.0012847582857190285,0.020412269858238474,-0.026712642966491392,0.10437698516718788,-0.026060751997610078,0.11716862502072194,-0.021076304475803498,-0.016793667592154435,-0.04287608158066082,0.016650949198009777,0.05356015249961065,0.10744898335636541,-0.013208430602963887,0.02617744452197589,0.05909681201605442,0.1076823731690361
RAET1L,,,,,,,,,0.038784468029008895,,,,,,,,
NPTX2,0.03250625080765009,0.04759333317622726,-0.03125262353942251,0.0031283898415871573,-0.048918846342168705,0.04260737483286931,-0.04671196874059248,0.0015400301315645964,-0.028251850664674425,-0.02565777942231485,,0.1184159210456671,0.016760906431474935,-0.14993655059989272,0.010600218119748124,0.019393756413638427,0.058628741539410285
FGF11,0.002559521764988136,0.02716554238844515,0.0020272743708899007,-0.005280307150651865,0.0615050621448409,-0.010896496203833792,-0.015031888240018521,0.026841612107094612,-0.015852427280675287,0.14168638795958302,0.06284301963122733,0.1332160719283628,0.08605255005834446,-0.007795535633827803,0.1125612809338862,-0.04240415179088104,0.008245129725448282
CD59,0.006332590821384195,0.09898251610815434,-0.018085943197083256,0.010635735414484879,-0.04782458276009447,0.03592116012684086,-0.029413540850217287,0.04686039044074531,0.012904989827171982,-0.018202602366264326,0.031561138191055695,0.02862076226770166,0.11627559405766888,0.13450111694138098,-0.056609110624655797,0.10963732401931668,-0.047782527105194
COL9A2,-0.005557327418875885,0.07388294456618473,0.019657684739946647,0.045362835057196425,0.05062846710982949,-0.05988082622972102,0.0115019929653247,-0.0037137978798882226,0.03508411658579708,-0.06395009197470843,0.0483313412040523,-0.01036220721959945,-0.03781186481210341,-0.023204324802236675,0.1039283152927546,0.034827503901869505,0.025024640942853924
DLL3,0.023976916519004493,0.10749622168397217,-0.004866323984083493,0.016030906805295734,0.002998770724668294,-0.07562120581405149,-0.04013957069395259,-0.023681386616090885,0.0017811520244743451,0.10580400982923129,0.05813391272839315,0.08708320751684852,0.07969762088226184,0.008787910653839008,0.07869359212527488,0.019277712531528997,0.0013042007483198737
FGF5,,,,,,,-0.018387425950173595,,,0.042425724229080655,,,,,0.013657042866353684,0.02450521663203441,
LIN7C,-0.01465027486471044,0.012494126057702327,-0.0027762864879898297,0.0213636089726624,0.01966924096088753,0.0687977534405249,-0.0154932861992229,0.02842310339369764,0.009642461948188541,0.095242513959581,0.07784278365922892,0.05808632880170739,-0.037777279989791364,0.03937782487615987,0.04190940774803362,-0.0797161511582489,0.15798628995767694
GDF7,0.0020220553261454046,-0.02158841539747382,0.04867363833716876,-0.00822225357481624,,-0.024862550527999693,-0.032892100218154606,-0.007157528715664461,-0.002792348245713714,0.050148458480177766,,0.006837583888774077,0.011705610093265366,,0.07769292720448728,0.004935951268394876,
PSPN,-0.015164880813429987,0.039150994147211744,-0.034621875895914034,0.06322820834846835,-0.012601425806740611,-0.011649531298462149,0.000625070088004739,-0.018093097879729906,0.07401294425629777,-0.029724009997686505,0.025516275775163973,0.04093405505034918,0.017940052274027313,0.03977806217008151,0.08226361154472832,0.02468999376961691,-0.038020428937927966
ANGPT1,0.026984272115153186,0.04161756150857994,0.09226286870163648,0.00011742185942867535,0.03651418258688701,-0.017179561392348868,0.04902551981803341,0.0036514533178987696,0.004867911045475366,0.04679482696866517,0.01707646931328682,0.02793532967711341,-0.05598990366569589,0.035219328754547204,0.09387276359891329,-0.028415830639986615,-0.053454048985937724
PNOC,0.033878412175201246,0.08772607769266742,0.03664231975922941,0.028302423590457457,-0.04483690294752316,0.030668755398686336,-0.03698924871497716,-0.007707729699444839,0.039162985676281084,-0.039950226137903264,,,,0.06643792614147892,0.013658517487142372,-0.016566193413876402,0.007508225220578507
L1CAM,-0.016913638941421557,0.004483469216319656,-0.021527813607891046,0.07515976350611145,-0.009826167244984195,-0.029397890879268897,-0.032582341870541785,0.04169926434313008,0.0013819229586833337,0.08297352184384542,-0.02061485811466388,0.03074824414535304,0.04951497996673667,-0.07653891154976032,-0.020781877469146975,0.02933446406599278,0.010046365337230362
APOA1,-0.013499348122303466,-0.0326254991526367,-0.006881961807005393,0.01039962452770374,-0.03846727026442542,-0.040199014195563286,-0.02969711608543357,0.010722939280585955,-0.02980203310018359,0.045619562272382945,-0.040487690702894194,0.02402997274623707,0.03766644337972776,,0.09673096884679605,-0.017784950368993017,0.03208904074512229
PSEN1,0.011054972680261486,0.0605809304562636,0.034975999183482834,0.019771343361423548,0.021375155312767187,0.025650155275678026,0.022498982229086313,0.03155203790963494,0.04649261613093444,-0.019370045156058252,0.015491300946046832,-0.04803232719806073,0.017245536113422846,0.04753101176824819,-0.020046253450285847,-0.021350342965292094,-0.006569581601562449
CALM2,-0.003285577387913523,0.09630975735222787,-0.009988687470424607,0.03946501832649021,0.021857475629537337,0.0074987630576583645,-0.011645819554632187,0.018811134394348783,0.08362823281653424,0.11190591638981927,0.11518253760833065,-0.00929840430132753,-0.012828358381713926,0.007176552802781064,0.07939332870854912,0.003117151445350036,0.03726584943125627
CLEC2B,-0.022686180270743865,-0.03896560725847927,-0.0014046601363800631,0.014723778784867735,-0.06500923396480338,-0.014956520378317475,0.027752081476868494,-0.011617403061466967,0.027793587041638545,0.0014049436317351614,-0.06171005652839816,-0.04893189379673503,-0.031563300427678936,0.03795679305597679,0.003885275340227421,-0.013613214828974606,-0.05482739073233379
NTNG1,0.0036991535101642947,-0.01699237554530517,0.04502912849953102,-0.018325223726461608,-0.020703021841881702,-0.013798447292268595,0.0062526282963992095,0.04289103197934176,-0.010988809234680035,-0.03044274352880222,-0.04486577434512896,0.007062060388061288,-0.01917649176951697,0.14131459116466585,0.12578445642255331,-0.01987858674260227,-0.0898471315678138
LRIG1,-0.06118342097939102,0.014922915537785155,0.028241547189214074,-0.02744009442893672,0.10370187120801354,-0.01815943853092062,0.01131392572887067,0.028738752451811077,0.023105438019925966,0.012013841609620973,-0.03345386601863959,0.058554881433722956,0.006402099085809246,-0.010955611382747572,0.09272220317559202,0.03799817791749405,0.054208624069558516
CPAMD8,-0.018475890562659664,,,-0.022835501120829993,-0.02029451017503954,-0.010975994407141898,-0.016633901288804518,-0.020726332391532612,-0.03408364004867817,-0.02002492801690867,0.00817226950086049,0.010630713311815757,0.007582573219698774,-0.015791115681354186,-0.009683697545175333,-0.021554570031318707,-0.03144483374320438
GHRL,0.10441352261372319,,-0.014511886158161617,-0.0035682372386202556,-0.012887957522102981,-0.01850340396109433,-0.01156778108868096,0.03681034158435973,0.01851931401815852,0.12185768111415074,-0.019548171221831723,-0.014462347872863771,-0.004108671480413485,,-0.011803092050183525,0.03320282873340511,
NPY,0.04579007634060975,-0.011466103900272428,-0.017788159219650827,0.0004920746243903695,0.037320155592258236,0.0402897595184415,0.023328102639151995,0.028956159110131968,0.017691122924954,0.06694451278982545,,-0.02163945073740448,-0.05442081521001833,0.05232903979841324,-0.04201304435049922,0.00015240122716405157,-0.138651199853162
MMP2,0.045518266390264316,0.14213896725726363,0.018713327288129,-0.02583417867142878,-0.019109470023863942,-0.05565051614645024,0.07310757427898237,-0.02066558759851543,0.02139135681739951,-0.013598504821719926,0.04473428727587486,0.04809767514742765,-0.032264993678759984,0.08303208276269108,0.011525827813350967,0.08135898944575087,0.07470326324540351
LHB,,,,0.03872555460400852,,,,,,,,,,,,,
PPY,,,,0.0355188289554289,,,,-0.015147577038099807,,,,,,,0.05329204511023042,0.026372754539866136,
ALKAL2,-0.0276677981511722,-0.02821783669998137,0.03458325614239946,-0.004103039272255929,,-0.05266289934490174,-0.01886007744655254,-0.007035122913833748,0.01609115618163626,-0.014999576785498365,,0.10467514900752993,-0.007028502555187739,,-0.006165531675322213,-0.01479147365702321,-0.024486636239912395
CSF1,-0.003111069213105833,-0.008387996643233388,0.027997824357139784,0.028687855103005738,-0.04054786776891511,0.018444254880023422,0.06335757129176602,0.008331643560048573,-0.004317946005756984,-0.0725433463972853,-0.020258850297800123,-0.007503259418897524,0.045389676529195455,-0.003101150331358794,0.1025811601484882,0.09011701639201304,0.019801047474281398
SEMA4C,-0.022276888583970714,-0.009099653244760617,0.0797355193238422,0.016298140960441014,0.005551448564278802,-0.0534838826864933,-0.002032828623225834,0.01319242601663163,-0.002901269361394073,0.07484947489516415,-0.028267560314293443,-0.022807333415556366,0.02121060981588005,0.02827379650460059,0.04999479354424711,0.011035474367847109,0.0020894845213480394
BMP8A,,,,,,,,,,,,,,,-0.029862448543665748,,
ICAM2,0.01393850178655336,0.13175464025472547,0.01000181950029671,-0.056648963646289865,-0.01943635882401645,-0.023187429882382808,-0.052620384977325234,0.046433066597494806,-0.02600875444984357,0.03758125397326575,0.01084500803839015,0.024856277963204394,-0.005872869683169535,0.04449146945133163,0.01738230094481712,0.01446007280951536,-0.05725511764972984
SYTL3,0.04439192418445414,-0.009029591469722494,0.025421094052175568,-0.0673224653788954,0.017806408141972666,0.05740699807613045,-0.004689873535821107,0.025254120687350577,0.0069359657150715945,-0.042833565238374956,0.005174195367542816,0.05130633768227096,0.03562969800232002,0.010343135301807763,0.047926890642597274,-0.03518891711303471,
IL1A,0.021571543435047174,0.07614729582288898,-0.0025793279060661676,0.019947572448366084,0.02201268371800947,-0.02486254726196313,-0.028678547775055508,0.03563088636521881,-0.04733902731033463,0.059140319862947176,-0.03375275027221694,-0.05065384036360067,-0.00890235448793778,0.04458062679378439,0.052109383922531956,0.024497507259498258,-0.04625596186364636
HLA-G,,-0.016760973430319737,,-0.02100557332386249,,-0.013428621446716504,,,,,-0.030583540944134808,,,,,,
PGF,-0.01062096868043374,-0.0006336616688794554,0.017498593365041705,0.01873229887620164,0.044266106694338975,-0.04270646463679457,-0.02516603651892265,-0.040716016009380296,-0.03036590064813017,0.021941702084594054,-0.015857027205358358,0.13640764296897134,0.03901948078791265,0.143966347344125,0.023941930564206584,0.07697515626390182,0.137247614739763
LGALS8,-0.0025685735904921268,0.047239190294875846,0.00018210626686744277,0.0253956527471454,-0.03876853806530311,-0.0001416676844773844,0.019186406067999155,0.06364460848341927,0.05305379243994775,-0.005859474845707816,0.013518485835208316,0.07914314545623297,0.008329740909620782,0.048848798418282956,0.04525749845056129,0.02349540053317152,0.06909326731232217
DKK3,0.01807688074594844,0.08139686264565539,-0.07708494416896355,0.02381062893511624,-0.0540011045933555,0.03942106681652562,-0.06740176068591658,-0.036890510350018675,0.02049664089801218,0.16384264413121638,-0.06053229119489377,0.04504532271048727,-0.006186656079104316,0.15253705749088967,0.00894840457792449,0.05652008852217484,0.034592256011863026
COL16A1,0.004571048148883042,0.028430358768517197,0.031637880567895064,0.021955650812128788,0.08914127393288357,-0.02668354696311605,0.030145433212365853,0.038479736735531365,0.05006648622488343,0.10348930673832571,0.07611458464973829,-0.005482646168732066,0.009535677427314915,0.03515506225700002,0.09274350618230517,0.06084358755053695,0.04794702593031731
TPH1,-0.03441961756630934,-0.028751818775457443,,-0.005889942042121208,-0.019921692582450853,-0.014229497051912827,-0.019773512018777476,0.021660690657131217,,,-0.008268817492195709,,0.00041551651170340426,,0.02143273894183823,0.013932637338118083,0.06628104411947117
TNC,0.007503934580293288,-0.07856529137869239,0.059192944822102966,-0.019519765456676857,-0.11028484278237483,-0.011243899237593896,0.008829193299390794,-0.018064568559582342,-0.03984006920353354,-0.09247537437894766,0.02796398204538095,-0.008299452213746061,0.027759579581154537,-0.01130473610909664,-0.04293609371259932,-0.039440616267620764,-0.025455809576988567
TNFSF9,0.03072075777063277,0.021693579729018583,0.00794343044122105,-0.016823768197553282,-0.01713515681415413,-0.015275011308424865,0.004641302274083414,-0.03624855242538818,-0.017996947139361154,0.010789425558482443,-0.04928242678757195,-0.046653978255299704,-0.05240754454681614,-0.03173238247868248,-0.011432597301133381,0.01304564539218197,-0.05327730170013365
C4A,,,-0.027901177396436376,0.026086438200025628,,,,-0.017956692795806806,,-0.03624940708042253,,,0.020201636265894458,-0.004323026705865088,0.032582394820944646,,
CNTN2,0.05433275563976608,0.005220316881493721,0.0641328230681946,0.002982909353747373,0.037861963134505384,-0.024806826206986522,0.04963287693305634,0.014043297344348414,0.009584600440932182,-0.06587537533627119,-0.05154894177364755,4.642435316791551e-05,-0.003994072387225801,-0.012849094873232587,0.09352309260919321,0.08686759604590497,0.005252570385930483
F7,,,,,,-0.012358358794454023,-0.01663389162062466,,,,,,,,,0.20406333685534897,
LUM,0.0556838086220768,0.010104475491662096,0.015195853796982916,-0.016524414377465477,-0.0010278158114379753,0.009743495440541754,-0.05415764925709407,0.01355188807881609,0.009761727207979055,-0.03849264299040897,-0.06277895738885854,0.06735175004544647,0.0031623707527423067,-0.0035560500781564113,-0.06409471790295394,0.074855118369982,
IZUMO1,-0.01765429034582859,,,,,,,,,,,,,,,,
BTC,,,-0.012436501655744744,0.04075311103276937,-0.031604200153153614,,,,-0.032753930263412875,0.019068828610136264,0.05497932169268851,,0.018798538491643226,,0.04890747390120786,0.04192173048318973,
APOC1,0.004007267467939243,0.04257954148886749,0.07943829261475306,0.045161499342007465,0.019901198489006754,-0.05175101524008714,0.03202918727999108,-0.03942137866317811,-0.057153358610413686,-0.15305328489452544,-0.09585393714175776,0.08163031606402893,0.0038074817410831264,0.09428790099797649,0.09611450506986172,0.012936417417912061,-0.10620129589721841
PKM,-0.03705131391283185,-0.12504559993234118,0.007808574009038002,-0.03539806140384057,-0.04578054907058341,-0.07289903897508353,0.020775825048223843,-0.010005554285460629,0.02261138272079485,0.09833262064302453,-0.045280414733448786,0.02857638339967293,-0.009685150762424339,0.06214553951124886,-0.004439725399946361,-0.02155446854289854,0.036719513883242606
TNF,,0.12749803052915978,-0.0058689352562214915,-0.004832667141844269,0.06082765018818682,0.023358044963444898,-0.024412299949944195,-0.04096691096031094,-0.02455197087072323,-0.0479906797212437,0.015711932494483112,0.02104449383777703,,,0.12184116754644508,0.1216943130978816,0.03901936566923128
GNAS,0.029156714070061845,0.06452737996108446,0.021030301699278806,0.006454865151640942,0.03579663809270827,-0.010577358918975115,-0.07008208580987663,0.02083646303861356,-0.014791779737187488,0.11373900635290767,0.046096968555409436,0.029694113536263913,-0.017299385470428304,0.037346582106133105,0.012572639854427671,0.05761365220830252,-0.003249248317311297
BMP8B,0.03959035472877255,0.047001798637823035,-0.01942346597940706,0.03795282433002733,-0.004188413154600567,0.007224169071743204,0.07024357378060318,-0.04663831359929957,-0.016302256295646435,0.027025574081283688,-0.08178669631734839,0.01837646204364483,-0.05425214379002485,0.05314919160405439,-0.03962366370267396,0.03572621748619264,0.021800885391361057
LIPH,,-0.029536816832842608,,-0.029870706121804366,,,,-0.014478003151647283,,,,,,,0.12190375646146581,0.028178085309757107,
CCL28,,-0.02158839644741796,,,,0.002437127372723746,,0.0027731620913980094,-0.00412137786074478,-0.007780522911558568,,,-0.029702089962432295,,0.02948017220879471,0.0792404787192339,
PTPN11,0.03194090464553772,0.0034203050878055022,0.03177406557601845,-0.008016714341040003,0.04956138528957763,-0.02557272354532464,0.035463798743725836,0.02381730260594749,-0.026174235078787494,0.0010651812083527358,-0.02910873702616291,0.0052826657861356815,-0.01861619538154223,0.15966781629575488,0.017547006712941977,0.0782489831453694,0.053653494354699814
ADAM12,0.048620991865766024,-0.04180686482255639,0.06747990128108272,0.0007123481236101425,-0.01170021985736728,-0.01615243334198943,0.027167613168081643,-0.06684319839688332,0.013191131467871408,0.0238703533721022,0.0368167453420121,0.07604419902214384,-0.02322973903138007,0.053221460487705596,-0.06673595793074087,0.07629435981857836,
EPO,,-0.04020590987972935,,-0.020212399068727925,-0.021376987262698904,,,-0.015147577699294536,,,-0.009402207025999747,-0.06169918931743332,,,0.13020038838002423,,
EDN3,-0.025947196402979007,0.08595052197777502,0.04958740654432877,0.032875892724480396,0.04721995069584115,-0.017725534022599364,-0.029472908747070602,-0.023477998357839234,-0.019836023076110577,-0.042716098431120064,,-0.0472796256205042,-0.01584431232411017,,0.043590825617039,-0.033064656654033055,0.08332151712321223
CCL22,,,0.04079518149647908,,,,,0.03432078602683492,,,,,-0.0368693542513648,-0.001101469322258852,-0.003118476693697821,,
CCL2,0.017177363618087537,0.03195066621261171,0.05785666153279757,-0.008081801683099046,-0.04566208345129404,0.03806292456729781,-0.03118145281238446,-0.002644871006281803,0.03637804266840278,0.0256781148227236,-0.049099775568623466,0.007839717665768816,-0.002604880227582558,-0.11796643538640222,-0.053736665491006114,0.007784302150109065,0.016355043977579864
DSCAM,0.021619237050289033,0.03603456343686312,0.03723951350429282,0.014105953376895752,0.005398126450498737,0.03162840304121154,0.023879305636707083,0.03251728276309071,0.014702458240632701,0.11347926413008419,0.015064492252634306,0.057950392588090344,-0.04667252913470146,0.07203168913227773,0.08328143099053145,0.0058149082017573545,-0.012445793251426019
ANG,-0.026289131642022567,-0.08575559607235576,0.006610103944664169,0.02314085828849514,-0.00765490775406315,-0.02893655565114124,-0.03565410704101017,-0.032530960353407794,0.008349562464592454,-0.025148565510016804,0.11361887990547988,0.04235231071440718,-0.04946301782271068,0.09478872005998608,0.16686643132809872,-0.07132309465814193,
FBLN2,-0.02432868888085636,0.046877070661827405,-0.009246111142720188,-8.965796440149779e-05,-0.023448885952688646,-0.016600214501479433,0.02931891945510859,-0.010498017579233142,-0.055063037138166133,0.018904609841462586,,0.018508095094816074,-0.06505935803369037,0.05873395841004006,0.08887956218664766,0.0467448348166769,0.012775132987876364
VTN,,-0.027947476641013144,,-0.03176376054320133,-0.02155255137907322,-0.01422949239885446,-0.02803931441892959,-0.024885769055457644,-0.014372525809438694,,-0.07344308804192477,,,,0.0016963020755079534,0.11808874071854511,
VEGFA,-0.012644351494525296,-0.1288620067029207,0.03160668174750582,-0.029997738614539186,-0.06426780109599638,-0.030755990918445355,-0.05422955363764088,-0.05485558627926684,-0.02442006129496598,-0.0298886567372618,-0.05100640769227153,0.04795383148222373,0.014708286184889499,-0.0233567570157688,-0.05092942409151219,-0.11284907916502213,-0.004924955972311529
F10,,,-0.014153053414827308,,-0.020108895156583137,-0.024744764000656734,-0.027047062502899333,-0.01660899155571601,0.020364417127756555,0.04715944615559935,0.05998962019554271,,-0.03189893484558811,0.0054107158012585595,0.006838096366098594,0.12041969001357958,
SERPINA1,0.0028217721456467197,0.05945861964425833,-0.01841218694248841,0.029819264637925173,0.023806187593138062,-0.04916531295658904,0.010125816364160357,0.007408440923667037,0.0005633140538944203,-0.0943106384763881,0.039243824940354145,0.02416183823797675,0.03377552563280183,0.043798524107235726,-0.011422004990418158,-0.02481131560637553,-0.07249291029789857
VWF,-0.06268701496512362,0.05745068454030641,-0.030015939534120156,-0.02822391065467044,0.00904031129275219,-0.0240926979581948,-0.05386485596686841,-0.002502547240338669,0.024011758541213124,-0.022388304984758755,0.0089096448393878,0.08486489412626555,0.01850542567120045,-0.01429981667185727,-0.03261811562542535,0.07569407582031777,0.1052808638016136
GDNF,,,,-0.001801145390621189,,0.04765153974317889,,,,,-0.00789301300275403,-0.022498523100303487,,,,,0.0013819007361408689
VASP,0.009161513411755423,0.015978645742937083,-0.05083513630527511,-0.037702490349367054,0.04899190529035814,0.02344172678987502,-0.022375946840295383,-0.06559486774931281,0.02941177558639938,-0.0744717488014616,-0.028732025463628245,0.08694840862681348,0.004153192564597141,0.09922157001768275,-0.012221406090917488,0.03920128107208522,0.0723107509368036
ADAM15,0.04849638030724868,0.059677722528589786,-0.005162074986074438,-0.021171180627219066,-0.03133339088601357,-0.04291489192255266,0.030922933690916955,-0.027049951672857193,-0.03230775329161291,-0.017630629691222328,0.040548303834268225,0.06815707826577277,0.0438806062518718,0.012980933294431955,0.01628438771565519,0.0347532363297748,0.01381165667779391
WNT2,,0.09216176729892192,,,-0.017318600793172625,0.026103738451303336,-0.032823128741268096,,-0.021877019039128313,-0.05099684750891324,,,,,0.00029162887342229705,-0.03244544190146993,
CALCB,,-0.026273706120503705,0.008451607880428669,,-0.026033259318299338,0.03791369800164103,-0.018387425750351453,,,-0.03414083948432855,,,,,,0.029216581959184914,
OLFM2,0.04601016174967501,0.06172175635795326,0.016179690630959625,0.04084536157607984,0.0016962562185502867,-0.03680268172772274,0.025824706546808764,-0.029673686921086316,-0.022307672788714733,0.07518218732308403,0.003623928291666248,0.08172434316782762,0.013269949985854342,-0.028855355899124642,0.07897445607235296,-0.005714385447821272,0.05430039605954824
MFAP2,-0.0005530930594246805,-0.03368416229097389,0.059448074280479914,0.02556061240792476,0.04162845323748175,-0.03570193592767968,-0.002644612066803941,-0.00881254772485669,0.01824937097675533,-0.039689332987290035,-0.03431666832170721,0.04350934678170455,0.01765867418395391,,0.01326597973891907,0.01941455552632389,
HLA-C,0.0006754670044063261,0.0009180477732860668,-0.005993352541159689,0.015763807248831502,-0.07398926797160703,0.006353871858150435,0.018984552399154832,0.006462646450505528,-0.11053497397079691,-0.08614102326926469,0.05584743512172011,-0.014332229637422063,-0.0353699701383237,0.0028751947310341293,0.07664959653035547,0.05079065710772349,-0.06390061154272002
THBS1,-0.016792750726879573,0.03362268460480881,0.07318053494132357,-0.03977805651446364,-0.07329052420709606,-0.030275053645627027,0.012187614636563326,0.00975634139966232,0.05476106958779644,0.010563670792537734,0.04916385038181469,0.005067776541446673,-0.01799096476046881,-0.0601434213243752,-0.14395897349442185,0.025490647877526935,-0.01332833913360265
HSPA4,0.04870389918589571,0.034191386389772885,0.07333710667022264,-0.001628723390364633,-0.0028685072510096546,0.0053606408290010074,0.03969958476478195,0.015822837011367493,0.019273406310670968,-0.005691842242331267,-0.005549496641147601,-0.01886921614758443,-0.03186554535737229,0.013627919174537834,0.01616498620736607,-0.0036289435491895805,-0.010950251257496898
LMAN1,-0.005752206525848658,-0.10319768413551998,0.0370097892477841,0.0007946044933683146,-0.03932007433648042,0.00509966834431688,0.004325533432105585,-0.05047601419981252,0.017304387521303692,-0.007528548099709754,-0.06917251239822798,0.0020079254031038045,0.05573713764894662,0.01564584683015946,-0.05210753346241099,-0.0459963694194776,-0.014933588138412382
LYPD3,,,-0.021728474938153653,-0.022327250035698052,-0.021552553233489438,-0.017883593653620657,-0.028524110828877614,-0.02120782717221619,-0.025549308888700866,-0.013972699646266653,-0.07856257307784134,-0.0191312549930607,,,0.042722119181424816,0.06929274369540883,
