,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IL17B,,-0.0075079577489434775,,,,,0.04919781059102615,,,0.030181267285925496,,-0.030258865491237838,-0.0653001106443802,-0.07249708140195002,-0.028004456509074137,-0.03074338242054199,,-0.020962258350953424,-0.022680763799204574,0.03027943544807183,
MMP1,,,-0.032313639794167584,,,,,,,-0.10412715566778116,,0.05952683530040266,-0.05476259936108684,,-0.024345000751338775,-0.03164762957287142,,0.03460096562969107,-0.033093046082833234,0.07128983309076176,
MATN1,,-0.005173145049093624,-0.019426934655420294,,,0.07657550238760362,0.04409613251806775,-0.026413312068303198,,-0.019404357413632372,-0.011514275295594375,,,0.009105864374852326,0.07896448040789829,0.014393684130306011,0.0125567089401285,-0.02160385763501773,-0.025013340263402246,-0.029241167228474387,
ADAM28,0.008737938578499652,-0.010019593338824382,0.002852230104915973,0.029700684931477955,0.023266268227951383,0.013859507330309022,0.046071407136175246,0.02799426056822644,0.057253729303508895,0.030836764021317145,0.03587107214164452,0.10650961047723077,0.028028484563790666,0.03549625402565623,0.01922586680644752,0.02821633183830984,0.004305370155951681,-0.005839163350011979,0.024808977448169185,0.03868688194813062,-0.015440747132423565
TCN2,-0.02251909533971954,-0.002367412951839825,0.002567474348492582,0.040886265415760424,0.01366593208639417,0.0085055307467203,0.03276312757865719,0.029491306740246,0.018120092381941857,0.011105043045335553,-0.033806022782432256,-0.04218838474212746,0.05789648568013388,0.08556708427985503,0.026843276812094873,0.08007659363954404,0.02129668296208138,0.013254819962519078,0.028909810333711143,0.042913564778409734,-0.08772936988776484
THPO,,,-0.030299730177551217,,0.034406431117413795,0.07526400641739879,0.09446457543026898,-0.02036210264326424,-0.026206420712641783,,3.721770577590115e-05,,0.021043742988399016,0.006066422246722567,,,,-0.018740345854735947,0.02014485768109053,0.05958766404909167,
CUBN,0.011520070526515023,0.059896146556736085,-0.0035289267044836016,0.018309852986966985,0.020132211991791216,0.05975455065497641,0.09314921597881212,0.0050793558377702185,-0.008718435795553791,0.0028111527551735976,0.01870713899131187,-0.03289087823823279,0.034191518727878616,0.0043608465710377785,0.019881712665328743,0.01749054255205905,0.04078303494574204,0.05456229838113129,-0.0493860056204378,0.03260708326033983,
TIMP3,0.01729673771837013,0.032718719601815556,-7.312292439602728e-05,-0.015221005573835246,0.0529771892873074,0.013400146854517863,0.08592306330029283,-0.00317587586197568,-0.016339896052523856,-0.09850732997774296,-0.004941606391401487,0.02134638845842571,-0.10029642299639518,0.0866944407174833,-0.03645621781321391,0.05706010805137138,-0.0020826752988515156,-0.001464541506121599,0.016626395147843368,0.09217869707861807,0.03634420748069939
PIGF,0.09083531390955901,0.06799540399987308,0.023192853883527986,0.055218399082909715,0.03326157995348697,-0.011071094972502376,0.09618141930533192,0.04850869660006184,-0.036690016581265555,0.07154021326131708,0.02387443804693806,-0.08126813015927466,0.05946731641703124,-0.03862306081789866,0.004047908318253073,0.04933922914805714,-0.02572862688170428,0.016451756425431358,0.06799856842709516,0.02938383662250318,0.0007559060761482048
CRH,,,0.015045307248294932,-0.022026307664907662,-0.02364252988494334,0.058926332585005944,-0.03404515164355774,0.04924604993573587,-0.03531164495850392,,0.005633499023427009,,,,-0.011086421993034501,-0.0057095116852707,0.045352031292452126,0.07921541946361392,-0.03084081949162246,0.06667681516104033,0.13509169725887737
BDNF,,-0.018502685179082125,0.01009640838364783,-0.01970382909126266,-0.02169997319485634,0.0307677087296446,-0.09013342465513616,0.0016962601796019206,-0.042631436017230157,0.049523652872484066,0.021271962661515712,-0.03622412363305196,-0.06545707035296368,,0.025373724021142186,0.03044323208107086,0.009784177110067037,0.042231770411156104,0.024702321761135064,0.10829703805803213,0.252075889484125
CCL5,0.021843373364422904,0.005470604699110853,-0.0504922294002677,0.022189038106288646,-0.004637256684799908,-0.028194788076740664,0.1293527801064281,0.08009105742970193,-0.0473707921884232,0.0813836391150896,-0.004337570083286423,0.03864461590421788,0.03758316215983603,0.012478428602266856,-0.05229572892667662,0.003174462551001853,-0.025370312023802223,-0.016167934824048987,0.10903992878992216,0.06093490458413027,
GAD1,0.15304873420995022,0.004950007832659337,0.03146343012101186,0.0653448393879029,0.07068421029847217,0.05557328293606142,-0.07215450502578627,0.0434514832000608,0.005838916422732117,0.03992557519934297,-0.00962058475536316,-0.06077099323901387,0.0324609231231292,-0.04933158326298033,-0.02904329808135731,0.10015273892398169,0.04863706487967242,0.0048844011233167535,0.05329386234510554,-0.08805202595686218,0.06278096717989742
COL14A1,0.057592215419204104,0.01414474737501458,-0.06470068297908985,0.019534322898490396,0.01205089382385131,0.018564672923610966,-0.019430200959102816,0.010423205710299034,0.04460002559004545,0.017312241709862668,0.04469416218126646,-0.045421041847346896,0.027360802118002035,0.014583199425569425,0.00279780368086782,0.0017537451678287493,0.07519754345518541,-0.014044070145018153,0.04704344927074029,0.017112979909141172,
HLA-A,-0.01049438343158939,0.006865565573613397,-0.048952600021257155,-0.07343080496853716,-0.00715434640459443,-0.047823375363208714,0.08972757483238805,-0.022298386443907112,-0.018628813103021415,-0.05551584231321181,0.05557758301140074,0.012970530263590546,-0.015970433685207713,-0.05997571784439375,0.0203009691150313,-0.06973685846043762,0.05393287747246717,-0.042891002669596855,0.0010158707079249208,0.0916000952560505,0.01084045973635386
CD5L,0.031114333727518526,,0.06643791730277482,0.02081358741085717,,,,,,,,,,,,,,,,,
FGF18,,,-0.031381396206065774,,-0.01878381318931111,0.042168592626314116,,0.02228227675230024,,-0.020148147696626668,,,,,-0.03310797556859123,-0.0022855154884396643,,-0.026231120991022736,-0.02056656863100641,-0.014626349466602972,
ADM,0.021615941196682645,-0.049980483701702855,-0.03380062924199523,-0.01079752318104574,0.06392153544892742,-0.03460190387295604,0.05314277519422459,-0.038720315141637277,0.011727379945143019,-0.06045281779405659,0.07017639288365865,-0.032629870803859075,0.09992605805861399,0.0016558997652357662,0.009029600322765844,-0.026523051729026238,-0.044737073014176267,-0.04435116137563675,0.034978642349552794,0.07171858854959016,0.14259884858240177
CCL15,,,0.029289818690324446,,,,,,0.007468721101774731,,,-0.005662490366766436,,,,,,,-0.01783738337702235,,
GNAI2,-0.017340930759992,0.024875500530006225,0.0036293431946784705,0.0261809232682548,-0.059638135897900145,-0.01742480530721466,0.08073409888054528,0.008713672073968153,-0.006045871616426115,-0.05002612732968822,0.047984623840740016,-0.03501999730034334,-0.03192495775513404,-0.05753144146991417,-0.017919306544368317,-0.0035588715317089394,-0.04308584432298239,-0.04142334772235315,0.008130842244735719,0.023474962201714484,0.014000855013770491
HDC,,,,,,,0.07942187552777417,,-0.031902946488799065,,,,,0.08383949010767512,,,,,0.004862387306782733,-0.029241153985426496,
COL11A1,0.003203611093332989,,-0.023446750055515005,-0.0003407778444501636,0.037274911532069924,-0.011896051576910746,-0.01943485449057831,0.007305656905890111,-0.05307294619520939,-0.04871724975214192,0.07711809871095612,0.07248809121870599,0.03299190912215045,,-0.0710818082376485,0.017612721430055513,0.04290122994624238,-0.0010658997193972643,0.05662361918193829,0.037476027779695414,0.19022197034147656
NUCB2,0.0010732858491819433,-0.02309704812449804,-0.053230802465053566,0.03749417676729797,0.06018015413976584,0.07159527720454209,0.08738094898857147,-0.04398096204709121,-0.04138280295742408,0.03929473674809973,0.08431875783624314,-0.01147306178676126,0.11265669337423045,0.03477481008027886,0.013249089601100723,-0.01977097266431769,0.04773977667977141,-0.023824363191860855,0.03663811233977772,-0.0007933742779673369,-0.0031586909721093522
FGF16,,,,,,,,,,,,,,,,,,,,-0.028813355926378827,
CXCL1,,0.013353923803681694,0.051666652310069436,0.08642487326981417,-0.002611699163334641,,0.012755235532316316,-0.020446580279139155,-0.023847999302519757,0.13018738569146093,0.024277921896836856,-0.03195350419931291,-0.06535485436705578,-0.007332631064147174,0.026570795178843958,0.007990606286230665,-0.004984613665314052,-0.043299637165774445,-0.026831122979084764,0.11915668466851105,-0.030864720580445218
VCAN,-0.008407581646760028,-0.01193975569135977,-0.07070144441356073,0.05263010117388492,-0.008870031339875947,-0.021011796416429425,0.03270657707772284,0.04072942802048424,0.016053588828235092,0.04280702990584368,0.009397968425306559,-0.10581069686734394,-0.019129269421296804,0.0021770077001292774,-0.051424768576286646,-0.009306522219915094,0.028361125634131422,-0.020422574368853353,-0.012166403450419881,0.003767464349301805,-0.09664117745350344
MMP7,,0.03730961076006079,0.03578077638245868,,-0.0373434983487885,0.007873957921007488,0.007507946829000474,-0.002962806671313866,0.025859371224776845,0.0871917618696616,-0.022723233493247466,0.06645955699196635,0.04966962434510464,,0.0005133628106234288,-0.07242427811710747,,-0.07584302593878924,-0.032856209897759996,0.02942359799503477,
PTPN6,-0.013166942368483016,-0.03397579708960508,0.01936514828690671,0.041832872290683436,-0.010080432365040842,0.014921788741452688,0.08224518871515855,-0.0036407973969184494,-0.008668240773659035,0.11158236260379663,0.03992054875300821,0.028800731784193997,0.01000433398698183,-0.02002646321114824,-0.0608189900686693,0.038578810297421794,0.014166898758908381,-0.007684516436185574,-0.02194410243043529,0.01703383311598332,-0.08632287398841815
PTGS2,-0.03942998050267527,-0.031101334845967606,0.028780938121551972,-0.021087607823330166,0.05664711375117951,0.024312571132963468,-0.08878806030112481,0.030908693179694784,0.01942761379965399,0.04804701352446949,0.012997506286302741,-0.041432764764873835,-0.08982972519601837,0.016945115716584795,-0.040015091617898936,-0.0022122119664273396,-0.021404697417449034,-0.06486019593672755,0.004498043901127099,-0.019790143434323008,0.12575124560447387
XCL1,-0.02221159868422151,,-0.018827408763020574,,0.035987158721167825,,,0.0765590526122023,,0.039163298490995584,,,,,,,,,,0.028925480127167016,
CD58,0.032046775866022705,0.11168014424055692,-0.026407777260667294,0.04740324065155125,0.0038969075257743392,0.05037973779364862,0.07801791894125767,-0.021982034913970286,-0.030528219493771925,0.10721467764024914,0.024089845703465663,0.07748019857929411,-0.007235016868546378,0.09022462460060818,0.0020054207982051083,0.07781958889330315,-0.05750033242828355,0.0068436831435769755,-0.007630363151131021,0.03326605561089466,0.08912805472040254
TNFSF14,-0.0233284577520224,0.024351456080636172,-0.010440058202550017,-0.024644226878407054,0.009740251340724414,,0.02404438473462782,0.008002201631119683,-0.023293220015936943,,,-0.038027010610584486,-0.05863212829965153,,0.007058900235370597,0.054688982633753616,-0.0075476714276514695,-0.02191828843440573,0.017444364400902086,-0.03568621655772858,-0.03351579603283362
CNTN4,,0.09252777565556047,0.05384463424814712,-0.019291422184831257,0.027497428833871247,0.060242407159893985,-0.057381567049586774,0.008358246853347342,-0.010537654575827752,,0.025108586085630172,0.006841096060941509,,,-0.01539620969106543,0.009001471664304463,-0.0217279172825012,-0.015978835269291038,0.026780363494064784,0.0005349740328332399,0.17714036714661807
NTF4,,,,,-0.002389952700517756,,,,,,,,,,,,,,,,
INSL3,,,-0.02390282579799175,,-0.018783809504975785,,,-0.02040563339138374,,,,,,,-0.029454221769984596,-0.018967002466215178,,-0.021918286316746145,-0.024423423820245285,,
BTLA,,,,,0.027616783315094016,,,,0.027001238013938892,,,,,,,,,,0.05040433570644951,,
MFNG,-0.06335739489229109,-0.006096381368698351,-0.006137008963705503,-0.008042422979543825,-0.007846646631609009,0.01620300946507635,0.04347225092529229,0.012202827049595712,0.0014288742729646122,0.02859639429524156,-0.012321618408191166,0.022087346345257115,-0.04119033965594507,-0.11344281163381287,-0.014059860122503499,0.028156276860198937,-0.010137585364486695,-0.02900474822519053,0.05207866840093586,0.05316617352648002,-0.0674629265637637
ICAM1,0.03529794309335917,-0.060035691912889655,-0.017501121274482976,0.025040629584019314,0.06796186375612359,-0.012182879143850382,0.06052385890629483,0.011308181747582358,0.07415508431507606,0.03657484906390357,-0.01270398514810911,0.04246854927960675,0.13361800104897356,0.07228277023761596,0.03200920495889523,-0.014493560837544956,0.03836580385012267,-0.038396365199693236,0.012080463633556476,-0.007828934584882784,0.09983690685057836
PROS1,0.03536932845316089,-0.038138072170449074,0.033715443620765166,-0.03203162292641052,0.01330902802272559,-0.03496411599732606,0.05293176733827151,-0.07886780384616306,-0.05050223535013639,0.07947216183685143,0.0400579201731875,0.03038538210892104,0.00024245203058511472,-0.04221051186330675,0.006797201832896336,0.04696132727330743,0.0464503377452931,-0.030314043887216268,-0.029326882843973057,0.049048387328382605,-0.015577208532050659
CLCF1,0.11629472865640354,0.08938349309711466,-0.0008131078090380776,0.014696148907314356,0.05836889681181879,0.09503524907475296,-0.003299853105119479,0.009879370236691845,-0.058908264459119494,0.04491471576761344,-0.0217907590175741,-0.027751526151168132,0.05485027204501695,0.07793317298706114,-0.04880775398991264,0.022830220879448276,0.0059175107312035785,-0.040876912984761066,-0.048827177197521,0.049511052845637955,
PSAP,-0.008998645107035921,-0.029716858041401666,-0.014594848308335755,-0.02376519487827975,0.03023880650983686,0.008123238784222152,-0.06082701857880666,0.04633601518361241,0.005236089813127455,0.005518716588437277,-0.010781919744034396,-0.004537059215711329,0.005075579053037812,0.07733111538321612,0.031514383805067006,0.012526784142676302,-0.0534729390758931,-0.0032576719302429614,-0.01562623064638059,-0.03846440635821149,0.0279346148895877
EFEMP1,0.07509892378256178,-0.07726296493749531,-0.0066221603856578375,0.03789959253771029,-0.008921744656570174,0.04911915588036744,0.0846453076040432,0.012148209336549174,0.027204858693502542,0.020271860495752123,0.035378509721810246,0.0027550781411910035,0.03751265185685076,-0.03883890405080234,0.007652354945624041,0.10886167870141499,-0.021428433080538167,-0.009439543810725091,-0.028468654211790553,0.02079377280877943,-0.02698659085755523
C1QTNF1,0.060939351507214995,0.005786978495714849,-0.042330609717565026,0.03238257734643454,0.049184359214937995,0.06723016891492048,0.07623421328927162,0.0022335965170206984,0.06117117697291385,0.0031083858950239646,0.02128155453299095,-0.06603786943127726,0.0461825987388736,0.007415791368568885,0.0566705251841448,-0.08181655014410491,0.054805313365344506,0.0012070289657367759,-0.043205730068429794,0.03306768514905558,-0.005658008477250773
ALB,0.009562464630159438,-0.05164413346578746,-0.03187508184208509,-0.002212687028433648,0.06371008767404382,-0.006450710424989922,0.0006007763279752119,-0.015383484731370545,0.01646848221369027,-0.018368611871917632,0.008754368384405308,0.03689976160439764,0.06034378437950659,0.03295099821569279,0.011405616947534685,-0.014846399897755892,-0.031776819964473464,0.00341028833216665,0.03481215332045564,0.04572942355573374,0.038644391431173104
CCL13,,,,,,,,,,0.10119305988481228,,,,,-0.019660368430133045,,,-0.02458591263856342,,,
EFNA3,0.001863967839683976,0.04044696770713309,-0.009748226867962225,0.0453822035387435,0.04978107575618547,0.0622633756855563,-0.05888605912396538,-0.001984151034906024,0.07333035953488186,-0.0013313853611264723,-0.022660265653650185,-0.003209084462689322,0.02925287298434949,0.046175744513990515,0.036324984977074454,0.03819265693553376,0.01622369234695427,0.015071863166805378,0.04365654424401494,0.046442284932655974,0.17594194902701835
DRAXIN,-0.002841216315602206,0.04536979048450684,-0.017246985279615993,0.03281906096922263,-0.02542550005532261,-0.009530011564991355,0.14368792762556004,0.000677282355672095,0.08938854548660005,0.09141685781498984,0.06298300737908889,-0.05248248035755143,0.09352456946736698,-0.03968466587092174,-0.025487772711254342,-0.05986440986887846,0.0594305498185318,0.03828364286718866,0.015355231756974876,0.09781985270790652,-0.043563063420441625
RAET1L,,,-0.026522320447226924,,,,,,0.0781801992300779,,,,,,,-0.019200723455993062,,0.0022923905365031774,,,
NPTX2,0.06764188247789231,0.02477474992645193,0.03206616357019196,-0.05437419323600339,0.023412590505984786,0.012570663603974996,-0.10272721576348601,-0.011319696505984987,-0.009501601959452608,0.12788737333567074,0.06222974111112222,-0.025635888286193932,0.01408907763299367,,-0.0016962123074472772,0.014556494630302216,0.08854145018476185,-0.03868711215768401,0.052022593121926725,0.009854953780122268,0.1905423348534589
FGF11,-0.031253732307465,0.03252453404499063,0.0118335129600737,0.029393479064410637,-0.01868702616635022,-0.03041288795590725,0.0455351016163979,0.013173649606065901,-0.03486238179062686,-0.02113858916315892,0.04651817672989137,-0.000540571059204865,-0.08293318335170353,0.07775823468324712,0.0024092515262412804,0.015996835831634915,0.06674513839937739,0.015824222075661597,0.002456096281859118,-0.004380502755685426,-0.06839597883096395
CD59,0.06403290955727232,-0.022685017574606847,0.004054191699094909,-0.06935720151910509,0.034985289584165455,0.038921655902581925,-0.09217164138044001,0.012405810846440367,0.01567182040872667,0.0009731790473558788,-0.04278129977030414,0.001889504379341995,-0.0317542319855028,-0.14859438287655038,-0.004363601985320542,0.041638902930376,-0.015865742247804435,-0.0095668447630603,-0.019571414421064894,0.0631405711603603,-0.09415358179791032
COL9A2,0.0250769709055667,0.023175616886581252,0.02553655922379302,-0.007637598600486876,-0.013092970779605738,0.0009693284431940172,0.01829329097879917,0.02122215512997965,-0.02160471717420063,0.02369365670113861,0.08072609297654293,-0.02005537078371109,0.07468065628880288,-0.005468951278674463,0.06174194390321299,0.03171719778648169,0.007821876291149717,0.03476257283065557,0.04825930224049368,0.049369480023023944,-0.013284014831799631
DLL3,-0.07232040918696718,0.05511576227325466,0.021851378992582205,-0.013847092973045847,-0.028675827967814153,-0.029485331097342353,0.0495339220984148,0.010108568547098597,0.008275487575812564,-0.007599815012200626,-0.019457052618511984,-0.04368846690814921,0.008759358943903957,-0.023138029611545253,0.017005418505577952,0.06563679009256712,-0.0328773119477899,0.03468593529121418,0.04883216620841945,0.027109005616924715,-0.07935351871101637
FGF5,,,,,,,-0.004025668652372405,,,-0.008376895923226404,,,,,,,,,-3.628596776816735e-05,0.06351238820360795,
LIN7C,-0.015445386525736782,0.010417024528643251,-0.014461213367218558,-0.0016787004882042795,0.009468292598304723,-0.07489378406471377,0.08464950800474172,-0.0305137210372224,0.01615863819639347,0.010149729829545758,-0.0011743911276018303,0.03424673097894458,-0.03765229442203473,-0.0038072628899290767,-0.016983908582191974,-0.005383947532105355,-0.04790533582010323,-0.008302773835899092,-0.01397074382058511,-0.042298627956185816,0.03999240077853755
GDF7,-0.023006876500608345,-0.005005355711890942,0.018642821467827513,-0.020701068759292524,-0.03351580010478631,0.035578729570662236,0.024607896260525737,-0.027869873921651328,0.07918988998300594,,,,,,,-0.016459795259301135,-0.009917879991902067,-0.017818287416493023,-0.034838845844571795,-0.04469900193959594,
PSPN,-0.019482699381657843,0.032430322977607035,-0.02610638598669333,0.014636128162519533,0.04544136792042606,0.04103528626130125,-0.05091464536264206,0.004317167426508592,-0.00742600062466811,0.04271563524675342,-0.0470988694540419,-0.07789167610503969,0.00360165835766326,0.10484641051792716,-0.023387584764371416,0.012094964543950905,-0.029284149472507823,0.019703404375584967,0.01810212944133518,0.01163121080940277,0.09508763322177141
ANGPT1,-0.055982028123541513,-0.00022286773325273337,0.015997639636905026,0.023803522620809,-0.00042675066737283277,-0.0020323277240745217,0.0963438776449779,0.024368889687042202,-0.05256331443857704,0.10370275416643933,-0.007292962903948224,0.11152557525485751,0.05696865326212953,-0.01893658972823354,0.022568652179080953,0.07328230775186889,0.008597245724643234,-0.01868723550347332,0.04102746714998694,-0.004035247745370537,-0.04915487755410682
PNOC,0.05422865793249785,-0.01196983569568646,0.017740847457688957,0.03738123375277014,0.015615364463687397,0.0131739539771866,-0.08641561276200495,0.034177830223010484,0.071270907205035,0.023444785064526713,0.012086777426366518,,,,,-0.01750341868032368,,-0.0033269371385906492,-0.025207240704317284,-0.05348959990914734,0.15891748461923402
L1CAM,0.006568135832695087,0.005959670900603279,0.010872447960891776,0.05398378075128283,0.033704300748022234,0.014873616960340416,-0.0847187641641613,0.04883551122510133,0.03543734173784691,0.0733880303580192,-0.009063360827541878,-0.04645199771540995,0.07108489163367245,0.018156619120798103,0.021212656827728885,-0.04765251889195488,0.12494207416699818,0.03662457972330763,0.026190508789504366,-0.052210913235258845,0.15254159997034772
APOA1,0.0006651439735641927,0.0044003953128645395,-0.006257768659933215,0.005517370574225266,0.000959335976072716,-0.029796216012243543,0.03323272873475897,-0.0022132246807776623,0.014924693348918376,0.019909821052427758,0.02405682400150651,-0.08311495415042891,-0.046170584722232434,0.014973942306293264,0.014953009512362423,-0.006048077392663084,-0.023884218874093328,0.000947410856679518,-0.023603571918558525,0.0026169928342381545,-0.027997847372031336
PSEN1,0.0070434122164000365,0.06639526105376053,0.015185030753698607,-0.004519044008813959,0.021632283585384816,-0.0011725915354004485,0.011993383452379587,0.02403664411036767,-0.00382050533132638,0.06669916746294764,-0.02769622763362659,-0.07221133887501108,0.05130540081494045,-0.02700656965387659,0.06035841376657961,-0.028653379219538005,-0.040214019589275965,0.02816490266617237,0.06218931578020168,0.09136731178324625,-0.10975070468380103
CALM2,0.003598078962426702,0.003080186054975827,0.03786755358974724,0.001214824101503706,-0.0039028988886190053,0.07814503663187664,-0.08406155425925467,0.04146911879759146,0.005743100370517682,0.025420230495041173,-0.08133915580053333,0.031493184756188626,0.015358468773643255,0.03679624960414879,-0.0033766993309157075,0.032443679298999446,-0.056950937786104265,0.047458970163864175,0.014371314956331607,-0.04720022923326775,0.02947039715792725
CLEC2B,0.04311246169680554,-0.010236600479876819,0.028705284398047076,-0.009540929872374149,-0.048924989140535495,-0.011203302165287912,0.04820847069006558,0.02199425492410625,-0.03738724311749488,-0.00654387901165803,0.018927429389978156,-0.021579385181340952,0.01728739282589792,-0.04577846845448754,-0.003958955060834506,-0.02840837602898083,0.019524950808753053,-0.003829204669947918,0.061984809077382755,0.07067677830068596,0.20167016180300945
NTNG1,0.023071201230839413,-0.010530376913803655,-0.013934657237924137,-0.023968421251232927,0.01165696437515115,0.023157972028807997,0.027864597793672573,0.03681150609518332,-0.04611976969048905,-0.016531752332583548,-0.042340358605795,0.03761985558015671,0.009726334914959374,-0.009630268046417331,-0.006826463345442695,0.036316953277664904,-0.044462447710210226,-0.01650824083527994,0.06267844312435361,0.0455157502774452,0.06690471002127309
LRIG1,0.027091246714609756,-0.019307127636147937,0.02755812895990118,0.025162695037960182,-0.04597490860349964,-0.019312416615542585,0.02908497125734524,-0.04915016598483593,-0.01211432815367154,-0.013310587724169178,0.0192050332938516,-0.024522464065007323,0.03486417138685951,-0.018393145947753094,0.014426818240166908,0.06992946293167594,0.03555148920161611,0.0870323091353414,-0.004314150788102852,-0.037029604857841764,0.07106280804425413
CPAMD8,-0.02024407685725716,,-0.01717215848892535,,-0.008379771121480925,0.02459303085247627,0.019442310657804388,0.02588376806183819,0.006580786953931898,,-0.0475694130656836,-0.031953500004885046,,0.007524108786896786,,0.0684955433618008,-0.019346161185929547,,0.04261301398405924,-0.03169494254918694,-0.021253441898132885
GHRL,0.07060850521217849,,0.014672061014185417,-0.013881909139762415,-0.0140958934125296,0.06898306517817356,0.07345803172310574,-0.03779523987137218,-0.021243012873088874,,-0.03287054215524116,-0.026307927664279383,0.022851042149791004,-0.041058078271405056,,,0.023335514854973226,0.11248439775632574,-0.03513078165478187,-0.027939421644381398,
NPY,-0.029698850838538307,0.003140054563707621,0.10132229305276806,0.02185734236747367,0.057738280125365714,0.03001860593758301,-0.11759407872059104,0.019950167622583212,0.04551908421941127,,0.048696245041654554,-0.037314768435744786,-0.08294306901478608,,0.022709537847408787,-0.015592450255933919,-0.012895072995771681,0.03473066045556888,0.0651917574921459,-0.05112349328595882,-0.044941661413388165
MMP2,0.039130320985624016,0.04940061198140529,0.022037995177091235,-0.023664418449666526,0.007393745444871177,-0.003274638219339824,0.13159379973073607,0.03829169862799281,-0.016808796703302636,-0.04470132488912259,0.05867650641929966,0.010577375880663062,-0.008116302106043072,0.022259963920371315,0.008643444503886185,-0.027060966076580626,-0.04653534842092909,-0.028567823654128393,0.05207619077099552,0.05520729754303645,-0.06430288195286488
LHB,,,,,-0.01935010858940233,,,,,,,,,,,,,,,,
PPY,,,-0.029428290863415425,,-4.0147812297948516e-05,,,0.009346140020150911,,0.07201029170478529,,,,,-0.006975546817110714,0.06654192450503589,,-0.008711848136075293,-0.01551956788227243,0.04256170884075982,
ALKAL2,-0.030315671677304968,0.01190119540527888,-0.04208503287112765,-0.016615999347637612,-0.01906898169258655,0.001697753237743752,-0.02213977118559437,0.046714994255919816,-0.030145162391176494,0.03712986274735301,0.024447802111413026,0.05788477359678112,0.0833411855364287,,0.04713116167840815,-0.011012077305510948,0.05294232865333751,-0.014466472705869135,-0.03121323912456887,-0.02616544894277813,-0.05097476985519444
CSF1,-0.06570400819226684,-0.021052432185805027,-0.01542746642370691,-0.013297303113296514,-0.0017382402229948577,0.022288407644659877,0.08086712408572141,0.0036556000204558507,0.029721013933589547,0.08137669613624393,0.07294523638473223,-0.06576623363244952,0.01287702444357458,-0.03402905185826127,0.0034028820702461434,-0.03374622938729174,-0.046437893943636885,-0.016048754372631247,-0.017872099815303837,0.034995529258957915,-0.040417019163852416
SEMA4C,0.0041183716672774364,0.02460027900254814,0.00036845509233639917,-0.029849448727355073,0.0357410728952895,0.009662236109914516,0.00939645145935978,-0.03851008638647304,-0.020026505393914647,0.04988337174503192,-0.01770860007329504,-0.04652158163544376,-0.08962158233106826,0.01762507938164438,0.029090589760088117,-0.008092964191361237,0.05984971046852875,0.015110353657211337,0.013164475453229418,-0.017885812152687485,-0.0417411736591974
BMP8A,,,,,,,,,,,,,,,,,,,-0.021921337572183227,,
ICAM2,0.010007208167683732,-0.010524375028544527,0.05107935420406132,-0.019344238573764785,-0.002211753501556762,0.00514542590770211,0.09481189560619706,0.04723290406801286,0.00646683058073464,0.04166656971691266,-0.023368862159599643,0.029924546440193104,-0.12749093677190357,-0.008278032438959882,0.012248199960887515,0.044712515374900064,0.0008154803061246146,0.008051168481193005,0.05271260590804105,0.02576267406941533,-0.0671504175448358
SYTL3,-0.019131278559087313,-0.010437182296898615,0.027629229985624393,0.03475498465971326,0.060248623533408575,0.053415101368771804,0.010626209254463675,-0.005081115455418373,0.0684407432247443,-0.002836697178398701,0.054512781085736706,0.005417956319903983,-0.011366513508580112,0.09755500233542425,-0.04463140582408023,0.002604465848713763,0.0442017319596661,-0.02770116310824079,-0.014381498204778891,0.05829237337154174,
IL1A,-0.023523291951067407,0.09520598916764586,0.0012676193160464904,0.015141718350964653,0.028112118099704115,-0.02059992345944215,0.05454588154085344,-0.01044257030960926,-0.02765638089596426,,0.027514915821282408,-0.0009691180644149036,0.03672192646356401,0.1143511630168955,-0.04966942323970439,0.013687461066318535,0.027770398441414886,-0.02842108129887804,0.07247321583862687,0.07453077319693602,-0.03142602416990221
HLA-G,,0.07058219846148028,0.023808255443151044,,-0.020437459145052395,0.06597975540538616,,,,,,,-0.06388253267311556,0.024323133225228555,-0.01096170740322965,0.054162113484331274,,-0.007614398343329443,,,
PGF,-0.024732870147768937,-0.04165970919411144,0.05647385185758396,-0.0399744311294987,0.033375501652672133,0.011566085052346884,0.11364798027406016,-0.015303395581883244,-0.030991029637673355,0.0622035813039552,0.0660756918870408,0.04046939164560962,-0.04315959097300161,-0.07514998687405854,-0.04782403648925105,0.08654864333685601,0.0016549918936664546,-0.004025253117752245,0.06125396164712723,0.055240533380040625,0.04674985258542148
LGALS8,-0.0004290820260197141,0.025374850945292817,-0.00424774397947351,0.01724221006132091,-0.02276219572236126,0.030722760946452557,0.03926963471404725,-0.027863293444242074,0.006036332094903061,0.05281135782541813,0.017598854856579086,-0.01442978831103738,0.03465396449282896,-0.00023622436030678944,-0.028884264279582496,-0.007630515463373929,-0.0317360787704005,0.07987050386231626,0.03153501318640608,0.049241848093714874,0.025295478820849537
