,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
ARPC5,-0.008349411792311034,0.08048242578564865,-0.01568009818084071,-0.003808953938278096,0.03171339432135301,-0.007261682958925762,-0.0807845005957275,0.0246343635085192,-0.01377529589069805,-0.14426961952431458,-0.11358840881777474,-0.011941364344171009,-0.08795182047226238,0.01752623872924265,0.012149733024628394
GSTO1,-0.06812186919447023,0.018855012732887397,0.03264996473542513,0.037595316489491756,0.007715284178028352,0.038370740264744414,0.2513354904289208,0.004106746519651441,-0.022587534443403525,-0.06289781296667278,0.0689080286247439,0.05203993154339779,-0.0048545657804743665,-0.03956630471049691,0.02374718662843374
PROK2,,,,,,,,,0.03239419376218945,,,,,0.10708321061235307,
SYK,-0.08214257233347938,-0.02321496487898426,0.05164266653381946,-0.01699880198913213,0.042701665559244935,-0.0048779701448167226,-0.056870435638514946,0.0060853057391101195,0.010338960667814536,-0.03519301166262263,-0.01316985256436206,-0.014713637569168589,0.08649086373386368,0.0022674202983890635,0.05449041406238552
CD40LG,,,,,,,,,,,,,,-0.023539955026934574,
ST6GAL1,0.028894458884582596,-0.006255797501103042,0.03931960786944832,-0.02222580422767539,0.015371358918464627,0.02706415216350321,-0.1417590992172744,0.04314481740652205,0.010215720219748523,-0.05708713446238929,0.042282192333649445,-0.012823738150363117,-0.02332552479707612,0.06377736552855084,0.029677193663326246
WNT3,0.0352686587171841,-0.02150385669744142,0.03955476438046026,0.015647915702255304,0.06938358030434834,0.07543756938631012,0.15106286882809092,-0.03165689856356297,-0.007014071122953468,0.12995753309162816,0.10425667305778691,-0.04753354901387463,-0.03724872960051327,0.05996740781939868,-0.023929948541961267
HSP90B1,0.018330265198273767,-0.018076517236363335,-0.03628064942200585,0.037977269829500566,0.04116961028758734,-0.00941248749778313,-0.03579078095018361,-0.05329270435257267,-0.061824738134645174,-0.08505197468014596,-0.10653443530364821,-0.034379183020447825,0.06683224214128368,-0.030730532662866905,0.001888892337464314
ZP3,-0.07168161699014737,-0.024873841997256382,0.02093042052117883,-0.012676719549444744,0.06235703454400865,-0.02154249659988425,-0.08520798440095094,0.01959571143618788,-0.010280562915554538,-0.03535617667219903,0.003415681279736993,0.022020591530794966,0.013369764526275718,0.040630073491791444,0.026081467548753772
ANGPT4,,-0.013225498016373459,0.039884326222901764,,,,,,,,,-0.034044040090479025,,,
NRG2,0.014961404196112001,-0.026636708417115167,0.028807493904182614,0.08082494971506696,-0.022952159894543234,-0.007043073026599648,-0.0006120969070221898,-0.027025002531011436,-0.020982701125493445,-0.008253197474281592,0.005912899870764783,-0.0009247519312328267,0.0003393273503285779,0.03700701202469106,-0.01344845864530948
MELTF,0.05072110465886342,0.023623872187660978,0.08507002492379806,0.028400214952177098,-0.012404969842178558,-0.030690211720000027,0.03670656042750275,0.028905055899674608,-0.03520418956231756,-0.03334634188308324,-0.009073885196394167,-0.02068685186856659,0.025956820381065813,0.041373927898687,0.026066722927312554
NLGN1,-0.013012306109620534,-0.00849626617166277,0.012212155340409779,-0.014505960799671957,-0.05473402399608129,-0.011600302918842365,-0.08496385135978177,0.03415805230273974,-0.03150585559384207,0.06490015526747372,-0.004497986827246753,0.036724834062809214,0.06649360284835187,0.02319089901301175,-0.022107227162179756
SLIT3,-0.03385384457060377,0.0316308962996395,-0.041945956376369935,-0.02395502645955366,0.01773127799510059,0.060293877609954465,0.15051295780965057,0.035432103120221776,0.0010935073360409564,0.05068628381490101,0.0076327534291501615,-0.03457304934122361,0.01173132869206049,0.05482258690533175,0.03694925118133487
CCL8,,0.013586901425525032,-0.01882799813335336,-0.021992274884615394,-0.005504414383853258,-0.0006909277532280381,-0.0023159474959054877,0.01548693702734709,-0.020627923928981932,-0.025944769842768518,-0.013778664571603929,,-0.036750230309037346,-0.03987214063830818,-0.002560049378020558
S100A4,0.018726559763939332,-0.003816930369429264,-0.017355247859061843,0.033258628550780364,0.031079329351879223,0.017078950661861967,-0.1628840805863776,0.07341999816566205,0.02041151360702781,-0.07707848387455969,-0.05054600526421805,-0.04325072259512939,0.026471219072700305,-0.034181885105601474,0.00465546928226397
TNFSF13B,-0.044445836353152066,-0.02115273708017288,-0.033454956784726445,0.03465490296466886,-0.01640195351618049,-0.03709357169686827,-0.14434676395185414,0.01857597205565326,0.02422146441102587,-0.06837032977731336,-0.03710322604950175,0.02511266203315675,0.037189693280522206,-0.042647049973354695,-0.011528459203368263
HSPG2,0.024236302858515753,0.029187634734546993,0.044186898647672154,0.004555103122328904,0.010859520334841038,0.004088427371985829,-0.12895767213284506,-0.05751369537814335,0.03461766212845303,0.0433784213215991,-0.016876415392045114,0.06205828715977732,-0.0454278220130215,-0.005964652583108803,0.12558089286460883
FAM3C,0.040984439862664604,-0.030035278645272178,0.008756240516273928,0.028513083980817096,0.001005989699707407,0.05553967202208464,0.0034151994895418192,-0.027210330101992575,0.014951909310544425,0.15819125654540153,-0.003192562717299967,0.0511147566043028,0.02823209104769155,-0.03744153658860684,-0.038780984685332656
FLT3LG,0.09739370437757372,0.06086111586702095,-0.009261684184763164,-0.010214136763279775,0.034490249694701054,0.020927712137095697,-0.027924287984969435,0.02641976183428274,-0.05823722732117761,-0.02781686667617226,-0.06595416241332208,0.07270611423330275,0.05316334259295427,0.012084231367602958,0.04519973754458664
A2M,-0.00597460069399257,0.05372748028894271,0.027715355216651933,0.026261902139519146,0.03116966918723755,-0.03401251756724723,-0.18896640995776215,-0.05535463905952923,0.025946436255497567,-0.141857770719469,0.020884694754935373,0.04510178563044323,-0.006782901234562887,-0.0033114999172852468,-0.009686106153429245
VCL,0.036187903422565615,-0.04103839142492765,0.05812003710744424,-0.002139890436581837,0.06681250873068863,-0.09170414760176913,0.09358807396257564,-0.051445719665082705,0.014536307043478124,0.05459155516499504,-0.05171680048122658,0.05831021945340991,-0.0707946807175399,-0.024147218013312592,0.06611948816650742
FGF2,-0.05632286136692329,-0.031449513450508115,0.029382630760858227,-0.005280768248168778,-0.016834765562182438,0.003557515681931211,-0.13883548696321268,-0.0031359612956658026,0.03702630116112493,0.013122151455581443,-0.012665045557486923,-0.03914237534148234,-0.10049848576684403,0.05037416547379427,0.04191999890005351
AGRP,-0.022242201055994268,,,-0.02068731049556546,-0.018046416090340547,-0.023604388865962285,,-0.015976343193868037,,-0.02964862841343016,,,,,-0.018516453605683006
CNTN3,,0.03799634894357042,-0.02129385165703147,-0.0003941714638673717,0.008859266381522278,0.06557225595566787,0.08780758532085849,0.016096176389000953,-0.03193474266143894,0.1629299349626416,0.10303247677088165,-0.03857798466675686,0.18768239542368317,,-0.042768974417280274
RNASE2,-0.014052361047882898,0.07814621192994499,0.010266010288720425,-0.0033685395996916174,0.0364395309891813,0.0034057478402621496,-0.12586840381934083,0.013336475323062067,0.05190190888295887,-0.07298714007088968,-0.017497857672471414,0.04748468613498633,0.03384620123243553,0.05283734448940241,0.018926647588869864
ADM2,,0.054561724819999914,-0.026199817540700207,0.0025727578473117613,,,,,,,,,,0.13004358753682077,-0.019819119119246307
GAL,,0.06323620553594579,0.06375014210729468,-0.02449828633645718,-0.014643004347195331,0.018957695501478782,0.039269880208392755,0.05811431268621305,-0.007550370448640601,0.09353438371673085,0.051289432443932054,,,0.014744403275853524,-0.016957195405324362
IL36B,,,,,,,,,,,,,,,-0.02660623931711021
CXCL6,,0.08113416272612899,,,-0.018046405746608724,,,,0.015830079465158197,-0.03647277558392863,,,,0.026640877387672936,0.10658945397981714
PDGFC,0.023232467767436468,0.021402062774407378,-0.03287789019484324,-0.010570880374874496,-0.008397607142728032,0.05749672968168922,-0.11315026056684169,0.0029462965938612854,0.03267599991421723,0.08099676302164817,-0.03801588419813009,-0.004774467556934906,-0.00802365402106663,0.011041745421693124,-0.015032805821593644
COL8A2,0.0012965263868990496,-0.009731574239260656,0.010700162068820886,-0.002818322242688404,0.02937270841641311,-0.03868410862632294,-0.11522306031705704,0.011161278252290954,0.060910812582357324,0.031426800831095614,-0.04284265270069964,-0.01094846023877977,-0.04640006625670788,0.0409157630542262,-0.025195092389033794
SPON2,-0.007287938102892528,0.023364170119366312,0.023778463077306494,0.008744572827799058,-0.02818274911129127,0.0142577426308104,-0.0384148176962397,0.01214442500466336,0.010279040602933987,0.06878856904312797,0.0016822002463101479,0.12356564664873265,-0.012575908982997472,0.06301251782940898,0.15563864150870688
LCN2,,,,-0.015363100612509988,,,,,,,,,,,
SEMA3D,0.015164129451286151,0.011874777855797132,-0.03781758784255481,0.08313101401075604,-0.002192262655144224,-0.009022876575456218,-0.03123988390818889,0.06061860307087566,0.01234644338811832,0.033868187105805816,-0.014925742199428745,-0.054624672516350975,0.02130168662675898,,-0.03667960034539458
BMP6,,-0.01617310249830429,-0.0043699828248493925,-0.010942762257962552,-0.02184652657057446,0.01696699051204458,-0.011414628699610857,-0.014598323198333254,0.09352181174179124,,,-0.032411739261215954,,0.04346823997084395,0.05381816123130951
TIMP2,0.032794704428439056,-0.015617314291609537,0.054336462408882166,-0.05940217766412889,0.004500799585509,-0.08691576625936262,-0.20377567300552457,-0.0015466654682290565,0.05228143097845605,-0.044191037732013425,0.047937484400047206,0.10367640155133079,-0.01356466685062752,0.062501720650802,0.010947779189718287
EFNA1,-0.0057729991306104764,0.04571552177303661,0.007706437180399549,-0.032981376840398084,0.0065920418515046245,-0.0037382393967154834,-0.10287788833284507,-0.025508779323805363,-0.019021637523526248,-0.10975096686400199,-0.08614983844170913,-0.06737001623045712,-0.09281556142448737,0.047540766465612824,0.024178901804413986
S100A12,,-0.0012989746434283753,,0.03289007009538139,,,,,,,,-0.02633418655931587,,-0.006821204137848006,-0.017409251475402194
TFPI,0.01581403024355267,0.0476871067211631,0.033033255097831504,-0.02012836947650893,-0.0049843368411634555,-0.0131960207724885,-0.10432293702083884,-0.026042908345346148,0.007997997145555458,-0.0205622708808415,-0.08986520945078169,0.09098108747871497,-0.03918838966828736,0.07056869873910745,0.11220007008208305
GPC3,0.028774509555377324,0.025187525218345126,-0.000794647130911317,-0.015859098517064317,0.039835916668303634,-0.025523463211260235,-0.036395015634582015,0.0408445462207817,0.021525578663039217,-0.03179516415789218,,0.02248419870268202,,0.10709007162416011,0.03789534292109195
NMU,0.07630343336550142,0.027739480935823284,,,0.0011189682183455354,-0.005441185599548311,-0.052654912041056795,,-0.006497327514752571,0.18979925395660666,0.06571571588995934,,,-0.004312014563408657,0.04163001721550738
SCGB3A2,,0.0710529129195149,,,,,,,,,-0.020580054015971537,,,0.0494406208685395,-0.02031850479765631
LAMB3,0.010140270823079533,0.010812815424185176,0.00571886570942118,0.020534477112144504,0.03114311206513216,0.0856968637844569,0.2870381894705185,0.006893686279282593,0.028478401470155162,0.09417273643725524,0.02215066375562954,0.022522575117924677,0.017939858172885893,0.015055484391763919,0.032813598734419566
LGALS9,0.005237272703374886,0.049462763920988195,-0.0026034290449437653,0.034140537882537146,0.025954601359747632,-0.05329686565736592,-0.16885571055862153,0.03053547131007452,-0.01746687205241011,-0.09019477926900332,-0.0522825864462456,-0.027693412008920636,-0.05094546433791609,0.04680284698914005,-0.011665592378635112
VIM,0.024592399114816567,-0.006229878557886544,0.06116840124113931,0.01715297306728296,0.008026156984427104,-0.06232664266696954,-0.19906952097198619,-0.06316929681702642,0.0015342494360912804,-0.14634577822354236,-0.11225494870725829,-0.0001885579058280008,0.007052909666632492,0.01044168231075127,-0.024599104463567695
PLAU,-0.02207923170221331,0.0565972058457461,-0.043946783088121416,-0.03134244984860006,-0.038324138934550125,0.007268076371861365,-0.11784583527258201,-0.053188874213850115,-0.04206580098171115,-0.046242832604862866,-0.04162865127937001,0.06282192885718149,-0.008781677788167363,0.0608572194280097,0.03174223635971734
TGFB3,0.04285897341985063,0.06556475780199596,0.0034700788875046745,-0.018139736787009735,-0.012288484350448157,-0.03921496071706273,-0.08378954685795721,0.028194007784383312,0.011540795652150397,-0.10309887097564105,-0.03945746802936301,0.0449450602126926,-0.06523369591089749,0.03436107322309085,0.006077682832654409
APLN,0.02414847631717726,-0.01702962216624216,0.021987015439648545,0.023163031648764387,0.04300840421287866,0.00909314932910625,-0.13316535778571206,-0.00332830589954899,0.008094967436815157,-0.07011601529319664,-0.08440667983560181,0.013001321338714128,-0.04531838062141586,-0.03948162070021159,0.014611846621509918
SHANK2,-0.02633804420477654,0.05802746855021309,0.051461172311244245,0.013897551648701052,0.04525429509285021,0.08470468493222803,0.18249325704809688,0.0626127709924444,-0.007471328063097525,0.15167713905874988,0.04069518455820158,-0.025654778180104924,0.022453640053431343,-0.03479551904214073,0.03722306220613006
LTF,,0.03092932492599543,,-0.029071576297203375,-0.0014014441039124825,-0.009279152961058659,-0.1283846047534041,-0.02570763204577268,0.04450174288404032,-0.10376543579393083,0.05611682055848724,-0.008117222097753654,0.022127690848829634,-0.03218203204680959,-0.03842964142287487
PYY,,,,,,,,-0.0181497151121785,,,0.20333665427220002,,,-0.03694314907321833,-0.018516458179829526
PENK,0.05994082870357365,0.01394386277129017,-0.029036818123354454,0.023047259971458324,0.07686063394801129,-0.004354514830558097,0.2929794051698252,0.019689229069207094,0.051030245205624804,0.004642730445021351,0.055570744391786234,0.0051757152492614075,0.12052797146595852,-0.026502307318265417,0.035074788874502175
CTF1,0.007316955041992333,-0.03402901280782945,0.034848849814719404,0.025581059697040904,-0.0269670160441526,0.07742464910697806,-0.03507818093451058,-0.025713189239653517,-0.03646672970099623,0.005921720011767635,0.054143149655972195,0.033151960763673625,-0.06212844625520271,0.057470048529647155,-0.024557821358360418
COL3A1,-0.012826191313273175,0.045056051845760524,-0.023740919415183987,-0.00714050083506864,-0.021558894980360215,-0.023392366906143373,-0.10638775463291662,-0.0348805052365567,-0.0050575795541182985,-0.009392878100614123,-0.00969801756368469,0.10307852837062173,0.19308791987163929,-0.017422047615249497,0.13406587569831502
S100A10,-0.026130736393942793,-0.028112788111148528,-0.06119957550660535,-0.02937421837204622,0.02483239047790402,-0.05958308846280114,-0.19033768251936853,-0.02682445728071362,-0.002485340728670545,-0.1768691214551585,-0.10381409806428246,-0.07079521206511667,-0.0004728270209842934,-0.06288299055402634,-0.05005305420680673
FGF13,0.022151372844125224,0.019027911576102324,-0.01440863521166848,-0.03764881260524907,0.028093786737360446,0.007905125971913505,0.2664112035483565,0.055972742046858225,0.014431635995314652,0.10226936906746295,0.09933492016939614,0.01751011915921626,0.022687118187559606,-0.03656066668045649,-0.0036052859585745047
SEMA4A,0.013133640343025534,0.02611994855063295,0.004996385454702033,0.0412099143527299,-0.033985493976325644,0.06919053953230273,0.16307007265989046,0.025172942438109577,0.014160880235090769,0.039875715221178686,0.06311490715220842,0.05058054585353101,0.1401730742842517,0.13966018457478066,-0.0077916385954390705
EFNA4,-0.002719651741088877,0.02373712398271582,0.03380162411790516,0.051206220721760065,0.05442531615011196,-0.04394868774197512,-0.050624012117309124,-0.012668174694962299,0.011640178169490067,0.009547432433222454,-0.006249502745437829,0.03335850185253358,-0.03724870133971524,0.03896381812740475,-0.015795223382778948
HSPA8,-0.026311486574924273,-0.009633707150572683,-0.01708704439500028,0.020318457047934464,0.03710025633331559,0.06639535197819757,0.17161895700889485,0.03442709510013241,-0.009166391193161845,0.07429471773410817,0.11921834415451317,0.05917118714200984,0.03321176454669562,-0.0065945415805803214,-0.09598229800216236
NPB,-0.039605122425277355,-0.012289248326052198,-0.024037438309567453,-0.010942763309369594,,-0.025966381599612794,,-0.02164813525904895,0.06725776970180933,-0.007965692955433847,0.07483588251319215,0.04378783501056299,0.017356300645283533,0.04778385655859237,-0.030287064196774523
ULBP1,,-0.025779056882499044,-0.015560617943510257,0.10860811506800483,-0.01697179961038081,-0.033360001825551926,0.07015887872538745,-0.022262978746334282,,,0.13404411988653075,,,0.02386393908065021,-0.023102198042048133
SEMA3E,-0.037761280309969426,0.06115809927888102,0.017406313771887956,-0.014219074462727582,-0.0013847673038034109,-0.013972896010718897,-0.04080404981885131,-0.050318639105761974,-0.00555475328317713,0.045196350575807356,-0.026646178193503033,0.008694438365060477,-0.049430468371577406,-0.003057564466955361,0.005522324879707089
ADAM9,0.06899337774763628,-0.007864873324735289,0.008201512104871807,-0.0030665006947808043,-0.04091186613527675,-0.003700827837416617,-0.17474238233955697,-0.008340479691494644,0.0130252263844161,-0.04022838969246343,-0.07866818505382066,0.027339141318193046,0.00493665210121751,0.02935601424012889,-0.017308230451416926
ASIP,-0.008179520622921193,,,-0.010080187961844634,-0.026788424509967046,,,-0.019969577199887137,0.06415418750326768,0.04224051261617522,-0.017689385278167737,-0.015421185713259615,-0.003612865818194785,0.046002793050072814,-0.0010166683395252992
IBSP,,0.05547353373334183,,-0.03578198011462426,-0.010015563827684358,-0.039361128179646,-0.05825396030664015,,,-0.09607512952603509,0.0020052693432694264,-0.03099367835612602,,0.00041306197130841835,-0.05569071413017009
MMP12,,-0.01248185828479984,,,,,,,,,,,,,
FAT4,-0.03570789090737393,-0.0409389455096121,0.004266901826526231,-0.0007990978099636899,0.0014225038016474453,0.005022839095260978,-0.03220125703635448,0.01965600611637429,0.04760049421420478,-0.038625888034965285,-0.013455357382339593,0.024347329852833808,-0.035958598936246956,0.006326415915269538,-0.02375434786347285
MDK,0.0005951741276014829,-0.0029813864324766035,0.020701638862976775,0.025683921061837943,0.06577479554075204,-0.009372725200035945,-0.19133254831753035,-0.06386496006144761,-0.06880654536705362,-0.017701844824724786,-0.07292380941945963,-0.006460114320256948,0.044316085978544674,0.018584202777287066,0.009386357799898302
BMP5,,,,-0.016530725632401405,,,,,,,,,,-0.02689400150010971,0.09000314742432933
CAMP,,,-0.020402681988430375,-0.00440685008454542,-0.0262402661337519,,,,,,,,,0.028082366355679924,-0.02541974990768641
HSPA1A,0.02427511311669003,0.03427238000272253,0.0035404712510472697,0.006358943466661065,-0.009904726956603228,-0.021572000231794335,-0.18002990263265367,-0.04951734946640336,0.05812480425092313,-0.005733565095221703,0.06467115843961403,0.029599809171162877,0.10436211073651125,-0.0174155042414225,0.03695362065572229
SOST,,0.01626515878337871,,,,,,,,,-0.01700250878323786,,,,
SEMA3F,0.03141876137904911,0.058494186880906664,-0.008166001488080835,-0.011303444280203516,-0.029636541992121585,-0.045029993297654024,-0.06321187197048234,-0.04012451331909544,-0.030801565500300273,-0.008388590516424854,-0.0009825351361105086,0.07340017941555407,,0.04190449535388617,0.06732494465187591
ARF6,-0.0199216145789967,-0.017976428336655446,-0.031086079693037103,0.040852966843841855,-0.058675342297719466,0.002467594473062589,-0.09226879638319624,-0.03812936869281556,0.03115351450032308,0.006949978242047378,-0.0389274705870035,0.03274628209491677,-0.07100888710501577,-0.043725610483187315,-0.026893251178378333
IL6,0.0020876273485515833,-0.031076131491838778,-0.026982938378816313,-0.008759528563410116,-0.030896902628393688,-0.003525709338226817,-0.05935248719565462,-0.013657495322596112,,-0.083175321811618,-0.017553984219462117,,-0.009709430540002555,0.050188776009937854,0.012700736719387163
CALM1,-0.019224236763258643,0.0186105600613138,-0.024524300666660483,0.029111526415403256,0.014362362395235882,0.08084677352178325,0.23697143001203277,0.007498595295781515,-0.011481384783520655,0.1304219829928344,0.10381670121741134,0.01855713772059115,0.004714403700400828,0.06400509480604445,-0.04014875842779401
VIP,,-0.021251796964266195,-0.03869572607622815,-0.0170874023343126,-0.002568031851744771,0.0788184143568702,0.2489495295491454,0.054722455427908344,-0.010029005104134235,0.12355974761616202,0.21465582064740796,,0.09315077287567011,0.025417523479589848,0.08228365355123858
NMB,0.02570670102962926,-0.03970178374527378,-0.01837083339248593,-0.008275852163219051,0.0243372670801067,-0.019531702014498175,-0.12494318655885622,-0.0461174854635132,-0.010617582011364392,-0.08286717444090161,-0.09069477133756887,0.022601844384372606,0.11580220626534325,-0.010594629256506762,-0.0423797528906174
CCL26,-0.034317958177207224,0.08501798395221571,-0.02129385303891979,0.014202560057859389,-0.0030373700777103665,-0.023934314969384415,-0.021573940703990324,-0.013477028254365725,,,0.0652325411365512,-0.028904435164276314,,0.026282802233522886,0.04825752404903571
FBLN1,-0.07500950871174898,0.050351160646343505,-0.047912681921172075,0.0005453057567978155,-0.037036522071790645,0.015541615899503876,-0.003514118000957951,0.028176898165193053,-0.0066972411718252715,-0.018150170396057354,0.01225776863817613,0.045376506521877885,0.11726337145722045,0.006448520295374362,0.0854383370248917
SAA1,-0.02514397831639179,-0.020461676388166608,,-0.003308391472411429,-0.001970460117212818,,-0.03670400826900426,0.04573775745629286,-0.023558764195203086,-0.05165150648916214,,0.00033276945674185214,,0.0692302702755919,-0.08244852282108282
MICB,0.011546008366037856,0.00707632561378083,-0.010363004106282811,0.0019208546454071494,-0.0059328545083614705,0.01786198524448153,-0.09702101663913415,-0.04510799030996752,0.12699008736956943,-0.05517824627726608,0.0007548277095304658,-0.03505783703608929,,0.047931787680726715,0.05186877660264687
MMP13,,-0.014768626290893434,,,,-0.022587222542521282,,,,,-0.011764954129216382,,,0.1177808479161142,
F13A1,-0.03454796798310484,-0.021255652087394244,-0.02986917818448391,-0.005755381419767441,0.03637654857205171,0.023810099202532554,-0.06711360991863889,-0.007969294345718962,0.008420228059801806,-0.05290771715422003,0.042779353415111056,0.025029005945388608,,-0.03911874803068078,0.09247944422628818
CXCL11,0.09210435070258242,0.04935611149875192,-0.006664578919563347,-0.018367888481022433,-0.009644099109381127,0.07418086087430813,-0.10133940110141995,0.009810063635163306,0.02650426940602521,-0.011672731532645414,-0.014444656862182577,,,0.11348896334180224,-0.03957636442387488
COL5A2,-0.03527711780002477,0.034074069016688156,0.03173592815651287,-0.016686956934124444,0.0022420441059826817,0.005834391411053364,-0.1151593751526507,-0.046030135567461924,0.03737798555138811,0.021337474959087353,-0.0587850460582067,0.04473741358131969,-0.05552101347382428,-0.0036612093940394876,0.10123284850215461
EFNA5,0.025360824452920528,0.027154539299702747,0.035238125198842105,0.02459469451030358,0.012701746341544208,0.0192483672217346,0.10240108251723348,0.03831892233712145,-0.02623838614413896,0.11796532402828871,0.07040823796759417,-0.03591053198777894,-0.0614554974130806,0.02018727138840158,0.060894840356547415
AREG,,-0.026082523279306304,-0.005060218421960055,-0.013456441746954356,0.09384417450834939,,0.12584750157187172,0.019042779613517608,,0.03294387523576145,,0.030645181880688033,-0.015535677205900673,0.05397044135655042,0.11547489065959404
EDIL3,-0.0630839344786625,0.05176806548806686,-0.04471406671506967,0.04722126816182108,0.001978141271792294,0.0026131438227763423,0.06361049682728896,0.008568121554428368,-0.022561981805464936,-0.1214950119226478,0.020866841708876694,-0.04070732941967081,-0.06617717303036243,0.03230216185500239,0.07441852598894158
CD86,-0.053239816919994,0.01572388934232132,0.04945886934635999,0.0018629420244847606,-0.03036734549799,0.03592431904569655,-0.14751933861959787,-0.043931804184187996,-0.033335045358384593,-0.037336005116424105,-0.05084270690030017,0.004775182468428999,-0.05320026345225883,0.0661435583319157,0.010797045399336768
AHSG,,,,,-0.028375965802381494,,,,,,,,,,
WNT9B,,,,-0.009929442249163764,,,,-0.015976343193868037,0.008379085524312074,,,,,,
HRAS,0.029284017772664903,0.01066881375413434,0.024756857845100934,-0.04189714870065798,0.028845217468536348,0.025747555452139043,0.11049502337203777,-0.015729338704448797,-0.05525568104435203,0.04188515172921039,0.059771822456640325,-0.00781556908269008,0.04952119375806888,0.08175044914431122,0.041295588944920456
C1QTNF5,-0.03721254060140087,,,,,,,,,,,0.024155958821873453,0.01328635600803277,0.03562292256422944,0.009875603212434313
RLN1,0.017210121186731608,-0.012858812392880675,,,,,-0.04459240539074527,,0.0448527195480896,,,-0.023131908035171428,,-0.0208280841693999,
COL4A1,-0.04471978242601806,0.049449520243869505,0.014974987132974226,-0.00012965855392481498,0.028829849864475968,-0.034133168787910194,-0.14034151408482315,-0.046640784126568774,0.10223566370859018,-0.020935646463326744,-0.04986810507160555,0.08461033649835537,0.06980289131204057,-0.04870442513852711,0.1455718336909546
CCL3,0.06367234130455357,-0.00793943608858752,-0.0077636304682579755,0.007266238848906585,0.010950429601669694,-0.03990109309041959,-0.016389080220409708,-0.021402658044300953,0.03550824718012763,-0.11693435073282775,-0.05294040163678715,-0.02022930173932384,0.03357966070541178,0.07721526847910157,0.052203977403643395
BGN,-0.004544583456272119,0.016392563384624376,-0.025164632432463106,0.00796591375055859,-0.06941523207782953,0.0016086515571365502,-0.08232478343676063,-0.010838286299379243,-0.027456615518771217,-0.04959585779276913,-0.03572779733876009,0.08030941410633742,0.014066459370794468,-0.0017060350746880336,0.1472894057645033
RETN,,-0.017332503111561114,-0.020097232262502627,0.011703852521968,0.017655171593592037,,,,0.0028749511356513063,0.0012844778777607111,,,,-0.0019602723062000413,0.034936484614636235
S100A9,0.02555928976759463,0.031716250728119726,-0.0110761043463884,0.05416795905701256,0.001639540885947084,-0.009297024274157658,-0.1233082187993821,0.019298111584815262,-0.018072064939457514,-0.13353947632607233,-0.010923404492995474,-0.030524896695579163,-0.007914282058676902,-0.05658344702073041,0.062258865230983465
HCRT,-0.05414569266018818,,0.031188305023123336,0.04328761805928627,0.005227812119674278,-0.012741959985516558,-0.05369011936032443,0.009304921954020103,-0.02971514663296746,0.06689319363997587,-0.02239382856734945,0.004396494942985579,0.01749401985693118,0.05408903898907621,-0.040760583320874136
FADD,0.048387059945180916,0.013100567135751466,-0.01699549268115306,0.038025590890479743,-0.048744617828828656,0.021689062709345223,-0.11108235766487347,0.06315821437341569,0.0730840026972526,-0.033816120404665695,-0.028165226459338007,-0.04013536204717547,-0.03130873585727729,0.05036429450538808,-0.03270659572853059
ACTR2,-0.01865191830846937,0.08499898098247048,-0.010423994626355446,0.0625486158379805,-0.04589483257532802,0.059000978284226596,0.07703164871875309,0.0029841478228891894,-0.004260848765915528,0.03533899032326101,0.023900403398967155,0.023213796127686516,0.07234325563730169,-0.019402442227904892,0.04958971646668153
BMP2,-0.01235579249734931,-0.022624472869358817,-0.03091337867416932,-0.029929132957326444,0.06029795028756244,-0.013038038433479344,-0.03342386196494333,-0.036641798105454065,0.02268583247184762,-0.023496355144180324,-0.03941793921186135,-0.0010786013676774553,-0.006576201589584362,0.03817786099076788,0.01822311967550726
PDYN,,-0.02218257958085387,0.0009671095788898362,-0.006668883074840698,-0.0022451737083014254,0.015312274875196144,0.3164544024298471,0.005524064451087859,0.007248346401032756,0.057676789107603495,0.00024695049409356246,,0.10036389778457495,,-0.03649211325827055
CD55,0.050013236338949114,0.07536326617415691,0.026711568481513282,0.005268206409134761,-0.018295756626996548,0.0017287945463949257,0.02196333116538296,-0.034918359932937196,0.01153498644988664,-0.056053722150687366,0.023159773889987,-0.04150006424716744,-0.005638777953063966,0.06523595834655804,0.09899129829136454
OSTN,,,,0.06627278610031186,-0.020266590873370818,,0.1703578579196899,0.06664351086607813,-0.034704832531250125,,,-0.023878152299086637,,,0.005621736776937855
PDX1,,,,,,0.012794264985018691,,0.03259941452671573,,,,,,,
CD6,-0.010547259417368357,0.002028374426801717,-0.037490727956462175,-0.020297363593151742,-0.02549295761526494,0.08606290653751672,-0.00034667395916003306,0.0657331944890063,-0.028768006972398147,0.0834534359647789,-0.015545444240162984,0.033401532068591526,,0.02355320150651467,-0.020148031793840084
IL16,-0.02745616964643579,0.05098658468948162,-0.027831773438629855,0.04296491140335017,-0.02519098761865697,-0.0055646034182541115,-0.04657552870430319,0.0026581949799048977,-0.02574134621016222,-0.02398657543551257,-0.013272348678328322,-0.014730172837879035,,0.08032035258792826,0.07391284899821532
LAMA5,0.041757170810986705,0.07033756232234091,0.07155467828718344,0.009055347812143053,-0.03850513027280948,0.0027300919845292667,-0.07675890113584928,-0.015077277310814563,-0.017793299053982428,-0.027216292217858356,-0.06924611652926894,0.0697881817722425,0.002033494876783764,0.02693180012100637,0.08115999908623836
