,UKF296,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TNC,-0.022494189340804414,0.012224235737199562,0.06583062826431234,-0.06918882773149589,0.04964452680442285,-0.038684987506019536,0.024214315526936068
TNFSF9,0.042268094450767166,,0.02348305039112294,-0.04288883578427992,-0.011006092669874025,0.061122197061935994,0.04313807007935439
C4A,,,-0.01899704209715952,,0.04686114596217728,0.07273535343467973,
CNTN2,0.00047148260630022195,-0.03702131482294699,0.005877611578346479,0.12116450110073294,-0.09637737930335041,0.005512716134733855,-0.06573778764442048
F7,,,-0.023935176224234692,,-0.005518916591416204,,-0.02416800183840843
LUM,0.03368041083319063,-0.07138943286849073,0.017979875707109447,0.03268264269203587,0.01004430506940501,0.013349116110989557,0.05302712915506499
BTC,0.0035776475102430837,,-0.017316258526114247,0.026588292777614306,0.0485987302969756,-0.007248383300027601,-0.004828639689372884
APOC1,-0.019009092151773228,-0.03497633886067671,0.015557484591933277,0.0186910234057227,0.03480708718050941,0.004754546304390062,0.03306757665566564
PKM,0.006562836005502701,0.07999249744204097,0.05334692967522754,-0.03415100553204019,-0.018846288186363788,0.0014222960811839656,0.02577140665223571
TNF,0.019433794566426816,-0.02190620995157521,-0.016807137977526324,-0.019915035897581944,,0.027998793900728625,-0.018809755429164417
GNAS,0.06224582551090998,0.02517982660682449,0.00369135711723417,0.007338599362710282,0.0771550682840067,0.05985656425795059,-0.09201880096377867
BMP8B,-0.010674802053079068,0.029055526645666217,0.02790289314158363,0.01836055226587538,0.004065001220734066,-0.0006553240537237356,0.010613706296039268
LIPH,,,-0.017063485823301104,-0.003960057902381749,-0.0351734199249457,0.04244555550402182,0.03514380832492569
CCL28,0.009595094758133707,,,,,-0.018802899658434152,0.008211505749473153
PTPN11,-0.01468895096398161,-0.05955074463888772,-0.08524650596414,-0.07439264418036337,0.02048551316652626,-0.008107090888772102,-0.04161583052158757
ADAM12,-0.012202279629569391,-0.011127227114453164,0.02659835195681411,-0.008607698824132037,-0.01301182023423643,0.03144461308404043,0.052024661930920736
EPO,,,-0.018531381383839307,-0.023060081107297677,-0.02119055520571514,-0.019995321116830937,
EDN3,0.06023840907095437,,-0.051538299789738694,0.08238548262225849,-0.04602877140835455,0.13540498830524264,-0.013620523270937742
CCL22,,,0.12538733733715873,-0.021088091086807856,0.022483038766663035,0.010859807027704367,
CCL2,-0.05038425055527968,0.0008877206989332439,0.05939589529922335,-0.033049840969182356,-0.0502688406086152,-0.016011682259020412,0.020666067980235237
DSCAM,0.01124334622987299,0.05505111856994308,-0.01327394380092604,0.04560116872732669,0.07242592015543324,0.11815102568643063,0.011930512439956615
ANG,-0.025271707898917837,0.03231942386118817,-0.04704275266717112,0.02955053078856051,-0.02811565595685581,0.09079248094953932,-0.01389189361780695
FBLN2,0.014808588167020464,0.06354124148716118,0.037839005640475244,0.13935351987826172,0.007416428919683126,0.0643006186965168,0.01244169000192821
VTN,-0.016836408512683962,-0.023284823609916017,-0.02118263708608046,-0.016215384158514676,-0.013936477978714407,-0.020040538072905286,0.002223111018374388
VEGFA,0.0025874078292278183,0.05112309568892993,-0.038153153346555405,-0.08947643162501619,-0.034063515399171004,-0.061928520670877035,0.037225776812681424
F10,0.007229607090818897,-0.025257752785322538,,-0.027694394818070584,0.048615569280303424,0.0126257935590164,0.07478331921052898
SERPINA1,-0.003224694493705962,-0.042206560556344086,-0.005030239601294674,-0.04955165204416568,0.023686276303043857,-0.042849236972080804,0.014060088474629015
VWF,0.062398276596686654,-0.007070461040474958,-0.013222480165507847,0.0006215784975899497,-0.00945636726241198,0.04304445023706272,-0.052184010809120614
GDNF,,,0.02396976776347801,0.06792927153210976,-0.029673208549936186,,
VASP,-0.025811443283805073,-0.015154033377359918,0.010861520990807557,-0.02886915715835456,-0.026448904458055512,0.033958936762399014,-0.03211471050850492
ADAM15,-0.02731256378255604,0.026612981456412582,0.016257844584694252,-0.004999287420964528,-0.0008319414385606626,0.03488732672273503,0.06538890057549064
WNT2,-0.01432518563804584,,0.054023591382426586,-0.006757355770580372,0.06355366501840165,-0.01301578779807627,-0.04734855102075691
CALCB,,,0.06369300557406463,-0.013181843153198038,-0.03310056900655346,,-0.028977595774551418
OLFM2,0.015490734451666457,0.038137521384290614,0.03737510361288326,0.0035591454779022188,0.00818319599799354,0.04353705177993751,0.012107648675759782
MFAP2,0.017775382619681538,0.03320107447312119,0.041797179690973026,0.07585946654359477,-0.026872885905701097,0.10355891872537161,0.08368776906210108
HLA-C,-0.032943050489311454,-0.03242920920751544,0.06948921790085806,-0.014094862921739386,0.048513606074303786,0.040756353785631284,-0.017516391800263372
THBS1,0.1299008245556942,-0.09410131203544515,0.0033109529011156043,0.016905963074715306,-0.003861125919058326,-0.10299474951599083,0.0367515638934855
HSPA4,-0.03524917259206446,0.048019100406353654,0.011701741621059131,-0.025040403022931267,-0.03611716620927609,-0.007129642103308064,0.015384188328314041
LMAN1,-0.01942106257552496,-0.05143285467813393,-0.03207906299015068,-0.036716071210343704,-0.037388217554080956,-0.06559493080185073,-0.024617524527528467
LYPD3,-0.016729820095681455,-0.03780551226308005,-0.03865213242615625,-0.00700833464117528,-0.022763982307669954,-0.01997758740223926,0.08820809704328983
APOE,-0.017618724611211667,-0.030547091873704097,0.032274852673821276,0.025141415146651303,0.04710307461890163,0.005309431974855676,-0.048267487763717296
SOSTDC1,0.01751986578562712,,0.0583276331132813,0.051901576211810664,-0.013044600435225609,0.029812529087436365,-0.03758563433238571
ANXA1,-0.036970328574903726,-0.11499586071341208,-0.02912664002780146,0.036109242529248055,0.06192419596064568,-0.030329919007931055,0.05955025990390535
WNT2B,0.07283075048216513,-0.019654910148827646,-0.011751945900620678,0.04239597669324444,0.0003701936122527864,-0.04229409740198752,0.03182177432604379
AMH,-0.014201289806656546,,0.04853093581304205,0.10229535679650274,-0.000994157434976007,0.04790803480345683,-0.006677131076958653
GDF10,0.1314251655165608,0.029162022589196816,-0.013121822840562916,-0.02392922133242461,-0.013645407759147783,0.048287882750191,0.08346461478660483
EFNB3,0.024010106605214195,0.03570369695043979,0.030308339102284896,-0.026216093533074858,0.006489446120597,0.10160756429516067,-0.03453084260345003
LTB,-0.0073479796290261854,0.07701336587622422,0.01869311615388503,0.05346819392164999,0.02295113029379614,0.021095484232201183,0.07614611791923023
ANGPT2,-0.03145626992020146,-0.06582226921307695,-0.03854380508313621,0.012391130738969471,0.017336959765950243,0.01615530971681455,-0.004770945585551285
NRTN,,,,,-0.01886866891773927,,
ADAM17,-0.02172719135993098,-0.020446680576066523,0.017133754414623035,-0.026448277105374268,-0.06032097924164672,-0.028865735094072476,0.029299525161001205
LRPAP1,0.006148711856206295,0.02292982549950919,0.09032431414551442,0.05352839202133413,-0.09062651528134236,0.06617013250356886,0.07114235288116176
NID1,0.05424549196376401,-0.04956339534501424,0.004666966172083817,-0.0034025801585197083,-0.008884902500374447,-0.002023786272006554,0.008961563684323905
MST1,0.07714668630806737,-0.013560801452171499,0.044197756423272734,0.10650385386028174,-0.007577763109803897,0.1368759652331473,0.1515672440912841
DCN,0.012953106331380485,-0.0425861244452839,0.006543727510476216,-0.0006791932667014725,0.030264914227451523,0.018962574263276754,0.03415125069975216
IGFL2,,,,0.06620135954813473,,-0.05283098356522308,
COL7A1,0.04152589508338217,-0.0015862032727836594,0.004101995731355243,0.04192638397938854,-0.05148181766404245,0.04421283005118313,0.11984925596367972
CALR,-0.054985850080956016,-0.015883512141749056,0.018827805127480238,-0.048860485280185724,-0.02163501951843263,0.007343980850153112,0.04407788261047085
PIGA,-0.011439747758841108,0.10424704005514888,0.06208946624047642,0.023205454904948457,-0.03362095375506052,0.029257114255051894,0.032042649217392624
CD200,0.06280662340808432,0.024169913408499246,0.03634698206068148,0.055707609969247604,0.007945396065022918,0.02429159799081922,-0.06355928074537862
GRP,-0.0175659988302491,0.033096650618282035,,0.0175884313739685,-0.02069584571193906,0.10359505132900142,0.09416314158798159
CDH1,,-0.03559999278898909,0.021642280802727263,0.04914378214374341,-0.045142219880536426,0.10704897845136184,-0.014763583917791149
LPL,-0.03179471998164283,-0.002151215058764641,0.05114699033963421,0.11756701662078362,0.06072972764652372,0.09609380018954969,0.12322658657952265
SEMA5A,-0.04040693173217286,-0.07126098953284025,0.01208835483488809,0.04181155887120864,0.027919145757824816,0.05611411547372632,0.006075625807743838
SEMA7A,0.042132269234276015,-0.09567721151552293,-0.026518449797929087,-0.012142322367506179,0.016381893535308525,0.06698018765499215,0.011121195827317958
SEMA4G,-0.02059198973777353,0.08218153933361934,0.023184181114375625,0.05069064713179127,-0.08186760771661143,0.061494139344820675,0.04529427136389088
SEMA3B,-0.04008598816389478,0.002457264819285194,0.021674772067196306,0.012442831180741111,0.027822349515325546,0.08100861711345927,0.06967801819005472
RPH3A,-0.001897051429570388,0.06219559879326053,0.03315869425674937,0.08856469804967508,0.03615895484955595,0.05870411023105655,-0.0035488162174811978
JAG2,0.009355697121931534,-0.04215857078069588,0.07820648935100598,0.02281627623567424,-0.01457964935776333,0.029330241042208313,0.035546246970459064
CGN,-0.013303791512529651,0.07180140540540667,0.017405026628815354,0.023543139336721208,0.04954801958703865,-0.023944954470392577,0.09864247997991597
GDF15,,0.029742819504843702,-0.028809811334060176,-0.03483091467366277,0.010721409501775614,0.07931148996782258,0.11809363462579564
SEMA4F,0.028041938378025773,0.028814678115293105,0.057526245627834684,0.06545633172130624,-0.039727088462096716,0.0824542226389186,0.03946468861653144
NXPH1,0.03766432333481866,0.01673536293844192,0.020581895017034134,0.09975275717465941,0.015428868397515068,0.04654593608133334,0.014402911347330174
ARF1,0.005252259588563102,0.07765285522381996,0.015939459028356064,0.0527571479415619,0.01678775778630982,-0.046715686972060334,-0.054952731119580364
DSC3,,,,,,0.0006192953418744883,
EBI3,-0.03131556473538072,-0.03682629041570882,0.09219134332388795,-0.015445655686676808,-0.005130096582104128,0.04673116340287357,0.06052943056593513
TIMP1,-0.02179107191011025,-0.02894318640081692,0.0032466926134703603,-0.08354603991558301,0.02646286853934707,0.02334890391876607,0.01074563911725983
SEMA3C,0.082808556399935,0.03444413323327837,0.0701672449785744,-0.04523470212830627,0.002046220720874627,0.04684718392701941,0.04991470085797391
GNRH2,,,,,,-0.02166766213466152,
GAS6,0.029752432340847998,0.09156897499164299,0.06183849763111892,-0.01795553860846951,0.0006520429762875778,-0.001615672701324746,-0.045524084814962444
MEPE,0.057386641700284444,-0.027455179969262434,-0.03207065524041195,0.10694935404536965,0.04291917690874852,-0.02763038013654913,-0.05117119536507881
SERPINE1,-0.03843052087858138,-0.01152762894077481,-0.0302841478672333,-0.07978197064947588,0.00861513338737364,-0.042148760576090766,0.102705114406291
RSPO2,0.02075520855572955,,0.008556612649703893,0.023709096264929813,-0.033623538616807135,0.03036029025711639,-0.015177103926407483
SHBG,-0.02156161412952094,0.09036092323471825,0.09936644003124631,0.13333444940169387,-0.03003123167258635,-0.011402211319105402,0.07091592149697998
LGALS3BP,-0.023280933211132063,-0.013929578051831502,0.0954918838573846,-0.026057101358179357,-0.003363933980692568,0.07532563942658985,0.07917097969116768
LAMB1,-0.04748800438362521,-0.027668033642383284,0.019087071118019626,-0.023432420686597517,0.060962336949874865,0.05367844147003271,0.00832418600956337
SPTBN2,-0.0026791684310305164,0.08360827359582407,0.04890421465503492,0.03190283005880801,0.046338170235288995,0.06214265107366404,-0.043244122654912655
COL1A2,-0.010812041132563899,-0.08065412872664678,-0.025672040566978607,-0.05704244759495468,0.03596626010723284,-0.04274305734054336,0.023234486623435895
DEFB1,,,,,,-0.04282088013774759,-0.023352415590053813
WNT11,0.02004592314754336,,0.020124243766390222,0.03772782511952162,-0.034952354709789545,0.03595937822778706,-0.020965082672164546
LGALS1,-0.05494809721556169,-0.06014322109590743,-0.0271706657172214,-0.08553874203355767,0.0026133060367845313,0.008081056126320176,0.04218151421964909
BCAN,0.023224252809143742,0.11489987569523494,0.020123421472496978,0.11160467656726046,0.0001670281987974605,0.10078768649051836,-0.007184490856442596
ANOS1,-0.014973280554830357,-0.050704120927183516,0.05932103209104361,0.10958690924496116,-0.038140975738515374,0.030184327462852496,0.03979500685014038
EDA,-0.02937163221688815,0.11424034166811364,0.044907080914858816,-0.02412225136848588,-0.04248972566607567,-0.02401465930894371,-0.010595025085940783
FGF22,0.1474819315858835,,-0.02825455806255954,0.07267765951626759,-0.031768155520180336,0.08606454789069069,-0.010592644431613348
SHANK1,-0.01942125062474973,,0.11790024189427935,0.06283246855387167,-0.02367233819447965,0.013617585632016496,0.09687702721602647
NPVF,,,0.062124557881423154,-0.019672607699078002,,,
RAET1G,,,,,,-0.008008280143480678,0.057827137632800764
TGFB1,-0.030095207292826893,-0.04000256661648853,0.011002542659760452,-0.0026722556145729,-0.024309096307519696,0.018632851163073363,0.04410020941960871
MSTN,-0.008775445861192234,-0.02487460328725992,-0.0055578060466395214,0.010966900027292208,0.014157794496597174,-0.030290761442823187,0.011842212037862393
WNT4,-0.004558410395814457,-0.0304862002699513,0.10389787062805517,0.06865188852161021,-0.008172387082799333,0.0026687189214332483,-0.000941617041011539
TNFSF4,-0.014448088690286437,0.09495233296181033,0.015502059239486,0.0309393472278047,0.006741316970244545,0.09653725109455438,0.15198147522144367
NTN1,0.031202623151207417,-0.017605357303889187,0.03427826425765018,0.0441530372860433,0.012768135423030324,0.0639599157801472,0.045088283160037566
CXCL12,-0.030159074924617935,-0.05905515271904833,-0.023537331769312792,0.04945650879819024,0.0014121158954809685,0.01998956970586604,-0.013016908832444184
GNRH1,-0.02147614949448454,-0.01900538285936484,0.01808832253124895,-0.024298156692738573,0.06963044667835644,-0.007482156347525733,0.010713053237210054
FGF8,,,-0.03163298518336609,-0.027153880072218372,0.0023540473498072536,,
RIMS1,0.007100498961357144,-0.012050138066849887,0.0753040649445494,0.02501308632016144,0.008049470625263948,-0.010950295484494369,-0.07469646847512684
FGF14,0.04062472626728639,0.024961243446016097,0.05315305319441037,0.05662931474452754,0.018581679929459884,0.07191191401373634,-0.011312084366118304
IGF1,0.07720136943330347,-0.02030487336784748,0.03446171714792696,-0.018060327494845995,0.10565838052318431,0.028875930708704905,-0.01833246091374488
TNFSF10,0.024496841678523333,0.04950229310989494,0.0579193446119093,0.05093123854389053,0.007055202314249764,0.03507438474489339,-0.018228742110898578
GDF5,-0.01551330213513508,,0.04488055937639072,0.037949860307958515,-0.03817552531588298,0.02365059038652345,-0.0006014556439986784
CHAD,0.07322285875699289,,-0.03195439089922253,0.04160770443797759,-0.015943228787919855,,
RGMA,-0.00935474539007974,0.00023046308269265706,0.031092791579183574,0.06138524557259559,0.04706374974081207,0.08211500870477043,0.11093182484677647
CLEC3A,-0.01172631490836026,,,,,,
WNT16,0.037871326439065614,,,,0.1433569718880875,-0.028172027409300148,0.05941460293767233
CX3CL1,2.263153954931447e-05,-0.006099015789418159,0.034174616990506515,0.01850803525823676,0.08272843951575479,0.05045937330817299,-0.07909907160013575
FGF1,0.011505105185649109,-0.0454557470272476,0.014847792403508774,0.05292147592468187,0.03447287829099872,-0.007906728981009444,-0.08712505819006326
ALOX5AP,-0.01663903232259926,-0.053636631696966024,0.03899316118767999,-0.044303379192848505,0.020823480007880316,-0.017285857855096884,-0.002322381210131651
IL1RN,,,0.010634175008291087,-0.04908866658150861,0.07226976223637777,-0.06262034609179358,-0.03905111765077898
PCSK9,,,-0.01829441683491595,0.05682356922596508,0.06493220699479808,,
NPW,,0.11328553198478677,-0.012711700655178368,0.007799065781655478,-0.03135162440304211,0.004625230387417575,0.06951978044075399
CXCL9,-0.0155132995999077,-0.039394118653637226,,,,0.09009833613458927,0.0321305381849635
ANGPTL4,-0.00912359313810193,-0.02419627328103461,-0.012588575831030888,-0.0391713820155976,-0.03530798718429771,-0.02438557249968995,0.03089735505333756
UCN2,,,-0.03163299050945416,-0.013394441881016059,0.050140696242341715,,
OBP2A,,0.02166182576911242,,,,-0.02245997904953529,
COL4A3,-0.022318143718093014,,,-0.016505677042662592,0.024795088962154505,-0.013547579428029009,0.019698889324491382
NRG3,0.05025193828773625,-0.05777344189387342,0.022873971492999492,0.014619573906920478,0.0068304444815740425,0.010223002633235284,-0.011579043920630638
IL23A,,0.05182164130805562,-0.018294410453056673,0.03378702901546948,,-0.0066314731967071355,0.03206893855265274
COLQ,-0.03470262407664871,-0.03416297666034446,0.04016997808952388,0.10768254617329351,0.009580035225775715,0.02993079363334038,0.020286938530581132
SCGB1A1,,,,0.020056146347822126,-0.021190555078165984,,
TNFSF12,-0.008654732757782366,-0.04869935933979023,0.07034362035070622,-0.0019455113286299367,0.009803640348689477,0.03498224332283406,0.021672963354530457
DKK2,0.20185520747993851,,-0.021595281392907343,,0.03819857769305085,0.13153804134892866,-0.032730164955570185
FYN,-0.028810167732621718,-0.07787115597803887,0.0012119113927144371,0.09029626797196542,-0.04182164717223105,-0.046923126611738766,0.018314309288277136
ACE,0.01946849132197298,-0.06146569501763736,-0.00911306612172478,0.05640804148830617,0.08699939284121748,0.04058503868866652,0.0011039002292626446
IL18,-0.04062305108125485,0.029473678265075243,0.025710625829305105,0.08839982859325075,-0.02241802700810322,0.040384402615806246,0.0028013027359143692
PPBP,,,-0.022399746253604497,0.04159230621570559,,,-0.021639714082130848
CCL27,0.04011692894871681,-0.027455173482153747,-0.03031423111225985,-0.004754223604697839,-0.049893442060130966,0.031480118335465046,0.05984374413840305
SERPING1,-0.044346523561467635,-0.08535739409888313,0.018760764160230727,-0.005133061872578336,0.053521867061402044,-0.0025467745758591975,0.03717907665092254
AZGP1,-0.02121797331546457,-0.07083191364824701,0.08304003059500518,0.024855427492749337,0.02625444676825875,0.03351117186748708,-0.00506202302956872
INHA,-0.00015191142801538254,,0.028181818529973396,0.0663775475850351,0.042527145078442456,0.058585103245735966,0.027649113064602836
SEMA3G,0.03477294314066193,0.0022660778847413657,,,-0.018028197708840878,0.02096668431167518,-0.039507747653149135
OXT,,,,,0.06822959459827256,,
COL6A1,-0.004369764015329098,0.005013994421265808,-0.003070509788799195,-0.06244119406951974,-0.007217569039579298,-0.01901815162544022,0.015284593781452175
FGF17,0.03397346047741073,,0.03668308154342393,0.013157905180278184,-0.017378971700117655,-0.0021309424809989987,-0.0328854002501039
TNFSF8,,-0.03357392292745303,-0.02430541078133399,-0.0228486985794172,-0.01886866891773927,0.020044140502598447,0.09737897230124759
FGF20,-0.008710341997325658,-0.023691401582792503,-0.026430079271074165,0.014112926041699952,0.012250637408325346,-0.002091966473860004,-0.01803878401643547
ICAM3,0.01825300313637525,0.0633059764009295,0.045818184972165284,0.12336951240592679,0.011257665945315928,0.046416931353464044,0.07054837823863806
LAMA4,0.0082588009334199,-0.006138369965870938,0.028886804332269266,-0.027909791034940026,0.036008780344708786,0.048617223901607984,0.03421425501947438
DLL4,-0.01539832838364712,-0.03221404669793815,-0.035043853110673914,0.10143693488887146,0.01868605361384272,0.03215982654399428,0.056631342044414466
SEMA3A,0.024795648531690164,-0.03573411027311175,0.10513362311035475,0.04239515133931285,-0.01107361610608892,0.004923519097713666,0.06999184641798879
RLN2,-0.0006718313681478655,,-0.01680713252105575,,0.06994408089312755,-0.024695082634215746,-0.021192121552014227
C5,-0.04040194157836456,0.0038225030573558966,0.06326828027222525,0.045655236562131024,0.02647718890632898,0.08002468418677336,-0.01445571490583824
COMP,,,,,,-0.030506493198763456,
C1QA,-0.028664325025791578,-0.0025904430105759997,0.018458547347231756,-0.01060468491501339,0.019587210630529726,-0.004702645039648183,-0.024544743848136253
UTS2B,0.017822357321809913,,,,,-0.026312561776124913,
COL9A3,0.001322589952463318,0.03131453383859934,0.06718606907277498,0.14536849300025723,-0.04220844162926094,0.12333798161648217,0.036326891645489474
DLK1,,0.06495849976458017,,,,,-0.03347065082072708
HGF,-0.006187356236911006,-0.041213565048302765,0.01226005682008297,0.005619845776963061,-0.0426101755163628,0.013338555682131626,0.020686069158095517
P4HB,0.011965342930778803,-0.10609876469071275,0.02758741490154349,-0.09067741750136872,-0.0006983696511473549,-0.03412070989436535,0.016928959376033295
ADCYAP1,-0.021044337221262484,-0.03673577248143723,0.023431932200511825,0.003195323209353313,-0.010634708373674069,0.09759630789855529,-0.043671892735099235
GREM1,-0.012486303560419743,0.0016776314092504685,0.020509715890315826,0.0001417519243340614,0.0003071785576703077,0.027575157176883042,-0.030185406423488773
EGF,0.0106725778266008,0.00562101086783769,-0.020549491472490945,0.00012643262739282275,-0.012018193659827375,0.03224855851788936,0.06767547389163257
VEGFB,-0.03395401361510173,0.09022605299295325,0.0014394642924615822,-0.01954676275666833,-0.02759242436681058,0.008390897924295987,0.052657227839488396
FARP2,-0.004802431660086768,0.02467100944247879,0.06498757162147532,0.07214251773754987,-0.0160857972280794,0.08786258872848059,0.0669506210037513
BMP3,0.009305157183944153,,,,,,
IHH,-0.03496535197904686,,0.058715915003765655,0.044230962305455104,-0.020444268309632658,,
LAMA2,-0.02545964022081874,-0.04122793941313227,0.01917702798694241,-0.0028152219207304256,0.024977259732717864,0.04204015905594579,0.017992919438544926
SERPINC1,,,,0.08252723863642682,0.018245678145041463,,
NRG1,0.004439992409662882,-0.024485976948824602,0.07670473118853033,-0.03280622915070685,-0.02951167622862994,0.04461944529627075,0.02875240971582941
SPINK1,,,0.005241204049215712,-0.001716678958027376,-0.024817258211877722,0.002451026727623114,-0.029874401309226264
EFEMP2,0.03426764030559629,-0.06523630173617398,-0.021292651254344246,0.0510401198932712,0.03312630347256728,0.032432544169267864,0.04188384181047725
SELPLG,-0.027077610133630043,-0.0029153276879407453,0.02618259088251175,0.04302806322150069,0.003051891954320103,0.01307132360373916,0.02111947371203034
GDF6,,,0.0018282243403267076,0.06608600097638632,0.01867934663815995,,
HLA-E,-0.05508711388887505,0.0008793683620750794,-0.024732535355115676,-0.09897898422342806,0.004971728145897277,-0.03378594193616293,-0.06248100533701247
PTN,0.025251273378333296,0.0025854623732113257,-0.0007832492744522642,0.0454161127134386,0.03539741413032431,0.08697719289397117,0.12254273841873914
CD274,-0.014811078710445305,0.1252685849119296,0.011019306869552114,-0.00888394515098055,0.005826347254582496,-0.028774114374156588,0.07695161362857188
FGF10,-0.013950406275293788,,,,,,
CD14,-0.013565319878409985,0.04074828159538657,0.0346806663112095,0.008480705287781026,0.03266720899634999,-0.0015801813328136284,-0.00602971566770194
SFTPD,0.043598774680266045,0.01744791472312372,0.04805406051236361,0.10063862294621373,-0.03217401884027332,0.06666765847436096,-0.017996145046758807
SLIT1,0.05668511679653265,0.09869574070395642,0.11140776515259605,-0.004334394165458114,-0.007730247437293345,0.0015229745842880184,-0.040463450456870116
CNTF,0.0098334141471865,,,,-0.02069584571193906,,
BST1,-0.01053573724379713,0.016230171054071877,0.09630324132937024,0.09276635193822254,0.01971655282057313,-0.010970854020026947,0.05520883112661249
AGTRAP,-0.052715502560492164,0.019299730270849427,0.06811462973917944,-0.006842930778693581,0.029329285004215354,0.05804164755289163,0.06600764824178862
LAMC1,0.015735328938338525,-0.04967041723991459,0.006793749048016629,-0.03467245089768405,0.03630017752907465,0.016212512636243417,0.04418964528932737
COL6A3,-0.00039789634918463744,-0.02622736738603404,-0.014116189791596219,-0.03420575872447116,0.028165299916810726,0.011556446888865504,0.05373200052617937
FN1,0.003550999359255559,-0.09201742351119371,-0.05245659934854743,-0.08816127610596429,0.035984433372787006,-0.012936414649099715,0.004816794536189355
MIF,0.015809435893699448,0.036063963644385494,0.0136786493003791,-0.002860841093094621,0.0017475735873708263,0.0544571108964568,0.06586051350342813
JAG1,-0.018080994702842,0.0016614187531747689,0.01582429676595181,9.327277356983405e-05,-0.00716328394159764,-0.01577659136772544,-0.023546370083754944
NID2,0.011736986467153744,-0.08332857294421747,-0.022177105036006412,-0.03160287696098211,0.03303114075365941,-0.007116135374873246,-0.0028388096808771137
EFNB1,0.04761195751561975,0.053647978086502866,0.028029412209290158,0.03223192330306302,0.0031935773156012218,0.06358040595815855,0.013936388129044896
COL4A2,-0.026400251598990558,-0.057151623975033865,-0.024687488805419017,-0.03449362816254929,-0.02621364708227927,0.022762894667188192,-0.006994873554300374
SPP1,-0.03340939251837812,0.015293374821673675,0.019827724019076346,-0.062183505271312715,0.055495394669576,-0.07269811124376635,0.03572867025410488
PODXL2,-0.000429294168553028,0.04941129976470693,0.03491061587106797,0.0461447735188245,-0.040083404678895616,0.1069928499543147,-0.08000987296600531
IFNE,-0.013950405186833848,,,,,,
FGF9,0.03028898014885281,,0.042755316045182304,0.07109225807508099,-0.0953238892360063,0.0024250803430748797,-0.02261968950802023
ITIH2,0.08915986349620379,,0.02318038242057219,0.13112865087750336,0.05485626068243319,0.043507444700606815,0.026758879890277986
ADAM10,-0.009407849348093918,-0.050568811439922305,0.04453156167048518,-0.01855046509217751,-0.031035913873958043,-0.011615054098425103,0.08888295106550187
CFH,-0.0064996581964627586,-0.05852819126573573,0.03820687758332958,0.04232471996536308,0.0073975938424615615,0.014489316058152827,0.004854559619399524
COL4A5,-0.04042651214665914,-0.05349781996802454,-0.0016801061960191673,0.12522710553290897,-0.007794633516450857,0.0944857816613848,0.008619055295052584
LTBP3,-0.0324670677852449,0.022452965679503254,-0.005354370574675875,-0.027220569178345342,0.02100406464653246,-0.019916519007061838,0.03258057603703028
GNB3,0.012779451395892856,-0.05052591719241866,-0.01823652156333883,-0.027254557844039705,-0.045475661796682644,-0.0293625565071519,0.023638686745087015
COL6A2,-0.005383114126618889,-0.038967071002118985,0.006691341049146597,-0.04170763904338995,0.024480040773716988,0.007587684298800893,0.009430202364217643
GDF9,-0.019139018992499018,-0.03206173044206969,0.10660628682712443,0.07017300742532742,-0.01365541176592514,-0.033208164197659464,0.10876263532446252
NCAM1,-0.007710345390539309,0.05105559979717503,0.055197138166115337,-0.004993322802047994,-0.031046922467847498,0.024001405427849277,-0.022172879017140667
APOC2,0.015241779475964867,0.018992325961376788,0.02681829257263083,0.043632130036665315,0.026579550507466434,0.07762500074469703,0.05021079866706485
BST2,0.017574506018296913,0.038538360152151646,0.09699789058863735,0.05421062281934413,-0.11497605795071679,0.009884261098851238,-0.010811647267294942
COL5A1,-0.02305346005564187,-0.09449133542585836,-0.028908520833966868,-0.06482380086582239,0.011967649944732246,-0.012788623181294966,0.03866044152968664
CALM3,0.03009147173230838,0.06990805867560687,0.06559073707610198,0.08528988649031355,0.027239577171284262,0.009422342688096379,-0.1171058656531841
THBS2,0.022755339676671045,0.018691827027057132,0.007901138670251981,-0.0020114792712058478,-0.019551702729269378,-0.05393133047329151,0.05088616563272361
SERPINE2,-0.03677546268957469,0.027871901473878576,-0.01645499658005093,0.008292539607497977,-0.009587187675984741,0.04132365963648377,-0.07805837548877077
EFNB2,0.02398806183275115,0.010647385525188215,-0.03744678773263131,0.0509361797877646,0.03192633459511848,0.01978500719391368,0.04196576970672148
PROK1,,,0.00905911106996869,-0.0219846385317102,-0.019407312315129602,,-0.024167970627579864
LACRT,-0.0010233556823595648,,,,,,
MMP9,,-0.07360158693693687,0.017078437075656216,-0.020011565798790924,-0.0059942518578641815,0.05103821807791804,-0.04857022744320539
DMP1,,0.02414040180188573,,,,,0.20323139874977272
NPPA,-0.022496817184801857,0.04644746602455794,0.07420327959671347,0.12583855858389292,0.02985352493383692,-0.02675832753637101,-0.000924615796133774
APOB,-0.013036695002491602,,,,,-0.02028304304859492,-0.02416797024811765
C4B,,0.0006868132681226081,,,-0.023958328452926243,-0.02245998532961485,
NTNG2,0.02360962877261081,0.06603918957437463,0.0037004584038695903,0.0824078746272735,-0.0016251034818171549,0.029706470008177697,-0.016668368915884416
LAMA1,0.018792446843687298,-0.0033003385638868407,0.028284876684633288,0.0845215432701383,0.09738027301506258,0.13100285449204663,-0.014792126338350394
