,UKF259,UKF296,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1
ANXA1,0.030033649350425205,0.1184911433142577,-0.013616720446413547,0.1074442253234547,-0.00788197274383422,0.03945869490324056
WNT2B,-0.055465203067933753,0.06464248467564616,-0.0575298346643377,0.03454508192468295,-0.012844947587740232,0.08100195465009652
AMH,-0.016806489921668073,-0.008196653881549368,-0.004128783816675591,0.020038593605861826,-0.018596069751299828,-0.017687210425921925
GDF10,,-0.02450128108952431,0.090083025600807,,0.05570242787060124,-0.03977595429461918
EFNB3,0.034625618504509736,0.011485503727564093,0.21171944324073874,0.13145196036716117,0.03675916842249536,-0.056471073777248276
LTB,-0.007297786839444902,-0.010837846507725117,0.01287547284763824,-0.045608496541586725,-0.01739104685042254,0.025347347982358076
ANGPT2,-0.0030691588533155695,0.004164551352389947,-0.0347360650662352,0.11308279784585043,0.028539768859362453,-0.06039462106070822
NRTN,,,,-1.0957600213420788e-05,-0.012796412833528368,
ADAM17,0.009637831669161023,0.06478001140831846,-0.0035885882595022675,0.054260312043429806,-0.037671884301618566,0.0018201811843924912
LRPAP1,0.012310095977946672,-0.02702921448563672,0.010267258292410417,0.009534886269905648,-0.0251958675757631,0.08592243099000678
NID1,0.04087702534894513,0.0010975174425965554,0.021107934715082897,0.09917007096105264,0.023852149221427744,-0.06695296691990456
MST1,0.013040697349926963,0.011003817794843534,0.09302875796871062,0.04081095408666607,-0.02064572054705125,-0.014134795677990364
DCN,-0.011279270974289535,0.020116193337087404,0.06176081930244375,0.09069272139702135,0.04121409657616042,0.013136485186189305
IGFL2,,,,,,-0.03977594244546978
COL7A1,0.04581070020192479,0.06308059580541689,0.009752492191142315,0.09458469670884279,-0.06307802097912364,0.02313274243252681
CALR,0.020279047973747237,0.017971252521292176,-0.04701911911357887,-0.04833979103014439,-0.07698447947687193,-0.036910013574722664
PIGA,0.0226036884302656,-0.0010021071253740602,0.06888713908036394,0.03475384204773062,0.03975451335627666,-0.00019093945165820045
CD200,0.04958279534423012,-0.01870982243537422,0.13674154567507962,0.07489226832530088,0.0005587516174533383,-0.023483456492376462
GRP,,-0.005063338973623462,,,0.0387246978996449,0.005748065697022915
CDH1,0.00996003003295662,,0.052658911971609594,0.04755179358196203,-0.015056219081179623,-0.03029009296102487
LPL,0.02452285750672398,-0.018116771645881536,0.1062629561477597,0.017080656272586682,-0.057169743286360285,0.010110980172027443
SEMA5A,0.012365144474916106,0.016545188997823097,-0.004832790065600386,0.013235041714799788,-0.06375493545049511,-0.009268982631069284
SEMA7A,-0.04474451544940622,-0.0596925230180533,0.018232866730055263,-0.01047189763464586,0.03315478089750316,-0.05908653838212398
SEMA4G,-0.011982194176215023,-0.008141413441991664,0.1620028397214997,-0.04815459951902059,0.04226823910645456,0.06791253111549406
SEMA3B,0.052986585521497334,0.02683136758634185,0.07239215779573968,-0.060711753916157615,-0.02616442132609753,0.010254646579518243
RPH3A,0.03540371131308237,-0.034973596604157456,,-0.006741157001736384,-0.03152695088596349,-0.013347134155796065
JAG2,-0.013738155176030473,-0.030574075722577383,0.10548012533545116,0.017760730955423853,0.030933706751715414,-0.02174288232690651
CGN,0.0045374686100027525,0.01760606787597288,0.12032801208006459,0.0015747602726350124,0.01726431969953115,-0.022356407894846823
GDF15,-0.021993642893024606,,-0.017351635218462377,0.13959885069328778,-0.028517820324735006,0.058545176913231266
SEMA4F,0.04492804584222653,0.011447077833773746,0.0864988764660335,0.12089377158227292,0.053748426934775974,-0.050227966682177695
NXPH1,-0.021706763096682825,0.0032027878615206577,0.1338305046576535,0.036029106671379284,-0.0638083408875798,-0.04310932841988839
ARF1,-0.011491565355685882,0.013868999565542066,-0.03197737688492543,0.11391128361076838,-0.001749977599991782,-0.09192205067138567
DSC3,,,,,,-0.01505429067688635
EBI3,-0.03349554700866669,0.017786316234897282,0.03629286259070843,0.02436199195912395,0.07131935574047411,0.07234686524686482
TIMP1,0.007767424348581366,0.004433051780741881,-0.023909120776850836,0.07390454774047256,-0.032852147912318955,-0.03189871925252797
SEMA3C,-0.02523091511346768,0.05476490979510871,-0.03689209717777858,0.06037194548684402,0.023142183447551614,-0.0356353005597839
GNRH2,,,,,,0.008834350179912383
GAS6,-0.05950153451210345,0.05304644850156374,0.013572396297126033,0.08842819668541896,0.07524349000534328,-0.022019125379311128
MEPE,-0.004109095760476274,-0.04735877002128632,,,-0.02165934478699654,-0.020802649049700476
SERPINE1,0.010462124913946885,0.03671351932349988,0.02426547157884162,0.12010482164439906,-0.031410591583751105,-0.035043853960530044
RSPO2,0.06933125083120763,-0.02458882314558449,,,0.00938152349308275,-0.02897906106780382
SHBG,0.030464032541449033,0.04189124922984755,0.01623057815121338,-0.020147727699296483,-0.020366674515151284,0.06274622039568048
LGALS3BP,0.04278123965500586,0.04296352613307311,-0.038312825911396405,-0.027299976669744087,-0.016051288929750593,0.033425573174764626
LAMB1,0.008824105680620632,0.012127185000273618,-0.02882039457545872,0.10289061979747983,-0.045128353290813016,-0.05389676935804851
SPTBN2,0.02498084237579071,-0.03948197991811852,0.0014086126561792325,0.003086139537388108,-0.000680346759943953,-0.02710401880756657
COL1A2,-0.013612530641409897,0.07623674639860421,-0.01023498009612256,0.041071704710663175,-0.004181624391748437,-0.0574723695359921
DEFB1,,,,,,0.023114714725335408
WNT11,-0.018473356024664673,-0.01914025553265565,,,-0.0055432334242512,0.00034023678156976534
LGALS1,0.08767918459105736,-0.016805371372843842,-0.019406324743178466,0.08276411237014349,-0.0584324871843532,-0.07995175313323044
BCAN,-0.07869581167604008,-0.04370008017708762,0.11580903494902473,0.005348656073221727,0.04265925282801359,0.07326284086348028
ANOS1,-0.027905130827240346,-0.0020639764735205825,0.06365409030537486,-0.011712709770602635,0.08632347853959761,0.025586173374977407
EDA,-0.014163222227735197,0.015077995645587702,0.027130977262042933,0.06235088735780372,-0.028815814892766432,0.021328614385572615
FGF22,,-0.0014083923116691274,,-0.0026011622887614745,-0.021544626956370768,0.07099797218731004
SHANK1,0.07161967787032032,0.06764585039568412,,-0.011215709933078754,0.018543442446635656,-0.011591512846227255
RAET1G,,,,,,0.025224732933668843
TGFB1,-0.017302917712669532,0.02564394598083029,0.07108302169692925,0.03497730026653682,-0.0662258124331222,-0.07688024089494466
MSTN,-0.0010878667458043099,0.045132858433470514,0.09505382565647402,0.03853288293770501,-0.02177354983113556,-0.010399590561428331
WNT4,,-0.013807127855069632,,0.024363184579102255,-0.012387294449653755,0.047008339565133
TNFSF4,0.06068182534042694,0.004330690631817158,0.06358959754164335,0.0034966855119470826,0.01665381714830257,-0.018352132813626014
NTN1,0.016619620257904963,0.003725045565991259,0.14922153735348906,0.04520974426758793,-0.02101782110232083,0.06976687406301423
CXCL12,-0.04267731641934935,0.01609154360905389,-0.027412242431329018,-0.02002719760260477,-0.00021253550350280837,-0.033103778150029683
GNRH1,-0.0303215157541673,0.004541845060644561,0.015504673027505179,0.06210153500743562,0.01625422669214234,-0.017969143679467805
FGF8,,,,,-0.02589119585700557,
RIMS1,-0.03075800229158208,0.03735931074132623,-0.0964759235594666,-0.03349200443550866,0.03427909993215546,-0.03246276827448778
FGF14,-0.014586652464128273,-0.027286848426534116,-0.05736839240520526,0.08164960819505951,0.043289496818068145,0.022004082357387985
IGF1,-0.029485028744337945,-0.017304945206110374,-0.007357903885746719,-0.025138060668883584,0.008787270365124064,0.04293653138972982
TNFSF10,0.023469271443315495,0.017642374215532924,0.004856249209955068,0.07907615837692322,-0.004996196288873926,-0.050180008238092356
GDF5,,-0.045345143518479555,,0.007396748297139998,-0.013297783120380647,0.11651672455707705
CHAD,,-0.008777792538882778,,,0.01845908152875113,
RGMA,-0.008836880075281866,0.03480576383583857,0.08286175384931764,0.04401813409069105,0.05165460411996943,0.019458759699471622
CLEC3A,,0.044054310456303446,,,,
WNT16,-0.007124258307015485,0.01222599584720532,,,-0.012796411144532505,0.01123071164715296
CX3CL1,0.02869080370404487,0.0008243874188368064,0.03306948717144599,-0.05816081044376528,0.0007989803041986966,-0.01738682752129736
FGF1,-0.06672067131863504,0.0720085684297404,0.0023812917535596355,-0.09588631195575027,0.003454360949590251,0.08636167756000648
ALOX5AP,-0.00394504346221538,-0.0063949228302411735,0.02220689050649161,0.031244379891515673,-0.017868987268592054,0.02469029456944826
IL1RN,-0.02719158250944533,,-0.031151962788662786,0.054222229108263006,0.010752877081915451,-0.003962008227159686
PCSK9,,,,,-0.012420916001472897,
NPW,-0.01531175209147085,,-0.057983735545349566,-0.018045860270286672,0.0573725992517935,-0.03791817536821503
CXCL9,0.014070092551213456,0.03853928239864161,-0.049654884804153476,0.02042169988754799,,-0.055977642881429
ANGPTL4,0.025132036623787782,0.015431231921430389,-0.00866577655879699,0.09980504987576717,-0.043371438506896856,-0.013606137991091607
UCN2,0.15147458619463774,,,,-0.0140355733000328,
OBP2A,,,,,,-0.016909903501945156
COL4A3,0.016018971844046926,0.021549723210340266,,,0.00017744661643602407,-0.027353529939156577
NRG3,-0.014433755994578756,-0.06023386239288734,0.1382709089281219,-0.05834642253345842,-0.03330729314497865,0.05114956012160807
IL23A,0.017888503012472166,,0.01640237383845292,,,0.04629013945907883
COLQ,-0.0009702751420445201,0.05998774855945982,0.06419600599135158,0.02847477645115301,-0.03974767385223189,0.07033966183541145
SCGB1A1,,,,,-0.014371076843523421,
TNFSF12,0.01589853845447773,0.05528149868369448,-0.04946150151564408,0.004375721001989938,0.051617391177907625,-0.023382295789868585
DKK2,-0.010773601759996127,0.02425965992692858,,-0.050701238781530135,0.006480393462489766,-0.014429813724276869
FYN,-0.04579669766259843,-0.025858847772916953,0.14150492441663046,0.06787487885216778,0.054037850958574184,0.05715958817172241
ACE,0.01886360310700757,-0.0007792777365062912,-0.012743278764496036,0.02817727705123629,0.01867797509130951,-0.06721490287447418
IL18,-0.014509869655433631,0.01858073894626995,0.008956950381572504,-0.017807971507825412,0.02019659877651435,-0.05164594066391106
CCL27,-0.012912865707874983,0.03529813892599859,0.1254546890336915,0.02087163023311124,-0.03383689040655763,-0.02358824597752818
SERPING1,-0.02298233816497085,0.050882159544595754,-0.10119156556861553,0.07642363922578475,0.024855250160349555,0.04322583904318867
AZGP1,0.060083570087349304,-0.007319834934514544,,-0.053402875910471666,-0.04820364606544382,-0.00013217629090992876
INHA,0.049923523673504645,-0.015462839521802106,-0.0261495067921172,0.09102089369208616,-0.027614963728315154,-0.03290593757862877
SEMA3G,-0.020015916881217097,-0.013761829692727361,-0.007149681130443507,0.017127843642921983,-0.002467542183849512,-0.0417641058270884
OXT,,,,,-0.012034280082980017,
COL6A1,0.007181997279936826,0.044514744389840905,-0.08526652563646478,0.13696125867274916,-0.07425583235134212,-0.09944921917063179
FGF17,0.009586803473119073,-0.006728309981676109,,,0.0023337034730513658,-0.016109951658448498
TNFSF8,-0.013543637759355413,,,,0.0459551362084009,0.006062783629541741
FGF20,0.055735388179178454,-0.020139860765749664,-0.038087278433368274,-0.021074227536737718,0.03537646843243425,0.11124297735981943
ICAM3,-0.00017035689192320213,0.04209147847447707,-0.010419548168893147,0.004366794404115604,0.02740232752982457,-0.026695076687179107
LAMA4,-0.021368693190885305,0.0199527070574201,-0.0028369859001880484,0.03697162968811699,-0.04215261690707511,-0.031634925106149965
DLL4,-0.009284127232412438,0.05252236723891465,-0.014385010118571037,0.07485756512549413,0.02635521326581453,-0.0685976815416069
SEMA3A,-0.014450446058201465,-0.011576890094037673,,,0.06429982320660858,0.1344582069324632
RLN2,0.006991721712968599,0.028918591427458156,,,-0.01403557175231474,-0.018592691622559193
C5,-0.017588937975773634,0.017524808721364197,0.1261408687140779,0.015608149379133164,0.02317983790934269,0.02734397429251012
COMP,,,,,,-0.022968047077697954
C1QA,-0.01625642319933249,-0.032230620397926145,-0.03204983786570834,-0.06272041967754526,-0.02244438821870585,-0.03398241592595708
UTS2B,0.007386646291230758,0.024594208359367674,0.027256520730416733,,,0.06215751958313682
COL9A3,0.011992339782355045,0.025776451449967517,-0.04088813453827378,-0.08234484089122465,-0.04911175937948254,-0.012886217876396489
DLK1,0.07152178681912537,,,,,
HGF,-0.0011594007029819156,0.05940215287634975,0.015552511968800548,-0.006520416576827111,-0.014053937180027223,0.07328215776910213
P4HB,0.009428320582840117,0.03896047281434788,-0.08345028720476354,0.02284413783854801,-0.09716397388862395,-0.073808418445965
ADCYAP1,-0.027597441237610428,-0.0051153224241866566,0.016134785416469066,-0.0407300666319107,-0.008027794954612276,0.015405525190833212
GREM1,-0.011813558723247271,-0.017894605299296613,-0.008157357351793296,-0.0645383284159614,0.0428545698709717,-0.032672645891107605
EGF,0.054032472880567055,-0.025489496789619086,-0.05471245193058911,-0.05990874471807141,-0.017671403457580163,0.08054305719965998
VEGFB,0.00857785431440417,-0.018149007436223042,0.05324438688630185,0.01698580078844583,0.01715044396961101,0.06101825248199219
FARP2,0.013483808241390245,0.010679741856661528,0.1091731550041701,0.026592454884993306,-0.015824957684867448,-0.003282612543182874
BMP3,,0.010344694943388808,,,,
IHH,,0.03487970023389834,,,-0.013864957751393178,
LAMA2,-0.005072364944276922,0.04589521436083814,-0.024855885401832378,0.045245125675884394,-0.017945105721302514,-0.015264812116554581
SERPINC1,,,,,-0.013692343643888123,
NRG1,-0.01193814234555685,-0.028118792395661108,-0.037918756987749436,0.061401911185579264,-0.054738193808247085,0.05015444212349714
SPINK1,0.040625821757027336,,,0.1295087558273997,-0.016830645704790335,-0.025917454432697867
EFEMP2,-0.015435472502668685,0.035225129724582985,0.07408301311617398,0.03187051234711792,-0.017504941757053822,0.03472859044199308
SELPLG,-0.022836304963475624,0.026982975980723547,0.054514331173005706,0.008566108138162564,-0.011415020672048084,0.01645132618448473
GDF6,-0.015311753416226596,,,,0.06049426748848779,
HLA-E,-0.02330680031056598,0.028651556356375587,0.0345407188317421,-0.002851640900301212,-0.007535358821896781,-0.020504257892073954
PTN,-0.03323569557969305,0.025963561246632592,-0.08459091475467298,0.08769033054286332,-0.07470023828718098,-0.007333435243296426
CD274,-0.02398900890471591,0.010238276619110177,-0.055362524154750486,0.010060285913510443,0.08767854530241433,0.016850277566693918
FGF10,,0.00302327383058675,,,,
CD14,-0.017738187728486877,-0.08510595942844522,0.06439915588825273,0.1258528623152868,-0.028827646843819218,0.06371934031198075
SFTPD,,-0.014766518708596512,0.034844348512296425,0.022040158486238057,-0.004535482592550449,0.05012017673615433
SLIT1,-0.015186946017590092,-0.0021285986732413036,-0.0065069297071213205,0.06398274744962584,0.02283368098556816,-0.03315470188437683
CNTF,-0.010773600652467352,0.0033474703388087544,,,-0.0140355733000328,
BST1,0.012775383709073355,0.015150227416991346,0.07283908882947038,-0.03422103919214325,-0.0535164192673048,-0.010559675828208664
AGTRAP,0.016233894715420617,0.06243731303909548,0.013619223938786219,0.0771658313357605,0.014531136328841454,0.0386706075641764
LAMC1,0.0434477303209693,0.03842700303042499,-0.022069727301074985,0.0584192446408879,-0.027391190412667927,-0.03731689318297308
COL6A3,0.07744792946252779,-0.006327948754779759,-0.018486636913198237,0.01381071030042773,-0.03505160652157457,-0.050336965737971875
FN1,0.03139514854643091,0.04645140519315533,-0.02268799447215477,0.06570343250203987,-0.036839062301606454,-0.10154871571854505
MIF,0.06027242315389729,-0.0888672988258961,-0.02807248955559112,0.16030165935729784,0.03316892082686716,-0.03475958027110028
JAG1,0.021095530971913797,0.0013888191504591565,0.0033237816252822384,0.05374070893262238,-0.04477824799574757,-0.03352772060505757
NID2,-0.020142587267830806,-0.024761743945967016,0.0012511797030139587,0.11294736248040298,0.001937636332888794,-0.05479328163927448
EFNB1,0.03880726341847385,0.03229029220373366,0.031273331481469366,-0.00942197790927701,0.02789212690206716,-0.012429587205669362
COL4A2,0.023346780476381966,0.04285375489770592,0.01624596024912909,0.07204299555541087,-0.013626459495882542,-0.05257878155441902
SPP1,0.03116824010267782,-0.0036714016376965287,-0.10245626851217227,-0.03611989737583597,-0.047388040037528494,-0.031248727317119238
PODXL2,0.10298884163339671,0.02830087034070251,-0.04882421496058521,0.02912074662565477,0.027714545642574473,0.07392324307647447
IFNE,,-0.0303188584376474,,,,
FGF9,-0.029498472772847256,-0.049889488936147725,,,0.027777119298913428,0.004734483710825659
ITIH2,-0.014393946376319489,-0.03706732977511117,0.02868362223285554,-0.04412211298857375,0.03052105089247349,0.023094204832495812
ADAM10,-0.002847600125155223,0.028129250549108843,0.017712700339186063,0.07319302734103177,0.0020536240409093818,-0.03724075850086761
CFH,-0.034915107763234504,0.10044412667951959,0.12933535897329482,0.07481905077628553,-0.015660718394650542,0.016511438995825828
COL4A5,0.02013167906665891,0.005149829230363033,0.08696995807976496,0.03494782393758875,0.019341538867896538,0.02773480440739093
LTBP3,0.03207303377966251,0.003457591734312889,0.013322559093304138,0.05104785149160433,-0.061221071573985396,0.02310783491971286
GNB3,0.015942892155406594,-0.014771374892008133,0.002220640236626578,0.028224397833647795,0.00017524601678682548,-0.009694425302709994
COL6A2,0.005965883386126604,0.060167740822055525,-0.03403906886456439,0.09130924643068034,-0.09790700490595881,-0.07209639174416285
GDF9,0.024259214668580453,-0.024511029625836414,-0.019534818917079137,0.015056808395425256,-0.008141660549011975,-0.037918176299573926
NCAM1,-0.02506805729209204,-0.009972681220571208,0.0801853252312217,-0.09027465491224845,0.041038115960902836,0.03944250971740597
APOC2,-0.005431367702686764,-0.031923773956627814,0.011141859811465068,0.03883905761266676,0.012245935415294184,0.002826757440177545
BST2,0.01903483652339043,-0.00917516882870492,-0.003314963728855038,0.0692216468237955,0.04031418369111213,0.030767331702768033
COL5A1,0.0015367645073645052,0.1252427855031212,-0.04664910035772744,0.0627048251927219,-0.12775278585123678,-0.05348784761488563
CALM3,0.05773218374862921,-0.042782564937114784,0.02020960289301036,-0.04019554143483971,0.07509248478393682,-0.051200965432367906
THBS2,0.036327106758654665,-0.008485981088017616,0.13558724540083555,0.03965571406776623,-0.04693101507165876,0.0005972281108461919
SERPINE2,0.0032039146550447008,0.04172661849752649,0.02390096036432613,0.15077233488537586,-0.05994828610138009,0.0026697438012789564
EFNB2,0.003586882871776125,0.04116023993545179,-0.033240326535545886,0.10000746567323338,-0.0019625038492253606,0.027956564288623337
PROK1,-0.026155661610120434,,,,-0.013161711695526039,
LACRT,,0.040823260168426086,,,,
MMP9,0.04220725400575077,,0.10079561239942507,0.10063614368767884,-0.04141930988325136,-0.055433797610780024
NPPA,0.03230944527662009,-0.043775784180664266,0.037101394893098986,0.019936938172418473,0.03510766716143645,-0.02014608898412297
APOB,,0.043160714557384905,,0.03524312642677893,,-0.015270909199028664
C4B,-0.01837906657333143,,,,-0.016248134037514596,0.030833489439843934
NTNG2,0.0036390331722567816,-0.02293557547702531,-0.03576996250153989,-0.028899245392692566,-0.02484430376657142,0.019328693836311764
LAMA1,-0.06299501987604968,0.011453678610376735,0.024851935580538477,0.08312584357034487,-0.018034735419345856,0.0008754462559544736
UCN,0.08871100680369258,0.01733460683380702,0.03151702996609711,0.04850912332011297,0.05028092332892843,0.014343467671234891
ARTN,-0.0022897778328503514,,0.11689511853967922,0.027348161712301793,-0.010348800201360727,-0.016582534649404256
PDGFD,0.009719696015324067,-0.0024183545852648662,0.04149698677340807,0.009735713393644917,0.031568422177877364,-0.011352662526063357
EDN1,-0.010311095729932223,0.045733384296823054,0.034879301782902876,0.02993399384868333,0.018937471710441967,-0.013852143283552608
ARPC5,0.02604195218859296,-0.026364496914454846,-0.052264035505215904,0.023190799470081645,-0.034609874972852325,-0.07090599290430463
GSTO1,-0.0008580536812969829,-0.11838327441545876,-0.0004008010995582781,0.009016245131025719,0.03718375861709183,-0.0012895579905376317
PROK2,,-0.02902131527461677,,,,-0.013923516072384732
SYK,0.02102432425156652,-0.03415669758854442,0.1397850540119357,0.058210131241823206,-0.010802538885956572,0.007730270045806418
CD40LG,,,,,,-0.016514455451477013
ST6GAL1,-0.011846430497108847,-0.004128841129299285,-0.045656935891466945,-0.018691232095489972,0.009359213625429543,0.06271593471568938
WNT3,-0.04634071982815026,0.052368700264495596,0.06306611619273188,0.018019255810635976,0.02752018597398105,0.03874104122643177
HSP90B1,0.004439763877925275,0.03947033503847401,-0.04247889149114589,0.003896049402224515,-0.07729188662531448,-0.09362447416851385
ZP3,0.02912246259377233,0.0414981071647986,0.034642353759488584,0.07255058091710832,-0.022997532169179893,0.007147004988302183
NRG2,0.014917855910890841,0.009545362792242293,-0.021231750613064957,0.06553070160466705,-0.0027447133345907403,0.08101510902161646
MELTF,0.024285975028125618,-0.0046059255184984,0.006828757588183897,-0.002638803308252789,0.05092149503911106,-0.007471937510446548
NLGN1,-0.03527317453717729,0.033179688388828316,0.07243634549730249,0.12592532139560073,0.007472365916106257,-0.04681876826688237
SLIT3,-0.0019051235034986107,-0.008416482531348784,-0.01919711059052216,-0.01892999490065782,-0.026934391509869583,-0.04479171059635125
CCL8,0.00280615119649731,-0.04221332475318504,0.09682282130623864,-0.03976016872413287,-0.02836022512862682,-0.024289654793705394
S100A4,0.04362021889095494,0.018730147885392675,0.04364592722259037,0.12058941407124982,-0.016512558093086,-0.05607193575789044
TNFSF13B,0.006974593573676783,0.002002115315725881,0.05732749975815041,0.027189743906285146,0.014437997649098085,-0.015078651655869257
HSPG2,-0.010089304086644782,-0.0030310712513714304,0.036112923471227944,0.06340393856167607,-0.03643361269534372,-0.03105515202256237
FAM3C,0.03470243032054815,-0.000977541860436677,-0.016908276380542278,0.05447351168906097,0.01615513394444563,0.028408783292131215
FLT3LG,-0.021233059430629104,0.06416430216195647,-0.002767941922983646,0.07086342760435421,-0.013474288760820397,0.001277053402862797
A2M,-0.023970627364098513,0.0116749496657546,0.006684803421621047,0.0019198085428071363,-0.005454625771995713,-0.042832546837607
VCL,0.036768387534625004,0.011595135213156887,-0.007713624161197485,0.09043989622260115,-0.007955581579596405,-0.01255064618882696
FGF2,0.01886382331360989,0.033642461637529854,0.061191010830653474,0.047475123220804306,0.026209400481265143,-0.0030415105538149525
AGRP,-0.02178915638075458,,0.1409830607337462,0.12449596824096994,0.01435101506567555,
CNTN3,-0.025803111843919813,-0.0002519674426524622,0.12961514773237587,,0.08240822137340106,
RNASE2,-0.020279191292990793,0.008894663902654542,0.08156657549811977,-0.02440788190556838,-0.08835681811328253,0.006847520261009242
ADM2,0.053724070605213906,,-0.03525616668396244,,0.004202406931081452,-0.015695700623287578
GAL,0.03362328430372126,0.017208035890651313,0.019261216951409726,0.016240933149779032,0.06784153027534673,-0.01548467754142732
CXCL6,,-0.0548390543654376,,,-0.030150686087148444,-0.014080904527996473
PDGFC,0.005756081866700248,0.049451423046492034,0.10129098050827955,0.03322594515183405,0.009271311631784008,-0.018557286163990987
COL8A2,-0.011345262077129605,0.07156969856035256,0.01724247595182421,0.10743774448119339,0.013654396142279155,0.0022903403780569114
SPON2,0.05814067498004187,-0.0005805968407850551,-0.014150573012106694,0.01704627071335071,-0.02002584268295219,-0.035932542294927025
LCN2,0.018718364741729502,,,,,
SEMA3D,-0.02544669565133632,0.038686671509675516,0.027156753677878395,-0.022511591649679606,,
BMP6,-0.011525594790452624,-0.006861121450380906,,,0.0354179728705935,0.04437315936886432
TIMP2,-0.03986142445277099,-0.043727940002079496,0.07197788292518437,0.07671772799239134,-0.0007877425750366403,-0.007464110167976935
EFNA1,0.036188315685006106,-0.04460117138052371,-0.001438007534679949,0.12031693189711125,-0.012298368936713738,-0.013392777621257084
S100A12,-0.013291349233544776,,,,,-0.01710442810950331
TFPI,-0.016991992967395907,0.049540535194138334,-0.045451698950181287,0.09714556307277668,-0.05704329285508682,-0.07123709444279891
GPC3,-0.01670378456011385,0.0613372866069106,-0.024669289868132216,-0.02186045483520277,0.09388867893202699,0.009970011525595582
NMU,,0.006528597863239734,-0.026923699642855466,0.03278000188014801,0.0339732912013161,0.005281356531940994
SCGB3A2,,,,,-0.02266931618671066,-0.0246905571252677
LAMB3,-0.027760984168947886,-0.014695055176681269,0.03389907871045084,0.04008209521004273,-0.021058516892949918,0.06266142937459604
LGALS9,-0.015622348386290326,0.007573247345991297,-0.004828502741728339,-0.05627030263405437,-0.03527938472778799,-0.011716105342453735
VIM,0.03959872768713463,0.1256392270047151,0.061549515829523824,0.18413950391519923,-0.08969894854779438,-0.03699211425528219
PLAU,-0.001494967793836815,0.02255910188389229,0.07492634462466963,0.031002983270472035,-0.048445981573435604,0.01751101325917592
TGFB3,0.02929865191430311,0.0020797836258042214,0.0987827078752345,0.06027798691287843,0.058832140068186545,-0.04357532587521174
APLN,0.056581820729268914,-0.03602213915950178,-0.043894305928832054,0.16244584397251652,-0.01033132103985033,-0.06933722252279728
SHANK2,0.07452880694488524,0.018459843323953694,,,0.06441364132446803,-0.024410796387459483
LTF,-0.027382747623141995,0.009000408288223993,0.03156385073304653,0.03177890933633881,-0.016673131471306467,-0.01128516774207595
PYY,,,,,,-0.02591746623597464
PENK,-0.045813321599408034,-0.0405442036020982,,,-0.01821227867011336,-0.018592693701753513
CTF1,0.058404221194288154,0.03215119980846632,0.08415902882626976,0.07130717563157771,-0.031258800438543205,0.0389559535659712
COL3A1,0.005526146825138156,0.03617197304513563,0.05623375120261965,0.08476694425308758,-0.021108327321849495,-0.04613372046887742
S100A10,0.04448282044643669,0.10540419632075149,-0.05312418285113966,0.18051622596987393,-0.06727178709143948,-0.03849479512511942
FGF13,0.04348418318439167,-0.007966999081123662,,,0.037044885545211306,-0.025649135713294698
SEMA4A,-0.028248011044268162,0.005696497062545545,-0.027261236559313277,-0.02857271021525594,0.02116856761954025,-0.005137824718500808
EFNA4,0.012413809045159393,0.0018722794559811143,0.04661881404915703,0.06593824268433811,0.011931377207424492,-0.053665225970776505
HSPA8,0.009269489745567476,-0.060048148457721315,-0.04578188943376003,-0.04697534503022198,0.00434915527511242,0.0388309855035459
NPB,0.03897768692193723,0.037560974906103904,0.06374548325528785,0.08209103900630348,0.04434514450975808,-0.01726194703268572
ULBP1,-0.0048887157861411835,,0.02588662959654957,,-0.008228343318503348,-0.019207441912009723
SEMA3E,-0.015711792438474582,0.025023691860472385,0.008798262421974103,0.03725025102297864,-0.0255398518003856,-0.015598085570216146
FGF3,,,,,0.050045271364517405,
ADAM9,-0.04684549232622611,0.019876290399497176,-0.01843660218783433,0.10367857724849476,-0.0759289747791957,0.029789485017768846
ASIP,-0.010617078130823935,-0.03420163222346981,-0.02964417276639066,0.0053821059906654835,0.007363029741196027,0.04460427059948595
IBSP,0.014064349467443728,,0.025660932758451896,0.04366250555092482,-0.08153079876461132,-0.03947923942576762
MMP12,,,,,-0.012796412833528368,
FAT4,0.03247604775922904,0.00378240176553923,-0.04931734865915615,-0.03546667614606901,0.006439306991723643,0.05023295117073029
MDK,-0.06785736773953395,0.001176402614986375,-0.0012511790872457523,0.03897815716172423,-0.035584803732489394,0.03718846078882938
BMP5,-0.01741118382541573,,,,0.0012524542248781348,0.023539090035506922
CAMP,-0.020621584316380524,,,,-0.01873904115316343,-0.02031202636684322
HSPA1A,0.036326951386177114,-0.007519253268294852,0.018392097646727047,0.028777828597391957,0.05063790065449641,-0.016326104977923004
SOST,,,0.04371516982717583,,,
SEMA3F,0.021081688532664223,-0.03417790620670356,0.04781505367258271,0.11891570727737605,0.02933345564913655,-0.01829353330006884
ARF6,0.01485456200266305,0.016611993385945264,0.04329424669318327,0.07603878931223768,-0.03905318726792661,0.02282596253882899
IL6,0.004388244448633487,,-0.12972370898363758,,0.01576531373500567,0.02507478924011948
CALM1,0.0012919750416463347,-0.006197385774675355,0.0352052820492055,-0.08376196265138576,0.07928650210013123,-0.03216932498981163
VIP,0.04516388317679301,-0.005755404460881706,,,,-0.021441124305741917
NMB,0.006666789441801146,0.0588956230478289,0.07213405409612496,0.08209151664668642,0.0849823858575044,-0.028973913083875938
