,UKF248,UKF260,UKF269,UKF275,UKF334,ZH8811Abulk,ZH881T1
SORBS1,0.019980758322836866,0.015543313997400839,-0.04480953087848798,0.028446104698429064,-0.011517770055514248,0.03448115480763796,0.021187330551493504
DLL1,-0.004756978050625817,0.02776747424153035,-0.007763179261626557,0.026445222171917408,0.04744098677007028,0.08829594668402843,-0.005643754268161095
TLN1,-0.027247915109021092,0.0439887178341193,0.02109814619374184,0.08803994320480038,0.03748284280072798,0.007305676705462586,0.028146879033831992
COL2A1,0.0073500416743682425,-0.015275609873014226,-0.014854743658824091,,0.031403531119115424,0.11259603759218578,0.03824585022574353
SHH,,0.0738883706513192,-0.011677633461580034,0.022523095876031636,-0.013843709255761371,0.023217055778497326,0.00928700403405814
PON2,0.028305803926393907,-0.03175812121449972,-0.023272091635501972,-0.03924916681395068,0.03416244616177614,0.08735477556086757,0.02097310633180448
ICAM5,-0.044385787601480924,0.026704616756389712,0.01564613004539751,-0.029917174026020666,-0.014365628031478502,-0.04347327112517417,0.07968716094296208
HPX,0.04431336001410021,0.030414517033436398,0.05098164564407354,-0.018068878223009822,-0.013813068494565388,0.007921788418149148,0.04506673206069826
SFRP2,-0.025567486651319228,,0.08371481068153319,0.021665529265740023,-0.013989872881278034,0.059031542665075584,0.0038046653100997124
CFC1,,,,-0.011587553354802164,,,
CD70,-0.015663370105135865,,,-0.008235889305886925,,0.07700747791447186,0.006592432388721025
HP,0.006074824923624714,0.0022418523576056217,-0.0080054222229732,0.005408503717381693,-0.02413164686217798,0.060582784361389204,-0.04493537844689645
CXCL2,-0.03103931238186122,0.009056683779012888,0.0637093477618554,0.0014075713528122603,0.061788558043605835,0.0271934754193777,-0.028936599394911784
NPPB,0.0022178686116919475,,,-0.01014653296805614,-0.017814994331976055,-0.004505330315296266,-0.023612198281993322
CCK,0.03723237180461868,0.028357900298682872,0.009705828809671817,-0.039890421635381056,-0.024856146406446667,-0.017487179704311608,0.04370325508513228
SEMA6A,-0.02395503093177452,-0.04839658209477404,-0.03454087434170232,0.013201659327335176,0.00920979507855933,-0.019592087846061004,0.00820585914222299
IRAK4,0.01673678036136724,-0.009832980178040381,-0.012843914065676717,0.024465825973105686,0.016942154559394317,0.022360047874774,-0.04570820320486818
GSTP1,-0.004305286357424814,0.012820625784336275,-0.06456935812757333,-0.0357205767832356,-0.07371968915137754,0.03803424871470168,0.0026858685080504885
VCAM1,-0.006799276880610469,-0.030796264428919813,-0.007257133242427733,-0.05369977501390044,-0.03347567860329835,0.04281282538743345,0.027411405497201353
NXPH3,0.020077957633158613,0.08449876816578024,-0.026729606875820683,-0.007994280999631523,0.030398233187858375,0.062099338909391816,-0.0007573550285241337
MTMR4,0.013989400742033259,-0.0006155134093289218,-0.04468760076738661,-0.041641707181580695,0.004061788354103663,0.03584601129851962,-0.009335727132402388
LAMC2,0.05206454728124095,,,0.009049125449082865,,-0.01912027253677504,-0.01533471829857055
IL10,-0.006204733847553115,0.02915015945425164,-0.019492740385353025,0.02150984849161264,-0.015946952696529768,-0.03639314799465353,0.0054544995398066705
SEMA4D,0.02432440048290381,-0.007330171766868521,0.017381908785360677,0.05456564786013206,0.06706993699488208,-0.019402672974540684,0.03676987558630724
TRH,-0.006045594311668764,-0.015032358257158495,0.00701012581538331,-0.033659838387339325,0.03967968827149235,-0.004926162706643425,0.023367915329129126
SEMA6D,0.06984080326029078,-0.03956439919265551,0.026000696056785795,0.01442224320100316,0.02456058160512403,-0.017483752944382477,0.036452292206957525
CEL,,-0.02965727697097897,,,,-0.004446245980166187,0.044041683784565626
PDCD1LG2,-0.054316008671775634,-0.03342314564591602,-0.03558100489145683,-0.0038845933476527018,0.08256333231167355,-0.04963878554112906,-0.033756564123533596
SPINT1,0.003514115070931092,-0.0007023514119066248,0.00661359560948589,0.0022604404805075594,-0.02340669347442131,-0.04001769230534954,0.07341933296266562
CTHRC1,-0.04765886851904716,0.038796116287468346,0.009783900921585226,0.015900719312927903,-0.03486848495673792,0.10295233449396281,0.023889396290462515
PODXL,-0.014599597943769636,-0.042444946689608964,0.011998011620564453,0.0681449808491156,-0.027981774269897303,0.06728052008771235,0.060301584816100214
JAM3,0.02516188292927183,-0.0036754225718437623,-0.023834664345025756,-0.0036829598228196874,0.009064005057624423,0.003523687309343198,0.02319622035973768
TGFB2,-0.013915880082695845,0.059129446649328316,-0.009498175442394645,0.018775865094995788,-0.01890385310990158,0.03263502268673624,-0.0010623315536097398
COL18A1,-0.03984645019354408,-0.059551424648232786,0.09400808537684466,-0.02091649125042966,-0.0041259214685546415,0.09610398114186468,-0.00961503723420494
NODAL,-0.0033351742239337793,-0.0362053571214527,0.13193374740021557,,-0.01047935101154175,0.0324035717189764,0.08824632700648931
INHBB,0.08513457874498094,0.01783382416194871,0.004061630809537578,0.047653821098442996,-0.022098762334569807,0.0542056981774859,-0.020097302232941292
LCN1,-0.01947300702108167,,-0.01303589921159367,,,0.011719779551867707,
ARF4,-0.006856125225837505,-0.02017872147637415,0.0509327386768861,0.03275244882813153,-0.0014733738584941987,0.06813281127809503,0.030159903490666315
CXCL14,-0.10506208821538394,0.013360151121938606,0.019683988102605774,0.040126575358454715,-0.02499298637781415,-0.02104570862468742,0.02019500684433107
LIF,0.0034641919318084825,-0.04082448037937252,-0.0031700372353430832,0.013471371167187787,-0.029503767199823974,-0.03668055120140939,0.00837320402613075
IL17B,,,-0.0035070403091438398,,,-0.021519804615702763,-0.02181691173926165
MMP1,-0.026846755790079446,-0.0150323549778929,,,,-0.03399961593133738,-0.01579830283297843
MATN1,-0.02556749013550301,,-0.013667254078002986,0.01635060027979376,-0.014505253010271097,0.0375379533233286,-0.02248466970302931
ADAM28,-0.0026641396689715295,0.005616801820502936,6.483228218614919e-06,0.03448340949168998,-0.026161570175630578,0.04846551993082063,0.04381985735446051
TCN2,0.024520558216427624,-0.018902408131436125,0.08454966903897311,0.019825342276508073,0.017100918280348907,0.09655677176536152,-0.01338037751635669
THPO,0.03046472322592016,,0.03288545775067657,-0.007079985460625644,-0.01450525467652605,,-0.019504409526439025
CUBN,-0.042573994958353074,-0.03775403384821487,0.0014940555956847999,0.033537377235609275,0.010387714980302103,0.022942730474245963,-0.032175776054960636
TIMP3,-0.026135429360787193,0.019738306337114864,-0.016502159349371843,0.05091604054341146,0.01594467103144662,0.052914383957649025,0.041387029089690615
PIGF,0.0013754575643635555,-0.05703247913931258,-0.027514856203466997,0.05522595978730995,-0.012957972568390423,0.02788416072318361,-0.011483940356616424
CRH,-0.022814946152349247,-0.015275612675843014,0.09680746899782201,0.0008864222958146736,0.05050757421028223,-0.01905989035425624,0.1216554199977331
BDNF,0.04776001382797859,-0.011681795847537695,0.06963914275204183,0.020443369201792724,-0.016336642252009054,0.008661294109541848,0.026047294141707263
CCL5,-0.014170278069750974,-0.03460988526169248,0.07833101877532116,0.056962128495061104,-0.019678122306649348,0.10536424043875435,-0.02108908670026775
GAD1,-0.013741905359158429,0.022295377617562537,0.03329899365752031,-0.006677754803941678,-0.02077131062014228,0.05637666322276636,-0.018300761459887026
COL14A1,-0.03854449291385405,0.06272085988796187,0.00944759735306944,0.0022831499281038745,0.0036189910737389913,0.03695804643834341,0.015608316261100062
HLA-A,-0.008665775659127233,0.007653050370576487,-0.030458455674412476,0.008244123584268102,-0.041743252336262256,0.0006437544066437616,0.0336698124457042
CD5L,-0.02281494351283376,,,,,,
FGF18,-0.020643400214426295,0.049157042967462594,,-0.011008958759118734,,-0.025441563746351713,-0.0273005914678562
ADM,0.009521201525641594,0.06735456010919065,0.052619817828981875,0.014744684542811257,-0.036239566869473334,-0.09384502022384225,0.04200286094421828
CCL15,0.019629074948212703,,,,,,
GNAI2,0.004948435455323436,-0.07208596584140722,0.015534665935687903,0.026566732636322886,0.02087117780717369,-0.02146745650292295,0.01748928929341163
HDC,,,0.0396660037850878,,,,
COL11A1,-0.054485450226389356,0.08070761375379533,0.04433503978430018,-0.007899872693428654,-0.02566253135311558,0.024044002253676068,0.011217367462543775
NUCB2,-0.02092532876669104,0.0321154197502396,-0.04998865146775052,0.0012911619328092466,-0.028375467956427775,0.02038402830047808,0.03496753503101692
CXCL1,0.06878695519987216,0.011675786480167356,0.013284314307984903,0.12294270204324338,-0.019678125642908023,0.0006970606627190982,-0.045065009054465185
VCAN,-0.027309454145135983,-0.09327121372035233,-0.010596825195154128,0.0076408243032811875,0.043248769969721386,-0.017796951501532265,0.012563718116324174
MMP7,-0.0011330681489914462,,-0.009515131361311834,-0.010146532912619266,-0.0224193488741539,0.05376358496600978,-0.010213074371764674
PTPN6,0.01078656883505509,-0.040757051508089615,0.08437430039193183,0.02868942531028462,0.003503995210337728,0.10631917855929571,-0.009796309223463013
PTGS2,-0.04049583856118824,-0.002329049338066726,0.02366261699464177,0.006448979450269459,0.040255303185596135,-0.04368885257596672,0.056231113920071865
XCL1,0.03086793812584488,-0.01598417028303807,,-0.01666530066150367,,,
CD58,-0.003480770247959378,-0.05174223209352036,0.05032207916869474,0.0030419142936657373,-0.0004128386529776106,0.0329168607496447,0.022535435997323612
TNFSF14,-0.011173355882045538,-0.018050409021143573,0.03758875328463214,0.05829733700709395,,-0.020351912843420444,-0.022811920177835218
CNTN4,-0.0019603798950943037,0.033097317123226146,0.013284865964360685,-0.028108509199675245,0.011433155563185736,0.009712354386333786,0.02882116609070337
INSL3,-0.022396369097676776,,,0.03507493129132873,,-0.0028867823970865868,-0.02281191797383642
BTLA,,-0.016664029631502167,,,,,
MFNG,-0.012015709790358566,0.013564048317008909,-0.013843792296054761,0.025801078419745185,0.048627897277232116,0.0796497417768843,-0.011130704274297172
ICAM1,0.018224907991386853,-0.009825900439280817,-0.02657511230631747,0.0807495144824437,-0.03786864027379647,0.04319456166012876,0.0051023685964840144
PROS1,-0.02090239734264792,0.037328650121520514,0.0030045227081738272,0.03065170788217258,0.0021433267475325334,0.002766887485333641,-0.006653285602866449
CLCF1,-0.03387176126574447,0.02279051320138153,-0.006755268823820225,0.0029012755420404867,-0.04319744782039558,0.0370178445935658,-0.015180775376872173
PSAP,-0.05433882851299683,0.03627274759979622,0.06233430426296482,-0.004395947637544389,-0.011507786966293685,-0.0032757088358956444,0.11088087764947943
EFEMP1,-0.08220334006843648,0.02226568214892994,-0.01603936290759514,0.01807055616865085,-0.012624383587091944,0.04692342029664552,0.049826932525198264
C1QTNF1,-0.01993561533952405,-0.004935258628590841,0.012225127565180705,0.03272089936997587,0.0002682046632714873,-0.018065672866803092,0.07933971510815796
ALB,0.02725721694520116,0.1205514138028163,-0.015960435709381448,-0.012773352690134515,-0.03138209329943912,0.0345070808905729,0.002878036029754766
CCL13,,,,,,-0.015107855678331165,-0.02558830623515996
EFNA3,-0.015605615801423249,0.07512818959034386,0.06562729761881428,-0.06482296190580931,-0.032850954854523606,-0.02568383215585083,0.011035845860074322
DRAXIN,-0.005679420206848935,0.029983841957906376,0.016189302203946238,0.0030754905839286213,-0.026210495139775435,-0.058652110071098655,0.08952091569722735
RAET1L,-0.017446989038095686,,,,,,-0.027714353353321775
NPTX2,0.024789169975328658,-0.015055216714688343,0.02450373683508458,-0.0065316912901266545,-0.026239781941776178,0.09680399569329165,0.05350689651973924
FGF11,-0.01658707054057736,0.0733079315348822,0.008744680603003888,-0.022639144149597973,0.002559726255370959,-0.029636969524504748,0.09442570719399837
CD59,-0.0011252106347414087,-0.027814613194356824,0.04000356112911545,0.06797334749060722,0.004185793524981567,0.07362315243461269,0.02324668796406183
COL9A2,0.0203871061091801,-0.07528225144721955,-0.010857079878643905,0.05319315740183747,0.04438391433835307,0.04016831791128181,-0.022186751592855183
DLL3,0.025071338045611537,-0.0445880929296944,0.03870401275870352,0.006418032606936061,0.02458674998004555,-0.02161812660137866,-0.042625860306896975
FGF5,,,-0.01270920510684303,,,,
LIN7C,-0.0291581194615374,0.0046627153315877195,-0.010576151104856995,-0.02208458711992543,-0.0020132928315537775,0.001635899400939056,0.036807351981612245
GDF7,0.039222074227827496,,-0.00570668275968246,-0.02371167799938108,,,-0.01854475779289037
PSPN,-0.04140697484406619,0.025213773149822323,0.062270622373935346,0.035826716769677,0.0007392858658428259,0.006162772292337275,-0.019110830126191143
ANGPT1,-0.032903745405741654,-0.03406244653399451,0.023069552478604035,-0.04276304689495142,-0.022988186456760876,0.02313941827570072,-0.00506545592105214
PNOC,0.03160467218435957,0.021538087747600004,-0.01647467299803947,-0.02385765446240469,0.021201803731092667,,0.028366294645905243
L1CAM,0.041482780124914964,0.04524093941634178,-0.0037232453141843105,0.011897959506178224,0.013885331614605695,-0.025921746837650687,0.06833090964007456
APOA1,-0.010035458830004458,0.024207954160984632,0.07220313641232179,0.11415127395542131,0.014957047045212076,-0.00750995682592376,-0.004000032992485587
PSEN1,-0.023111639910049053,0.008271615301382583,0.009492155584688843,0.00543482340719038,0.06677125426202837,0.04231101884932323,-0.08689557615262374
CALM2,0.0031415808629408097,-0.047280210544877084,0.0044287635191825655,-0.02549535354949437,0.012302176529707718,0.014054746231780973,-0.007952431543793556
CLEC2B,-0.005749126085463941,-0.0027778307638867627,-0.024204118149222378,0.05258149373796871,0.013929781686743834,-0.02973997387567951,-0.09059519701284154
NTNG1,0.04373739262020924,-0.021299401235180388,-0.0432399281730192,0.0037306192493248556,0.020844506359511104,-0.009001788477949161,0.0314617080147278
LRIG1,-0.02602726038995587,-0.034284354158045295,-0.02051170711695055,-0.009731436727420186,-0.0029479133670706854,0.047907200352741576,0.03703205833711038
CPAMD8,0.034551939249133516,-0.020294510221695036,-0.01149718638047874,-0.012978023123789031,-0.013674232046844896,,
GHRL,-0.01469717924256754,-0.034370246217229485,0.023324787072350632,-0.02275507856933721,-0.000575087721821942,,-0.02005975604165372
NPY,0.03257733088583187,0.051652881217798347,0.029399104391139498,-0.027281574264756733,-0.016749040195909184,0.03953604412685795,-0.031745854612695044
MMP2,0.0332925024959283,-0.007143927341215245,0.01306569328769215,0.013507413227208201,0.06308489624925663,0.04330883223007873,0.018011311527126313
PPY,0.01749166896091063,,,-0.009484823525755418,,0.10006080250425461,-0.011536808662355083
ALKAL2,0.022670419554065423,,-0.013035897098849643,-0.010324771882215667,0.051565488206105195,0.05774751817682127,-0.05803397870631341
CSF1,-0.03934663904684114,-0.012070312787642229,-0.013539094887054782,0.053041930433352605,0.009307097156353174,-0.011035690196385074,0.0004232025341940934
SEMA4C,-0.01358386442858875,0.008399087065408588,0.012533561460338266,0.0019784558611932713,0.022981920217660445,-0.03382475601832616,0.06996185908215363
ICAM2,0.040079450303305654,0.0030996611932822445,0.04957247711011321,0.01414124285239869,0.022653666554716734,0.11058467995518395,0.003393516252826297
SYTL3,0.0014883870708329054,-0.010787436085658634,-0.027422337791801817,0.04151076121396825,-0.0452888578843618,0.02704090882478424,0.011545572906960525
IL1A,0.03160610473470495,-0.00268600753616828,0.006880959761554237,-0.004667275733843225,-0.016026295721993888,-0.02640409577798788,0.08558992131953547
HLA-G,-0.026846750103175974,,,,,0.058909255030298514,0.012922662779868055
PGF,-0.030297857213802036,-0.0060207418379004006,0.031842363002440664,-0.03985266005516333,-0.031618237635142946,0.1300210695650146,-0.010767751988860772
LGALS8,0.016142826081659623,0.03990274584782616,0.011362216869699992,0.05201730977484908,-0.04261198588941282,-0.021383408522426105,0.012232737392452
DKK3,0.03364391467140512,-0.07724814320498971,0.02148719492487956,0.004833500738502954,-0.01705410485370114,0.07978165576218696,-0.012363919488872733
COL16A1,0.005894117998024257,-0.015887418888052483,0.0056118689014249675,0.04342330045277658,0.0805886316444885,0.013680189209333437,0.02150985758549513
TPH1,-0.01971233275186423,0.037284439934828814,-0.01366725394898986,0.031476377966968144,-0.017456438996717952,-0.036605092212646385,0.04340655855053438
TNC,-0.04843940908796331,0.026017338124130478,-0.036220732486338364,0.048893157728215036,-0.016988338105434455,-0.024236173737952192,0.04112061833517474
