,MGH258,UKF243,UKF251,UKF255,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TCN2,-0.03307055893939633,0.0023639481858249317,0.0169495623855458,-0.014573033922645246,0.0024616157566802036,0.27606143384465465,0.006343602896786012,-0.029141373746473295,0.01956283700785567,0.047810485906633254,-0.017547135709933128,0.0037897063812747053,-0.042965761285468376,0.06318845691714832,-0.00018148650078877342,0.011702663000775623,0.05930950823683941,-0.027436041027959244,0.11165650458006768,0.03477737791096949
THPO,,,,,-0.028735440566530646,-0.021204565592560783,-0.0317374457914201,-0.017908794590674022,-0.0010994616379753795,,0.018812341458565866,,0.09654560597453787,-0.046100160236553306,-0.03065772709831307,,,-0.01711752353476831,0.08907119766073546,0.08468886542777601
CUBN,0.040378740392247876,-0.06150312549553605,0.07812119051836572,-0.011790384139110722,0.035594185136592495,0.16403597731128997,-0.006765341893813265,-0.05138621581120953,-0.004844808124846381,0.013810402988290367,0.04034526982751382,0.00962570932393213,0.00804167498496338,0.03500149289086644,0.10372892507566984,-0.019551540738812274,0.005241084274404198,-0.004164890364034829,0.11136523540236158,-0.03727248281996176
TIMP3,0.05364474500907611,0.004365253521138584,-0.014524878109902025,-0.0013215540021548457,0.04030754578468272,0.13902789745881663,0.030278326155728365,0.02126414039106642,-0.03741447425780863,-0.04371533763857789,0.06478530832973205,0.0768621344453485,-0.04395499574008948,0.036011880366638174,-0.0045672893629823165,-0.021826577091010966,0.06919527084111175,0.03666425610945626,-0.0237322914968632,-0.04505407577111579
PIGF,0.05499063531924455,-0.06935978121694175,0.05578002724904721,0.03399165677979479,0.08503723538461283,0.13659006877407762,-0.001190041239671267,0.0373533664269573,0.014313134266075176,-0.027033269794984813,0.02968323510682336,-0.020590279838901684,-0.0033362386553186427,0.04933101376113171,0.054483162431100025,-0.0030915806405078326,-0.04037266919760051,-0.012120978461437875,0.05821963964343498,0.01059184764625862
CRH,,,-0.011648982639029672,,0.02580043048184225,-0.06687283965264529,0.017083380916681244,-0.03240223368406024,-0.010328733411394495,,-0.015402904535634414,,,,,0.06348699991026899,0.004378489091982452,0.042976999501226666,0.0651152449065441,-0.02504029350893791
BDNF,,0.0015699063336303565,-0.022303112469081836,0.005633382011703096,0.003265833026208393,-0.13441874102681356,-0.01791197381058654,-0.02913322804017036,0.08192577816614974,-0.005991630357032904,-0.012683401570348526,-0.03582374563299685,0.06948689538826741,,,0.05252356072397783,-0.003382815613268803,0.059504250778895575,0.052381825879842164,0.030990988001731824
CCL5,-0.06600766163534318,-0.02920622840444841,-0.01892158769707762,,-0.010259871988948819,0.11599407726373667,-0.018813676426649936,0.02894628824803421,-0.03217650101839207,-0.02300175491404171,-0.015277651521993329,0.0689502597628682,-0.03616247474031824,0.09805082362083452,0.08203915710912373,-0.03152500093283491,0.03383036099534371,-0.0348880003071501,0.03395815887445422,0.0307846280367145
GAD1,0.07654139175522554,0.056405800984542925,0.004186940964941429,-0.014606594952115477,-0.04074458060926532,-0.10794545868222227,0.018222633130479726,0.012177261996953044,0.05740042688053041,-0.022629923601857057,-0.05921276158062101,-0.06009930359426568,-0.01694138729500897,-0.05066164048735572,0.18040062533126888,-0.012578288280583846,-0.039942296164041415,0.009922081622377937,0.017586620366180892,-0.04438497580381102
COL14A1,-0.03841681987192287,-0.04467026811700843,-0.020774521160988532,-0.01105103054918726,-0.026361745499181348,0.18884736628898527,-0.035361533985973005,0.002007439126830449,0.04326547463117435,0.0575556706738355,-0.037726018979571715,0.01748477577754241,-0.02671656477595384,-0.0007516664433816719,-0.02635281544750342,0.029404183352085375,0.03523152409642713,0.007465708202019038,0.026946366721002854,-0.006816598622337658
HLA-A,0.05829671546780929,0.07196856393169672,-0.050171031631048975,0.04205816087561372,0.041902187119795514,0.25724894549396454,0.015240569812889735,0.039932305261074434,-0.0465260692703129,0.023270476552709453,-0.02342739398044232,0.050956575778713833,0.05831239244864289,0.07444824492198361,0.05019587034807952,-0.05886089838212281,0.10937928060395935,0.024113673574965352,-0.004913585782050108,-0.07445893009953156
CD5L,-0.012634798641418726,,0.06216233356096495,,,,,,-0.03483569930079762,,,,,,-0.013882998595321978,,,,,
FGF18,,,,-0.018609407403745233,0.03845104117777602,,0.03360512343219409,,,-0.01568463160369045,,,,,,-0.02646962426344667,,-0.02395963417045023,-0.03467267807627688,-0.02166529673257241
ADM,0.04329384049209889,-0.07215328985219271,0.0008345081770499863,-0.0064233132028462155,0.036267410700518365,0.12013955778394383,-0.04292911070059294,-0.020080102861086004,0.03925051681257509,-0.10913400079211674,0.0005389511037482577,0.026699361047487543,-0.05340176559236707,0.11697758739594798,0.003392755078361589,-0.021797748536696488,0.07576220255752089,-0.07740246482942062,-0.015933081697760646,0.019684819946204503
CCL15,,,,,,,,-0.020993201240807027,,,,-0.02950622058694576,,,,,,,0.013527523514678248,
GNAI2,0.02303936597969026,-0.02134836186418262,0.012750669741078628,0.025264150306169554,0.1037602162378989,0.22706866281649102,0.033052413823632686,0.026302627297965425,-0.006922562851581055,-0.004610092671495186,0.01073931217303902,0.02017509017172529,-0.08015419896650465,0.05802438064233665,0.06427115343561184,0.006565669894071441,0.03200234908880567,0.009074885790259495,0.011345495633577373,-0.05659284013583159
HDC,,,,,,0.04648588540348266,,0.017907833502289985,,,,,,0.10329517409683384,,,,,0.04146532847222668,0.05024714891168534
COL11A1,-0.024958011994386544,,-0.013073188656937944,-0.03199578716039025,0.06933373924509684,-0.02299179580207717,-0.010622899870356577,0.03355577005357268,-0.00421014290839665,-0.014266979972687884,0.028620972939828696,0.09299720089438944,0.11015884312419245,,0.05484043659137326,0.0045056297102201515,0.033496899331292664,0.013226994921740407,0.015827568595889775,-0.010614970915606778
NUCB2,0.047314424406878566,-0.030033061583581523,-0.010177857940883838,-0.07334275173457626,-0.0029169067982877037,0.12293884194972814,-0.0005055091251791769,-0.007790184152629626,0.0588378950675747,-0.015420688932244702,-0.037329932327409894,0.03879182878645921,-0.03956943201089047,0.06796739031209824,-0.03077268496612649,0.017394876912540033,0.03163810742613639,-0.025789771381061633,0.01867586286453181,-0.019562917148088336
FGF16,,,,,,,,,,,,,,,,,,,,0.21136917036217567
CXCL1,,-0.0694834631484858,0.02348033597927161,-0.018337023208419335,,0.009309249691112161,0.010915991144078986,0.05376504596034451,0.014068212212314277,0.0027415453712782744,-0.015277654112189521,0.06402457178118987,-0.012421963910173545,0.04478552877158219,,-0.06480169738120851,0.06375255645705934,-0.039550100301097985,0.016106787018460873,0.031392529531938426
VCAN,0.039391147873721374,0.03565171672333135,0.027052201386344663,0.012885491851654616,0.10659501870695012,0.17907159937923714,0.03193460574625169,-0.04793123235056608,0.05091452099077169,0.03855600397706982,0.013766578389894283,0.011083529268690077,0.03359741329351856,0.0922770318064472,-0.05654283431982464,0.04381266831898504,0.024681996652520986,0.07352756056604069,-0.060040618874143574,-0.10092832589451388
MMP7,,0.014918691948145619,,,-0.020931564000393896,-0.03174252608310793,-0.019004815727618352,0.014578263138325531,-0.020500309622036736,-0.006355253475848841,-0.017405878168242662,0.09165260995329778,0.03247131927890312,,,-0.050156569436879,,0.02067132718286443,0.0466310980829542,-0.02252684533691877
PTPN6,0.07489533343489906,-0.037175979012300145,-0.03260509388017995,0.04693450627474905,0.024588785284969834,0.1479528824673201,-0.010566241292501442,-0.048302070441188845,0.05291936417860279,-0.06182496132124328,0.043758155793108884,0.03659869309187604,-0.07945668891662554,0.004789901024135021,0.1026652438936016,0.009299327361090669,0.08099540669087169,-0.0012798987699684083,0.049072876873487964,0.0039352876457318066
PTGS2,0.06796253260814021,-0.00881876021168044,0.004396352214115816,0.0018642411365946078,0.027803589781794313,-0.16832026097686512,-0.06578428045702958,-0.03475676640214892,0.038265854062685074,0.032540022678582435,0.02965977815101284,0.05323547787855916,-0.04546091310306312,-0.004461169676181842,-0.054067173991928015,-0.05506007156657419,0.005441606986081086,0.025392722635631196,0.06199231606195399,0.03734757478943614
XCL1,-0.019352530536468293,,,,,,-0.03121469873944103,,-0.026890573240479262,-0.02816794136152427,,,,,,,,,,-0.03422941333345779
CD58,0.004986771814715363,0.002260290557750164,0.005121631618820227,0.005525739555563883,0.013430023865528962,0.1968968306047209,0.07661914869473457,0.034375024183791514,0.007732381495106648,0.0064447039422730595,0.020609218027442765,-0.0023789334158705574,-0.036617335271375694,0.039182463233883406,0.07394787635226843,0.03486049504692059,-0.028409370790408287,0.06683147561237816,0.09983825418665004,0.021334652197263607
TNFSF14,-0.017243050485795726,-0.0167298218903677,0.020372992596964914,0.08379103179104083,,0.06880773392572488,-0.03794584400286912,-0.015917988083720247,-0.010224015012333075,,,0.039087907662722965,-0.05244386392143411,,-0.0071669854342830824,0.062483852765183735,0.034769960710356825,-0.02002027182561122,0.013999353127795948,-0.013091965049737062
CNTN4,,0.02686282545066768,0.008267825429620523,-0.021393530544171594,-0.030528355632848114,-0.073015850377659,-0.041701675821069956,0.04096665212085789,0.1553460774571341,,-0.03541653473096994,0.04961399977762894,,,0.0410671080165616,0.029050746024404873,-0.017743843834018485,0.023644025026293647,0.03400628518717049,-0.05180150735419361
INSL3,,,,,,,-0.02191455137835574,,,,,,,,,0.05326195608063775,,-0.0006124111106779846,0.024057176258976968,
BTLA,,,,,,,,-0.020327815218541222,,,,,,,-0.039272797684819866,,,,-0.006801590930819321,
MFNG,0.009612830495748848,-0.07766786208504094,0.057070427941589806,0.03466923777257652,0.09637682097494456,0.16349429858651948,0.004334098812959351,0.03337291348597917,-0.04824183818937383,0.0360331031537819,-0.0203540112716319,-0.017969631432966916,-0.02677067055662294,0.020698015750464864,0.03314822655201741,0.0055443338705301265,0.03648957157243245,0.02284322874272603,0.04456687041186653,-0.015199232091091799
ICAM1,0.09538515240473429,0.02608626254393347,-0.03822770628671057,0.09494848814714149,0.03573168493020811,0.1894234429076556,0.025676368531098188,0.04829933200359283,-0.011010746248047373,-0.020738169938841804,-0.05143745749292045,0.14734858145696283,0.03310604661552017,-0.04155596772132504,-0.03320077893094541,-0.11432697394658428,-0.021277667508801282,-0.003046419060171855,0.03707369859505434,-0.034716633086210355
PROS1,0.047468007250248107,-0.016671784428338682,-0.02558843896236574,0.015417105583820616,0.06441771904055618,0.24115295463101127,-0.01317311035911773,0.05030050331467551,0.001239811427433592,-0.009545257674200823,0.025044735716997116,0.11839200757372645,0.10817761775611141,0.021559279566180267,0.0825331512154079,0.00044703513355055097,0.09634240702258189,0.013446615350325451,0.08023468664475024,-0.007984534850229154
CLCF1,0.054762329935008215,-0.023850115179692974,0.0043204212696289195,0.029011246035136627,0.24680545093721828,0.053800524878758284,0.04196373184705799,0.006640448826585532,-0.011159299033671091,0.1215759543483278,0.05286764210390831,0.061259636073143886,-0.00646525006191184,-0.05543518681772161,0.007835660630214654,0.07002835315670541,0.02811771999452064,0.03268079209548843,0.03258126548133432,0.02954777137457489
PSAP,-0.052850667188905846,0.06810618938790154,-0.054429141670615085,0.08785559217004614,-0.035172498873888576,-0.12812403903405295,0.04439852287862735,-0.003571116769561687,0.01484244652724758,-0.03622483487240572,-0.04408679461532705,0.16923301510134095,0.004230840550996843,0.15874058448512132,0.05192849549672897,-0.021469405706141077,0.00994890463859488,0.02796843965579121,0.13973275545337835,-0.050211609545316074
EFEMP1,0.06622550209594408,-0.036177627877230584,0.026401649413635656,0.08909955756018478,0.09169347242617899,0.16398764862607357,0.03252815412796909,-0.00519142866371179,0.02097725239064314,-0.0131458005274278,-0.006415881555645731,0.09393154021968472,0.062090676149932154,0.07433356510545652,0.048129390763947365,0.035770057099311914,0.033384078734912274,-0.007986035441677695,0.07684393521822486,0.020198681263879782
C1QTNF1,0.013837509839113566,0.005563914945924805,0.03693559675008326,0.0341238259367573,0.07244114074268045,0.20457342253295216,0.05671380315894212,-0.03532555134249141,0.04893465270191496,0.0492596185320975,-0.012358343916261743,0.018114279333827126,0.07894212490505834,0.0007397464757530772,0.03309587058465214,-0.044061791530185426,0.13706020336645786,0.07304491951381513,-0.043806934594645866,-0.027797846390879535
ALB,0.004791687522000135,0.05574820396754568,-0.036797820954460714,,0.0724852250660073,-0.05324409380859671,0.08028112799725469,-0.01807947246751284,-0.05765644978733853,0.012535308417208025,-0.024364351333333558,0.09398343946789138,-0.02487585935778287,-0.04633259839846951,-0.030146415358604996,-0.010301643245774313,0.013614009662235431,-0.03351343511954678,0.0478973508661561,0.04607431045271776
CCL13,,,,,,,,,,-0.027253061221422268,,,,,,-0.01571834448616195,,-0.022456892817056106,,
EFNA3,-0.01327417872725416,-0.016794133638444238,0.051907198486126,0.03879745792939373,0.0012228935907305334,-0.13263042643043113,-0.02522657787283718,0.006403924086349066,0.016745981070698787,0.025960487886909793,0.008681839409409175,-0.04798144468439058,-0.07368241441820053,0.013777823987853441,0.08532411032552847,0.021907547425543055,0.07893017789145214,0.014061565903312626,0.09584121538725456,0.0782950813609357
DRAXIN,-0.05594971874126659,0.14473992264504001,-0.0064844022717926355,-0.02637653605489248,0.09545391072079337,0.1392204668600208,-0.02627676458448958,-0.014516929198487329,0.011408275795834089,-0.007931203643761084,-0.005930842633016692,0.055238419365013336,0.06529634539025451,-0.15555831643170792,0.04187233113181984,-0.03172450289251013,0.014618805502177267,-0.0013309311318477146,0.004954448935813963,-0.06307341498578296
RAET1L,,,,,,,,0.031191167470723067,,,,,,,,,,-0.024322761226547272,,
NPTX2,-0.029868757151481642,0.08599794583820776,-0.0498800847671225,0.0028537251464260676,-0.07686846226163153,-0.19489045906132527,0.012026258249279796,0.003132338732958932,0.010245677155996566,0.07353431203322176,-0.009483622255598012,0.01669632697519967,-0.05830224415736941,,0.008692718251201988,0.018477926279142614,0.013534009940592008,-0.003701912735994043,0.00531091488555779,0.0525625006389844
FGF11,-0.058113767315487994,-0.04973803302390137,0.019228446390704288,-0.014163256956236393,0.08215552430398664,0.16453985183812778,-0.008383279681606591,0.046939711253912095,0.04553518888349187,0.06429594057737957,0.019189460026006144,-0.02407139463741643,0.0511329864578233,-0.0056497909070417135,0.08255196908466413,-0.011816518203195292,0.04583596332195335,0.022178965232169643,0.06502532742090124,0.028411997479665975
CD59,-0.1054583476274823,0.04349067945702594,-0.01406982269330208,0.01887847549081855,-0.04181038235398529,-0.14698407762751137,0.015555925465040168,0.0207105146042792,0.05700302908682369,0.06759412898091832,0.02930627343819828,0.03788772608569794,-0.015020062261870935,0.07782139917626667,0.030942556517823426,-0.025969393368666365,-0.035143088532804116,0.055261011515810185,0.03760974894073537,-0.06461826616544247
COL9A2,0.0025189065369835956,0.03026028176054079,0.014589015334020261,0.012931500431222593,0.11193054984752013,0.04208584327571527,0.010280649064739007,-0.004408848102881811,0.053489086214599246,-0.003213325081030583,0.05867460294596642,0.0019688458241745826,0.05805224044994357,0.03436399426115023,0.07174298236613061,0.008436395472574779,0.05974604659005188,0.003776002021336606,0.05684218513770193,0.010325584486723466
DLL3,0.014022192848603617,0.008773752774396768,0.03844930806971765,0.0033608285064689585,0.07546649756903195,0.08451856349467067,0.0005090409040977052,-0.018066523317893646,-0.004545124939612985,-0.01832343572385631,-0.02748381857296763,-0.026584970025917528,-0.03895400839493318,-0.04636337551951385,0.04716132418151171,0.024259454932091175,-0.02957937692744934,-0.014806212513319981,0.0032084515067312717,-0.0970502491781934
FGF5,,,,,,0.011149797155116848,,,-0.01971622277928931,-0.012127969599224207,,,,,,,,,0.09680237526556862,-0.02075408114287378
LIN7C,0.0009054350949014562,0.1580970343281024,-0.007333773549895523,-0.020711206506619215,-0.015079673615831584,0.06609858808652888,0.009693153773356613,0.03932602261508207,0.031784096407639774,0.06481099202539178,-0.0468620400054351,0.10291908452651949,-0.11953620935859177,0.0030010102470334277,0.06652966378481877,0.07339686262341655,0.05043706952673873,0.013541265406497367,0.035201283110268634,0.048525828586156616
GDF7,-0.02004544050865932,0.05922871422329702,-0.02343190567834503,,0.04867326558677777,0.08906479123080537,-0.023108913243725267,-0.0159179874651472,0.022316469595433475,,,,,,0.018102770083266925,,-0.056301917079184124,-0.01627531084886602,0.05375499716142384,-0.03962936602566903
PSPN,0.10641805707430674,-0.0399536609852811,-0.010507820430920545,-0.01296914543722558,-0.007721586410323075,0.022720504703391937,-0.0049664668596692205,0.07240111439772355,0.008750786610804782,-0.04177949629692218,-0.042459205957206154,0.08443458507917809,-0.04875506611488976,0.060902541025325954,0.0013191537909504557,0.049689594073945194,-0.00855905278842836,-0.009175411737043221,0.0311399459070068,0.03103712094200331
ANGPT1,-0.08338848336040564,0.002061409047856946,-8.040380152694835e-05,-0.021864699235411303,-0.03446373735740563,0.10276371602007417,0.011124727423156898,0.004861768745401956,-0.052344747485177825,0.024714395071760112,0.0014943133753567925,-0.03356056640625175,-0.03615440187291962,-0.07984889238697707,-0.0014157343402277636,-0.003116475588696633,-0.07366964045058413,0.01730639223062113,0.061358522425666945,-0.02790340818437357
PNOC,-0.028308329386243967,-0.050867803526479564,-0.03457769656099769,-0.028665295725829397,-0.016633888639186408,-0.14237515263889997,0.023495499311865765,-0.001210203843428247,0.017566732754743766,-0.014299324911661198,-0.022282842443654867,,,,,,,0.01869564385118942,0.10108665196363383,0.00834018886438777
L1CAM,0.1488421896164001,0.11682135331426784,0.02030821865949362,0.01766235542725721,-0.0659279600812445,-0.09024337032109125,0.01397393657941426,-0.014828108916788233,0.02084569955253393,-0.00601806096896458,-0.04675284951170889,-0.03007739514012173,0.0024369506751763035,0.00972710511200018,0.035270623253496655,-0.025665797483377495,0.030396988997478645,0.03368743861715062,0.017665836713656097,0.03051974027770837
APOA1,0.008100628345594432,-0.034724542314501027,0.01960668637969179,-0.031030331070971334,-0.036995863507556466,0.02774381624182314,-0.02853655810306391,-0.02576173442235193,-0.03195606658629448,-0.04139087241548875,-0.014767324371745296,-0.023395631437102094,-0.028350943077219044,0.099680564528508,-0.028018594413720177,-0.014763261716496626,0.1083322086596281,-0.025449139231162828,0.00522798401128225,-0.002731449278321105
PSEN1,0.052659055565910114,-0.024948859127558537,0.0035139728907352596,-0.006159899217877939,0.1113936899778506,0.01480417454406187,-0.009583516137031263,0.028245757736809093,0.038143234567939076,0.00609143799108434,0.03726368126552658,0.025725915649521126,0.0004872978415132485,-0.05892199838509554,-0.005332471283160219,-0.05168468355825877,-0.013394723337013107,0.01562373398090717,-0.02103912130107453,0.036128605114106184
CALM2,-0.12276233722058734,0.0741334030614306,-0.07457724033873292,0.023661498919709367,-0.05622530323808376,-0.29877902940371365,0.029723017360749757,-0.0029454765642895203,0.0685914388896275,0.018467587725534567,-0.01457625292779228,0.01747239392164155,0.008375758704732643,0.1157306600574042,-0.05597932384182418,0.030261608544073997,-0.06194321154588666,0.006971233500276589,0.014374576622276656,0.06685269734441342
CLEC2B,-0.05400092957638297,-0.09303463383792725,-0.009989119523865204,-0.023876052532976942,0.03962580772820664,0.27041680858551165,-0.034427869532617866,0.031155931998392037,-0.0019040776104366655,-0.05108255361489781,-0.008345765487231826,0.16641049894801743,0.0778777074681549,0.03442563373713533,0.0006399946749021659,0.06301357420863002,0.011714729291047932,-0.0029435615054735184,0.040839364770033526,-0.022250012391601858
NTNG1,0.03729858241987711,-0.006354819439267736,0.002014317093463666,,0.05683186068578082,0.005063613019802977,-0.011805328088586737,0.04764732453062706,0.014367927563518589,-0.023432464874521403,-0.01201267973219788,-0.04767385838003302,0.08966089047211188,-0.042583309888754986,0.009982077674159576,-0.013322663363337678,0.03295834658467453,0.012887516274181806,0.014400989163118553,0.005613748196536212
LRIG1,-0.043631093764003044,0.08597648690314992,-0.06015313695583311,-0.01251410310978612,0.010815100317058617,0.14343733326855035,-0.022075340551406725,0.017626407088473604,-0.0023445827893786315,-0.07913852519740691,0.051240112943427917,0.046479629610580685,0.02329295254160557,0.005280218026916819,0.0592194932303145,0.02385859462852415,0.09346281072828531,-0.026904797041898108,0.0006828318211438369,0.02606124583541854
CPAMD8,-0.01763826733646982,,,,0.0007629904080232803,-0.03835467159692314,-0.0243082972381263,-0.009698279913325215,-0.03265615310922416,,-0.004168862469943167,0.0146466767350326,,0.03219291366620902,0.027312585934862996,,-0.06908348846017406,,-0.04314333911946438,0.04516218206919542
GHRL,-0.0107569756344136,,-0.018399868338956276,,0.013184130766269316,0.002269641588954165,-0.008499591897728236,-0.014516929198487329,-0.021989225869768026,,-0.014372790960864775,-0.042575740810493735,-0.06142201285841694,-0.027741329832302524,-0.012697576308400335,,-0.06181330981578689,0.0039649465508752426,0.10571874191371665,-0.02477061050237622
NPY,0.04841793219914804,0.03245024749221399,0.03749146965809727,-0.017207284817265297,-0.09450337387436633,-0.08734751685567614,0.01668539504697448,-0.011843273803944768,0.11986589969932016,,0.015207631622154145,-0.03690233575662288,0.025416422119711873,,0.03425350299759163,-0.08342327154532674,-0.0022924224074339717,0.02680263674213262,-0.020142985871303854,-0.0016907311923054422
MMP2,0.08121673972974484,-0.015436522082072659,-0.02719457619896613,0.01875410948597495,0.07952365483259063,0.20459890372127523,0.03348702682124673,0.027626145610723307,0.02149945322803603,-0.0569147600791429,0.06561161992573929,0.11036688921619385,0.02079182291642551,0.021016847798851983,-0.02826177936162702,-0.0214891368521151,0.012024304337061528,0.056680782583029644,0.052347546557316105,-0.07528509313927781
PPY,,,,,,,-0.01776541059574889,,,-0.013226237903217884,,,,,,-0.07474393812208056,,0.05977238043154361,-0.03199898113098672,0.0183077232739555
ALKAL2,-0.026413450477356038,-0.034912551776157964,-0.018807943396184017,,0.024698172798110724,0.021278661424440598,-0.006915347018249918,0.0002973595585025158,0.059652214322197306,-0.03372057724876767,0.04486662410731669,0.008343731362206369,-0.013931251967849934,,-0.04051573877047629,0.008157192746545852,-0.06078451799507227,0.0369618525130845,0.040943975253100645,0.14078783078659055
CSF1,0.09085756070011974,-0.033091610743904744,-0.060939408799896656,0.02870565307639682,0.0803077397597363,0.12580918639772037,0.045150133372644174,-0.012708399489102126,0.011421868633510177,0.011509705205722462,0.030029811501661296,0.08229134960905893,-0.01675441179701863,0.04401623917962277,0.14238113925771817,-0.06024017034702276,0.00851164703110113,0.04043079714881534,0.03480591070232067,-0.04026808460059353
SEMA4C,0.055601901304771516,0.022126549091610707,-0.021673141390750755,0.03579248552643738,0.02931049702835256,0.11776974464691155,0.01823602416955465,-0.0022989419776024166,0.05072609368301412,0.04702656590031643,0.030894878359359487,0.016316881429257066,-0.05424477589461912,0.09752252079939118,0.0015073395856476475,-0.008260591769355017,-0.036221538075777486,0.044487900807986785,0.0529872761451723,-0.00847137905537355
BMP8A,,,,,,,,,,,,,,,,,,,0.0311611028155734,
ICAM2,0.05327477651423013,-0.025571276667251217,0.002709655397216017,-0.037190797923119384,0.028661565850797044,0.16814360179681348,-0.03282777571334346,0.05338568707267942,0.004208947060412374,0.09720380144649728,-0.0368005053724933,0.01983226784557442,-0.03176883111120161,0.14097887738167506,0.04321482335059762,-0.0015128666993630383,-0.00907610845993294,-0.04015356859165094,0.03490117430527521,-0.004153571892148449
SYTL3,-0.004371173608068483,-0.043768139382326786,0.03774609691959304,0.004031712043428063,0.06945537768069127,0.09428289229397437,-0.005696621261963204,0.01134402096935086,0.007532043199209997,-0.004205009453072661,0.006353953806500126,0.0914139413933694,0.024664731155461635,-0.02986105945203217,0.010480566770772089,0.02843821130846639,0.030336664438626725,-0.0064626276201730955,0.07830283863239007,0.02159729143026309
IL1A,-0.020495383167744564,0.06906706653940037,-0.0037357109121001334,0.03274415117258543,0.050386408429884,0.06840518899184829,0.03619831249093209,-0.03387235607248604,0.00043726276583915474,,0.027478073520145238,0.14902365269899331,0.06324691506358275,-0.09196828960332401,0.030991286016161863,-0.03971040052912013,0.01911293300428688,-0.02595995462347155,0.08461189337306217,-0.0326699870395853
HLA-G,,-0.04224439839354644,,,0.10238959716334427,,,,,,,,-0.04837270923867795,0.035670361868502094,,-0.010040706122391243,,-0.029517617812851036,,
PGF,0.06887384956791395,0.03834933248294027,0.017721647825391602,-0.058395318597406695,-0.002411966277383872,0.23203609340669765,-0.027741688373990016,-0.026249157745812813,-0.02398709717699958,0.04120523712990484,-0.026031185288319957,-0.04249034187960618,-0.011146661344808666,0.03651714492685243,0.053492610098893494,0.028500545587774907,-0.00931555052472711,0.03479420751874473,0.041174236441042414,0.00797511416462237
LGALS8,0.011919584411923995,-0.01592759947917245,0.006367173063605475,0.04286422401040268,0.03312240265998146,0.031863442385171824,0.040466329009785515,-0.017153709389955456,-0.009502872967556626,0.033452488474190384,-0.000987848136255552,-0.0395710486256871,-0.012039645995323778,0.005943736634975269,0.044638597155490206,-0.057413250935376414,0.028331030733691434,-0.02453955556670803,0.035860904321303795,-0.02165040913551018
DKK3,0.022989490146402003,0.10016844466912177,-0.1331947360093052,0.030244330141572903,-0.08879361150815515,-0.19899025182061544,-0.01597827775062875,-0.05654723197820267,0.10171026858839093,0.012881318093642815,-0.041053136767522425,0.04434455687738405,0.0407181938546564,0.030029245393108712,0.025330888505924742,0.050235399984904665,0.035915095510539397,0.010428509628812147,0.006800110610864591,0.008052393492806953
COL16A1,0.05387279712703622,0.07346956498778469,-0.0185302059482751,0.028006693896733555,0.057128161561581056,0.06931621626189606,0.034034495949248324,0.025007823983933423,0.029832214727072783,0.0400473357014995,0.017056211472826856,-0.03553659358233826,0.054216938907743435,0.021488481648203772,-0.037225851074265126,0.017907596038998077,0.06140732035466719,0.04498022370653657,0.02321205529286187,-0.022964172638900122
TPH1,-0.03285916931552893,0.09497995815994151,,0.015504880940294325,0.12154721378844584,0.13324574740214262,0.02778977980773353,,,,-0.013552786574391526,,0.08333384948449957,0.15298942002805968,,-0.015324977401828054,0.054766539857897284,0.01680651212603241,0.05061973828377343,0.02264275431166429
TNC,0.004080000958865128,-0.05631898487377492,0.0004754738029133333,0.043548956124020634,0.10514015582789125,0.26767084954418197,-0.0165053387522953,-0.022527310229857104,-0.019700324619955897,-0.1415684668990826,0.002794103989148911,0.1621517507663634,0.014234838977295803,0.06408281888940451,0.07938509207313503,-0.042317231517209467,0.04114429397270263,0.010441066646343743,0.055424449836819024,0.0015277808303776899
TNFSF9,-0.017638258965061167,0.026829309575971204,0.011391406592055408,-0.028456817237164596,-0.053396958653967486,-0.052813138691197546,0.028743022686656752,0.013215766856346964,-0.009364876812870244,-0.03130150945698265,-0.022993937804639798,,,-0.02724071033850393,0.005916793038991875,0.007187332077453829,-0.05263548265909813,0.033120323961014074,-0.014355315852879287,-0.05467331950253888
C4A,,,-0.018534385179488286,,,,-0.021060003171256492,,-0.023727043514542696,-0.015684640115296848,-0.011913414240906342,,0.0741735074962374,,,0.03102597334167886,-0.02388880567330431,0.0740632126876166,0.004974033644286641,
CNTN2,-0.027534973881311965,0.05886059822763005,-0.0459530273600932,-0.027770659897953277,0.011399382096823802,-0.04348941193058237,0.0730341850982563,0.019148081793153884,-0.02266527589579004,-0.01660753159323438,-0.001061347472554703,0.05574518120866941,0.0055124113818229995,0.04556242815801122,-0.051410205322145866,0.014525150824701643,-0.0979971482598018,0.017612478441437797,0.04426081870335942,0.025525081256509704
F7,,,,,0.011248797262859858,0.03377618281575981,,,,-0.014299326918213236,,,,,,0.0596765914491077,,-0.016275312422648812,,-0.019826091530965328
LUM,0.03971184070407516,-0.06360714204302333,0.019729534066165632,0.0490832696793318,0.045402962011754255,0.2521203950694257,-0.0349847852115468,0.006857094116051663,0.008299891589841945,0.02635551531281584,0.011892544490734186,-0.026592801626724647,-0.0160416979661036,0.048145712214456425,0.059000940368679124,0.06676499286578243,0.0073535661235707575,0.0462619059981598,-0.02213981175983856,0.02622958245985646
IZUMO1,-0.016853915198259177,,,,,,,,,,,,,,,,,,,
