,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LGALS1,-0.056470417589891915,-0.011130098222195952,0.0781597855835267,0.0322134421618103,-0.0636118459963266,0.053978885633932196,-0.008134713221635725,0.00999169241572302,0.0707725259249497,0.0035360435957040243,0.03355185437157262,0.010146126664332279,0.12578309297584933,-0.10168432539632329,-0.0015932638531391129,-0.04604702724026877,0.03088030006915201,-0.038801567905705076,0.007998363787513159
BCAN,0.06931592001179196,0.0342595483832237,-0.11399872984602923,-0.038213254787881464,0.09890473780792366,-0.0682857756822813,0.05730891450938223,0.028722181987545267,0.09059397407246154,-0.01933638033724988,-0.01640355539327441,-0.10527248737377533,-0.0980509938215793,0.10106920301630679,0.008184828258753727,0.0803325970100142,0.03201753713076266,0.07902977082184649,-0.07225524526388409
ANOS1,0.07883009616591279,0.016391352790245516,-0.06046765526809559,-0.007493394426943382,0.10152682160431155,-0.026289478190465152,0.002127857857344529,0.02481931766737132,0.09595342563909984,0.004893555954134522,-0.02532658980125949,-0.04257649617141304,-0.049006891179731,-0.011230766545558997,0.04956686731165207,0.02755035626153153,-0.0048183258443019175,0.04889250008131488,-0.01636313073500858
EDA,-0.023561996771015926,-0.04825854715599321,-0.015340647598725946,-0.007068877301473279,0.03717851468521122,-0.022777507839629223,-0.029217758895973542,-0.022856828049935163,-0.03035193053267079,0.0010390870018495593,7.324175197246589e-06,0.09105399421094991,-0.03904558787298032,-0.06097954459975067,-0.01865085932902997,0.08435204899151716,0.0032037876575717835,0.009032129287844056,0.008484978600033182
FGF22,,0.06328451534202227,-0.021814460838418495,0.029150571479770838,,,-0.019742177960925603,0.11110195858052807,-0.023268705049950378,,-0.012997913370527322,,,,0.012533921344166634,-0.019759434955913154,0.029153292750120588,0.048098477231875575,0.0434793162231387
SHANK1,-0.019948247088196747,,-0.020954406876651788,-0.011880546968061031,,-0.005041243899234058,,-0.01055659932855651,-0.022138695003496755,-0.021648134046266816,-0.016272211724695892,,,,-0.02817280498439907,-0.025143950038542282,-0.023813715526696717,0.007907141251823593,0.0021352709125544446
NPVF,,,,,,,,,,,,,,,0.05425293007710805,0.0729614157436666,,,
RAET1G,,,,,,,,,,,,,,,,,,0.02915206484051137,-0.01851645551157698
TGFB1,0.07347757895099019,0.05402590064520838,-0.020601160564846423,-0.02213450478802969,0.03455559484375579,0.033747194258236954,-0.010338186182449098,,-0.03547376823873431,-0.0352364225548023,0.10564125058108606,-0.0406262309213879,-0.042689499689121856,-0.0535410349578637,-0.02383994829088928,-0.01820488818186655,0.03677642806691036,-0.014254819562069674,-0.022791585989324608
MSTN,0.08313100757236798,-0.009352753196851584,0.0171021883857766,-0.007292782812572449,,-0.010110797987255685,0.011816486060984547,0.05510532252807815,0.04739619865591012,-0.011070144413242637,0.0029662341107719813,-0.024874611095579525,0.1508571381105237,0.07827963290140891,0.043463947199134066,0.00727919307399739,0.05453940815835915,0.10147616750555027,-0.025038084204057617
WNT4,,-0.035620701143299745,-0.014119033461941528,-0.01391771765124794,-0.04115666109820222,,0.04621149088654422,0.030919217752341258,-0.026382851147930673,-0.022726239387191875,-0.026502196168392608,-0.030486209839792174,,,0.03949796099538985,0.0379005409823162,0.06877631454968018,0.048082703782297176,0.02326292640283377
TNFSF4,-0.02731825062675595,0.056141089141425654,-0.009807427552020236,0.019287104726674487,-0.03350935041881971,0.012224943775807254,-0.02810037804629617,-0.012887208997471124,0.013806537886861477,0.014641801789856076,-0.012105418066430763,0.15321286982563145,-0.016881627941220455,0.08304023418390043,0.007723744494815636,-0.03326523058632432,-0.017643190090358987,2.0602443738269392e-05,0.18923484631449403
NTN1,0.04275508777651242,-0.013133412377154843,0.05689359781635155,0.06799331591390809,0.07189097437521036,-0.038073332113417666,0.019665703701154457,0.08380167194111224,0.16106568899442647,0.019515868839277695,0.022200014524383763,0.051248223076530985,-0.14278697265136467,-0.04513993360118084,0.03313146574394825,-0.006582476931657317,0.013986182566948259,0.08778366824959624,0.05125827020338169
CXCL12,-0.03447158837315714,-0.053705166547215605,-0.033697401848957954,0.004948060855883132,0.031791724458400686,-0.04605123182322189,-0.015445839233559617,0.039634011414057015,-0.011714394006705023,0.03932628092559526,-0.031451500827876816,0.0380585535131299,0.016812189125283167,0.05367388035290472,-0.003312710781230056,-0.022371562508340503,0.08340224986740924,-0.04701250684574195,0.02378182475603999
GNRH1,0.04939412235299863,0.03008326860532999,-0.04087253355493173,-0.019206261463421727,-0.06022161410226691,0.03110095910588686,-0.02490202847602537,-0.010739005212105154,0.033649517569532716,0.09120526029907043,0.09587049453655132,0.019743522352078983,0.013374019675962408,-0.025519667388373846,-0.03763655584366751,0.06413771303301682,-0.00363934482331397,-0.027524910757996804,0.03304846748693906
FGF8,,,,,,,,-0.015007875851020328,,,,,,,-0.026831158095105234,-0.02465321521054229,-0.03765110576944933,,
RIMS1,0.08941412668460004,0.016809127568602967,0.028480229272081416,0.038571638675120465,-0.025598389317159267,0.03447058294316844,0.014011856096785834,0.0068547275549268386,-0.059596393046910015,-0.0048195967724118825,-0.020160205530639557,0.05345891424921403,,-0.062480377097308214,0.07059422621079696,-0.009677463963028857,-0.03415049164874075,0.028707344944375213,0.013241886104343032
FGF14,0.027223965258537923,-0.03194311776923531,-0.003677410954989444,0.05556920421858867,0.09127774268907317,-0.030837719306796817,-0.05707920611267442,-0.009578262593676884,0.0819087503100227,0.030112732937562753,0.07271826629713497,0.16667435973625558,0.014427565791442698,-0.05059839597632335,0.021295909388455717,0.02851073375111932,-0.0010938849196510019,0.01716754881875901,-0.00036853080647677864
IGF1,-0.017904057372511127,-0.059794844858122455,0.00646515722947117,0.02192285142143731,0.0006128961184321375,0.0002743723062839626,-0.03915579753887072,-0.03621304820574314,0.0017615756180607027,0.015024680564936757,-0.026449496298007788,-0.015333195931475588,-0.08773749011374567,0.0630048239821306,-0.04543819660550859,0.13178070767051508,-0.018492847908691306,0.0581361139112581,-0.02369961329109583
TNFSF10,-0.024846771875163157,0.009726073275483143,-0.04299117605400947,-0.01049338855204731,0.09375650018939617,-0.014847648112101047,-0.018582600064571443,-0.0360160692785974,0.09906949815168342,-0.026875162978636197,0.08663470647689263,0.11546738587259912,-0.08401489747912587,-0.028827172170080715,0.007106616890096546,0.038523991961019834,-0.006237219216991027,0.05741136392524825,0.03721147761801637
GDF5,0.12015805508381505,0.0136762597335897,0.010555551100582315,,,,-0.018038761787495434,0.10410591210473652,0.048945134468020284,,0.03055952516458414,,,,0.026378065751860788,0.05912950791154795,-0.06367361869710089,0.05845081436408018,0.13905251415489578
CHAD,,,,,0.014626773253769697,,-0.019269166771315994,-0.02125608507407122,,,-0.01092287338785586,,,,-0.01154661040112821,-0.005057127695796605,-0.02908627195510553,,
RGMA,0.013045829871404124,-0.007154648170794769,0.012168153825908145,-0.015853414789306332,0.08374512393113447,-0.017442360007106434,0.02315974309525097,0.04087485632584704,0.12338017884996984,-0.010850982670076843,-0.02451676816611657,-0.05490507840992241,-0.15555833988761578,0.09494666722354521,0.08212634695361726,0.02623457686596793,-0.0011238877821565564,0.10544781004838356,0.00652783387761846
CLEC3A,,,,,,,,,,,0.00812664991051658,,,,,,,,
WNT16,0.031983151237686865,-0.05113520492655225,0.005280065501958485,-0.010806970563041135,-0.019102491034539315,-0.03575897408698287,-0.011855988138414385,0.03716565580314537,0.10123418334511264,-0.02544098975527089,0.04682355006677177,,,,,,-0.018608604721584907,-0.005514941556549072,-0.02811772903145274
CX3CL1,-0.02416094500027871,0.04524742263323837,-0.060383293402967435,0.04599451066475171,0.01510208539548794,0.015134565450581384,0.017641307310166287,-0.000969377804309721,0.03311302255823214,0.04536681008188349,-0.012659815364395073,0.023013238783261485,-0.05320405070385063,0.01671154609243177,-0.0024058663845874227,0.00638929804954524,0.04651836228952922,0.08900136916297649,-0.034560947587020704
FGF1,-0.016700648952641034,-0.0397262012716756,-0.0895337715384289,0.04704473956931255,0.10597630371431684,-0.05392049107396984,0.04755388607276282,-0.0453916291202472,-0.033246931762305365,0.003737567416569122,0.05844341248553825,0.04779068309058381,-0.0017736887481742557,-0.056480860648993526,0.038015035483668455,0.05242616135986787,-0.04404814158552447,0.1078243202502556,0.013221412469613666
ALOX5AP,-0.07032259487818268,-0.023488195599882897,0.04895438397956343,-0.0040335143340858625,-0.03166159386599963,0.07438789200166517,-0.022512243132218036,0.03981301360818769,0.1441075224630145,-0.007007037556755971,0.05420997966452517,0.05266089840599136,0.07464214479413428,0.0851706739404522,0.0051798381958157785,-0.062076898541817145,-0.03923722545056218,0.02753343241393414,0.03267353846077269
IL1RN,-0.01489473643753801,0.020451881332504432,0.10552651187431517,-0.023282122346126224,-0.035907416473489655,0.13719885364477769,-0.04245475362144596,-0.014741498277951905,-0.02363391420836353,-0.032392886841787774,,,0.0502165310909935,0.02691743846667868,-0.019362116484687292,-0.007420967676572728,-0.027341899213156808,-0.00639286207815972,0.040125378007773264
PCSK9,,,,,,,,,,,,,,,-0.015517359095577835,-0.018937500216516984,0.0021846098396907806,,
NPW,,-0.02066811457771773,,,0.03870777085504289,0.030579853154543202,0.10456934251980553,0.08031658450567383,,-0.006533680133784944,,0.014143407806189688,0.15389614124126483,-0.04413002795646696,0.017691747391956864,0.08276994206363283,0.038843813784157154,0.002024263458643873,-0.01823528335452514
CXCL9,0.08306894614803516,-0.03431585218783432,-0.04318559493770291,0.01976700490756065,,0.04362698518301389,-0.0189075421572802,,-0.02858385759590599,0.0032534276196861155,-0.012997911438135884,0.2516705315662014,,-0.04050645834380611,,,,-0.012539710730690429,0.042952245580501654
ANGPTL4,-0.043892379198126094,-0.015988105205798336,0.06599939120138568,-0.032973947996942116,-0.0994018192885294,0.03251451609664669,-0.013123408164264775,0.03232318117834254,-0.00010448107960222353,-0.01661785705845039,-0.030916927716108898,0.16877857889344958,0.03174591936243264,0.05418082074443309,0.043368092160888404,-0.05476471519526064,-0.01628204688130163,0.006651430079648168,0.04145944003646921
UCN2,,,,,-0.031953300899551715,-0.017968689342543236,,,-0.02504407269077644,0.03603839492631358,,,-0.04884743415497552,,0.02225651492447802,0.01800426820265796,0.015714337328869392,,
OBP2A,,,,,,,,,,,,-0.029835985812738313,0.006230863137371004,,,,,-0.026692919358443163,
COL4A3,,0.03444659715698334,-0.028370257908957672,0.025721957804361643,-0.03938821215723675,-0.007450466906539002,0.023002942726214268,,,-0.0008645175318580819,-0.0031505006944713564,,,,,0.06624386208152935,-0.0025331095458279856,-0.02220737642988467,-0.02219590001587953
NRG3,0.04437576217775961,0.05556261158264545,-0.04667575262581427,-0.030266566630410167,-0.020184865454202353,-0.01947244641624727,-0.02568195749696094,-0.04207911845265123,-0.09591067268798713,-0.0069256500771647045,-0.009607546483889479,-0.05777346002937869,,0.03039960651386708,-0.04384954624209372,0.005477548746223343,-0.0025647148030251243,0.011937678424935507,0.07146129442699589
IL23A,,0.03463886982425664,-0.023129594657902996,-0.014415323927287407,0.024232289882403238,-0.028270033023932592,-0.00922766412290618,,0.06104135482272607,,,-0.027455182821323032,-0.053050704282193294,0.05953404635015406,-0.015517353682472677,0.1778198742735775,,0.05098508700152506,-0.003949964996177689
COLQ,0.024716994788502363,0.039621605868374356,0.004044767347924907,-0.002587656450235023,-0.017418197077071956,-0.041360549382332405,0.006307289608014031,0.04215030475622808,0.022540428812104503,-0.02204222829791041,-0.029042300078462032,0.05378070285658457,-0.028179142450619647,0.07397173016086567,-0.0047190813358900996,0.11017183836703696,0.02896439531745657,0.10164856545165081,-0.03004105202440125
SCGB1A1,,,,-0.010966478258221425,,,,,,,,,,,,0.044466605217562884,0.0525778612833997,,
TNFSF12,0.029650247844600925,-0.016949666405382292,-0.02043170457396108,0.04214764358653207,-0.022141878573541395,0.023258782076129407,0.03531917626902229,0.013587481126883322,0.07158225544008061,0.06148210660162216,-0.016449803824104253,-0.04253567955355452,-0.04088347930980655,0.05634462928790192,0.013455627494240114,0.014186112404214853,-0.009794004992942565,0.05592346436576341,0.021781912812262313
DKK2,,0.013625286748337124,-0.02422714356205539,-0.012869012960261633,,-0.002512198952194686,-0.013105011578487027,-0.021061115351791896,-0.04460195167568585,0.03474011150346583,-0.008943946138980701,,,,0.07494392752316324,,0.006282734926348653,-0.004570201965622528,0.07300116803873065
FYN,0.059621871799632215,-0.012198254178976362,-0.05230074156264767,-0.008977416033916802,0.07500126569175593,-0.06661211964642759,0.009468401482635542,0.039867237646877426,0.09886205951028693,0.010662549612696177,-0.020092002163600794,0.07774095482278534,-0.038568018297998795,0.004102692148969486,0.022063110282381407,0.03178858320847699,0.01897445436542963,0.05728069253876824,0.03131636707107856
ACE,0.011329458982180816,-0.02124638959804319,-0.026627330251129653,0.02462731703130992,-0.018190454402512397,-0.02948983739494701,0.0626448867046517,-0.014893365525853733,0.07489934852574087,0.01768011587311955,-0.013562606952728167,-0.06479666752991985,-0.055085811545067295,-0.13102640721860526,-0.03380352681795814,0.07514754283906405,0.06308319761677002,-0.016299526076279672,0.016119810958300507
IL18,-0.008608402879004428,-0.0025239800544775938,0.03524455925642109,0.022348195498881285,0.02892747352383112,0.03610428494372579,-0.06098510484059779,0.10009244498771852,0.08944539106378584,-0.005025389823042729,-0.01628987952707244,0.09726526425850392,-0.002168747441197388,-0.01092830424241821,0.012021569879807206,0.05939443948265846,-0.013687732015916772,0.020084379601050226,0.03794155449006962
PPBP,,,,,,,-0.012405932232857301,,,,,,,,-0.01899950730343147,-0.022417692950669303,,,0.12498562085298957
CCL27,-0.016953930736517627,0.05194425036081573,-0.015340647701788458,,-0.02940025252527632,-0.035194097555713406,-0.02499792525907364,,0.06020320418098956,-0.015433571314722333,-0.009213551341216698,0.05324442297289472,-0.05070079216341124,-0.017324146844669232,0.01574890402584203,0.05832043218407244,-0.02442407069617503,0.10164473702934076,0.015862518524555624
SERPING1,0.032802098945703156,-0.005083462506217649,0.05189622205241995,0.04518851278308151,0.007546935603952387,0.03749018233977957,-0.057665933287131814,-0.013162498657823122,0.16446630932756406,-0.056029773323559254,0.07727455801809661,0.07793997521159689,-0.038155332652522286,-0.08983322276041335,-0.004089150472652834,-0.05652947928929952,0.03050647624495237,0.007611716817661111,0.06900784565896839
AZGP1,0.005663629850641735,0.026066876817801996,0.02771767367906237,0.028056643687168745,0.028524860028193606,0.061793884021286494,0.0038933829640326154,0.03731203076929637,0.03146306761987366,-0.051678442177908075,-0.0015089274626567703,0.1011783148281508,0.06436748755050374,,0.02788115034886842,0.024426340777253787,-0.014940204189361142,0.05601555472044714,0.016181356612784678
INHA,0.11566639068860891,0.008358930766652896,-0.005856632870308909,0.0028134999170947046,-0.011384105200002917,0.05377574064105363,0.06065532839708532,0.01811965939269385,0.05805503235629516,0.014962581914862123,-0.014195277864037827,,-0.06679490534683373,0.18570258028027076,0.08172598722238152,-0.04600213756864351,0.02469067894979513,0.015474113300927185,0.07007511558843714
SEMA3G,-0.007078315483986968,0.0055136719141907,0.0019207934758224336,0.07354517241576604,,-0.033875590859337466,-0.021434121156841342,-0.011340438616043164,0.0202457287347653,0.03470569398671093,-0.017337993909947023,-0.01790506944525802,-0.022533969447331426,-0.058679972060111614,,,0.008860711967643506,0.023531893970667902,0.17575234873344003
OXT,,,,,,,,,,,,,,,,,-0.01750030994187773,,
COL6A1,0.05384751827002795,-0.03351195784269925,-0.0055965999929235314,-0.025245111933301524,-0.056567344035782015,-0.0474041782435713,-0.052753643207417,0.05316089249736641,0.1549352399830925,0.02381974901915854,-0.01399191770958133,0.002841436481572773,0.02818457160567362,0.08849493920224435,-0.005979237233012645,-0.05631657218011342,0.010822363945805947,-0.02849084691119873,0.033620212047042124
FGF17,,0.03815081403800094,-0.002538581703175112,-0.012026459003614876,-0.027052748425122126,0.01847645449954731,-0.022290854886937935,-0.0029904708032206465,-0.026299010609366593,0.007190510874316234,0.09580559603471198,,,,-0.016583693392381145,-0.030323079064829537,-0.008252897967886426,-0.009107272967702189,-0.03153748690356454
TNFSF8,-0.018406913444582656,0.06964479034764741,,0.10803513012348157,,-0.02292169447973347,0.04685081863132283,,-0.006819634251569671,-0.018972756763974977,,0.07761057766646884,0.00858520308821373,,-0.020615895574198625,-0.020744508035722687,-0.018608607177731096,0.010416111335901548,-0.023369274526996733
FGF20,-0.005274231109636107,,-0.030445117013180815,-0.012113028331359235,,-0.05703387725751916,-0.025378547133714496,-0.01288721306596611,-0.01700309192146982,0.021372265975980458,-0.0184901699627904,-0.023691409019696453,,0.06736788308775869,-0.0021633901644372198,0.021383099767837258,0.02322407976525104,0.014228378078484767,0.187525569041927
ICAM3,0.04230071781274067,-0.01757666695791288,-0.014674125008123809,-0.012220948933496935,-0.05659555875612832,0.009989809065162083,-0.020451572704354017,0.10816076551295528,0.06197162624426706,0.012032067945014388,0.018266254459106165,0.02169540197609057,0.011941508099259307,-0.10041379136941143,0.04722084140581709,0.020135843900014695,-0.06236678450180601,0.02125630586636803,0.06008062170789348
LAMA4,0.012948046410791898,-0.03443056478966673,-0.053669092213100615,-0.016651212547492293,0.09682386257284949,0.03253212780098177,-0.038426336815343305,0.02870975615368814,0.13761536829807083,0.02892820001781273,0.015281258367450753,0.054449986281118704,-0.08131682624010363,-0.05247211603365087,-0.03198565211901142,-0.004598340171360414,-0.017386335675257165,-0.00102960184097475,0.08660830044666437
INHBE,,-0.0075714879589674185,,,,,,,,,,,,,,,,,
DLL4,-0.009484117952141125,0.07193231930499047,-0.03589063071333719,0.023238461760444706,-0.02015583805337087,-0.017579610452322997,-0.005027888854586147,0.087111040615226,0.12822376075512906,0.01572601116865613,-0.012901582112626134,0.008210047550075171,-0.011114860806347613,-0.03149389215126152,0.030668486522414128,0.1202004668809726,0.017359997796624706,0.028099702710359314,0.11066345935621939
SEMA3A,0.018510521617668366,-0.014068228550559947,0.028370261352743557,-0.02004112844028643,-0.05265622063094431,0.003140275564267959,-0.03609885843188715,0.033013823760679996,0.06901003092264058,0.032600111324805996,0.018285225361131058,0.09590487752697743,-0.08472416906748938,,0.048057594695358134,0.0023075636836378173,-0.041723677578128726,0.08526727709705935,0.02187472819150736
RLN2,,,,-0.011432216884956829,-0.020706401405496053,-0.023132407669739848,-0.01902876262111335,0.009060664633239813,-0.030351926619760453,0.03724883636930003,-0.031030448221357452,,0.13824972438402272,,-0.014255841716606684,,0.01626626255896347,0.03049297895283954,-0.020323494645721543
C5,0.0055464882096653715,0.026526864731926714,-0.00585457771175372,-0.03168773540832307,0.04407434653393146,-0.002166152243993073,-0.002469983536757167,0.022616881842085344,0.10425133696607099,0.0625256602087712,0.013217382279734553,0.008241133201050693,-0.024796243856018658,0.017147492530293428,0.09154839152104365,0.08468383093906189,-0.033099243186716365,0.060817770286312876,0.005263516394684498
COMP,,,,,,,,,,,,,,,,,,-0.011637862266579108,
EDN2,,0.0008802079639508146,0.12113956115156942,,,,-0.016315870635643815,,0.029891242447535913,-0.023468352333322787,,,,,,,,,
C1QA,-0.0353118503017747,-0.07047113201671054,-0.020376005091192122,-0.030437504041980513,0.03878522792406236,-0.034824380111538954,-0.03066613900040374,0.023459966336059943,0.14092851299098538,-0.005907095231625976,-0.004580131063556589,0.030494412268143083,0.011861266735570322,0.05488254758745452,-0.030571993909586648,0.020357891854598773,0.022306810062712214,0.0250185240315214,-0.0063511279832499015
UTS2B,-0.015609444789941461,-0.026627037367083356,0.05615396686652503,-0.013004433217701967,,-0.023132407536841502,0.012760864582850534,-0.011269272401391535,,-0.016705354132943176,-0.022480011238898416,,,-0.035946841064199424,,,,0.13034016410457355,
COL9A3,-0.06157405357580962,0.021414440741304504,-0.03502932996005947,-0.029200544756848332,0.08355997445860461,-0.021829020822906053,0.025849044192313243,0.050085455309063116,0.04867378009464253,0.06930753455132586,-0.028752268880803254,-0.013899370424668194,-0.1714091254162807,0.003371864688115873,0.07547180643363263,0.04840255042732073,0.012300135010744895,0.0597258093166752,-0.002732445850259795
DLK1,,,,,,-0.014117825113331373,-0.011082358374600719,0.010658702867276774,,-0.008990828516788417,,0.10465311804895351,-0.04813288026279788,,,,,,0.04334085704987474
HGF,0.02963273252010879,0.014551045895488134,0.004681709390915608,0.05625427784782084,0.01759121260214307,0.009266897999372187,0.014284262134375851,0.008305688492231815,0.01094287401359795,-0.04007671817663548,0.08189442022481028,0.05895001792515919,-0.008672938404936685,-0.04913161298817874,0.035308120660038335,0.04444946501606538,-0.010256800892410545,0.039877010408737354,0.040905087827759944
P4HB,-0.01990002139980086,0.015986362199200202,0.13324702756340961,0.0012636349868746955,-0.07785779282503047,0.05242527427958303,-0.028799771101885654,0.03317737169754432,0.1298870243019014,0.04068545930009307,-0.029359903224791258,0.0961560459338444,-0.035350851978280175,-0.08180297786278194,-0.05072407717128163,-0.08023281745884897,-0.035525426563469346,-0.06270123680911815,-0.0011479991604208032
ADCYAP1,0.035630861667908346,,-0.00788088758057569,-0.01615514725244177,-0.028828699118142617,-0.04670681006909995,-0.022395973594841717,0.08564846078625873,-0.039906252600405444,-0.032035132502012856,-0.017632124598293955,0.02401392177305072,,-0.04102510774374069,0.04366432911049181,0.07091595100674815,-0.04449658091520271,-0.025585670955951222,0.01990973436865614
GREM1,-0.01474651137194782,-0.026627020858244577,-0.024380312462532017,0.11639425708655957,,0.03913085535445264,-0.02712744111665514,0.05013928835364585,-0.039092916015562786,0.05541911492712571,-0.010461724588170926,-0.021258750914818575,-0.0512184154201997,-0.00921559002534004,-0.04864297192012413,0.03916430181339788,0.02450818236682007,0.022686584078633155,0.04114413762093496
EGF,0.05096598324795391,0.06348107492268112,-0.016735255378500184,-0.002046288201844179,,0.027462077281724534,-0.025283828032527343,-0.018035012459991125,0.04044887995332301,0.005890698459650717,-0.016035742338324437,0.0055779397385798376,-0.07475457452428146,0.09158918306839958,-0.017430117684952243,-0.018081017310842825,0.0027414529066092487,0.02899199551667072,0.03671975684607429
VEGFB,0.005441387281721564,0.03767724907073841,0.03520597820139213,0.0026900256912516,-0.07357797461683369,-0.029064118824488717,-0.0013021630259415814,0.035512153653558635,0.1265531859882375,-0.029994434099885434,0.014969376633095279,-0.007672757401807987,0.08496354333073194,0.022515853162242146,-0.013114579137094746,-0.054707251197373,0.026534098178745254,-0.01711939583222603,-0.015778614255306828
FARP2,0.052502211769305925,0.06722943377562247,0.027126661674512532,0.01443876877473964,0.007773428709981246,0.05505851313491327,-0.01425615659920814,0.058984011961767044,0.044336660387463075,-0.012517058171321375,-0.003319702113354559,-0.008674601625324716,-0.029817646337088954,0.11267239859300306,0.052072064478607016,0.009127870476515197,0.07063020742064613,0.022989973931522963,0.008919527410093305
BMP3,,,,,,,,-0.01758227043683797,,,-0.025487450467922505,,,,,,,,
IHH,,,,,,,,,,,0.024694316505193412,,,,-0.018661176474000066,0.051346785167620146,-0.0015024060247646838,,
LAMA2,-0.0012578501289286714,-0.030514598347409445,-0.05988944961266861,-0.04284386446271808,-0.010116913111287507,0.014145043258657706,0.033468950901473976,0.018538980727337364,0.09207614246837839,0.023158603313275815,-0.02662939922868037,0.06852273971522346,-0.006654286007926171,0.05037095564277705,0.031068395708841647,-0.004205272146169971,-0.03228380128269324,-0.012426545562665715,0.05437317424730896
SERPINC1,,,,,,,,,,-0.0027786852346751863,,,,,,-0.018081018749227618,-0.019911474217525867,,
NRG1,,0.020334320694754385,-0.03216753641228556,-0.037340916729393714,-0.018539318442525227,-0.03262604434301821,-0.025093516390001458,-0.018688156732690604,-0.006389472916836725,0.016280659743859355,-0.027489654146988306,0.03520778515726856,-0.059406851304207885,-0.052753382880171125,0.04149877966227608,-0.02856360106215044,-0.072762820465936,-0.03452398579009794,0.011024450062375308
SPINK1,,-0.004874166443214791,0.05733880679682984,,-0.05754225113933707,0.07417286699664752,-0.022185304802455598,,,,,,,,-0.039347468929100404,-0.017016500270600865,0.005648531024949123,-0.040911677649050446,-0.04963839988637113
EFEMP2,0.04285875672131009,-0.06872486681231083,-0.03781400129965997,0.022140329700083977,-0.08948056327798071,-0.030293056974006968,0.037348645649482745,0.00943866540850172,0.1263906342844823,0.02682340699240667,-0.018633247554193377,0.14692586834457472,0.028433935962241388,0.0542157966715718,0.0575336356233593,-0.029654073257090612,0.017845300595688816,-0.030772057599447317,0.041610247051321596
SELPLG,0.009831951408722875,-0.006536899124958358,-0.006351556115183501,0.09133845348767948,0.07722308096954152,-0.016446348337301873,-0.023481674486921355,-0.011377281579797626,0.051789302353611004,-0.0062385125847450335,0.06024729553179628,0.03366845232366459,-0.03758295564417059,0.03097255707328397,0.041226772442196365,0.05222816957400608,-0.00044780402718282364,0.07706770124428607,0.043288624635807946
GDF6,,-0.031224311093658794,-0.01707144568821771,,-0.002356420227907231,0.1000895366198462,,0.04365238310128039,-0.01655635513655874,,,,,,0.04759815335351529,-0.018891914548157803,0.031673566724208374,,
HLA-E,0.02215843638225047,-0.03323591327251068,0.03245658187173175,0.04694508648781745,0.0398522400325555,-0.010179549625993127,-0.00311667493543848,-0.03910851556126766,0.14455170302241804,-0.03839776019378974,0.0034699799495500317,-0.03571847400684347,0.03074881778199551,-0.03659843066317054,-0.05281845904612218,-0.04197734181987323,0.0220159639833233,0.001708005320893805,0.038937789531968324
PTN,0.045062136162965824,0.0027592515648072113,-0.12702777926661069,0.029868062949352736,0.1090013078421504,-0.09072340776461604,0.03678991010745348,0.05819495226607289,0.16304611948862183,0.04369677817653392,-0.005355588464165804,0.08684561927896123,-0.18040605029923817,-0.05117497834113458,0.0752598716661751,0.04826133456798622,0.09177279114326369,0.0814691692862024,-0.03191839786203803
CD274,0.0005960971160661147,0.033117685266653964,0.03529773628822858,-0.02124452341932545,0.055335532597256765,0.02547104092461701,-0.04113807273079042,-0.02514195527443745,0.0889985791047484,0.006465628160721339,-0.012409551439512799,0.18943127627980658,0.08109591570624337,-0.011468222478266591,0.03884981329761563,-0.023922347665248513,-0.022436990678742202,0.03775546976923163,0.04731072878938155
FGF10,,,,,,,,,,,-0.011688431859677524,,-0.042898654860577944,,,,,,
CD14,-0.0248143713219769,-0.07419981805887121,0.036260908019400226,0.009707499612015825,0.02685647045020628,-0.016217651047569618,0.034962275570863226,-0.0056887790541232325,0.159888108375416,0.008777884384987687,-0.034977517032081,0.015936336740405753,0.04136548683305164,-0.0018021513008325842,0.05451209668987284,0.016147154427192032,0.02964490076683195,0.04151593884335231,-0.027974693917218657
SFTPD,,0.08778571620830172,-0.027966658737165733,0.01873481054348823,,,-0.013932177225940486,-0.025478914370016124,,-0.02134547815383313,-0.028302214997804276,-0.031439650500820454,0.036049245242170146,0.02238568563795597,0.00040237385903968057,-0.010874377090758277,-0.04714692529211665,-0.03157025930632236,0.03699994338531873
SLIT1,0.02824039252896696,-0.015674179588212944,-0.022572358979866244,-0.03318398391766912,0.04729431639459824,-0.05693789064571782,0.014375154862113918,0.032403858205935755,0.12030962741085435,-0.008571561220371355,-0.03145676883855958,0.040690735747840365,-0.1770059324627499,0.014731237993976553,0.049299386641669204,-0.028961043420297653,0.024859518156290686,-0.021314271411857467,0.04680916046606575
LPA,,,,,,,,-0.011269275226643036,,,,,,,,,,,
CNTF,-0.020133371334806437,,,,,-0.0020256262353220535,-0.012405930149450232,,-0.019454828342131206,0.056847857547875455,-0.010461723683988748,,,,,,-0.020410600490336408,,
BST1,0.03225400500475913,-0.019331273501796795,-0.00750384549210946,0.03983812870058888,0.03225989553340251,0.02916577213650373,0.03046412658717646,-0.018146635887400557,0.14030360000543995,0.028688245487418208,0.04036489573902821,0.038207355216377685,-0.08829859427074072,0.1503971400859175,0.054297949986367805,0.023123275574953084,0.005509439209555903,0.02627958312623735,0.03262992827953766
