,UKF243,UKF248,UKF259,UKF260,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ADAMTS3,-0.03885369448805717,-0.08716299273917787,-0.01320210776954614,-0.0697966119250745,0.43411331839450507,0.05824642336629258,0.0654086205441292,-0.15168969752646727,,-0.032014305910537035,-0.03458199738956362,-0.005527532834925843,0.07226968331502617,-0.029117121622813238,0.1683670134809362,0.09406282747372763
CD34,-0.029261744747866282,-0.1455952585305678,-0.012110455536207928,-0.06695241924309064,0.2704946315761336,-0.06320867062537923,-0.012298350333715876,-0.1005299153703435,-0.01705683101662622,0.05336104338915572,-0.0055127748340425085,0.04308931425459623,0.0828812539917895,0.015375828239015808,-0.07282475367336569,0.08167319163674945
CCL23,,,,,0.12062547682082192,,-0.025309951259431644,,,,,,,,,
PLAT,0.07222324347311236,-0.1884754400525655,0.006718146346649745,0.006100199942957726,0.387039739097967,-0.0007525111380071877,-0.04109368335200627,-0.08030853619685456,-0.11757757786768247,-0.002650837046612752,-0.14431996062820363,-0.026810961676773503,0.1264754719799882,-0.0158821075524507,-0.015919944908143753,-0.012140772235659406
NTF3,,,,,,,,,,,-0.05152887082738638,-0.03777650442232834,,-0.009319187111907039,,
LTA,,,0.0030869280004913228,,,0.04672902995638837,,,,,,,,,-0.010402639315463365,
CKLF,-0.0006033174552257657,-0.13926235127712192,0.03549441215828767,0.03186384494873761,0.3346804649555907,0.09303751643794021,0.0451703289588784,-0.06617413366329239,-0.022982245099227794,-0.007804690865557074,-0.04716128063741831,-0.004781888404919286,-0.007424911773862934,-0.0008999045833191309,0.11124135763368527,0.055680541872708274
CD24,0.03228338235112571,-0.06685148584378821,-0.019513985344179193,-0.010855762267910745,0.04664758092896684,0.11302787499753589,0.06265178048447627,-0.09959823120866694,0.08976077701127139,0.1454290865953306,-0.08186597641603313,0.008804873385169469,0.030287475312841136,0.033328261269730125,0.12767664052243122,-0.0299256531324021
HSP90AA1,-0.0549842249817329,0.10181019394726341,0.018893323988727413,0.008327687210061793,-0.42230687374702336,-0.1708845391115068,-0.028472736527125213,0.06517663618437144,0.010134566639031329,-0.06760688911778391,0.04221272621468796,0.02674025889261915,-0.005947564169653535,-0.026090607984986473,0.04462123382729553,-0.14665387513235056
BMP4,-0.035994885039113175,-0.02672705236636982,-0.03598670392433941,0.03945460700371576,-0.017066084875830577,-0.0374410576894471,0.09338155236705638,-0.045815610732121724,0.025006316671447266,-0.004998968782601493,-0.0215694235586733,-0.017091267214527594,0.0722387622794467,0.034212088920687396,0.00971478475098176,0.040108816709245695
SCGB3A1,,-0.04125317281389032,,0.05955003775853038,,-0.018146264902808913,0.06379444800374894,-0.03613635560451587,-0.0012305248626252232,,-0.02127639102889881,-0.013188315299128273,,0.022585364763570533,-0.011611355598595073,0.052055911386503374
IGFBP4,-0.00334447772111621,-0.13505120787504532,-0.06643806491314305,0.02330770101694856,0.379006333095966,0.03318337409654508,-0.05257756026647463,-0.12396128782088749,-0.015376943392078608,-0.012576600074769127,0.050816925445228756,0.02285903148300828,0.12768271212905777,0.01816546031507829,-0.1684725690311623,-0.059123526289115394
RSPO4,-0.02994059919893576,,0.0013149390833077116,-0.037632024930002284,,0.12189444405783052,,,-0.008987305063246263,,,,,0.0016239794881536126,-0.028472569982856244,0.1220776298478384
LEFTY2,0.08113355251869309,-0.08049276011668201,-0.02532423590532414,0.02361846582675187,0.3570360273201497,-0.022560476860315235,0.0260571834295533,-0.07969888728236786,,0.006765792159060621,-0.01630842861156938,0.016773494420295784,0.1584220148172173,-0.03530037074440085,-0.0016760676472613448,-0.05582475150825072
PF4,,-0.011233947699001942,-0.010499852111857059,,,,,,,,,0.025257596166099194,,,0.02982791159049701,-0.006593264755997068
ANGPTL2,0.023113800651884994,-0.13398200175264607,0.012797245475216162,-0.010126546570210178,0.37252528067121726,0.2190064022183823,0.050898037067020035,0.001905337036095702,-0.04192959827063577,0.06859628644834377,-0.0653805389799094,0.03377486915842173,0.01091118439954605,-0.026954852511364043,0.04204156775014041,0.01737405643181677
LRIG2,0.05316183301114999,0.027768525643444186,-0.020985919316262234,-0.03381210864837747,0.19996251145766414,0.09260783456943583,0.06748917948482623,0.00034598839993741953,0.0213141674883136,-0.0390013820109772,0.045617185416187825,0.05109070956529505,0.02425652358812118,0.016154417006726447,0.14637350028359103,0.04884438649840267
ICOSLG,-0.02373298164363704,-0.022276982903276586,-0.01428409393779544,0.06887677053840373,0.14872432513283018,0.01975221939029384,0.03199218027293396,0.014731717493705554,-0.036948774842733775,0.02022744891838611,0.07891973161489782,0.004498980723491048,0.01581555082441266,4.418017390645092e-05,0.036235012599598694,0.012661945417640017
WIF1,-0.09024018584516787,0.08325166983071444,,0.0011291183806052838,-0.28401696585575625,-0.06743407394894935,,,,,,,,-0.03523206977772598,,0.09503186560504855
NPPC,0.04965248585073665,0.029915228109956435,-0.016287859956487773,0.08035809393770249,-0.046243500973859424,0.28875583198027055,0.025018372755752583,0.05041547511009761,0.15867716607994442,0.08625892293596639,0.009405049315451545,0.07274872830594555,0.1108560635201199,-0.03652259430060139,,-0.026066952342664203
LYZ,-0.08204449871108152,0.010827034299078296,-0.02842346489962963,-0.01972970920559634,0.28791457840297635,0.10514163275392847,0.12152600612179709,0.03655658004495195,-0.060324742867417736,0.054974481090390576,-0.01565202699030444,0.01526119040524168,0.06962519081918074,0.031957152271641864,-0.08635804568316716,-0.0936797875714739
EREG,,,,0.019355143213678996,,,,,,,0.06987237121242947,0.013579234794471678,,-0.038313883609677156,0.004058194844109961,-0.023010917862222795
SPTAN1,-0.005206696927254268,-0.14782323475524184,-0.01131468738480428,-0.004711048313699793,-0.08222629046545481,-0.10214823223020045,0.0324893441077332,-0.015117541480956072,-0.0947850635888476,0.08974328349474883,-0.05304835436959075,0.007731148048639215,-0.015431024210299392,-0.01394246407727993,-0.06682415227171291,-0.2539811419309775
PTH2,,,,,,,,,,,,,,-0.008796692319466413,,
LIPC,-0.06635405272494108,-0.023068740164525026,-0.018869016246196194,-0.02664281353778426,0.1042568205487209,0.044054786447893325,-0.03999415570690032,0.001517773586949523,-0.08831466238187798,-0.06577885318456636,,,0.06646760637844643,,-0.07508641399760828,0.021438757989053068
COL8A1,0.11346988706320148,-0.026720936244444164,-0.07579081744098196,0.0139823082194364,0.1280020315397493,0.1079831673638643,-0.02901636236426154,-0.12042922204391782,0.06911709322935677,-0.0731483784103966,-0.041506295907996926,-0.056818454494210684,0.10964272753341828,-0.0013666195189474548,-0.08080602456536044,0.10366649272885989
GSTM2,-0.11793124259542541,-0.019335399014145875,0.00934453367976099,0.019440934758439696,0.07962835491740458,0.18137282383736508,0.03346874913290435,-0.011924019842928837,0.05208199228315753,0.0596455661129285,-0.057277250151263864,0.016108700968002546,0.04750984013442959,-0.015367472052653014,0.10218516307395134,0.12057956005242124
IL4,,,,,,,,0.01403812619710065,,,,,,,,
SPX,0.010552469971553975,-0.008358921659464242,0.0279568833274704,-0.03394140779150537,-0.08645433169711525,-0.1379120979411866,0.014018230142622752,,,-0.056437891991576686,-0.025592393564652594,-0.010344526009985892,-0.11326937660464753,0.0025444160631008872,-0.01418332248902074,-0.009203848126620728
MFGE8,0.03651319121443568,-0.13819923978172538,0.0075923968090736,-0.04844305208844675,0.15611522465637337,0.06202580316554513,0.0030044358604564008,-0.02438048125828054,0.02369505280151892,0.010339802968073871,-0.0001793079338796816,0.007196474766132852,0.1445581528981828,-0.05903499367225642,-0.05339471059162075,0.06328206846750878
TGFA,0.08390316500538887,-0.0748880755892086,0.03482745112553666,-0.0321252296843177,0.17480199412500183,0.10823033308595963,0.004713586952073804,0.12689625663856496,-0.01564817017094029,-0.04564968744554192,-0.006467500594654237,0.0053613485845671665,-0.014825894698345828,0.03454711241398787,0.19571740996581866,0.12330159262892729
SLIT2,-0.03262952928252399,-0.04408256269757658,-0.000338411138729038,0.042368823440166244,-0.11859827130893608,-0.12519972271342883,-0.0210297261208625,0.08540101940446794,-0.030471037125901372,0.0402207300071855,0.0854177117454193,0.0046159564466737,-0.031014261184397988,-0.0033274751455576955,0.015774009508146895,0.12762405585828374
PLTP,0.005362371711058591,-0.02932870066527261,-0.04629964139162145,0.043931562260916504,0.4236887284321384,0.09531644451189086,0.01172264794571618,-0.11828442048136424,0.10668606900778499,0.13810898336015145,0.08977081355648435,0.07454284157611966,0.18660122558070288,0.016555549727166566,-0.17254034801691928,0.001507101105080385
APOD,-0.07416401280075001,-0.08075715615744673,0.012556862520920567,-0.052316486092243576,0.020457801120413052,-0.18110976938159928,-0.023315169719303742,-0.01944807369962377,0.0018013299935531963,-0.14918372376940678,-0.10543688669264793,-0.07314556240660397,-0.1627247935959815,-0.07613583341819805,-0.2676715819742301,-0.17484715533037393
B2M,-0.0825302048118072,-0.13008442173025056,0.04640250111785216,0.05258636841981871,0.4641723427655465,0.1271568655298559,-0.0026960754974881453,-0.07109096532292936,-0.10376242400993116,-0.14818853117878258,0.08929169711099923,0.043683703091584626,0.1487156215972394,0.039556732120765506,-0.2354870958363909,-0.1446543482796459
OMG,-0.03053922933192659,-0.06107969323013105,-0.020835783042509763,-0.03563409806939426,-0.17023447921531157,-0.1475170048088817,0.01931032344568556,-0.052093272802896884,-0.007915465544913843,-0.06439471793643269,-0.05983895730683385,-0.03520349774706668,-0.09791829832347218,0.02254765930981903,0.056159355169289084,-0.23513870634409195
CXCL3,0.06957569928579786,0.13886467351965798,-0.00916226685249416,0.023266265598030758,0.04030275345621824,0.027455373245034727,7.318439912974768e-05,0.045682883197057905,,,0.20853122748749262,0.040718977129482276,0.051733929013736614,0.06730356591478197,0.01839411106808012,0.15493368160809368
CXCL10,-0.05605446070009426,-0.027273426122704607,0.09713243484221724,0.01769299662256571,0.3708532182834071,-0.014966049368797103,-0.026267954041295595,0.04848063473900976,0.04046327870276681,-0.04318336745338491,0.07067880588272744,-0.022223099264187633,-0.004352313563874768,-0.014454340950712623,-0.02198948656023341,0.00565225612300967
RSPO3,,-0.011087982052926429,-0.012193529803811998,-0.03643397154585697,-0.10517130154507819,-0.05064911036371063,,,,,-0.009826064534500325,-0.012201050249636945,,-0.015349268510828264,0.039736647253057,-0.09957802524503902
CORT,-0.05925696692319281,-0.0776087353922345,0.05167164525666935,0.07703032289664741,-0.14633357978880274,-0.027345381359554867,,,,,-0.029758380556772983,0.080757281786647,,0.015847484555339693,,
NCAN,-0.059926726092238626,-0.2091316515395116,-0.07525753791140649,-0.07635045230906964,0.15901030152005982,-0.022263112655985098,-0.03133333390817858,-0.14958637717992623,-0.14620104347152776,-0.06007240780890841,-0.17918243744710727,-0.011143276827583055,0.10650039545950583,-0.05174806925599656,0.12885144702712456,-0.19691272746994035
PRG4,-0.029967067059699676,0.04188413867293254,0.012121891740561051,0.0025463150215557164,0.04457593975902699,0.05083801553178666,,,,,0.01912765419544313,0.040878199318224145,,0.003735653848411939,-0.03918937136393599,0.11130726907774165
ZG16B,,0.061891216635868156,-0.013967495220782096,,-0.007423341411753238,,,,,0.06358559943816765,,,,,0.05906296714008653,0.031188109509773666
TGM2,0.020239916905429936,-0.04377140248928129,-0.010750877763839638,0.01686680868117117,0.21075121470189434,-0.06751111035271481,0.03828157872434921,0.19878944018296926,-0.07206378722428118,0.03715428451816356,0.12470961217112993,0.06963998827619718,0.07286112742668464,-0.03675659853671497,-0.0312910747577298,-0.0988141374411811
VEGFC,0.07584919684095169,-0.004235825802285476,-0.021448680093272283,0.0329847878886182,0.06151912301597005,-0.00535271720558447,0.09312047952527626,-0.042320089602303504,0.017940199321206156,-0.0385257457394161,0.03399332501698499,0.07826704868667685,0.11798030029445392,0.006979757094773796,-0.03757770405381475,0.15484063031551273
WNT6,-0.04122737705487371,0.010051481770445793,-0.016645246596882202,-0.03594481343402121,0.06267989387898483,-0.022528646240824433,,0.011873621923223174,,-0.028265721499182002,-0.014940115983811918,-0.015021390616946961,,0.032794201397824393,0.07474455429221141,0.04412439753769225
NRG4,0.008708062252631672,0.05674390433456512,-0.014646522510163898,0.001525180114927988,0.09387377111043001,-0.03261313499555673,,,-0.06700882204859734,,,,-0.008394521072291808,-0.03539793959781373,0.11628787890159682,0.005273717553907811
PMCH,,-4.183624258095283e-05,0.036893547226150965,,,,,,,,0.025371452469362607,0.015700128775312336,,-0.028815818863407842,0.009464044274689233,-0.0044330839239471
COL9A1,0.033776781504969614,-0.12454006380941583,-0.01529722377477933,-0.06811460240064585,0.10442434765018369,-0.03423404408593473,0.07911671627665785,-0.0888030496469002,-0.06197971575849398,-0.0898173583774426,-0.04530718169336944,0.028151828602448806,0.17771609155771773,0.04310828959730653,0.11288426775392991,0.12399108143731111
GDF11,-0.03133890225916546,-0.012753113444378069,0.02322275157351877,-0.022074551795397253,0.2856767304389157,0.07331918543801952,0.08527819931520986,-0.05500184921539558,0.07996752547872897,0.018803090404048664,0.012330314934408159,-0.0039127346044316655,0.06316474947498656,0.00014446924460392963,0.05398663702067808,0.05375637209219002
RAET1E,,,,,,,,,,,,,,,0.017056183549985005,
IL24,,,,,,,,,,,-0.00697720760825207,-0.03868342419733918,,,,0.12646766516535496
SORBS1,0.03574851478677038,-0.01960150742536839,0.018555965142213155,0.07722999396713828,0.003614493222277482,-0.033485879019345015,0.07649360621691027,-0.08967275630839455,0.03267810574607136,0.08955643619342477,0.010177519532922164,-0.05187989790783645,0.012879962019735042,0.03250166612458676,-0.03515422969519759,-0.06708229496194279
DLL1,-0.052706853950059716,-0.12676699436766173,-0.026401082027708484,0.008265792664418703,0.1634556654718314,0.05409721083794017,0.05838772867750331,0.08649136452094594,-0.021770269834259382,0.01667183395775994,-0.07837264416823354,-0.03140107602525138,-0.023623500826257304,-0.011273398620725362,-0.018571914681948874,0.0455141340497215
TLN1,0.12462159703508156,-0.03282820044209897,-0.015284025423976739,-0.04200124420262751,0.30044362866164614,0.18919742975517675,-0.027418437741849922,-0.0033974105137547263,-0.033760178077137035,0.07082188490216824,0.04553050415811287,0.06081436143035155,0.09184182404724274,0.007063334619590636,-0.15375313724557174,0.09864681334656691
COL2A1,0.12561031072831783,-0.12741830118967823,,-0.023299284773124318,0.08436812076692941,0.062156115502022165,,,,,0.03156710594312447,0.06828535028181104,,0.0144660516664189,0.02630576165900579,0.015774883414014562
SHH,,,-0.01250580900067324,0.041891534059422794,0.027410066499736385,-0.04696177741474832,0.04900509720414047,0.09241463357972828,,,0.04908236607303213,0.002047089903939872,0.03567736567368532,0.04629222633847851,0.256503720382797,0.08815067577804753
PON2,-0.036110499467946845,-0.21085537480393313,-0.04063631017402093,-0.015201189950602838,0.3099284895315478,-0.0019866768655539303,0.0925340365185045,-0.1307611700181096,-0.04023332236949373,-0.04396783233165305,-0.008998337884463045,-0.02301012349440238,0.13414481438806658,0.011846880832132197,-0.06925535487952983,0.10582824897213416
ICAM5,-0.06973470679468931,0.04734668351191644,0.009604820739289085,0.012834484812906447,-0.11220943598066883,-0.03225557066233498,,,,,0.018711421681857614,-0.018867023229558987,,0.07363583852914955,0.002615822109549035,-0.13055312594638924
HPX,-0.005440048301791843,0.049351482748532585,-0.030428334620299414,0.019870393528662413,0.12271497998383861,0.04903212860324858,0.06520850626719372,0.07798921485782534,0.01312046634373781,0.15371855529759212,0.0023275888208342493,0.11990575446707882,-0.03627882495767277,-0.012201707096456656,-1.761463891633701e-05,0.12938007222625672
SFRP2,-0.01866213198707602,-0.03356283009832517,-0.014242761198992347,,-0.005192506245293359,0.030218653427791564,-0.010108749247278132,0.1323666557577642,,0.022927621200499314,0.08147491272917202,0.07410057546406634,-0.04238971528457249,-0.015392084132221113,-0.031448790645444494,0.033155255313938155
CFC1,,,,,,,,,,,,,,,,-0.061481406691698555
