,UKF243,UKF251,UKF255,UKF259,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1
MFNG,0.038879278508934245,0.013724978752213181,-0.029840132561346662,0.021994407623025524,0.022296837640525397,0.1149263413116843,0.113789768305171,0.04224399659410781,0.012882483240394116,-0.02202942135871451
ICAM1,0.001639647310823045,0.004824231528126848,-0.02609770709008043,-0.045742216432793914,0.06470483858646926,-0.03662905842848491,0.027247129114504703,0.07291637257354514,-0.0015187093717403243,-0.01640887930996973
PROS1,-0.0745464603668605,-0.011625826662068529,-0.048519243490863714,-0.03166452789201093,0.03492441281612742,0.03450191110297394,0.030061157443527272,0.061887700953643945,-0.02684810846944551,0.055538059576461546
CLCF1,-0.00034331207671802865,-0.03372097335131066,0.08649725814120601,-0.0009543650334929704,0.014287173901494633,0.06892078243163445,0.0670229314672359,0.0480770887814936,-0.01311575133859566,0.04501249467569508
PSAP,-0.06866771245200422,-0.014593879109504958,0.01259694941099179,0.010472109420021958,0.010644143128886693,-0.010546071448332056,-0.020332753825710956,0.0546919753641101,-0.04980985524567816,0.024599535072579136
EFEMP1,-0.08891785755409767,0.06825990654202922,-0.018851079794356348,0.017067604545087278,0.08429432326353742,0.07734485411614649,-0.0008034845097482041,-0.03658556284918997,-0.0057847218506596925,-0.006269992597812043
C1QTNF1,0.0342876264111802,0.03784489767873094,-0.02581010266655613,0.003188832881202035,-0.00951544969914883,-0.006039928303113322,0.0245249092897557,0.10184310060106445,-0.03078938135896359,0.046710405527605275
ALB,-0.03870523499732849,0.06337655973172267,,0.03240506478194879,0.0699351977071319,0.01883354749101177,0.07364096148496196,0.15378346579962043,0.055923430751776734,0.015220385071427008
CCL13,,,,,,,,,,-0.041935637862563886
EFNA3,0.014775984324325057,-0.005358639848087473,-0.039765770912780184,-0.01636205129870659,-0.04558573699751643,0.008980157766847834,-0.014002690282213808,-0.05070043156066675,0.03242691027533557,0.03543747911237293
DRAXIN,0.021862943664598004,0.05300956956369174,0.029993160007169693,0.007028390853819649,-0.003982327473055195,-0.006336865042820201,0.08339043112805981,0.15273267849026745,-0.058575441966260716,-0.022073758179392472
RAET1L,,,,,,,,,-0.027974764825850172,-0.04541993030484653
NPTX2,-0.0029589542274042844,0.018844057823188265,0.010133629099448467,-0.022993698780649885,-0.01596658871320279,0.0027276951929300843,,0.07210638779945755,0.05223507834873368,0.004287362587951354
FGF11,-0.02002037823163577,0.011441968733474117,-0.009801636608674082,-0.010836184311340421,0.04392233947624275,0.014702596309131063,0.002971572663587679,-0.04954644214840074,-0.021860031472994902,-0.02911480205233333
CD59,0.0655023503046764,0.008980766171123932,0.06129028866967244,0.018404342965662908,0.024647355854293305,0.027506429574281156,0.08337211683911355,0.0896132008823331,-0.024805219697429656,0.0010474270465902571
COL9A2,0.10493421160296493,0.04734781651020557,0.02555439841214113,0.02351569972882072,0.05482556067057794,0.01185928488727916,-0.017836828578178657,0.06940255189092771,0.0883568251931064,0.02647152679565505
DLL3,0.02412418682284644,-0.015408264085294625,0.02961126105066998,0.02537895793866936,0.025990699509801277,-0.01636421767367184,-0.04951172937249814,0.05379341997509394,0.10472207484531895,-0.007861783534687706
LIN7C,0.07120916318857146,-0.01423039416234972,0.02156645434946764,0.010993454168176976,0.049861684431807995,-0.01431803308203889,0.07321431994279211,0.09606357444344402,0.02767288613483336,-0.022252091553374768
GDF7,-0.002444686893808087,0.06296925231426616,,-0.021854949773810903,-0.03427914022466879,,,-0.03240417034558229,-0.023981330834535363,-0.030392251831933285
PSPN,-0.03333033978848489,0.03816668816688435,-0.006836343590469109,-0.02007508366714764,-0.027299643977814037,-0.0004492295091115762,0.05880602771497928,0.06892664666438493,0.05035748716099652,0.04395356304560161
ANGPT1,-0.0724556287386348,-0.011058700136969003,-0.024635872180006374,-0.010303090611748224,-0.0021098113952511253,-0.03013486258522108,-0.0024279389500029176,0.02707168929733703,-0.038725792923803085,0.03378834474325598
PNOC,-0.028343149516769105,0.004614662665074859,0.011341281563197773,0.0009760711093452185,0.0022624977504469377,-0.008453493322352063,,,-0.025501852695952114,0.007640965767362691
L1CAM,-0.028530744508366374,0.044555616325100536,0.021033006860226373,0.009653347195550614,0.02336903499069193,-0.039119514082976134,-0.07405694180147122,0.07838565020281915,-0.05701696147828209,-0.009934773396442477
APOA1,-0.06893390153976686,-0.02253110198019042,-0.014166502016930519,-0.019075058499805175,-0.015668930717367083,0.06380001828941949,-0.021467207573118548,0.07915244159281065,0.02373457776208243,-0.025630370124635406
PSEN1,-0.017065960738409578,0.009099471916919429,-0.024398032819269982,-0.04305293378980557,0.08286689541836327,-0.01159115643570336,-0.06247091584828198,-0.004755384764157205,0.026262260893188703,-0.013146739050200158
CALM2,0.00952441609196631,0.03177635663872591,-0.014628308333251287,0.013429375078963742,0.012195924943341563,-0.054688010231568385,-0.06701792036795516,-0.085546029766501,0.11860984406089949,-0.013758346235261313
CLEC2B,-0.041753364191047845,-0.0017986701994425567,-0.0243982567532287,0.013904654733673145,0.004187445139955015,-0.029831340840034585,-0.04269312005297532,0.019948304977176024,-0.025486231274257583,-0.0405522023170673
NTNG1,-0.052936205540970054,0.06325940524928876,,0.0041071209586935305,0.04291111219376211,-0.05751347906928041,-0.015463733360124634,0.015233639578315937,0.07235156388819283,-0.01279974161979536
LRIG1,0.03971851916629345,0.07536865800890215,0.03182192864006517,-0.00605397580905835,0.030434999691861593,0.08514617476108408,0.12012812103128413,0.13131671132707728,0.12276108037354773,0.002594029260547602
CPAMD8,,,,-0.014487822949864436,0.007225301497239908,-0.015202792281799863,0.019025032901140982,0.028524202831227762,-0.026941088447892243,
GHRL,,0.09193636677603677,,0.001589698528829989,-0.023402491926534198,0.07279286684834943,-0.05902095858032164,0.08830519060711582,,0.014218801304679176
NPY,-0.03165262922898313,0.019258089816531005,-0.01938816833284182,-0.006279394914048122,0.013115822551457625,0.06703520811360995,,-0.02504904082267133,-0.0033711025641279487,-0.06432956604637166
MMP2,0.09224750392550109,0.00204098531813499,0.008250781559990131,0.02172206869867705,-0.020311128519204767,0.07669066684669172,0.09302323685708612,0.1438490604783373,0.04393883692776549,-0.0151084415419211
LHB,,,,-0.012617799665143073,,,,,,
PPY,,,,0.033166134303359275,-0.009754679831569489,,,,-0.018785550050739407,0.05572387824812767
ALKAL2,-0.0464350952668702,0.011852777145198327,,-0.01243448271639749,-0.01082447247094819,0.06350600247448429,,0.059084450148013445,-0.012010249600535122,0.030939675913551422
CSF1,-0.038194794241064194,0.011195769481211069,-0.004536833760781723,0.06703112018157739,0.0014368848333459986,0.07784233381022271,-0.020681179371970407,0.107611220039051,-0.03369631656767618,0.041207797704034974
SEMA4C,-0.020461767561169263,0.03110199050243746,0.0116027834841925,-0.004374490267523478,0.007518386730109649,0.02231677800161666,0.054529798409607956,0.0841758127729826,0.00224452158673695,-0.06199874094937435
ICAM2,0.04146001148019643,-0.00921254338890291,-0.04190442932882997,-0.026210542503663458,-0.0459840880864392,0.012597363692665862,-0.054279526912984,0.04503320087034625,0.06359742240041305,-0.001603597269743411
SYTL3,-0.033579332131539255,-0.047206854015616244,0.012478250010515776,0.0033742963857645294,0.04034247093136664,0.022275023080784127,0.09263521119802842,-0.024966897179294685,0.04111430050985073,0.013437358928694115
IL1A,-0.03246838430692209,-0.02605737450423548,-0.03696808103897357,-0.013059360830681325,0.012503183873539858,0.0493827054139063,0.10337782647165382,0.02629101408937601,0.012056501980794712,-0.015546896535020649
HLA-G,-0.021946616120120957,,,-0.013326838139712083,,,-0.06143650744800128,,-0.03916970244244004,0.009547075271313014
PGF,0.007351973618151616,0.024267362242955875,0.003744842588647323,0.009159933710432822,0.012022210092072688,0.024616262244370204,0.018687141068577974,0.05515909693513396,0.06610729892548545,-0.0023974602084835418
LGALS8,-0.01936929234677637,-0.04481028905052797,-0.006305038809536579,-0.01278811835734899,-0.022338577971323974,0.03880986274089554,-0.009391469951600407,0.1444813901544486,-0.004429374443873969,0.005666128262851431
DKK3,0.012423341005938612,-0.03709768250814545,-0.0204552868024721,-0.020301027926254097,-0.06999561908621194,-0.022895389053576784,-0.023688665867194435,0.10463660926472541,0.08738760615719568,0.03590387692998761
COL16A1,0.10722872765566281,0.023995457962445583,0.012447466596261147,0.002868889812982388,0.013272384361411527,0.03918942733116852,-0.04058095406903585,0.007272957176506979,0.014981119755415178,0.04677821306177954
TPH1,-0.022100399363517074,,0.02524557996506587,-0.024251403786137757,-0.022560527538021433,-0.02288337931236321,0.04742711049000172,,-0.03648311447323876,-0.05789252514717179
TNC,-0.01705509597054963,-6.55214125285005e-05,-0.060819515034758014,-0.03270302822080696,-0.007966431463432606,0.0701904636179601,-0.04429442960764347,0.05234699423845256,-0.09133903797639341,0.06372273913703733
TNFSF9,0.10997963366633148,-0.021837551439432255,-0.015581415735378783,-0.021854951243902427,0.036004094016265656,0.02355067020473085,0.06262986974278499,0.010956059907054269,-0.060246209353432605,0.0022885634117083987
C4A,,-0.012869015726853665,,-0.01495913368510965,-0.011563683658209605,0.046490334825018666,,,,0.05586696820813492
CNTN2,-0.010131191250362343,0.04390371693953116,0.06650680074340952,-0.013698762582377058,-0.025726205325472814,-0.02740095386500579,-0.0149134087047767,-0.07790175062673604,0.09838764522498883,0.013913351760855782
F7,,,,,,,,,,0.020114554808004902
LUM,0.023608693685236177,0.10228059660416798,-0.0494815941402064,0.0028135601187131935,-0.023016988920174217,0.04240672327394682,0.04292733171305935,0.11330122650681398,0.042020483017778394,0.04404837405124959
BTC,,-0.004113422872698421,,-0.03424734784598534,,,0.08181191566546482,,-0.04086658791010719,0.06031353018661469
APOC1,-0.11271335051295131,-0.09647655695780956,0.04411330421419405,-0.05935010835704391,0.0025996922591152018,0.08004033298898501,0.059439244268194365,0.12834667450978182,0.023118115270338673,0.008489448827697088
PKM,-0.05978829921789085,-0.030584602310998337,-0.01910968593448423,-0.04035556537901346,-0.042713252196564924,0.011804441829569757,-0.026126702665639052,-0.019782765397570422,-0.10745980926033172,0.005966052431544858
TNF,-0.012886691030094547,0.018810594398176356,,0.01176937574738417,0.030641377514660624,0.037821371275281415,0.06695128500156555,0.0010154622154703679,-0.027974772455973577,
GNAS,0.014305516786763561,0.029948989872656557,-0.009477263904375196,-0.044611025154859305,-0.031162939563281925,0.004988028348563181,0.04914724722600143,0.003435766067310863,-0.03258862511939989,-0.00896112667986208
BMP8B,0.01003956522675513,-0.016909641485762385,0.0193953978911746,-0.019320482479856772,0.03010990563138907,0.07683501290743963,-0.012836109634662647,0.04091562585289041,0.023960703321915907,-0.0032410863674763113
LIPH,-0.001953211709674612,,-0.02066108971204669,0.042727062513192395,0.019577764975684482,,,,0.022322090862803963,-0.007980873226950971
CCL28,-0.03552572992583366,,,,-0.014356641024541827,0.05602392570872595,,,,
PTPN11,-0.049339342522613114,-0.0015660981121614565,-0.014412599561086328,-0.014672667251784044,-0.011752770308791176,0.001117421962143273,-0.07323109820136509,-0.04408891214306378,0.008003885907987259,-0.03840828081502005
ADAM12,0.07586097659902483,-0.015324510618034906,0.013186066800627868,0.02322585761847834,-0.011216270589674419,0.06346583712441255,0.026227867343019504,0.14108328922366997,0.009018580223211248,0.05453060157194355
EPO,0.05107540734650702,,,-0.019320483020850626,-0.00975468025736319,0.035121011278727014,-0.0839705473499562,-0.0159332478033196,0.030919134372153042,-0.02907724488015848
EDN3,0.014208792860087324,0.060193657217154334,-0.024371740145161774,-0.024051315893666714,0.021627299711242647,-0.023119505126405877,,-0.03584116512756091,-0.0036687851918018317,-0.05381614670147995
CCL22,,0.0620713574537461,,,0.023644762722160415,,,,-0.029622570238797476,0.02012495687641361
CCL2,0.0030395357892341996,-0.042045286975165866,-0.035886281524170935,0.01381183289067636,0.035481219920729924,0.11540160954801881,0.082018131434222,0.1454861228595016,-0.014691033639403842,0.049088520525498905
DSCAM,-0.012332422435584153,0.019654016426169596,-0.03136815698823853,-0.005608945878808945,0.038922199404546096,0.027421109487261477,0.00014284855337867844,0.03965671346230355,0.1454509686546677,-0.04014719523649221
ANG,-0.0408119624291265,-0.02220455471169555,0.01430184330176489,-0.0025488177589733222,0.00630235534904737,0.007950601260989853,-0.005535572354330445,0.03830975796140739,-0.004098317499123854,0.01838832034656946
FBLN2,0.058377150994939,0.06025780133915598,-0.02833115558579681,-0.009832981021948389,0.05692904459846366,0.004391749864118503,,-0.03597476177438078,0.026724358374434386,-0.0013332516649463171
VTN,-0.03334360764423138,,-0.024104990724398256,-0.024843320282246065,-0.016025844191964643,-0.019014713273291534,-0.007402335228547442,,-0.004997652373961711,0.003913163841668151
VEGFA,-0.0704598864513508,-0.013109108115975845,0.00722328012135371,-0.004269201492629241,0.011848916524028582,0.02554556050737548,-0.030448303176930723,-0.06151580860612944,-0.13926002052943579,0.003921388247573846
F10,,-0.018570628355831544,,,-0.010695796069809922,,-0.01555720444956954,,0.05591987192213868,0.03311659105774283
SERPINA1,-0.04216906795191061,-0.01125038541100675,-0.012701821936842559,0.04170106678955181,0.01850341415806615,0.07893934491598315,0.0649388034112148,0.09436820161384579,-0.03385767867286337,0.02112681400921852
VWF,0.040495576722536085,-0.001302400320456913,-0.023142693209200326,0.03425943211628589,0.032877372949822334,0.023616186185465446,0.056645079186922444,0.11404035002951496,0.01627402469974169,0.007772369712638614
GDNF,,,0.02025907881899966,0.05778418820483391,,-0.022883380890780517,0.05016525814700199,-0.05210675951948851,0.01252106185849642,-0.04071696767783618
VASP,-0.03798938781171772,0.03681454706171791,0.021300390791583832,0.009072385892550142,0.03896707770347439,0.03150657389040233,0.07040523241175164,0.13692877731086991,-0.005483205287349697,-0.06138234233445587
ADAM15,0.038875276222896195,-0.012561257998711101,0.04478429895964152,0.0070145588693881515,-0.017870055673556182,-0.003692079956320999,-0.07262852674527126,0.07204013181063015,-0.013414495670751116,0.015793131038694307
WNT2,-0.04130867113600038,,0.08067949382931608,,,0.009481368724026865,,,-0.033268860430910416,0.019116383626648543
CALCB,0.02653717293238909,-0.010010594522944503,0.03603062778965852,,,,,,0.09295052064489914,0.00752724583857432
OLFM2,0.04075593826892775,0.010480669423424618,-0.03871730936445134,-0.03018401862650191,-0.08907354715618694,0.001499227551418894,-0.03077455963524632,0.11021819000135799,0.08902745444815924,-0.005142667939155139
MFAP2,0.09470773644223708,0.002740020425858596,,-0.019851332680388325,-0.02561765615682512,0.08701251161718616,-0.00625986166674934,0.04607900888902759,0.02998834416631771,0.010580540956893295
HLA-C,0.11035559517671376,-0.018561861307413326,-0.021779864885244533,0.024564917684727565,0.05362736609704075,0.0415627773008732,0.06208950642933556,0.10403450250237362,-0.04003064296327792,0.051142276769872756
THBS1,0.057613095047075076,-0.0145470351380559,0.035697553963739706,0.06009483332345077,0.0340083132607506,0.05446036953985197,0.01993497180934337,0.146203960153129,-0.00745786579767568,0.028241433191094782
HSPA4,0.060868359071851834,-0.06274384430925208,0.010486569514358128,0.013708505172515236,0.0022952749413919452,-0.004171054568608495,0.037364138776012454,0.09522992656946937,0.02176879974446263,0.061849967009219464
LMAN1,-0.002324425326322093,-0.014109095578562561,0.05019671802817665,0.044117092037289106,0.012402779140627911,0.031010053208373797,-0.02594861770356408,0.030526865731500177,-0.03368176010794559,0.04669244735566669
LYPD3,,-0.014997111846567403,-0.028331181452247056,-0.014165366626418515,-0.01365733697659281,,-0.061200825108421474,0.09735967126987988,0.06196455754958937,0.0038623160505919835
APOE,-0.05284576831465702,-0.020364945202091953,0.049844896076957385,-0.05225560932059472,0.02729323212441723,-0.004549535501663083,0.06620927486641225,0.12279122428852017,-0.04591130490624548,0.02108943401502026
SOSTDC1,-0.013935814462253485,,,,0.03791146232275081,-0.024617196728271833,,,-0.005293224698678148,-0.00044681802177117745
ANXA1,0.004670737331772485,-0.02407147563760505,-0.026858056615808854,0.029017574180884693,-0.010056366649451715,0.08476823623565206,0.035473678414238756,0.12382770777026832,-0.058495576690803165,0.042484297269522034
WNT2B,-0.024157633726378944,-0.021123991407691892,0.029207937280428604,-0.021962955847316144,0.027488931847250608,0.00036922667765739776,0.01782892033753623,0.009839642225611775,0.016716557629960938,-0.03217224800921389
AMH,0.05152778951159307,-0.020137726073587773,-0.018440568834990012,-0.01968338398521442,0.04463570771401493,-0.001165270714529178,0.2015869429227058,0.12448849076263245,-0.01259497965940972,0.017411054460410448
GDF10,-0.040313973603888074,-0.016871996136510747,,,-0.013136771817657154,-0.04402461254852689,0.03931130257908508,,0.001963852657567295,0.014406628587542108
EFNB3,-0.05171984932598529,0.09529656054519171,-0.00025583068981836445,0.03586049932982805,0.021424433413121658,-0.02315790455866493,0.0717082517249302,0.17156311589694218,0.005072654662284927,-0.07483778159242745
LTB,-0.049029576063439044,0.05597823967888964,,0.01205129066076258,0.03287022343139424,0.04708465028048479,0.03612078482604092,0.08583226338577325,0.08993058671611029,0.0008210531946957965
ANGPT2,0.032128596794961634,-0.019023008190526772,0.013339596093625186,-0.014427237594398673,-0.003958401202332337,0.015602052921616818,0.03554123825550075,0.08698565512595599,-0.01347710338378529,0.0036246039024666237
NRTN,,,,,,,,-0.04261806877592309,,-0.02589120017656582
ADAM17,-0.013908543196625779,0.015435383357662518,-0.027695885994383433,0.018024910302122873,-0.00919343907069281,0.026699280426177554,-0.058278486774276585,0.016200806893952653,-0.043513222568566476,0.05601098726645235
LRPAP1,0.0728597330742749,-0.0077060059579948355,0.0005692890424474809,-0.031898347728921805,0.03348080536310521,0.011266645867038448,-0.014594640837710364,0.0691801285808837,0.0672315163455371,0.006957063855316927
NID1,0.03661293394986204,0.0743328518264565,-0.03397842171011659,0.05740546978790897,0.04399532030200959,0.04203433078280661,-0.029085696436316963,0.1454912543713151,-0.02052683755704708,0.023026281686751495
MST1,0.11177042357854336,0.034342860671790515,0.07807314869347613,0.006936986738802048,-0.016718064414395935,0.019663526074716962,0.0760086377625719,0.09594534841570115,0.0778957284235589,-0.01262763615493389
IL13,,,,,,-0.026837861508687264,,,,
DCN,0.05683010949513165,-0.024574710379365636,0.008837778494790149,-0.014729497235676781,-0.006325942485337375,0.018281664425321965,0.06673979603682495,0.06134570828179856,0.01158109371456792,0.022785787833847628
IGFL2,,,,,-0.011563684881788008,,,,0.017582539837928714,
COL7A1,-0.04784816210204209,-0.015691075214356198,0.05120562159552895,-0.05979111911152084,0.0020995568607318975,0.06573415774173222,-0.007900415494416727,0.001970558175023827,-0.0027016426231717123,0.06253329142573899
CALR,0.010977097844069432,0.027485650070912134,0.0812887575512015,0.06452590460414746,-0.025256708284079825,-0.005509115663494739,-0.06825059230737106,0.0347627614418227,-0.07649756815660959,0.029743763436726453
PIGA,-0.06720761007345104,-0.01268611588591782,0.01133343624753982,0.034016511372415216,-0.04023708093069796,0.06923046035770807,0.10137783378244666,-0.08489908266716491,0.025206043536562934,-0.008967603000443225
CD200,-0.07808032592719626,0.03239976131160018,-0.041659360509569476,-0.01578478295643015,-0.03504709478834288,-0.05864965993806262,0.06519382063925576,0.1305317756691234,0.09847861728070452,-0.02857562516144124
GRP,,-0.01432118755102258,,,0.09080254867725134,0.007116706628798348,,,-0.016026348029497057,0.061917510879122506
CDH1,,-0.03429082609762589,,0.0229512159343741,-0.02073223926920865,0.044271490029029116,0.011426826097205736,0.07556329587831839,0.06991809016414577,0.012549292306524235
LPL,0.11215781201693417,-0.03264024895921601,0.04181354343252902,-0.001110836683451298,-0.026338137448424746,0.037896411826529516,-0.06901945559254723,0.07460165246222936,0.09338401073234005,0.06925368893268415
SEMA5A,0.0823349977480738,0.0009909721459640042,0.012931757648323133,0.021876446638314295,-0.009208216601618188,0.05703110144647111,-0.01273647093624121,0.06497977836279978,0.03926020703376246,0.09634767299591782
SEMA7A,0.037946964783898904,-0.020160019062171974,-0.003847375558943259,-0.011569887831724628,-0.03282177919874807,-0.00403891000485665,0.05869603685381144,0.07157612848765717,0.015692525213309324,0.039968045090756826
SEMA4G,0.061158470581822895,0.07442250039331556,-0.00350935960453794,0.03363404742175579,-0.03571538897825402,0.09185458585733734,-0.02016998548233491,0.0499611088902111,0.04725490698924128,0.007786172767835163
SEMA3B,0.04217711541298065,-0.0056697417197989226,-0.05838004349114897,0.02246751449126747,0.012203703027569875,0.0016055372519486893,0.08688634063284251,-0.03020183495586987,-0.016360493731910394,0.024578786237635375
RPH3A,0.07537998532340492,-0.034438968754798016,-0.02680910353459359,-0.04304341410691573,0.05644298134336669,0.014186714609926062,,0.11997123240156735,0.11258790956666213,0.016427008898751132
JAG2,-0.014381133144375466,1.704406205630839e-06,0.05085046754434682,-0.043093379438294145,0.0027241883442169373,0.05595112813884277,0.060931559760285914,0.13929009058271344,0.031821157156045644,0.035256822074384984
CGN,-0.012045020146674043,-0.01949865076833868,0.005522983814567152,-0.044130288408541836,0.019038976946572944,-0.01831154123810926,-0.051714818561923635,0.021270900322879604,0.030475804347473205,0.007259779181206931
GDF15,0.08889439516528566,0.03535004667833248,0.06783277785376024,0.0043024217557655715,-0.012220824523529265,-0.03763951538914343,-0.008415569084519556,0.022367355184168124,-0.06480943709796406,-0.035727393896454226
SEMA4F,0.01116741610202935,0.035761942367118174,-0.016752955370736494,0.02231439444570731,0.007074710601476621,0.031116590820492,0.04258977008593166,0.030105100339654783,0.10694315926378027,0.04229268426733377
NXPH1,-0.016032772022210363,0.001135970929910598,0.03340429680720452,-0.009244443513382565,0.031895161689538064,-0.010306495632406532,-0.04832652538650516,0.19707550015700767,0.057350738309489405,0.028329978956800277
ARF1,-0.02799439992463571,0.019409286630630625,0.00021498817176053442,-0.0021519566604201196,-0.009680411517249726,-0.05143927928765716,0.012263808455037991,0.058161057234133715,-0.004831493641492041,0.04324223613554911
EBI3,0.021747170783320162,0.005967131292616411,-0.03842844843810367,-0.012530481505558449,0.007441567742549305,-0.027672478017658902,0.11078045315969239,0.09844528931051566,0.050496495277458676,-0.07342273030506248
TIMP1,0.05555953196476238,-0.050790975654136206,0.009187251792268468,0.00889190713526561,-0.005508155124157031,0.09081715353368897,0.07138660864757997,0.11897697987036737,-0.1346127077513438,0.04035925286088177
SEMA3C,-0.03204092819300865,0.030377346949176844,0.008214999406205731,-0.009486022404529084,-0.0336942011002261,-0.0026268726354343928,0.1446721876217936,0.07667463606883412,-0.058874881595114906,0.004130604650135382
GAS6,-0.008798357364173186,0.06505606884457672,-0.09872641930486967,-0.028162844447936243,0.0026773231316924236,0.019132178682022643,0.010007000811675873,0.03815023870614031,0.02998811885499754,-0.0059975562752495595
MEPE,-0.04179800506643802,,-0.038067434249974066,-0.029228037922874997,0.017738331297862984,-0.03352485206194297,,,-0.028318105744003657,0.0010704568082375067
SERPINE1,-0.07269426876865358,-0.03957807685409265,0.02464796691861702,0.049737601726575716,-0.009419895470958128,0.030795606414380252,0.07439970500576552,-0.024577065411285768,-0.11691527295913073,0.033668559062032574
RSPO2,-0.06262366083502409,-0.022416819033311823,0.004634026692058899,-0.0160078164106832,-0.02308160032319513,-0.050128539381663444,,,0.07181823978581944,-0.018905420560670988
SHBG,0.11647175185315731,-0.02160202153680399,,0.043213583778090515,-0.01964126002350333,0.017401398280671932,0.0017266466857647888,0.056082456764506856,0.0029587097036544085,-0.00564991903468113
LGALS3BP,0.026663547170228688,0.019211158020029376,0.004427034781296266,-0.01303934186886584,0.06506864623958207,0.04135832773242502,-0.03339141925335729,0.020640307097722077,-0.07774292373168258,0.026764659908491438
LAMB1,-0.021901310772821952,-0.009404175513173236,-0.007713995388267024,0.057590389663414836,0.007634538021344847,0.1530997378534382,0.09959721293459127,0.21467212714885817,-0.046416781046080983,0.029239007352775345
SPTBN2,-0.04847218565406562,0.06433274534932405,0.008468514188517426,-0.03739939254722672,-0.05358248417627687,-0.007965817382878259,0.06099052241773553,0.05076116253553573,0.10037165039939071,-0.03878624534370316
COL1A2,0.07465039146839769,-0.03116147118597575,-0.0306690595784197,0.045671605999308244,-0.034811710555806084,0.06800963199535898,0.04670650281066446,0.13866296619516855,-0.010595616991624205,0.0400318144864065
DEFB1,,-0.012676349647674513,,,-0.010302562201124906,,,,,
CEACAM16,,,,,,0.017076352425188818,,,,
SCT,,,,,-0.00946932426554733,,,,,
WNT11,,,,0.006067250321775436,,,,,0.02493102511487865,0.016614207395023905
LGALS1,-0.044841113619889156,-0.04169672425838189,-0.03627611102386826,-0.008866395024616126,-0.022186379019815374,0.022289706871250915,-0.022459111847783937,0.20320746385132843,-0.11010178467017415,-0.00048416991993481664
BCAN,0.10197903491059698,-0.008557185455757685,0.021559360195583434,0.0008422205635052255,0.033572219962464206,0.07189024483093709,0.014192399653907149,0.19485219311740382,0.15116655506436008,0.007276441827795844
ANOS1,0.12968757305230186,0.019245681984637383,-0.007189649395890883,-0.004455683586460477,0.014171695481135806,0.10824015039211274,0.05428085799161325,0.1501729605775063,0.06876268555048548,-0.02031061955143837
EDA,-0.05141066188975899,0.04757125614252894,-0.03369687935544994,-0.029718552847166253,-0.014837498878658477,-0.013996490154752999,-0.00258143013975143,0.10693400686597523,-0.015136907970397425,0.026505127477842214
FGF22,0.06221076867896659,-0.017455137062374837,,,,-0.0336691855162077,,0.03150757095533586,0.10526338836223954,0.009741326420813464
SHANK1,,-0.014147434526421577,,0.09798093192834664,-0.013860467702902843,-0.025795745982601096,,-0.007590837393358214,0.059871898884399206,0.007577733899565025
NPVF,,,,,,,,,0.0360402707349415,
TGFB1,-0.022490594782767406,-0.026357915852296993,-0.027788738030531144,0.030824490980226802,0.0027935930744534473,0.05618977719935794,0.0033577762786977726,0.06953903626647327,0.005000518236999513,0.06224042307777378
MSTN,-0.03836431666702782,0.013012902415920324,,0.017887046721029694,0.019163183781204417,0.026445261882100394,-0.11767041668945473,0.06292797681210181,0.024801784531056296,-0.035033233951862176
WNT4,0.01892761353731045,-0.01657331095593381,0.013136060108453933,,-0.014550737091769444,0.0006012818722776664,,-0.012897378502274197,0.05770807411392491,0.024197464520389414
TNFSF4,0.0021387801417952165,0.010202845015736598,0.08481015618074693,0.007998287998892175,0.020958016181967885,-0.02912963235453117,-0.013009763433473518,-0.04181930210619616,0.04317302181349027,0.010932114758908058
NTN1,0.10425699932365544,-0.009875913537558546,-0.0012517116714597938,-0.0024094711780725765,-0.03181393328439061,0.059198368923058624,0.050878634083873074,0.05457505748901746,0.05737361581529969,-0.009215853261231394
CXCL12,0.0475844842359938,-0.035076470746840324,0.06277052237788093,-0.010281730929788024,-0.03131090143187969,0.04763732708771649,0.07758385527263102,-0.01919029116141524,-0.0232980430317614,0.005418997755583125
GNRH1,0.04619439798020727,0.005599870884524371,-4.0818669017626455e-05,-0.00219672063878814,0.002670689583195061,-0.023415988267115894,-0.015836296225886472,0.005411560228023096,0.01443162102857907,-0.013220762075998174
FGF8,,,,,,,,,0.02727585585878168,0.0011508939657485426
RIMS1,-0.03302077524456322,0.02342545692083882,-0.0280983034534171,-0.027009709784730003,-0.006931752035582339,-0.06736062994484607,0.035568011932726,-0.012722782545244185,0.02011659032744981,-0.03837686018758577
FGF14,0.04989479887976187,0.007361334161330945,0.07854179817820432,0.0179245891512888,0.04674672098520616,-0.00940683864938657,-0.0012920746087481724,0.05647790712165483,0.03616510142436903,0.04463224048817059
IGF1,0.013660652563149541,-0.0012361939067702678,0.11705595044405252,0.007974613376946238,0.009019368987339816,0.04206409068329201,0.031038532853835992,0.06966695801484128,0.11091322838035185,0.08857184779150588
TNFSF10,0.02224075700724301,0.02398117055321453,-0.034094974703888774,0.0009189185395331388,0.01760681299546993,0.04779911162945899,-0.0478308967318395,0.02504001496795603,0.07255211830947311,0.008042780152073636
GDF5,0.04777759382501799,,,,,0.017989463332789203,,-0.02023713482599863,0.05288242225309443,-0.010053786121869876
CHAD,,,-0.04501652637842304,,,,,,0.13644509853583187,0.014945358766886373
