,UKF248,UKF251,UKF259,UKF260,UKF269,UKF313,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1
MMP7,0.07358737474999445,,-0.020791817805174268,,-0.011888435482869096,-0.0269864642098548,,-0.015788536201887686,-0.040300317413967064,-0.016460146851677234
PTPN6,-0.037775524583395344,-0.02457103294278734,0.008638883420397519,-0.047458333430918494,0.09042861140013146,0.012127406736476491,0.014978030392039342,0.016554665499055713,0.02474691299996643,0.04229405069120128
PTGS2,0.011123448456430447,-0.014525632008084117,0.059662694297403146,-0.08604397235508515,-0.026855002362239526,0.039057725453652735,0.14771607814306661,-0.018481226605017016,-0.0546927445353988,0.09228476100304975
XCL1,-0.01630879555990393,,-0.011379007969491243,-0.01258929744245276,,0.03784684178818946,,,,
CD58,-0.028634452664934838,-0.029998496205352623,0.030016848556971832,-0.011811099604790437,0.07097253748356493,-0.012569214679844738,-0.0008342170156754154,0.02997977329574211,0.07741492444536913,-0.03230293656043487
TNFSF14,0.047058634218958284,-0.01697551347495352,-0.01915399298203106,-0.035434668450884846,-0.024771302469542733,,,-0.011834497033861925,-0.01765811496329366,-0.015543447632454707
CNTN4,-0.0027883126491983785,0.03465582938847361,-0.020450124520649243,-0.029649594627543942,0.010065700593777318,,,0.06689949026833611,0.002997282878988024,0.02085706847428152
NTF4,,,0.06459269328567627,,,,,,,
INSL3,-0.014609670886257416,,-0.010458300967596073,,,,,-0.020355897196972828,-0.017658113257235427,-0.025516239891778
BTLA,,,0.052354698255575004,-0.013124761680213612,,,,,,0.09465075166036067
MFNG,-0.000497562139897113,0.009721292296363659,-0.02186845872844228,0.10211981579235344,0.057660907508338924,0.061622929686075446,0.057574411935532165,0.008474732347092432,-0.005273510484911793,0.028415457495769694
ICAM1,-0.023656346149927242,-0.059831545393850424,0.08397037974540421,-0.03588942656038037,0.04520001659301945,0.022193607579874586,-0.09863714704693582,0.022715106349409146,-0.05871320722396122,0.046379210383894996
PROS1,0.03715316889579803,-0.005453785573519274,-0.04174730539868926,-0.06783737077089701,0.05335382910209087,0.06389369171135606,-0.028861248489935883,-0.025159086377104317,-0.012732518831683205,-0.018209107306671225
CLCF1,-0.034405640573954094,-0.03295414605815533,0.06216744594535873,-0.02750668761491308,-0.034837817157940924,-0.018327999225977727,0.030805518895104404,0.03584847626510314,-0.012423092562739605,0.03358656062550783
PSAP,-0.033007771108981246,-0.029257222336618982,0.04695202409502677,-0.003389872722458121,-0.05747076512085782,-0.06276706142199467,0.060936224071436486,-0.05575395873841422,-0.0409310018187593,-0.021876134347733788
EFEMP1,0.022939481926331846,-0.025416021185170615,-0.01633645880877115,-0.020337622971359826,0.026155051751462887,-0.027429290443847634,0.002717910917915611,-0.017461626035420685,-0.001886603323787332,-0.04367050727515121
C1QTNF1,0.001248968327256974,0.00994962776934788,-0.04787871339638027,0.018749021581116698,-0.008281373173970338,-0.04575559370008084,0.009904350153722328,-0.045358975128874705,-0.04035028042771925,0.04519227514138704
ALB,-0.006648687136711033,-0.007954162875356179,-0.018567220259746744,-0.031001824941657596,-0.019941354775295676,-0.01241059295331278,-0.05346316743926312,0.019259227756300054,0.06813602329052428,0.04507471674031343
CCL13,,,,,,-0.023653329904753672,,,-0.019807243304991125,
EFNA3,-0.016486098178054086,-0.012686514376758943,0.012301524723233955,-0.044512144559869855,-0.024790419444878895,-0.032879304818801844,-0.047386353959955926,0.05446729115702927,0.0033151116120257356,0.0791578447769533
DRAXIN,-0.004515750886612847,-0.0479142922982345,0.008294112125171388,0.019004640815429047,0.08176747729170138,0.06217689637724132,0.044039938696135,-0.009139289838272453,-0.0033571559464276824,0.023883847666140833
RAET1L,-0.011381075507867015,,,,,,,0.2560058384546964,-0.02145296116377784,
NPTX2,-0.005905816245961781,0.02202398746487797,0.015202981047446829,0.03676863329606207,-0.07597556983865845,0.014631645947189867,,0.010056483879739111,-0.022109620507852958,0.009762114630808503
FGF11,0.00944040628523696,-0.008411074208089135,0.031913706149768406,-0.0164742072450155,0.08378528281769514,0.06954042439258507,0.014822622196446653,-0.02521646598402474,0.04007205146367596,0.06094295259791858
CD59,0.06550132844332122,-0.021037885255345626,-0.03689479708050752,-0.037071042012969777,-0.03291472639365594,0.019657641963849098,0.12921501396383103,0.016198151071186117,-0.0483249465094335,-0.03427117186690788
COL9A2,0.000984533206551902,-0.004790528770478528,-0.06992454901575818,0.07683745854770979,0.019916279983841066,0.04538016022900597,0.036225290194735714,-0.0024541426257286146,0.047577144137710706,0.03618120792309874
DLL3,-0.04920025657298223,-0.026165995217333572,-0.036154786160025786,-0.000981030586166532,-0.03654265419189464,0.03233683841567836,0.012638263995455791,0.06025073357354308,0.044631358968632476,0.08365429631409872
FGF5,,,,,0.008630764703457732,-0.029941621355024588,,,,-0.05039997011100693
LIN7C,0.015374303069300321,0.025009306135672687,-0.01500823054454189,-0.0454278568647013,0.016306559444788368,-0.006482326957737768,-0.04034344165916808,-0.025954855225353304,0.009325747943712312,0.04153410598610543
GDF7,-0.02683939557635765,-0.014259374960437955,-0.018660662235357096,,-0.028405273393885915,,,-0.01766509498685239,-0.0143550153832061,-0.013363001578961857
PSPN,0.025416999382988564,0.023896356645660973,0.005484131282986084,0.012492258258411921,-0.03953421673903036,0.0059855737086748975,0.11438391330893201,-0.010807108012407111,-0.01220754329455371,0.10422285862363087
ANGPT1,-0.0027242856141276696,0.005793111630125477,-0.008466668176324027,-0.04022546585421369,0.08819875520516035,-0.005121060351259165,0.006117704906879169,0.06528889811048884,0.001013512291654938,0.039100919003740194
PNOC,-0.024384029321300103,0.0037081609965284594,-0.0011703324605321272,0.025724646931392602,-0.02863934548877682,-0.01241059295331278,,-0.01878513971234491,-0.01701845704171137,-0.026335128340523196
L1CAM,0.01754919729893387,0.01306777094143335,-0.020187417545388022,0.012012526638884111,-0.038520732852892973,-0.04017033440676158,0.03867882780212839,-0.0812110770775614,0.025374525439164703,-0.019062973647613647
APOA1,0.012530229820580618,-0.01974732003659637,-0.01628707580975938,-0.03670641837322638,-0.011622919496586599,-0.030617395263704543,0.06447528869016342,0.05597475442267434,0.02555726660395152,0.11602071259100201
PSEN1,-0.0190286474657321,-0.020584502739712438,0.0034210029569671685,0.019087667985062694,-0.010358635083974341,-0.028745198949366134,0.06830788027803728,0.03035572016671538,-0.0003182897586757408,0.004284561433768855
CALM2,0.030840465403609185,0.030854647345966185,-0.036707374356077634,-0.0031944805294601996,-0.05440460565325086,0.036191887129693276,0.1351039162562659,0.022013722734831674,0.031643806414267,0.05335131122375901
CLEC2B,-0.022705780898214577,-0.027050572711630562,-0.03603094615340215,-0.0610962401732283,0.0829562205137329,-0.0010236421267437901,-0.05275177376355879,0.0140994011945407,0.014145933283875754,0.0076463330574407145
NTNG1,0.06251717339364582,0.001673752079328113,-0.012988769310447465,0.02672503058522773,-0.037430294300472365,0.12838992264304236,-0.036965521339624365,-0.011837113115863645,0.007448464223004587,0.02602221901658658
LRIG1,0.0661747434131325,-0.00950437459984202,0.005435868104085001,0.10195318174149888,0.008889069551630666,-0.022757889747959562,0.04108026117468036,0.06264839493566152,0.019524490049514103,0.019956613258908056
CPAMD8,-0.007884140957822265,,0.08142428725008516,-0.015984165652998514,0.03799285164937324,,0.051435058740016394,0.16247088181758226,,-0.010823946212388259
GHRL,0.005084705998343584,0.10413205097182791,-0.014744353020539362,0.0423564960130132,0.01925402303561718,,-0.02520931974712116,,-0.0155277361816878,-0.0251952889228501
NPY,0.029156673423905967,-0.03256184627885341,-0.021187002255453783,0.12979321063019053,0.027224654877580967,,,0.012998070196233022,-0.007631909674106447,-0.032220770290068944
MMP2,-0.0015458631016120501,-0.04989858749416588,-0.05239254256610331,0.060925200197824915,-0.020077295591870697,-0.0383003712664591,0.07408329626441369,-0.017278061868703305,0.021902897479835755,0.0022788854130049063
LHB,,,-0.010773600495151336,,,,,,,
PPY,0.10910486857083469,,0.06022906345019408,,,-0.011479245064685013,,-0.02063899483862681,0.016452626976695632,-0.01634396295534302
ALKAL2,0.012445518110492548,-0.011445484665326747,-0.010617076883888828,,-0.016287365432612177,-0.00028235729547848256,,0.07005444059746804,-0.0181210232930365,0.049757295948768786
CSF1,-0.02911639276328743,-0.044237119216443535,-0.005815544356616638,0.0023612760906234266,0.020301659217874395,0.032097298516913175,0.06400230715773374,-0.03187143951235506,0.028147224532660133,0.04953476003453504
SEMA4C,0.014308774805661208,0.017539751880556457,-0.029454070862832103,0.042837861311636936,0.06193961778293691,-0.002418336629252863,-0.04556690886390635,-0.03691827783683825,0.0013433365989141686,0.06015389327367668
BMP8A,,,,,,,,,,-0.022902198821805324
ICAM2,0.05079268219542839,0.04954288256199495,0.023216660486663286,0.0832200892612688,0.03053861007026784,0.0029259323571914726,0.12894841997294926,0.017247495328095486,-0.03235384017140851,0.02318727194171923
SYTL3,0.005900646901652736,-0.026789054298875358,-0.03466095437100425,0.03446880779744241,-0.01569295888613646,0.008767409157710291,0.02680164028736326,-0.009612226409131277,-0.02682539386221433,0.07671350315894576
IL1A,0.043733748776087246,0.03506408259947976,0.007612101962031505,0.08569779117431114,-0.018451446209229116,,0.08749529831518146,0.09391426362224586,-0.022896984974835735,-0.04418172880124462
HLA-G,-0.017512757610950624,,-0.011379006941871253,,,,0.07343036960113025,0.09025023325645978,-0.02603488570595246,
PGF,0.02792463035539015,-0.02652850664796013,0.018868484479043247,0.049250098631847254,0.0916364762032148,0.004698662631677454,0.023427921108764273,0.06021812802426169,-0.05985296798970658,0.001596924008581595
LGALS8,-0.06865784866417497,-0.013957632669043459,0.02171569419870818,-0.030017466263204246,0.0076764137321287925,0.0002426768858658345,0.004198319105153439,0.04325654866903499,-0.05439974375962828,0.0066233221329731065
DKK3,0.06819676258443783,-0.006608394259336058,-0.07756131386426718,0.045759975148588386,-0.051100226971866426,0.07563092011577366,1.1997467520017887e-05,0.023288855218052556,-0.0694852263576129,0.00906163444224876
COL16A1,0.013997945929615317,0.025941251723212582,-0.05370856870896373,0.10490648007261304,0.039385346474767144,-0.007322298437771052,-0.02123873078282602,-0.0163768343457,0.030018401347385475,0.0364151960422418
TPH1,0.03946746276397994,,-0.02070685402940943,-0.015690530669601927,-0.0170761979662415,,0.12878310835362264,-0.008576856029337346,0.015235863554155593,0.06499366422538248
TNC,0.03329438891107685,-0.04157447297291654,0.10074127271532524,-0.09154220819912064,0.050922756565868546,-0.005414396559106548,-0.0025128732297660613,-0.03882749520615209,-0.012038613747366277,-0.017819822634965135
TNFSF9,-0.022865755130452657,-0.01913945964423973,0.012194008534467463,-0.029821134534592945,-0.038547890628831634,0.0015098795953278955,0.08259484056586446,0.003515582906875621,-0.004517484217361758,-0.024332276748515975
C4A,,-0.01127901211124088,-0.012772728554420661,,,-0.013612928253095848,,,-0.01450641265148401,0.03496138541111109
CNTN2,-0.04529370998524438,0.004489589887197489,-0.02258606884494654,-0.05250588770348249,-0.00015963017585256058,-0.014413919246973009,-0.027673256763468247,0.093643307267474,-0.013881515555291069,0.037459680667313346
F7,-0.012544739978071906,,,,-0.014364854659761839,-0.012410594694828601,,,-0.01435501677130101,
LUM,0.03197070281576066,-0.01662918934000332,0.004913417372870005,0.08546299465973888,0.06200685888801759,-0.0031741793676998177,-0.020257504649313342,-0.033789898038120214,-0.09161895054462055,-0.013766393529041014
BTC,-0.011381070767283287,-0.017649650696236932,-0.01908706192055773,-0.01922435686182985,,,-0.0005904060091065101,-0.016495572517010476,-0.013891626794446945,0.01251585828674618
APOC1,-0.048131967313311194,-0.009397979604726847,0.004123381989014622,0.04299467296044851,0.09000538240886097,0.02606692434632333,0.0014360562327447124,0.009492619238595758,0.06369257928306273,0.022013517520910367
PKM,-0.01279269075236234,-0.033346566316762465,0.03143317568788439,-0.05617943396503106,0.007191140131257375,0.0012068668547135176,0.008350039438626205,-0.044490676094504765,-0.01748025464290504,0.014969875305899365
TNF,-0.029272719085203,0.014673278450807384,0.013198469630589219,0.008747870521256827,-0.021082206659122762,0.13746167724988956,0.0557999065743852,-0.020606738470022434,,0.05365316758432293
GNAS,-0.039449658979623346,0.042275025439641,-0.028383855640440953,0.04228284543226233,-0.01666544742544653,0.014108694199120558,-0.007806622991688536,0.009849445960687844,0.030720466446158542,0.0299967246345548
BMP8B,-0.04931457367302299,-0.031244611071216937,-0.01649662897934332,0.04405770984229078,-0.012800880614326573,-0.02892470199202239,-0.008285609036549757,0.010396960710405466,-0.002202060497763589,-0.01276268548491723
LIPH,-0.012858808575089347,,0.053997533284886,,,,,0.012709140307898333,-0.006702966165317932,0.037663194750411924
CCL28,-0.01808751380492622,,,,,,,,,-0.017783606906997144
PTPN11,-0.015631685028475034,-0.008793003852015983,0.026508809386319998,0.029358966824817048,0.005682874631866239,-0.006298424521562879,-0.08700882050385336,-0.020055672963668364,0.03933281486953009,-0.03310026267214563
ADAM12,0.05996905865114419,-0.01343112360170485,-0.04095794740244887,0.019627367277107805,-0.005948444462245778,-0.013958052719789199,0.008831340061923435,-0.041462245719033015,-0.03950710347268206,-0.05266444429783111
EPO,-0.017278057864869842,,0.053405426706781896,0.06851864464663175,,-0.011284191590296068,-0.021449081186027685,0.011980245051049792,0.039178652757654274,0.06972334393644539
EDN3,-0.022399435047957376,0.03734087886531936,0.008849207773336214,-0.017248518378432477,0.021627122424286403,,,-0.01758511769163185,-0.0015488251999333554,0.014641626566210228
CCL22,,-0.014259374615141507,,,,,,-0.021820537009959593,-0.012050903710588673,0.09729313106581769
CCL2,0.07713981307509675,-0.053010109378208214,-0.016260848881038313,-0.009131397027311774,0.008719654562564584,0.06477210796963982,-0.009360213247525673,-0.028496861253102013,-0.01580982692258726,-0.051115631797927
DSCAM,-0.06443050993185821,0.016134420758404475,0.02271451035916877,0.0367114082087223,-0.012697157857629609,0.07502354847754394,0.014827612473843371,0.0122016305508557,0.09753693790119532,0.06406866857241776
GPHA2,-0.014331795546793641,,,,,,,,,
ANG,-0.05593023852166224,0.02762676211503841,0.07357387341590503,-0.055519378306508646,0.11331140585422494,0.12247396925153385,0.014811272337782594,0.02971463172252624,-0.0026510032999519004,0.002983791724141768
FBLN2,-0.006754599592495515,-0.02593109407493739,0.022519055817722074,-0.010893308558555154,0.04054447314569378,0.050386965783071856,,0.023095448884052995,-0.06396157131171278,0.04075513670091855
VTN,-0.024307629465816206,,-0.02121225687497667,-0.016975011888267794,-0.008646078120003823,,0.0985204297211421,-0.01677858791035513,-0.01778355323165907,0.025306174196261175
VEGFA,-0.047497159057742606,-0.049563992507247565,0.04021793267447606,-0.09380624198888089,0.034841732231510374,-0.017987622881729132,-0.09460136303544668,-0.047575511058830885,0.007463173427552508,-0.04076870681539619
F10,,-0.016276174229991995,,-0.015837973348917164,0.11288325273382772,-0.01499215237435833,-0.010026274306753125,0.02684420557168467,-0.023786237897334805,0.044521119087578685
SERPINA1,-0.03228197982786615,-0.003381795512730025,-0.009351007306761408,0.015223424576286922,0.0747073187742741,-0.009160436308401,0.07957510405693245,-0.04196722679908187,-0.04194196291506298,-0.023022230957721674
VWF,0.0633466667096887,0.006125574856691851,-0.023874668027748232,0.03800035477261549,0.042066343993995635,0.04963494737735796,0.12029536795363262,0.001678446901820261,-0.06688884194972723,-0.037665881886788335
GDNF,-0.020137825678449222,,-0.013418050130994324,,,-0.03749552721088621,-0.05483754340261326,-0.0035850258656748885,-0.019231635109008757,
VASP,0.03742277977126462,0.0497523779137234,2.102448674998133e-05,0.031520141494459586,0.0796137724505727,0.07240944835084033,-0.026111790608754824,-0.01600740205963608,-0.06222704358024781,-0.010989741209890812
ADAM15,0.0012826483025075634,0.035451554639368915,-0.04052880120223513,0.10432468711659433,0.012581021194135383,-0.058523584179281884,0.05682903635331114,0.00932692038868781,0.0421118256532356,0.034418484689659634
WNT2,-0.02249334496616943,,,-0.013640308712485758,0.008085640749714018,,,-0.0245064622839875,-0.016490623249787496,0.09730501359887493
CALCB,,0.044775096901615394,,-0.020504063702062376,-0.01587918837606577,,,-0.0011823635084452014,-0.021452956931277654,
OLFM2,0.03488521930826532,0.03389232391605881,-0.04913255872630169,0.06451590603479791,-0.05492147008197279,0.06335009445111421,0.0015873972972928806,-0.01637304844777598,0.04993735755632823,0.06878165410033375
MFAP2,0.05232109553138759,0.08561672258055354,0.006751221318856931,-0.027437272262509742,0.06469497407870123,0.04997684597008303,0.03846253537362278,0.032776644700127144,-0.017379270076388825,-0.03004084903963442
HLA-C,-0.024830084071978974,-0.05362341842990244,0.0001979475350365813,-0.004593130501363859,0.06682282090393762,0.008854319075423443,0.05753291085013122,0.0016168435268625707,-0.0684383544726604,0.03561109994502237
THBS1,0.0852424677557249,-0.023362251830415567,0.06300460006986268,-0.02721311757006223,-0.005429364650877023,0.05082380458175997,-0.05961078032475813,-0.06775470711260209,-0.010662554620458235,-0.07091304474801106
HSPA4,0.03193979450277265,0.036195283846623474,-0.02012174111167387,-1.6623696122215498e-05,0.03346974279312917,0.02060029887270848,-0.0028281613894785063,-0.03388669941700928,-0.003736262131098966,0.001562118887552101
LMAN1,-0.05119196306184328,-0.026326818598517588,0.060172492959791164,-0.045487665227895935,0.020081120448430953,-0.024892566218585283,-0.05301309921241487,-0.03353147458530591,-0.07294127302410458,-0.06380925545094399
LYPD3,-0.019616614768701166,-0.01314417588270551,-0.012094977329682647,-0.016975013348825146,-0.024633123486732106,0.019964649142960356,0.039004545204510875,0.01764174805790715,-0.021873757129175796,0.05409269626935754
APOE,-0.020602346963829232,0.04002719208974468,-0.03391731112128843,0.11769422319412517,0.07409651141589377,-0.016942094027335826,0.03510242787881104,-0.04910569199993049,-0.0014639327670982404,0.04996059796902899
SOSTDC1,0.04403874774824832,,,-0.021192058164976397,-0.026096601792545564,,,0.04819379669828057,-0.027009466045057877,0.1423522262715412
ANXA1,0.0734148950536458,-0.07323876584634245,-0.014949073724050107,-0.07026798876678354,0.061848122458602973,0.06424147853510112,-0.029033022565199844,0.04076062446570018,0.02337532078091556,0.00432172238607413
WNT2B,0.06437848234968102,-0.01851406199061011,-0.013287916611224186,0.08739980528732069,-0.0020108598221763602,-0.019403821701592376,0.02441576963029386,0.003363249544346471,-0.039447606383747176,0.030409454452468617
AMH,-0.02395388526891815,-0.01764965255290581,-0.016806489330717666,-0.021078749120027523,-0.03257792693746604,-0.0277032746452951,-0.02593854153214781,0.019312116235962677,0.016318889265195445,0.09487767815807652
GDF10,-0.014882717365898213,0.027914040318080566,,-0.0075400527046874674,0.0348104975474795,,-0.0363276771884961,-0.03674825424716009,-0.01724248776590004,-0.005377903104872469
EFNB3,-0.04526744591955811,-0.017027111549678134,0.013087270742516404,0.006498359857624928,-0.009594346019520106,-0.045180914278654206,-0.04420029505235315,0.01290482185270342,-0.010741870077570246,0.08380819930012427
LTB,0.03119044539523913,0.03868058898978448,-0.028658060691575,-0.024178567757922553,-0.025986368180201114,0.028803280384263906,0.032223189014562115,0.06622856354319996,-0.0030073543930689076,0.03324239206859092
ANGPT2,0.06061485324628685,0.0573822520605167,-0.05114034359594642,0.07928016663915156,0.07830642892473536,0.0662601855457326,0.030752542844340112,-0.01028981663249423,-0.04029665343174913,-0.03930160744617433
NRTN,,,,,,,,,-0.01222905689514447,
ADAM17,-0.005491278814360783,-0.012807634962562653,0.03037354607602581,-0.027287166344117708,0.022124038356773037,0.027319664815602277,-0.021073894169909766,-0.007596897590085475,-0.030822510492420536,-0.010822013936532522
LRPAP1,-0.035127592312095605,-0.06931420729754979,0.0430598011953845,0.00965258604302606,0.055998491016554915,-0.06847564498814299,-0.00327217207947787,0.005262020492549669,0.01703976295855014,0.05406025200520249
NID1,0.058454148360283543,0.0071804249438311265,0.021715736392917656,0.061598971325436916,0.06895002119279661,-0.03346004366533261,0.11982032235203338,-0.06000768434563028,-0.06333636232841651,-0.01516376265213519
MST1,-0.047318047679273015,-0.018046781497508928,0.0003712677484747084,0.004817058282492115,0.010048554096051794,-0.02849547972465538,0.04229167847612308,0.06029697965066705,0.007242083210986406,0.06729206065762369
CCL14,,,,,,-0.017405916491881796,,,,
IL13,,,,,0.03260104472976958,,,,,
DCN,0.0022650642574836982,0.0019876754803181055,-0.0165249890219578,0.05398473801693571,0.05397875617499028,-0.050473172717022965,0.07576983496218702,-0.009014810523597329,-0.10273101324684532,-0.03633659646609952
IGFL2,,,,,,,,0.010805793371001468,,0.004035321302671016
COL7A1,0.00809945174451604,-0.019210061988734005,-0.008822868095078519,-0.005549885187625292,0.08084071522185565,-0.06105494857832381,-0.03419669037680535,-0.015217727525882368,-0.026704998564746778,0.016314914494686087
CALR,0.03843463743602932,0.022089948164777617,-0.01805257086285147,-0.036457849135487205,0.03566156769939061,-0.05427617232601512,-0.0032742855516360494,-0.0813798873971559,-0.053401747656484755,-0.03480279682028901
PIGA,0.04875284060486882,-0.042108736404815,0.026436171222670758,0.03082711807168514,0.012510417532267216,0.022944125164533154,0.04985849157737962,0.04874273160958109,0.09180063352759113,0.006842738974046052
CD200,-0.03553594572254749,0.02043052913855581,0.0005531235685264425,-0.033342843274494625,-0.021352361611953107,-0.043345795492185944,-0.03178259519845349,0.025393986566197936,-0.012397301332732608,0.09222516284905649
GRP,-0.008655724943072807,-0.012551763962668485,,,,,,-0.004245706571538174,-0.013413276570160849,-0.022439581866703043
CDH1,-0.041383161342752425,0.1116798855083795,-0.007428635893184875,,-0.012496254707798542,,-0.039301680924743156,-0.05535173018966888,0.0586819764917544,0.07612663242808321
LPL,0.010081342645112358,0.025796734759611625,-0.04849803974533707,0.06809773292899904,0.048723380323456536,-0.04028638560930563,0.09395809024295106,0.08515400888646978,0.014421799615290538,0.0695721074198592
SEMA5A,-0.030773204706756527,0.049641205405844366,0.032296019299176915,0.05397740746877921,0.07472729464035506,-0.0002169456096477516,0.06039309925348624,-0.02633712690136281,-0.012984301621834528,-0.0017810367469983188
SEMA7A,0.06177919494113744,0.04643225689502375,-0.0409943784641662,0.0024943773819017757,0.033017163461206624,0.008284229727315183,0.028131435693385054,-0.023061837963524987,-0.021357811074859477,-0.013854326131717278
SEMA4G,-0.004338749228312914,-0.02043641087453047,0.03124060669070746,0.0014107249268422118,0.05623665721309669,-0.020106050415237758,0.05897177447931003,0.06006666875930298,0.028816903649137946,0.03587254805167231
SEMA3B,-0.028938800022970692,0.009024995474560406,-0.02646027952324546,0.021369030931705318,0.008277474169498722,-0.0516446536173158,0.13559519198426098,-0.0022419412908678276,-0.014771375985695568,0.029811338836157362
RPH3A,0.05926009655482104,-0.029036228584858666,-0.020623851738103983,0.008923156741011106,-0.06373631864646297,,,0.07629042278322658,0.011212773920266428,-0.01578234158797603
JAG2,0.05303341358964719,0.03292982017102703,-0.0008148721340928334,0.05193461694990035,-0.06003663538137965,0.032831549540561535,-0.04443032285264596,0.005726048434157005,-0.0024973146416594014,-0.01850694174047665
CGN,0.03336442354852592,-0.017089536825262524,0.01732019356308686,-0.007310531597973631,0.0034768854890103776,,0.03468751242100636,0.008101844802642621,0.02689944452362656,0.04316801925726313
GDF15,-0.037221825333254674,-0.019647159576347852,0.06350796140302017,-0.031690168177624975,0.04951191164721836,-0.023588105135279896,-0.0287687514000185,0.005881963786815834,-0.04716177740690507,0.029290775899640926
SEMA4F,-0.006691094722289566,0.0016526671251544222,0.039330864122889206,0.050912435491051185,-0.023386239720155,0.06199045883301018,-0.022178357039819872,0.04441911595683343,0.01102212361726309,0.034087214657429754
NXPH1,-0.015060794464843923,0.04073376548133863,-0.02605931827878818,0.013666948229539205,0.0411379536728094,,0.07586303687988034,0.04279068460448472,0.030348720527698943,0.09359017949625967
ARF1,0.0027585056305021896,-0.0528839481395635,0.02749882506999158,-0.015710918534176155,-0.056903739489319885,0.04227413154158466,0.001258147966932952,0.01951900801097236,-0.04732070634310854,-0.026872355320468364
DSC3,0.020162773950494834,,,,,0.02280077881445299,,,,0.0710483789634392
EBI3,-0.01637677991618802,-0.01977896828000823,-0.015277146515205757,0.011501855246981496,0.036263940708749824,0.027687399535835787,0.062495471848393935,0.010997330789969005,-0.003158774294389238,0.06821989310656251
TIMP1,0.05405664661510967,0.05179803208737199,0.01662738844246044,0.000609995028382885,0.058158126771269254,-0.002599970665755619,0.06813573239446848,-0.060332123312982364,-0.0785655330027398,-0.04225794490660793
SEMA3C,0.12206403488044752,0.053840503506379825,0.020773306310300013,-0.029597396489936825,0.018996794299259757,0.07105947939874677,0.009797475720680179,0.01312534882672881,0.039345953795588105,0.02137701076387465
GNRH2,,,,,,,,,,-0.00016419481298417932
GAS6,-0.07028806140158081,0.04064887895549675,-0.04509352369073786,0.0006686578972791167,-0.005001171568193421,-0.05708031176205134,-0.13027943443845577,-0.006757860452061178,0.0012043969453116585,0.02112148548888095
MEPE,0.02124006974551906,,0.006806616877387236,-0.031906746537441744,0.005988638385796063,,,-0.009187913366901671,-0.020699032076999475,-0.026132555508207787
SERPINE1,0.002715178838394253,0.020784119696770933,0.04070539137515994,-0.07271073962653435,-0.06374111637435946,0.021551121732104907,-0.010848604481200704,-0.05867803390493802,-0.05270619699640426,-0.10583306651316314
RSPO2,-0.017812929380783993,-0.01964715707391832,0.007470951520749214,-0.027890562687851457,-0.01834513972369921,,,0.12110392527396369,0.027700496215698495,0.06081521980599061
SHBG,-0.014048801117180236,-0.018933030133180834,-0.02187051243232762,-0.02546441368923318,-0.012055407567423005,,-0.02123144172358107,0.05691909829132236,-0.01946367506666311,0.024155459913592643
LGALS3BP,-0.01567967776063429,-0.007222374138272945,-0.011439338226346596,0.050574597580536396,0.035231622946025866,-0.00839974689339521,0.0439541785535137,-0.0399661303360753,-0.0814383771813755,0.012814535525384793
LAMB1,0.059644009648068,-0.006465167435340924,-0.0007869246825134895,-0.05361477590235833,0.060145257710102984,-0.007532421363055559,0.06905431491750544,-0.0771992993534892,0.012414421292304155,-0.028010748121717284
SPTBN2,-0.011078730445715583,-0.02400012797175113,-0.025867065858489288,-0.025577521076842136,-0.004972875547300533,-0.026254536515887886,0.019408836310370825,0.03527768255270446,-0.015429806520666469,0.12935866856637313
COL1A2,0.07206368402353547,0.018442521066203803,-0.04043058978717478,0.029064458990396995,0.048743436419122856,-0.055908456939854606,0.08216887269670524,-0.06094272425452239,-0.11462474159980228,-0.07212199844635385
DEFB1,,-0.0111101504759293,,-0.01380811921130561,,,,,,0.001529148665339474
WNT11,-0.015545868128262487,,0.0801595898334383,,-0.0156713574171113,-0.015903176676250137,,-0.013475024014189785,0.02637502514445948,-0.025097786956997475
LGALS1,0.054104260157664195,-0.0036895122872333515,0.05499596858951036,-0.06565880289965047,0.0480426386460955,0.008916915846572183,-0.05633950386995209,-0.016780994824168283,-0.0559670874225231,-0.08119068911723097
BCAN,-0.03789767022823626,0.03589398527271177,-0.07017589773646699,0.15206784216999758,0.07072619368473111,0.03076464149412863,0.05931476566167519,0.047087422531980186,0.08906817955978595,0.05902349265226645
ANOS1,0.025785072680270478,0.05091720070511276,-0.021707656418415926,0.07279211344943912,0.06169292939258131,-0.028406109588063423,0.049517698906747815,0.04394379108742163,-0.014626635496947997,0.06431198402063289
EDA,-0.011381074666795277,0.0052445182437462715,-0.02537493256878247,-0.029649610399214894,-0.018737667851839612,-0.016738069258560164,-0.07083276738485209,0.0743393481875495,-0.027538204994471648,0.007943620722432525
FGF22,0.025866592904694386,-0.015298505068967664,,-0.02003397615325235,-0.01436486111152244,,,-0.004387443275683428,0.053035366846614196,-0.024225777569814602
SHANK1,0.14011669886322192,-0.012399478620072313,0.03074477153068651,,-0.01366725300066773,,,0.0001621944758453132,-0.019093810850031055,-0.033715201988380614
NPVF,,,,,,,,0.15653114864558537,,
RAET1G,,,,,,,,,,0.046425787713787324
TGFB1,0.07353328111310346,-0.008173669757273586,-0.008572485809809299,0.12259209482598049,-0.017933004724947445,0.004866471546981757,0.10716522116883172,-0.020249931310582874,-0.025802440066552062,-0.050315634554273236
