,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
LIF,0.042144314426714444,0.17087274085004053,0.15209699607544733,-0.0154190001001483,0.19720897425980422,0.2724330425349909,0.29439493868409566,0.1293012345461798,0.15885862475994292,-0.006023455732090512,-0.042390801271910736,0.05744123899134632,0.21011505276185094,-0.031595657407181676,0.0573450321892859,0.06230640846681571,0.13159327080312833,-0.0007702567565847743,-0.01821953544841797,0.07129770020681979,0.140290758398536,0.32459532228286603
IL17B,,-0.03765656233179994,,,-0.04018118931593981,,,0.1717084116602572,,,0.007859277036825709,,0.0019106962010784967,-0.035148369889264654,,-0.04502443405689138,0.015046454394639013,,0.00554144434496613,,-0.049727637479289634,-0.013659009895424963
MMP1,,,0.03494664284629452,,0.19997297040066309,,0.0032594796079946373,,,,-0.06953826555710861,,-0.10162123826606835,,,0.09845667586947418,0.10899076543847046,,-0.01140183026345793,,0.060826511542738965,0.2699717530586978
MATN1,,0.055354749941712994,-0.02898375653646591,,0.012543891501401764,,,0.01768517049121591,0.007728061704902159,,-0.039819153610466416,-0.018164163115454712,,-0.020416160741102824,,0.011479665581981914,0.06834337271137143,0.0008655881661586359,0.02411490508101964,,0.08516496445376931,0.007962824953089285
ADAM28,0.006883610156182713,0.11707130759183985,0.14838061695553847,0.021997317872502448,0.12395271301744942,-0.03290842155199455,0.1257701578125475,0.08349227267101517,-0.006259802714531959,-0.001562525409919479,0.050181465147898306,0.048437299979840545,0.019883924167575662,-0.07201459994367154,-0.08360898940184293,-0.06614149127487426,-0.07596431467688403,0.002769244841964967,-0.03308718305173301,-0.06862677789522681,0.05984679475674163,-0.020989293294475766
TCN2,0.06658616138036835,-0.026664645343016435,-0.1960613562488304,-0.044165441835494326,0.06537581735709132,-0.09523549824883595,-0.0270813019614826,0.15070911898267736,-0.003822115161234692,-0.00566853407717644,0.14656676791013237,-0.01171965248000047,-0.03409416792146008,-0.08724267888963869,-0.03274096532937332,-0.06392993666565164,-0.003934805099285576,-0.02404771632486266,-0.0841684640196292,-0.0055428037440009535,0.026309808156417484,-0.1243003217963118
THPO,,,-0.03599305197462907,,,0.01876461181890916,,0.06726491769595344,-0.04329217014611037,-0.03661633721053545,,-0.029400457224031142,-0.03007885634223129,-0.02179717588186644,-0.0328282675822456,,,,-0.032448743625010684,,0.015071407040167985,-0.02474245702344801
CUBN,0.018468745805026356,0.06289583946125812,-0.049213246263839334,0.06089756538680938,-0.04394894427953342,0.022903702296126704,-0.008662380575210954,0.0849953638877987,-0.0038072819507771563,0.047144627549028796,0.012042346893959633,0.04402965165231221,-0.02412428019123286,-0.036097535037197,0.0007375882625703684,-0.01700576407078862,-0.025303913081981537,-0.07638405703811352,0.04100560990024252,-0.03947954855640344,-0.034617297872667055,-0.014875930801349425
TIMP3,-0.007926944663077671,-0.0899157623051281,0.011504204212018178,-0.0649889639939712,-0.027990286021899617,0.13692883646435816,-0.11870834389080613,0.07148430367618565,0.06341764040722572,-0.057455407783788895,0.07780223432071552,-0.12856180982416132,-0.20870080264539026,0.022386729858058396,0.09445332926559381,0.04337345555578738,0.1434503057710751,0.00028559368384509026,-0.053595847059279646,0.06767236743928716,-0.0037375778932143486,-0.06432473106535784
PIGF,-0.03590951880430099,0.06674205754326869,-0.18031239402218713,0.05230328635616288,-0.051855727475699054,-0.023492873248587294,-0.0678251064312772,0.08741671992783846,0.026174937456981944,-0.027738139960519125,-0.005760745532670024,0.0777247092026854,-0.20213572636614485,-0.10485245111029064,0.10088314560888723,0.012048885001179708,-0.09689661939761236,-0.005797049210926243,0.025607803935059785,-0.049276864848864614,0.0014815130384353676,-0.05962337912537278
CRH,,,-0.04845588899241768,0.0225394825172491,,0.001981012259583425,-0.048868797720233614,-0.046313034917222995,-0.022130529306554604,-0.03141157917274626,,-0.02288841712482917,,,,0.003573615025373467,-0.08040828255103495,-0.014912973859436856,-0.030135369388977064,0.1303354240689868,-0.003126058073855608,-0.01300094626321393
BDNF,,-0.12097781390779878,0.01709382422301886,0.08481657478553675,-0.05264519755819157,-0.02398577808626563,0.007516707350319607,-0.11331545375628824,-0.032273961186945935,-0.03634434014896589,0.07990224102115069,0.010341707945388353,-0.00047592769857048673,,,-0.01923930666612572,-0.0393973687739626,0.04192765812502913,0.029190134950698672,-0.03410674852447026,0.019436141175946185,0.1239762039092911
CCL5,-0.008719906362697358,0.06309664764777004,-0.13832291503369645,-0.0015245562135067603,,0.07650600172593007,0.2728427187969005,0.02180097031921679,0.06870601151827435,-0.017145775398727733,0.040622148970909704,-0.003942741821096168,0.04063008854376293,-0.02489255240952165,-0.009937418889794637,0.016072515450928984,0.08605522534761294,0.010594089214541278,0.025980245555425944,-0.04545087076241816,0.04596355727703509,0.02192320924208926
GAD1,-0.022459270441958026,-0.18514785096511568,-0.1128806356481341,-0.03484410765943997,-0.06492948666193811,-0.04110065519731987,-0.13283459369695177,-0.06921002440389175,-0.09733345767185798,-0.10855780804967066,-0.003997618361263143,-0.08584255296235528,-0.09625779933390013,0.04304693987675042,-0.021826371661475875,-0.012060833949850478,-0.04641463998177503,-0.006485808343639196,0.04874891661179465,-0.05145627586385397,-0.06150027490944196,-0.20439092190101332
COL14A1,-0.013986961826095403,-0.07790081097882759,-0.06202074281231426,-0.0336411832192105,-0.11737926512967453,0.046567167411326285,0.01974021293989135,0.06469866046046524,0.07056923359732588,0.0393042537974261,-0.011745006678470697,-0.009624538253499773,-0.052216220678398644,-0.08784257578134677,-0.018411287914198604,0.10158870552255564,0.1367844276599706,-0.05734755183944547,-0.008647344793276739,,0.042190417753914335,0.023151816543840763
HLA-A,0.053667356714709576,-0.19193293225905703,0.18174420767525734,0.03298217267297029,-0.03737909912019528,0.23031278196983068,0.30135859015958877,0.18548819770959887,0.18127184816896696,0.09118506726077914,0.1306617204019295,0.11419428316492095,-0.01178759509385382,0.022890578272353506,0.04566770548524156,0.24106916670003004,0.2643667507770784,-0.015632457362491484,0.10712207640354088,0.027520214436464595,0.04088347949239279,0.21686511860067875
CD5L,-0.037889168150818726,,-0.04931889865234473,-0.0011412422268853761,,,,,,-0.03821322405957789,,,,,-0.03747256531367846,,,,,,,
FGF18,,,0.08410812465759099,,0.036723934199311255,0.127288077872143,0.00889047081649996,,0.0026999265392282303,,0.07239931240831791,,,,,-0.013384799706404164,0.017114610607395657,,-0.045418954731789606,,-0.018460386464438882,0.030740181655785837
ADM,0.011687851444237942,0.2864076211256301,0.4144534144151862,-0.011485030160460388,0.2724757810343566,0.421932299029142,0.364157041151833,0.17693995256838843,0.19307737194077162,-0.049438861806965086,0.0638241589946493,0.2224729987351965,0.46774762269022446,0.08428405817512379,0.2812069706276112,0.3389879852950792,0.356113376948407,-0.039101673212098044,0.10135255678420278,0.13272085167389036,0.06562232798252098,0.3730036789335593
CCL15,,,-0.08523376513121865,,,,,,,,,,,,,,,,,,-0.010320159985990734,
GNAI2,0.03722661701792363,-0.12177893507982643,-0.12578731722674064,-0.024713084578795345,0.04456940045530607,-0.24616489323501584,0.05481792762455294,0.14828818332754648,-0.01772725428779549,0.09446649638955945,-0.00016954821311747484,-0.0032087205029808948,0.11288142360400263,-0.04159511610232277,-0.07775641512847431,-0.06621383415496251,-0.03524536064002798,-0.04187985074707965,0.00930063835492302,-0.040008614847486176,0.036814325905810734,0.05714087645454083
HDC,,,,,,,,0.07606238604094369,,,,,,-0.06682227615240341,,,,,,,-0.030866110218756116,0.017503980727320234
COL11A1,0.01377998503566221,,-0.019454893766511425,-0.00941591296099151,-0.09251456709286589,0.06679594247366337,-0.14841131277068398,-0.01701004362185137,-0.02384179138334622,0.004084967512339393,-0.042177393019259664,-0.004329628378057634,-0.1164546058073779,,-0.009385901859103154,0.0738459058693341,0.09209295818288557,0.04522484810233788,0.01231373516034912,,-0.00452859975393151,0.040211767977619495
NUCB2,-0.018763771935925672,0.09495573663454683,0.13378405352878625,0.011394933812443598,0.1108101529273661,0.08110570752645546,0.12066419552829398,0.09570541490680293,-0.012064098459841646,0.0574822869218101,0.05735286227979415,0.08669881504246987,0.08618645012744136,0.027746736344554105,0.06390393317885637,0.05306210943414575,0.06976868465390126,0.027222598681582603,0.08546128110207589,-0.043823328864550364,0.07197925161277541,0.17115779062146874
FGF16,,,,,,,,,,,,,,,,,,,,,,-0.004246583057919597
CXCL1,,-0.009332497741597705,-0.12933358763682232,0.0831095396804869,-0.015821044092451685,0.0777730485848866,0.08282101959428301,-0.0451961286390158,-0.003996174369256397,-0.018996052128768374,0.032340088742073385,0.012996628466483275,0.019001844020547012,-0.02294438444883923,,0.15767114955435096,0.23306356030427436,-0.03841620362842743,0.08307439954200586,0.11251643084358497,-0.008998447773074642,0.1718864594292371
VCAN,0.05574222579531027,0.007481786589242128,-0.06690359231887856,-0.013697054153003754,-0.2637364573341982,-0.2814708555772433,-0.08060425611957095,0.14660035039830238,-0.021910594480160982,0.0053510787478949625,-0.0634278048435509,-0.041919251727517814,-0.2938142344290327,0.10661082441323029,-0.027524763654855632,-0.1946573262808644,-0.1917597985961388,-0.012650841946898257,-0.011633542026213986,0.0033943859069786877,0.06520242008652236,0.23080485241123835
MMP7,,0.01159017894645224,0.07232444527611336,,,0.11754668878084738,,-0.02198340501889674,0.07323066520300071,0.027953621245827086,0.08628134424056544,0.03291020583791452,0.13349670468747118,,,0.14714907276441858,0.10589194105561665,,0.06081861976282333,,0.05162395506283019,0.2402949723411668
PTPN6,-0.07237378118064701,0.05400215771436587,0.01005282923534733,0.013993868215480312,-0.08195441950609948,0.0010074142059073694,0.04942300707800879,0.09168306559705491,-0.012802263971190025,0.03978277443839753,-0.007440144747071917,0.03457111063140325,0.08529559007039786,-0.044027789900118006,0.004822886882640571,0.00521651241433425,-0.016100979502985925,0.01123702386854069,2.2729982531920478e-06,-0.002147819189654819,0.047466404804036126,0.04313670600626282
PTGS2,-0.019485407921379466,0.13281537355889692,0.21526133080207663,0.07583043439369871,0.23634455233937152,0.30538830857295635,0.30198956844901476,-0.11700647618113848,0.14856177615461216,-0.053330798812262034,0.09239404056139128,0.011992330128042735,-0.0006594284460085443,-0.0026623928998434445,0.10122901909497938,0.19492329981815892,0.2918619723953711,0.0016892572150578997,0.025360931206291147,0.03993990146839543,0.1014880111620832,0.25440880505895436
XCL1,-0.019352529480661643,,0.01413429108698256,,,-0.03207828915750243,0.06644772441103317,,0.061405796455587636,-0.029497771566348183,0.12322862829552969,,,,,,,,,,,0.026616364736094536
CD58,-0.004104333664202494,0.044192427565985785,-0.12353047379819153,0.003210280828104554,-0.08429074346220093,0.0548619922835121,0.07435109265560969,0.15991612243364842,-0.027234845277146022,0.06181055383032555,-0.02276971387240714,0.021431270738341786,-0.07279278498511627,-0.03656366464278278,0.03357243032530827,0.05303194760530066,0.012974677470932401,-0.00575877335968702,-0.013233599753707017,0.16291262257298278,0.0674360828753339,0.054635705230551425
TNFSF14,0.030667090226125168,0.03815368723168341,0.013027591409377247,-0.030162969171492127,0.01817180417835915,-0.04489987540784414,0.08303167627506845,-9.954490117304985e-05,0.03268164636769299,0.05002577629296727,,,0.07578084388998253,,0.03437212790177715,0.02496384714609428,-0.017909580106680763,0.009763881824615309,-0.016769697915658827,0.15164285237851127,0.030152287912158696,-0.047326530837461966
CNTN4,,-0.09003947491286994,0.00037043573181371424,-0.023611476046957916,-0.01926000948399176,0.006272115866914847,-0.10742987974971843,-0.0618472030874581,-0.0496740383946041,-0.0672548293783745,,-0.03587990284487012,,,0.021100608283422966,-0.015949885868020017,-0.015605785483299712,0.021226248194507587,-0.01896499697415352,-0.05359385861201813,0.09074459723137457,-0.07979068462380226
NTF4,,,,,,-0.00922246186210505,,,,,,,,,,,,,,,,
INSL3,,,0.002591108897103708,,,-0.03457022504585704,,,-0.001313434105286055,,,,,,,0.032523160249358314,-0.03330667063599669,,-0.01741450401479312,,0.07415176158955183,
BTLA,,,,,,0.04518103446072467,-0.011164090092785874,,,,,,,,-0.007680323286455113,,,,,,0.009069285578681375,
MFNG,-0.03298628953269236,0.06540441718695876,-0.10406136308100318,-0.00043179504997210686,-0.05849376331071812,-0.054416356317639566,-0.08847282317067101,0.10677508140209425,0.015777713741730592,0.027132922027908526,0.03672185670578218,0.023474069710680133,-0.13923809355140773,-0.03985044202382478,-0.02363179110968455,-0.0724252421983751,-0.0931876083674762,-0.035389730530328616,0.08342185185741757,-0.06575618458897224,0.047301632597835784,0.04337169179631799
ICAM1,-0.009638520347036156,0.08939133306958226,0.1593318968618956,-0.010019807509567664,0.05611377850512489,0.13046303811453688,0.3602881103817867,0.12471394838804965,0.15055293819449395,0.10246694519659748,0.10029667479160402,0.09133647691211563,0.27054143487389654,0.0004940779306127331,0.12897237239035772,0.18690820886740117,0.22818459305036493,-0.00546795687298536,-0.01990104630590507,0.09291570475876545,0.11019617181749382,0.197127184642503
PROS1,0.021006882336555312,-0.07191592458264016,0.08177402629144577,-0.012783038078698213,-0.08970423578327281,0.015632071696262115,0.14670621794842148,0.18278609591193393,0.05969136054783015,-0.03514790243052433,-0.006414336384894405,-0.0012521919813386244,-0.0426306568874352,-0.023854862597902312,0.07534482865840537,0.057798604646635714,0.094985299678905,-0.017048476484041956,0.02153475581167038,0.02964770937424126,-0.00802893031985923,0.14632037951948645
CLCF1,-0.00046755907083678266,0.05821121394761454,0.0666835466690161,-0.01812350601292929,0.02157886657517976,0.21212150888896386,0.2296036338036408,-0.003109619730556593,0.1053919914829853,0.06959560653714603,0.059098012397343636,0.043322769868343186,0.17765455752893647,-0.048889512451355734,-0.013239615801680524,0.1021277980230557,0.15101431159182782,0.0015022282856489964,-0.03158635606443369,0.06766513114827413,0.10789223567190971,0.24637189776446022
PSAP,-0.0388474025796281,-0.10313058335462316,0.17773854054787633,0.06656195340888942,-0.1613053354390396,0.0751077256791074,0.14177161820990705,-0.1028273911522659,-0.13389938482536143,0.039581560472597546,-0.12192955075231401,-0.06377394140521386,0.10236759385057054,0.009800933131085498,0.1078680395070971,0.20553275775224902,0.24679721760356732,0.022621420720212143,0.11655404416141793,-0.10026092538296226,0.04573338414675785,0.1490254880350269
EFEMP1,0.06260213082616105,-0.06869685820095738,0.15248532929947298,0.021107702587707798,-0.06758659021922458,-0.07052638556122294,0.1111395300692276,0.12033793386998463,-0.007473206156694716,0.09313068185369844,0.00947122482309954,0.06991290892975048,0.20444806699168366,0.13673032083520767,0.07894889818665872,0.05105869485227887,0.017407234842357337,0.029765229286182096,0.08805480697042489,-0.00932850469962521,-0.028151839554654903,0.14094958599397395
C1QTNF1,0.047046920522629314,-0.00021152317623930936,0.11696067449127193,0.010318150651363054,0.08294848170606187,-0.013602539646515267,0.005400804743489325,0.1323280447572461,0.016187077705222545,-0.025304196099292187,0.07865010421964914,0.06169763362188343,0.22666124461158343,0.03951943643482331,0.04728972739219103,0.15602257190381802,0.15136205586455756,-0.01753853783324133,0.05953545794783223,-0.04287100909876159,0.013801681022513416,0.23855527531532372
ALB,0.0046890554565970745,0.033943051972039937,0.04115740363247322,-0.014503793353806848,,0.07308240911473442,-0.016894635852510727,-0.03687439607024215,0.03196054666039071,0.05813316600891784,-0.03769372838005294,-0.019115114521303423,-0.021574369422144576,0.007388244723789923,-0.06031081389178242,0.04339705135575458,0.06894076412770062,0.018330685617967482,0.0444250793115327,0.06319186478280191,0.013001156102955576,-0.050309087927783595
CCL13,,,,,,,,,,,-0.055263596846790344,,,,,0.044563410339682426,,,0.05036457831921356,,,
EFNA3,0.04618955101391212,0.03558554588218061,0.14387057115147872,-0.05587531470602089,0.09153842084293723,0.23914436440624773,-0.01560468146759203,-0.10039521367854057,-0.008539514084735373,-0.06919417709365562,0.0126618081422786,0.07603141242353535,0.1323045617815966,-0.002224136798388886,0.2165462002254837,0.005616358854429306,0.11698958023579235,-0.035251552292583636,-0.003966737889712476,-0.01753057123455927,0.0013058668276900258,-0.05119624793267926
DRAXIN,0.024679388771637896,-0.06684809321449803,0.057308254159205554,0.022367276133459152,0.1407012934772715,0.0832237843826408,0.1091759061985685,0.08101046346686512,0.044535648944754265,0.005242027147675886,0.04666900395401662,0.09405444813817385,0.14153378420106383,0.055357717242603396,0.028577092935035613,0.12515010167364662,0.08741931597548575,-0.007952076024608125,0.0761261770296638,0.03307099771680418,-0.0027924904305153702,-0.05157158865646564
RAET1L,,,0.08017833104215251,,,,,,,,,,,,,,-0.008049965107745858,,-0.003903403657932479,,,
NPTX2,0.11078081023170784,-0.20992351197015283,0.04224458677189357,-0.0016806678042379385,-0.083352441311809,0.037395364732898326,-0.08769959542606592,-0.15879103541006512,-0.15265500191416656,-0.0012265992169900296,-0.032550666172722016,0.08942419484356913,0.11639804738358965,,0.03867671282751106,0.019039220151545348,0.005606489046478376,-0.04090726066665765,0.05734177369004564,0.06821174350397373,0.05575632106526177,0.03025820084030446
FGF11,0.04059729771148109,0.02526848884090286,0.16159687877712053,0.0046705026779968895,0.17003873020935567,0.14015164654128412,0.0027696272098983515,0.17387370979628164,0.03736924131017535,0.017344049118202986,0.03047728817089747,0.10683309540861385,0.18651765151351135,-0.00028276015403930286,0.11733590689026652,0.08558985981202902,0.14828211332053767,-0.05536678830385954,0.1192413976595536,0.013499525909865875,0.0959381223608142,0.10488932448310484
CD59,-0.00529876763188292,-0.23734994560705455,-0.19572283542875374,-0.0010393926173716361,-0.06769482694397548,-0.23478215745851264,0.030815239686569917,-0.09662303513614362,-0.05965639830764845,-0.017360363367296735,0.0017762041928593003,-0.08997461751482765,-0.32574265996553703,-0.02284278624645683,-0.1090891781280564,0.04941511798468368,0.10052021802710054,0.00883137058388608,-0.05643337498887905,0.02350817797091224,-0.06371047222831182,-0.19389113505481556
COL9A2,0.05487591268175106,-0.10569033068541256,-0.2661413499306173,0.016238363662567895,-0.1259605899876543,-0.16987524039527235,-0.21384099086961114,0.04173590419420642,-0.1249779897879375,0.07799422944489248,-0.07571307209570058,-0.06847501910743932,-0.2506018261711556,-0.08024799162310953,-0.056759699181411695,-0.18045852982291558,-0.22335234926576467,0.0428228313661674,-0.03731573005499999,-0.023437882060465896,-0.060867092206181826,-0.11491704069132122
DLL3,-0.013211146654639875,-0.16413223585057182,-0.4189496854339665,0.022468123072079977,-0.1991856708716395,-0.35529457999458475,-0.10458841208839288,0.05996672822987048,-0.16483584307085491,0.02834584111027597,-0.03122611008321034,-0.06458791270861633,-0.06123768427767159,-0.073806948533594,-0.09250194421631937,-0.14242340941554035,-0.21200734840015667,0.006592541506836838,-0.07449784510263983,-0.0629418324658203,-0.0050849585074816805,-0.18778172389503017
FGF5,,,,,,,,-0.01623899258583519,,-0.021627825873909896,-0.04630292564556479,,,,,,,,,,0.023353254035892262,0.05586780927295367
LIN7C,0.06370834328942161,-0.11200101918379379,0.02727168274412239,-0.023543710183943165,-0.11372393976843195,-0.019249756715337834,-0.03784448785578459,0.02742997679971542,-0.015472564818161975,0.009016674914570552,-0.009819800793742799,0.030782226599880926,-0.09254263729236124,0.07784826636441247,0.004966663847136181,-0.06284310124508671,-0.09416182925376969,0.014432471710344254,-0.05323965394711795,-0.02174712584644874,0.052543210473081046,-0.13010252376459439
GDF7,-0.020045439415049916,-0.015165853544909017,-0.08747719788726518,-0.025336793963318657,,0.030159916448760045,,-0.0037827002018849605,-0.020845805424348104,-0.03975530794734988,,,,,0.028992323839654343,,-0.021958802501659696,-0.00048288857614756857,-0.00678490314373988,,0.02253932513866623,-0.08571108154348961
PSPN,-0.016233673793818758,0.06525629265626423,-0.010695614222389214,0.019197171593915048,0.03203678682479161,0.05666630170932054,-0.022513526093517224,-0.010508210374611821,-0.009392081006437595,0.006809176157049736,-0.00018143888154040235,0.028487028372031063,-0.02103666990871591,-0.06043028197582029,0.025050978074190298,0.0386638363037875,-0.006487888849485305,0.03169904703759012,-0.02108801007253512,-0.052244462650868774,-0.03899959899497431,0.030669215037925916
ANGPT1,-0.00694320939760072,-0.04228843590944731,-0.035986803570446486,0.10304673533683208,0.0027484361115078333,-0.07765463875467152,-0.03307946592547677,0.1473269674839301,-0.1459904116278904,0.05749435693450764,0.08598258371083255,-0.03947233159602555,0.16544392517307252,-0.03364853202992829,0.0065887183370830675,0.04919947440134155,0.053348890513406876,-0.0013757768893505424,-0.04182346276124116,-0.07149429861523136,-0.024181814637217535,-0.14747754027065396
PNOC,-0.011059055507086208,-0.09341548347839267,-0.05819083760263481,-0.0005594114511771483,-0.10784427894785906,-0.09812768908575184,-0.139735060336164,-0.12621605945672806,-0.14072573926478837,-0.07158824255219633,-0.03769372838005294,-0.0341522128611023,,,,,0.016200297850882558,,-0.016769949275343716,-0.03410676696570056,0.037924571305640635,-0.040344285903721085
L1CAM,-0.014846738679653243,-0.08852903544064449,0.046349547937006255,-0.018147996495728763,-0.03563491079165894,-0.009728902803640105,0.028677562027691603,-0.04734064618923029,-0.058831959094175865,-0.04646309537726123,0.0922951681532667,-0.1051272335486198,0.12100359607137873,-0.050427073378026974,-0.031116359192643914,0.09593890462372928,0.10618801225542629,0.035280409023659275,0.03343124598269194,0.03137959202662465,0.02377518720115321,-0.1442745797097948
APOA1,0.019087072024790118,0.011305191487820464,-0.11940417701653244,-0.035088058241200044,-0.027510892702793936,0.021974503262182733,0.023483115689833262,0.002141491908174895,-0.03099292070863519,-0.05764042429619819,-0.01766496805484094,-0.018796038557143055,0.0011196388706106552,0.03063065834699943,0.038639901160118284,0.0512086525642233,-0.0003414991130858859,-0.023119031204719788,0.008462931561732506,,-0.008547166345266113,-0.0005527488613627757
PSEN1,-0.04128385285171458,-0.017020670279337423,-0.017446686370933683,0.04021418945702551,0.03691655913239277,-0.01241727720734365,-0.07669701808243971,0.01583880646984183,0.0035436176793349765,0.11527607681721407,-0.020419391477477945,0.01661078495481457,-0.08635285799389002,0.06136718227934722,-0.028559635726570082,0.03111679116362357,-0.008537926361338044,-0.033431529838247986,-0.010167614371487691,-0.02303973479632731,0.029004549953498403,0.075696777374082
CALM2,-0.030552515227470732,-0.34142566008459735,-0.2880979206817099,0.05913015455681354,-0.1849734497817225,-0.34067585312536364,-0.23031821841238007,-0.16944499192114484,-0.19118704861328176,-0.13337407876040244,-0.043255735484731425,-0.19739327709454252,-0.3733620946562507,0.00573235977330149,-0.04138062583923493,-0.18640826844645403,-0.2279486318877505,0.014096455067134394,-0.08988548437347393,0.0019575094102226532,-0.06488834645513335,-0.3964082932485231
CLEC2B,0.06515115885061074,0.3641198509494802,0.2777936202682297,0.02430517279535496,0.24579280033265166,0.06545646497983418,0.25984095149414166,0.12485272782598596,0.13704459141752787,0.05320423234452383,0.0825586428449808,0.025029037517763156,0.2978668203884072,0.057909393588586926,0.06822459117776636,0.16310931951862576,0.22540313456383804,-0.06715427704645131,0.04081769797697043,-0.03749045204968753,0.10898710674083176,0.18576894723683618
NTNG1,-0.044625039100057766,-0.08983229114329337,-0.0555591499572854,-0.0012352784775457473,,-0.007084840393995511,-0.047904396094426885,-0.07919317038234248,0.00946914753862531,0.03399737263960495,-0.021691597029770332,-0.0499663225695537,0.07560437913293304,0.008359173631084944,0.06376741610864887,-0.045521009471828876,-0.112040343930576,-0.040304805096869026,-0.04292737077189999,-0.04657233416703755,0.03441031593805072,0.024225449143620025
LRIG1,0.046613346762243796,-0.263768462554493,-0.2213517569141458,-0.018533944510818526,-0.17656188371684955,-0.22705336426922026,-0.23114945826792696,0.1056349902108071,-0.006062997071622436,0.023196083472628366,-0.0530066386036625,-0.07296520205821544,-0.34607890861864654,-0.12030372846899853,-0.07851360181137994,-0.1408970704908695,-0.15945276969769742,0.028729143168315895,-0.048251871287299616,-0.022607005115757136,-0.08844264711687057,-0.16764214882861972
CPAMD8,-0.0176382663741874,,-0.010188390643477681,,,0.07936743018811629,0.010867726897799228,0.09112502281596979,0.02206806681318493,0.02545195031580603,,-0.041509756137969166,,-0.06682221123134058,0.12751910538745484,,0.12169961345673493,0.05232017193245239,,-0.03776009049332484,0.008042955986235086,-0.029778469274290887
GHRL,-0.02814058597196255,,-0.05581502298498305,0.07015903895622164,,-0.031994725150818866,-0.06176842030656411,0.07702569566458793,-0.014967125240269896,-0.024121209906036604,,0.010782525328710121,-0.05052948950789512,0.02514906214696835,-0.03943424630354211,,,0.0017536743257441337,0.012958201535760995,,-0.013432538168074118,0.07021176096310802
NPY,0.028052647700508995,-0.06037095700984136,-0.08475620245227303,0.0009182974613001439,-0.003282833099939159,-0.04668942182806106,-0.1069793480160617,-0.08018302252147708,-0.08184428658228443,0.03552949405026802,,0.01219416176224315,-0.06548817037113924,,-0.008813977465064196,0.1156033426242614,0.1445510805127735,-0.012138928440395231,0.04311671826572921,-0.03631298387429775,-0.018010283147457118,-0.2122844484161861
MMP2,0.06844267205658013,-0.10789807810755038,-0.33037105490111945,-0.026700703665778674,-0.12276798913588427,-0.18562989533955038,-0.07775479644098908,0.1360915637195446,-0.035954234666024584,0.043566678145878265,-0.10169015041681025,-0.046651230705444725,-0.3758192179155152,-0.002898023098438441,-0.008053809349862266,-0.09133752365324364,-0.17977391558256547,-0.015984887363390026,0.007578996027018189,0.10943407981500874,-0.05301100661430496,-0.09747033200697122
LHB,,,,,,0.02398741318993788,,,,,,,,,,,,,,,,
PPY,,,-0.00852936932761134,,,-0.014558264850757945,,,0.04298616878873921,,0.025718393042122565,,,,,0.13434657307200362,0.2534290086779614,,0.05104156128732598,,0.01154752833230045,-0.019880064297717798
ALKAL2,0.04885380817158491,-0.026945341716008615,0.036718886429753614,-0.004322175090122916,,0.004301816211187627,,-0.030117651015714755,-0.0041982595269389605,0.023676058055625684,0.030026094004458166,0.024383962535095508,0.08903155764517343,,-0.058809526503910525,-0.015062107534664824,-0.03016839132439686,-0.018372030361000515,-0.0350422933184572,,0.08263449561971142,0.01181447614244088
CSF1,0.026362922207577556,0.06979245971018816,0.08345168212355797,0.016504715873870646,-0.06153735114031809,-0.06331204758083787,0.1596403456910796,0.08385384450458934,0.04555203211247684,0.026885355190750953,0.01827597987866619,0.020981764631047853,0.13058214515808247,-0.05112165731978199,0.025148869419274675,0.10725770586903227,0.03959852610373418,-0.06352599544201884,0.07694840335315195,0.09588408166642583,0.0019635413548096075,0.1110245028176867
SEMA4C,-0.009699070090020226,-0.10021941561649839,-0.1447048607973673,0.028409005889048863,-0.0525644611711561,-0.11625669918606758,-0.03577869994719183,-0.012083422188068037,-0.039216103632575154,0.0019203825672732058,-0.0468970222312822,-0.002301454036397063,-0.10777436879245958,-0.058092233038170196,0.003590168019996711,-0.032555741792666064,-0.0023538525620325837,0.027237856862383104,-0.012414041659791724,-0.011527327542808389,0.0026167839231899352,-0.09337251760991995
BMP8A,,,,,,,,,,,,,,,,,,,,,-0.01122451330262863,
ICAM2,-0.018556133633120545,-0.13067736743155878,-0.1437639697397079,-0.016708703056947032,-0.04909886063673132,-0.04885853821470114,-0.06462054993313496,0.12623529301824402,0.05738008623884442,-0.04472034878802943,0.023485858972981912,-0.05552875200751495,-0.20378902229564652,0.004293527493839733,-0.07136700717711922,-0.053730960693478914,-0.03603831203864502,-0.02848275354595888,-0.031619693260991795,0.031000750415253332,-0.0559613946438403,-0.10622818862340355
SYTL3,-0.048200037299354404,0.13456646600891697,0.20648476267683627,-0.05784421103530232,0.09357953329390302,0.11769377279892368,0.07300257684731776,0.09028160173070712,0.12851151390004648,0.008056484435283956,0.10286994077524804,0.06756025729158947,0.27912151964270754,-0.0007763630993244482,0.030718584773009115,0.05133294755704759,0.1287355122331759,0.05871445027319044,0.050935578512976316,0.03954070558792903,0.07651009815452886,0.1195205716718162
