,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
ARF1,-0.03212630502984556,-0.07625100378879333,0.006779498561927219,0.03414714219176841,0.012091845499791776,-0.044528393700271104,0.08950138411456501,0.02931894914628929,0.0008522687701550813,-0.009996496381266796,-0.03548312294801986
EBI3,-0.007773792832966951,0.0030048035346124545,0.055191438896897024,0.03197957492645554,0.044534341295714194,0.03523568922739562,0.11773095209644782,0.10300327760649569,0.00010809336142744747,0.01894613105354319,0.031165402032257247
TIMP1,0.0007218559825243871,-0.006623981751892987,0.027751558359159486,0.035650520895403194,-0.0895043899705501,0.046859353830540976,0.10843149019857085,0.040207572331602465,-0.126404071766473,0.09114444874107445,-0.017720224753125877
SEMA3C,-0.011734526057197454,-0.05846451259504235,-0.014913564515559136,-0.02344673822215945,-0.02864908105076903,-0.01023784050512639,-0.041528863465600134,0.02197125785455805,-0.045363274330537315,-0.05560201707481011,0.05520504810992798
GAS6,0.02777966814117009,0.039086392736832544,-0.044125336374344994,-0.009402400272339831,-0.003768473247356176,0.0005011453543546901,0.012991613009315726,0.031135964029394968,0.05409128191874502,0.009856766956634162,-0.06635929132438256
MEPE,0.02296209725549736,0.10894949511486711,-0.02756408654738269,0.023759483089211372,-0.0004385058766019517,-0.034341719171264454,-0.026639988709704285,-0.004376094583705227,0.03379520268962799,,0.05959406471217048
SERPINE1,0.012686135158602316,-0.05707347266478393,-0.007958679857731916,-0.03323093719067142,-0.04341775211094436,0.026297156360714648,0.0723817483928707,0.021453901410483204,-0.10643018795131788,0.07999538193100568,0.011778489594779938
RSPO2,-0.029462212597353078,-0.035709395565331134,-0.014139278897249688,-0.014443080072396225,0.019457427819154716,-0.04060671887097452,,-0.02591328929364852,0.13389469045133504,0.02847860163701617,-0.021167390741448196
SHBG,0.027917879622139992,-0.017659204391435066,-0.027136291383408603,-0.018644364647863523,-0.006599341901228569,-0.014938101904674199,-0.02487458943705889,0.11593691562532954,0.09073597105941952,0.03200190297078732,-0.0055750327919638
LGALS3BP,0.028135479577857496,0.003972400970408132,-0.0019203166852617341,-0.012028100800726726,-0.07273239066162869,-0.035130400342753096,0.057864351740680685,0.05751584549234782,-0.056038873595288814,0.06979445823616982,-0.05579961453835605
LAMB1,-0.026395698876402827,0.07230057505393064,-0.01094490010175152,0.04426877767476081,0.025452158095045897,0.04649083688806765,0.11693885708094726,0.04438231909477134,-0.08815043026632528,0.053950556488320034,0.02216803520597215
SPTBN2,-0.016837242520098328,0.007180270716631126,0.02232281185740595,0.029916333474520402,0.05868725068253726,-0.044329851753859305,-0.010960302016221297,0.05871174619021244,0.020795851872906217,-0.022458757787815545,-0.01304775450871856
COL1A2,0.014555667532222812,0.03367210224523547,-0.02182953254370178,0.023769862027228358,-0.011041068062731542,0.036475127907864634,0.15822603448839542,0.016682059555348037,-0.07535054126315761,0.0891436145445439,0.03043736317630686
DEFB1,-0.01458621499774483,,-0.014233981401950336,,,,,,,,
CEACAM16,,,,,,-0.014328988612669378,,,,,
SCT,,,0.06938682380233414,,,,,,,,
WNT11,,0.012579242012676751,,-0.022451874207755514,,,,0.05838310358056759,0.09641829565664346,,0.06882760400912431
LGALS1,-0.04281255862729169,0.056045095305601866,-0.006845560458242767,0.03148555901516665,-0.08866156956931238,0.01897755185499329,0.10555895204363445,0.02684128869297774,-0.12477381203148243,-0.12209488847956418,-0.007407771597933373
BCAN,0.023561386544966773,-0.010776079664782667,0.020732779326622906,-0.004822552860121774,-0.011159390741152686,0.09076747583509279,-0.11974882222515092,0.01872710969670215,0.13018179892135628,0.031239545982046812,0.0037471884468617722
ANOS1,0.03733344565853965,0.02030244954221714,-0.010009706346684015,-0.00883531913131026,0.02605919195690612,0.03638239202170068,0.08228372847963343,-0.00029747220528964695,0.06089178450477842,-0.08086853600531083,0.055764238596034785
EDA,0.01931584601391893,-0.017196134308188428,0.07747740047727814,-0.025397700657523357,0.0370422312509149,0.039001452788585855,-0.012953744990964909,-0.03776659062049883,-0.014376350089773254,-0.030249289931660022,-0.004576203954702142
FGF22,0.04862780398181834,-0.01318307502008373,,-0.01341437871465796,0.08291907331279834,-0.03389251173908249,,-0.028254557630645487,0.004199536271485263,0.057785058051126936,0.0644698195243567
SHANK1,,-0.012542858592746356,0.009357915824657852,-0.016793588661324695,-0.043509309697948015,-0.02089589319982684,,0.02243996228690114,-0.022916682023081284,,0.07756366128205426
NPVF,,,,,,,,-0.020973533478085806,-0.016278779352356103,,
TGFB1,-0.013018423814312868,-0.013868670480214397,-0.031169538706641117,0.01977319534048189,-0.04631291985397181,0.00047422048612070106,0.09728709251310899,0.051001332557663266,-0.020413816156888805,0.09526906633503504,-0.01663823069564299
MSTN,0.004449312069150866,0.022562002991713983,-0.002583920809458901,0.046086743292954716,,-0.005807818775385351,-0.02413603376386024,-0.005549125574992369,0.014891844540149485,-0.0451210509926413,-0.03628106645514096
WNT4,0.023003312417639633,-0.014947419943664374,0.022154679470465014,-0.015543841416769396,-0.04107292940963104,-0.020723281125109065,-0.00444538411770708,0.04306382143617413,-0.037322818597681225,0.047661025072652484,0.06498268423198701
TNFSF4,-0.0055246593443469124,0.04158388563247336,0.03456968442375167,0.03358203610431328,0.04332700469975205,0.01576630276767848,-0.03426783774761208,0.04222076667023145,-0.029150149328029614,0.04426781989773996,0.009219262152973988
NTN1,-0.017944258841039583,0.05449307630636063,-0.013848635781069017,-0.03193248402371335,0.04239414193163253,0.032440292746716046,0.015283428119166978,0.08281328142644544,0.049567982149830256,0.10759755715602318,-0.0076314558067046975
CXCL12,0.01734713573434861,0.007553919924085242,0.024590252554025104,0.018027578270469084,-0.0798830014302574,0.0569002636345507,0.05847275371456839,-0.07850234741513937,-0.04129143139804313,0.024652783123474385,0.016825068915853687
GNRH1,-0.026694076351658477,-0.036695246918904356,-0.0017358147259621953,-0.018570463231645636,0.004130933454223334,-0.005969396307400641,0.044606053361464046,0.14627034439955114,-0.03641381064346932,-0.027516573076739038,0.06819256393806683
FGF8,,,,,,,,-0.03163298469980762,-0.022469416816393844,,0.013777536222007992
RIMS1,-0.04092465160707697,0.03552590569201537,0.020849213380377218,-0.03810331782964244,0.07223512117237674,-0.05456560667599778,-0.03371205243890052,0.013786305750717388,0.01471206755256973,0.04590844492317709,0.0184446196179778
FGF14,0.0541626529755375,0.022479877616722935,-0.031085910249184636,-0.02288930106789389,0.09226601817192648,-0.03070828359001563,-0.029230502019333224,0.06256929564821491,0.03911915833122604,0.046384297058485686,0.028777374961441164
IGF1,0.024735452287308238,-0.0025398881109802364,-0.01717360070950286,-0.02729696298468451,-0.0404051227591554,0.028872993571561176,0.016953998563773203,-0.025173668759514833,0.01934121846131175,0.05179746594124222,-0.06966482150938834
TNFSF10,0.06857458624970614,0.007628794983843581,0.014323785135309726,0.02395857645715965,-0.02396202144735884,-0.0056880003766405,0.037878472992493764,-0.03973849433668529,0.04296877124386822,0.04100006939759309,-0.01256101461239316
GDF5,-0.01933690200813871,-0.023234673630999146,,-0.013414378912566347,-0.039665142930718475,-0.015172207535895807,,0.0006727892416518547,-0.02224620706236454,0.0025846078337906212,0.009095345658218653
CHAD,-0.0206558517721384,,,0.03851783235852799,,,,-0.0422913111896146,-0.005410410795037312,-0.0131924015729417,0.006083070491385361
RGMA,-0.0040974235759090386,0.0468495227506326,-0.0039010345607195206,0.009887668212188502,-0.020407171473045188,0.04896410401367629,-0.04786083622784645,0.018705023973806897,0.07139524212405025,0.06740397350342824,-0.07857015411859236
CLEC3A,,,,-0.026638054629981204,,,,,,,
WNT16,-0.012709191658659013,0.03477401290157377,-0.02250466583771008,0.03598351938735644,0.02649031600395464,,,,,-0.025274311950040606,0.0033015836858927713
CX3CL1,-0.03742670218355857,-0.01317191651707416,0.05493223233350623,-0.035122244681792376,0.07812155663695304,-0.007444991221445162,0.09011137323133138,0.05995176388612111,-0.005409093549180632,0.06432243835797276,-0.026753035469943644
FGF1,0.027185883637002917,-0.020183551756271366,0.00014070045501543045,-0.002592844353928912,0.0030406815005848253,-0.03809046225651641,0.08030385925126964,0.01223932480788028,0.0763654425822885,0.0049363234309987404,-0.014082420792580548
ALOX5AP,0.0007342056924673082,0.053454977969073114,-0.016726641087500525,-0.004554809165452442,-0.08383168305260828,0.12018892112204989,0.05009241662789337,0.040362594809063075,-0.0397610470608373,-0.036175369688018565,-0.0021672926163510417
IL1RN,0.019405927712103557,-0.013389987253620015,-0.02715485407723618,,-0.03277955341500042,-0.016294481883872496,,0.04650712888913705,-0.04062011423219745,,-0.044812259617322936
PCSK9,,,,,,,,0.005609173838029827,-0.017260003703026484,,-0.025606167816810476
NPW,-0.02309310439983971,,0.012453534510413675,,,-0.018148505120028066,0.018724078386904236,-0.027967053603261474,-0.03901555256464578,0.04519750366820064,0.021982711587331158
CXCL9,-0.020268203229088816,0.07710717872031375,-0.019309251114226243,-0.013414376720350889,0.05412114955591464,,0.05886276231031525,,,-0.01756928008449725,
ANGPTL4,-0.01863808887080853,0.08661858844404335,-0.01229929352179131,-0.02864075118005903,-0.0016546912396086673,0.009651295523071216,-0.0173044446980472,0.03697199079413849,-0.10009514105647462,0.00367546606059527,-0.022480878459346862
UCN2,,-0.014188924066990145,-0.020499434217664887,,,,,-0.003885689217212124,-0.02998216001467719,,0.05111709084309543
OBP2A,,,,,,,0.07601281217230478,,,,
COL4A3,0.001975595843909153,,-0.026518192493084555,0.04000449417544602,,-0.0035860332464920184,,,-0.01365819309513028,-0.04747909335390181,0.044034991418139297
NRG3,-0.0002979642423279397,-0.029304162439724748,-0.047292923969905566,-0.036845924328293374,0.03384503765676731,-0.0551316931274434,-0.02638197691380356,-0.014293745616975512,0.011528170811933764,0.0465668735184035,0.04803753188134051
IL23A,-0.03514489270589532,-0.0173578852569047,,,,-0.025001779656386655,-0.026639983114597105,-0.01829441017339868,0.06867129408689593,,
COLQ,0.05201623209214643,0.036842045615881336,-0.015335291082953718,0.00838088392316984,-0.005700386362733248,0.04299964217164605,-0.03314861944231928,0.0339444088813686,0.0831135980270916,0.00548788538455951,-0.030443101378321458
SCGB1A1,,,,,,,,,-0.02170595340561458,,-0.029626494963809657
TNFSF12,-0.01685522489237533,0.04307028277447882,0.05848247154492256,0.006095469170109339,-0.0772072667041085,0.029770849631292326,-0.002214385425947833,0.019202723814029966,0.019126199014927053,0.03430535027666943,0.05013584359454138
DKK2,0.11385286116637926,-0.02526960025151764,-0.021017031508498457,-0.009230518567990929,0.06513669339872902,,,-0.001581818790577402,,,-0.023224717539058828
FYN,0.0032403199899131187,0.010588237129330371,0.01597794956450897,0.0194560703442461,0.021102861296206282,-0.009463705165462586,-0.0046669527872858175,0.003069283377778345,0.1232034696224171,0.06726106569169961,-0.00994068176952642
ACE,0.06270495002176528,-0.013049009829213634,-0.03407315629452754,-0.013997165609249464,0.0015458196355142633,0.02184552942097665,0.1144706465880692,0.033340434599228835,0.03479946900548946,0.0800258703180026,0.03620811513226801
IL18,0.038659212242748,0.027343480323786713,-0.05009651635852843,-0.009596469279453415,-0.05391988375724775,0.06768059733443253,-0.04529391202877949,-0.02085090345492353,0.006485918568229612,0.008547312584930288,-0.0002174681937292038
PPBP,-0.013298711892335417,,,,,,,-0.02239974591119018,-0.020431918622732966,-0.03249827898096499,
CCL27,-0.026796874244249168,-0.021302405777816516,-0.029402385984224698,-0.00950876217395588,-0.03353356410479431,-0.027400873798707186,0.08500922180832457,0.010979643122054428,0.058844012883667085,-0.020773950477335254,0.012003594259470788
SERPING1,0.005008064388125837,0.0668959808237927,-0.013124405918695303,0.015683791288553423,-0.09526151087073137,-0.002115169878786367,0.13925458882816674,0.019225609662921316,-0.09385917175573864,0.0790329327079425,-0.05091542876962745
AZGP1,-0.005282040810114982,-0.0027522502260500688,-0.03695968137605947,-0.01834721784769036,0.019066452030007144,0.020208679636019255,-0.05434309146332664,0.0783353717100312,-0.08011059605603957,0.10468368962743843,0.014400856918482578
INHA,0.020651549342991838,-0.03402242330905437,0.07335934035266112,-0.014650107890377413,-0.03489857344151894,-0.0280165285723256,,0.07551936589628194,0.010371282617418254,0.04483950893811467,0.04289034095571922
SEMA3G,-0.022976604787127142,-0.013226885840810458,0.06401938920137844,0.01532028457974168,-0.010287261930486926,-0.023188636481858118,0.004583136779034695,,,-0.026041722681478856,-0.024130451616498395
OXT,,,,,,,,,,,-0.024809103879516205
COL6A1,-0.002946178701458097,0.06334298504727427,0.03472179805163846,-0.02637413033999179,0.012454684420358133,0.03507301275241258,0.13577409795540443,0.026630834164480085,-0.1240395705052161,0.0859256017174017,0.043429063945759266
FGF17,-0.023894992444833736,0.10567524879385053,0.08838253314468841,-0.01857046031872473,-0.0028280731585141297,0.009454188917591989,,0.049533358378270595,0.15159506289950486,,0.11515863182022053
TNFSF8,0.04268828045264029,-0.01338998736800949,-0.016782977199420835,,,,-0.03257705572242361,-0.005522946709307686,-0.018906945553550436,-0.025274321775930038,-0.026380268124320233
FGF20,0.038861611860126016,-0.021568762308373454,-0.023308176803383367,0.010040619802743076,-0.025144363115656775,-0.0027110342306778134,-0.02298796334204535,-0.026430078867050056,0.1682098248042842,0.02388773797364484,0.07947320044720031
ICAM3,-0.05635054388788039,0.05942606219410661,-0.025154166088206933,-0.005999960938688367,-0.00016228568449751194,0.05476762484526675,0.05190762327898399,0.020257017930731865,0.050125011030527085,0.009270397421368043,-0.029571603561824873
LAMA4,0.025746716560270964,0.026156112190421712,0.04339759180045818,-0.0022222583651995585,-0.00994048376695761,0.006233248023812908,0.10374070104914995,0.01341702516461075,-2.1170255607401376e-06,0.09083992503574555,0.031230531823075263
DLL4,0.015362796422999939,0.07013585560506565,-0.002104913555328404,-0.01331496091283786,-0.010329599700995264,0.07420007227732664,0.1361163978748602,-0.028492036609776852,0.028446119042117832,0.02553229977841345,7.612089699265644e-06
SEMA3A,0.042856242205225006,-0.031188037198322405,-0.004650049710717495,0.028438610473887335,0.06217637534372243,-0.03228079545939642,0.033693532798103484,0.012361353980465622,0.0017957298253708737,0.0007156325669732676,0.006494850544579992
RLN2,-0.020398147194097972,-0.017196132091297098,-0.017095557978380308,0.015341736350193733,0.05542801782745612,0.005615532046516904,,0.06077037338799499,,0.007791896093392374,0.03563043237756192
C5,-0.03280489145044166,-0.0032209171464424383,-0.00035060937048265317,0.0013834742206297668,-0.018448854840993227,0.011492647131011084,-0.010968298336045854,0.06032746750315103,-0.01940415992477338,0.04743454846562222,0.07282987238375375
COMP,,,,,,,,,,-0.03026667804620671,
EDN2,-0.017490024835164545,0.002379100282063417,-0.0075469028279105945,,,0.05497630654536402,,,,,
C1QA,0.04693669202484451,0.05904024122112638,0.02579684170484065,-0.023053900392178247,-0.11425637564601113,0.09683992308076114,0.04049125410793904,0.018798908294671148,-0.009805119834284568,0.002672208770746833,0.02058211490279033
UTS2B,0.035209679258088,,-0.01477727148506892,-0.023200291898553917,,,,,,,
COL9A3,0.033368549890294544,0.010562879798228127,0.020246343272817362,0.0025736740432060336,-0.03078220396253582,0.05627286732793781,-0.06272843877488642,0.10299356945760034,0.03044167772401594,-0.033696213316658855,0.026199862353271618
DLK1,-0.011879888455386244,,-0.04559757796855247,,,,0.034087869848795214,,,,
HGF,0.07484350916620834,-0.02428564357988034,-0.02833353764731335,0.013819432918577654,-0.07396119503340655,0.10227790721264225,0.15872882860025397,0.015429302551415612,-0.013964428240979158,0.08245979780635154,-0.007754759365137702
P4HB,-0.005595156013083042,0.041970849266245974,0.04682509725161276,-0.0008988721678258248,-0.06656124405968802,0.0073717279846316095,0.023505357840654294,0.02708207408459622,-0.12333826961024626,0.08835534669903308,-0.01876676277961565
ADCYAP1,-0.024007675908250092,-0.02319451346862595,0.011877476126430362,-0.01819707441979633,0.020103600286731752,-0.023031764707236193,0.048677411549296126,-0.0032198728568779617,-0.03821548923054994,0.04504583491038128,0.028056169485399494
GREM1,0.024270909592961083,-0.019166900306015866,-0.02758461280866448,-0.010796928063268084,-0.06939884753769042,-0.0404834929516018,0.036902627983075746,0.0570032751158478,-0.06184478725364589,-0.04842313989019911,-0.031219503158686664
EGF,-0.013046460447009136,0.031022368562214173,-0.017556912879332247,-0.016549542573865598,-0.03937845351553756,-0.01645548381168482,-0.024136019244098937,-0.020549491158360595,0.034418976251532486,-0.016138631601427558,-0.025957095142345163
VEGFB,0.013119001671483246,0.07791586824630757,0.07544619624111579,0.04678222720654958,-0.026081420307694003,0.01080040018178675,-0.03515220311880932,-0.09500529169707346,-0.05010912139143776,0.05401366378448926,-0.0070223352578617955
FARP2,-0.0037990330038649442,-0.02174713955585149,0.033771175258732605,-0.020527006673888012,-0.018043465139003866,-0.03641856107312722,0.025107143059280843,-0.014725928631327758,0.05484256170470851,-0.008714967346491234,0.05538028421512509
BMP3,,,,-0.015385538456863733,-0.03005891798014332,,,,,,
IHH,,,,-0.030234599711423855,,,,-0.022000865851188992,0.0606650692881342,,-0.014897912615836438
LAMA2,0.06330846245305859,0.011233654056853244,-0.02095529739242818,0.018568158952039015,-0.027153183749639237,0.04154120274005601,0.05778334755703134,0.027413814881258082,0.05835286331305239,0.0467409209892845,-0.02374920541752594
SERPINC1,,,-0.01581034555746085,,,,,,0.10568799853179697,,0.051538899835313186
NRG1,-0.02689934448879111,0.10826450883830079,0.013778412934371306,-0.01703540729042102,0.10823914128562062,-0.03156961320481135,-0.023758946406217663,-0.008971396290010827,0.020998844928305047,,0.010597898907719162
SPINK1,-0.0237818465612842,,,,,-0.01563035075372226,,-0.004500913325096601,-0.04499954965478056,,-0.03469698517653904
EFEMP2,0.03285517195735476,0.023309035340530943,-0.028846595744154623,0.04174773073107835,-0.005531491288096219,0.025412726898845366,0.07403564946772137,0.05823118960754213,-0.093349010320123,0.06164285842168474,-0.02953478534925762
SELPLG,0.015375771380038178,-0.00906943825123854,-0.005911197121040712,-0.06277638471592686,-0.052678228380238654,0.011370953531662033,-0.05227511322645702,0.04773698196443224,0.027250311482733543,0.03421373453713436,-0.030698410273906268
GDF6,,0.07070553621568099,,,,,,-0.0158151210615233,0.0012030667025723003,,0.061281065427773736
HLA-E,0.021097073181177855,0.047987148627058315,0.01757989023765249,0.016398638029677167,-0.04872761722994175,0.004186966797191773,0.07632656052581978,0.023269479536298564,-0.05318121109769872,0.1137392491014408,-0.059883703572809775
PTN,0.016705503551201765,0.0285945885435624,0.030703750696510147,-0.014431930375737218,-0.10133503110839731,0.10356264273317511,-0.01773532822655646,0.061437487333348424,-0.029129520488495955,0.0926452231296542,0.00918405197180818
CD274,0.02408748237993199,0.007135176303674631,-0.024381248691063936,-0.012807165115141869,0.06802208896905611,0.09075152673994524,-0.04427504016950699,0.03543849581677829,-0.018190273976125968,0.04969324346478484,-0.012836658588806286
FGF10,,,,-0.012062940187131522,,,,,,,
CD14,0.014275890521173286,0.04833500568126478,0.01739113877292195,-0.0032692800852149448,-0.13962211545471237,0.09479815024233115,0.031087333451390597,0.049858701121656114,0.004968013099972617,0.10858499114776365,-0.014436315316383007
SFTPD,-0.01493479147580884,,-0.027136291398118444,-0.010135970052455878,,0.02340353016315647,-0.03050614391903476,0.027675612389882535,0.0024462574740150744,-0.036669446287581085,0.008183963728771742
SLIT1,-0.027264783641406862,0.055710040656056094,-0.02941996286726951,-0.02926446245922007,0.08972071786152414,-0.005249635735524973,0.007127764724719358,-0.013487422101139492,0.04594517429503635,-0.012404711522118576,0.04105433393154821
CNTF,0.17534410680102605,0.06601856866039386,-0.013477028469113693,-0.010796927130115062,-0.04807279754349685,-0.018148505204172025,,,,-0.026041732957707495,0.023671673034143578
BST1,0.049245168083691684,0.047727201660326714,0.021663664492489305,0.06626297747382522,-0.015845583011577784,0.11589114679170683,-0.05892332617983148,-0.013167810386808278,-0.03341887942254542,0.05148245604441803,0.021282553366162315
AGTRAP,0.013988834998856914,0.04769858623220656,-0.011882482617805546,0.013480537684655878,-0.07475598616118649,0.03223116731689608,0.06404244351815352,0.058259775588319594,-0.010530946125733064,0.0190151689325818,-0.023506901420502175
LAMC1,-0.03153805095930927,0.010539896861367302,-0.016982624793651233,-0.04145640356122779,-0.0611108541762387,0.0054688883671115155,0.10752232196596753,0.014860566427346978,-0.05672044929915559,0.04185662693689458,0.012920317012609777
COL6A3,0.05134910348206678,-5.560286324480148e-05,0.011417736895664686,-0.010914060399162758,0.016537647998016217,0.011178308035395363,0.08401634072338704,0.008682819339048346,-0.04598851438413372,0.054567051365705006,0.009438403012977183
FN1,-0.01822645953601317,0.03167174791758527,0.011768067177962341,0.026123569355140357,-0.08836279731872938,0.07297574542689865,0.1607265483311434,0.03307008207533745,-0.09278457973508576,0.10705736463558146,-0.008447905826999726
MIF,-0.039407982652305704,0.042439435692940675,-0.04403497445413714,7.952750380097941e-05,-0.010523990381811767,-0.023510772623249594,-0.11453188451415008,0.040538875891291515,0.005500733189963946,-0.14387305515452395,0.0400392363235915
JAG1,0.07446719395199161,-0.002151971324214567,-0.010491599887688469,0.0003651498139737289,-0.04260611354119546,-0.006487518504676754,0.09769072929701109,0.008329786311316605,-0.019928230436659925,0.01866098570895766,0.05600085640157499
NID2,0.009533862073622246,0.010363704520740135,0.06671365360137008,0.028865558829356246,0.0006618050943254149,-0.02230017393441022,0.10714715730171862,-0.019500241229894542,0.021889614014943316,0.0810741596257917,0.03040445698404111
EFNB1,-0.012487180179395513,0.041917850116424626,0.06013416232480035,0.003830369486716863,-0.04335164521303318,0.039236966768888944,0.04879762310857407,0.023769436927774563,-0.017072291601494677,0.030617458363092112,0.013629257916866318
COL4A2,0.034756782295518346,0.05697078062078204,0.015422631331425232,0.046026885075850336,-0.025284985245705376,0.0493547382181129,0.116544667703833,-0.01529495396037734,0.011490248750797223,0.1304806587869308,0.03269211903472341
SPP1,0.004813092768756537,0.06522709557285304,-0.0013804640282783832,-0.006593592102446712,-0.11434536867150012,0.1420184534644513,0.07094350953876562,0.0029136838691755287,-0.07931601974806056,0.025215457182705518,-0.04013346973350909
PODXL2,-0.05997601915907094,-0.0240902651073561,-0.0009419478698990445,0.06449354813049436,0.008964404614629728,-0.008203313920563858,0.04453641667910863,-0.04607556588436213,0.055529347164097145,-0.03640844770957355,0.00993155063847033
IFNE,,,,-0.01206293924593835,,,,,,,
FGF9,-0.039319257632492714,0.057563557064387774,-0.006364684314748622,0.049693491796915845,0.01706727099621476,-0.012657153635091898,,0.0374073984135597,0.08621950236292748,,0.007611057191606319
ITIH2,-0.020268201978964298,-0.017518269686517554,,-0.015023744300989609,0.02798255949227085,-0.025436991808700314,,-0.021493015004711007,-0.015199993785302802,0.0756279111062515,0.00838497633626789
ADAM10,-0.014496404469704656,0.03999800955618467,0.021243953371598023,-0.017966490048309754,0.0055953301048316025,-0.0065894456021780776,0.051717333040925295,0.05262386267429695,-0.00990383021081872,0.010732148316008832,0.01136959734396436
CFH,0.04105338453674808,0.031191401924812425,0.014693585200888303,0.016528738789882313,-0.018004108830121237,0.039737686168585085,0.08549900727949696,0.0710828782207084,-0.036267637750165206,0.05395008567447536,-0.027404305655421214
COL4A5,0.05246023671620063,-0.01831584533917787,-0.015001566090066606,-0.03740963881926481,-0.07920548377674992,0.0015666723933388236,0.12671475461914442,0.01408698610241239,0.00787800242408015,0.013652021096531377,0.03385090157546905
LTBP3,-0.021406571412777024,-0.0008913983541208469,-0.035880337430477555,0.016124764373136292,0.037660167957323507,0.043246799627332785,0.050184683649528515,-0.009646755508973703,0.0011455088772928507,0.0911765050615661,-0.015715717636873693
GNB3,-0.011703600873581384,0.021161663391223186,0.030204538259883434,-0.015967243155470295,-0.03923282843627824,-0.015157115511903806,-0.007876859538052181,0.009868266923413846,0.026559484286364163,-0.022239103486329754,0.030383426325677497
COL6A2,0.029873196567008712,0.0812776618395384,0.041898343510310014,0.03865952128517819,-0.03170229619662228,0.023025307616061842,0.09971797048171893,0.019002984293290923,-0.11282939784823001,0.04641721952891689,0.00296747533181006
PLG,,,,,,0.06016099492849993,,,,,
GDF9,-0.017030966050306563,0.0785312662097242,-0.014734087311722141,-0.016549542485781672,,-0.004086451769583384,0.06944069914261776,-0.007370947160159936,0.012858606993605208,0.09877880781951168,0.03109321622425001
NCAM1,-0.020430819498706745,-0.03871545539685813,0.0378700262520433,-0.03441242070858232,-0.028278333036787156,-0.01832248854172823,0.022217059691350252,-0.016370414092558905,0.06277763354178977,-0.039249391268262324,0.07376289837927315
APOC2,0.05918884594342095,-0.010323941773242105,-0.0067839236663421966,-0.0008184946747606165,-0.08491974834691349,0.10092027553465498,0.002607796266932887,-0.0009113823117755637,0.045921039888319734,-0.059787888160125695,0.03613422331304908
BST2,0.04732715958770428,0.03856182231706782,0.023724338001648193,0.0072216399921799885,-0.09433937341482847,0.08161076838597138,-0.03599999640859585,-0.01604371401396061,0.07282295920082915,0.038155120588734985,-0.030476489385608565
COL5A1,0.02966632830110486,-0.006285878919576909,-0.037256225899271724,-0.01993436637398412,-0.015324271738450064,0.002747316960444715,0.13188194600056727,-0.010257731245010174,-0.0818794972444174,0.1344577132301079,-0.015980153591919156
CALM3,-0.06976370107558906,-0.02189493415126274,0.032598234858316845,-0.028808518542837405,0.07321681979253213,-0.034644608021647684,-0.038573276793767174,-0.037220168032173456,0.08840727670358123,-0.01895589789933221,0.056234286351030394
THBS2,0.026325191828387343,0.004777694213084581,0.004199614332870522,0.05373549234204502,-0.1184907704537015,0.007463043933657832,-0.017349941600972196,0.01076956178943995,-0.07752525090606267,-0.016357322009271445,0.03535758213410886
SERPINE2,0.018121677609031446,-0.06438688474503365,0.04835698307733928,-0.02276552429995033,0.09635475146432368,0.015703812428873937,0.010424929592682363,-0.032847231017166675,-0.044996820931041244,0.12203362491797373,0.019703655754793277
EFNB2,-0.01977468191517831,0.060301573078447177,0.01512813604861315,-0.03481115331596894,0.09072727481508462,0.04117075108755401,0.030863885637950866,-0.029639732341808268,-0.0468193597302282,0.06125126526621064,-0.018939548994543594
PROK1,-0.014586215931972074,,0.0037232719245693688,,,,,0.08415728505498571,0.06946813548207109,-0.026041707537585137,-0.02713334494751854
LACRT,,,,-0.015277542375007284,,,,,,,
MMP9,-0.001852930569292163,-0.0130733734090586,0.0022701443030735775,,0.013121183070077093,0.02255863484287422,0.11725445493549672,0.006324094273544541,-0.001443448500152088,0.03965456630651086,0.03292082402627673
DMP1,,,,,,,0.0820266893104431,,,,
NPPA,-0.03370471911950435,-0.023848491081968626,-0.025427102629205584,0.056302439545836004,-0.008568761782696926,0.03764701831066064,-0.08091278614567679,0.029664550322722506,-0.0342576422993132,-0.06146658667187666,0.02596865349544176
APOB,0.11847395055099633,-0.013794947670448351,0.024457080293819728,0.0886700128397878,,,,,,-0.028576362101677022,
C4B,,,-0.017705136281969593,,,0.12400635510929567,-0.025946703972483148,,,0.09991162578203236,0.047520855032985775
NTNG2,-0.02066273553827466,0.0355895270943123,0.032973884020126895,0.03193409156927365,0.0652929342238637,0.022659518281536093,0.01755644120728958,0.021976616065420524,0.01706847330008173,0.05738092784898145,0.03787661177422987
LAMA1,-0.027204898356965504,0.07002074900793828,-0.005490802463702656,0.014752247669005946,-0.0037138516372115537,-0.03022998107489156,-0.04044972780175416,0.04334337464928851,-0.05839526469577775,0.040313488214820316,0.052584821961913365
UCN,0.016429048039986106,-0.02311023334386109,-0.040089468923077645,-0.015967246234416796,-0.021700841967820204,0.12577885950841544,-0.03897711903083935,0.02706151457260035,0.05058013832739099,0.01327366727555444,0.015089140984995626
ARTN,-0.01577461624340937,-0.02089728705616364,-0.022504664277323002,,0.028327670648301544,-0.01814850646633154,,0.042587328566241416,0.0003386655786234854,0.07031728836991932,0.009490864301117483
