,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NGF,0.008642095961180393,,-0.016737156066525337,-0.021617582875109252,-0.016704340365386004,,,-0.02317333406840769,,,-0.029276263003469704,-0.022589439138795842,,0.07525578188181639,0.048058154582481256,0.016547296462601762
TNFSF15,,,-0.016407786445232116,-0.014994984263223477,-0.020282731347191916,,,,,-0.008133979596274247,-0.02471259513455048,,,0.026784527209079492,0.005132223657094886,-0.019286308088644153
HMGB1,-0.07789927886143565,-0.007855535953615645,-0.03443047009904989,-0.04844661778993216,-0.0265701278260302,-0.04815714912436808,0.06866739617891153,-0.0004842313465407581,0.04790163637620996,0.04489195526503635,-0.023243152467205815,-0.05032714110887709,-0.035687096212880826,0.00039416996611694327,-0.04018369241361268,-0.01695556258261104
ITGB3BP,-0.01339260908083826,0.02829959826227304,-0.0010680086562885043,-0.008080324734005042,-0.03606139989948361,-0.07565844704723512,0.0003628508045670888,0.03593423165079722,0.0508401547538687,-0.0022856165648243772,0.008189001668130738,-0.05194440329319968,0.01160186758252757,-0.022458122610032348,0.03685986885613545,-0.02109314225038167
AANAT,0.044499754889526344,,-0.014929409176559886,-0.013511377607525672,,-0.01860276178509872,0.034104317598919964,-0.021786342038405945,-0.024833331934726633,,-0.0026393295096547123,0.11531557684717306,-0.02461123740475385,,-0.018349076397746543,-0.023913211198992437
RELN,-0.007089285953966002,-0.03369008944018839,0.009019397185996099,-0.03128834789542633,0.0821426170223444,0.024321190288037257,0.02651860257235068,-0.022092166968309634,-0.003112064088151211,,,,-0.03077786992053613,-0.020229043540276777,,-0.03643188408778902
IL15,0.041124343265530015,-0.022625982632456423,-0.02614159794926957,0.0030466525504505943,0.03753519428702151,-0.031132809357499656,0.03392690305226818,0.10565755285101099,0.03591705599202972,-0.024515304437416535,-0.030286096525178725,-0.0032075836188380814,0.06811255932911646,0.051161609584152945,0.03986550705496972,0.010066521306042284
UTS2,,,,,,-0.004152719788121956,,,,0.10900911366838821,-0.01893760431333382,,,,,
BSG,0.012257793617315339,0.026006394797493622,-0.028672796849723004,-0.05225099756228208,-0.009534023068273636,0.04832907359978076,-0.03202860139302488,0.024312702949420884,-0.0007289402939549936,-0.02669792904209808,0.05135441004810228,0.010310587304578903,0.10558597173616427,-0.04552140511246296,0.01730378091421477,0.07458991230725413
ADAMTS3,0.003451477274219079,0.011625842499390106,0.019972067181418435,-0.04928209140685362,0.009136066630505467,-0.0027423280472232384,0.005351871659643733,0.011650737606961767,0.0437330362649022,-0.0250611900421558,-0.03329166604553393,-0.012283030923790418,-0.00910430907053822,0.022655129505305717,0.00973556624758648,0.012458203883995189
CD34,0.02890184346629418,0.02392477841125143,-0.009174077225483928,-0.008267364906007851,-0.020941840930970873,-0.009634210404119516,-0.029061927522124057,0.0187122281703709,-0.014250273384950784,-0.06919871363131927,0.006708064762991178,0.009801619872977337,0.010945230012344532,0.02281903460200826,-0.053489257961316324,-0.03351073043134758
CCL23,,,,,,0.051644583350910295,,,,-0.029761615563035467,,,,,,
PLAT,0.033121504591971516,-0.002030665023665509,-0.020864066978852205,0.03270851138751186,-0.005159300671493849,-0.008724937182926086,0.005840374765269943,0.06008845799071733,-0.013348426157278789,0.04388381132485333,0.06366496403858264,0.025121881180513516,0.060941014057994604,0.028946801171582992,-0.037510171533254796,0.05441511814854935
NTF3,,,,,,,,,,,-0.012736873024771361,0.08594068745658137,,0.011228401359908166,,
LTA,,-0.013060768104359109,0.04395267829015631,,,,-0.01965750826896354,,0.007269636022605055,,,,,,0.04340090621055693,
CKLF,-0.026497280541678745,0.013073191268579675,-0.017555130466717632,-0.0009501763014258829,-0.04595898263346281,-0.04564524605027511,0.002306523942820317,0.00789196586450505,0.017017541015570806,0.011514045909230403,0.004828747771795211,0.04960777591116601,-0.007018193247252401,0.010655506414297395,-0.03684607148654654,0.006330961320718853
CD24,0.012557810598925618,0.007894880264673675,0.026543252907629985,-0.01100942812745355,-0.008460885295836926,0.018511631830191964,-0.019699433968655873,-0.030164021478282184,-0.02447756166296473,0.011695392118106102,-0.03970365343500576,0.0054396173152503864,-0.04281838909700293,0.08613277970462378,0.044083477177586566,-0.012760751064407636
HSP90AA1,0.027415957944671342,-0.006000061868738202,0.022458270473748036,0.014529529293255976,0.026723285646060996,0.018809758076200375,0.02434776189540103,0.03015596083623188,0.038279242718533564,-0.011205118752419295,0.01469415502507502,-0.09997799169403125,0.05752996800821656,0.045611944240379336,-0.024969627366801708,-0.08981381540639523
BMP4,0.07958501533601242,-0.013845179812921288,0.02358531414214256,0.029222528578377968,0.022832393514049146,0.011493641121166926,-0.0002339793917933261,-0.0027155668187315365,-0.019625447233439147,-0.013895609089876783,0.015584246019024035,0.0075959462175139575,-0.03182725398970697,0.06102580570368534,-0.01909301082348407,0.1648478879374138
SCGB3A1,0.029664360860531147,,,-0.01609038275637009,0.0023271466991067542,,,-0.011062162096380085,0.0053513713613531485,0.024995693353438746,0.05531838312673004,0.021658281154316075,,0.009149128186382728,-0.03636256242332684,0.088950930587659
IGFBP4,0.05069534101983029,0.044061851630762774,0.005965352814959736,0.015351216531682648,0.02347063298113515,-0.038541152586751684,0.002036204486394371,0.03507619077278855,0.07171903788556976,-0.08433661804594496,0.020005084779075,0.010727621147835062,0.060203637705277764,-0.012099360650259345,0.06604198487318771,0.02783722749607411
RSPO4,,0.008794383478336524,0.04144076967415248,-0.01857091727564237,,,0.026756530923662796,,-0.010998865150989854,,,,,0.03907639138517584,-0.03257024075995652,0.16922710650453635
LEFTY2,0.058055619912507024,-0.013221174208291263,0.010451092457233422,-0.02882493430808094,0.026285178406759167,-0.02845862449358008,-0.009066915372078046,-0.02317333406840769,0.008395176891727854,-0.017142801710934068,-0.0008193467556743048,0.2259247130452513,0.07453402304628869,-0.031852671137449634,-0.008449873278547619,0.04646531766719574
PF4,-0.012430741742573753,0.12124495123447827,-0.012855717697080413,,,,,,,,,-0.001312992840591981,,,-0.02469508584455959,0.02032908412574079
ANGPTL2,0.049117116810064275,0.036776279680820784,-0.023242698032902347,-0.047215305029996504,-0.021176835033970227,0.0236591697420364,-0.08170211772483181,0.02701899468977591,-0.011425953087547083,-0.005167395793313956,-0.018068678488484247,0.010511794441509561,0.033982802186575733,-0.015857633236987377,-0.002392734782519092,0.06679818826122279
LRIG2,-0.016820555325941487,0.08886220682899296,-0.027443082148640167,-0.008928393355311393,-0.021624861327786214,0.016639725902373288,0.020932765348584587,-0.06796663797534082,-0.02237402625059314,-0.04161551952552291,-0.008234642063690843,0.014355494609339338,0.023155151826617062,-0.050560253329433764,0.026032268080915254,0.09456273975015833
ICOSLG,0.039183297416744076,0.006900067119644404,0.0014677924429023317,-0.029864334072331432,0.0038142888938772516,-0.042690412047941405,-0.027155171682559678,0.06053584566625673,0.02426968911055864,-0.03916237308273571,-0.00314891406637576,0.02976520020507266,0.011861671987507583,0.008538255476439601,0.03168218265022159,0.10995417041626146
WIF1,-0.01546619909745899,,,0.05249494142618504,0.031569410563191624,0.05154795212141061,-0.0021549443222383603,-0.05308353547805665,-0.034045195627035715,,,,,-0.0217732217640242,,0.03000789523757159
NPPC,0.0018697965102087981,,-0.0057232141524101296,0.17906423847017952,0.12058920248734513,-0.024305391798202777,-0.02583773018096388,-0.002985080385322726,0.0034934459902057086,-0.026295408784140998,0.061396025905548074,-0.03970859137264448,-0.023348886710734266,0.11376021788143527,,0.009973845017374751
LYZ,0.036450042570459196,0.0306697358623991,0.03752531043211905,0.06795504521763121,-0.003946576080154894,0.01488567995935624,-0.012624666247816687,-0.00934654809503854,0.06097805570327053,-0.021417196900007318,-0.020167153436929895,0.020439222553524913,-0.03430187198607233,0.0206133441941552,0.11917776364748844,0.017266560482655357
EREG,,,,0.04758921354903642,,,,-0.0238385886191864,,,-0.01785110497138021,-0.006600913246233241,,-0.029172769311570316,-0.0021044745563409805,-0.027194803531916223
SPTAN1,0.00512958340331537,0.05205416385590664,-0.03148719985157021,-0.09039413510039523,0.0016456796119248564,-5.204893691921754e-05,-0.00640163593296429,0.005135742689842017,-0.01470079233447148,-0.0912228552458717,-0.015933962228488092,-0.021211027566599365,0.017767955261262743,0.079673274908065,-0.04945332081011159,0.0015877259299740903
PTH2,,,,,,,,,,,,,,-0.037249131959387005,,
LIPC,0.0109513875181729,0.017600682225239993,-0.023102682161474677,-0.01797970452094114,0.010635966088041937,0.017203834721710283,-0.028784220258714945,0.07396869582784558,-0.01743278431065555,0.02840739002904911,,,0.006625912513397818,,0.0236355378755155,-0.02261244505325952
COL8A1,0.0778896319388134,-0.027272597149733974,0.018850214016299438,-0.03712218719018253,0.05857990330166912,0.00699400590938911,-0.028381480149995107,0.04745541390973503,0.016571064603204462,-0.0014654694377166828,0.03411584322946702,0.05122691114846482,0.02380618699962999,0.009497341437380818,0.01122638567194327,0.039665585149028834
GSTM2,0.07027842600588585,-0.026033339835048585,-0.009230777776500498,0.028926055290883594,-0.012204511470804022,-0.0007234965769865577,0.024527588405657153,0.006523523479338918,0.008656339426370898,-0.025553868045026924,0.024738246070347338,0.042629034409476865,-0.028745529067199384,0.08725279748089763,-0.018655807345152046,-0.010465454189207501
SPX,0.035920919858060237,-0.015733278929166428,-0.015319298159768183,0.10336927401565375,-0.012912875015441673,0.08647622853162445,-0.00969641322197198,0.0015985790279686605,-0.018255393966757526,0.011528234503873861,-0.025558201768372035,0.05285479276532586,0.0003873015315980696,-0.037138422496382086,-0.056072987209898284,0.05084635973564163
MFGE8,0.031124535744331713,0.0037972825885939174,-0.006945900175991897,-0.01045663141837692,0.033428876396438954,0.011834966302839773,0.024007169595013277,0.07257780905349015,0.02449425911536393,-0.05977771387878862,0.0206959148886018,0.0027521924581182613,0.10271562093722852,0.03219134065045028,-0.020121399412144008,0.021682375208191672
TGFA,0.07034085235250163,-0.0031718280877210095,0.030658836153020685,-0.08117369291929809,-0.06023865384420732,0.000381606776525612,-0.04528805036420157,-0.052020257338799974,0.006087369896027105,0.00928597335821269,-0.01914894459535908,0.019924374599874183,-0.028093035008831944,0.02745842596596495,0.06500166141213042,-0.020117527443095015
SLIT2,0.039202602614183256,-0.030978147756225746,0.02167179179305066,0.03291590855381363,0.06363467600990967,0.06764648487113421,0.0789036933858869,-0.042743027461331747,0.0018075938860373118,-0.03908352780774487,-0.004318652714792732,0.025547635474981827,0.022338113417947218,-0.003707032730814682,0.06475996759300445,0.03960000231219615
PLTP,0.047616471918486676,0.022124717350915323,-0.07965846887793161,-0.013988199263219004,0.0050314861531635885,-0.023493485388972037,0.030409738850577885,-0.0090767512174598,0.03440552644966884,-0.0036401263570396557,-0.009865952699940792,-0.04033319790093129,0.1194995724744847,-0.0015347501899716347,0.07262037507559872,0.08567218661058519
APOD,-0.0007858139487892437,0.010894531704223227,-0.03502693464715249,-0.02706826283539372,0.013010943688721029,-0.07758303516663712,0.032680470454534906,0.07078511098942362,-0.0004367049006601149,0.0067539197235640305,-0.02097138775887165,0.022843197848424,-0.10727194617800262,-0.02137318625732883,0.09172671239727448,0.02577315548747632
B2M,0.09073878682088882,-0.026601298824239682,-0.06535530213227586,0.060821277085003615,-0.00742711861482652,-0.04277813690141568,0.013159558488860874,-0.00705431198952942,0.015507988165079716,-0.04713055670594303,0.03783141053553439,0.0680385942296506,0.07146804995226479,-0.04730211121130182,0.03276059346360003,-0.002997702189582864
OMG,-0.03640057074730419,-0.0023638533418747685,-0.009647439491613062,0.0064043734983873545,0.0006376271306891854,-0.04857060953531245,0.02941926944224694,-0.019446815991179575,-0.034018948627594615,-0.01164617832742402,-0.03525979363307309,0.020766788374911322,-0.06224282839357414,0.005360360088112825,-0.05365512695822972,-0.017108782876170407
CXCL3,0.02165200533321027,0.04470669146344177,0.06443576400320314,-0.0030695321629289796,,-0.024424536963779973,-0.02068094330900801,-0.0018956564831996054,0.12541816913465037,0.10815483338867381,0.06427253977350227,0.007066922513316929,-0.01733124523261511,0.061558943423894626,0.10177292770842176,-0.014069276327450482
CXCL10,0.015931278461451794,-0.0398440341221255,0.000996151098013888,-0.03681888931783492,0.01764779469939923,-0.01701421186176698,0.030922312165439492,0.003885578600980338,0.10075559000446484,-0.007783993078119238,0.006397024051081089,0.1505481658904156,-0.00033472195844927726,-0.007903357856312767,-0.019897754178807257,0.039515356913295774
RSPO3,-0.023349944683209584,,-0.014929408073445578,-0.017979693435571306,0.09688929564292371,-0.017576217659924502,0.07205446359536218,-0.04073829006008874,0.058589769805603355,,-0.009202921409615566,0.015142135713195106,,0.06834538212817354,-0.017599235000438473,-0.013775294984547425
CORT,0.006105818010570811,-0.005462500315436684,-0.033480343961368314,0.11434473842265608,0.014271277532625514,0.051738276065078845,0.036583734372167026,0.004826573082238827,-0.04598428962273977,,0.00041543774116692547,-0.021961707360198694,,0.017720682051930482,,
NCAN,0.04621203660112835,0.013380387858484423,-0.007149957121789944,0.01657056387975618,-0.04679483441855529,-0.010581454381209584,-0.00820415932702603,0.016163612900331033,-0.003579211114108879,-0.10684437014658099,-0.01911265509092887,0.04804536862298994,0.10099080481584265,-0.012966870484522192,-0.06609169357082474,0.01244866532790306
PRG4,0.00017785789431748524,,-0.014734681938105131,-0.012873395949454058,,-0.02646175974679758,-0.0292178515299407,,-0.020265309224290477,,-0.012435451407250138,0.05815314049842504,,0.020970854533424305,0.12598111755527613,0.07219165286542754
ZG16B,0.025261112892962338,-0.014296303456537401,-0.017101400436956838,,,-0.028569722031492512,-0.01561967479845453,,,,,,,,-0.02194435201796696,0.02902151822953031
TGM2,0.057814371066338834,-0.061726186761474004,-0.013614504042589157,0.033590070325856654,0.019838211124412853,0.009395045516353784,0.0793811455562277,-8.0063092400841e-05,-0.03520018156080031,-0.013439586800979529,0.046012794650089894,-0.02103564066478818,-0.022014028197044906,-0.011464450400643379,0.062459888467578,-0.009414266642701341
VEGFC,0.038627784878948614,-0.018357004182044636,0.007234767497871101,-0.019816422197272855,0.02236892491190272,-0.011249270731472773,0.051147356726029346,-0.02693750134334118,-0.02068155583584441,0.057645631838379445,-0.018465964919094018,-0.016447492085759727,0.04245060026311284,-0.012136921989213123,-0.042284678900480654,-0.020573119125553103
WNT6,0.004557757846624486,-0.013221174555274412,-0.020379962400247486,-0.017738300237982063,-0.014803163817340193,-0.026021675693472933,0.0428400495455284,,0.0005924042692438046,,-0.03784174591017834,0.059625264099128404,,-0.031085107785230444,-0.010705600197771382,-0.020822195780569222
NRG4,-0.007529344179667825,,0.04557273536270062,0.07926964928763036,-0.018121809048425287,0.0015867786283976658,-0.011600056052199003,-0.030009970451731316,-0.024127447162746868,,,,-0.018356408840545943,-0.019064306261296675,-0.017599236972892833,-0.03131338876788956
PMCH,0.05574252561556845,,0.011112474002095392,,,,-0.0228628777320665,,,,-0.02576568726931667,0.02416784736745208,,-0.01780801464072902,0.04887995652827239,0.11546546488090573
COL9A1,0.10614974935579533,-0.02289456113998146,-0.01872948193008864,-0.0448935688003794,0.009523225984327892,0.04810762501507508,-0.028001585350633837,-0.023508119695294958,-0.014910175133537946,0.02377142150450253,0.06076238896914983,0.019953310410985522,-0.04143953711768908,-0.04466512759796099,0.04112938152992558,0.10890941316805267
GDF11,-0.03272884574802917,-0.02806865928233988,-0.004446787210114833,0.011303703813345597,-0.022246824440412684,-0.0025275407084605697,0.05055340359106933,-0.055701669893973876,-0.045626542935860805,0.07958225720273261,0.0013369130808160285,0.004822687147558746,0.052257574131270926,0.038111177594861496,0.08985941344986273,-0.03129572740154988
RAET1E,,,,,,,,,,,,,,,-0.019306237913311687,
IL24,,,,,,,,,,,-0.0192102755540321,-0.020652258744321632,,,,-0.03500732694913203
SORBS1,0.05839967050031374,0.02638479035598719,-0.033944764035971596,-0.05409430066967909,0.0005310365384225545,0.03378592004058351,0.0022381552751342664,-0.008278210120139955,-0.0376649004286179,0.025880631755860535,0.03169133845055464,0.0658338617609465,-0.0340055462992607,0.025848634761471628,-0.031638346727212635,0.005212535187180153
DLL1,0.04000035299707669,0.04944111419363725,-0.03301987863276814,-0.02734012939184019,0.008382007101660236,0.025952227272297776,0.015565769502608831,0.020215430073550495,0.021263956161932416,0.02059082709811259,-0.04444567858690425,0.09612089483704254,0.012990051513225421,0.0031374241309983513,-0.011992440131200188,0.04110853500930656
TLN1,0.0981603984456552,0.003952666126788955,-0.07560494505251542,0.005344368701785566,-0.03867038126186963,-0.06216792268197457,-0.009700359129876745,0.04777377843378728,0.017723424676995385,-0.018799838729316187,-0.01273364513275827,-0.023501568935358597,0.08472424909359216,-0.017732527878823567,0.009328350234631388,0.04281438630117045
COL2A1,0.04696189643330642,,,-0.011497895500126606,-0.01603738570172298,-0.024424545275720595,,,-0.016839256505303286,,0.06278060661687827,-0.01124457733942004,,-0.03751545177112778,0.03917316521635052,-0.028211682549878662
SHH,,,0.13399450674995322,-0.0291479430185407,0.024052918894523934,-0.019200660324165408,-0.05696367235310444,,0.06955660061709946,0.032397983985841705,-0.008466203118672406,0.0017544334071581164,-0.020031839529807804,0.03117768005249548,0.028709268065290148,0.04057663987159997
PON2,-0.00838098929075984,-0.05151982904146609,-0.059290814070447145,-0.0022520333892693963,-0.021067520853948245,-0.056935163381398445,-0.025065255407541582,0.008172459710024503,-0.027186561594452364,-0.12996234470689638,0.03919757958824635,0.07679804756513467,-0.000696379294625429,-0.06437657766278253,-0.057708127593221935,0.06746513184549914
ICAM5,0.039513831888184164,0.05848917847580025,-0.023864455009660668,0.024542952471466897,-0.007597836220609683,0.06979335484496735,-0.013299827519161474,0.016813629061403726,-0.031386309342345285,,0.0034503597372812053,-0.04071850189814097,,0.10630737922458974,-0.037950639093780734,0.023646654753745115
HPX,0.04767284958332967,,0.02909411852734437,-0.006607523339487715,0.08352009683816779,-0.0355672264970863,0.01525552089548787,,-0.0033917549822124905,0.08045198268404136,0.10513742372174834,0.07824866155519505,0.016390443458111005,-0.003321974376190281,-0.02999592510850506,0.061370802015629916
