,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1
BDNF,0.01910987583038907,-0.03507958647017808,-0.015757263289802412,-0.054425567619820016,-0.005624393800823884,-0.028588853934230142,0.0013732376749229123,-0.026189589793035088,-0.018172863681340596,-0.01785390160061541,0.027689346276535073
CCL5,0.022735047908121215,0.003290699083698946,0.03410883218608124,-0.007059444833241177,0.024543472168600953,-0.06040963907516085,-0.0213982115809293,0.040830938126582915,0.016316927900953234,0.09478268211453633,0.0029558633513611797
GAD1,-0.043494583002099324,0.012918411990792843,0.04614700189119427,-0.011867741677072769,0.013585937401246848,0.06529812968338629,0.04768151300139648,-0.016904072470998743,0.04667857967096604,0.020464617798539916,-0.02373602296661512
COL14A1,0.009311448359117383,-0.04040232683567546,-0.026111774568031165,0.04634335703493336,-0.01895836166876001,0.01673097667690031,-0.0327933951763761,-0.0027134827734800167,0.011739035467619946,0.002312146918349502,-0.017598971472598226
HLA-A,0.006128251215090812,-0.09549858535256661,-0.008036817533213357,0.03893044374405653,0.0682032741436518,-0.0688923405067491,-0.032922477977248614,0.1258291871735799,0.008726584739756809,0.029674068494841298,0.036657396352329445
CD5L,,,,,,0.004505942782096583,,,,,
FGF18,-0.011910876015174387,0.07758455406503857,-0.007054585491688091,,-0.014215840195636868,,,,-0.021534478930135964,-0.02366134804798976,-0.014197360744939968
ADM,0.031625520837527565,-0.020489618900917203,-0.02125549738291672,0.043324852890908414,-0.036234704326437724,0.05701833634695365,0.028883990707262972,0.010687558887274354,0.04385154682303142,-0.011608018848048818,-0.01960668341186757
CCL15,,,,,,,,,,,-0.012313369871899215
GNAI2,-0.0024083160651729193,-0.06912899416566139,0.009161853933589101,0.027201020259285436,-0.0515667369273257,-0.017072275279944947,-0.027442581793771008,-0.08315932919086128,-0.03646911130503106,0.0515186153542256,-0.03405366838742515
HDC,,,,0.002737576385571898,,,,,,,-0.041677125204001825
COL11A1,0.04962277106217929,0.026765486086905602,-0.04778659818057164,-7.089932405550135e-05,-0.027150685196287733,0.02173721949378302,-0.009754225124414062,-0.04250057393153991,0.043418704249130545,0.01959926150391235,0.04452013035902681
NUCB2,0.052456480220126125,0.019537857106696192,-0.03200063283529049,-0.06466506402604627,0.012858817150192697,0.028643151161957522,0.01996938817340738,0.12422378153035527,0.036278036638214196,0.06769157170763712,0.014046869144760341
CXCL1,-0.023777773178918254,-0.03438488337980622,,-0.01109247517568047,-0.03001915906635111,-0.04100972684649036,-0.004900731503619884,0.047304638202756634,0.07647467670315124,-0.03905772024313004,-0.0167029106280598
VCAN,-0.10280361141336497,-0.058893279375115536,-0.04476038718009456,0.05031340742879837,-0.007752600301440016,0.0022519110684237897,-0.014077568805462203,-0.023033530018177064,-0.047569941567049544,-0.002103038455418628,-0.06708800937248796
MMP7,0.024101446786936754,,0.06880938061960871,-0.01422847221239282,0.0702791749849827,0.1029216831884783,0.032523040099247516,0.05493507359019723,0.012419934221490514,0.010885895295029091,0.02536854014270265
PTPN6,0.022041362973971808,0.03575408356780757,-0.012406208032301221,0.06518130640790838,-0.0640942553952127,0.014852939927992562,0.014627845140216459,0.11240900170509087,-0.0008959805975054318,0.034203353127162696,0.006172023049057701
PTGS2,0.07492531278770685,-0.025651384383553865,0.0038055083174885736,0.006054358197034422,0.05594149330142393,0.02165917671652315,0.058877210694053515,-0.04280910505987974,-0.018863687187620392,0.0007865504924031289,-0.029602256097815235
XCL1,-0.012959459374523162,-0.01683673735499683,,,-0.021519859979486584,0.2972751113279606,,,,,
CD58,0.026531734782311578,-0.06630307365699205,0.03426543050426567,0.0535601184775044,0.025009265660525637,-0.07684243124200717,-0.012474102692809203,0.02751472139360115,0.03714801221950367,-0.008778776890618099,0.0224857482119516
TNFSF14,-0.031771877461010845,-0.02240548632277845,,-0.003474263607482851,-0.03470174741578885,-0.03897605854800896,,0.12651472017713586,-0.03677062263970299,-0.019771028902660786,-0.029533350708440004
CNTN4,0.05358226241618262,0.07918061946937956,0.07555912944722294,-0.0154679797295758,-0.0042333185125235494,0.07311117816047549,0.06664248618904026,,-0.008927596146050217,-0.0027748300225606337,-0.02095196457799415
NTF4,-0.016393148583728694,,,,,,,,,,
INSL3,-0.011910873678925574,,,,-0.015108205307764098,,,,0.056098939456911696,-0.01977102699246105,-0.016859796343461027
BTLA,-0.018906176296066758,-0.017552859185891993,,,,,,,,,-0.016302580063197097
MFNG,-0.040743211487179805,-0.06651759523790365,-0.0490980006091301,0.01860090961378843,-0.022761775309233664,0.04470387755827826,0.044672728158933375,0.04787123566661286,0.011325854063168455,-0.001224915778233719,0.02321276603354462
ICAM1,0.03193137001114201,-0.031185716620262413,-0.04663082530261917,0.026147192238393166,0.03167168907567195,-0.014427139502333475,0.04253166298344617,0.11338083613468002,-0.022849004063400166,0.029108982524900746,0.029272519353278348
PROS1,0.021843102632512802,-0.041563930742252383,0.004567470777632969,0.05905114364600293,-0.03869195891083034,-0.028075470650820753,-0.028347536405010573,0.03259262062123082,0.061192169137173714,0.016158136209707154,0.01617488596549997
CLCF1,0.010051767269432566,-0.02838518654716977,-0.019273471876465116,0.02274315592145784,0.009066624370413367,-0.0406877952090429,-0.018183237317923474,0.04980304749688928,-0.0374922978030106,0.009529008005699112,0.017369019905120315
PSAP,-0.009028706554202093,0.014399029631937363,0.007483470053004673,-0.03522498569120258,0.007780964803902507,0.03521214743074557,-0.011239633504970467,0.10671075671069805,0.06410822713863416,0.00577213175756118,-0.03025506090344276
EFEMP1,-0.006144042862894452,-0.07616886158890619,0.006058430359733188,0.03306974864148406,-0.0198930144316386,-0.06659047430992297,0.030291170669044295,0.06246550514589901,0.10490647079656039,0.010653360617525575,-0.0049018422967164604
C1QTNF1,-0.04810214589523254,-0.0017028142833517142,-0.04276024128690377,0.06147439729405263,-0.04461966637190246,0.013573856772355626,-0.01904384050076463,0.0891110725048041,0.020888749590549958,0.03530467299773167,0.026418625688152845
ALB,-0.0211460557281576,-0.0027846042044620475,-0.019832425217982723,-0.007405419491208935,-0.016494197551158444,-0.044784613916161786,0.04554635826816937,-0.05688951498937111,-0.015586466943422042,-0.01052454607588349,-0.019064392394900313
CCL13,,,,,,,,,,-0.0221773151142725,
EFNA3,0.04118485740809659,0.05653385922037996,-0.0136357915665031,-0.014056862360664547,0.021520409099653446,0.05073986865295889,-0.00903566641923315,0.020921595566452417,-0.000496558486905572,0.03028570236786525,-0.00012720969769285424
DRAXIN,-0.016525378061268473,-0.013342628448965584,0.015870307560344805,0.04277443132752862,0.003601169907073681,-0.024216251200703556,0.003934843705868174,-0.05836923023264141,-0.07760712948338402,0.04026522127243428,0.021997620994624767
RAET1L,,,,,,,,,-0.02160665828629711,-0.024019954343846767,
NPTX2,0.02992656813534695,0.04562079998429947,0.06699095973266968,-0.041736843485629525,-0.01025095259982556,0.01243115626875896,-0.024949129599635064,0.06677301627554005,0.0687033593699974,0.06875309388336372,-0.0034430983870127343
FGF11,0.04864055743989936,0.009813146334538614,0.012609320132552056,0.07088950940947389,0.0189249964067846,0.030694171382005943,0.007726801122337628,0.02224155526169075,0.0057275900356010614,-0.013315200550778242,0.02190002049874443
CD59,-0.0288543416013251,-0.00508498508290271,-0.0302207332917104,0.05006608192801809,-0.029443404149043898,0.0075476127946025665,0.017640027131752695,0.019833982938765992,0.03848113312874904,0.03900830809601285,-0.02158345653559002
COL9A2,-0.04604323843168235,0.0012438895824631415,0.05278772821057011,-0.0011201831168862867,0.007534576403900471,0.03556037592316126,-0.005101493927870551,0.05895321016439167,-0.010442918660691592,-0.020490092965948,-0.005984721015847339
DLL3,-0.055664236914873585,0.026630905533692517,-0.00835192823466602,0.04539768375256403,-0.0029877166886242983,0.0017524842495603022,0.01436810077428636,0.010321270206922764,-0.04873197481834043,0.006799109238855861,-0.015934329983778774
FGF5,,,,0.061673010125678045,,-0.01701268346845379,,,,,0.010336128495707394
LIN7C,-0.004016311009783503,0.02010976364339288,0.05730376925838654,0.027994880601468083,0.016875438047964833,0.05476952627483446,-0.00020623808827080288,-0.03657068003442396,-0.04446221629012855,0.023816793074482857,0.01218784024617276
GDF7,-0.02125247603211066,,-0.028329290229754042,0.01279295810666145,0.05022177019789788,0.05387961992289004,,,0.004131732333005965,-0.016072690920264008,-0.024049693036642183
PSPN,0.017983695824432017,-0.054634197253366296,0.02207965120665705,-0.005824375478758559,0.02526978537729304,-0.047834620105957806,0.013519756878583535,0.1211519367412512,0.025799031912534052,0.06925206350099655,-0.00864191583198158
ANGPT1,-0.009523996260605069,0.008317150699609269,-0.02286381961049943,0.07001809764660319,0.010651584310171873,-0.002131087834996159,0.05804361324059546,0.07176792076268017,-0.00645346426781439,0.01654575361723094,-0.03077842623908663
PNOC,0.050773799739031705,0.007094486204117197,-0.0018906924713559343,0.001963043513711258,0.01847921716758433,-0.01574826757028285,0.022466288676033293,,0.0008376088570284077,-0.01905483154627771,-0.017400874987195895
L1CAM,-0.0003668525663973929,0.04999599376368431,0.017970527163909043,0.038853350898115986,-0.03801696786118859,-0.003440397453523596,0.026209673477092504,-0.04381966174213041,0.02369830246423631,0.0627171890022966,0.05777206815473869
APOA1,-0.0028044367802105875,0.0176627148233953,-0.005518550107764853,-0.040673012202227896,0.03543119979296923,0.03377210831546441,-0.01382927524979459,-0.05051262101891235,0.07925785020541413,0.04593800196421348,0.05459388562725
PSEN1,-0.03858624046106242,-0.006016389731493963,-0.02997819856276025,0.03166972812177722,0.03674985567083053,0.012858760064235848,0.0006994807709316589,0.013108244145236638,-0.017191722081309722,-0.016948899235796004,-0.0077761204602344305
CALM2,-0.04846320784926047,0.008117130203026436,0.0809664420702689,-0.07610844307061441,0.025551692851120186,0.07173920667052862,0.04524788246257954,0.05728437276765211,0.0025384704454267932,-0.0219868034373567,0.046214703186078586
CLEC2B,0.00031875494915144595,-0.021363031815097452,-0.02904829925206448,0.10627304327569917,-0.02329244077146545,0.006909110025533215,0.034121486184566154,0.06064257095300325,0.020540365110401103,0.015992302090338934,0.03092603122681298
NTNG1,0.00015941630297584014,-0.007037904466203454,-0.011638110644770437,0.04920988019545086,-0.00011264194744170163,-0.045230226339494,0.030477577309885682,0.013092599517371947,-0.03636439822262211,-0.01908261120864739,0.04930650296128878
LRIG1,-0.021266412406478204,-0.017074385712865226,-0.05149261451605634,0.059267956332001374,-0.00760742605470021,0.014787426920650817,-0.06467017417058056,0.027625335687863423,0.028616579731619487,-0.015438056697532142,0.00767138765653034
CPAMD8,-0.014088438234180716,-0.021376983121455657,-0.039457050504918094,-0.017192342462079208,0.016402621958915505,-0.03837840075361334,0.043734161666152245,,0.03790921856129931,,0.02919479638313761
GHRL,0.07308972531337442,0.026553680753524295,0.10253572546900927,-0.036561940960745165,0.008683105906326087,-0.01897400651364438,-0.020130844164517582,0.015701755886034886,,-0.017385735763936747,-0.006215905457449824
NPY,-0.015290544038238693,0.057337133264172155,0.04425490583239354,-0.007204043726482128,0.025802432633345636,-0.03581949642138798,-0.0346021210049134,-0.05593336625649333,0.04520526077755407,-0.035027119820748145,0.058803446913908014
MMP2,-0.050638815752600486,-0.019650942851407265,-0.049234498229320744,0.010923537384945422,-0.02242573580330757,-0.0353884468584898,-0.04695891096495322,0.06835155414192683,-0.001990642882634468,0.06761284858863467,-0.008441248373139457
LHB,-0.012269965739421025,,,,,,,,,,
PPY,0.0051913805992045816,,,,-0.012247728279867729,,,,0.10131056137922949,0.051934959842964874,0.060906521455074754
ALKAL2,-0.012091702275088396,,0.046784580398923824,-0.019493256854945032,-0.000937903892318254,-0.0019442904955260427,0.039409784800436644,0.030426274074434958,-0.0033638606242309445,0.008701281150482307,0.004277758794098114
CSF1,0.014713034015864055,-0.08767931698805816,-0.03469805499756642,-0.023275816210447997,-0.02364525600528158,-0.023641312597303246,-0.015973580771278927,0.020484875155968186,0.03113870408239219,-0.04173500715667148,0.03231806051836614
SEMA4C,-0.020137479402369252,0.04316237392069082,0.03173068541516188,0.0589166748037547,0.03341820036534862,0.004623763347317668,0.007491444616843227,-0.02450431504501845,0.047736476863515724,0.0008633691892253664,0.0278440948636812
BMP8A,,,,,,,,,,,0.17935846648091086
ICAM2,0.04995526317119902,0.024587940188989618,0.02848933693375104,0.0007410418403150079,-0.014547678745928246,0.01734757298264049,0.051657966532568725,-0.16103122721757415,0.017538488293091306,0.04042608665037687,-0.0023317615767274487
SYTL3,0.04516788930381021,-0.04534748094469234,0.05461989803265261,0.05365267577939491,0.016755651190952264,-0.04840893920848269,0.009053817702040534,0.04354734554958758,0.05076033989417096,0.03902087215672566,-0.029905433681729716
IL1A,0.06937220550574,0.03705522885526791,-0.02832928650831373,-0.047286673953752835,0.000541518597426558,0.012331369686222943,0.026402204227268248,0.06776894252962792,0.03680846513985646,-0.02563676545669223,-0.003279790684027115
HLA-G,-0.012959458204175135,,-0.015301057464764385,,,,,0.10238731543031766,0.1095035799371218,-0.0291501374206619,
PGF,-0.012864639589359158,0.039800013864687595,0.01736318883210371,0.08693862040485023,-0.04079583915505261,0.03211479403307773,0.03978004851834899,-0.09404147842041322,0.0028639484360564148,0.02872370089675014,0.0216012932576366
LGALS8,-0.009251294238119614,0.03553838429239541,-0.01953417845543093,0.04045127660844008,-0.009940570229488107,0.025237655296930787,0.033680818075734864,0.10080835261686036,0.02139604099097677,-0.020049412944818906,0.017861682504796337
DKK3,-0.0029975281403827464,5.91863954950088e-05,0.027570015121681637,-0.044910489565485705,-0.009775285656337318,0.07160139535911991,-0.002869873822556239,-0.1411371488210129,0.003682136395135931,0.037542815787325615,0.018104936520205644
COL16A1,-0.0007013419830619861,-0.012243410213686317,0.04593201447068032,0.02336029566664778,0.010847413863059258,0.048368191981211596,-0.02728487548564722,0.013921499560317494,0.00829711650589206,0.06479794159543134,-0.015870538870155052
TPH1,-0.010986496851891778,-0.020984280103969077,-0.016213604125332678,0.15025643128164892,0.012687039509709277,,0.016584457662087285,-0.05922892176127322,0.001635924091765271,-0.013240555872820064,0.06084016946067959
TNC,0.04580719836182489,-0.0635074573945216,-0.012992925666435774,0.0800535088492838,-0.00913780528101499,0.03967022381060319,-0.011488124757294185,-0.04417518331452858,0.016340106485251662,0.006734601032357693,0.02857764006182063
TNFSF9,-0.021252477461676283,0.023910996177461702,0.015147664859328175,0.08689219139268198,-0.023067510458627805,0.10619750680531681,-0.021034014730250378,,0.038393174648316895,0.006054202830859093,0.0482099520346259
C4A,0.10549914520876276,,,,-0.014519067545583459,0.16335205314043194,-0.016686187547293202,0.04076189452050712,,-0.016242203904698,0.020643732143204738
CNTN2,0.015331117310353769,-0.018906209708473204,-0.04479390529161168,0.014831667770150903,0.022627749929603667,-0.013061545230239325,-0.022137446607544697,0.011016369391624604,-0.04173291853861381,-0.03693667430047823,0.053466452590239945
F7,,,-0.014081561449507842,-0.017192332469314658,,,,,,0.16628872790367014,
LUM,0.01823701767455577,-0.03842775558249052,0.005487230061600093,0.06444923877088964,-0.019491806833761116,-0.04382114197777329,-0.00965004062915859,-0.04928963085411655,-6.185810553354428e-05,0.09600326217364899,-0.03369733552985545
BTC,-0.013866787572341601,0.03943398334775605,,,,-0.024951634638418877,,,0.059574951878662546,-0.01555385472508887,0.021710742490530212
APOC1,-0.03636483326410186,0.042771293039078485,-0.09740786509593663,0.04892493235463068,-0.01172443150396041,-0.05630765090908226,-0.009348080994510075,0.050840228801107105,0.03199523839673668,-0.09181806382252597,-0.03956393579360426
PKM,0.017791479449092294,-0.036328884547830426,0.025298179556371335,0.04480907694441584,0.018868267708323394,0.045080028415130965,0.017778075077059457,0.0621080647979698,0.056280185447267754,0.015976147877102793,0.04417501933219662
TNF,0.003586143981755967,-0.01896074450131211,-0.024140982328661187,-0.010336485833184618,0.003812242384361301,-0.055536552012491094,-0.013553732403739575,0.04369189350884761,-0.021606664179518016,,0.005160866475935792
GNAS,-0.020561597026937634,0.013543181174240807,0.0676548692208336,-0.010481162500218359,0.003975523985402521,0.03221212453039531,-0.013908445140660317,-0.09887922150050203,-0.039061676734320115,-0.044355507536988095,0.043818883743601135
BMP8B,0.05871977091556978,-0.004607037410037116,0.04844109950620562,-0.04726704739686838,-0.021079014023379566,-0.06387603632677465,-0.018996565924288136,0.07524486215221945,-0.021454977605035213,-0.005498378616374722,-0.009699413382906091
LIPH,-0.018428831317589614,,,,-0.011706337468390842,,,-0.022183846398756743,0.01145345867907488,-0.02552414654448618,-0.008281501601018077
CCL28,,,0.05802712440539255,,0.027767396672029286,-0.02543130318373563,-0.015053810822137418,0.16367344577190737,,,-0.011750477028582536
PTPN11,0.0054446299670900065,-0.03636581027778649,-0.0775371645698786,-0.019094171810517157,-0.009747149460123202,-0.026167458888246998,-0.0014573537905484763,-0.05905033997011053,-0.025653547990392538,-0.02052452982013577,-0.04780162278775182
ADAM12,0.013986572979151103,-0.031483382226795024,0.027483218837032947,0.06280779306093212,0.0004043387016049543,0.1133887630773395,0.00731694779712368,-0.10413384830739833,0.027295408235736927,0.0760503921471849,0.019047644650163925
EPO,-0.01878787673177206,-0.022517197604716106,,,0.03268876587038007,,-0.018982330942736696,,-0.025018856656860256,-0.015377260373993406,-0.012495655762171926
EDN3,-0.023388295093836928,0.03941320328233879,-0.020197115225088588,-0.030462387129487695,-0.004662692817551741,0.0057263672779416155,-0.0014369516310582288,,0.05090521366095593,0.03620355290783034,0.12573280323475242
CCL22,,,,,-0.024661067209069222,,,,0.06781858849537187,-0.013492876564712875,-0.019309062649724994
CCL2,-0.041353303052978574,-0.0504347518443645,-0.030978689492530093,0.043145039591873414,-0.012429175000906102,-0.05865127734694184,-0.06061763007552015,0.08173874794127142,-0.030390240128943487,0.03526340695838679,0.05419272621669525
DSCAM,0.021812136085596595,0.05361998746256701,0.008295682274179941,-0.029258285786699586,-0.01226847008880527,-0.02881458648632958,-0.03518023299480564,0.1133591890683696,-0.02912793785653065,0.01608255696615309,0.0834419828906093
ANG,0.0625431210784509,0.03245345624598135,-0.02115733467876077,0.039390207531892235,0.06348052291309937,0.05370623301622119,0.02137372598267223,0.05218845226379474,0.030455806954438756,0.024041188498456555,0.02967755425771487
FBLN2,0.03166860398995019,0.0015856992426240056,0.05319077148651304,0.035796219282318784,-0.005191021274840262,0.07358119911386224,0.052357373241547274,0.02832810626425732,0.025915279431922195,0.11922795754127342,-0.015411990221468316
VTN,-0.024158466357546687,-0.02270212599767052,-0.016213598823469507,-0.02898066349693956,-0.020121642996774672,,-0.015773174154137346,-0.0395452908878138,-0.017592755637334468,-0.019911476715720543,-0.020378328809271356
VEGFA,0.044743935265856356,0.0028874581229204324,-0.04889647709040996,0.08781871691846659,-0.01207904753147153,-0.032180701103656104,0.025087804150782777,0.01852362104027199,0.019800083608728234,0.00249301840104095,0.020456194126924086
F10,,-0.021181467729243262,-0.0281950799959932,0.026395537984344224,0.0682060325374134,0.04969451413251334,,,-0.002649026947792841,-0.011860455309910527,0.05496766804774448
SERPINA1,0.009235806848694345,0.006262155828427638,-0.03280922690952868,0.007352568786151269,-0.004974378810131984,-0.019901882462553293,0.024900453486542816,0.06054758152461741,0.0001442677026443047,0.07033725963440654,-0.018388164778461814
VWF,-0.07551189216229719,-0.06560300485388085,0.0013263457364790733,0.081277423022038,-0.05247704266384388,-0.04106394081947888,0.03483130002645573,-0.021804865043445792,-0.012543865263470455,0.0806461425024095,-0.013687184679069596
GDNF,-0.015281707862773454,,-0.010832280331378355,,,,-0.01898232946445364,,-0.03190040822395463,-0.02153283147017842,
VASP,0.003893455768679944,-0.028649035157342764,-0.013453946264495486,-0.005196719517138121,0.025618626763652834,-0.032885240028043,-0.02069576013713971,-0.022987146702939824,0.024415817653330188,0.02423961113000605,0.07106405409188322
ADAM15,0.004952983105440662,-0.012957250504687857,-0.03354139170338927,-0.020005574061806315,-0.017757233933165948,0.06352365534242586,0.021079938577741087,-0.0284579668052849,0.0061206836074913454,0.01815752201397594,0.031099661565767125
WNT2,,-0.018242344045249093,0.08752867770622852,-0.026468417971158776,,-0.028802829554201603,-0.01776464601451329,0.05643696152626158,0.00527401449258978,0.12181282525294582,0.028737865731010694
CALCB,,0.0662693427804579,-0.016434216904321598,0.04405290655423199,,-0.019282618995862453,,,-0.030432246973335422,0.03723583571603256,
OLFM2,-0.008579300688012763,-0.008471341043553104,0.029852270760912382,-0.05290644826719867,0.005182977146612184,0.05993133091752562,-0.03303569920558644,-0.07693742554616938,-0.05283630849202301,-0.01400606564809097,0.0055705467478859
MFAP2,-0.035731508619631265,-0.036694195917847366,0.004471321445110021,0.000778622380700287,0.0017908214279547415,-0.022416387463030207,0.018169984366295897,-0.051654346911425085,0.0016049015370898636,0.064399073869433,0.042394194658310916
HLA-C,-0.004532025293467737,-0.07029932185617839,-0.02342434793529055,0.007648905497521836,0.04074621330585773,-0.04826657902984321,-0.011034146546138771,0.04484059650330942,0.07356924233015703,0.026637660781987833,0.04943808819191487
THBS1,0.018015144876110657,-0.045487668764373546,-0.03858205777575864,-0.003558540522708211,-0.05464143265608829,-0.011878149044779759,0.031298579015228506,-0.10962063981631638,0.057496920180613274,0.04163355640482623,-0.0492295650361798
HSPA4,0.019371548514994567,-0.009984418925136703,-0.04199636548720517,-0.000496022650278064,-0.04402212175186454,0.01098804317950965,0.01215928392859679,0.00470927847591924,-0.010103505098918128,0.051683858790357376,0.016076270980554978
LMAN1,0.03273046404148488,0.015895710387751196,-0.006315278654835714,0.023699450721254577,0.05108506684112945,-0.017176440388677723,0.024706856243622795,-0.04985938673450763,-0.036755840380073436,0.0034867587775693925,-0.0017335331725806646
LYPD3,0.007094359547733731,-0.022702127950997988,0.05377515770890242,0.01094753328659447,-0.017147805484558448,-0.023203258865582728,,-0.005899382930063673,-0.012719382858200482,-0.008944210181835353,-0.025913240735256204
APOE,-0.0588463245086564,0.015355652591028059,-0.07245230226511783,0.025443875126865467,0.04258989506621441,-0.037129854738840465,-0.052691378581343706,0.042152411049726814,-0.02757803338382842,-0.039264583901410396,-0.08178196553207365
SOSTDC1,,0.06034021889951488,0.020238423847053263,0.02155396343774963,-0.02022905764928129,0.0838158367140802,0.04358821856734976,,-0.02160744524183434,-0.04154331710704999,-0.0001603131459109686
ANXA1,0.007053630078388351,-0.07243804759189156,-0.013487532759669218,0.048357589229605744,0.020457996963444424,-0.04658333508965645,0.010048686130807153,0.023706786958517842,0.07029350711997658,-0.02512443348922327,0.0034174828504333083
WNT2B,0.007442284588520373,-0.032605477522603336,0.05018102971453694,0.013025876232730731,-0.036758718201637744,0.10413950898325863,0.03278071359620082,0.10408152250546457,-0.02849144093165209,0.027609751879595783,-0.02446213671403663
AMH,0.10048205726035193,-0.01453874691110284,-0.029513895256202766,-0.038990338874702136,-0.002276486748076418,,0.010771154435869656,,0.04489190563384884,-0.003034893949707177,0.003925118204339904
GDF10,,0.039664883139173414,0.044154946102582755,-0.03062319183875979,0.033479837312001555,-0.011762569382843376,-0.007890115870184568,0.003682629212799985,0.03503962763259974,0.003988705391029246,0.020008571530327427
EFNB3,-0.01568504005489797,0.02318289341216066,0.02149545964497642,0.03746170412983171,0.000978232735643432,-0.0052854971093968285,0.04194464164023549,-0.0615995474804958,0.004713117737225348,-0.038249607507725214,0.006861229939279926
LTB,-0.02366069378779295,0.023809599574482226,-0.016867250439777194,-0.005364529528790948,-0.021310101827602353,-0.04212221515389841,-0.025920675009083707,0.10855803642434958,-0.045908625820418665,0.07122553942639284,-0.02309771715784299
ANGPT2,-0.04276566099892851,-0.004504978817591782,0.02542756301564347,0.05523963027964288,-0.01123441532463086,-0.03957346817570581,-0.03080153597164564,-0.15304195696608544,0.02762810985948576,0.02709256935783739,0.0036585704689010992
NRTN,,,,,,,,,,-0.013692346993367095,
ADAM17,-0.042777971559812236,0.004907029416707929,0.017775720098399426,0.05063272168196833,-0.045683687481435614,0.057062946504345215,-0.027011878670592425,-0.01772702349741371,-0.002280908097531749,-0.032628345923868665,0.0014270560009319647
LRPAP1,-0.012311711707456548,0.03935204093267645,0.0416480573772184,0.03248211340350093,-0.0034755624427389624,0.031130377335342133,0.024825491081845494,0.0029562606911122257,-0.04598053952334008,-0.0021566413657191975,-0.042289404117102275
NID1,0.005738891525037133,0.05229159145726962,0.013123419928597033,0.061450887918634456,-0.030823790352638554,-0.017475656164810026,-0.015960969467794597,-0.08448965278377883,0.0009051194443766512,0.07299010369299848,-0.0018996207779813843
MST1,-0.03894348863392504,-0.007228671356564662,0.023119947842506622,0.03522263549328301,-0.05107183439069582,0.18346274405526278,0.013764669231396853,0.034265767096943074,-0.036949465204941086,-0.01033153415193955,0.03148535596253792
IL13,,,,0.06099778366097027,,,-0.02226266877743274,0.06798658003069039,,,
DCN,-0.04903667086303431,-0.0733642227895034,0.01198075138598194,0.04084423651337134,-0.07634228867416415,0.01325022495510718,-0.016455061868817733,-0.08456680026367207,0.03516407358850122,0.1135032834486159,-0.04952020530864328
IGFL2,,,,,-0.014519069081877431,,,,-0.02478952148509524,,-0.03301561302020333
COL7A1,-0.04602574016122071,-0.010709965412123606,0.01457877084660735,0.12039016048322958,0.010008277821436505,-0.01778997167763407,-0.004393034002275388,-0.06692096927137205,0.032709770671838403,0.041471046173421316,0.013458526168870619
CALR,-0.04150686523297252,-0.03755037299047014,-0.028336075242348366,0.04926466639499633,0.023320148393911815,-0.044135656027812935,-0.06980293517236928,-0.021119612782290565,0.026921055064931136,0.04398906101381543,-0.009129639734103636
PIGA,0.03641179052536249,0.004899283761618485,0.04035664654355777,0.07683301902059221,0.0006066640429362442,0.025514450581446097,0.08383369633231609,0.008071312195164021,0.007153185456458441,0.027507545435893545,0.06885369753134972
CD200,0.010622063026551705,0.07611999881466201,0.021044175063626398,-0.015368445604090905,-0.03573849811008431,0.08653380562783718,0.03811803243392647,0.09582135825219379,0.027785096240181682,-0.013957639405223514,-0.0032588985791993158
GRP,,,-0.02193700790540105,,-0.022542611616059298,-0.02132614769683164,-0.0015053601778981483,,0.1330741184227732,-0.015018266632610477,-0.014826901687303117
CDH1,-0.02935996851878653,,0.03554895600167889,0.02099836926634793,0.020547320612508045,-0.004507339218818954,-0.03120984327739953,0.20593856120702841,-0.0653043726942569,0.04975391762504619,0.12236481909654183
LPL,-0.005008898613917575,-0.005834647310691417,-0.012744626016025338,0.03969510997662408,-0.03939077835686888,0.011691627995416317,0.011013888439273888,-0.06983176939289117,-0.032328019625657387,0.017223044209326844,0.032707485960302526
SEMA5A,0.05781447682965184,-0.0154359894913768,-0.003930885398879762,0.030592375508417844,-0.028723793510827017,-0.007125282556017919,-0.04980376252335814,-0.07552353427878346,-0.06027356341076865,-0.020428685712540418,0.018153300958484418
SEMA7A,-0.0014475699016228863,0.030596299530345886,-0.0619579072459084,0.04067503831872421,-0.015427851982356586,-0.03667013595118203,-0.005712847915474841,-0.09978522519173419,-0.018122810190380343,0.054351269170979565,0.00255670339208424
SEMA4G,-0.03484165694006275,-0.023291994678817263,0.033024117213602606,0.04961256522872856,-0.03794899334694098,0.01015503127524196,0.07765032065705708,-0.005428317194378097,-0.021809993465472487,0.0030936058265009516,-0.0034557505849434817
SEMA3B,-0.007817359738058346,-0.010344007973030119,-0.026054829471317792,-0.008001463400185394,-0.014698102160051936,0.013722400790785544,-0.03143981823821598,-0.023653154225703715,-0.006029860157470364,0.0034667492831205494,0.034183506082911555
RPH3A,-0.01835630174958256,0.09625253038893951,-0.0014132888051291445,-0.006159324998794479,-0.040406892193963075,0.1015390948257136,0.002575627796153576,0.12585576203970408,0.02108111584404158,0.026128695696144826,-0.0026477974837242403
JAG2,-0.015395998738827719,-0.03888329709224109,0.0582363911758477,0.008029411767552268,-0.036725358759475045,0.058123242896429755,0.016742944362336237,0.04384886320859513,0.02885939151691576,0.040199374859148394,-0.0058571530910408575
