,UKF243,UKF251,UKF260,UKF269,UKF275,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1
EFNA3,-0.00709150002974705,-0.05775913149156189,0.009066978986026967,-0.0530784052776424,0.0033540191590675952,-0.040736126435211316,-0.0137332468058647,-0.02200257893512653,0.14023943480214798
DRAXIN,0.053391578354661365,0.03297089514044829,-0.02562453539397322,0.03600012182675054,0.008048928539214758,0.07494216568772062,-0.05070785414286015,0.0005960543365566069,0.06336842499480123
RAET1L,,,,,,,,-0.013009048375344699,
NPTX2,0.010902087342678331,0.03267607190063158,-0.03453567651036015,-0.040746065687313864,0.03278044145597838,,0.0669102753431748,-0.03180109795076683,-0.045291458020685856
FGF11,0.07917880055285675,-0.04299701342651405,0.056439913655877555,0.0102374411545585,0.041810975952469985,0.02777997269724899,0.02136067102229114,0.013369861724253113,0.06235290898789406
CD59,0.10936758489747636,0.03168216514318857,-0.015019682459578102,-0.029639690048659618,0.0029096063965390194,0.006233341856194813,0.0663159917964706,-0.0828092476593581,-0.07922940895777615
COL9A2,0.13024229989969366,-0.02628141247413511,0.012348291116057312,0.040785560996948376,-0.01964373824184641,0.0663753502406854,0.05991425307334516,0.017227873147972524,0.1100539359610012
DLL3,0.0013551041766548509,-0.03172974745946643,0.01858311305044133,-0.013342063547577693,0.005037386707910182,0.0419598996643386,0.045092793761131275,0.02379779847974827,0.09710561035158537
FGF5,,,,-0.013145080151835284,,,,,-0.037182649856979395
LIN7C,0.02870637101883347,0.007307428616016842,-0.014513515716779333,2.901851852057584e-05,-0.01616300284265009,0.062011881759393365,-0.022559185836595844,0.06003833421048448,0.027592263517895288
GDF7,-0.02424929987692999,-0.014259373688043232,,0.026058340315514357,0.04084486679807281,,,-0.017818289104928314,-0.0378983709842032
PSPN,0.04207720170023085,-0.02569161804150095,0.10653817384618557,-0.0015898184029667372,-0.031119706083437754,0.04203847619821172,-0.01586864123942324,0.05565010807056396,0.06357944472976443
ANGPT1,0.016557707638269675,0.04612261171897758,-0.029447302661867424,0.038080492342021786,-0.008234236690228268,-0.03468146731173056,0.028126679066258757,0.01779910919490217,0.004114276593486192
PNOC,0.07838555077793183,-0.02984042509212873,-0.04093743699985376,-0.03555696571599209,-0.018901453484529047,,,0.03244452411064462,-0.02742092444630081
L1CAM,0.004401034478913742,-0.04222268032256224,-0.03325972935640199,-0.06808537978017166,-0.046102930985556366,0.017745956606642427,-0.06750163836027392,0.037549499520660314,0.0056522434512366465
APOA1,-0.0010778674031855712,-0.019747318274500495,-0.014850983531649601,-0.00044238768918605336,-0.021170586953263286,0.017108847292766228,-0.00703320140625011,-0.042116758404029724,0.00019959258650874016
PSEN1,-0.03655998456880567,-0.01834375440619989,0.03933414785139156,0.028283601970172455,-0.04186993749101624,0.015847431569744518,0.011861135522539614,-0.011857062882468886,0.0002592146714265414
CALM2,0.04258296371718685,0.0315576308673566,-0.04599103652831571,-0.042262947491095514,-0.012294334273435778,-0.027993641763096943,0.01869301921170749,0.03350497059272497,0.10173314933065379
CLEC2B,-0.050589198786860266,0.0020018960112445634,0.07635285306886566,0.020355596574540405,-0.012635924807610848,-0.02556099049360839,0.03813149244715367,-0.03329318365973421,0.07014472933430203
NTNG1,-0.06376180685727761,-0.018617671253954207,0.004262973387522869,0.006225207699572546,-0.03800369981608526,0.10995182724673731,0.05160461371764269,-0.022507267392573325,0.09963700558694506
LRIG1,0.10534470606544011,0.02661228669376951,-0.004538315346261408,-0.05676400980886578,0.03872038461268469,-0.0002788299870418917,0.06904925605308589,0.03771560750555617,0.11206521586187046
CPAMD8,,,0.03017707681757256,-0.011891494017246458,-0.00251876035813695,-0.04469767103895199,,,0.0026763305252117966
GHRL,,-0.018086475556850595,-0.012278539690621999,0.06722989791191263,-0.03161954693593704,-0.01277904846237384,,0.019344676420869233,-0.027377030954115273
NPY,-0.021634836945485562,0.0393118698595023,0.04283000164281194,-0.050073388228375953,0.023210096160256145,,0.0002320375953726616,0.03328243969585355,-0.033549231137259064
MMP2,0.03420229079657697,-0.040698277274295334,0.048813102968534916,0.06152456108646381,-0.0008934982017064355,-0.04043046498766,-0.022146624010115686,-0.02923078917766892,-0.028817473319907232
PPY,,,,,-0.013179731361412685,,0.01927708111541878,-0.0188068690205343,0.07664579272792157
ALKAL2,0.03541671078653513,0.10253706991217883,,-0.013482976376169364,-0.005216114461503165,,0.055812068672384335,-0.023376859524501536,-0.05479301389327286
CSF1,0.02997700944453091,0.010570662012324554,0.010344636549104108,0.012567932594864176,0.015510364865571453,-0.020041032138120415,0.016333495223824476,0.00833022276373283,0.010548692636994796
SEMA4C,0.09030169005569023,-0.014390796882388118,-0.02088345262722034,-0.0035510202264608004,0.016469863964102605,-0.01334669373120687,0.07766249291047689,-0.013891278359492146,0.015206323405454752
BMP8A,,,,,,,,,-0.023846455404606802
ICAM2,-0.05272649670450525,-0.05190361495206701,0.0033409545024166583,0.04699480382634771,-0.010725348140976664,-0.019992844342713926,0.05733401844327885,-0.040804889065001085,-0.009883208069593526
SYTL3,-0.030455112604788913,0.03343904784187141,-0.0002434986707247211,0.022194996466261597,8.289560473739204e-05,-0.022759687646395677,-0.0016358832335359997,0.008364807289272674,-0.004484135158619544
IL1A,0.0010044658059367847,-0.02283790948997532,-0.0035193307851848583,-0.007922558196552455,0.04687064290734495,-0.08230600255234764,0.06892137301302784,-0.02842108399201883,0.03820590979669031
HLA-G,0.09635944403838803,,,,,-0.039164807023624876,0.0030047881817512005,0.07447550843707196,
PGF,-0.034335835571850284,0.003483642980736365,0.024089180492699938,-0.0021122032430243554,-0.009319409653486741,0.04530610983951463,0.10370502802932653,-0.04517794814598077,0.02725864864888983
LGALS8,0.08410134605024006,-0.02525701843422091,0.0249623389869831,0.0049949574991580885,-0.0061385834331524865,0.08916712904770956,0.04695867885624548,0.035712108147213824,0.01947302171442033
DKK3,-0.00777408865475093,0.0365199286439201,-0.04322366509551251,-0.07302439250782508,-0.008937492285256686,-0.04741734055510768,0.03745086244013412,0.041838973970572894,0.023116715534266495
COL16A1,0.03420607695250628,-0.004467282810896335,0.021786051029054784,-0.002230154454363018,0.0054353963906280545,0.096398564995608,0.024875267421243658,-0.008704757697991493,0.042217172490746205
TPH1,0.05472462031607608,,0.0339221123522602,-0.014135986248127041,-0.020912518975867225,-0.0375357039862744,-0.0042439621020073405,0.03003717587831036,0.04927924616789169
TNC,0.03847016101321786,0.018031487464157323,-0.005492567951052615,0.04163818005668054,-0.012307061007043364,0.01191253585833915,-0.004319979143801974,-0.006648309997856394,-0.021879025803458328
TNFSF9,-0.03255613864810503,-0.01913945793638455,-0.03084483331545526,-0.019923294410534396,0.08622618939272832,-0.038085468895373974,-0.028371055175025212,-0.027537207832779537,-0.026169375853240046
C4A,,-0.011279011104790352,,,-0.015623910450686613,,0.031798688630682,-0.018006212295803344,0.021648647898196066
CNTN2,0.02132513714662922,-0.039527229205322145,-0.0118339673643352,0.0020514959998278186,0.01114675943108474,0.07467045432914206,0.02738781458956841,0.03373615626359253,-0.025079885856092315
F7,,,,0.020667541997031174,,,-0.022326958638609444,-0.017818290827913332,
LUM,0.11173046578403119,0.06173078210845832,0.04443307294681972,0.052263673165350445,0.09966895384804306,-0.008530186471081252,0.07612264564766773,-0.037078511983764405,-0.06611176678220448
BTC,,0.01861807010389972,0.038801149121733214,,,0.03328725719984499,-0.016152769641886465,-0.01724310394336486,0.040461223180845954
APOC1,-0.055833238243044585,-0.06558358551546552,-0.008626568763957282,0.05348362315825049,-0.04690797538274401,0.0013763100053368945,0.029369056334122207,0.08048992098174772,0.04714418759920682
PKM,0.019538391771848417,0.021629570321588402,0.05526952050395638,-0.013304376770858212,-0.00333481033143042,-0.007256786909454055,-0.04058513438240614,0.009177696508121894,-0.009681781338819886
TNF,0.002547232756487277,-0.0250440951646984,0.010494023926245929,-0.017452232868387502,-0.0028866584713136347,-0.013071585652426422,0.01247010981260047,,0.06333975182188266
GNAS,-0.015239543060881579,-0.023353091718623143,-0.028954028927926402,-0.0441186311493235,0.05081273506126317,-0.015607895879052511,-0.11515545343393065,-0.008886884003670688,0.09313080669248677
BMP8B,-0.009733904715207001,-0.0076064184933039925,0.043275535576906714,-0.005377059950174171,0.06813479434158026,0.06141112972903309,0.036036697246361236,-0.07335073985821262,-0.014226190330343438
LIPH,0.0787708506804906,,,,-0.012597142876939903,,-0.015916980875269226,-0.02829623393758022,0.03669669568944514
CCL28,0.006749508254471924,,,,-0.01939752767111103,,,,-0.018516824185326675
PTPN11,0.013347292366923124,0.02960310799738502,0.018497929899400654,-0.02850707612261384,0.003424616589354207,-0.016573875356419132,-0.04383924471899029,-0.06555156193057575,0.022709694532368034
ADAM12,0.08793586807521883,-0.013431122403216781,-0.043417869066493545,0.0005493079805754546,0.04395779586696699,-0.028625479790892062,0.027588019638777814,0.017577126846735434,-0.028559900932616653
EPO,0.0009581666737205852,,-0.032470998825747076,,0.028759355360404238,0.0434760384705629,0.007755342181124532,-0.017047330303609925,0.06621816931811504
EDN3,-0.03141523106003654,-0.024125530283067104,-0.03326515468222575,-0.021070037145917788,-0.006795794920866645,,0.05843193572165258,-0.011007376194728394,-0.023760961700398188
CCL22,,-0.014259373342746816,,,0.014643601218953375,,-0.01956430927660283,0.03454942952226628,-0.0015819103595424442
CCL2,0.0446051856567462,0.008466577960917716,0.047587449063970826,-0.033620852098353936,0.04304267085393836,-0.0812280198965235,0.05034682201172127,-0.0007833129527616314,-0.09652093086329806
DSCAM,0.03282886197424305,-0.038185083311634886,-0.024577934733713572,0.020781449378645803,0.002283644532585494,0.0834459753733765,0.026899850995425675,0.02341781119856448,0.026480356073066074
ANG,0.007527332570105877,-0.044404548770640526,0.02575837776432848,0.03701653072434534,0.048386914188245256,-0.028480097165884604,0.04478747507217571,-0.0512828720977094,0.06232517502073247
FBLN2,-0.019812106449838534,-0.02593109176105005,0.0025102029298095826,-0.020308022341311554,-0.039881059116370084,,0.01961295700801981,-0.06419043600918552,-0.05162068968029496
VTN,-0.03917891542864427,,-0.03273767542271456,-1.2416199323433943e-05,0.0042213224759765,-0.05675683255732681,0.04463711523734697,-0.022073991865260698,0.07418130603105028
VEGFA,0.02564252766473856,-0.03537366376847446,0.025684478071322438,-0.0199245931533522,0.01825615230767989,0.03802544317814876,-0.08147380960108323,-0.049741791055844704,-0.04459567409431772
F10,,0.0620316124645244,0.041652890136899316,-0.019335811626692304,0.02406521908799451,-0.03526151416490572,,-0.029524877003555956,-0.02168137001724539
SERPINA1,0.047732278507457884,-0.017215724737629938,0.044764224146250746,0.04994077294448563,-0.0065984005418681605,0.002268385794768829,0.0075512966686662394,-0.026266181270519818,-0.03111904078173598
VWF,-0.015072678969260008,-0.006038127596671102,0.03275885927757054,0.02904643019244633,0.0031473708829506918,0.030729334832091046,0.128766558113294,0.0005765611062054625,-0.020594397922828727
GDNF,,,,,,0.09235003056354943,0.010861978609870378,-0.023871436232224603,
VASP,0.03189408071994274,0.038723629366118825,-0.013449489629884528,0.026745587328792904,-0.04080528272888406,0.007258196883083479,0.011054153418610584,0.013553387209611122,-0.014060157950927969
ADAM15,0.04785118676523633,0.04685003827342209,-0.05096625614349026,0.0025327247793389095,0.06239869163192396,-0.0444910406639997,-0.008392068049814707,-0.05116281622560639,-0.010096433596212899
WNT2,0.024623466919533266,,0.07215360058742087,-0.030523630739914567,,,0.01841318962573941,0.01628773590940586,-0.0478860878550822
CALCB,0.004156112912135001,-0.004776736259900927,-0.0004197271959939653,-0.01314508000898342,,,0.004265179591674582,-0.012137819183172477,
OLFM2,0.09127542797538325,0.034094052924061646,0.019913666462768296,-0.029757615971507643,0.0010181172912491958,0.039202814750676954,0.007967323462388605,0.07906860242813306,0.10340489802310278
MFAP2,0.06191695527940811,0.010711544631981432,-0.04586457661909837,0.05638717675184693,0.04688031657166355,0.10731039695374026,0.05107829376318379,0.009524568987447758,-0.01565691909372631
HLA-C,0.06429151951130092,0.004779095430897312,0.046767994410723476,0.08534623577486479,-0.02044593558803468,0.007143652650769509,0.07353041295733354,0.022652505677373907,0.009453875361005948
THBS1,0.034675937008447164,0.07351680515270714,0.011575693811074827,2.1058363363386445e-05,0.051054419848246706,-0.005507269224829666,0.03333771507867335,-0.06264146574301964,-0.1346760168050498
HSPA4,-0.026344940484365406,0.03052061963795517,-0.00843964127049965,0.04971837145349612,0.03586529582645659,-0.00936472458798366,-0.02738546490077593,0.017328908815500543,0.004169204636624579
LMAN1,-0.03527932493625987,0.039083921916308335,0.05548421948117861,0.061237254063848286,-0.0003988772803873477,-0.04070254468268642,-0.017446859254749265,-0.01681714593352601,-0.04774646708256353
LYPD3,,0.08382695988346063,0.04965886780373294,-0.020391746192287945,-0.01845268482121161,-0.006737388156378015,0.16445997165628098,-0.02715099342872264,0.0011787934714269485
APOE,0.011155627674882256,0.008202547207367485,0.014540288240470716,-0.02388158669124392,-0.012883332072426843,-0.07545744012578534,-0.02596305892109037,-0.013667882327393292,0.01087508096770468
SOSTDC1,0.10063933422383714,,0.023528825606063248,0.029648752371550704,-0.013006116899773811,,-0.035702803301971814,0.11102452266336982,0.019436167048101593
ANXA1,0.06121001533730704,0.05136008877494383,0.07075736043424066,0.043590439377753885,0.004284985945622916,0.03652401586217925,0.0069707966284118525,-0.013017038420467033,-0.01656657004934985
WNT2B,0.0022239537789484043,-0.01851406033856051,0.03293766140507997,0.07241439827257508,-0.014694187323024788,-0.07537647296059279,-0.036825253007217146,0.032629836287487626,0.007479708721398709
AMH,0.037634639111569876,-0.01764965097798932,0.04133078615121243,0.05781389224015516,-0.004489115428884987,0.10775880127808296,0.01315171051064347,0.010475910951202969,0.0423449665626669
GDF10,-0.0160378263712115,-0.014787411549011354,0.011115753564580637,-0.021181261561233605,0.012833001944825112,-0.034074005036717384,0.0076416206031347895,0.003355396352225733,-0.003028029572784947
EFNB3,0.052859254466604694,0.03712696388793386,-0.03763804168962615,-0.02942676188891946,0.00984593366142543,0.01078358549481077,0.03947100902715288,0.019084904369142088,0.0663684582519377
LTB,-0.02964180757424753,-0.021573134950903777,-0.022464741403640014,0.01352975349770555,0.025095829946101354,-0.012274177745390833,0.08484171229425909,0.0046381552784851504,-0.0031971852825318815
ANGPT2,0.0028094442963564788,0.06050057118885924,0.01083306116128266,0.03444855242135642,0.004732358175530096,-0.012091835812849349,0.07452718538833705,-0.005620024832808631,-0.03765680532120158
NRTN,,,,,,,,0.05874393000537537,
ADAM17,0.018728008399628876,0.010365677785803763,0.030993947115226014,0.06805938923700497,0.007214312632962667,0.011523055046576027,-0.02529035528104038,-0.013789834433502639,0.014846184918371657
LRPAP1,-0.019300475133203644,-0.020384182605280025,-0.012392653343274832,0.05283943413422049,-0.03239860871575929,-0.01013953327581343,0.0853365970175456,-0.01243073644772905,0.08353113537590455
NID1,-0.01798229954573758,-0.05580337456522082,-0.030177658836236285,0.06418724591623279,0.03749575775696305,-0.006511172713083646,0.04895711091770096,-0.07637020002475245,-0.05602692381285746
MST1,0.10575203393711521,0.002096601773500523,0.028869651534650015,0.008970328877249195,0.036161351631386555,0.04117535077198458,0.056998100242491606,-0.03460380287077962,0.029917559676831892
IL13,,,,0.09995400934689855,,,,,
DCN,-0.03170769351864365,-0.002697594348910118,0.02035196319614233,0.014811530931160393,0.0283213896848737,-0.005971832539888359,0.06002491471544665,-0.04041681760394558,-0.10800218962144026
IGFL2,,,,,-0.015623912103886407,,,,0.021705786536219376
COL7A1,0.00692820451057124,0.0038406986108885303,-0.012914723664312922,0.01038073508196775,0.04284302499251196,-0.04374629302889174,0.0077597241419784324,-0.021940731420299422,0.01406949349834002
CALR,0.0200795524681739,-0.006134587936059919,0.06666366926739961,0.060424631369425115,0.0045304399468494615,0.013169301820801033,-0.016707629015447412,-0.0302385127667344,-0.04888038367550749
PIGA,0.006765315461114802,0.013102373839517865,-0.01247332094008865,0.0076675829440170234,0.03811548480745252,-0.026316631916078647,0.09781443693128444,0.012534020853020035,0.11421907971019184
CD200,0.01663266057209536,-0.011695643605536432,0.016096961994875012,-0.029155475632169553,-0.0006126991539973054,0.03910458207388137,0.06654170474949427,0.016671333627237137,0.02229656694583024
GRP,,-0.012551762842647569,,,0.022321775337363563,,,0.05097118714765869,0.046127368480535565
CDH1,,0.06387296884346465,,-0.01698064471215635,0.07119727869354626,-0.0037675723401416985,0.02359396153971349,-0.0037578009671105908,0.006099639353180848
LPL,0.06884396602437114,0.019598368489764737,-0.009647253156723193,0.07945891023085884,0.004030515919449046,0.02394498211788921,0.06833305675034829,-0.02988147693826926,0.047997759131426655
SEMA5A,-0.011241626518927057,-0.02816179280843458,-0.0957645364460856,0.0672289179919524,0.004670810184210535,0.11619717765745687,0.0363151425414903,-0.015631807371742218,0.06147450278939593
SEMA7A,-0.026610300617630988,-0.03676879840872904,-0.05461580928675398,-0.010803194811722774,0.019346175162528772,0.05443720695622081,0.05040080363445223,-0.009179718312363765,0.05573499366295123
SEMA4G,0.052702585199358346,-0.020436409050945542,0.10053916315993122,0.06480166240345434,0.039848464281751816,-0.0015116990091328308,0.04490163260230629,0.005645114011462687,-0.015695185919521983
SEMA3B,0.025621383337954787,0.06714512788195205,-0.00881138060451747,0.02099409316244179,0.030271256775156484,-0.007295319989877819,0.03768831481035628,-0.0421496980379107,0.010961428396140987
RPH3A,0.05234685228557718,-0.003452656341494069,-0.06418975320964465,-0.01597484276164963,-0.023231931476449655,,0.067056059342763,0.0613979065411142,0.015261795403293794
JAG2,0.03508875196671316,0.004955072075631325,-0.023442083899531556,0.03698491060754242,0.03976544138133746,0.09713829309691112,0.06290095076588854,-0.008290991482085727,-0.005351003295231615
CGN,0.12737659270062526,-0.017089535300326367,0.028015746023681773,0.06531738452748717,0.028883710027831525,0.08033650224563672,0.003932565422877986,-0.009655848756416067,0.050579155227999786
GDF15,-0.017137322619525185,-0.019647157823189515,0.0010843278757183092,-0.008609925225411685,0.014120292893184293,-0.08744750822879654,-0.05684582490706424,-0.040941926640535385,0.028171234604316937
SEMA4F,0.046377439608738746,-0.01079503900632546,0.028724828655928764,0.010056655465472214,-0.05071115872171964,-0.006239168668839111,-0.01794668452955011,0.03069894467986072,0.07092505266698092
NXPH1,-0.0036506053426032803,-0.021849371817246457,0.004766306421850384,0.030695436432382872,0.0014968235048933597,-0.045030076123583083,0.09892518948759385,0.0006256448807345249,0.07201955215546249
ARF1,-0.05436076621856507,-0.04447415955571092,0.03944881175501686,0.02445572001183908,-0.003017338822974808,0.06270809610524855,0.036550222157861474,-0.010831706244005793,-0.03547327834090398
DSC3,,,,,,,,,-0.01969110960334735
EBI3,-0.003226539022014567,-0.022140292427462484,0.019952506529217234,0.0815525829900035,0.004728760562758299,-0.013462481059967075,0.04343996749643223,-0.011881854830095396,0.04032557396471412
TIMP1,0.02369642470953839,0.05485890975203117,0.018071226458339487,0.030831759684247007,0.007130434861831955,0.07275033038452307,-0.003413719835060008,-0.10032069923230738,-0.1058630624963258
SEMA3C,0.002488320545336703,-0.015661727268117407,0.05488256118134582,0.004843243911054691,-0.015102907666384313,-0.05455998712772586,-0.032247203744091665,0.05545410101701482,-0.051125175339051
GNRH2,,,,,,,,,0.039761725519094605
GAS6,-0.07367869804133778,0.013235816444345756,0.00901368947292107,0.0362403108114178,0.0012748135194299824,0.0927175324333346,0.003405662513929208,0.013746513234948972,0.03915669866089529
MEPE,0.010461905921153187,,-0.03561657368504233,-0.001747171310467493,-0.008990922968531819,,0.02865658273484885,-0.0256928556253339,-0.011985353718589475
SERPINE1,0.037328830216237986,0.022980664885690616,0.027495247579632023,-0.048206167654943795,0.024406480126546285,0.0869336805494,-0.03732526588379427,-0.0520139050566607,-0.11111992670550479
RSPO2,-0.02046686245273745,0.04739352830343385,-0.04029152146918306,-0.010423392085540814,-0.031185984256160048,,-0.02417216157815688,0.01941331290394394,0.004258510182814795
SHBG,0.0645957551556222,0.032493300537145185,0.06974260466648347,-0.028220456818142954,0.01699832855407606,0.035012509428614384,-0.025901510021313977,-0.024159457870586452,0.07623537721347942
LGALS3BP,0.07291265668876598,0.0077261475239432465,-0.0036274746776943823,0.04638959282729765,-0.001154653566247944,0.08775105223914788,0.06936237827791504,-0.004489095809341978,0.045048043513521464
LAMB1,0.07799155802838592,0.0011919471961812647,0.019010944120140053,0.0512583907821228,0.03414468790404905,0.028525944871066206,0.03923834956175287,-0.09241590045021736,-0.08701045742105785
SPTBN2,-0.0022663357425860334,-0.0033220242185719655,-0.04248448919717956,-0.00780914610951733,0.02209393004180875,0.03381464786895673,0.03330006670059458,0.05825806916049829,0.06708064752569341
COL1A2,-0.0003575920395477114,0.020978451300402434,-0.015616782269723057,0.06238831798185834,0.05947337025035607,0.00654852865179461,0.060955599359601244,-0.09508837494380062,-0.12322852330029586
DEFB1,,0.04599894549614199,0.0161812927942017,,-0.013919985534084267,,,,-0.02288468494117431
SCT,,,,,-0.012794182089925134,,,,
WNT11,,,,-0.012973033773426571,,,0.026386362652214657,0.027353597824606682,0.005572352194487901
LGALS1,-0.04812325006338987,0.0016365996930087837,-0.028196795577926453,0.025931223740493347,-0.030241710591151626,0.04696782046857021,-0.047921262631596045,-0.0453620167989628,-0.06555640254905476
BCAN,0.057012056462091,0.008270502507947659,-0.023646974016493953,0.10250669747144575,-0.012486090547630066,-0.058955345128410316,0.061415417725923016,0.028622212125171333,0.10089538091865807
ANOS1,0.04040553819427051,-0.022061476102483747,0.027238825273087797,0.051189488000452005,0.02061432084082499,0.011654215503845895,0.04003833713554145,0.05149054409604981,0.08494045581232844
EDA,0.0007797418469976298,0.03468085128163163,0.07524779240241265,-0.01551138113994801,-0.020047223760548252,-0.018812118903500503,0.06678704863044056,0.009219729877163999,0.057048660957351505
FGF22,-0.060859961674619864,0.09081066573893239,-0.03863713398544821,-0.011891492446396737,,,0.05452542619759713,-0.02555677447011405,0.009747285251291735
SHANK1,,-0.012399477513640145,,-0.011313999805404911,-0.018727138565490388,,0.024664979847517286,0.038028935281934045,0.13781673195134095
NPVF,,,,,,,-0.01956431058798217,,
RAET1G,,,,,,,,,-0.02455268750015896
TGFB1,0.05584307620276363,-0.02310131807336535,-0.020599332436243525,0.03336896106410034,-0.020876586909831168,-0.05596788301332017,0.005027964391870657,-0.02692813243323978,-0.050088445566984274
MSTN,0.009960874817422255,0.029861293347450295,0.04091110191352838,0.020439523022938087,0.05075302849443711,0.024522474411252604,-0.022152482377410593,0.08837277674042912,0.13491834227989102
WNT4,0.023054244216887305,-0.014525629798171326,-0.008083354797765008,-0.013482979584233296,-0.019659774517602875,,0.027189263382375317,-0.04484001981013128,-0.06633229596885576
TNFSF4,0.031734223901725034,0.0004174685545651101,-0.01320212234749033,0.015211279712074414,0.045946607175606856,0.018166074269747562,0.05461040190017749,-0.010228161050489593,-0.012704401516789584
NTN1,0.035118158658559294,0.003956265402627746,0.009881678798914821,0.046230491790866295,-0.00740104104653346,0.10350382066662542,0.06637046783964441,0.044992817992193526,0.04623586240613422
CXCL12,-0.017690160562479868,0.0008901419700695833,-0.061959439542851574,0.1008616784629756,0.024552935799356003,-0.0198247154698593,0.07402008331143739,-0.0018853516026957546,-0.06765672319165701
GNRH1,-0.049599163918107585,0.14653855503615043,-0.03299787142323635,0.029958902430113805,-0.019749684220308573,0.025029119385736272,-0.030536847365250766,0.03942607923833222,-0.045202131718671636
FGF8,,,,,,,0.10586683706631661,-0.030712783034907862,
RIMS1,-0.04193895636571432,0.046663181270240876,-0.0272435780289974,-0.023252629030863805,0.008471374747653046,-0.04504667954225186,-0.016785401003044383,-0.012015154383245128,0.06858192201259086
FGF14,0.05173463149795025,0.0066183358484571886,-0.0008545484980123449,0.012012947182331285,-0.04643001924989146,-0.02009295322322009,-0.0025194062135609104,-0.0004098181678147737,0.060006057384847704
IGF1,-0.036089212355389255,0.0073645216185991595,0.06483732989047257,0.03705923370478785,-0.016580341381850588,-0.05167663848866632,0.086461059610667,-0.027278005894119405,0.002417547440706114
TNFSF10,-0.022140077551939853,-0.03433392877507675,-0.04870038115517088,0.02427347009297756,0.023636942260805482,0.023348319007656264,0.08261490208633178,-0.043548172541590054,0.00716290804337106
GDF5,0.06176083490365613,,0.009572465623318352,0.056676593394933174,,,0.01020825194131464,0.01390921680519755,0.021101898277728928
CHAD,,,-0.017043103142705397,,,,-0.039449735455932354,-0.023726271555517892,
RGMA,0.07464078743530264,0.04622359644394296,-0.0044597353242197,0.06740468843590088,0.06342744616650306,0.07663272393886582,0.05440772361979899,0.049504981866194536,0.09300394636596934
WNT16,0.005054819413826416,-0.011279008352665867,-0.023203184731717633,0.08376904418209614,-0.02200822201913242,,,-0.015179422429078852,0.04961645841470931
CX3CL1,-0.025328375772433215,0.019650120881461945,-0.005404658248440686,0.013939300537732117,0.01793720506188195,0.02509411114423705,0.07586473745724429,-0.044739516582324765,0.04323317088064216
FGF1,0.06732087910055663,0.03640527446190892,0.013734994538490334,-0.009840817350950336,0.022461513761046475,0.05975632974892131,0.024180000943798914,0.017159770208925427,0.09699816857384506
ALOX5AP,0.02401234163552104,0.056313710031672806,-0.030441092686645,0.03888522279167415,-0.03597972166979707,0.04422367031857461,0.06250198080087133,-0.009501829859097059,-0.02514158988996878
IL1RN,-0.008630935812829194,0.0322734252940306,-0.01018994102773729,-0.012078132912176943,-0.026567455248401258,0.03075691852828649,0.03475889164457748,-0.014305952472784688,-0.00995320842593264
PCSK9,,,,,,,-0.017065204958761855,-0.014734000714178378,
NPW,-0.0008468024074829194,,-0.04216110527007818,,-0.017749341118306533,0.010053691155009916,-0.00216069681297936,0.010299139629952356,0.06361199790739563
CXCL9,0.006547665902502233,-0.01786925993451643,-0.037003680197404874,0.0374626571284513,0.040391907894637494,0.006888584846906264,,,0.03594920323621359
ANGPTL4,0.03669008416160498,0.01770024176120758,0.0014637187110258323,-0.06382660676458571,0.01187870441231707,0.028890946156404782,-0.04855383390454936,-0.0756175057268761,-0.0520665319368796
UCN2,,,,-0.012798795660956385,0.008034127737249227,,-0.029507552570471635,-0.01664934752010749,
OBP2A,,,,,,,,,-0.022118263183934866
COL4A3,0.07859671674059786,-0.027485203264210913,-0.02283460481881337,,-0.02593321190114949,,,-0.007604477506356909,0.025694858044088706
NRG3,0.008724064058185979,0.00035328511848661,-0.0055915507714237546,-0.03246547425682763,0.03975811121867567,-0.034074026613919804,-0.008935627450595857,0.08262740041819612,0.05862128210992548
IL23A,-0.0048967164099894345,-0.015044971024377898,0.016590752254203645,0.032249963558479124,,0.021607735665289333,-0.01706519900570319,,-0.03192947794718441
COLQ,-0.0625188059663753,-0.02771243398055187,-0.03214200232581864,-0.026575196432242928,-0.009679852566824108,-0.002325849859413922,0.04092280821869798,0.0139565288927254,0.07391198030458583
SCGB1A1,,-0.011445483186270549,,,,,,-0.017047330200999466,
TNFSF12,-0.04412154279544617,-0.031125024530541966,-0.039283911869698714,0.048472739187156805,0.012259210001769135,-0.033100466344946636,0.018477672442681878,0.002915708569009813,0.011006141964321587
DKK2,-0.03761262598872561,-0.013431118723109614,-0.011686021319777874,-0.02279386714075443,0.006306406758400103,,-0.020144282621173428,0.057567819143861984,0.04168401983151479
FYN,0.049152004692425096,-0.002449352168381363,0.033800399992285096,0.004045834712244284,0.01938623304197868,0.05270892761193349,0.038239500888774376,0.028745954939888754,0.061483390388688705
ACE,0.026049108808642474,-0.026872016185803215,-0.03924196691297229,0.010380983876209804,0.016751949122392144,0.0347841081803975,0.08614101949912793,-0.0012083119474991162,-0.015938355571800435
IL18,-0.021530932927383353,0.047978308885105965,-0.04173940606167875,0.00038084239435080846,0.025492489412310554,-0.016337750812147892,0.04395389089267182,0.0764234590581941,0.05935572378444454
PPBP,,,-0.024279472449493873,,,,-0.020894695047751436,,
