,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8811Abulk,ZH881T1,ZH916bulk
OLFM2,-0.014666467017249338,-0.02558849537420349,0.08905882644526368,0.020530045225770264,0.024339254008590994,0.013201172973295665,0.0504342875726874,-0.009884305733367611,-0.0012874964302041032,0.06954273705239995,0.028228509882339797,0.015496316934754442,0.08304721225104396
MFAP2,-0.005626027458979127,-0.005569704578754305,,0.009692603473993035,0.059827157316978546,0.09422302218521271,-0.05436014536748374,0.016489888208382906,0.045788167922773626,-0.024001512174950775,0.022825549578311507,0.026999027347845005,-0.02234252341628023
HLA-C,-0.08778169667664923,-0.05362346093924673,0.06404912427910155,0.014765890184881442,-0.07429896684613004,-0.0088429433024192,-0.10516002204062216,-0.02170369110833869,-0.055192317417677474,-0.1670841461381803,-0.009598027510160251,-0.04953128063443363,-0.03771328739929248
THBS1,-0.0381465087771727,0.027058741034347723,-0.05424622806085971,-0.027320047981314603,-0.10517402282335361,0.08464257443420531,-0.005223411850259197,-0.011497086410162368,-0.06400274691707769,-0.06309418376234763,0.012690984026049255,-0.13450451764495044,0.016407637930319265
HSPA4,0.02211840608673397,-0.006468688605597082,0.005060138632389958,0.018849517846195433,-0.040134925649717074,0.04098541691391761,0.02232021687903369,0.0005922498499878929,0.014655306200155135,0.08583632215888001,0.010269778696873634,-0.017596315881840865,0.05957577491914524
LMAN1,-0.07033360922557336,0.06901303764881331,-0.02759599178754325,0.00037976337215980376,-0.05537871863087407,0.06288592965196334,-0.10831379286128459,-0.03881894206805117,0.022651715729832274,-0.04551991853763756,-0.044186248833462075,-0.0634586606297561,0.01248570379209114
LYPD3,,-0.0028283588043250298,-0.026781204312538314,-0.01309975650762567,0.06125904428627559,0.0628810140161221,-0.021367649562770978,-0.014560703911159878,0.07173946562402099,0.019082720419056686,0.006662033363629132,0.0010284516959261892,-0.021070210065503515
APOE,0.09601284328747244,0.0013289408831279788,0.019848823723067732,0.000410840513757135,-0.09038846491626162,-0.06522392804591552,-0.07404548897741504,0.09282863725387841,-0.022370558210072326,-0.1772611864483862,-0.009565280573586764,-0.12294312376471443,0.05050141905180389
SOSTDC1,0.1398146257414297,,,,0.10931356860700617,-0.038242265544163906,0.0424197853664301,0.03169206380228904,0.053491427933716855,0.03486033281020755,0.01738033587029588,0.025608116368693916,0.03896618638593839
ANXA1,-0.12233595907126191,0.04082126969523066,-0.011547898098617197,-0.06312793243623947,-0.07373143161491658,0.08790053894479975,-0.11263666323960919,-0.05955221689798315,-0.04176357906151415,-0.19970468264095179,0.02072289738932066,-0.0563471349162126,0.001110597369544355
WNT2B,-0.00871133265496024,-0.03514857780438214,0.032731479654063686,0.0176971472456259,-0.0044897658567109875,0.006010477374042381,-0.04114671124899598,-0.0296484845545927,0.006237261737892288,0.023713886330784147,0.038045237635558504,-0.028503960959803763,0.027804776969068013
AMH,0.07405761886093275,0.0011836210431689753,0.00895603380846684,-0.018202673058353457,-0.03150049302693376,0.08449862118743844,-0.02825925533383016,0.05875412449391538,-0.028932297917601903,,0.08512278647899056,0.061368242380313125,0.03757394551934148
GDF10,0.09850248618610583,0.01084639629860476,,,0.051033235393245634,0.10223911822841343,0.08391752084987833,-0.01400570587906044,-0.019852342014413413,0.09267114337876313,0.10599980491154955,0.07392154268701968,0.12025864915392105
EFNB3,0.07746704154475458,0.03743834366009182,0.026014656474112267,-0.018388752168214097,0.029975789432950123,-0.08528445985798341,0.13378865590272057,0.04556270244976027,-0.02558108602418464,0.20049184038016904,0.025802489273395325,0.11467275744506794,0.02619629359594597
LTB,0.07474966572945414,0.002686370266704271,,0.005730247994167992,0.08854512656170475,-0.034464665563844823,0.04960053088202614,-0.01809503165333898,-0.019061480369816818,-0.033345152438101565,0.08373663653064871,-0.014944990510096354,0.03112127167304659
ANGPT2,0.05233366426536551,0.0272687595993918,0.07852695653522328,0.0200602620418583,-0.016074654900430824,0.10189690546669813,-0.10038282967280811,-0.07848400545878312,-0.030037087577624404,-0.05518475282569167,0.014754318765399874,-0.06407210241598428,-0.00410114918173086
NRTN,,,,,,,,,,,,-0.026957705850686447,
ADAM17,-0.013496513646806919,0.045839445978970945,-0.004714945001774239,0.029712903481233326,-0.04337388544466014,0.06072156363160382,-0.026969502456725844,0.02174449024804814,-0.016707160807999177,0.0431514221900425,-0.05190685367405886,-0.0028858607774417946,-0.028953676036192155
LRPAP1,-0.006193921742385158,0.03369197200981213,0.033930648598350766,0.03841388914476528,0.001984169369931684,-0.024378052777944484,-0.03179534048940936,0.0044431876315656526,0.015365121122456726,-0.002828641644157498,0.0005249526053214486,0.008831342956001992,0.07334479306528889
NID1,0.01176597124230019,0.033867895429075236,0.054797710123492244,0.006910150029935366,0.003472584902471305,0.07280528606815972,-0.11708507033139157,-0.031441968449313094,0.02636571163407066,-0.022867645730226968,0.01949502342124013,-0.05761616636787902,-0.002056845840300393
MST1,-0.06701247429275682,0.088274151708674,0.036473509630476686,0.0031428260699159407,-0.019718662905552003,0.046576201037530775,-0.08599997687703125,0.08974764438815584,0.03455998958708301,0.0033666596139165154,-0.01816562522019072,0.04174440554456932,-0.07692431711528998
IL13,,,,,,,-0.013952270414877635,,,,,,
DCN,0.051945889189216075,0.02432741714982498,0.06925225621779789,0.019085050099622348,0.07509192236549533,-0.007624390195241398,0.02491447153132642,-0.017005080487612456,-0.005575276685629161,-0.002504804180167997,0.016680390092262576,-0.03130479131090998,-0.018941589839972645
IGFL2,,,,,,,,-0.01232856683365492,,,,,
COL7A1,-0.05043598861264224,-0.031998750379453586,0.010545275118133014,0.020185661309186465,0.014135498732519425,0.11681623173447467,-0.07173448489358288,0.08518831185478284,0.0043398694191005,0.00802701467797325,0.005445675513683167,-0.039215586540507566,0.003916302799903304
CALR,-0.13616573991958492,0.018274909064646527,0.049841209843315644,-0.08354475537656701,-0.12387758858854946,0.051010981180741224,-0.12405382141514305,-0.035602764674366356,-0.031779043378417866,-0.029976758445055533,-0.00566266277826999,-0.09451151677611137,-0.046184685659396416
PIGA,-0.039191017667813494,0.04233744945104078,-0.06426647402285333,-0.005005937617380603,-0.028703963986264357,0.11426796813503724,-0.05754059033806771,-0.025757168793383658,0.003222483872329465,0.05007643881470542,0.01732389714726895,0.010383886298912766,-0.03276442760699869
CD200,0.07874838702590295,-0.01055652020960328,0.08257029347319698,0.04706697421746852,0.023676909378020475,-0.05518879485880679,0.1462727549806851,0.04949513712819411,-0.03252971811157656,0.13074033709443578,-0.02092130954907117,-0.013246748639756918,0.027763220344477414
GRP,,0.05424106293542845,,,,-0.018641182676940295,,-0.004303760393800575,0.06574211551559823,0.00017486581417739677,,-0.017053561445854685,-0.02106195212954943
CDH1,,0.06502257797305921,,-0.025687353655043113,,0.03998025627433511,-0.02422074798180709,0.022985616480877658,,-0.023143484102003252,0.03473599703279177,-0.029163195426812276,-0.013379630607010813
LPL,-0.17268136494082564,0.02771037749511871,0.013623973005181,-0.05168881012245503,0.036710327654788474,0.058806201014223666,-0.10712162468483268,0.005728049869504658,0.01139253024329035,-0.017484745401192846,-0.007919026948657095,-0.03182516559684829,0.00018779431134253283
SEMA5A,-0.04982559321899559,0.01796062675317188,0.05048164244207374,-0.025872925110890472,-0.04241625405455104,0.14625630808645626,-0.049305825069738525,-0.01602805652652429,-0.044077419964334175,0.032772983244212996,-0.016660895810560603,-0.10605526700678031,0.10469051142951585
SEMA7A,0.12283933335671195,0.04560498943052689,-0.03132536741043732,-0.00813681590238168,0.07715535950845871,-0.004046898735589761,-0.008711384042480352,-0.02420083951743509,0.10409535098574133,0.04458768384121335,-0.007919526512357807,-0.042650488645062774,0.033504624469710136
SEMA4G,-0.056712884755819024,0.01750521744918917,-0.009549331256731172,-0.03956662506542236,0.04799211162909854,0.06551302954541151,-0.03498993775156071,-0.021077820434935716,-0.057694926746438016,0.03699135281100208,0.020070241294941376,0.07822164822571635,0.047851549391166065
SEMA3B,-0.04348548963473592,0.01683951423786559,-0.0462872337943765,-0.07891106062630046,-0.03065969693706325,0.020555369417689307,-0.024933828319045552,0.03938152644123277,-0.008282189695982947,-0.18106244591471637,0.0587636040981278,-0.039040297055190805,0.05974540061228148
RPH3A,0.14338248007066187,0.0041940298551072785,-0.024153877369271545,-0.007770345086620409,0.058989289048508746,-0.004499672630494237,0.03576420369300463,0.05024389484389298,0.0004883814870913541,0.12544413722809997,0.03613544823578485,0.08247173529004469,-0.018117501387605622
JAG2,0.0689135172408842,0.052663098515204496,0.003861277157256649,0.04542231744615471,0.07733452242605879,0.03394238382541272,-0.019387363763816338,0.0267568370250435,-0.014202164666863196,0.027298192500301344,0.029239480703155053,0.02496661265656695,0.015925397825543128
CGN,-0.03931745935181914,-0.018722565234212903,-0.003233753659835688,-0.011648173928362615,0.005548677671482437,0.0067089711814051585,-0.03661741169666012,-0.02771605748234375,0.044952052671480044,-0.017265631973970234,-0.01116701161701032,0.006749534199933017,0.028020692817636896
GDF15,-0.07347402290376369,-0.010998991947071246,-0.0220999090377803,-0.01219014466037022,-0.010468664580026316,0.052257149394031886,-0.06147706667980908,-0.006397769018007781,,-0.0483865943591988,0.007114652467095299,-0.0022852198494724145,-0.026081730403344428
SEMA4F,0.09945226188975223,0.003846422640646955,0.029101982278850528,-0.024277352490764438,-0.02300305181126205,0.04337557504737721,0.09591349803086426,0.057508354930017935,0.031450951113746795,0.09641304337462019,0.05896796484464613,0.04757249517227422,-0.017976623911338214
NXPH1,0.13097550911505104,-0.020125302051881535,-0.024358955999089976,0.08733116413982446,0.14308861519909893,0.06653679489982173,-0.019605743701065777,0.01785636574386914,0.0895332640363486,0.11088532184062616,-0.009140736750637965,0.0007000671882480368,0.08038016708287925
ARF1,0.11454279205694679,-0.01793404792813072,-0.0042516168066085965,-0.027476784675398647,-0.022091556781434846,-0.030581431310153867,0.10169639961173282,0.003283932313971999,0.01839351431709957,0.09900738881405136,0.02405890652990268,0.06688107183424642,-0.05720339660004822
EBI3,0.06308784395000726,-0.02074024904967173,0.024381869482866747,0.038686841563601776,0.027262985753116673,0.0222409227347886,-0.05194462455645905,0.01082241334703021,-0.028296772041911323,-0.07130031369420331,0.013927552300219298,-0.027751744702159513,-0.07110794601973214
TIMP1,-0.053108993270544004,-0.0007944933523216476,-0.031473087354002394,-0.024819008817921484,-0.11076116296583176,0.02504974357503721,-0.01802396969742544,-0.01791759061785043,-0.015038373791842256,-0.15688972563406983,-0.011527278181261367,-0.09641613735362045,-0.0364449883574186
SEMA3C,0.035320799255572764,0.030298468518019855,0.04883976083808589,0.004886483978387941,0.013982524902242601,-0.003342454407197867,-0.007650041863599418,-0.027855444057238977,-0.01917171321101804,-0.11149427394582904,0.0228940133235971,0.026670863719354922,0.0162998457262318
GAS6,-0.0489824531846257,-0.0005427078900308291,0.04347569682098818,0.0072304639663375745,0.0019067836542888815,-0.015074229998378057,-0.0438717765736296,0.009402209104884011,0.03242942044061032,-0.01072414867459837,-0.014919205814415774,-0.022456046939625027,0.06781058763492295
MEPE,-0.020299136912593937,,0.27572088290716434,0.12015285392907638,0.06429818854101024,0.01517952155727999,0.0859369130649825,-0.001460935774100138,0.06622177054598055,0.0828069965405835,0.04814668506428818,0.06735793706573281,0.14208401202881557
SERPINE1,-0.1380876256461313,0.0684703994831493,-0.04232245477552705,-0.015840779952069135,-0.09006319774377455,0.08642367602194274,0.13844357167552657,-0.038231488780324806,-0.014299306261050616,-0.07478595995754493,-0.032562462119671384,-0.10132855129949205,-0.0469660547222267
RSPO2,0.10847912478923236,-0.009105872417399125,-0.019820874590040904,0.10140569274434093,0.07701213586656185,0.03696399297812564,-0.01162130753546991,-0.024608336799318092,-0.011479392493738057,0.1754181736675648,-0.026470073572666893,0.06004420576036233,0.046600413627718856
SHBG,-0.028009578280718393,0.07517738094441612,,-0.023687385246881583,0.011239175579949592,-0.03699940815860104,-0.0010950042570143917,-0.02094043459090816,-0.015991965676837368,-0.02097169208912519,-0.028363821484914453,-0.005326827218975488,-0.019278787859436257
LGALS3BP,-0.14272523741132445,0.05610541201080154,0.07888705153986807,-0.03405561536201566,-0.09083982196577788,0.07198689532781932,-0.09802060936660383,-0.0034732119176028088,-0.006612957897296906,-0.16499396543602732,-0.01722294423967682,-0.10638408749730568,-0.008105041245418127
LAMB1,-0.040603930346408384,0.034189871830836036,0.03166502805658644,-0.0526584274445725,-0.03258231931533009,0.07495908888048933,-0.08635571729729323,-0.017658093311599305,-0.030782080754037478,-0.01779903060090573,0.05197689036146705,-0.07810965077335327,-0.015286686691002643
SPTBN2,0.16927087626317064,0.021542072501296805,0.07483985069711252,0.0592833340930644,0.07503188121938353,-0.03906851480054595,0.11069761676843724,-0.010885988083423344,-0.017831181607510956,0.13042231719372926,-0.02947541155940457,0.053617296060733274,0.0421430230228224
COL1A2,0.03836822053551478,0.02487273022105398,0.04899390502610246,0.003827870941033094,-0.014078972354748248,0.10173376118056202,-0.06170431360250679,-0.027180821777288276,-0.014217315074641964,-0.05516700715910998,0.06656960453148675,-0.034495708338666733,0.026532290883574117
DEFB1,,0.051065378436926434,,,-0.020635122153312792,,,0.03949770446019735,,,,,-0.030004665863878045
SCT,,,,,,,,-0.010095674369440217,,,,,
WNT11,,,,-0.020008012474633394,,,-0.013593894158088739,,0.06735623074540774,,-0.012493526566557575,0.03537538895716061,-0.026937268993054393
LGALS1,-0.09579059767169597,-0.04407012156118696,-0.036468906362297895,0.03646980333607207,0.02931386484896545,-0.02758021939371486,-0.029467136943077402,-0.06965572070782772,0.02596590752405609,-0.16205769731683434,-0.02207591048039114,-0.026561364249749676,-0.056436905455381596
BCAN,-0.003005693733460125,0.026340170088166262,0.0427775760950496,0.042154763813934855,0.007512552299280305,0.12243790033954907,-0.12881399933074833,0.04516528127118238,0.0471468231235979,0.15109028560939097,0.024244723519000654,-0.025797883744879985,0.01945272474576849
ANOS1,-0.06471440689731779,-0.002791021832204373,-0.007944853387785824,0.009132720671991577,0.05763372594033747,0.06355856890374381,-0.09398610466793954,0.02326382308716806,0.001333106973803723,-0.03621963773272094,0.03447763169572664,0.041712270109065704,-0.010577186320581522
EDA,-0.030259306466936926,0.0029169013913436966,-0.031853349011736434,-0.027482931880550496,0.0061723632389740005,0.018572119034302684,-0.016253721153038556,-0.015818927827920593,0.06896311291142011,-0.025661372852806025,-0.015629671654133342,0.0329831024063707,-0.0015500191529929075
FGF22,-0.03075950948591747,-0.025101648977173947,,,0.03062635212970692,0.023948907037044383,0.04917773940383833,,0.004514176348292808,0.026905516074894782,0.003215706896726183,0.004351891215216478,0.048073649423646926
SHANK1,,-0.03170250211792976,,-0.012294341891195526,,-0.029287298407550965,0.1168711503826729,0.022727999697256987,0.042218438808639375,-0.0034497421387358787,0.0301655789302621,-0.029543009827054337,-0.040635828136123306
NPVF,,,,,,,,,,,-0.0003900455267868974,,
RAET1G,,,,,,,,,,,,,0.11678569356642521
TGFB1,-0.04418797624856747,0.02788659119126337,-0.022020102167965513,0.06876002591236927,-0.018623121476489042,,0.09311735156649924,-0.024052796209074755,-0.04168875751210635,-0.022839910848423618,0.03443709150096727,-0.07272157848999632,-0.00938017659297395
MSTN,0.010601254353921168,-0.028570714239584193,,0.008285027556521385,-0.035450141349906795,0.04016907036180007,-0.07632113496219867,-0.02667260431995959,0.02307783998381532,,-0.024258394784070297,0.09797616016559162,-0.033545489098297014
WNT4,0.0043040710975449075,0.04344576031190517,-0.0037113755277779744,,0.02178565111608114,0.04455890292162631,0.013256449928976602,-0.015513198132659896,-0.04438395584490097,-0.032403999167971986,0.07812869257073138,0.03560659504728876,-0.05833605026374395
TNFSF4,0.02694531509996034,0.05609958860972072,0.13253992969555642,-0.027792786111919498,-0.04261443836233497,0.025351725832157137,-0.022426495966524865,0.038848016044543236,-0.01898538348679488,-0.03494716397462493,0.05065451449051072,0.00694305719361341,-0.06044261281674674
NTN1,-0.07067349293301337,0.05076463315714964,0.03671878261648589,0.04153838839675725,-0.01211640678576449,0.04983707746876199,-0.09836674773804666,-0.008265821950085702,-0.0047214664324744015,-0.009884078384627681,-0.014186176701858044,-0.04817715416768187,-0.051684033123621444
CXCL12,0.04366829264012322,0.044359842620206535,0.07329020571168773,-0.02407870510335422,0.04257543875341868,-0.007240142386570716,0.005489147328704843,-0.013136508361331062,-0.010657923766895729,-0.05628097344751562,0.05688466995856087,-0.016489663146716578,0.02181165124843281
GNRH1,0.0430387914942035,-0.03325985891983699,-0.02361205131931226,-0.022961632522028035,-0.03776411676171615,-0.016837160768465264,-0.034684208693215396,-0.02341501835286776,-0.024316160917397505,-0.024001512022988506,-0.012842002199770114,0.021606981770057928,0.02904229664341107
FGF8,,,,,,-0.041636527524855124,,,,,0.0749993790345015,-0.04753986483587376,
RIMS1,0.13842090887826217,-0.023310599186257323,-0.026561066889851857,-0.03331319402512016,0.0327028872986149,0.007825340231066093,0.037850240454102305,0.05672817088918036,-0.046988450392457456,0.07226152562919033,0.014489208899768433,0.05952383894855261,-0.03590163544629766
FGF14,0.009192329060069171,0.04040149859139019,0.01847965037983354,0.006251499512941011,0.026287673144965596,0.04441825206521032,-0.06408078165861662,-0.03811417073993094,0.03953288820669594,0.15465556996801927,0.022739179331566668,-0.024186564968766623,0.07313559223516099
IGF1,0.06255700060361268,-0.04305010435206843,0.2037839396429468,0.047118098287084166,0.02203750393179506,0.018483330754932144,0.0025717017490995975,-0.0262831041784948,-0.029214878369887003,-0.04318089226573966,0.0473700647208091,-0.00028546258926027366,0.05631715823270003
TNFSF10,-0.03101823523213001,0.03921559938925412,-0.016129652743501446,-0.011599455899883853,0.03407480332634642,-0.016038560300759706,-0.06504312583295417,-0.00972561443337755,-0.0022445898836026177,-0.028355235411792617,-0.001959270840269809,-0.05063348603037964,0.0024498819915223986
GDF5,0.022606050709365097,,,,0.06791740843934646,0.07509227963942315,-0.021961325697502213,,0.007203378447498132,-0.03129334276856093,-0.031109441991809872,-0.016678913581637273,0.027525349104029387
CHAD,,,0.08654736993505921,,0.021339169686241093,0.04633263689198817,,,0.027397729269088605,,-0.02218071380630447,-0.03307758889129516,
RGMA,-0.04445808089207651,0.07849065373069655,-0.0043843647047533425,-0.03494859193579347,-0.05147268225211836,0.041904414841547465,-0.09035859284358104,-0.03952288988536834,-0.013615596771496628,-0.018790992293559426,-0.02986095308224402,-0.010833118816178558,-0.034970679715237055
CLEC3A,,,,,,,,,-0.011512653698145107,,,,
WNT16,-0.03206304226524994,0.013972877741548565,0.1634530978352282,0.002900394362707506,0.0022169678209657323,-0.04014601192933336,0.012815947140967239,-0.0010455866951846696,0.003989624544602375,-0.03240400196684087,,-0.01271194724643955,0.0022014490957463708
CX3CL1,-0.026043560616629293,-0.05897396183292572,0.11543676532891917,-0.0019527841825347817,0.026341633055667932,0.002292112803351221,0.04506689338581558,0.01796696122525166,0.005868567683405338,0.06921293638415088,0.09560248029449804,0.004512382594123608,0.04300933299490203
FGF1,0.016567338975639622,0.013049812994409292,0.06170508847392238,0.0015985718672092383,0.11212630536770836,-0.04034301673754433,-0.07858709559537753,0.02319567011790089,0.0462058758082275,-0.18503608524380627,-0.015381952221030303,-0.016445174815671412,0.04044996779987468
ALOX5AP,-0.0007822370218330362,0.04956078000751253,0.05938129676055584,0.01941736580321976,-0.06922274944829343,0.06478789878351907,-0.1346005302562134,0.017622704988235233,0.05598105291464165,-0.15064942082193508,0.020626889786761273,-0.0004851065650842047,-0.040985230154642824
IL1RN,-0.0068031474615607565,0.04624609686624736,-0.053924832611387946,-0.029450497317737957,-0.029163930573526627,0.07860916108504408,-0.012656165342896061,-0.02731213751554341,,-0.0426942054586572,-0.020810470241271296,-0.024806775218661516,-0.03525303533268989
PCSK9,,,,,,,,,,,-0.01868749839895409,-0.02616666126044835,
NPW,0.1079619658712487,,0.032759871182792256,-0.016583761307128474,0.10396399282934539,0.0013152259856513456,,-0.014005707199027929,,,-0.006045341790427033,0.00999681594851586,0.0027625819407918265
CXCL9,0.16850267775122119,-0.006037960949075349,,-0.01048049800518758,-0.014920026842154559,,-0.015306902812719948,-0.02724870838108286,-0.031605256411228376,-0.021609077460042873,,,-0.053625696205724216
ANGPTL4,-0.13478976645030014,0.09457911409118076,-0.04698237869039763,-0.021783025023131876,-0.04673840195429992,0.043082615360068854,0.038008780250310494,-0.02354752093936379,0.02578897763454607,-0.07792658357794088,-0.07656286959447527,-0.08749986620027528,-0.014438283915605433
UCN2,,,-0.01701304605654498,-0.011499081699277176,,,-0.013411317399206282,-0.01581892880351713,,,-0.03231267029902406,-0.029568197071343245,
COL4A3,0.04791973495037756,0.025890304829966796,0.052603422809426724,-0.0068709623333837256,-0.07853871546645395,,,-0.020463462288368053,-0.00638548817549116,,,-0.01380167630439423,-0.029737591580146275
NRG3,0.11823489303243225,0.04269472629435702,0.0788670722918364,0.06762257858058625,0.040123549746465335,-0.039264220609598686,0.13835545666513133,-0.019651850424913977,0.05318834817155102,0.12837958905269645,0.022451129453114855,0.031097361759062095,0.0532783006018617
IL23A,-0.03545473752235603,-0.01602014763298364,-0.02353533809009001,0.030288126872306396,0.02541691501623123,,-0.016406607538406094,,,,-0.018687491879971485,,-0.03330352687838492
COLQ,0.08014120820617782,-0.004468493171979425,0.013552459483408054,-0.02827357220927072,0.029085465053445496,0.06306728037186854,-0.0472725070272668,-0.03741892553071179,0.022045018256862097,0.06271820025440202,0.0147668623771051,0.06302821727642095,0.04270971470095347
SCGB1A1,,0.03358027571265218,,,,,,,,,,-0.017924729150216947,
TNFSF12,-0.04215373092019943,0.07455074657598608,-0.04104512594062437,-0.026355025924977505,0.066194807751532,0.03947909128554896,-0.02237855977417275,0.008240025263519976,-0.026757509784979372,-0.0586632829500425,0.025732308451279398,0.008087812140517726,-0.0383200463049381
DKK2,0.06526141940443268,-0.004038315780069433,,-0.011668608460906203,0.05305930097813376,0.004757735749548251,0.06110177544013251,0.06931954100998623,-0.021747779433342676,-0.038689545219594154,-0.02205928672646717,-0.024074658399608827,0.03312380756675444
FYN,-0.016346739054810742,-0.0721339596735146,0.011401968093495366,0.020374845467957377,0.018306562407822226,0.09386185669954308,-0.0177078681536951,-0.032098647228069745,0.027355797256768347,0.016572159637242196,0.0379901889424805,0.016443080064112242,0.04082922572902573
ACE,0.029218185831422126,0.026722777635044038,0.1811333933438846,-0.04037506402519403,0.009726763488912014,0.043504904200318176,-0.06078251788962437,-0.030113504443398064,0.03674137898858943,0.06134694145705523,0.011776879069290414,-0.04395224475550874,-0.03732206004846638
IL18,-0.011961226865607674,0.015067719655728787,0.12581895262840287,0.011399392287387532,0.05376862042815684,-0.0007743427155770758,-0.1136436869925016,-0.004323953272062313,-0.02931503957101693,-0.1572298884359569,-0.008999388518327114,0.00320089788223431,-0.04720291911079107
PPBP,,,,,-0.018813691175022643,,,,,,-0.022881036658807224,,0.06511766291063377
CCL27,-0.03149479842498972,,-0.03050590661104374,-0.02709163066024209,0.06736039369186883,,-0.020134953425935586,0.026862975314788002,0.003904964665525418,-0.026455906578119356,0.12734575895199157,0.04557357485084403,0.034363982182648044
SERPING1,-0.02614989968928081,-0.005740216480199292,0.15333686378549066,0.02523511617145128,-0.012300678859036978,-0.07515222563329711,-0.11461578304535754,0.04601495402955958,-0.03001992656300957,-0.058914697629299885,0.028866146911742285,-0.0812710538619678,0.008726105598671346
AZGP1,-0.06230656495056994,-0.016737630350384,-0.044774313618736336,-0.02065605422079442,-0.07631531715630926,0.055912638612217506,-0.02924768478077972,-0.013991044839282669,0.004949315130855302,-0.0556596159806507,0.023190253296494844,-0.02186923117716609,0.13078255046305923
INHA,0.019054116017075684,-0.05640595829810227,0.06891555905688589,0.008542474646070558,-0.03349889121180874,0.048306942934544454,-0.032157865919475094,0.009998793761664699,0.026630311215899795,0.13684504808090786,-0.04485916710380948,0.007282631758384106,-0.021724052954773396
SEMA3G,0.05930643665717539,-0.03323896497124967,,-0.02167872010456131,-0.0325050087719168,0.01732918487452459,-0.00995495089958261,0.019282422738561608,-0.013720481623811752,0.04350397411594947,,-0.008201230183388503,0.012568541518953185
OXT,,,,,,,,,,,,0.0803046790103457,
COL6A1,-0.10172270375792891,0.007499511013038589,-0.024272633233582083,-0.06653393459567815,-0.0999990998955348,0.083288621983769,-0.12377952054701058,-0.004780866072285555,0.015662266941614607,-0.0003865787369778992,0.020211617494339813,-0.08318692823534146,0.06339075338411414
FGF17,0.03398823079674764,-0.0012750741037688199,0.0106458747508952,-0.02158359654843615,0.03127014214178619,0.019502642871169543,0.019517218062683486,0.0019588083466608856,0.07831304418172931,0.03346561310279882,0.012503186837139472,0.015954454449177553,0.004532444099080427
TNFSF8,-0.015525547965866558,0.030048214428726783,,-0.01466876256156698,-0.018813686298399475,,-0.012656165451016558,-0.012951026775163927,,,0.06257457244594915,0.08467791896125548,-0.015361787186771754
FGF20,,0.03177869664012061,,-0.012841979175311552,-0.01959246677360421,0.050288260781305334,0.018754008098222214,-0.02946627278515079,0.04913439752524526,-0.01032622946949867,-0.026997967113101325,-0.04094619264235692,0.020806233168622946
ICAM3,-0.0672710290563518,0.038111346342412686,0.022655068511687103,0.0018118004086750772,0.03189594185415453,0.07614186426976899,0.03018362530002057,0.007529637525496355,0.020430988699512428,-0.06305511175981807,0.039182915712580806,-0.022825111248224807,0.026414499384889465
LAMA4,-0.0896778190087419,0.047484512652463375,0.070147453380097,-0.03890524332253843,-0.02712824816232563,0.07705360282097902,-0.10226657581975074,-0.011967788915731888,-0.02136486702792905,-0.0700077141879548,0.04977590458977054,-0.0572754386233968,-0.021598937316031318
INHBE,-0.024419778022753736,,,,,,,,,,,,
DLL4,0.057136353275378665,0.014275913062384307,0.03596956978599054,-0.007118277457407369,-0.024022579190443698,0.06366634525087976,-0.03067100414071087,-0.04835179512649861,0.006280385645736832,0.06055410420586982,0.09173110579517026,0.00133842478324477,0.006246170975871363
SEMA3A,0.007866466496377903,0.03132350761832625,-0.008983561529163256,-0.031818347137755505,-0.0059126526702684215,0.0392550873208941,0.013191811525874172,-0.04084366446246031,0.0026889766035244457,0.05344187866153495,-0.029248699121537023,0.06352952793998236,0.001009152712204929
RLN2,,-0.04005509201596952,-0.02148510619028809,-0.014803608689785239,-0.02885726414402532,-0.02393768469245522,0.03199681722221309,0.007847113924084978,0.0006114755069093225,0.050501257843226684,-0.017168257666393193,-0.029568193810825733,0.08762686154192825
C5,-0.03282583777566879,-0.015128210143842288,-0.029830122364876876,0.015095742713227202,0.00985576949999588,0.06817516066858496,-0.06699243707694195,0.006521932692031442,0.006501173065610226,-0.044593138936927644,0.03229699904427642,0.010325978875569724,-0.02193770978285737
EDN2,0.032960603861227525,,,,-0.024743142686015178,,-0.01729784566043206,-0.01601977315257406,,,,,
C1QA,0.06650809324792167,0.03458854902961784,0.08476900899601601,-0.05304077923141201,-0.03196587918236306,-0.022626567376628767,-0.10877748855482564,0.020195707982553875,-0.053504825245514455,-0.17458135472210845,0.07310819407042239,-0.10464053971769652,-0.02816907634260032
UTS2B,0.08718376827340595,0.08158406099460783,,-0.014803608604736803,-0.020635120642854214,-0.007422592340323867,,0.15778157238923948,-0.027036460194379327,,,,
COL9A3,-0.01908552574371212,0.06225505416895946,0.08000349731958255,0.054831944363413175,0.024176919917827805,0.1162241258041738,-0.06439603954924655,-0.005653756167140664,-0.031206360821819618,-0.1270759923832536,-0.02586293766967944,-0.024458754353432446,0.06284848810924823
DLK1,,,,-0.024638983679222494,0.11454603626443781,0.03474905962966234,,0.11057841345439433,,,,,0.0574671527025693
HGF,0.013545296559448188,-0.002249057467387342,-0.005171405930331187,0.059908446575636855,0.04957748158328055,0.023404407427648526,0.07968891502231241,-0.0011638548181308493,0.01393616856692084,-0.05005351369818097,0.020680158715925722,-0.03916091396482799,0.06926680722401105
