,MGH258,UKF313,ZH916bulk
PYY,,-0.015266421086935893,-0.017299409231058906
PENK,-0.015360983083259021,,0.040372158783448395
CTF1,0.05060630402186817,0.14789416051079723,0.04924464704301409
COL3A1,-0.005789871251309607,-0.012350872084240183,-0.022600589160625396
S100A10,-0.017497547222403577,-0.02789703410556352,0.13282308754916786
FGF13,-0.02284811246803806,0.02134924206936251,-0.026195672482171754
SEMA4A,-0.025087376638480194,0.036202847229317464,-0.07179152984604782
EFNA4,-0.030745370257724464,0.0037660375767953414,0.022745394143544893
HSPA8,-0.049551088876081444,0.03089961846799184,-0.012983890647801099
NPB,-0.033112620107491254,,0.016971365541074326
ULBP1,,-0.026781795695793482,0.004077083346584421
SEMA3E,-0.03740590067499251,-0.022533674600427482,-0.04741587066468046
ADAM9,0.1258796588091202,-0.004848356267606451,0.07582190155664431
ASIP,-0.021380309459274365,-0.008701137534502343,-0.04958318358256386
IBSP,,0.02711287918195344,-0.005158009113553508
MMP12,,0.07473757828173795,
FAT4,0.0318939537502197,-0.04028978133384339,-0.0008927816587444125
MDK,0.028219172825899697,0.012599060612235305,0.041915968161985465
BMP5,,,-0.013477581448586651
CAMP,,,-0.0237489617038785
HSPA1A,0.04888109124756074,-0.003453763474806147,0.008540244948370228
SEMA3F,-0.030866990548201204,-0.0186204350498489,-0.05092743478226285
ARF6,-0.01687679765231415,0.04028116226883136,0.0010410783392182012
IL6,-0.020227046797091426,-0.04340810977933404,0.07385719558321309
CALM1,-0.04523774354752939,0.0317329651558467,-0.06186003374433298
VIP,,,0.0423791316087397
NMB,-0.02218173527298473,-0.05466991557989873,0.06010977394138224
CCL26,-0.023003204673314646,-0.05702674715173302,0.03147650223768345
FBLN1,-0.006904708141699885,0.018956475652788223,0.007605326239693873
SAA1,-0.016853918771236605,-0.01678158612092575,0.07432913685851794
MICB,0.0009969043858668802,0.050253519178831925,-0.00864820591222533
MMP13,,-0.09091659972747872,
F13A1,-0.003169546016059564,0.024551771540319168,0.13056756872043432
CXCL11,-0.02636385422667085,,0.059819457076622874
COL5A2,0.023781411692150804,-0.030504590606254583,-0.00679691553938118
EFNA5,-0.04854564251178452,0.013755726601713399,-0.02846822941850133
AREG,,-0.00422550900192624,0.04669623675068977
EDIL3,-0.05896443400933877,-0.04507381923586631,-0.03150134550724878
CD86,-0.011168958233050898,0.07040426379753854,0.02626466993721299
HRAS,0.03209271126838592,0.09823381170786791,0.0009012861213183192
C1QTNF5,0.012237237479722314,,-0.012693220735231173
RLN1,-0.015360984359109745,,
COL4A1,0.009479123238254132,-0.04464404765757882,-0.03220201633300533
CCL3,-0.02983485408361215,0.12053685866362475,-0.09935263293177071
BGN,0.01165722676946219,-0.04354339209601521,-0.012552158643380783
RETN,,0.08947053456008623,-0.02336926037272208
S100A9,-0.00887832827806897,0.0342190475457563,0.08306891189495698
HCRT,-0.014894265581748535,,0.07700882748842927
FADD,0.0575118212296988,0.039570981964345386,0.02087282917751878
ACTR2,-0.01115234589923101,0.06903570882472623,-0.02538819331728819
BMP2,-0.02184541492904028,0.03475737302704497,0.09131207813416994
PDYN,,,0.07292892199472359
CD55,-0.018094637117367546,0.030808958825000357,-0.04265620573483991
OSTN,,,-0.011395689686419795
CD6,-0.02508737722574478,-0.02538724413329464,0.026330708809829986
IL16,-0.0032208326346838583,-0.0032473766413537385,-0.015038324272171553
LAMA5,0.009895496527384176,0.01968825808099504,0.05859100451220215
RGMB,-0.020634088176249565,0.07671900982006791,0.04895543417087729
INSL5,-0.014908867847967298,,
IL12A,-0.029255427970346908,,0.023738467502934166
S100A8,0.012770181088427568,-0.02544534370005844,0.03391624812099254
TAC3,,,-0.03704694530046409
MFAP5,-0.002770269856276972,-0.030642109083730894,0.07642660746642893
CXCL16,0.09962006047199318,0.03923777476712072,0.028275349326539377
AGRN,-0.004232411996150842,0.013273598178854758,-0.03630333701399098
COL4A6,0.09478110882539259,,-0.05958600961474385
FST,,0.06763107712454682,0.03000213133993193
MEGF10,0.02084222453930372,-0.007466799139265789,-0.03202121149146351
C1QB,0.026029514250093515,0.05279843774677591,-0.022269084683793405
HLA-B,0.0563432016623884,0.03254083367903535,-0.02014157031394632
PDGFA,-0.06826682901034023,-0.026894499544420983,0.011623769243655645
LAMA3,,-0.012312383500169732,0.04767042959552936
DKK1,-0.015360988186663828,,0.06084676761438164
INHBA,-0.01916281898738191,-0.01425272624978314,0.04680518864241455
IL7,-0.02284811024194862,-0.008847594833285363,-0.02452551510970068
FABP5,0.03109072458434213,0.017905331063256348,0.06432348565164105
CCL4,0.023428601625923584,0.01721714366553659,-0.042028379964327005
FBN1,0.058074473156247974,0.03261447157449734,0.047665710491754304
TCTN1,-0.034821700743785156,0.030755502319330687,0.07693440799727207
NCR3LG1,-0.018233334626337392,,-0.02138197286620123
BMP7,-0.001817172660075373,-0.031957379470365296,-0.06380464985802232
NLGN2,-0.07657602643256933,0.004561028386461279,0.0018633819479576532
CCL25,-0.014908865879735902,,-0.021994962098809398
NPNT,0.013796306367881147,0.026236152737957163,-0.006682777880113986
KITLG,-0.011515995110058734,0.03242782079425325,-0.026166535350823344
MADCAM1,-0.015360988186663828,,-0.03482254813530483
F12,0.0003536741873350764,0.02765468499377887,0.03798794988952431
S100B,0.018318797033919282,-0.0006071998220849588,-0.0924805552211331
IL27,,,-0.01827906832720083
CD99,0.07089358903196212,-0.06644452602034957,0.07112190093977952
PDGFB,-0.09008283233029303,-0.01688053698664601,-0.03656271464419847
CLEC2D,-0.05663167269366761,-0.026101554850330284,0.005661332883721307
F8,-0.04702176669369867,0.02100951754031387,0.027374208854766862
C3,0.005649872753506271,0.0023427860975675273,0.07536779801563231
DLK2,,-0.03424867972607032,-0.046545392611077416
TSLP,-0.015136509231281053,0.025282659853918733,0.05931856942687684
OSM,-0.014443456857321168,-0.06932018903700946,0.014681561759562657
PRND,-0.01536098627288643,-0.010428969669484624,
SLPI,-0.0692260942924298,0.09532674032054168,0.12064570138238555
AFDN,-0.07412002844037642,0.02460820858574178,-0.009688986104090577
ULBP2,0.003919603791901246,0.03525981101177252,0.0627087686993477
ICAM4,,,-0.02032349583462849
ANGPTL1,0.02265228687987818,-0.0005903203252922615,-0.020539149006855273
LTBP1,0.025140114739449698,-0.011677611048323504,0.03220385449011836
NTN4,-0.03590668301751006,0.044555612051293644,0.01650769161559649
APP,0.06093644464859458,0.000202566694940606,-0.023258650929657936
RIMS2,0.014931474634437296,-0.00542978614281591,-0.036768246418550365
WNT7A,-0.01580094467309232,,-0.03376980250840726
GAST,,,0.006543176842758856
GPI,0.021661572576625137,-0.02615188937982488,0.07177316757333124
IL1B,0.02914410723229522,0.008590599365246065,-0.05288274965962592
SFTPA2,,,-0.017299405076269907
HAS2,-0.028094358898572397,0.0702012649005847,0.03855414702956903
IL11,,-0.01456918403396619,0.009298933399891206
SEMA4B,0.0019074342918052492,-0.04402356896545904,0.09258584726005349
FGF12,-0.006692325880700507,-0.00524443188213456,-0.07359366547993526
CP,0.02243323724755184,-0.0027241961157408426,0.07916519305455287
NLGN3,-0.031694779358615206,0.029919048120790877,-0.08953432155205171
GZMB,-0.018980238722359717,-0.0038070422461457883,-0.05108960079637953
PROC,-0.0004143150999596591,,-0.02609894900170781
TNFSF11,,0.09012292833395899,0.03619751564039804
AGT,0.029004461821612107,-0.03588503808652547,-0.05721175417809435
PTHLH,-0.028911532307819118,0.015415926089556518,0.09196371426156402
COL1A1,-0.028936463348308294,-0.022430307672656916,-0.01831256170664628
LAMB2,-0.008763146877777829,-0.012606203209402506,0.09019392271028771
DSC2,-0.031945570454904544,0.006923646978302699,-0.008388304260060807
WNT5B,-0.028487605473049116,0.015407752213350374,0.03174364970332108
LEFTY1,-0.017057250541075333,,0.04585159326075608
FGL1,,,-0.02259304453514669
CXCL5,0.05148335508553016,-0.027053278043892945,0.1561556622289377
S100A1,-0.016141078397986824,-0.017399478801881887,-0.02565438825542728
NPTX1,-0.023003199614785523,-0.01432959232995432,-0.032777555703967266
TGS1,-0.024925722702121008,0.023073616376461825,0.039289696209954574
SST,-0.019701399332072694,,-0.03188178017519902
IL34,-0.04672187117867906,0.031576164302101896,-0.0368295690268762
XCL2,0.036312087927622375,-0.018943572273557932,-0.020539135120167827
TF,-0.030232899130417344,-0.02811690078266835,-0.0596912011244083
IL33,0.004993434636936054,0.04781029205122525,0.13066041655799673
RBP4,,-0.022214504304369415,-0.03105457714098569
CCL19,,0.04798652398712899,-0.026444426224618876
CCL20,,0.03161749634008657,-0.010730940386563114
NAMPT,-0.000992165108202074,0.021089680649868017,0.12063442393112155
