,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
GSTP1,-0.09223653359291885,-0.09625922769108695,-0.01918530818764394,-0.011388573387856748,0.04542624778796524,0.007267932722502685,0.030233654807574124,0.005773680784536409,0.0007687669827857593,-0.05095234754912737,-0.06652715129067148,0.05653971586552374,-0.07684833963234208,0.030463547458489237,0.027832192751364268
VCAM1,-0.035699751793681796,-0.005846650375467183,0.015882821020087257,0.05813880939872864,0.00839365721495707,0.0010622318131949533,0.05366907213392185,-0.002347914964949093,-0.0039448088784089855,-0.003678385762219907,-0.016918140494092477,-0.02223886393459318,-0.011831761748171434,-0.04501705791079731,-0.020735957398087142
NXPH3,-0.02107568293186651,-0.05406787763208271,-0.004765537284338528,0.03239547711852537,0.11041572532215736,-0.037011335902290096,0.020147596706925782,0.002092636612731906,-0.016334857904808556,-0.0008780428550686668,0.011379456360504062,-0.0012028109031420196,-0.01678013413635813,0.02675946816033239,-0.05503850628142815
MTMR4,0.0841870570613158,0.033600688206259915,-0.08369886306484234,0.05507816086640579,0.03761463004720021,0.04869013318448338,-0.027677683116237053,0.00848934123070282,0.02787072026986481,0.0431374199106369,-0.028103282341830012,0.03198889007082796,-0.022971226860949896,0.007103019829345188,0.021976489998446508
LAMC2,-0.01871914266209279,,,0.027983212472853264,0.034342719088526714,,-0.019675781519332143,,0.011952005990498407,,0.021105378251827712,0.008984656458819351,0.025910019582617173,-0.01426624106793204,-0.027208256732840146
IL10,-0.004392428176863183,-0.020728391521811274,-0.024805016876358638,0.006163601227746554,,-0.028441093847278193,0.041524227467625144,,-0.02689094240554955,-0.01489981398882228,0.03939741751477401,0.07234303299687543,-0.02041561054317834,-0.06337078013007298,0.019443240382428888
SEMA4D,-0.0020489477819527454,0.03091201997272794,-0.014483334802520988,-0.051456753532453194,0.023580836486708386,-0.011208020148708957,0.04762009377832304,0.07657625363621134,0.0010731605673659577,-0.020800303697145195,-0.03555981655560425,0.05361137445519129,-0.10651024962639818,-0.02108806986365032,0.0335594368315387
TRH,0.00619023763536663,,-0.018358293615886267,0.013408523752364182,0.0365188265560024,-0.018849538483118666,0.04512385461642514,,,-0.049150614035932134,-0.0144904744600182,0.07400659429984224,0.11751514608657161,2.1613145367506702e-05,0.008849372814485409
SEMA6D,0.08594564435352585,0.016402790575019477,0.05000201630755427,0.01007973765149406,0.06078781516964022,0.03451919874321896,-0.003847806696528039,0.005882504190732719,0.050314869664209956,-0.04939214269706157,0.07923483335804739,0.011945350485189793,-0.01849175963768966,0.020886001068780816,0.013870226957529128
CEL,,,-0.020146020850639063,,,,,,,,-0.021487705729703137,-0.017343680255089297,-0.0035841636114722943,0.048516663103081836,0.039632949826639
PDCD1LG2,7.429264918965726e-05,-0.02001304014401401,-0.02480500402261933,-0.02784146122337896,0.12365486969923653,-0.01816484118868782,-0.005544125713822715,0.009119679799075584,-0.03367897523530877,0.002802713333897671,0.015524681360535746,0.033054240866793774,0.16953727824201428,0.051206850140043114,0.037587112536072
SPINT1,0.06090939785827002,0.008105251131587369,-0.024188840131852355,-0.02398515234389738,-0.007887642068135869,0.018290577897044736,-0.0025529674603123613,0.04783225659004027,0.08693995694702336,0.025956922636025673,-0.01314298419360323,0.04591594756643054,0.023076711453219035,-0.029035999585635477,0.033458582574878167
CTHRC1,0.03281163852361405,-0.021709457246084373,-0.021569635995655694,-0.012755491619650772,0.08621754131676455,0.04896469669102208,-0.05817757655119211,-0.011051205727374077,0.011779096236140221,-0.025714086707874766,0.08188450966508841,0.09522784654053912,0.03259791065884337,-0.027881124974803,-0.014781871901274285
PODXL,-0.016947902787342203,-0.011915680868837562,0.002067768111789445,0.028200640243908195,0.07012615252403318,0.022534878898430317,-0.04785328055435685,0.042958676813707415,0.0710518216145706,-0.0005827679049544681,0.028298568196548742,0.1182646909071447,0.11191453631537121,-0.00690147979132387,0.030755756866091267
JAM3,0.04644863814366508,-0.06502355381518798,0.0017407489913288147,-0.02180810870744718,0.044735407733584906,-0.023513627385037303,-0.004835851258167676,-0.0015449699081659218,0.06796877514970141,-0.06382661005090597,0.003657724201145006,0.07780656793147808,-0.013350699061324562,-0.032839505332143325,0.038997135145513714
TGFB2,-0.028841416365917503,0.04271617280238994,0.044639075485819246,0.020160554248395485,0.07191403807377296,0.03139342851880019,0.02047862462396269,-0.012177809491291899,0.025785380120128223,0.039117883354670153,-0.05007026925108926,0.040463706445151036,0.023337713204252132,0.027802611043930458,0.02299759781247466
COL18A1,-0.017235481531270806,0.028895615998965344,0.003980797041135411,-0.006222047952323022,0.061435086312765154,0.026603833035987443,0.013533928633664797,0.01436138537041491,0.09546461097218917,0.011855905606791926,0.020867825261890422,0.020010713509064998,0.12540364047430094,0.015339663518443916,0.031430528946637774
NODAL,0.0004929481055564731,0.07744518138012439,,-0.027402362509920827,0.11715818493949771,0.03988888109437853,,,,0.008141045406021645,0.019483750208600215,0.08489872903507382,0.10199166569354393,0.14376908836375382,0.029158419447508598
INHBB,-0.003576014197793222,0.011039730855611494,0.04010198610443998,0.015027543037627114,-0.02415947570190325,0.039115014843736425,0.04819684978422223,-0.04309574954796674,0.10759201498944748,-0.06902803436218566,-0.020516799539561287,-0.0232696535320898,0.02564478071852295,-0.02411292984105374,-0.00961992326651682
LCN1,-0.01871914687397611,,,,,0.18234228439854586,,,,,-0.02317254911115151,-0.021769310488907144,,,0.007841278381638232
ARF4,-0.01292845513981391,-0.007078111827239118,0.04192012239543509,0.05466728671775807,0.09004024211179538,0.030220802127725006,0.009657911642055875,0.04058995496507194,0.08049484546336405,-0.05709685603602712,-0.037273158784986375,0.04516669515356058,-0.001129155308711639,0.038220025333976254,0.013486462130952974
CXCL14,-0.06114135630636706,0.02384344518460112,-0.008571483872227899,0.02651788224459931,-0.04387754812521426,0.001095364108251478,-0.029601318718438685,-0.03486153658854794,-0.016549675966972453,0.04945525772547697,0.03793508906806067,0.03278123935200961,0.12274549034708387,-0.0533001023970636,-0.1035606967671905
LIF,0.03256326209252162,-0.01763881438145174,0.007615920966422344,0.02371253685116392,-0.02301061220667885,0.10348877697196097,-0.07999573077591751,-0.018002851177948292,0.031144499590159976,-0.027566435519844192,0.009654932223285433,-0.02214298629310458,-0.019039002902286505,-0.0010393369615229573,-0.021428557287957947
IL17B,,,-0.018358293615886267,,,0.06943497411735877,,,-0.005190719688283163,,-0.03109756030763134,0.06433768118794625,,-0.009314363388849878,-0.021577391745110898
MMP1,-0.025807435091057165,,0.0023077054556195613,,,,,,-0.03157382084371406,,-0.012046139976637801,-0.035881284602724446,,-0.028725145603051085,-0.0482885484401382
MATN1,-0.024577693754604887,,-0.029327323387377847,,0.2139031194823463,0.00014279838256580108,0.05357880409104553,,-0.01583717592568513,-0.013552781890478368,-0.003176422269644427,0.08492360647100228,-0.021409352655918267,-0.022952232942298385,-0.01966369376774354
ADAM28,-0.007599807255461886,0.04088604901386565,-0.006340318849570657,-0.005903449042035842,-0.008767002359788185,0.00350979545688877,0.0014130685260532714,-0.0006274873649957698,0.04842217135868315,-0.017199986283421592,0.04061657214067551,0.10372479877566237,0.03103426354829634,0.017313338553425105,-0.04092971819884478
TCN2,-0.04344357904127159,0.033520843816715495,-0.041310398772138664,0.00406279475144322,0.11202474923014723,-0.0067142893220850245,-0.009467323183602595,0.02338745458533711,-0.015623470494062132,-0.022220176710252473,-0.05246045790352359,0.06127635600628141,0.08523893291054083,-0.05939830531553182,-0.010055556751223094
THPO,0.0019230219388945272,,,-0.028227960138457527,-0.007773916137093365,-0.038808488589030396,0.011330294744368983,-0.01873367624973008,,0.03618373177768976,,,,-0.035463746294251246,0.023475973712480783
CUBN,-0.03321349843983097,0.03624846000260628,0.04216480911802688,0.023562392827453937,0.01728350856104556,-0.0310466813198131,0.053463943713632146,0.03619943261287328,0.07455399884693609,0.0354919503538448,0.02759629615273734,0.1457916958778295,0.019104968419365233,0.01545737164568407,-0.0013806580312892426
TIMP3,0.04643433190793934,0.0020116811937401723,0.010497173883282793,0.0750436469207934,-0.002330528753114798,0.03185145687733003,-0.05131451886813681,0.01425326081261277,-0.05160253437581657,-0.026129341539279833,0.008940611117796442,0.008770858314253548,0.062423206523455656,-0.04573901872335617,0.011573673590128042
PIGF,-0.03433325329231212,0.010960140802216611,-0.020316624048063458,0.0203299356864423,0.02954079673517868,7.633972847381694e-05,0.05887878358614737,0.011457563115233391,0.04806967944132926,-0.004140457254138089,0.024196081227730093,0.06987647748903716,-0.008501407799903231,-0.0029304328105800416,-0.027839146692100768
CRH,-0.02193170923655112,-0.017493219309679946,,-0.015694120876579593,0.020324006039675106,-0.0021180699183269585,-0.01373347212828849,-0.03389468523589993,,0.037917749986281064,-0.004417340621860025,0.01640368319115543,0.007213206763098356,0.02086005396694899,0.12170253674081662
BDNF,-0.02187714837884057,-0.01564871465420686,-0.020812679377880658,0.03407379110428819,0.027589881394768694,0.004900541121768948,0.03891073688754517,-0.0304751087210705,0.006798211090536055,0.007216202771039565,0.0674885382991552,0.011553199314972234,0.06022882781646302,0.04143496534924193,0.0005927529890899716
CCL5,-0.0152806784404744,-0.005927130831057691,,0.010684364921461034,-0.014134903629444518,-0.03448054944902083,0.044676198353133655,-0.022726241058400806,0.03578972446284668,0.05506015809857271,-0.058071813805846056,0.011195851058199315,0.08943842683467863,-0.06196383485094978,0.0007854762408626957
GAD1,0.06986406821894833,-0.010110722161812816,0.0067125104615090095,0.046626728737206406,-0.02923187581921568,0.031187334209727822,0.026359052420809777,0.017492004640595776,-0.023725882031154916,0.09056509195719326,0.00629318256844542,0.1004284581833206,0.02056600134973745,0.003240955772532829,0.012599672965440687
COL14A1,-0.028078277266497767,-0.006976035777855121,-0.0244835522400588,0.07806954721113078,0.02313556514772106,0.05043514496732692,0.0154859244768594,-0.02453849422051631,0.013295075974503965,-0.029733817895978235,0.074478988961833,-0.0075797612872948224,0.1031258045156299,-0.033862244510844686,-0.03471506279408483
HLA-A,-0.04309665258608694,0.01871234315158036,0.06793697490537724,0.025179166577563174,-0.016265289470393032,0.013138892485683581,0.012722249914549056,0.005385662862298218,-0.06721978064547278,-0.07159217963963528,0.024510575062288206,-0.05311735132558652,0.1426477593166435,-0.02456103700577118,0.014925621931291731
CD5L,-0.021931706699219414,0.07212086827425121,,,,,,,,,,,,,
FGF18,-0.019844230537880782,,-0.018358273114966413,-0.012468861672196848,0.07949550725371123,,-0.016957948865093737,,-0.016444232233322517,,0.05256616505702531,0.03784145302623792,,0.014505381834067696,-0.02699470185081181
ADM,-0.0013952186938516857,0.03571989089247158,0.007774449151077774,-0.025579777428816005,0.11917360557737962,0.06342308338622031,-0.029445981249691493,0.08182290300441146,-0.025508851652729033,-0.040667694296267536,0.05294846522900609,-0.11999953365007503,0.0432092016429562,-0.009077209917885045,-0.052450246038613035
CCL15,0.00103070710213234,,,,,,,0.02392789950145463,,,,,,,
GNAI2,0.014553945286366228,0.04478329463898522,0.020377271815688495,0.008251299386457292,0.0521000775920158,-0.007531488845688688,0.0008259544815908294,0.014606976632952852,-0.0040114969544934615,-0.047024092400469064,-0.0845561385944917,-0.013753186069316666,0.06443393684664811,0.04228514851087817,-0.0763356973481919
HDC,,,,,,-0.028165587497668162,,-0.022805841266423627,,,,,,,0.0811177549768961
COL11A1,0.03243820888024607,-0.03198627510359335,-0.052586362280071706,-0.0182902380095866,0.09313716130509296,-0.010890553143428336,0.019374622656896153,-0.013122180014420785,-0.0202674488755809,-0.03270029804018393,0.025698547894984596,-0.019794432711209564,-0.04780612338255216,-0.0038308046317332353,0.033325367959893874
NUCB2,0.0023392746709155585,-0.034662504238045545,0.02405448993145141,-0.07022282344485635,0.03683394721973114,0.020723438966251565,0.008497811583420037,-0.025575980383109907,0.014080367898314303,0.006125169136980396,0.08967813327244874,-0.041957880071948665,-0.020750472692272648,0.032074418393467655,-0.06286392638041081
FGF16,,,,,,,,,,,,,,,-0.019376005168685324
CXCL1,0.05703305568107951,-0.001786536585523649,-0.018089564749272473,0.015621208156429308,,0.005184322008658884,-0.018722824919746726,-0.01704775722850545,0.10276162518306368,-0.01838598366143063,-0.0028695690640709133,-0.020376709524215914,0.06022981739958939,-0.05653194481629952,-0.04627895200971973
VCAN,0.012748928649305519,0.0005137315913174786,-0.044468988088813964,-0.015338495659608918,0.08490656055686022,-0.002861439769285923,-6.271719070899059e-06,0.01471740881543572,0.0627695049127559,-0.07184815297411669,-0.03273081700561472,-0.05371571515640093,-0.039374020527032164,-0.008323119638854026,-0.008520627303242627
MMP7,0.0018840679445782603,,,0.012200376775892686,0.008496582856029097,-0.013883155403823877,0.055713820262789836,0.012835153210181926,-0.03259929951842144,-0.020947207553208395,-0.00434536226981962,0.07012826848397596,,-0.054941710254958864,-0.07756166006703302
PTPN6,-0.0019120797490220934,0.042502231636452475,-0.05283205576891984,0.017034115051105952,0.01506752120392106,0.04374223140477092,-0.0354457104548058,-0.033304351727675124,0.03214775359696377,-0.002519280558430446,-0.016494905174192147,0.08529674205616354,-0.03118492669449809,-0.0055034671254867535,0.04782916870780409
PTGS2,0.01189618846644868,-0.01674770705930678,-0.031559454470992065,-0.03529628718491595,0.04337297196729349,0.025575902660275894,0.04046412261667478,0.07928570753626674,-0.02326648937839573,-0.03128313058732339,0.023761142365711675,-0.10279282472095656,-0.026467412586661996,-0.010853528780454237,-0.05468939411775389
XCL1,-0.00909754793073097,,,0.029290866874262935,,,0.12547102084181772,,-0.0036274290275249373,,,,,,-0.02028377976211195
CD58,-0.04673327041379751,0.021437237637348824,-0.008428431139449672,0.008090679019477676,0.04764976757413316,-0.012158817570143761,-0.0033209905595471085,-0.028585422620889513,0.05539325649618351,-0.02280076468702067,0.022572468556386914,0.024144917743789036,-0.06278228788717362,0.012605121016770943,-0.07094702021437986
TNFSF14,-0.024215954641604674,0.014473008586196184,0.050986661828524155,-0.0036697009474306696,,-0.028927594571661153,-0.006810704949987395,-0.016651172908240565,,,-0.029409878403919516,-0.037047402977004935,0.0017624125323902021,-0.041477602722339864,-0.05424321410198365
CNTN4,-0.025776314554347972,0.027255484761841788,0.027635513195646354,0.02564604596893661,0.014867896014480424,0.03463278332609912,0.05840668318597241,0.012654322258419816,,0.04309806189451617,0.06889039575865917,0.05758432709872653,-0.02686708156388225,0.023013747935351426,-0.03135488600015462
NTF4,,,,-0.0002101722803313746,,,,,,,,,,,
INSL3,-0.021529336590353866,,,0.05658454738779436,,,-0.018022443241239843,,,,0.04770137009270906,0.017964302428964823,,-0.022525450011958253,
BTLA,,,,-0.005513614503713221,,,,0.006857325387876188,,,,,,,
MFNG,-0.0020207554350109747,0.008752360811744004,-0.045266676063277285,0.010489978892560743,0.1019924758385943,0.017976868410367945,-0.025231829224540207,0.008172259745428668,0.020659606480908255,-0.017903636477335394,0.049338195618078055,0.08531824873885048,0.04869207938340757,0.002450349287008327,0.06294330636382725
ICAM1,0.013980195067686753,-0.001044238319689609,0.04967759203534337,0.01349118458273311,0.03161050414232117,-0.03398713757332728,0.056222676519747994,-0.02289738198208192,0.012164998989941875,-0.0014125696293236087,-0.013394385925129664,0.006747686130152306,0.0115931936756272,-0.042464668578585066,-0.08511361721130345
PROS1,0.0011401599950271416,-0.029371299483793085,-0.056821034453593725,0.024377167904079237,0.019320794784545913,0.016061775525715073,-0.007639186730735613,-0.01006800686842206,0.0327211648688717,-0.027173217063891808,0.03493523650524226,0.014597730876068771,0.11158218471635631,-0.0737893012263664,-0.013914030841938065
CLCF1,-0.011192462995901787,0.02051569795112154,0.09240460789581119,0.006865140672098317,0.11842099025235561,0.02462228266549087,0.00037613424403181415,-0.0392221412780264,0.024880593562834417,-0.005482009108195472,0.040066159029432856,0.01347885550976712,0.008129336782446352,0.019893477116806328,-0.05144750264123807
PSAP,0.02279709405632554,0.054373668242356864,0.07269363727385202,0.06203246965823413,-0.06259521914440597,-0.043435825861309944,0.011150753571737199,0.006949328412772338,0.04538777062751876,0.07804893735619245,0.03058934631955275,0.00750469546065485,0.05458620257010288,0.03830277129856066,0.0016153511045590226
EFEMP1,-0.0064757601169968355,0.025018516030533077,-0.01329000555609899,0.05305621595661081,0.038644899505206276,-0.012082903489210293,0.06025864034831697,-0.016755752502786728,-0.01940800486579698,-0.04552512684671972,-0.02847952692497309,0.11771779465233018,0.008975366960623137,-0.047783784365795244,-0.003963630456509863
C1QTNF1,0.009602243702816825,-0.007597303246785112,-0.02892881032865475,0.020784335538219206,0.06338272026207062,0.10954192562293989,0.049333142396878124,-0.029097286191801675,-0.0493326364346157,-0.047029616967900326,0.051815952704891435,0.012006619064894577,0.021779217490787296,-0.02750167973093547,0.011866362487264748
ALB,0.019920826976251447,-0.025818755154071796,,-0.022136679405532593,0.04498315705696049,-0.02328724647638849,0.07727565744068918,-0.01891221557416652,0.03619774698618862,-0.02932142344933783,0.03806431310706987,0.07511957539709233,0.022221387786662886,-0.0189993102454723,0.0073799666600470985
CCL13,,,,,,,,,-0.0013043215903598214,,-0.021831864250899075,,,-0.02848321570377778,
EFNA3,-0.04645163414159294,-0.0005756023532690791,-0.01909016045790475,0.014762055148134721,0.010579504348070333,-0.005815380126609973,-0.030897258795496697,0.027733618727570526,0.015311834903286201,0.058750095113107824,0.05311715644855379,-0.01026264913184239,-0.04036876496758225,0.06886032448980996,-0.013125274550372764
DRAXIN,-0.018775234697787274,-0.05105646021871742,-0.020982488542123336,0.05071004661715898,0.1456843237755569,-0.004245247492690239,-0.0066050399365463015,-0.015185581048896257,0.0075983282017406915,-0.046351354952255085,0.09211515860805133,-0.02438487111043571,-0.019635291284044384,-0.010681336064950994,0.024981067223671397
RAET1L,-0.01677156229436942,,,,,,,-0.018188150841182974,,,,-0.02176929622221261,,-0.00048144041362694994,
NPTX2,-0.013335329380112101,0.06396640618278315,-0.013146969235551859,0.013669811905078714,-0.027220067513290085,0.008517269021884306,0.03618066312690274,-0.012875472764361351,0.07212219888445727,-0.04242486433472611,0.03267137534227726,0.12892068887543248,0.06339897784513136,-0.05499562898284476,-0.06272685832613659
FGF11,0.0988936211613085,-0.005693609760476692,0.008866472999592104,-0.03132750381959553,0.11263526309214175,0.047437074078068124,0.002278805324473715,0.0001452116752688013,-0.018017858474138306,-0.0410945148028076,-0.01578450422026922,-0.007731216732342446,0.012537536305957065,0.05100134655771935,0.04061781886953035
CD59,0.013996186404368316,0.011935032694780934,-0.005931199085609069,0.008975940999780345,-0.04747678012765861,-0.025855814524543077,0.003991149993650609,0.006839164204458384,0.03560852228713041,0.0518682464699549,0.039101714637269254,0.057948013270381446,0.06062109374592874,-0.04036880468758034,-0.010567720657103936
COL9A2,-0.006883237578708813,0.009839440627631965,0.06660112642999415,0.013605825986549273,0.03395334856596132,-0.012654865098179327,0.018121412487515646,-0.010531527190329366,0.0380721575708631,-0.0411935608374911,-0.005068786468616141,0.06101276856223986,-0.01718634368172565,0.03706534339119452,0.03564772422566041
DLL3,-0.028463778749165006,-0.005797903255056364,-0.0017820147431996378,-0.018386851068645346,0.059721350382582146,-0.035790225248417074,0.043153366524000064,-0.02182014288770412,-0.019210832614299636,-0.06451833996767693,-0.0180084660590554,0.05397438692298995,-0.04048218921171385,-0.0006136526234630492,0.018496966603436197
FGF5,,,,,,-0.01854350327466712,,,-0.03616909110542799,,,,,,0.056728176407806356
LIN7C,0.002690330333881979,0.04875963076099631,-0.025339678766902046,-0.004065268677641491,0.02019138291694085,0.05214466258094769,-0.059164250732878065,0.0572130992138356,-0.015614769173416107,0.009115419262919042,0.02299801011727383,0.046189168189237996,0.023591621235079917,0.0175134858150816,-0.07859834397364417
GDF7,-0.020638088346745544,0.1422285035332976,,-0.022248085153305747,0.015824921492151877,-0.0218276413970068,0.057202221140417425,-0.016651172261175958,,,,0.04567788161868064,0.05728990421885495,0.07121954897910326,-0.030058563633810407
PSPN,-0.03441489506224814,0.058956147266156035,-0.01851974904756138,0.05171957285247869,0.1556687225440961,0.04148024366771395,0.0007665838509332636,0.06677840895178065,0.0008659737436053972,-0.036993209541420054,0.02589033372919827,0.08309707152127713,0.07365144215456537,0.00417967595644804,-0.04438409594150304
ANGPT1,0.018680483207031792,0.0008221452458066621,-0.021569634724612177,0.02297353032099804,0.0011562063128975363,-0.0021568899045276845,0.024262842151538764,-0.02737462309502586,-0.018286564993842895,-0.021478693055923887,0.007461723149007699,0.021812842168542658,0.09855164405360874,0.006860763286211205,0.06274379437342768
PNOC,0.05065074130611443,-0.004601558006460376,-0.018751629299969565,0.06490407607694326,-0.003122735714248194,0.025739011839174555,0.0014008765070086075,0.04327801139944312,-0.014991835675105312,-0.026816419202238123,,0.02198951091903292,,-0.002936700959128681,-0.00475701080901522
L1CAM,-0.035555114908139514,0.0961526118491227,-0.07427114362511318,0.03295428308987159,-0.006988110901444974,-0.03700875801435955,0.036077368340149255,-0.01819496233253652,0.00797243000001161,0.10222554215283114,-0.014297539180937313,-0.09904585184224082,-0.03417763550281482,0.11022721159092905,0.05946599466578823
APOA1,0.1255161898417785,0.005219508467547726,0.06531826253393479,-0.019418188108421046,-0.02107455007507502,0.020990270029879035,0.012369992866274387,0.01473396116447179,0.05336624152659789,0.0678315155344485,-0.05742037998852563,0.0372276201894403,0.09276305284227666,-0.016523191511957254,0.018918542947355038
PSEN1,0.06760648961614556,0.04246757638747612,-0.006945289955126413,0.0037397072296506783,0.06632294840456505,-0.043093893600571156,-0.010000383583844344,0.006383960584877768,0.011524889462388645,-0.028714483300585836,-0.004651587743243242,0.02982919384316117,-0.09666183761382229,0.016427124249628604,0.04342952136917865
CALM2,0.00029075854754361197,0.013803575580513814,0.01626501377130797,0.03917544593031964,-0.052875084235722285,-0.05368038162787084,0.011088161913831253,0.015013409411093304,0.017921246083259578,0.07086005227323379,-0.02606862093481117,0.04092694249955343,-0.06292752310148426,0.07481618482562254,0.03897535948840049
CLEC2B,-0.010252603290864729,-0.020621945607896527,0.018925164875768143,0.04482270084111939,0.06317338113167645,-0.03230018471659549,0.01035041385092988,0.013171890785020535,0.007787870165204625,-0.0017545718130779295,0.0683262024079453,-0.048774847891262074,0.014704702696405494,0.02798512644488423,0.038328156664007136
NTNG1,-0.005562404998616205,0.007529626369538802,,0.0003063189669998355,-0.021503470790256236,0.033561419695275416,-0.0008652009926346392,-0.03973736429312935,0.022924031295509656,0.020936275297657136,0.041424944364378,0.07066674743076039,0.03829499620148618,0.07404233932994024,-0.003323642734140251
LRIG1,0.016385772992050757,0.025968302781520108,-0.05239180980656168,0.0383848087802113,-0.012497067664367737,0.02979002134468088,-0.015029319442353082,-0.023060898843213776,-0.0325534507455897,-0.018592318195541756,-0.0003554424836542382,0.0744281196085497,0.0937020364519993,-0.029530886918207645,-0.02499162434734436
CPAMD8,0.007941698883979343,,,-0.014748435572286214,-0.027025970997857685,-0.016775094233161227,0.0076877298745021356,0.006180537662463805,,-0.025031808714521892,,0.05759462022070939,-0.04292400406423841,,-0.021313774494834122
GHRL,-0.006270117391438111,0.011196663874978984,,0.005809876048138823,0.1033526023407104,-0.03567460375551423,0.013515248510828595,-0.015185581048896257,,-0.017297020722885404,,,0.022981720083642642,-0.03647350092918513,-0.01878831398795858
NPY,-0.02728593087957709,-0.04565907024002252,-0.01697507219809674,0.003726108262414443,0.012290073883791419,0.004281581856796814,0.008627712371476326,0.07474685477167521,,0.0773190880553557,0.001840186241059998,0.03746879914417594,-0.051666474565597094,-0.0066221630940434244,-0.04588946412386064
MMP2,-0.04239200056737534,0.01186616389247248,-0.04906827158264958,-0.0161166059142488,0.059136536199578926,0.04574406729901878,0.006582060051201463,-0.01964527315504422,-0.006017876270691481,-0.08686639858654399,-0.027929148414131612,0.04843146490231969,0.08577237776425443,0.03525011973384406,0.04779955042426309
LHB,,,,-0.012844773577738845,,,,,,,,,,,
PPY,-0.028280168363186094,,,-0.02235900457971628,,,-0.014610205730035264,,-0.013866779478742293,,-0.015326731443441419,0.012037613638383455,,0.016760576424354055,0.01445293453763897
ALKAL2,-0.031452430592934184,-0.013196370679086408,,-0.012658159052061775,-0.003659723669340302,0.0011403791283768438,-0.002539234469181016,-0.009273999722440815,-0.03535365173575109,-0.04451190372368494,0.004361985327935567,0.11635595461297586,0.0017429123818476359,0.09230093885164928,-0.034218354361630204
CSF1,0.05473409597304632,-0.05765488187680766,0.003728627451191995,0.031244426296328804,0.038836810436252464,-0.027763953927083397,0.018773325976443867,0.014295871718474091,0.06746136945750728,-0.07266604051568332,0.038819111432838754,0.015900044782444715,0.055787143489069296,0.00937174595620242,0.049697287068526455
SEMA4C,0.044953107763698916,-0.01377158033487863,-0.007237260324372718,-0.007284286958644139,0.07888812094628923,0.02011538235551196,-0.003186542344949968,-0.0033149242679080307,0.01188933187215996,0.04019014671305838,-0.04774946435277898,0.06307229492138125,-0.030508584552327803,0.007444414843783137,-0.03943277704961389
ICAM2,0.009502740578427838,0.03175885809526877,-0.02137365273858863,0.011524979309762802,0.042968994720524144,0.06195960653234953,0.012323383230218386,-0.03213111062902371,0.09665986085664259,0.0357226330471138,0.055694292261577134,0.07691720520543097,0.05539995593718128,0.0732892521644407,0.022981264674241105
SYTL3,-0.022112909734408225,0.009030731333186973,0.024861975236346808,-0.0185427808517086,0.12179528779956646,-0.02328692049915459,-0.033980381139485816,0.009974437260555856,-0.004631791336513071,-0.005111203751288162,-0.018875624727171546,0.053534374452298195,-0.009102313005857536,-0.028939224485529946,0.042718652709300815
IL1A,-0.034626529923005134,-0.0008519302189251461,0.050097994883083356,0.029907148809350415,0.027297553536975938,0.08106280885616458,0.04666986447781367,0.018558984576798665,,0.06510019253295424,0.006876797030211002,-0.013504705103003107,0.014136394826779499,0.017924675159164127,-0.018929254806494544
HLA-G,-0.025807429624311262,,,-0.013566566513547118,0.06910077661921614,,,,,,-0.04815696273547742,0.052361033392814796,,-0.007882741079490628,
PGF,0.01072797016476289,0.013656205553422595,0.06815955124857875,-0.014806536863949947,0.020873875689503014,0.037200233937170604,-0.028036701497522614,-0.027458197733432402,0.0729688496293116,-0.010404408887193595,0.07829624218336836,0.07860228505308336,0.09725791872305835,-0.004645185780307206,0.055251043442457334
LGALS8,0.022463358961485352,-0.003817596541683088,-0.04507256658461779,0.04171723677823884,0.002009261788569511,-0.0001683977073186875,-0.059114069110203914,0.014826696532510826,-0.019057580887184383,0.028418615367475673,-0.0009725399839150954,-0.013933448985535382,-0.010736451620029678,0.012674813402333474,0.02570599283731836
DKK3,0.023358643091104046,-4.5393883764582224e-05,-0.005332160702735512,-0.005967559551990083,-0.06446274923304843,-0.01694481963581507,-0.0013980277339415348,-0.024273048553509292,0.0020449353066658038,0.08422206314147032,-0.03748501221254307,0.052592710408710795,0.08849471832815872,0.03231154815420666,0.05381211416130974
COL16A1,0.04495679837007236,-0.008360734718769905,-0.07962789334299651,0.011745119114521701,0.05183327203978674,-0.036496620472864436,-0.0371709791197979,-0.01858496297753983,0.04272870476071052,-0.05001284210005563,-0.10715615641491728,0.06541105083207284,-0.004986775424182505,0.03295985989638423,-0.0013471273856586932
TPH1,-0.01894920756775547,,-0.02520842912712656,-0.02468764751716527,-0.017994662758369865,-0.019941354807653654,0.016033629135432062,,,0.02403496876576823,-0.044179601670726674,0.018521184187104484,-0.003559896534499192,-0.044956270455051996,0.023731880776205614
TNC,-0.025797860046158822,-0.05641893026898649,-0.023040924708770776,0.04241566138978317,0.019399678928247267,0.02086395801207666,-0.02062330133996338,0.015051672833512547,-0.07262832973418792,-0.0718446188439907,0.06500903447668945,-0.009211333913053402,0.06254136075524809,-0.01872434238367957,-0.06299203977071488
