,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
EDA,0.01561494061917192,-0.01640108482483378,-0.016999395408570133,0.009056374314476024,0.018663652746408188,0.007290552684614011,-0.026877480892790226,-0.022906059666389866,0.009438023111314456,-0.02777525392142999,0.0041676565726848965,0.07700456038164218,0.004741597627544064,0.006304514900635025,-0.027794615061733707,0.019414057738911413,-0.05387016907532089,-0.034731790973549184,0.02743144474357448,-0.0045924911412478335,0.04084388234749513
FGF22,,-0.01574023273244294,0.03319178205403882,,-0.01342586697165869,-0.02118376792293473,-0.020605087202174115,,0.03644578459569701,0.03855877566233018,-0.030736029376011918,,,,-0.033256132540698126,0.12558702882967868,0.05757531781744134,0.048144182219891044,0.02943157288606904,-0.04504388448959909,-0.0384460239348125
SHANK1,-0.032104460682024535,,-0.00863456941073405,0.011168170438584363,,0.05344526282585134,0.04107056002983506,-0.02139772361926997,-0.009568809799058402,-0.007438437106916354,-0.018949813816462577,,,,0.006067556536997373,0.0001297189085049835,,0.025378655416035914,,0.02833231844008161,-0.004252206823943015
NPVF,,,,,,,,,,,,,,,,-0.032050934192205324,,,,,
RAET1G,,,,,,,,,,,,,,,,,,,,-0.02930536780987136,0.0635617815344207
TGFB1,0.016875117548070553,0.03277253705755088,0.03775305678097032,-0.04341985409643387,-0.04617541154445227,,-0.0446431575268071,-0.02632079942852977,0.05729439532437339,-0.019835778833678742,-0.03619876181390938,-0.10796319878774038,-0.010524821411090159,-0.03011173079478539,0.09069511150572714,-0.048227564436050925,-0.06200974891188598,-0.060414691436299905,-0.03824676075966816,0.11142900947041257,0.021900091868196376
MSTN,0.006465710753651342,-0.031984736539760326,-0.01628224366349496,0.0056264972966900625,0.11482506117910388,-0.029212210466990327,-0.002813584935240471,0.02868196479377985,-0.03898198393978987,,0.021712349322098447,-0.022987982958411198,0.02987237738179531,0.037394615293954554,0.09073797355669605,-0.03629096725281563,-0.020813996992217025,0.03379961611022545,,0.011840291951781505,0.12000244378174842
WNT4,,-0.001230989532339649,0.005944474474601022,,-0.0004692866849724323,-0.02335042837207791,-0.023362750414262966,0.01556152412798183,-0.01868776523803698,-0.020043856090828635,-0.018793277474747242,-0.0011691238008787897,,,-0.0016919971249770955,0.06158598703758244,-0.028587129556358528,0.024884186171149673,,-0.016889670730424824,0.09340643094054982
TNFSF4,-0.043965652684707146,0.013810933659257098,0.003819440504673617,0.006719840944639036,0.00556809829269357,-0.01396663993205237,-0.026635854429031647,0.024388581826077074,-0.02872597247594229,-0.037825971307022935,-0.004326601089504802,0.10884369756180488,0.03178806277451425,-0.005403389749142972,-0.0435582228054972,-0.019562379023696605,-0.04404262187615444,0.015379312129693871,,0.13369425264211282,0.08289406984000837
NTN1,0.033545938128308306,-0.023033415104715075,-0.02133117666346982,0.02998744347680167,0.06101925411773428,-0.017875011922913246,0.07352018566490881,0.025403279948578914,0.05594721229383321,0.005336142278779341,-0.017411752809706818,0.019055871491154938,0.006814413806046844,-0.013350570721546436,0.04604437200518356,0.06848068254140507,-0.04380471801041896,-0.013754082360743346,0.07984487143694739,0.0157753881821761,0.10631173352612167
CXCL12,0.021346340167469204,0.06857755592543138,-0.03946363041404462,0.02904893301368417,-0.007186082892502681,-0.0010648991290550674,-0.006209806955069192,-0.04153438011095587,0.08167014623287816,0.028013239247945753,0.016919755126589324,-0.05711485037941794,0.0044313448356056535,0.012790816070132948,-0.04967730254877641,0.009146101385625558,0.03868039593005907,-0.041289351767963625,-0.04993072177443862,0.058388259188180906,-0.04080276623165897
GNRH1,-0.018143388400104307,-0.028592037394688064,0.004604558692115945,-0.04625745120906364,-0.026931207106190232,-0.01163850287950934,0.06880639549322048,-0.01694280802931128,0.04402441560509168,-0.025978660407635357,-0.031697390586794064,-0.03543287235659159,0.07885389248603117,-0.019262029160615538,-0.03566210782893536,0.09417951953288288,0.024709299388011814,0.10797891978504787,,-2.074194354297774e-05,0.058934056702102625
FGF8,,,,,,-0.01626493356298303,,,,,,,,,,0.07184944381272468,,0.09665138198857899,,,
RIMS1,-0.02074143177311915,0.028367002718518195,-0.05431159265619409,0.018756487139207922,-0.003986768534309971,-0.006377263835153676,-0.022232584717329522,0.024748545588010536,0.02242733882420033,0.015707356458496004,0.010072821884065036,-0.032108510227513175,,-0.004311229380010544,-0.006810994157158963,0.03869788726173092,-0.03558361285847987,0.07719224708094942,-0.06617310412329469,-0.05068081429213857,-0.010513839460762352
FGF14,0.007914242945047511,-0.06079557538248152,0.04602689639490253,0.0005247775762886673,-0.04067613974763313,-0.047012383945610914,0.07113635619819449,-0.0011440888491015453,-0.0631524988727146,-0.017594385100694363,0.023656956866959854,0.022003656880648197,-0.028217620484972415,-0.09210397217461683,0.006386328026978529,0.03867832018758681,-0.0069419471875193746,0.07787945990016774,0.048327119114614805,0.09569598001913428,-0.029957227378348366
IGF1,0.03156858970482401,0.04764924310520049,0.08418203612366465,-0.04035711931304992,-0.05838689130568381,0.040690330742411455,-0.028169206385421173,0.02318594344169754,-0.017110260641971103,0.008945879487572478,0.04065734798944111,-0.05432743940756984,-0.05328802981955634,0.0871382466276593,-0.012105017385038469,0.08152413539696432,-0.047551865831226545,-0.026630959747169815,0.08086966530556468,0.07356061354325334,-0.009413454026114858
TNFSF10,0.033900989157328254,-0.015280905142071494,-0.010443692499397002,0.017131812089561806,0.08843539468997705,0.008842166325943415,0.01957557321968603,0.007999884005845507,-0.014127706172210855,0.05207817800490393,-0.02785705105921252,0.003201736794094191,0.03345690395049727,0.002008698701246807,0.0735496336381057,0.06976746923666552,-0.02285365526161706,-0.0007222511653420046,-0.009143907112372363,0.03921831106273924,0.006387716471945175
GDF5,0.006979085686476717,-0.04623761555902548,-0.023985376278693467,,-0.03257882600296855,0.014325106805851924,-0.0363156908044169,,0.008224196752495153,-0.0005264497297647999,-0.013759187283381526,,,,-0.02695940736590395,-0.02805670244288837,-0.00252599469667118,0.018889687783071308,,0.04300488124159704,-0.004057682159529669
CHAD,,,,,0.03216913461631387,-0.02303649197067277,,,-0.025919811986325224,,,,,,,0.005409672998118412,0.09139922143688459,0.03189661126019334,-0.04134877677492998,,
RGMA,0.014820715750996593,-0.02757976824097779,-0.012025017381546389,0.023630150375076774,0.03250662929594321,-0.028468109503866034,0.05170316762484686,-0.027674698374752754,0.011950798468204292,0.041495405178199336,-0.03969055055354437,-0.021192384158174506,0.06245627436565646,0.04467533249525477,0.0115982353901646,0.003476290479184388,-0.10006143933862459,0.033125037892125946,-0.0010902531354705246,-0.04383909391069907,0.14903289905153844
CLEC3A,,,,,,,,,-0.022072953722539146,,,,,,,,,,,,
WNT16,0.025114605838167946,0.028341275983478593,-0.03473940905457145,-0.014593460425677806,-0.021412454979166842,0.030493383578404656,0.011066881156919516,-0.001907875150930599,-0.009067496987918745,-0.03507331380367304,,,,,,,-0.026607411215435674,0.030411551363821343,,0.026767157455424517,0.08420648361527375
CX3CL1,0.04379782399692679,-0.010629569899440625,0.024300051762248778,0.031302382736694584,0.005524062682804887,-0.017541758859983783,0.03405182630550844,0.04019003618097756,-0.014168890221404131,-0.005549268172647006,-0.06765646560511654,0.02067782138620253,-0.11506524848763998,0.025469615605489368,0.02120318796846882,0.14861280856478654,0.020175770161637484,-0.048251236655553295,0.0015145068861980588,0.07630071427025396,-0.04536746385939405
FGF1,0.012305514221359929,-0.02829116077622202,0.042034822498282026,0.04898252901574081,0.03148085164626585,0.028281854377829648,-0.023520133241149696,0.017789189745169413,0.03448278263763374,-0.000604935693555206,-0.006214093945337858,-0.0679196319196884,-0.029896311369324063,0.11308363882725776,-0.06307943811011492,0.07106432554169965,0.0753906768844878,-0.09106014049349365,-0.0016869605047382286,-0.055107401109037835,-0.06170843701498218
ALOX5AP,-0.03309766438751731,0.0536545821559706,0.034016814218694576,-0.04519597833575076,-0.049098802447009066,0.027883772043740807,0.09993528976661115,-0.027180982455765407,0.07015276510886544,0.001095592910272997,-0.018354995008281763,0.08254911009313894,0.07467424661432785,0.10243989334198339,-0.007907747468147213,0.03765646678937495,0.06755138659238852,-0.0005880109022122675,0.07139603738748918,-0.04592734859084092,0.024640790236384755
IL1RN,-0.023971403512993268,0.05998030414809868,0.026577034806051364,-0.04148253376993614,-0.0028482534278829246,-0.015976244239348198,-0.020928490096318055,-0.03954841050879993,,0.047541885500949906,0.07567596679396892,,-0.0024781838758014822,-0.06067251800328003,-0.036942924058251704,-0.06653173434957321,,-0.02490197891060954,0.07929935633355054,-0.02761002084966092,0.008830117218612439
PCSK9,,,,,,,,,,,,,,,,0.18010376678168602,,-0.026443346690517205,,,
NPW,,-0.040544629861070935,,-0.023359077133178828,-0.02853388280956855,-0.016548991530546512,,0.09088673550923627,,,-0.01645829588536084,0.021763186625277722,0.07338282273466445,-0.02999015523138852,-0.02137798287904636,0.05479086951845248,0.006535211101919822,0.007934621957529817,,0.040601957877785824,-0.03552161121844862
CXCL9,-0.05158526409675954,-0.0323644823684214,0.017576007870623144,-0.011656565930299621,-0.03414788295019388,,0.03622583149270881,-0.01172398078979581,0.00631663810078147,-0.0010101011922322603,,-0.03640626215475203,,-0.05834647602104007,0.12972816428450268,,0.024735971397774177,,,0.1088755427746726,-0.00489372066122175
ANGPTL4,0.010044635498466802,-0.016247611748442987,-0.005561070841578733,-0.007758673896735001,-0.037674328716238804,0.021964885619918863,0.07242970070259959,0.060125093118214734,0.025219539716072395,-0.0693466504862935,0.02354528792150777,-0.013025483995116138,-0.007949144181232147,0.09544769962759987,0.03231516398077604,-0.02258730963890662,-0.01483671381171326,-0.007472219275921491,-0.06164007827838174,0.11711999837153786,0.0012631341039312652
UCN2,,,,0.0014707139373778266,,,0.06365911174548664,0.013685052403901027,,,,,-0.03890187483166907,,,-0.01949518022065907,,0.009755343097018468,,,
OBP2A,,,,,,,,,,,,-0.027573059565643328,-0.06680571737148584,,,,,,,0.06755012192532354,
COL4A3,,0.032408947926144634,-0.010285880394552803,-0.01657183398091069,0.08015195114940936,,,-0.010176386180920097,0.0010196333800834413,,0.12571421479486025,,,,,,-0.00857948138438326,-0.005886685073011586,,-0.04270428077356322,0.01218222936516381
NRG3,0.02414249123028258,0.034931896928084634,-0.020516356229277957,-0.03479449660475969,-0.013171173683798934,0.058325468593785464,-0.04229867752899573,0.018449589546634303,-0.029805059777235743,0.027379572069137114,-0.0354466808518846,0.041910507914113555,,-0.002083994667637648,-0.00865225512754215,0.10404994070668279,0.03044590722080147,-0.021981326824744536,-0.021322172501122384,0.0022348969887007923,0.06261326515800104
IL23A,,0.02795587555549991,0.0691143015958881,-0.0028075708169191323,-0.010939269874892197,,-0.027130296901062622,,,,-0.022673310254699947,-0.02537282984612361,0.014275663382187795,-0.014094387204931778,,-0.027956802661099695,,,,-0.027352432807714346,0.05035270846888886
COLQ,-0.04373741711563666,-0.030228050854116888,0.025006356417526507,0.017527745543681892,0.03215500148705638,0.0979513954401118,-0.020746792670323786,-0.030534711079271047,0.03930990651642901,0.03254079005058806,0.025081376773877284,0.015533955189753555,0.11634165946249236,-0.061926131441658525,0.003058176649318011,0.11668687133239213,0.0011682631363442173,0.01599989119995112,,0.013381952207688447,-0.012035510558233441
SCGB1A1,,,,,,,,,,,,,,,,,,-0.030595116112554818,,,
TNFSF12,-0.02697069156410025,0.04186220792292259,-0.048869039604407194,-0.01118577316581344,0.005544114047670964,0.03092384821837028,0.09953051319415353,-0.0069143189063923475,0.05005372236073865,0.028105146774657686,0.022332760556594288,0.07607319526071314,-0.014926449242102667,0.038289071802109546,0.09683355785859243,0.00644739908285804,-0.03142329328077615,-0.020974467264661595,0.08769295536420121,0.04219490042506262,-0.04993581776040774
DKK2,,-0.03421193959283345,-0.026846767086011296,-0.016435832621276854,-0.023668248242979636,-0.022825191610039066,-0.03949627199673593,-0.023484424122278365,0.006832684624314865,-0.04187663492295848,,,,,-0.023452090114078724,-0.033001064552564206,,-0.03521632316253943,0.03245587984058001,-0.031139405942052476,-0.026085865924148674
FYN,0.01872954284869201,0.03316020168155265,-0.004683815322161232,0.032883308757655515,0.05008450906766833,0.002689680127403449,0.1151827791590312,-0.015741987628002847,-0.043190467189809796,0.012538670094594414,0.03900560029486778,-0.02609324410927053,0.01507841606589014,-0.046910262930899456,-0.0017676028006362663,0.07074147812453556,-0.09602749047289237,0.004805910564897086,0.026396037278137375,0.029182082449770046,-0.0135714438377594
ACE,0.03324598857867242,-0.04565364154429577,0.01131250691904101,-0.01950631797798816,0.054422322494076976,0.009496484357560737,0.050714736817343946,-0.03272160804492178,-0.0321838594824313,-0.00015902651304894915,-0.05036206821870655,-0.04268847211377081,0.02719530477208493,-0.05302411876849078,0.03256677831416276,-0.009378933167459708,-0.03347336143235463,-0.0065520522959462224,,0.14982170362056452,-0.0779033895239222
IL18,-0.018951355131125426,0.016399569200148012,0.005814314281864427,0.06404645554220245,0.021427513576407615,-0.01932465100637948,0.11050416353981324,0.0334734552824201,-0.005971374567643998,-0.009316097343838184,-0.020927902067808812,0.013499217545939697,0.030293740664942514,0.05552951718325785,-0.025773524191811493,0.06210469196373775,0.00532750196273519,-0.03422789924109539,0.006724308045052876,-0.030172320178908033,0.03002915614745426
PPBP,,,,,-0.005787469427225827,,,,,,,,,,,0.004954577354526356,-0.0030834677952165236,,,,-0.036015472028508175
CCL27,-0.010103250350959775,0.005212028790731295,0.003530720367076098,-0.030057976487812884,-0.04514739243439208,,-0.010586226645598487,-0.02437986270393132,-0.009109201393603553,-0.009246618060893972,0.015737180851949407,-0.02537282918000245,-0.07268685141996953,-0.0339326729815427,-0.04220786016524808,0.010569720319856216,-0.03673151292935916,-0.0036651613475619867,,-0.029888711154766778,0.025152298452074787
SERPING1,0.06111607248727884,-0.0599190662138127,0.022384640749811217,-0.00024070983833826808,-0.11281609876073923,0.02135748594231192,0.0860048082385653,0.01160443129425216,0.03972005779458829,0.03918959691759114,0.03260091896986779,0.014946132303111016,-0.00138312894116915,-0.023527667703158478,0.07156120708181937,0.014989683743610567,-0.06227800633002763,-0.10290309063994336,0.17883714169792525,0.030093672560366515,0.04400072031054962
AZGP1,0.012638558043837586,-0.0501255534011024,-0.00712083832352153,0.03293550722446099,0.10195454605453465,0.014713334165674406,-0.010742511334451664,0.024131781346508764,-0.04218598947728563,0.04601901588104364,0.041520581104056875,0.01377305467093585,0.023878758561970623,,0.09907740861585754,0.021561272121920095,-0.05181820355357729,-0.032519815546231394,0.15210406899466244,-0.022857018801723885,0.022585140216706837
INHA,0.02357167945283916,0.038907700637982295,0.03419234390385759,-0.05014070006227033,-0.009914124768274217,0.03440654959206998,0.002106623157068633,-0.014721735148288045,-0.03368517790736111,0.07506046740545563,-0.025948998604773166,,0.028581685537427456,0.007627618960516884,0.0320740789588456,0.05269255621094188,-0.029716008736299083,0.07693867474093831,,0.029051982748951558,0.046655163655920893
SEMA3G,-0.029970595360297947,0.04123573513322317,0.07654687667263461,0.040114290992579724,-0.018023823244667996,0.06672918699501,0.004558400370839159,0.05743218748161299,-0.019504457749632977,-0.03237843487658804,-0.02102902899563463,-0.03952322034558415,0.007865181333547893,-0.043154781013147785,0.06623563775453939,,0.008900879005553794,-0.04387090558341657,,0.06638895185352922,0.05255750744207083
OXT,,,,,,,,,,,,,,,,,,-0.025620223207957506,,,
COL6A1,-0.008773249410573978,-0.07283891625753408,0.04427420916527215,0.027050656973894954,-0.009344347468658807,0.0062267686233944105,0.1254714786287369,-0.021924706163349923,0.028500416296521815,-0.041216112425605515,-0.014789983820946826,-0.02811447681159015,0.06782203296922089,0.060931526893448336,0.025262002881111575,-0.01688559439112156,-0.029248566740763978,0.009420533560352,0.18659499984043956,0.09997516343105156,0.02732827859876606
FGF17,,-0.022596682024013992,0.05999527015517683,0.040148749910018044,-0.021390543482921808,-0.022289534008668805,-0.03266234821065953,-0.03327796178361638,-0.012902386394379253,-0.04125839494317322,0.032379460237390675,,,,,0.07110336101264264,,-0.004649056028037441,,0.04245907496412312,-0.03670041454718337
TNFSF8,0.08403477061070597,-0.017084887123036508,,-0.0206617033240006,0.04631754043660844,,0.01661990556241091,-0.018753293224419085,,,,-0.031027500587259386,-0.04406869070345766,,,-0.0015488988049983422,0.010811447642395925,-0.027242755760674052,,0.057456723008910034,0.0351000963880308
FGF20,-0.004375778353650182,,-0.022913440641384515,0.01894312286814639,-0.03730592208623536,0.17026755459487566,0.035540139158569184,0.0013969857266264627,-0.016885043614917387,0.10587188183271395,-0.017991765745006563,-0.021894521474641895,,-0.012071592809285978,0.007032096562401303,0.08238251135922052,-0.036103107727891146,0.002529671930525675,,-0.02432688649548913,-0.030022361603599283
ICAM3,-0.03261839312774187,-0.004932632616789389,0.010300343190153658,-0.001008181472612038,0.014554007511457311,0.032573532108615647,0.10677116231636474,0.03481322329347757,-0.01330377553741214,-0.034036611982421326,-0.034321100578407135,-0.011467933110598221,0.019554286122003373,-0.06787398308474583,0.0726499269583299,0.06874474733893164,0.031109423379889915,-0.026485564275557476,0.07837409994695665,0.0399264783031975,0.016280482640046497
LAMA4,0.055169887251963645,-0.0318780201841818,0.010365020959940317,-0.02208109397231397,-0.0007410144351920836,-0.001209510691525963,0.12295830092125745,-0.00927078812733123,-0.061817597950080086,-0.03318710714188824,-0.015452345885543638,-0.07497280001503552,0.027374339261994094,-0.04782544318624864,0.0488503736821248,-0.00854723146551854,0.024851308782970507,-0.022631004907847987,0.11411824478714155,0.11619153962577568,0.058189481571474376
INHBE,,0.06012224560771288,,,,,,,,,,,,,,,,,,,
DLL4,0.0400156426387212,0.02271287755810572,0.0350805960188759,0.014225414837540576,-0.033653855357498805,0.03650857535104053,0.07602368927533347,0.03923678613939046,0.026826527205263503,-0.03263130940915982,0.1301509606194687,0.008761455922310656,0.0014691241709823405,-0.04179590620386257,0.04634477898568122,-0.060226516161061144,-0.04088987628324295,-0.017665542990610926,-0.037195751621086084,0.13871298615910835,0.09698528212685577
SEMA3A,-0.047277933112855906,-0.043569558654102884,0.055680085321571135,-0.03550202681044155,0.010104105081754104,0.08219551766649623,-0.020979374537023112,-0.05399578541554285,0.019519996279281464,-0.036082780974640995,-0.004501543474836974,0.0010747943069222693,0.03997581445769391,,,0.034110223515466,0.017592069188138007,0.03411062596131129,-0.05002610461987107,-0.01797736581104924,0.06831231520422978
RLN2,,,,0.007193608479101415,0.030922832531069824,-0.01640752875550218,0.03133687672701557,0.010825682762153697,-0.06148542964503313,-0.030289486989508927,-0.014174662640001279,,0.0741805982022447,,,-0.025684002684634145,0.0898143881357711,-0.029880846936093698,,0.07273609756698644,-0.03527053352389569
C5,0.06367762169932498,-0.0005205791089665665,0.01703184940299925,0.029448404209411427,0.016376335436616325,0.051922024551932025,0.06645754316401334,-0.048354919915229895,-0.003340109257045726,0.011485321979227789,0.05019320004805156,0.032361516063665496,0.09612072679186606,-0.048773716712868995,-0.02073885006826881,0.049264453854147267,-0.04497261570950627,0.0630468948449069,0.0311213329178351,0.09324441658709752,0.08472701466734402
COMP,,,,,,,,,,,,,,,,,0.0351653939182104,,,-0.0358576729734018,
EDN2,,0.0809739451009529,0.052274796361701986,,-0.029467206052582733,,0.01211678887967716,-0.023196886898189214,,,-0.009402502051380237,,,,,,,,,,
C1QA,0.017192662844927768,0.0229658415146859,-0.052267237185580934,-0.046086865375252264,-0.01646026858059192,-0.001817230035167145,0.11383959971756935,-0.005291965248034609,0.11566465137691173,-0.013243595372089158,-0.007087670865139806,0.06183181257914214,0.05710679119025692,0.019889236788460413,0.08677449818502697,-0.004012932680413835,-0.015337694517288147,-0.09347831916955059,0.0003585475104860042,-0.04884114838467387,-0.05247754874905509
UTS2B,-0.02512164624346495,-0.018372690158174183,0.04704027333736487,-0.02085164088190273,-0.009346286592911522,-0.012213185178989207,,0.10114856030394909,0.04367631612783982,,,,,0.15699766020612876,,,,,,-0.0175561636454007,
COL9A3,0.05749921086523835,-0.026678601359455562,-0.00843612477156953,-0.01910135442328752,0.07574498430805084,0.016264190230601803,0.05440566396130716,-0.0380182282437983,0.03418492802166621,0.011617969568126236,0.030577511598983663,-0.008024017773566443,0.058455811697567306,-0.06870026966383043,-0.0736075390910417,0.07230659245444368,0.011674919918704674,0.044264875674658616,-0.040356828188076455,0.020622146692797966,0.08141285690524092
DLK1,,,,0.027611973580634153,-0.02001524436333208,0.09621904981708683,,0.02505097953745548,,,,0.07731050897165716,0.008820127853768909,,,,,,,,0.05269075350650251
HGF,0.023561689851884036,-0.047248299957853034,0.024894099362759162,-0.014450198307499468,-0.005414385547453123,0.027734406618819187,-0.022230581407103406,0.027290637844838518,0.024542023961712324,0.048471720885821294,0.009700721976171677,0.0402388767692332,0.17656243425446805,0.11424208932926708,0.04870907156132082,0.0665467094025941,0.0016453540977202556,-0.004855294027232369,0.19257226700606958,-0.006588968506565011,-0.01397922555904679
P4HB,-0.04889018288004751,0.03681812003894849,0.000883583523635071,-0.06066391775926903,-0.07982441943823534,-0.01612223631227686,0.10246581153673857,-0.03367008633852368,0.019511444838657563,0.05761193848000358,0.0011638135903962441,0.011566483094214547,-0.014795412502610818,-0.05433892131229814,-0.04842024759945914,-0.04225625260945945,-0.0770468689511043,0.014163921706550113,0.054592055588683415,0.08062490077078384,-0.009819010214244271
ADCYAP1,0.022098113491885306,,-0.019585306089862618,0.02308589523024477,-0.02133358669578132,0.002601081113478938,-0.034719853750079355,0.02265013441295406,0.006769887108901521,-0.06248502041266029,0.029627093231334167,-0.03268935529133416,,0.08235996176490792,-0.02595220784580077,0.09622079987021719,-0.023339569551250203,0.023448455471002355,,-0.04446844368836081,-0.020597873939318005
GREM1,0.04734837497036949,-0.018372678767054115,-0.014657283280850308,-0.0180223548412455,-0.03350450762057386,0.04155067617922445,-0.056931900516102606,-0.017534081541513685,-0.013469515057443761,0.011706438497440574,0.04682246943635825,-0.017218702923775225,-0.034995242348575616,0.03513206738751321,-0.05740338382249118,-0.0038579758599215303,-0.029893002278989972,0.004665308876169287,0.03839601148802686,0.060935181950469,-0.04905450908768058
EGF,0.017201915225849428,-0.05346382383391879,0.04193939350851133,0.013515809188456416,-0.02877856231075541,0.01930740875091007,0.015501336315773223,-0.02019799266768842,-0.01577343002732928,-0.03362635092776545,-0.025799454763234097,-0.022987969129294586,0.04839797594677302,-0.037860565792154216,-0.03297979355669515,-0.031402929291246544,0.007922103174465484,-0.017250665296856912,,-0.013024215612002829,0.11082251196240823
VEGFB,-0.00038685676008310706,-0.02376860053269415,0.007378577531545631,-0.008422275052371178,0.02950010672057558,-0.045371313323515544,0.04208653668212617,0.0038109314946418826,0.028456883711925254,0.0083264983644159,0.009949162443401967,0.11954755989079446,0.0664953131862867,-0.00968790222918669,-0.02813937154769016,-0.04260189990408907,-0.04891215511715472,-0.029151454105897024,-0.037377444397303665,-0.040369873908458156,-0.011691013541352074
FARP2,-0.015184000962865823,0.07138491349466247,0.005298566157046077,0.019039847794836074,-0.03568049530955145,0.015237039350862958,0.08507347017253328,0.014376775067678078,0.01708864857360867,0.028954871592876172,0.007067742301343419,0.02757369513692295,0.06827289461738499,0.04304258087685141,-0.009862872318222487,0.00486343038701381,0.008633529318499492,0.004532236801300817,0.02004667911062952,0.0892944297891761,-0.022851352375924307
BMP3,,,,,,-0.019054959101499222,,,0.02738377072567746,0.016326886883392094,,,,,,,,,,,
IHH,,,,,,,,,0.05025686957915292,,,,,,,-0.008071275516029373,,-0.02951762048998537,,,
LAMA2,0.0020142074208185094,-0.033055568954420446,0.034763168609560156,-0.013703003410391889,-0.023136369313282102,-0.013413630111559724,0.061420016709350676,-0.023323706263625343,0.016267697551914744,-0.015319522230022937,0.04935989088186752,-0.01739496481222196,0.03608857550823554,0.024244847220875557,-0.040579511378554325,0.04168786664114534,0.023040027524920736,-0.027844165627957655,-0.02216318840715696,0.059789719906391536,0.04642070003616587
SERPINC1,,,,,,,,0.047258731311812366,,,,,,,,,,-0.029150135943121918,,,
NRG1,,-0.03179350031384948,-0.016050935741251545,-0.02848012142831746,-0.04532003437393382,-0.011687142718196153,0.06458943649099867,0.046724177524400605,0.001603101765541275,0.08570412206756294,0.11789303947411989,-0.02262883207901943,-0.06025020447882697,-0.001817136786330981,0.056495804406359464,-0.003590708923281331,,0.015754676042395464,,0.04053689338963762,0.10471865018253995
SPINK1,,0.07374026237316074,-0.017638535249889932,-0.03421098018886564,0.008240695691269031,,,,,,-0.014174662640001279,,,,-0.024908589175273794,-0.03821554545590339,,-0.013725653364038646,,-0.040462282326698754,-0.005131908395550141
EFEMP2,0.02880426620838225,-0.10090271459730756,0.03972490029798881,-0.018016496712033446,-0.03445751508109327,-0.016344692582782674,0.08037106504760445,0.018798101035597627,-0.010326169049536505,0.03440331569789262,-0.024677172332992648,-0.011809480225302548,-0.024570703531812312,-0.04766332240238485,0.013964053908076122,-0.023074160274423862,-0.00412929057582097,0.008487755948753986,0.05465613949105512,0.04867448594909281,0.12167625662861077
SELPLG,0.06670646289104504,0.03420549683733521,0.02999955415226887,0.02599239668022874,0.05906387818193254,-0.06149220236728983,0.046140208325530174,-0.014475570548257499,0.022499015947361697,-0.015659745884352306,-0.005174229415420718,-0.061733572939593494,0.02948154855975993,0.09042906094926575,-0.06983093983470663,0.055437597474187104,0.08288569958497433,0.0008762036203471718,0.02217578913665232,0.0019080250583464625,0.04085850821614826
GDF6,,-0.021544814964484817,-0.009887552228515754,0.02538977793182638,,-0.009442439038366788,-0.012082592262738948,,,,,,,,,-0.011491760785698633,,-0.026470379419088235,,,
HLA-E,0.02683244229632519,9.050710088617651e-05,0.02601930815514192,-0.006396366063781937,-0.07991815487699007,-0.03748010316400925,0.0816866715284961,0.037574646779914456,0.06876917826776381,-0.042228267769119886,-0.029146260997414707,-0.010834449673984533,0.12744111312817746,-0.016400305350718066,0.06217633587161843,-0.055564430178422976,-0.06942658979231243,-0.09613057745926297,-0.010833295452903189,0.014867133783614612,-0.06553031623202082
PTN,0.03423631040748157,-0.02739901451701096,0.014891223981513647,0.10913873673075147,0.034848197941238786,-0.03341379557753632,0.09445474641340934,-0.04796383368733983,0.008134197701845678,0.010170173906230201,0.003136074536973409,0.08881359446352728,0.09734516562958558,-0.052057636444902855,-0.002679870333336795,0.06726342435151443,-0.06723159453207699,0.02697551358350152,0.10360411859296334,-0.006206003118893827,0.13227295244848966
CD274,0.059298932907249996,-0.02654380712236215,-0.029490454953485176,0.012470329911359341,-0.06390458222630972,0.027785212551806392,0.047386759132069585,-0.0016846762885052672,-0.029447676332531685,0.00892185005864922,-0.023327826659951516,0.028722379863406387,0.18303581017643789,-0.0016287705957577455,-0.009910688466413185,0.0008914490233891462,-0.05744969851620482,-0.03365038908674212,0.03664918164450773,0.013804575544728227,0.037937869054717605
FGF10,,,,,,,,,0.02439194340327722,,,,0.022760527792248575,,,,,,,,
CD14,0.011394751484442916,0.0973778255577805,-0.007576085698778454,-0.028141345983126106,-0.06467445653518883,-0.04896724337380174,0.07395631143677982,0.050015864858497586,0.02470850234197555,0.05050079635296587,0.0350590401745999,-0.023961072332367574,0.017541694189538763,0.09357908960720408,0.10572184470519773,0.04265940783938341,-0.03521915937648616,-0.051967783306676056,0.0503007718821735,-0.08016043548941415,0.012136762833594064
SFTPD,,-0.023357426416902676,-0.030990627160297116,,0.01895081621897688,-0.02761302489433049,,0.006745816747345959,-0.010832799903666108,,0.03331234915756788,-0.029055093450675175,0.014683251844862686,0.01329602410981322,-0.019679875121348073,0.016181163833899663,0.026224619796257825,0.007729527186826877,-0.03470918542220615,-0.004462270932187871,-0.04043158263996872
