,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NUCB2,-0.02237433200625611,0.005033823178671244,0.04179715802032143,0.032618269508137496,0.031005551170560763,-0.01391478145091769,-0.004805302826023559,-0.008328483812357552,-0.020138079412870522,-0.03851802121776978,0.07118225531857776,-0.007687853062592983,0.02160053483243009,-0.05013810068160488,0.023953296678940878,0.04435493210146685,0.025635364307354785
FGF16,,,,,,,,,,,,,,,,,-0.019594907439499355
CXCL1,-0.018766042191075537,-0.0019250404339004339,-0.01881782372075238,,0.037952430283972945,0.0403440408155103,-0.01146295283448749,-0.016796122890978763,-0.037759407410995385,-0.026964572910370486,,-0.01506229735848218,0.013992866550120156,-0.03634032535625695,0.022448279264779363,-0.03771886333040536,0.003410072775439244
VCAN,0.08354952241455887,-0.05500713675043596,0.07082983365738407,0.03977459837071531,0.11387447064017399,0.02830648664127263,0.05270610245633127,0.026870905966964044,-0.06894320539328566,-0.02619772494766774,-0.09146969714225803,0.010413110858475568,-0.026375289350426708,-0.03807638595013606,-0.0019195646492972224,0.01423226876442106,0.08464922557842891
MMP7,,-0.017771803022101896,,0.09970512135796053,0.0004475552475154005,-0.0174788727020334,0.0050164104259957,-0.019135874303238144,-0.07197673947494466,,,0.10907095000640586,-0.057061683452590946,,-0.006048841283063727,0.023961135188582772,0.1073893510824539
PTPN6,0.021834544575124328,-0.01805035978269435,-0.006643991425292915,-0.007731233222111426,0.11477607190087818,0.005252059118447498,-0.034153560764806176,-0.013479416492585527,-0.015189585369073274,0.019564187057777814,0.06763238763700952,0.049491856358791234,0.042657092021181724,0.030374364461087492,0.007513465936072591,0.022682411246297295,0.06435777248181034
PTGS2,-0.016747708260693585,0.09348417084304106,-0.03390522693958991,0.013740992150030534,-0.0866961851398255,-0.006457502967470142,0.10664913907849999,0.06167960952473023,-0.0598251641868016,0.03731402668093636,-0.0016625852044994435,-0.02724783721849426,-0.02619635563839932,0.02114855185392202,-0.006205711988463261,-0.012394863026807782,-0.014897847495704396
XCL1,,-0.019171565392295208,-0.01258929744245276,,,0.05291402735307704,,,,,,,,,,,0.02040350695866608
CD58,0.01737716020839959,0.06716142603680855,0.057895103012435674,0.04047202042102153,0.10068783066508798,0.04174624065143772,0.030836376006199172,0.03152219962490383,-0.027548893316106396,0.07239818381665268,0.05505580865576781,0.05776338045390114,0.055817903469291955,0.04447806914726476,-0.0626599337768156,0.013120099329130459,-0.034405178047222214
TNFSF14,-0.01957236332957967,-0.007505589203783643,-0.024299199136064688,,0.17618963908372717,-0.02666308179744889,-0.01119628858668296,,-0.04874808368940284,,0.027286855886313143,-0.03039411987378325,-0.0010632592687512795,-0.03961587062140547,0.09346366845502826,-0.03514405070523182,0.005601053116780028
CNTN4,-0.015321183578157224,-0.034454752169906046,-0.029649594627543942,0.019140076077169103,-0.06215146774753442,-0.02231927608894684,-0.008140043753916556,-0.009556822376614989,,,5.347706524269324e-06,-0.040227060119327175,-0.0231261866145555,-0.030339232885032267,0.04970561118145555,-0.0317094846177736,-0.05647147587866997
NTF4,,0.06184562241820343,,,,,,,,,,,,,,,
INSL3,,0.05096878016492351,,,,-0.020154978577761384,,,,,,0.08257941666557879,0.0742269474241359,,-0.0105652015300912,-0.02551624458993596,
BTLA,,-0.006646897852436755,0.1538188906019422,,,,-0.014298043466706817,,,,-0.002532581765679571,,,,,-0.02467293268942044,
MFNG,-0.03292269787967358,0.032774249560254695,0.061932734282337296,-0.020660594962372283,0.08464068650520083,-0.03882571456908955,-0.00480650020839869,-0.011000485410076375,0.03712657426888292,-0.0015496888648528695,0.03318170565737667,0.06457447535591727,0.052003084576513724,0.038496314359030795,-0.049425722810317485,-0.0029527093737145215,0.09365329151895982
ICAM1,-0.02108467126456101,-0.04905883342673603,-0.013653052699402085,0.02979733809463977,0.1656561425927943,-0.007327940957720978,-0.013066260638501382,-0.040589005237180883,0.016426378246750254,0.004428210589109445,0.10071533700065911,-0.006868933143617542,0.037909835855410925,-0.011142670051226256,-0.045813895140042624,0.003528946923015904,0.06988623407388939
PROS1,0.03076397911197079,0.04223672343934084,-0.08788294260981658,-0.024360748608159656,0.14755850101240614,0.04729104712104028,-0.0464410077460954,0.08966080286501667,0.028542581705212296,0.09831943875910813,0.07436362514991482,-0.017008661366787328,-0.0356425672800271,0.003926920792603104,-0.020348575742211772,0.02990932954647135,0.041165275333542084
CLCF1,-0.024599169839307856,0.03430975830957034,-0.025261630725628603,0.02528317565022075,0.027252498270833037,0.04257844083178334,-0.03057869165883652,-0.02767231217330872,0.035854957159879595,-0.06336819281233828,0.05240089158100716,0.00044986645298806345,0.02848467872385218,0.04037956083027517,0.00786982568532847,0.005149857697991089,0.11456822729131731
PSAP,0.0046812930613919414,0.06670442936131177,-0.03703976902225242,-0.03652012127667333,-0.043019238762234735,-0.09363178293444561,0.02326977106877334,0.06727425587945339,0.03012310196337734,-0.05432790680699785,0.04654099256278617,-0.0012451033984244202,0.04067025343066136,0.012500136365247317,-0.09406361459485621,0.023637790879280397,0.08602753809617604
EFEMP1,0.014218380082105457,0.06364098130446659,-0.020955577037273947,0.019382609265015435,0.17607866772654168,-0.03610094111329847,0.08718283134274656,-0.08642093414813501,0.023648207093243372,-0.02481264421091776,0.019479397226151246,0.07744157050052737,0.0009706218210927754,-0.020579783082964227,-0.041131914534006206,0.027715721617972075,0.1255915767716946
C1QTNF1,0.04428203912356428,-0.0024887385360026094,-0.02934898521277831,-0.03889739843329032,0.14192022337672883,-0.018186127413803058,0.13211798442362627,0.03346320826913122,-0.0695522566694395,0.05097385173052382,-0.06183910690065544,0.0439514015771117,0.028878127902001435,0.008534483263130244,-0.08595839269851588,0.01259777638759385,0.09594765789980608
ALB,0.024062419765252207,-0.012891255695717209,-0.031001824941657596,-0.018040818348669496,0.03260775667906798,0.016395295084155822,-0.01271661909637225,-0.02678596047197748,0.0664225724167624,-0.047829166266523004,-0.02685415121114786,0.006131944406751649,-0.029636197793851782,-0.006142300045422526,-0.014942446503662445,-0.02885276247690019,-0.028154775497442882
CCL13,,,,,,,,,,,,-0.02256249719895325,,,0.02314023311293252,,
EFNA3,0.014504132605050209,0.02165455363216801,-0.07280495263010704,-0.01918882133499495,-0.10588420562934983,-0.025971780927615488,0.035179093478833516,0.025737849810795757,0.0648784122386777,0.0009786098517128097,0.06363136794677857,0.023668372400242135,0.025200546359566332,0.03319780351225372,-0.006730430927883842,-0.021765796837466447,0.0547205957910133
DRAXIN,-0.06315332542047872,0.06758173087641062,-0.02153249827147057,0.009283323225082678,0.10122672866193935,0.01029434087032321,-0.010210821106527773,-0.016772386701746068,0.037041846433778544,-0.06847030381705749,-0.02532914837631421,-0.0013364115820520331,-0.012032781972129734,0.08274680817629515,-0.039624802230827316,0.07991109956009108,0.031132265187325293
RAET1L,,,,,,,-0.01222975623388217,,,,,,0.055343777306708655,,-0.01811295224748665,,
NPTX2,-0.04455735794452072,0.0018664102666086071,-0.0340230088111748,-0.04045073750506947,-0.1672456378835963,-0.03479123742784731,-0.00509554795316769,-0.008845250536760309,-0.06024642078524878,,0.033046122225028667,0.06420606323169373,-0.0393687937347949,0.013812047137599436,-0.04533745336244323,0.012463339701688758,0.061978261599804484
FGF11,0.004520219888592379,0.04001116669520336,-0.026673531251088713,0.034458072426730095,0.11100094398719365,0.04548568721965826,-0.023143814259978877,-0.010250779461006809,-0.05715066062869124,-0.005529321768860205,0.13544455113843834,0.00452254637476952,0.008931297964511909,0.00663761864966926,-0.024988411652093215,0.04748866130691463,0.03646337215877785
CD59,-0.03998785695589269,-0.0016221548929772564,-0.024157518895720025,-0.019902659841781554,-0.06892583905875128,-0.03525855160033822,0.009120604564526716,0.07267991139766343,0.007026419769589351,0.036987997573954975,-0.0052916463635318,0.0389474699044247,0.0025208090748858347,0.027372697768629963,0.003111094899198068,-0.010560802978449479,0.04519778230022856
COL9A2,0.003921113715555521,-0.04986554631541175,0.061306566946694244,0.0391959530766224,0.04138955306592983,0.006342894065438949,0.07950285645343987,0.04912431361317577,0.0972942112949955,0.04445904890279802,0.0067219976552958605,0.036946118530167035,0.020929936799160956,0.043051378958733,-0.039071146672620675,0.04100515614121413,-0.018332371236332697
DLL3,-0.019293038589729188,-0.02954971412236569,0.005754304799904372,0.04572901272518856,0.05754921615671753,0.028867605699703494,0.05047983137794216,0.036028524195614114,0.04686593346244279,-0.039485325885454566,-0.0006037677208090189,-0.013959121678557567,0.029234325784585395,0.05617256727457067,0.054276005405761066,0.07651328227569323,0.0630752947567506
FGF5,,,,,-0.009374597402127208,,,,,,,,,,,0.016943999038578968,0.09388730153174824
LIN7C,0.007281595649431363,0.0025586116494910375,-0.014294843031917715,0.018518680499594018,0.08978095506629626,0.022307286603759854,-0.014683894724185274,0.06631948067165408,0.009106562340110726,0.09719849400162706,0.05973118492257176,0.05142893822351545,-0.02544292540641002,0.07478859256386827,0.01250222618975826,0.03371106933056242,-0.05005444398562522
GDF7,0.02401408702288262,0.07554582061575718,,-0.02577009989269056,-0.045802703267647585,0.017091600210461178,-0.011196288151595166,,,,-0.011344851622181039,,-0.018381910041104267,-0.03950328866215168,-0.020581989036697317,0.009386876688879891,0.0019812038367050967
PSPN,-0.017868026295295842,-0.003705313092559391,0.03627797533410685,-0.005332848755858412,0.13390814071483717,-0.031767250500047924,0.0282131684076064,0.041388136252544123,0.04227236442493906,-0.07325738285574303,0.053290150844365634,0.05301363502805578,-0.03267817710439563,-0.01887587527012638,-0.03820403137343995,0.04478659537763389,0.06832760489007773
ANGPT1,0.022639263322788487,0.018313517435245934,-0.04022546585421369,-0.006176981468834292,0.1434586357690641,0.001349465966428274,-0.008932618905053924,0.10050534793893767,0.029532159665518202,0.001594387672906914,0.03048677885702763,0.013925883337271119,0.024975148162727688,0.024168783410414268,-0.060524679211433736,0.07216777504952551,-0.0256432693096111
PNOC,-0.014887168598137709,-0.04862354279597876,0.0002545923533361561,-0.020081032974827957,-0.11295123211709514,-0.03459762764420423,-0.023165819876309075,0.08995445271058918,,,,,0.0015247058209395792,,-0.02440078863752331,0.006076574735403197,0.06404993214548194
L1CAM,0.04110318832701284,0.02191348951516886,-0.02792966170839992,0.009578976533368248,-0.07379516871195656,0.017672871372024872,-0.07644261170841622,0.06347431605958576,0.059142712725771575,-0.015665479122616913,0.006016643664418985,-0.02476514361243605,0.00762346622317413,0.012799222357126536,0.009724086227010298,0.02121317348726888,0.015608716162063002
APOA1,-0.022768190376804553,-0.027440769860892538,0.04021609065243919,0.02749025548535098,0.07000860905760843,-0.026245288225172435,0.045491788372604466,-0.03830330470401661,0.13856526144055228,0.0023260161726365598,-0.05662938512646923,0.06888647379293042,-0.011522592251353624,0.04289878659217384,-0.008493159542764585,-0.025825690657934924,-0.0229806890046771
PSEN1,0.04172179416994067,0.02838717588024314,0.0045198653751480754,0.07492620340862638,0.031943036809939256,0.03286000460464344,-0.020518793012510358,0.010192562928540393,0.03926606949179034,0.0609707873694701,-0.03585937707976914,-0.052058562271523764,0.0031498333926257274,0.025978303117566336,-0.029738668844447043,0.06313168681828464,0.10353359236609792
CALM2,0.01832290656525412,-0.04578402190920732,0.0782248305611475,-0.013837460111509598,-0.157817319042726,-0.047360225356064115,-0.04341168116058907,0.060238454760427614,-0.010620873933358511,0.08029447005841345,0.021222647892610497,0.12167356818795735,0.02180886421790551,-0.015385580810113274,0.005913605770443588,0.03251074842564928,-0.056009768362377116
CLEC2B,-0.04394093990651231,0.0627593515472356,-0.018342729447692323,0.01875787773839442,0.1431882409848309,-0.05767118327139308,0.0007399182286957594,0.008474560741669458,-0.12178360509704028,-0.04479600463420615,0.07245079912480357,0.07502400396812477,0.03670574775059737,0.042000110045181255,-0.024354754924034567,0.014116910436186125,0.022046064190473825
NTNG1,-0.0013610231362467045,0.07594292358136899,0.0283594888910286,0.05668538226465245,0.02601729075160637,-0.022555040872192917,-0.008296282671095844,0.06405165086594107,0.10916325632831889,-0.033070058340448495,-0.012337020426747941,0.007214222895205071,-0.012615200226346103,-0.06428544338505679,-0.021377624791056746,0.06491287409254358,0.06190153457489175
LRIG1,-0.009948663479623344,-0.024335529660670423,0.02692527873953152,0.06925304672737842,0.12784609068326022,0.07962407493184023,-0.0050077797360149725,-0.017602045501944066,0.06814053266871581,0.1008752522356699,0.0008537327768942999,0.0023447377984165446,0.014435838332450898,0.06729265675741229,0.09130817281570876,0.009266481652733792,-0.0064539996930449315
CPAMD8,,0.1025289535316335,-0.015984165652998514,0.040157341640414866,-0.023162936992814458,-0.02235652474182895,-0.007179694092304938,0.03624263967822646,,-0.04263217273043652,-0.023697247448053484,,0.056957615732528444,0.06535156134278428,,0.004671606509321712,-0.02155456889986854
GHRL,-0.020853278050192003,-0.03345535082254296,0.07371176908454605,0.11294368985210115,0.05367923508173803,-0.0009374617548188591,-0.010210821106527773,0.005788282416528079,-0.016300488709316156,0.025288639406573242,-0.045104900446046044,,,0.03970156409229958,0.046697411512360454,-0.03670270081445307,-0.019000576761472814
NPY,0.03726807096077062,-0.027736414078174603,0.012313115932872305,-0.015820553668154207,-0.10542234575582413,-0.04736169916134875,0.001838826063419951,0.020024164260069623,0.1207088519893686,,-0.03927898962385673,0.023418414442915085,0.030884701036570407,-0.021644026950858524,-0.04134471796304647,-0.032220776222693384,-0.031857927742869434
MMP2,0.01603893365312287,-0.010808567928395546,0.030847738826844356,0.011349906677869512,0.13348732038936678,-0.017138611322014184,-0.02762466529529662,-0.05776937682044758,0.05646081016975009,0.03823817149376545,-0.0035124407428999992,0.027224779857801973,-0.024534166953690068,0.0328099926654892,-0.016364504808861594,-0.0005218652228670921,0.09829726214625574
LHB,,0.013903149995834882,,,,,,,,,,,,,,,
PPY,,0.04417681085567394,,,,-0.01633898243228922,,,,,,0.011216969566824003,0.012414454293408143,,-0.02588482598157712,-0.023194246053071313,0.11048818438351904
ALKAL2,-0.01319637162572021,-0.01788784965264429,,-0.03352588436177258,-0.02626291800036854,-0.0008863776108706647,0.016987145599430094,0.013125605920227854,-0.006927583027333661,,0.2602094645915273,0.014823220425788463,-0.010347079214434871,-0.004926863278525352,-0.03906380196227615,-0.016590382748013215,-0.058237155772680405
CSF1,0.008787792779919557,-0.008643837967603638,-0.018611759888786585,0.014339300324385738,0.13106967717538226,0.034293694606934974,-0.03653263491435804,0.02027200945392505,0.04523360310838274,-0.01614183130930183,0.08557326244290932,-0.00354251301960058,0.0376876361223461,-0.017567514961674593,0.004084200247348991,0.037772606344497237,0.04757699700027833
SEMA4C,0.013648442903401168,0.0662860939909958,0.006082101184422311,0.0319641945118841,0.03429277437847835,-0.059972053737482205,-0.026250574072930435,-0.012337539798584306,-0.018034683234331526,-0.07377867803239133,0.01522554925178633,-0.025555280391010207,-0.020307174343028662,0.019292090652936897,-0.04124692358968305,0.02859054390582989,-0.01705115893097529
BMP8A,,,,,,,,,,,,,,,,-0.02290220303865499,
ICAM2,-0.024575089455844745,-0.003623004536843534,-0.0028466648553789426,-0.036641076802395936,0.0182132223543797,0.01507622546807096,0.032176881500586535,-0.022456778486444333,0.03711340863196493,-0.03507099329049154,0.1001947126906973,0.04090269367529224,0.046616658619916984,0.08513623525297413,-0.010871183730390522,0.02510280117867473,-0.04107933522263374
SYTL3,0.0561437365039362,0.032106606051903214,-0.005672978120877203,-0.024779129652945674,0.12490917993714962,0.0079689921267441,-0.023003167563606316,-0.03865597955931136,-0.062206725935376,-0.007888921848878837,-0.018402114770090468,0.04232501204655235,-0.020684048322437056,0.03149205094950043,-0.0036279886627264145,0.009307403702965473,0.05008215668791921
IL1A,-0.026331568866615744,0.061143355074968694,-0.03706359750398348,0.032753154653582806,0.03585499908868668,-0.03346874425301285,0.08685749358243987,-0.023795975539645364,-0.002359721006926897,0.06794041075313746,-0.07848169872685741,0.00859426221901424,0.030264281896890715,-0.002332072397310815,-0.03282932697354159,0.03813500043095838,-0.00417030531481085
HLA-G,,-0.004265957811144073,,-0.013918801923128882,,,,,-0.04496382802348137,0.14683036263257163,,-0.012676012665275812,0.02287997731555033,,0.005660684465789549,,
PGF,0.013767432152679216,0.03782192551315797,-0.008743157986508284,0.0237839098516456,0.11709612623338733,-0.054552750150307756,-0.0026112085777612207,-0.06185325130374583,-0.015348240517966637,-0.029366872206992318,0.06393844165379173,0.02246191043915767,-0.009926513597738246,0.07051306208244412,0.04364238827757302,0.0024757875101134026,-0.0094168579337604
LGALS8,0.005531422083351242,-0.0068152484850362805,0.006776194783627923,0.007785987292602014,0.1003222441280897,-0.02311754831938853,-0.010901698550362882,0.03811228032681641,0.0033548362516864928,-0.09117548805841207,0.050755099835502596,-0.019170698382446543,0.020089208375556226,-0.06360389118721188,0.012438684143425378,0.03425514626030799,0.027035672993775548
DKK3,-0.05368079707448384,-0.060266323670447264,0.030114125075892194,-0.04120004466461773,-0.11088151509360711,-0.021749654946460112,-0.02543627492924301,0.08699872792133415,-0.007773011499545,-0.06172939208042792,0.06902091013059877,-0.0020057840884219525,-0.022732659814546134,0.0071169056845975355,0.02143964960784936,0.06168054211927939,-0.03046203434302624
COL16A1,0.030795961862281156,0.019193939490687126,0.0735853806954689,0.020805036733522825,0.05428244962225686,0.003999002203614047,-0.010024209564988956,-0.00327614514609055,0.0011402522795168617,-0.04530724429231535,0.0010665926711852058,0.010437652860494421,0.016785732035366367,0.002426894417214775,0.013689260117073842,0.02124300590451758,0.07132069399466952
TPH1,,-0.03488729484660722,-0.015690530669601927,0.036176784050731894,0.08897689525491818,0.04832817074482572,,-0.014899818201608942,-0.05847104490054992,0.018018972304202747,,0.0025843975840801853,-0.020008601861140504,0.018448576531813327,0.007000787615039437,0.0027167303093805725,-0.031835778382036765
TNC,0.01555370373095752,0.04678817948868539,-0.002701325582940289,0.004270625058963685,0.199023180514912,0.06357585306357402,0.011836941354483604,-0.0074450525633518545,0.05411835268465582,-0.015013614549555632,0.09520071569863668,0.04683755674285453,-0.0496344001015744,0.07587464801929047,-0.06706832160227055,0.027184309337366007,0.08992329957612973
TNFSF9,-0.02206734180038777,0.02500590542981175,0.046924687336044435,-0.02110008810008055,-0.04965660176818267,-0.028394124220280325,-0.017055154903256525,-0.025279339503183892,,0.06967136261515099,0.02879204185846114,-0.030907123158314814,-0.00683468305851162,-0.013136152315884669,-0.019315128849375817,0.12560322696157233,0.010748788108528745
C4A,-0.013004432729864186,-0.02151973189364593,,,,0.07927903097096646,,-0.013097506212144642,0.07427205082571534,,,-0.0251191855626899,,-0.03293442743196799,-0.020799059992924043,0.13766772078610257,
CNTN2,-0.011526370645809579,-0.04458499671122452,0.03231527512162682,0.005876656567268023,0.020790079990573716,0.04239656450483204,0.011110652807931921,0.05949853456108978,0.020175536830975453,-0.07238674151391328,-0.05415433823179811,0.023514856150902846,-0.03191050477622038,-0.046117173286859256,0.008747209397548366,-0.009890551154203906,-0.06083930325086325
F7,,,,-0.012809471831304268,-0.023162923529740646,,,,,,,-0.03164872352112818,,,-0.020581991026925366,,0.04947553140184684
LUM,-0.01917305983816842,-0.036968640789224134,0.04090958611731609,0.015321646644584446,0.13259254161290007,0.022105007786528963,0.020705441505828145,0.03855903690094078,-0.020454830777735456,0.09406537566844106,0.07240712102277243,0.08595482970235219,0.011029164505943802,0.028452622889664454,-0.03461751870457753,0.002731158907462879,0.0625894983007042
BTC,-0.004831691544441332,-0.0012054515077355458,-0.036826052841649165,,,,0.026472719466801565,,,0.24135108848912976,,-0.02289673881567134,-0.0033582142243128053,-0.02825898167377795,-0.01991758996787226,0.03270586640232519,0.08288358097064313
APOC1,-0.04420895439046089,0.022767556709113162,0.004035156768102921,0.03072718018038131,0.1274370719605936,-0.0029639981234665424,0.03490162668109202,0.013488648560775389,-0.094305182084184,-0.06298756923753418,0.12068667107718284,0.05877797523558689,0.009957606951839351,0.03421483315939863,-0.06987141551421289,0.033441044607585596,0.04910305714012189
PKM,0.04869780126807128,0.061897386676183136,-0.055794613997319956,0.030229192510897458,0.1102029249598927,0.0466677755754863,-0.03992251067290202,-0.11022281032636252,-0.01497269442786814,-0.021450384735217216,0.06484438191934729,-0.0362436678050986,-0.005326676585931471,0.03349877182154062,-0.02733232638687343,0.022754176783786082,0.0449945502720523
TNF,-0.02887524870964216,-0.010440961078718463,0.10420619032630726,0.004046934133794259,-0.022378298234482015,-0.03771337300815581,0.004300099046417393,0.014537429418778326,-0.0020034008078639544,0.06589596782449081,0.05205515933279003,-0.0018768057616508353,-0.02144291967172767,,,-0.0013433758851417053,-0.02073576542326344
GNAS,-0.002757660895571132,-0.07373003290814141,0.011438597444809878,-0.029221124264694063,-0.13626183248780044,0.03231635515346991,-0.0070793480846078624,-0.07382695469070462,-0.015515136530826562,-0.037298112629917446,-0.06508083576166633,-0.07276236894965085,-0.009272178111324369,-0.03472075342540131,0.06214640532414623,-0.016337756915349635,0.007006256821118056
BMP8B,-0.036024293514275565,0.06843215380278832,-0.006584980183690907,0.0013569727911567563,0.1155984485706543,-0.009413937626637458,0.04650267037486214,-0.014658976423161375,-0.022042458232152465,-0.02948356728730125,-0.01009283521991777,0.007683985054450223,-0.04021801970234357,0.05306476077072746,0.003959262698164873,0.043557284934827446,0.061932882701330724
LIPH,,0.004639705484852522,,,,-0.015616744417565796,,,0.007924170795908235,,,-0.022562505496890865,-0.023907010672332862,,-0.03268511209204795,0.07327935975914772,0.031056136778653883
CCL28,,,,-0.013748006686609091,,-0.024047217288210042,-0.011723844525330516,-0.011816203084171802,-0.04089348244057346,,,,,-0.022765542551823347,,-0.017783610181390026,-0.031372298150305206
PTPN11,-0.01331728994481555,-0.012905425563240749,-0.040155694869248276,0.0238060729398258,-0.02223239876204639,0.023882107077470825,-0.024650449369111975,0.011282486823502325,0.04800224545269639,0.02031469428638039,-0.09452146621869355,-0.08865810707897973,0.016062767455184934,-0.02677976513802407,-0.006632886882375753,0.026431523856137305,0.08019122547154424
ADAM12,0.005272663016399216,0.017079995021818055,0.06321621569642204,0.003129830896514697,0.164244813059117,0.04599743424498469,-0.011330366915787498,0.07529728712197191,0.00549662291203739,0.008191786741101575,0.018459183522887355,-0.011713320558903716,0.012774786953154142,0.01685619307339563,-0.03548987862413685,0.012992280189887202,0.10047753270963386
EPO,,0.004296529274894849,-0.016836735778391496,,,-0.016338983145489032,,0.1425606508366199,,-0.01367954591198063,-0.00189310177083364,-0.02450345718732909,0.007331897721340835,,-0.019691450921447428,-0.018911391469024628,
EDN3,-0.006784313118378033,-3.39911024892679e-05,0.004016978703794758,-0.018372563261329303,0.12689431447304877,-0.025324618039517962,0.006502467399768749,-0.0150535643618206,,,0.06533955432122887,0.020280708516934868,0.0374203538166584,0.05289030162672022,-0.048126329826770224,0.05036743984486712,-0.03306465491839132
CCL22,0.003026976950773982,,,,,0.04504069118420088,,,,,,-0.027732635922310733,-0.022705971785840537,-0.028258982924411025,-0.017278390961796022,-0.029223055565784972,
CCL2,0.06463097285341685,-0.032979775558092714,-0.028490566295398645,-0.006555361532037418,0.102870273033068,-0.014526586634645889,-0.004426514739319492,-0.019263897466055578,0.02723842833646463,0.08040377443627963,0.10109526689177262,0.1009309367908698,0.034954960683457444,-0.022396202880522506,0.022563516535749343,0.02782289246068325,0.12975004553416106
DSCAM,0.013466905440559236,-0.011527688575443043,0.03032434569049587,-0.005299675945472136,0.108482176989756,0.00912270679495967,-0.016920789768474744,-0.021490967042893584,0.019539793032629038,0.13040483409452794,0.026274222626900608,0.02060819540946366,0.03871262610399082,0.09368714570587315,-0.10294414991490049,-0.011754578034586087,0.08671851937832008
ANG,-0.04125551340970572,0.06062970593071211,-0.04097245698665926,-0.029992817061971162,0.0838682699599446,0.041988029403025345,-0.026275985402480998,-0.011201966352490237,-0.07776446314904598,-0.07113198951864438,0.09634407090279516,0.005146102619430536,0.02909492988111132,-0.020874188173928925,-0.05909522833799953,0.0818014255359104,-0.01819974063029133
FBLN2,-0.01840676587147603,0.04201405691675453,0.013804336026402627,-0.053778904831051806,0.0449885852216277,-0.0008465405476665126,-0.02252407585260412,0.031968179999413295,0.06789370753683728,,-0.029067339777582055,0.01967278486894947,-0.008668188888951017,0.03453487264373444,0.0021899010704606457,0.01954922351898117,-0.01947972810577388
VTN,,0.01442129501488059,0.02673599343457711,-0.014748906799718539,0.010044830102777593,-0.02684311440624542,0.05627628286922753,0.09476967860959291,0.1369397843361109,0.03498979875258727,,0.0376028921759949,-0.01745943023881034,,0.036494722755176526,-0.030841322851042435,-0.003533740383251906
VEGFA,0.033134306093856314,0.03384335026763313,-0.07735116861917131,0.029255527770215076,0.1380485942625322,0.03675816497911581,-0.008362566376739178,-0.0827379836288911,0.02271302935915268,-0.07996786097213607,0.05000576424972752,-0.09020928292737421,-0.027630579749804283,-0.05947537313951851,-0.03538065364101207,-0.006522780364414805,0.07589453996101084
F10,0.051460721110537073,,0.07568690789386541,0.005019072986075866,0.0657475315007098,-0.017915341877074657,0.007471170699191205,,,-0.03363206466182452,,,0.07062067205550528,0.01702128772053469,0.12347088036900929,0.04247689167635172,0.04917148574660487
SERPINA1,0.03971586359446361,0.014274516164313336,-0.025617930062420628,-0.04371768764052708,0.12630280265708516,-0.002050598381030788,0.020235953408064132,0.006640967338178555,0.06959827047853194,-0.016947989176067824,-0.04129510764351434,0.08956600984018549,-0.012788809001991914,0.02495961510722005,-0.044367843526862336,0.051474666493845606,0.04711597699315415
VWF,-0.03188323642735404,0.014649158663758191,0.0008923350849106878,-0.008045937959546584,0.1456856309560746,-0.009854049744824738,-0.0002621595816130196,0.055264253614262474,0.016949792011612532,0.031153730683839136,0.1206705584838652,0.03874038569434621,-0.01616471529406186,0.013555709905385798,-0.03431059085292878,-0.04138860412276608,-0.051990494658127405
GDNF,,-0.022606981752114407,,-0.006940095830443359,,,,-0.014899819229347487,,0.030738844451597074,0.00757977341408059,0.02528297072000243,-0.015577586936513522,,0.027165139147694094,,
VASP,0.03741119831077916,0.01059810795108666,0.024948855020943357,0.06745761091615717,0.08075875984535903,0.06634398672999489,0.04729734750488054,0.06370780081503634,0.02982084995216224,0.013257841863798811,0.09882801081195622,0.04407389244397148,0.006859107148228008,0.06750122609721754,-0.05369492472052456,0.005637757904467613,0.007118237556915319
ADAM15,-0.044869138005359466,-0.013865086635945571,0.031919870856503114,-0.038927478367083025,0.051221875212471436,-0.020525600266231115,0.01419921365804222,-0.0043796370337471115,0.013223724475505086,0.014675580746050711,0.0042861702189592515,-0.0050635864173932945,-0.0022474535955445763,-0.06345773049579807,-0.020864046798323852,0.01996743091208405,0.02122020196710506
WNT2,,,-0.013640308712485758,-0.024270702009088763,-0.05945568610598262,,-0.013301580880224147,-0.013944021716894938,-0.04978622731419874,,,-0.030394106099519157,0.02223652194674316,,0.042165748564398496,0.04398676397964068,-0.03257392865370096
CALCB,0.08609637594341056,,-0.020504063702062376,-0.014949594848574804,0.05312956013203209,,,,,,,0.10471192020290111,0.09170895320873988,,-0.030758902904476047,,-0.0319447337193762
OLFM2,0.050312176143737244,0.03587488470661043,0.052280086687054556,0.06775680692631926,-0.08095532073473102,0.04821367375619607,0.055800858250687375,0.08287202448974018,0.007393203217506104,-0.10115577748289922,-0.024969717201699427,-0.007885062324688582,-0.001651194172529495,0.05965085866691455,-0.0138566220047364,0.058764989434083634,0.0014940580085069158
MFAP2,0.14482750047509016,0.057225526980150446,-0.027437272262509742,-0.02641868083706477,0.05370814781705322,0.0008353993568011781,0.05181409510185479,0.08408302300946914,-0.05410360627260772,-0.02673237262929524,0.02160162896213942,0.005780556320840429,0.06099306980595758,0.033679453489795744,-0.02278739564116652,0.01971178165086915,-0.01305689573416167
