,UKF248,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1
CD6,-0.01628333640686391,0.030532753279226072,-0.0031730836989691353,0.06573991365917921,0.11779919433647527,0.13245740617508314
IL16,0.06487887428047741,0.08069915748239737,-0.0888697324193827,0.05125666091070086,0.0843796281298045,0.06098562549438157
LAMA5,-0.0073954389495502395,0.03476831765250929,0.032089859490542993,0.08037013407983581,0.1330832771432096,0.059161189557562305
RGMB,0.047427599858812446,0.06268726666553125,-0.015491707965066282,0.04678316673915824,0.015445950395030857,0.026749147315783227
INSL5,,0.0566664629914446,,0.0929957529716918,0.05328202085704039,0.02891488608438779
IL12A,-0.025544258293979213,0.014836520386506239,-0.03323469180513775,0.04393769978886196,,-0.012301599256057531
S100A8,0.08274775995106841,0.09926016196414345,-0.10691129145956443,0.00940112853819221,0.03003290072330071,0.030733352726237072
TAC3,0.054435336501842194,,,,,0.020501335811005134
TAC4,0.04007567322226923,,,-0.01848755930647951,0.07870462826624693,
MFAP5,-0.02233715118103158,-0.0024686920439494506,,-0.03373473764418027,0.05115896688872887,0.0019343624766373659
CXCL16,0.0587379792169288,0.08294378010078762,-0.001629410512098028,0.11777961783157444,-0.0054878150258574,-0.02767062899984851
AGRN,0.25043066072573233,0.14310296227751662,0.1890677340563834,0.16898703975788665,0.17365560263622284,0.2929055770497556
COL4A6,0.05678136675006414,-0.006818742645652823,0.0242941557871965,0.033041196086486,0.028602682140804574,0.06614344824468824
FST,-0.0021626688151253986,0.1134223195072568,0.052201699765726826,-0.060031892839453115,0.029123720861181115,0.025438658062249094
MEGF10,-0.029492349925868917,-0.031238795093639738,0.11520244230911168,-0.013126476969114132,-0.053256961178767034,-0.08493196711734016
C1QB,0.1564152327178101,0.07867668357188423,-0.061161763423746324,0.04465807120995889,0.038161431548531646,0.02109446837591649
HLA-B,0.09372318577809045,0.10733969653001807,0.11764566868182563,0.11998853726254233,0.05564466511245085,0.22161432149862273
PDGFA,0.07644947253029634,0.015572195447838385,0.006608992244517978,-0.03359702160886716,0.07420937669059015,0.23338413189090654
LAMA3,-0.03778184076035874,,,0.00025597216225899306,0.034923039710463816,0.032170733903075815
DKK1,0.01740993025281399,0.1654399948502735,0.03005558921215386,0.12393285998594343,0.10174147332505228,0.04877755569343269
INHBA,0.0008068657441240038,0.10115307834734426,0.029676876002377665,-0.039169710639876856,-0.017572441772101394,0.12956779552068687
LEP,,,,,,-0.03376658299380213
IL7,-0.025330708157906015,0.13432639992193776,,-0.03908373784704288,0.09670146954863829,0.012101553311377813
FABP5,-0.02405090953022332,0.04847327736685692,0.01100238857199229,0.09056728159343255,0.048531023258798316,-0.044669788820222475
CCL4,0.07635735868092121,0.01665722828053492,0.0133959359800294,0.07407303712964453,0.05256769844634155,-0.026330460577798816
FBN1,0.16800433460879488,0.025577464217718098,0.11147905757122659,0.05402770648169446,0.12283431401904761,0.18340958294808987
TCTN1,0.026289927084052946,0.048790790357435596,-0.008403826200330413,-0.03183115690649047,0.1218801300536923,-0.03208601552661216
BMP7,-0.061094583714995765,-0.04896409552976161,-0.11541999410381394,-0.005168900848559348,-0.03747124794882371,-0.04119820767364719
NLGN2,-0.00246165871302351,0.053546246648884605,0.09373593979803266,-0.014156701510115957,0.04417037971621715,-0.03764093393709287
CCL25,-0.002891129893902305,-0.006693698397043134,0.025426576611126527,,,-0.014732627399698148
NPNT,-0.043591485350138695,0.09383234936118366,0.04183643506430123,0.03866928321288425,0.1282922251585186,-0.06263052816960857
KITLG,0.20745729036214428,0.06181022366100179,0.06696829120078819,-0.00048414188057383905,0.11094075179557077,0.08938782437318547
MADCAM1,0.019538876075364153,0.0610970869740053,0.011419807532657351,0.013893589285154767,0.013664894241588961,0.008349400397035718
F12,0.0017841996769037748,-0.017711283570313437,0.056259417173590724,-0.053834711929892476,0.10984973719866288,0.03786653194311706
S100B,0.016086553417443056,-0.2008514424761607,-0.013310724247552244,-0.08437810173511373,-0.01446321062419112,-0.08655832131688362
IL27,-0.031585712737390914,-0.040169877434374356,0.10859922621088539,,,0.12260692038132463
CD99,0.06597842584069205,0.1321003861232791,0.04216281412415968,0.04907586034243713,0.10509458059269015,0.07854165113998147
PDGFB,0.22507577450665117,0.09754404695599019,0.1460237481710246,0.1328641718507958,0.13658136364981108,0.2852909430793279
CLEC2D,0.08353948014858782,0.002388519003520056,0.08570017371731732,-0.04864807028196274,0.02786491949042817,0.06738263687773194
F8,0.03755175703359706,0.1462269982760264,0.04297936860972786,-0.034021498864698685,0.02387966457998219,0.06287615634636609
C3,0.1367605189499862,-0.022731713789972855,-0.08553894504547965,0.10343061916575598,0.026018600752809984,-0.05557762736530385
DLK2,-0.03584651934269524,-0.01548982423418991,-0.041525286234296174,0.28057281380118276,0.08775062616658393,-0.026870905938014732
TSLP,0.029074256249441533,0.030891848270027004,0.056008624531036784,,,0.03223143718410241
OSM,0.08954161134301566,0.05894186557091143,0.007790779571950017,0.06442413757095816,0.0943454090877213,0.04776849108675535
PRND,0.17314773027688968,,,0.04542495799984787,0.02949192624384761,0.10219075609412664
SLPI,-0.038096619176828564,0.04291874965094557,-0.03905624141231215,0.035832358338464015,0.06229487340442866,0.027767196707970572
AFDN,0.04317450864268492,0.03990346295465396,-0.10565357911056097,0.004728794213275203,-0.014335136339278687,0.10219273853414564
KISS1,,,-0.0516238008617522,,,
ULBP2,0.022676735603730146,0.10809413173641691,-0.026142007636827464,0.024340656694511627,0.022450642604287807,0.08695574882521913
ICAM4,-0.020838864820247202,,,0.023152219272032544,,-0.04023419431646179
ANGPTL1,0.05064481993915228,-0.005316098152742566,,-0.060666156170240224,0.08124137339603342,0.07106110185848423
LTBP1,-0.004301571559802455,0.11250526251180416,0.12836545173996386,0.07011517540542035,0.033553525286916214,0.045555846851463924
NTN4,0.007495799716785723,-0.06331310497496176,0.007949641562498283,-0.0068358852886544735,0.22381661637347441,0.05318799351810338
APP,0.07156683880655859,0.06554860030410103,0.06288353787490221,0.07293572300872121,-0.00437536161409318,0.14319840251336619
RIMS2,0.05101024360500374,0.034083094904531895,0.04036636404440896,,-0.02945014961049269,0.048772963402159746
WNT7A,-0.02397838344395584,0.0042354863975776515,0.017286356084192434,-0.07067402523128026,0.13580603230046595,-0.03355927214890662
GAST,,,,,,0.03640632795469031
GPI,-0.07952441534190118,-0.04440505549307729,0.021042074118876954,0.004012736018326794,-0.06005417674306824,-0.0799779999970299
IL1B,0.03795883194782967,0.06685414887652846,-0.017234457779182744,0.1068055857958456,0.06312240376415688,-0.06192757864076129
HAS2,-0.019069346142979147,0.11941145416387193,0.030598658212310312,-0.07601325310130067,0.059009040672321565,0.011278267420546703
IL11,0.035721668432286954,0.07123984777054461,0.08509296566556669,0.14043752263427645,,-0.011100083840253116
SEMA4B,0.06182142509640172,0.008350197020445399,0.003819821570080717,-0.004330484133521605,0.07137899339192114,-0.06396014433095336
FGF12,0.07281784192528563,0.09996321507647601,0.04461849105427437,0.0415198857255965,0.011125885673070806,-0.015321229305625532
CP,-0.06659050924775059,0.005372589100408905,0.03986122605975693,0.0380794121998011,0.03533606933938834,0.016669683114183778
NLGN3,0.05248002527645906,-0.08298038515502441,0.0032322266100045945,-0.023230573078028963,-0.009958869749086465,-0.006647294160176082
GZMB,0.06995450080212588,,,,,0.10728322877570741
PROC,0.07689787955049544,0.06500409907226382,0.13375087056103552,-0.04630406481804623,0.11462942068376172,0.04660003840237501
TNFSF11,-0.02145013029361944,-0.045712843512933525,,,,0.1332105207521107
AGT,-0.09820595406672387,0.06393615427033197,0.02158902058360048,-0.06485029755377254,-0.03572725765694736,-0.03840226036569415
PTHLH,0.05782203671905923,0.13733859665614462,-0.06397308330455737,0.020120782355003045,0.0927285907267682,0.05056515465210616
COL1A1,0.2363667721986092,0.16164037806043635,0.1813903847395753,0.1009496959975711,0.14313640221741458,0.17550376888787042
LAMB2,0.19049469297959426,0.18706608390159238,0.1362933267114752,0.013398259832978538,0.05517217204062729,0.16791748531264095
DSC2,0.12366522188089561,0.034844131377003346,-0.05713483638307076,0.0006300599035379901,-0.031866377047032185,0.07238585346422176
WNT5B,-0.02226875240940729,0.08980268927177523,-0.06272523588981808,0.04362304708726008,0.020319524727781625,0.10255953784746495
LEFTY1,0.050884706393427064,0.04837721712326558,0.08902687259014358,-0.04781171108805863,-0.02893261349316511,-0.0022709249546418535
FGL1,0.15450238022426688,,,,,
CXCL5,0.005227277943850675,0.07605101305963077,0.0032513801573532523,,,0.07452827239284389
S100A1,-0.03353664544844746,-0.07889521560232597,-0.04236704557514168,-0.024849520659687697,-0.04028156473812672,0.005703477003359663
C4BPA,,0.035769744659437365,,,,-0.0204681948372151
NPTX1,-0.08659289136349842,-0.008544100260226842,0.0002349670275557128,0.05166619768463241,-0.04831295497140404,
TGS1,-0.02068976863532346,0.04242269617251076,-0.032192689724333465,0.039732049184225494,0.01847756927219198,0.037619043758764015
SST,-0.017109770204281963,,,,,
IL34,0.0442304780422334,0.16494956736141464,0.08557559941671634,-0.024873973928856135,0.07971833008055115,0.1265136817955965
DHH,,-0.023661988825163478,,,,0.0481357300798189
XCL2,-0.024017905657419323,,,,,0.040681173260716186
TF,-0.0944905569753407,-0.0932674590557824,0.0985150865088363,-0.04342024096936155,-0.14904148283406038,-0.038594303709161004
IL33,0.0014755515166924775,-0.059333338457045276,0.13272934916374854,0.07322192663103089,0.0054043489039436385,0.06104488521718029
RBP4,0.015528335337815257,0.053425144018404785,-0.08351437833086148,,-0.028389493325160563,-0.055316150556228225
CCL19,,,,,-0.025968627517346604,0.014255472473186407
CCL20,0.04331747765313612,,-0.05573974069726733,0.026072583723916652,,-0.016440958539587748
NAMPT,0.007341108763164238,0.03821112199547157,0.04441023599049013,0.07226578503858327,0.06862831423819434,-0.15266165425193481
