,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
VCAN,0.032848937449253914,-0.024549840415327533,-0.03789269179621589,-0.04563891373478575,-0.05889826187252385,-0.09250386587068109,-0.001491013580544445,0.0656975735140963,0.00786570598808259,-0.04367058514799445,-0.004203612081345933,-0.04104640130038049,0.05166813025346628,0.03945491678409516,-0.014012183441434548,0.0260855061013071,-0.06731369003825888
MMP7,,-0.03269491154629101,0.03222494196951854,,-0.041909730802926565,,-0.019076678968077465,-0.021106554495290017,0.0013908138780375076,0.012326602043705108,0.026699965131841124,,,-0.015238414566972062,-0.023144889237421657,-0.022946985252186216,-0.03676568485046587
PTPN6,0.022011901172545558,-0.014141946932579256,-0.04312528876494113,0.02406212716580611,0.020723434592093293,0.019785367067105333,0.012659335607232374,0.11234742564954232,0.04414339081294021,-0.039547184044044115,-0.04701903120671203,-0.03070723390469984,0.025441735951036343,0.015264119581545693,0.09342321572362301,0.006588369302212165,0.040804806374483284
PTGS2,-0.019352851441396392,-0.02527632126194275,0.027186084996641796,-0.0574479598796085,0.06904712663856495,0.03764069092626786,0.0069808665885983355,-0.04964384586597227,-0.029458274169474243,0.03480196341941588,0.044362928109404405,-0.016078544441864726,-0.0499927915471127,0.014230254800578422,-0.059355376365114614,-0.0005353290684399229,-0.012513487045459957
XCL1,-0.019352531880222464,,0.026129534331172186,,0.05508291012459817,-0.01364030828647068,,,-0.0004747064723101848,,,,,,,,
CD58,0.05391537678361738,-0.10266378003287302,-0.03434362627526904,-0.02396028422322011,0.0043394943771709995,-0.049911025214359216,0.019205856516327224,0.08067832318585659,0.014920346736550918,-0.018037148926906076,0.05384494869479415,-0.0674989011692803,0.08109474601153589,0.012957791933338392,0.058065064034077477,0.023575114309300163,0.06858757992152743
TNFSF14,-0.00032119878928613235,0.03152669198641497,-0.016432790934384302,0.04584181425276386,-0.03308297113342594,0.014420607160749855,,0.036572865792636154,0.11817186742057437,,-0.034992601761612126,,-0.02012980425013343,0.03351722463568222,0.1037058657705327,0.01652533617244179,0.13080503971986407
CNTN4,,0.03382691664227596,0.020264261591980127,0.013368507400952918,0.016668300888969124,-0.009716678220460356,0.020513661528036263,0.009606948371088784,0.016057108828452564,-0.03367497589661658,0.14451419643389293,,-0.006088840420105341,0.07316442181071893,0.03198366164258847,0.06795346228415845,0.0075024985653995
NTF4,,,,,-0.029013645651010275,,,,,,,,,,,,
INSL3,,,0.03091145235051649,,-0.02108062807759219,,,,-0.02642269142735636,,,,,-0.038489312652948596,0.06455784556671709,-0.016646193328381343,0.126858751711808
BTLA,,,,,-0.033461363255992874,-0.014220475473148498,,,,,,,-0.016822062640087343,,,,0.023072164020049333
MFNG,0.01658997466838242,-0.009941996987835235,0.007871704466240897,0.03439171938483594,0.014449983431033757,0.007333686035226226,0.029443943913086086,-0.0036936014740264846,0.0250848008444258,0.0744969577803724,0.016573819032267706,0.043852462275664326,0.026377500716909183,0.09307332627676251,0.08572166065072674,-0.02646443446437532,0.027282166628933267
ICAM1,0.08598455001828735,-0.07599865279845314,0.0268971063211694,-0.01115129612922605,0.03367685175827622,0.03103754067510689,0.08003765940610717,0.08940908535013514,0.01472696948916573,0.005199500398287616,0.009577705690801293,0.05347083794502522,0.08406512635361052,0.03051572178270643,-0.010821417231946908,-0.06638389383178653,0.04771309829920813
PROS1,-0.07482366677640108,-0.00934527093848629,-0.004797459486467121,0.028701640471163397,0.017131980374718445,0.040047530323251486,0.004676245861406023,0.10223990869161899,-0.04841215346264984,0.04219880665809059,0.0022002971110446604,0.01575325318908077,-0.04412939817121579,0.00504341059829925,0.015846650941227277,-0.010199494483978557,0.06453618898482232
CLCF1,-0.0434345856209219,-0.03739048887933365,-0.0028993222720553142,0.012880647189605946,0.07171175305566213,0.07141933481530478,0.003197374103516911,0.030574524749525645,-0.014252478429962287,0.05843788357688808,0.04975506964688834,0.04674392304193469,-0.05680976840162308,0.03683274728437116,0.08636575744044317,-0.04248298051909094,0.03689678202539807
PSAP,0.027409167878582177,0.0664140779678115,0.0035139342675529423,-0.04117290926192896,0.014294067328895944,0.04960729258903184,-0.007516905988550736,-0.09960826440840136,0.018891429964414848,0.0029787069548305595,0.05369206412458259,-0.12800473510286675,-0.004121276525581926,0.008129040715859504,-0.013088285603559763,-0.05120629151737358,0.06323439146881432
EFEMP1,0.013839211722042957,-0.03321090651215786,0.006126180945040053,0.018325060198185278,0.007514615989970934,-0.02452713770983297,-0.00909632369664962,0.06790143920963032,0.06478483479116236,0.059290818610454474,0.04790930590017629,-0.06951372020800455,-0.024820180371269263,-0.001533851965740738,0.06544528635002686,0.017346849484986618,0.008489644252738784
C1QTNF1,0.060455019968164964,-0.04903836997160284,-0.011497757036775408,-0.025086728650354072,-0.03693456029228459,-0.015825601483207826,0.008975756216626714,0.08016239395531095,-0.06337633130760305,0.04629847733549249,0.027575453413610056,0.04170045800858841,0.08542727294460614,-0.0819817630780922,-0.07427191462535096,-0.08373578770066008,-0.006979066890303034
ALB,0.08890981535296066,-0.003100032467432221,0.03741143291458772,,-0.02148983959774949,-0.021840749977380607,-0.018247975617947367,-0.03540358963811391,0.040056154725620345,-0.004919021862941,-0.016047497890533027,0.1027845472233219,0.12766406949297338,0.005347766912784299,0.06650276929642807,-0.0103067175709388,0.049996972486726604
CCL13,,,,,,,,,,,,,,-0.025691192022960944,,0.027319318620541697,
EFNA3,0.00373278850605591,0.060805883005443595,-0.02426679268009298,-0.022720471723610854,0.04936757752532802,0.11504670835312504,-0.019721457711667067,-0.05465425834051226,-0.0315858321457925,-0.03774721569009827,-0.044646175629461715,-0.03629888912959802,0.027220451244664972,0.04311537443059076,0.038560376665755805,0.023994824982899756,0.09468917676765909
DRAXIN,-0.027201879597146206,0.025250159485890118,-0.04034654103695084,-0.03401782577655165,0.009760660026412358,0.03359698719844795,0.022168804884499294,0.08607215447906608,-0.015218287529843728,0.08029663267183894,-0.02103808828854455,-0.06744541624710468,0.09421182395245847,-0.0113811595670311,-0.09504777186394275,0.0018653174539295593,-0.010850290062503987
RAET1L,,,-0.011381074209350783,,,,,,,,,,,,-0.027712738472546777,0.01977978336369276,
NPTX2,0.08995804423272226,0.0735722823264925,-0.017140022427929613,-0.0030198951846283468,-0.0014812605084862016,0.007678538669579232,0.042027921743184524,-0.09105164691108221,0.015239196988831069,0.010270367849177517,0.07582732185054081,,-0.05747266247978089,-0.05393128087101848,-0.01867079311641549,-0.053544417477249875,0.017050288322717443
FGF11,-0.003632117713690701,-0.07411530827065556,-0.004784424409729964,0.05502190485088441,0.07152327001026187,0.002449838553813807,0.015520444431148748,0.06738449394468454,0.0296878824587691,0.06722250885674025,0.013354478797627434,-0.10709234461517414,-0.04327252957300128,0.005465406701222837,-0.009492511884194334,0.03919605084640378,0.06080015740216912
CD59,0.024189038949021784,-0.0007697424446159274,-0.03951803274294873,-0.02815963300911445,-0.08995337562554498,0.018979255802087674,-0.014827788168985596,-0.017554239845153887,0.012533911090803287,-0.06953954794900616,-0.003805715344044448,0.03916540779830812,-0.04123234308871155,-0.01840930119205968,0.02765997826584878,-0.0687693139672256,-0.030199340011679877
COL9A2,0.0016831965587441584,-0.033550785278261566,-0.05807264738120433,0.015138579485049337,-0.035388174882399044,-0.061991970430739916,0.008906780857087708,-0.04507086649838557,-0.01623364860840961,-0.04481476251075866,0.04302737344197676,0.11283248182629349,0.07613869076172285,0.04701224777023097,0.10629549703875348,0.008122168561461736,0.07053285453827308
DLL3,0.018779789962241215,0.06852262561267272,-0.051677442384856394,-0.04288278641309913,-0.029024210125615416,0.009604622568375269,-0.00438758494007362,0.0508485235894741,0.03847650971481338,-0.08938224189291415,-0.0016642400635151163,0.17706325436033707,-0.009313720696800597,0.11614887738976108,0.132126713718427,0.006043734336478694,0.0644070087235121
FGF5,,,,,,,,0.0012467841186718596,,,,,,,,,0.025172142007537122
LIN7C,0.049737116262198774,0.02387319642440442,0.013293503363472953,0.022980515909689556,-0.030295395554609646,-0.0015662422607425998,-0.02945019422547323,0.001954532027399321,0.013514038502916945,0.010799524399455042,-0.02725941205379356,0.0632068654236979,0.03604938131092737,0.015898098507956603,-0.025310516882154226,0.01823763915616578,0.06412350405747051
GDF7,-0.020045441900526095,-0.025248331580101042,-0.026839392514134683,,-0.03761399499631672,,0.04980955764734912,0.015450996170131806,-0.006770844157607637,,,,-0.0057636754933894,,0.04850270048030677,-0.0024030144167965445,0.091672375310232
PSPN,0.055288812091988805,-0.03413211248046497,-0.016209750800682408,-0.0038793657266460763,-0.007346036278857157,0.05464214536109946,-0.02415441913942754,0.08144619687575605,0.03703768231160568,0.03718132133541096,0.07917683336814142,0.06897653855732394,0.01457942969048576,0.05019428936563539,0.06752884700404045,0.03755617614882339,0.020325405400014967
ANGPT1,-0.019682053917779257,0.024870233833653527,0.06445108538469241,-0.02690744220794886,-0.0030880916197819604,0.006714906967185749,-0.006262050849289849,0.02455766584431906,-0.016772690636441434,-0.021028864702979298,0.0134425094214916,-0.0413902608828312,0.02335053431679195,0.07718186006717614,0.0548516120756318,-0.01595229015537153,0.054342587146576665
PNOC,0.006902715290643613,0.052135810694029824,-0.02295057982267908,-0.03146527008045306,-0.03934018284638855,0.05437698716437783,0.0055979238115985005,-0.03573145809223944,0.0507210088508795,-0.013601994027870889,,,,,-0.025262988937632833,-0.0022240351522525657,0.05693587351489954
L1CAM,0.031541864955371264,0.1198372996039809,-0.024816303968747535,0.01774408749444638,-0.0321495223103611,0.09363853566366424,0.03490445219418874,-0.05579348451462628,0.013061777292142671,-0.015129633632774322,-0.023976924571204115,-0.04069215610692475,0.053536826599368884,0.009859550252063224,-0.08996547050601203,0.07178108453432867,0.03996410032104689
APOA1,-0.03022069604869318,-0.006611549788590011,0.023021311122768246,-0.033969311635166685,0.04316639478115698,-0.011433451166736143,0.0723533693430815,0.012776017453827343,0.060869657291592466,-0.04105083985509825,-0.004251181544179767,0.017604013613897025,0.056209992393182764,0.021633655033711376,0.0552103929944326,-0.06188377397902575,-0.01119788356493448
PSEN1,0.06736082391202404,0.032156008592877976,0.005648106254958578,-0.0009634505350800886,0.04227981323006065,-0.011417929461234025,0.01058524742772678,-0.0537396610851607,0.0015940537112940625,0.00661230347628103,0.10674920466541543,0.022338697446812637,-0.03529988577492807,0.0378830375455128,0.06500131777771816,-0.04511059408836423,-0.02233154868694273
CALM2,-0.008328895402001532,0.08019712901615883,-0.06947305890523196,-0.09815167021900603,-0.09957846897532609,-0.02007995338720755,0.0036406347615253426,-0.1265765728942597,-0.010457028586041,-0.06910049536522257,-0.03754652543603285,-0.03795288880971647,-0.062339634489420814,0.05087666635861917,0.06725746964347946,0.07419959542774,0.04731960902781507
CLEC2B,-0.02365384737055869,-0.00856575073823734,0.02755866706001842,-0.012499736722170916,0.029992468545650876,0.06057248020592515,0.09298591878513521,0.03832253015457082,-0.04474425597290668,0.0629152981200376,0.02195893316213989,-0.019163499307628843,-0.004004954539944447,0.009059398114290063,-0.0454772002618473,0.017736862856212683,0.041268770184772076
NTNG1,0.011342043883059101,-0.005491588500457137,-0.03371163105650806,,-0.006333719806176544,-0.034658602815366694,0.06400147285331381,0.021453397053257342,0.05113055886287111,0.005807182253317659,-0.011095656399527755,0.03393122262422111,-0.031592356979073935,0.02574087088014347,0.08484550200053952,0.001611035050752111,0.09200667143540824
LRIG1,0.012071593502198823,-0.04152062520191254,-0.059796155194938375,0.023614283084472068,-0.0180218057242375,-0.050947615274909645,-0.026420669222032574,0.029724289651465376,-0.05563379442364876,-0.0199793274626392,0.029427696967589855,-0.015231779472861069,-0.03280590417044785,0.08786993403530813,0.12494056042070457,0.03507883463984807,0.059459313883924815
CPAMD8,-0.017638268561193132,,0.006526633328409028,,0.010314238180572944,0.004361798097896033,-0.03630475283058196,0.00393455440517676,0.009553155203326181,0.031069858854399467,0.02081062392610281,-0.06107027766790413,0.12973463662459517,,0.03488114544717432,,-0.021283118182392907
GHRL,-0.028140589461172972,,0.018646208364441495,,0.010426256296508661,-0.017076260383725304,0.057501950290351794,0.010353753981911523,0.013842849456956815,0.0029479397448414634,-0.00026555628562345096,-0.0023816861385777288,-0.05509918513966623,,,-0.03224447542485441,0.07148124404874105
NPY,-0.02587602836832582,0.015652841248009555,0.032859066643695416,-0.021175869687995372,-0.0066057956272844815,0.0322928596484952,-0.017213378361648886,-0.012693514240924275,0.015933223711577793,0.037147464289395825,-0.03433719376656314,,-0.036654377938873474,0.03278412239207989,-0.026964661607878873,-0.03485688262902458,-0.025649141777468114
MMP2,-0.010698489958717524,-0.02108977602959518,-0.04496226457422258,-0.017267073620658494,-0.04201988670325602,-0.009413086191430354,0.011181809982817849,0.10429941507947064,0.05087893903837912,0.004649335513496632,0.03915159471645679,0.015820658660657665,0.0595475969791837,0.06473462939815842,0.05586926865874629,-0.023108082275867966,-0.026498653879570306
LHB,,,,,-0.02171617223471935,,,,,,,,,,,,
PPY,,,0.015457679048788458,,0.01878486615722138,,,,-0.021420012399404185,,,,,-0.0067439019082955465,0.02240048235902491,-0.02255291431575048,0.023515621672882115
ALKAL2,0.08207052475950573,-0.016064106457148397,0.010687635482065137,,-0.02140067012356286,,-0.004729305155741168,0.03990844414483971,0.008648227187662677,0.0437608100171372,-0.011889671745527816,,-0.05078241962343237,0.0009278067778312885,0.02603261331085025,0.05351326787307132,-0.0255825361452116
CSF1,-0.01340066206756657,0.006947411083628727,-0.023450044952593684,-0.0040834237203427265,0.004932301383777485,0.004872020239015187,0.07435004068774104,0.028005638693939416,0.012156321091773364,0.0046036721870711525,-0.02616107602623073,0.1184527904852117,-0.052220192882256905,0.022170460003597826,-0.027507114585516388,0.00980482236964182,0.06795223989882607
SEMA4C,0.026422779918450337,-0.0591848608122565,-0.04951568254635841,0.01389904141614212,0.04685137023251795,-0.022578265199029873,0.02500536474587062,0.05968135809742806,-0.018314957416149445,0.0023729464995827215,0.08945597516680749,-0.060319399677704486,-0.0032663144007369356,0.08350687687866132,0.0006064815132558294,0.015029896121294177,-0.01907114349627478
BMP8A,,,,,,,,,,,,,,,,,-0.01823115149973005
ICAM2,0.010696230431166583,-0.03203020275495033,-0.03154681825475954,-0.033725505698296805,0.048736316130979666,0.03310073492537248,-0.0014820500301632846,0.0822022568100999,0.015309686974924571,0.06031025562670915,0.008465638773245288,-0.01849806758526746,-0.07078112956637966,-0.005763491231107615,0.06501475635237265,0.0003603204362198697,0.0037389680270016826
SYTL3,8.000877513532056e-05,-0.032001599828683246,0.07382419713203418,0.018464387838096983,0.019883261431865903,0.00022893155454932834,0.06760127967516737,0.04015535993614041,0.006830842324601443,0.019959445117748033,0.012316010752405536,-0.016787578338015693,-0.0210114609812382,-0.023752821752665874,0.054541896670576344,-0.021960430584357163,-0.0297252349198954
IL1A,-0.020495384590853368,0.01820292574835474,-0.016949957665244174,-0.04326046197322587,0.06010949421675167,-0.035966061732373995,-0.026066006743785248,0.10449512800842362,0.05917553593314561,0.027694700398769898,-0.05020946394038217,-0.03300822774859171,0.03980235834931218,0.013386241468137347,-0.022463686613708702,0.026866273708429082,0.01208710415894168
HLA-G,,-0.039932193942427224,-0.017512755612844204,,0.0034076835132803873,,0.03729431232832694,,,,,0.05971552474347159,,0.0250685722481268,0.05458451972491136,-0.01832077827285418,
PGF,-0.04242401730081122,0.047914592106861754,0.025854796404541518,-0.004358078217581459,-0.007164481977111076,-0.025593844094947776,-0.021610119618962365,0.10896681824827145,-0.044216686345311666,0.10068866111150888,0.012868744214483946,0.006856831348266822,0.019980826430558516,0.03141058744453631,0.0813780915891226,0.00157778069414822,0.022728648110029684
LGALS8,-0.013789340566185119,0.004627869988160916,0.009324430545702627,0.022177388893914816,0.017054925208474462,0.04357007229109733,-0.008563527801157213,0.012114726687175798,0.04236717156398567,0.04357018094971222,-0.14982509522301748,0.05291053384506696,-0.05876425200364352,-0.021111322414879834,-0.00331611664852855,0.0073685357633877496,0.06270362672236796
DKK3,-0.01904796591022165,0.027970276111532914,-0.005553004401943321,0.015243616401528125,-0.07028966192240294,-0.022423746413240124,0.01691345428198951,-0.06442495998557225,-0.06875925694520084,-0.056235724699421355,-0.001285531973753317,0.052572478028980824,-0.029276179290151833,0.0791930710659386,0.06927732109909131,-0.06484704327171611,0.04630857346527397
COL16A1,-0.05757539645312897,-0.023475153936465154,-0.06642599998562988,0.014395421711354606,-0.013041993074614197,-0.04710216299525855,-0.02038289098304737,0.017834704897135855,0.004277988751003374,-0.031078769766543866,0.025280304561990957,0.05352930688991367,0.05698866443871038,-0.010091192412563451,0.06772789072587357,-0.0014168358187247462,0.023181185509336878
TPH1,0.060905892372631845,-0.016208177539110292,-0.012858810273710698,0.002500487373971254,-0.013493121094890618,0.0050235741852060305,-0.014918268921031928,0.02287162794570669,0.0026312495547542313,-0.015968597372753243,,-0.012550984043866687,,0.006171700311954363,0.0856519382134353,-0.0019047247272238935,-0.021827681858736143
TNC,-0.06103946566884075,-0.04260580309072139,0.020801576490783676,-0.04455972950115865,0.07724738159236628,0.037343839992509224,-0.009246103313675943,0.10669698553995524,-0.0329906080532897,0.01756427463004585,0.02906908033742449,-0.14106672258923467,0.03534963585266458,-0.05164298368295508,-0.04114144803922916,-0.015322149185852658,0.0012359597608448958
TNFSF9,-0.017638260189783896,0.08676166546953638,0.00806815125449493,-0.035019926731535735,-0.037613997526453634,0.03777526159240482,0.00617681202439249,-0.023884286581678425,0.0044497224325027954,0.024651437401266782,,-0.05203604810921596,0.004683871381990753,0.062016661336607805,0.003585730618167691,0.022714841448823818,-0.028852138598388345
C4A,,,,,-0.014381104708759496,,,,-0.025392350299393095,-0.014037003704265834,,,,0.09326811433049392,,-0.03012362270780998,0.009829208832925618
CNTN2,-0.010833281248080445,-0.014907657068370956,0.002929520212998143,-0.004341010154342567,-0.041575321906362345,-0.02362727631263591,-0.024825731448537953,-0.10004143786613101,0.004438803417314192,-0.04898394357261708,0.0855195778039589,0.06175039968532211,-0.06683095217014598,0.10717703174101342,0.10790680032018994,0.03318381087764683,0.15157744967174475
F7,,,-0.012544738546788151,,,,-0.012956559128242794,0.0360534274936421,,,,,,0.07668508940006373,,-0.004601453715650645,
LUM,-0.036371058454444494,0.0006146173964334823,-0.023094680991089096,-0.014120759232468305,-0.03658569098324626,-0.005535785119425113,-0.008232956725420662,0.10743689920981986,0.017501086193378177,0.04404752193922055,0.028694926085593143,0.08120599358544879,-0.03229003796411326,-0.007649703020573365,0.028122818355878727,0.014550953285950784,-0.028264804044016222
IZUMO1,-0.016853916368520544,,,,,,,,,,,,,,,,
BTC,,,-0.011381069468767597,,-0.048182257194352165,-0.05620689333683474,,,,,,0.07443805642148037,,-0.026071782233408374,0.039819334599580015,-0.000688358745131059,0.05782914233500364
APOC1,-0.008383444423487898,0.012813372021372626,-0.036965922281157276,-0.03765097552665312,0.05170447528762535,0.02446323268211496,-0.02188533514924344,0.12612488959506188,0.013462425200983485,0.0010915224054303604,0.017519765808607177,0.11425414441455488,-0.04269122190615404,0.03167058953600792,0.09991491415122503,0.08515566591496426,0.09327452728807913
PKM,-0.005296289248523687,-0.010938552032650085,0.004826720095304228,-0.007106579057168835,0.035628529321593605,0.07220648893638276,0.03610156033991005,0.07024029771927187,-0.016441710373368768,0.08257750485612245,-0.010268833060363573,-0.0626359604976285,0.09289882298557225,-0.0535521787328595,-0.08670478450387273,-0.036719064334384516,0.021221094331182872
TNF,,-0.011075881155823298,-0.01793341355835702,,0.017051071365782,-0.03672818930895702,-0.006695712377222241,-0.017153793975748836,-0.008601644321568742,-0.003616706052652244,0.09935663878844964,0.0017451999112091676,-0.012558073395933348,-0.025305237887046264,-0.027712746031202433,,0.02835066062273434
GNAS,-0.021282539037324508,-0.005531145232624361,0.03965885440101137,0.01756442691295174,-0.06792447798800783,0.010541620690958467,0.015202600728011275,-0.01995435699039635,-0.021325218616163776,0.050404701888892484,-0.031156190864101548,0.0009665225478744805,-0.08989374699643124,-0.00770618640506807,-0.05843902875028419,0.03237371407272645,0.008529460467892921
BMP8B,-0.028546049619641287,0.03666007079901075,-0.04931456804650954,0.04822579081478389,0.02137503620970799,0.023454398075903105,0.00024499515484409785,-0.04537218767391801,0.05505082120830071,0.057183338000575415,0.06603771728603017,0.10331166007368948,-0.03911599261970508,0.031948936625787926,-0.004242723237386651,0.012653739083069038,-0.015715732273162083
LIPH,,-0.01833606427342969,-0.012858807107972145,-0.022566161787092014,-0.03261652750109881,,,,-0.02047317575919064,,,,,-0.025691201471556402,0.034238712745021514,0.01610905228808464,0.12431407061110927
CCL28,,0.13437568684158507,0.0008121662977945014,,,,-0.027862693219234416,,0.005230438262312181,-0.01266379139481375,,,,,,,-0.014156528561110165
PTPN11,-0.010389184998186956,-0.054973548023513986,0.040865889003162785,0.014672383996518736,-0.036494666404932555,0.007864101049807008,-0.017786685727066393,-0.009920968001517103,0.007321449097745112,0.010422141858044959,0.020716066711934274,-0.067551665133908,-0.08856251486178891,-0.008804112083201308,-0.038002730374286725,-0.027113274018319717,0.008177508874486093
ADAM12,0.004146033120098866,-0.051224575332884034,0.004219671245764586,-0.0077909451530264184,0.023583738446811636,-0.039368860333241294,0.021567707018140345,0.0198155059652811,-0.02111448811991003,0.042107984686974805,0.010355343793251077,0.004185687476447838,0.020115220765018448,-0.0213203351212222,0.04001756026947075,0.010707876160331366,-0.03574481987751438
EPO,,0.15170835456580156,-0.017278055893541335,,-0.015397951297339185,-0.01824234176727553,,,-0.02142001333439196,-0.01596859971779585,,0.013443273047249299,-0.0369928802838054,-0.0279013009187334,0.01962739538447167,-0.028519454164219055,0.0956320120285644
EDN3,-0.02477085567343207,-0.03484556632182383,0.007278509889171145,-0.02661895567047539,-0.012248017669322353,0.038935167031368435,-0.018583529857261614,0.08486874459702616,0.0006465096828473156,-0.016133371901999625,,,-0.028347366469339684,0.06132974874058213,0.0298886279144934,-0.06043227903088264,-0.02735353824002429
CCL22,,,,,,,,,0.03781892412039033,,,,,-0.031578263190477164,-0.029345109673768046,-0.02502457950062408,-0.02326282551969481
CCL2,-0.020757223691042746,-0.034125039567322345,-0.04186971476034965,0.020997552973851155,-0.023390406961012106,0.008434536864227503,0.029344115883653613,0.09615278860143282,-0.001308689928259679,0.036317849227136836,-0.022275027458623694,-0.002375098268517927,-0.023210061304841684,0.008075163368067326,-0.01386426865208387,-0.04032069032033787,0.007091609774045437
DSCAM,-0.04327931108788886,-0.049592385151428886,0.01990928109505221,0.06267673898197484,0.02526305798219503,-0.0005858194160687382,0.009514019088800948,0.027911223394046607,-0.035013429964876115,-0.019632809586069812,0.024405626868497274,-0.01287091167041187,0.01780441833564532,0.03789792315683757,0.05987142875661869,0.013512063941880235,0.021784299799820588
GPHA2,,,-0.014331793911616972,,,,,,,,,,,,,,
ANG,0.03617599471760721,0.03661982754249172,0.05902896867396778,-0.009792202492655172,0.07638590981832025,0.08827259786383336,-0.030337215523306305,0.10824559121161265,0.0631073305485667,0.12806009711641547,0.025912835488510616,-0.015366295365441105,-0.02872249479811822,0.08691598198185897,0.0049749445217614876,0.020138375672787742,0.034141595959390474
FBLN2,-0.0025241992492462425,0.08393276735941221,0.04632502185352671,-0.030943452135131107,0.027151584714018375,0.003766306232529115,0.04367466224211372,-0.01718679393603004,0.02258952842719885,0.03624835038402771,-0.018256715582688463,,-0.037442018159245305,0.0192128729126041,0.07093756253612699,-0.052132915189710166,0.051209984352999345
VTN,,-0.015189123639321957,0.03484721950151687,-0.02632761040894967,0.012007577893736087,0.0012177513290406326,0.08212401652144087,0.012727876290699078,-0.004500442031010577,0.012255725796844598,-0.024937407420855155,-0.017124369492789553,,0.03653934046409014,0.12530902587216755,-0.004871673343341657,0.06050560900518147
VEGFA,0.04827517800950931,0.012628257735158086,0.038817444274298826,-0.006583549492234818,0.11698807045749006,0.06339890770313071,-0.026219319365914484,0.06659495996800426,-0.05672029477638519,0.07947157009995287,0.08205337432188492,-0.04967996140957312,0.13572400273074678,-0.06813198091999953,-0.15008480478290845,-0.04363235708367825,-0.06369126085028326
F10,,,,,,0.06640730758237864,0.003191428574860926,0.0420381933424923,0.03857030619184336,,-0.027050360453432648,-0.04817768825505271,,,0.10601563732660647,0.053727568532307333,-0.026578272548491613
SERPINA1,0.0410794464368301,-0.017997913365416302,-0.02213477260992369,0.0042665544199247596,-0.046426195920882006,0.011046810182187203,0.06510485826274388,0.09142540179901465,0.017308979098086298,0.0623620679841548,0.02464499778449623,-0.011536822602681109,0.036777578552436574,-0.05102753404724335,0.005318436737332266,-0.02361386586087557,0.038740757919413844
VWF,0.05008642369642295,0.010848857677966136,-0.030700473396325617,-0.06653623869434817,-0.06188476755338272,-0.018272034016214633,0.032007754982367784,0.08024389009173076,0.011296565080360966,-0.013558573285039824,0.009967835960228764,0.047196961206118694,0.00604829262473478,0.020359060906046257,0.004374410234670466,0.010090770703827823,-0.040615447744063324
GDNF,,,-0.0026080685447149522,0.03676801577713929,0.028886959661541346,,0.040444943389559236,,,0.004827086708887453,,-0.054923094880160964,-0.007958542596195791,0.023182631133476565,-0.027152411862283427,-0.03993589138792261,
VASP,0.005522503818704834,-0.09378936504664956,-0.03310381063004029,-0.03649069909548761,-0.011555826325207066,-0.0038783900629523528,0.06959871647108723,0.09139252406155385,0.040136436352220764,0.06373520413892882,-0.02477301017205539,0.011936463577332275,0.0065928903497801845,0.020595722614167387,0.01434138557935153,-0.0377467941764942,-0.016924817376124657
ADAM15,-0.0009948073197962274,0.045303243649555736,-0.0067130952788390695,0.017043175853746144,0.011913996418649618,-0.04211108306728098,0.004991445348343197,0.08278141416755919,0.011993402791105171,0.051313011295310317,0.08822191466543329,-0.04929414485019055,0.03224638404957229,-0.03469479644692934,-0.0019420545723974893,-0.04719432990622117,0.0076258407278392
WNT2,,0.0712442440496692,0.009447656654017256,-0.03684261675552007,,0.033843593325684034,-0.024549395151189524,0.027926499889088838,,-0.014944240630397643,,,,-0.03460879393284631,-0.03295724679513765,-0.01153376106647522,-0.03660999119587106
CALCB,,-0.011587133060328084,,-0.04017335525230752,,0.011259500466720957,-0.01512125653186367,-0.01377016098619368,,,,,,-0.0018563927630652168,-0.01674080055915385,-0.02655227463841991,
OLFM2,0.00748672145289449,-0.008260907944452934,-0.03959009884214003,-0.024506933788701137,-0.08856548317269346,0.006477489879381495,0.011703649590116685,-0.015196695073007811,-0.0170420162936052,-0.06082945184490573,0.011731859300391233,0.043481442538715415,0.060615092994271945,0.08140935452480466,0.027316520529034858,0.026188129896416484,0.04973200688654789
MFAP2,-0.007535281175113691,-0.024815061275015957,0.019175695954416455,,-0.053721342395481486,-0.02972785843778972,0.07908008211972628,0.034952912202834745,0.004076526355536416,-0.028169532489537744,-0.025527797174832268,0.03683396310493436,-0.005656616328622946,-0.04147912225240922,0.06564525515918385,0.007574765195556105,-0.03046178363634237
HLA-C,-0.05550096551078274,-0.029003261205993468,-0.00662514990094944,-0.010689679036379166,0.006171654747156936,0.052333188738295816,-0.0032982686850860357,0.10661384396363494,-0.002340774159686805,0.025069443069898133,-0.05601137796805541,-0.1028308913910392,-0.033679884920151316,-0.011008728032989166,-0.02165270518615339,-0.011900433393783258,0.09555044459676433
THBS1,0.0006928714129801472,-0.03355965099417505,0.014716551508224526,-0.004943373622211321,4.3681371087842425e-06,0.07198136550177586,-0.01573539144940251,0.016825523178034884,-0.028173784078438825,-0.0151102391433464,-0.012331158549753604,-0.008775462099491586,-0.08443769325081102,-0.026037051035045382,-0.05507746107772155,-0.01784511646278571,-0.11187307699664356
