,UKF248,UKF266,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH916T1
ADAM10,0.12340925802464421,0.029545753113518102,-0.042928651707073245,-0.04318993784518697,0.03903565253568462,0.049907157080755035,0.10797870043696638,0.02860288374555454
CFH,0.17583047657268341,-0.005145280602314757,-0.02920665357738237,0.06346634929159631,0.10599428132132638,0.08826530556707096,0.13825700586334919,0.06985642098321762
COL4A5,0.05447757605136191,-0.06108554291992969,-0.16805043282702273,-0.02762630437423233,0.06077782001610915,-0.049663165150201215,-0.060735254364489566,0.017851909686984937
LTBP3,0.05065190181541207,-0.01583635322189977,-0.2516883174716724,-0.03420986614158549,0.014634009169493893,-0.043325994429715076,0.01850474663354099,-0.0598907555516586
GNB3,-0.008482909467713975,0.05153037534319979,0.08249218745822279,0.04185666920242035,0.009566698866672886,-0.007126998157147297,-0.011503930191496115,0.048321066631675
COL6A2,0.12221099183030977,0.05944297870246973,0.33531746067232887,0.07489823035541562,0.28395427616341007,0.09302591782495451,0.11279634103821039,0.09527558485906097
PLG,,,,-0.06760842951105579,,,,
GDF9,-0.004893934928134859,-0.024399892900862193,-0.0004408501987098279,-0.03772760261869753,-0.05483506164610977,0.05271889039934882,0.0773876859209615,-0.007139738914853979
NCAM1,-0.10898696645257827,-0.07870631278369339,-0.0625478763557162,-0.00882679706066176,-0.1187695808494712,-0.07560890490119522,-0.06714323619995118,-0.03387384763216826
APOC2,0.013066367850810905,-0.04078972994735237,-0.007717992860136678,0.05244521887776493,-0.026431470914531744,0.029642750692370195,0.12592543152836916,0.06743932265988564
BST2,-0.03298758314603359,-0.013407456129704426,-0.3616610311431703,-0.039463718355762,0.1855882796165259,0.00394613505001554,0.051771009860873685,-0.032497407665397146
COL5A1,0.15394674370461717,0.12033765856075462,0.2128949160931363,0.15734637112695588,0.18180340966690753,0.04151427644930036,0.1282189674710287,0.07439881081046507
CALM3,-0.05152617855844779,-0.005819101163772099,-0.12117884153943864,0.07788135287687678,0.12459692430416956,0.01572634184692961,0.1351211583760089,-0.023214497989688596
THBS2,0.0005306550267286999,0.0056776009551939115,0.36757245898374974,-0.04188804562233418,0.022226508777848458,-0.056871602015918725,-0.02499585446724496,-0.012936060599668765
SERPINE2,-0.08692127134488978,0.017406884907276092,0.0259937417599614,-0.015109400500813774,0.1396691007517987,-0.012182668511314556,-0.04516618493430947,0.022929846264076546
EFNB2,0.05806204677955017,0.011421374332833654,-0.08344630211911287,0.004765410666782017,0.09554715797936114,0.003074299497781385,0.1360314143345964,0.07585488899440444
PROK1,-0.02417364769310136,0.0034204589301261783,,,,,,
MMP9,0.1769248139327799,0.10265265250036888,0.06532565246011629,0.2500694234902136,0.39060853464010875,0.25319594379722976,0.22341115599884878,0.18594877498225879
DMP1,0.11874544165560605,,,,0.2204573150380931,,,
NPPA,-0.03981667471867572,-0.0005503938070969246,,0.08830385944900736,0.043463339178925295,0.025605065510699493,0.04779690850476831,-0.02355179729682791
APOB,,,,,,,-0.02585960661884021,-0.01785246547244142
C4B,,,0.012030729314673475,-0.018610469307750753,0.009585552729460848,,,-0.019768538263604706
NTNG2,-0.0484135323803754,-0.025719970107508774,0.1111948848723288,-0.0017682237629632162,0.06318301868481362,0.006003924561843721,0.11023639051674468,-0.005405206198682769
LAMA1,-0.05221920278211837,-0.029959932371999936,-0.06694071833778865,0.04636894742384206,-0.017267277515348036,-0.08495090195130127,-0.021098749410537906,-0.021042875518956644
UCN,-0.021542098502760187,-0.022061713446064293,0.034491737527859875,-0.02840532008797423,0.012889532380032383,-0.015201162749030554,-0.033698805189807585,-0.06716729789259628
ARTN,0.052259294506507625,0.05440635151393256,-0.020202250439073057,-0.012455810608550255,,0.008961333489373082,-0.004844421794144416,-0.026454738002105144
PDGFD,0.1298898160275029,0.016828026886828613,0.007201068505631764,0.015902487638338115,0.13816107977426134,0.06557240824443182,0.022806287942641723,0.07146035569025574
EDN1,0.07182752998794185,0.005845921200410371,0.01834143445295091,0.033688429588981376,0.28223910933836194,0.030978320453416006,0.002755743769144107,0.05487700506734804
ARPC5,0.14960701663242124,-0.0116794923023198,-0.15584271520234302,0.056386563316520456,-0.02935261403018672,-0.01672502360939017,0.0762512046339132,0.09755949256108871
GSTO1,0.036138799908660674,0.02013097953910117,0.13582597482544514,0.00741926209455414,0.1461712529968856,0.11258653766169519,0.13770508533392498,0.05246871726782119
PROK2,,,,,,,,-0.016277294737175332
SYK,-0.007208106779480499,-0.008434578274472498,-0.04569798355586334,0.04372086608410966,0.046476175575834174,-0.03379939607060109,-0.040555061878270106,-0.006531050972123239
CD40LG,,,,,,,,0.1113553078374552
ST6GAL1,0.02902862944949275,-0.04000455286238938,0.04722199760130183,0.03932192887003218,-0.21720410834304027,0.037831158008953356,-0.005630354174619704,0.022353091820317753
WNT3,0.03706426534447048,-0.008146199377845423,0.03596703784962944,-0.019073401598800086,-0.028973495706522592,0.0037051261686166727,-0.03361180831024625,0.01760556605113352
HSP90B1,-0.018966895004553043,0.030147039694878728,0.02312562658437619,-0.07721893221607413,0.040330438297269844,-0.007886750154306446,0.0478997427398156,0.06710750326140548
ZP3,-0.026048695562131463,-0.024787746988700513,-0.07182877525765277,0.0025643360027327953,0.08074645208318093,0.02089897542789001,-0.015512312759584066,0.012556519516953038
ANGPT4,-0.013850171257181954,,,,,,,
NRG2,0.034648941022946626,-0.029200166631865983,,0.019767873430247888,0.010820785636413257,0.01055717076491385,-0.031422928171430525,0.005561789557359781
MELTF,0.025911068635386933,0.002029834259227963,0.06970460966032332,0.013754475392132667,0.13263376082802925,-0.040926381381977024,0.01928144272097671,0.012576210046638383
NLGN1,0.063456073874273,-0.034657993270462456,-0.0899333921115424,-0.019677002748025998,0.03167113744241326,0.050973411552625414,0.03994819914293138,0.002598038854351782
SLIT3,0.1565277423872503,-0.02536768148169092,0.16653024657721355,0.058359982881823105,0.09841426925842844,0.16072185478797985,0.22603896568402126,0.09445206258988846
CCL8,0.09143127089338468,-0.020754521631089727,-0.011700304182536099,-0.011622143034890387,0.051497962453001846,0.004435594237851073,-0.02419033468694606,-0.05311528185107065
S100A4,0.12790227037553817,0.04281895633096866,0.14481715701238648,0.09259077146275817,0.043019610139279414,0.07811744819433185,0.10684439759829764,0.04403734857723158
TNFSF13B,0.03506801541833016,-0.041534614448708894,-0.04677968486936668,-0.03129613889374067,-0.007568952927969411,-0.0006055215612696713,0.10506797623668006,-0.0437914643163205
HSPG2,0.1654775388655305,0.09775864278031454,0.18561317819639453,0.12809725453647428,0.17756503682766966,0.13619485613351595,0.14775136552598606,0.11912234014462286
FAM3C,-0.08056504924564815,-0.006364460498175338,0.06600662781102808,-0.017927082386843755,-0.06428876200055232,-0.012017501619464585,0.030471874281304805,-0.031115437769140476
FLT3LG,-0.011714263260443192,-0.02469124782743118,-0.0508912803263072,-0.02779015816921487,0.007531950656529384,-0.02806297436151609,-0.062699026954087,0.01961499423705342
A2M,0.1627750656918605,0.03818571462346013,-0.0638040186915046,0.14640850329696348,0.02904158420306324,0.05445609404955511,0.1488988174449517,0.13484127120387382
VCL,0.10744608615082965,-0.02155715439934448,0.16426283680990722,0.04374015425197526,0.12258353434615725,0.017654805601018685,0.06442963015586761,0.0703008473048379
FGF2,0.010286109616433092,0.01548851058986606,-0.10159857973107393,0.0007155182609883433,0.046982040109707926,0.053182485239621005,0.014192989882122373,0.000805920924469403
AGRP,,-0.012571809638691029,0.04274085618671779,,0.039740242164166245,0.20355158942478507,-0.006355779928082506,
CNTN3,-0.04023388247703564,0.030482313527147264,,-0.026635299709275646,,-0.015583425184366437,,
RNASE2,-0.009068387535902922,-0.012162585985332175,-0.0036765993476213198,0.08519126974964929,0.03210880767903344,0.14874144850305174,0.1445115946411244,0.04269873636265873
ADM2,-0.01970819635150617,,0.006747845885532029,,,-0.026334398511518375,,-0.018349068139364082
GAL,0.08077430936155199,0.0038628078164815874,0.08538417313946599,-0.016443739858788508,0.10643271599803199,0.095047382994452,0.12005587119814232,0.14297254033380602
CXCL6,-0.014768622615877207,,,,,,,-0.03315403457880578
PDGFC,0.009413809651444551,0.0640375099402094,-0.05925639357545,0.020802935319070164,0.09591166647289781,-0.08228068564511914,0.09661303427397219,0.03211400717295613
COL8A2,0.04239867619035177,0.031058381661033172,-0.17928426871637027,0.05801794976512415,0.0567237182163603,0.08821307668995196,0.056175690790296655,0.06348863739453249
SPON2,0.08975313902656572,0.07675599976617985,0.0831200149988291,0.1660407313952034,0.20652272578389708,0.011333418938348475,0.12877486619362552,0.07560347452566354
SEMA3D,0.0103281259046439,0.042171702005018935,0.06828237179391089,-0.012589689649689132,-0.026753506688025487,-0.0008363151240717138,0.1053264042141005,
BMP6,-0.016936998446799845,-0.016439117388380376,,,,,,0.09677476106488753
TIMP2,-0.025325314886687565,0.009568429008078784,0.2946123176277739,0.06273235140453547,-0.09640547472142197,0.015082502001762569,0.03372526645172267,-0.04087741819640788
EFNA1,0.13175828493588015,0.0454352123894068,0.04493317020953953,0.044258153557378034,-0.047535627093531874,0.05734531112489645,0.05255643156933116,0.09466957810559543
S100A12,-0.020247354474248584,,-0.07025733490435956,,,,,-0.01999594184412982
TFPI,0.08923708720529362,-0.004962711402997549,-0.250448486459637,0.05795341481456848,0.15508890878792367,-0.007438486266492236,0.07672981931624356,0.07234714387721915
GPC3,0.05873446859901308,-0.00013579394831754257,0.12349770243319906,,-0.0015004800094288288,-0.026781903112712356,0.03667094493223632,0.029694568166333184
NMU,0.023724563603801204,0.0006780430809059452,-0.17169569533373052,-0.024401441572716745,0.0339856506349614,-0.07051007915012775,0.04095435112956333,-0.004817237337200517
SCGB3A2,-0.02312872671401801,,,0.08312095184416858,-0.011434989417701876,,,-0.028864510477360533
LAMB3,0.07705879924368776,-0.005120618357622968,-0.2854286597276122,0.03257754145406854,0.2380155726104636,0.08698066962264298,0.05657781469646908,0.03798620522081566
LGALS9,0.042332107852526,0.06103321289835094,-0.19068569782158137,0.057347891232906456,-0.13724165979060626,0.08404874281513698,0.08598216202126004,-0.027967732058108756
VIM,0.13344242113450971,0.04902016516548218,0.2774528579305398,0.010147418496437893,0.08545291387881855,0.15443667897988636,0.1372288170944848,0.1280866798577641
PLAU,0.12776684204391936,0.06904635159693638,0.17660712419006983,0.029689509676925043,0.23442103581773766,0.14805147572429658,0.12647404609999288,0.13969808114866658
TGFB3,0.14540868970927845,-0.013929424797082918,0.1520422665996016,0.0233579061658651,0.17113124397143664,0.08836730420731535,0.099351749683486,0.12652023162085582
APLN,0.018059018758998766,0.018519011674372938,0.14824494404277036,-0.09734440994511717,0.12652884313313614,0.05534397040302392,0.029537402232245182,0.06172218701776129
SHANK2,-0.015427658672774463,-0.021621921906367598,,0.03793411490409735,,,,0.015914233375164923
LTF,0.11582750616462123,-0.020529707372482366,,0.039966582967558895,-0.15319950470133414,0.04286797132109045,0.0034615824735733905,-0.010978962408453639
PYY,,,-0.009100500460062099,-0.010413097766563163,,,,-0.00279865874587787
PENK,-0.029482061219696137,0.04773503605342891,,0.1106360022754714,0.02711448147925282,,,-0.02173579961901328
CTF1,0.047632682253906156,0.02875070033078482,-0.03684170703878538,-0.01898096998337258,-0.06709231310669579,0.023595059767122072,0.006687262616788039,0.016633713122728027
COL3A1,0.16659114632537195,0.046712171260703345,0.3662813044656418,0.1506726197007467,0.19804253910273498,0.17363293492326026,0.12532125426057356,0.029053951772280668
S100A10,0.0417592644897063,-0.01624193358944191,-0.03156279934921725,0.05337211198075777,-0.09188795273018928,0.09261888919696996,0.12946604720388874,0.02051330573396118
FGF13,-0.02242531832564588,0.0104980396072528,0.021274626064170958,-0.009646918965532722,-0.07732351871983409,,,0.13589214607779493
SEMA4A,-0.033293201198759524,-0.02989210741779914,-0.02685927417566285,-0.038936594404290994,0.07902611847741574,0.2629700218367814,0.06667131193373947,0.015469093338218711
EFNA4,0.06210305746414713,0.04015180691916583,0.04034481659278268,0.021381869786408648,0.05161112207606792,-0.012404800383759582,-0.01440302580738687,0.05630044285513724
HSPA8,-0.06736232906493095,0.043625177241398035,0.06364416399739867,0.07858656677761078,0.02451557615122224,-0.10918808556242623,0.07177487716461035,0.001014399938589328
NPB,0.09223912565070928,0.09202283873804956,,-0.023492883037545327,0.05034556199430414,-0.03906649300054447,0.04094450783468573,0.041464538461062954
ULBP1,-0.013869369404393973,-0.01776769544336713,-0.06302798172154013,-0.011622142757470685,,-0.02850929538676792,,0.004560890023554266
SEMA3E,-0.03223616458579023,-0.00879708199808839,0.08784848636364563,-0.022475740859262378,0.06142243913217551,-0.001782274614215899,-0.026096972977124915,-0.02718816461006054
ADAM9,0.06868997995928282,0.00993850899947586,-0.08515626130819286,0.07124025003966651,0.04915525850514185,0.0008043513922490118,0.09424990589291028,0.014724926495114626
ASIP,,,0.058979160859419934,-0.014920790388194913,0.04636424442649581,-0.01614457911893415,0.08097956585230556,0.03203612708014855
IBSP,0.19416854808819756,0.064534205052338,0.10264056840138287,0.21540227128901857,0.37168027940331605,0.21768440682600634,0.2600454569299444,0.16255427414532803
MMP12,-0.013071407567286242,,-0.020369427330222505,,,,,
FAT4,0.05297565552574121,-0.028688437903297195,-0.10798873995151669,-0.022155186002238123,0.08128786846593336,-0.04381664892422123,0.015580112051940292,0.0454619135789087
MDK,0.0702059526875378,0.025322160472459436,-0.26465173186314156,0.06060505912798094,0.00709492012283751,0.029456241990673992,0.0901534443967193,-0.05622781025952655
BMP5,,,,,0.06600559552767665,,,-0.04772679497789917
CAMP,,,,,,,,0.13267310621174044
HSPA1A,0.041095795411519,-0.0822426442154966,-0.09383080562758075,0.07404754139107236,-0.029797076188498476,0.12012987099084019,0.0357956317297251,-0.003494401430969612
SOST,-0.02024735453266777,,,-0.01434141806732203,,0.13411860541543968,,
SEMA3F,0.16930824519192042,0.09583884664716129,0.03706976211489842,0.18730208143708918,0.18135458688651684,0.16001781564687625,0.13846519174032765,0.15361978831524278
ARF6,0.0920027223478945,-0.004301187710895041,0.12687678373121627,0.021964316757798277,0.09515272347770859,0.012817852624958749,0.10903115318797418,0.028294691958472926
IL6,0.10801668338054778,0.04069440416396172,0.01263419557616531,-0.01480658117269551,0.11706239966514627,0.016744212411869727,,0.061098676396074664
CALM1,-0.03736140787154048,0.0057035850642353555,-0.008099194665935559,0.013572591971410877,0.168712097369766,0.0740036054871665,0.054392145858202415,0.11711080901945684
VIP,0.07843226337063286,-0.021329967811051856,,-0.02183077275048822,0.10289275189511445,,,0.07585430892108176
NMB,-0.04770401076995626,0.03298684077740783,0.12896659012894465,-0.017974849466988695,0.14126628320522863,0.05009062389730858,-0.04735264156488133,0.06742624049033077
CCL26,0.08103465050288225,-0.012747529848632123,0.06370393520614594,-0.0164437437956347,0.04237921304936506,0.006480992316943856,0.13774333144929193,0.046957555012907194
FBLN1,0.1528203569501916,0.06425227097746516,0.28428557142915856,0.09121927676686362,0.18897559798930438,0.025729027810704744,0.07396496866614705,-0.066468453275743
SAA1,-0.023503648673247033,,0.010783556740834322,,-0.09308072662108505,-0.04280751314285306,0.04266862587196272,-0.0019418438160382916
MICB,0.001375940565697509,-0.02130755205242732,-0.07283791822474789,0.02721841582866433,0.026873626552905185,0.024358378157750472,-0.005988596575463562,0.16258924598842991
MMP13,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0
F13A1,0.06805142235383307,0.07386786527999528,-0.017802514428444893,-0.021253269551087653,-0.13596492991257836,,0.0038226902320446622,-0.03462425666044803
CXCL11,-0.028717445945159195,0.09856627785797133,,-0.01218389977270887,,0.017771660310017128,,0.13827274938958808
COL5A2,0.18208249837569557,0.08854631207818307,0.31768567305616063,0.0801468713643331,0.26232212090102575,0.10008785889192091,0.1292293367616262,0.07724510710536832
EFNA5,-0.04130221703519279,-0.013529383179120485,0.0631580085074834,-0.019576702577767544,0.11017182415646254,0.08063160514063693,0.34172593757304404,0.022275952996430266
AREG,0.020768856111938187,,0.01923820926628083,,,,,0.04831563480031884
EDIL3,0.12719209001891288,-0.04485453374109382,0.26508248154300745,0.003048767887622742,-0.12253010254036754,0.16453212607278944,-0.07050949237795277,0.02952148786695306
CD86,0.059344318871871526,-0.03990541678818988,-0.030568689638974595,0.062162419456220655,0.046437667838209094,0.061047955951663596,0.028586833005225375,-0.008806340943261695
AHSG,,,,,0.0343877194477491,,,
HRAS,-0.01194872132421093,-0.059138457904480496,-0.010916868419478903,0.027152188740182256,-0.05250489994372365,0.11318282236632367,0.027317997517963783,-0.02385296027591183
C1QTNF5,,,,,,-0.06201289615761251,-0.005807936182906659,0.1259645954214887
RLN1,0.036634663211333664,,,,,,,0.17998235434341592
COL4A1,0.15145011167901284,0.07344206138039726,0.03997416474247644,0.15633773190115233,0.3069814451489572,0.11381378294055751,0.15331954771294637,0.1357556174075546
CCL3,0.1323542374884736,-0.015734221005160802,-0.05377984482702744,-0.07117873418277473,0.048775696491486505,0.014005238228536903,-0.014798081267413046,0.016947527056553433
BGN,0.15799945736066948,0.08683756803958981,0.2411155286868481,0.14340178464711198,0.23709718251846232,0.0565371601228443,0.08986650999905049,0.13202429332973842
RETN,0.05813760302680465,,-0.10500191497230987,,0.023522925338008545,-0.03133021002678927,,-0.01595712611110713
S100A9,0.028732648421714847,-0.018247502639003026,-0.13152342677156242,0.04194043776864413,-0.04556019802681558,0.025346614893740793,0.10086747438894211,-0.012896503870758951
HCRT,,-0.024594444610341732,,0.05527344750639035,0.11697772934495966,0.06935684275582166,0.047726697774990647,0.043309868412215534
FADD,0.11175097202149388,-0.0011967056847800414,0.09928293424321429,0.05872455039848881,0.1275860385185797,0.06821513186373725,0.05116344733417033,0.0522081318134269
ACTR2,0.023184473086696425,0.026678274394262548,0.050164953248974194,0.07046332364374865,-0.029620275705996926,0.02017456136233633,0.0085358313846168,0.008554925698864438
BMP2,-0.06427251581103403,0.007145917668720752,0.10160041964679384,0.0347799487379418,-0.03214650566387643,-0.02983549100142712,0.10971788053344722,0.04793467510206461
PDYN,-0.06822202811271526,0.015823535881394304,,0.11392260157116914,,,,
CD55,0.15859292071628733,-0.0011087261496656728,-0.056859512832564824,0.013709321046258787,0.07175168772045343,0.045597593008580295,0.09988665022582999,0.08350510560634379
PDX1,,0.17378392036953247,,,,,,
CD6,-0.013473383372821635,-0.01407862469539584,-0.021967651414122387,-0.013112401101078242,-0.03862201835169962,0.1545712377716094,0.25258240242010893,0.032087345664764164
IL16,0.08269126771888062,-0.032535195395960524,0.016428703031719418,0.004170321472623923,-0.07154012458970115,0.04629936888113713,0.06875771240459103,0.026483901754907183
LAMA5,0.11919470057630482,0.015567810314658898,-0.4056207232142044,0.005371508357096502,0.1695101147146379,0.120726820099774,0.053050469729574064,0.06629835884962162
RGMB,-0.002775668095899236,-0.017112315402097053,0.010710535791136094,-0.010884681362633854,0.03657382416099528,-0.06681207130678038,0.039057179934154314,0.05563604388365004
INSL5,,,,,0.04994230251902545,0.0033872870474189773,0.027321358753501786,-0.029827250907570553
IL12A,-0.051213639654631396,0.15205578595636354,,0.11423122693322388,0.08937270512073663,0.04786605381716771,,0.06685629050675461
S100A8,0.05963099677448208,-0.04482209632511896,-0.016146544373140094,0.029651403143160306,-0.11092941258420491,-0.02045731846823658,0.06211720840090946,-0.005745094077450197
TAC3,0.007007516992337563,-0.017882536080655067,,-0.028338729647984916,,,,-0.03554785957255303
TAC4,0.012046935789895342,0.07903225093867185,,,,-0.006877433733216153,-0.028939865645416715,
MFAP5,-0.014224301395869905,,0.15814090713623777,,0.014158615207380995,-0.005162179984129801,0.164521810196661,-0.020896263718220526
CXCL16,0.013303188503109005,-0.022999833865209884,-0.14840716711866114,0.03431686766376223,-0.11732235052264374,0.04464781162869346,0.032029961147577724,-0.10874026824304026
AGRN,0.1382465033265265,0.050469850508233584,-0.11386278501164031,0.10797966581908111,0.2494821355725527,0.13404702254917936,0.13628797650464042,0.1331546065492846
COL4A6,0.01880761277085586,,,-0.01072753226799983,-0.012615555649879531,0.049659247633324965,0.034425759089205366,-0.007539515166423473
FST,0.04345770515690095,0.057741063667117364,-0.021033904513591113,,0.04313794596542172,-0.056647553224271265,-0.03175858520394233,0.02670715430319956
MEGF10,-0.041645271857263584,0.04171605225143526,-0.03839701351157709,-0.0050380708849094916,-0.04460354772327994,-0.0011907943093984418,-0.024675638926447255,-0.002295253493534287
C1QB,0.07463201833592509,-0.003579608337704161,-0.1487917898475439,0.04046452298234819,-0.24674672286517496,0.07978321952064069,0.13883416680976118,-0.08448805613167157
HLA-B,0.08687708378952856,0.0064521734122908155,-0.16357294597194805,0.0051473448203274074,0.05112431465860055,0.1286244900343063,0.13274333316258777,0.06699369553190736
PDGFA,0.02142968597106022,0.02233414287241772,-0.01234363052723188,0.07416332430843987,-0.012493588836158236,0.004689473453068882,0.03791233445567386,0.12419998020911115
LAMA3,0.07474140286269924,0.030440153550896642,-0.03893104305128528,-0.025211518791759716,,-0.06319344776161406,0.007124527995095765,-0.032716970415673195
DKK1,0.030926032635160083,0.1016617588962818,,,0.048754427102520335,0.29073911901505994,-0.004654715413911391,-0.017808646221881604
INHBA,-0.002974087465892642,0.1079471062268597,0.03169309554492921,-0.021001735878521166,0.031349413745813806,0.02136981783215828,-0.027883475679912777,0.024159889224886825
LEP,,,,,,,,-0.01734248686937493
IL7,-0.013517721158735722,,-0.11263128640869643,0.09396542143515363,0.06895349743355972,-0.0016996050295007387,0.0704412970571725,0.026115936966026747
FABP5,0.05181556339864462,-0.0018900811947730753,-0.007622110904288152,-0.05798872194342312,0.15422184637809538,0.09897160184837323,0.16667694976942085,0.0666396055631123
CCL4,0.10356526544642115,-0.03315313040960966,-0.1532727945977924,-0.07065020535694237,0.07488779302069165,0.037705269215941604,0.10650784355655553,-0.023910985855663695
FBN1,0.12394040089307953,-0.02472661256112768,0.18421690218500397,0.11210493796121584,0.1271248445769202,0.09206084658013582,0.008952560658979503,0.06661377807214633
TCTN1,0.012168776393460264,-0.0011056273019173567,-0.012860356222169965,0.0039730035407633734,0.12370748503247962,-0.0053634181964058005,0.09278777724132595,0.06515054923514113
BMP7,-0.07466761990540416,0.026862594806179113,0.012343395975696695,0.02099547402187869,-0.09315491022826927,0.006042977862228454,-0.07498012073818235,0.023806570464809478
NLGN2,-0.0595306618309221,0.005899020991853924,0.01887098911086545,-0.03385943256791456,-0.06436266827458556,-0.047332424854513604,-0.0032027511078240177,0.06262058816650319
CCL25,0.03947314619057378,,,0.045151541684217145,0.020645957779989465,,,-0.026850808133095858
NPNT,-0.04389088007703911,0.07861498962453174,0.01651118703785578,0.024467663809014085,0.06940856730404972,0.10202368599305063,0.0775595725300427,0.03865102595533029
KITLG,0.009873481023292252,0.08444180685985221,0.04306157176959319,-0.019447687248756677,0.07023548724358945,0.001202844543462282,0.027850328340412806,-0.0002931344877701541
MADCAM1,0.0156393549941795,0.05810984014357157,,-0.018233443149255707,-0.02093238594872654,-0.054900023043129624,-0.04099071766718409,0.018680511482957664
F12,-0.008573272796616136,0.002601763607892089,-0.17438469204693097,0.019823656323131225,-0.0010458529732316096,-0.06050736232169099,0.04592619442456948,0.04198788794423721
S100B,-0.08641700098479363,0.011696781384699876,-0.039279676246853655,-0.011676485761271047,-0.27425563136952374,-0.055426368331149306,-0.07332321611261268,-0.020243337747125608
IL27,0.0484615294529622,,,,-0.001926164827015153,,,0.0385639899866804
CD99,0.16999724001438268,-0.0112629957925484,-0.05125573275251645,-0.02642072262934858,0.2172524128519676,-0.017461994034703422,0.1098100437774318,0.09574132611181961
PDGFB,0.15236125927158092,0.021930565396002286,0.06872901852087811,0.061170231771188896,0.11830457942452997,0.14487670165926841,0.12427264245987577,0.14056898220135247
CLEC2D,-0.004523225330604133,0.037093923898175965,0.0352455023751518,0.019420334948489545,-0.07410527651030757,0.09090693815118568,0.027929813853541274,0.050655579880957376
F8,0.031156556552930658,-0.036018778980412204,0.036260508955171744,0.07112156871744574,0.08575919694099332,-0.0463523932953401,-0.0026453851858742597,0.03652417594872317
C3,0.11730428636943686,-0.05544204967461619,-0.097146330034812,0.0908648267500577,-0.24004300842706672,0.12447848351670923,0.14336073957816287,-0.16354833993827883
DLK2,-0.04050229533729924,-0.02020914212838264,0.05983048799074114,0.021759333624024896,0.029048710381963456,0.1366689212890688,-0.02774390418023909,-0.01930622220417538
TSLP,-0.014193365845820337,-0.015879467071814923,-0.09935676228001218,-0.014806580877532722,-0.007882344936512563,,,-0.03363957235985201
OSM,0.0690232093175622,-0.018891106006157652,-0.017099022010537767,0.013352793626203978,0.055007123744653046,0.13859268712248768,0.08481965175568133,-0.03026769012053713
PRND,-0.014768625469878931,,0.0856423477509435,,,0.14400467205539286,0.012037619768871298,-0.022559340067182906
SLPI,-0.02790249799462241,0.09017087070327359,-0.01946705819319559,-0.04897607112731463,-0.04667290767227134,-0.07079011386171859,0.08030617669469917,-0.04938222195856603
AFDN,-0.046392025061525274,0.03576394474556201,0.05259473927102037,-0.023187355381179695,0.05946822823992943,-0.05394015670832307,0.014426358000858197,0.044835424996381996
KISS1,,,,-0.01258969405206801,,,,
ULBP2,0.09812773064592281,-0.010530163877667448,-0.049709143907563015,0.11100536809731767,0.12511249431706778,-0.04938016525019843,0.13661683687280754,0.036588035828487686
ICAM4,-0.013270192404960801,,,,,0.2038932096760883,,-0.0004555515990756637
TDGF1,,-0.013593857245138286,,,,,,
ANGPTL1,0.05999789188597295,-0.022941187404081197,-0.09685543284653077,-0.016339224803407455,0.03330568632575812,0.004813936456782165,0.04555242602037724,0.12251507465091611
LTBP1,0.05321867946391977,0.039100164591659714,-0.059641852543716505,0.0317768335542131,0.00538756296263391,0.05688498299803052,0.05328135804413072,0.05335352758832185
NTN4,0.01593336168316777,-0.012973524462095288,0.0906264543309682,-0.03129613698060064,0.0930137294266723,-0.003029399987694619,0.013974815946273547,-0.0007048261062522355
APP,0.09512999679322981,-0.013572048522850946,0.05360794332455982,0.015965602685887773,0.01262231785797501,-0.04795504752242263,0.0702119159839571,0.11558750029476929
RIMS2,0.026838295453349953,-0.029149284289400765,0.03440579841365659,-0.023027879766750727,-0.020800648088492503,,0.03932497416071835,0.0947997135410037
WNT7A,-0.04476924273734452,0.07391280916521116,,-0.05214183809422546,-0.001031218716562668,0.004024002678623394,-0.032563576894283436,0.021168081429502654
GAST,,,,,,,,-0.02374578107207546
GPI,-0.10645093582448392,-0.02297390903037011,0.0047382642114890666,-0.05535458607252605,-0.007313457657806305,-0.05329202764309654,-0.0007647234330565171,0.05070389920360125
IL1B,0.05048999799788147,-0.03492611604767259,-0.005946901356255474,0.006517554504614492,0.04450234564654325,0.024144261472289315,0.0659488387009187,-0.052686801649780124
SFTPA2,,,,-0.01008929664886694,,,,
HAS2,0.03704603294250413,0.030612379946481687,0.16003925951096235,-0.023874783429119223,-0.02013472835188172,-0.06242248808009913,0.06408515003240647,0.07500048853418538
IL11,-0.020113792025537158,0.010722421355755789,0.02378857526463768,-0.011331402462523872,0.10677119452705064,0.006395448130045229,,0.10205084629888458
SEMA4B,-0.012262981699653846,-0.036377024226326805,-0.05767699130349016,0.031592772497802214,0.05159580641994707,0.016251663080876447,0.070591078202568,0.011313172888434033
FGF12,-0.021827133134783676,-0.06766467967321939,-0.1581669953844417,-0.0019560548725466574,0.02064270444749402,0.008289848751429588,0.019383454290915623,-0.01191596146517671
CP,0.07318286393380355,-0.003130480758991336,-0.2621029515115612,0.06336708797911718,-0.1262481676284406,0.043579012222285524,0.014998428340733186,-0.027602616555114083
NLGN3,-0.08477213213972509,-0.02341778574823809,0.10089198663850962,0.009221114690747002,0.013733722486854569,-0.12733467961140935,0.04891981774341028,0.022318317980910024
GZMB,0.021672700126073138,0.04509137953872559,-0.10468488554757924,,,,,0.024396219952646042
