,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HLA-A,-0.009476023073254578,0.06871694941231464,0.03242317506328269,0.0030034114520731815,-0.037790293860793266,-0.022322101737081424,0.17184432450728035,0.07167008833888044,0.015554120151690965,-0.14340526116189367,-0.013971887861108775,-0.08801320579856177,-0.015279829185803217,-0.01451703079895475,-0.0282886316894277,0.006535694728513383,-0.014647500084219476,0.03191534950486914,0.13013567362211179,-0.0741369997074821,-0.09206774084808392
CD5L,0.0355897779509637,,-0.017650524416455832,0.03776418579808309,,,,,,0.07424280939223422,,,,0.0011770819904693781,,,,,,,
FGF18,,,-0.015970534370091206,,-0.0018609506678826822,-0.0389960684357508,,0.018951732887276588,,,,,,,0.009297969102146468,-0.03398196451983509,,-0.0233594725603289,,-0.008272744603364558,-0.03338924534400918
ADM,0.10586180098478254,0.008261946709832546,0.03206388714421324,0.0119371400983628,-0.029185949645478385,-0.011071203308838845,0.09523908961056526,0.052431002020244435,0.018837943668790418,-0.04004195494715259,-0.04600114422414919,0.06541243993642169,-0.028028156274154434,0.049794118636844936,0.009890523168837113,-0.02159990161035803,-0.04745013805037619,0.03957343282779205,-0.06529661922692968,-0.042963621295261246,-0.0022517793054788724
CCL15,,,-0.02944833652538204,,,,,,0.0505470596110583,,,,,,,,,,,-0.011989710664743908,
GNAI2,0.0639626915595195,0.06933835296218747,-0.05496034530922686,-0.023459570044327596,0.02667998335491412,0.0011292501396974485,0.11359606079752146,-0.02487222953291469,0.040707835180867256,-0.07935278509003547,-0.01415304610592843,-0.012307269091756603,0.065085382895313,0.10698973533742186,-0.07494834796642597,0.021692924441664856,-0.04130911372902051,0.00895101482508594,0.16126117571893767,-0.039404240573068676,-0.018726228823456103
HDC,,,,,,,0.11137683360967109,,-0.03239568228329566,,,,-0.07597886321183431,,,,,,,0.13125144206104772,-0.0382750051273979
COL11A1,0.017688752730797026,,-0.03440953389154128,-0.02817794053514673,0.014109925216546824,-0.007772312004629871,-0.004337301025999339,-0.017546544151656546,0.03666677862401647,0.03797409566409918,-0.003648233779454952,0.046056467522118685,,-0.05388107147256813,-0.04454170650351449,0.03633823603960537,-0.02473456780084103,0.03139573930591697,,0.05375235963732632,-0.03299368926203392
NUCB2,0.0024112532051091097,-0.0211508668655405,0.00494941729234589,-0.002113926387893814,0.007633920385328661,0.0015310596059023795,0.06785082132133118,0.03323857398409485,0.041719845112442845,0.0011243522505944756,-0.006677153672856331,-0.053536072011880584,-0.040366065126182384,-0.00809117440258274,0.021388996428446577,0.03864654229775532,-0.06979832659607776,-0.018196224082634018,0.10790338530861736,0.004906552638007072,-0.07391621036819625
FGF16,,,,,,,,,,,,,,,,,,,,,0.06494424337054516
CXCL1,,0.012547290775677405,-0.05446244107113473,-0.02132585701075348,0.02164433065774198,0.1251272435117594,0.010713085567287629,0.0021587626792903595,-0.0008253562795281284,-0.03570338271060007,-0.022371847259173457,-0.044632845767737225,-0.00872809795529417,,0.03644379799219282,0.025466676765349573,-0.04523087685151309,0.04713330110106522,-0.04202206461211708,0.015030745850739657,0.008778449530606343
VCAN,-0.0912265336271208,0.03957371481575627,-0.033719711441299906,0.02285319296927628,-0.005635678916960149,-0.12083128678515588,0.08931257538306529,0.030654741512366784,0.021562196149854673,0.03215196783266025,-0.023639730806691146,-0.15113443993399753,0.10098568313716878,0.05552254847773687,0.022584675880952542,-0.007777883590076825,0.020824330710911318,0.045127253043716474,0.07056672741220228,-0.11935232992098346,-0.07295405486951026
MMP7,,-0.0208695726338678,-0.013209709665397739,,0.022041785006086948,,-0.022295444557165395,-0.01570126134324356,-0.009848920297621659,-0.015400400459883605,0.0012276518828229842,0.024488940780777013,,,-0.03408400182254108,0.005191099430174989,,0.07752789027419635,,-0.0959561574509868,-0.07114240160494772
PTPN6,-0.015085186474017537,-0.0037839100148127428,-0.016467422785023444,0.0006720001083584406,0.05231442460941439,0.01593177743549852,0.11240129396747883,-0.023746625347437073,0.007168757489368467,-0.0030237817024360483,0.01760560536630469,-0.03136969015084395,0.03170207972531677,-0.00911599972635381,0.010573100172517341,-0.036636236938982665,-0.02440744104670422,-0.011155968772217426,-0.00579503276568033,0.035986180497266665,0.053865167334441896
PTGS2,0.08104794775987231,0.05851763549577553,0.03035901519061412,-0.019032208709155445,0.02845490801475883,-0.06976063993172656,-0.08761046849324719,0.032911940520901385,-0.005225064385629795,0.03177746125650902,-0.0008099765271754586,-0.05197627605506868,0.08091876504804932,-0.07111287652948327,0.03681747685124719,0.013788182185135493,-0.013998342676417563,0.056464384206284836,0.0189299286545179,-0.038694401593433486,-0.00021329134374255403
XCL1,-0.023423819880939667,,-0.019341817785174853,,-0.01752955904448193,0.006682957511787186,,0.015111027684127193,,-0.020200943504484817,,,,,,,,,,,0.05035735045454229
CD58,0.0033641779687805114,0.10079234453437763,-0.03421967010766819,0.0439734556230329,-0.015458378386267046,0.057707366760148676,0.1454072265933599,-0.06563014626945007,0.10147392862054827,0.012388587071412854,0.01741697911935384,-0.025219740118471903,0.11177094981106506,0.053144671209056624,0.027953851066277964,-0.005122409692505487,0.005955061652934145,-0.020681258843749842,0.00790912278219039,0.0528283067422929,0.010468167584390831
TNFSF14,0.02877265302288053,0.029502968144313992,-0.019488875377156264,-0.022242165794960776,0.038366946866436547,-0.02126779160528074,0.0072574097265382,0.005965917605655397,-0.00013872202100109857,-0.04386589427044181,,0.17066842055276732,,0.08367211021701557,-0.020070770165061497,-0.03704739399659041,0.040793256484782235,-0.0007278214643110101,0.05844370106628086,0.0018519282311193137,0.02152713754624496
CNTN4,,-0.04902460322641198,0.05957732568850564,0.05743086764524417,0.01314548774315531,0.046681822468576564,-0.07916651875852687,0.0029545913651591025,0.00792431204912902,0.11941465331249344,0.026532929253646233,,,0.1317457116678696,-0.019066021216418556,0.0016133881530702666,-0.033629858745058916,0.029441895814066046,-0.002087243339063929,-0.03709543526033023,0.06461233344917526
NTF4,,,,,0.04859016505853921,,,,,,,,,,,,,,,,
INSL3,,,0.0024948875018323924,,0.023782688477158687,,,-0.021172429589115978,,,,,,,0.01678029251597517,-0.02150430404317237,,-0.01951878488001673,,-0.010548512068095496,
BTLA,,,,,0.013082772078158935,0.02892404633330334,,,-0.011877189816332272,,,,,0.03713664914254009,,,,,,-0.0285309166478384,
MFNG,0.02150093638682844,-0.013050296693947926,0.012307369402575359,0.0660905437489611,-0.03958308291071304,0.029348582143068958,0.11402412512727363,0.012396509886093358,0.004794746777614132,-0.026796671989651685,0.05334950809747115,0.0015043370586131078,-0.06147472338768503,0.005154610495327052,0.028621887426121317,-0.039518258166905934,0.006293077331228242,-0.011961415068388586,-0.05443200341829725,-0.03902449074039406,0.037398386024376694
ICAM1,0.07480239188214996,0.049350741664047335,0.05484250818287304,-0.00838375960237753,0.014272531361753682,-0.03991505703167331,0.10686239551531225,-0.0019528242893988672,0.05398144552495046,-0.06227396336399968,0.0034898959180105394,0.03135944365266883,0.05244763953239737,0.015111487347183268,-0.020672700393996893,0.02278351507171777,-0.011260003576257135,0.03925841732332818,-0.04707115760221153,0.03106935328430305,-0.03140656522340422
PROS1,0.009395638676524796,0.03636855593077734,-0.03474621303167657,0.041671797473747975,-0.03282550227092152,0.0063785975743904525,0.1354892158440812,0.06756031257322655,0.03861106368488341,-0.09890109781499827,-0.003609289778858347,-0.0691257779942274,0.014607654921906986,0.022404072553881358,0.02758166593745029,0.032941203144582,0.05686808044620024,0.012219006349442025,0.0588559833457021,-0.06540381090566351,-0.026344783380522523
CLCF1,0.0353877798752301,0.0176336903766818,0.01858403852666051,0.016816733492015307,0.011458135507842826,0.004396508102941255,0.11221863827168516,0.024816425648050987,0.07802738124328508,-0.035423106558031145,0.03731084602225795,0.014235001026206128,0.048873226564066743,-0.01666143477158126,-0.0035111639851307538,0.05630779917008293,0.04962377084984353,0.1080604529741373,-0.09451937082775383,-0.005947740333173135,-0.03479706182103568
PSAP,0.02745949568798936,0.014932700696553029,0.043536725748407626,-0.03293474572653629,-0.01787059590495193,0.1348271319031691,-0.10271065594781156,-0.03050922486551705,-0.005421336474363763,-0.009954890754577823,0.09430317463277185,-0.03027800286490683,0.003365222705737211,-0.08764040867902301,-0.02522389682281899,0.03965621211007698,-0.0634799349710493,-0.0314454413471949,-0.000577105605104357,-0.05612361433606268,-0.09287792669604895
EFEMP1,0.009034725367829646,0.0259689113449512,-0.006421258511967948,0.08914355604681778,0.06725175036037752,0.03703090281114366,0.08110154192627479,0.03428325000422529,0.07541661165289015,-0.11095962989218959,-0.010519118960413359,0.08271417421163342,-0.03167502797199749,0.006701093622467404,0.045174161830936366,0.04379891257243989,-0.04421296682069166,0.018303471448361832,0.10250836776341679,-0.12139660491603718,-0.026336381831808118
C1QTNF1,-0.08952879379105044,0.07530949720963154,0.03540042005015732,0.0037449438591285033,-0.008321147590855208,0.009697037792404935,0.09712856637207967,-0.012165816683161414,0.024900024761855138,0.00739388875291018,0.03560524348178204,-0.018138357660818956,-0.034491314124777954,0.05769130434418252,-0.03900425663580091,-0.01959330900630336,-0.06243538814842838,0.02154245288697291,0.04043004040600067,0.008017868904548872,-0.05714261450981475
ALB,-0.007590054640466509,0.013015886825789738,-0.013691274326849245,0.03924583293291092,-0.02676526935883287,0.1024819315128808,-0.02607680213375644,0.008853297033953149,0.03387262327901786,-0.055082462755964096,0.024187594242576778,0.03534684072878038,-0.03581989550701033,0.06810101916083346,-0.03308757624020412,0.004410060746178638,0.02288141469282634,-0.032673961651840416,-0.04090474885896659,0.049670595675839105,-0.03506654276086842
CCL13,,,,,,,,,,,,,,,-0.014899154754622194,,,0.15006189487129612,,,
EFNA3,-0.026884573568325784,0.028836220208355325,0.06395241841373991,-0.005349184778748314,0.051967487790108374,0.0440492259236853,-0.06816737529261295,0.0406543580999004,0.02670881438561718,0.03812980593900071,-0.026569040896791955,0.046399321587900916,-0.08357657848450024,-0.03817470792570163,-0.0077749362380121045,0.08869908746379002,0.004489477921680232,-0.029796150415926446,0.01779290702411271,0.09781174055736233,0.06524751269239772
DRAXIN,-0.000517286455194215,0.04943604455864541,-0.010721435358681749,0.0769629609658672,0.045700087641366904,0.04946699549869837,0.0911236107263273,-0.0007632250208072307,-0.0014269648574330117,0.029936306471106757,-0.041418586562871555,0.09326022486628636,0.06860304147012573,0.06666738089984932,-0.06956135277875233,0.02213929646119589,-0.0040242888430392035,-0.016998224959114273,-0.004689637832974994,0.06558922018477219,0.057624381260036925
RAET1L,,,-0.013497666818123807,,,,,,-0.01469971058742765,,,,,,,-0.021769290945262317,,-0.023713503696299817,,,
NPTX2,0.026795529209279613,0.014728113886897463,0.04037961361442564,-0.016034698901418433,0.03213596535756881,-0.006807452642014849,-0.1413620573843904,-0.05112795810121883,-0.034841648062050486,-0.016252336798493302,-0.023874086555903565,-0.07996125766565576,,-0.035094725786585824,-0.005001497079869859,-0.04094015602854049,0.05933790075058593,-0.011929821516664848,-0.03508773902032736,-0.02006572353835839,0.04216686533812959
FGF11,-0.052123468362317515,0.05475879967324941,0.10914172876174023,-0.01074684389264736,-0.034341384423780666,0.0812726099473606,0.13266625744147248,0.05433572220829564,0.048506599971077875,-0.04114122180965962,-0.06465727949013958,-0.011509216079273433,-0.04930458385593398,-0.057356537422723265,-0.027136140373660238,0.009914385279327278,-0.04326554802427792,-0.05000017380790113,0.03805010903130573,0.0641380200266112,-0.08078837887295197
CD59,0.09649475382361637,0.01928455646716347,-0.04694916648966597,-0.04683345322151332,-0.03803787777169602,-0.027917941556120103,-0.12754819935158915,-0.03539433348456136,0.06820860368104159,0.019635685465465746,-0.013221189619944703,-0.007250028667519597,-0.05649834457919783,-0.03709318832109155,-0.042153961488561154,-0.01960493735966617,-0.10500440680697865,0.044675203779327224,0.07768734142749148,-0.05457029449597645,-0.032666366929741925
COL9A2,0.013155288558485932,-0.034618477478883775,-0.06399737303281604,-0.007987036808439346,0.0025510766565413337,-0.036549059427616666,0.054298134276502326,0.024261613463110027,0.00538220777710646,-0.060970904353865145,0.026764941031297937,-0.01091363311128093,-0.054717103997798236,0.04113453698071858,0.021974101560984474,0.04235275235566946,-0.006783091267300181,-0.030996609762255295,0.06915673466837362,0.12314201506769541,0.09780350176832114
DLL3,0.03224970728077475,0.08007428041190914,-0.04501920484267422,-0.0022008340286912586,-0.0336899123257337,0.004050460177806295,0.07882943860168291,-0.047727344249617026,-0.026858266667585375,0.06197807478327533,-0.04054353246826976,-0.018474313490323573,-0.05521258355992787,0.006029395421939668,0.027369952200050153,0.031117724611271304,0.12013810137395085,-0.00587181732733681,0.09935026144702512,0.11025794454959426,0.007805196313528357
FGF5,,,,,,,-0.029779660108254783,,,-0.014811372703900061,,,,,,,,,,-0.08449957442634608,0.06915105336077512
LIN7C,-0.031018630684082546,0.019251889925203703,-0.028395387855775982,-0.00202482745125984,0.04251299027929242,-0.0264211005566786,0.010591803970695828,-0.0541677158001538,0.022634313804926545,0.048746017855330843,0.059721419900130815,-0.006009764792029059,0.08742364549956567,0.05050574806997064,0.038856442205906984,-0.0019053457059111953,-0.054107405545959796,-0.017950647182744223,0.12136486047873063,0.031038877991402765,0.1071116731393054
GDF7,-0.024262500814770216,0.051186917911368784,-0.031830842246770776,-0.018683345424014734,0.026319377369329548,,0.06570047751305476,-0.03174974691958158,-0.05233336721602288,0.011672628132013474,,,,-0.0064549742682132195,,0.0034897085694918823,-0.04616770170931979,-0.015867632806088255,,0.037632020040886456,0.009812461301505393
PSPN,0.006897727472900859,0.0856437805060629,0.030433422629993767,-0.024159151554273613,0.0525009337133602,-0.025298031733997358,0.030318525252499395,0.031209568088865387,0.0016585443272220137,-0.04164518712480369,-0.04848341954638811,0.022563483203623592,-0.014896780635993461,0.022074875511898663,0.02203285820272852,0.027703129419320616,-0.06631181991706796,0.036725368462557,-0.016179984131721312,0.06064609818204951,0.04139356993637868
ANGPT1,-0.033328135827320346,0.05912280451442361,-0.007271431949600693,-0.03259542659588985,0.03785284992221741,0.05328236843725968,0.11699720504084475,-0.09095936265440868,0.040186428665337025,-0.06138052338547823,0.0661536437531688,-0.0009418835458940827,0.06546209150155118,-0.0007453312843930089,-0.011777048711726286,0.12895162284928205,-0.018655571957023494,0.034531900760341384,0.16317132170864942,0.1195789497117756,0.01633544106574205
PNOC,-0.00554386650135604,-0.056437371253683116,0.07647617430886569,-0.039098419172727654,0.030465290496143025,0.00255166106880193,-0.11159179066530676,-0.034794156777909466,0.013923782246068233,-0.03817319152304753,0.054269367044572345,,,,,-0.019844930044538175,,-0.018811726776690556,0.021984667640099383,-0.012666102164220336,0.007503759884924531
L1CAM,0.014301859437420331,-0.0003626075764665674,-0.023765120000257156,0.06005617920792624,0.028252080025649304,-0.02886385427382737,-0.07810715092449777,0.018192330120421214,-0.0290300628062992,0.07884792074212045,0.011810860070294362,0.11369241753867605,-0.003840288231481124,0.0173385087473948,-0.05766689912445953,-0.016020161858801937,-0.032368266231895225,-0.014060069740177126,-0.0596607285109774,-0.015398922780590876,0.030714441880828024
APOA1,-0.03284377676171601,-0.012392076691291151,0.011308439985247793,0.024044957628670514,-0.0256046213960655,0.01617548861212083,0.023243990304382605,-0.02534759040021091,-0.020906482089976055,0.01523799445293005,-0.007876324717566321,0.007602312128522354,0.01682531366271534,0.013534982002966706,-0.014639351642858383,-0.06272081555179682,-0.024267521610881918,-0.0053237405642257984,,0.05794436386954021,0.004637643672452784
PSEN1,0.026880306777319257,0.07018951931001244,-0.004228646418444978,-0.044644468823977095,-0.031081703721629488,0.028067461619597694,0.028009191821759514,-0.05943950872043979,0.06901299614570372,-0.0698331527367905,-0.016526235621830844,0.02222815107708547,0.008809737408788657,-0.030950271212345833,0.05504713276849593,-0.038481890468493075,-0.031490818386990645,0.011942085838225973,-0.027808631965289394,-0.01871109376089551,0.059054210173752425
CALM2,0.03380879247375478,0.012454004957463396,-0.039818639227916716,-0.010473046751729938,-0.007281345235288453,0.016616223070304935,-0.2029725641217501,-0.08768787008826037,-0.0701487178707651,0.1295393975260619,0.00874995661464337,-0.05870727026148689,0.022305018290179366,-0.10705660872647521,-0.03477030875403751,0.06402653329361595,0.030345232677590896,-0.04602208106930122,-0.01716007333214552,0.10297784608177203,0.11376134587369097
CLEC2B,-0.011321781152416934,0.0031770360158733424,0.018318992117994745,-0.007273149012870286,0.03803003074320035,0.07929361047908465,0.14173920480387275,-0.015833169289963343,0.006179965213349906,-0.06499293048557751,0.0020448025738485924,-0.029591036906731937,-0.11859735858893158,0.05848406749366169,-0.0248663640727753,0.0005089773608140612,0.06809728791743792,0.018013059748060736,0.14677155450822207,-0.017336776765535966,-0.02513819236974063
NTNG1,0.012210453235930185,-0.011855577601044033,0.012401320957771423,-0.02750155866598182,0.007971314166764045,-0.05368507002926928,-0.005321576693007185,0.0383956271573388,0.03518885099424171,-0.04411657747517677,-0.03492140885150369,0.09335194991629783,0.057717390096160885,-0.02966525319580309,0.03193735752079885,0.053595817075890985,-0.03432364627757062,0.020455826947469592,0.10569638690364247,0.0549735379282648,-0.0007748723767445186
LRIG1,-0.01972659291162439,0.06748250521587287,0.002962927226458023,-0.0008153349802855699,0.06633068976530683,-0.050590825750881335,0.038499928853926065,-0.05292736427996922,-0.04392541011514782,-0.027732597648548976,-0.026417439818204522,-0.058003264259544454,0.0025686337908582837,0.08472717742117389,0.0946380783151604,-0.006530020033794717,-0.0009521825259684243,-0.07140008406636045,0.026907808695734597,0.0986793239149551,0.05555599945308877
CPAMD8,-4.316237042009596e-05,,-0.0010920972081924546,,-0.020833585614738106,-0.027608317851893514,-0.011434631373208085,-0.03424065909638859,0.035548592639081854,0.03226010850796837,-0.030458408508046958,,-0.07471390389096069,0.04581969264402472,,0.01762617785489538,0.032908708247593586,,-0.03954793611900847,-0.023516312982115133,-0.041486874601027075
GHRL,-0.034060664669702506,,-0.015228059022003753,-0.023697805929231524,0.04869856934602873,0.02233923166592629,0.03845833945270565,-0.04092678975148335,-0.0218669612947345,-0.01651891558912052,0.041477563926599424,0.08107735019497424,0.022210082633706427,-0.05864854544815467,,,0.0034799094155416165,0.15573943386373945,,0.01991216823933604,-0.03657111163356272
NPY,-0.03131969664151157,-0.04649619915172215,-0.004711110339464519,0.014427253039024096,0.05607340110962418,0.04262496615305443,-0.1058425812867623,-0.05774513655841296,0.06513657451314252,0.017169615958141937,0.12289199923212045,-0.008961608830663064,,0.02516825909242653,-0.03553050403088852,-0.021700181617173114,-0.01674554160767061,-0.047736154510619994,0.039943211786584734,0.042167172079040895,0.0572939400830587
MMP2,0.030184674545218237,-0.03672638170333389,-0.03337417272098908,0.0037612636772331484,0.07545731409908345,0.08181753455417537,0.1547579544155157,-0.012589824505084436,-9.054745992271069e-05,-0.010506997025537753,-0.0604831904395651,0.003536220402971032,-0.11477876475395604,-0.0044130040210886776,0.016743839160643946,0.00919372220737218,0.049663254661880867,-0.05431140130665891,0.07103382459359034,0.030416368079614075,-0.0072428002684285005
LHB,,,,,-0.026815966170699767,,,,,,,,,,,,,,,,
PPY,,,-0.008009031723983498,,-0.0015836608992953224,,,0.05993717093084936,,,,,,,0.05586653736370537,0.06168447098781658,,0.019437844186230943,,0.05309007430824404,-0.00663529588116561
ALKAL2,-0.016614434332714246,0.09953402724550593,-0.025312753893303987,0.007198867152894756,0.020626377914241583,,-0.030545150664135993,-0.04084464352441545,0.040058036253223156,0.03652347550184221,-0.026804477958952348,0.05160979608218247,,0.02315521243234115,-0.029749438272661896,-0.04078629323100089,0.05803915887892517,0.038370072361206466,,-0.010916301808198975,0.053824813894369154
CSF1,-0.044642296253530035,-0.0025057740979562873,0.0014549238168628817,-0.00187453596989633,-0.030573788246683962,0.031208730853304896,0.08516473057823479,0.015826935065138,-0.0276077213225784,-0.03793464027225453,-0.01734192662731021,0.04533944230388798,0.021674527076630833,-0.00018917533067935958,0.04149925218167125,0.008886058506119471,-0.033776373550584396,0.0028876012919579583,0.0035828183154525102,0.023896231192340574,0.06781084510475824
SEMA4C,0.03609886081448104,0.012030662110717877,0.013875651203799239,0.0754564049114914,0.014939503345865095,0.030183617054565084,0.027986763045441784,-0.06691735613475673,-0.05871091468305491,-0.018401770721399802,0.011498690904377393,-0.015978272090541312,-0.0024151317051726465,-0.0009859705542401137,-0.002374438095230758,0.023902532817953313,-0.0333876361596277,-0.014287630830379467,0.033090479311024594,0.023303160232222987,0.013419521612362578
BMP8A,,,,,,,,,,,,,,,,,,,,0.009914791837450624,
ICAM2,-0.0033327143889849142,-0.024780098316787996,-0.010311363034046837,-0.01468940217588433,-0.04088672883069837,0.0513716556393453,0.09055326004035957,0.012921660180460127,0.0007037559538297583,-0.021401296139391988,-0.018283501778997274,-0.026836178788947087,-0.13743473396791336,-0.013375367469742728,0.044293690662161087,-0.001849187754145593,0.005259943663655615,-0.02405237391244349,-0.05646598031686347,0.012176618971211549,-0.02728995557265956
SYTL3,-0.03979823586304532,-0.03893829512303056,-0.016220296539576108,-0.0407140225699598,0.036326905325363174,0.026626766481495902,0.1516917476855659,0.050422695491685904,0.07770019553936691,-0.014841533015406255,0.00161294243452945,-0.014455164765594716,0.004516682636516072,0.06408168408589456,-0.029152958856324074,-0.03292434618475397,0.010026886927427007,-0.022394199999967505,0.031013009749634484,-0.03841084563548523,0.021214705511533847
IL1A,-0.02480710017779942,0.08288282312090337,-0.03435472494257913,-0.008149733568651367,-0.029077056547219857,-0.046511836698989756,0.0631726480805595,2.1590656622933606e-05,0.027167837277017888,-0.036534709562378,-0.031695405755926304,-0.0034903054393440724,-0.015177456900882784,0.03164864759888913,0.011453336916074149,0.03051939606196722,-0.018953786881713296,-0.025309687259009263,-0.056131419282392445,0.04789978579408174,0.012452106045082931
HLA-G,,0.005459213199302822,0.045378164231589704,,-0.00749922259404401,,,,,,,-0.05314870488975721,0.0009947895223359885,,0.04943743855259472,-0.02120759545948354,,-0.014725597567098476,,,
PGF,-0.04759674429672264,-0.030430161764839207,-0.0680336668569874,0.07878520145181224,-0.013191757424414877,0.06433501129558489,0.11132914476678761,0.010235911375517897,-0.04115721131627871,0.025993958398981894,-0.014335533790220862,0.026364717230731576,0.032933845614848606,0.06312607662097909,-0.00047514468331219143,-0.007122054959255723,-0.07066301433856129,-0.011463259935097088,0.039370669543304475,0.015201142465304945,0.01586539303059147
LGALS8,0.0015148271992457387,0.015002301260396162,0.025958224385863534,-0.008481098024993756,0.03420417049885342,0.023056821727242844,0.0666001261381402,-0.032992904682857926,-0.03188984913742364,0.028452943923646893,-0.031822573548533385,0.0705727118261998,0.021715762445374796,0.008841324957851431,-0.04948272408349595,0.039541114325249226,-0.01738962343968935,0.009045066277988298,0.009863696183964687,0.0034829512530454316,-0.003390972279450673
DKK3,0.05926075476500787,0.03031254156813635,-0.046012524923841246,-0.015704543479452857,0.009930912437407539,-0.016250402545472255,-0.15101760444878318,-0.024265965296181122,-0.08453532494013476,0.14556892118265924,-0.02429209998559136,0.03630998223715395,0.035289431458048394,-0.05610620678915604,0.049900118252756566,-0.017901686675565787,-0.04460952180159356,-0.019026391103245506,0.059897238200477675,0.05235791013417329,0.05755444317153668
COL16A1,-0.015221202974847798,0.06502247891916779,-0.038116367509534836,-0.026210998973295978,0.11448256975710612,-0.023088688660309283,-0.0018406765686042248,-0.017906634686598057,0.007314647740826849,0.0015732469518595867,-0.04191885464588238,-0.06230519714720684,0.028716512280940656,0.022330061280821788,0.059015874909995956,0.08066530333222559,0.07237534416469295,-0.007849156995437657,0.06042185756577534,0.08367682504571912,0.08239110113335084
TPH1,0.10676318095465329,0.03515266990510352,0.07281855342087562,,0.04622974907491518,0.025597521259996706,0.014961895968794834,0.04544003868071005,,,-0.0025651338850700128,-0.06911467387501267,-0.020905684545553985,,-0.03609942703289565,0.01733579853669789,-0.006603922554301759,0.023064219450254116,,-0.0011522469550229975,-0.04801112877124513
TNC,-0.0003233463031747899,0.06265003628115018,0.022423020878340152,-0.011509104355031155,0.009645884122704373,0.010668152755320114,0.16625188767666096,0.040392086071141906,0.08054127535277475,-0.00940915816622458,-0.015947348373690457,0.09190352171225001,0.07624016108118369,0.03449396481819165,-0.022790059043312886,-0.0363592917678731,-0.0009122299966265293,0.05186181471886872,-0.04227498275601889,-0.07292053892851513,-0.048455445984467466
TNFSF9,0.09030069909529279,-0.03209856713094975,-0.027118205487901004,0.05341052030302848,0.012246187865649514,0.11484147405492337,-0.07229230116521417,-0.021301108513055816,-0.014218253768645555,-0.02708378226058855,-0.012290528211010895,,-0.07435470589051073,0.01790100948828566,0.046884434197887834,-0.027833515851711153,0.011465468358431857,-0.024522573397612463,-0.05681139612953793,0.009556031959196326,-0.03358907324242813
C4A,,,,-0.014778325130001829,0.024407919243563954,,,-0.029665113195375743,,-0.01782441234254578,0.0016782673729115278,0.0699589127758237,,,-0.01658746501809876,,-0.02387581460914625,-0.016034983115143946,0.10254902139318828,0.01906812531285271,
CNTN2,0.014798248507419114,0.03320293314905723,-0.03773335348519338,0.009470408057410062,0.055086376865508914,-0.03466720623747311,-0.0021927974592472633,0.012758988778838937,0.04099921127102546,-0.055133059734774455,0.03983311879002619,0.1417502963710476,0.03771276300591965,-0.08078068183790646,0.053627120865709206,0.03464095570781221,0.029418651821178594,0.002435289473135961,-0.11149371162282941,-0.03618244152771215,0.10037644413399797
F7,,,-0.014877743357995377,,,,-0.026939694554423105,,,,,,,,-0.020899248224589974,,,-0.015867634340449573,,,0.024917614308253268
LUM,0.03292167573775546,-0.0028607751642844106,-0.0862848213206383,-0.02178839461214948,0.008270406387466208,0.07605161843211934,0.13249888473471086,-0.04428895493506493,-0.010748453220271396,-0.04963198829380448,-0.021204101773450286,-0.01496179114621677,0.0047625872528078705,0.026588482974834248,0.026851136576332233,-0.01271953921719052,-0.043711684080452284,0.046661009251082325,0.16390214775266412,-0.09140245393181898,-0.05269447758460649
IZUMO1,-0.020399558246334628,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.013497661195911772,-0.023125454059935092,0.0264001395548499,0.0363761094158978,,,0.05415209021094668,-0.02172308447908559,,,-0.05883051537687836,,-0.01511987135035207,-0.031801398427957164,0.08781048324750389,0.008392815826953443,,0.028950415178122205,0.015929402042753588
APOC1,0.03694472912334495,-0.061211780890023194,0.027009454198114617,0.008336795191910414,0.02368127771265266,0.07107223689350975,0.2108939463461687,-0.016874401497875356,0.07837269722576072,-0.10489145745072144,0.011713409799184166,-0.13061909856388162,-0.039334375628024214,0.03737812699743703,0.02487843425881683,-0.06294803274433025,-0.04591373008490333,-0.03632232291262003,0.1761932620124066,0.07253394859534384,-0.031295387680833155
PKM,-0.03864000226441013,0.09954030371056755,0.08692222458246775,0.07897895743705007,-0.04607041692904798,-0.02659594692714029,0.04877389339236593,0.051638530882554545,-0.07626301347073956,0.08524857436032719,-0.03913063668628336,0.07679720572337587,-0.026462226700606273,0.0015121831855581715,-0.06616327694773833,-0.01242503799674535,-0.03556185443040568,0.040541752194140475,0.038775198191815914,-0.043328441749799065,-0.07361245206069642
TNF,,-0.018387423008294265,0.04105606484685611,0.02820815225769778,-0.014130307269709597,-0.02459429018436897,0.06151785025908,0.006459107263204117,-0.0059191712544078064,0.019693585185657555,-0.04144075317092952,0.0035478134467945436,-0.03412712446659356,-0.020132423478282407,-0.014675327444700566,0.09390207859235875,,,,0.045140115133281096,0.11115190591439081
