,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
SHANK1,,-0.019732973481565684,-0.004296209197625092,-5.002405041871479e-05,,-0.014566291461581289,0.028324188613271115,0.052579802937791874,-0.032446986050756,-0.02205165481026385,,0.03894418190528091,-0.03698328603414227,-0.023543363003555532,,0.018425505204888195,0.03589291781074382
NPVF,,,,,,,,,,,,,0.05494732642088287,-0.025225232274122537,,,
RAET1G,,,,,,,,,,,,,,,,,-0.019014047748099706
TGFB1,0.07441465481528675,0.10362078576174362,0.015750035574660013,-0.005770450500017685,-0.0017894348813378659,0.024304474077335287,-0.02879753699929896,0.034909065652850554,0.0953754286915801,0.009929300482945156,0.05689471895709789,-0.012802780704769387,0.013049321705944833,-0.008632288511801214,-0.014361203383522205,0.006564265631642546,-0.042491406290743716
MSTN,-0.029496445859302146,0.02931199292259729,0.036441773050367124,0.019429567787855307,0.0027193258350883243,0.06528665974942797,0.03776288883688394,0.04391392065810084,,0.007130073681161022,-0.10057982391851006,0.06349167315828039,-0.02644259716943721,-0.0022133838736351124,-0.022234575070720835,0.021852304811408537,0.10790756485725052
WNT4,-0.03323569589179682,-0.013296034315352983,0.032094402381709505,,0.01487054612686097,0.02622975995581323,-0.023751371291222945,0.040420067663916225,0.07973434736345121,0.008216316328216452,,0.10555547012654792,0.029780661961536982,0.06402628299194799,0.03857212952776943,-0.03651049865876484,-0.010419087177826886
TNFSF4,0.13233494544247099,0.08340767397370702,-0.04056825304184501,-0.013376027901282266,0.02418200150572548,0.027102177843571808,-0.03349784099222091,-0.019715876479059813,-0.033034000668746615,0.019405456691459304,0.02977080884218831,-0.013567262511850574,0.007997154696890201,-0.0032145783282854596,-0.027092988775442813,0.02772178014624034,-0.025813279979995406
NTN1,0.04549673050680803,0.030421360880707557,0.012046733570630777,0.05075609194478536,0.016595589973767946,0.028804611583046865,-0.02087145474058194,0.049011961552279354,-0.034956035247839565,0.015045005848216686,0.02808369180809089,-0.0675468323453401,0.007883751926260497,0.05785044077811431,0.027284269687435372,0.03181083822770414,-0.004643008660408114
CXCL12,-0.023074865820019292,-0.01177407415066028,-0.003576848264372715,0.06100365646835683,-0.04238915878890386,0.048055222821497885,0.0070131054789514796,-0.007016045616071506,-0.006232215636040985,0.0107758461727767,0.06876691555303921,-0.038825900410508506,-0.05400370968688079,0.010505250212444951,-0.05260269129287529,-0.0008762620675463907,-0.0441299176426717
GNRH1,0.06286520559242235,-0.038490071587878996,-0.014676366177377564,-0.008126962701703457,0.08010446221412103,0.027192934492903713,-0.035849396748109864,0.05650138658741307,0.02688021574445651,-0.013612436768212484,-1.0537093199447836e-05,-0.028709233500261673,-0.008778136470153993,-0.0005566682681590412,-0.017819740616502575,0.0008248610631582359,0.009198124373533215
FGF8,,,,,,,,,,,,,-0.02215366355064744,-0.034818105583301895,,0.08618014647984741,
RIMS1,-0.05209191449296958,-0.01733711908125011,-0.005285735262566933,-0.039301133733594444,-0.013825651813723801,-0.017308822075858068,-0.017916312019594503,0.0030408386848961534,0.051012494633365886,-0.012096629299544352,-0.10643398250982652,0.003922147226071172,-0.013750572169873668,0.02578566620191303,0.018249503819938864,0.059016069113265214,0.15393572125519023
FGF14,-0.05407197871117016,-0.008431864379723429,-0.024934240028646713,-0.01085731307975696,-0.005267319437668172,0.020602541163623454,0.04671098268348949,-0.02378492136157652,0.09399260765882698,0.02562621552320047,0.041872748129364916,0.05513441973263172,-0.05123378321176266,0.04267463968829588,0.03925857107141987,0.020099028544000874,0.03777685773757287
IGF1,-0.015551584961913709,-0.02173596343776528,0.0438686171317962,-0.04012416149564978,-0.03959598501292315,-0.04180308231782118,0.025667092795580035,0.05177759970038759,-0.045804885649868246,0.0030913005846698667,0.12528902240542045,-0.00038918484785770244,0.0007481647987462561,0.05833930022751147,-0.0010213361772242727,0.012228008632636527,-0.025014940802022795
TNFSF10,-0.004030795602409855,0.07766191949054334,-0.05238201570915686,-0.0051882197541459115,-0.03543661832830236,-0.0026374010956334163,0.021058200888018838,-0.02804478387151052,0.012300450357404137,0.033615431074955585,-0.019663822073537278,0.0368188489412888,0.020286191758182633,0.0257978146605007,-0.02328702009447308,-0.010481973880041484,-0.020770134671914624
GDF5,0.04172632098769298,-0.02038327264387909,,,-0.027355929658058865,0.08902414282625874,,-0.022949710940639478,0.007898680031269579,-0.01601138941952626,,0.05337993834415414,0.03185614867106462,0.06690119515176045,0.03842324407105819,0.03720368254156218,0.07977307586509445
CHAD,,,,,-0.003427778090669076,,,0.03614475552715614,,,,,-0.007725686374680118,0.02653531152641356,-0.01981300458900202,-0.026751807999760364,
RGMA,0.11254687159923978,0.011064053638660375,-0.008838717436650469,0.005729640734927447,0.04251083926687684,0.008281518085305388,0.005277838668207774,0.007828985614141096,0.0042462110721557976,0.011953651931345857,-0.025006057519883922,0.1031324613633539,0.019061231492884332,0.0855290294365805,-0.0061675296790994075,-0.027117896093210754,0.0636188233579495
CLEC3A,,,,,,,,0.022401107225546467,,,,,,,,,
WNT16,-0.04771141683782605,-0.042480279444915614,0.015514573469311411,0.01613482100672687,-0.017979702895465507,-0.005004663053501978,-0.01602832456208515,-0.001746847105330054,-0.030630062668888618,,,,,,-0.01636765166775155,0.14042974526318963,0.015003799311150747
CX3CL1,0.03577781610659482,0.047118955160940446,-0.02710063976085016,-0.010215801433788422,0.0232102505540691,-0.028618093563426934,0.010798339313335239,0.002217722180039827,0.04707080867466761,-0.013991132813617269,0.04894080341746008,0.1249617323718589,-0.0033104628469895086,0.07100232474918657,0.0006027942153479958,0.018469134304668778,0.08195352097818902
FGF1,0.016653635005946608,0.027526108865772704,-0.0052118250548185314,0.0376644920570822,0.016629926747068327,-0.019541566121034963,0.00467126975647019,0.06596949293917702,-0.03356241318125981,-0.014290256227383759,-0.0064280360929268076,-0.06503057392301617,0.04261297490654958,0.06671164756401053,-0.016754856094895555,-0.020263774915881192,0.0606821452608661
ALOX5AP,0.041099894096535784,0.008252037894178702,0.028940226099763433,0.03012662766869889,0.007186996385863931,0.03170974034839537,0.0008367728865892086,-0.004901870192869849,-0.10810824586775371,-0.0040941040907187315,0.028711640053680633,-0.1255872560950714,-0.023597970842975588,-0.06637957488227311,-0.028777605950591204,0.05356662617121778,-0.022851405649112547
IL1RN,0.050406347059760805,-0.011215390320638733,-0.015867052912474554,-0.037149493530968754,0.015609518446475843,0.1532832113947983,-0.021905759353160848,,-0.026873457841676357,-0.017195737285747213,0.029904434345774857,0.004037961410731305,-0.053235945770256636,0.01910206492845953,,-0.047687588166768095,-0.018417947184746604
PCSK9,,,,,,,,,,,,,-0.0203701026661721,-0.02674571557467806,,-0.016612857070767366,
NPW,-0.07264718723907244,,,0.00044713674479568774,-0.03266983197630801,,-0.008346871484034723,,,-0.0018148259322787142,0.0033438281139423964,-0.050971411929006616,-0.028285488672283622,0.006623272129881812,-0.01827991753486861,0.06584883676543522,-0.026528713782247266
CXCL9,0.053066927489317045,0.01267305154754426,-0.02223646983347891,0.04057642525690869,-0.028673442188248684,-0.018806926098062133,-0.026870680081503943,0.06733728979079667,-0.020426100377826578,,-0.06317326261702758,-0.04412627313892908,,,0.0024352392589562016,,-0.0013122888860636964
ANGPTL4,0.02637043020994114,-0.04142193442223583,0.03279427644202692,-0.10795600040008876,0.06533230639432269,-0.02338754688697674,-0.04246259878882948,-0.023079680815337466,0.0354041924075625,-0.04894566081336009,-0.01468391098453388,-0.018065511388524674,0.02137583680214514,-0.10399231424876319,-0.009678795581593807,0.011330069891756772,-0.07260417349904197
UCN2,,,,0.0249101191412693,,-0.016477902701187163,-0.01245330247461826,,,,,,0.10695299695208049,0.00908289673746313,,-0.01877244585762223,
OBP2A,,,,,,,,,,,,,,,,,-0.01712878528192283
COL4A3,0.05025593405880536,0.03890722860721143,0.048096750819931956,0.0007833872538503907,-0.06300581161751952,,-0.03133043789930843,0.066966606265487,,-0.00596380552377641,,,,-0.02116443044113208,-0.030747474473427707,0.016558360528501764,0.0038513666908840567
NRG3,-0.04674942501984308,-0.03051275644082377,-0.009919081759069215,0.03280634674873473,-0.045834502550902836,0.020697694301798897,0.009298895244446619,0.015974332845247807,0.026252930062395076,0.03205472162490853,0.08041289574165043,-0.03913887284212264,0.013335297805828188,0.03385672988704518,-0.026817126284162045,0.0010068260862536548,0.027365564806530844
IL23A,0.06881467453352655,0.041041408539521054,-0.033546285543986226,0.01876786683928849,-0.04187428504120405,0.017248396413393385,,,,0.024999508187009526,-0.06032372575861902,,0.043874346737554755,-0.022614776368321515,,,-0.024726768434442492
COLQ,0.09239898240018385,-0.049698494874869735,0.022885261867407303,0.04717051017595563,0.08108291622485177,0.01896268933387855,-0.015817505571704082,-0.01841815737611724,-0.020365907434801808,0.0007133936693567048,0.07356013921068377,0.00039097381402863825,0.0835625864478771,0.034777476871567875,-0.04130543678110783,-0.0036179916613588298,0.07866645689541049
SCGB1A1,,,-0.025520384621106392,,,,,,,,,,,0.09187265167723689,,0.11922207621485295,
TNFSF12,-0.014689063026241124,0.049748358022907606,-0.017282379319624862,0.01723187474964713,0.014175660024843415,0.022715567456764844,0.019960806808061993,0.03571352638575285,0.00985100866815571,0.014314805354763486,0.016445799347359277,-0.03134875221165123,0.0350912937930835,0.053716049377718726,-0.048533161191431015,0.03182228737308899,0.049455203257736904
DKK2,0.032059314728644914,-0.022814942186543678,0.015738742726713356,-0.031484295089978354,0.05197254696036062,-0.029346130282782604,-0.024830983509774914,0.031377635027692655,0.02688281729071471,,,-0.029450121402218407,0.048154641165184045,,,-0.022124421318691214,-0.03830819690445689
FYN,0.08136903955030053,0.011333550152123369,-0.04979382816674574,0.02701949567753951,-0.05973352789758061,0.04748162545925748,-0.006345677782282395,-0.0043607196742361555,-0.04947216539359095,0.07942151449579996,-0.016550285288688543,0.05782929959696702,-0.022519065233010206,0.0919236912945416,0.053616078699828644,-0.06171230834541976,0.039228448925167275
ACE,-0.041680126858448206,0.012069708076573045,-0.020383288756104644,0.037070001851580194,0.035987095876639036,0.029687606673230584,0.03954302280347914,-0.01674943840146764,0.10462666307902235,0.04888348912380519,0.037186493994732034,0.05983985894596937,0.05630254701744253,0.03542994838609475,0.025961722830448956,0.04033402544563307,0.003047364404180809
IL18,0.04948125506503241,0.038797963771731926,-0.00547838984990953,0.030270299901186692,0.01802859431623183,0.014726472027068248,-0.03176788579105621,0.01750410629065951,-0.014536949400565782,-0.003604338456340699,0.08822721651250326,-0.012611280187250192,0.12541085357291973,0.026339281741543367,0.009178012181853983,0.04056604151723112,0.05520281068104133
PPBP,,,,,-0.018813697608665504,,,,,,,,0.0441531261987651,-0.031660843967997676,-0.021045894788878403,,
CCL27,-0.022830588109529558,-0.014446440601796836,,0.004092205297054557,0.08513499888684715,0.006414869097456598,0.08973614156458654,-0.022867059799859913,-0.025007592496731988,0.02684060679047089,0.018100088963545532,0.13244112115909948,-0.03626006289655306,0.0007139972698791367,-0.022595531898589434,0.008729444791930148,0.05428633342351511
SERPING1,0.043156691824870703,0.012316757526834733,-0.053935938098806216,-0.05933498750708316,0.09919707478566145,0.05030667707370088,0.047939972372901346,0.027090156113489486,-0.04166508138903305,0.017333773931527043,0.07691478887784428,-0.029571675625186398,0.011446526185553434,-0.06571804069627948,-0.030707747196299307,-0.018519673342257424,-0.049549101342862494
AZGP1,-0.03641413278838039,0.05128187950334133,0.00016738171714843198,-0.03660775348080588,-0.034924691933154534,-0.03804502800357745,0.017752176831430485,-0.018324887202144605,0.022357014324433294,-0.08749815787041941,,0.011954659032469256,-0.002542088057271073,0.006747626988119527,0.0003905735267881359,0.019150634222590807,0.052070539747437014
INHA,-0.026498667430044944,-0.027708156323052402,0.03305150984347715,-0.056050366874451835,-0.03064333399563221,-0.009950705890956764,-0.001819836214225481,-0.018055232633394216,-0.03455913290132793,0.02639662661032603,0.010790753191937744,-0.04312601823754846,0.03074519527061075,0.043228552149354074,0.036170768844688034,0.012590686677486442,-0.033331872013335394
SEMA3G,-0.02849197445743722,-0.00766357883611259,-0.03756402963561345,0.0910156242306081,-0.021024444360304626,-0.008029244073041722,0.013547678692477732,-0.0018974121956296466,-0.009235346223291006,0.003881515435391089,0.005909977372873246,-0.03782356600314393,,,-0.01686462707753142,-0.02756160528968864,-0.0025716003687312524
OXT,,,,,,,,,,,,,,,,-0.01609573520539243,
COL6A1,0.07618840547337007,-0.010820849739993166,0.04167683974398217,-0.04913923707385437,0.05793465205159764,0.022568524777152366,0.006216091645678884,0.03891335197301313,-0.040012454972759556,0.003924415769595479,-0.0515949074790307,-0.000975787661571349,0.01758439422217512,-0.0527564929898712,0.02423259973370986,0.011625756976524258,-0.11563696970006346
FGF17,-0.03055604098439492,-0.005752954018618693,-0.027987094140466278,0.0410116999147879,-0.03380426359018608,0.008543610192207965,0.02916623183731179,0.025386115476182965,-0.00482772484453065,0.03788088809020436,,,-0.043286636746692836,-0.030390681244617697,,0.04582826947251643,-0.01631847886228203
TNFSF8,0.027305867524762405,,-0.024772682168076102,0.008810097069141973,-0.01881369273204067,0.008952083651305521,-0.01982857711923945,,,,,,-0.027063104411960578,0.014487363598200577,-0.01636765803100036,-0.01711508051392758,-0.03800471483021181
FGF20,,0.031199014861471287,0.02839076553393487,0.004813640051178171,0.06613752041861361,-0.010003808292082368,-0.012697651306055,-0.004990382354468728,0.1616630767421663,0.011078469337689483,-0.020152588778508212,-0.0289765239076929,-0.0007287903287531035,0.03513856081687256,0.00618090918262336,0.009813804728171506,0.11025027728397234
ICAM3,0.11338433384852246,0.036769598676193394,-0.044738266514004955,0.017359611169671125,-0.013603958868837864,0.011776181546342707,0.033058777973682806,-0.007813390761707246,-0.015275677990029388,-0.0021013101242943672,0.03200927612722593,-0.049140790070715534,0.012568718624472458,-0.01192193982596461,0.06761776815905751,-0.01273340510066332,-0.016758311467164177
LAMA4,0.027675102441155442,0.03323982949559326,0.059747739666026145,0.013902372628097976,0.05021170605931867,0.024147399773227367,-0.04543373828118309,0.009320653431325144,-0.04196520647268914,0.09473029857377507,0.10057588772028207,0.07281267992574421,0.011861564104718626,0.018339961488172324,0.037850186190105696,-0.07307872010481095,-0.05737879627934978
INHBE,-0.03633785586196635,,,,,,,,,,,,,,,,
DLL4,-0.004741892507207559,0.0009240964131832079,-0.0052865704858326415,-0.0093895649533779,0.04213732336077338,0.021405154949857175,0.016120077933721423,0.003859632360624438,0.045739038887691874,0.0022973615221080776,0.14155610614435438,0.004900878539189995,0.018350868204975477,0.06721085106495342,-0.013819283661814731,-0.006367507634558963,-0.027362934308376018
SEMA3A,0.007442102226255471,0.03022852903874525,0.07127784499621215,-0.0016912141040916373,0.008724085369322919,-0.014778779497672031,-0.018463077671308756,0.002907732814182911,0.06750312495852508,0.04742357652830639,,,0.012293704810326659,0.07663293538229685,0.0013438663766410946,0.05876755879820659,-0.022869275190703444
RLN2,,,-0.02660421742570643,-0.039943167683387126,-0.028857274012228734,-0.0199702380602889,-0.020197881802666164,-0.025180598027860858,-0.0264522733691615,0.003729861022439448,,,-0.018714070968605348,,0.12624157293192198,-0.018772443787564038,0.003715080957846618
C5,-0.013991944727001831,0.000782647192345069,0.035137392258284786,0.020425117941803028,0.010742535275637115,-0.03568347201653314,-0.03176915417956772,-0.020321503388787934,0.00880154298550307,-0.0038854117342935657,-0.03250466322668026,0.010111355047241125,-0.007282902219682989,-0.007811588524775531,-0.034435512566841395,-0.006043042911282016,-0.01795461420698054
COMP,,,,,,,,,,,,,,,0.1651135536888275,,-0.005707735372550414
EDN2,0.1038191097974578,0.08791462691606955,,,0.0053546482682691274,0.014037390409396788,-0.024526959360294878,,,-0.026703809485663893,,,,,,,
C1QA,-0.007894757202260336,0.062196696730339916,-0.013370381630558282,0.029591934865378366,0.07765220684480663,0.04100349696050738,0.002767288372768399,0.035925829416696524,-0.038608999490948544,-0.016428658782734737,0.07579103866152008,-0.07811135388002893,0.016882912595171603,0.0664151357078094,0.0278178765317227,0.0009978281225518127,-0.06311919244788267
UTS2B,-0.02484420822801113,-0.01746658122266221,-0.030262964069293782,-0.008212737116490813,-0.02063512769936404,,0.01491482746715129,0.032236279130804756,,,0.08305968719686829,,,,,,-0.020066902996060402
COL9A3,0.09114849264307458,0.013887151354134509,0.00662963716911517,0.08662256552081042,0.003378630724141158,0.009743210885280029,-0.04633610605357546,0.005918951948591174,0.023262810294221524,0.030846261752600957,0.05245059742064186,-0.00504131034968281,-0.003057735368008858,0.014070515494800071,-0.004499483954874639,0.04466620376135715,0.08195067667132283
DLK1,,,,-0.023758049163372968,-0.01680648703677293,,-0.031638355628524246,,,,,,,,,,
HGF,-0.05472967834261918,0.008726892825257205,0.037812827621586095,0.015645025095346737,0.06377311365603135,-0.0288353055278499,0.008540677376320029,0.0005832411378106434,-0.05493620271751152,-0.01107539379349988,-0.016035717230944015,0.008770859825327855,-0.010347710011136532,0.031201811169990358,-0.028021182393381718,-0.038859269645790256,0.02548942790324287
P4HB,-0.005695358479090687,0.04350783430546134,0.026331584256567512,-0.04618982622158492,0.0912351556604828,0.0603207817603624,-0.03415693069435691,0.035101388147664246,-0.020964289360539297,-0.008234415377574049,0.07972704955149384,-0.07255606111086974,-0.009064689843945574,-0.08445277511054995,0.010785215651946387,0.0036032377442803136,-0.06327756187153598
ADCYAP1,,0.04621016875769878,-0.03759507489871137,-0.011807374224443428,-0.03396367696972055,-0.048407798831199535,-0.016890599662646184,-0.0104295139099497,0.04499474677397819,-0.024305662368115415,0.026474632003123253,-0.03258966121981669,-0.06856097193975909,0.04462666025322677,0.012328106310412269,-0.033851911346587375,0.09133529651054642
GREM1,-0.02484419282453148,-0.008085126151195965,-0.035038236876407544,-0.03452341911194226,-0.023496983972457437,-0.047755382475738864,0.022215947654123505,0.041756274257569954,-0.06200682064699717,-0.024809415093858513,-0.05371725560567268,-0.05224380266106097,0.027277214309257735,0.028115405722048094,-0.002954057073118189,0.08863179953301434,0.0017091461887061656
EGF,0.05629287795455983,-0.0016927668130532452,-0.0061379949237424245,0.036217899480166765,0.10906976311437588,0.021582789149123267,0.02517701868626432,-0.010056589993684369,0.0791202621038553,-0.0300224939538777,0.10108464624297275,-0.041414599694110335,-0.022881038232022546,-0.02553609192172329,-0.02178539198288821,0.058375142861770625,0.003093066412416637
VEGFB,0.05005446713937842,-0.012983827768744937,0.007411460977364765,-0.042103086860582756,0.07105334794762175,0.01781980850348282,-0.024554014445467936,-0.039039392316507215,0.04967048219805008,0.03079949315200603,-0.06730740520088094,-0.0366408542166277,-0.042217013057859853,-0.06572624592360653,0.022683330456059744,-0.00855453658620358,0.041645855573935055
FARP2,0.012360864143384522,0.022717659654058274,0.01379542112568022,0.020131390124214967,0.06877360076489449,0.01900911515737285,0.02900041709316246,-0.042725976080526556,-0.0334365686703793,0.01729404958419601,-0.01911377167797417,0.057095666507291476,0.05420738318980875,0.070640743095722,-0.0029473202796119363,-0.017265447422834874,0.023266166484373796
BMP3,,,,,,,,0.031027599259859942,-0.022416381670346916,,,,,,,,
IHH,,,,,,,,0.09203016695839702,,,,,0.012942539931270775,0.04897935694283222,,-0.01854424918329769,
LAMA2,0.081503151010037,0.0242424548605726,0.005709246446177546,0.063838810023604,0.0034295241009673076,0.002408489428253278,-0.022987860460882206,-0.014321904636963591,-0.008697070760210148,0.02409756156056002,0.10108943657890886,0.0418534326130443,-0.019967481236064056,0.02411834801507564,0.07667817400810939,-0.03588841260017286,-0.018746460224774074
SERPINC1,,,,,,,-0.018679442416137924,,,,,,,0.03795966295887542,,-0.018313379455490216,
NRG1,-0.02915521353379554,0.06418796364681992,-0.039051912370566,-0.006221702025345974,0.0012679434004037587,0.03919359761557578,-0.0018922474848696077,-0.009443518410505239,-0.051976658920626174,0.006919019877602734,-0.03879806418063567,-0.0196537081418644,0.043949451020845846,0.12182986868063443,,-0.021794807662921394,0.010330446007061848
SPINK1,-0.0053220335658525995,-0.018768629595472583,,-0.02325872742937287,-0.03364419602454515,,,,,-0.01649487275266543,,-0.03127912998805281,-0.05165260253390724,-0.05680257578766026,,-0.022510828627232516,0.10381147135968528
EFEMP2,0.007846146614344199,0.026794819768827173,0.0015920509882273754,-0.03569684689621003,0.052458948899866804,0.02729025459224844,0.013971502344585083,0.02424053606263112,-0.02777636843546237,0.015810845892829918,0.09035524633895761,-0.07881276645922974,-0.028348850959193362,-0.027955728624361628,-0.013285123943175211,-0.0067870985304576,-0.0391273548690057
SELPLG,-0.037811518651124656,-0.013446148279681838,0.028686931917810684,0.05387812678602842,-0.009287829285361735,-0.0038418871303447454,0.08407641749124523,-0.017053474872858042,0.023504083464769347,0.08358695686409724,0.12081721452765784,0.085664126376002,0.02480269753262069,0.09195036668760266,-0.01004525056161315,0.008694072210327574,0.060821732451621494
GDF6,-0.008383691618854909,0.02205830701084205,,0.008510354357681878,,-0.019970240214482033,,,,,,,-0.039763271024967614,0.024701366439590287,,-0.035916416210078336,
HLA-E,-0.054875080749681095,0.024504061819540568,-0.0023066646491699257,-0.012240558036425108,0.0779119117604252,0.0066091488577311695,0.00434202215735658,0.013131298017996439,-0.016975034354842867,-0.017732603701165403,0.036336200708873743,-0.07339018042296587,0.025197134491141894,0.03163240331980564,0.010547964539317708,-0.059791189401493985,-0.05395678375605193
PTN,0.14487331784544766,0.06846770395813784,-0.0224587238784551,0.054142223948697624,-0.01928511357438607,0.024233312418226072,-0.03278753015699869,0.07345157371263594,0.01861094040637359,0.03454670201472201,0.06892088300796197,0.14247720887021761,-0.014777312084234866,0.011011190082854708,0.036826687230423656,0.1145811739046471,0.07438094789834361
CD274,0.09553594980826505,-0.0439539128486202,0.04616985997671077,0.0027707468056748113,-0.03929906407218627,0.000958450658745399,-0.04132615062160933,-0.030799193964148854,-0.037457711216375235,-0.014915044995406539,0.010697436070839778,0.02016311241615302,0.06142578011146137,0.061725458488025145,0.045751045316802734,0.012614700723159584,-0.06607543419917769
FGF10,,,,,,,,-0.018255739143579065,,,,,,,,,
CD14,0.044229320493570236,-0.003915074966266616,0.03619028706099438,-0.02232343087176543,0.08343695348711017,0.037534789105743094,-0.07245459267055875,-0.045475534412512265,-0.11053432073051592,-0.0031422203035008887,-0.002019590333872812,-0.026831543330088976,0.0032329604918347058,0.05443261347676523,0.01130591586062109,0.025973493201203138,-0.03341181840967671
SFTPD,0.005080516552199785,-0.02633648084038105,0.03964420363824813,,-0.02112826061269002,,-0.03206070295658354,-0.010415258922883959,,0.02262855612757376,-0.03526403375283907,-0.012634300690333496,0.003928885847104752,-0.024491098390409857,-0.03553418182652483,-0.0022471341090642104,0.0015680214167145407
SLIT1,-0.029448137393987973,0.0539044719932837,0.010103386613474062,0.027553098661970518,-0.02802652090416071,0.03488495276949662,0.045523688360105403,0.000453760639132798,0.03268709777912764,0.06010536050726909,0.10728095175328034,0.07962751783867332,-0.009541056041134133,-0.0018516823336505075,0.003093261620800388,0.054267143896408805,-0.003037304410553998
CNTF,,,,-0.03148429185338547,0.05704798567650819,-0.02089394302709356,0.05535043199045648,-0.025964891520297326,-0.03585019854700715,-0.019152307501647977,,,,,0.0130828673803016,-0.01877244585762223,
BST1,0.05453179010665326,0.042931852195537384,-0.05208515233415235,0.02514725097143184,-0.004010833100566867,0.00845888598653751,-0.01525041673896135,0.0017936328174366074,0.011562385459353583,0.004008767828697917,0.023237419729877248,0.00551341952014177,0.02702519672175475,0.02142174999594707,0.05176156720304665,0.047128381344488185,-0.006166032754137949
AGTRAP,0.04888934695601104,0.055813440776097546,0.055094307866507486,-0.020292487351448684,0.018738588807040917,0.017101345511249557,-0.00328117168610695,0.0037058290276069878,-0.029268165429734323,0.06013784749796504,-0.05853225662816035,-0.03932241433797567,-0.013089346351774297,0.02344464355383375,-0.0861089155304493,-0.014058928962881778,0.049390716456059996
LAMC1,0.010894177090598128,0.038416760016524,0.006296029332784309,-0.02841814425822124,0.06474600537546953,0.04942188728159259,-0.0258799277594247,0.004479895623830555,-0.014919281803460194,0.033233698074940636,0.013768261935279247,-0.0267601210936104,0.02621497760892459,-0.0552362208070899,0.06105850194404787,-0.009863062626075288,-0.043211230582023974
COL6A3,-0.034790792967707845,0.022810412450463897,-0.030529308070984577,-0.022027232163598347,-0.04250678325766466,-0.005463398370655718,0.09820690862655489,-0.007919992217825047,-0.02053902128337118,-0.03146022450160955,-0.028864042851740056,-0.0338927420113134,-0.02629374947804847,-0.04315675995269929,0.10226161995880932,-0.043609600724787895,-0.07265381240569699
FN1,-0.013682943356814638,-0.001699079096222725,0.02704592545126879,0.013332417645353463,0.03377583444891062,0.053781616746198385,-0.010647702905184821,0.034651552771394215,-0.0555445717009799,0.044846304170321344,0.05617919146088941,-0.022006623029760565,0.00850524177270746,-0.07999590815418685,-0.0037501070810591285,-0.061726667027326085,-0.10234274294805124
MIF,-0.01970046747920099,-0.0596088049743816,-0.01117583723688929,-0.09096675603179506,-0.02203134369692183,-0.011307038329453015,-0.0024225289105885895,-0.01856740044716118,-0.10298014988584513,-0.1084442404570365,-0.10939868482188052,0.030787353343419904,-0.04626419010726023,-0.11373651178278421,-0.07830375730420837,0.08024532879720699,0.04681099285453938
JAG1,0.11081061967893031,-0.023372322517911368,0.021375376750658166,0.018266048067596193,0.04087877042221126,0.03338824157037105,-0.01687114133626347,-0.018034731263132906,0.04301851377301364,0.027916560955505328,0.08335755941575508,0.031577488566153465,0.05373007458590244,0.032748888974780045,0.022959640742248613,-0.001265952036758182,-0.051596341794246214
NID2,0.12130583156239695,0.030759140936345953,-0.015647153374277745,0.016951752302479986,-0.0021558080087069756,0.0623512448713764,-0.02721643336450526,0.0400158550318306,-0.03396517829334242,0.025301291477408706,0.048991157997746664,0.02996453623084332,-0.026174387614478795,0.03730298975877904,0.0395960175756068,-0.07306352212247066,-0.05469338657356159
EFNB1,0.09477341233861086,0.027504703380769154,-0.01842500538295728,0.05508914941695402,0.05070835616522508,0.0506258483354094,0.008624107740321208,0.09273406492646893,-0.007803705805345046,0.03586724509744321,-0.09154079771101022,-0.041490772446315896,0.006114962885927593,0.027561951451336518,-0.004163796133790455,0.027267935702494618,0.04138959976115368
COL4A2,0.017290614208851352,0.01813077571331325,-0.01375366015700566,0.025164584630914796,0.05099850044975868,0.0564537834540519,-0.013093794868517679,0.028087261515975303,0.017852815233621974,0.06058366562063957,0.11378221859570481,-0.07044297833030352,0.04320910649230282,-0.0318102113622057,0.022259987079294604,-0.0218638028562488,-0.09037837653450696
SPP1,-0.0636007180926745,0.010409449288352118,0.05212701937236845,-0.09780661098384044,0.07704873150196441,0.05087968612813796,0.014319230461328183,-0.07373757225120628,-0.08708992653515048,-0.007329592618844053,-0.08291773481094661,-0.11089188360098215,-0.014907573855821754,-0.059241291757464405,0.021881189743205222,0.08807634775443969,-0.07362714972280016
PODXL2,0.07570690168941796,0.03390486871738191,0.02917348441773585,-0.03928336108283543,-0.036964125802744635,-0.0006590116205498078,-0.004508371435751838,-0.04568363926603726,0.09127953926319633,0.04220853576564473,-0.030638012448155227,0.021329164168516747,0.0522767417254574,0.09845211798945745,0.07126116202733848,0.009620099773933213,0.08875338083965661
IFNE,,,,,,,,0.05466727413870007,,,,,,,,,
FGF9,-0.05164409105002917,0.02395210812792378,0.05890007057333226,-0.0245902878890891,-0.040817505019045845,-0.004794196365542001,0.022937003556431922,-0.01733965372800809,0.05208262957459077,-0.016020922521496637,,,0.04635947368396834,0.0480533938524222,,0.08250545128051308,-0.026656242345739146
