,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
NTN1,0.05713674041971065,-0.04780598967416271,-0.022070898153852915,-0.03771867518540114,0.010962149598906989,-0.032402591305403856,0.01944071420253746,-0.03441577342357091,0.044205331022568795,0.0759639615373521,0.010890405736102428,0.00806507635324626,0.01608318714678549,0.11486742618751904,0.004624762586372891,-0.029531087312822463,0.028661481243375714
CXCL12,0.0344644659841797,-0.028957916076525553,-0.016250987735973693,0.07474815763720168,0.029680547382800748,0.09013071434625868,0.02423835919507168,-0.07007438966344426,-0.007113407755154081,-0.041074457450695274,-0.04678477371630591,0.030730873999249654,0.0010386782119932894,-0.04808046116814059,-0.006752512279869058,-0.0341099938601014,0.000750405722701205
GNRH1,0.038572539156361614,-0.029100605780391545,0.013550912163627433,0.08473492820070964,-0.014440242630707856,0.01978367609487528,-0.024968423445120055,0.06921714695683397,0.08834043409719333,0.043006581779798526,0.012783812953585156,0.030424277678554188,0.0052441475925300894,0.02610756443954375,0.0839205381312675,0.018127754508922265,-0.023483372836776904
FGF8,,,,,0.05497617564584886,,,,,,,,0.023923622160031185,-0.015922341326075614,,-0.07890486501285221,
RIMS1,0.06863343567013967,-0.002961983426765273,-0.0368073110132255,0.03751985247965087,-0.0038208559243171035,0.028796876918207863,0.018964436797384347,0.10924555272543067,-0.06493027566787987,-0.055133622345440766,,-0.03275063447681769,0.06633098282145586,-0.013573610025600159,0.00787762968432775,0.02354551909515157,0.02380849066327592
FGF14,0.016594766410558334,0.015416957058236841,0.03710257897276256,-0.010115935333998969,-0.06117041478269006,0.1049950269169603,0.02694350550450473,0.131440292064406,-0.04892815221351554,0.09696440400252229,0.04888201078719883,0.011725935336940666,0.022473658626672038,0.07003886091842408,0.01770519210789906,0.058889038536176656,-0.013870065743509652
IGF1,-0.003982244051176293,-0.0010584627650872594,0.07773271161709444,0.03454187087720947,-0.04869400769998717,0.00707603396424695,0.03338848323639837,0.013856214558493493,0.0894876176144704,-0.0010181956327955054,0.02911945077128536,0.06123255181779132,0.08622454079381194,0.04676054680515576,0.011087151935258173,0.02869028825800042,-0.03386063826927284
TNFSF10,0.07500418237207152,-0.0007808866921381816,-0.02938935300738349,0.03675031609246825,-0.03024947941085351,-0.00543626487344546,0.024308505916508086,0.05006898750162677,-0.036278525351757906,-0.009078908020714732,0.039990255696520025,0.05144673906699789,0.0512074402684545,0.06905918143517639,-0.004024282858356418,-0.0320234124081872,0.004594335189110669
GDF5,-0.01605818300596946,,,0.03312328225743575,-0.016704343064543388,-3.85350342582757e-05,,-0.03715513556086198,0.024099849205154303,,,,0.038151491377006894,0.017069951558967712,-0.06720355271431763,-0.014871420917886815,-0.04787895962100759
CHAD,,,,0.041841526169850644,0.027480132432349907,,,,,,,,0.10359294932476283,-0.012900367131483058,-0.013226130854196156,-0.019803910794226044,
RGMA,0.05292011044972527,0.018681824446755195,0.009217723300747072,-0.061763842613223846,0.05230518124061116,-0.04348399560899926,-0.005049866243890814,-0.10146467145691493,0.060497957433729176,0.06585681399188377,0.036682392763572186,-0.09303896296326726,0.0540954192436471,0.11262784642409861,-0.03229866198042348,-0.05045315107664379,-0.07129548085046272
WNT16,0.027213069614426842,0.06388975877365051,0.11407255361684379,-0.013971879589525102,-0.019457971940748053,0.10967949384814372,-0.020053084675987532,0.004897829686633423,,,,,,,-0.02527432015072228,-0.004062328405853864,-0.026000189065658028
CX3CL1,-0.04199837411513393,0.011819388223445007,0.06502917152624799,-0.0020348464999578784,0.04133857190233402,0.014460396219821562,-0.0029476947530341796,0.10296397198961973,0.005083909137925515,0.08387161862301755,0.08399788620251879,0.04135413222961814,0.07643002294437992,0.058353547783149655,-0.05543851469020205,0.007827691054668375,-0.014720757509808046
FGF1,0.04394986816995014,-0.006961029221117389,-0.011708372321100568,0.00962021975866704,-0.005866442015869453,-0.04176239195847049,0.04115928166452152,-0.10980169170460205,-0.027287397047597233,-0.0861419266944053,0.1153453592881604,0.04605073229526897,0.06879048051643423,0.10765722539264644,-0.03309880223129658,-0.04004864185950068,-0.0009684115379012167
ALOX5AP,-0.014463278842167056,-0.023269916125986025,0.017469334829042293,-0.001981859270612461,0.06587558841497047,-0.04672516442415331,0.009471424962390397,-0.15769643722878338,0.05063604892486229,-0.05055538558742939,-0.08058605525248483,-0.08100668733581315,-0.05351709757914334,-0.10653455825747778,0.12001788556449554,0.016897283756226407,-0.010275926645637196
IL1RN,-0.01620302337578126,-0.03527619705770467,0.03247516766595873,0.0024277527342329627,-0.019822209568707224,-0.016009916385933676,-0.03312423792898343,-0.050691580097777154,-0.019546231251132768,,-0.0774215204017171,-0.013503236664059374,0.03486959986432163,-0.0420361852156508,,0.003496382362115227,0.0012102532731272245
PCSK9,,,,,,,,,,,,,0.0653447166497627,0.04179744721522569,,-0.042575416485907465,
NPW,,,-0.021915585584462903,-0.02538745835995497,-0.02053283446063774,,-0.023821816980220564,,0.0693486948630712,0.12035984474435046,0.004451495409803018,-0.02540113049392151,0.010988831947178703,-0.016193547605806786,-0.02822717012088875,0.06143433380059656,-0.005138615258138279
CXCL9,1.162543429041066e-05,-0.001103978438364199,-0.007840975754478327,0.04526426763219992,,-0.01936307147700259,-0.019566156596353294,-0.025656837248454235,,-0.06251330548899997,,-0.044516184002518215,,,0.03028094474083841,,0.015526744735341474
ANGPTL4,-0.0844593831551844,-0.004926748014105601,0.08501777355059238,-0.020715165332513934,0.006941704079890909,-0.0425679072730383,-0.04833636724558897,-0.03356089202747955,0.07647221644949861,-0.01636859259598487,-0.1066517602078685,-0.04811954371095814,-0.06425973159744323,-0.1360522944920771,0.03763445170585668,-0.03752232937370355,-0.05846354021994369
UCN2,,,0.04194354139989475,,,0.027381055675273304,0.004087420940633763,,,,-0.06673308469319393,,0.006315634969080163,-0.04015580217287271,,-0.015568862452628165,
OBP2A,,,,,,,,,,0.01878760867892369,-0.03120631320074988,,,,,,
COL4A3,-0.004445158241492045,0.013341162239508476,-0.027083886052699662,0.019595698908196048,,,0.007104712212282876,,0.041997663736383826,,,,,-0.011111680513740113,0.01974893505413447,-0.01876668046387119,-0.02052433168588272
NRG3,0.014733293641025576,0.0015182412879872537,0.007285637213083108,0.009912304069251617,-0.0052742271763291165,0.04840693645821291,0.015068352237096742,0.09977871293531615,-0.06139385575233229,-0.012957006402625508,,-0.04409165373246099,0.013945149430242821,0.07010200936949425,0.0883343671435807,0.036528288467797515,0.04895923882568148
IL23A,-0.017159620196514055,-0.021841557223594134,-0.0002837085673663602,0.00274330077180142,,0.015687198707456416,,,-0.004125812043234176,-0.043567764703471665,-0.00938068855672636,-0.03326118263787716,-0.019156643294160666,0.07276282216411552,,,-0.022985473793985037
COLQ,0.025567673619103445,-0.015000764981567872,0.00762024937629861,-0.040309375642420056,0.0036895832496794613,-0.011317904209099545,0.01246517175408412,0.02949659139144495,0.07592022870946273,0.057824361305333,-0.003417643290228762,0.035865849921404125,0.08280204610052283,0.12621637774801966,-0.04645004230569817,0.12047351543140097,0.028801070299953012
SCGB1A1,,-0.01661599584070648,,,,,,,,,,,,0.05363941947138112,,0.040839770071363836,
TNFSF12,0.035372924037114686,-0.001469257438869115,-0.020522166884857796,-0.036652612588826815,0.009634882024646949,0.007175821546362508,0.010133422564639756,-0.07933417390077782,0.017285837301165077,-0.04549988640779259,-0.028651742885266715,-0.029593017525716678,0.03212362404744961,-0.011311196255375789,-0.03624200390886706,0.07940106186864372,-0.0026877794335860034
DKK2,-0.017973881000514797,-0.019498644942044042,-0.015420168117509962,-0.015443811317648715,-0.02831990577771433,-0.03021393370060088,0.022974467660440385,0.07539567807116465,,,,,0.11317222796831387,,,0.030508763302401643,-0.029024744801642983
FYN,0.03215505439569875,0.04751977549215292,-0.05390638339213595,-0.029745189440870425,0.02017122003640009,0.009887233901160041,0.04759825882556063,0.011572653969222163,0.003773487020477184,0.036830306738175646,0.06611077022822301,-0.009932089137420224,0.05434846154337629,0.16221459348966777,-0.005858169602857256,0.03741449111658654,-0.07432743167619359
ACE,-0.009105691932574234,0.012362244120903787,0.0594630231281924,0.02627637241868944,-0.0011378305723471834,0.04845445467408136,0.007478585689638089,0.03262515978603914,-0.016065063258623426,0.06941758781546019,0.10493070892010446,0.009649795558763288,-0.029231064168340242,0.10219771605375264,-0.01556741281338735,0.023662812867037093,0.058958181055942596
IL18,-0.008160795859007254,-0.0010404997134599618,-0.04996114414602952,-0.006066243489163229,0.055017766387683714,0.030450446971335265,-0.008439532383582315,-0.13971540892025308,-0.0427591881781958,-0.06617328527703113,0.03605219239270321,0.010691774110903565,0.06553571823352111,0.12114203175224471,0.015597656649290107,-0.016158096239366954,-0.06687843082273506
PPBP,,,,-0.014619970037897839,,,,,,,,,-0.03558509350086159,-0.039104561344845995,-0.032498289525586005,,0.007446254994447572
CCL27,-0.011381076582821635,,-0.027678865897681395,-0.0294592064052483,,0.0638673063718892,-0.0009269224506863872,-0.03141156259864559,0.0267201128076663,0.009980459342370662,0.10945420440660888,0.023501644037311753,0.039122338811431547,0.07304517030555947,-0.004673934207008559,0.016682611828724693,-0.035511136780125414
SERPING1,0.027531163964964505,0.008639417040374419,0.01416456226261672,-0.02929395754351772,0.05382536952176623,-0.021344569255303533,0.024870763049103194,-0.15268469179701655,-0.014106364971338792,-0.10465275656592297,0.10577050003015614,-0.04771694166135059,-0.013381739303287708,-0.06888770139626592,0.015375223326970612,-0.08353848222850406,-0.04919790054455653
AZGP1,0.06990328296698786,0.010359095969845501,0.028739222266445517,-0.01788066032457622,0.025685023108612082,-0.0081238957459339,0.020216155106900086,-0.0012844896086470958,0.12096669303114443,-0.03555307094657103,0.022364628565562695,,0.03828954172959165,0.07019058631996347,-0.01983954007367958,-0.09176476629842506,-0.03125861448888304
INHA,0.009348849018593624,0.0003941629792227087,-0.03511678475723681,-0.03924025699939773,0.019317169218161866,-0.012204504606338505,-0.04306681844789597,0.083952289533769,0.029676164746657525,,0.010162529560637087,0.05639715378291127,0.05764125869472981,0.0545286266430334,-0.02822716995357963,0.0432783771418559,-0.030907746000071908
SEMA3G,0.07647829974167765,0.054416577506466085,-0.00776928140679186,0.03236813872015631,0.06590636191348463,0.026285122497231077,0.024596871028258464,0.028395905126984956,0.047226844650833134,-0.018259031620630126,-0.018799211229013135,0.03160216608532912,,,-0.02604173113116004,0.009063525806175326,-0.0035666670784796255
OXT,,,,,,,,,,,,,,,,0.0012933377460397936,
COL6A1,-0.02507900483165907,-0.027777117257244056,0.01837228822784691,-0.038181896902949305,0.008489472866266824,-0.028073821043470355,0.022485659835866072,-0.02847031355576438,0.10508176231193332,0.1039661177795539,-0.039893922399565254,0.05494065628321846,-0.020192408000923204,-0.12614226199502873,-0.06955433122351815,-0.08538712468146967,0.008579208119365687
FGF17,0.052343647073833585,0.017308403137706815,0.022371186683582886,0.033258190806807524,0.013478810314565859,-0.024986105610786846,0.019329154385767558,0.18375603558102493,-0.04107747238393116,,,,0.08781291149735972,0.10610630844815205,,0.011529136895999183,-0.029162405727402606
TNFSF8,,-0.016129176341937553,0.04090208327543518,-0.014619966248312697,,-0.016009916522704972,-0.022027947975758338,,,0.030140281748600648,0.06576107590163548,,0.041200890912776095,0.03484497136183424,-0.005391566187725222,-0.038102711525305706,-0.021609339621614113
FGF20,-0.022586934726333684,-0.019702635131741197,0.008184163542258687,0.019724035787900888,-0.017328838177339826,-0.025788977581870386,-0.008133159051011021,0.05562726217153069,0.05087885138754034,0.0055923892297624084,,-0.018423130734430263,-0.020028413342231665,0.0795439298453747,-0.059409418733070464,-0.03252854049697706,-0.01599659223593042
ICAM3,0.06763888793028774,-0.021190854625657233,0.03285688465076291,-0.06194910228372363,0.0025929503735240104,-0.024707996054915714,0.015300753408467222,-0.06755721876150585,0.05383267123174107,0.02846504043925103,-0.007655170073493327,0.053363219167249384,0.04725460179871964,0.11163485199765932,-0.02624626990723819,0.0011948322613492574,0.04541509832252049
LAMA4,0.03356744889006343,0.00863377914634677,0.01846148961820535,0.015458596494075405,0.024242942159339823,0.021813023739481276,0.027983372310874922,-0.004248012020973032,0.030570426479766783,0.022950278294555673,0.12741976362312255,-0.0778809763067212,-0.002489569187919941,0.037460268930782366,-0.05221913184981471,-0.07117402368194098,0.036411589341358123
DLL4,-0.0578168953274634,0.06496640017816699,0.03336148581364115,-0.02557240760497788,-0.0028963812972457896,-0.04879814465983912,0.06893953804527178,0.042435778135202384,0.1209773313460992,0.004333509109282186,0.08181911438648867,-0.03376772309207117,0.05252995640712187,0.08645937557506919,-0.03370782659901078,-0.005835240758983247,-0.013313356791576398
SEMA3A,0.0167267892484972,0.02299375310903826,0.05614882451979553,0.0023018821391190963,0.012558696604140393,0.004416843350194928,0.011531669484383509,0.0455294492783623,-0.06146450682220243,-0.01878751920361178,0.018646583757286086,,-0.0042243360218728165,0.055761488396577436,-0.04334631142349119,0.02785406372125887,-0.036289251011721986
RLN2,,-0.01732166550989953,0.17461809043184856,-0.02242475084960812,-0.020357317315863915,0.01600186075453915,-0.022438215656833356,0.014673591069885255,0.017370761213293933,,0.11715884378888652,,0.05421102860690214,,0.032175567943669124,-0.005367308063557365,-0.018792936750779532
C5,0.008381953036434374,-0.004535844267451172,0.022344959375067374,0.002643341463454152,-0.045047330126958524,-0.0031487928519644067,-0.029670168645198527,-0.032092697239512746,0.04612944206329903,0.10014590476545891,0.06666354960876524,-0.0661798857168118,0.05609114632186385,0.07342679211968148,-0.06528988569672277,-0.059926234435461016,0.012474422228922012
COMP,,,,,,,,,,,,,,,0.03866401067663189,,
EDN2,-0.012858812627838086,,,-0.019227699729292363,,-0.004384922158637717,-0.02724747124027816,,0.03423452388784888,,,,,,,,
C1QA,0.00022136318959060756,-0.028109899549382016,0.03701050517290395,0.016777864107675833,-0.05097167954526145,-0.05268912433793214,0.028647974472945915,-0.17324858943239263,0.04844526436933292,-0.09637251518092284,0.039626612059353535,-0.005019163280992724,-0.04446281811929832,0.02175761074783034,0.05064589359475084,-0.0447275317932323,0.05575982744305037
UTS2B,0.08456156491650936,-0.01970382862830987,-0.019563098221664934,-0.016035388415828654,-0.015153268345954509,,-0.01939542452026858,,,,,-0.050679141320307486,,,,,
COL9A3,0.053025373712614496,-0.017063916361755017,0.05224068770825115,0.031324476788278266,-0.015992872062959008,-0.022940878139324168,0.032138486750246636,-0.036807574211493464,0.04076496842269669,0.13996282803881901,0.01491045862937968,0.005968925367781768,0.0931690312603128,0.18091221007021313,-0.04279224057606567,0.011723374367912782,0.07021449768381154
DLK1,,,-0.03256063238826752,0.09690119057900233,0.0070419299693800915,,0.03456183236944788,,,0.03972584552812347,-0.0721468233448641,,,,,,0.010828146017006865
HGF,-0.03526978776487178,-0.040747431953775386,0.03661592603576245,0.050338736653973044,0.007696227183201178,0.030280939737802208,0.042668840041569546,-0.08167830075616249,-0.007937311462470838,-0.01700982375252677,-0.03807020154286553,-0.04128198768225847,0.03666832525916612,0.03798474068043752,0.020160942300087584,0.06340491224804556,0.022817965459341148
P4HB,-0.03425186257919875,-0.01797051601579073,-0.0006371445720118439,-0.03225679201333338,0.01205585423160829,-0.01752610921074815,0.00016847635362685453,-0.08359404876272425,0.049708533246912254,0.024745205578418545,0.048911685967225255,0.016004038048407335,-0.09077611970169787,-0.23722726183934337,-0.052982080815807825,-0.01175006289852853,-0.03837352032437891
ADCYAP1,0.06419981316166642,-0.024477672159823226,0.015636725287658613,-0.026392894687828277,-0.0193869444674765,0.021010762169066794,-0.03719376371760431,0.10496077481360452,-0.043853815831642134,0.11532546620418635,,-0.05783866318914273,0.0854441927609187,0.07934343420594589,-0.005999559689214125,0.08518453249387098,0.014496351659906698
GREM1,-0.018087515510629246,-0.004432408566417363,-0.016908650016650952,0.07331539041113179,0.014185247466362306,0.03394724736518367,-0.021218835111466657,-0.09809248695745311,0.019845736315651133,-0.001790649975030931,-0.006416861656956284,-0.055342936919387256,-0.010690071199641132,-0.013223741245394214,0.030267900661191744,-0.0065602121484128854,0.04474105676186561
EGF,0.002651870763183294,-0.049064029091277654,0.019410977918446128,0.01907933621826506,-0.024250845457878253,-0.023752084216370126,0.04892466451775425,0.025508195242600566,0.05728145769618193,0.09360454820532745,0.08837634060648493,0.09449583751558155,0.013124805921624143,0.06044064459122032,-0.014622362120313417,-0.0023234894875599943,0.025717503651912537
VEGFB,0.0027553377986407465,0.019641052455578754,-0.03678692892888121,0.0026720898408907545,0.01572996511643324,0.0010208625155204182,0.02646962330468319,-0.08702913510621996,0.08204787554948956,-0.05411747887875444,-0.019443220107583942,-0.042928857090296646,-0.04013319628067105,-0.05124863807740364,0.035325287843339305,0.07568753622638814,-0.12385254960567381
FARP2,0.03128172501866217,-0.0032595646299190986,-0.020360194247737676,0.0010823125006683954,-0.04836431184625338,-0.02439079248037757,0.04692907758177978,-0.0013557507056910678,0.09017889866470757,-0.03586550823240199,-0.05864429390752694,0.017252325138046604,0.07419098672272985,0.07942444871822585,0.018100015004044602,-0.03353310292021727,0.010788883788177859
BMP3,,,,,0.04096284848056409,,,0.049769970209400646,,,,,,,,,
IHH,,,,,,,,,,,,,0.01013884681547026,0.058499008704028306,,-0.030665399267034033,
LAMA2,0.048599164534822326,-0.014497266041660364,0.009408777460785604,-0.03406245659988236,0.0023267993643211597,0.024827113669938207,-0.00346136305959167,-0.027064397583063882,0.03386607329999598,0.07282971711268346,0.21204337845030952,-0.051100566131993784,0.09475681109613485,0.0663116440753309,0.02859113543194582,-0.07518036088342123,-0.05299707264268338
SERPINC1,,,,,,,-0.0207513521159123,,,,,,,0.00899087912336499,,-0.02136599840398137,
NRG1,0.020500917578792025,-0.004268396153724904,0.033998368360159445,0.019029948678753215,-0.03301841462126562,-0.01367528493625837,0.008100897528669718,0.08652450121461056,0.029258511187709474,-0.03885603763995253,0.10496197874157785,0.01682353655603555,0.04432223878603434,0.0018521247109445835,,0.005147045822002803,-0.07431556847633938
SPINK1,-0.03847629502308426,,0.022144846917868735,0.018368467840265728,,,,,0.006038426128961414,,,,-0.04495721534234237,-0.07317074570991873,,0.019739497528348773,-0.054646403981563695
EFEMP2,0.023030098816091128,0.04633623727689465,0.002205139405537471,-0.05221152414928188,-0.06497497562840848,-0.034159124298312964,0.004291875976955163,-0.09149315012707146,0.1057459320843305,0.05783933509260876,-0.07931504130679724,0.04981790173612001,-0.006608047916902738,-0.01802872603415164,-0.010362319433259022,-0.007108579812277173,-0.030872970566163296
SELPLG,-0.01113656318224292,-0.05284123486942027,-0.003793653884157148,0.018935575358583975,-0.07629523584546194,-0.02133713855415714,0.033821475055816334,-0.043007457046723575,-0.024814712005099316,0.00567411960176039,0.050741739641277844,0.13882854089532426,0.049514638166346,0.08765263407308403,-0.0423680189899848,-0.031109533113317607,0.014561229252591654
GDF6,0.10438648412578135,,-0.02191558748057497,,-0.03023951470098159,-0.02056078631189874,,,,,,,0.021951225133369986,-0.003846058516224129,,0.03971719753436083,
HLA-E,-0.006435846662315926,-0.0018599433827730769,-0.06419059317678442,-0.03633374992790694,0.08389695791773438,-0.017078262297401507,0.06652319080797295,-0.12591659120899845,0.037672937666134186,-0.039412685465901154,0.056886977126352385,-0.11405396690985252,-0.05852565384035463,-0.09824475126645361,-0.0528720826342778,-0.08333385052948325,0.029049018520404063
PTN,0.08261311242754509,0.027846203211465075,-0.0009589963851120986,-0.005851690591430744,-0.046095791174882085,-0.0015886153997506868,0.03225866526070151,-0.036686569896226186,0.08738216346506508,0.16745536861234517,0.02275967434753969,0.07008860509244302,0.10248445304554922,0.05246765704727939,-0.015273907784453759,0.014792523090439696,-0.028119037684999147
CD274,-0.02379640947777774,-0.026074200617479854,-0.03861994011655466,-0.00825068631874957,-0.010720000106306747,-0.05049764968666408,-0.025939493644402827,-0.002920022505353534,0.05524659899457106,-0.06546555773324517,0.021191016815483802,-0.01820664954416626,0.019196403188694353,0.013522447076307242,-0.052901875106840246,-0.05000769313151098,0.004108822676202934
FGF10,,,,,,,,,,,0.07878450049122557,,,,,,
CD14,-0.003080415317530659,-0.05170411073531974,-0.009690001216891946,-0.06843899245447545,-0.015385519776468843,-0.048933545620273286,0.047790236317078454,-0.14968888200681046,0.08103807726259131,-0.057243402634797914,-0.00046577177153229906,-0.051318482056248026,-0.02639034111826564,-0.05454378545526117,-0.03575238675322656,-0.042261621393212316,0.02640841188610338
SFTPD,-0.020748190757044354,0.01987751298433228,,-0.01641859795642456,-0.011850329914875715,,-0.027073811310437897,,0.009381033691198628,-0.04989059094209753,-0.07326576152105548,-0.039826597963375496,0.010760858002558934,0.11961607071911567,0.1089878197595257,0.04353130613636726,0.06655537335036314
SLIT1,0.042233632442493216,0.016602132977849737,-0.009930791274784129,0.015942956305099808,-0.02976314786087256,4.2519686129499005e-05,-0.0033907334726768447,0.1635952706461644,0.007793319739407072,0.01719928616124942,0.032856403346868665,0.004074369095847421,0.01039750663448697,-0.01808045054781462,0.04007333915249587,0.05801860233162572,0.07050819293228289
LPA,,,,,0.1085004233198384,,,,,,,,,,,,
CNTF,,,-0.01542016653231308,0.08552246684059851,,-0.021511804223642874,0.04430576032883255,-0.04503075439910296,-0.014070782445881351,,,,,,-0.026041741407392013,-0.04334791826375946,
BST1,-0.03813064534991705,-0.0016073551894187838,0.01760363464537384,-0.04540450608169379,-0.02440094030774819,-8.444507069890338e-05,0.01951006468182439,-0.02435471944170894,0.0037905484826233383,0.027212888983041784,0.012979610607537372,0.04455864080672853,0.0678119432253844,0.0774566228918405,0.038624662732286416,0.02644646162189058,-0.04856034295745592
AGTRAP,-0.0013455450873925462,0.017856273982702498,0.0013916951502839338,-0.04215341289826276,-0.0023401945399034257,-0.0177093166530705,0.064673761949704,-0.0634044752091874,0.05913776709058028,0.05443988440583216,-0.025958254600768435,-0.02646195007301669,0.054117211095240335,-0.06397085806179972,0.07756878618375075,0.01632760000573863,-0.006424217920272341
LAMC1,0.035977317236259444,0.026040803666015945,0.02144761996349401,-0.02556978334186491,-0.04251376304118231,-0.005610392657850744,0.013809043236507869,-0.023449160896988362,0.06446522733393963,0.038438191818661704,0.03210892661074522,-0.08639587716216379,0.0014903776432186868,-0.04457501933407612,0.004068999241342794,-0.085919756971974,-0.05538891572006881
COL6A3,0.011272309362804196,0.027049093073358416,0.06938674084189772,0.022166845201760082,-0.013596413903554098,-0.0295348127676235,0.003705942117444358,-0.0516054273327046,-0.023584354830525633,0.015583093997907922,0.09677199214730972,-0.0204053467030774,-0.04277801163111179,-0.007915425338483042,-0.02712028014591667,-0.004119430453968809,-0.05273354911556227
FN1,-0.010384625766676208,0.04579137895703214,0.030550219221000242,-0.05634617793346484,-0.015052606483016132,0.01843384029218915,0.04761845748488582,-0.06068596883289885,0.03710303445789118,0.04173503942893832,0.13517321941174554,-0.02364903319588772,-0.07402435028599051,-0.1566860055963475,-0.0312111272807859,-0.0554984693141379,-0.04965231624265557
MIF,-0.04641110132590509,0.017552636405134884,-0.006763275805033195,0.024537455144750465,0.0438670841798724,0.019773220467757226,-0.04201303022769033,0.0006573578119162753,-0.012031282365962365,0.10168490878586504,-0.11028800072432056,-0.027348316981360695,-0.05340845187749576,-0.07436848578663972,0.012348436478198747,0.1034609277629883,-0.0852053773123433
JAG1,0.004042252271318744,0.022831023594421917,0.05692298667958112,-0.008684032445507748,-0.019860925530506206,0.010064851950090293,0.006360751811468975,0.07773041163234969,0.051892053948994155,0.08269423007136532,-0.06483730481815622,0.00524365871550045,-0.0360040465227525,-0.04522469941554558,0.00849513332893263,0.0029348141990288294,-0.03492855602572941
NID2,-0.017011666037152928,-0.008146794018696783,0.03154323088659902,0.05706536012926749,-0.005227850504329954,0.021788394674723828,0.023001565369047915,-0.036694564904213,0.041653303721250895,0.03294721700705101,0.13165073363408905,-0.029512542093575723,-0.02120041364738902,0.0744829137109402,0.018158049497083443,-0.01541597496712261,0.026220109327375323
EFNB1,-0.047341234436641434,-0.021833721993061463,0.005213620618510292,-0.042933609493395794,-0.02677931082138753,-0.006203193031555355,0.01690829342632097,0.013202071364871403,0.08067836677630703,0.03956096518830391,0.029267971859897855,-0.03679022821827948,0.05849398298554579,0.054684895283951915,-0.0183308128195612,0.04590155716468013,-0.0334493345874413
COL4A2,0.042848443689490284,0.003640575189466354,0.05289445333784074,-0.03292771054003662,-0.027876451270989273,1.9525283481000362e-05,-0.03134939808082887,-0.07278624440062822,0.044988258039584506,0.029608706104491175,0.11315412288019422,-0.0907233206563004,-0.001803540673592183,-0.01764389234385408,-0.02925847895158143,-0.008149555310632613,0.01642358260935701
SPP1,-0.02187139476347262,-0.056688374463553556,-0.0067414521136600816,-0.03873349803093422,-0.03060468441294438,-0.05748239539158465,-0.01128631147781585,-0.16187670728420903,0.11834851333603141,-0.046867173629886544,-0.13091789326472458,0.019680178824108985,-0.06772961819391611,-0.1930289503156659,0.009999040158988273,-0.029280678659833016,-0.005306633080780746
PODXL2,0.0115284889234927,0.03289229227717839,0.0362843922199186,-0.009962211119401803,0.04532092068753859,-0.02880384594686424,0.012414299877109757,-0.017639497303114544,-0.00820390000401133,0.13807574882965226,0.03530796046639413,0.08051930937092719,0.015589192302984247,0.0993676873845095,0.037079914998250904,0.0785035495720738,0.059766866298084365
FGF9,0.07416469235490931,-0.04335632189534973,0.003300581354813862,0.05760147611727137,-0.003682774249776502,0.12707643395559112,-0.02336265731316367,0.12220103245149568,-0.022409824491314498,,,,0.040448212070668836,0.1374151903954657,,0.069894378418136,0.007724942023555903
ITIH2,0.009518636942791389,,-0.020601937768057025,0.09336298952881544,0.12175910149214231,-0.020945952195104436,,0.025196285594450012,0.011606332399395389,,,0.008654463905765878,0.09599638300093623,0.09538680939822962,-0.01988922488927188,-0.06572791728148754,0.002645869046076619
ADAM10,0.014552311757552519,-0.0362624868101083,0.0150522193667229,-0.017435308602553132,-0.010987509116908533,0.003491271352159239,0.034920321281402086,-0.06521172137066523,0.029686835597582763,0.027262429745532273,-0.02326845453356345,0.08880368641740687,0.03206351067737831,0.021442482407342155,0.0115405086628938,-0.000678433588011349,0.03861222008751818
CFH,0.034297225485002525,0.004776941568116874,-0.04539283702536373,-0.00020078678485561447,-0.046945952048924156,-0.00024445373328547043,-0.029193005700703805,-0.0034536680101192006,0.0037585605562691325,-0.024895566487737355,0.07855692358862608,-0.03217870647751267,0.031633860685805766,0.13439163558281386,0.027888668378479406,-0.027588216717256184,-0.018023337551522932
COL4A5,-0.012198512896505895,0.009922674080230091,-0.01411889001950152,-0.04573179752089159,-0.012367741507531104,-0.04680691775999931,-0.01088634877268506,-0.10352940569580849,0.04810343611504274,0.04269289247146118,-0.031659348395490255,0.003507318209521814,0.08031978845686136,0.09332910704364884,-0.03779344724207605,0.002608355831401003,-0.06743342784298705
LTBP3,-0.004366535918207726,-0.0018894842885770675,-0.020058543926147986,0.03769442521043748,-0.001145928107956445,-0.019320600922394265,-0.04476144775412461,-0.05646443365636516,0.09881327089191076,0.03729499600737966,-0.020948908724000636,-0.04734593596662528,0.009610083518357735,-0.10813679870694061,-0.04869559951052329,-0.06347416028924423,-0.044804686547456125
GNB3,0.050195895286852206,-0.030279310952963333,-0.054468241967008085,0.02408837346465375,0.004716699953109208,-0.013309940955900136,-0.00466723104351277,0.028962618724029467,0.10390029871656596,0.05592663484728317,0.028652348536135904,0.04885339549956211,9.481968777888719e-05,0.13992316378454928,0.07486504356001067,0.0008454488257507738,-0.01973923834658679
