,UKF255,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HSPA4,0.03563497505943608,0.040330540751858,-0.03508627363639385,-0.04057154803137352,0.002961984578544673,0.03927936503402282
LMAN1,-0.09608762196803429,0.054594537117029523,-0.008380579705849685,0.09031828869111763,0.03487637115688027,-0.006158698360998416
LYPD3,-0.02646129668284455,-0.019679553420316485,0.06724814035417555,,-0.029062560689924154,0.008599657382316425
APOE,0.059066566348296844,-0.0755908012930719,-0.01403705858371286,0.05762557687211785,-0.04561309233680913,0.019971964911061783
SOSTDC1,,0.07411775039152589,0.014421566906608917,,0.041174574447551175,0.055045286660512616
ANXA1,-0.07354312054352677,0.09330666092923046,-0.01831799405289539,0.016876249536350914,-0.05131586736019191,0.014894828959489983
WNT2B,0.05310261201427745,0.0010832658602219923,-0.033540267836326104,-0.01071791261846699,0.03845126910724731,0.11605733726979894
AMH,0.003054476315921065,0.009264153305950124,0.01081904041816029,0.07409301378843913,-0.007092007290160621,0.06309161783138183
GDF10,,0.024070294633468485,-0.038821467608979185,-0.0005217653446617726,0.09994286331064128,-0.02078170249153292
EFNB3,0.05248465994558021,-0.015589740387134576,0.05139140148986251,0.0748666882720632,0.019880865240537435,0.014188200750167117
LTB,,-0.050552013803907815,0.059184433991901673,-0.0053155450183105,0.0018684046360314876,0.054486876188385436
ANGPT2,-0.07140810480609185,-0.06568711255931792,0.040194044614904535,0.057748698495124984,0.01471451154129127,-0.06301080076665062
NRTN,,,,-0.032482117554415754,0.14571093277422414,
ADAM17,0.03812682831438681,0.02256492782828214,-0.01943733081465064,-0.05552060711128671,-0.01843156359892865,-0.04189246114178453
LRPAP1,0.07800855067127023,-0.01791203898674284,0.04901988037420983,-0.013676644494600125,0.0019879216345755255,0.030096088054370154
NID1,-0.06464880078472438,-0.034311881536745366,0.01336724998405746,0.03601113482087405,-0.04247096432995401,-0.08054007918229883
MST1,0.09962651136793403,0.026134517834940117,0.07039800937435779,0.0012663611676712442,0.040908287390740365,0.07660022142750748
DCN,-0.02283754189226084,-0.0859342322662074,0.03202463982253326,0.0504945078474736,-0.006683041548233433,-0.09384162966490206
IGFL2,,,-0.024976116872370988,,,0.006398590934956446
COL7A1,-0.04758014657926329,-0.023447348120369377,0.013778436820088634,-0.025313546439681114,0.03533237729749671,-0.022844400215354284
CALR,0.008586731666222853,0.0022744243691781296,-0.03664884902404492,0.07301311375531278,0.007700409372210673,-0.008193860323250183
PIGA,-0.06397771516138252,-0.016545338775304362,-0.015352434313310423,0.004701672879407913,0.001583125144818388,0.02028011952484333
CD200,0.04957460352761149,-0.07566272499348899,0.05592600957595586,-0.013910175750623605,0.03667484693575651,0.020755459635626326
GRP,,,0.012505092556418214,-0.03554599355690401,-0.01782154579430159,0.06279959564572017
CDH1,,0.021716875076172867,0.020770512878939676,0.048880983490876904,0.02822220824135561,-0.041134627592505094
LPL,0.054181845178533444,-0.018554956046424896,0.04496721269421455,0.08768010212683133,-0.008266770252156334,0.07023893706551601
SEMA5A,0.015293425407893309,-0.04334364762253296,0.09352478316960468,0.045879856952567286,-0.004804775811690976,0.055161005005522686
SEMA7A,0.03339071073998586,-0.018573702484442883,0.05289014015413155,0.006581159916858168,0.014487746529169149,-0.0366371773973139
SEMA4G,0.068135969231621,0.017296224139567228,0.08224567998418514,-0.03972622953018574,0.06829948063719303,0.086350027704191
SEMA3B,-0.0006968542527442237,0.021793728946869963,-0.011063432268988739,-0.05024533769081723,0.01239297253781277,-0.0021699747009152437
RPH3A,0.003232781020646696,0.006469620307199317,0.07663006781528621,0.07227705181310982,-0.009397264581241524,-0.013880804292788202
JAG2,0.00582721375027077,-0.016677547719723778,0.03446474044763351,-0.01424154125166164,0.003338810505074015,-0.022239785120471107
CGN,-0.008620594651548791,0.04940828761982903,0.03633968803883897,-0.016265694410517558,0.013221636835848623,0.04716336589335096
GDF15,-0.021028040417088372,0.02001543865714321,-0.021772180703657464,0.0011263072974364823,0.003060030520756089,-0.012066054159504841
SEMA4F,0.039214911784803276,0.017694235177716032,0.05575452813499544,0.11567346286210894,0.06292153653824833,0.06458481333721112
NXPH1,0.028751111446030132,0.019000822652281635,0.0795937250033167,0.017850992578271878,0.03369966389320518,0.09371788799326043
ARF1,-0.03394736434308879,0.004727680999972662,0.059288855861649024,0.06496106493445596,-0.008316380248732928,-0.04605912553641238
DSC3,,,,,,-0.020444065373449064
EBI3,0.05283774002570986,0.020307112464314176,0.04944409435130647,0.026577803261470002,0.09471494738715941,0.006581094559753531
TIMP1,-0.11574749649358052,0.04930392108447325,-0.10615228970697618,0.08039093379753671,-0.024273428402814136,-0.07153230130986452
SEMA3C,0.006647471573915686,-0.018858795155462994,-0.05038955139833716,0.05267933054751713,0.11117761318194784,-0.043224444491642096
GNRH2,,,,,,-0.02215393111829277
GAS6,0.02823071290151653,0.0246472396618465,0.03124070470585209,0.01228240250297987,0.036478025338571654,0.03670839139762546
MEPE,-0.020796140866777554,-0.03507348895229939,-0.011057911302455021,,-0.02750176261023298,0.044421538496047276
SERPINE1,-0.08448338724195739,0.03780813170417315,-0.08886297974540881,0.02324401311179434,-0.01317593536490813,-0.0603178473427512
RSPO2,-0.01958410969573073,-0.028339598079265883,-0.03380485702672685,0.03934617899246796,0.015866097043485104,-0.015812255705553058
SHBG,,-0.0007021597912417179,0.018535125304358743,-0.0062309674663611385,0.0030960287254986766,0.06764654785651862
LGALS3BP,0.06792366937532837,0.031179418657667324,-0.03247542782494126,0.0352825762146162,-0.07946142154690643,0.04756247569936781
LAMB1,0.029240310585283775,-0.012123683989611635,-0.014907478314918683,0.06673654354608839,-0.011657961507815834,-0.07556414160799355
SPTBN2,0.055609705651397785,0.04749122207452806,0.0004973815532169752,0.11379315711579785,0.051550701590977716,0.02842413108540319
COL1A2,-0.0007838098881554202,-0.04095241084585422,-0.02591677647665713,0.022535554217094113,-0.0071922163785936985,-0.0861161110999172
DEFB1,,,,,,0.0049284022306099575
WNT11,,0.03808415658058514,0.013415103194570538,,-0.03828358028476661,0.03236618934458073
LGALS1,-0.11724815433950417,0.08670328865374959,-0.103408919346819,0.047086577704444826,-0.016424871194614547,-0.10926595432771326
BCAN,0.13890295969011543,-0.016009546400776172,0.13118711404022265,0.07253560440379643,-0.0023490288606502047,0.084127214414661
ANOS1,0.023559032400974726,-0.0069396512833125226,0.055301055368551594,-0.02915944447067346,0.05929963571994403,0.052741502241545536
EDA,-0.031472853449952376,-0.0002386710027992749,0.04019194764665902,0.12272019420033661,-0.025675652471530315,0.02841963860614659
FGF22,,-0.030900083663103674,-0.023790099184049965,0.025574369576511352,-0.027356100653416763,-0.03918183462982412
SHANK1,,-0.03632469573784467,0.06431628137262015,,-0.0012298259006021965,0.010818040751241025
NPVF,,-0.022937323870214542,-0.0215043011970791,,,
RAET1G,,,,,,0.039635941610542326
TGFB1,-0.0223148837197115,-0.04317454667976412,-0.016983789200009432,-0.015987241034092128,-0.04134403951102017,-0.04628465559757295
MSTN,,-0.025971713162845137,-0.04422534605090534,0.05024211006995859,-0.0014488556339020443,0.07400696118272289
WNT4,0.04713919608778241,-0.027162864018946995,0.034187051265421764,-0.025072326080041545,0.06217859761386612,0.0010076305855390689
TNFSF4,0.0919699919631273,0.012203358475506994,0.10978768464637371,0.014750818588072758,-0.018374968525125764,0.035503492499150836
NTN1,-0.004587787892548411,0.07017112334863175,0.06493779307872512,0.051516983446420576,0.03923835899839289,0.08434713228356837
CXCL12,-0.016696101089430194,-0.03947958933817907,0.019723451046952934,-0.064382753044319,0.020490774481831942,-0.064186719191892
GNRH1,0.024068301151250072,0.05003172272305025,-0.013193060382384417,-0.005983521486949611,-0.025706663728068815,-0.016049404769606708
FGF8,,-0.009391572161071829,0.09681031828198174,,-0.032875118299141956,
RIMS1,-0.026243788852176306,0.015521704022273672,0.031245134971986256,-0.037170056453853226,0.013179481246031445,0.014388857851983293
FGF14,0.013995646576222077,0.005550205169702533,0.06403326644646759,-0.04700233070925029,0.041109900902556576,0.04680365626501482
IGF1,0.13047200909177417,0.018462780055157415,-0.033613090382340956,0.0245969918310124,-0.026522740985976154,0.024364533480554635
TNFSF10,0.036175964789648345,-0.011891830912880744,0.03780769390959378,0.003938414494056552,-0.0030228837315126288,0.010807044224665514
GDF5,,-0.0042168425096953295,0.09096864497964462,0.015289390893038478,0.014490234684461837,0.07624958530671375
CHAD,-0.016493979977493467,0.023259536003322714,0.0046338266919512565,-0.028248192583234993,-0.010807501477202592,
RGMA,0.022930542763762912,-0.002678642067240665,0.0925980285794692,0.09754852375220233,-0.006582692942635,0.0719958757920136
WNT16,-0.019584112697473188,,,0.040348329338591414,-0.016248130542303132,-0.047894232629833715
CX3CL1,-0.011417008964863307,0.049987148728758736,0.06961556935502555,0.06445789714307086,-0.005779761597615679,0.0484179040347862
FGF1,0.04206233884501202,-0.07257424414745207,0.05682895088462599,0.007379276265376058,0.004269779214335234,0.04228567331478076
ALOX5AP,0.029179995070977068,0.06427617570074041,-0.017382838592827205,-0.07574394393514237,0.004274248301647819,0.01738793086106822
IL1RN,0.021618011259458825,0.06930965096736891,-0.029963387131644578,,0.004811617732961095,-0.030902685897144264
PCSK9,,-0.02000735631804766,0.05171889875328009,,-0.015771348885827513,
NPW,-0.008389989227847604,0.07645173230354829,-0.05572848534558893,-0.026062409091514402,0.008595169576017976,-0.02568956019718379
CXCL9,,,,-0.030571662299604202,,-0.001376634928541876
ANGPTL4,-0.05560555472857714,0.05229870172504679,-0.09695040776416244,-0.018328535378277996,0.003103137573665149,-0.005967713809910739
UCN2,-0.03275892367867737,0.026836904301274025,-0.03960649539741582,,0.002714873576890188,
OBP2A,,,,,,0.048483885219402625
COL4A3,-0.040381287678374816,,-0.018042501330607294,0.0014986533695259426,0.03497222375992665,-0.014356769876617789
NRG3,0.02946182378365168,0.004145470359953349,0.010600183939165722,0.006008765594317791,0.0829824020598988,0.10097639955960494
IL23A,-0.0015622974423088315,0.06823148300608266,-0.014784849237307237,,,0.12339671032377116
COLQ,0.025328484880010042,-0.01695616315228149,0.045006630203028135,0.005518642392620073,0.022134414478054695,0.02159868513289956
SCGB1A1,,,-4.687191060005526e-05,,-0.018247548468838203,
TNFSF12,-0.053484738781555706,-0.0023912729748498257,0.005363117484297866,0.06339506416043403,0.08638982222067859,-0.010446895364256428
DKK2,,-0.005671891320237105,,,0.033629031180413,-0.016485435631240195
FYN,0.04305720230005722,-0.0637753531021329,0.10057925855418896,0.0529298659642978,0.015074033506110121,0.08665226974839352
ACE,0.15461052629656824,-0.016804360701297535,0.09974164912240001,0.01944709680676487,0.047547627307994486,-0.07094609118913325
IL18,0.0786533213515244,0.0051968605090928575,0.06352885662929525,0.0011777022884329517,-0.0008977769927368376,0.12380721008598111
PPBP,,0.011548451515985722,-0.026990606764005717,0.054462409970438476,,
CCL27,0.056347176858458074,-0.03612184268457463,0.00577541861735181,0.06306672356395311,0.0011262741556309385,0.03362036966180321
SERPING1,-0.023397469477336473,0.03188510517910285,-0.02317588331731728,0.03223319431256897,-0.04077709059732035,0.024507869793464154
AZGP1,0.005385828126238946,-0.0020645392319458672,-0.020852641709632157,0.10863634217748858,-0.03623879876373742,0.028650840444764014
INHA,0.06787222052731949,0.053470445826525735,-0.03971841402779928,0.0890063251687273,0.004439322088851849,0.014447097417893845
SEMA3G,,,,-0.024044572916264745,0.04565040591976065,-0.0024443435431034514
OXT,,,,,0.08276591950023615,
COL6A1,-0.06386517495332225,0.0186214904999627,-0.04739090084081941,0.11764665932787269,-0.024910248359270498,-0.0711146790508538
FGF17,0.04706030395540727,0.01984025270175709,0.0603690591889674,,-0.03299179738829336,-0.021877676732660552
TNFSF8,,0.05404096877711952,0.04098078366258447,-0.023336024282398855,0.02979201010948185,-0.050951738356822
FGF20,,-0.0289047756078996,-0.006240858815132218,-0.043867171281834594,0.014293316507178036,0.05518000023190376
ICAM3,0.11598120981003764,0.05063716290784266,0.03355231757947104,0.01719849700644742,-0.00746768582083841,0.005509436681324392
LAMA4,0.0035045574559125826,0.01809925479654963,0.011955586363480071,0.0219733761624032,-0.01765067412008002,-0.08862607273677447
DLL4,-0.035261194104097456,0.023316944861143062,0.051754903562116455,0.07339236083333779,0.008392793312878724,-0.011981407354620683
SEMA3A,0.07649911841755176,0.020918263479541715,-0.009398110856125743,0.029780346352579923,0.022080305224178278,0.06960922322390199
RLN2,-0.021228461667702675,0.051974745628957125,,0.05885591315147233,0.06516633577128043,0.04240210040358575
C5,0.004832434801843432,-0.03167809727672883,0.04209774519590219,0.05541572249380333,-0.021428137571901137,0.0739806992759496
COMP,,,,0.009021629295133754,,-0.031191124579376787
C1QA,0.10610081145168904,-0.052191879504089524,0.01712115559021225,0.022907577120470757,-0.0344735723409802,-0.043278017916438434
UTS2B,,,,,,0.0034821631330256455
COL9A3,0.02542664736285118,0.05455391232530003,0.10862983842286264,-0.022483822270745905,0.019272379291060137,0.0334058447589322
HGF,-0.026840918915484128,0.014821472767966668,-0.013606200032617727,0.1040939635053074,-0.0026443678119074266,0.0150616781258062
P4HB,-0.06426730804389937,0.03837839245054441,-0.09305814134509004,0.08464105977038303,-0.030780556448895834,-0.07065375575247743
ADCYAP1,0.0071963896936952,-0.013488032624791787,0.045172483629134695,0.1739122111497495,0.043245655879272205,0.0055713715919786634
GREM1,,-0.003107533879679585,0.044237591521793095,-0.039112698354219995,-0.031109409954314864,0.004483121963873152
EGF,,0.053090575664282755,0.1307865221438035,0.034216248985269454,0.04404818033004069,0.07763188657953174
VEGFB,-0.03727576355614867,0.04276511182741182,-0.031131332086035576,-0.028399674043240657,-0.019828781641177615,0.057000826327425494
FARP2,0.03351250364582782,0.04437155464955281,0.032772713379640675,0.032288478687987114,0.034416914428166,0.061063342818087354
IHH,,-0.024060847256907828,0.03554386173578502,,-0.017604908201500607,
LAMA2,0.027663590498223933,-0.005627136703282064,0.03331296262457403,0.062387505700880745,-0.000432021707354375,-0.051737720550106094
SERPINC1,,,-0.021769308198970883,,-0.017385732956151947,
NRG1,-0.019006741113307017,0.019368320463992346,-0.029360392568647472,,0.019165751696170668,0.03772393678547159
SPINK1,-0.0479931013927839,0.0638796086699311,-0.0274962264641276,,-0.021370564405437248,-0.012042822327294754
EFEMP2,-0.021207284370422005,0.004580514194401905,-0.024309579189520418,0.04288293481162335,-0.013212666015618456,0.03705185637539255
SELPLG,0.01777944990063179,0.017206226369735542,0.09587362175407285,0.05103739742196715,-0.07168961238579422,0.03620608320477059
GDF6,0.08150587662369983,-0.04176370981647365,0.015591240057045671,,-0.042347879970677606,
HLA-E,0.048371382704792854,-0.009571594525849153,-0.008146676453030853,0.04508701525700866,-0.03373330474914088,-0.0367443920105663
PTN,0.019349892176696235,0.04422655401030712,0.031768115962976434,0.08801181796462643,0.030446415573927774,0.10255196782016736
CD274,-0.03655919060104894,0.08396392639870413,-0.04497323167061578,0.08474383197614604,0.10901821605279187,0.0026383368231390997
CD14,0.08879334790944328,-0.015346348141135838,0.008403706023619421,0.15597421149698804,-0.013189135939837617,0.008222755559677787
SFTPD,,-0.010223254630830203,0.042239242740054965,0.03869694467744703,0.028913991336764155,0.05664208270125053
SLIT1,0.03685841398646329,0.030539219362181475,0.05246858510926135,0.0013524092012447073,0.03409648216338853,0.0430904567935197
CNTF,,,,0.019116499396500813,-0.01782154579430159,
BST1,-0.023929682505075874,0.034755528110757154,0.01917112302160861,2.5787247863250312e-05,0.016104120654753407,0.054467960346576
AGTRAP,-0.006793054495810495,0.032247926716793655,0.02308115098928213,0.05700757693809056,-0.011615187986029497,0.0020545889484103086
LAMC1,-0.0755463448734112,0.002863559192468486,-0.018485038971126303,0.03729288099793023,-0.0013461988736907617,-0.03768728938278043
COL6A3,0.02380508454540252,-0.03724243169989162,-0.015224685903205788,0.023299160204028772,-0.03297532399409892,-0.07809898802799309
FN1,-0.13665350012339877,-0.013210263608642973,-0.09373590873612328,0.05113106855158919,-0.030915916026440053,-0.11596196071824001
MIF,-0.09466712991802696,0.09023948731155634,-0.019944050853970847,0.01066147297075743,0.04088485454129194,-0.023153466982277736
JAG1,-0.08883845742518962,-0.0034418284316621145,0.005445555317694763,0.050772976171931446,-0.014151561309166677,-0.07926437700375989
NID2,0.04902483469119675,-0.07146682360472768,0.016617752363154003,0.07334633288919674,0.024653260627268445,-0.06333420581605925
EFNB1,0.04075458884245139,0.0008711168523504362,0.001925078349071839,0.041819070763714626,0.03459238407440688,-0.009538077041527126
COL4A2,-0.07491040030448684,-0.060635320113976585,-0.013292511471382978,0.043108594494880574,0.0030570801911980923,-0.09293492160379159
SPP1,0.14178475215501848,0.07964714766245258,-0.07853574106292775,0.011738444622909223,0.02280375600683616,-0.04912640010922834
PODXL2,0.15894833016347396,0.0013960179990788885,0.04346814047793942,0.004533635156564706,0.09148737767804904,0.017568383329350658
FGF9,0.018622320870528952,0.022468973409186146,0.06267757529207318,,0.05486171647222234,-0.023420434410665904
ITIH2,,0.0032703404014728303,0.01239930953589278,0.024864156356583515,-0.04185923378946357,-0.0027826596758165198
ADAM10,0.06019833935227705,0.0063225575574120075,-0.026039076987556625,-0.0278044899121946,-0.023796487912273328,0.037596520739832426
CFH,-0.045382246378017306,-0.02101764978265689,0.012340758111140377,0.06522484354875274,-0.023567294313431558,-0.017547554849820797
COL4A5,0.09236358066146493,0.07644265964169929,0.07630709372153595,0.006867362085867698,-0.04255350954240088,0.10608550632812032
LTBP3,-0.012154955563897011,-0.056231296979455545,-0.029483634093955238,0.04404966259495867,-0.01438973828730353,0.009258262644536943
GNB3,0.05329726323256374,0.07062766882290557,0.12712134569685393,-0.041082519123061836,-0.013532233697941685,0.07241883865372173
COL6A2,-0.06833231950696923,0.020431376126294254,-0.057627351700691186,-0.04009067365280472,-0.034074652201337444,-0.10448658863863576
GDF9,0.04235620630624799,0.04398358006961495,0.0628904124316272,-0.0352994953878309,0.05896116043589535,-0.0004928191475695574
NCAM1,0.07976030323309485,-0.08198442853585332,0.034604731313734774,-0.06644162597014745,0.045992914456005646,0.06808138450509214
APOC2,0.07721841434586618,0.020199381055434788,0.06975188968806327,0.04689147636601339,0.0323344257244439,0.00473492214118501
BST2,0.0615989735203583,0.03477395888884202,-0.01492034778295327,0.06994040744879017,-0.019603817878861913,0.07854988466483698
COL5A1,-0.08094129543497823,0.02654916122530825,-0.04597706912687492,0.026154872306127033,0.01584535064171713,-0.05472845173904621
CALM3,0.07023034980769197,-0.0337405319659777,0.06793285480402785,-0.04347783932905512,0.045936055130578766,0.042885450035068814
THBS2,-0.00501697445211826,0.039135690504207114,-0.017770209080559447,0.010780184218643879,-0.041915934840244515,0.039543522790536384
SERPINE2,-0.07301789860464886,0.03782480532002017,0.02044343667859252,-0.016045672782608968,0.006216665253528773,0.018668469032283738
EFNB2,0.0022000203766854355,0.016013144805654602,0.01637136685650508,-0.015017636942484258,0.03250968046517701,-0.04126387655404143
PROK1,-0.004057077489604848,0.1439994433402555,0.010227111961086745,-0.024044558933762082,0.07332692340756349,
MMP9,0.004834316929765301,-0.021911478885472655,-0.00617423344465572,0.042442869499588136,-0.0208007287023572,-0.07333467741766489
NPPA,0.013851381277071324,0.03684220336266267,0.05059312258523068,-0.04058102748616783,0.0008232971156107078,0.019161133557180934
APOB,,,,0.05124711602928414,,-0.020738238199178857
C4B,,,,0.08674816813239136,0.052151254879373075,0.050180606887883464
NTNG2,0.03782561569616143,-0.06935167916086177,-0.009845752563509978,-0.06896219127288283,-0.020434064693634648,0.044668193774920456
LAMA1,0.04498228429723472,0.007210146047586293,0.050558037900088906,0.033928967291906136,-0.06777284677472112,0.03467132028370097
UCN,-0.04308009342141501,0.03098755260834844,0.00826798890809594,-0.012000937105928498,-0.017238210830367327,0.05385423368198803
ARTN,-0.02855633752395044,0.005233853222061379,-0.03786219292667452,0.01307450221084919,0.05086593220454014,0.024562186080316552
PDGFD,0.010145093661936774,-0.028448643375983636,0.08521686256305208,0.12305607598148148,0.0003456218691744282,0.05307378831180935
EDN1,-0.04975299169981947,-0.0241642785055167,-0.02975516401479081,-0.06578307828470953,-0.007719146430825171,-0.011904203962259123
ARPC5,-0.004977521642317483,0.0141012789057464,0.02184259989217565,-0.03721021609012393,0.019126284552501583,-0.012273745498874005
GSTO1,-0.0849960594439621,0.014613131853610382,0.007047074046723822,-0.056762307266088795,-0.007602869630692229,-0.029915626079998044
PROK2,,-0.01597149460450531,-0.024508036053051397,,,0.0036577579696363727
SYK,0.032035363193114404,0.001151883073857455,0.04882343533340559,0.0370051094702584,0.034709344366145055,0.021259563668189776
CD40LG,,,,,,-0.022427001982582823
ST6GAL1,-0.017091904931757176,-0.020103188170967554,0.06673197416506534,0.011407372684775636,0.007254939931841154,0.044338329359312416
WNT3,-0.0006008826102269881,0.058985853086430236,-0.02425411723379237,0.041322613989566895,0.003434861274618071,0.10950716741787987
HSP90B1,-0.019296188427320452,0.018201694124232448,-0.07821200939638319,-0.0693646289560133,-0.0361172084981724,-0.04257818315391693
ZP3,0.015210798979269656,-0.029643734622110576,-0.03468273256375159,0.029793992754547985,-0.029200914273163736,0.06657312409768047
ANGPT4,,,,0.05600787984544147,,
NRG2,-0.027942149375216732,0.021714652236715017,0.008502861921550593,0.05277620538926389,-0.025146005141083942,0.07432258520094277
MELTF,0.0021568987341569717,0.009363752046956471,0.04231735637474138,0.05642920302160714,0.03615325435776563,0.02457388353737877
NLGN1,0.095006896588652,-0.007486318258499273,0.0582870336696033,0.020417967740888516,0.045692911644749715,0.04390346856219841
SLIT3,0.013920540938044778,-0.023892279379298647,0.057855968574820386,-0.033788101607888324,0.04448323829981195,-0.005889312981086056
CCL8,-0.02122845728965702,-0.04560515920954315,-0.018712532897890474,,-0.024960459675374125,-0.04003502700344154
S100A4,0.04300747535640838,0.06741206700082358,0.016160440859826306,0.019382759135200725,-0.03532009197028524,-0.0061681086240418055
TNFSF13B,-0.020160853167783627,-0.03793925141735643,0.014378222784586805,0.005986772365946517,0.06707528149943413,-0.009836700760367774
HSPG2,-0.0520227999448433,-0.03762984735884495,0.021858895346557394,0.04063558497352765,0.011261884252928685,-0.06415232633508015
FAM3C,0.006055459484496208,-0.017574485457719873,0.004948955848304605,0.055656357813654966,-0.005594009441709498,0.04167886337275053
FLT3LG,0.0009495496778662462,-0.008198249975322392,-0.015794622163640536,-0.03787943831192348,0.022923860690592993,0.13593223787614153
A2M,-0.0627774963460039,-0.01442519326745121,0.021292794845420807,0.04712050205571216,-0.00046356864074093603,-0.002474558271890712
VCL,-0.026649141929907357,-0.008570879088428488,-0.019884663962974045,0.03330196593378319,1.4434621991079055e-05,-0.04920416216391985
FGF2,-0.03275146216866265,-0.0036790128990504887,0.06474740786722913,0.013030949803038977,-0.014911508072546277,0.07686870780211716
AGRP,,0.02642979180830168,-0.01866170464646508,,-0.017163926969733963,
CNTN3,,-0.041860208788976776,0.03720595453804804,-0.037702108740339586,0.03637014300828218,
RNASE2,0.044012879508948874,0.036177654643912545,0.039318687860632154,-0.002588206109715243,0.004434316488545609,0.08262844071547781
ADM2,,,,,-0.005206846896442521,0.13556403794928173
GAL,-0.01797376778395264,-0.0021936048865643233,-0.03817479918863704,,0.011332752829262426,-0.021028540416704253
CXCL6,,0.012566995530880205,-0.0004730601238884459,,-0.03828356856862215,-0.038513238825217545
PDGFC,0.05586728969666162,-0.01449113485921214,0.012266971178761738,0.034201511517259565,0.006965636932523625,0.03729231351044002
COL8A2,0.058059797066237255,0.0048634511053965435,-0.02062966915564399,-0.02519157551055757,0.038756974014786734,0.06412999222361636
SPON2,-0.03730815123562083,-0.0576737901315742,0.00743989822817293,0.012593998921442228,0.02382092874569318,-0.05331178452596092
LCN2,,-0.040031855337079404,-0.039293980118838154,,,
SEMA3D,0.08520948778511779,,,-0.05338447202224047,,
BMP6,,0.057837960232334326,0.029561042452517006,0.06890350627790913,0.017968617855600815,-0.02547504512114381
TIMP2,0.06783205014337092,0.03307028749259042,-0.036993081669236025,0.03370420255725622,-0.003183999909427558,0.022128448841063332
EFNA1,0.06464534117413819,0.010561180211287704,-0.03500847319225964,-0.0033696231447586877,-0.02440528100094416,0.02391622887514435
S100A12,,-0.02026650729007145,,0.17065616751182852,,-0.02322819812314597
TFPI,-0.06066931159514274,-0.04196304427259677,0.03260355550770154,0.0427940747379062,-0.008919913359312704,-0.05559539386728452
GPC3,0.06947937816245259,0.005148198579008817,0.1081184479488052,0.008707372238212616,-0.032775558835102955,0.09632834073718356
NMU,-0.02580397350942956,-0.00917108977550848,0.06493450852591436,,0.011388182027049172,0.02147568271433987
SCGB3A2,,-0.0033870757150560524,-0.008815661515849714,,0.051407231337336684,0.01567300347750395
LAMB3,-0.012064213879600777,0.013533124235016786,0.009589211700689146,0.0031833548760260505,-0.02778850895010032,0.062282229016843785
LGALS9,0.13399062676608003,0.013918050296046817,0.04115958247903917,0.005743520146067102,-0.014431125968200153,0.025940376270352387
VIM,-0.12757761310400975,0.10277850529181991,-0.09717107384945349,0.058895625660244366,-0.019969859712512927,0.021182513560475458
PLAU,-0.043335233103333315,5.6447905993102335e-05,0.046477042288759506,0.04764882177051702,0.024682672259176218,0.023353746382565276
TGFB3,-0.03691436592547723,0.00037571279209147417,-0.010605704020412282,0.047311963218969,-0.02846798279551477,-0.08010536956124642
APLN,-0.035270566628287744,0.00984894957080237,-0.022771556878327315,0.07417719182621478,0.048884637482447105,-0.10633177551240607
SHANK2,0.006041438580048464,-0.0658515998844536,0.1105520999280195,0.05406583081368907,0.0654468500990425,0.019809140002592856
LTF,-0.031041757911149666,0.04631601466881478,-0.03063599952622954,-0.08362816283974765,1.398273600238909e-06,0.0219844621054299
PYY,,0.03812076401003121,0.02061415760120932,,,0.02348585571289064
PENK,,,,0.04146305972924033,-0.023124880715577813,-0.02524929627476683
CTF1,-0.041445899384525205,0.0029136448629935546,-0.005083985735304821,-0.03433198587386124,0.055045752351827966,0.1270390751499661
COL3A1,0.059803781344985575,-0.03614971571877093,-0.03049708965479548,0.04740395704268299,-0.00584909832516612,-0.08889559768868913
S100A10,-0.1552494649654723,0.12190491896046814,-0.07609512914639993,-0.05113287275553734,0.026807986312040358,-0.016816610191413197
FGF13,-0.04888148846223672,0.01561946059482397,0.052363238008500235,-0.023336024967104053,0.04995453419517403,0.06308319924382431
SEMA4A,0.010669405035970437,-0.026724438663777952,0.06962400692433472,-0.03700571924413687,-0.0001158165014165587,0.06214488512323599
EFNA4,0.06262802321748948,0.002705304163435356,0.07290089317629625,0.05162569593027157,-0.022868305245490866,0.04606850131793597
HSPA8,-0.012728518024269666,-0.05030630442656651,0.021749677349035157,-0.04139611103295403,0.05693396996395467,-0.01273056252999731
NPB,-0.021228458085665116,0.00935524143076544,0.010542523115006681,-0.046916315464987986,0.05342003449902278,0.044963638157555524
ULBP1,,-0.024712598157499627,-0.022800502331705656,,-0.01718534021838109,0.03140826085265612
SEMA3E,0.04084411204387002,-0.004366394532602567,0.04375387640679827,0.0008656363288840546,0.03622655855163208,0.02057804657558164
FGF3,,0.04933696914666866,0.11952154735388366,,-0.017333696346895848,
ADAM9,-0.00501821509927394,0.10784186270837703,-0.03926778876451093,0.04955529399732248,0.020918675596019575,0.01912333653155378
ASIP,-0.02325419770500333,0.011889987476299076,0.1536364257259466,-0.07317825587123546,0.028224776140620883,0.03409276862394393
IBSP,0.08870429561485274,0.05402015100437163,0.04351417143523212,-0.03028999678805688,0.008952668095830514,-0.07070158323595499
MMP12,,,,,-0.016248132686890782,
FAT4,-0.03347555928325313,-0.006155308843574296,0.017887391524640753,-0.03201568910042813,0.049921983758247516,0.037355461493292434
MDK,-0.020920942251927185,-0.011894944225083774,0.09062849084479599,0.013330767358624564,0.05002180900616871,0.027570427616424285
