,UKF243,UKF260,UKF266,UKF269,UKF304,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LRPAP1,0.010948039462647028,-0.033840579434700424,0.027139342369966058,0.04024124861333466,0.04925947536013033,0.0012293680029611027,0.03554894665558559,0.09084156241075747,0.03637899097880985,0.0020652083788881585,0.027473924708494312,-0.02706266507368677
NID1,-0.010510666430495448,0.017228232453676714,0.03455054517398856,0.07176825865471462,0.010615323895454542,0.06220936525031258,0.1289532687252955,-0.0006940714137235798,-0.05249399702715091,-0.0006205245993331772,0.034552462159211664,0.05699235950297279
MST1,0.012869414911967265,0.038489982152896875,0.10326052273666424,0.11310871591026941,0.0639107745905668,0.02210276463189263,-0.06775177398649175,0.0945902822118482,0.11147335897573846,0.03257914583034045,0.047233816520716704,0.06901857403008803
CCL14,,,,,,-0.022852898389325367,,,,,,
IL13,,,,0.013644543759448239,,,,,,,,
DCN,-0.032107029183796106,-0.019740511461775793,-0.04443867847516674,0.12286237295859344,-0.0054776798252412365,-0.03409898187879189,0.0833640861723224,0.04732069302133761,-0.013706638438891075,0.04137213102461443,0.06642688029338091,-0.029117093851911195
IGFL2,,,,,,,,,0.016304127149361775,,-0.05632119448345146,
COL7A1,-0.010134328629566461,0.0016626665971590864,0.14578821189066865,0.051972154531964465,0.014740152757498853,-0.0608173090033448,0.033439840960744906,0.03718029873528126,-0.05326960827801165,-0.015699128490295432,0.06334909209707687,0.09778325588178681
CALR,-0.03760242634365775,-0.05848261729670335,0.09475027603939916,0.03338683114913172,-0.014334080274896844,-0.06627083776236853,-0.003748221474282133,0.0007246149587720842,-0.15840437027718787,-0.12077298819915205,0.09418562263299828,0.0012728151442800786
PIGA,0.04918577082359371,-0.036410751614822726,0.2062370038775917,-0.04988108400828308,-0.033020705270920644,-0.007651683792190907,-0.0028490380542885788,0.07121129459010285,-0.03938213035301746,-0.030874309055427852,0.025935359510804133,0.05098927705511974
CD200,0.0933111370208653,0.005290745441689036,-0.032945635514839165,0.01827919921358835,0.051553899331846974,0.011744930600308867,0.08988072714628438,0.05255152441451263,0.08387181632306974,0.0847645254052978,0.06707751028295794,-0.00790412852734224
GRP,,,-0.021725134955451118,,-0.020264134511928267,,-0.04411500511952819,,-0.018653079552861353,-0.027661103440534886,0.05725190869759738,-0.0021651811725171208
CDH1,,,0.03712295466346267,0.07327260130416911,-0.03365772970585062,,-0.03909631856027054,-0.04083941790868419,0.09444608024424335,0.016576973802889822,-0.002927263505152038,0.06644677220166323
LPL,0.11624716291201835,0.08788379220482051,0.15664998167430846,0.05768943262452361,0.0749711081893377,-0.011066314425517337,-0.026488029540018637,0.12662460881777252,0.17465856635257587,-0.01795915473437753,0.030088009651252086,0.03672807257326283
SEMA5A,0.011159508184001079,0.08893139932656674,0.06480292399636045,-0.0011281451009218053,-0.037693122316989194,-0.051943251732642505,0.00456658772196695,-0.012285749554174509,0.06931762577150889,-0.07212344343396392,-0.0063173151815196825,0.016156071882232073
SEMA7A,-0.05240314879722377,0.040215235526433836,0.03500115165063383,0.0350164129726137,-0.060160849579817786,0.035165476927563825,0.05772884697369744,0.003651564428069888,0.03671596466234007,0.021840760614324176,0.03768399455826973,-0.03908002318229315
SEMA4G,0.01752235290819742,-0.01727343216025285,0.0445444912906076,0.02702692714015434,0.10049065995538366,-0.024400370338294845,-0.032471187898661234,0.027673660923817515,0.019966650787868603,0.07371132506242602,0.048947333606679085,0.03463132801601828
SEMA3B,0.05357049759032236,0.058916116587141396,0.02816362012087159,-0.004997615861651169,-0.02964084231140987,-0.037525289195924634,-0.05181894126050934,0.10052148357658675,0.05768284658153505,-0.029943636408277054,0.05335787823633009,-0.009396590334738915
RPH3A,0.001833737606157528,0.023994860499345242,-0.038195909030778054,-0.029140447440431635,0.018151560103595664,,0.019305505480369134,0.09600437224894064,0.05280598106811817,0.014832228769651746,0.0255390556581625,0.0013319630819798936
JAG2,-0.06128919787377608,0.023627191189768477,-0.05330067407988576,0.03783053495277636,0.08458796366078893,0.03253397588890914,0.018446786825139755,0.046004128764559886,0.06818216426368803,0.07250955360801183,0.017444229239032244,0.0632665288393016
CGN,-0.04631857263645792,0.020418696832675047,0.04398543232533393,-0.036617437362051496,-0.03726209519845522,,-0.012612646066521353,0.06829323997408497,0.055429313106182064,-0.010399517544574927,0.07528523708654955,0.0506432563754063
GDF15,-0.037288957540017785,-0.011465600061067314,0.02325798478605962,0.04203006929517952,0.01305315124409609,-0.0016721794312940363,0.020892938065982195,0.03164295076649402,-0.04003055793064571,0.02113491360396371,0.08626027988372181,0.06103566121400051
SEMA4F,-0.013215016240043754,-0.018875863183836734,0.004028041450553855,-0.05129343065740865,0.001240608993889662,0.0554469742816845,0.04439772170157219,0.08741389147401474,0.059507983235665536,0.05217459403780513,0.031134966620257755,0.01673866511133375
NXPH1,-0.04824378775804652,-0.03445635104353757,0.03257467947982282,-0.007961680876954768,-0.014533857732570212,,-0.05297850553372787,0.05771590973674176,0.1342142653827079,-0.06595358076114027,-0.02855150128675948,0.02183180881963619
ARF1,-0.018418013427907762,0.000116227464206231,0.010378874614603597,-0.06105087435230412,0.0028918855110159343,0.013803770753358938,0.036409599240321965,0.033280465425325936,0.020364158586837832,-0.033872445031426356,0.05489447330054431,0.012347251421008303
DSC3,,,,,,0.016177199956783465,,,,,0.0781487451684177,
EBI3,0.002696093727870903,0.004998905159202844,0.02708277335123981,-0.02401467671242031,-0.07384543912982969,0.04625213716308928,-0.036457204586707107,0.02899852923232539,0.045621552039245575,0.0002085192383018597,0.04562111487877349,-0.02119340569389422
TIMP1,-0.0324000263676981,-0.06684263545404862,0.019196138624547898,0.11860682985294424,-0.06249713576024967,-0.046720912549132784,0.06001761909571111,-0.05682853184648051,-0.17072446846235373,-0.01881518509453475,0.08268097195131383,0.006848736448474573
SEMA3C,-0.011337151867231582,0.05704769422716699,-0.05559773930677558,0.03742197390331563,-0.002792753219041948,0.04219659503887062,0.05754557209177474,0.06000644449135135,0.0031388118901340975,0.09348553646962308,0.10663076761570839,0.01741050554027021
GNRH2,,,,,,,,,,,-0.023099108340116237,
GAS6,-0.05031977397844901,0.057164354163196124,0.07660753334555571,0.045031327836575485,-0.0212513590726026,-0.009499902738342381,-0.06493129771713373,0.0002831354623719193,-0.02815969399987338,0.04928168217857117,-0.000781099499163799,0.034611696661125915
MEPE,-0.02391372848204863,-0.05591065583875236,-0.00042957765527449894,-0.02196132781769437,0.02637413451541492,,-0.03015159212447479,0.0011313869732281138,0.07069199129698278,0.032264571517550626,-0.029455745630801725,0.0012851529452496126
SERPINE1,0.014801496034005351,-0.07347064625321154,-0.04446225663869345,0.007417181991456916,-0.03494208416577735,-0.021049674381813224,0.023338286823047335,-0.09589684996415972,-0.11637130466288984,-0.008597605041943599,-0.029429047191970686,0.06216626913334468
RSPO2,-0.04808530372768721,0.007011263867068886,-0.0397381241288967,-0.03389807144685237,0.026110854656614568,,,-0.013476526765939264,-0.01788097942198381,-0.010969889571430243,-0.040449411170468436,0.023072791590572544
SHBG,0.001996740091016593,0.021835591536445768,-0.01793288209236612,0.01029067646361413,-0.018611275578013974,,-0.001781138733971066,0.02197687718467296,0.019184579455544467,-0.01230019844496317,-0.044690821116082476,-0.049128772331400665
LGALS3BP,0.017261030098994955,0.07517466066296861,0.07600799471318613,0.030015425088355755,-0.03772838528449799,-0.024404044456521702,-0.0784409105158396,0.004089229396987506,-0.08572255362916563,-0.023225902966845756,0.04643004929611271,0.08339193716107733
LAMB1,0.0651518276024638,0.0033386130599115014,0.02560622474142152,0.1425337060067199,0.04396133329104449,0.056276169424461564,0.0811960728314231,0.020017951270821906,-0.025200473955968465,-0.02917241571698417,0.061824195276604384,0.02817706346010485
SPTBN2,-0.008728556238706015,0.03596974589653844,0.05003340450503917,-0.010983265387133633,0.05579008279948903,0.008962097488513055,-0.053766342765634315,0.07398512196221385,0.08886303267393203,0.07411112559063095,0.0026204691712232195,0.01598572446291611
COL1A2,0.010625817068225055,-0.03888776181668821,-0.00962128967618105,0.07691851029569047,0.06756196636144819,-0.09285538001995684,0.09636953325620695,0.030115620582682738,-0.10113124721488675,0.02254882178734945,0.05727177421183939,0.012758770257553656
DEFB1,,0.03649434407723297,,,,,,,,,0.06678706546775143,-0.03378683362188596
WNT11,,,,-0.013593903686141042,,-0.020879893386788383,,0.035057354269274324,0.009997732951671168,0.021218575352961205,0.09277107522199146,0.0347237394503772
LGALS1,-0.006101522563711988,-0.10416496929071087,-0.05688125662091747,0.09957121638319197,-0.016329795036489885,-0.09883883119733157,0.06577274757694677,-0.07623295268181912,-0.14063712689870667,-0.08824785323042451,0.036146366326917846,0.031067589072509002
BCAN,0.007468650818374079,0.16748547245188364,0.05583738652534296,0.0024105729917682996,0.05356183888917113,-0.02106619928878271,-0.038035822720904174,0.05913131727439969,0.16985414409552949,-0.0479592635818249,0.0017470458631280304,-0.031943435107464835
ANOS1,0.06748353268590515,0.09886940955377704,0.11423548501448046,0.059597858056922776,0.0011305530871438681,0.02866451027286347,0.09001270596211054,0.05242138607403634,0.07064245841537695,0.07340879360535274,0.030467597188358873,-0.008020395600005083
EDA,-0.03564746826533722,-0.0410845718602346,-0.030734528209249008,-0.01625373254538158,-0.022773121016848846,-0.02197605602541941,-0.03909630651664815,0.10330201576439192,0.04853726392287417,-0.011001909125438348,0.06337311614678148,-0.033910154235552104
FGF22,-0.036236740569539495,0.03211613862114099,0.042780273255894,-0.01246060141552332,-0.03927165102063598,,,0.047582796907114346,-0.004617394522317682,-0.010288828703478269,-0.008967178395330788,0.03160532817421517
SHANK1,,,-0.01419497487352273,-0.011855470844046779,0.02421392053110612,,,0.16567158682695945,0.08614887001840822,-0.013541857605585737,0.007380285094513153,0.02485826736122131
NPVF,,,,,,,,-0.030614706760771226,-0.02877503840647089,,,
RAET1G,,,,,,,,,,,-0.026579115385314957,0.09525302204410033
TGFB1,0.06515347957355,0.053505257825012524,,-0.012699252901690331,-0.040475893825858915,-0.02089062681780598,0.010439771221380912,0.028852008154332396,-0.0711069657362281,-0.0171338420099545,0.08705152455948956,0.0036786721742285704
MSTN,-0.016830825252424922,0.08531838880466311,-0.005154968933568811,-0.0043767449830638796,,,0.08407768767944304,-0.009441618019049329,-0.013128853678137403,0.014563633741654173,-0.034466957358491424,-0.03777398702157922
WNT4,-0.026312184854846887,-0.03905530140462022,-0.003346334358111045,0.0959825580700673,-0.028756847839549737,,-0.03348029322676914,0.10759849552783578,0.08513425668588115,0.04232945334820403,0.061432501188822944,0.031846728505505115
TNFSF4,0.054881439478165504,-0.02533955746519353,-0.01732883878751441,0.06510399684049854,0.006006568124878061,0.0079778279863796,-0.019333217770966794,0.05002254017340901,0.04345986643724144,0.09103335321028178,0.14722328306566645,0.008126764307079804
NTN1,-0.02792303609759346,0.08342888575389572,0.06412434959378316,0.05445791269445176,-0.06628940026402488,-0.02535681123111118,0.03991298639661164,0.021331326244161616,0.11846446298230008,-0.030238699815524333,0.012039655624648416,0.03687699690137831
CXCL12,-0.06252115953042063,-0.008351642743982507,-0.049170649578723975,0.04880509835778114,-0.018186529095830267,-0.043275690043269865,0.015710574673388933,0.04132546430125407,-0.08025498104302484,-0.007934419197518068,0.0723933036842436,0.06699971541345041
GNRH1,-0.030609035691680695,0.05441512389113853,-0.01444024769795887,0.01232999526306525,0.08116041067804027,0.032828112497193744,-0.04210635144720422,-0.057131183890637476,-0.007155957301389139,-0.02645857472163169,0.08701052674637962,0.015428879353339718
FGF8,,,0.05315131389392815,,,,,0.06497667612111112,0.09853056893674805,0.02146486234893859,,
RIMS1,-0.04124036060638632,-0.017649262767539878,-0.03408118859478381,0.026467377099699246,0.03749249601305628,,-0.03815587408437446,0.05995491188130932,0.01392349860327013,0.055983877287046326,-0.007930523259714523,0.003870961745808338
FGF14,0.052583569043713925,0.09671812313441341,-0.04162671505989565,-0.03650886859587442,-0.005014494521578539,,0.02522141796786599,-0.006679889723266327,0.0897945135182124,-0.027631720805249376,0.08289204175292257,0.05629208073967209
IGF1,-0.044169063515745906,-0.003421862299811778,-0.03252485529251822,0.011705156885234873,0.059643580109326744,-0.042305894210170114,-0.011986782386998282,0.09995601120129327,0.032725707767094776,0.0233945059317444,0.08693573180493017,0.03968375712268023
TNFSF10,0.000494319325374456,0.003475725111492638,-0.004775614531900547,0.011123234516000478,-0.05846950926320312,-0.035705436483562544,-0.024302533181208275,0.012073049788416541,0.025045845280395468,-0.024946689770538058,0.045239399315296726,0.05115591800754121
GDF5,-0.04949940451628533,-0.039361476157890034,0.05205287968407154,-0.021961341090343842,0.05302401446387435,0.01245393010882386,,0.0878895147379988,0.12959337860629283,-0.06459211860609365,0.0517172795989776,0.053104862367337156
CHAD,,0.0620620743460816,0.024596771500441043,,,,,-0.03942840596162505,0.02350660623381585,-0.01715415490385288,,
RGMA,0.1087547239905212,0.07592648303856801,0.053552228552825834,0.06437711978899179,-0.054774285784304315,0.02382712674266621,-0.07881873548401927,0.07702045070513731,0.09614372026720357,6.637550404529461e-05,-0.0006640099326845043,0.039557490015248706
WNT16,-0.0377723885671185,-0.025870356288086382,-0.01945797876877931,-0.03565961076757779,-0.02875685032339892,0.01049655524396536,,,,0.013539242287610767,0.08522601252055936,-0.01633927592039661
CX3CL1,-0.01934097984042652,0.06455749017454969,-0.0075974377858717915,0.01846164673126971,0.023793519226480472,0.061920498081145456,0.058723963104066836,0.054892635663460795,0.03892324981430816,-0.02189295053996808,0.037954539555140304,0.01586809659045949
FGF1,0.03644858810352377,0.01317490274200149,-0.02465657967936269,0.007869456357571554,-0.08014388470540333,-0.031055367834141933,-0.047033845309056486,0.029913380955247468,0.07006890841444244,0.033737111406884096,-0.0323781929651093,-0.04803872629573815
ALOX5AP,0.07610514591480516,-0.054651030581929834,0.083486687347346,0.07105728291894464,-0.012019068358868616,0.07359004933972607,0.003055475712077335,0.05572931452843018,-0.10140789300702445,-0.020229972764940866,-0.055020496066646774,0.06599505880819809
IL1RN,-0.05175254946094276,-0.0637949017036606,-0.01982221652455375,-0.0126561742136879,-0.037888865619357996,0.03240885110445049,,-0.03146596156246523,-0.04618943601664455,0.031690183340855486,-0.046853857801898796,-0.0497822750159526
PCSK9,,,,,,0.08396051244664089,,-0.010214627521447165,0.08043978874871711,0.014044238442946222,,
NPW,-0.057513651167176036,-0.030548149801572135,0.05047187749717212,,,-0.02161630619931567,0.009021807492822097,-0.03938518084545957,-0.02534373019449302,0.023068963666387263,0.07114796245555403,0.007551970433401873
CXCL9,-0.03464760423619994,0.08566439985170281,,-0.015306913541431596,-0.01917692162780005,0.02729638433428985,0.05870064794850658,,,,0.05788070631903382,-0.06184495686142118
ANGPTL4,0.07529191337655139,-0.11792974965293997,-0.003687396238597217,-0.014462872213569173,0.012854277986841809,-0.008508859944669822,0.02416104187706041,-0.058571878980761986,-0.12412228065631646,-0.07132724733141367,0.06285658480989961,0.08577324704394694
CCL11,,,,,,0.04854827039931611,,,,,,
UCN2,,,,0.014681899091144947,,0.00040994276332800546,,-0.04617413249041053,-0.0371826811048061,0.07754004416689002,,
OBP2A,,,,,,-0.017435676147899492,-0.0327662100001806,,,,0.01119316147484824,
COL4A3,-0.036431466747885555,0.08476519620873867,,,,,,,-0.024142782598652667,0.08264679754368946,0.005056724770676957,-0.033486093915932665
NRG3,-0.03701079456812341,0.02355431023676303,-0.048684902525965176,-0.018820643119674296,-0.005459269710842765,,-0.017660660238808856,-0.01948780962879355,0.07099176406189726,0.028960306045175067,-0.007977749540438527,0.028869514319553473
IL23A,-0.014905796858429798,-0.02478477787728809,,-0.01640661903790822,,,0.019421210724442285,-0.02670403646600931,0.03907388414493483,,-0.03456474076597886,-0.03750152482173204
COLQ,-0.03236046017677284,0.0365375600238544,0.07915934577809844,0.03075449156623644,-0.041936246344212724,0.02476507888422732,-0.037518171039995926,0.07114742728719706,0.06601737364256456,-0.0016884646694711744,-0.03162230910508019,0.06088552980506499
SCGB1A1,,,,,,,,,0.026410883900450457,0.00034501767348130006,,
TNFSF12,-0.024992906451784782,0.04579739110741955,0.007076006526416092,0.04344064240236299,-0.0008350777507073606,-0.035505468808606624,0.03194801615306933,0.023052563986956518,0.04461662309030525,0.049975728132360515,0.06035784274017366,0.010847429250532557
DKK2,-0.03662538858714612,0.03545351848513703,-0.02831991571550242,0.008532323186296167,0.02931686957013554,0.021459640471780464,,0.011647445702540312,,0.030815248278013668,0.00986049809687845,-0.004521811541640771
FYN,0.03046066166682876,0.03574134376435767,0.0446605284024626,0.05467351942789912,-0.11612148722857141,-0.021423182488636502,0.05456349877355972,0.0683738325976394,0.11880244393607142,-0.018046018338507552,0.019663000503697046,0.07072445944956904
ACE,0.04944377039848237,0.07288091501601258,-0.020054647993468625,0.015935514090744774,-0.05238498167184608,0.03806647015069654,0.05390201905390281,0.06394889668765945,0.07497710743914172,0.025968530664491056,0.0728941014101795,0.039999382671758725
IL18,-0.023996628967206227,0.044953434580661006,0.02387205210494002,0.0699329349237985,0.03705571296483962,0.045384822516023104,0.020366005890533622,0.05360637289801543,0.05447192273456274,0.026751375725657268,0.04520023337147907,-0.0449305278382593
PPBP,,-0.027070361677402677,,,,-0.016294342255185036,,-0.032696524565276025,-0.03611629781086351,,,-0.03130885610093122
CCL27,-0.05240316814670234,-0.020492150061386234,,0.01728421870171233,-0.02347822797984399,,0.19479960936891363,0.09990573882146127,0.010899033434745317,-0.0026959230948013636,-0.009510797010244706,0.036951495959881314
SERPING1,0.07437828900298703,-0.040214216896023426,0.021949777994412705,0.08685077976261421,-0.07939648701727577,0.07912603411707003,0.0023034522234925254,0.006697402699783212,-0.03715125544467818,0.028422585653432666,0.017373464484201056,0.09609036040479271
AZGP1,-0.05379197649836041,0.09434178593366412,0.013249271545202425,-0.047728595510005765,-0.05669728631784934,,-0.06172623775120562,0.05787179486927004,0.021616969288224867,0.0013066765681063331,0.0883186550905158,0.00807086083884984
INHA,-0.002869627320653669,-0.024010729540691642,0.14572054986123056,-0.006449276529692776,0.051400355675437846,-0.029983131579912906,,0.07463013216772897,0.0576839208180192,-0.005534025458061901,-0.00048576128663852647,-0.029294818984000034
SEMA3G,0.05434802828027899,0.04003467199959906,-0.02309496815702498,0.06443185187757232,0.03363973618186609,-0.008243392547262793,0.022193422853234494,,,-0.05628398403683666,0.026595790153705362,-0.010319438730772503
OXT,,,,,,,,,,-0.032869351906014886,,
COL6A1,0.08463494352519434,-0.03212230177516252,0.04280282463930915,0.06164226130036974,-0.053143737193688215,-0.07329243349533761,0.07020476725602609,-0.008716009437088687,-0.13101811792433643,-0.05840095739126704,0.06052908553778369,0.028114837120744186
FGF17,0.07262221672443997,-0.04092408923118219,-0.027655308890624685,-0.019752039792635116,-0.00011159908531375887,-0.018510633747094888,,-0.017775017186458183,0.1392756543025966,0.012643067882179353,-0.02281106781362558,-0.025796595508731514
TNFSF8,0.10544782924052006,-0.0270703546606003,,-0.012656174321808471,,,-0.036871265504740805,-0.011304076617019555,-0.0334206928343018,0.03775534230601396,0.08530046993386463,-0.020556302352089856
FGF20,,0.007248202940024437,-0.017328844258232997,0.05392243026781424,0.03326264092952383,,0.029428406138398748,0.04180305416251515,0.008716871766763792,-0.025321462322554226,0.027522186691888603,0.05476063315878893
ICAM3,-0.07800918942713962,0.0375308889146895,0.04417447862294487,0.12227634009525282,-0.03504767353826329,0.013683713334932325,0.04191656178023045,0.08243459284515275,0.07823931681875025,0.08263384129316974,0.10685007068356087,0.008605281386438242
LAMA4,0.044309730665170535,-0.005728348254162351,0.10014560811420722,0.07339692932256679,-0.032193600998548476,0.007437666458209372,0.13068163273281574,0.01982348072627447,-0.04156514116475404,-0.0232858793479592,0.03393417440788908,0.05114381190450666
INHBE,0.014293392090443245,,,,,-0.021434369445238098,,,,,,
DLL4,-0.04016980106681574,0.03580699386854609,-0.03768986512401888,0.06879555369712308,-0.026754634186788962,0.04663442909136809,0.08847387234669993,0.03152314905366771,0.007124141637820639,0.0724342993386844,0.05437674433715231,0.04718999467461032
SEMA3A,0.0014965537219676008,0.014176721057396646,-0.01840316491495911,0.011686494075562742,0.07749534619817668,0.056975004211545624,0.031516865069415374,0.10769043894796841,0.08260634044319497,0.10026123400776092,-0.005876264366542268,0.06636888973331664
RLN2,,0.02753905962563282,0.015572754402554458,-0.016253730449982805,-0.02483455793785385,,,0.06574339574580648,,-0.008112863929062084,-0.026326531477678664,-0.030661268518947182
C5,0.03931487861115817,0.022667283645194217,0.0786229733274931,0.016814957958627592,-0.024731257049570105,-0.01365281806074502,0.018478472963659148,0.17537261280487096,0.054398519372037914,-0.04631394966727675,0.06375950682109656,0.052388754665268586
COMP,,,,,,-0.02531916123512799,,,,,-0.007048789245822401,
EDN2,0.023340670864765947,-0.03560204190208334,,0.11406387898093215,,0.005181738048119352,,,,,,
C1QA,-0.09190755977194065,0.09112363026207264,0.049667979455505724,0.06545724502607385,-0.061420387265547646,0.024885438079927963,-0.060616275823499086,0.08314158732217115,-0.009547253891515685,-0.0011932903710418935,0.03675357963321807,-0.010682378717670998
UTS2B,-0.019668774247903843,-0.017491349066475155,0.05735839960507702,,,,,,,,-0.028050867296865636,
COL9A3,-0.01948047522038673,0.022184511559625596,0.1151227258143289,0.029802919943050094,-0.017295729344624002,0.1009889578187111,0.025541004263018086,0.1124940163642409,0.05646755888654473,-0.05730792605984801,0.09557823527783402,0.04138087737739316
DLK1,,-0.02418225763352714,0.009028527771960702,,,0.04312170016582762,-0.05976383236741947,,,,,0.022197825152359782
HGF,-0.05058138669229091,-0.02420905468837485,-0.006973962791809032,0.02170447652349487,-0.040445510457599004,0.004810553560210101,0.013327487612315817,-0.035480800079856795,0.007127528334634486,0.024728219985621115,0.021018799337228694,-0.06555120825384422
GIP,,,,,,-0.022505869132970334,,,,,,
P4HB,-0.06330757164799047,-0.03834376062878173,0.0585860830343147,0.06412282529500322,-0.03001072993374735,-0.07173147334041313,0.1258669877015797,-0.058124831706699014,-0.1527483568766058,-0.10297714610420657,0.08165231173000305,0.03821587473616509
ADCYAP1,,0.02983918356089492,-0.011352910760140418,0.04606418375150929,-0.035249725293873574,,0.16637147956223022,0.039165077505882946,0.028902146028879805,0.040290402245192564,-0.0403315837380548,-0.06318553933333146
GREM1,-0.01966876205320796,-0.03382031180818038,0.04040889745084651,-0.0388679950611096,-0.07407673941730568,-0.055540377768539394,0.041819944835348205,0.012457080756432561,0.012333612782350052,-0.005989126379461376,0.08376576887650669,0.07792702431149966
EGF,0.10070194561768336,0.05410352153530501,-0.02425085396778521,-0.008017996246935381,0.013335407705841518,-0.022153926233979642,-0.0273175569136577,0.00012024072403200324,-0.029129643597080365,0.04364385917323616,-0.017282956856940614,0.05394115003342009
VEGFB,0.09605928550176084,-0.052664229931759676,0.04255290278098513,0.011408622373038088,-0.02013071733279286,-0.03550472343949846,-0.06752385904382438,-0.020432987138941965,-0.04268571039835777,-0.003011186637515191,-0.01219244695941563,-0.025449884490372974
FARP2,0.043152503502477825,0.04812046132486603,0.07689754590368082,0.046743331739889336,-0.06516807278698657,0.059634071736938354,0.0077209837836611775,0.0508719590816798,0.0629432810510714,-0.014264989403428546,0.05618865738164727,0.055517503682945044
BMP3,,,-0.02364207253705854,,-0.021045485262460906,,,,,,,
IHH,,,,,,,,0.07942892222708625,-0.024163215532703734,-0.004084968401548648,,
LAMA2,-0.01859571117096188,0.013380334956255348,-0.004015201255830157,0.09303309760587804,0.013500543629688076,0.030238250202927905,-0.04882015492884056,0.05977723133029567,0.03290605992262146,0.0532845669647774,0.06629561281165644,-0.02384849514530101
SERPINC1,,,,,,,,,-0.02912964591440774,-0.03739803781744776,,
NRG1,-0.03403634279139825,-0.034353208961191206,-0.03290177341565293,0.026816073069851544,-0.027359233026285654,-0.03404342325572868,-0.02689077946517955,0.09254291176644948,0.05430379876320458,0.005440747982744203,0.0444502636611858,0.13956108867710618
SPINK1,-0.046155653191791955,-0.04840943942409164,,,,-0.028877823876218865,,-0.05410320671631369,-0.06361262313490454,-0.04596971423813006,-0.03669811202138388,-0.022097183046470854
EFEMP2,0.08662661059799319,-0.01745845641633036,-0.016661765401458084,0.07769803830739463,-0.05070617745846488,-0.00012952664038842198,0.07541118669155912,0.03168505269492709,-0.0406493393128372,0.005173478518523102,0.07867362657205142,0.07555093242883852
SELPLG,-0.009352059581680248,-0.006228411957062346,-0.0017318389296221317,0.05627249846780892,-0.04849844606451259,0.014231415329157521,-0.012014178116989127,0.059439103840732026,0.01095506098624423,-0.01172026706004853,0.06181779766796887,-0.020887326314661833
GDF6,-0.023064673605284605,,0.055740686438164815,-0.016253732203275605,,,,-0.04088090772855273,-0.003691087767867475,0.050039555287739665,,
HLA-E,-0.047698814102751896,0.028037819290564946,-0.030985074264106394,0.10445373242216502,-0.02208787382026826,0.07837750419747036,0.00365090517985373,-0.025168291285277096,-0.11355589004197537,-0.05268899106471517,0.06675770792185724,-0.07036680253277385
PTN,0.06692968178658967,0.1189992920670896,0.10008572128830928,0.027846465661682186,-0.12679255876407777,-0.01871951605553749,-0.030151872503871937,0.05934887286452392,0.07784635305400575,-0.08262956551219883,0.023661786010927516,0.05389854441384412
CD274,-0.014556158668534117,0.056943997832164146,0.012138569490969623,0.023690483480437254,-0.02017760775128284,0.01860806383941324,0.011371466215655338,0.059215020774126326,0.043421371532019186,0.018472927504339553,0.0036448723335765296,-0.0005522927002820982
CD14,-0.07479756914886251,0.023476137956822674,0.07392496199843371,0.046828286392299766,-0.06655176014395923,0.045918880016580406,-0.004162900572346056,0.06488331441319124,-0.0447669731544166,-0.024684317835477733,0.02692522273683271,-0.04184802554149305
SFTPD,-0.025005154022133633,-0.03040070422607956,0.009297897025454681,,,,0.12151192529042684,-0.03246145756840751,0.15157904239173575,0.026893078273843636,0.04215279683013906,0.05989287779615995
SLIT1,0.03509723298256191,0.08061583424211319,0.08366704652972573,0.05529812190013911,0.022331149542388816,-0.020118860087737393,0.02264630842257773,-0.028718603354840264,-0.004417976144733492,0.017256402337644708,-0.015800257962578466,0.0071418142720589195
LPA,,,0.08321957604392598,,,,,,,,,
CNTF,,-0.02707035713130474,,-0.017005531780564243,-0.033657743532061295,,,,,-0.01801088770559138,,
BST1,-0.0082976824140149,-0.027885626372403098,-0.024400948870325196,0.08381884232787827,0.04693510391554055,0.09766256744116325,-0.05285125617888855,0.09665179946777223,0.08901799188682084,0.05082671728329853,0.03356567515582062,0.08906825703053223
AGTRAP,-0.017691741105432444,0.06688638625430955,0.04690273089076714,0.07067110861903485,0.01570718390588288,-0.007238381669578569,-0.07020826926259607,0.0747416071995156,-0.01783068856964015,0.07705943439444941,-0.0005246935883227687,0.04530241977412596
LAMC1,0.0425794458735549,-0.010478189647425846,0.07064626175519588,0.06244041192762862,-0.013123032992406771,0.08316478019520482,0.08359989291679741,-0.007195709595168701,-0.06919638366573434,-0.003524611275880765,0.06836339995422863,0.048871162847056025
COL6A3,-0.03451622471505626,0.0012462088249632834,-0.01642437692341453,0.10056024796306647,-0.013729351742164775,-0.048235124390971384,0.05107367646769247,0.02573612520917537,-0.09184160284449851,0.009735114847111504,0.06429930981910915,0.02649335316771023
FN1,0.062040011606607874,-0.028074614785264553,-0.001078315542035669,0.10156055432507034,-0.05913711524590269,-0.07554942576998883,0.11434061560675589,-0.06289342211101039,-0.15112096242228162,-0.02754711209713454,0.03872939249739959,0.029387640483144555
MIF,0.033998914422412076,-0.058650830810300696,0.0900511876206733,0.024619007850762084,-0.00790570054945072,-0.03740858469766,0.018153508957866465,-0.02318803485148298,-0.048269139668209636,0.020868910750996,-0.039846357748963654,-0.0032287787839362383
