,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGF1,-0.021206873588879543,-0.0580446330102367,0.05115087911251178,-0.015528512550988449,-0.021711642587789196,0.06116066095971127,0.031763278103112906,0.019397069134151776,-0.0403461760293866,-0.020360034588487372,-0.021440144564456056,-0.02861920319717086,-0.035415608638351616,0.09371725084826403,-0.009609387908750185,0.005864058116221579,-0.03957193278720371,0.0011255121314924202,0.030904244120624355
TNFSF10,-0.029714959865754526,0.0014637861758008688,0.030331282928019468,0.06753121554890741,-0.026320617856405513,0.03854790215079681,0.019781838160655266,0.07108541465921997,0.004916754957861137,-0.023084240701952242,0.014839969524399668,-0.015806584954221978,-0.021192122572669572,0.10430170790261742,0.03223830618018991,0.0010122434546964998,-0.023959523029278916,-0.018219688071233545,-0.006568559354496045
GDF5,-0.018178435569102352,-0.0054795798604883395,,,,0.03528600498999376,-0.018121811387300894,-0.007070008043427326,,-0.014595138590837116,-0.005165743080867963,-0.02058227379660538,,-0.0407865243644245,0.0511644932869789,-0.0033193701175906762,-0.02280944258253757,0.09113587585892924,-0.033344937341157524
CHAD,,,,-0.04293283779192267,,-0.03955187522489732,-0.031007440723959605,,,-0.012265110868903062,,,,0.05842758954090237,0.02212432125943655,-0.02666215753340347,0.060632314638761245,,
RGMA,0.03281880388350935,0.10456190302898363,-0.011924888464575855,0.07775101973690031,-0.030439165721865984,-0.009077726809705151,0.0875694934875054,0.16845958613894,0.013006704012578097,-0.019757215479130917,-0.03141901260917105,0.04620303319550861,0.023295473731875016,0.07945540039419306,-0.03258660645545128,0.10348826759198736,-0.0206360113163816,0.12266778449626801,0.06653534418853616
CLEC3A,,,,,,,,,,-0.028982787921001563,,,,,,,,,
WNT16,0.02407237249296483,-0.023373563750730148,-0.016155143604264552,-0.02489206996451509,0.00873098760828194,0.10117662600940189,0.015489516088510175,0.047553700119648795,-0.034329180432795155,0.019569355450723563,0.02305306717880804,,,,,-0.02202578136279769,-0.01697340195317049,0.04079142539322805,-0.013642216122240966
CX3CL1,0.040455648310359776,0.03734446708191491,-0.04270186541194608,-0.02576152162196571,0.013492105522054588,-0.014492412622495083,0.003773393472607804,0.01130824900443737,-0.0009103254136006351,-0.024473694719324292,0.03188419435391861,0.0008789211009663185,0.016256779053761876,0.08576550201156583,0.00018494894992937997,-0.0029946831461968196,0.027471437357809825,0.08977336879265005,-0.06119689541756143
FGF1,-0.08000532461039436,-0.029437977576554513,0.022904206479339446,0.03409356019208891,-0.06200477408100356,0.07886047094594544,-0.0232217959687971,0.0637922412622512,0.03856866373543048,0.01055044007764933,-0.008444247583254126,-0.01928038972216841,0.004758095661040435,0.07085007721282786,-0.013178558038481024,-0.019413253844459917,-0.08533325323456163,0.0363357360028999,-0.09406525133711303
ALOX5AP,-0.07684001348118627,-0.07867133762946917,0.03555718689575261,-0.06950722086258984,-0.031441934250367634,-0.0665160313188081,0.0890263668203954,0.1813006210845318,0.07600081803077796,-0.013867596796310751,0.03683423618659437,0.06887841445337697,0.04656325705892679,0.014966417464560434,-0.02183760613825578,-0.03299686002439709,0.02661203325359178,-0.030480076340613716,0.018974045732074434
IL1RN,-0.016177656550735893,-0.0351966436994003,-0.015752118240328874,-0.03413317749021938,0.07333368292425214,-0.06824076643000913,0.048714267689613504,0.03452708975654077,-0.04825480726039067,,0.0387527713565335,-0.00687239636441043,0.09317792945935775,0.010640521175667644,-0.006139817666544085,,0.07604344506179417,0.04622373771808138,0.058988232001251924
PCSK9,,,,,,,,,,,0.04789654115508929,,,0.24861484738520878,-0.023304835030532725,,-0.016475338088026772,,
NPW,,-0.007408316823651334,,0.058767899486655714,0.00100090965299801,0.011052059001069647,-0.006025063518224437,,-0.027686031760488162,,-0.016993219484068654,-0.010597058480831967,-0.048940243141466354,-0.008645918789673092,-0.014069795886289304,-0.024599097972390908,0.07282844062613601,-0.022314044719914775,-0.014141087026145674
CXCL9,-0.04918274872507057,-0.03217974804475124,-0.025594489454900747,,-0.07288013133898459,0.02124037500257324,,-0.031087414285161884,-0.027079425928936498,0.024725767947017786,-0.02191763954729476,,-0.0008892355281075712,,,0.04012725896018113,,0.02264793423585228,-0.02990935344558972
ANGPTL4,-0.04767293727147809,0.02706758852581548,-0.02125979260612509,-0.06933107447234002,0.032735018358618556,-0.018963509531556087,0.04955269060861785,0.042257158240863235,-0.033899017077141984,0.06705124828299162,-0.09317837528390735,0.03317886005919693,-0.049052537539117765,-0.06931735475493823,-0.0029056784585273832,-0.018025312197876158,0.04465323882175036,-0.10410106165381604,0.05478801451791093
CCL11,,,,,,,,,,,0.02698188981677851,,,,,,,,
UCN2,,,,-0.041637700556995755,0.005665002429949273,,,0.0014690467878854412,-0.03127034994002111,,0.057625674649747015,,,-0.0010860573061499744,0.010890030625302445,,-0.018617050091144727,,
OBP2A,,,,,,,,,,,-0.01370670219520561,,,,,,,0.04370476706503152,
COL4A3,,-0.047876295060043615,-0.013714580187014247,-0.028492819032760842,0.060057346053244795,0.007829982421762097,,,0.016751293319469607,0.007042500668122307,,-0.015328174329239972,,,-0.01844159146045601,-0.016978268126425763,0.03044156529273755,-0.029804283461414435,0.08664338784095953
NRG3,-0.029362514484938772,-0.04863761685502212,-0.02889381543667392,-0.02630249019365373,0.0017572633858748189,-0.003948797825257858,-0.061066906105238225,-0.048584560656818584,0.013676383742186372,-0.047722473150047365,,0.03506517979251264,0.1500836578279294,0.03761575695364572,0.009712467091578561,-0.00374264932894331,-0.06560397563077038,0.09398794798382776,-0.024528466683496238
IL23A,,-0.04399431281760246,-0.021549205375255957,0.04151341644439507,-0.0002671911570533612,-0.015198315814329533,,0.012646149047847409,,,,0.045938451701983914,0.01697044637413381,-0.017893377503063884,-0.01599074968252516,,,0.03921844774706746,0.09677330126373603
COLQ,-0.013551794723977651,0.03180369690844306,0.08661429722146079,0.04047837999604467,0.015566937690081661,-0.0017013447107284395,0.009085651149012358,0.08385358493404087,-0.02801363961473149,0.021184204253878312,0.03872150236363193,0.004089541061170737,0.022778769921776403,-0.017591799451349057,0.018217304991172995,0.08000407904503853,0.012647972235829846,0.012548478995897994,0.030333367453160585
SCGB1A1,,,-0.016393588754696948,,,,,,,,,,,,0.02755212675659624,,-0.01906206834165729,,
TNFSF12,-0.002692436177853814,-0.08190818770804227,0.061529816140240196,-0.015858902148137104,-0.004006727967594623,0.05225987083939806,-0.01185247934908673,0.13141164671079858,0.006201795448180536,-0.029082705547405368,-0.0188472208180611,0.07107917041799348,0.04347894578245361,0.02914779269387415,-0.03401371853992746,0.033199975578995226,-0.041730746330171604,0.04772635155133077,-0.04569651792737461
DKK2,,-0.04813113682250339,-0.019237653254018307,,0.0631796066386184,-0.02689933555117361,0.06937151222519783,-0.04850847528247589,0.03892344735422446,-0.010043006735028117,0.015763723937106174,,,-0.02112188983841344,,,-0.021941278352944252,0.0336743023813698,-0.008668150994166108
FYN,-0.052827369056478696,0.06473846429697946,0.0005611741447240034,0.016171851298774655,-0.013577305050236353,0.017543249473268817,0.01920087472987313,0.11953039184181796,-0.023922652329186406,0.040249414990294434,0.01655643648143956,0.04246222763311055,0.10119023725103757,0.06149829374381495,0.013460993965887135,0.0660859643536118,-0.006066175048915968,0.12637468566977228,-0.04654922466690853
ACE,0.016244253164609333,0.037890467885051564,0.07230310902714586,-0.014504282662643055,-0.020402553318504997,-0.03713291300222482,0.009096258732146121,0.10556646541561125,0.0030083589006081064,0.05886946358653829,0.03222298136515726,-0.03767613503449012,-0.03375948234090901,0.029368425654505353,0.0052767214850009455,0.05783935263835106,-0.05296108379107505,0.038114196715196245,-0.04507460440215515
IL18,-0.09458270200198554,-0.025751125787564277,0.006071548122843261,-0.012725124209113575,-0.011403543365927431,0.04154535509329858,0.0859881323814763,0.14411329985712013,0.015465228158836131,-0.04128394228164685,-0.01500661980854735,0.0230581746467291,0.06459543909265314,0.06402874527577025,0.024605654322862342,0.05763228581258811,0.032269268108344525,0.002374477914666213,0.03204209946980081
PPBP,,,,,,-0.02546440588458267,,,,,-0.01280946576800709,,,-0.021908719973078906,-0.027587624026787876,-0.028321245259489192,,,-0.011755294702170432
CCL27,0.08489466839973642,-0.0018653012070236935,,-0.038310874823098105,0.028838667867581207,0.016107763154535774,,0.13040040154248445,0.012350112733859286,-0.010345741883449226,,0.0892066867142394,0.07308587097964714,-0.04067029377357958,-0.00972391411266138,0.03443666618884453,0.005613554413636902,0.13479888198928455,-0.0051327991231644495
SERPING1,-0.05380972786166236,0.048050891095515504,0.057259094258653984,-0.010686545500021068,-0.013372250088837795,-0.012976929661218361,-0.031904752170379407,0.19885226414089213,0.05358183051055828,-0.004295403831943462,-0.005417927707840832,0.04431455362576212,0.012239543103850689,0.06010404892586774,0.014421616345984375,0.05097245240737283,-0.051069291352433474,-0.013035019637873945,0.04766204024889503
AZGP1,-0.02132891331038787,0.048678661557178725,0.008405522946796628,0.020253572468009497,0.07582832757002157,-0.012053228025698281,0.1149340718646653,0.022659527771630706,0.00798638288825651,-0.01996217558700906,,0.010058068576527196,,-0.02469040244466669,0.04517091620913357,0.08975049861841311,0.009369308337844131,0.03867301955150643,0.039086363000770966
INHA,0.08727306645205507,-0.03244173944722669,-0.012275731491886875,0.09025596337902872,-0.005535471578387999,-0.032371326728613946,0.011135222994326179,-0.019915918516218826,0.01136572087324939,-0.01593963883266125,-0.023570629091722438,-0.03211145803927592,0.051372214205022394,0.03049866365173222,0.030482821525922094,-0.02459909782658623,0.027204963161681174,-0.029849718920996166,0.009858908129416177
SEMA3G,-0.027938354275545155,-0.04391351921432579,-0.007041874759856357,,0.016912257125079766,0.018515955880876542,0.003066215535071956,0.050763893502834966,-0.014285331805876393,-0.01946854183866079,-0.018892186076306314,-0.031457180104501936,-0.06630212664584578,,,-0.02269455608630095,-0.02733345405080239,-0.01860371332115006,-0.053643143929019366
OXT,,,,,,,,,,,,,,,,,-0.015962496887475253,,
COL6A1,0.061779154066190146,0.031633089264871336,0.0020816567080333332,-0.03293869654265877,0.027713645532351765,-0.03288634397574619,0.1012390293465158,0.17516193781986492,-0.04897040167737777,0.023891495638739216,0.006947766552495896,-0.0026052386506979883,-0.06894506255745063,0.011700134261064843,0.03041377324592132,0.043880540095300145,0.027321878809429816,-0.053073216130907534,0.04487949822326762
FGF17,,-0.0317901880798435,0.07188588649472476,0.025458012073316806,0.004671071509994747,0.06454762480371959,-0.030002024849024585,0.038296234438978456,-0.019746491985782787,-0.020205068293808578,0.09194765457700046,0.051053031405515745,,0.07594894442222955,-0.04615448749675405,,0.01841826188675665,-0.023711984084685882,0.02628014871660995
TNFSF8,-0.019992345961564538,0.07316518020576335,-0.015913285392978833,,0.03393453908727653,-0.02546439928405381,,0.06631434000962395,0.019587318061040932,,,,,-0.0237726103059409,0.038154485394998175,-0.022025789925756503,-0.01697340419348657,-0.014969720529305064,0.05859522440087742
FGF20,-0.008292502653601947,,0.015816870326824353,,0.0023744424113084487,-0.03712051317385582,-0.018799298828899816,0.025318260384627755,0.044516338756047914,-0.02076230095559157,,-0.0020746280678032593,0.10695168183461813,0.04228059970879581,0.0027156078020341857,-0.05836998549553771,-0.03434257661985452,-0.008314578366203178,0.06140641989103056
ICAM3,0.03969208092744657,-0.003927769526244111,-0.021967502723050272,-0.03147247529205698,0.044453184315524,0.003410391884061333,0.007240436329954802,0.09616402705538245,0.026741630665697277,-0.009830822830759442,0.06420115698533559,0.008924458966162651,0.025229800999516175,0.042022345891435726,0.03720352651621062,-0.011408219326593234,-0.027514170915594636,0.026045823148160663,0.03523142532330922
LAMA4,0.11812971249088838,0.005328150240870676,0.016124313557290115,0.03702559447683688,-0.06490806014788252,-0.08999985769707718,0.019111445058765237,0.13464001808954046,0.029039709443700077,0.04118109893653199,-0.00896550537695034,0.050628500046847026,0.00585934215438023,0.058782040384914074,0.05929789801673852,0.011071616332308248,-0.038185380417656026,0.013268409818989586,-0.04296302406949259
INHBE,,-0.03780552830322856,,,,,,,,,0.07288727139274066,,,,,,,,
DLL4,0.07618813254977998,-0.02942477312378763,-0.021940628504209143,-0.000610528280768452,-0.046804242153590185,-0.012742707640019857,-0.02311539156753299,0.130880131241239,-0.017174783265801605,-0.014486969625734923,0.042270360748945184,-0.0509118825452312,0.035729084183216006,0.027178033166639633,-0.026162906915392782,0.03701504163979057,-0.070827671169514,0.029231279123031143,-0.0444453493290379
SEMA3A,-0.005840165257105316,-0.01962968584840751,-0.029959118150242093,-0.04191112229145455,-0.058082236008662184,0.006213682487156672,0.004476830344126909,0.05115174451062859,-0.03956958142451028,-0.011572946304399718,0.04221521011190022,0.0135356303078219,,-0.03804171970739603,0.0526652651446733,-0.04164779526438045,-0.044852235159535986,0.031702564130283405,0.02400160532628385
RLN2,,,-0.017089812951207217,-0.026982093150416785,0.041536617779392604,0.0013574440937127459,0.04374114872275097,-0.033010342079106615,-0.026077991944929265,0.029935397204846042,,-0.021203780530220276,,-0.016438702286414735,,0.07763689554372348,-0.018617048038222197,-0.02736628993013719,0.008367020517859425
C5,-0.055980507594018125,0.04960031532570515,0.018113826584449527,0.04724530916596489,0.005391837416460309,-0.033706525267012545,0.03798751200378958,0.12291493841776965,0.03226900579712644,0.02224841013215144,-0.03301145604274383,0.019243126654327165,-0.03749261536216195,0.09653194725474015,-0.05174117142051685,-0.017091205460780388,-0.037462265993693816,0.03382537871840979,0.06831544038292181
COMP,,,,,,,,,,,-0.019904143661449134,,,,,0.1330357230127547,,0.09249746916347315,
EDN2,,-0.03250719075950339,,,,-0.00961027224592366,,0.05465616805224022,-0.03166737259285015,,-0.013354643598495645,0.01919079564801132,,,,,,,
C1QA,-0.07440238671491124,-0.04169444893755687,0.0462483631483487,0.013271532662997843,-0.08671356921352388,0.02835518318636077,0.04645725744211885,0.188449351206644,0.08376562679221933,-0.024868361780578857,0.0456843159571717,0.07002602753682144,-0.023652291657600317,0.06311857217808377,-0.016999130961976895,0.016648794469133213,-0.03898116638089344,-0.07069950085794822,0.000255661672022595
UTS2B,-0.01695392448321074,0.01748117229084998,-0.01944009053217255,,-0.025813621830626507,-0.027929717918649625,-0.016439118246405034,,-0.022541619714489758,0.054449294382374835,,,0.10254399525965857,,,,,0.0677399437219294,
COL9A3,0.010187801264983065,0.07092000777658866,-0.007169403395706889,0.026834427700267782,0.0578961606432149,0.03928964642625221,0.05046539102247404,0.12510107214246202,-0.06744599149686513,0.034958974929717,-0.004015185332367413,0.014166135556539242,-0.05159526765447572,0.06544003935762222,-0.009981664052285191,-0.0248460066729793,0.04216219687703835,0.11327089395699348,-0.03716276460612369
DLK1,,,,,0.07648814055231308,0.07501932266084096,0.05351581314409633,,-0.03869465873686796,,0.01692461760304401,,,,,,,,0.06338347904094832
HGF,0.04929849213310939,0.012044252718155622,0.04441186222304654,0.04405983655566968,-0.0038456057675232314,0.012987207389228395,0.1047764881043751,-0.03709073496288524,0.017444052727488852,-0.03526686415927876,0.07541884182215458,0.0015830750112151692,-0.06625572079128166,0.06525523654863832,-0.009614129734333428,0.045243055838292384,-0.023397489092306115,0.029547065961045508,-0.05799548182663555
GIP,,,,,,,,,,,0.02549136380909252,,,,,,,,
P4HB,0.03578707971947621,0.03708610777439408,-0.08220060427757644,-0.04555783684548439,0.005209011072143251,-0.051579482482884076,0.07345307381336386,0.14217825684689872,-0.07730593561592036,-0.00962553006378129,0.04507221136408723,0.021610753650370854,-0.013908057911038258,-0.007574077532478734,-0.023628449661066017,0.023154503588051132,0.11170802602534513,-0.05895387269697735,0.06921928915414799
ADCYAP1,-0.01864720224094927,,-0.02415003559867135,-0.03756609513059073,-0.0331456129779212,0.010646752340750083,0.019530137850310082,-0.00786542089052718,-0.016427389762293583,-0.019798816243061814,,-0.019604063626549404,-0.01898967941305156,0.019149898065411945,0.04897562943384828,-0.02040784878796567,0.021198419076148747,-0.020897004531520606,0.02485265874362181
GREM1,-0.04537163967981892,-0.002658775905843694,-0.025325052418583183,,-0.029795467442675732,0.050702127658675475,0.036775967883721984,0.03837551757083492,0.05394680301577117,-0.011747294635540355,-0.02449446341240915,0.036867648645701315,-0.008745754302093442,0.019555414357654646,0.0735074400601165,0.0010774698197869262,-0.019667116708478663,-0.004895168459815626,-0.035455466746104954
EGF,-0.006668619290506224,-0.013788395279744504,0.034975255045382486,,-0.008526834520065406,-0.0518975637825146,0.06007803000229028,0.09832574513836176,0.0010628048035118672,-0.018006265445078093,-0.01741585854015154,0.016012113402538653,0.12945484989959205,-0.020099024746208012,0.015010033303839838,-0.048166250696934795,-0.023439684031277105,0.07653466842544249,0.002981548225207794
VEGFB,-0.01085703563436521,0.11041778701620418,0.01738444640475602,-0.04617946234356967,0.028682499567388758,-0.03966226407813887,0.03802795119525217,0.09293489185408728,-0.03085943292875423,-0.01361920736436247,-0.006826141978757526,0.023111290731214772,0.05898737505811035,-0.053117743684598775,-0.027840533432136747,0.02272211832946073,0.10614109185701102,0.017412329437116205,0.04070850498239342
FARP2,0.0990506840244076,-0.01788583791959543,-0.029954795654351697,0.056962002196581644,-0.014423534791117494,-0.037027351518310644,0.05047156568268105,0.09674488060724619,0.010099702796047725,-0.039511350120864555,0.04104570967987703,0.031721084258371855,0.027699632472064514,0.037407767965071594,0.07433710923262786,0.03317191829010847,-0.038440014476836946,0.033009759365149716,0.030677293256372147
BMP3,,,,,,,-0.02564824173704067,,,-0.028619429581807944,,,,,,,,,
IHH,,,,,,,,,,-0.013442744542247701,,,,-0.021518583782603407,0.11400043912075467,,-0.01839074239801013,,
LAMA2,-0.006807818548997161,-0.07754513522633187,-0.006721266698058352,-0.06918027490077877,-0.031426492691791506,0.08795124463682212,-0.020377028361466643,0.1140944943109008,-0.02036725497753072,0.03593759390591495,-0.040891039163128313,0.0218066083093917,0.04438096427193314,0.13114722129296527,0.04029751558342549,0.05307268484193493,-0.0515496215625071,3.644587935712258e-05,0.032133983719044676
SERPINC1,,,,,,,,,-0.024117496756492243,,,,,,-0.0222508332312626,,0.003063136334724362,,
NRG1,,-0.03163683603128964,-0.017542374861575626,-0.024158211142795708,-0.03352938714426624,0.04125543618882135,-0.029732488823642093,0.005725990733487872,0.03561041090225613,0.10941515051521658,-0.034631445805149604,0.05619601105595655,-0.03727124849121103,0.014315157156943413,-0.003213258351100184,,-0.029847303669016702,0.06937363320363321,0.07608270213512282
SPINK1,,0.007956886354075984,,-0.026645829079411463,0.0428971608323468,-0.029659710599865243,,,,,-0.022701713920318205,0.010957943722635139,,0.004520945389548518,-0.02454478120328979,,-0.022324487034075,0.04211208374286107,0.08109185838764088
EFEMP2,-0.009180563013450087,0.04093616825469543,-0.011036970354507951,-0.00284122625626546,-0.0229634707678036,0.011811281901289997,0.07606413617493364,0.14635491931296093,-0.021089218460615646,-0.023418613829702294,-0.01652051416684905,0.02316280206875436,0.1042043226668676,-0.029428174744399474,-0.06785981978014233,0.08824023251992996,0.04385466403126965,0.027930882350732333,0.0215781970231849
SELPLG,-0.038469498735037175,-0.06727450305003232,-0.0019466358318180898,-0.011706278529411937,0.004534966816390696,0.08552031230607082,0.012344894095612832,0.06490309642503417,0.005121503928636284,-0.012085021695439185,-0.02716310509044309,0.057276352535845024,-0.006653552251896752,0.01722699984246666,-0.010504152454078569,0.04204275709171945,0.014803787771586618,0.04776541927939494,0.007950007142789805
GDF6,,-0.03031036676705572,,0.0694502738821564,0.0576029093924122,,0.023935238691952673,0.012651688227660059,,,,,,0.04877833476655308,0.0933832552098981,,0.01754956035002185,,
HLA-E,-0.018476282956039546,-0.05323100899991724,-0.011610367078918203,0.023479995598331735,-0.04334610202674491,0.02543618042071326,-0.008753986667030736,0.18574557852230664,0.06817603570750443,0.029620683683215833,0.024457917453647122,-0.009208786860251006,0.025718935957294225,0.010093183260031613,0.0017757470147762562,-0.047615002683313805,-0.09396200986475906,-0.06386534408341524,-0.011802229562240566
PTN,0.116488215061917,0.017634500628566113,-0.06061002338993484,-0.004817994378676075,-0.00737431526848119,0.03578871003561203,0.06950018192730534,0.1800839986530355,-0.040354089919705835,0.013261708059749865,-0.02307305201442606,0.016734420657867323,0.07811595456929586,0.051713280396708895,0.007061716898412095,0.0658447574583758,0.04450291595265061,0.12773921876084454,0.06431170916541827
CD274,0.054255131498845,-0.003060437954464467,0.010163556074638008,-0.0020852169704934993,-0.01918766488397579,-0.035418269488675706,0.027881601034264392,0.03931319173823221,0.07158053487128882,0.027513067441817942,0.0709142082942641,0.036997341724188414,0.01133818952122056,0.028654576571052276,-0.03699417881229573,-0.030318712895256242,0.07628873306688908,-0.046243405429359445,0.053486008953215064
FGF10,,,,,,,,,,-0.013124743604732465,,,,,,,,,
CD14,-0.056652915492073644,-0.07760972873495524,0.008538233944864382,0.020371191823443362,-0.06177543861343437,-0.04464294447329881,0.043028745693151314,0.13509269501959129,-0.027777975893022205,-0.0031384550914138223,0.007903929674929939,0.06589115656634272,-0.03877560401806038,0.03920860275343282,-0.045403942883920044,0.05273209454839769,0.038908351368989666,-0.016742274467350663,0.06667876083831685
SFTPD,,0.03958811414747725,0.08280676093477936,,,0.07723082320596682,-0.03716751811474569,,-0.03463440865479705,-0.01431802244406845,,0.005640696137409372,0.01975959969610972,0.04870049391559337,-0.029755616481522102,-0.01055375047709161,0.03150271025603395,0.19307555121691103,0.027127413313557985
SLIT1,0.052878054392705466,0.04552612584130568,-0.023003751263650365,0.006516251439196549,0.03310172165910416,0.04583352001733138,0.07132414516292399,0.07148529766002261,0.030029546928639312,0.02814487773950499,0.0797918096970194,0.05444411673455296,0.000842451610597618,0.018979263580175654,-0.03224683742287745,0.050367382482613576,0.06211868554373594,0.002389524118862939,-0.06404533955928628
LPA,,,,,,,0.05314004417995603,,,,,,,,,,,,
CNTF,-0.021867507896418153,,,,-0.027172545970359754,0.003954676472974336,,-0.0345372050460046,0.03510749234695578,-0.011747293620249392,,-0.02461985193833111,,,,-0.0005486041148276057,-0.018617050091144727,,
BST1,0.0303480082871961,-0.015426400902909664,0.002711316430749731,-0.018648869942098828,-0.040146423936114416,-0.028967773993881344,0.0021132510436446456,0.1804134633105357,0.052079172130920066,0.06992680063899263,-0.017486469996960286,-0.03087974852765772,0.029977077080382476,0.04145818581844344,0.011956607098873187,-0.031123050994614213,-0.00014535792400085075,0.06410189811116208,0.06315200267655531
AGTRAP,-0.0006764926690768088,-0.005755673572104498,0.048145977473273094,-0.008348551113801816,-0.053943186568463884,-0.0172741709998006,0.06614957662527221,0.1436642991248319,0.07838123515391046,0.035469337532391204,-0.020585195302576787,0.03569411934060167,0.013333183002541351,0.0342893207008265,-0.033336307550449154,-0.004099642620355318,-0.012822800419428432,-0.01799234042172587,0.007218932835681457
LAMC1,0.036911148322915255,0.0020839559725423203,-0.018433334195458992,-0.026851779328275132,-0.015643162641294145,0.0029896932004407494,0.008896139383159071,0.12865761077276114,0.001359417761255061,0.026540092118463976,0.02318616314655444,0.023549976084637346,-0.04383610722976536,0.03393332107760224,-0.00827992956107884,0.008817739003017518,-0.034492409271335026,-0.029495287580651716,-0.017069561500293
COL6A3,0.017468469313289756,-0.014396640746880568,0.01610810950187956,-0.002336754580501412,-0.005498330064551006,-0.018924365201133896,-0.015485490023230903,0.028013301781026293,-0.04262363372652649,0.043610751018675675,0.02096052880476021,0.032078734607643405,-0.008518353384417036,0.04649112023298162,-0.0362438588728314,-0.0007987081253747072,-0.05889975322042743,-0.024137229815408796,0.07589704180265709
FN1,0.051862561776147086,0.029219016157258703,-0.034109174287536154,-0.03549335816433931,-0.0362336007270565,-0.0425408693873662,0.002449956306356661,0.1722877231771786,-0.07594514282758386,0.03855263697474335,-0.018708951058977664,0.03961983643362772,-0.04050884900198671,0.01626635576308521,-0.009562939858524584,0.030106553993232688,-0.012536677046471033,-0.07715590841544478,0.008924605104843056
MIF,-0.029318906848169908,0.003304570316088577,-0.003648920800123147,-0.043299763278584806,0.05611367015475278,-0.036014803286943654,0.020824694129614275,0.013666172851444214,-0.011373258537203388,-0.014238146502634693,-0.03247744188695995,-0.009116930848517854,0.01645060992278225,-0.053095781899607425,-0.005211232225252717,-0.06152054064656812,0.06921962465797987,0.06017944725963288,0.07430258191802004
JAG1,0.09275310358162678,0.005239289597916935,0.02414723946931609,-0.00997569335688163,0.05173892199077763,0.06309573783658183,0.04858525816608351,0.1507035323516422,-0.06079500454416671,0.024650478443624786,0.07822133724319334,-0.0034925752841378794,-0.028384501409608506,0.009088544846436883,0.050853495220091825,0.10011698459944962,0.07836240034194097,-0.0567342100162555,0.029806386540717166
NID2,-0.01527589016562866,-0.027404154822266626,0.014543847540025473,-0.03888879210271606,-0.009762301906411218,0.036767056395899875,0.018606892927040063,0.1398927884446444,-0.04835958667248151,0.015394855984550712,0.08760493883158944,-0.03591998995827992,-0.022699807564963488,0.12718313002088674,0.0013499727012143657,-0.011697032072297678,0.02024829281491199,0.011343570333527958,0.00015178404927935845
EFNB1,-0.05093585267377303,-0.05316661950021076,0.011772526313591583,0.04870864951714072,-0.05796622575005765,0.010803528097700152,0.01777884854955571,0.07885457042911423,-0.0037996877532603585,-0.016801725691294823,0.03207151489756791,0.04512985514124885,-0.002009198616597946,-0.03909885465964056,0.048273132620444116,-0.019646070988289546,-0.03708123719351893,0.09846254057858961,-0.005370943522882656
COL4A2,0.018908007927633724,0.01694841342775058,0.0494849494847723,0.016683844250282787,-0.05688146794510271,-0.004165521071885507,0.022321407494865508,0.1854598108083457,-0.047897484418830974,0.02929453459781314,0.03148494835710865,0.035081791956862306,-0.05501647523329463,0.0816317093348411,-0.07954378644057174,0.04296380128142909,-0.05155149877142929,-0.0441027374597277,-0.01731682708231521
SPP1,-0.10510741621766782,-0.009615785427784579,-0.03248956849556728,0.01481408327511026,0.013708820012911859,-0.06759654909577031,0.073839731766723,0.16298388394723654,0.040978797637375906,-0.048326716951292405,-0.02757792934806406,0.10013301643106073,0.025739425156496226,-0.015175152444250174,-0.023715775687072737,-0.00835128494465532,0.12214789222784918,-0.10965832836964567,0.09680843064532987
PODXL2,-0.015299628652473078,0.06242058269865744,0.048205293193906894,0.0800359873717477,-0.022362266759142185,0.004904208459278402,0.08338797430776515,0.04089594337730599,-0.03280771358444331,0.004229270346301127,0.019499945078761478,0.013000282942008418,-0.12201578837053048,-0.012499399754962887,-0.030224943769226985,0.01780559573385661,0.09008574585938085,0.12070716497518807,0.027893593441589617
IFNE,,,,,,,,,,-0.01312474258069364,,,,,,,,,
FGF9,-0.019992349158691764,-0.05372997662005526,-0.04552856026540293,-0.031067484945753072,-0.00886344131325115,0.013398368031989554,-0.04471008969451783,-0.06997792660307375,-0.02634335224411106,0.01028484928509365,,-0.0376446600051426,,0.05763331460661025,0.04346512508758989,,0.04488307191640627,-0.03873353635433796,-0.027258353825275312
ITIH2,0.006311620983248535,0.025545052849656594,,,-0.03630357038673611,0.002487838929354457,-0.026144954238610414,0.02355869370791916,,-0.04137897922920884,,0.04484488545704729,-0.006564730518206763,-0.005692323954806765,0.014260753123057614,0.024680852641771504,-0.03524460394667428,0.020384034482023403,0.07838404440037061
ADAM10,-0.07431016752187396,-0.03331062774896705,0.02404722036481043,0.030951479061717888,0.008920359986968768,0.012775128469445493,0.03581932993059472,0.12153122404076612,-0.0061972498057591245,-0.010359798370839871,0.059938911006832976,0.036681192048891156,0.042736384376216484,0.08689867000422148,0.010374327072240097,0.0419258262833407,0.02930648550823806,-0.06396268443842427,0.008412114058828716
