,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1
TIMP1,0.005954084311774898,0.07727630951945864,-0.018683909890528285,-0.03719348209069445,0.015097946124795267,0.1202897116511971,-0.02648641725577848,0.059199533522442824,0.12739891947308435,0.024400550849222456,-0.006691136743518931
SEMA3C,0.16144037731738228,-0.019712580108490505,-0.02258044816554651,0.012544094083591093,-0.024917797969918637,-0.020816378423569714,0.038866439190251734,-0.06934854394687279,0.04909038384225635,0.06635684175863452,0.059855581634063536
GNRH2,,,,,,,,,,,0.029486489160680925
GAS6,0.042723055078328874,-0.013923275101242609,-0.019198931154296283,0.04193659848532456,-0.03387925957128898,0.024795243897689254,-0.002130116009778605,-0.018867941444122946,0.06495970084004428,0.05048656350679143,0.025579717709377354
MEPE,,-0.02597283672404717,0.02170685852729943,,-0.011550476036533015,-0.031020383649508043,,,-0.019618177073495665,,-0.029847935726748574
SERPINE1,0.13464384498131654,-0.05000700455391486,0.03970961560378388,0.01718720298544704,0.14837696325071337,-0.10012334762924834,-0.006854535444908749,0.0849359037224461,0.09675714718397761,-0.012620576644495533,-0.024334382583778166
RSPO2,-0.02913928353349382,-0.05222572228680108,-0.044521695647039006,-0.0072306795843958705,0.00799670247013189,-0.014767579877963186,,,0.02319517915524408,-0.0406583258679386,0.06592342664795775
SHBG,0.05324938696201158,0.01684571415162657,-0.02486077778683347,-0.035311269325264856,-0.021599098843566075,-0.0320860574948364,-0.037900649578035676,0.11971533848903447,0.01606164097425036,0.027261845403636825,-0.045285859436997755
LGALS3BP,-0.10801018327829914,-0.028216831235473378,-0.027691784626724492,-0.007176285923715092,-0.03064584805837344,0.07740486917466412,-0.17899726315254336,-0.0009572661180212005,-0.03659375920532445,0.009994293378289236,-0.01477514450348311
LAMB1,0.033089109321493206,-0.05153717344549667,-0.008857623133610906,0.0027082384957682983,-0.026476973768101018,0.08831121948135173,-0.013988869006212913,0.02457925573583238,0.013439075085125022,0.033082219553047285,0.0049003159556040695
SPTBN2,-0.027157491767184908,-0.00892448047707718,-0.020850141033324127,0.005298606865536268,0.04277915416031515,-0.06973912697832968,-0.042632313183270515,0.09415684111562964,0.006163275382305808,-0.06766766939613451,0.002867537182257352
COL1A2,0.0075480606667581536,0.05910678071323739,-0.055055579935880526,-0.025350756126185574,-0.08240363513201657,0.10252856875856105,-0.03454302480656714,0.006424279729808507,0.07537178436478313,0.02267036472094324,0.01352356131573749
DEFB1,,,,0.008655265823603861,,,,,,,0.0475877974192645
CEACAM16,,,,,,,-0.04706687516724486,,,,
WNT11,,,-0.0018846401587985593,,-0.018244100587666276,-0.019201393974857938,,,-0.03462178877149586,,0.032329881913160864
LGALS1,0.17186921459458543,0.08803114962263017,0.09736468581695712,-0.02695855913239369,0.1548660216068957,0.10044623373186685,0.10071318163205983,0.037282539021226566,0.06488000417387563,0.017118002725515332,-0.025669842748381813
BCAN,-0.15169977084603978,-0.0929441237936905,-0.06577280413872631,0.004246251714159212,-0.14002920017355833,0.08920823147764764,-0.04963226802555329,0.00700983555615579,-0.07027666483501895,0.02982584844151636,0.032656851671285014
ANOS1,-0.018141979977882614,-0.042588529717800555,-0.06415050947387158,0.08922530483414408,-0.06803648893862159,0.05403390359414769,-0.0698236626011274,0.0780431605452751,-0.05935171724774737,0.02340442740692604,0.03436646929009782
EDA,0.10182471981372149,0.02807553774771119,-0.02013996538968352,-0.01191292838412486,-0.02506002904128691,-0.022958403220409884,-0.031761276266901305,-0.04680756505701159,-0.0393741133037115,0.003046802086167555,0.05496563709287252
FGF22,,-0.03935693034780487,-0.028639109493450776,-0.00531706715811201,,-0.01760060409925236,,-0.03419069442257354,-0.029457203714106078,-0.008611411888043081,0.07202479372645282
SHANK1,0.07814474709937184,,0.036269142408815715,0.015907026407354627,-0.021997086486597584,-0.016745856943658054,,-0.03585543310265502,0.028142450933542652,,0.0063966375552667746
NPVF,,,,,,,,,-0.021866265129505867,,
RAET1G,,,,,,,,,,,-0.02693300443446021
TGFB1,-0.028133812357812978,0.062235866864421265,-0.027046228530650713,0.01693201768682739,-0.018006848948296586,0.005800461238331868,-0.040142324722284926,-0.026586345435590592,0.0581107362117952,-0.0011161343261967941,0.041020936348248487
MSTN,-0.08006555321465321,0.02852544544572799,-0.016062011535673708,0.036635921377139766,-0.027230458173733076,0.1036389827450391,0.034408241630823344,0.056934059260959416,-0.00772928090018021,0.07440389215380874,0.005055694853421121
WNT4,,-0.02857781385286263,-0.018536169573630124,0.033623634874573496,,-0.019956165032278997,,0.07518439040835741,0.012706864603106018,-0.019640030323412508,0.057249804794336584
TNFSF4,0.013924277763886468,-0.0003703670577949662,0.011459980463710185,0.017923883361015573,0.05536257233870093,0.032949489762703545,0.0441866442342655,-0.0447822934224409,-0.04882306132189702,-0.030258317032668496,0.02716878539300658
NTN1,0.0675905220322844,-0.03257540883486188,0.011275483231925442,0.047644911663137925,-0.034051077201791895,0.11420346408615563,-0.09225668186979404,0.06425069040860534,-0.07792344646184009,-0.04520552001342416,0.006258505308408961
CXCL12,0.020524335608988982,-0.0587318197923466,-0.0451952672653404,0.0010281060718944019,0.01523327484172679,0.0837629749865407,-0.07659382709361454,0.011520514634473292,0.07391929668174228,-0.04662613607324941,0.038390706704431884
GNRH1,-0.0027686946416667813,-0.03324464802288535,-0.013497727014385447,-0.004280861083021342,0.029783334736589274,-0.015667996045062606,-0.0032699019978951385,0.06075367024761547,0.01770489386894236,-0.019901656678896318,-0.05345488641166801
FGF8,,,,,,,,,-0.03297943243594665,,
RIMS1,-0.037238406429254245,-0.04479139057192883,-0.011936704048665056,0.005997800802547121,-0.030376293670412235,-0.040629528106875985,,0.03431860545885402,-0.02119543609551767,0.004921044832066734,-0.03698580527340683
FGF14,-0.06028901501242319,0.02668449950241025,-0.0419031434185787,0.007727325986137497,-0.03952435447751579,0.052848457366051184,0.0033260800488728536,-0.0360812239416057,-0.06461968194891951,0.021603599139796235,-0.06074466313295586
IGF1,0.01953751889951281,0.004899161337589462,-0.0246594573932602,0.008109392325982283,0.048342956484412496,0.04880224150535462,-0.023937002523730003,-0.05904999717370956,-0.0244326883966462,0.08900388285480228,-0.016200936686548432
TNFSF10,0.031777743226574236,0.0192065931463473,-0.003493316501623679,0.040157515175537783,0.039324784692557846,0.031926530177337244,-0.09043802230700441,0.024259417783584827,-0.02035197216390738,0.00701656160846307,0.02706353628165743
GDF5,0.21233589390196653,-0.05376158520843525,-0.02841657814888456,,,0.18446868347812945,,0.10147263014473132,0.0028274167681856715,0.012720877642570369,0.08116703326752243
CHAD,,,,,,,,,-0.04409142713662337,-0.0221277976820016,
RGMA,-0.026344957125951588,-0.0584202188594103,-0.057732806074815624,0.0039542277264247305,-0.09303200215330577,0.05828626242562226,-0.08458433419543986,0.11274297686731775,-0.04721869805179512,0.014401263297087633,0.00545578535092483
WNT16,0.02725052678657213,-0.04102480638548215,0.011233657290206055,0.05557905205339817,-0.02086653404955166,0.08419847528679553,,,,-0.018279917263761422,0.014143614013097829
CX3CL1,0.008284062281068785,-0.05722127488527205,-0.018952819124141804,-0.024800440995489725,0.025507312354301554,0.05839042703595882,-0.17503197940048884,0.0465335407275233,-0.0052673831229721885,-0.08883982951897056,0.0189928952543503
FGF1,0.11949066593009207,-0.11488986870995252,-0.07439945677020697,0.018485026196474973,-0.08713597121463038,-0.02796869077593203,-0.08540010845002803,-0.13367560480053864,-0.027637765059702744,0.016306091200228117,0.06502774767705281
ALOX5AP,0.17397866334451428,0.08900360617519905,0.11236504330487974,0.030415928839321305,0.0751206639656081,0.11841057493263947,-0.008399289109704621,0.01933722964171033,0.032846805763216434,0.02255429222707594,0.011215595932293345
IL1RN,0.010325934144081995,-0.000992478373933688,0.0787648342102003,0.04480107066430491,0.21462571716289036,0.06853981463623329,0.03576165538358912,0.09904524073964058,0.008743219290431401,,0.022199754178066355
PCSK9,,,,,,,,,-0.01907311246361333,,
NPW,,-0.05266780743485062,,,-0.015121732345613384,,0.055764860938352166,-0.04173085741212771,0.003133049086420934,-0.02041559699026045,0.03562380906353493
CXCL9,0.09164011831614277,0.028395031977198056,-0.022880767310770003,0.033770224664689735,0.010580074409433142,0.10061068681635063,,0.1054461494826569,,0.10640170851861207,-0.015830996231532682
ANGPTL4,0.13359320047694276,0.03199566816000408,0.05161197625882421,0.02327721363453028,0.11594642486897702,-0.00017678309721903658,0.06567589166110742,-0.007426769196886067,0.09991816200838376,0.030800709831999125,-0.017841812824763777
UCN2,,,,,-0.01048531949154781,0.0009126340709455065,-0.043819699534590084,,0.02251956635185553,,
OBP2A,,,,,,,-0.04038515226644598,,,,-0.024262569236529367
COL4A3,,0.0073169017998121295,-0.018252837612367172,0.09048905905090614,-0.02187539730632156,,,,,-0.03433976362970132,-0.01713096711777289
NRG3,0.03717239189059735,-0.010764943281092301,0.02561881603291997,0.020196994246307682,-0.03769231198744816,-0.04172897373201649,,-0.009848082978358942,-0.0014071208300277106,0.11932706777859574,0.016904047777354925
IL23A,,-0.03238854737591935,-0.0072409252863755704,-0.0014272198025676198,0.12178119700513529,-0.023174355447541744,-0.047590338406901043,,0.003642000187877707,,0.025934270624478648
COLQ,-0.025361615564292936,-0.03514688013277755,-0.014319246925886618,-0.008068758446355705,0.013951335128981779,-0.04139331337338682,-0.06397986358830372,0.021893312636430948,-0.007941918821322466,0.01020701582618401,0.03743897408237431
SCGB1A1,,,,-0.018678882016139726,,,,,,,
TNFSF12,0.06802400734809895,0.00440328385061081,-0.06412535472662682,0.013270524564764873,-0.02836929988622125,0.10554938348667128,0.01968861590148273,0.0055834764739742596,0.06662495923935616,-0.04352321645005239,-0.030899954288835466
DKK2,,-0.03977904317358188,-0.031806599407916324,0.010701293201950943,-0.010639900727209398,-0.033737214503881736,,-0.024111139371959297,-0.022514477198539815,,-0.021615192944705007
FYN,0.03228699581628069,-0.04504519119975427,-0.09814000306790101,-0.013185727930557846,-0.13151619394361982,0.05483302634547081,-0.020059846643727272,-0.012583068127273488,-0.033923576762554176,0.04792548366764157,0.04860739131087099
ACE,-0.014603253382210449,-0.05308258460745649,-0.06253126675685941,0.01639865668129632,-0.03140895488437499,-0.0008468012260055643,-0.037483496609413094,-0.016057632585697475,0.0024486797418544802,0.025299403106416794,-0.014252714924656051
IL18,0.09815043330200607,-0.051860229773966135,0.051857484796737095,0.051091390785545726,-0.04243652146485957,0.06731328740992051,-0.011135618487086173,0.024097261175571188,-0.007281819247632652,-0.029273131986902852,0.011129854869963363
PPBP,,,,,,,,,-0.023353183832348315,-0.02350472891847497,
CCL27,0.03222256101068835,0.08403383492261192,-0.020139965524989117,,-0.024703225044266513,0.12126093577338808,-0.06801240232663894,0.10267587229824333,-0.04335172699167686,0.015222601147150268,0.07883246682218255
SERPING1,0.01354638859720436,-0.027359502206313918,-0.07076098191468973,0.01974836602593593,-0.017889324027526295,0.138602703429587,-0.054195996656743343,0.033163721641840435,0.08516801772623743,0.012440240278684699,0.03344065383320849
AZGP1,0.08857640749550894,0.04679601003383317,0.08227254193407783,-0.04333480899218005,0.005778520727978697,0.005615800563186406,-0.128544923232193,0.0203112827633298,-0.048322825562161366,0.011789080310160514,0.03970054353491522
INHA,0.004971738882792861,-0.012900048892757173,-0.03862829111261329,0.0160838459026178,-0.008847223001159876,0.05708544016143681,-0.05991988593410093,0.005625996837451425,0.03403417488713058,-0.02041559686925237,0.007929848129258623
SEMA3G,0.026916157216945392,-0.03629329976502571,-0.062445582004019416,-0.022201614861506423,-0.01976751817307764,0.07178633157316479,-0.06542794454687068,-0.011207862717168348,,-0.018834955308149864,0.07141078052631825
COL6A1,0.031137954981504592,-0.036493729443833285,-0.016745209873923493,0.029303488856965623,-0.038470442084371816,0.15599237678872227,-0.10890792581394239,0.04101217498500839,0.03309920617299218,0.004849512259858091,-0.002692833704200088
FGF17,,-0.026273704458464716,0.03225026393983603,-0.03203652595570196,-0.004916692743531453,-0.027899763498554126,,,-0.018082045439188794,,-0.023114786992444153
TNFSF8,0.028364935569346317,-0.019865008256515382,,-0.026242922426759557,-0.013375560416563804,0.0037756470980079373,0.09897337837468982,,-0.0077007539870873574,-0.018279924370441365,-0.015456552507896045
FGF20,-0.04266907050749946,,-0.022551990820153016,-0.023410490495526383,-0.033281137732785196,0.0518154731217754,,-0.023723399877077105,-0.01064100840417778,0.01788264508893245,0.08283187244201434
ICAM3,-0.014455898091093298,-0.026737981260235875,-0.05173673488235879,-0.01603769482234333,0.027679004619607532,0.057840388731144166,-0.12417509138330023,0.093378710554532,0.06547527839337547,0.04098459286989641,0.03258599273971432
LAMA4,-0.054624309891045324,-0.0010529208627860468,-0.09602134642972962,0.020620137201147356,-0.07023157303007596,0.10029152021708732,-0.091649945376841,0.05046464522235931,0.0007780793484269607,0.029139952734950764,-0.01144820503950589
INHBE,,-0.0312452155061311,,,,,,,,,
DLL4,0.020335319368166196,-0.04362864975777638,-0.08288247003498861,0.06399695119268516,-0.0006878386466155483,0.07737128592098158,0.02760741773713596,0.07683105816700724,-0.05792711621367156,-0.05030179564882233,-0.046271516486120566
SEMA3A,0.048247941297563206,-0.05065937141776432,-0.02509655678329585,-0.004686257474286156,-0.0423602549914422,0.017661796751396168,-0.0613730879238151,,-0.07531452650027097,0.003323435164273863,0.05537921465549968
RLN2,,,,-0.0016646551451755716,0.007929321555174913,-0.02295840026065834,-0.0530737914599435,,-0.017522522398917564,0.003343384092649275,-0.02667705748491651
C5,-0.022357354562098065,-0.053125732317505836,0.00959405875331359,0.020068867383331433,0.05611665558067112,0.050254678522070655,-0.07952322094227107,-0.09093749568034541,-0.02533771397174193,0.054203235159136096,0.029179958909008697
COMP,,,,,,,,,,-0.021890699601524625,0.021011593026025798
EDN2,,-0.026866287190406953,0.008530164129914395,,,0.12033691483681286,,,,,
C1QA,0.09321758343673299,0.13478519899144029,0.023727352284618676,0.03573709891798683,-0.0512447975043986,0.12894847457239653,-0.07389794431754958,0.029410912119023563,0.07192805032263651,-0.02865991607473706,0.031676948983146554
UTS2B,-0.027176431967834664,-0.021362367749823453,0.045018732821345046,-0.04326172771220396,0.007486357289448145,,,,,,0.029733895297561982
COL9A3,0.04403678481310687,-0.09074864678433388,-0.007132582858068839,0.04720659732034158,-0.029202479913933186,0.06776606758674818,-0.13849417804271266,-0.05606895277291117,-0.05151741991825624,-0.05514870551749987,0.00423641940032882
DLK1,,,,,-0.022466804096184442,,-0.07356382292614083,,,,
HGF,0.04370441488298468,0.016366192726955827,-0.0028152970821119423,-0.030315741953371774,-0.006509982547125847,-0.025194215174397832,-0.06032853916687066,-0.02322442638672733,-0.02865873189629339,-0.000891999894865096,0.01257601076261992
P4HB,0.014092741993519774,0.11732767168971737,0.10355004847432951,0.034916605026685164,0.06654930953244753,0.11360751629598417,-0.13352427188473656,-0.01069662147784269,0.07327262602037307,0.02523548899011885,0.004064848480058035
ADCYAP1,0.09644234325716709,,-0.03500953699623925,0.016209014404323967,-0.027254955365388907,-0.026527730298037615,,-0.026681515265222194,0.011479379019200042,-0.036857155831976,-0.04086858076044134
GREM1,0.0675728450857398,-0.02136235450509479,-0.021139744346266677,0.015351575129088304,-0.011666951763256446,-0.02620562669217103,0.017447348790961874,-0.12117446897087855,0.009682887358272947,0.004548262305523111,0.0019118028975659916
EGF,-0.005033980142567245,-0.025443803262136182,-0.05833695025423753,-0.046618674898967406,-0.0525643777462045,0.04832484339418903,-0.06706028783615191,-0.03390658977668521,0.05946899522308135,-0.039974748824698314,0.05374672888229204
VEGFB,0.012638950469536621,-0.005544922252787043,0.05211524344330421,0.02172673787542684,-0.03652912983636414,0.0796430091765547,0.06321692257775795,-0.02843242697342363,0.06705914448768675,0.05201370911872126,0.024734892777536207
FARP2,-0.06496841503438834,-0.052175493785204585,0.006804010296394179,0.056548755535156155,-0.0022290014547580676,0.032644275580867334,-0.08897838275605056,-0.02391469778056104,-0.07890714955279962,0.03749297756596625,0.0004151829389469427
IHH,,,,,,,,,-0.022937325571937763,,
LAMA2,-2.8579989054269635e-05,-0.006479596336479818,-0.0008413928042434527,0.017311012196866555,-0.004974454928522639,0.037577754196817685,-0.11632475283820236,0.05999717878952927,0.058520360232125486,-0.023972777800852774,0.03532472180866827
NRG1,,-0.0213746061011177,-0.009438426344301183,-0.01577614803817893,-0.023606791843337797,0.0004460995036219289,-0.06786680252774174,-0.005552559555291109,0.04397387695919896,,-0.009324429844829472
SPINK1,,0.15359728671965717,0.07019724975316596,,0.15213468803156413,,,-0.02560856888415959,0.09739936134901786,,0.04648228882046713
EFEMP2,0.029846509742594642,-0.04142103596817592,0.05770093077979598,-0.023501563705774036,-0.04990610803415183,0.14945210721988406,-0.0170874657480258,-0.038759776765788824,0.0005759547366567555,0.018212831818466405,0.005920505483149555
SELPLG,0.038943840052629124,0.1264121296766492,-0.024454721842751236,0.06318334861481727,-0.0005601221218319116,0.055098650202807666,0.06279398251258536,0.029656910068128456,0.004049263272420431,-0.07190956247510133,0.08117387247580182
GDF6,,-0.025050673385925218,0.06464343875937914,,-0.015121733653928833,-0.022958402737185062,,,-0.0370375533603839,,
HLA-E,0.03448842542125746,0.11687281828285771,0.020912766546164904,0.024524795193716083,-0.060182764972058725,0.10705920690507706,0.014976763500624353,0.029606529503987917,0.047347426775500606,-0.04912707361798628,0.027192981095561612
PTN,-0.11425431431611614,-0.11205346417414748,-0.10698115605907443,-0.007535367736923271,-0.1216917212082772,0.07575102616952623,-0.21460194690210035,0.11300835370544607,0.006127337561658763,0.049271958154249264,-0.030107512537635883
CD274,-0.06435680147766372,0.03850458296069999,0.015524012834806556,0.016146806719915842,0.06893539727346447,0.1233694899196663,-0.030272011944855143,0.019945954565772785,0.005809149853937727,-0.006159843677122015,0.03400963187916401
FGF10,,,,,,,-0.015740560466161242,,,,
CD14,0.060965906433457014,0.16194350992154577,0.015866638071504853,-0.08778209273956951,-0.02169347592055256,0.13423704421746085,-0.036460409703608386,0.052999514650744796,0.015318143677732906,-0.06310873272099558,0.028530454132871644
SFTPD,,0.0151435534024226,0.003866300337495047,1.970806330913597e-05,,,-0.04810932494407858,-0.01971148884274493,0.011236977424649639,-0.039685711610305804,-0.02061914684983209
SLIT1,0.041038140763151855,-0.062456949862871355,-0.04562725254653045,-0.043448854003369855,-0.061782489853118794,0.026614106853922247,-0.07390608251772687,0.03505494982526235,0.016775685381365747,0.03212950085958058,-0.044768957455108574
CNTF,-0.03505270070310885,,,,-0.010639899633425121,0.03861623918692639,,,,-0.018834962740542468,
BST1,-0.013137895251886477,-0.04264156301694933,0.0013651391434384575,0.018925023654270755,0.010503799313865024,0.029072999213182557,-0.02124139795882715,0.0811920342712311,-0.02762355400930054,-0.021287597890608117,0.02933527099033928
AGTRAP,0.06325762054450668,-0.021941721865520812,0.004712886409473885,0.062058236151549276,0.01708469586360845,0.11878636899658364,0.01989933201961923,0.07444259057249418,0.026820983550671022,-0.029619463979448212,0.06794869633115228
LAMC1,-0.07024754529065545,0.018798078254725348,-0.04314191364523037,0.016002465576084625,0.014118657854206627,0.13958085837446244,-0.10792744201796292,-0.0007534057543543959,0.006178890954990068,0.05394585418717953,0.0035884309305592955
COL6A3,-0.010533248839161482,0.04940805420690409,-0.046011618464039075,-0.05554971732536078,-0.049721960972824025,0.021957976192304,-0.06270098439464787,0.11496602664880765,0.03790844717934206,0.049115237518939134,-0.007210056049702298
FN1,-0.0071853878469936095,0.03771864224495412,0.017080072490716223,-0.06043545573126151,0.013551158594579787,0.12706590704882867,-0.04300115056764966,0.05664962958503359,0.09339846310343142,0.046791771242087395,-0.06586864443403442
MIF,0.030597820127560484,0.09972511574259345,0.11397635166993271,0.017093903599283852,0.13400184464041484,1.7471479168337444e-05,0.10346589030946846,0.047041442746821246,-0.054166313885403966,-0.010472930315256796,-0.003928415791323919
JAG1,-0.06355196090992984,-0.10113785336197059,-0.09385343964960152,-0.0073524988957526785,0.011216687417660264,0.07387507734407585,-0.06492930555378089,0.040468897784532616,0.06613923566616418,0.04728364676223867,-0.009802109704864857
NID2,-0.040551643620821365,-0.06059611490841923,-0.0403358540532702,-0.0032476813470577555,-0.05350031636940017,0.09399652423613765,-0.04493048779054512,0.04170272893359807,-0.0390707262838337,-0.02999580747489674,-0.027945236840099485
EFNB1,0.026884131707573988,0.0024326009810673507,-0.012902557652117308,0.017157498585336335,0.02160683139802262,0.05452601649768541,0.12422736259560946,0.004398985053694088,0.04882687821632361,-0.0008600555317925301,0.03987004284196439
COL4A2,-0.04413194805996454,-0.07223286694239459,-0.048505962743210625,0.0118942559747716,-0.07395991728982612,0.13431870462628848,-0.023359427192390078,0.024239353822527874,-0.004774721088614748,0.04007477898947366,-0.03604794817182405
SPP1,0.17423743203239833,0.18423856397410235,0.08598131773966228,-0.06899398850958738,0.13242139354416452,0.14185302962617685,0.04814992431645734,-0.14897053586809872,0.07191735299335054,-0.06560176592127166,-0.05976521533613992
PODXL2,-0.04547815096432839,-0.018615562730734638,-0.03489589491504596,0.005508463612102417,-0.03140535738626184,0.04127978364230558,-0.010132853305993252,0.05377734051777244,-0.048602347476355556,0.022120253296386918,0.0478962487441509
FGF9,0.030567373795983614,-0.04440632822712449,-0.0464865111999176,0.0523057735827789,-0.02913239498723563,-0.0557577244724364,,,-0.016740257037026997,,0.1191820205891816
ITIH2,-0.0807687483564945,0.09917164577808206,0.006139105505462543,,-0.014215316653478185,-0.023388483247391154,,0.1349281305109714,0.06591918217584088,-0.021511623292834233,0.13206077001550887
ADAM10,0.048838329183395195,-0.035661035282499844,-0.04087786576656723,0.01140069567187914,-0.0990088894847691,0.004800789838919688,-0.13382472650462007,-0.05369328748258336,0.006943398256856502,0.03364711387211234,-0.03082325857183398
CFH,0.008446566897633512,-0.026949911686045158,0.02495818208542632,-0.0016090302491162333,-0.08287606676100234,0.036959677541720234,-0.006793680573340439,0.07912356999409204,-0.07891989987357403,0.006742833142294534,0.022050490463699998
COL4A5,0.1043344355215894,-0.10254485725919749,-0.034688324176120264,0.010297055319875287,-0.052814183129461206,0.017190526325946427,-0.14164813566461326,0.024300598763146084,-0.10124860267025046,-0.007996517024766971,0.0805558540653197
LTBP3,-0.09617655714631522,0.017816590798423432,0.06655998224206527,0.048542366636056176,-0.0709453957651427,0.06828198728240811,0.13995898442741148,0.07675553006951155,0.02991966455882273,-0.005628708561803691,-0.03361882148808328
GNB3,-0.01035525646025728,-0.030023648117517322,-0.008108281781480695,-0.03702889059039035,0.006739862516116167,0.058915260933197856,-0.001810066277875836,0.08916912030044263,0.014987105574563156,0.03406239049827589,0.05680529767719028
COL6A2,-0.0157611767365977,-0.004566158131603483,-0.015230247407953758,-0.03736986457497301,-0.038160914360092335,0.08121829121399955,-0.018168776877814707,0.06479119177641499,-0.014748556026547191,0.05129687138957358,-0.012096403744974215
GDF9,-0.03440538212770656,0.05159689346759232,0.058973245833972614,0.0330364459188348,0.02159182773858605,-0.010547696462651456,-0.03914580067035898,-0.012185504916408562,0.011218822156770988,0.04340408518154535,0.02425988227034697
NCAM1,-0.03976382855574298,-0.049635842000447905,-0.055752887228533304,-0.03673864638849137,-0.1390041803066504,-0.05395765808023605,-0.07217422314717517,-0.04273964425145001,0.02215601878080434,-0.020588078543132854,0.02362448921741302
APOC2,0.105105900300557,-0.050586842760742635,-0.0036105364866049505,0.04466138439306558,-0.03009281389563609,0.07222540674911129,0.02530546200990047,0.01793680054733162,0.0019208590159311334,-8.765593533370906e-05,-0.0056461820860736825
BST2,-0.1290447839582526,-0.030743141849531672,-0.04577059611001511,-0.004859599633087156,0.02348929542905126,0.0915902397796735,-0.16641115801620585,0.04275244660187607,0.04378940018762808,-0.03770927817727815,0.0066744699957791455
COL5A1,0.10886375002924693,-0.05304050442417098,-0.005054603789499005,-0.00847144317858691,0.05013784770605516,0.10587234474824492,-0.08237073936773674,0.012704593714680142,0.06520344235402278,-0.008903151807688461,0.0014387998272590193
CALM3,0.0180327958520947,-0.04288307268182877,-0.08124832674113992,-0.0876062857871588,-0.09123243317181333,-0.128567825473189,-0.006165122975790525,0.02074634166763318,-0.11594175263047213,0.01322334128603747,-0.014089086578819
THBS2,-0.061044309778642225,-0.048348102321642224,-0.03409847713324757,0.032078787004829884,0.0029673511103237475,0.032204337908708136,-0.149564128423208,-0.0011640189985675235,-0.0063369835957094575,-0.05798256640109163,0.03201169658587611
SERPINE2,-0.11269836300832899,-0.02554837613895669,0.048621485711037096,-0.039193249379415374,0.08209213018696536,-0.028843349119135674,-0.10303845641782378,0.041677579324650826,0.0787638770818881,0.040708754033485006,-0.003575452087770463
EFNB2,-0.0012116857250884187,-0.0299230401411471,-0.06258040585133572,0.029531495728421422,-0.0013363818369852532,0.010762501080908617,-0.0635828290754554,0.014953037112313165,0.03522048147618161,-0.023171944996872414,0.020948746080754806
PROK1,,,0.022510821841883813,-0.010779815831276296,-0.0026615956640327104,,,,-0.01752252628621128,-0.01883494435516626,
MMP9,-0.010464360955770503,-0.02627369963234669,-0.05632512967979929,-0.01616372149170203,-2.8036738156256494e-05,0.07372134808340443,-0.02255118587989312,0.02142182309029872,0.0610761413776965,0.014009380391514278,-0.06982215829430277
DMP1,,,-0.02727901723559835,,,,,,,,
NPPA,0.02493440484649749,-0.03275456717269651,-0.01640758308583058,-0.01723244984569704,-0.07570428437163162,-0.031839904518393185,-0.06533061836947215,0.03907761329435841,0.008749935439231117,0.10091419206563473,-0.028905894038149815
APOB,,,,-0.016980141151561885,,0.02481784493210008,,0.048756095162142424,,-0.020668160460728356,-0.0025342841847925146
C4B,,0.13492969426499102,,-0.004303725571776303,-0.018150981273981057,,-0.040951692988397646,,,0.0755171192638405,-0.024262576020634766
NTNG2,0.016217278723959293,-0.03286190263021477,0.009275727978284513,0.025314430602888467,0.08472784107017468,-0.0022025386861375595,-0.09537147765674257,0.01669305891714355,0.013609576020989805,0.04649784484627472,-0.005907983244815353
LAMA1,-0.01975173732857203,-0.03946751352785248,0.012814689829248384,0.028750066019237755,-0.02219770541639135,0.0775118275396148,,0.023822684425094755,0.02967137367799782,0.0011464004450990352,-0.009903360716681367
UCN,-0.04157728763688014,0.04749010871729259,0.009177100584599026,0.04208002406641699,-0.03926569313612944,-0.030854263296459385,0.08158033460522669,-0.020485200656303958,0.04075266680780323,0.03869133924747878,0.030215756936445973
ARTN,,-0.0330003981797662,-0.03617946645414658,,-0.0018746738512755313,-0.02789977874385418,,0.06270841384576958,-0.03297943712616815,-0.02606242033522221,0.0460786284736642
PDGFD,0.039469627512015014,-0.03538958664336096,-0.04876667317048084,-0.012511172989136187,-0.030027139195061694,0.05088062833104301,-0.13056561245540244,-0.05575721927861827,-0.021296043998332938,-0.02167570335392727,0.011024733933341933
EDN1,0.004598795537525487,-0.04521210257903055,-0.032777463737869966,0.056371061193503755,-0.002858397706575529,0.06544782992879228,-0.06923799656990796,0.050593187511564115,-0.046474735926304606,0.03617823067330857,0.06834398228913072
ARPC5,-0.03485987301688456,0.04768617431807319,0.030735993915413633,0.02940907517762511,0.030878759093815596,0.11904617506495443,0.12785154874563293,-0.06589583493829934,-0.020692947731471262,-0.0341602758404335,-0.051122776656187086
GSTO1,0.11957773961543287,0.11012506671717213,-0.011195440186678058,0.0006928252748146268,0.048977129624294194,-0.07249964418182725,0.07610100657560434,-0.022391408848823836,0.044907995500760925,-0.0069790808185584,-0.009618433012387984
PROK2,,,,,,,,,-0.015225705383621063,,-0.019977658221603946
SYK,0.010037013472744861,0.13631201145294225,0.049004350518337444,0.02095678224806906,-0.004997566526902847,0.06773439277560747,0.06995530493403343,-0.04340942262851217,0.03389628053743131,0.04950858721666746,0.016025009821552014
CD40LG,,,,,,,,,,,-0.023695174768380557
