,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
GDF5,0.01725421669918218,0.04841052825438642,,0.14327596478939014,0.048668837694845535,,-0.015866376590149025,-0.03418114547643745,-0.009311031190847831,0.09861253967024465,,,,0.07993775693883892,0.025641494601508993,0.039453012713530675,0.035678250613157915,0.0767108182698337,0.020766461886515045,0.05506187033019106,
CHAD,,,,-0.02343412656801311,-0.004196930772120379,,0.007673313523167294,,,,,,,,0.06002535111069087,-0.002871005143107539,-0.02185091033384182,0.003800945212364015,,,-0.041445484577101246
RGMA,0.06134481389637511,0.03489356603593826,-0.09649423798869369,-0.04129193968723625,-0.039671008568464915,-0.015419359402804112,0.0074473689817231865,-0.01684920519250426,-0.0021974408163753663,0.03264462071769767,0.07545357428369762,0.07614316979362204,0.043315975590553155,0.016642752728297308,0.06197150898242949,0.07163716671335096,0.09190586742134553,0.04933752226141119,0.06893958399287324,0.10667276011801462,-0.005210525904059062
CLEC3A,,,,,,,0.07240858663828567,,,,,,,,,,,,,,
WNT16,-0.012849906300587905,0.011128232178382647,0.008641259683287777,0.03595717408633393,-0.0198358294549689,-0.017366317588589426,-0.007676188597836298,0.05911471579568837,-0.048221913842251614,,,,,,,,-0.018051178828582218,-0.023642344304320894,-0.015075937502931371,0.01187276691795131,
CX3CL1,-0.012164802128015172,0.11333654496905538,0.017805176634358714,0.007100896790995059,0.05382722390287469,-0.011125722771698664,0.043167069417015994,0.03707692033231602,0.02058473620956788,0.014874861814582504,0.0015153600096074762,0.03947648515036371,-0.04410125881086286,-0.0012281786002988383,0.07049494442309946,0.023927761432804596,0.014691154561984231,-0.048752346345545226,-0.009807162635075408,-0.01531695699022949,0.01507148210767479
FGF1,0.054753006541300844,0.040311591912706654,0.013063173876837999,0.08642519621311218,0.03455760700740916,-0.018349409302773265,-0.014561475774933857,0.03340486969577398,-0.027588576942795446,0.03810319578753772,-0.03449590613070802,0.038694592369616664,0.035497429174052235,-0.07960311242440768,-0.011648750995978839,0.0100192657454278,0.004574527829782326,0.05390017460537735,0.05013018214043692,-0.11023344115693716,-0.11540527988079544
ALOX5AP,-0.0011054699618922707,0.05882152653985827,0.06306268946008486,-0.06641931258468486,0.02266202972306458,0.024773187879690708,0.020482711245234576,0.024165348430064765,0.07192697255494682,0.04203685585929562,0.08756263785931957,0.07073739503369565,-0.01837371734548125,0.0491458336471637,0.05200899820637749,-0.056123972621805435,-0.003162046162002905,0.04329038861844155,-0.038240576620543885,0.02662408041914122,-0.09574872092181394
IL1RN,-0.03250560812003828,-0.045062392542292266,0.018702694603429645,-0.07735475535963472,-0.020207140272523853,0.024392858577313384,,-0.04663409909820833,0.004359432242084277,-0.013258450210853688,,-0.0637524226577187,0.01947943483236846,-0.035877652423879504,-0.010768881746678146,-0.018050053940869133,,-0.003985297382534689,0.029101311631240308,0.0578545781647393,
PCSK9,,,,,,,,,0.06399132432647199,,,,,,-0.009466654863469618,-0.01999123653341563,,-0.022948588425696397,,,
FGF23,,,,,,,,,,,,,,,,,,,,,-0.03626727035107382
NPW,-0.06178046185061357,,0.03179489394996276,0.0730430668773527,-0.02093156490453139,-0.014005706348325516,,,0.06219849316542602,-0.014767026853027502,-0.039711077328772035,-0.005650253679617483,-0.04407012090136787,-0.021361183712461197,-0.006409349163335911,0.09118034340684227,0.1283692111880751,0.00026770530411276944,0.012494949082540133,0.005277584519164496,-0.027342945095860577
CXCL9,-0.03721803342840717,-0.03657142225607642,-0.03544971084383735,-0.022994338118621588,,0.014955445956624566,-0.015866373997221225,-0.023603199751973874,0.0066463300330056934,,-0.049268853619916265,,0.15273628537738454,-0.034125927578663916,,,-0.0020164357183756923,,0.030914164346526687,-0.029779739139499082,
ANGPTL4,0.10525994785113374,0.03795004119351347,-0.00035201240988397487,-0.10388852858405775,0.06674236532324439,0.03422750841276811,0.054659011317586756,0.0399961792276215,-0.05712721361264363,0.011033826179548173,0.09537532316867423,-0.06369830619995578,0.15376452609661181,0.04757936561761725,-0.03728271538911277,-0.009435623109163852,0.027128876279700977,-0.08701880144999244,-0.018722310101848848,0.07924965622343458,-0.019153527033234426
CCL11,,,,,,,,,-0.019363613879243284,,,,,,,,,,,,
UCN2,,,-0.015102175037395004,,,0.01925231768861937,,,-0.001676313406349093,,,-0.04244475294786108,,,-0.05366769565802419,-0.03511023949382769,,0.031011027896829458,,,
OBP2A,,,,,,,,,-0.01548928660336634,,0.06336142580578369,-0.025413995621005492,,,,,,,-0.005752401011557545,,
COL4A3,0.06596153342085455,-0.03101652257868012,-0.023183694276774997,-0.00844456829016879,,-0.020463461045423553,-0.022826092726082856,,,0.06521240550993865,,,,,,0.005827576445986205,-0.03391006672879394,-0.0029107848491237635,-0.015834112737920358,-0.03095140836411003,
NRG3,0.024914630394408187,-0.010290806127855346,0.008207741617327001,0.10420022554672091,0.036576188879692,0.01337245209128645,-0.031504792978012314,0.03454608958298021,,0.033156153545171076,0.05568176325712312,,0.11863763095810478,-0.007442586766476349,-0.028519145507056243,0.05706802495511319,-0.036379882895191895,-0.07333407802561738,0.10151944117991131,0.027381425199914093,-0.04255274402247131
IL23A,-0.01604766270034102,0.002488807507170717,-0.02376016296467061,-0.02975745166751588,,,,,,-0.02034338085244828,0.009873293839854655,-0.04609143880876078,-0.01425600116771135,,0.005036589810599752,-0.023470375983632677,,,0.028688818949822087,-0.03466289654291284,
COLQ,-0.018591574494244326,0.01301755612120352,0.01446329309511181,-0.018288196006506774,0.09147075973354361,-0.002092699073654298,0.010110642187854148,-0.04150592391880466,-0.017868927935440565,0.015334127434086776,0.06039434516549768,0.03172945247661236,0.0021691659683947965,0.12341461351743988,0.06997648718147285,0.06662825994897602,-0.04555398911607586,0.009113317536712849,0.021260213071214378,0.018857797073146755,-0.039160868218923416
SCGB1A1,,,,,,,,,,,,,,,,0.06602468447803649,,0.0875330042548809,,,
TNFSF12,-0.07261777391176184,0.07385478012846405,0.0024517019338057174,0.028123272156693236,0.019178064327921945,0.0052850926788190694,0.0068165018306492915,-0.07005431525783509,-0.028225909712779225,0.034028119646220406,0.10602282945256572,-0.0217969842371067,-0.05590765692614895,0.010455321399608622,0.05297986718928257,0.029406146404285186,0.0050337878303415825,0.014830704532608345,0.03022924297984201,0.019125702684989573,0.06438945599668047
DKK2,-0.0081168524338789,0.03845343979332572,-0.015324820888133264,0.0742997831260844,-0.028869854622985622,0.01823072444440873,0.04076422698668768,0.10586536268216372,0.09338211677777393,,,,,0.16974496729987343,-0.018884676258606528,,,-0.00584919811415911,-0.021425357236580872,0.002388321640639693,
FYN,0.003538507019709999,-0.0003075249554495446,0.0211024208316761,0.03407444147169596,-0.017608378048594477,0.005376667350377798,-0.006846343934996901,-0.02932464484969319,-0.03299519534502365,-0.02031695522629227,0.032496912922246705,0.06551008527649399,-0.009376829344152482,0.032554442316531616,0.056743642929351266,0.041024701699701446,-0.015423274252619577,0.0169659554566552,0.031786869358188606,0.029232924465669163,0.018856552184806297
ACE,0.05122997709428588,0.04739078177625269,0.0095483123243885,-0.0022185561154051585,0.0945521624578492,0.04311141464146262,-0.016555690144028225,0.0878000789507737,0.0354459319122096,-0.045186817574542446,0.0011721470656915179,0.018266649151193713,0.011330831912235023,0.0768531726763332,0.014185883083808559,0.0016546681427956477,0.01998467604263688,0.01954872951331917,0.08273191252508513,0.052363364258121596,-0.03626734098531832
IL18,-0.02254165521697226,0.020759651441657378,0.007438879532522772,0.026392671898286042,-0.027705246245116742,-0.011878015076486927,-0.004002158473826503,0.06337857117095642,0.0604116376715232,-0.029353435585792034,0.017461967949464644,-0.05972028687395929,-0.035322200810182544,0.10769019443873656,0.015162296426707125,0.06785703626027918,-0.0291744604963956,-0.06348175189050037,0.06886523148160527,-0.027279869318199545,0.09831111364500039
PPBP,,,,-0.015087429030493387,,,,,-0.014475362759838207,,,,,,-0.04317707549841603,-0.03943676114478332,-0.02321061189187432,,,-0.0289389736834013,
CCL27,0.07655612847799127,-0.016771562223403855,0.042205477460245076,-0.03040113521311621,,0.0013447903465076032,-0.011246857013768728,-0.028897302475663942,,-0.03560836589102102,-0.034337230267664526,0.1320155480012921,-0.06162233966405496,-0.04099077090315584,0.023086409923266486,-0.03085758410898559,0.07580889014166929,0.04051197518111049,-0.03870822825895981,0.06866245248206737,
SERPING1,0.03750408760583603,0.06390727874614725,-0.027752064350033294,-0.035915074564064904,0.03825318792336105,0.04837149177775182,0.02904420702226684,0.005406488826916037,0.06235388142800478,0.03668710329784123,0.020804510637919636,0.04650152637661632,-0.021828725292559553,0.0533318352085323,-0.02884781058001078,-0.03580815678618279,0.015922837937518173,-0.017420372231431183,-0.030801102486976956,0.050273490371799665,0.14966268971486138
AZGP1,0.025178322319318526,0.0029116889938815694,-0.010404873738248329,-0.006351646526052913,-0.035546358590982756,0.0707768225596179,0.03177215773477797,0.0871578031992013,,-0.01757266820468168,0.09625725149330294,0.07979717889232045,,-0.05025624336276175,0.05763469192599012,0.08201640331741043,0.023510539676344373,-0.02889463308276071,0.009624347255265231,-0.04279502679610389,-0.051315552776327274
INHA,0.030164630087702555,-0.03216772080245663,-0.004146757150345004,0.008062587648083056,-0.02665041481614617,-0.008019731346114566,-0.01732798293458762,-0.03993450056725169,-0.026636037189969507,0.03533641619202976,,0.025667090457205822,0.08993590666516607,-0.01171552631714977,0.05708874972721408,0.05700257209228734,-0.02016013446131358,0.044286814523763526,-0.01921321006742671,0.10571332703662498,-0.02467606385177099
SEMA3G,-0.020109889057828036,0.023864799823779422,-0.008303072369306575,0.00411331218415188,0.05016004817359697,0.019288453893683558,0.03348423699374307,-0.015833674358436432,0.0711398413977727,0.016166418039441455,0.1048753150780878,-0.03992540858122246,-0.054527857052775124,0.07539844169960148,,,0.08801165478292511,-0.038072917466889726,-0.028609385035525476,0.08177348163263401,
OXT,,,,,,,,,,,,,,,,,,-0.022234249115855472,,,
COL6A1,0.0718954666058076,0.12554874890930662,-0.016756372664626693,-0.05770560225697775,0.026343437064628026,-0.027102184957196438,0.030312041013852452,0.0022162798978739933,-0.09134102084923633,-0.005817275206301929,0.12219465845478499,0.05992334351465695,0.12901510198553268,0.0894921067944982,0.026267052900649866,0.032569658196939376,0.03968512063539206,-0.07834536759530124,0.007310771262883446,0.10445885693293536,0.025390566372952585
FGF17,-0.025985401446167504,-0.026809329050491083,-0.017848885206647996,0.08058642515552679,0.09328594783240579,-0.01072681713568716,0.05654520644938853,0.026274313141342622,-0.016444243910393973,0.0012754239204593963,,,,,0.008040956050390728,0.03713516168594166,,0.050690535917630807,0.05041650888470962,-0.04397792543810565,0.019642599223959792
TNFSF8,-0.019647028270909767,,-0.019265035728957075,-0.01508742511974003,,-0.012951025988522484,,,,,-0.04198973731847427,-0.013659282201381556,,,0.010164579421413744,-0.013017977062452085,0.09179683528644288,0.008447929444585875,-0.007582211982094229,0.028274005391653957,
FGF20,,-0.012208812587097119,0.03861193881482077,-0.030864027111387908,0.024585689173432543,0.031415199272283076,-0.022570699400294804,-0.00338667077356264,,0.025000115970615654,0.07424805388716471,,-0.05672433951007066,-0.02240956885803636,0.08453579968485055,-0.04136904687155265,0.017135938077605297,-0.013326018467898746,-0.039007085668340755,-0.024123419281368932,
ICAM3,0.006963331502727328,0.018743310216865833,0.00583616748672993,-0.03735679712216694,0.005743798744630083,0.0480133676690612,0.043822509784784934,-0.022284999748373377,0.013101270343465017,-0.053261838366817,0.06921564222641957,0.1556456801805917,0.044279153196685614,0.06827617514480284,0.10070656063985747,0.07116402338739858,-0.006852269443359498,0.03993396313128315,0.03186220790669967,-0.00030434123083146486,-0.014735163080694365
LAMA4,0.02516155309567687,0.06561405674142975,-0.0016000437993349615,-0.06426083448296774,0.02205234151457429,0.029461608296254594,0.039192421403962924,0.010487614929129488,-0.021925226504818544,-0.021888173913642277,-0.01863301152816982,0.030772696640428834,-0.011000253118604034,-0.016033079395512066,0.002294922363395562,0.04216079964057989,0.04439741416447781,-0.04212798277117781,0.02366715461303021,0.06963461010332113,0.08358955109705804
INHBE,0.04927921348926786,,,,,,,,-0.019041595443932826,,,,,,,,,,,,
DLL4,-0.04314990983864882,0.04097019870533668,-0.0049476060719535996,-0.05567956530696598,0.07218459788445047,0.0007867258836846008,-0.015748786097602722,-0.01634837081351429,-0.020564784780126386,-0.0047219078479871,0.05160803226413953,0.009897038734978434,-0.017244742198637784,0.1301314932238451,0.018616366308463,-0.001882417165468584,0.09138651452204566,0.015368105640721878,0.06726555666424605,0.11576835329417846,0.02548008001373993
SEMA3A,-0.0371745272877601,0.01686217968133167,0.0071799933391756285,-0.010597818917773696,0.026697700625618864,-0.013320743052299942,-0.0031382171713830545,0.04170413141115295,0.10456247437970823,-0.026266150861094063,0.0062018112999756075,-0.015900156268715868,,,0.06453648935166972,0.03794189575738224,-0.04751920853484148,-0.04997166478632421,0.03361740571795222,-0.01355572205933344,-0.001189564175676673
RLN2,,,-0.019442134203837485,-0.0231417599415687,-0.02075263936384512,-0.0131922371719564,-0.014479635214458312,0.006069553584212785,,-0.01271806177841816,,0.04741948710655291,,,-0.006290124291349574,,0.03636369964216581,0.06085951647830485,0.036537084234863716,-0.028340404386192897,
C5,0.06452324075913551,-0.01791420419367293,-0.006110092751376761,0.050625892384255695,0.034736360647682034,0.01383297495813186,0.02712204541694166,-0.04870826937624106,0.014985056022906706,0.0025298118764894542,-0.05185595292852638,0.0727119107247706,-0.01955405039802844,-0.0062061319633322,0.031419506675597016,0.05740799707677154,0.048883734229379965,0.04644021427677483,0.05122752150604284,0.04052773258832518,-0.0055651122909419135
COMP,,,,,,,,,0.01273515934278472,,,,,,,,-0.021616779085387644,,-0.006039507529304719,,
EDN2,-0.02657148173050384,-0.018949207004932567,,-0.01984248629329254,,-0.01601977217953789,,,-0.015091442072423874,0.05111187427302888,,,,,,,,,,,
C1QA,-0.08550509960206068,0.0708664936788084,0.04066039042302869,-0.014131669279439851,-0.03250229175372684,0.011077225034558429,-0.009360683144118278,0.008946430908000378,0.06930707372539859,0.08153034457509083,0.06278737743591156,-0.07322759782855287,0.09851995689830083,0.02912191366328048,-0.005395517674126584,-0.056171725380366695,-0.04124498281291521,-0.06332675676473438,-0.017554667605970593,-0.0045766138629537954,-0.1123282995308635
UTS2B,0.005336921565465212,0.08299868557018339,0.010668313026006045,-0.0165481040024756,0.0316278492337911,-0.011403270395265997,0.01725318065006188,,,,,,-0.05385713272202894,,,,,,-0.01280059221898464,,
COL9A3,-0.007096933989951233,-0.01063778066791476,-0.04735182576744626,-0.007538034330407307,0.012803455314614702,-0.04047652253628941,-0.025731044165931666,0.0039880194477320665,-0.024956836179100075,-0.027402550498058863,0.016647998418325857,0.11352768088393538,-0.0013805094858042727,-0.03814359842248697,0.10289677377263187,0.11266852978035731,0.043676083652365444,-0.015892792355100546,0.07788153661746688,-0.04595740082012498,-0.10659251589885876
DLK1,,,-0.004369835280281965,0.013391342180922639,0.0627503665244845,0.030415059842490304,,,0.15484765943480783,,0.14120684380458917,0.07438790243271419,,,,,,,,-0.0432003594214787,
HGF,-0.03256570809122158,0.06160474941454486,-0.030569162530006053,0.07831430289920742,-0.009152686170520022,0.007896118718283407,0.02857900106575837,-0.03221085545906975,-0.004276029205168175,-0.019371021548953964,0.03123600609080081,-0.05794087860166354,0.021824762417811953,0.08167578660705058,0.04797244870064069,-0.021857136289304035,0.04251695696506379,-0.026584391412048693,-0.015913784940713063,-0.019459481584835157,0.14127258408337817
GIP,,,,,,,,,0.05804557191498736,,,,,,,,,,,,
P4HB,0.01108214806758008,0.016757426313178714,0.01931045961949807,-0.05983247944887092,-0.007533955497319568,0.02217157035962933,0.0682438127823074,-0.01342659692896793,-0.10222280228501543,0.06633972868365695,-0.02500879470602457,-0.004869332101906697,0.002166353008837087,-0.03206005189086325,-0.02345200716071102,-0.03452237543269744,0.04901234687025199,-0.022464041745060455,-0.03127563914261388,0.022033536371297468,-0.10102609409219068
ADCYAP1,,0.05590955445915794,-0.022848372333964882,0.027920073023283396,0.027657318887197666,-0.021867556662461884,-0.021523295075032287,0.016988925468182578,,-0.018740424385093483,0.07536908008691462,,-0.012076208424941769,-0.025203860183231595,0.1001842187962962,0.003208298954821061,0.05035651303934107,-0.061484655238651736,-0.006279483763374035,-0.05840279357521501,0.10763519553702919
GREM1,-0.021127944044882906,-0.026654410911458048,-0.01680409908573359,0.04587235978235169,-0.03825585998494569,-0.03607944395820247,0.16791961971463856,0.024079049354527492,-0.0625093307841743,-0.03554873937305516,0.000889350428313593,0.05576692271047314,0.016698436119768425,-0.04269939475069448,0.031507530096470705,0.06414827174598196,0.03696979501669461,0.08189708389820632,-0.03110602814394522,0.002971356545648516,-0.10799491883092721
EGF,0.010247790581938868,0.03131757473545397,0.02134659247702431,0.031402854191766874,-0.024721776560583685,-0.03333658814889347,-0.019574612927153446,0.04730822775577816,-0.01968082625056595,0.006990294129890749,-0.031109782191757758,0.0010955676997590732,-0.03798239979954327,0.03395737340861675,-0.03961058016980982,0.07092291487084156,-0.03947454078978724,0.0022334790608190443,0.0106770210676933,0.0861414161433414,-0.03576636029915553
VEGFB,0.06675942901925075,-0.03330003495256848,-0.01378658400717278,-0.013615972006659139,-0.07286855415859665,-0.008952281363731605,0.06896903886415799,0.014160849758601646,-0.034064774801809014,-0.016333202435215678,0.06649379387174602,0.061069481918646834,-0.03299595448215323,0.004458225512103656,0.0037537246393105563,-0.040258714054322464,0.029197496190132424,0.017741949580875063,-0.043928628468277116,0.0009253493889020502,0.03891772233813219
FARP2,-0.010711477625735554,0.015240366839892208,0.048768260084361234,-0.03143274647626331,0.015547438755824228,-0.006160633610520781,-0.02036835778846455,0.009332950223691888,0.030817489801992302,0.017051421078997073,-0.005066636806625358,0.043955719047979486,0.004360786439614766,0.019813227869410057,0.009349429011392546,0.006371932282193912,0.05792665339510751,-0.03873925171788294,0.028477374723751413,0.008756151792577408,0.045928190631548536
BMP3,,,,,-0.009088814845260407,,0.04060968234264284,-0.02590305170810006,,,,,,,,,,,,,
IHH,,,,,,,-0.03576114467919756,,,,,,,,-0.020961634549325748,0.0030350691562939357,,-0.02561656555270645,,,
LAMA2,-0.04276103984065939,0.047118747081326795,-0.009859520757467473,0.04554001137519139,0.07244100727169019,-0.01891678296388433,0.023399904175077087,-0.04169838322931763,0.009910989580446174,0.012898828455904773,0.09228948487051278,0.027986579740611476,-0.0022258636522962593,0.06819166385012428,0.03932365700006122,0.06037959096851884,-0.016860196168689015,-0.07168801052156175,0.002320822468417711,-0.028903535412230747,0.03203740143884149
SERPINC1,,,,,,0.03259598488608611,,,,,,,,,,0.057652714096476855,,-0.025297647840910265,,,
NRG1,0.027724939660693438,0.014313873484544786,-0.03400124362226837,0.005142221123721474,0.050696606444414566,-0.014213936409670334,-0.0335562475422538,-0.040625099061298874,-0.017108214020462666,0.01429634717932798,0.09463717655487996,-0.039826397179607904,0.030881488343740424,-0.03826767833737709,0.0185599614788145,0.06550378919864774,,-0.027731954009130342,0.03835936787803627,0.059506220410333974,
SPINK1,-0.014508771640071035,-0.0039114889235281735,-0.005959112441847668,-0.02698057715005116,,,,,-0.025654117838967552,-0.01271806177841816,,,,-0.024190334890398832,0.03325807604675128,0.007317351009055557,,0.056789361476051875,-0.014225195419375515,-0.029247458895738567,
EFEMP2,0.06427090489840179,-0.01370518532014752,-0.03342366738642873,-0.05892711791966647,0.03540853206467764,0.045305270095573315,0.051379725517686936,-0.03772430267144913,-0.021865564895496473,-0.026762621077410304,0.07423785092907972,-0.01711756580870938,0.049224348910670505,0.10040672047939732,-0.010908145757349705,0.011219084986232848,-0.016315415357651034,-0.016035229515747984,0.006742679238731276,0.004274196395350883,-0.030238964890058524
SELPLG,-0.040020914578992005,-0.008075194914183525,-0.00986242995298738,0.026257335692081475,-0.01163957248322528,-0.0032386160288739646,-0.006716807986548249,-0.055798376472327015,0.04473527274525988,0.03215642584167192,0.005004633652952431,-0.052822909698589764,-0.0002538488789563235,0.07587930840509206,0.07617373344187878,0.07960349115674092,-0.0416387454358226,0.05863402963013244,0.0436665493854081,0.029912043376952108,-0.07257038496505876
GDF6,-0.0011979400024145002,-0.0321677176624826,-0.02178007724939515,,0.00464910897551621,,,,,,,,,,-0.016669485285399268,0.06139659808708858,,0.06829085713815296,,,
HLA-E,-0.061649333798276536,0.07880058442770943,-0.007582229556378354,-0.01352603308852894,-0.019119143640257893,0.08283064141986246,0.023339046233670727,-0.003768061892782102,-0.002037142383861075,0.08351434493587992,0.04752303564158134,-0.08235439794806258,0.07209368930956261,0.10797941150499955,-0.04508417868894928,-0.05709729625245632,0.03865008148122854,-0.0388474584677511,-0.02747625779329174,0.0017444557802116336,-0.07665303838803733
PTN,0.03582460981478108,-0.005315863292173365,0.003809299309814635,0.05239235055687933,-0.014768861936716277,-0.017064131042595066,0.053961894777057394,-0.01526475992006749,-0.020268892163610563,-0.023116985001231948,0.1462630343811203,0.07630679011845147,-0.04779021705173175,0.11814357419147593,0.12540461235376782,0.060453883625776375,0.003307061578626867,0.038295498846915285,0.04355116856346271,0.06990818692939649,0.006239653285118953
CD274,0.056148868144785036,0.00402958100316936,-0.007957972352612705,-0.05002991642443667,-0.0344637300345473,0.03985065482564603,0.022832471975635708,-0.02964174803012477,-0.02723461544095102,-0.020930638573382433,0.03248308184699235,0.11906247284698124,-0.009824266533441954,0.06200357335721243,-0.023054954981311944,0.03541315157356763,0.018390505123219922,0.008963667744236611,-0.02591372873064711,0.043715939228661384,
FGF10,,,,,,,-0.014267910056885002,,,,,-0.007069613912170894,,,,,,,,,
CD14,-0.03815975005428825,0.04345879193101046,0.05708895513466916,-0.05856411303818278,-0.01582678354663698,0.0052802764575326155,-0.08521687155913377,-0.007997540170179295,0.015925416523559065,-0.03531606953217341,-0.0021920239608187743,-0.04205425062906994,0.0949123373365818,-0.06098553486839848,0.02519958754046329,-0.06218002263450308,0.06825245361672208,-0.05988391551063375,0.0006265814946619147,0.00575300849938113,0.0010319964612212414
SFTPD,-0.026860231141346884,0.014322529456054943,,-0.016943566286773147,-0.03492562200658958,-0.020940433330343736,0.0010195499975754964,,,-0.021503702590989552,0.0008315090029523208,-0.02008317098717871,-0.08685428059890438,-0.03194977343468762,0.09597692825868723,0.03450638822054586,-0.013035821376210833,0.018003979030881613,0.11991801833880557,0.030470557001003935,-0.03474624522390089
SLIT1,-0.0033080496847041657,0.0001298335272617453,0.05241719776385963,0.04821264835636787,0.01139736145376192,0.03364332629776647,-0.02943640463822339,-0.02159987959309395,0.06994062567845347,0.017029920511466894,0.1184450934228351,0.030812018643210707,0.060530249195681715,0.10513185113507315,0.015267563889185957,-0.02658029104191299,0.011529144964351675,-0.029603853315472616,0.056869892641228215,-0.0015823908492982163,0.05062697091681616
LPA,,,,,-0.015447535995377255,,,,,,,,,,,,,,,,
CNTF,,,-0.015324819312738101,-0.015087426496765513,,-0.01039990365699669,-0.012770484043977931,-0.04142638006280914,,-0.014767026921493532,,,,,,,-0.018599278965732876,0.032581430539981034,,,-0.03474639432549983
BST1,0.01555880670860179,0.030603209062705184,-0.03919111784776707,0.017973316455587616,0.00491661575714593,0.046638681379559115,0.026435328109771714,0.09051317992201434,0.022066360024682347,0.10829783010266311,0.1848654301267006,-0.043279203167276195,0.0024922469437498635,0.04150885342552585,0.08738914167115862,0.08160232608939015,0.06913594884031257,0.006742541257684183,0.008678277408648802,-0.0011251198602711915,0.03136156491069582
AGTRAP,0.022988902796904197,0.06338082363028512,0.025557176339508964,0.005593294880001258,-0.009419291537829073,0.04038395387401623,0.02418107389193939,0.048922993829385523,0.05826721439975973,0.000750947630916708,0.034190969823362796,0.03589354827331464,0.017985455352079082,0.007224694723933598,0.09716418338489842,0.042637263900777184,0.07590013814630028,0.008426997355686984,-0.008082212963960406,0.026760422498485634,-0.05094938932773396
LAMC1,0.008987142844313605,0.040202109774501525,-0.026148559684203255,-0.05388457143766785,0.027742563155025636,-0.02614860780660462,-0.03228495444081943,0.012063658408279485,0.05294398662197198,-0.035779080103439304,0.037139577247948766,0.05079690754815359,0.0064490587493156604,0.025725076562424072,0.046679418084693045,0.00202173494563584,0.01823242414200639,-0.037838486154971075,0.026099352623880422,0.07054135624600182,-0.02603447643293409
COL6A3,-0.06548058897018187,0.08362891231637284,-0.028529196575492553,-0.042485494853834765,0.03757493831985028,-0.02156228464363315,-0.018004865916870515,0.042054698793793324,-0.0336784867710355,-0.03142834322581959,0.0163669334961914,-0.025852076176061268,0.08539564314621495,0.13899459679661363,0.011093322873494866,0.03248233760102276,-0.017696307526538085,-0.04046706979130237,0.031081901740994258,0.07674820312100596,0.013333444839950744
FN1,0.08939848904070712,0.07620426686953125,0.024137688311896617,-0.07561522949621508,0.03267406811700768,0.02873619927518283,0.037254909436846194,-0.06706394585433197,-0.07086144115133675,0.00607050452393653,0.00676251932868395,0.05349194079140722,0.060134901352176175,0.12407634433353223,-0.003058370596800345,-0.05025881297179698,0.05823888597784668,-0.07728824812578068,0.020178260950275643,0.024450696887973168,0.041735352619413725
MIF,0.06293042204505667,-0.05073312205903437,-0.02318277435196321,-0.00042190478691137614,-0.03570754457210322,0.031561938317149166,-0.023242070308139084,-0.032123515848686716,-0.0384410459551977,-0.02834935216502394,0.015561968770070074,-0.05538127734637555,0.02735604533299193,-0.01836520327325305,-0.025627250384874595,0.04286940686911177,-0.03236161900002113,0.07271277484758913,0.0609249908257529,-0.07547238848020832,0.04423374304397224
JAG1,0.06632705848239036,0.014209967204328327,-0.014919158913119778,-0.025245932825030796,0.046773492006296866,-0.017804660856028276,0.007368983537020118,0.006164660168141073,0.07650573031706466,-0.025981896322876497,0.07503780580774672,0.0038261471455632904,-0.02196459922864311,0.09866514766536758,-0.009651280640219806,-0.03283101268566479,0.09429558476750222,-0.08921602126882408,0.022231569045901126,0.058392778086402,-0.029768600563067092
NID2,0.03350051006206306,0.02798706512033069,-0.03078193368772718,-0.03528086760268031,0.04479858074708139,0.014724730368424354,0.015885177416477856,0.04254175574458481,0.04859292671768467,-0.012519843991406683,0.04425637950565737,0.017289911018294104,0.023983929147961366,0.020425886235172722,0.03953485334782411,0.08718600873152223,0.07697205676939708,-0.027234831198919684,0.03708584521052133,0.0593462122319906,-0.054653926306076565
EFNB1,-0.008287157597018209,0.04957344735524829,-0.0029804822268400455,0.022271485405894437,-0.06436231364950284,-0.030515906410532066,0.009327482217935206,-0.09073714264670762,0.06610705797127178,0.012019826867315427,0.039857315031800136,0.021059606435363618,-0.11933663632224607,0.026804334711026213,0.03585671445671802,0.019692205039581995,0.0004018519491156894,0.008941089622378683,0.05600194572255996,0.08456869854509745,-0.023088925848415678
COL4A2,0.009595254950580478,0.061766887772263954,-0.011082201997533011,-0.05240305437009837,0.04541732706822151,0.018829469129014596,0.032163334635549844,-0.016295557157830765,0.054067850454232826,0.021003351114247285,-0.007291119968996236,-0.03258942021295293,0.0005764955709618268,0.053693907433148676,-0.004038232960080324,0.02537218636645196,0.028027770953146312,-0.03424740456372273,0.024168239986237735,0.09401602560852305,0.0342398891365516
SPP1,0.0007362541626019527,0.03230018080027967,0.011204014169749955,-0.08603304923103722,-0.046311748412000246,0.0011955284256709683,-0.021916036496597496,0.01828052164428578,-0.06697563500933394,0.05157078255241023,0.08893973884267865,-0.039644513297341845,0.09786389945575825,-0.10837643941229255,-0.03647350331452318,-0.032893342410529276,-0.058622990681018824,-0.014878584981390362,-0.06381206537040852,0.003951558931747068,-0.08118275319681212
