,MGH258,UKF248,UKF260,UKF266,UKF269,UKF296,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
ADAM28,-0.09339227372115287,0.0024476289513235268,0.00037025680248785683,0.03748724267904484,0.0643112256155916,-0.009997103841273131,0.008243843665512547,-0.015824240007009837,-0.02231724742919937,0.028830300353673913,0.0016907307801618708,-0.0015156900600893852
TCN2,0.040619768987941014,0.036182259422834095,0.025712857491492207,-0.05232209707016623,0.12444003270858414,-0.003772770768001603,-0.004658926967148495,0.08468907411717058,0.09211850400611281,0.07096447463949003,0.018349012884846735,0.07316749912732237
THPO,,-0.030622500537264005,,-0.007217241388804085,0.0823079026712521,-0.010797813579508573,,-0.049639632195214174,-0.03160435157468489,,0.03916992576966105,0.1359907260876524
CUBN,0.053204297077126164,-0.02301246111472002,0.012265345816177867,-0.029255833677309356,0.13437690295099558,-0.011594040489680825,-0.04167302072350669,-0.01776931527975368,0.07152978179483852,0.07701224418471053,0.12674192507207674,0.1280186169658757
TIMP3,-0.05786254634065179,0.05470263465996181,0.007197412432510679,-0.015888043933714596,0.10314541055473588,-0.0003722270987911738,0.005310314497199677,0.03247419472664548,-0.08164853481841834,0.04906222475972953,-0.042020104329031915,0.026952783701165023
PIGF,0.02522313016964974,0.021204487036436327,0.01689615773923069,0.050010546358827665,0.0868270897829579,0.02704893650288706,-0.06809155742882507,0.0382053313156288,-0.04003239600322056,0.0007341495387605313,0.07765323478892304,-0.011084119374724588
CRH,,0.022993449963861556,0.08071599071195493,-0.01385864752083235,-0.03138454424974592,0.00946464708044621,,,,-0.04538161895447333,0.009405597362572474,-0.03677198448409777
BDNF,,0.02782361880859091,0.04829422682239076,-0.060327861644148204,-0.07736686843015707,-0.0014320682367688423,-0.02022275106737898,-0.045685838897684426,,0.01129702460096551,-0.018240325420045188,0.08133698897340574
CCL5,-0.050716054975769934,0.0489994279311519,0.05395318442962535,-0.001304741327033941,0.08656270058229247,-0.006130301344642833,-0.037857175616601214,0.004009819606715647,-0.02453900025996424,-0.021654609193305117,0.02686634611065626,0.027794917595056427
GAD1,0.05424299258439332,-0.006995629304289684,0.039818501496754914,-0.022906814945637996,-0.042140186412412343,0.012929522815049619,-0.019640847451221095,0.07639814849481598,-0.034731512625917706,0.03366615037653455,0.0026392942451633826,0.023209869234124363
COL14A1,0.0443454734326236,0.05381025455894483,0.019163692186959645,-0.021454223430032417,0.11086175536509908,-0.014143624699332643,0.009606613543158837,-8.888509573973478e-05,0.0003000803133889886,-0.05634255352919804,-0.001369717422524655,0.0028189151459799035
HLA-A,-0.008555016119128544,0.04111654057326317,0.015098434431984227,0.026709543617998998,0.11429430954257114,0.0014076203661294608,0.031614949964444826,0.10634661291108838,-0.024434301001415228,-0.024735592184558838,-0.06601743242674966,-0.009066211908872315
CD5L,-0.025859691187095395,0.0765930852855006,,,,,,,,,,
FGF18,,0.0034716258122820644,-0.020651575074709973,-0.019227962046549654,,,0.04267710412097782,,,0.0048977315270836595,0.08410684402687535,-0.023049159171211586
ADM,0.036017057274282345,-0.007932823291871845,0.033626493642281215,0.06003289103327781,0.055158094640165835,-0.025376253085660636,0.024746835137537886,0.06433470851516188,-0.07243359660143521,-0.03210477891117383,0.04409430957559402,0.034466554511407246
CCL15,,0.04734394588843753,,,,0.005455264383209752,,,,,-0.014042015968826671,
GNAI2,0.012702026437998587,-0.012125794004880053,-0.026498767100290876,-0.00859143547356667,0.10162060101284864,0.02763129084388823,0.06091361770755617,-0.14782567589980614,0.050806554312256474,0.04700888929165762,-0.019170585341531855,0.0007332854846359442
HDC,,,,,0.13910571588508927,-0.013144949193955138,,,0.013244256356419829,,0.04288690320072134,0.16053376102016995
COL11A1,-0.024958016326822277,0.04133327126961186,-0.04444042694394593,0.02340224711986282,-0.03710630744067325,-0.003064451775235924,0.04978834012885561,0.05069636082857086,,-0.060926199949388776,0.043242118628269786,0.04053936295860206
NUCB2,0.0501622576042823,0.0233025314425047,0.03741454113043709,-0.05366205079891592,1.822051488433921e-05,0.01745970349145696,0.03494992423358559,-0.005940178345325901,0.02024448038752105,0.004006895588556103,-0.00023965911185915419,-0.00672592795494402
FGF16,,,,,,,,,,,,-0.01654401036556793
CXCL1,,0.04111478846460438,0.020971591240760395,,-0.04481951914119767,-0.00982607482099376,-0.012151651592252777,0.07836339580578501,0.030462400422847317,-0.01721239595362525,0.014186336194302006,-0.005170963311502345
VCAN,0.07472240581321231,-0.044837157199350226,-0.07424101983068335,0.01778117823453168,0.12100690051813684,-0.031320682912770396,-0.03602673456265585,-0.08527103766569331,0.0036448376908845104,-0.011367951396997537,-0.055784637108980614,-0.023938875651386388
MMP7,,-0.05120289492365312,,0.09434673817638865,-0.014897299406286053,-0.003432207460485914,0.002303051369681188,-0.006195743823978693,,-0.020241736941362623,-0.056506222832724405,-0.02700382746901288
PTPN6,-0.05648997647330456,0.04192704751599399,-0.009488849331616553,-0.008208466324845582,0.06637408692890132,0.00525616067178015,-0.03429127392865871,0.10395915533262018,0.12315984935735974,0.012191083565234588,0.06937716702914257,0.02514089143522305
PTGS2,-0.04295138640698514,0.0243856948423121,0.033253445851701535,0.014927698579356352,-0.11997901395288293,0.007437587860458875,-0.0109644492547222,0.01440008322461275,0.033573203138099014,-0.04323097634185853,-0.009903029380155502,0.06756871426743034
XCL1,-0.019352533895854243,-0.0061510466899762735,0.12257322591984926,,,,-0.024447375476390882,,,,,0.06017433351812665
CD58,0.05002064574869313,0.0619687005065243,0.037223578011396044,0.04697697824475506,0.11822886764500523,-0.010963671042059251,-0.040253295889288755,0.10185815332860108,0.05296217776502051,0.01008323216007136,0.014894792854458912,0.03840269825961342
TNFSF14,0.08582035890704366,-0.02977609923002515,0.12769147953117707,,-0.01763960712066747,-0.009597489491467848,,0.0875710190490588,,-0.021967897147210237,0.019100383992198093,0.1114877462904721
CNTN4,,0.06074182387927337,0.06487705254673651,-0.008724290219054447,-0.02169542996098685,0.013728313563860946,,,,0.006752834209686355,-0.023893363412554255,0.027073164553947135
INSL3,,0.07988283876606252,,,,,,,,-0.02443104143078002,-0.019226704951528402,
BTLA,,,-0.016511617783430393,,,-0.012256322339126479,,,,,-0.018591262340207783,
MFNG,0.06147861008866544,0.047708916620463185,0.008291305993105033,-1.7490138452668872e-05,0.11915090673802356,-0.0337431036667782,0.012987359915432603,0.015384715969828993,-0.021569260677521702,0.043981303152856685,0.01952773655709171,-0.049228139190834824
ICAM1,0.005372246981017083,0.013906649075149942,0.05220745641057235,0.033363159881689294,0.059378138584933314,-0.027177416230629463,-0.022698112044000275,0.08942067181438335,-0.039882425109072,0.038537218306155446,0.056905654350185866,0.06954793699117529
PROS1,-0.0365305136617172,0.03598236569177052,0.05031587108331671,0.061620658468932506,0.06461813138036733,-0.0030196477399938187,0.021528173118838045,0.014740371009269016,0.03035695188446315,0.0724097516632416,0.017149177582662017,0.06651073114670061
CLCF1,0.031619232842734823,0.0509357223027136,0.029830605803677537,-0.015835667194231094,0.026501108448477785,-0.014106188601548653,-0.0036065651688679838,0.1384077279658127,-0.02213984664539741,-0.04190422628055309,0.0026547784510815293,0.09101848898317551
PSAP,-0.031490398865736895,0.007895982498822847,-6.23294453817213e-05,-0.061478686481675045,-0.06221421370927778,-0.06416086067036163,-0.0390121361605533,0.23380348451542624,-0.004637120796164678,0.0024484097854799024,-0.002285944008165097,-0.05399436181640439
EFEMP1,-0.0026890412184681386,0.007276932735708432,0.008679309583169677,-0.016433115513651057,0.06600279571815955,0.025459578241070816,0.014786501069166713,0.1542401125401614,-0.026311531463155968,0.024030824586454162,-0.01036176045174072,0.07034453622091998
C1QTNF1,-0.02589766452986485,-0.014707408084090528,-0.03885327603400642,-0.000671439725488681,0.06262708318797437,0.035059437042393844,0.00015775213344859423,0.046450697074156604,-0.010682200410001341,-0.005297121174305737,0.008224911539745475,0.06339292833976981
ALB,-0.029134787036071433,-0.04092735477750715,-0.03900187268140462,0.13988461796610258,-0.024988345445674895,-0.01090072100227904,-0.01241059687989119,-0.05542548256116426,0.005339421343887399,0.013346368296045184,-0.02174079924749938,0.0802978141256976
CCL13,,,,,,,0.04242464579054791,,,-0.016307450911857212,,
EFNA3,0.036713539877212216,0.022602165599556523,0.020159618498240946,-0.034986656377505726,-0.07487990283308059,-0.0038083141527648014,-0.013193112493078047,0.03394555295917978,-0.08842408162458024,0.007043701161147319,0.14153946344467758,-0.02834843478540732
DRAXIN,0.10605920288469915,0.06604159822660848,-0.022427427605637873,0.07270703481109131,0.10544016822892863,-0.008752744046426158,-0.026629448621147862,-0.027153632829164297,0.07224819096506464,-0.019744349038484238,0.038409944474822696,0.05009354708695408
RAET1L,,-0.020622424781953582,,,,-0.010483380812236756,,,,,,
NPTX2,-0.04105297103833056,0.057666981323574514,0.09007200856343822,-0.10096455913032647,-0.0853705636399117,-0.029322436079787184,-0.028579769956468395,0.08044806791871818,,0.017301680748272492,0.022506845156217443,0.05606296380582397
FGF11,-0.026504690526018917,0.040974499626275036,0.02005365326169261,0.024027365750606666,0.12610296128494802,0.008805221410610594,0.03184926205245058,0.06518408492357869,-0.0601642874517196,0.022069955691307822,0.015874533410346576,0.0720581332221569
CD59,-0.00895147446205169,0.0031708808945787523,0.053921086428183156,-0.007135800116641517,-0.07959205523306111,-0.0358045299091782,0.006251357941053082,0.06656217265289963,0.07278206357250297,0.020362538850212802,-0.03424096097913707,0.060414128395226016
COL9A2,0.0171063466069459,0.027325424449696878,-0.05719542596484039,0.03514644974411205,0.030791335649193858,0.04609053304883495,-0.025275225222104656,0.02970302170133033,0.11435575930609075,0.06586815506379254,0.059526482689948396,0.059275430042977556
DLL3,-0.040531202658402994,-0.0004315880765371321,-0.004725646321048694,0.008851094129460519,-0.006498371275882705,-0.027379810320228317,0.07903826745473216,0.0442032594338192,-0.0031876435492991504,0.028741560679092656,0.09311792223034386,-0.029329902882778484
FGF5,,,,,-0.01989807880765162,,0.05272290353525453,,,,-0.003832023694655329,0.0769107622254165
LIN7C,-0.04917750336235653,-0.06374368025119288,0.032829160989251246,-0.004601301945882292,0.030234861522202703,0.004879913353095652,-0.04705755199291525,-0.04852289099500017,0.12955688934478557,-0.04593934553039172,0.04988689891792793,0.01296694110294612
GDF7,0.07077766218724113,0.07586822094323058,,-0.023276201340505242,0.04307499561955067,-0.009597489118509389,,,,,-0.02742597495074038,-0.025665207250023876
PSPN,0.008238315096998045,0.03690648576249961,0.01542289907356949,0.041013202953337755,-0.027384756863178605,-0.03599457136899222,0.024552362845131827,0.04970927299721296,-0.05027416827002945,0.009514029369067471,0.035936783151200684,0.07234775626542093
ANGPT1,0.04079837562043848,-0.0071428781770688605,0.024071227506335,-0.02804794248251493,0.07353833158600032,-0.030915136001895435,-0.0017968473336671565,0.003856798799971822,-0.0361589971813969,0.04296889181327777,0.050320892818124664,-0.04136888507573641
PNOC,-0.028308334300257865,-0.005360169930363694,0.03939957298631032,-0.016398514265532335,-0.11948669617976065,-0.033735898879361244,-0.01241059687989119,,,,-0.01984374440009198,-0.010031068574170602
L1CAM,0.0004682913875466705,0.04820705345845992,0.0913509536204936,0.01509666396448025,-0.0682836827374988,-0.0241910314432203,0.036453574009634906,-0.0426919775670145,-0.011181432546082299,0.009883373707243657,-0.024150784403619174,-0.010701015807305269
APOA1,0.0777154557157514,-0.009210389604067719,-0.02789493863368843,0.1035184162179196,0.059369264720039096,-0.015532614680958037,-0.013853262836631308,0.0573141673021524,-0.013596548164562853,-0.04639896387076096,-0.013390234853848144,0.017890603795505444
PSEN1,-0.057804255304013695,-0.022439701015500947,0.0377245894167781,0.007044051304860975,0.03328906132994028,-0.013980471446117654,-0.004569118495578987,-0.0004918738952205178,-0.0055960354667364655,0.0023106667367822067,0.026699020141311956,-0.03320287652582838
CALM2,-0.013333720160975372,0.04177415486441273,0.05795123912804601,-0.05886056124605765,-0.15167244704877655,0.04864286312369825,-0.0799073824026832,-0.004662647573582119,0.031490249194790335,0.03587787770607435,0.11520917192679449,-0.05907979209101197
CLEC2B,-0.008488555879163329,0.07858630445390065,0.09472188385733696,0.013450404852144575,0.053775979684717236,0.05601095244499418,0.037307240229919145,0.005536836137556359,-0.04383918925093797,0.011884274182614866,0.0006054062908893238,-0.031114196410302972
NTNG1,0.05168467296470718,0.010395642556081,0.14080399320539405,-0.03503216358705419,-0.0037115947622192265,0.026295062723634327,-0.020337384964428426,-0.06292709192119089,-0.029193345316636334,0.03580371718416217,0.0897502421112728,0.031232021376084645
LRIG1,0.03428262046187835,-0.015538280614018712,-0.07597638531346988,0.008777789846547581,0.061741710684474566,-0.026769906501677144,0.024450370228310148,-0.05843013519378378,0.006238104877056592,0.06391107397437729,0.11687439004193718,0.05432459212718985
CPAMD8,0.08982060994853001,0.03478064484748138,0.05304765606448221,-0.019744997551720978,-0.01800049009688631,0.01402572686943403,,,-0.03763451903548233,,-0.02014589297485332,-0.01819855553825899
GHRL,-0.028140592392110732,0.005987336326745493,-0.03405589051452797,0.003704817537192851,0.04248573272854549,-0.008752744046426158,,0.08777560904422427,-0.0447407175218298,,-0.02765579382171464,-0.016042216063747165
NPY,0.011251761051511135,-0.03423916355708738,-0.005144977705835867,-0.05579323905056715,-0.08590348988994827,0.04987731536486159,,-0.054493939992557416,,0.04934955951758378,0.0616229233454899,-0.013077779453797974
MMP2,-0.0113839506639725,0.007449246894903504,0.02981435169727359,0.1031221304224338,0.1291038349261529,-0.03717217637874073,0.011744490541940808,0.09992629472480567,0.10758369135423242,0.06805472103641051,-0.018912259675263495,0.046175195544477715
PPY,,0.005922329856215677,,,,,-0.011479248696594948,,,0.03876388655059525,0.018868466425791333,0.02742236667413936
ALKAL2,0.17342396635624874,0.06020895245076826,,-0.011974519878382687,-0.02040956185856849,-0.023272528055261935,-0.01517576040065668,0.05964899336973618,,-0.00955568445684407,-0.0036069179552088745,0.020541743609915435
CSF1,0.0690924500043264,0.026953804540572508,0.05285326645459849,0.0015850628856802977,0.05498890816348267,-0.014336052395623312,0.008065910096078089,0.018840694926904964,0.04352679708524203,0.04670874780522244,0.05867829904833344,0.07355478232114133
SEMA4C,-0.03013885088073552,0.007202921651915452,0.029855561694841732,-0.014337923216275805,0.016550283181583202,0.006819462608775559,-0.015069772958603067,0.07710327245614527,0.006415407585594742,0.0597850485344567,-0.004060419970934888,-0.03948805530826964
BMP8A,,,,,,,,,,,-0.017257002652259094,
ICAM2,0.05622971212258602,0.023454164137576054,-0.029452417632491287,-0.012146394865131053,0.08743188528540526,0.014182456121447126,0.017225840219799633,-0.022659154230060315,-0.030759512696009687,0.00457221684664575,-0.027813783398864353,-0.023083179171942764
SYTL3,0.05473514166361371,0.04167033580237248,0.05743106204372795,-0.006139492839054725,0.008700876372668576,-0.019718378751399465,-0.03856446736242403,0.04824254244454159,0.05156972449445579,0.009707972847157818,-0.01942469586556031,0.06107585783771633
IL1A,-0.02049538672551713,-0.01077438492150142,0.053386050199619416,-0.023276198282857374,-0.016011656615292694,-0.0016141543438702366,,0.0831992520818213,0.043467264552717585,-0.02983422569457934,0.03225746326182823,0.040588397909706815
HLA-G,,0.0681235579298587,,-0.012571811414407916,,,,0.125943003912094,0.0806328349046501,-0.03597115192948281,,
PGF,0.03657287047863474,0.011569294645195915,-0.044626518194894674,-0.004193523112443141,0.10557032162866642,-0.015826498568809192,-0.019008484194824687,0.12785289909362035,-0.10613224952392586,0.0739515177970144,-0.027998527895782874,-0.014897176161979477
LGALS8,0.04714636747747314,0.009679391541244704,0.04914473269583176,-0.015208402558048909,0.07369943346057894,-0.029228588418859204,-0.042962457069027876,0.08739555737184006,-0.054678573236110896,0.0727036339744837,0.021438854319806265,-0.02468815386246072
DKK3,0.012977657874403744,0.026155966477106083,-0.005404283190711356,-0.06417182615375602,-0.0710336854881051,0.0011860223473438537,-0.00905447196816726,-0.04064782459818805,-0.04081403990328637,0.05147067215225292,0.03781897599975085,-0.06489179075942916
COL16A1,0.005758901085439311,0.001181276058804092,-0.06393332130380303,0.010569069702933047,0.005988380641762077,0.024104422070756772,-0.027648161887975302,-0.014893226324425085,-0.013104605444869693,0.05754924688963449,0.049154945682045606,-0.008629207931057366
TPH1,-0.019058725261558582,-0.0233000719244179,-0.019739485679670075,-0.013321587340021626,-0.021398041331063315,,,-0.05770468549097929,0.08575657391789117,0.02775277295289297,0.12376115484905303,0.08045997207283763
TNC,0.02179873818031121,0.020833564532931302,0.03569293898355015,0.03526487854884299,0.1255838311312588,-0.03912665127438402,0.04279565049840464,0.014004689485377387,-0.04027611323494979,-0.009535189708093523,0.022767293793598258,0.05410342528184019
TNFSF9,-0.01763826202686847,0.026762544287848914,0.032269950468835545,0.018733299413580883,-0.04830404042701539,0.0642224576855457,0.0028237622565004134,,-0.03206718092468713,-0.01800036080665995,-0.027310476374633116,-0.0014431472992860997
C4A,,,,,,,0.014584506664635255,0.03326616764077429,,-0.018155343439927474,-0.00584519119332398,
CNTN2,-0.03315229418097661,0.03290740076185007,0.015415579259486998,-0.005159174055806872,-0.07546436991476033,0.010636661013215446,-0.014413923807382358,0.06943286239369251,0.07233234365014544,0.003843711868540515,0.10456129357331412,-0.02876687116862445
F7,,0.08247457638591073,,-0.011569836618892484,-0.01800047963439932,,-0.012410598621407563,,,0.05382556419776993,,-0.022494443059541794
LUM,0.0552468382922332,0.01525419645825258,0.008924293625503513,0.019006841137340396,0.1486265982350567,-0.031871914471391496,0.011085601278113102,0.03343627774799691,0.06846387967935465,0.04625445654363774,-0.03605411608883556,-0.007182201269973339
IZUMO1,0.03814799031053421,,,,,,,,,,,
BTC,,-0.02062241619205087,-0.0179356974646237,,,0.024446626794034552,,,0.05445309386120197,0.00966551323521679,0.010644817312577617,0.041988562827440505
APOC1,-0.030310824562049112,-0.021242640030473825,-0.03248323599017664,0.05117900738657603,0.10786499810318169,-0.025385398291337555,-0.029132946379473827,0.08251122833699757,0.06356999481432485,-0.056790378396519854,0.00085060105393206,-0.035140843036212996
PKM,-0.050996881159740715,-0.01607321701213523,0.02629288586387335,-0.016931333823278664,0.020816570998847747,-0.023944896976209887,0.06373564584442633,0.12262132937970409,-0.07843581414607669,-0.005616892588194955,0.05353027258534216,0.03996851969613702
TNF,,0.005423560604820591,0.01043302134180549,-0.02842384524753946,-0.026417937431608435,-0.012796318355565495,-0.0176666622733368,0.1490062691864115,0.07442542071434162,0.011207170364197768,0.10722948227440376,-0.017507238508763293
GNAS,0.08683336272298241,-0.0246162595944097,-0.030400822073547464,-0.049340693525564285,-0.07797718736071353,0.013025631893165064,-0.04088512909926977,-0.1887761729267354,-0.01556336917782499,0.008417524812778358,0.017937244732771574,-0.05655801038555361
BMP8B,-0.0063329999333079515,-0.01970894246976794,-0.01834875153810907,0.07069885612638316,0.008009126707612108,0.024231614849885914,0.02322956723047623,-0.033343722069538735,-0.050873915150483874,0.02536107836291997,-0.012228599209584039,-0.01832147100924257
LIPH,,-0.023300066188122366,,,,,,0.05520283140753883,,-0.01630745690934096,0.08800518823916464,0.15518957381353177
CCL28,,0.008331558605865035,,-0.024880587902861358,,-0.010049711898753207,,-0.04035750595662748,,,-0.013400099874628167,-0.007453518423124224
PTPN11,-0.027373042736728005,-0.05322884654498449,0.0012505610785226134,0.010453081050580787,0.010691994487960262,0.029602902094133743,0.002455085611947485,-0.12000721534766172,-0.05204800960586099,0.03566718048860824,-0.02341475186217064,-0.10516096321613214
ADAM12,0.057968532999486184,-0.004249198119158345,0.06549789556357195,0.00519727715450798,0.029368906040249516,-0.009712421805390599,-0.013614598950889617,0.029889858026514442,0.05811358360334751,0.007769452870873404,-0.02833106990753206,0.058585296882496536
EPO,,-0.031307713269297044,0.04823433012750158,,,,-0.011284195160493176,,-0.045071076535757586,0.006222936779429056,0.043912420540204715,
EDN3,-0.024770858253400634,-0.005326491047070108,0.0314836526378895,0.07588295825984079,-0.03189430986855444,-0.0369346990135367,,,,0.03197944055056961,0.0400998672275288,-0.010273613862622346
CCL22,,,,,,,,,,-0.020044261722078866,0.09404928294298445,
CCL2,-0.003378450431388392,0.04288344822820852,0.03838131147848694,0.009217607484051584,0.014886382473737934,-0.010885487857932951,-0.01852256529347375,0.1627657438214196,0.07160836768040835,-0.015484576441294072,0.03676713541345204,0.10148599101495116
DSCAM,-0.03339620688339132,0.009090087509614474,-0.04011667355573749,-0.03748786899616826,0.08287821461388178,0.0009940899219802756,0.006169374004566108,-0.0365122553846481,0.14850055665810089,0.06954923645302558,0.0775298129717572,0.1054039555204791
GPHA2,,0.025669588178472424,,,,,,,,,,
ANG,-0.032602416260015955,0.03672412479457069,0.05116120717405732,-0.02709026552517929,0.06173651655856991,-0.003545073476478228,0.08372882195020878,0.08262172249084818,-0.024745317975407775,0.04284635601145966,0.026546748064702575,0.017160053318422543
FBLN2,-0.02322572714212729,0.002915421243859063,0.03624198367018941,0.022083913010578857,-0.01609080105190206,-0.04050448583287165,-0.05349557851778852,0.08866111029815836,,0.016343544938746794,-0.004036077042970434,0.01681577539557648
VTN,,0.014134548139742138,-0.021355428387763543,-0.013321582983850555,0.10014513692998137,0.029153339227647596,,0.08387599336414346,0.05336749838026058,-0.02024410164983728,0.04945345513041807,-0.028379533809434247
VEGFA,0.019398295229537652,-0.02991658794814058,0.0054579183704580115,0.03044961536779533,0.06088041714377432,-0.03294995275454827,0.03637775848716721,0.017247386947711125,-0.09415080297815398,-0.05564457589204723,-0.011572026749353105,0.01466216995773045
F10,,,0.01650161814801215,-0.007089443798667674,0.06610523380890945,-0.014917460784786236,0.007390740948069932,,-0.029689469165017794,,-0.025158110274525247,0.019602138447394047
SERPINA1,-0.04504350938155718,0.021393541571141764,0.05042152382914594,0.003994296986676624,0.036650827060892684,0.04789274560837778,0.013249784900409126,0.15905719126522294,0.03347628253736416,-0.054649669314215256,-0.016744558291495203,-0.006558212102411335
VWF,0.05231704969948968,0.0438888559917503,-0.012399695108191769,-0.020900901682800323,0.10755319146191605,-0.07110109079674903,0.011413809675741455,0.07002054237849363,-0.01874315022247455,0.03157566622968444,-0.08920610017654004,-0.031868162802110044
GDNF,,-0.016662772298348182,,0.014467057742592092,,,-0.0036518279204807956,,-0.043307690054204165,-0.02340340882314467,,
VASP,0.05640664102752166,0.016910266505700006,-0.01434993172310947,0.02860793579970647,0.09941890902281164,0.050057502844340025,0.01618357410036194,0.10830455168662004,0.03425804550036613,0.001230750760029778,-0.05602236122183385,0.04529127083908418
ADAM15,-0.0029576285677523836,0.03843132709673694,-0.02818557128568446,0.03327824339013107,0.03947787643769934,0.0039037912183451993,0.0905388449585367,-0.07641866887355335,-0.025238275226087563,-0.02265803230428361,0.022680193597298927,0.06001612679712259
WNT2,,0.029931387858423357,0.0670899545684675,-0.021921907520396997,-0.02934806781096696,-0.011402151858581405,,0.06058983952743703,,-0.021967887191612964,0.0174642325125973,0.05962246640255574
CALCB,,,-0.025795155074393134,0.013337788757061948,-0.00018767246340810047,,,,,-0.01922591932831142,,0.049742928490666964
OLFM2,0.03283122276672134,0.05255748517567305,-0.02971774188276399,-0.01651225677038149,-0.02363976616067322,0.005659874646746666,-0.051783786667020736,-0.13799677702415059,-0.04629037850096012,0.044042345275178085,0.10037025229856882,0.004432980488364215
MFAP2,0.08916753413215359,0.027841017181691432,0.00824256713505268,-0.022324473877552084,0.13012397573961457,-0.024161203288237044,-0.0019096940597432065,-0.037421776965761294,-0.031959184083274965,0.04674633276024863,-0.04455939570987084,0.0035467067121872945
HLA-C,0.017913623393417833,0.07762836122672956,0.02121158940642836,-0.02067461640996456,0.11226985538481883,0.009963023527974199,0.049192696752419565,0.17296151661005718,0.1101975102982235,0.056043671867844536,-0.010453823660540155,0.013600597746836326
THBS1,-0.0008904585210536515,0.05048405819926768,0.01644456181953058,0.009583499790235154,0.05600857604334995,-0.023050400028606827,-0.0024693903320646346,-0.028788652048930906,-0.017011030833170793,0.06998927511589571,-0.10938944938462788,0.04599040460679446
HSPA4,0.001578911924459629,0.011516595410418481,-0.024553831381776362,0.03768771064297022,0.06165528749973097,-0.05438771243148573,-0.015144200890866827,-0.055071882241774076,-0.07302155383925306,0.016287653866160955,0.01739580356791548,0.015016088902394364
LMAN1,0.06823865919404766,0.024071611415602153,0.018005009496566627,0.03787186170204407,0.07758961869890195,0.04526895022989336,0.05491195013468154,0.022002795048972432,-0.021102590802655107,-0.013849599795506276,0.005089464097504747,-0.025917560597948
LYPD3,,-0.01668568221851707,-0.02135543022521898,0.07442158510762026,0.048120012685097045,-0.013316124071096412,-0.01321538668433023,0.0433001683220967,-0.05886575651672682,0.051225510894973056,-0.02955114188837352,-0.025498023801343958
APOE,-0.003644254266454502,-0.029518720228683935,-0.11108169308791124,-0.035197371708023575,0.04149234004890183,-0.036101907283243626,-0.05654765736051007,0.09005111992432101,0.09193217965995619,-0.016731602407879888,-0.008227941444648394,-0.02683316676574281
SOSTDC1,0.140453354773961,0.027798233520596738,0.0427266126687911,-0.010770173164352912,0.02689998620871672,0.06275264674459086,,,,0.0497314990593416,0.15342292906006774,0.020869942570552764
ANXA1,0.021638400835055856,0.03225474719882104,-0.0004235155287218866,0.024838643650941,0.10329148953213774,0.0018078356376330664,-0.04884382206339234,0.06855455060947899,-0.04149067553710242,-0.06154292021280642,0.050649122329859596,0.036399186980034186
WNT2B,0.019605121880448353,0.0022585181977668655,-0.03067130983037613,0.013019067009052185,0.03833179849729064,-0.004017192154270003,0.0006553201398291158,0.02078581603130206,-0.031422384602571476,0.07830789352926787,0.09112124640859989,0.026219298684610065
AMH,,-0.0270697422221206,-0.02651813856151098,0.06785794213541531,-0.003020669244261821,-0.011303536795583964,-0.027703283410313865,,0.13440227407388444,0.014486597085775243,0.025976007401919774,-0.0014460897882724987
GDF10,,0.02464403512380181,-0.003840789558909016,-0.027953336672581135,-0.01991219700135732,0.026774324244202726,,-0.009281398530856976,-0.028689610920710908,-0.027309409473607247,-0.03765061134200602,0.059336377445405895
EFNB3,0.037958080899984724,0.031034991466148295,0.02594210447548482,-0.03095529661491373,-0.0029442576692667688,0.012703794130715053,0.023157936401046676,-0.008189120235653711,0.031146362635780994,0.02827567805325718,0.09587512050631534,0.011020030081936513
LTB,-0.048648949817036005,-0.014435520651317302,-0.0045193228883369605,-0.013858642913849951,-0.0325633013545205,-0.022683605095186323,-0.004946429519283984,0.13312617095166981,-0.047586594621731454,-0.04267270553659653,0.05998730217469183,0.1021964203237106
ANGPT2,0.02043520208082114,0.06003771659874162,-0.02283366429336825,0.014745530080328624,0.13776069437729113,0.048437346151636335,-0.011024281438308383,-0.0003351669218685699,-0.07220974352692949,-0.0008649457965897847,-0.06036377648350729,-0.021127484318606653
ADAM17,-0.019840216757784402,-0.01795747530958457,0.01038396748795598,-0.002903691455078895,0.03257470828545973,0.005884464251610155,-0.01799202868661917,0.09529218120171054,0.017250498298033608,0.004403211198396384,0.003842164694153272,-0.009492924684479398
LRPAP1,-0.04013454287723527,-0.0028262515489444104,-0.023975784513064737,-0.003912865176973763,0.07819953190837242,-0.003431820512117982,0.01616753775235393,0.0671895808200133,-0.019757457174727055,-0.00883237810805529,0.03321966541616737,-0.009320487377745908
NID1,-0.000986451035497784,0.02289710141088476,0.026678851807393853,0.06404303539624272,0.11124177736544649,0.037778024744582146,-0.05223725190924605,-0.05053379125781898,-0.026840361698558746,-0.005682616809712213,-0.09651258903355568,0.018486244871040374
MST1,-0.015550228574835234,0.007159272774852206,0.003979287750638198,0.04464212546789902,0.1219611772235083,-0.022845370143963373,0.10644079785336719,0.061610454929281716,0.10473292595382479,0.029227051157287097,0.05779892833564967,0.07264608014769411
CCL14,,,,,,,0.027806092193102514,,,,,
IL13,,,,,-0.020155355260304472,,,-0.039755649724447284,,,,
