,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HLA-A,0.027215026785389795,0.02239103284289811,-0.019414103739840687,0.11008496088883639,0.029833346061995024,-0.04233055406690291,-0.008280101871063485,0.13484682748076426,0.06716300468356545,0.05840163125616274,-0.07953626601647992,-0.15416567278754373,0.04614432512106712,0.043198601045047774,-0.0611839476364088,0.12923641755571558,9.938676744478553e-06,-0.05346474804235025,-0.08679934787384867,-0.004806017647406664
CD5L,,-0.029141561677733456,0.007657865846272816,,,,,,,,,,-0.027217168296234592,,,,,,,
FGF18,,0.0773624044485122,,-0.02391494140436996,-0.01630000364348308,-0.024036134199567256,-0.02128811652258988,,-0.016745339816428874,,,,,0.05805174616585662,0.027445378351394104,,0.04844978801947173,,0.09871865408356742,0.01228032396276633
ADM,-0.03174518372137038,0.0038612811122490432,-0.028804726176007,0.015842684233625195,0.039017677106843215,-0.05191188338904131,0.11105119304128232,0.06141189537375257,0.05064447859830158,0.0007587114009814972,-0.010761969307593822,0.026646709337306805,0.11351766156619222,0.01735943203546835,-0.03912523042148994,0.055436278265062415,0.07867216345638982,-0.028016701262848543,-0.004327282867132051,-0.0963863720279383
CCL15,,0.033900385503369046,,,,,,,,0.08578285906336877,,,,,,,,,-0.01799957841023909,
GNAI2,0.031391416055861696,0.02486013993803166,0.0013231355464190595,0.04875395182941921,-0.03039471365091363,0.009846258514731818,0.03927965769713545,0.0797728670098461,0.038332272919811367,0.04103753274154354,-0.04226463750492935,-0.10071039328387175,0.11781381879198664,-0.0656143779313127,-0.03323589564539372,-0.015234185581979783,-0.03464420996212669,-0.08931000913731943,-0.06310448776252314,0.008299661673711026
HDC,,,,,,,,-0.020689789207932553,,0.020798641458467902,,-0.02429062397346718,,,,,,,0.11169504555181389,0.020955461801690188
COL11A1,,0.01273558570948693,0.060763913894584076,-0.0029452194579849093,0.056571172175333216,0.008344831342712248,0.133758194278049,-0.026044840774577104,-0.014265712200047026,0.027475718656275037,-0.017709038543820412,,-0.04293438508641384,-0.00962823846604877,0.05161464222693569,0.09455867050956589,-0.09844453338720613,,0.009320378757379216,-0.003447146835465703
NUCB2,-0.055807244865811054,-0.0687913116785032,0.02663564471180935,-0.0511772181211804,-0.007641456239315391,-0.01828802546110564,0.053352586118803676,0.03804819340908742,0.05332458073635488,0.02969736687360998,0.06531229064054177,0.0038519720088158764,0.0066340138938266215,-0.019921432113569414,-0.028523765371143112,-0.04424263492074982,0.07560631864881635,0.11193566944730436,0.013026847810856095,-0.05118258486831466
FGF16,,,,,,,,,,,,,,,,,,,,-0.01063111384145444
CXCL1,-0.0597444217072592,-0.030535646666757472,-0.015825172504892897,0.01986170621053078,0.0017562342618756466,0.007529975473391236,,0.008923737132113809,0.02933625230078213,-0.018465610829115627,-0.02300007291616864,-0.08264796096485313,,-0.02728589975528259,-0.02194734298483904,-0.02541656309968335,-0.050051237876564084,0.09616178999417284,-0.045280091650673614,-0.004528374683905343
VCAN,-0.007385853821654564,-0.0038543606107885385,0.08862962039546313,0.0043624909471320465,0.007395149063444997,-0.005684101194901322,0.13820597026123646,0.04940877151503843,-0.011527203502906981,0.02300341100377895,0.03681191609823944,-0.11099686683999037,-0.00957923483227609,-0.05673270265004184,0.06776382648239594,-0.016403231162229887,0.03035089342021154,-0.001878774204055785,-0.09448196054793574,-0.04282727745393244
MMP7,-9.11185007162435e-05,0.0672690394722127,,,0.08009038147505519,,0.041013193376755845,-0.01467741595877478,0.055313765877853506,0.1114575848458729,0.025335527917210644,,,0.08651054530340109,-0.04291913327721444,,-0.0016685835101962125,,-0.08871658819944088,-0.0357219476933935
PTPN6,0.006045317460672231,-0.026571171941346977,-0.03434758557916951,0.028642296784859005,-0.03587567830682559,0.014228985126681802,0.08343839779193407,0.033703292943225376,0.06173449532185534,0.019812474763808364,-0.017225575235379344,-0.039256744354846405,0.010395885680151446,0.0562957300234772,0.06892666462669672,0.0080971042074199,-0.027966847968388938,-0.042885798521556474,-0.007697716484247147,0.06395489946620816
PTGS2,0.009451728516120266,-0.013585511928151687,-0.01412313633255803,0.03666726397970535,0.03379665217044599,-0.010833755301215024,0.0038112974226940113,-0.05998625148586815,0.05462381952794722,-0.008788616402638658,0.02162482765613825,-0.06420263509388435,-0.009512933979197747,0.009391005810617655,-0.009519494550732978,0.06903367359264571,-0.003648337394414137,0.17475077405467326,0.0642149734099962,-0.046997234625351075
XCL1,,0.05468094849340233,,,0.09506976078635387,-0.01843364140950516,,,-0.02534900246480486,,,,,,,,,,,0.02932082537181442
CD58,0.05059843159643206,0.013343254505326713,-0.002862870085515356,0.10153636874234256,-0.0026363764059103424,0.005593346073048329,0.12063253074058113,0.13381707307798327,0.03774681246052648,0.06794757978965706,0.023754976293342764,0.007814432435993212,0.010650555706448798,0.0047095987820827846,0.045670522637092134,-0.0045293522369198305,-0.017254053954295048,-0.012430395712812837,-0.0178985072795568,0.0039825477655585535
TNFSF14,0.03846478544244644,-0.032176735967321464,-0.016505133200986715,-0.019136818641889645,0.044940905025602045,-0.006748266968509557,,0.07298623450129213,-0.02693864510150027,0.013900092112934125,,,-0.03250749108759783,-0.016115573312061864,-0.04487717985095821,0.04437856445653214,0.01986483052148994,-0.03295090740527356,-0.0029559521202561813,0.015868621165653417
CNTN4,-0.036915830843670706,0.047203435356762045,-0.012920165618021251,-0.0274928168477571,-0.03187296290735436,0.060574156372202724,-0.049360754088840074,-0.04480527920475014,-0.006483797223117556,0.028242148897750573,0.005753162688427737,,-0.042272787744894506,0.06169728545328943,-0.01603939094379636,-0.03208916237964548,0.018983977233952492,-0.002027207838113953,-0.03062740201858239,0.034099392170955166
NTF4,,,,,-0.022433982295048265,,,,,,,,,,,,,,,
INSL3,,-0.004326924900678988,,,0.0018799938671867726,,,,-0.017796488171872717,,,,,-0.03380203657192195,-0.01079894524023118,,0.13996695086372082,,-0.02464550561072214,
BTLA,,,,,0.06428304135167376,-0.0006375321237641065,,,,-0.023032643515695995,,,0.06446818640639206,,,,,,-0.023830971634043557,
MFNG,0.03903516619273593,0.06229793832746726,0.08664667782140492,-0.029942274098492993,0.07877254676831226,-0.032503301066009245,0.06503384335671676,0.08442453171255289,-0.01796707805113493,0.0005299591509301269,-0.07049186649605944,-0.13738770221879634,-0.009345822115429088,0.05685290748868735,-0.012865269685989918,0.004497533729323569,-0.00046188074194115735,0.036743496447190306,0.032892648846964294,-0.023042604302825315
ICAM1,0.07070373767521337,-0.025317021122857077,-0.024352593979343747,0.040693277598193585,3.905090628045021e-05,-0.018903034620368835,0.015421277688746782,0.11735013414332036,0.0021881972718193208,-0.017301894323987686,-0.05674791508710219,-0.08022120223435232,0.0006992346367741966,0.02546258500772062,-0.002539708537347707,0.030878483112579375,-0.01866360973344207,0.025716437213461212,0.0041813591291852345,-0.06044644238702459
PROS1,-0.021950942272787394,0.018277799198870407,-0.0038140696287313593,0.05157606885385638,-0.006286670260090041,-0.006225905000162875,0.0073608634674267575,0.10887018110587815,-0.007513859851577917,0.007635857899170732,-0.022070601817805378,0.04829123260973185,0.031894800984805155,-0.031929366989497096,0.04750876346918351,0.18626366683740636,-0.08766143885980343,-0.040760034403487716,-0.05327288150106143,-0.019636799496684187
CLCF1,0.039915515796427235,0.010948761047068099,0.06321848670780487,0.08732347561402522,0.0553211946401325,0.03418540425283334,0.08815243843970293,0.06246441076497776,0.03033518583987431,-0.030728673425636715,-0.00015509553880754898,-0.06718729144724314,-0.057702502149905854,-0.030754289251759187,0.046165846517199245,0.09548795803709129,0.0070112825495770355,-0.010852809493071935,-0.0783203254724163,-0.042210680637952275
PSAP,0.07089386282312421,0.026585204573902423,-0.07826101097665916,0.08319929173227245,0.024224797573280655,-0.047330813120102073,-0.13606760842952548,-0.07263114361132267,-0.025476768886855863,-0.008744665578699361,-0.04955376487457542,-0.14734899294025972,0.0675872951795329,0.06294132627818023,-0.07341069028555379,0.06520715316912577,-0.009673476424757715,0.008658306615899948,-0.0648751849246867,-0.01107774093414076
EFEMP1,0.012901889650540883,0.06646202773684318,0.02148323844208369,0.09005846870080726,0.10532294707708792,-0.03584136347757949,0.07270028371605088,0.1185173105483402,-0.016731708286013735,-0.0014338957892315613,-0.09530768110724042,-0.07189787110386851,0.07947231790968902,0.024022413450073197,0.00039279275225495,0.02241885497180936,-0.06604151492979488,-0.060286318702712435,-0.0756943823745465,-0.027763268794323896
C1QTNF1,0.006444950852685583,-0.01569814987928132,-0.014089068463357588,0.021762318389838615,0.02651771589518095,-0.003947888843259212,0.029913428320991767,0.11579013521817341,0.06183206766371156,-0.002093749799659694,0.011752618937111475,0.0008242614065803891,0.06880011895125313,0.0011666043544243825,-0.08894180074074648,0.07212687238093535,0.06865678550796861,0.04950587323006538,-0.05051916585285943,-0.011369734524911199
ALB,0.05898994673982742,-0.004065624046130168,0.03705482149443818,,-0.028938323677884303,0.07017063362082447,-0.018040817754021738,-0.02461951862717925,-0.019429097344399585,0.03407909055759961,-0.03667983664944429,0.02902360309165375,0.01986607303559341,0.013171622725827814,-0.037482272799385576,-0.08461629610686419,-0.03303095221196524,0.08311568306705741,0.03310044574818202,-0.04162333818708323
CCL13,,,,,,,,,,,,,,-0.022562486895173678,,,0.0165571166479236,,,
EFNA3,-0.03427144380558576,0.010169839572530832,-0.004698227024327979,0.023454160419871653,0.029166110144947768,0.003943046587564574,-0.008582808944980196,-0.04468451825927167,0.01872985881887857,0.002160963360270595,0.02746974037793966,-0.04640514043387557,-0.00561908734677734,0.06737328324956122,-0.01393098164847728,0.10373980941616325,0.05873670255673976,0.05366215974230001,0.12887765184262062,0.05726809527737936
DRAXIN,-0.0037702168357482426,0.002796670678272484,0.052488920331707545,0.005086768440884066,-0.006408116146286558,0.07324099778933461,0.10070810003491147,0.05738311743724838,0.08901197606626204,-0.01644855837071859,-0.02997378078704898,-0.08962646508368881,0.05672995306164977,-0.0077247680589081205,-0.06455430404472874,0.05737862245248063,0.03639773398723817,-0.03738771886497745,-0.060977519570265426,0.049572752320008816
RAET1L,,-0.022285065350190498,,,,,,,,0.02329553283088023,,,,,-0.026370124308022436,,0.04310610083446774,,,
NPTX2,0.11352764382706745,0.009295415613261028,0.015797498082222174,0.0719595604707889,-0.006404665987354675,0.0460794786674509,-0.09957476752507421,-0.06986227668612041,-0.033289705059135956,-0.0094133315652117,0.00593810026129901,,-0.05860132973726865,-0.023184135508543275,0.0008753818720772543,0.03121134017720394,-0.0010125346791099346,-0.0025232885595874695,-0.05156054175259959,3.1871721377949787e-05
FGF11,-0.0382973519729873,0.03670023410578563,-0.04039563195329844,0.029363181026128685,-0.009131529396460336,0.03877984020323176,0.0821086885392365,0.10563052076108073,0.0679286706755839,0.041577667882082656,0.025736113313908404,0.0686441569491544,0.10752819552514008,0.028364928641274795,0.027292365826138986,0.04126934408670697,0.017791369394838476,-0.01870364077842301,0.035813696008664526,0.01875022800264255
CD59,0.034451013142150905,-0.011160630000226997,-0.002946353290140723,0.07513365438364725,0.009211010362684945,0.009534663106665432,-0.08663064790613129,-0.0225615229168647,-0.02620278956843649,0.004223578145812193,0.0017382604505514691,-0.056323120096820396,0.01955031342220484,0.06970046774703312,0.02004371854727243,0.04854019790447319,-0.104446262663982,-0.12998948463445612,-0.08249472530833088,-0.004645166291454877
COL9A2,0.07600082881338473,0.009288292188715736,0.0287493004054327,0.008806988026453475,0.007809414778091138,-0.0028765367983796726,0.06906774531354676,0.04095288629756794,-0.07740104202562503,0.04303098417526205,0.028090384555734448,-0.01536405885360029,0.015110152698154978,0.0005076847212012003,0.05975926868364445,0.05883781260791933,0.003086927082633756,-0.0029548593516353808,0.06623387339446296,-0.01630751923988456
DLL3,0.009864928804524312,-0.041821857978765635,0.06883260170850795,0.00996451983216409,-0.05754998844907552,-0.016318882651827588,0.08339402096702662,0.05082428480457513,-0.049732387591545364,-0.024344649396830002,0.06822462718555805,0.01333383152848156,-0.03672479402467323,-0.019911277671095417,0.0961012438031427,0.0371625931583936,0.031416030266870544,-0.024842915898821982,0.09918171771337178,0.026370236847062297
FGF5,,,,,,,,-0.019604384088377117,,,,,,,,,,,-0.04064918118156241,-0.02686092345994597
LIN7C,-0.00940642808751192,-0.003930605846083936,-0.029335668763501924,-3.4694310737725315e-05,0.03173229476111611,0.04577562056100725,-0.0028247754434893232,0.0497866396063323,-0.00016270708390820314,-0.010594314636549959,0.032006155120791475,0.09283481834822978,0.024245429363084194,0.01644758881705779,0.04741734084866363,0.07272239996584492,0.05878491108242731,0.0016594113579593251,0.011009870827633352,-0.005013103927138727
GDF7,0.02836983414539292,0.000385445340872467,-0.01386425709196331,,-0.019288564531917112,,-0.011502404716570214,-0.012266701851829442,0.04178123706102001,-0.001820074330076059,,,0.04679386672482834,,0.05142527691133274,0.009664243301896325,-0.03296640631060016,,0.01451652615552498,-0.044939893344738524
PSPN,-0.0366776760960916,0.01107150421265685,-0.024979722491919043,0.02091103527966412,0.0660713104890739,0.005550255275883892,0.09685263679257054,0.018045850118987555,-0.021648566469838162,0.013926450143286457,0.025239395466260278,-0.05875656882626787,-0.06075543636041959,0.046146566897702,0.03804722942014579,0.0035505218281154344,-0.06325541006619954,0.0006891806814803411,0.07726566063969408,0.03579864636051246
ANGPT1,0.044765889992018526,0.020676065688491858,0.06757478412110174,-0.028098315529047922,-0.02335959631910042,0.055689644881044865,0.05331039063625038,0.0520862664476301,-0.043228687400558435,0.023835562898602097,-0.0004075840768322323,-0.06574765296408198,-0.03641387372967451,0.010008053764095517,-0.005540303969597818,0.019061829228143094,0.0009418996530826057,0.06172913585407398,-0.005427668427358799,0.026233248939174093
PNOC,0.0008644552233548206,0.03803535960266611,-0.016895134618381605,-0.029095162223189037,-0.028380905613711815,0.03580054439072213,-0.03198549947093547,-0.040983550393195546,-0.045210139950403905,0.05798959151257554,0.01787211827771391,,,,-0.02403905912573465,,0.032436168982939606,-0.02942319364732493,-0.008928834827005941,0.05654416272495109
L1CAM,0.012490326454255643,0.03242951605113041,0.0530024173799005,0.06536794006439912,-0.030698557667303047,-0.009956123027484332,0.007471992925640481,-0.0005767173372240201,-0.037615161006223974,-0.027062312638438106,-0.0055796410246027285,0.0627216841399681,0.04051584913357047,0.03682177867878571,-0.039298464035677015,-0.04082064859908384,0.015906293273978533,0.08881413998461264,-0.030957373820594353,0.055995198569413956
APOA1,-0.023115106584179403,0.04426449444078356,-0.019200134832294335,-0.017942111654018655,0.008465076308887749,-0.018699541711579653,-0.023364000356838322,0.01812331285716268,-0.023174123438763263,-0.029189602469175124,-0.006373158577274805,-0.04811755879669058,0.06822293397337911,0.00961488418613505,0.08999760737744707,0.1837886759385536,0.05362241934636614,,-0.04783534093279547,-0.02275055831321904
PSEN1,0.002320168533674496,0.003672016151050676,-0.0230417098119004,0.014979570034867436,-0.0718528398275316,0.012158970156931796,0.04650439790522816,-0.06214024101710955,-0.017911401963175273,0.0071914348757992595,-0.008130456367598831,0.05535249300185675,-0.05028982791926794,-0.030938457214597245,0.051210642445334624,0.001363869749639393,-0.02242078444790925,-0.05337759548142294,0.004309011761555805,0.019405279548069986
CALM2,0.08077608412643432,0.006770107920044629,0.011848522618766384,-0.010412316078868743,0.004704417215793359,0.04842841778244824,-0.08585479921329743,-0.10509495728767852,-0.05501954793859332,-0.04557073162681675,0.09994705032914739,-0.06914802600333779,-0.020060343457479993,0.0654439866399132,0.02555696184993084,-0.06756490491807894,-0.022409439547664757,0.055710737210513867,0.06455424112792703,0.03803649075355315
CLEC2B,-0.0647879776137126,0.021653711214788873,0.010088520496796519,-0.010889947458220722,0.010538549181747986,0.007330312851220008,0.0633221717671702,0.09076044593073002,-0.016124472844436268,0.0208921867001607,0.09409035042842355,0.07297279542423593,0.05884520726992457,0.04977370097043096,0.018286005797889342,0.03552516474666111,-0.051017221671831633,0.024470507854914475,-0.04474355729160502,-0.010942371098404846
NTNG1,-0.031129378221344074,0.032628783758382865,-0.007681245686695582,,0.07350078071516558,0.025754166095155344,-0.05013225706551954,-0.044419930863287736,-0.033020907933048634,0.05680530412584864,0.01214103320743159,0.07652432352281253,-0.026573321049355208,0.03955991487918743,0.04429792288786513,0.009287050383094122,-0.00892327688721505,-0.04017697743625836,0.05753242487126867,-0.02724414392583853
LRIG1,0.11094780977757007,0.013545399669359802,-0.05189133107696636,0.09290065168504634,0.0016898068018425247,-0.009268495838561997,-0.00711895412485,0.08571656897766954,0.0047735448680460086,0.017124641854517345,0.0173197583927228,-0.02329885742789956,0.04420287012650392,0.023208000245075248,0.10201191133393864,0.14417844358847007,-0.007660229136074196,-0.004673796736855527,0.12175119271168654,0.011032916222255086
CPAMD8,,0.06984860465202805,,,-0.004544679778354357,0.009560788654640967,-0.02576121683966198,-0.017734803698872065,0.0783708717008135,-0.024982140051076726,-0.0076811907194502095,0.062462140499121015,0.11118468672598497,,-0.009420039082123662,-0.009407031651493194,,-0.032574839352053186,-0.008966513398400778,0.01611333361830926
GHRL,,-0.0057149852436380166,-0.017585312826043017,,-0.028697461396246873,0.036989001913623455,0.056292187690735636,0.026584868851604625,0.007164915443472778,0.05521773777645945,-0.021637827226693437,-0.030645573616561433,0.07991013313267593,,,0.05067785647542926,0.006177984700531114,,-0.03545022527366868,0.04464140468139714
NPY,-0.011381423306298917,-0.00843978154526928,-0.052578778209758745,-0.022113074275024246,-0.028008084860613444,-0.030426357132813477,-0.09229927722261036,-0.058910755616508846,0.028896058500468974,0.03888315523548728,-0.017803584464852737,,-0.03083114544062864,0.00979606661658889,0.0012154979877186764,0.011550683858457039,-0.038415261131894106,0.02253356818845204,0.04137730607299311,-0.01375491672965984
MMP2,-0.011145798606848594,-0.03992073477789349,0.02802088870536564,-0.012044124867812218,-0.03309941096407271,0.0753291296418456,0.10077357599116463,0.03258731654714969,0.023458589709111893,0.011365661006082094,0.005698590876350833,-0.04830458696317101,0.05448099950153951,0.04464595491854232,0.02435763076194318,0.10990503525798775,-0.04657801497567838,0.0023681182664257463,0.009340084046085807,0.0019129870260628078
LHB,,,,,0.03460868708216325,,,,,,,,,,,,,,,
PPY,,0.03764799961396696,,,0.030771571799247346,,,,0.004957161165782213,,,,,0.013689602286954537,0.009020895330599276,,-0.061957760429707236,,-0.01490360522683119,-0.047532706004586096
ALKAL2,-0.029167818197060952,-0.008119227020307974,0.01786789120071916,,0.05486418521852729,,-0.02746307822605445,-0.020108317673212115,0.007257813565826438,-0.015494505713597137,0.024085076064947974,,0.03870629374491323,0.0030339803372324598,-0.005462206465987955,0.02233713708182271,0.03512936780971457,,-0.036126816330922525,0.024410177394938868
CSF1,-0.031206512837946614,0.03963501326029128,0.05361106706013252,0.07957038442037626,-0.005021875940238707,-0.04515531043269808,0.0760026676729645,-0.0025872288453478503,0.03522850245116083,0.00863203055046543,-0.015187794723153295,0.022531040032553757,-0.009951080989845955,0.05698843954678663,-0.047349860403761206,0.036944476551087235,0.00179905368583643,-0.04532543184937355,-0.024216081656936658,-0.0269115750883812
SEMA4C,0.08217006348698008,0.00306135405959287,-0.005445034267754299,0.01563541165090848,-0.010102545822746022,0.06392932441776959,0.03758512982879346,-0.016112259793312274,0.0077425999500596535,0.031047648105849694,0.0722113128859629,-0.037175313427592144,0.034688174418928346,0.01640668725446059,0.06460632426355153,-0.023680385650937132,-0.006223896099960695,-0.01998759998189867,-0.004786044674061086,0.06995416241984148
BMP8A,,,,,,,,,,,,,,,,,,,-0.022120667933622665,
ICAM2,-0.02525197579331001,-0.00623304851191175,0.09824664755896116,-0.0008785191014922222,0.02788841400450548,0.01356984312825768,0.02508864975597177,0.06255060717498483,0.05055099725438597,-0.04736642693454581,-0.01648469713151376,-0.08904456894132173,0.0190073045282931,0.050980105869412484,0.035234690426882556,0.07917921692026175,-0.02642708321994522,-0.060214693576263585,-0.044555964717605756,-0.015430170153464717
SYTL3,-0.04195501875419708,-0.028658387843484782,0.04108272997392205,0.019698887300207673,0.04511605841135557,0.007884800794849224,-0.009209444870261728,0.08483694504071058,0.026363232960663396,0.07899342578126566,-0.007369939763460457,-0.023283254543766608,-0.0012252790590671651,0.03127278903472068,0.07056774845414057,0.06734319333183521,-0.012077706522618834,-0.04081212256272617,0.05779600627729815,-0.006947957371772065
IL1A,0.10733142119036895,0.018968804169860416,-0.022205088073223554,0.028646020081662817,-0.016819926650151272,0.05264751708059198,0.033299510658390465,0.00036574973722648554,0.02033609287457459,-0.034064225191003154,0.03170328730800572,-0.07052033357315021,-0.04959560865306919,-0.01735030742146232,-0.006364462332328825,-0.029451498418981047,0.09156165064445305,-0.04623432080562684,0.07336400447784445,-0.01162858985217134
HLA-G,0.062105344973834124,-0.014266731881072161,,,-0.017734985711924455,,-0.013918801464347902,,,,,-0.015787981595065677,,-0.005089333939194145,0.09580995654180362,,-0.00208615367418487,,,
PGF,-0.018959692481673597,-0.026754407690963846,-0.005149028019427564,0.05392317388233829,0.0010149945061188556,0.046935042989144846,0.04994575980997735,0.06471873294504846,0.06957709269350397,0.00816659521582601,-0.05572821398655526,-0.008687663770861397,0.034977329892395916,0.10736550088795382,0.07293450877029546,0.052141473002436496,0.006431567530998115,0.2225259127931266,-0.042411532893156155,0.00324735576542663
LGALS8,-0.05225469644806072,0.027610212870469032,0.026716380009475058,0.015444919911243736,0.03974331219971514,0.02186144756312713,-0.007005318566141747,0.06760175999622427,0.011386012227096658,0.011834466874014828,0.0703292073126041,-0.05621907735831769,0.04747748262146804,0.0007908452939665643,0.03919955699776458,-0.018478230886743753,0.013370143790681795,0.021712140358873054,0.008982838046464525,0.023154567156672898
DKK3,0.06675969263710513,0.02515927619997774,-0.061195421863002614,0.04075443517619988,0.003345930270454366,0.04119952254137218,-0.12208623557861349,-0.04414979374549578,0.0037480126265438223,-0.07119740299716885,0.002783031946442349,-0.08387687605144135,0.007414839954948166,-0.02692226184059136,0.08183854186575622,0.07430672212011293,-0.07597680990800529,0.12261669269129807,-0.007246770304911641,0.04922700300362849
COL16A1,0.07091253633779725,0.02722910535796002,0.012994279352901617,-0.007593569181365235,0.0036024174672942663,0.013297011977721889,0.00132751383212173,0.016918241379834983,-0.0005791941083085524,0.031290003955366755,0.06197621228574955,0.018941171661151047,0.01670793460727231,0.02396364723885728,0.08276320109240713,0.09248985046344074,0.00010740172875927824,0.0026348327744539326,0.007861160810337305,0.031444856591389084
TPH1,0.009196454665092382,-0.02517859228436489,,-0.032838497482640124,-0.02267331389843225,-0.02297456368875289,-0.014748911136483512,0.05269169773406133,0.010542340762350394,,0.04469807326196739,-0.037958841492564684,,-0.01366223541315703,0.009598902007167178,0.023364565564123033,-0.02142635548598535,,0.03859686094634613,0.05574810745176269
TNC,0.017857515519755132,0.04937705786704848,-0.01971677160403099,0.10831718676525112,0.07092523625999167,0.0012267277199062778,0.05552902327285475,0.133072633915693,0.07086024685958266,0.01732641721290663,-0.04488532247539135,-0.0909509382804828,0.09408864792874556,0.07784073310610791,-0.095373354818419,0.08339872090232882,-0.002480663658514227,-0.050305970859054715,-0.05777323200421685,-0.035116984809317874
TNFSF9,0.08169846971764515,-0.0067721748812824695,-0.01860911785020108,0.022337149549008777,0.030379005010571204,-0.018643215020660766,-0.040945109975634754,-0.04759107503321158,0.0145650498533753,-0.02747405992340008,-0.014541586062790142,-0.03851480386509181,0.07406334119356996,-0.004877429938560934,0.01889883713855685,-0.014663995192320853,-0.029229007904938792,0.02063758790088494,0.012907679656749063,0.06217897775122717
C4A,,,-0.010966478130175256,,0.03910533425593521,,,,-0.017102522012247965,,-0.01793530565682495,,,0.00847771188295803,,0.05371328938410576,-0.03331409133406614,0.21800386337387445,0.013963228478226543,
CNTN2,-0.014210701053682427,0.013847965444977671,-0.03729269792255895,-0.05039325749940495,0.015710369877406916,0.022512662774780787,0.032392133912864725,-0.06709965716881146,0.031530787738930866,-0.025626464121448898,0.07256584268512338,-0.02667629161140458,-0.06287236697761651,2.2530555656446473e-05,0.10533632253626173,-0.11745656253793876,-0.03527196789657523,-0.17169749560878403,0.03787596121244283,0.03466749302479697
F7,,-0.024563614398238322,,,,,-0.012809471409088183,-0.0177347933908109,,,,,,-0.0316487090678756,,,0.011010634409492502,,,0.07948233492389861
LUM,-0.05314081786518172,0.04756290404110943,0.06406843652378066,-0.0027974934891047925,-0.0118653942301416,0.056047461138718134,0.017028694784726087,0.09577200850933086,0.07702398062415816,-0.014179208401883452,-0.005462386588815889,0.05625380079903638,-0.04804883351230758,0.025197261348807582,0.012936543761768952,0.12919057124417915,-0.04913781287366374,-0.028589301242190245,-0.08191544267437037,-0.05434791590852094
BTC,,-0.022285056067744554,-0.017160590524822168,,-0.03924269419813919,-0.04005125158562916,,,,0.05429564871428244,,-0.0026343861325853713,,-0.022896728359251217,0.027556290869414076,-0.02988892484689868,-0.031902230753212635,,0.01035947168799267,0.05470410120753523
APOC1,-0.05514602490196885,0.04051486343746677,-0.011360611784863802,-0.02041179997177765,0.023114899760381755,0.06835876507809208,0.09026293212413168,0.1207593290088047,0.03392245282753114,0.025933542379003742,-0.04675370579337721,0.011776797302138592,0.051344032438898554,0.05755220266143938,0.004932936327238864,0.02437650070722875,-0.05498759973433166,-0.01791850792686472,0.06456448044169277,0.022383436512222635
PKM,0.13869357480334987,-0.02242624939443157,-0.020761469557372465,0.05164474815429727,0.05253428187557528,-0.02332533638801903,-0.01017094883188158,0.09276098004318395,0.05049857608092727,-0.021433765832060952,-0.005812162067588226,-0.04852717435281152,0.08135719192312135,0.016717024259979642,-0.09375731772566682,0.05354396353894007,0.0019145291556770996,-0.04464878926536091,-0.12328928372378309,-0.04282482674752369
TNF,-0.04877396511877595,0.004837607250677249,-0.010694934909513145,,-0.011242716965728332,0.011142936303306905,0.11057297849690167,-0.026028009901780575,-0.0014224593207116795,-0.024047428816081805,-0.042604454321110895,0.03418839137802435,-0.0009752387225727003,-0.022223534731103972,0.037276680395625844,,,,0.05906382484473713,0.0032596760122427255
GNAS,0.022108620336808243,-0.03944534884695158,-0.02188854967864587,-0.012430833115324247,-0.08682051202649527,0.01950977513861159,-0.10759483985429787,-0.05496113546600944,0.007993637883705417,-0.03777936287300604,0.020887791589787864,-0.07669744732381706,0.015465571205925292,-0.07170303985298643,-0.017018160703389722,0.10442387938999247,0.004214918594462736,0.1997669172225752,0.009806825434399239,0.1126541721883784
BMP8B,0.04954296254659473,-0.01851105605081566,0.014460990402249298,0.011059268258069768,-0.025711160977239078,-0.03293544301115599,0.08775237017156522,0.04480694726445483,-0.01122783154867132,-0.015967245557404457,0.008072945181656,0.047422097674117696,-0.021530477473502653,0.03922984983896431,0.028632806027968805,0.045408272902607086,-0.01877430619445395,-0.013842114449116748,-0.08503038639046148,0.07444777687593498
LIPH,-0.011226370116464868,0.08806140548008928,,-0.023564898115285785,-0.025219808957724917,,,,-0.013789307998422982,,,,,-0.022562495193107504,-0.0012935821515858478,,-0.05235211638742886,,0.032574160248583374,-0.04888199876212168
CCL28,-0.02231519125435932,-0.03541681336589226,,,,,0.025552530896384915,,-0.008260321830703393,0.04007410406921169,-0.016180730177568447,,,,,-0.02407863093883928,,,0.05545726876400186,-0.011475200228381057
PTPN11,-0.0074113333915385125,0.012829865379160295,0.012374602645287074,0.037421332185631186,-0.07111175528641718,-0.061227331601835064,0.06368682495557441,0.01756363644431269,0.05317938790421678,0.01922288077611579,0.024639145308136996,0.02158104026442382,-0.08712446745619064,0.04040931304921383,-0.06583076823143469,0.003895763728723613,0.04214267080244971,0.06493266540705832,0.08625747569913632,0.07865392072838429
