,MGH258,UKF243,UKF248,UKF259,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CD58,0.026699197025120632,0.010463162360027565,-0.04007948417796801,0.04753569571825778,0.025054095975208857,0.00995517301155533,-0.05229545524246861,0.04249079811762693,0.0099832967499179,-0.001441049045394912,-0.027262845606912132,0.016597326768024407,0.00901220959602583,-0.033348406326263784,0.06950444243636413,0.007219570362818068
TNFSF14,0.014476221079504125,0.011657173399731845,0.024022740283486062,0.035405655250720175,-0.021805310321470442,0.02392342959775911,-0.0438659080002212,,0.002833330227908119,-0.06451900538673944,,0.10452177242287174,-0.028044919430974407,0.021933719857370224,0.04906840557276288,0.02343078486000321
CNTN4,,-0.03140814150015446,-0.0018453111103041517,0.02471702094882152,-0.026072594036556644,0.018498863738691487,0.07167931709655392,,-0.011438647472699992,,,0.03863932804479165,0.0037094004739902033,0.007107056164777633,-0.004866799951324095,-0.033310032565707616
NTF4,,,,-0.016857869027377678,,,,,,,,,,,,
INSL3,,,-0.01969250354546867,-0.012248528551755277,,-0.02035713097235043,,,,,,,-0.016278782641646807,,0.048397790909943464,
BTLA,,,,-0.019442137194068676,,,,,,,,0.04283296347708755,,,0.05593003434774288,
MFNG,0.03837446702792421,0.03375750074099344,-0.022286542323895632,-0.008477817583796024,-0.0013104136535482705,-0.03496886411686437,0.0711222670659999,-0.004098058929657403,0.04703589590081293,-0.04140016103310119,-0.0024693831099408758,0.04069191077321893,0.02850080803139488,0.04094127093937551,0.0273018651076344,-0.030344747621314103
ICAM1,-0.01846429107974112,0.01867499075859965,-0.040114623036614616,-0.025715785929871584,0.061329381238287094,0.006622389069034377,0.012948574029669847,0.05079080865994048,0.018847086104145434,0.051047952771141554,0.005065385041703401,0.06658162131892188,-0.04886298530264764,0.041370632148089996,0.013656052809306974,0.09076253061257436
PROS1,0.003497936019648212,0.022667555472657717,-0.016338696825135304,0.014947238084429822,0.09797539240574706,0.00244831978942602,-0.020562605706054768,0.01723319286966739,0.13260757273988535,-0.017026207746062484,-0.013468084662145448,0.09581083083289892,-0.07673710306708907,-0.014769339655396114,-0.033845044110623404,0.03496849816850892
CLCF1,-0.010541474671445382,0.08668407980308762,-0.04206436403810361,-0.028357400328410016,-0.01998484202162606,0.02908002152891942,-0.019326563176518954,0.027568371857723806,0.0842753505492183,0.04572292711394745,-0.09877024513569252,0.013068964212723869,-0.03525799153091032,0.045367247521649966,0.01030928741351011,0.01093206355432319
PSAP,-0.06839110689553635,-0.014739398794734713,-0.00032569622661346556,0.01782912391611953,-0.0396915251048878,0.026630613623645927,-0.041968139384623605,-0.09731001726697473,0.04999432672311209,-0.18163517375201363,0.02743423638611169,0.016152632887973802,-0.06938239408647486,0.06902000855895427,0.011406662409469625,0.06601716052281736
EFEMP1,0.006523287555441231,-0.031884476529468145,-0.03084185330600485,0.06314269885887722,0.06618591027903903,0.04956679889333436,-0.019160358986246042,-0.004173083014467386,0.08780521679712353,-0.03142731473688417,0.08566497145881433,0.04529414169522276,-0.044651367458895246,0.08611144636789475,-0.02062869419832264,0.05971536872500532
C1QTNF1,-0.018662806234144343,0.06496139632844514,-0.007221996459373613,0.02601663901848551,-0.001382503707186214,0.013441893813424506,-0.039662767243481147,0.038162350272757134,0.018524002807794027,-0.017373432824617653,0.017490580558360617,-0.009143364093459201,-0.062378310423639685,-0.004423533304977193,-0.04489760241990483,0.022079515992122427
ALB,-0.03466527482492883,0.06422042409676716,0.01756481681146734,0.004776657675946808,-0.01755367646253142,0.029586312924738335,0.01502418209346608,-0.013386550811116024,-0.03908198453892507,0.07965059895146175,-0.018062052698195215,-0.009525337958623087,-0.012447773777877261,0.053587091122877385,0.0053886807061823,-0.030273017731397706
CCL13,,,,,,,,-0.0255134064756797,,,,,,,,
EFNA3,0.015238860429499618,-0.037289990978043815,0.06856190912587887,0.025202239396495116,-0.03171534923266143,0.010119531573507569,-0.020671279326670466,-0.05366085058325465,-0.03139024014743254,-0.03617673011079259,0.018664733285691834,-0.042988970611904265,0.018690621751942624,-0.02548962927181255,-0.012855393767372015,0.003133125864203706
DRAXIN,0.059562644130934594,0.09392907138013071,0.025716780116163327,-0.014624588120385763,0.021042631166164706,-0.03830155939999557,0.07895180464031325,-0.014105803816656276,0.007877233276189975,0.019011864666918385,0.15934959778046243,0.02555934236226723,-0.0451782013487167,-0.009762212417616451,0.046236851297937503,0.03575326730439766
RAET1L,,,-0.015340651513288917,,,,,,,,,,0.08264154859081943,,,
NPTX2,0.022134374314818493,-0.004259464154977762,0.09900259287889547,0.026525894071871,-0.019517574614584192,0.01205647128578273,-0.049203466907639055,0.02039005798684166,-0.03244831306157281,-0.017440486259381317,,0.09256939082853746,0.015301496610972519,0.02342195575883056,-0.015557789002909902,-0.019909589820300236
FGF11,-0.005107936389443103,0.014370249349890327,0.01922609009341042,0.007634173499633299,0.06062507279786945,-0.016484533811148384,-0.027917464455272205,-0.041330881306279973,-0.0752240450361928,-0.05482430401289293,-0.012134694680530966,-0.01607666591296258,0.009633192263590407,0.012565913662436909,0.014313612373191198,0.011150692192326202
CD59,-0.038679669770545995,0.05456683002190807,0.011369915206634513,-0.038342021399116515,-0.009393638591046402,0.044457479600645174,-0.032099993469697434,0.13534052793950688,0.11693581113133775,-0.03028092932559133,-0.01867778300150636,0.02163333644105994,-0.059962000535466374,-0.0062853171397495855,0.01991379128659319,0.03880588611226274
COL9A2,-0.04991970833926808,0.033814322660518877,0.0003634000182929202,0.051538473545322566,0.0030536270484370787,0.05821902847072967,-0.08098236207272659,0.0010288127597495769,0.040750624653141124,0.10613412749294059,-0.06857913058923379,-0.04595444635170711,0.03366301798800967,-0.044583525117392976,0.0642721919176047,-0.030884278518911987
DLL3,-0.05855089592858597,-0.06940866827866063,0.013891251548768373,0.007115882518053051,0.08259277547053072,0.026126262516144777,0.09139101023458586,0.07435481393801595,-0.08003187399086202,0.045009540628319765,0.01664064939400985,-0.023931743251374402,0.051278428749672554,-0.028561072672775363,0.032661477145262824,0.007479022663693505
FGF5,,,,,-0.013977893749500944,,-0.014811377339776817,-0.01928501252516058,,,,,,,-0.027986194703728578,0.03387020619427715
LIN7C,-0.07475204031406586,0.022775221091801422,0.011633440296185484,0.036360843508959975,0.08558126219611638,0.006947422644766627,-0.026155600639843814,0.02081856447283158,0.044140187442444065,0.04523920657510588,0.05695947365738308,-0.03527265590283614,0.020939224866123502,0.015279305705342125,-0.002790362768224266,0.04565638583391251
GDF7,-0.023850554458583903,0.10016369745419375,0.05305794039465479,-0.00829435939546835,-0.02500416770096966,-8.227977161226021e-05,-0.007776491763010786,,,,,0.0853277609933111,0.042498813107277794,-0.037509929977128854,-0.0067544504289661165,-0.0012437000030516437
PSPN,-0.025014145348981866,0.03388683660467855,-0.026287595445886273,-0.03104160693616896,0.004762961934041654,-0.0026450625500043486,-0.041645200159514166,0.06103659204595409,-0.03175458974290844,-0.02617201628399463,0.09714198691274209,0.03487454459866663,-0.023472508215263324,0.019920325130363837,0.13489948177042663,0.04333220757313508
ANGPT1,-0.06253810488330923,-0.03405702735015433,0.015473832912485611,0.0006471411912442146,0.039399551568982075,-0.028841039004520085,0.014262986702721652,0.08484745383623928,0.15279201468776715,-0.013717866837041539,-0.02912225835555983,0.02701776069663402,-0.01231975313003045,0.015540809385664057,0.015574197454674522,-0.07073533543400148
PNOC,-0.005749205394332,0.026994810086937337,0.02960375793163369,-0.010310195836516748,-0.013079601575954765,0.05118760531894628,-0.0021447769542140274,-0.013386550811116024,,,,,-0.015022634635613439,,-0.035718001959675554,-0.05023655343399979
L1CAM,-0.009008138705265388,-0.02922228173177732,0.07792114485585336,-0.0049023881347759965,-0.01870531022658766,0.017630611229367075,0.043638337838727115,0.004038587102751035,-0.028253994766680158,0.18745949264357356,-0.10750784098080438,-0.027949654764866043,-0.010378383023035594,-0.03664705810780151,-0.014411069644982122,-0.03914599533906307
APOA1,-0.0014144737307907114,-0.011968802326198819,-0.0010223450889834953,-0.01907505948610078,-0.029914806748726035,-0.026508525808925185,-0.03947387403861562,0.09430550092923376,-0.04136554931948819,0.22440502351405917,-0.055795494502965844,0.057910758507079836,0.06163448899530645,0.11634836668283396,0.14092129085765726,0.018002023628065442
PSEN1,-0.03251286081038491,0.023473282814046974,-0.012561312682090138,0.00596302910658182,0.0029705197566484622,0.003610448829023823,-0.026215230096737763,0.03076750844543363,-0.024964557545485898,-0.0009040977930200541,0.06480308364213277,-0.07279870050423694,0.041932818562418754,0.03908041007483243,-0.011567529969947327,0.04271172682563327
CALM2,-0.0015067929411583776,0.0011998141750742492,0.03489257595647705,0.01527305932142729,-0.11312533132785305,-0.0003979874235884828,0.05577692588008275,0.05669719010143966,0.01933683341097958,0.005407894556841376,0.004826799912924397,-0.06944864186873163,0.0700323116995856,-0.04670838744666219,-0.01210727645816578,-0.042643854872667745
CLEC2B,-0.005543427498566074,0.059747099938246735,0.0014055024509748491,-0.005320956269144454,0.05923157524696095,0.001912730254883295,-0.028511718807238275,-0.0923548814208896,0.06829237414387078,-0.06092513061542293,-0.034716646084635136,-0.044988037192431614,0.008164696701118135,-0.018632062028883806,0.07448716685832121,-0.010808050596661761
NTNG1,0.0656041907319671,-0.03835748686860299,0.047098972709459265,-0.0033250430245494937,-0.010245403587873505,-0.025395223652521975,0.07431777997691834,0.10058590795027392,0.030981753909222642,0.006200122970025068,-0.008571235367076787,-0.03192398797995604,0.03599761798855195,0.018819199257224025,-0.03361148401238473,-0.01197550018452414
LRIG1,0.043328104992171955,0.07459608465326824,-0.0006112593261027329,-0.0040012745660759986,0.04226634647361729,-0.010438610579303006,-0.028724227992442525,-0.03588763876884379,0.03145506622257139,0.018311753909947256,-0.04656971293195196,0.08427436410986425,-0.007396414596129993,0.03172674165263924,-0.03725317596878989,0.026857503364605326
CPAMD8,-0.02098644105535155,,-0.0192316519300103,0.0461022601338018,-0.012644885993539584,-0.02258075842155296,-0.033412540491509234,,-0.030883381762414,,-0.06644958557872155,0.06424987912671672,0.009351453389083452,0.03525735227097771,0.00865952434274794,-0.02317624044125723
GHRL,-0.005402438838795167,,0.004278976663136456,0.0051310888211979966,0.03079798929800863,-0.02447360986832283,-0.01651892075944864,,-0.006338471736352736,-0.016083842834075424,0.004284544975837358,-0.014386966985194042,,-0.034925864580240336,0.13751777024680828,-0.02043009709877075
NPY,-0.030787928090246768,-0.010618707942790647,0.032027773923466736,0.01583683170923797,-0.0036106447351164197,0.011810956622427152,-0.0370086874662842,,-0.036065102063968034,-0.07308160917901918,,-0.037039145939900785,-0.018026397965073673,-0.0036005611594228356,0.033042561773692955,-0.08336269391625191
MMP2,-0.006447297302833422,0.023391917206548096,0.04289147176129097,-0.025203205273203185,0.06160758178142983,-0.014769738518184491,0.0439259301682688,-0.08532249415290445,0.0029453630661846145,0.012321877994631067,0.010451767144192006,0.06109324000561008,-0.029296718464475263,-0.008341554273029156,0.011908802638194691,0.0887517345318836
LHB,,,,-0.012617800317559439,,,,,,,,,,,,
PPY,,,0.028670114730134928,-0.02196391033121822,,-0.01650286077188121,,-0.012381962562928148,,,,,-0.004671620627208395,,0.016187363284375523,0.02026403390851146
ALKAL2,-0.03142736817268493,-0.0016933148092847581,-0.016200990252303007,-0.012434483359335264,-0.014337197570211381,0.07252910244020296,-0.02937501048996959,-0.031568079158245416,-0.018681746701082767,-0.013617712149163602,,-0.05131549237448063,0.00047449507564128004,-0.014450477741248535,-0.010869508274362286,0.03515977891227872
CSF1,3.969906207060109e-05,0.018911700965312188,-0.04007042129865312,-0.03706859290776866,0.07389309192437833,0.04690008644665911,-0.016111808501476414,0.04311942657997552,0.02012112082932816,-0.12124014624985796,0.018508579769846007,0.001294360771228288,0.014588127185895403,0.045273841563776084,-0.019626315133736146,0.013367069230772055
SEMA4C,-0.02472545093201019,-0.006456507305506486,0.007312107058863931,-0.03326089270660217,0.04488514147762055,-0.028719936710286005,-0.03284549761257501,0.005697775415506818,0.07476354172666913,-0.0708737748763856,0.05687827026992594,0.06735809859758073,-0.025422045006414706,-0.01235260788742571,0.055951989917550564,-0.007880233692433078
BMP8A,,,,,,,,,,,,,,,0.034627076731465325,
ICAM2,0.04189993980379696,0.031055436858492748,0.009082123044029389,0.0010414862289993309,0.0012675832690159548,-0.010197318462912622,0.0860833994124628,0.09885183110984085,0.0596750143155674,0.007354547658329762,0.013987214185469974,0.094047710449361,0.016217459587424748,0.053720933283385716,0.08246220807066788,0.04674400225269075
SYTL3,0.10302021923899117,-0.03416075960862088,0.019353966927273262,-0.009029759130560852,0.07176762522037754,-0.005645243183816062,-0.027663732945870437,-0.00364871693046193,-0.05304850266656146,-0.04728385402459484,0.20822901044307746,-0.007163447448863375,-0.019841759167804986,0.012203909021273761,0.05012715863918983,-0.012262686233104612
IL1A,-0.024385907218186113,0.018585165030431946,-0.030037490194163123,-0.012314901648511666,-0.03477912346602764,0.023917611559875564,-0.0365347209975376,,0.028565435084952375,0.07315871221928444,-0.0019260146547108662,0.010560268048676687,0.04638625010826179,-0.008664323439327402,-0.02355124920423013,-0.008685807608383882
HLA-G,,0.04691915052201751,-0.023605599607926867,0.00810985520875853,,,,,,-0.02051065575935762,0.011387886025796299,,0.002847019696270236,,,
PGF,0.07812569594610938,-0.03829728572981454,-0.00015326542647735718,0.021360661571934135,0.013419212973692883,0.07621087510292869,-0.0015811106539991339,0.06954638220520827,0.11220914947139178,0.025790715449318907,-0.07695877322322231,0.06934968876068959,0.05117675902111085,0.03873759620800346,0.07691519675933993,0.11449634073265819
LGALS8,-0.008835513283987625,0.026820303385452233,-0.07238595855856969,-0.00987924567565538,-0.012943960020129012,0.016866853787359293,0.018836493477554225,0.04579920092643244,0.04412880840680587,-0.06339131868244825,0.045594574254037304,-0.000755152090229463,-0.020738115628652437,0.009631412854211818,-0.03046451327081492,0.027955442056480637
DKK3,0.020607071536434422,-0.014790936366359258,0.0638692053850312,0.04329032754051094,-0.007998871575489104,-0.008735410833766595,0.036717878220227866,0.07011992687118487,0.05841740570788889,0.09549505136556492,0.07265617114520237,-0.004374423208535717,-0.018145317258965992,-0.04815954914808467,0.02112162545818692,-0.011760696759206216
COL16A1,0.09439308043648224,0.017887252421769174,-0.0007422761377745822,0.05983028480072748,0.05841822929517941,0.039646969483725335,-0.020892368853340774,0.040793859737076825,0.07845053557397103,0.023679809578407453,0.0020563547586253442,0.016960686119217763,0.04464589093717927,0.02409161375344944,0.050780562359687594,0.06611956658380325
TPH1,-0.03909664179668696,-0.025285709403118743,-0.01733250514458667,-0.024251405040081643,-0.015031579232564747,0.017192412090166448,,,,0.004360331891292706,-0.055802280439172985,,0.014568362371838972,0.01151881886399516,0.02831351319779992,0.02856196845697735
TNC,0.10716184625822124,0.01659428802866589,-0.04015004049854386,0.05100653792869076,0.08457657156739956,-0.009026927033705823,-0.038922124326668917,-0.07905186045138587,0.11638209299150136,0.02182286050086472,0.10525986742321362,0.11948357559880907,-0.09676370983296234,0.059248028802645736,-0.01703487555529245,0.005141623301730849
TNFSF9,-0.020986431094845173,-0.035634873686821784,0.08161201974320445,0.005106452658558102,0.06214575266382701,-0.00765680860119906,-0.008917343786250923,-0.003107877434892801,,,0.04873506657543023,-0.054166834574361965,-0.03548984468257688,0.008278111233011984,-0.02218622395919115,-0.04077160445318308
C4A,,,,-0.014959134458587112,,-0.004865308904257782,-0.01782441792148708,0.03690180507733122,,0.07951521214564933,,,,-0.031272537265829306,-0.03134185871811872,
CNTN2,-0.08229685218226461,-0.040344343494059055,0.022842605096224298,-0.02356739069593686,-0.04700212373247377,-0.003551461893011215,-0.10593900385388204,-0.015547416881110599,-0.02903986533673771,-0.04648160199632448,-0.02990626757985806,-0.046831027347552394,0.032038848001886416,0.03330492479229501,0.01881863611293403,-0.07605593544666539
F7,,,-0.016909165060490117,,-0.012644878643908853,,,-0.013386552689583083,,,,,,,,-0.02864714289241801
LUM,0.04062585261441296,0.0255606431114474,-0.02379060652410941,-0.04315548262742033,0.03266821097919719,0.005737699359967215,0.00917426982651255,0.0012949860748560802,0.11201401827654701,0.01484906748649932,-0.022607034340556737,0.08625600911730391,-0.03403907777364437,0.02311441752912122,0.014108865267011186,0.10125676467810751
IZUMO1,-0.020053199734013743,,,,,,,,,,,,,,,
BTC,,,-0.015340645123414525,0.008736386688276157,,,0.028153159289266268,,,,-0.051358537764043664,,-0.024073694813364094,-0.02683301719190693,-0.002866005862858753,0.01565452950359368
APOC1,-0.05118617339836998,-0.007231404239018842,0.006211521862412816,0.0003312744997241546,0.05189891200133772,-0.0006727413107579335,-0.0411288192710358,0.06555949470370348,0.17856602333502253,-0.24032576500618114,0.02002323338476294,0.06702672362972725,-0.045869348292098204,-0.023861025460904302,0.038732242058350866,-0.00906691089240147
PKM,0.028579567922737158,-0.019632458488390216,0.0077317150584621675,0.041301504561507975,0.07881442866662765,0.014308492089315467,0.027520738515262416,0.03022783954572593,0.014842342044066514,0.004536338317268405,-0.026662839312627407,0.031833553099662334,-0.04768875636631959,-0.014375397057308635,-0.0013104527737252767,0.016030248686835356
TNF,,-0.014938955969597522,-0.030735734345481953,0.005796515741014093,0.0023860193701729176,-0.00789394381051066,0.05619309342285432,0.0009990129089809108,0.10689273523161996,-0.03327718319169766,-0.06442909936554102,0.0012352099294302091,-0.016479382522949795,,0.06249127183438494,-0.0222958337703517
GNAS,0.04725017052491798,-0.029089865085814147,0.07559855386774525,-0.00940775003013042,-0.04572663502116802,0.05743023060575103,0.03153664662413025,-0.06676698433997574,0.04318101257653302,0.02035549603654087,-0.04727275174063952,0.029272348430082768,-0.041135204806409496,-0.029720684204243848,-0.0015245412310019202,-0.019882436773148267
BMP8B,-0.02725452070390694,-0.0005202251789711959,0.01795309498283914,-0.019320483478842278,0.07269322234576304,-0.032958423981321,-0.012547033898291957,0.04367770360368191,-0.012988793948998415,-0.0605926351304053,-0.05599911030644116,0.029066945983104293,0.023954376022038287,0.02536116096766936,0.0458196843937453,-0.011524583611297722
LIPH,,-0.0036854010876448216,-0.01733250087745942,0.044052990004685655,,-0.015773378782991485,,,,-0.05951050618052113,,,-0.01837309377085745,,0.04144180055756323,0.06576642916865584
CCL28,,0.09949452872251462,-0.024380318523620652,,,0.02293941243243151,-0.022140694523296745,,,-0.05412329294165562,,,,-0.021616780170214026,0.07973684193780432,-0.033732612723732895
PTPN11,0.022887299258011085,0.03201777171368649,0.1069316581715021,0.01926019528802822,0.011567006914602298,0.00766699376223046,-0.07868744118769644,0.042973719659999986,-0.009849699544249708,0.0649026788457508,-0.057388272298515765,-0.052161761600037874,0.03517675864865329,0.021996260145531722,-0.016026510543362876,-0.01596412470403521
ADAM12,0.00927460295314282,0.09863419654078015,-0.06895181382737811,-0.037913999413032834,0.07535981747801399,0.008148238250170576,0.06213698967279946,-0.07949320021791231,-0.024410415620381938,0.08641906507202764,-0.005498733933177922,0.03497612893446009,-0.036906379233280814,-0.02132200659461369,0.023966245243747755,0.08794829450134131
EPO,,-0.001550135163163369,0.005677963652201543,0.03962290889443892,,-0.01650286149223434,,-0.012171570258900862,,,0.08231634065459924,-0.03738120160855354,0.023309816249547262,,-0.02564927667885115,
EDN3,-0.013740999785127545,0.17649298332525754,-0.007455909987344596,-0.011658399793229494,-0.022404940641047182,0.053796832864650146,-0.026525506119571978,,,,,-0.028644934185506787,0.02179115805829643,0.026391565843212245,-0.046604548979741776,-0.03555229501716035
CCL22,,,,,,0.02943103748764838,,,,,,,-0.017450067450820412,-0.026833018379432343,-0.03963485388348944,
CCL2,-0.04650110291983436,0.0031644666572103724,-0.0596413059145027,-0.01717093362986908,0.011227806315555129,0.014159994938772501,0.007715079501476246,0.07593581097967962,0.06565937590319593,0.031883031420038455,-0.07880511394758205,0.04976825943795379,-0.022405961969093408,0.00234582882650234,-0.04818827464084005,0.0817636781525905
DSCAM,0.021398943889857306,-0.02747670383012994,-0.027930831961154715,-0.0045550694531296095,0.031629576561261426,0.038937127894743524,0.027015169087835002,-0.017907115283432733,0.026461761645043214,-0.013051092343787339,0.0009207098409844152,-0.07180561004224423,0.025783308448576972,0.015801823652084622,0.01066092055951746,0.05510072242889132
GPHA2,,,-0.0193179529378478,,,,,,,,,,,,,
ANG,0.002453813805936899,0.07072056583608088,0.008491006350736132,0.031384824671116945,0.051892631630479226,0.014843620215653814,-0.04822665604818477,0.040451337059191156,0.06634733130521521,0.04004227320763958,0.0051022129302277786,0.12453617411382738,0.007649278271174663,0.02936048008141839,0.06393039696764878,0.031455340551348764
FBLN2,0.006356145712857601,-0.003717868266205779,0.035002077335878,-0.018603654643687337,0.025711159485345404,0.015938303565406733,-0.047316365410553646,0.058609807043469436,-0.06699156415428253,0.0004863993987177055,,-0.051579381955956516,-5.94217510884567e-05,-0.05302131790361812,0.021078160079912773,0.06114710927747167
VTN,,-0.001571972208684092,-0.021432227677097786,0.022237773008277312,-0.021315139966774276,0.024765671080735536,,,-0.026192301850819364,0.13020875695753045,0.075468544506701,,-0.013417978239104714,,0.04857957739601938,-0.021825231222763947
VEGFA,-0.0185520522944549,-0.0008900384771820323,-0.0022008283020616367,0.04515899525963434,0.11017278874315954,-0.03020407751188889,0.002141464371402014,-0.04133977111628814,0.0738943905118682,-0.034290734036594134,0.05707608826069455,0.005774710078245302,-0.030721557529866536,0.01660514204121868,-0.1085299664564829,-0.025595198075572853
F10,,,,,-0.0021281081875525873,-0.01809503094230284,0.06783161306541653,0.027875225986553898,-0.028411582415630222,,0.04280578733768794,,-0.02291668105925923,0.11214680032845115,-0.02590454653207792,-0.029353596008605713
SERPINA1,0.017442830593989374,0.04887586999439102,0.038023121736553187,-0.013306662658586215,0.09954674113814588,-0.013187511737972018,0.011068125294400578,-0.02503984221198446,0.08630688554229055,0.03527944973661921,0.051395064491834126,-0.02682630557166459,-0.0744750636067804,0.008381564823411578,0.029615169435528332,0.045822300460008944
VWF,0.04680251480874648,0.024108477150557178,-0.020846851002774194,-0.0018431887917605453,0.034266646511982794,-0.02039669272202353,0.027803797481555106,0.027245861224148325,0.0269213449926718,0.11641718947642923,-0.02360361621725986,0.07129181430611212,-0.05966628755162657,0.03498008439405,0.023192458006218025,0.08539271481723955
GDNF,,,-0.014490566488190202,-0.015714920678568414,,,,0.035083090102524354,,,0.011073024919253813,-0.031923979065904544,0.008091409034729376,,,
VASP,-0.02970199400703981,0.01839474754873475,0.0006096602148840686,-0.026131166996458503,0.05323511018300062,0.047611180119319,0.039777573353878146,0.05707749257966264,0.08890557255297989,0.062284993687727976,-0.04061482164204532,0.033662022241337845,-0.05126474871615917,0.05549389768013563,0.04904225146715705,0.005774526969281704
ADAM15,0.008257689041255683,0.048480105290694915,0.025715521138427823,-0.00939480706270538,-0.041171188169735834,-0.005566481358061037,-0.008402938688299031,0.04040899920099717,-0.05885043666518061,-0.020604331780664644,0.09068378504927617,0.04092085285357115,-0.0032973851285269,0.020970640925667444,0.013491355702820002,-0.0045007704661619305
WNT2,,-0.022076408385203545,-0.03031897699436902,,0.06060815760237991,,0.12602760705837615,,,0.006257302653515852,,,0.06281700860310142,,-0.00021618966041395195,-0.0378748228918161
CALCB,,-0.023106339918679775,,,-0.013977893597598625,,-0.016787601237421027,,,,,,-0.005632102568682234,,,-0.004373880060502277
OLFM2,-0.03000912174026411,0.0283756575252212,0.02301442252926007,0.009020079611166775,0.04765837079416362,0.001692230398964699,0.036247482301073435,-0.03460689978146135,0.0005304381293580789,0.08757144116557643,0.04132239353907105,0.05099247332823455,-0.01635116956970587,0.020788693608019566,0.03543608498299472,-0.009034872039164367
MFAP2,0.0019715002781923595,-0.029623445592391228,0.033421415627346095,-0.020574894569740036,0.004951438836729218,0.01081012289506655,0.03622536906891537,0.07892529376586042,0.046401947389599095,0.025290150813440535,-0.050839385418380456,0.05212030811141325,0.06644014972894066,0.001544300740930447,0.032104685113667944,0.0750462886884093
HLA-C,0.03648378982281873,0.07540304517244459,0.024549145637048988,-0.024036623771535332,0.07925191020520299,0.03771668557316973,-0.028755280912975332,0.08583546904572237,-0.01173287298668573,-0.06546588694732054,0.031630389163571984,0.03093452414159716,-0.06685925085140969,0.015645305850725637,0.03521477341945953,0.10660597644590888
THBS1,-0.025197200014495196,0.04167075326991805,-0.005566621672332215,-0.04072305813049389,0.09154362785878307,-0.005063234584016186,-0.028485173900250144,0.03831948331353068,0.07011689882483176,-0.09351099530691588,0.00840581221716673,0.005901704268531088,-0.06236657065089018,0.010949762661705432,-0.021035451078358705,0.09459899026437354
HSPA4,0.04415122412920186,0.02284191224173411,-0.005308413597237784,-0.024828984724161854,0.021662379006323323,0.03540771201823756,0.014476203946955197,0.026504032163211975,0.04425136604843501,-0.03826915921504993,0.0792425253640947,-0.033273370958021124,-0.021189485164553008,-0.04767330412949222,-0.008611028058053026,0.009369387283900766
LMAN1,0.03081900532846835,0.0031340291851469845,0.019507324124159717,0.004187678055621708,0.029184868982868012,-0.07910842768894447,0.01041093845731188,-0.039830154693219905,0.006433545324473694,-0.09307124076192992,0.05742041429390695,-0.03181097295091377,-0.007217491448658792,-0.025130309608668994,-0.017987341133188447,-0.012919208168018007
LYPD3,,,-0.026441407126160117,0.006496939698392485,-0.0216836762005438,0.0010798791126725783,-0.0202009414451242,-0.006126615311658861,-0.04252612797967496,-0.06589308172931226,-0.054838307560390466,-0.0033630323565952205,-0.03651543496799786,,0.07564188662317876,0.01490578624799275
APOE,0.014646464487789928,0.0117075150445844,-0.054491059405293946,0.019974894196335708,0.05200176899630928,-0.0007367303640002457,-0.05617906707144385,0.026625237443100885,-0.015183569490846526,-0.24645466336748084,-0.013695186517906915,0.10854808642448877,-0.07057753673059218,0.04371850205830675,0.003601353379197965,0.02841921415160258
SOSTDC1,0.0008265416531172516,-0.02795778081691237,-0.03904555403513308,,0.050417135012244346,-0.009894583227143138,0.05550530848571218,,,,,,0.058929109237334375,,0.0657732509274735,0.0007840579879937522
ANXA1,-0.037961737967543416,0.019862840101863413,-0.05305750271831675,0.06659729513663598,0.0643599163899736,0.0021047163407194344,0.005945996089713883,0.10024862808738627,0.0893226209062504,-0.0032761020841730886,-0.036932510037819354,0.044001943429288794,0.020785238875403254,0.04754859265022191,-0.018006185744114448,-0.03836420974196781
WNT2B,-0.004640525802846563,0.014398977461527672,0.10354164323254517,-0.006577403641513594,0.09622916880194839,0.019594375436116838,0.07847704925174818,-0.020929720772839187,0.01639604346183415,-0.11486510870459558,-0.07531039628106659,-0.03822410411338473,0.01366762223897941,0.03879953367435135,-0.02501538631090586,0.024361343111166972
AMH,,0.08234029182255413,-0.03228765208048842,-0.019683385002964123,-0.02867720853092274,-0.023788039407888668,,-0.029881835224847424,,,-0.07331755946496352,-0.08804060464677747,-0.02357852150216569,-0.02161677741361506,-0.025867982268420037,-0.029184029427677703
GDF10,,-0.0215448166313471,-0.020060545290574786,,-0.022523211738802167,-0.02222464704552866,-0.04993029973930525,,-0.04882663658287328,-0.11949658447074811,-0.030655133538607233,,-0.029387888804943245,-0.008491400969288656,0.04018646025442434,0.07545500580670109
EFNB3,0.025257855802627186,-0.035387894224200515,0.028161553643512503,0.027162309808412104,0.053432069034294864,0.021853479757852096,0.003178973221885326,-0.048733900705561155,-0.013783344516589585,-0.11239091528580458,-0.030749349317554943,0.00679674243874141,-0.004531395091568262,-0.062120717485021654,0.054928366598083256,-0.05640621619482969
LTB,0.11632288864141355,-0.026202657078130378,-0.013759323514393206,-0.033563680726562274,-0.022874890127153272,-0.028713703917942483,0.12359094428248746,-0.024068366291933766,0.051828441093677,-0.06926312563691187,0.08089175220965937,0.03177278678396275,-0.006059376668314016,-0.05207882485867613,0.07945405861701278,0.10732763372930841
