,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
FGF13,,0.06699697662862529,0.013194454820767046,0.001275011757446686,-0.022454993230383115,-0.053359779790827025
SEMA4A,0.05809200053901526,-0.040623104320063205,0.10651589085645888,0.015562277852205432,-0.01294158108854541,-0.005828286459641537
EFNA4,0.061022640714999764,0.005413334515603327,0.02539615460051922,-8.256902943260727e-05,0.07776079530521615,0.06330067191933453
HSPA8,0.028823940329551864,-0.0797011305221465,0.037643738937879256,-0.00815732772580465,0.07013719011750509,0.010800066847972854
NPB,0.020833676872153574,0.038388767780682016,-0.002710522719103827,0.06813187546116492,-0.04473886513600488,0.06184518377686307
ULBP1,-0.06496695510203186,-0.017574589695591118,-0.021041636013989555,0.0022155737017967546,-0.029000595514885773,-0.06426936482991266
SEMA3E,-0.043097125723231954,0.030191325903947314,0.016317333567030804,0.029906508876746635,0.08224232547455711,0.06956816842327349
FGF3,,0.04645595663669193,0.007023711033114393,-0.0035713823219812872,,
ADAM9,-0.0727210167904453,0.04997366220199479,-0.0006307716707991776,-0.012924614796989716,-0.0784981414609621,1.8342938391882196e-05
ASIP,-0.02972177800404968,0.027466816531274856,0.04091586794642782,-0.0073527097369159395,-0.02699542230806415,-0.03254711039698941
IBSP,0.1814856133609448,0.0009052123468525545,-0.026091426808758336,-0.018044658969668722,-0.05293679941378385,0.0033088982357345714
MMP12,,,,-0.013864959182822706,,
FAT4,0.038579817719049884,0.012467642176817718,0.003948773547826571,0.06926456467943082,0.008871979035573697,-0.07507170268060358
MDK,0.06133738020163088,0.026046600996243324,0.03504447469796106,0.03266388085957163,-0.09866276062829946,-0.0793829151394984
BMP5,,-0.05748266746776326,0.03764351745413079,0.04461178173678785,-0.03574120224287551,-0.04020837751285078
CAMP,,0.05921004994996104,0.05602279878807873,-0.020303818272656225,-0.01778252568278215,0.018469543872147273
HSPA1A,-0.023616549342378192,0.02048042517384246,-0.0042495919858662875,0.02635634485490106,0.07199790099171514,0.04391998980231863
SEMA3F,0.09266500442971033,-0.023362124782125064,0.04200493286720499,0.04923061363723615,-0.04049193507272487,-0.0071236152460120656
ARF6,-0.07288336497762456,-0.0014992432415746686,-0.03156560408126256,-0.006136992038155271,0.0004285206371613618,0.006772764660968851
IL6,-0.02854481633261429,0.0043695145922943435,0.00967632172002214,-0.025602359864259898,-0.014665565115339564,0.017950621001479636
CALM1,-0.017382510505395864,0.03437398535004533,-0.0033139632949308008,0.05032048159978044,0.13939758202410882,-0.019912164913014906
VIP,,,,,-0.018771014607236163,-0.03870122402748439
NMB,-0.07521846919524414,0.011478271560615545,0.10989553828713067,0.024644052991518558,0.12787664310376573,-0.05325762384260902
CCL26,0.14159721105754997,0.04686015868507319,0.09547952254463893,-0.02468131161675275,0.010298901273316313,0.021444224988479126
FBLN1,0.04920705318202821,-0.08372003477899657,-0.001444289215698027,0.024818158808972292,-0.031335170233244475,0.006137345390352328
SAA1,-0.027931826065979118,0.024812192063599595,-0.0844309258195126,0.04078448408696184,-0.049230677837049625,0.027281430148612125
MICB,0.04248002346859138,0.008250129132428478,0.003827489453306444,-0.0015823028325938648,-0.011476766917190288,-0.012436279549567763
MMP13,,,,,-0.0162772983657746,
F13A1,0.018612134044312095,-0.02165080704460638,-0.028604761894394714,0.008786592092278916,-0.12822568017028918,0.019553569084734948
CXCL11,-0.04132241829297603,,,,0.08827912346148656,0.019108419887328348
COL5A2,0.09520999479495088,-0.09087876684048128,-0.04642935316913997,0.06594117867129552,-0.14564790134731795,-0.09461919979920394
EFNA5,-0.04102860950395823,-0.04157773750247097,-0.01907838099117149,0.015913437886823176,0.03413949042086619,0.027417111399990486
AREG,,0.04344208779937646,0.01083767010563974,-0.030228533350562352,-0.08191189282186748,0.032997732614180444
EDIL3,0.14985242402008955,-0.020292014571529304,-0.04126841540769865,0.030382871596971724,-0.07261913954817772,-0.024577607056404677
CD86,-0.002753856213056284,0.00787295006401534,0.055905622070867675,0.005984504490243119,0.027470046688366057,0.06092924886209076
AHSG,-0.039394426600173324,,-0.02080752289038524,,,
HRAS,0.0010368554805249733,-0.03805655856232439,0.007103183497442642,0.0674933633084858,-0.003237436790892967,-0.021880309910245813
C1QTNF5,0.03215472065450186,0.10473039949287703,0.005123749911713827,0.029985507738067647,0.046714387869806875,0.061633718871438085
RLN1,0.12889026132586243,0.04054107270339928,-0.0054990139102957716,,0.11569836924217673,
COL4A1,0.09642050970544953,-0.013084666548329963,0.009905425058445492,-0.02307956829636307,-0.11804425994288123,-0.02752185013667948
CCL3,-0.06163066513355606,0.045638201289003526,0.13656455995223007,-0.0178188495981402,0.08562120107899852,0.04957568370214506
BGN,0.1179099676437137,0.006377308918181982,0.01770237317253035,-0.00020321835388133167,-0.08145255246590737,-0.023884473116398106
RETN,0.027843058382720783,0.09113485421444548,0.002816401588266706,0.024793829260098082,-0.003851255758657366,-0.030520273882343615
S100A9,-0.025110305819387897,0.05340946744742554,-0.018974096736726294,-0.02523441449527162,-0.0447946963028397,0.007253174089777865
HCRT,-0.02390443903685396,-0.016984775274563782,-0.006441998874787147,0.05376226167820457,0.0519336729099302,0.03522324838144743
FADD,0.06825706296103974,0.0698194553194089,0.041435548179258465,-0.012439096507669296,-0.025627390721209006,0.02882620737196276
ACTR2,0.0033694170647110646,-0.04329802648584254,-0.06283645849338618,0.011718565931441658,-0.09530600290669847,0.00271617228201363
BMP2,0.03764397216403566,0.0020529508190705254,0.04304247889279429,-0.025889715853088094,-0.060394996798389326,-0.023749808095937887
PDYN,,-0.021857098630587053,-0.007336265924192016,0.039390046601054336,,-0.04704752464295543
CD55,0.06241398595047509,-0.024969618505981006,-0.051470793121496036,-0.020065236675545363,-0.07195220908971707,0.04257933829186586
OSTN,,,,,,-0.0013718324413105343
PDX1,,-0.03899887433271328,0.0007290846996740502,0.049411677315423654,,
CD6,-0.04194800047774969,-0.016202194142883316,,-0.019442040066902862,-0.050817441862176405,0.004592830211859458
IL16,-0.052357920386403446,0.007876792569245115,-0.046460939983024696,-0.019199457688867248,0.0694290238558973,-0.02213355833144577
LAMA5,-0.0028487089818412135,-0.03350761909357901,-0.0764643810430246,0.01725910638463579,-0.02052307691958425,-0.0024728263469008627
RGMB,-0.12408774772943099,0.031895513737444134,-0.013912625680192584,0.026089237551707948,-0.0667376710323182,0.000797005527680485
INSL5,,,,,-0.022336756690453072,
IL12A,-0.04288381532914115,-0.019988803620060884,0.033560196432125954,-0.01592685085658285,-0.011958948688547095,-0.0198078383135237
S100A8,-0.062135109898977026,0.03966098984714734,-0.03248424155061578,0.013724422524809935,0.019728409979310062,-0.014608703580457735
TAC3,,0.08717968067060444,0.06690057689169897,0.030714260017597434,0.07044102920520288,-0.05949469569546923
MFAP5,,-0.01281813711149712,0.02050489666526027,-0.022446334527685706,-0.012714357132499991,-0.026142678122353002
CXCL16,-0.1044682796716529,0.06054321356652298,0.03226398032883637,-0.04323775542975024,0.010896774096551869,0.017739389154902935
AGRN,0.1141536055522408,0.0004449620785302441,0.01994117210199754,-0.01077664721226902,-0.055621650853520804,-0.019886653525281132
COL4A6,0.0383402902942626,0.0249715224856382,0.018990783192911913,-0.0016782915769497932,-0.00899802384402798,-0.01516682775869203
FST,0.06367371299366288,0.018648772186478972,0.02748139831887842,0.01681941355104558,-0.05575308812431515,0.04213635472140966
MEGF10,-0.012051248833383186,0.04879913543537075,0.05403053158254793,-0.008587399858635702,0.14133359500428994,0.005100789473685517
C1QB,0.062320338572225825,0.09422576598339455,0.030172083446659934,-0.04532314621994822,-0.04819540585922692,0.03835826160223499
HLA-B,0.04664993816692573,0.019499745115583715,-0.0416533592791545,-0.0383580293351231,-0.1367986312840984,0.044448172019100674
PDGFA,0.04485572207348544,0.04076886546805936,-0.05515437304631394,-0.03547614140245904,-0.005780222850676576,-0.011343746366677244
LAMA3,,,-0.018314061002394775,-0.01610195937594731,0.09698512155931992,-0.035861094132815685
DKK1,-0.07659277273397816,0.02694584488855646,0.03536198092504883,-0.014686003574439657,-0.11951411104943284,0.03880600443233182
INHBA,-0.07355766894528874,0.005209310476495125,0.012722872319330267,-0.0018127705414334868,-0.020751554141275726,0.07222446872291498
LEP,,,,,-0.012987281691129103,
IL7,,-0.022063143649963,-0.03494143995906824,0.12391097797638533,0.007683342512055141,-0.03190583812338214
FABP5,0.10259733778426196,0.1331161938667237,0.04079321265816217,-0.016517673190724832,0.004905801394693002,0.03941812455713531
CCL4,0.02081265350071385,0.011396770405845373,0.12270566263010729,-0.002552031141565484,0.08591812077074915,0.015333047975544085
FBN1,0.02767715542418932,-0.0147994873637957,0.05419373180920818,0.015379545533926637,-0.10508964132714683,-0.044093311800097866
TCTN1,0.04229750691049402,0.02278047845819726,0.05938874490625875,-0.029925051644359466,0.07536092632150214,-0.02861635206481585
NCR3LG1,,-0.02962368303768018,-0.02757521958688496,0.03783516531622628,,-0.02792487471203983
BMP7,0.015199588529810622,-0.015039739738834284,-0.0649821481868219,-0.023476651013154614,0.12710147388950324,-0.00897150249716275
NLGN2,0.06475354184372101,-0.016589873171011127,0.016124305138422685,0.02694806962094273,0.045406650759953364,-0.06522470514114034
CCL25,-0.02239852647362829,-0.0417338767436057,0.06172145046774025,0.04747620802705121,-0.020107785664510353,-0.02872543917012454
NPNT,0.07005264291217952,0.05950691788428009,0.052214948047766975,0.06057281381691679,0.028022311561359998,-0.04254165522458537
KITLG,0.04597925628390659,0.022937275811501085,0.025379869592795697,-0.021561141222797515,-0.029442932567391535,-0.049886277117182916
MADCAM1,0.07462130221536478,0.08351231824394761,0.015925464577002172,-0.014835705929124473,0.01845579211092027,0.05037057489181623
F12,0.005003743611302664,0.05246331202578871,0.02145042911269522,0.02615849076078479,-0.049653151990588756,0.011634679441823973
S100B,0.044864692039494815,-0.0024916179638406048,0.06470039878275821,-0.01972820552069025,0.11802016583395221,-0.007392230484730518
IL27,0.013513453200099843,,0.06633764424840717,0.09134262805029934,0.05260046625488363,-0.023872478750394405
CD99,0.021061729569468113,0.02417117593025,0.01590948667929638,0.03654542271137753,-0.017498195095833568,-0.01397508328973863
PDGFB,0.0910418168308238,-0.009128599750450033,0.031896905138625954,-0.055768795331092094,-0.0179243587724376,0.0505442273323088
CLEC2D,0.011082244514546135,-0.01542928094134459,0.02707272318373486,0.03392674739662872,-0.021203269088506994,-0.010074313203605401
F8,0.014369536199653227,0.014583391850414934,0.06806700817709217,0.04280692258138264,0.025790925649678904,-0.04574683641553772
C3,0.18950154475173514,0.08111465938940417,0.006851545111919902,-0.02804492577158908,-0.08626035899221715,-0.03660089275169431
DLK2,-0.026369339212580667,0.04976413400631361,0.044581486793606885,0.024611112411212433,-0.014457865705519442,0.04863103437176878
TSLP,-0.05951060635097745,0.05551290047540431,-0.04079984224611161,0.019169846909793828,0.015006295501834965,0.005554633087638745
OSM,-0.02456373975616983,0.07690133673812807,-0.008603416784649317,-0.00241733943696153,-0.037219576820726456,0.0054122883630950466
PRND,,,,,-0.016894030621171216,
SLPI,0.02177353195115762,0.05976518125039231,-0.04607817166073839,0.0055651335347379595,-0.045811798109119416,0.02428133191499336
AFDN,0.039245890193798975,-0.039891156945953854,-0.026316061215811266,0.06357678638889266,0.032511586962344304,0.018650262360903048
KISS1,-0.04437449398886667,-0.00950880237872677,0.0183510914472734,0.044237240710376685,,
ULBP2,0.08824346552526151,0.012829135114148809,-0.005437289336022505,-0.005611997101018568,-0.024125268930973966,-0.04016726515773737
ICAM4,,,0.026936494677623372,,-0.015474850247637612,-0.006754269304252066
ANGPTL1,,0.029965243357379382,0.20510911888747746,0.03517578651583506,0.012635938942184661,-0.026824146036354475
LTBP1,0.030781098811811878,0.008143924574096155,0.01742323879338672,-0.016391663549424115,-0.004745065824050292,0.0011341794638881073
NTN4,-0.003551248196660883,0.051362974215970345,0.019947693552830253,0.0020749773346542245,-0.0275921009626371,0.059857444475541546
APP,0.05822348972939962,0.010975516628573172,-0.07533480546959663,-0.03030810419834921,-0.12833525193551348,0.014305433321355266
RIMS2,-0.05159591944144996,0.003375248067664037,-0.057182671594583005,0.033927114469446955,-0.015960784346632128,-0.004427036492221709
WNT7A,0.026663931464346955,-0.0026154703807476833,-0.028292143378926094,-0.0063791912752730676,0.1070686484551646,-0.002372644547576287
GAST,,,-0.020570933632068914,,-0.017782521623442404,-0.036934327097212706
GPI,-0.0946883087074121,-0.0026159599154672096,-0.020041505348688732,0.042205657161321776,-0.047788052500205166,-0.008535968737803303
IL1B,-0.13449721087277386,0.04209633712852457,0.0847800381924511,-0.06771375103912082,0.0266983828174893,-0.03096773751118694
SFTPA2,,-0.02525121316047703,-0.0177760418018356,0.03407517740065871,,-0.00033874378542993547
HAS2,-0.04099194657047244,-0.0013781595627559977,-0.09270355020190041,-0.04038534230000403,-0.02608011923467021,0.03138729543723867
IL11,-0.041152469376464024,0.011115275658411954,0.04985699173250083,0.014995848447467314,-0.008225031338084152,0.05668759478139199
SEMA4B,0.07344277632371848,-0.012773237910479032,-0.01793858138207076,-0.022644370610657858,-0.005477483761480654,-0.02445813398160016
FGF12,-0.05458889788258822,0.008543124939092237,-0.000858032414825679,-0.012780151591086027,0.01985277548806008,-0.04905841646024707
CP,0.01939079226329138,-0.0011258996336113616,-0.011510246292954548,-0.06032659065697476,-0.03950524835059181,-0.017302863406494486
NLGN3,0.04696096257070571,0.026095667363359606,-0.0041710905467831445,0.017112565405601615,0.10945491336524454,0.02695375758699701
GZMB,,0.03657249632931007,0.03874246776161328,0.04128209320853324,0.027048451967443394,0.032452604474709094
PROC,-0.008449398018501614,0.0420563660324257,-0.021729909574988108,-0.027838962849632474,-0.00906618950515194,-0.003679483318575405
TNFSF11,,-0.023901083510175513,-0.0030204792477472667,,-0.039196887465105315,0.12177039935314678
AGT,0.02052036270117413,-0.0033982378762204145,-0.029990573962088166,-0.004755153878926737,0.08437009300971635,-0.009256964133084179
PTHLH,0.06447342683855362,0.01494636772375874,0.03136299123038076,-0.023937822139262026,-0.0001539174330776218,-0.05790404000251464
COL1A1,0.10382270723671903,-0.022814366351597566,-0.018420267045387295,0.02532597891824503,-0.13787807339087058,-0.03558599936856074
LAMB2,0.003168244203663834,-0.09035661998668228,0.003430100584416738,-0.015049015999392628,-0.10852646600947372,-0.022522180565106818
DSC2,-0.017826721110000474,-0.013061283278153717,-0.05242948373535128,-0.002204798991971027,-0.023016422716779096,0.07454870377465607
WNT5B,0.07879688474176214,0.06557773489021526,-0.002608725479247447,0.014329986368535509,0.016245740070600968,-0.009656349976287998
LEFTY1,0.0653814899504659,-0.0029854616952485467,0.030062529397729035,0.05158492102284867,0.005189245824769494,0.03741901461736051
FGL1,,0.03832279995883898,-0.028826299864331505,0.015157926142089943,,-0.011516930462102296
CXCL5,0.10708967433427725,-0.01574532812717437,-0.027360104684979826,-0.0009213260596574521,-0.04074215108485872,-0.0008298194910781946
S100A1,-0.016095287146567744,0.018744394604291434,0.028498393281906727,-0.00830268119780174,0.07283130721548248,-0.004356161558655317
C4BPA,,,,,-0.012987278508368118,
NPTX1,-0.057692081350250106,0.014948052565667433,-0.04016724302215568,0.01915561508824518,,0.022152095686847086
TGS1,-0.005390744880794878,0.038030858155266654,-0.00977569401293368,0.005198632244235242,-0.04071735973658282,0.07836347380455626
SST,,0.01945728406880364,-0.026477892304936555,0.054489413538613425,,-0.03509484979963677
IL34,0.08171671959984747,-0.021878697625930872,0.0978658900211523,-0.006292725009179303,0.051158625957405904,-0.009697970562634025
DHH,,-0.01285455130325633,-0.03664417506845343,0.03272086603853817,-0.019180691436156902,
XCL2,,,,,-0.013556333717062285,-0.02682412790032888
TF,-0.011364827459387007,0.016799799360938193,0.08832223297794128,0.020630249969411797,0.05489541564324946,0.040557879994791345
IL33,-0.07260949589253862,0.07345404086569603,0.02904983890971776,-0.022287374126017716,-0.013341924211925723,-0.007099915231358087
RBP4,0.07204131204670282,0.01567070716920448,0.005038837071619987,0.011175837945254157,-0.02394713349270869,-0.00010715831088624034
CCL19,,,,,-0.024828092537865318,0.026962272490262253
CCL20,-0.0627344327125566,0.031861374976121695,-0.002709362966429793,-0.026523995685434915,-0.009222985289476298,0.04856221815998111
NAMPT,-0.029778383179988634,0.017663457913433062,-0.0609048952734259,0.01207693744449665,-0.12726311696819517,-0.004443033291075963
