,UKF243,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PTPN6,0.04733389661300061,0.018655901891796094,0.0230341135774646,-0.045066916773638374,-0.030750196007921612,0.051353642571436306,-0.01968334665510862,-0.0011500754870587466,-0.004649413707805292,0.04266500495665812,-0.10065591980871011,-0.024327903065206536,0.048114206167578645,-0.04743995107345382,0.022527235051275313,0.06005699895316133,-0.07220668914194857
PTGS2,-0.015366092108208315,0.03610517762360721,-0.017760311758436488,0.13682328859136406,-0.011684774742858485,-0.08479421213877442,0.0014011442562220815,-0.03255638831256177,-0.012364100311794126,-0.04386039387018912,0.13812342108737133,0.0045529033796886925,-0.035848026369739154,0.021737878746005107,0.09577204516584441,0.021103617070153943,0.030525593949874544
XCL1,,-0.028011074666946224,,,0.07576900662981079,,0.042843243347453305,,,,,,,,,0.02117978731862365,
CD58,0.0165925235452538,-0.008088437769654448,-0.03713611714858489,-0.031400164803509545,0.04549978011404234,0.0677628212816618,0.021776098988093944,-0.0072667569332344585,0.02471836841069773,0.033975087160071867,-0.07409855081840015,0.051558891323767835,0.0051117259422421854,-0.001020815884040675,0.055621841761283874,0.04463408168356856,-0.01801874811191828
TNFSF14,-0.030243026737936995,0.009479119462077665,0.04203900408920804,0.024193590629209248,-0.010722323784297052,0.02829273132014787,0.03763926271167997,,0.015341521355944042,0.049163657683611105,-0.008501371799764243,0.046667889945471795,0.029139010293964977,-0.0009470838417671048,-0.004215300175210073,-0.02591920031323196,0.03515033877366985
CNTN4,-0.0036761658480425085,-0.034006122930298935,0.06410186012531559,0.01033897485274384,0.01447372514600287,-0.017189544384566987,0.06408498451177709,-0.01890476285505165,0.07685360727374474,-0.012595129109385554,-0.0266784644916151,-0.015272199015557987,-0.03638934653043286,0.014692391003784494,0.006688536531837549,0.024388394920313975,-0.02378546937031072
NTF4,,,,,-0.016393148086593173,,,,,,,,,,,,
INSL3,,0.0853273595346607,,,0.08517398089462977,,-0.01953731931014705,,,,-0.0270482831598953,0.10383393895721918,,-0.03413830942343689,0.011007394574550203,,
BTLA,,,,,0.04344092544205137,,,,,-0.031858894180369315,,,,,-0.01883876495533939,,
MFNG,0.045927727931644124,0.006552591116910724,-0.0001767776391011999,-0.02221888019695679,-0.007588134910242414,0.11176124427109375,0.007431550560080575,0.06270588949084345,0.006674836054985541,-0.04063655489069446,-0.08170777565928823,0.010720499450847333,-0.0002554975566196067,0.0025400210515337325,0.01889699026624779,0.0005095157034258248,-0.06889365076126286
ICAM1,0.012567060396887958,0.07143240260028835,0.001556119183117838,0.05024774946991442,0.010252357924713988,0.09860247106803592,0.0017741866686409738,0.05025514856857773,0.0421077806349301,0.0010021546902051523,0.060188001346889605,0.02242926587230376,0.05339993163123806,-0.017048801954312194,-0.003585697313063511,0.09969531211873886,0.002385300585105558
PROS1,-0.008328942428163382,0.029328461950017412,0.0018474185366234089,-0.009341056967951771,0.0041134863006491796,0.058100815825285895,-0.019523081357662234,-0.013118172543656667,0.07969759146828943,0.016691481914570178,0.059738737920052166,0.06999908683140824,-0.003162826747989819,-0.0015374106398914733,0.04544826063462592,0.07560204484614416,-0.05747743783441189
CLCF1,0.02236452183415264,-0.05462031411291515,-0.007221896671736993,0.03414331945708276,0.024437605167200102,-0.04263028082012918,0.043066685772123074,-0.02487766010907477,0.015295330444579244,0.059721503309641315,-3.741188786758084e-05,-0.052371409974039294,-0.039824130441650736,0.03901496834145158,0.03722435775651755,0.15090596730044964,
PSAP,-0.023559429335803534,0.03362960969929508,0.033378460799929226,-0.06636611611103412,0.0896613827628067,-0.014462899777192475,-0.02734994382289469,0.05040023648700074,0.005802650835556569,-0.002164386541430228,0.08742199385948132,0.025172075988593227,0.0418281396847421,-0.028698223607345797,0.05674545888118057,-0.021662756471292444,-0.12446921052525795
EFEMP1,-0.043856585721165756,0.01928498986380496,0.036464557504824004,0.028429932532892464,-0.011543261267433817,0.013006447182046375,0.03409943715782008,0.015845663646178884,0.01847199497461777,0.00346265485625447,-0.07046508019981547,0.007807607800574404,-0.009375277804983246,0.029674690725714433,0.044819796262106526,0.10669663058678303,-0.007914331270266672
C1QTNF1,0.040933215337212274,0.01255344257763774,0.013005786211691689,0.08849547139152555,-0.01750762094081558,0.03565962123466039,0.006908286948488666,-0.007863702144643499,-0.039750072716955916,-0.026590588647211692,-0.032510906511271434,-0.010608026193430051,0.04446831252167897,0.06984222707047817,-0.00020534870876875652,0.10643318959414007,-0.052405033581749666
ALB,-0.04325092394843994,0.07902209825373858,0.1097358527168882,,-0.021146055086886318,-0.022087425413082666,-0.021329628354734016,-0.019116775612851623,-0.03371211393924866,0.08387131775588162,-0.005639617231355242,0.03794157205700445,0.0015982792191633689,0.013855852308268312,-0.017679910298869922,0.03801728741135207,-0.031583036023654545
CCL13,,,,,,,,,,,-0.02581989489029128,,,0.11612341517293621,,,
EFNA3,-0.027073005230618896,0.023686141169822268,-0.034773755915024705,-0.03972524621899478,-0.014926758298475312,-0.0169685722262895,-0.0016918618265609662,0.03121990030067955,-0.021552982349898546,-0.027044663440568474,-0.021871991856416667,0.006089610242426977,0.010320507031398661,0.05078466259118262,-0.039573017253113095,0.08966359608233038,0.03441408565957441
DRAXIN,0.02219202324152152,0.016704928510715283,-0.014316933890369999,0.01222780847113486,0.01556805235944879,0.05535640178837735,-0.004825344927345261,0.01395428033970781,0.03315827911648508,0.012413087934468981,0.037156213873792795,0.012672437510051,0.014043694341573435,0.005439246065495272,0.015801902166150114,0.047291369519546406,0.0966095321484961
RAET1L,,0.015897946931164624,,,,,,,,,,0.07306619754301046,,-0.03165391098050758,,,
NPTX2,-0.031307004499433216,0.029045838821566257,-0.004926791341966031,-0.08632885125555248,0.02363623544879391,-0.042310890023811554,-0.0031521211521732422,-0.04519918013090885,0.07077545137374783,0.012477725244157904,-0.048188626626204545,0.028903056708776343,0.09159919851933142,0.025114161671900177,-0.006549513706068615,-0.02249517062614916,0.09107213060200231
FGF11,-0.04802350145793226,0.01230303858095743,0.0664098859745607,0.017508520347668283,0.04669969248508625,0.09680481999976498,-0.038490161389597884,-0.009089736427061457,0.016984019749096337,-0.040668629768519864,-0.03913687412449734,0.010320405263272596,0.027937497837850808,0.003593560202133444,0.029321611311930916,0.1059829086779789,-0.049079534159856
CD59,-0.059430135418165705,0.007365423596700492,-0.006059754957282627,-0.02137889863346465,-0.027144436329708265,-0.05863434536179049,0.035168203099895295,0.06939225516695977,-0.05197078033841755,-0.08699005610353985,-0.005356643553711846,-0.00022614471847055742,0.021044245420286562,-0.05026583866901281,0.014437376573656905,-0.04729793186442108,-0.003452689186205703
COL9A2,-0.08567619209618196,-0.014618354659142083,-0.008195089073017652,-0.08409624840545818,0.027490142645557315,-0.01776539535170258,0.009531394896807741,-0.03323311553002434,-0.022116091012734165,0.11146654546772099,-0.09301883850921731,-0.06141883153519148,-0.00640937267173276,-0.0032712461819965656,-0.030233251607143498,0.02118388334451104,-0.0012741956125446032
DLL3,-0.01307527291991622,-0.014936121745051129,0.048483100166562265,-0.11272642298350974,0.006341567895020137,0.053556690093688575,-0.013397126728035221,0.04507971934197344,0.02981950184686047,-0.00014420620401644414,-0.11589991115285125,-0.003969771124202915,0.009300886002113233,-0.058441064062291916,-0.02435684817441856,-0.06764605593945007,-0.06269245628081675
FGF5,,,,,,-0.01758809251629408,,,,,,,,,0.11213408229595344,-0.010150005535755211,
LIN7C,-0.02367620361568518,-0.006205260965995756,0.007183141522003924,0.00530338225599966,0.04998140926522209,0.06011105535511318,-0.023149294522306196,-0.0502598239380027,0.0035108813946750626,-0.00898747776112762,-0.09742137969817773,-0.01562262398386476,-0.004038617729584919,-0.052774273457584994,0.05249254379505326,-0.012194796601081723,-0.031947117013111974
GDF7,0.04783354627647366,0.021773682317177995,-0.017434762538172274,,-0.007648980778187145,-0.006968280755952303,0.010467458848574559,,,-0.03612670537510472,,-0.024535391494807147,0.021804613678665142,0.027618370483191386,-0.02843744203766207,-0.022709471177411858,
PSPN,0.033607723662834654,0.034332577453228846,-0.01018888085171821,-0.04554647391553356,-0.030334589929065917,-0.03749123710953009,0.00515971270763139,0.045523193893469566,-0.035090076400382544,0.019048521724302856,-0.01626008686879455,0.03016692865169364,-0.06428255103928497,0.0007094729808078495,0.02094026044622193,0.0010846612554178444,-0.05574253686567836
ANGPT1,-0.035376000859282115,0.011357599588652097,0.029639915897807647,-0.028098309778291548,-0.06875606174594168,0.043773660269879805,-0.005425297460768612,-0.02235289942044166,0.019295243219049074,0.03854681766931889,0.025918910440472006,-0.012760980360446417,0.07170691952763829,-0.01687539917804678,0.12291306794377617,-0.04479052638463498,0.004482429492602876
PNOC,0.07342842354190089,0.07288038271892582,0.06854396961172153,-0.056207065945114355,-0.03395130027777249,-0.04599183060312723,0.03365693220693812,-0.027907876875157736,,,,-0.026091043239227767,,0.011646047127784701,-0.01613400303649349,0.003850273527368106,0.04097193284445364
L1CAM,-0.0019645507859252834,0.012028947434135026,0.0613116871271414,0.05559156913172365,-0.0026087251965141766,-0.004302901235481876,0.02266157496674192,0.04127967763651473,-0.020007197229866342,-0.050240817285086316,-0.003659429164788012,-0.05157055350077685,-0.023499533515088853,0.04070229734167681,-0.03995301734023348,-0.033152002579579,0.005402267127358581
APOA1,-0.037554464182458,-0.011577146166577405,0.030651578766393156,-0.056447443955617856,-0.0033229462608551654,0.043893513328806,-0.014811839313643563,0.048705176287519206,-0.030664581554472155,0.0011800086588038808,0.03148056705393587,0.006374252679178344,-0.013906753956113155,0.0276202565853447,-0.03887701038886972,0.027251356807453882,0.47548296709592563
PSEN1,-0.010192262843871508,-0.010263277435866183,0.0864242699206341,-0.03242644134544779,-0.07365749798111813,0.028165135652266894,0.007396178547992189,-0.0037121082843417186,0.028683377289991638,-0.04117696388408888,0.03663696838918336,-0.026976062654020493,0.041928430240330855,0.014945579313764721,0.015500309643195478,0.02349255891512509,-0.10723294779062961
CALM2,-0.05311236465328347,-0.02287652745622504,0.029814085736420103,-0.11363428179638556,-0.007057343470404137,-0.08524586157619461,0.04687784021226701,0.0018748119997868214,0.06720785881384088,-0.003133519071054809,-0.13574101701474384,-0.023581097217651528,0.013120082190501151,-0.024611075302100965,-0.07557534645850199,-0.08298973941013822,0.012653832233783895
CLEC2B,0.0680940162482357,-0.022484814816364666,-0.01796169037424366,0.0791659414731288,0.012143255331385352,0.08534733528403556,0.03963352859573093,-0.0018109262792229371,-0.018837212439855738,-0.021025645694867874,0.03109360709570067,0.05076523006702555,-0.005696826948203685,-0.024634743598845574,0.11546451317250728,0.029401017629631248,-0.03192782673493736
NTNG1,0.023474306324447164,0.022780247935547362,0.014653815150897007,,-0.007517780418363607,0.008613903078948344,-0.04459430937521076,-0.03481314042629932,0.037750294956882376,0.17853345267091672,-0.10058762520034455,-0.0641017790897375,-0.03633133729980735,0.03452723706793288,0.014385359217231296,0.016870679364692897,0.03969432569441179
LRIG1,-0.026948631196778424,-0.010886876417203158,0.03713535170407738,-0.11698494356290166,-0.006617994582078771,0.02225466353588295,0.001321643226516791,0.0011507294572143084,0.07272374833444804,0.012793553246640072,-0.10356782465903915,-0.02365057642339214,-0.0448715999525252,-0.0980159545259556,-0.03824593906650576,-0.011689176545616457,0.0009530875639225071
CPAMD8,,-0.0392729455965302,,,-0.014088437806937405,-0.015910796626301855,-0.021671398005267885,-0.026050630783287912,-0.02664000042697041,-0.00982274862694393,,-0.012827570564043272,-0.04891749525074823,,-0.024035621463228917,0.0770250326411297,-0.045668200053828434
GHRL,,-0.05208095702416705,-0.022114113381470644,,0.009457593248846135,-6.368114383746889e-06,-0.016226391352932995,-0.018001028437124422,-0.035892598463521025,-0.017472770855714997,,,-0.04884933673056007,0.10370292683531088,0.010873452495580234,-0.029271807748346545,
NPY,0.06621410454722819,-0.058227334563038025,0.027994400962366026,-0.022113069749240388,-0.03052189182049955,-0.033873093345296645,0.05453626966012264,-0.001989821461741817,-0.031109751573648287,-0.010561725385597796,0.010830289544770432,0.01936784347148086,-0.009022215165236594,0.005103598663457247,-0.043421502941907913,-0.06650440082499265,-0.05913266935304766
MMP2,0.03552475381757972,0.005394863404091866,-0.007392569102697833,-0.07613720524601648,-0.0033248114044425394,0.11371547896716194,-0.019801188175167687,0.00476812577931157,0.06141302266843152,0.030046777992332237,-0.059163276046879806,0.005160349297722994,-0.04834772296530987,-0.056528466027040446,0.030387966096483126,-0.012330494502268403,-0.045162011436514445
LHB,,,,,-0.012269965367324368,,,,,,,,,,,,
PPY,,0.051217081224456576,,,-0.007335480552074258,,0.05414966057095514,,,,0.0766632989166232,0.047416165955684236,,0.07255096659106519,-0.02630294131931707,0.05180977376813537,
ALKAL2,-0.02492973130495585,-0.027121369715109173,-0.01399425345275689,,0.011268697633482998,-0.018040197028845458,0.06942760538682559,-0.012958179709679486,0.08336181553481074,-0.044553161714643304,-0.015250101350425926,-0.025147184652787553,-0.04098165684919664,0.036671162157246105,-0.0163768081865407,0.05062982414410778,0.07185973745719088
CSF1,-0.029303240882285704,0.022216232000624895,0.0323058985428575,0.013111219755955127,0.0019619998994915766,0.0339787466045416,0.005070872597465752,0.02260557698828935,-0.01242117943686793,0.03448465981572433,-0.08190328456661597,0.029644640659830634,-0.006801996575737032,-0.005950502983590782,-0.061868586377080315,0.0957925864807818,0.07520288214178784
SEMA4C,0.007211831753807781,-0.018518973970024565,-0.03813466765739784,-0.017469952040325303,-0.00815927053754433,0.011999095401079483,-0.01637275384200133,-0.010075755365228851,-0.01710792573713897,-0.07019172199061566,-0.01070954738520651,-0.051585081543737206,0.0305911257940219,0.05845545899757635,-0.019750150282227937,0.02077985216058999,-0.012664915097482594
BMP8A,,,,,,,,,,,,,,,0.020986674820121613,,
ICAM2,-0.04878824185208905,0.01704151344348826,0.016738891853194098,-0.00255992991639941,0.043115981378829285,0.06820335720681629,-0.01190208099744285,0.02743989839082466,-0.04427785449575214,-0.0032711668186389464,-0.10534465005728284,-0.0434735248766306,-0.018768198149014526,-0.04041953129220748,0.01598722854273643,-0.040324904997387744,-0.011843343779417655
SYTL3,0.0032110172757647856,-0.06469352890288248,-0.00026128856075871446,0.06524588351564166,-0.013761373703133406,0.05019653381812509,-0.006874687218895832,0.0017593697109059192,-0.04575963035910983,0.08249081056490246,0.07079150665549702,0.022527398785463316,-0.018365467818973677,7.960706644404189e-05,0.1278327944270842,0.08914440515529455,
IL1A,0.00784016008742748,0.11556051223219255,-0.027923633782026988,0.0015013952439016272,0.07216031069032613,-0.02640214944617575,-0.01076860571452124,0.07280695328166022,0.024033537037293242,0.0272773698337205,0.021455257262032255,0.009411584401118807,0.07067817411118543,-0.00024465406998673084,0.09205020954063454,0.04586035792696692,-0.05501839036138078
HLA-G,-0.012219224087314332,-0.03007893251605383,,,-0.01295945781116906,,,,,,-0.04117489510315704,0.020601697945369663,,-0.05033306622775442,,,
PGF,0.03212288213776509,-0.049902765933411884,-0.028293488376398338,0.06842234487397225,-0.0022984673182696457,0.08968068740913798,0.01760516962083284,0.003400595542179552,0.004123251375325209,-0.015583037083070756,-0.12033902484450612,-0.024753511636470715,-0.050918415957642224,-0.04780497672375741,0.005984610317492947,-0.023109862986859794,0.04570317025254891
LGALS8,0.02594346753816009,0.036243494533580584,0.016862415184052335,0.06803717222108514,-0.038661421683844795,-0.010239778189612544,-0.033182059996282376,0.012843501927683115,0.015690441732547755,0.011557199046377387,0.008979612030493172,-0.01755863420905191,-0.057580284725564486,-0.029762708605533074,0.036862634430398764,0.042572439178549595,-0.06131302574853503
DKK3,-0.03730064533635126,-0.05336619278114014,-0.015887450543428994,-0.10469999775678296,-0.024690645038112226,-0.04593882499715573,0.02026653615289223,0.07099821112443942,0.025771706199915836,0.0018977540042352367,-0.08632867724679706,0.01767364760714591,0.024279412995184733,-0.04908322362315154,-0.018727964067065665,-0.10959125860143172,0.0011093252023435605
COL16A1,-0.04423516746855292,-0.06734199908154473,0.010698666333678622,-0.08418538201674193,-0.007186201161849979,-0.06470744401605821,-0.02867142650217345,-0.016692632163851945,0.03584058885312522,-0.03623440852613808,0.022366091114307526,0.012958479286026255,0.027245202062341486,0.005497018476556759,-0.008978933330634566,0.04340790578780675,0.05520991944057037
TPH1,0.03338051950106253,-0.022085575509088483,,0.03037068463937508,-0.010544632982654107,0.020743118643614767,-0.005687529072349254,-0.016974023847712124,,,-0.04618104722870018,0.09231561337614366,0.06491930126562878,0.03822337059968442,0.010962876336564379,0.007476842237988002,-0.02734299275079158
TNC,-0.027396297048243534,0.08122200926754788,-0.027022092086257186,0.07865294708188629,-0.0005332405866354986,0.08390890987904936,0.01088144674694487,-0.00934393928779888,0.09464735839821257,0.011823753038944161,0.0006247726357363064,0.013423538248424034,0.026401318351463907,0.06836983214317856,0.05865249684674526,0.06929301285476626,-0.12527879783120538
TNFSF9,-0.004015233663491492,-0.004389797161958487,-0.02340158211226406,-0.03656983603685213,0.03329282592749955,-0.04269637989444789,-0.03188975787538918,-0.028798479671055276,,0.05974246287949236,-0.033843913862566535,0.04999100664911866,0.057317618190542506,0.06640055712870478,-0.05120421819845504,-0.001498810394246703,-0.0589297173087682
C4A,,,-0.013790709506569718,,-0.014546755941016084,,-0.0187754702127249,-0.01492081176980361,,,0.03030653381123374,,-0.03950206312548309,-0.028045148227685196,0.01183933336143435,,
CNTN2,-0.02800989218968863,0.014209495204446247,-0.031341350889775736,-0.06638261539692147,-0.05682538322543356,-0.04235838625236235,-0.004126756676760216,-0.016807550421069576,0.03200331137378933,0.03194897942393679,-0.11839629893022928,0.03853757686877207,0.00038038686521423,-0.03130752107517477,-0.05375994738905745,-0.03044424136572012,-0.01849166959815066
F7,,0.04133098745698186,,,,-0.015910787378414615,,,,,-0.036217919830493314,,,-0.0012082931641646285,,0.061216674638331026,
LUM,-0.01359144299681044,-0.021239469065861553,-0.020332305458664993,-0.028232810383157662,0.018742999583849472,0.13728843922878955,0.07205912482349555,0.004206582163359501,-0.02369046150042653,0.004991574790370945,-0.08242588965421221,-0.009315059766003175,-0.00871928326004899,-0.0392084731631374,0.011139699561023751,0.010311239033217583,
BTC,,-0.019547490302468974,-0.02158001101901922,,-0.03330325279722105,,,,,,-0.026202391709483012,0.09182389897981934,-0.03389426095976136,0.027399313105395524,0.03834539125310529,0.01606005851953893,
APOC1,0.09794338318179288,-0.007628996046090045,-8.198405550102787e-05,-0.06920555788145828,-0.03604456871675985,0.1312143971800293,-0.07170588056037196,0.026041397395651058,-0.03101626016872429,0.03716447169037505,-0.1295184466148196,-0.0991437084693481,0.028943680004117307,-0.06546034361631681,-0.003220063501284567,0.020201367474830086,-0.016246216427693024
PKM,0.03508707914162622,0.013859197776505438,0.028372122178564788,0.09075069459556806,0.011735570608640073,-0.013642395175690934,-0.014732629889305453,-0.018874411669816075,0.11719429330191902,-0.014098248366564235,0.09234476102328837,0.009110975143739096,0.0990829450988672,0.10293614429644404,0.009505203371774688,0.12120203779790965,0.008238934328416552
TNF,-0.07616369590777636,0.13119215269519852,-0.030621110136557717,,-0.03211421521157948,0.10926534232647933,-0.029139341446738336,0.003942740257001246,-0.03219113762256009,-0.03976559135278877,-0.025432007274454542,-0.028621096924154824,,,-0.029272640079446105,-0.031944995491680554,0.015687090317678416
GNAS,-0.0043059155867858166,-0.012492478603855802,-0.01422978392578785,0.031127706049665742,-0.06963000156257611,-0.04991016830062226,-0.004551468693342929,-0.09327610018151937,0.04468686404708092,0.0029396736823338863,0.0700175063412987,-0.00709657556535923,0.06339489915665454,0.043400034588521264,-0.1322173173775782,-0.058532254097835704,0.012087593366824712
BMP8B,0.01117865224647685,-0.030294346934512103,-0.0200134910788788,-0.04714918632561275,0.011519513825970953,0.043603448823153305,0.02558327450093335,0.008081086660691255,0.049545538944894676,0.08614313350184846,-0.025021454000305095,0.011724934402864248,-0.030149766604505416,0.04845992787685094,-0.005897164383726371,-0.011869539168490359,-0.013700512668532254
LIPH,-0.027515621821030005,-0.02208557007179247,,-0.023564893292363647,-0.018428830758720365,,-0.015138161575998454,,,,-0.025819904386220525,-0.0180518924867662,,-0.03530690121719093,-0.04821678780124834,0.02902349249849813,
CCL28,0.1210421872444713,-0.031066101593353556,,,,,-5.97619219168036e-06,-0.01346113826533021,,,,,0.010600472750151543,,0.07298486291029695,-0.04833136865306182,
PTPN11,0.02147474463888929,-0.0015819908075927023,0.044248380780592005,-0.00859227684176732,-0.044232935545373116,0.02849596117816229,-0.0186660524298266,0.031870184934424166,-0.040302695234281156,-0.017053664235196896,0.04847364856746485,-0.05426083614302476,-0.0235917764801428,-0.027155663117620053,-0.01973178117389745,-0.044060589181160854,-0.04282551355791039
ADAM12,0.01063188092558146,-0.01955828964897222,-0.016422069779794407,-0.04915277026061212,0.07489043370119576,0.06641975569093919,-0.046693337356750346,-0.01125742629285652,0.00666314995467753,0.05593992032193632,-0.009738742127951934,0.032996483628149775,0.014933432453416084,-0.0032969864541208893,0.009496354676339348,-0.05878549869679434,
EPO,-0.008638419390520218,0.13571816259055236,,,0.042256616491188156,,-0.015838266941585896,-0.016974026340405013,,-0.03245512501760199,0.11977586041534023,0.029674661978944285,,-0.026551664358776785,-0.028660295485339708,,
EDN3,0.07238880416999584,-0.03847201623940414,0.004980288763892188,-0.00926856058403903,-0.011077090593304957,-0.028191670066950125,-0.0021898851308280046,-0.017149173031052158,,-0.024870118672131614,-0.0283698661329103,0.05788656624202348,0.030491684365226104,-0.003743841679410576,0.04905631852519276,0.1146280200207411,0.058014959342066845
CCL22,,,0.05796470820735755,,,,-0.023347334071078626,,,,-0.031736457991804176,-0.03030696515160271,-0.03389426245979008,-0.023297929609526615,0.06890401500029988,,
CCL2,-0.012986313489925072,0.02354903019765341,-0.007612559854396756,-0.007732956413998322,-0.07376448971218819,0.019331778936188967,-0.05008151982930228,-0.0009329153328872934,0.01320792712799805,0.01998959628055343,-0.02973585872132666,0.06314422430325042,0.02825302802898334,0.033092251729987754,0.06478586556773176,0.11209947132430016,-0.1266423108557348
DSCAM,-0.01707869535365891,-0.0025413557929693372,-0.033507337970865525,-0.012587793648389387,0.015323309877579617,0.05179856141099981,-0.022216038671492237,0.009106243936132673,0.12161965650665242,0.03857593262836168,-0.03325324925859789,-0.032753172518370524,0.03574006851617895,0.08300759840821118,-0.05751720775433781,0.0945756599143432,0.010395218227087775
GPHA2,,-0.010656126017691529,,,,,,,,,,,,,,,
ANG,0.04907928741701108,0.015748517216430245,0.02338092207815754,0.07219720100409352,0.04604518551753097,0.06052154979440073,-0.038283532421056726,0.03709223819933639,0.05684475259743066,0.034761081410080164,-0.01685749805657208,0.014396824179632006,-0.008826250791040758,0.08400111601238505,0.08392869379550548,0.02096915416855014,
FBLN2,-0.023519648173487003,-0.02344101838331635,0.02960998707929439,-0.03231294513180445,-0.028487831171771203,-0.004944859355272149,-0.044742685142476014,0.029119582124171976,-0.0038840600045696046,0.021961464805829202,-0.05316810858871519,-0.017178520143254418,0.0023930397381195113,0.04546248067338842,0.04036753960733737,0.07394101912549066,0.186030558360373
VTN,0.07904660936572422,0.04499165926123245,,0.07272637567592037,-0.012281274116473348,0.03120495263697422,-0.026020493914703777,-0.014104393942545153,-0.02259347560630048,,-0.032052868322118525,-0.023304104700087633,,0.04403882902852834,0.06545554912946186,-0.020623536473049122,
VEGFA,0.028411235598804097,0.04554648192398397,-0.006960710600835182,0.15686180868078728,0.06387498494758344,0.050054947335632795,0.0065321187223805815,-0.038133128827891175,-0.006009622247848844,0.038891913652818584,0.19804871299000734,0.042259440719552926,-0.03663338121710488,0.1340261599436991,0.013904403096193679,0.10793950608746887,-0.07801978176412484
F10,,,0.012264162343072035,,,0.0041872808324605534,-0.01736631738170437,,0.006351034470393292,,,-0.019002240489679762,-0.011991976967219356,-0.003443106458192854,-0.01821911054062144,-0.02939100440247415,
SERPINA1,0.01668352880104576,-0.015564085623137668,0.02054103273479748,-0.04890158299577913,0.029057415060544742,0.050633559360668774,0.002090141574249033,0.06579463405696584,0.0389466103099252,-0.03366873164365392,0.09098234963043024,-0.008386238736365164,0.01838376015382897,0.08385152029492506,0.05512242696263527,0.04706267989016177,-0.019645785272293385
VWF,-0.04998351996968854,-0.024289351153648865,-0.0012476562798297028,-0.06143536966990816,-0.01474277542137117,0.0952984270473964,-0.015640568812480674,0.0640041961706798,-0.07250940696759593,0.042230882729343035,-0.1413341588237552,-0.016309126880689397,-0.016353747550207236,-0.046495647665351886,-0.023633721506400068,-0.05057214321415456,0.020064796436342493
GDNF,,0.047790472362627255,,-0.016251788084607494,-0.015281707399343276,,,0.10082339105509162,,-0.02771705261090809,0.020062679147286017,0.013332702337682554,,-0.02659623089362602,,,0.05079201011384027
VASP,0.08158322270122051,0.02181268243574488,0.01450119649012741,0.040093911652371625,0.08840183751508404,0.058482730513929826,-0.032960212198028825,0.011981503085351161,-0.05199969960279599,-0.012762064652558299,0.02657073125238962,0.06004296584940635,-0.03501813908127527,-0.017918195398403766,0.07522851822995616,0.06633045974184497,0.06601847097617919
ADAM15,-0.0891882914214702,-0.0176974109635618,0.001425284074177183,0.02913772162245067,-0.0239642673477452,-0.011030628391254639,-0.00700830345015985,0.011476418568116967,0.08028903312322294,-0.00327751855069736,-0.022014976180008545,0.03740626009771518,-0.037323499736243375,-0.03272554464318526,-0.0025330326631493867,0.06895765417182458,0.016529764584489164
WNT2,0.07762235716821257,0.06489270654685295,,-0.051161044718509144,,-0.04084056051281371,,0.11149228348975139,,,0.09991052041377697,0.018892260712331917,,-0.007579141189306587,0.07482826278902804,0.010152375563858496,
CALCB,0.0577929923552215,,0.06401124759853496,0.037127839362833086,,0.005038976518937896,,,,,-0.030440761030608273,-0.01862775451396611,,-0.032464701720835334,,0.0257239150528046,
OLFM2,-0.07549750075253592,-0.01792512124601245,0.02119473115193404,-0.061608373896994216,-0.003963468281349509,-0.03670101524154709,-0.048134936314789496,0.034965256131994346,-0.02653375909342763,0.04004091804050591,0.06727911986757829,-0.021976286681492343,0.010220602351157229,-0.004351765737518403,-0.038870382327224666,0.025549804164755094,0.10450435490588368
MFAP2,-0.034873185122521896,-0.022448727592697084,-0.01950936643646997,,0.06416465055631464,0.0957641144705242,0.05940982716134474,0.12308035233334913,-0.10416008656786334,0.07352751079919312,-0.032296547588831,0.024969298042717924,0.005116982707521582,0.02202088580152369,0.06610519790770517,0.010713746844517827,
HLA-C,0.0025909850552285206,0.05205036671646808,-0.02455185454638086,-0.04341145685438466,0.05894251337923726,0.12430617537875027,0.0710366236270735,0.04193062841752593,-0.09185829874549468,0.010816073977673877,0.009599039331229478,-0.05044931123858435,0.0009207709885155252,-0.02158062499913996,-0.02290857795269685,-0.008961537478142241,-0.03928042511377951
THBS1,-0.05319958834483854,-0.003105225530377174,-0.01726749308035062,-0.002851738921721363,0.008444143668266268,0.008543902361003303,-0.01814994288417593,-0.028232850763465663,-0.10331161897671827,0.05391647975341245,-0.05709748412494126,-0.012468382435465785,0.008724836537714645,0.015542004469525188,0.07456682043767998,0.06140300172748664,0.16663217923522144
HSPA4,-0.015405732318185894,-0.013736124791073896,0.01805028567962416,-0.02027911840801875,0.029397094224821854,0.05394458170196343,-0.02038745413208351,-0.05111207120244451,0.061552217321093214,-0.020153942522114107,-0.03562606587686327,0.021231215368770335,0.05314550235550941,-0.0009210009478684901,-0.009302154168979853,-0.033318379052134944,-0.022339522709054996
LMAN1,0.07949077470837994,0.06501712689946264,0.004054603750225523,0.10528030088531279,0.049894852253317995,0.06268574105955568,-0.02271849688161709,0.012173209021057813,0.03706963180337751,0.03212601947116131,0.06896698076940384,-0.016935194015881904,-0.009289823397429836,0.0651830153233935,0.03511319021349702,0.03203441754110536,0.08974583376746581
